ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,2.003873,,,,,,,,,,,,,,,3a88aa87-9930-4a3e-9186-17891e0d0527,2371,,"[71.2, 0.1]",22934,75,,True,,,2.6651251,,,,,,"[55.7, 8.1]",,Low Pass,,17.442764,,,Miraildes Maciel Mota,15291.0,,,,,Throw-in,2,From Throw In,Tamires Cássia Dias de Britto,25559.0,Left Back,150,Brazil Women's,1203,['c84ddd95-2aaa-4af3-926d-8429978eddb9'],11,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:30:11.022,Pass,
,,,,,,,,,,,,,,1.377,,,,,,,,,,,,,,,a9e7d1fa-a58a-45e9-9554-049af79a8693,2376,,"[59.4, 72.2]",22934,75,,,,,-2.1637988,,Right Foot,,,,"[50.1, 58.4]",,Ground Pass,,16.641214,,,Konya Plummer,25548.0,,,,,Free Kick,2,From Free Kick,Dominique Bond-Flasza,25552.0,Right Back,151,Jamaica Women's,1212,['f1bce1b8-2d59-4d1a-8d21-42ae8af2605e'],27,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:30:27.367,Pass,
,,,,,,,,,,,,,,1.569733,,,,,,,,,,,,,,,af8ad4c9-901a-4073-88d5-6ad5d8036577,2379,,"[49.1, 56.0]",22934,75,,,,,-1.6102024,,Right Foot,,,,"[48.0, 28.1]",,Ground Pass,,27.921677,,,Allyson Swaby,25545.0,,,,,,2,From Free Kick,Konya Plummer,25548.0,Left Center Back,151,Jamaica Women's,1212,['b2a25c22-6a66-4b7a-84f9-a6f5ea05bd99'],29,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:30:29.817,Pass,
,,,,,,,,,,,,,,2.0449,,,,,,,,,,,,,,,ad35a548-eddd-470d-97b8-1fbab4dc5653,2382,,"[48.9, 27.9]",22934,75,,,,,-0.81986725,,Right Foot,,,,"[69.9, 5.4]",,Low Pass,,30.777428,,,Deneisha Selena Blackwood,25557.0,,,,,,2,From Free Kick,Allyson Swaby,25545.0,Right Center Back,151,Jamaica Women's,1212,['065b7fd6-525d-4290-b6f3-0570d5eff84f'],33,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:30:33.441,Pass,
,,,,,,,,,,,,,,2.918,,,,,,,,,,,,,,,7eb0856e-cd71-474f-9d12-f183892c6dca,2386,,"[70.3, 5.2]",22934,75,,,,,0.022218565,,Right Foot,,,,"[79.3, 5.4]",,Ground Pass,,9.002222,,,Trudi Sudan Carter,25553.0,,,,,,2,From Free Kick,Deneisha Selena Blackwood,25557.0,Left Back,151,Jamaica Women's,1212,"['a71ae0be-ae7c-42d5-a290-dea8d00ad13f', 'b711cb50-7fca-45d3-8aa3-79f4d72c5cbc']",36,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:30:36.542,Pass,True
,,,,,,,,,,,,,,2.2513,,,,,,,,,,,,,,,c64c167d-4552-4c35-8bad-cbefa08db02b,2392,,"[77.7, 7.3]",22934,76,,,,,0.945882,,Right Foot,,,,"[105.4, 45.7]",,High Pass,,47.34818,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Marlo Carmen Sweatman,25551.0,Right Center Midfield,152,Jamaica Women's,1212,['103f8409-60af-4693-aeac-6c57e514cc68'],18,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:31:18.291,Pass,
,,,,,,,,,,,,,,5.019,,,,,,,,,,,,,,,59580631-c404-4d09-8919-53d86c58fb6e,2394,,"[16.0, 25.1]",22934,76,,,,,-0.41667363,,Right Foot,,,,"[63.9, 3.9]",,Low Pass,,52.38177,,,Débora Cristiane de Oliveira,5044.0,,,,,Recovery,2,Regular Play,Geyse da Silva Ferreira,25543.0,Right Center Forward,153,Brazil Women's,1203,['5bb06d24-e2e0-4656-94e4-28aa364dfbb4'],22,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:31:22.512,Pass,
,,,,,,,,,,,,,,0.2143,,,,,,,,,,,,,,,66434b93-91c2-4ae8-ba49-5c58ef081baf,2397,,"[70.6, 6.0]",22934,76,,,,,1.1583859,,Right Foot,,,,"[72.7, 10.8]",,Ground Pass,,5.239275,Incomplete,,Ludmila da Silva,25542.0,,,,,,2,Regular Play,Débora Cristiane de Oliveira,5044.0,Left Midfield,153,Brazil Women's,1203,"['8dc14e84-689e-491c-bfe4-729860036de8', 'd8585271-7cb4-4192-ace4-c79795ff96ed']",29,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:31:29.248,Pass,
,,,,,,,,,,,,,,1.431751,,,,,,,,,,,,,,,6d3f8ba6-3111-4197-b1e5-f93cbab1fc7b,2402,,"[71.4, 27.2]",22934,76,,,,,1.2635375,,Right Foot,,,,"[78.0, 48.0]",,Ground Pass,,21.822008,,,Thaysa de Moraes Rosa Moreno,4980.0,,,,,,2,Regular Play,Geyse da Silva Ferreira,25543.0,Right Center Forward,153,Brazil Women's,1203,['7b3c5e45-68fe-4733-ba34-ca6a3d081fbf'],33,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:31:33.993,Pass,
,,,,,,,,,,,,,,3.2587,,,,,,,,,,,,,,,c384327a-19a1-4416-8162-7819c230689a,2405,,"[91.4, 42.1]",22934,76,,,,,0.91004413,,Left Foot,,,,"[109.9, 65.9]",,Ground Pass,,30.144485,,,Letícia Santos de Oliveira,25560.0,,,,,,2,Regular Play,Thaysa de Moraes Rosa Moreno,4980.0,Left Center Midfield,153,Brazil Women's,1203,['6dd1ee70-c451-4907-912a-5d7fa1f3b52b'],37,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:31:37.884,Pass,
,,,,,,,,,,,,,,1.734194,,,,,,,,,,,,,,,6f73f38e-80b0-4288-91b1-a297dcf37236,2413,,"[85.3, 61.0]",22934,76,,,,,1.5268686,,Right Foot,,,,"[85.7, 70.1]",,Low Pass,,9.108787,,,Letícia Santos de Oliveira,25560.0,,,,,Recovery,2,Regular Play,Miraildes Maciel Mota,15291.0,Right Center Midfield,153,Brazil Women's,1203,['f450ec81-9c0c-4ebd-8359-2a2f2a0b24d4'],46,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:31:46.200,Pass,
,,,,,,,,,,,,,,1.19972,,,,,,,,,,,,,,,4258cc68-c02a-45b5-a568-b259b6d38628,2416,,"[85.5, 71.3]",22934,76,,,,,-2.8438923,,Right Foot,,,,"[76.7, 68.6]",,Ground Pass,,9.20489,,,Miraildes Maciel Mota,15291.0,,,,,,2,Regular Play,Letícia Santos de Oliveira,25560.0,Right Back,153,Brazil Women's,1203,['340408d6-39ae-4d9a-a66e-dec7dc75a0ff'],50,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:31:50.020,Pass,
,,,,,,,,,,,,,,1.350315,,,,,,,,,,,,,,,62f675ac-4ff9-4d05-af1c-76d620788156,2419,,"[77.3, 72.0]",22934,76,,,,,-1.9200313,,Right Foot,,,,"[71.0, 54.7]",,Ground Pass,,18.41141,,,Thaysa de Moraes Rosa Moreno,4980.0,,,,,,2,Regular Play,Miraildes Maciel Mota,15291.0,Right Center Midfield,153,Brazil Women's,1203,['1107c01f-7545-4275-9e13-647c90480461'],52,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:31:52.958,Pass,
,,,,,,,,,,,,,,0.646117,,,,,,,,,,,,,,,285138d8-58ba-4de2-92de-f12ffa37b9aa,2422,,"[70.8, 53.3]",22934,76,,,,,-1.3927034,,Right Foot,,,,"[74.4, 33.3]",,Ground Pass,,20.321417,,,Andressa Alves da Silva,24368.0,,,,,,2,Regular Play,Thaysa de Moraes Rosa Moreno,4980.0,Left Center Midfield,153,Brazil Women's,1203,['fa5e4894-999e-4607-b4b3-0999cd06e271'],55,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:31:55.900,Pass,
,,,,,,,,,,,,,,0.766323,,,,,,,,,,,,,,,2ef89e0d-7daa-4e70-a63b-b6bce9400323,2425,,"[74.4, 33.3]",22934,76,,,,,1.6498392,,Right Foot,,,,"[73.6, 43.4]",,Ground Pass,,10.131634,,,Thaysa de Moraes Rosa Moreno,4980.0,,,,,,2,Regular Play,Andressa Alves da Silva,24368.0,Right Midfield,153,Brazil Women's,1203,['20b895fd-556a-4ca4-950a-9b0b3a947964'],59,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:31:59.864,Pass,
,,,,,,,,,,,,,,2.27766,,,,,,,,,,,,,,,5b8006d7-87bf-4c93-a6fb-f57f4df1a7df,2428,,"[73.6, 43.4]",22934,77,,,,,-2.1121461,,Right Foot,,,,"[64.1, 27.6]",,Ground Pass,,18.436106,,,Daiane Limeira Santos Silva,25540.0,,,,,,2,Regular Play,Thaysa de Moraes Rosa Moreno,4980.0,Left Center Midfield,153,Brazil Women's,1203,['4457decc-2bae-4c87-bf92-d5044158cc18'],0,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:32:00.670,Pass,
,,,,,,,,,,,,,,1.160954,,,,,,,,,,,,,,,dd0a100a-4538-440b-b4d0-e4cf722d4602,2431,,"[68.1, 24.7]",22934,77,,,,,-1.1635405,,Left Foot,,,,"[76.9, 4.3]",,Ground Pass,,22.21711,,,Tamires Cássia Dias de Britto,25559.0,,,,,,2,Regular Play,Daiane Limeira Santos Silva,25540.0,Left Center Back,153,Brazil Women's,1203,['5b1ce0a3-f4ff-43cf-8f7b-1da28923ec23'],4,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:32:04.792,Pass,
,,,,,,,,,,,,,,1.254151,,,,,,,,,,,,,,,7713aeb8-6754-4ca3-9067-69e87cbd1606,2434,,"[76.3, 4.3]",22934,77,,,,,0.87360406,,Right Foot,,,,"[89.7, 20.3]",,Ground Pass,,20.870073,,,Débora Cristiane de Oliveira,5044.0,,,,,,2,Regular Play,Tamires Cássia Dias de Britto,25559.0,Left Back,153,Brazil Women's,1203,['a429cbb7-6482-4d6d-9339-9ec520681b82'],7,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:32:07.383,Pass,
,,,,,,,,,,,,,,0.800859,,,,,,,,,,,,,,,d2cec7df-6edc-4f40-be92-3f45c18e9f44,2437,,"[89.7, 20.3]",22934,77,,,,,1.2145767,,Right Foot,,,,"[92.9, 28.9]",,Ground Pass,,9.176056,,,Ludmila da Silva,25542.0,,,,,,2,Regular Play,Débora Cristiane de Oliveira,5044.0,Left Midfield,153,Brazil Women's,1203,['20b63334-8892-4c28-8f11-3e4f18183b39'],9,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:32:09.000,Pass,
,,,,,,,,,,,,,,0.966016,,,,,,,,,,,,,,,458981c2-0fd8-4e7c-9934-57bf925868a3,2440,,"[92.9, 28.9]",22934,77,,,,,0.9315566,6dee94c9-5204-4b0a-9ebf-61c6479d9db8,Right Foot,,,,"[101.3, 40.2]",,Ground Pass,,14.080128,,,Geyse da Silva Ferreira,25543.0,True,,,,,2,Regular Play,Ludmila da Silva,25542.0,Left Center Forward,153,Brazil Women's,1203,['69671f7f-9591-44f2-97ab-549bd8210f6c'],10,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:32:10.862,Pass,
,,,,,,,,,,,,,,2.1598,,,,,,,,,,,,,,,ce713f80-c281-4bf9-af5f-94b018313e19,2445,,"[120.0, 80.0]",22934,77,,,,,-1.7805369,,Left Foot,,,,"[111.4, 39.6]",,High Pass,True,41.305206,Incomplete,,Monica Hickmann Alves,5071.0,,True,Inswinging,,Corner,2,From Corner,Andressa Alves da Silva,24368.0,Right Midfield,154,Brazil Women's,1203,"['21e50f7f-6cc8-4f4a-90c5-65bdee583896', '7df51ac2-d44e-4257-896f-376b47a5f82f']",48,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:32:48.073,Pass,
,,,,,,,,,,,,,,3.1095,,,,,,,,,,,,,,,afc63775-1fba-4a63-accf-a5f072c00e09,2452,,"[6.0, 36.0]",22934,78,,,,,0.017926367,,Right Foot,,,,"[56.2, 36.9]",,High Pass,,50.20807,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Sydney Schneider,25550.0,Goalkeeper,155,Jamaica Women's,1212,['5ea2cec0-bba6-4371-afbc-11afb3547232'],37,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:33:37.308,Pass,
,,,,,,,,,,,,,,1.2738,,,,,,,,,,,,,,,e8c23c27-8e8c-40e3-9eeb-485e57c79e31,2456,,"[55.2, 41.8]",22934,78,,,,,0.7923425,,Right Foot,,,,"[69.5, 56.3]",,Low Pass,,20.365166,Incomplete,,Jody Brown,25538.0,,,,,,2,From Goal Kick,Chantelle Swaby,25558.0,Left Center Midfield,155,Jamaica Women's,1212,"['18ab695f-a22d-4a85-8b19-149084c4f548', '85db93a2-fd63-42b9-bd2e-438f3282ec97']",43,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:33:43.077,Pass,
,,,,,,,,,,,,,,1.573787,,,,,,,,,,,,,,,5d46e7b5-71f4-4e45-8810-b759790f942c,2460,,"[49.8, 30.8]",22934,78,,,,,1.1705557,,Left Foot,,,,"[55.3, 43.8]",,Low Pass,,14.115594,,,Thaysa de Moraes Rosa Moreno,4980.0,,,,,,2,Regular Play,Tamires Cássia Dias de Britto,25559.0,Left Back,156,Brazil Women's,1203,['781c38b3-9ca7-44bb-8e2b-d761d45908f7'],45,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:33:45.869,Pass,
,,,,,,,,,,,,,,0.8929,,,,,,,,,,,,,,,7251e4cd-05f0-4561-a140-aca6aa525e77,2464,,"[55.5, 44.6]",22934,78,,,,,0.53037417,,Right Foot,,,,"[71.7, 54.1]",,Ground Pass,,18.780043,,,Ludmila da Silva,25542.0,,,,,,2,Regular Play,Thaysa de Moraes Rosa Moreno,4980.0,Left Center Midfield,156,Brazil Women's,1203,['353b80f8-c550-4efe-9039-e11fb6665873'],48,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:33:48.217,Pass,
,,,,,,,,,,,,,,2.1484,,,,,,,,,,,,,,,cdb12c55-1698-45dc-91e8-0f258b96ca3d,2474,,"[104.0, 72.8]",22934,78,,,,,-1.1808785,,Right Foot,True,,,"[116.0, 43.6]",,Low Pass,,31.569605,Incomplete,,Andressa Alves da Silva,24368.0,,,,,,2,Regular Play,Ludmila da Silva,25542.0,Left Center Forward,156,Brazil Women's,1203,"['379be813-1fee-451d-a880-b552e58f45d6', 'e0d2b3d1-c9cd-47ca-b56c-931d10bc67d1']",56,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:33:56.130,Pass,
,,,,,,,,,,,,,,2.5435,,,,,,,,,,,,,,,a9692a2c-14cb-46f6-8ee6-2ab6430bfde0,2478,,"[15.9, 36.3]",22934,79,,,,,-0.20599134,,Drop Kick,,,,"[76.2, 23.7]",,High Pass,,61.602352,,,Khadija Monifa Shaw,25554.0,,,,,,2,Regular Play,Sydney Schneider,25550.0,Goalkeeper,156,Brazil Women's,1203,['240a3bb3-2f8c-47da-80f0-d66f72e565db'],12,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:34:12.244,Pass,
,,,,,,,,,,,,,,2.323447,,,,,,,,,,,,,,,f4fe0cef-2e03-4107-a6b4-ff7700096b84,2484,,"[35.9, 47.6]",22934,79,,,,,-2.0344439,,Right Foot,,,,"[30.0, 35.8]",,Low Pass,,13.192801,,,Daiane Limeira Santos Silva,25540.0,,,,,Recovery,2,Regular Play,Monica Hickmann Alves,5071.0,Right Center Back,156,Brazil Women's,1203,['f6c82376-44bc-40c6-b3a1-83b48143e95d'],17,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:34:17.926,Pass,
,,,,,,,,,,,,,,1.852657,,,,,,,,,,,,,,,fbeb322c-f604-4581-856d-ca76e35cec27,2487,,"[30.5, 34.4]",22934,79,,,,,3.0433187,,Right Foot,,,,"[9.2, 36.5]",,Ground Pass,,21.40327,,,Bárbara Micheline do Monte Barbosa,25555.0,,,,,,2,Regular Play,Daiane Limeira Santos Silva,25540.0,Left Center Back,156,Brazil Women's,1203,['ddde61e7-bfc9-41ba-8564-754af87e1353'],21,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:34:21.170,Pass,
,,,,,,,,,,,,,,1.223361,,,,,,,,,,,,,,,ef7db1a7-de9a-4b28-aa3f-5ad1ef2b2278,2490,,"[8.4, 40.7]",22934,79,,,,,-1.3040819,,Right Foot,,,,"[13.4, 22.4]",,Ground Pass,,18.970766,,,Daiane Limeira Santos Silva,25540.0,,,,,,2,Regular Play,Bárbara Micheline do Monte Barbosa,25555.0,Goalkeeper,156,Brazil Women's,1203,['161795c7-5881-41df-a1ac-41c89b2f53c9'],25,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:34:25.787,Pass,
,,,,,,,,,,,,,,5.9852,,,,,,,,,,,,,,,c0416ec5-3838-4165-848c-0a0139649802,2494,,"[28.2, 12.7]",22934,79,,,,,0.15360984,,Left Foot,,,,"[98.6, 23.6]",,High Pass,,71.23882,,,Geyse da Silva Ferreira,25543.0,,,,,,2,Regular Play,Daiane Limeira Santos Silva,25540.0,Left Center Back,156,Brazil Women's,1203,['53648331-9507-448a-a967-3a1df69ad156'],31,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:34:31.977,Pass,
,,,,,,,,,,,,,,1.805201,,,,,,,,,,,,,,,177faaac-f64a-44f1-89da-7c0cc2734134,2501,,"[115.8, 21.1]",22934,79,,,,,1.7479092,ba9be011-c684-447d-a30e-b2a9a23008f5,Right Foot,True,True,,"[111.2, 46.8]",,Ground Pass,,26.108427,,,Ludmila da Silva,25542.0,True,,,,,2,Regular Play,Geyse da Silva Ferreira,25543.0,Right Center Forward,156,Brazil Women's,1203,['9eabebbb-e16f-4dcf-ad61-085b3a27fec1'],41,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:34:41.504,Pass,
,,,,,,,,,,,,,,5.419974,,,,,,,,,,,,,,,e24a0fb2-f7d9-48c6-83c3-f32d8ad30fc3,2505,,"[6.0, 36.0]",22934,80,,True,,,0.28208116,,Right Foot,,,,"[68.8, 54.2]",,High Pass,,65.384094,Incomplete,,Jody Brown,25538.0,,,,,Goal Kick,2,From Goal Kick,Sydney Schneider,25550.0,Goalkeeper,157,Jamaica Women's,1212,"['0b5470fe-251b-44f7-9eb1-e5be5ef42c80', 'c8d2bf23-7dbd-4c53-a13d-ad8695d8f434']",15,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:35:15.487,Pass,
,,,,,,,,,,,,,,1.654247,,,,,,,,,,,,,,,c8d2bf23-7dbd-4c53-a13d-ad8695d8f434,2507,,"[51.3, 25.9]",22934,80,,,,,2.0711505,,Right Foot,,,,"[43.7, 39.8]",,Low Pass,,15.842032,,,Letícia Santos de Oliveira,25560.0,,,,,Recovery,2,Regular Play,Miraildes Maciel Mota,15291.0,Right Center Midfield,158,Brazil Women's,1203,"['65d4522a-aac6-4491-903a-9e213b38a459', 'e24a0fb2-f7d9-48c6-83c3-f32d8ad30fc3']",20,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:35:20.907,Pass,
,,,,,,,,,,,,,,1.559897,,,,,,,,,,,,,,,0932f7d2-4211-4f4b-ab62-5eb1b12e2c1e,2509,,"[44.1, 39.2]",22934,80,,,,,0.3362423,,Right Foot,,,,"[54.4, 42.8]",,Ground Pass,,10.911004,,,Thaysa de Moraes Rosa Moreno,4980.0,,,,,,2,Regular Play,Letícia Santos de Oliveira,25560.0,Right Back,158,Brazil Women's,1203,['68c0fa7f-8746-4d30-8983-f59bffa0dfc1'],22,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:35:22.492,Pass,
,,,,,,,,,,,,,,0.452543,,,,,,,,,,,,,,,09625627-c7bd-4b14-b64f-1a78135f3e82,2512,,"[70.4, 54.7]",22934,80,,,,,1.0265158,,Right Foot,,,,"[77.3, 66.1]",,Ground Pass,,13.32554,,,Ludmila da Silva,25542.0,,,,,,2,Regular Play,Thaysa de Moraes Rosa Moreno,4980.0,Left Center Midfield,158,Brazil Women's,1203,['29503892-3562-43ed-9345-296308fb3608'],28,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:35:28.327,Pass,
,,,,,,,,,,,,,,2.102834,,,,,,,,,,,,,,,3c724cda-0d42-4ea2-96d8-fbe23b42d24c,2522,,"[49.1, 14.0]",22934,80,,True,,,1.6312066,,Right Foot,,,,"[47.6, 38.8]",,Ground Pass,,24.845322,,,Marlo Carmen Sweatman,25551.0,,,,,Free Kick,2,From Free Kick,Chantelle Swaby,25558.0,Left Center Midfield,160,Jamaica Women's,1212,['78040553-6e85-46f7-9d3f-983fb7e97590'],40,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:35:40.454,Pass,
,,,,,,,,,,,,,,1.6702,,,,,,,,,,,,,,,03e6fd7c-1a20-4ec9-8558-e409d49fa66f,2524,,"[48.0, 39.0]",22934,80,,,,,0.8419416,,Right Foot,,,,"[65.5, 58.6]",,Ground Pass,,26.275654,Incomplete,,Dominique Bond-Flasza,25552.0,,,,,,2,From Free Kick,Marlo Carmen Sweatman,25551.0,Right Center Midfield,160,Jamaica Women's,1212,"['20ef37db-4b80-4502-a26d-cca087dccd65', 'f272c181-1d6b-4257-9dc6-1641be381352']",44,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:35:44.670,Pass,
,,,,,,,,,,,,,,0.1256,,,,,,,,,,,,,,,d7dcf088-271e-4bb5-80cb-eb7a0ac97394,2532,,"[112.4, 65.0]",22934,80,,,,,-1.4056476,,Left Foot,,,,"[112.6, 63.8]",,Low Pass,,1.2165525,Incomplete,,,,,,,,,2,From Free Kick,Débora Cristiane de Oliveira,5044.0,Left Midfield,160,Jamaica Women's,1212,['d29d4bd6-49d4-4897-8ce2-93916d558329'],59,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:35:59.704,Pass,
,,,,,,,,,,,,,,1.1461,,,,,,,,,,,,,,,0007ac6d-1f1d-4a30-ab09-9b52903d0a2b,2536,,"[30.2, 22.2]",22934,81,,,,,0.23684876,,Right Foot,,,,"[47.6, 26.4]",,Ground Pass,,17.899721,,,Khadija Monifa Shaw,25554.0,,,,,,2,From Free Kick,Tiffany Cameron,25535.0,Left Wing,160,Jamaica Women's,1212,['abcc0cef-18f3-43e0-ac6e-d36cf4dfcae4'],2,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:36:02.870,Pass,
,,,,,,,,,,,,,,1.808,,,,,,,,,,,,,,,16818d07-cf4c-41b9-9dad-1eaf559bfc7b,2550,,"[15.8, 42.1]",22934,82,,,,,0.57932603,,Left Foot,,,,"[26.5, 49.1]",,Ground Pass,,12.786321,Incomplete,,,,,,,,Recovery,2,From Free Kick,Miraildes Maciel Mota,15291.0,Right Center Midfield,161,Jamaica Women's,1212,['a6bdb70a-8d72-4de0-b6f5-524068c84a41'],28,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:37:28.928,Pass,
,,,,,,,,,,,,,,1.997813,,,,,,,,,,,,,,,420fd1b3-cf1b-4958-b29a-c51e02ae3599,2555,,"[82.1, 27.7]",22934,82,,,,,-0.05048897,,Left Foot,,,,"[119.7, 25.8]",,High Pass,,37.647976,Out,,,,,,,,Recovery,2,From Free Kick,Deneisha Selena Blackwood,25557.0,Left Back,161,Jamaica Women's,1212,,33,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:37:33.538,Pass,
,,,,,,,,,,,,,,0.49934,,,,,,,,,,,,,,,d9e12cb7-da19-4ace-975b-5fa40d246d46,2556,,"[7.0, 44.1]",22934,82,,True,,,0.52807444,,Right Foot,,,,"[16.6, 49.7]",,Ground Pass,,11.1139555,,,Monica Hickmann Alves,5071.0,,,,,Goal Kick,2,From Goal Kick,Bárbara Micheline do Monte Barbosa,25555.0,Goalkeeper,162,Brazil Women's,1203,['c81aa474-8c3e-4096-9776-5ac0313e4366'],53,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:37:53.487,Pass,
,,,,,,,,,,,,,,1.53667,,,,,,,,,,,,,,,98f2f15b-4a9f-4fef-a5ec-2a22f592ee40,2558,,"[16.2, 50.7]",22934,82,,,,,-2.5189219,,Left Foot,,,,"[8.4, 45.1]",,Ground Pass,,9.602083,,,Bárbara Micheline do Monte Barbosa,25555.0,,,,,,2,From Goal Kick,Monica Hickmann Alves,5071.0,Right Center Back,162,Brazil Women's,1203,['5b8cb809-5767-4167-b373-905f867f7c7d'],55,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:37:55.016,Pass,
,,,,,,,,,,,,,,1.160361,,,,,,,,,,,,,,,63c9cd09-20ee-42dc-bd34-9168a108d5ee,2561,,"[8.4, 44.0]",22934,82,,,,,-1.5603255,,Left Foot,,,,"[8.6, 24.9]",,Ground Pass,,19.101048,,,Daiane Limeira Santos Silva,25540.0,,,,,,2,From Goal Kick,Bárbara Micheline do Monte Barbosa,25555.0,Goalkeeper,162,Brazil Women's,1203,['d6ac0dc9-b378-42f2-8184-886dbbdbe71b'],58,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:37:58.239,Pass,
,,,,,,,,,,,,,,1.5291,,,,,,,,,,,,,,,7c0e0464-1e7f-49b1-99db-3a1731a428d8,2564,,"[20.0, 22.0]",22934,83,,,,,-0.26102865,,Left Foot,,,,"[49.2, 14.2]",,Low Pass,,30.223831,,,Andressa Alves da Silva,24368.0,,,,,,2,From Goal Kick,Daiane Limeira Santos Silva,25540.0,Left Center Back,162,Brazil Women's,1203,['7802618f-c829-489a-801e-22b6a4db6151'],2,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:38:02.931,Pass,
,,,,,,,,,,,,,,1.1276,,,,,,,,,,,,,,,bc47d3ef-3e43-4997-ad7a-501694a419c2,2567,,"[72.8, 75.0]",22934,83,,,,,-1.2490457,,Head,,,,"[76.6, 63.6]",,High Pass,,12.016655,,,Dominique Bond-Flasza,25552.0,,,,,Recovery,2,Regular Play,Jody Brown,25538.0,Right Wing,163,Jamaica Women's,1212,['1c49f917-7a39-44f8-8488-a93e6de351a2'],5,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:38:05.896,Pass,
