ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.891043,,,,,,,,,,,,,,229d5d9e-e957-4dbf-8210-7ab15a7d8c42,77,,"[46.8, 77.0]",22961,1,,,,,-1.5576392,,Right Foot,,,"[46.9, 69.4]",,Ground Pass,,7.600658,,,,Kirsty Smith,10196.0,,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Midfield,6,Scotland Women's,866,['6a787b7a-1acb-4dd3-909f-68bf3ca2818a'],21,,,,,,,,,,,,,,,,,Scotland Women's,866,00:01:21.393,Pass,
,,,,,,,,,,,,,,,,0.883135,,,,,,,,,,,,,,ea61f61d-65cc-45ce-97ed-735bddb2eeb7,80,,"[46.9, 69.4]",22961,1,,,,,-1.6356404,,Left Foot,,,"[46.4, 61.7]",,Ground Pass,,7.7162166,,,,Kim Little,15616.0,,,,,,,1,Regular Play,Kirsty Smith,10196.0,Right Back,6,Scotland Women's,866,['913b8f8f-6c12-44db-b846-5f85b02e633f'],23,,,,,,,,,,,,,,,,,Scotland Women's,866,00:01:23.644,Pass,
,,,,,,,,,,,,,,,,1.2713,,,,,,,,,,,,,,2fa3cf91-86de-470d-af2f-ee4dcb5858dc,86,,"[64.3, 13.1]",22961,1,,,,,1.7448416,,Right Foot,,,"[62.7, 22.2]",,Ground Pass,,9.239589,,Incomplete,,Narumi Miura,25613.0,,,,,,Recovery,1,Regular Play,Jun Endo,25608.0,Left Midfield,6,Scotland Women's,866,"['4ca9e0ae-988c-4e81-95dc-14d4c51969c7', '72a927b1-c8b3-4568-a5a7-752b419f0a1d', 'ffdb2c2f-fe9f-4b6b-9e5a-96525eeb4fb0']",26,,,,,,,,,,,,,,,,,Japan Women's,1210,00:01:26.365,Pass,True
,,,,,,,,,,,,,,,,0.988918,,,,,,,,,,,,,,cdf63077-5e52-4708-998d-4df01d156a05,90,,"[56.0, 60.1]",22961,1,,,,,2.6644323,,Left Foot,,,"[41.3, 67.7]",,Ground Pass,,16.548414,,,,Kirsty Smith,10196.0,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Center Forward,6,Scotland Women's,866,['96c04434-d54f-4e0c-88b6-6a26f0018859'],29,,,,,,,,,,,,,,,,,Scotland Women's,866,00:01:29.130,Pass,
,,,,,,,,,,,,,,,,1.295855,,,,,,,,,,,,,,2f089b56-224e-4da3-b0e2-c0c2e5db4272,93,,"[41.3, 67.7]",22961,1,,,,,-2.7595477,,Right Foot,,,"[30.1, 63.2]",,Ground Pass,,12.070211,,,,Rachel Corsie,4984.0,,,,,,,1,Regular Play,Kirsty Smith,10196.0,Right Back,6,Scotland Women's,866,['5b5ca8f4-f21f-4a4e-9e1b-3f0ad09df29a'],30,,,,,,,,,,,,,,,,,Scotland Women's,866,00:01:30.852,Pass,
,,,,,,,,,,,,,,,,1.594004,,,,,,,,,,,,,,e8d0f22c-d0e8-41cb-9f92-7cb830deb3cb,96,,"[30.7, 62.6]",22961,1,,,,,-1.5528127,,Right Foot,,,"[31.2, 34.8]",,Ground Pass,,27.804497,,,,Jennifer Patricia Beattie,17524.0,,,,,,,1,Regular Play,Rachel Corsie,4984.0,Right Center Back,6,Scotland Women's,866,['daf46f48-62e9-4430-88a5-594da93616c7'],33,,,,,,,,,,,,,,,,,Scotland Women's,866,00:01:33.562,Pass,
,,,,,,,,,,,,,,,,1.959119,,,,,,,,,,,,,,e0abc5f7-6113-46c5-b51a-f5a57b501c4a,99,,"[31.0, 34.8]",22961,1,,,,,2.7337246,,Left Foot,,,"[14.8, 41.8]",,Ground Pass,,17.647663,,,,Lee Alexander,25570.0,,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,6,Scotland Women's,866,['994cbb82-fac7-4520-9cf2-85a372c96b3c'],37,,,,,,,,,,,,,,,,,Scotland Women's,866,00:01:37.340,Pass,
,,,,,,,,,,,,,,,,1.199095,,,,,,,,,,,,,,7b873e50-f00a-4653-b55d-2002c1020746,102,,"[14.4, 41.8]",22961,1,,,,,1.0157375,,Right Foot,,,"[28.6, 64.7]",,Ground Pass,,26.945314,,,,Rachel Corsie,4984.0,,,,,,,1,Regular Play,Lee Alexander,25570.0,Goalkeeper,6,Scotland Women's,866,['517f66ce-5574-4ced-9af7-1d96772511e6'],40,,,,,,,,,,,,,,,,,Scotland Women's,866,00:01:40.742,Pass,
,,,,,,,,,,,,,,,,1.907092,,,,,,,,,,,,,,1dc0673d-410f-409c-9af7-bd835d80e182,105,,"[28.6, 64.7]",22961,1,,,,,-2.2188532,,Right Foot,,,"[12.7, 43.7]",,Ground Pass,,26.340273,,,,Lee Alexander,25570.0,,,,,,,1,Regular Play,Rachel Corsie,4984.0,Right Center Back,6,Scotland Women's,866,['d4c1795a-0ee0-449a-982f-ca8de02b97d1'],43,,,,,,,,,,,,,,,,,Scotland Women's,866,00:01:43.749,Pass,
,,,,,,,,,,,,,,,,1.522822,,,,,,,,,,,,,,ff70d6c4-74d9-4aee-aa1c-ce743e3680dd,108,,"[12.7, 43.7]",22961,1,,,,,-1.1238536,,Right Foot,,,"[20.8, 26.8]",,Ground Pass,,18.740864,,,,Jennifer Patricia Beattie,17524.0,,,,,,,1,Regular Play,Lee Alexander,25570.0,Goalkeeper,6,Scotland Women's,866,['fbe74529-5607-44cd-b3e6-58b99cf34700'],46,,,,,,,,,,,,,,,,,Scotland Women's,866,00:01:46.896,Pass,
,,,,,,,,,,,,,,,,1.901961,,,,,,,,,,,,,,1ce0872a-71b8-4d1c-a428-23582ebcc89b,111,,"[20.8, 26.8]",22961,1,,,,,1.4571443,,Right Foot,,,"[25.4, 67.1]",,Low Pass,,40.56168,,,,Rachel Corsie,4984.0,,,True,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,6,Scotland Women's,866,['8f53dad5-8e6b-4bc5-9749-8dc786027290'],50,,,,,,,,,,,,,,,,,Scotland Women's,866,00:01:50.600,Pass,
,,,,,,,,,,,,,,,,2.367149,,,,,,,,,,,,,,17fc2b37-14bd-4ba5-9fba-a3027da66598,114,,"[25.6, 67.3]",22961,1,,,,,-2.0603943,,Right Foot,,,"[10.2, 38.4]",,Ground Pass,,32.747063,,,,Lee Alexander,25570.0,,,,,,,1,Regular Play,Rachel Corsie,4984.0,Right Center Back,6,Scotland Women's,866,['773551c6-c08b-41bf-be13-05f43738837c'],55,,,,,,,,,,,,,,,,,Scotland Women's,866,00:01:55.137,Pass,
,,,,,,,,,,,,,,,,1.0782,,,,,,,,,,,,,,88a68a0d-d743-4f53-bb67-c2bd01b7520b,117,,"[10.2, 38.4]",22961,1,,,,,0.11870534,,Right Foot,,,"[32.0, 41.0]",,Ground Pass,,21.954498,,,,Caroline Weir,10188.0,,,,,,,1,Regular Play,Lee Alexander,25570.0,Goalkeeper,6,Scotland Women's,866,['6c1147b2-b2b3-4b9e-8f06-89057a2b2820'],59,,,,,,,,,,,,,,,,,Scotland Women's,866,00:01:59.884,Pass,
,,,,,,,,,,,,,,,,1.9532,,,,,,,,,,,,,,c27838c8-45e1-472a-b900-eafbf634983f,121,,"[32.7, 41.6]",22961,2,,,,,0.39803535,,Left Foot,,,"[78.6, 60.9]",,High Pass,,49.79257,,Incomplete,,Lisa Evans,10179.0,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,6,Scotland Women's,866,"['31d5d507-a782-4404-8bf6-ceb75a13a06a', 'e1a464dc-6fc8-4b23-9c9d-2fa612eb39ba']",3,,,,,,,,,,,,,,,,,Scotland Women's,866,00:02:03.917,Pass,
,,,,,,,,,,,,,,,,1.333,,,,,,,,,,,,,,31d5d507-a782-4404-8bf6-ceb75a13a06a,123,,"[41.5, 19.2]",22961,2,,,,,0.7476802,,Head,,,"[52.5, 29.4]",,Low Pass,,15.001333,,Incomplete,,Hina Sugita,25635.0,,,,,,Recovery,1,Regular Play,Aya Sameshima,25636.0,Left Back,6,Scotland Women's,866,"['0f2a90c9-9607-4b64-88f8-013ce1a6a7ed', 'c27838c8-45e1-472a-b900-eafbf634983f', 'ee9ab89b-d0f9-4260-b1d7-abe0cf9a4690']",5,,,,,,,,,,,,,,,,,Japan Women's,1210,00:02:05.870,Pass,
,,,,,,,,,,,,,,,,1.3854,,,,,,,,,,,,,,33214cc7-e113-4a28-a820-23ea21cd33bf,128,,"[67.0, 54.3]",22961,2,,,,,2.0833912,,Right Foot,,,"[54.0, 77.4]",,Ground Pass,,26.506792,,,,Kirsty Smith,10196.0,,,,,,,1,Regular Play,Kim Little,15616.0,Right Defensive Midfield,6,Scotland Women's,866,"['46fa8786-3a79-4d7f-ab17-50b09995cbac', '99e7fa54-1aa3-447d-a91e-486c812ff78e']",8,,,,,,,,,,,,,,,,,Scotland Women's,866,00:02:08.887,Pass,True
,,,,,,,,,,,,,,,,1.398288,,,,,,,,,,,,,,0b9b069b-17dd-4daa-83a4-f587305132c9,130,,"[54.0, 77.4]",22961,2,,,,,-2.3792672,,Right Foot,,,"[40.7, 64.7]",,Ground Pass,,18.389671,,,,Rachel Corsie,4984.0,,,,,,,1,Regular Play,Kirsty Smith,10196.0,Right Back,6,Scotland Women's,866,['d61dee8f-0e44-4588-a880-4f3d568be40e'],10,,,,,,,,,,,,,,,,,Scotland Women's,866,00:02:10.273,Pass,
,,,,,,,,,,,,,,,,0.7728,,,,,,,,,,,,,,b7cef6f1-ba55-4eec-8e25-da34df6f7491,133,,"[40.7, 64.7]",22961,2,,,,,-0.6682894,,Left Foot,,,"[44.5, 61.7]",,Ground Pass,,4.8414874,,,,Caroline Weir,10188.0,,,,,,,1,Regular Play,Rachel Corsie,4984.0,Right Center Back,6,Scotland Women's,866,['1e85d28e-dce1-4d84-9aa7-a66db567e115'],14,,,,,,,,,,,,,,,,,Scotland Women's,866,00:02:14.459,Pass,
,,,,,,,,,,,,,,,,1.049199,,,,,,,,,,,,,,205ec3c3-afb8-4601-bd74-f6dff69f957f,136,,"[44.5, 61.7]",22961,2,,,,,1.1309538,,Left Foot,,,"[47.7, 68.5]",,Ground Pass,,7.515318,,,,Rachel Corsie,4984.0,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,6,Scotland Women's,866,['684137ba-f740-41e5-a2eb-296dd49dd923'],18,,,,,,,,,,,,,,,,,Scotland Women's,866,00:02:18.280,Pass,
,,,,,,,,,,,,,,,,0.924498,,,,,,,,,,,,,,b18696c6-3fba-47c3-bb48-7f17c413c59d,139,,"[57.7, 68.5]",22961,2,,,,,-1.5707964,,Right Foot,,,"[57.7, 61.1]",,Ground Pass,,7.4,,,,Kim Little,15616.0,,,,,,,1,Regular Play,Rachel Corsie,4984.0,Right Center Back,6,Scotland Women's,866,['df96dd95-805d-48ad-b240-ebfb9530d6f6'],21,,,,,,,,,,,,,,,,,Scotland Women's,866,00:02:21.173,Pass,
,,,,,,,,,,,,,,,,0.7981,,,,,,,,,,,,,,1bdf6f06-df5d-49e1-adfd-2aa19898054f,142,,"[57.7, 61.1]",22961,2,,,,,-3.033322,,Right Foot,,,"[48.5, 60.1]",,Ground Pass,,9.254189,,,,Caroline Weir,10188.0,,,,,,,1,Regular Play,Kim Little,15616.0,Right Defensive Midfield,6,Scotland Women's,866,['66f10f2d-ee8a-437c-8324-cc99bff6a020'],22,,,,,,,,,,,,,,,,,Scotland Women's,866,00:02:22.218,Pass,
,,,,,,,,,,,,,,,,5.7176,,,,,,,,,,,,,,fef45cf9-0cad-4719-820f-e3d6d8caab80,146,,"[54.3, 43.9]",22961,2,,,,,-0.573799,,Left Foot,,,"[111.7, 6.8]",,High Pass,,68.345955,,,,Elizabeth Arnott,25568.0,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,6,Scotland Women's,866,['be19bff1-bf85-4391-8e24-a34abb92cf43'],27,,,,,,,,,,,,,,,,,Scotland Women's,866,00:02:27.665,Pass,
,,,,,,,,,,,,,,,,1.4983,,,,,,,,,,,,,,0f62f8da-bbfb-4a23-902a-85174eb28b31,150,,"[112.6, 10.5]",22961,2,,,,,1.9423141,,Left Foot,,,"[106.6, 25.9]",,Ground Pass,,16.527554,,Incomplete,,,,,,,,,,1,Regular Play,Elizabeth Arnott,25568.0,Left Midfield,6,Scotland Women's,866,['149a2461-3650-4888-8aa5-84154020e577'],35,,,,,,,,,,,,,,,,,Scotland Women's,866,00:02:35.631,Pass,
,,,,,,,,,,,,,,,,2.3631,,,,,,,,,,,,,,a3ddd16c-7525-4cac-918e-bac461a14272,152,,"[103.0, 0.1]",22961,2,,,,,1.3192316,,,,,"[108.5, 21.5]",,Low Pass,,22.095474,,,,Jane Ross,4653.0,,,,,,Throw-in,1,From Throw In,Hayley Lauder,10194.0,Left Back,7,Scotland Women's,866,['3f9fc261-8aab-4b72-957c-b5c51a90d9f3'],47,,,,,,,,,,,,,,,,,Scotland Women's,866,00:02:47.562,Pass,
,,,,,,,,,,,,,,,,0.5748,,,,,,,,,,,,,,6d3c8596-a85f-40b6-8fc4-96b6b48d939b,156,,"[110.4, 22.5]",22961,2,,,,,-2.884269,,Right Foot,,,"[106.6, 21.5]",,Ground Pass,,3.9293766,,,,Elizabeth Arnott,25568.0,,,,,,,1,From Throw In,Jane Ross,4653.0,Left Center Forward,7,Scotland Women's,866,['956598a1-0f71-4bfb-a606-e6a60487da47'],50,,,,,,,,,,,,,,,,,Scotland Women's,866,00:02:50.969,Pass,
,,,,,,,,,,,,,,,,1.5536,,,,,,,,,,,,,,037155f1-80cc-434a-8aed-e525d3000e04,160,,"[15.6, 53.5]",22961,2,,,,,1.508807,,Left Foot,,,"[16.5, 68.0]",,Ground Pass,,14.5279045,,,,Emi Nakajima,25621.0,,,,,,Recovery,1,From Throw In,Hina Sugita,25635.0,Left Defensive Midfield,7,Scotland Women's,866,['b0941e7c-2186-472c-b135-ed96f3dc3a0f'],52,,,,,,,,,,,,,,,,,Japan Women's,1210,00:02:52.437,Pass,
,,,,,,,,,,,,,,,,1.4496,,,,,,,,,,,,,,b6918eb5-a7c1-4752-ad86-e31fc1ff399f,162,,"[17.3, 67.5]",22961,2,,,,,0.15289569,,Left Foot,,,"[47.8, 72.2]",,Low Pass,,30.860006,,Incomplete,,,,,,,,,,1,From Throw In,Emi Nakajima,25621.0,Right Midfield,7,Scotland Women's,866,['0db2f095-2d7c-4358-a0b3-7d16f8b6759a'],53,,,,,,,,,,,,,,,,,Japan Women's,1210,00:02:53.991,Pass,
,,,,,,,,,,,,,,,,1.23385,,,,,,,,,,,,,,d954f507-4fcd-496a-8cb4-3db2fcb7a653,165,,"[69.7, 9.0]",22961,2,,,,,2.0114217,,Right Foot,,,"[58.1, 33.6]",,Ground Pass,,27.197794,,,,Rachel Corsie,4984.0,,,,,,,1,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,7,Scotland Women's,866,['0d48ee17-cfea-4c6e-a085-1ca02c79da9f'],56,,,,,,,,,,,,,,,,,Scotland Women's,866,00:02:56.857,Pass,
,,,,,,,,,,,,,,,,1.336028,,,,,,,,,,,,,,fa1a90ed-d841-4b63-9504-377336fcec92,168,,"[57.4, 41.6]",22961,2,,,,,1.2964555,,Right Foot,,,"[62.1, 58.3]",,Ground Pass,,17.348776,,,,Kirsty Smith,10196.0,,,,,,,1,From Throw In,Rachel Corsie,4984.0,Right Center Back,7,Scotland Women's,866,['67d7a102-f480-4b37-a534-71c0d7a3e65b'],59,,,,,,,,,,,,,,,,,Scotland Women's,866,00:02:59.773,Pass,
,,,,,,,,,,,,,,,,0.8051,,,,,,,,,,,,,,7c6e374b-55c0-47a3-9115-8c6950535e2f,171,,"[70.4, 63.7]",22961,3,,,,,-0.8674056,,Right Foot,,,"[77.1, 55.8]",,Ground Pass,,10.358571,,,,Kim Little,15616.0,,,,,,,1,From Throw In,Kirsty Smith,10196.0,Right Back,7,Scotland Women's,866,['29110349-b76e-4c89-a085-b98ce120c2e1'],4,,,,,,,,,,,,,,,,,Scotland Women's,866,00:03:04.540,Pass,
,,,,,,,,,,,,,,,,1.113789,,,,,,,,,,,,,,f5a94177-f3c9-4a32-82b8-d99781d5309e,175,,"[77.2, 54.3]",22961,3,,,,,2.536894,,Right Foot,,,"[64.9, 62.8]",,Low Pass,,14.951254,,,,Kirsty Smith,10196.0,,,,,,,1,From Throw In,Kim Little,15616.0,Right Defensive Midfield,7,Scotland Women's,866,"['43803f4b-a9de-47da-b5bd-d492378ba93e', 'a606dc80-0f5d-4c79-bf6c-997b76c02738']",5,,,,,,,,,,,,,,,,,Scotland Women's,866,00:03:05.348,Pass,True
,,,,,,,,,,,,,,,,1.259446,,,,,,,,,,,,,,90df63f4-4298-4071-ac3a-ba39dfe270c1,179,,"[62.5, 63.0]",22961,3,,,,,3.1238954,,Right Foot,,,"[39.9, 63.4]",,Ground Pass,,22.60354,,,,Rachel Corsie,4984.0,,,,,,,1,From Throw In,Kirsty Smith,10196.0,Right Back,7,Scotland Women's,866,['fa72a547-addd-4a16-8657-b16c27cabb3e'],7,,,,,,,,,,,,,,,,,Scotland Women's,866,00:03:07.477,Pass,
,,,,,,,,,,,,,,,,2.578184,,,,,,,,,,,,,,96b633d0-70c8-4659-adb7-0329f5e0811c,182,,"[39.8, 63.4]",22961,3,,,,,-2.4423444,,Right Foot,,,"[15.9, 43.3]",,Ground Pass,,31.228512,,,,Lee Alexander,25570.0,,,,,,,1,From Throw In,Rachel Corsie,4984.0,Right Center Back,7,Scotland Women's,866,['a6c48300-4858-4369-b871-8f1a619b723b'],11,,,,,,,,,,,,,,,,,Scotland Women's,866,00:03:11.232,Pass,
,,,,,,,,,,,,,,,,1.587272,,,,,,,,,,,,,,4f31c159-a39d-49d4-9bf4-8552f4554b0c,185,,"[15.9, 43.3]",22961,3,,,,,0.8902751,,Right Foot,,,"[32.9, 64.3]",,Ground Pass,,27.018513,,,,Rachel Corsie,4984.0,,,,,,,1,From Throw In,Lee Alexander,25570.0,Goalkeeper,7,Scotland Women's,866,['b7a51766-db7d-416b-b938-836d66d7f522'],15,,,,,,,,,,,,,,,,,Scotland Women's,866,00:03:15.500,Pass,
,,,,,,,,,,,,,,,,1.891873,,,,,,,,,,,,,,1ebdc91c-7aca-4e3b-acaf-e0ebc4ed6155,189,,"[36.7, 65.3]",22961,3,,,,,-2.4268315,,Right Foot,,,"[14.0, 45.6]",,Low Pass,,30.05628,,,,Lee Alexander,25570.0,,,,,,,1,From Throw In,Rachel Corsie,4984.0,Right Center Back,7,Scotland Women's,866,"['1a765ee0-3a34-45af-b86b-c0964fbb33e9', '60c54e4c-04a8-4e82-9b54-5091492b1d62']",17,,,,,,,,,,,,,,,,,Scotland Women's,866,00:03:17.518,Pass,True
,,,,,,,,,,,,,,,,2.598588,,,,,,,,,,,,,,eb7f6734-b090-48cf-98c4-14b9cacc05cf,192,,"[14.0, 45.6]",22961,3,,,,,-0.97501177,,Right Foot,,,"[42.0, 4.3]",,High Pass,,49.896793,,,,Hayley Lauder,10194.0,,,True,,,,1,From Throw In,Lee Alexander,25570.0,Goalkeeper,7,Scotland Women's,866,['61e2174a-fc4f-467a-868f-99bc34f48706'],20,,,,,,,,,,,,,,,,,Scotland Women's,866,00:03:20.866,Pass,
,,,,,,,,,,,,,,,,0.1192,,,,,,,,,,,,,,250145f2-791c-4a12-a9d9-ba6aa5b5852e,196,,"[53.8, 4.1]",22961,3,,,,,0.051237166,,Left Foot,,,"[57.7, 4.3]",,Low Pass,,3.905125,,Incomplete,,,,,,,,,,1,From Throw In,Hayley Lauder,10194.0,Left Back,7,Scotland Women's,866,"['1f53ccaa-3738-4c31-a34e-5188c2bcc919', '814aa3fc-fc95-4b0b-8bd8-163341c467f6']",25,,,,,,,,,,,,,,,,,Scotland Women's,866,00:03:25.567,Pass,True
,,,,,,,,,,,,,,,,1.8349,,,,,,,,,,,,,,55337667-5cd3-44b1-ad53-17a6662bee4c,198,,"[68.9, 0.1]",22961,3,,,,,0.31815344,,,,,"[85.6, 5.6]",,High Pass,,17.582378,,,,Elizabeth Arnott,25568.0,,,,,,Throw-in,1,From Throw In,Hayley Lauder,10194.0,Left Back,8,Scotland Women's,866,['907755ad-d196-47d3-a92b-31454c3704d2'],42,,,,,,,,,,,,,,,,,Scotland Women's,866,00:03:42.227,Pass,
,,,,,,,,,,,,,,,,1.406336,,,,,,,,,,,,,,11b9ae1a-7083-4732-b4cc-b657d8786446,207,,"[36.0, 80.0]",22961,3,,,,,-1.0617255,,,,,"[43.2, 67.1]",,Low Pass,,14.773287,,,,Yuika Sugasawa,25637.0,,,,,,Throw-in,1,From Throw In,Emi Nakajima,25621.0,Right Midfield,10,Japan Women's,1210,['84687bee-84fa-4046-a1fa-0212171a9615'],49,,,,,,,,,,,,,,,,,Japan Women's,1210,00:03:49.119,Pass,
,,,,,,,,,,,,,,,,1.0798,,,,,,,,,,,,,,dc0a9f08-cfba-4588-aad2-b8d7a52759e1,211,,"[42.1, 66.7]",22961,3,,,,,2.3455565,,Right Foot,,,"[32.8, 76.2]",,Ground Pass,,13.29436,,,,Emi Nakajima,25621.0,,,,,,,1,From Throw In,Yuika Sugasawa,25637.0,Right Center Forward,10,Japan Women's,1210,"['5ab52951-2de4-43b2-9271-af2504330195', '6457f83b-53f0-4a7f-8a37-9701e3c6d134']",51,,,,,,,,,,,,,,,,,Japan Women's,1210,00:03:51.202,Pass,True
,,,,,,,,,,,,,,,,1.162042,,,,,,,,,,,,,,6b00d737-136c-4bef-aae3-2c644a29dfe2,215,,"[39.6, 77.5]",22961,3,,,,,-3.0533867,,Right Foot,,,"[24.9, 76.2]",,Ground Pass,,14.757371,,,,Risa Shimizu,25624.0,,,,,,,1,From Throw In,Emi Nakajima,25621.0,Right Midfield,10,Japan Women's,1210,"['7f558492-b74d-446c-ab26-0c7128f4149f', 'f21ce5d6-a8b0-4b0e-b395-1744011d3ad0']",52,,,,,,,,,,,,,,,,,Japan Women's,1210,00:03:52.729,Pass,True
,,,,,,,,,,,,,,,,1.6978,,,,,,,,,,,,,,35578c2d-c97f-4421-9a37-d647c8df10ea,221,,"[24.9, 80.0]",22961,4,,,,,-0.5284916,,,,,"[39.8, 71.3]",,Low Pass,,17.253984,,,,Emi Nakajima,25621.0,,,,,,Throw-in,1,From Throw In,Risa Shimizu,25624.0,Right Back,11,Japan Women's,1210,['8477b13d-3585-4f23-8850-f8fc4786b564'],5,,,,,,,,,,,,,,,,,Japan Women's,1210,00:04:05.822,Pass,
,,,,,,,,,,,,,,,,0.9134,,,,,,,,,,,,,,180b5afa-91a6-419d-b7d9-2ba8b70a3ca0,225,,"[38.7, 74.3]",22961,4,,,,,2.908779,,Right Foot,,,"[29.0, 76.6]",,Ground Pass,,9.968952,,,,Risa Shimizu,25624.0,,,,,,,1,From Throw In,Emi Nakajima,25621.0,Right Midfield,11,Japan Women's,1210,"['ada65550-99c8-4f66-9052-e9a76f142e5b', 'e5c969e7-f424-421e-af26-4fbf90581c70']",8,,,,,,,,,,,,,,,,,Japan Women's,1210,00:04:08.005,Pass,True
,,,,,,,,,,,,,,,,1.027,,,,,,,,,,,,,,1a26fb24-e133-4938-96cd-ab0be6b9a695,229,,"[27.1, 75.6]",22961,4,,,,,-2.5628247,,Right Foot,,,"[9.5, 64.1]",,Ground Pass,,21.024035,,,,Saki Kumagai,15257.0,,,,,,,1,From Throw In,Risa Shimizu,25624.0,Right Back,11,Japan Women's,1210,"['3179bda3-b92b-4f91-b48b-a492a7682835', '5a76947b-6874-4c82-9410-4b0a226d3ede']",9,,,,,,,,,,,,,,,,,Japan Women's,1210,00:04:09.318,Pass,True
,,,,,,,,,,,,,,,,2.3564,,,,,,,,,,,,,,910230d0-9d17-454f-aa2b-28e0c49e88c6,233,,"[10.3, 73.3]",22961,4,,,,,-0.3755597,,Right Foot,,,"[55.7, 55.4]",,High Pass,,48.80133,,,,Mana Iwabuchi,25610.0,,,,,,,1,From Throw In,Saki Kumagai,15257.0,Right Center Back,11,Japan Women's,1210,"['5a076841-d791-436a-a27c-98cffcd1a686', '87ef7797-cd43-4811-bdcd-9ca0423077ca']",11,,,,,,,,,,,,,,,,,Japan Women's,1210,00:04:11.411,Pass,True
,,,,,,,,,,,,,,,,1.582902,,,,,,,,,,,,,,4f648567-9a5c-4dc1-85d6-7bfbe65579b7,237,,"[55.4, 56.5]",22961,4,,,,,1.046877,,Right Foot,,,"[65.8, 74.5]",,Ground Pass,,20.788458,,,,Emi Nakajima,25621.0,,,,,,,1,From Throw In,Mana Iwabuchi,25610.0,Left Center Forward,11,Japan Women's,1210,"['759f1a8a-c121-4a9a-8209-3de01fdd0f42', 'be326435-6cba-497e-8aa0-c7184e25cdbe']",15,,,,,,,,,,,,,,,,,Japan Women's,1210,00:04:15.718,Pass,True
,,,,,,,,,,,,,,,,0.892503,,,,,,,,,,,,,,955f8008-1317-4871-95c2-72c8af9c4d8e,240,,"[68.8, 74.5]",22961,4,,,,,-1.7229446,,Right Foot,,,"[66.5, 59.5]",,Ground Pass,,15.175309,,,,Mana Iwabuchi,25610.0,,,,,,,1,From Throw In,Emi Nakajima,25621.0,Right Midfield,11,Japan Women's,1210,['65172709-97c2-49ee-8514-1f48de468e4d'],18,,,,,,,,,,,,,,,,,Japan Women's,1210,00:04:18.204,Pass,
,,,,,,,,,,,,,,,,1.6645,,,,,,,,,,,,,,b65472af-2228-45cd-9145-0066f7090861,244,,"[65.8, 60.5]",22961,4,,,,,1.6511598,,Right Foot,,,"[64.6, 75.4]",,Ground Pass,,14.948244,,,,Risa Shimizu,25624.0,,,,,,,1,From Throw In,Mana Iwabuchi,25610.0,Left Center Forward,11,Japan Women's,1210,['78297a99-b37b-48eb-a12e-3bcd7645a1a4'],19,,,,,,,,,,,,,,,,,Japan Women's,1210,00:04:19.748,Pass,
,,,,,,,,,,,,,,,,1.001,,,,,,,,,,,,,,d65c07f8-4fc3-415b-90f1-3abfa65d62e9,247,,"[64.1, 74.7]",22961,4,,,,,-0.8726759,,Right Foot,,,"[71.4, 66.0]",,Ground Pass,,11.356936,,,,Mana Iwabuchi,25610.0,,,,,,,1,From Throw In,Risa Shimizu,25624.0,Right Back,11,Japan Women's,1210,['3eaa7a89-65ae-4f55-b5ba-45e8be35d177'],22,,,,,,,,,,,,,,,,,Japan Women's,1210,00:04:22.852,Pass,
