bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.405217,,,,,,,,,,,,,516ebb36-4564-4375-9e1f-9ee907858101,690,,"[39.9, 64.6]",22980,17,,,,,-2.269989,,Right Foot,,,"[32.5, 55.8]",Ground Pass,,11.497826,,,,Griedge Mbock Bathy Nka,10271.0,,,,,,,1,Regular Play,Delphine Cascarino,15470.0,Right Midfield,42,France Women's,861,['310a4d65-8c5f-4c0e-9148-f09efd287a84'],29,,,,,,,,,,,,,,,,France Women's,861,00:17:29.591,Pass,
,,,,,,,,,,,,,,,,,,1.5252,,,,,,,,,,,,,6c3412ce-b4df-42c1-8393-f72fd87e20a0,693,,"[36.0, 56.1]",22980,17,,,,,-1.4684763,,Right Foot,,,"[38.3, 33.7]",Ground Pass,,22.51777,,,,Wendie Renard,10125.0,,,,,,,1,Regular Play,Griedge Mbock Bathy Nka,10271.0,Right Center Back,42,France Women's,861,['f32d1799-db4a-4db6-8119-f082914f226a'],32,,,,,,,,,,,,,,,,France Women's,861,00:17:32.453,Pass,
,,,,,,,,,,,,,,,,,,1.455496,,,,,,,,,,,,,d9c00d85-acd9-4815-af17-a87ae991a849,696,,"[38.3, 33.7]",22980,17,,,,,1.3225675,,Right Foot,,,"[43.8, 55.4]",Ground Pass,,22.386156,,,,Griedge Mbock Bathy Nka,10271.0,,,,,,,1,Regular Play,Wendie Renard,10125.0,Left Center Back,42,France Women's,861,['0c3a19de-da98-417f-aa39-1bcaf625ee0c'],35,,,,,,,,,,,,,,,,France Women's,861,00:17:35.874,Pass,
,,,,,,,,,,,,,,,,,,5.645536,,,,,,,,,,,,,3562490c-b701-4d03-b6f6-2e2e3f61f91d,700,,"[50.3, 53.1]",22980,17,,,,,-0.5739473,,Right Foot,,,"[119.9, 8.1]",High Pass,,82.880394,,Out,,Viviane Asseyi,25834.0,,,True,,,,1,Regular Play,Griedge Mbock Bathy Nka,10271.0,Right Center Back,42,France Women's,861,['6be4ec71-20ce-4a95-839d-240c130a75ba'],39,,,,,,,,,,,,,,,,France Women's,861,00:17:39.676,Pass,
,,,,,,,,,,,,,,,,,,2.937481,,,,,,,,,,,,,f8e6bd98-31ba-44f7-b7b1-6fe0d960a73c,702,,"[6.0, 44.0]",22980,18,,,,,-0.072892934,,Right Foot,,,"[55.3, 40.4]",High Pass,,49.431267,,,,Ngozi Sonia Okobi,25471.0,,,,,,Goal Kick,1,From Goal Kick,Chiamaka Cynthia Nnadozie,25718.0,Goalkeeper,43,Nigeria Women's,1213,['b52586e5-499b-47f6-9980-35737a0726ba'],9,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:18:09.927,Pass,
,,,,,,,,,,,,,,,,,,0.0976,,,,,,,,,,,,,75c5de04-d057-4f5d-a7c1-db16bc59dec1,704,,"[55.3, 40.4]",22980,18,,,,True,-0.094951704,,,,,"[57.4, 40.2]",Low Pass,,2.1095023,,Incomplete,,Asisat Lamina Oshoala,24881.0,,,,,,,1,From Goal Kick,Ngozi Sonia Okobi,25471.0,Left Center Midfield,43,Nigeria Women's,1213,"['c123ddaa-89fd-4424-80af-20cfa1766a50', 'c65188be-46f9-423c-8d9a-41561a36cee8', 'd7cfb96d-e819-4565-b77f-aaceab42ebb6']",12,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:18:12.905,Pass,True
,,,,,,,,,,,,,,,,,,1.2453,,,,,,,,,,,,,5816df31-0fba-47c7-bb20-0b733088782b,708,,"[62.5, 35.1]",22980,18,,,,,1.4130276,,Head,,,"[63.9, 43.9]",High Pass,,8.910667,,,,Delphine Cascarino,15470.0,,,,,,Recovery,1,From Goal Kick,Amandine Henry,10123.0,Right Center Midfield,43,Nigeria Women's,1213,['d9432934-2440-47e8-b6fe-01cc27e9a2d5'],15,,,,,,,,,,,,,,,,France Women's,861,00:18:15.120,Pass,
,,,,,,,,,,,,,,,,,,0.688434,,,,,,,,,,,,,b5dd79d0-0f83-4f19-8617-fd86650b8158,712,,"[63.2, 43.6]",22980,18,,,,,-0.5569015,,Right Foot,,,"[73.8, 37.0]",Ground Pass,,12.486793,True,Incomplete,,Gaëtane Thiney,10113.0,,,,,,,1,From Goal Kick,Delphine Cascarino,15470.0,Right Midfield,43,Nigeria Women's,1213,"['049af10d-cf88-4355-9b4e-5acd95c852ea', 'e704c8e3-e137-4152-86be-b54249b75d8a']",17,,,,,,,,,,,,,,,,France Women's,861,00:18:17.257,Pass,
,,,,,,,,,,,,,,,,,,0.9181,,,,,,,,,,,,,2eabe348-9a73-4a56-a0fe-3602d29b9271,716,,"[43.1, 44.6]",22980,18,,,,,0.6494008,,Right Foot,,,"[53.9, 52.8]",Ground Pass,,13.560236,,Incomplete,,Rita Chikwelu,17312.0,,,,,,,1,From Goal Kick,Halimatu Ibrahim Ayinde,25469.0,Right Center Midfield,43,Nigeria Women's,1213,"['3693621c-c03d-4570-a935-8b6572b32985', '899ec243-a745-4fff-a217-18eed0bff7c8']",18,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:18:18.689,Pass,
,,,,,,,,,,,,,,,,,,0.97552,,,,,,,,,,,,,62894a14-df60-464b-a754-b8be1ab3b712,722,,"[76.8, 6.1]",22980,18,,,,,-3.1206167,,Right Foot,,,"[62.5, 5.8]",Ground Pass,,14.303146,,,,Amel Majri,15249.0,,,,,,,1,Regular Play,Amandine Henry,10123.0,Right Center Midfield,44,France Women's,861,['b841c925-0ab6-4b6c-914f-750a9cee55bf'],26,,,,,,,,,,,,,,,,France Women's,861,00:18:26.391,Pass,
,,,,,,,,,,,,,,,,,,1.316411,,,,,,,,,,,,,ca7e9af9-fe50-4e5a-b544-4c6c3bc545a7,725,,"[63.9, 7.2]",22980,18,,,,,2.4878783,,Left Foot,,,"[46.8, 20.3]",Ground Pass,,21.541124,,,,Wendie Renard,10125.0,,,,,,,1,Regular Play,Amel Majri,15249.0,Left Back,44,France Women's,861,['83540605-f38f-4b78-af75-0f077248656f'],28,,,,,,,,,,,,,,,,France Women's,861,00:18:28.431,Pass,
,,,,,,,,,,,,,,,,,,1.671098,,,,,,,,,,,,,4401b9bc-7c7b-4b43-9950-c4128c0fe82d,728,,"[48.2, 22.4]",22980,18,,,,,1.2948653,,Right Foot,,,"[56.1, 50.3]",Ground Pass,,28.996897,,,,Griedge Mbock Bathy Nka,10271.0,,,,,,,1,Regular Play,Wendie Renard,10125.0,Left Center Back,44,France Women's,861,['c02d8aaa-ada9-44ec-9e60-895fdc62a220'],30,,,,,,,,,,,,,,,,France Women's,861,00:18:30.796,Pass,
,,,,,,,,,,,,,,,,,,2.010845,,,,,,,,,,,,,46e2019f-0083-4a1c-bf90-20104c2bc2f4,731,,"[58.3, 55.6]",22980,18,,,,,0.9784927,,Right Foot,,,"[72.7, 77.0]",Ground Pass,,25.793798,,,,Eve Perisset,10418.0,,,,,,,1,Regular Play,Griedge Mbock Bathy Nka,10271.0,Right Center Back,44,France Women's,861,['d32f36bd-ca28-4580-9f7f-0c6e58bfd8b3'],33,,,,,,,,,,,,,,,,France Women's,861,00:18:33.476,Pass,
,,,,,,,,,,,,,,,,,,0.827086,,,,,,,,,,,,,e534464c-6b6a-4948-bb33-c31e1c85c206,734,,"[72.9, 77.0]",22980,18,,,,,0.051237166,,Left Foot,,,"[88.5, 77.8]",Ground Pass,,15.6205,,,,Delphine Cascarino,15470.0,,,,,,,1,Regular Play,Eve Perisset,10418.0,Right Back,44,France Women's,861,['44c90e82-ef48-4e2f-8236-107ab6647ad4'],36,,,,,,,,,,,,,,,,France Women's,861,00:18:36.451,Pass,
,,,,,,,,,,,,,,,,,,1.076844,,,,,,,,,,,,,e4390c68-7ef5-4fc4-aeb5-60d3c3c323c4,738,,"[85.1, 77.7]",22980,18,,,,,3.1415927,,Right Foot,,,"[71.9, 77.7]",Ground Pass,,13.2,,,,Eve Perisset,10418.0,,,,,,,1,Regular Play,Delphine Cascarino,15470.0,Right Midfield,44,France Women's,861,"['c3d7ea23-a987-4e49-981d-0789bf89572f', 'e710c0a9-dfc1-4ebb-ade6-4bc3b3b0e662']",37,,,,,,,,,,,,,,,,France Women's,861,00:18:37.933,Pass,True
,,,,,,,,,,,,,,,,,,1.246011,,,,,,,,,,,,,870f3674-c4e6-478e-9bdd-7be6000a2833,741,,"[71.9, 77.7]",22980,18,,,,,-1.6578243,,Right Foot,,,"[70.6, 62.8]",Ground Pass,,14.956604,,,,Charlotte Bilbault,25727.0,,,,,,,1,Regular Play,Eve Perisset,10418.0,Right Back,44,France Women's,861,['e3b925ac-eb46-4606-8eae-2b7184185c2e'],39,,,,,,,,,,,,,,,,France Women's,861,00:18:39.873,Pass,
,,,,,,,,,,,,,,,,,,2.073948,,,,,,,,,,,,,ecfc7f9f-839e-47b1-98d7-48c296a6c660,744,,"[76.1, 58.8]",22980,18,,,,,-2.1928892,,Right Foot,,,"[61.4, 38.3]",Ground Pass,,25.22578,,,,Wendie Renard,10125.0,,,,,,,1,Regular Play,Charlotte Bilbault,25727.0,Left Center Midfield,44,France Women's,861,['43148619-ba55-4609-a0d8-0c9d17413879'],43,,,,,,,,,,,,,,,,France Women's,861,00:18:43.508,Pass,
,,,,,,,,,,,,,,,,,,2.852654,,,,,,,,,,,,,f50f4735-a22d-4d8b-9ba3-b12fa2550603,747,,"[62.8, 43.4]",22980,18,,,,,0.73473734,,Right Foot,,,"[100.1, 77.1]",High Pass,,50.269077,,,,Delphine Cascarino,15470.0,,,,,,,1,Regular Play,Wendie Renard,10125.0,Left Center Back,44,France Women's,861,['801f84a8-ec96-4950-8ef7-359633094a0e'],47,,,,,,,,,,,,,,,,France Women's,861,00:18:47.516,Pass,
,,,,,,,,,,,,,,,,,,1.0154,,,,,,,,,,,,,5f15bb9e-56e2-4ffd-bef3-db00853d1038,754,,"[106.5, 64.2]",22980,18,,,,,-1.8313987,,Right Foot,,,"[104.5, 56.7]",Ground Pass,,7.7620873,,Incomplete,,Gaëtane Thiney,10113.0,,,,,,,1,Regular Play,Delphine Cascarino,15470.0,Right Midfield,44,France Women's,861,"['2e0e2ebf-6f4f-49aa-98bd-c778ad916422', '3302b86e-e107-4031-93c2-e9ca196a764e']",53,,,,,,,,,,,,,,,,France Women's,861,00:18:53.458,Pass,
,,,,,,,,,,,,,,,,,,2.055965,,,,,,,,,,,,,6cddfae1-ae04-42ba-87e3-2dd858728c6c,757,,"[27.2, 22.4]",22980,18,,,,,-0.51177263,,Right Foot,,,"[58.0, 5.1]",Ground Pass,,35.326054,,,,Asisat Lamina Oshoala,24881.0,,,,,,Recovery,1,Regular Play,Rita Chikwelu,17312.0,Center Defensive Midfield,44,France Women's,861,['66b47bbe-197d-4760-8a60-e0656bd295d2'],56,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:18:56.513,Pass,
,,,,,,,,,,,,,,,,,,2.4446,,,,,,,,,,,,,2e18b3de-5102-43c7-834b-c6434f3b0494,763,,"[7.0, 36.1]",22980,19,,True,,,-0.8993801,,Right Foot,,,"[33.3, 3.0]",Ground Pass,,42.27647,,,,Amel Majri,15249.0,,,,,,Goal Kick,1,From Goal Kick,Sarah Bouhaddi,10129.0,Goalkeeper,45,France Women's,861,['94c80642-b291-4f1f-bd21-d917ec60458c'],28,,,,,,,,,,,,,,,,France Women's,861,00:19:28.581,Pass,
,,,,,,,,,,,,,,,,,,1.467411,,,,,,,,,,,,,19e488e3-fb98-492a-961d-fbe0b56b3df9,765,,"[33.3, 3.7]",22980,19,,,,,2.009397,,Left Foot,,,"[24.2, 23.1]",Ground Pass,,21.428253,,,,Wendie Renard,10125.0,,,,,,,1,From Goal Kick,Amel Majri,15249.0,Left Back,45,France Women's,861,['56e83bd7-af52-44cf-989d-362f72208a75'],31,,,,,,,,,,,,,,,,France Women's,861,00:19:31.039,Pass,
,,,,,,,,,,,,,,,,,,1.429339,,,,,,,,,,,,,0214c61b-670e-422e-8a3c-9d84d22139e0,768,,"[25.2, 23.3]",22980,19,,,,,0.8994521,,Right Foot,,,"[39.5, 41.3]",Ground Pass,,22.98891,,,,Charlotte Bilbault,25727.0,,,,,,,1,From Goal Kick,Wendie Renard,10125.0,Left Center Back,45,France Women's,861,['4ab8e100-ea5b-449c-b042-b5208f299dcf'],33,,,,,,,,,,,,,,,,France Women's,861,00:19:33.653,Pass,
,,,,,,,,,,,,,,,,,,1.289825,,,,,,,,,,,,,9142c61b-5bc4-4435-aa41-d25c606ec7cc,771,,"[54.0, 37.0]",22980,19,,,,,-0.673162,,Right Foot,,,"[77.2, 18.5]",Low Pass,,29.673052,,,,Viviane Asseyi,25834.0,,,,,,,1,From Goal Kick,Charlotte Bilbault,25727.0,Left Center Midfield,45,France Women's,861,['5449ffca-f8f8-4b50-a94c-55432927c437'],39,,,,,,,,,,,,,,,,France Women's,861,00:19:39.253,Pass,
,,,,,,,,,,,,,,,,,,2.6721,,,,,,,,,,,,,916022f5-2390-4cc5-8902-fe2f40d9d937,774,,"[79.1, 22.4]",22980,19,,,,,-0.007692156,,Right Foot,,,"[105.1, 22.2]",Ground Pass,,26.000769,,Incomplete,,Amel Majri,15249.0,,,,,,,1,From Goal Kick,Viviane Asseyi,25834.0,Left Midfield,45,France Women's,861,"['3a662deb-e647-4fdd-a019-89acbb9eae60', 'e7f1c9f5-dca3-44b8-a67e-400315a301a0']",42,,,,,,,,,,,,,,,,France Women's,861,00:19:42.755,Pass,
,,,,,,,,,,,,,,,,,,0.243211,,,,,,,,,,,,,e7f1c9f5-dca3-44b8-a67e-400315a301a0,777,,"[15.0, 57.9]",22980,19,,,,,0.9197196,,Right Foot,,,"[16.6, 60.0]",High Pass,,2.6400757,,Incomplete,,Francisca Ordega,5022.0,,,,,,Interception,1,From Goal Kick,Chidinma Nkeruka Okeke,25462.0,Right Back,45,France Women's,861,"['345f9650-902c-447a-8898-4c34b873164c', '916022f5-2390-4cc5-8902-fe2f40d9d937', 'a84de88b-1cd9-4a8f-aaf8-61cb2aa19ad9']",45,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:19:45.427,Pass,
,,,,,,,,,,,,,,,,,,3.1899,,,,,,,,,,,,,413ffb26-d289-4be6-a2d8-8e11df021e37,782,,"[19.3, 75.2]",22980,19,,,,,0.0,,Right Foot,,,"[69.1, 75.2]",High Pass,,49.8,,,,Ugochi Desire Oparanozie,25472.0,,,,,,,1,From Goal Kick,Chidinma Nkeruka Okeke,25462.0,Right Back,45,France Women's,861,['14011d76-372e-4b65-afa1-dfac6a63d6ed'],49,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:19:49.422,Pass,
,,,,,,,,,,,,,,,,,,1.446634,,,,,,,,,,,,,e67e2890-eb54-4f5e-b2c0-87c505ec52df,787,,"[94.5, 80.0]",22980,20,,,,,-0.5788621,,,,,"[107.2, 71.7]",High Pass,,15.171684,,Unknown,,Francisca Ordega,5022.0,,,,,,Throw-in,1,From Throw In,Chidinma Nkeruka Okeke,25462.0,Right Back,46,Nigeria Women's,1213,['3d2fcbe8-343a-4d6c-91b5-1bbf2aa1edf0'],18,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:20:18.666,Pass,
,,,,,,,,,,,,,,,,,,1.797481,,,,,,,,,,,,,cc750e0b-1b23-48d4-a6a1-458c8f725c4b,792,,"[109.4, 73.6]",22980,21,,,,,-1.3209362,,Left Foot,True,,"[118.0, 39.9]",High Pass,,34.78002,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Ngozi Ebere,25468.0,Left Back,47,Nigeria Women's,1213,['380d3c02-0398-4903-a1d8-d4cdc593d069'],28,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:21:28.749,Pass,
,,,,,,,,,,,,,,,,,,2.058316,,,,,,,,,,,,,87901c3f-fe5a-40d4-8fd0-0e654f47418b,795,,"[17.8, 44.5]",22980,21,,,,,-1.1421748,,Right Foot,,,"[24.7, 29.4]",Ground Pass,,16.601807,,,,Wendie Renard,10125.0,,,,,,,1,From Keeper,Sarah Bouhaddi,10129.0,Goalkeeper,48,France Women's,861,['6e0ac4a9-a2e1-48f0-a441-a8461fa451f9'],44,,,,,,,,,,,,,,,,France Women's,861,00:21:44.557,Pass,
,,,,,,,,,,,,,,,,,,0.820782,,,,,,,,,,,,,8bba8d43-f1a6-4db7-9c9f-0eb22c86ad51,798,,"[28.9, 30.5]",22980,21,,,,,-0.10697264,,Right Foot,,,"[43.8, 28.9]",Ground Pass,,14.98566,,,,Amandine Henry,10123.0,,,,,,,1,From Keeper,Wendie Renard,10125.0,Left Center Back,48,France Women's,861,['1949a062-d9a4-4448-983b-842d1706d3c7'],47,,,,,,,,,,,,,,,,France Women's,861,00:21:47.504,Pass,
,,,,,,,,,,,,,,,,,,0.834279,,,,,,,,,,,,,008a7981-b890-45bb-9df7-6699a03ac04a,801,,"[42.2, 17.4]",22980,21,,,,,-1.8347601,,Left Foot,,,"[39.2, 6.3]",Ground Pass,,11.4982605,,,,Amel Majri,15249.0,,,,,,,1,From Keeper,Amandine Henry,10123.0,Right Center Midfield,48,France Women's,861,['0663be92-21e2-4461-a892-5cbe001733aa'],50,,,,,,,,,,,,,,,,France Women's,861,00:21:50.387,Pass,
,,,,,,,,,,,,,,,,,,1.474802,,,,,,,,,,,,,c97271ee-3cf4-470d-9e5a-40b10ff79afb,805,,"[38.5, 7.9]",22980,21,,,,,2.1521766,,Left Foot,,,"[24.7, 28.9]",Low Pass,,25.12847,,,,Wendie Renard,10125.0,,,,,,,1,From Keeper,Amel Majri,15249.0,Left Back,48,France Women's,861,"['5590611b-4e6f-484d-abbe-049535cf594e', '99487778-4a65-48a2-8c4b-cfb16dd79e70']",51,,,,,,,,,,,,,,,,France Women's,861,00:21:51.974,Pass,True
,,,,,,,,,,,,,,,,,,1.813156,,,,,,,,,,,,,a9ab9120-abcb-46ec-8c2b-89ff2919255e,808,,"[27.2, 29.3]",22980,21,,,,,1.1313977,,Right Foot,,,"[37.4, 51.0]",Ground Pass,,23.977697,,,,Griedge Mbock Bathy Nka,10271.0,,,,,,,1,From Keeper,Wendie Renard,10125.0,Left Center Back,48,France Women's,861,['553033d1-4d82-4ecd-bf09-b52b45effaed'],54,,,,,,,,,,,,,,,,France Women's,861,00:21:54.957,Pass,
,,,,,,,,,,,,,,,,,,2.007549,,,,,,,,,,,,,97245cc4-27f4-4178-8bd6-3c0ff3c9cbc8,811,,"[37.9, 52.4]",22980,21,,,,,-1.4854428,,Right Foot,,,"[41.1, 15.0]",Low Pass,,37.536648,,,,Amandine Henry,10123.0,,,,,,,1,From Keeper,Griedge Mbock Bathy Nka,10271.0,Right Center Back,48,France Women's,861,['52c45fc7-9002-488f-8292-225ba5f7a102'],58,,,,,,,,,,,,,,,,France Women's,861,00:21:58.947,Pass,
,,,,,,,,,,,,,,,,,,0.129624,,,,,,,,,,,,,f79eabff-135b-47d8-bfa8-a1a883f36d69,814,,"[63.9, 14.6]",22980,22,,,,,0.24017102,,Right Foot,,,"[68.8, 15.8]",Ground Pass,,5.0447993,,Incomplete,,Amel Majri,15249.0,,,,,,,1,From Keeper,Amandine Henry,10123.0,Right Center Midfield,48,France Women's,861,"['53b41eb3-28ac-4ca8-a87e-bf5acecf75ce', 'c676c249-53ad-4437-8174-f6f4b697a374']",5,,,,,,,,,,,,,,,,France Women's,861,00:22:05.105,Pass,
,,,,,,,,,,,,,,,,,,1.0257,,,,,,,,,,,,,cd37798d-6aa3-4833-9413-5bd84b86bfb6,817,,"[78.7, 0.1]",22980,22,,,,,1.1160771,,,,,"[85.3, 13.6]",High Pass,,15.026976,,Incomplete,,Valérie Gauvin,25442.0,,,,,,Throw-in,1,From Throw In,Amel Majri,15249.0,Left Back,49,France Women's,861,"['4b6920f4-69da-48cb-b3d9-daa926c9588d', '76f4397c-1ec0-492b-bedd-57609b9f2245']",18,,,,,,,,,,,,,,,,France Women's,861,00:22:18.107,Pass,
,,,,,,,,,,,,,,,,,,1.100943,,,,,,,,,,,,,4b6920f4-69da-48cb-b3d9-daa926c9588d,819,,"[34.8, 66.5]",22980,22,,,,,1.6594522,,Head,,,"[33.6, 80.0]",High Pass,,13.553228,,Out,,,,,,,,,Interception,1,From Throw In,Francisca Ordega,5022.0,Right Wing,49,France Women's,861,['cd37798d-6aa3-4833-9413-5bd84b86bfb6'],19,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:22:19.133,Pass,
,,,,,,,,,,,,,,,,,,2.701734,,,,,,,,,,,,,51bd0c2d-4ffc-4c34-a251-2b83efc99123,820,,"[85.8, 0.1]",22980,22,,,,,2.7676888,,,,,"[57.0, 11.4]",High Pass,,30.937517,,,,Wendie Renard,10125.0,,,,,,Throw-in,1,From Throw In,Amel Majri,15249.0,Left Back,50,France Women's,861,['229c7c86-a847-4481-a7fd-28b1950aa522'],25,,,,,,,,,,,,,,,,France Women's,861,00:22:25.282,Pass,
,,,,,,,,,,,,,,,,,,1.10814,,,,,,,,,,,,,b50b2b04-0345-4e5f-92b9-3e616b61a149,823,,"[52.1, 14.8]",22980,22,,,,,-0.50755244,,Right Foot,,,"[70.8, 4.4]",Ground Pass,,21.39743,,,,Amel Majri,15249.0,,,,,,,1,From Throw In,Wendie Renard,10125.0,Left Center Back,50,France Women's,861,['3c071928-7700-45b9-b5e2-91eb00e93017'],30,,,,,,,,,,,,,,,,France Women's,861,00:22:30.264,Pass,
,,,,,,,,,,,,,,,,,,0.867136,,,,,,,,,,,,,787ef9fe-6177-4268-b635-31f3f328241c,826,,"[71.9, 7.0]",22980,22,,,,,0.74305063,,Left Foot,,,"[84.2, 18.3]",High Pass,,16.702694,,Incomplete,,Valérie Gauvin,25442.0,,,,,,,1,From Throw In,Amel Majri,15249.0,Left Back,50,France Women's,861,"['3793ac8a-190d-4e1a-89ce-08661e7b0623', '3c5b871f-7988-4870-bb20-0e6ecd7c6cb1']",33,,,,,,,,,,,,,,,,France Women's,861,00:22:33.111,Pass,
,,,,,,,,,,,,,,,,,,0.711116,,,,,,,,,,,,,3c5b871f-7988-4870-bb20-0e6ecd7c6cb1,828,,"[35.9, 61.8]",22980,22,,,,,0.596501,,Head,,,"[44.0, 67.3]",Low Pass,,9.7908125,,Incomplete,,Francisca Ordega,5022.0,,,,,,Recovery,1,From Throw In,Chidinma Nkeruka Okeke,25462.0,Right Back,50,France Women's,861,"['4a19507b-f68c-4998-9827-73ba7fa1e676', '787ef9fe-6177-4268-b635-31f3f328241c', 'cb8a5d3c-8968-45d8-9471-20562a760923']",33,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:22:33.978,Pass,
,,,,,,,,,,,,,,,,,,1.5738,,,,,,,,,,,,,e9f2f9c0-45e8-4571-88d1-a4a5c2a41665,836,,"[83.7, 24.3]",22980,22,,,,,-2.0848598,,Left Foot,,,"[78.9, 15.8]",Ground Pass,,9.76166,,,,Viviane Asseyi,25834.0,,,,,,Recovery,1,From Throw In,Amel Majri,15249.0,Left Back,50,France Women's,861,['0b328997-0f35-4a3e-912c-d93084a0223a'],38,,,,,,,,,,,,,,,,France Women's,861,00:22:38.854,Pass,
,,,,,,,,,,,,,,,,,,0.564216,,,,,,,,,,,,,1de4e862-2edd-493b-a71d-b450d5cd7159,839,,"[79.1, 17.3]",22980,22,,,,,-0.6287963,,Left Foot,,,"[92.3, 7.7]",Ground Pass,,16.321764,,,,Valérie Gauvin,25442.0,,,,,,,1,From Throw In,Viviane Asseyi,25834.0,Left Midfield,50,France Women's,861,['d4c74ae2-aa47-4d0d-aa1d-638048e5ed26'],40,,,,,,,,,,,,,,,,France Women's,861,00:22:40.428,Pass,
,,,,,,,,,,,,,,,,,,1.6926,,,,,,,,,,,,,2a697665-31d6-4af7-a63e-42d5caefed82,843,,"[31.1, 80.0]",22980,22,,,,,-0.19573718,,,,,"[54.3, 75.4]",High Pass,,23.651638,,Incomplete,,Ugochi Desire Oparanozie,25472.0,,,,,,Throw-in,1,From Throw In,Chidinma Nkeruka Okeke,25462.0,Right Back,51,Nigeria Women's,1213,"['0fda3830-e8db-477d-a609-12214e788772', '84442d9e-7a56-4b8a-8cf6-97ea95d590fc']",55,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:22:55.923,Pass,
,,,,,,,,,,,,,,,,,,0.453613,,,,,,,,,,,,,0fda3830-e8db-477d-a609-12214e788772,845,,"[65.8, 4.7]",22980,22,,,,,0.0121206185,,Left Foot,,,"[82.3, 4.9]",Low Pass,,16.501211,,,,Viviane Asseyi,25834.0,,,,,,Recovery,1,Regular Play,Amandine Henry,10123.0,Right Center Midfield,52,France Women's,861,"['2a697665-31d6-4af7-a63e-42d5caefed82', '44087d95-51a3-4081-8e4c-e1897c3ca9af']",57,,,,,,,,,,,,,,,,France Women's,861,00:22:57.616,Pass,
,,,,,,,,,,,,,,,,,,1.790964,,,,,,,,,,,,,8b5252b8-ecab-43e7-b2ec-59f862fa2a3f,849,,"[71.7, 3.1]",22980,23,,,,,2.762847,,Right Foot,,,"[52.1, 10.9]",Ground Pass,,21.095022,,,,Wendie Renard,10125.0,,,,,,,1,Regular Play,Viviane Asseyi,25834.0,Left Midfield,52,France Women's,861,['6ad5c479-388d-4b8b-a168-91d4848f569f'],1,,,,,,,,,,,,,,,,France Women's,861,00:23:01.989,Pass,
,,,,,,,,,,,,,,,,,,2.94414,,,,,,,,,,,,,926e524a-d9ba-419d-b1dd-3eb7ca1bf708,852,,"[49.4, 10.9]",22980,23,,,,,2.1505542,,Right Foot,,,"[23.6, 50.3]",Ground Pass,,47.095646,,,,Sarah Bouhaddi,10129.0,,,,,,,1,Regular Play,Wendie Renard,10125.0,Left Center Back,52,France Women's,861,['170101bb-0296-433e-a38b-527ba9fa0e92'],5,,,,,,,,,,,,,,,,France Women's,861,00:23:05.704,Pass,
,,,,,,,,,,,,,,,,,,2.703087,,,,,,,,,,,,,b227234f-feda-4379-a5b9-6c5c40709abc,855,,"[31.4, 48.3]",22980,23,,,,,-0.6435011,,Right Foot,,,"[72.6, 17.4]",High Pass,,51.5,,Incomplete,,Viviane Asseyi,25834.0,,,,,,,1,Regular Play,Sarah Bouhaddi,10129.0,Goalkeeper,52,France Women's,861,"['86de1714-83a4-4dd7-a587-9d90839b377c', 'adace14f-9b2a-4a3e-853a-0befaa60d4df']",10,,,,,,,,,,,,,,,,France Women's,861,00:23:10.618,Pass,
