50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.031643,,,,,,,,,,,,,,,95e1d9ff-3300-455c-bd03-76e4eb1cb9c9,139,,,"[68.6, 3.1]",3829426,1,,,,,2.1692152,,Left Foot,,,"[64.1, 9.7]",Ground Pass,,7.9881163,,,Mathieu Valbuena,18868.0,,,,,,,1,Regular Play,Jérémy Morel,2983.0,Left Back,7,Lyon,137,['a1fb2658-90c8-4611-bc7d-07884890c8c6'],52,,,,,,,,,,,,,,,,,,Lyon,137,00:01:52.570,Pass,
,,,,,,,,,,,,,,,1.258158,,,,,,,,,,,,,,,12f1da62-628b-4819-b028-51c5a2bb35ac,142,,,"[63.7, 14.4]",3829426,1,,,,,1.1706994,,Right Foot,,,"[73.3, 37.1]",Ground Pass,,24.646502,,,Alexandre Lacazette,3451.0,,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,7,Lyon,137,['944d8f6d-21e5-454b-98b6-f22f7d7e399d'],54,,,,,,,,,,,,,,,,,,Lyon,137,00:01:54.746,Pass,
,,,,,,,,,,,,,,,2.290424,,,,,,,,,,,,,,,7054ec7f-8a10-4bb2-a88f-ba3ccb498cf9,145,,,"[73.1, 30.2]",3829426,1,,,,,-1.0766238,,Right Foot,,,"[87.0, 4.4]",Low Pass,,29.306143,,,Jérémy Morel,2983.0,,,,,,,1,Regular Play,Alexandre Lacazette,3451.0,Right Center Forward,7,Lyon,137,['cbd57717-bac5-4c97-8323-4ad656383f01'],56,,,,,,,,,,,,,,,,,,Lyon,137,00:01:56.981,Pass,
,,,,,,,,,,,,,,,1.003539,,,,,,,,,,,,,,,aa054317-6e84-4d0a-b4e8-b963e33643d8,148,,,"[88.4, 5.4]",3829426,2,,,,,0.25670832,,Left Foot,,,"[96.4, 7.5]",Ground Pass,,8.271034,,,Nabil Fekir,2948.0,,,,,,,1,Regular Play,Jérémy Morel,2983.0,Left Back,7,Lyon,137,['8b59bf5a-738c-44f7-b2b6-173fdda3da2f'],0,,,,,,,,,,,,,,,,,,Lyon,137,00:02:00.718,Pass,
,,,,,,,,,,,,,,,0.834602,,,,,,,,,,,,,,,badd70ef-c241-468a-b656-b17f6e42f9a4,155,,,"[25.9, 67.4]",3829426,2,,,,,-2.8418167,,Right Foot,,,"[20.4, 65.7]",Ground Pass,,5.7567353,,,Lars Christian Jacobsen,20199.0,,,,,,,1,Regular Play,Nill De Pauw,23784.0,Right Midfield,8,Guingamp,142,['e3f67997-faf0-44a1-908e-bd9d3be860b9'],4,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:04.835,Pass,
,,,,,,,,,,,,,,,3.013221,,,,,,,,,,,,,,,e98f9821-3b00-4657-bd9c-415dbbdc2518,158,,,"[21.6, 65.0]",3829426,2,,,,,-0.30062693,,Right Foot,,,"[64.5, 51.7]",High Pass,,44.914364,,,Sloan Privat,4799.0,,,,,,,1,Regular Play,Lars Christian Jacobsen,20199.0,Right Back,8,Guingamp,142,['af811739-fd88-455c-bfdf-7badb2198acd'],5,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:05.717,Pass,
,,,,,,,,,,,,,,,2.008793,,,,,,,,,,,,,,,f596862d-4cc1-4fbc-a424-aa3a2f393ebd,160,,,"[64.7, 51.7]",3829426,2,,,,True,-1.3324255,,,,,"[67.3, 41.0]",Low Pass,,11.011357,Incomplete,,Yannis Salibur,3122.0,,,,,,,1,Regular Play,Sloan Privat,4799.0,Center Forward,8,Guingamp,142,"['0e1061d0-9316-4222-a70e-adf029842bb3', '78b77112-4ec3-4aff-8828-d38b1821c5a9', 'bafb8c13-e514-4bf2-a552-cd4da9a6a88c']",8,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:08.841,Pass,True
,,,,,,,,,,,,,,,0.942227,,,,,,,,,,,,,,,fa9dca65-2f08-4c7e-8306-de9d27669c52,165,,,"[23.7, 52.6]",3829426,2,,,,,-0.2758059,,Head,,,"[39.6, 48.1]",Low Pass,,16.524527,,,Moustapha Elhadji Diallo,3121.0,,,,,,Recovery,1,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,8,Guingamp,142,['37228e58-6c97-467d-a460-2cc4685f0d62'],14,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:14.895,Pass,
,,,,,,,,,,,,,,,2.676621,,,,,,,,,,,,,,,7b5b9444-35cf-4a22-9d06-4951a1ac7c5b,169,,,"[41.3, 45.4]",3829426,2,,,,,-1.7988989,,Right Foot,,,"[36.1, 23.0]",Ground Pass,,22.995651,,,Dorian Lévêque,30182.0,,,,,,,1,Regular Play,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,8,Guingamp,142,['d73c3e58-22d6-44db-a00b-8db52300cd27'],17,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:17.710,Pass,
,,,,,,,,,,,,,,,2.753269,,,,,,,,,,,,,,,d81feba2-6dfd-4de5-9892-9448e3efdcbb,172,,,"[44.6, 10.1]",3829426,2,,,,,0.33024153,,Left Foot,,,"[90.4, 25.8]",High Pass,,48.416218,Incomplete,,Yannis Salibur,3122.0,,,,,,,1,Regular Play,Dorian Lévêque,30182.0,Left Back,8,Guingamp,142,"['2219a645-0378-4e85-9495-be5fdb072e75', '27a55abf-73b4-47d7-ba6b-1a7d069d0a26']",23,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:23.470,Pass,
,,,,,,,,,,,,,,,2.336305,,,,,,,,,,,,,,,a36ab21b-bcf2-4ab7-ab9f-6be298eacd56,179,,,"[38.3, 56.0]",3829426,2,,,,,-1.9644417,,Right Foot,,,"[28.0, 31.2]",Ground Pass,,26.853865,,,Samuel Yves Umtiti,5492.0,,,,,,Free Kick,1,From Free Kick,Milan Biševac,3103.0,Right Center Back,9,Lyon,137,['8ab8cc25-0259-457a-85b1-48e29230b465'],41,,,,,,,,,,,,,,,,,,Lyon,137,00:02:41.385,Pass,
,,,,,,,,,,,,,,,1.636662,,,,,,,,,,,,,,,897d5aaa-5087-449e-a51b-cbad2b58ef44,182,,,"[27.4, 28.2]",3829426,2,,,,,-0.4081491,,Left Foot,,,"[45.9, 20.2]",Ground Pass,,20.155643,,,Corentin Tolisso,5480.0,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,9,Lyon,137,['394450c2-9a52-4f39-84d8-cd405815f259'],44,,,,,,,,,,,,,,,,,,Lyon,137,00:02:44.277,Pass,
,,,,,,,,,,,,,,,2.354829,,,,,,,,,,,,,,,b2a8fec8-8a09-4575-9596-c68edda36ea7,185,,,"[51.1, 18.3]",3829426,2,,,,,-0.6088764,,Right Foot,,,"[72.9, 3.1]",Ground Pass,,26.57593,,,Jérémy Morel,2983.0,,,,,,,1,From Free Kick,Corentin Tolisso,5480.0,Left Center Midfield,9,Lyon,137,['9b26307c-a870-4770-8b68-41ae1f27688b'],46,,,,,,,,,,,,,,,,,,Lyon,137,00:02:46.983,Pass,
,,,,,,,,,,,,,,,1.115817,,,,,,,,,,,,,,,736c5de3-89c2-4084-9d63-b22c68dea336,188,,,"[77.9, 4.8]",3829426,2,,,,,1.3562034,,Left Foot,,,"[83.0, 28.2]",Ground Pass,,23.949322,,,Mathieu Valbuena,18868.0,,,,,,,1,From Free Kick,Jérémy Morel,2983.0,Left Back,9,Lyon,137,['06743729-af7c-4c66-99bb-8fe50288c55e'],50,,,,,,,,,,,,,,,,,,Lyon,137,00:02:50.088,Pass,
,,,,,,,,,,,,,,,1.013499,,,,,,,,,,,,,,,3b60267c-7737-45ae-9db4-e06249d9a801,192,,,"[36.2, 54.6]",3829426,2,,,,,-1.1332866,,Right Foot,,,"[39.1, 48.4]",Low Pass,,6.844706,,,Younousse Sankharé,3348.0,,,,,,Recovery,1,Regular Play,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,10,Guingamp,142,['bea58813-8681-4f38-91f4-e154f0e8b03b'],52,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:52.002,Pass,
,,,,,,,,,,,,,,,0.682952,,,,,,,,,,,,,,,c2249921-f549-4431-a7e8-c0ce519d08ab,196,,,"[44.4, 45.4]",3829426,2,,,,,-0.29706421,,Left Foot,,,"[54.2, 42.4]",Low Pass,,10.248902,,,Yannis Salibur,3122.0,,,,,,,1,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,10,Guingamp,142,"['0b855d32-9cdc-41dc-b8a3-ac1ca079a1dd', '7cffaab5-2a01-491b-b752-7a03e78183d6']",54,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:54.262,Pass,True
,,,,,,,,,,,,,,,1.088295,,,,,,,,,,,,,,,02a8868c-5395-4adb-a825-f5930f4e3c19,199,,,"[57.0, 38.5]",3829426,2,,,,,-1.2637506,,Left Foot,,,"[62.2, 22.1]",Ground Pass,,17.20465,,,Nicolas Benezet,3301.0,,,,,,,1,Regular Play,Yannis Salibur,3122.0,Center Attacking Midfield,10,Guingamp,142,['ba1cca08-bf35-442a-b93c-de1e7527daf1'],56,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:56.697,Pass,
,,,,,,,,,,,,,,,0.26318,,,,,,,,,,,,,,,407d7193-ff00-4e05-8e67-a50dfc1c7b7b,206,,,"[100.4, 20.4]",3829426,3,,,,,0.962107,,Left Foot,,,"[102.7, 23.7]",Low Pass,,4.022437,Incomplete,,,,,,,,,,1,Regular Play,Nicolas Benezet,3301.0,Left Midfield,10,Guingamp,142,['fc3b8043-eb04-4cd7-a624-c04bc098cf72'],3,,,,,,,,,,,,,,,,,,Guingamp,142,00:03:03.149,Pass,
,,,,,,,,,,,,,,,1.599182,,,,,,,,,,,,,,,dc3470b5-e135-4bd7-a7ad-0e9873ee2c0d,215,,,"[105.4, 21.8]",3829426,3,,,,,1.4438236,,Left Foot,,,"[107.8, 40.6]",High Pass,,18.952572,Incomplete,,Younousse Sankharé,3348.0,,,,,,,1,Regular Play,Yannis Salibur,3122.0,Center Attacking Midfield,10,Guingamp,142,"['7076ddf2-9f40-40f5-a09b-b3a31237002d', 'abf5cd09-ea8f-4b00-85ae-7236eb8fe2ca', 'b6899bc1-120f-4944-92bc-6f7e971dcaf9']",7,,,,,,,,,,,,,,,,,,Guingamp,142,00:03:07.307,Pass,True
,,,,,,,,,,,,,,,1.53616,,,,,,,,,,,,,,,ef5a9647-5217-450e-af59-699a871fabd4,222,,,"[6.0, 44.0]",3829426,3,,True,,,-0.1448125,,Right Foot,,,"[25.2, 41.2]",Ground Pass,,19.403093,,,Milan Biševac,3103.0,,,,,,Goal Kick,1,From Goal Kick,Anthony Lopes,2947.0,Goalkeeper,11,Lyon,137,['45e1aabc-c942-47a2-9010-a0eb897ce75a'],28,,,,,,,,,,,,,,,,,,Lyon,137,00:03:28.301,Pass,
,,,,,,,,,,,,,,,1.645779,,,,,,,,,,,,,,,0d380dec-5f95-4edb-985f-079ec14ca5db,224,,,"[28.1, 43.2]",3829426,3,,True,,,0.94494987,,Right Foot,,,"[50.0, 73.5]",Ground Pass,,37.385826,,,Rafael Pereira da Silva,3156.0,,,,,,,1,From Goal Kick,Milan Biševac,3103.0,Right Center Back,11,Lyon,137,['2d3d81b2-340b-4fea-8c89-f65ac650765c'],30,,,,,,,,,,,,,,,,,,Lyon,137,00:03:30.078,Pass,
,,,,,,,,,,,,,,,1.67274,,,,,,,,,,,,,,,8778a269-5c1d-4210-b1da-8c1b3d172cd8,226,,,"[50.0, 72.2]",3829426,3,,,,,-2.7021618,,Right Foot,,,"[38.3, 66.7]",Ground Pass,,12.928264,,,Jordan Ferri,3118.0,,,,,,,1,From Goal Kick,Rafael Pereira da Silva,3156.0,Right Back,11,Lyon,137,['a5e25d69-af40-49d6-abfa-a8f5fc8e5118'],31,,,,,,,,,,,,,,,,,,Lyon,137,00:03:31.807,Pass,
,,,,,,,,,,,,,,,3.205783,,,,,,,,,,,,,,,946f3e77-213f-4c7d-88e7-b6820ab575a3,229,,,"[40.8, 56.2]",3829426,3,,,,,-1.7613808,,Right Foot,,,"[34.8, 25.1]",Ground Pass,,31.67349,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Goal Kick,Jordan Ferri,3118.0,Right Center Midfield,11,Lyon,137,['2c9f16fc-2568-4cc5-94f0-48fdd547b6e8'],35,,,,,,,,,,,,,,,,,,Lyon,137,00:03:35.765,Pass,
,,,,,,,,,,,,,,,1.490581,,,,,,,,,,,,,,,bb9b3593-28f2-41ab-a28c-d05d92e180b1,232,,,"[41.8, 24.6]",3829426,3,,,,,1.6879051,,Left Foot,,,"[40.4, 36.5]",Ground Pass,,11.98207,,,Maxime Gonalons,6982.0,,,,,,,1,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,11,Lyon,137,['7cb728af-f99b-4800-9490-45a922763167'],40,,,,,,,,,,,,,,,,,,Lyon,137,00:03:40.667,Pass,
,,,,,,,,,,,,,,,1.825517,,,,,,,,,,,,,,,d59a86d7-52dd-42d7-9993-c0e670e1fba3,235,,,"[41.0, 39.1]",3829426,3,,,,,1.0662359,,Right Foot,,,"[48.4, 52.5]",Ground Pass,,15.307514,,,Jordan Ferri,3118.0,,,,,,,1,From Goal Kick,Maxime Gonalons,6982.0,Center Defensive Midfield,11,Lyon,137,['e534f557-d531-4688-b867-49a14aab231a'],43,,,,,,,,,,,,,,,,,,Lyon,137,00:03:43.263,Pass,
,,,,,,,,,,,,,,,0.887904,,,,,,,,,,,,,,,c169408f-5cbc-4fae-8bf2-6cbebd530f42,238,,,"[51.5, 53.6]",3829426,3,,,,,0.12970254,,Right Foot,,,"[67.6, 55.7]",Ground Pass,,16.23638,,,Mathieu Valbuena,18868.0,,,,,,,1,From Goal Kick,Jordan Ferri,3118.0,Right Center Midfield,11,Lyon,137,['343ea979-698e-436e-9037-2dd16250872f'],45,,,,,,,,,,,,,,,,,,Lyon,137,00:03:45.578,Pass,
,,,,,,,,,,,,,,,1.414352,,,,,,,,,,,,,,,cd113807-1f20-434b-af50-08bf7efee39f,241,,,"[69.2, 69.4]",3829426,3,,,,,0.13944006,,Right Foot,,,"[80.6, 71.0]",Ground Pass,,11.511733,,,Rafael Pereira da Silva,3156.0,,,,,,,1,From Goal Kick,Mathieu Valbuena,18868.0,Center Attacking Midfield,11,Lyon,137,['8e34ca0b-03b5-4a6e-a8f3-a0c9bf5aeb3f'],48,,,,,,,,,,,,,,,,,,Lyon,137,00:03:48.414,Pass,
,,,,,,,,,,,,,,,1.85678,,,,,,,,,,,,,,,dde2b033-962d-47f1-90f1-513ef123dcbb,244,,,"[81.6, 70.3]",3829426,3,,,,,-3.0932434,,Right Foot,,,"[63.0, 69.4]",Ground Pass,,18.621761,,,Jordan Ferri,3118.0,,,,,,,1,From Goal Kick,Rafael Pereira da Silva,3156.0,Right Back,11,Lyon,137,['382699c8-0f4b-4f98-bfc2-8334674c75a2'],50,,,,,,,,,,,,,,,,,,Lyon,137,00:03:50.289,Pass,
,,,,,,,,,,,,,,,1.226549,,,,,,,,,,,,,,,d40182c6-30d5-4b29-bcbf-d16983f55829,247,,,"[69.6, 63.8]",3829426,3,,,,,-0.25422055,,Right Foot,,,"[82.3, 60.5]",Ground Pass,,13.1217375,,,Alexandre Lacazette,3451.0,,,,,,,1,From Goal Kick,Jordan Ferri,3118.0,Right Center Midfield,11,Lyon,137,['a60d7784-37a3-4733-98ec-f2517f6b33a5'],53,,,,,,,,,,,,,,,,,,Lyon,137,00:03:53.834,Pass,
,,,,,,,,,,,,,,,0.897402,,,,,,,,,,,,,,,be6824db-64e3-4bd2-91ac-677b5fe09c81,250,,,"[82.3, 59.3]",3829426,3,,,,,-2.024875,,Right Foot,,,"[78.2, 50.9]",Ground Pass,,9.347192,,,Jordan Ferri,3118.0,,,,,,,1,From Goal Kick,Alexandre Lacazette,3451.0,Right Center Forward,11,Lyon,137,['8c5f951c-5539-4564-a8af-77d989577c79'],56,,,,,,,,,,,,,,,,,,Lyon,137,00:03:56.026,Pass,
,,,,,,,,,,,,,,,1.038237,,,,,,,,,,,,,,,81a6402c-1aa2-4b5f-82e7-650f9d633ff6,256,,,"[42.6, 23.5]",3829426,3,,,,,0.48118967,,Right Foot,,,"[53.9, 29.4]",Ground Pass,,12.747549,,,Sloan Privat,4799.0,,,,,,Recovery,1,From Goal Kick,Nicolas Benezet,3301.0,Left Midfield,11,Lyon,137,['215595c1-4b73-4af2-8bfb-e38aae686c18'],59,,,,,,,,,,,,,,,,,,Guingamp,142,00:03:59.601,Pass,
,,,,,,,,,,,,,,,1.438334,,,,,,,,,,,,,,,193cc35b-aaf4-41c7-bee7-f614d2461faa,258,,,"[54.3, 29.4]",3829426,4,,,,,2.566168,,Left Foot,,,"[50.6, 31.8]",Ground Pass,,4.4102154,Incomplete,,Moustapha Elhadji Diallo,3121.0,,,,,,,1,From Goal Kick,Sloan Privat,4799.0,Center Forward,11,Lyon,137,"['14aa4fc3-5f62-4ffe-b5ce-75ad74227ec2', '2bbc4006-425e-45cb-a13b-040a99732936']",0,,,,,,,,,,,,,,,,,,Guingamp,142,00:04:00.639,Pass,
,,,,,,,,,,,,,,,1.019794,,,,,,,,,,,,,,,0fd021a0-dfd6-4f3a-be2c-9a3c087ef861,262,,,"[70.3, 48.3]",3829426,4,,,,,-2.6877487,,Right Foot,,,"[66.2, 46.3]",Ground Pass,,4.561798,,,Alexandre Lacazette,3451.0,,,,,,,1,From Goal Kick,Corentin Tolisso,5480.0,Left Center Midfield,11,Lyon,137,['04829f05-bba7-4ed7-8936-bc1c6ad1598a'],2,,,,,,,,,,,,,,,,,,Lyon,137,00:04:02.673,Pass,
,,,,,,,,,,,,,,,1.680927,,,,,,,,,,,,,,,a2aecf73-4e9f-4c84-9550-0ed099c8588e,266,,,"[66.2, 41.6]",3829426,4,,,,,-2.3616588,,Right Foot,,,"[57.0, 32.5]",Ground Pass,,12.940248,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Goal Kick,Alexandre Lacazette,3451.0,Right Center Forward,11,Lyon,137,"['24abc849-4cb1-4518-b49e-1c1a6cd5fa0d', '7f5da4fe-1241-4017-9e96-d6ab00b685d3']",3,,,,,,,,,,,,,,,,,,Lyon,137,00:04:03.774,Pass,True
,,,,,,,,,,,,,,,2.872725,,,,,,,,,,,,,,,096a832d-fd69-4340-b121-2a68e2fdd74c,269,,,"[57.0, 34.3]",3829426,4,,,,,0.8847765,,Left Foot,,,"[87.7, 71.8]",High Pass,,48.463802,,,Rafael Pereira da Silva,3156.0,,,,,,,1,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,11,Lyon,137,['37257d35-c1b0-4d8a-b2f2-c857c45ec0bc'],6,,,,,,,,,,,,,,,,,,Lyon,137,00:04:06.407,Pass,
,,,,,,,,,,,,,,,1.401838,,,,,,,,,,,,,,,296fbfa3-21cf-4f37-b9cd-0fef29d3da83,272,,,"[106.0, 71.8]",3829426,4,,,,,-2.013541,,Right Foot,,,"[100.5, 60.2]",Ground Pass,,12.837834,,,Nabil Fekir,2948.0,,,,,,,1,From Goal Kick,Rafael Pereira da Silva,3156.0,Right Back,11,Lyon,137,['055f15bc-5091-4955-b1d7-57ecc7063e81'],11,,,,,,,,,,,,,,,,,,Lyon,137,00:04:11.076,Pass,
,,,,,,,,,,,,,,,0.888507,,,,,,,,,,,,,,,c819128a-e2cc-4582-827a-fd7fbcee22dc,275,,,"[107.8, 54.6]",3829426,4,,,,,-1.9370519,e7c9003e-727a-4559-a5b4-587cc1a0c71e,Left Foot,,,"[105.0, 47.3]",Ground Pass,,7.8185678,,,Corentin Tolisso,5480.0,True,,,,,,1,From Goal Kick,Nabil Fekir,2948.0,Left Center Forward,11,Lyon,137,['9248a93f-0941-46b5-8ab8-957eb30796ae'],14,,,,,,,,,,,,,,,,,,Lyon,137,00:04:14.115,Pass,
,,,,,,,,,,,,,,,1.531757,,,,,,,,,,,,,,,a069662f-9677-4428-b41e-ce74203e4062,283,,,"[82.0, 80.0]",3829426,4,,True,,,-2.202487,,,,,"[76.0, 71.8]",Low Pass,,10.160708,,,Mathieu Valbuena,18868.0,,,,,,Throw-in,1,From Throw In,Rafael Pereira da Silva,3156.0,Right Back,12,Lyon,137,['fbaaf979-139d-4abf-8b05-22cf9090466e'],26,,,,,,,,,,,,,,,,,,Lyon,137,00:04:26.874,Pass,
,,,,,,,,,,,,,,,1.408768,,,,,,,,,,,,,,,4859c433-1d01-4a3e-8895-228025c1e7fb,285,,,"[75.7, 71.8]",3829426,4,,,,,-2.4178448,,Right Foot,,,"[71.4, 68.0]",Ground Pass,,5.7384667,,,Jordan Ferri,3118.0,,,,,,,1,From Throw In,Mathieu Valbuena,18868.0,Center Attacking Midfield,12,Lyon,137,['8fa93860-0a0e-4a62-9590-949b7f6e613c'],28,,,,,,,,,,,,,,,,,,Lyon,137,00:04:28.811,Pass,
,,,,,,,,,,,,,,,1.468258,,,,,,,,,,,,,,,525a4b93-ea17-4936-a665-413a7b164e8e,288,,,"[70.3, 71.3]",3829426,4,,,,,-3.0078921,,Right Foot,,,"[53.2, 69.0]",Ground Pass,,17.253984,,,Milan Biševac,3103.0,,,,,,,1,From Throw In,Jordan Ferri,3118.0,Right Center Midfield,12,Lyon,137,['ae514116-a410-4c6d-8a88-3f141e3db831'],31,,,,,,,,,,,,,,,,,,Lyon,137,00:04:31.245,Pass,
,,,,,,,,,,,,,,,2.712842,,,,,,,,,,,,,,,40023981-a884-474f-a60d-2d2471802a87,291,,,"[51.1, 67.3]",3829426,4,,,,,-1.5818762,,Right Foot,,,"[50.7, 31.2]",Ground Pass,,36.102215,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Throw In,Milan Biševac,3103.0,Right Center Back,12,Lyon,137,['a1ecedc1-45f7-4d35-8a70-a604c2c3162e'],33,,,,,,,,,,,,,,,,,,Lyon,137,00:04:33.418,Pass,
,,,,,,,,,,,,,,,1.557321,,,,,,,,,,,,,,,3ff5ce5c-4742-41d6-858b-dee037e203d9,294,,,"[51.0, 29.6]",3829426,4,,,,,1.5277195,,Left Foot,,,"[52.0, 52.8]",Ground Pass,,23.221542,,,Milan Biševac,3103.0,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,12,Lyon,137,['e7f805a9-d282-43c6-9489-f02a9f983d33'],36,,,,,,,,,,,,,,,,,,Lyon,137,00:04:36.877,Pass,
,,,,,,,,,,,,,,,1.809691,,,,,,,,,,,,,,,a29fc16b-bd8a-4482-94b4-9a7aa4a63f4f,297,,,"[57.2, 56.6]",3829426,4,,,,,0.6412855,,Right Foot,,,"[78.9, 72.8]",Ground Pass,,27.080067,,,Rafael Pereira da Silva,3156.0,,,,,,,1,From Throw In,Milan Biševac,3103.0,Right Center Back,12,Lyon,137,['ce96c9b2-3926-4eaf-85a4-288e1e6fc4d4'],39,,,,,,,,,,,,,,,,,,Lyon,137,00:04:39.533,Pass,
,,,,,,,,,,,,,,,1.024737,,,,,,,,,,,,,,,561800aa-8653-425e-9d1d-01738b8664e1,299,,,"[78.9, 71.7]",3829426,4,,,,,-1.6217725,,Left Foot,,,"[78.4, 61.9]",Ground Pass,,9.812747,Incomplete,,Mathieu Valbuena,18868.0,,,,,,,1,From Throw In,Rafael Pereira da Silva,3156.0,Right Back,12,Lyon,137,"['cdf36d6e-f740-47bd-afa3-ec4b98d89a1f', 'd712e966-28b2-4652-b13e-72fd2f95a64c']",41,,,,,,,,,,,,,,,,,,Lyon,137,00:04:41.343,Pass,
,,,,,,,,,,,,,,,1.454751,,,,,,,,,,,,,,,db55ce45-8433-4b15-ac9a-25317a893220,304,,,"[51.1, 5.6]",3829426,4,,,,,0.5028432,,Right Foot,,,"[61.1, 11.1]",Ground Pass,,11.412712,,,Dorian Lévêque,30182.0,,,,,,,1,From Throw In,Nicolas Benezet,3301.0,Left Midfield,12,Lyon,137,"['3f3e8b6b-325e-4cc2-bbbd-ab0d69889683', 'd18c7e18-78e3-4372-86ab-6b338a8ff553']",51,,,,,,,,,,,,,,,,,,Guingamp,142,00:04:51.702,Pass,True
,,,,,,,,,,,,,,,0.313465,,,,,,,,,,,,,,,7c20367a-4f72-4228-ac7d-34656a9d3c32,307,,,"[63.1, 11.0]",3829426,4,,,,,-0.6310794,,Left Foot,,,"[65.7, 9.1]",Ground Pass,,3.2202485,Incomplete,,Yannis Salibur,3122.0,,,,,,,1,From Throw In,Dorian Lévêque,30182.0,Left Back,12,Lyon,137,"['be316434-c0d1-4070-8a87-ab3ee9dd8d1b', 'f3e6a6df-93d7-48a0-8ec3-12c259e0865b']",53,,,,,,,,,,,,,,,,,,Guingamp,142,00:04:53.916,Pass,
,,,,,,,,,,,,,,,1.088551,,,,,,,,,,,,,,,810639aa-01be-41c2-b429-9ba978cb82b0,312,,,"[57.0, 73.5]",3829426,4,,,,,-1.0663911,371f3f1a-be94-4cba-80ab-513e7545d664,Right Foot,,,"[69.2, 51.4]",Ground Pass,,25.24381,,,Nabil Fekir,2948.0,True,,,,,,1,From Throw In,Jordan Ferri,3118.0,Right Center Midfield,12,Lyon,137,['4a02f975-2513-41ff-a335-af327ad5170e'],57,,,,,,,,,,,,,,,,,,Lyon,137,00:04:57.012,Pass,
,,,,,,,,,,,,,,,5.069071,,,,,,,,,,,,,,,8f9ba243-3a7c-499d-9a68-133ac7e568af,318,,,"[9.2, 41.2]",3829426,5,,True,,,-0.1906016,,Drop Kick,,,"[99.9, 23.7]",High Pass,,92.37283,Incomplete,,,,,,,,,,1,From Keeper,Mamadou Samassa,2967.0,Goalkeeper,13,Guingamp,142,['372b9d90-5f9a-4f8d-b501-f511f1c8de72'],20,,,,,,,,,,,,,,,,,,Guingamp,142,00:05:20.192,Pass,
,,,,,,,,,,,,,,,2.219012,,,,,,,,,,,,,,,372b9d90-5f9a-4f8d-b501-f511f1c8de72,319,,,"[20.2, 56.4]",3829426,5,,True,,,0.33473682,,Right Foot,,,"[45.5, 65.2]",Ground Pass,,26.78675,,,Rafael Pereira da Silva,3156.0,,,,,,Recovery,1,Regular Play,Milan Biševac,3103.0,Right Center Back,14,Lyon,137,"['8f9ba243-3a7c-499d-9a68-133ac7e568af', 'b05a96ef-d4f2-43c4-b43a-3afef5330faa']",25,,,,,,,,,,,,,,,,,,Lyon,137,00:05:25.261,Pass,
