50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.076856,,,,,,,,,,,,,9e5f0124-7ef2-4a3d-8713-e8bea0c9e267,129,,,"[55.9, 0.9]",3901151,2,,,,,2.0048826,,Right Foot,,,"[48.9, 16.0]",Ground Pass,,16.643618,,,,Ibrahim Amadou,11332.0,,,,,,1,From Goal Kick,Djibril Sidibé,3446.0,,Left Back,6,Lille,143,['3201f4b6-9003-4c30-a1f9-0833063141f7'],54,,,,,,,,,,,,,,,,,Lille,143,00:02:54.143,Pass,
,,,,,,,,,,,,,,,,,,2.871471,,,,,,,,,,,,,b6a4a6c6-5916-45f4-9a70-9ee28d8811d1,132,,,"[53.3, 26.8]",3901151,2,,,,,1.0910757,,Right Foot,,,"[77.7, 73.7]",High Pass,,52.867477,,,,Sébastien Corchia,6716.0,,True,,,,1,From Goal Kick,Ibrahim Amadou,11332.0,,Left Defensive Midfield,6,Lille,143,['98d71c50-e688-4f92-a1a8-8ae8fe8d430d'],57,,,,,,,,,,,,,,,,,Lille,143,00:02:57.901,Pass,
,,,,,,,,,,,,,,,,,,1.025362,,,,,,,,,,,,,74212f84-3f40-4df3-a765-8350b08fc133,139,,,"[67.7, 66.1]",3901151,3,,,,,-1.5707964,,Right Foot,,,"[67.7, 54.7]",Ground Pass,,11.4,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,From Goal Kick,Sébastien Corchia,6716.0,,Right Back,6,Lille,143,['e3c233b3-d8ba-4b60-8bdf-b3fc4204f462'],3,,,,,,,,,,,,,,,,,Lille,143,00:03:03.815,Pass,
,,,,,,,,,,,,,,,,,,2.012513,,,,,,,,,,,,,5a4d34eb-4f4e-428a-b016-6450426d1135,145,,,"[73.3, 58.6]",3901151,3,,True,,,0.72799003,,Right Foot,,,"[91.7, 75.0]",Ground Pass,,24.64792,,,,Morgan Amalfitano,3425.0,,,,,Free Kick,1,From Free Kick,Yassine Benzia,3673.0,,Center Forward,7,Lille,143,['80782e8c-6457-4d5a-99be-4b51ba525510'],10,,,,,,,,,,,,,,,,,Lille,143,00:03:10.837,Pass,
,,,,,,,,,,,,,,,,,,1.456221,,,,,,,,,,,,,84b19326-0705-4b37-9691-989e32a35276,147,,,"[109.0, 74.7]",3901151,3,,,,,-1.431944,915dbf63-6d02-4fc4-a150-d824aa7dd77e,Right Foot,True,,"[113.5, 42.5]",High Pass,,32.51292,,,,Yassine Benzia,3673.0,True,,,,,1,From Free Kick,Morgan Amalfitano,3425.0,,Right Wing,7,Lille,143,['2224a1aa-814a-4f13-982b-d31c3cbde124'],16,,,,,,,,,,,,,,,,,Lille,143,00:03:16.967,Pass,
,,,,,,,,,,,,,,,,,,1.756338,,,,,,,,,,,,,1b093289-0443-4570-9b96-6f10ea004ae7,153,,,"[6.4, 6.6]",3901151,3,,,,,-0.06598337,,Left Foot,,,"[29.1, 5.1]",High Pass,,22.749506,,Incomplete,,Gnaly Maxwell Cornet,3162.0,,,,,,1,From Free Kick,Jérémy Morel,2983.0,,Left Back,7,Lille,143,"['011d5bee-181e-4a4d-a47c-74bf13307101', '824d11d4-b959-4130-8311-2a3ffed14e8d']",24,,,,,,,,,,,,,,,,,Lyon,137,00:03:24.557,Pass,
,,,,,,,,,,,,,,,,,,0.864007,,,,,,,,,,,,,e2c0bda4-292d-4a7e-b8a9-55635132e88d,162,,,"[31.2, 3.6]",3901151,3,,,,,0.41241044,,Left Foot,,,"[39.2, 7.1]",Ground Pass,,8.732124,,,,Mathieu Valbuena,18868.0,,,,,,1,Regular Play,Gnaly Maxwell Cornet,3162.0,,Left Wing,8,Lyon,137,"['363bd254-f5a8-4909-9680-e70f68bdf1f7', '78413cf3-4aa1-4b65-a8c7-0b9872edd2f2']",31,,,,,,,,,,,,,,,,,Lyon,137,00:03:31.105,Pass,True
,,,,,,,,,,,,,,,,,,0.984966,,,,,,,,,,,,,b788d431-3d2c-45df-bd96-c132f485bf82,167,,,"[43.3, 3.6]",3901151,3,,,,,3.071003,,Right Foot,,,"[33.4, 4.3]",Ground Pass,,9.924717,,,,Jérémy Morel,2983.0,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,,Center Attacking Midfield,8,Lyon,137,"['0732b966-9d7c-4e80-b77b-52ff9debbb97', '7788af63-a3ae-4239-a8dd-ca121c5fd561']",35,,,,,,,,,,,,,,,,,Lyon,137,00:03:35.710,Pass,True
,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,74b86b69-1156-49a2-a520-ad830ccb7e86,170,,,"[23.4, 5.6]",3901151,3,,,,,2.0607536,,Left Foot,,,"[4.2, 41.6]",Ground Pass,,40.8,,,,Anthony Lopes,2947.0,,,,,,1,Regular Play,Jérémy Morel,2983.0,,Left Back,8,Lyon,137,['4d947f27-7cee-4291-9f02-e0988501d394'],38,,,,,,,,,,,,,,,,,Lyon,137,00:03:38.815,Pass,
,,,,,,,,,,,,,,,,,,2.529317,,,,,,,,,,,,,739d7191-5634-4d08-9f57-f153249fa22b,174,,,"[6.8, 41.8]",3901151,3,,,,,0.8363003,,Left Foot,,,"[39.4, 77.9]",High Pass,,48.64124,,,,Christophe Jallet,4410.0,,,,,,1,Regular Play,Anthony Lopes,2947.0,,Goalkeeper,8,Lyon,137,"['56c77316-3bb6-44f0-845f-8a184a7e9e80', '591b7dd2-116b-4b27-9525-23e0523220e4']",42,,,,,,,,,,,,,,,,,Lyon,137,00:03:42.415,Pass,True
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,b2f4b0a0-fa36-4be3-aa48-57bb40772eee,176,,,"[39.6, 77.9]",3901151,3,,,,,-2.1120908,,Head,,,"[29.5, 61.1]",Low Pass,,19.602295,,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,Regular Play,Christophe Jallet,4410.0,,Right Back,8,Lyon,137,['153f05bb-3825-44da-8e3a-76233fdf3069'],44,,,,,,,,,,,,,,,,,Lyon,137,00:03:44.944,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,5c8e48cf-d57c-45a7-abdb-a04bd1f69911,179,,,"[35.5, 71.9]",3901151,3,,,,,-0.3172663,,Left Foot,,,"[42.2, 69.7]",Ground Pass,,7.05195,,,,Jordan Ferri,3118.0,,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,,Right Center Back,8,Lyon,137,['363650e9-0f33-4fd6-bd8e-d66c87aee374'],49,,,,,,,,,,,,,,,,,Lyon,137,00:03:49.944,Pass,
,,,,,,,,,,,,,,,,,,1.590359,,,,,,,,,,,,,9955dc07-0a1b-497e-9360-fdeaf93c8ea1,182,,,"[42.2, 69.7]",3901151,3,,,,,-2.8870723,,Right Foot,,,"[29.9, 66.5]",Ground Pass,,12.709445,,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,Regular Play,Jordan Ferri,3118.0,,Right Defensive Midfield,8,Lyon,137,['37253834-e01e-4b8c-9f8c-c241428a03ad'],51,,,,,,,,,,,,,,,,,Lyon,137,00:03:51.544,Pass,
,,,,,,,,,,,,,,,,,,2.075646,,,,,,,,,,,,,19369379-eedf-4a41-9e77-6ab35e852d43,185,,,"[39.0, 53.7]",3901151,3,,,,,-1.5157795,,Right Foot,,,"[40.9, 19.2]",Ground Pass,,34.55228,,,,Jérémy Morel,2983.0,,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,,Right Center Back,8,Lyon,137,['664bc0cf-a308-4b97-85e2-42f913ccd58d'],55,,,,,,,,,,,,,,,,,Lyon,137,00:03:55.134,Pass,
,,,,,,,,,,,,,,,,,,1.216636,,,,,,,,,,,,,385c325e-5be9-4820-aa98-ca5231d4e027,188,,,"[44.4, 22.2]",3901151,3,,,,,0.33383977,,Left Foot,,,"[61.7, 28.2]",Ground Pass,,18.310926,,,,Mathieu Valbuena,18868.0,,,,,,1,Regular Play,Jérémy Morel,2983.0,,Left Back,8,Lyon,137,['410f4c31-8d15-4985-8c49-5d1e751943bd'],58,,,,,,,,,,,,,,,,,Lyon,137,00:03:58.618,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,9166afa4-c79a-4110-bb84-d04b3327edc5,191,,,"[62.1, 28.2]",3901151,4,,,,,-0.91349846,,Right Foot,,,"[80.7, 4.1]",Ground Pass,,30.442898,,,,Gnaly Maxwell Cornet,3162.0,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,,Center Attacking Midfield,8,Lyon,137,['32b195d8-5a83-4118-a95b-d3006461fd78'],0,,,,,,,,,,,,,,,,,Lyon,137,00:04:00.635,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,f922455f-bf35-4873-85ba-f9794ad7710f,194,,,"[78.9, 10.7]",3901151,4,,,,,-2.6211343,,Left Foot,,,"[70.7, 6.0]",Ground Pass,,9.451455,,,,Clément Grenier,3361.0,,,,,,1,Regular Play,Gnaly Maxwell Cornet,3162.0,,Left Wing,8,Lyon,137,['9573d42c-e084-4c29-9491-09e70a54e2fc'],7,,,,,,,,,,,,,,,,,Lyon,137,00:04:07.435,Pass,
,,,,,,,,,,,,,,,,,,3.389648,,,,,,,,,,,,,0da69642-0e6f-4004-ba85-5a58d1442dd7,198,,,"[69.0, 10.3]",3901151,4,,,,,1.0670468,,Right Foot,,,"[104.0, 73.8]",High Pass,,72.5069,,,,Rachid Ghezzal,3372.0,,True,,,,1,Regular Play,Clément Grenier,3361.0,,Left Defensive Midfield,8,Lyon,137,"['6a59d016-7584-4469-a06b-cf314f970341', '84081578-89a9-4157-88d4-98248fb5c047']",9,,,,,,,,,,,,,,,,,Lyon,137,00:04:09.555,Pass,True
,,,,,,,,,,,,,,,,,,1.168932,,,,,,,,,,,,,71293f8d-0fc6-40d5-8f65-b163d5395d7f,201,,,"[111.3, 68.0]",3901151,4,,,,,-0.2165503,,Left Foot,,,"[116.3, 66.9]",Ground Pass,,5.1195703,,Pass Offside,,Christophe Jallet,4410.0,,,,,,1,Regular Play,Rachid Ghezzal,3372.0,,Right Wing,8,Lyon,137,['156e57bc-1652-40cf-ae50-0c3a8fa4fa95'],16,,,,,,,,,,,,,,,,,Lyon,137,00:04:16.238,Pass,
,,,,,,,,,,,,,,,,,,2.339138,,,,,,,,,,,,,0f80d863-8809-4a4f-9e0d-e56344d9c357,203,,,"[17.6, 13.4]",3901151,4,,True,,,1.9627439,,Left Foot,,,"[8.3, 35.9]",Ground Pass,,24.346252,,,,Vincent Enyeama,40484.0,,,,,Free Kick,1,From Free Kick,Bakary Adama Soumaoro,3677.0,,Left Center Back,9,Lille,143,['accfb35e-fa64-48e7-b928-13e20f188198'],40,,,,,,,,,,,,,,,,,Lille,143,00:04:40.672,Pass,
,,,,,,,,,,,,,,,,,,2.565962,,,,,,,,,,,,,a2796491-05f7-49a3-b651-b429a6bd40c4,205,,,"[12.9, 39.6]",3901151,4,,,,,0.6639276,,Right Foot,,,"[58.4, 75.2]",High Pass,,57.772053,,Incomplete,,Morgan Amalfitano,3425.0,,,,,,1,From Free Kick,Vincent Enyeama,40484.0,,Goalkeeper,9,Lille,143,"['22d1418e-2ebb-409d-92eb-8abf5dbbeac2', 'fedad0b5-65fd-4f75-b4ea-6693e5f72601']",45,,,,,,,,,,,,,,,,,Lille,143,00:04:45.762,Pass,
,,,,,,,,,,,,,,,,,,2.034899,,,,,,,,,,,,,2d90f468-76c7-48ae-8797-6973a8faec7a,209,,,"[54.1, 80.0]",3901151,4,,True,,,-2.56558,,,,,"[34.7, 67.4]",Low Pass,,23.132662,,,,Renato Civelli,29057.0,,,,,Throw-in,1,From Throw In,Sébastien Corchia,6716.0,,Right Back,10,Lille,143,['09fc8268-8c32-4f08-8794-7ffa4773a92c'],59,,,,,,,,,,,,,,,,,Lille,143,00:04:59.442,Pass,
,,,,,,,,,,,,,,,,,,3.228714,,,,,,,,,,,,,7c1a9af3-55cf-4d0a-83f2-246ada2563d3,211,,,"[37.1, 71.5]",3901151,5,,,,,-1.3997983,,Right Foot,,,"[48.1, 7.8]",High Pass,,64.642784,,,,Djibril Sidibé,3446.0,,True,,,,1,From Throw In,Renato Civelli,29057.0,,Right Center Back,10,Lille,143,['cd421d4b-1189-426e-aa01-19ad960a450d'],2,,,,,,,,,,,,,,,,,Lille,143,00:05:02.006,Pass,
,,,,,,,,,,,,,,,,,,1.32767,,,,,,,,,,,,,80056683-5291-40aa-9fe6-461c25a1798a,215,,,"[41.2, 8.2]",3901151,5,,,,,1.344523,,Right Foot,,,"[44.4, 22.1]",Ground Pass,,14.26359,,,,Ibrahim Amadou,11332.0,,,,,,1,From Throw In,Djibril Sidibé,3446.0,,Left Back,10,Lille,143,"['a1f328d5-5b4c-4e12-9a90-3e422dccb655', 'c227868f-5e18-4eff-8d23-5782c982604c']",6,,,,,,,,,,,,,,,,,Lille,143,00:05:06.709,Pass,True
,,,,,,,,,,,,,,,,,,1.222357,,,,,,,,,,,,,49456b31-0cfc-4ae3-9e2b-80562fbc42e6,218,,,"[58.7, 18.2]",3901151,5,,,,,-1.0618539,,Right Foot,,,"[66.4, 4.4]",Ground Pass,,15.802848,,,,Djibril Sidibé,3446.0,,,,,,1,From Throw In,Ibrahim Amadou,11332.0,,Left Defensive Midfield,10,Lille,143,['57908b52-6774-4379-b5e4-e68500348bb2'],9,,,,,,,,,,,,,,,,,Lille,143,00:05:09.812,Pass,
,,,,,,,,,,,,,,,,,,0.88899,,,,,,,,,,,,,1d9963a1-c632-4c72-9580-15689074bc9e,221,,,"[79.0, 1.8]",3901151,5,,,,,-0.036569055,,Right Foot,,,"[87.2, 1.5]",Ground Pass,,8.205486,,,,Éric Bauthéac,40486.0,,,,,,1,From Throw In,Djibril Sidibé,3446.0,,Left Back,10,Lille,143,['3998a3f6-96fa-492f-88c0-c39ce19d85ae'],13,,,,,,,,,,,,,,,,,Lille,143,00:05:13.023,Pass,
,,,,,,,,,,,,,,,,,,2.793623,,,,,,,,,,,,,9e98f9cc-ab46-4c07-ad88-06c5f404d441,232,,,"[9.0, 67.3]",3901151,5,,,,,-0.16208746,,Right Foot,,,"[24.9, 64.7]",Ground Pass,,16.111176,,,,Jordan Ferri,3118.0,,,,,,1,Regular Play,Christophe Jallet,4410.0,,Right Back,11,Lyon,137,['9906d9f4-f824-4ad8-a9bf-46a95c7a4f7c'],20,,,,,,,,,,,,,,,,,Lyon,137,00:05:20.045,Pass,
,,,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,878fcb9b-ad34-41d0-9ac8-9c885c7ff37a,235,,,"[35.7, 67.1]",3901151,5,,,,,0.6312523,,Left Foot,,,"[50.2, 77.7]",Ground Pass,,17.961348,,,,Rachid Ghezzal,3372.0,,,,,,1,Regular Play,Jordan Ferri,3118.0,,Right Defensive Midfield,11,Lyon,137,['56883bde-25e1-49a2-b268-255a628158f0'],22,,,,,,,,,,,,,,,,,Lyon,137,00:05:22.838,Pass,
,,,,,,,,,,,,,,,,,,2.215316,,,,,,,,,,,,,7dd080e7-b8c3-47f6-9a66-24f706216039,239,,,"[65.8, 73.6]",3901151,5,,,,,-1.2725157,,Right Foot,,,"[75.7, 41.4]",High Pass,,33.687534,,,,Mathieu Valbuena,18868.0,,,,,,1,Regular Play,Rachid Ghezzal,3372.0,,Right Wing,11,Lyon,137,"['10deb723-ceb6-46f1-a5e4-b89faa7d496e', '454a09d8-261d-4bba-83dc-938ce87d14a5']",27,,,,,,,,,,,,,,,,,Lyon,137,00:05:27.278,Pass,True
,,,,,,,,,,,,,,,,,,1.465319,,,,,,,,,,,,,03c406d8-aa13-4ec9-b6c5-b698a7d2806b,244,,,"[41.2, 48.2]",3901151,5,,,,,-2.0474021,,Right Foot,,,"[31.7, 29.8]",Ground Pass,,20.707727,,,,Bakary Adama Soumaoro,3677.0,,,,,Recovery,1,Regular Play,Morgan Amalfitano,3425.0,,Right Wing,12,Lille,143,"['80cc575b-4952-4251-805b-dfc37d2be7fb', 'acd0ba13-c09c-4ce9-af3e-e99be9057c44']",30,,,,,,,,,,,,,,,,,Lille,143,00:05:30.744,Pass,True
,,,,,,,,,,,,,,,,,,0.860512,,,,,,,,,,,,,22539359-9c9c-4baa-b211-a2e9ae7e8424,247,,,"[31.2, 32.9]",3901151,5,,,,,0.20539539,,Right Foot,,,"[38.4, 34.4]",Ground Pass,,7.3545904,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,Regular Play,Bakary Adama Soumaoro,3677.0,,Left Center Back,12,Lille,143,['db34a92b-c2d1-4dd0-852e-467b7e3fbcbe'],32,,,,,,,,,,,,,,,,,Lille,143,00:05:32.329,Pass,
,,,,,,,,,,,,,,,,,,1.255993,,,,,,,,,,,,,e2461c01-f818-487c-84f2-f601f4b78ecd,250,,,"[50.2, 23.1]",3901151,5,,,,,-0.591439,,Right Foot,,,"[63.6, 14.1]",Ground Pass,,16.14187,,,,Sofiane Boufal,3625.0,,,,,,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,,Right Defensive Midfield,12,Lille,143,['e39b3f0a-d007-46fe-813a-23281c6802ac'],36,,,,,,,,,,,,,,,,,Lille,143,00:05:36.081,Pass,
,,,,,,,,,,,,,,,,,,1.311842,,,,,,,,,,,,,ae8258d0-ed00-4269-a09c-d6f26236882a,253,,,"[63.6, 14.1]",3901151,5,,,,,-2.5652175,,Right Foot,,,"[49.6, 5.0]",Ground Pass,,16.697605,,,,Djibril Sidibé,3446.0,,,,,,1,Regular Play,Sofiane Boufal,3625.0,,Center Attacking Midfield,12,Lille,143,['5d3bed39-0f7e-4370-b102-0d7eb13e92b9'],37,,,,,,,,,,,,,,,,,Lille,143,00:05:37.368,Pass,
,,,,,,,,,,,,,,,,,,1.12892,,,,,,,,,,,,,899f4b2c-c8a9-4994-9fc6-23a607af5641,256,,,"[49.6, 5.0]",3901151,5,,,,,1.0977446,,Right Foot,,,"[56.1, 17.7]",Ground Pass,,14.266745,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,Regular Play,Djibril Sidibé,3446.0,,Left Back,12,Lille,143,['8e50d734-cc87-4b31-9b3b-693a69cc3256'],39,,,,,,,,,,,,,,,,,Lille,143,00:05:39.715,Pass,
,,,,,,,,,,,,,,,,,,1.156049,,,,,,,,,,,,,e4f75fa5-2598-4752-9523-c08c5b3be155,260,,,"[55.4, 17.1]",3901151,5,,,,,-2.2820947,,Right Foot,,,"[44.8, 4.8]",Ground Pass,,16.237303,,,,Djibril Sidibé,3446.0,,,,,,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,,Right Defensive Midfield,12,Lille,143,"['05869553-9df1-4dc1-bfa8-fa889aebab2c', '6bb547a8-a6c3-462f-b3d5-551a81da8612']",41,,,,,,,,,,,,,,,,,Lille,143,00:05:41.004,Pass,True
,,,,,,,,,,,,,,,,,,1.947396,,,,,,,,,,,,,00e06dc7-70b3-4da2-8dc9-b4f31d0d9d98,263,,,"[41.6, 3.7]",3901151,5,,,,,2.4139814,,Right Foot,,,"[22.4, 20.8]",Ground Pass,,25.710892,,,,Bakary Adama Soumaoro,3677.0,,,,,,1,Regular Play,Djibril Sidibé,3446.0,,Left Back,12,Lille,143,['5951c0bb-d5bc-4927-980a-930490f69a4f'],43,,,,,,,,,,,,,,,,,Lille,143,00:05:43.541,Pass,
,,,,,,,,,,,,,,,,,,2.35685,,,,,,,,,,,,,442143f7-3134-45b5-b07e-28d1f0bc2dc6,266,,,"[22.0, 24.2]",3901151,5,,,,,1.9302003,,Left Foot,,,"[15.5, 41.5]",Ground Pass,,18.4808,,,,Vincent Enyeama,40484.0,,,,,,1,Regular Play,Bakary Adama Soumaoro,3677.0,,Left Center Back,12,Lille,143,['225e1be0-2d4d-40b5-a84c-728e02e0494d'],46,,,,,,,,,,,,,,,,,Lille,143,00:05:46.879,Pass,
,,,,,,,,,,,,,,,,,,1.09664,,,,,,,,,,,,,31074270-588d-4d98-b35e-a025b3c040a9,269,,,"[15.5, 41.5]",3901151,5,,,,,0.10931853,,Right Foot,,,"[23.7, 42.4]",Ground Pass,,8.249243,,,,Ibrahim Amadou,11332.0,,,,,,1,Regular Play,Vincent Enyeama,40484.0,,Goalkeeper,12,Lille,143,['34373186-3333-41ac-a002-f2d96e406fce'],49,,,,,,,,,,,,,,,,,Lille,143,00:05:49.316,Pass,
,,,,,,,,,,,,,,,,,,4.883205,,,,,,,,,,,,,88c3b854-bd92-49b4-bdce-ec199740fa77,272,,,"[39.0, 55.5]",3901151,5,,,,,0.02275783,,Right Foot,,,"[104.9, 57.0]",High Pass,,65.91707,,Incomplete,,Yassine Benzia,3673.0,,,,,,1,Regular Play,Ibrahim Amadou,11332.0,,Left Defensive Midfield,12,Lille,143,"['1617c877-f771-4058-a712-e0d4beadd9d7', '90ad078e-1cb0-4ee9-b16d-15179ebd27fc']",57,,,,,,,,,,,,,,,,,Lille,143,00:05:57.623,Pass,
,,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,a3297097-2225-4add-b609-5739a6a756dc,279,,,"[15.7, 23.5]",3901151,6,,True,,,1.2102304,,Left Foot,,,"[24.9, 47.9]",Ground Pass,,26.076809,,,,Mapou Yanga-Mbiwa,4463.0,,,,,Free Kick,1,From Free Kick,Anthony Lopes,2947.0,,Goalkeeper,14,Lyon,137,['3b92f0e2-518f-4ce6-a3ec-08b2c59afc6e'],14,,,,,,,,,,,,,,,,,Lyon,137,00:06:14.451,Pass,
,,,,,,,,,,,,,,,,,,3.719995,,,,,,,,,,,,,b2ecf418-be99-4724-bf16-1e9746148626,281,,,"[20.2, 42.1]",3901151,6,,True,,,-2.0638473,,Right Foot,,,"[9.4, 22.0]",Ground Pass,,22.817757,,,,Anthony Lopes,2947.0,,,,,,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,,Right Center Back,14,Lyon,137,['59cbbd0f-e53a-45cb-b456-1d714e4cd945'],16,,,,,,,,,,,,,,,,,Lyon,137,00:06:16.051,Pass,
,,,,,,,,,,,,,,,,,,3.551376,,,,,,,,,,,,,4868b094-eae3-473d-b88a-49e16dce778d,283,,,"[9.4, 22.0]",3901151,6,,,,,0.49555168,,Left Foot,,,"[64.9, 52.0]",High Pass,,63.089222,,Incomplete,,Alexandre Lacazette,3451.0,,,,,,1,From Free Kick,Anthony Lopes,2947.0,,Goalkeeper,14,Lyon,137,"['14d6393b-70c1-4aa6-b6f2-4652fb0b99fd', '1956d643-892b-4afc-972b-cab88dd478d6']",19,,,,,,,,,,,,,,,,,Lyon,137,00:06:19.771,Pass,
,,,,,,,,,,,,,,,,,,1.525406,,,,,,,,,,,,,1956d643-892b-4afc-972b-cab88dd478d6,286,,,"[55.2, 28.1]",3901151,6,,,,True,-0.7977432,,,,,"[63.2, 19.9]",High Pass,,11.456003,,,,Sofiane Boufal,3625.0,,,,,Recovery,1,From Free Kick,Bakary Adama Soumaoro,3677.0,,Left Center Back,14,Lyon,137,"['4868b094-eae3-473d-b88a-49e16dce778d', 'a74fbeb7-ee22-44f7-b534-aa13cde32e23', 'aa57ab94-afca-437c-ac4c-77ee89920673']",23,,,,,,,,,,,,,,,,,Lille,143,00:06:23.322,Pass,True
,,,,,,,,,,,,,,,,,,1.901398,,,,,,,,,,,,,144d21b3-5dac-449c-901a-854a796aa04f,294,,,"[42.0, 78.1]",3901151,6,,,,,-0.054491457,,Right Foot,,,"[53.0, 77.5]",Ground Pass,,11.016352,,,,Rachid Ghezzal,3372.0,,,,,,1,From Free Kick,Christophe Jallet,4410.0,,Right Back,14,Lyon,137,['636be54f-3d64-4809-aebb-c9f1fc0fcadc'],28,,,,,,,,,,,,,,,,,Lyon,137,00:06:28.615,Pass,
,,,,,,,,,,,,,,,,,,0.911526,,,,,,,,,,,,,44ed0947-aefc-4514-ad21-e71f7c332f48,297,,,"[54.7, 74.7]",3901151,6,,,,,-0.6000502,,Left Foot,,,"[64.2, 68.2]",Ground Pass,,11.510864,,,,Alexandre Lacazette,3451.0,,,,,,1,From Free Kick,Rachid Ghezzal,3372.0,,Right Wing,14,Lyon,137,['987f97a0-dca1-4957-9f5c-460265f34485'],32,,,,,,,,,,,,,,,,,Lyon,137,00:06:32.117,Pass,
,,,,,,,,,,,,,,,,,,1.272422,,,,,,,,,,,,,32c0a139-6176-40b0-9f39-eb2d87f70d62,299,,,"[64.2, 68.2]",3901151,6,,,,,-2.9780188,,Right Foot,,,"[53.9, 66.5]",Ground Pass,,10.439348,,,,Jordan Ferri,3118.0,,,,,,1,From Free Kick,Alexandre Lacazette,3451.0,,Center Forward,14,Lyon,137,['f0181b2f-3cf2-4855-9c53-66fe8aed3ca5'],33,,,,,,,,,,,,,,,,,Lyon,137,00:06:33.028,Pass,
,,,,,,,,,,,,,,,,,,1.255482,,,,,,,,,,,,,b18906fa-c807-4809-8608-4cada09539f7,302,,,"[53.9, 66.5]",3901151,6,,,,,1.7059671,,Right Foot,,,"[52.2, 79.0]",Ground Pass,,12.61507,,,,Christophe Jallet,4410.0,,,,,,1,From Free Kick,Jordan Ferri,3118.0,,Right Defensive Midfield,14,Lyon,137,['75631f02-4b7c-4fdd-aa01-df471aa40f29'],35,,,,,,,,,,,,,,,,,Lyon,137,00:06:35.101,Pass,
,,,,,,,,,,,,,,,,,,1.689898,,,,,,,,,,,,,6d77e309-5281-45f8-976b-ef73102ce409,306,,,"[53.2, 78.1]",3901151,6,,,,,-0.3171844,,Right Foot,,,"[86.1, 67.3]",High Pass,,34.6273,,Incomplete,,Alexandre Lacazette,3451.0,,,,,,1,From Free Kick,Christophe Jallet,4410.0,,Right Back,14,Lyon,137,"['9002c374-1173-41a2-8c6c-c6e7f689bb55', 'a9a21ea1-e5a5-473c-84c4-c8d2e0bca71a', 'e284d41d-3f33-46da-80d1-0b0dc55783fa']",37,,,,,,,,,,,,,,,,,Lyon,137,00:06:37.116,Pass,True
,,,,,,,,,,,,True,,,,,,2.896686,,,,,,,,,,,,,e284d41d-3f33-46da-80d1-0b0dc55783fa,308,,,"[34.0, 12.8]",3901151,6,,,,,2.6311042,,Head,,,"[9.0, 26.8]",Low Pass,,28.653097,,,,Vincent Enyeama,40484.0,,,,,Interception,1,Regular Play,Bakary Adama Soumaoro,3677.0,,Left Center Back,15,Lille,143,"['691dbd4a-bda5-432f-b298-2a17dcfdf82c', '6d77e309-5281-45f8-976b-ef73102ce409']",38,,,,,,,,,,,,,,,,,Lille,143,00:06:38.806,Pass,
