50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.063278,,,,,,,,,,,49640409-99d0-4cd6-a6de-ddc8463d13a5,115,,"[42.2, 29.5]",3900494,3,,,,1.6020361,,Right Foot,,,"[41.5, 51.9]",,Ground Pass,,22.410934,,,Milan Gajić,4823.0,,,,,Recovery,1,From Throw In,Clément Chantôme,7552.0,Left Defensive Midfield,11,Bordeaux,146,['26fe1b07-a66c-434a-85a4-fdb5ed87c5a0'],34,,,,,,,,,,,,,,,,Bordeaux,146,00:03:34.776,Pass,
,,,,,,,,,,,,,,,,2.627684,,,,,,,,,,,a185e42a-30c0-40ca-b609-1dde587ffb48,119,,"[56.5, 65.4]",3900494,3,,,,-0.12151812,,Right Foot,,,"[99.9, 60.1]",,High Pass,,43.72242,Incomplete,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,From Throw In,Milan Gajić,4823.0,Right Back,11,Bordeaux,146,"['68d0c7b2-8293-49a4-aaa7-25fd933b9ad2', 'd7dbf718-d671-49a8-b823-7f64d599dfcd', 'fd0d289a-bf1e-4235-9fe7-89b5b394c82f']",39,,,,,,,,,,,,,,,,Bordeaux,146,00:03:39.418,Pass,True
,,,,,,,,,,,,,,,,1.913278,,,,,,,,,,,d7dbf718-d671-49a8-b823-7f64d599dfcd,121,,"[20.2, 20.0]",3900494,3,,,,-0.60091704,,Head,,,"[32.6, 11.5]",,High Pass,,15.033629,,,Pablo Jean Antoine Martínez,3207.0,,,,,Recovery,1,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,12,Gazélec Ajaccio,160,"['925dceda-2097-4830-8e74-f067b7a855e8', 'a185e42a-30c0-40ca-b609-1dde587ffb48']",42,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:03:42.046,Pass,
,,,,,,,,,,,,,,,,1.005319,,,,,,,,,,,f4abf35a-409d-441a-87b1-50dc134294f7,124,,"[41.1, 9.1]",3900494,3,,,,0.47646743,,Left Foot,,,"[53.5, 15.5]",,Ground Pass,,13.954211,,,Mohamed Larbi,10616.0,,,,,,1,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Back,12,Gazélec Ajaccio,160,['15a38648-5f72-44c5-ae19-ecf0283da0f5'],44,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:03:44.941,Pass,
,,,,,,,,,,,,,,,,0.648345,,,,,,,,,,,b99e2715-e7b3-4c9f-9b0a-af24d17024f5,127,,"[53.7, 14.9]",3900494,3,,,,-2.9141903,,Right Foot,,,"[41.6, 12.1]",,Ground Pass,,12.419743,,,Damjan Đoković,31911.0,,,,,,1,Regular Play,Mohamed Larbi,10616.0,Center Attacking Midfield,12,Gazélec Ajaccio,160,['f9afe1c3-9d89-4e76-9280-d05e9e948e12'],45,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:03:45.992,Pass,
,,,,,,,,,,,,,,,,1.196386,,,,,,,,,,,75b99970-bd48-4b1a-b6dd-53954daff432,131,,"[42.0, 11.9]",3900494,3,,,,0.69965506,,Left Foot,,,"[67.9, 33.7]",,Low Pass,,33.85336,Incomplete,,,,,,,,,1,Regular Play,Damjan Đoković,31911.0,Left Center Midfield,12,Gazélec Ajaccio,160,"['3e15b3aa-adaa-4e42-a909-09132e82d950', '4eb56813-11f4-4678-a261-d50c571ece92']",46,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:03:46.721,Pass,True
,,,,,,,,,,,,,,,,1.851496,,,,,,,,,,,7e058cf4-cb01-4ea9-b837-d56f657ff044,133,,"[60.4, 36.7]",3900494,3,,,,2.1002514,,Right Foot,,,"[52.5, 50.2]",,High Pass,,15.641611,,,Amos Youga,7389.0,,,,,Recovery,1,Regular Play,Grégory Pujol,401506.0,Right Center Forward,12,Gazélec Ajaccio,160,['311846c5-70e3-46c6-8b09-7819d8c11ce2'],50,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:03:50.893,Pass,
,,,,,,,,,,,,,,,,1.042854,,,,,,,,,,,6c246833-4974-49a6-bb37-b0ac704a37e1,138,,"[52.5, 51.9]",3900494,3,,,,-0.046121117,,Right Foot,,,"[65.5, 51.3]",,High Pass,,13.013839,Incomplete,,Grégory Pujol,401506.0,,,,,,1,Regular Play,Amos Youga,7389.0,Right Center Midfield,12,Gazélec Ajaccio,160,"['7da9dfc8-c59d-498c-b4f0-d9ac725d0ccd', 'b6d0dd15-0f3e-4d3d-b980-bcdfe788492e', 'bfb7d0a9-e64d-4368-9ac0-2617d10806f8']",54,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:03:54.494,Pass,True
,,,,,,,,,,,,,,,,5.184932,,,,,,,,,,,b6d0dd15-0f3e-4d3d-b980-bcdfe788492e,140,,"[54.6, 28.8]",3900494,3,,,,-0.112603694,,Right Foot,,,"[99.7, 23.7]",,High Pass,,45.387444,Incomplete,,Diego Alejandro Rolan Silva,6739.0,,,,,Recovery,1,Regular Play,Nicolas Pallois,3256.0,Left Center Back,12,Gazélec Ajaccio,160,"['6c246833-4974-49a6-bb37-b0ac704a37e1', '83ae4d95-1d9d-4849-aa3a-9e1d238ecc63', 'a47f9780-f2c3-4e87-aaf9-09181593e78a']",55,,,,,,,,,,,,,,,,Bordeaux,146,00:03:55.537,Pass,
,,,,,,,,,,,,,,,,1.287353,,,,,,,,,,,b199c7e6-29bf-408e-aa74-cade7db85316,145,,"[25.9, 60.5]",3900494,4,,,,1.6332152,,Right Foot,,,"[25.1, 73.3]",,Ground Pass,,12.824976,,,Alexandre Coeff,7428.0,,,,,,1,Regular Play,Roderic Filippi,7808.0,Right Center Back,12,Gazélec Ajaccio,160,['7ec18b62-a669-4539-a90d-720a8954270b'],2,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:04:02.716,Pass,
,,,,,,,,,,,,,,,,1.657577,,,,,,,,,,,af36dfc2-841c-4d0b-9f77-b0be79f227db,149,,"[25.1, 72.9]",3900494,4,,,,-0.0068258327,,Right Foot,,,"[54.4, 72.7]",,High Pass,,29.300682,,,Grégory Pujol,401506.0,,,,,,1,Regular Play,Alexandre Coeff,7428.0,Right Back,12,Gazélec Ajaccio,160,"['06fd8b55-454e-4b12-8935-4b3ef76f7738', '467b7f25-dfe4-4149-89d6-a86cacbe17af']",4,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:04:04.486,Pass,True
,,,,,,,,,,,,,,,,1.540924,,,,,,,,,,,b9e797de-0ad4-4409-91ac-c8b742ac3855,151,,"[54.4, 72.7]",3900494,4,,,,-0.4165361,,Head,,,"[70.9, 65.4]",,High Pass,,18.042727,,,Mohamed Larbi,10616.0,,,,,,1,Regular Play,Grégory Pujol,401506.0,Right Center Forward,12,Gazélec Ajaccio,160,['e9f2dd4d-a379-4b27-b2d2-a65613239329'],6,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:04:06.264,Pass,
,,,,,,,,,,,,,,,,1.586201,,,,,,,,,,,0294817a-085b-4a25-ae99-44ce518320c4,158,,"[26.8, 25.4]",3900494,4,,,,2.8496606,,Left Foot,,,"[7.5, 31.2]",,Ground Pass,,20.152668,,,Cédric Carrasso,40533.0,,,,,,1,Regular Play,Nicolas Pallois,3256.0,Left Center Back,12,Gazélec Ajaccio,160,"['47f99ef8-abf5-49df-a2a1-7ed1b3d89fe2', '64076601-9895-49ae-bdde-ac1b06d923cf']",11,,,,,,,,,,,,,,,,Bordeaux,146,00:04:11.829,Pass,True
,,,,,,,,,,,,,,,,3.433411,,,,,,,,,,,7b64f1a1-4e57-447e-8936-1a95879745f1,161,,"[7.5, 31.2]",3900494,4,,,,-0.1977335,,Left Foot,,,"[64.4, 19.8]",,High Pass,,58.03077,Incomplete,,Wahbi Khazri,3196.0,,,,,,1,Regular Play,Cédric Carrasso,40533.0,Goalkeeper,12,Gazélec Ajaccio,160,"['14cfe777-e9bd-4945-ae84-0b32384d872e', 'b2b08777-5eb4-46cc-99e9-334b970b7042']",13,,,,,,,,,,,,,,,,Bordeaux,146,00:04:13.495,Pass,
,,,,,,,,,,,,,,,,1.54177,,,,,,,,,,,14cfe777-e9bd-4945-ae84-0b32384d872e,164,,"[55.7, 60.3]",3900494,4,,,True,0.36883613,,,,,"[83.9, 71.2]",,High Pass,,30.23326,,,Grégory Pujol,401506.0,,,,,Recovery,1,Regular Play,Roderic Filippi,7808.0,Right Center Back,12,Gazélec Ajaccio,160,"['2de1b245-db4b-4eb9-82e6-62494052910c', '7b64f1a1-4e57-447e-8936-1a95879745f1', '94002027-70e0-4646-bab5-be3a4693d245']",16,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:04:16.928,Pass,True
,,,,,,,,,,,,,,,,1.348025,,,,,,,,,,,cd7268fc-21f9-4e3f-b935-41eb578a822e,168,,"[73.0, 74.8]",3900494,4,,,,-3.1162815,,Left Foot,,,"[49.3, 74.2]",,Ground Pass,,23.707594,,,Alexandre Coeff,7428.0,,,,,,1,Regular Play,Grégory Pujol,401506.0,Right Center Forward,12,Gazélec Ajaccio,160,['a1fb3131-0986-4299-93ba-a2ea7ca3b126'],21,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:04:21.175,Pass,
,,,,,,,,,,,,,,,,1.574363,,,,,,,,,,,81b99b1f-60ac-48dc-9eed-c09e94dd399d,173,,"[48.8, 72.9]",3900494,4,,,,-1.3742157,,Right Foot,,,"[53.5, 49.3]",,Ground Pass,,24.063457,,,David Ducourtioux,401509.0,,,,,,1,Regular Play,Alexandre Coeff,7428.0,Right Back,12,Gazélec Ajaccio,160,"['80bd047b-dbac-40cd-b2b0-14630f4afc5e', 'd701498f-e6c3-40c8-9b60-d8d7b472522d']",23,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:04:23.411,Pass,True
,,,,,,,,,,,,,,,,1.579324,,,,,,,,,,,a227207f-e9a4-4222-87c7-4dfbdb0dd1c1,176,,"[53.5, 49.3]",3900494,4,,,,-2.1436276,,Right Foot,,,"[42.6, 32.4]",,Ground Pass,,20.110197,,,Jérémie Bréchet,7603.0,,,,,,1,Regular Play,David Ducourtioux,401509.0,Center Defensive Midfield,12,Gazélec Ajaccio,160,['6f67276f-b436-48ed-a84b-fee3d9771b04'],25,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:04:25.144,Pass,
,,,,,,,,,,,,,,,,2.258358,,,,,,,,,,,4f1a2393-bc97-4159-83f2-ad7142672064,179,,"[30.6, 23.0]",3900494,4,,,,1.5062096,,Left Foot,,,"[31.9, 43.1]",,Ground Pass,,20.141996,,,Roderic Filippi,7808.0,,,,,,1,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,12,Gazélec Ajaccio,160,['baacc87b-17b9-4fa4-a605-1a7bdeb82d21'],28,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:04:28.867,Pass,
,,,,,,,,,,,,,,,,2.811129,,,,,,,,,,,75124c57-d21d-435f-9d8e-5421707b1b3e,182,,"[31.9, 43.1]",3900494,4,,,,-2.58621,,Right Foot,,,"[9.5, 29.2]",,Ground Pass,,26.362284,,,Clément Maury,401508.0,,,,,,1,Regular Play,Roderic Filippi,7808.0,Right Center Back,12,Gazélec Ajaccio,160,['188e3b39-4e79-4349-9c89-476252c48398'],31,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:04:31.206,Pass,
,,,,,,,,,,,,,,,,4.007289,,,,,,,,,,,efd86a6f-e4f6-4277-9fd4-5aaac21e91b2,185,,"[11.2, 22.8]",3900494,4,,,,-0.33769453,,Left Foot,,,"[63.6, 4.4]",,High Pass,,55.536655,,,Jacques Zoua Daogari,401505.0,,,,,,1,Regular Play,Clément Maury,401508.0,Goalkeeper,12,Gazélec Ajaccio,160,['1dc2fc97-b979-414c-adb4-aedbd8a159ac'],37,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:04:37.947,Pass,
,,,,,,,,,,,,,,,,0.582217,,,,,,,,,,,bec3cbfe-31d9-4f9e-a68e-63e3b0b2f040,190,,"[58.2, 2.1]",3900494,4,,,,3.068993,,Right Foot,,,"[52.7, 2.5]",,Ground Pass,,5.5145264,,,Pablo Jean Antoine Martínez,3207.0,,,,,,1,Regular Play,Jacques Zoua Daogari,401505.0,Left Center Forward,12,Gazélec Ajaccio,160,['f54c47fc-d1e5-44e5-a237-478309436a7f'],44,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:04:44.276,Pass,
,,,,,,,,,,,,,,,,0.113371,,,,,,,,,,,2f3216d2-8bdc-4d48-b15c-8698089fee24,194,,"[52.0, 2.5]",3900494,4,,,,0.0,,Left Foot,,,"[55.2, 2.5]",,Ground Pass,,3.2,Incomplete,,Jacques Zoua Daogari,401505.0,,,,,,1,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Back,12,Gazélec Ajaccio,160,"['1e4a4c4c-71d3-4df9-b414-5ae7d5c1e620', 'f0ec30fb-aee7-4e9d-b1f1-46e9bf4b73e3']",45,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:04:45.277,Pass,
,,,,,,,,,,,,,,,,1.932892,,,,,,,,,,,e7daecf8-5c43-4f6e-b320-78fcf0d7fbf1,203,,"[77.9, 76.7]",3900494,5,,,,-1.11441,,Right Foot,,,"[96.9, 38.0]",,High Pass,,43.112526,Incomplete,,Clément Chantôme,7552.0,,,,,Free Kick,1,From Free Kick,Jaroslav Plašil,3150.0,Right Wing,13,Bordeaux,146,"['629e4c5a-fcce-4160-a144-742e9324f666', 'a6118f85-faf8-4fd3-a8ee-8e073adab03d']",12,,,,,,,,,,,,,,,,Bordeaux,146,00:05:12.817,Pass,
,,,,,,,,,,,,,,,,2.091653,,,,,,,,,,,a6118f85-faf8-4fd3-a8ee-8e073adab03d,205,,"[23.2, 42.1]",3900494,5,,,,0.6932684,,Head,,,"[43.3, 58.8]",,High Pass,,26.132355,,,Amos Youga,7389.0,,,,,Recovery,1,Regular Play,Roderic Filippi,7808.0,Right Center Back,14,Gazélec Ajaccio,160,"['bede5a6f-8c91-40d9-aacc-2331e9dde5fe', 'e7daecf8-5c43-4f6e-b320-78fcf0d7fbf1']",14,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:05:14.750,Pass,
,,,,,,,,,,,,,,,,1.126017,,,,,,,,,,,ac93055b-da2f-45cd-bcef-e54b7d83c61b,212,,"[65.7, 75.2]",3900494,5,,,,-1.733594,,Right Foot,,,"[62.3, 54.5]",,Ground Pass,,20.97737,,,Mohamed Larbi,10616.0,,,,,,1,Regular Play,Amos Youga,7389.0,Right Center Midfield,14,Gazélec Ajaccio,160,['797744f2-58bb-4234-aa41-617268458e06'],21,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:05:21.542,Pass,
,,,,,,,,,,,,,,,,0.977802,,,,,,,,,,,09872bdc-ef05-48c1-94e6-7243b49e6971,215,,"[62.5, 54.5]",3900494,5,,,,3.1121893,,Right Foot,,,"[55.7, 54.7]",,Ground Pass,,6.8029404,,,Amos Youga,7389.0,,,,,,1,Regular Play,Mohamed Larbi,10616.0,Center Attacking Midfield,14,Gazélec Ajaccio,160,['9c851c83-acb2-4674-8819-0311cba25bce'],22,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:05:22.748,Pass,
,,,,,,,,,,,,,,,,0.514558,,,,,,,,,,,02c994b1-a1a8-4cdb-a50d-ee9267922644,218,,"[55.7, 54.7]",3900494,5,,,,-0.73605555,,Left Foot,,,"[64.2, 47.0]",,Ground Pass,,11.469089,,,David Ducourtioux,401509.0,,,,,,1,Regular Play,Amos Youga,7389.0,Right Center Midfield,14,Gazélec Ajaccio,160,['a13a3bb6-fb86-4ca0-9846-fb422b7310c6'],23,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:05:23.771,Pass,
,,,,,,,,,,,,,,,,1.712012,,,,,,,,,,,eaff6b45-d4f9-4868-9b76-fe8f7413140a,222,,"[64.2, 47.0]",3900494,5,,,,-3.0795255,,Right Foot,,,"[46.5, 45.9]",,Ground Pass,,17.734148,,,Roderic Filippi,7808.0,,,,,,1,Regular Play,David Ducourtioux,401509.0,Center Defensive Midfield,14,Gazélec Ajaccio,160,['7679d568-ca2b-40c8-9bbe-8f677b4384a6'],25,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:05:25.267,Pass,
,,,,,,,,,,,,,,,,1.663866,,,,,,,,,,,e1524907-fd26-4c38-82fc-5ed0290dc23d,225,,"[46.5, 45.9]",3900494,5,,,,-1.536524,,Right Foot,,,"[47.1, 28.4]",,Ground Pass,,17.510283,,,Jérémie Bréchet,7603.0,,,,,,1,Regular Play,Roderic Filippi,7808.0,Right Center Back,14,Gazélec Ajaccio,160,['f54f9a4a-568d-4fd0-8fe0-2e9745b3b9df'],27,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:05:27.019,Pass,
,,,,,,,,,,,,,,,,2.539845,,,,,,,,,,,9002d0c2-e886-47b1-be46-51cf3a4471bc,229,,"[49.3, 27.3]",3900494,5,,,,-0.6099406,,Left Foot,,,"[83.5, 3.4]",,Ground Pass,,41.723495,,,Jacques Zoua Daogari,401505.0,,,,,,1,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,14,Gazélec Ajaccio,160,"['d7d3b08b-48ef-4f28-8e00-119e96c4f40a', 'e8936c88-3975-4d2d-855e-954c31c5db38']",30,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:05:30.186,Pass,True
,,,,,,,,,,,,,,,,0.665798,,,,,,,,,,,7dcb56ad-63a7-4575-a43a-e8641b2a5d82,232,,"[87.1, 3.6]",3900494,5,,,,1.3671378,,Right Foot,,,"[89.0, 12.8]",,Ground Pass,,9.394147,,,Mohamed Larbi,10616.0,,,,,,1,Regular Play,Jacques Zoua Daogari,401505.0,Left Center Forward,14,Gazélec Ajaccio,160,['7887bfa0-d1dc-4001-aedd-632f541105c6'],35,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:05:35.744,Pass,
,,,,,,,,,,,,,,,,1.404856,,,,,,,,,,,6bdb870b-3e54-4e94-b1e1-79846e659e27,235,,"[88.6, 13.2]",3900494,5,,,,-2.4317477,,Right Foot,,,"[75.1, 1.6]",,Ground Pass,,17.799158,,,Pablo Jean Antoine Martínez,3207.0,,,,,,1,Regular Play,Mohamed Larbi,10616.0,Center Attacking Midfield,14,Gazélec Ajaccio,160,['61019a63-3352-42f3-918d-4d060522aeb3'],36,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:05:36.581,Pass,
,,,,,,,,,,,,,,,,1.214484,,,,,,,,,,,d2569d77-4a76-4610-bcf9-d432bead3ce5,239,,"[75.1, 1.2]",3900494,5,,,,0.11591638,,Left Foot,,,"[89.7, 2.9]",,Ground Pass,,14.698639,,,Damjan Đoković,31911.0,,,,,,1,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Back,14,Gazélec Ajaccio,160,"['271f7d24-363c-4590-bd6b-8babc1a01e49', 'dcadf958-c49a-4a97-88ff-a8ce76beacbf']",38,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:05:38.671,Pass,True
,,,,,,,,,,,,,,,,0.853002,,,,,,,,,,,88bb8205-90b3-48bf-88f1-6e2584c9107d,242,,"[89.5, 2.3]",3900494,5,,,,0.62848973,,Left Foot,,,"[108.9, 16.4]",,Ground Pass,,23.982702,Pass Offside,,Jacques Zoua Daogari,401505.0,,,,,,1,Regular Play,Damjan Đoković,31911.0,Left Center Midfield,14,Gazélec Ajaccio,160,['3f661394-2898-4133-a032-8496a1c0cb6d'],41,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:05:41.006,Pass,
,,,,,,,,,,,,,,,,3.528952,,,,,,,,,,,a9f73240-e4cf-4566-aaf1-d779c9f93f6a,244,,"[22.5, 59.8]",3900494,6,,,,0.029231437,,Right Foot,,,"[90.9, 61.8]",,High Pass,,68.42923,Pass Offside,,Diego Alejandro Rolan Silva,6739.0,,,,,Free Kick,1,From Free Kick,Cédric Carrasso,40533.0,Goalkeeper,15,Bordeaux,146,['f5105a08-5631-4a53-ae27-1e669520b681'],6,,,,,,,,,,,,,,,,Bordeaux,146,00:06:06.578,Pass,
,,,,,,,,,,,,,,,,2.830272,,,,,,,,,,,8d42f382-4532-4b55-9732-7745756e2b89,246,,"[37.9, 21.5]",3900494,6,,,,0.87625134,,Left Foot,,,"[80.3, 72.4]",,High Pass,,66.246284,,,Alexandre Coeff,7428.0,,True,,,Free Kick,1,From Free Kick,Clément Maury,401508.0,Goalkeeper,16,Gazélec Ajaccio,160,['9fd8820a-3d25-4211-8fcd-7f3ba5b5ea4f'],32,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:06:32.005,Pass,
,,,,,,,,,,,,,,,,1.302318,,,,,,,,,,,0ff56a54-c1e6-4109-ac98-f8de49801fe9,250,,"[39.8, 0.1]",3900494,6,,,,0.25178707,,,,,"[67.4, 7.2]",,High Pass,,28.498596,Incomplete,,Henri Saivet,5110.0,,,,,Throw-in,1,From Throw In,Maxime Poundjé,4442.0,Left Back,17,Bordeaux,146,"['2d599f11-aa0e-4d57-b7be-5beb0dadb25c', 'ecd4ce44-dd93-4ab6-a857-ace35592928b']",42,,,,,,,,,,,,,,,,Bordeaux,146,00:06:42.248,Pass,
,,,,,,,,,,,,,,,,2.267755,,,,,,,,,,,ecd4ce44-dd93-4ab6-a857-ace35592928b,252,,"[52.7, 72.9]",3900494,6,,,,-1.7188975,,Head,,,"[49.0, 48.1]",,High Pass,,25.07449,,,Jérémie Bréchet,7603.0,,,,,Recovery,1,Regular Play,Alexandre Coeff,7428.0,Right Back,18,Gazélec Ajaccio,160,"['0ff56a54-c1e6-4109-ac98-f8de49801fe9', '56142193-d2fd-4071-9ea0-8588bda1c22e']",43,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:06:43.550,Pass,
,,,,,,,,,,,,,,,,1.670037,,,,,,,,,,,4dadca9d-a3d5-4c3c-89f7-38bb102e5078,255,,"[49.7, 49.3]",3900494,6,,,,0.21301928,,Right Foot,,,"[81.6, 56.2]",,High Pass,,32.637707,Incomplete,,Jacques Zoua Daogari,401505.0,,,,,,1,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,18,Gazélec Ajaccio,160,"['3a2bf7cd-3ed0-4344-baa6-f320a27d4ed9', 'd4b2a9bb-7f12-4946-9f9d-dbe9f9d03fe2']",46,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:06:46.121,Pass,
,,,,,,,,,,,,,,,,1.80107,,,,,,,,,,,d4b2a9bb-7f12-4946-9f9d-dbe9f9d03fe2,257,,"[38.5, 23.9]",3900494,6,,,,0.5664151,,Head,,,"[59.1, 37.0]",,High Pass,,24.412497,Incomplete,,Wahbi Khazri,3196.0,,,,,Recovery,1,Regular Play,Nicolas Pallois,3256.0,Left Center Back,18,Gazélec Ajaccio,160,"['30f066b8-3a2d-40c6-b3bd-8bc9580e267d', '467b05d9-ce5c-49e7-8806-46a8a9fb0f4a', '4dadca9d-a3d5-4c3c-89f7-38bb102e5078']",47,,,,,,,,,,,,,,,,Bordeaux,146,00:06:47.791,Pass,
,,,,,,,,,,,,,,,,1.652818,,,,,,,,,,,467b05d9-ce5c-49e7-8806-46a8a9fb0f4a,259,,"[61.0, 43.1]",3900494,6,,,,0.3098817,,Head,,,"[81.3, 49.6]",,High Pass,,21.315252,Incomplete,,Jacques Zoua Daogari,401505.0,,,,,Recovery,1,Regular Play,Damjan Đoković,31911.0,Left Center Midfield,18,Gazélec Ajaccio,160,"['09c33402-39cf-431c-bb9a-16416e59d712', 'd4b2a9bb-7f12-4946-9f9d-dbe9f9d03fe2', 'e67a5afa-14e5-4a0a-871b-3f31053af17e']",49,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:06:49.592,Pass,
,,,,,,,,,,,,,,,,1.971546,,,,,,,,,,,09c33402-39cf-431c-bb9a-16416e59d712,261,,"[38.8, 30.5]",3900494,6,,,,0.37151787,,Head,,,"[69.6, 42.5]",,High Pass,,33.055107,Incomplete,,Diego Alejandro Rolan Silva,6739.0,,,,,Recovery,1,Regular Play,Nicolas Pallois,3256.0,Left Center Back,18,Gazélec Ajaccio,160,"['15aeab7e-4f5e-4301-ba5e-b8454b486e67', '37b36a74-e08b-4d44-99c9-44df81ad6cdf', '467b05d9-ce5c-49e7-8806-46a8a9fb0f4a']",51,,,,,,,,,,,,,,,,Bordeaux,146,00:06:51.245,Pass,
,,,,,,,,,,,,,,,,1.574351,,,,,,,,,,,15aeab7e-4f5e-4301-ba5e-b8454b486e67,263,,"[50.5, 37.6]",3900494,6,,,,-0.55241895,,Head,,,"[65.1, 28.6]",,Low Pass,,17.151093,,,Damjan Đoković,31911.0,,,,,Recovery,1,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,18,Gazélec Ajaccio,160,"['09c33402-39cf-431c-bb9a-16416e59d712', '20162c12-46f6-4262-ba50-02bc7695a823']",53,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:06:53.216,Pass,
,,,,,,,,,,,,,,,,0.834292,,,,,,,,,,,bf265b24-d6f1-4350-809e-8f7f1c5ea672,266,,"[65.6, 29.9]",3900494,6,,,,0.7239372,,Left Foot,,,"[72.5, 36.0]",,High Pass,,9.209778,,,Mohamed Larbi,10616.0,,,,,,1,Regular Play,Damjan Đoković,31911.0,Left Center Midfield,18,Gazélec Ajaccio,160,['443fa6d9-760f-4622-9609-9c0a05305f3c'],55,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:06:55.155,Pass,
,,,,,,,,,,,,,,,,1.577722,,,,,,,,,,,edc52a2d-8909-4606-bc64-8939aee660b2,268,,"[72.6, 36.4]",3900494,6,,,,-0.3278295,,Head,,,"[92.3, 29.7]",,High Pass,,20.808172,Incomplete,,Grégory Pujol,401506.0,,,,,,1,Regular Play,Mohamed Larbi,10616.0,Center Attacking Midfield,18,Gazélec Ajaccio,160,"['7e6b1c21-f729-4579-b264-c4017a4b450c', 'd5ba2dc6-b4da-4e77-bb0b-bb7a8ca6bd7c']",56,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:06:56.085,Pass,
