ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,abe36933-0356-47e8-826b-7dbf987afdc3,91,,"[28.0, 32.9]",3900600,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,4,Marseille,147,['869ec40d-9a46-462d-a11d-5c1a41e63031'],53,,,,,,,,,,,,,,,,,,Marseille,147,00:01:53.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,440c7fb2-45fa-41d5-b7a3-b5bab95edbf8,94,,"[40.5, 24.0]",3900600,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Silva Borges,25199.0,Left Defensive Midfield,4,Marseille,147,['e7a64ba0-7d2e-4b7a-b381-ca12b5d15b44'],55,,,,,,,,,,,,,,,,,,Marseille,147,00:01:55.624,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,bcad5846-425d-41bd-8491-b57797c3af59,97,,"[57.4, 3.7]",3900600,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Manquillo Gaitán,3075.0,Left Back,4,Marseille,147,['ce300a6d-6696-44df-843f-c7792e8210fd'],59,,,,,,,,,,,,,,,,,,Marseille,147,00:01:59.111,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,5d356f5d-aa8a-47a0-9b11-1f3d4107b766,99,,"[78.5, 77.5]",3900600,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Right Wing,5,Lille,143,['232120dd-7373-4134-984b-0272732e7515'],13,,,,,,,,,,,,,,,,,,Lille,143,00:02:13.928,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d8c0ba72-fe6a-4fca-b48c-25b997603548,103,,"[63.0, 9.5]",3900600,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michy Batshuayi Tunga,3457.0,Center Forward,5,Lille,143,['763d6682-67d1-458d-b04e-1326c69b43f1'],16,,,,,,,,,,,,,,,,,,Marseille,147,00:02:16.723,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d82d7031-4371-42cb-90d1-fc8a01ab7908,107,,"[69.9, 66.2]",3900600,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rio Antonio Zoba Mavuba,40522.0,Right Center Midfield,5,Lille,143,['17811bd9-60ea-4d3b-9338-992891914264'],20,,,,,,,,,,,,,,,,,,Lille,143,00:02:20.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c3bca0d2-9903-418b-80c0-84bd86d402a2,114,,"[30.4, 34.2]",3900600,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,6,Marseille,147,['d73fa7d2-a801-4354-bf96-43b6e31f8fea'],23,,,,,,,,,,,,,,,,,,Marseille,147,00:02:23.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,523b9446-14ce-4f34-8f58-65043b056eb4,117,,"[28.4, 60.3]",3900600,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brice Dja Djédjé,7857.0,Right Back,6,Marseille,147,['0a4e6764-e031-48a5-8307-1283c7e25059'],26,,,,,,,,,,,,,,,,,,Marseille,147,00:02:26.092,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,4ad40e5d-b0c8-4d22-9e8e-d7c3441cb916,120,,"[79.0, 61.1]",3900600,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bouna Sarr,4351.0,Right Wing,6,Marseille,147,['6a4bf0bc-b855-4d10-8bc2-cb501be69b21'],30,,,,,,,,,,,,,,,,,,Marseille,147,00:02:30.769,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,351c80bc-1bd3-43a7-93ed-631edb7ba759,125,,"[29.9, 5.8]",3900600,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Pavard,5476.0,Left Back,6,Marseille,147,['bd29e404-70d1-4fd6-bc2b-1de2f63107ad'],33,,,,,,,,,,,,,,,,,,Lille,143,00:02:33.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8cf9f756-105b-4010-8296-8ae50eda08cd,128,,"[90.2, 72.6]",3900600,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rémy Cabella,3420.0,Center Attacking Midfield,7,Marseille,147,"['d9cd5f6f-209b-4c6f-aa71-f9a7663f3c6a', 'da58e886-17a9-401e-8d1a-138d6ec1f708']",36,,,,,,,,,,,,,,,,,,Marseille,147,00:02:36.879,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,bca182c7-2a2d-400d-8b1b-e6c8ddd787b6,131,,"[86.5, 75.8]",3900600,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,7,Marseille,147,['1affc907-19cd-4f2f-95e1-27f20ca70d14'],38,,,,,,,,,,,,,,,,,,Marseille,147,00:02:38.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e2624ce0-0d43-492a-977e-429c447a480c,134,,"[44.8, 6.9]",3900600,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éric Bauthéac,40486.0,Left Wing,7,Marseille,147,['d8f9e80d-6cef-4f7a-9528-f7f0ec420462'],40,,,,,,,,,,,,,,,,,,Lille,143,00:02:40.613,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,897b2595-d80e-4d36-a217-b72c29f1ec72,142,,"[83.5, 74.1]",3900600,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bouna Sarr,4351.0,Right Wing,7,Marseille,147,['4f503711-bae3-416a-b870-d9145c61fe84'],42,,,,,,,,,,,,,,,,,,Marseille,147,00:02:42.616,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,441f14d1-d690-4322-91fc-f15c14928664,145,,"[73.8, 70.9]",3900600,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rémy Cabella,3420.0,Center Attacking Midfield,8,Marseille,147,['722edafd-9720-40b9-81cb-37709f792e4f'],50,,,,,,,,,,,,,,,,,,Marseille,147,00:02:50.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e6a57879-11bc-4462-be77-528af0acbef3,148,,"[55.2, 70.0]",3900600,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,8,Marseille,147,['164255c9-6eef-456c-ac86-01f02b1ec4c7'],52,,,,,,,,,,,,,,,,,,Marseille,147,00:02:52.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0cc3b248-458a-4c76-983f-2df33200112e,151,,"[53.9, 35.7]",3900600,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,8,Marseille,147,['8272f3fd-922d-4e3f-af3e-c49f1f2797c3'],55,,,,,,,,,,,,,,,,,,Marseille,147,00:02:55.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c64c39d4-f842-4fb8-b34c-5e8ac54e90c7,154,,"[56.3, 10.8]",3900600,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Manquillo Gaitán,3075.0,Left Back,8,Marseille,147,['caf7ad40-f8c5-4cb8-9945-7f73faa9269f'],58,,,,,,,,,,,,,,,,,,Marseille,147,00:02:58.507,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,26787dfd-d2d5-4b63-9943-a4662697e8d0,157,,"[50.9, 19.5]",3900600,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,8,Marseille,147,['36a29faa-3d52-4fc8-995a-bc162172e5c5'],1,,,,,,,,,,,,,,,,,,Marseille,147,00:03:01.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,49a60194-9cee-479e-9eb5-86468ad56b81,161,,"[71.2, 2.4]",3900600,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,8,Marseille,147,['4011cd2f-1e1f-485f-a66a-8b0717c85371'],5,,,,,,,,,,,,,,,,,,Marseille,147,00:03:05.151,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,08950402-d0de-4549-b74c-13a67ceb373b,164,,"[63.4, 2.0]",3900600,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Manquillo Gaitán,3075.0,Left Back,8,Marseille,147,['9026f27c-3d5a-47d4-a2ad-b2006b71b496'],6,,,,,,,,,,,,,,,,,,Marseille,147,00:03:06.170,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,15d5491f-4cb3-4b68-866a-9e2c3e31c0d1,168,,"[59.9, 69.3]",3900600,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yassine Benzia,3673.0,Center Forward,8,Marseille,147,['ba4eeb44-94be-464a-8dc0-61e8366e7fdc'],9,,,,,,,,,,,,,,,,,,Lille,143,00:03:09.106,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ac2d1c08-618f-4da2-afda-7afa3fce189f,170,,"[59.7, 33.9]",3900600,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,8,Marseille,147,['1b5873a6-b390-4603-ba41-ad1011f57a4c'],11,,,,,,,,,,,,,,,,,,Marseille,147,00:03:11.891,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1ea6c61a-f011-45f6-99df-ff62af381859,172,,"[74.9, 40.8]",3900600,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michy Batshuayi Tunga,3457.0,Center Forward,8,Marseille,147,['80e1208c-637b-456e-9a11-495fcebee713'],13,,,,,,,,,,,,,,,,,,Marseille,147,00:03:13.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,15f4b1d3-18bd-4b3b-b9ed-11942b066735,175,,"[84.6, 64.6]",3900600,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bouna Sarr,4351.0,Right Wing,8,Marseille,147,['24371e2d-de25-4496-ae2b-a25e0153cf25'],15,,,,,,,,,,,,,,,,,,Marseille,147,00:03:15.641,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f075a445-b16c-4351-bac4-c1d51a81bf61,178,,"[107.5, 21.6]",3900600,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rémy Cabella,3420.0,Center Attacking Midfield,8,Marseille,147,['2959ba3f-2f67-4ec0-b694-f35d9ee842de'],20,,,,,,,,,,,,,,,,,,Marseille,147,00:03:20.218,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,8ae47b86-de1f-4f0f-9b40-64f66c6f8c40,187,,"[67.1, 20.7]",3900600,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yassine Benzia,3673.0,Center Forward,9,Lille,143,['57f61535-6cef-4823-b15e-d3d8366e7438'],47,,,,,,,,,,,,,,,,,,Lille,143,00:03:47.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6b762279-1c5d-4921-9bc1-dded70f871c8,191,,"[12.7, 44.7]",3900600,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yohann Pelé,4432.0,Goalkeeper,10,Marseille,147,['eecde250-8ce9-4158-888c-ec2361e0cb3a'],51,,,,,,,,,,,,,,,,,,Marseille,147,00:03:51.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,05a349d0-64d7-468f-9ad1-0d52af57b54b,194,,"[25.0, 28.5]",3900600,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,10,Marseille,147,['b4c73d2c-9830-4e0f-9837-9d388ca7f44d'],53,,,,,,,,,,,,,,,,,,Marseille,147,00:03:53.742,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7cf84147-f66d-4d15-b0da-4644e0a976bd,197,,"[39.4, 22.9]",3900600,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Left Defensive Midfield,10,Marseille,147,['3bd01de6-7376-41ec-b8df-7ba2fee71702'],56,,,,,,,,,,,,,,,,,,Marseille,147,00:03:56.978,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,41e41ce9-abc5-4477-9865-0a0891e9f33a,200,,"[27.6, 28.8]",3900600,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,10,Marseille,147,['54aec564-8e18-4c13-aa4d-6b690bebb2d4'],57,,,,,,,,,,,,,,,,,,Marseille,147,00:03:57.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4d46a9e8-0fd7-41a1-b208-2ccbf7073e09,203,,"[33.4, 22.3]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Left Defensive Midfield,10,Marseille,147,['860e231d-ae08-47ca-9585-afba98b1bcbb'],1,,,,,,,,,,,,,,,,,,Marseille,147,00:04:01.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,75f14b3e-f840-4544-84dd-302c8222ec91,206,,"[46.4, 3.5]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,10,Marseille,147,['a53ec528-8e11-46fa-bf7b-4fbcfe6a7b48'],3,,,,,,,,,,,,,,,,,,Marseille,147,00:04:03.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,49de1a39-ec66-4739-856c-4c3305daaf99,209,,"[35.8, 14.3]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Left Defensive Midfield,10,Marseille,147,['2c6b886b-cf34-469c-8e15-5e8b5fcd4486'],6,,,,,,,,,,,,,,,,,,Marseille,147,00:04:06.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9fcaf46b-8507-4b74-9931-29e316d88fe7,214,,"[4.7, 42.4]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yohann Pelé,4432.0,Goalkeeper,10,Marseille,147,"['90a47541-5fc1-4e67-932f-87c9caa1fe55', 'e96a3d31-0ba3-48a6-9639-300e35c99b85']",11,,,,,,,,,,,,,,,,,,Marseille,147,00:04:11.297,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,2a634607-0800-44cd-984a-816c42817718,218,,"[63.2, 20.3]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,10,Marseille,147,['f62b05a4-aa3b-42f2-9a03-40ae531667b8'],15,,,,,,,,,,,,,,,,,,Marseille,147,00:04:15.112,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c4ab3a5c-3fd9-45e5-a283-aa108253e220,227,,"[55.4, 67.3]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Benzia,3673.0,Center Forward,10,Marseille,147,['853b3e5a-fd6c-472e-bdc1-61efc31eeda7'],29,,,,,,,,,,,,,,,,,,Lille,143,00:04:29.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e24eb6b0-469a-401d-9733-3baa1f88289e,231,,"[27.6, 35.9]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yohann Pelé,4432.0,Goalkeeper,10,Marseille,147,['c430e36e-1d28-4f3c-bf1e-3827eeae1fbf'],35,,,,,,,,,,,,,,,,,,Marseille,147,00:04:35.442,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d30ab6bd-0c4a-43d5-935a-d580a57a6796,234,,"[41.4, 41.5]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,10,Marseille,147,['df9dc538-6390-496b-b912-03fb70e65add'],36,,,,,,,,,,,,,,,,,,Marseille,147,00:04:36.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8af12eff-c75f-4cbf-8927-2ab7a2a4018e,237,,"[44.2, 34.2]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,10,Marseille,147,['df0210be-c7fb-44fa-a6d3-6e8cb0135c72'],40,,,,,,,,,,,,,,,,,,Marseille,147,00:04:40.024,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d1c007dd-c1c3-44f5-a699-8a8daf5ad3b3,240,,"[58.7, 54.5]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bouna Sarr,4351.0,Right Wing,10,Marseille,147,['dc980f70-406b-4d12-b1d2-115b79b3b78b'],42,,,,,,,,,,,,,,,,,,Marseille,147,00:04:42.037,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,db48b251-200f-4f1e-9162-ee2afef4601c,243,,"[40.3, 59.0]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,10,Marseille,147,['d72b5ea1-2c7a-4c23-84e3-9bed6e03f910'],44,,,,,,,,,,,,,,,,,,Marseille,147,00:04:44.789,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3aaead19-b410-46d9-bb1f-6ededaa034d8,246,,"[61.0, 75.8]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brice Dja Djédjé,7857.0,Right Back,10,Marseille,147,['f2fb6f80-a0aa-47c5-ab28-b97795d47e1c'],47,,,,,,,,,,,,,,,,,,Marseille,147,00:04:47.038,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3164b2d6-82cf-4c35-a83f-73570b383aa4,249,,"[42.7, 67.4]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,10,Marseille,147,['f968ff48-11bc-45e6-9817-7585da3bb4fa'],51,,,,,,,,,,,,,,,,,,Marseille,147,00:04:51.415,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,38bc7170-a23c-4d75-97c4-21cbb5db6d03,252,,"[52.4, 48.0]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,10,Marseille,147,['f0bfd778-22f8-4f81-9a5c-20da7867e720'],55,,,,,,,,,,,,,,,,,,Marseille,147,00:04:55.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6cb413ab-ee92-4376-9947-06c976ae3f2e,255,,"[69.0, 26.6]",3900600,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,10,Marseille,147,['880dd8c0-997f-48fc-885f-9d54f91ba938'],58,,,,,,,,,,,,,,,,,,Marseille,147,00:04:58.044,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b3a3b613-2921-403e-9ab8-b3a149b14e01,259,,"[87.2, 3.1]",3900600,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,10,Marseille,147,['71aec9b3-5cb6-49e3-8440-c8e464a18ab7'],1,,,,,,,,,,,,,,,,,,Marseille,147,00:05:01.551,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1a9fd5b3-d71b-412d-a1c3-17323a7c1f38,268,,"[110.5, 3.5]",3900600,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,10,Marseille,147,['66b11b30-ddd3-46e1-b448-fc3ee43381a0'],11,,,,,,,,,,,,,,,,,,Marseille,147,00:05:11.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,66907dec-93ae-4902-99e7-a0867cf9f8cc,271,,"[92.6, 23.1]",3900600,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,10,Marseille,147,['59ad397b-eb0f-4eb3-a3eb-86463ec22761'],14,,,,,,,,,,,,,,,,,,Marseille,147,00:05:14.512,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,21ec25b2-9357-4863-a863-d94d93fbdb0d,274,,"[107.5, 26.2]",3900600,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,10,Marseille,147,['774c6f01-f2c7-4287-a3ab-ba773f2409a0'],16,,,,,,,,,,,,,,,,,,Marseille,147,00:05:16.056,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d2ccd008-915a-4215-aacf-7e3aa8d70119,276,,"[89.1, 54.6]",3900600,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yassine Benzia,3673.0,Center Forward,11,Lille,143,['43089722-ccfc-4701-8ce9-812fee2ff675'],32,,,,,,,,,,,,,,,,,,Lille,143,00:05:32.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6cf1d8ee-947b-4c16-ac11-603b144ed6a5,278,,"[42.9, 17.5]",3900600,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,12,Marseille,147,['f81736c4-03a7-404f-9ca1-f3b84af693b5'],34,,,,,,,,,,,,,,,,,,Marseille,147,00:05:34.208,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e78eb2d7-5185-4def-ad49-c76a8848b872,282,,"[56.9, 15.8]",3900600,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,12,Marseille,147,"['1d9f1d0a-d9be-4937-b8e6-5fa045b115ad', '7c3db36a-6403-4a31-8cb2-6c04dab02848']",36,,,,,,,,,,,,,,,,,,Marseille,147,00:05:36.074,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,ba9478a2-d619-438e-b019-057913a35f51,286,,"[46.4, 18.4]",3900600,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Left Defensive Midfield,12,Marseille,147,['e3d0bd42-ea99-41d7-aeab-9acdefe4301d'],38,,,,,,,,,,,,,,,,,,Marseille,147,00:05:38.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7aca979a-2f63-454d-ba7b-551240f7fe99,289,,"[44.8, 11.3]",3900600,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,12,Marseille,147,['5d27b2da-a947-447f-985f-d68f015ec369'],38,,,,,,,,,,,,,,,,,,Marseille,147,00:05:38.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,35937f21-fb48-4f96-a527-22c6642840f9,295,,"[32.3, 9.1]",3900600,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,13,Marseille,147,['3e5b486e-68d2-41f9-8f0b-634146b14903'],53,,,,,,,,,,,,,,,,,,Marseille,147,00:05:53.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,89618ec8-3305-4ebd-a339-3cf10943a693,298,,"[10.5, 33.9]",3900600,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yohann Pelé,4432.0,Goalkeeper,13,Marseille,147,['a2f78598-9bee-4e3e-8661-29bc475555ad'],59,,,,,,,,,,,,,,,,,,Marseille,147,00:05:59.929,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,dc43afb1-c255-4ab5-915c-82dcba86381c,301,,"[23.0, 19.7]",3900600,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,13,Marseille,147,['416f32df-767c-4ac0-973c-0911e42552d2'],1,,,,,,,,,,,,,,,,,,Marseille,147,00:06:01.127,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d2be45ea-aaf7-426a-ad88-89d4ca507f1d,304,,"[91.5, 11.0]",3900600,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,13,Marseille,147,['c8b188c5-b8ad-4527-b02a-4a57a3914156'],9,,,,,,,,,,,,,,,,,,Marseille,147,00:06:09.109,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,2c9bc100-0d4b-4fc4-8abb-ce2001d7dfec,313,,"[69.6, 30.6]",3900600,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yassine Benzia,3673.0,Center Forward,15,Lille,143,['1c8d498b-37b1-4166-b1fb-afa8790a9c69'],36,,,,,,,,,,,,,,,,,,Lille,143,00:07:36.573,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ab92900c-fe96-46fa-b0dd-42bbef5a284a,316,,"[72.7, 46.2]",3900600,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Michy Batshuayi Tunga,3457.0,Center Forward,15,Lille,143,['6b535ba8-cfc8-4b73-9476-228e211e5769'],38,,,,,,,,,,,,,,,,,,Marseille,147,00:07:38.622,Ball Receipt*,
