50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.788065,,,,,,,,,,,,,08289a13-bdcb-4554-838a-f6b6bf168822,134,,"[14.0, 24.8]",3829512,2,,,,,-1.3354051,,Left Foot,,,,"[19.9, 0.2]",,High Pass,,25.297628,,Out,,Óscar Guido Trejo,11540.0,,,,,,1,From Throw In,Steeve Yago,3035.0,Left Center Back,10,Lyon,137,['3993a3e5-04e1-4fc4-a281-8bcd9c7ef4c5'],23,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:23.358,Pass,
,,,,,,,,,,,,,,,,,,,0.997999,,,,,,,,,,,,,41768e00-07c3-452d-8989-f5a98f60ce76,136,,"[98.5, 80.0]",3829512,2,,True,,,-1.0143231,,,,,,"[106.4, 67.3]",,Low Pass,,14.956604,,,,Alexandre Lacazette,3451.0,,,,,Throw-in,1,From Throw In,Christophe Jallet,4410.0,Right Back,11,Lyon,137,['67883472-a691-493e-a01e-ec1923bf17c5'],29,,,,,,,,,,,,,,,,,,Lyon,137,00:02:29.203,Pass,
,,,,,,,,,,,,,,,,,,,1.089975,,,,,,,,,,,,,9a99b5a6-7295-44f5-8810-72155961fdf3,140,,"[106.8, 67.1]",3829512,2,,,,,2.2545056,,Right Foot,,,,"[100.2, 75.2]",,Ground Pass,,10.448445,,,,Christophe Jallet,4410.0,,,,,,1,From Throw In,Alexandre Lacazette,3451.0,Right Center Forward,11,Lyon,137,"['ef4a82fd-2272-402a-9bcc-d3eb8f20699f', 'f4db4353-dbee-4aab-b97b-14c1ecff622d']",30,,,,,,,,,,,,,,,,,,Lyon,137,00:02:30.351,Pass,True
,,,,,,,,,,,,,,,,,,,0.702491,,,,,,,,,,,,,cfea847b-b5e3-43ff-884c-6df2e2ccad19,143,,"[100.2, 75.9]",3829512,2,,,,,0.16910122,,Right Foot,,,,"[108.4, 77.3]",,Ground Pass,,8.318654,,,,Mathieu Valbuena,18868.0,,,,,,1,From Throw In,Christophe Jallet,4410.0,Right Back,11,Lyon,137,['c4e090ab-8c9a-40ce-a739-84abbf61f7b3'],31,,,,,,,,,,,,,,,,,,Lyon,137,00:02:31.681,Pass,
,,,,,,,,,,,,,,,,,,,0.88262,,,,,,,,,,,,,2c0e5c7c-a9be-4182-b296-de9cbc91ea50,154,,"[110.5, 70.5]",3829512,2,,,,,-2.5997467,,Right Foot,,,,"[100.2, 64.3]",,Ground Pass,,12.022063,,,,Sergi Darder Moll,3236.0,,,,,,1,From Throw In,Alexandre Lacazette,3451.0,Right Center Forward,11,Lyon,137,['140e59ff-2d12-44fc-bd04-2bab789b2990'],36,,,,,,,,,,,,,,,,,,Lyon,137,00:02:36.979,Pass,
,,,,,,,,,,,,,,,,,,,1.128585,,,,,,,,,,,,,0a2e6253-5cf7-4544-b03d-336d60f7d5a8,157,,"[100.2, 64.3]",3829512,2,,,,,-1.4362754,,Right Foot,True,,,"[103.8, 37.7]",,High Pass,,26.842505,,,,Claudio Beauvue,6600.0,,,,,,1,From Throw In,Sergi Darder Moll,3236.0,Left Center Midfield,11,Lyon,137,['22556cb1-d945-47c4-a4ed-14c012be777a'],38,,,,,,,,,,,,,,,,,,Lyon,137,00:02:38.407,Pass,
,,,,,,,,,,,,,,,,,,,1.343237,,,,,,,,,,,,,9207acdd-87c1-4402-9555-535509a13923,161,,"[99.1, 36.8]",3829512,2,,,,,-3.033581,8cba8a19-9a32-4e62-99c7-123df8aba9b5,Right Foot,,,,"[90.8, 35.9]",,Ground Pass,,8.348653,,,,Jordan Ferri,3118.0,True,,,,,1,From Throw In,Claudio Beauvue,6600.0,Left Center Forward,11,Lyon,137,"['4018404d-d00f-4374-bc0b-94a57bf86d48', '65a37638-057e-48bd-974e-f5d667e611d0']",40,,,,,,,,,,,,,,,,,,Lyon,137,00:02:40.547,Pass,True
,,,,,,,,,,,,,,,,,,,1.796466,,,,,,,,,,,,,dfe11a5f-e329-4df5-a5f9-5fb2f0f01a00,166,,"[7.0, 44.1]",3829512,2,,True,,,1.1811357,,Right Foot,,,,"[20.1, 76.0]",,Ground Pass,,34.48507,,,,Marcel Tisserand,8677.0,,,,,Goal Kick,1,From Goal Kick,Ali Nadhoim Ahamada,41385.0,Goalkeeper,12,Toulouse,130,['aa0adf92-9dc9-46a0-8680-691ef44f91ac'],58,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:58.193,Pass,
,,,,,,,,,,,,,,,,,,,1.220423,,,,,,,,,,,,,6f6bbb89-18de-4d83-aeac-750f72dce51a,168,,"[28.7, 78.4]",3829512,3,,True,,,-2.007935,,Right Foot,,,,"[23.7, 67.7]",,Ground Pass,,11.810589,,,,Jean-Armel Kana-Biyik,30447.0,,,,,,1,From Goal Kick,Marcel Tisserand,8677.0,Right Back,12,Toulouse,130,['3f61371d-add5-4500-8750-b9694a106f4f'],2,,,,,,,,,,,,,,,,,,Toulouse,130,00:03:02.116,Pass,
,,,,,,,,,,,,,,,,,,,2.169024,,,,,,,,,,,,,dd992f79-29f8-4617-a06b-bc1836e6ff5c,170,,"[24.0, 68.3]",3829512,3,,,,,-0.36302704,,Right Foot,,,,"[67.7, 51.7]",,High Pass,,46.74666,,,,Wissam Ben Yedder,6723.0,,,,,,1,From Goal Kick,Jean-Armel Kana-Biyik,30447.0,Right Center Back,12,Toulouse,130,['d3232a8a-355b-48db-9af3-fa0cea88dd16'],4,,,,,,,,,,,,,,,,,,Toulouse,130,00:03:04.266,Pass,
,,,,,,,,,,,,,,,,,,,3.597959,,,,,,,,,,,,,79fb41e7-190c-4db8-bc11-ad8753c82948,172,,"[67.7, 51.7]",3829512,3,,,,,-0.58111674,,Head,,,,"[98.0, 31.8]",,Low Pass,,36.25052,,Incomplete,,Martin Braithwaite Christensen,4447.0,,,,,,1,From Goal Kick,Wissam Ben Yedder,6723.0,Center Attacking Midfield,12,Toulouse,130,"['2f19a80e-8d93-49bb-9a76-0d726e26d7e2', 'e21fe4af-7e2b-4b1e-b663-cb623934c569']",6,,,,,,,,,,,,,,,,,,Toulouse,130,00:03:06.442,Pass,
,,,,,,,,,,,,,,,,,,,2.292004,,,,,,,,,,,,,2f19a80e-8d93-49bb-9a76-0d726e26d7e2,174,,"[22.1, 48.3]",3829512,3,,,,,0.792769,,Left Foot,,,,"[42.3, 68.8]",,Ground Pass,,28.780027,,,,Christophe Jallet,4410.0,,,,,Recovery,1,Regular Play,Anthony Lopes,2947.0,Goalkeeper,13,Lyon,137,"['7116c6b1-215d-473a-8bd2-d739b02cddba', '79fb41e7-190c-4db8-bc11-ad8753c82948']",10,,,,,,,,,,,,,,,,,,Lyon,137,00:03:10.040,Pass,
,,,,,,,,,,,,,,,,,,,1.856901,,,,,,,,,,,,,1bc1f1ba-5b97-4746-bf41-876e64144f67,177,,"[51.4, 67.0]",3829512,3,,,,,-1.8113722,,Right Foot,,,,"[40.9, 24.2]",,Ground Pass,,44.06915,,,,Samuel Yves Umtiti,5492.0,,True,,,,1,Regular Play,Christophe Jallet,4410.0,Right Back,13,Lyon,137,['2a17ec22-b99b-4c5e-88f7-01533bc2ef22'],15,,,,,,,,,,,,,,,,,,Lyon,137,00:03:15.677,Pass,
,,,,,,,,,,,,,,,,,,,2.123619,,,,,,,,,,,,,d3e308b7-0633-4865-8810-bbc74f0ea9be,180,,"[50.2, 23.7]",3829512,3,,,,,-0.65052265,,Left Foot,,,,"[77.4, 3.0]",,Ground Pass,,34.180843,,,,Jérémy Morel,2983.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,13,Lyon,137,['8278a11c-245d-48eb-8f6c-f2b5fd16b7ab'],19,,,,,,,,,,,,,,,,,,Lyon,137,00:03:19.467,Pass,
,,,,,,,,,,,,,,,,,,,1.158147,,,,,,,,,,,,,89286386-1dca-459a-9ac5-61c0d1cb2a15,183,,"[80.2, 3.0]",3829512,3,,,,,1.8227516,,Left Foot,,,,"[77.6, 13.1]",,Ground Pass,,10.429286,,,,Sergi Darder Moll,3236.0,,,,,,1,Regular Play,Jérémy Morel,2983.0,Left Back,13,Lyon,137,['24bdb133-b082-4809-aedc-9d91824341f4'],21,,,,,,,,,,,,,,,,,,Lyon,137,00:03:21.595,Pass,
,,,,,,,,,,,,,,,,,,,1.082984,,,,,,,,,,,,,23553972-d762-4e81-9994-ed4952543d59,186,,"[87.6, 16.9]",3829512,3,,,,,1.4278922,,Right Foot,,,,"[89.6, 30.8]",,Ground Pass,,14.043148,,,,Alexandre Lacazette,3451.0,,,,,,1,Regular Play,Sergi Darder Moll,3236.0,Left Center Midfield,13,Lyon,137,['9e9f41dd-ff96-4534-a8fd-a736b224cf1b'],25,,,,,,,,,,,,,,,,,,Lyon,137,00:03:25.529,Pass,
,,,,,,,,,,,,,,,,,,,1.121116,,,,,,,,,,,,,fec3b507-a432-4601-bd65-7595c834b51a,189,,"[87.7, 33.0]",3829512,3,,,,,2.0907226,,Right Foot,,,,"[79.8, 46.8]",,Ground Pass,,15.9012575,,,,Jordan Ferri,3118.0,,,,,,1,Regular Play,Alexandre Lacazette,3451.0,Right Center Forward,13,Lyon,137,['e801f525-0ea0-4497-a0ea-8f6528babf74'],27,,,,,,,,,,,,,,,,,,Lyon,137,00:03:27.898,Pass,
,,,,,,,,,,,,,,,,,,,1.686061,,,,,,,,,,,,,5af7a7df-7ee2-4afc-b823-340802986d08,195,,"[66.0, 53.0]",3829512,3,,True,,,-1.7856117,,Right Foot,,,,"[61.2, 31.0]",,Ground Pass,,22.51755,,,,Samuel Yves Umtiti,5492.0,,,,,Free Kick,1,From Free Kick,Corentin Tolisso,5480.0,Center Defensive Midfield,14,Lyon,137,['6976abf5-5504-42c1-864d-d82d9b9d2f03'],39,,,,,,,,,,,,,,,,,,Lyon,137,00:03:39.884,Pass,
,,,,,,,,,,,,,,,,,,,1.054756,,,,,,,,,,,,,8a6ab430-bebf-46d6-b459-6c030df128c6,197,,"[62.6, 27.8]",3829512,3,,,,,-0.7095207,,Right Foot,,,,"[71.8, 19.9]",,Ground Pass,,12.126417,,,,Sergi Darder Moll,3236.0,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,14,Lyon,137,['898b05dc-6452-4e6a-a7ed-14de2ed2f2d3'],42,,,,,,,,,,,,,,,,,,Lyon,137,00:03:42.541,Pass,
,,,,,,,,,,,,,,,,,,,1.797078,,,,,,,,,,,,,ba81d09a-20e2-4afe-9d7d-09cfaabb01ea,201,,"[69.5, 18.4]",3829512,3,,,,,-1.0561178,,Right Foot,,,,"[77.7, 3.9]",,Ground Pass,,16.658031,,,,Jérémy Morel,2983.0,,,,,,1,From Free Kick,Sergi Darder Moll,3236.0,Left Center Midfield,14,Lyon,137,"['8e05d66a-e46e-465a-8524-619806e3d3d5', 'ce3ec6ac-dd83-4730-a26f-c6a47ad735f3']",44,,,,,,,,,,,,,,,,,,Lyon,137,00:03:44.169,Pass,True
,,,,,,,,,,,,,,,,,,,0.942211,,,,,,,,,,,,,68eeba5f-ba98-40e8-89a7-71cd6520486d,204,,"[82.5, 3.2]",3829512,3,,,,,2.70248,,Left Foot,,,,"[75.9, 6.3]",,Ground Pass,,7.291776,,,,Sergi Darder Moll,3236.0,,,,,,1,From Free Kick,Jérémy Morel,2983.0,Left Back,14,Lyon,137,['78d41143-b69a-4ccb-bd6d-1a8bbffb6614'],47,,,,,,,,,,,,,,,,,,Lyon,137,00:03:47.915,Pass,
,,,,,,,,,,,,,,,,,,,2.808479,,,,,,,,,,,,,081303a4-e1a9-4df0-8124-9877270982f2,207,,"[76.5, 8.2]",3829512,3,,,,,0.44818494,,Right Foot,,,,"[115.6, 27.0]",,High Pass,,43.384907,,Incomplete,,Alexandre Lacazette,3451.0,,,,,,1,From Free Kick,Sergi Darder Moll,3236.0,Left Center Midfield,14,Lyon,137,"['6764a21f-7c99-4d8d-8bae-b663efd2f3a8', 'adb33111-788d-4b60-9e78-aba07498a96c']",50,,,,,,,,,,,,,,,,,,Lyon,137,00:03:50.314,Pass,
,,,,,,,,,,,,,,,,,,,3.292049,,,,,,,,,,,,,20f76a46-1691-4a9a-afcd-b112fc3b633c,211,,"[12.0, 48.7]",3829512,4,,,,,0.041978557,,Drop Kick,,,,"[73.9, 51.3]",,High Pass,,61.95458,,,,Martin Braithwaite Christensen,4447.0,,,,,,1,Regular Play,Ali Nadhoim Ahamada,41385.0,Goalkeeper,15,Toulouse,130,['42f47989-c764-49d5-9efe-ab20735e1543'],5,,,,,,,,,,,,,,,,,,Toulouse,130,00:04:05.424,Pass,
,,,,,,,,,,,,,,,,,,,1.206861,,,,,,,,,,,,,1528f276-cae0-4f76-a166-8b9cf787c662,214,,"[73.9, 51.0]",3829512,4,,,,True,-2.6677413,,,,,,"[62.2, 45.0]",,Low Pass,,13.148765,,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Center Forward,15,Toulouse,130,"['9a5fbeb7-cbe3-4bf0-b4e9-7e280813e7f3', 'e525c4ad-07a2-448a-af3c-862322618ccf']",8,,,,,,,,,,,,,,,,,,Toulouse,130,00:04:08.716,Pass,True
,,,,,,,,,,,,,,,,,,,2.338367,,,,,,,,,,,,,a8e570ce-b4eb-4d33-8d75-cf42b73f999a,218,,"[63.0, 43.5]",3829512,4,,,,,-0.29226848,,Right Foot,,,,"[85.6, 36.7]",,High Pass,,23.600847,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,1,Regular Play,Jean-Daniel Akpa Akpro,31174.0,Left Defensive Midfield,15,Toulouse,130,"['4c6b8086-846f-49ea-9bb2-4a73ae89ae5b', 'd00314cc-ee99-46f4-8e66-f2c389b7dd26']",10,,,,,,,,,,,,,,,,,,Toulouse,130,00:04:10.766,Pass,
,,,,,,,,,,,,,,,,,,,0.86952,,,,,,,,,,,,,d00314cc-ee99-46f4-8e66-f2c389b7dd26,220,,"[34.5, 43.4]",3829512,4,,,,,-0.94281507,,Head,,,,"[39.8, 36.1]",,High Pass,,9.021087,,,,Corentin Tolisso,5480.0,,,,,Recovery,1,Regular Play,Christophe Jallet,4410.0,Right Back,16,Lyon,137,"['3082e7a1-57cb-428e-8f50-5a850a6680ee', 'a8e570ce-b4eb-4d33-8d75-cf42b73f999a']",13,,,,,,,,,,,,,,,,,,Lyon,137,00:04:13.104,Pass,
,,,,,,,,,,,,,,,,,,,2.258024,,,,,,,,,,,,,ff309900-e434-4080-b1c7-912e9710f835,223,,"[36.7, 36.6]",3829512,4,,,,,2.8592408,,Right Foot,,,,"[7.4, 45.1]",,High Pass,,30.508032,,,,Anthony Lopes,2947.0,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Center Defensive Midfield,16,Lyon,137,['39fd6aeb-9369-4877-8e38-570f37ea5789'],14,,,,,,,,,,,,,,,,,,Lyon,137,00:04:14.990,Pass,
,,,,,,,,,,,,,,,,,,,3.509326,,,,,,,,,,,,,4a4bad3e-2e4a-44c7-8faf-0b90b7b31d09,227,,"[8.0, 43.8]",3829512,4,,,,,-0.8296171,,Left Foot,,,,"[40.4, 8.4]",,High Pass,,47.98875,,Incomplete,,Jérémy Morel,2983.0,,,,,,1,Regular Play,Anthony Lopes,2947.0,Goalkeeper,16,Lyon,137,"['b968c5c0-a56d-48c0-9c48-4c60bea7455a', 'df76ea92-189b-4510-b0ff-68b5d6accff1', 'f7385323-84b5-489e-a5d6-7291ce525202']",18,,,,,,,,,,,,,,,,,,Lyon,137,00:04:18.356,Pass,True
,,,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,ff4bde2e-8c49-4538-9d1b-0a72fcdb19ab,232,,"[33.4, 0.1]",3829512,4,,True,,,2.3616588,,,,,,"[24.2, 9.2]",,Low Pass,,12.940248,,,,Corentin Tolisso,5480.0,,,,,Throw-in,1,From Throw In,Jérémy Morel,2983.0,Left Back,17,Lyon,137,['ece736aa-d204-4575-9dca-94e0d535a372'],36,,,,,,,,,,,,,,,,,,Lyon,137,00:04:36.612,Pass,
,,,,,,,,,,,,,,,,,,,2.326603,,,,,,,,,,,,,7dcc68f3-c4b2-4815-8085-5f840bbf1689,234,,"[25.1, 13.3]",3829512,4,,True,,,0.82000756,,Right Foot,,,,"[72.5, 64.1]",,High Pass,,69.47949,,,,Alexandre Lacazette,3451.0,,True,,,,1,From Throw In,Corentin Tolisso,5480.0,Center Defensive Midfield,17,Lyon,137,['ed3d9d58-0ead-49df-8a3e-7705369d978b'],38,,,,,,,,,,,,,,,,,,Lyon,137,00:04:38.311,Pass,
,,,,,,,,,,,,,,,,,,,0.713831,,,,,,,,,,,,,8c105891-a850-45e5-a5e3-175943fac293,241,,"[48.3, 4.9]",3829512,4,,,,,0.91252834,,Left Foot,,,,"[54.1, 12.4]",,Ground Pass,,9.481033,,Incomplete,,Jean-Daniel Akpa Akpro,31174.0,,,,,,1,From Throw In,Óscar Guido Trejo,11540.0,Left Midfield,17,Lyon,137,"['4a6c754a-f2cc-4c66-891d-f2838268d002', '6ed80afa-52ff-4c74-8f4a-299e9a707aaa', 'bfb38c70-0484-4bf3-a7ef-7ff04c6fb447']",47,,,,,,,,,,,,,,,,,,Toulouse,130,00:04:47.151,Pass,True
,,,,,,,,,,,,,,,,,,,1.257156,,,,,,,,,,,,,4a6c754a-f2cc-4c66-891d-f2838268d002,243,,"[66.0, 67.7]",3829512,4,,,,,-2.962498,,Left Foot,,,,"[54.4, 65.6]",,Ground Pass,,11.788554,,,,Maxime Gonalons,6982.0,,,,,Interception,1,From Throw In,Christophe Jallet,4410.0,Right Back,17,Lyon,137,"['8c105891-a850-45e5-a5e3-175943fac293', 'd987e69e-be55-4e36-a207-161efc540b64']",47,,,,,,,,,,,,,,,,,,Lyon,137,00:04:47.865,Pass,
,,,,,,,,,,,,,,,,,,,0.650286,,,,,,,,,,,,,0b915bbf-bcfe-44f7-855c-b680e06ea7af,246,,"[54.4, 65.6]",3829512,4,,,,,-0.658806,,Left Foot,,,,"[63.7, 58.4]",,Ground Pass,,11.761377,,,,Corentin Tolisso,5480.0,,,,,,1,From Throw In,Maxime Gonalons,6982.0,Right Center Back,17,Lyon,137,['b4ba9167-cbf0-49f6-9a7d-304af8b47449'],49,,,,,,,,,,,,,,,,,,Lyon,137,00:04:49.162,Pass,
,,,,,,,,,,,,,,,,,,,0.790996,,,,,,,,,,,,,55afba0a-5ba2-4865-868d-fe244b192b25,250,,"[63.1, 57.5]",3829512,4,,,,,-1.5779904,,Right Foot,,,,"[63.0, 43.6]",,Ground Pass,,13.90036,,,,Sergi Darder Moll,3236.0,,,,,,1,From Throw In,Corentin Tolisso,5480.0,Center Defensive Midfield,17,Lyon,137,"['72e75b10-11a8-4f31-bdfc-7fb777c1d78e', 'a6a22e75-1e3d-4f67-a001-01fb1e6d8621']",50,,,,,,,,,,,,,,,,,,Lyon,137,00:04:50.664,Pass,True
,,,,,,,,,,,,,,,,,,,1.709171,,,,,,,,,,,,,e005a26f-259d-4553-a37b-5b18b4f6531e,252,,"[63.0, 43.6]",3829512,4,,,,,1.1393956,,Right Foot,,,,"[68.8, 56.2]",,Ground Pass,,13.870832,,Incomplete,,Mathieu Valbuena,18868.0,,,,,,1,From Throw In,Sergi Darder Moll,3236.0,Left Center Midfield,17,Lyon,137,"['115d1179-3ff4-4a44-9729-07cf320923c8', '30824fa2-41a2-4ac0-ba80-089f67d32e21']",51,,,,,,,,,,,,,,,,,,Lyon,137,00:04:51.455,Pass,
,,,,,,,,,,,,,,,,,,,0.596569,,,,,,,,,,,,,f1666cac-d805-4fc1-9f17-d6c1363b88c4,260,,"[37.6, 22.6]",3829512,4,,,,,0.5915997,,Right Foot,,,,"[44.0, 26.9]",,Ground Pass,,7.7103825,,,,Jean-Daniel Akpa Akpro,31174.0,,,,,Recovery,1,Regular Play,Steeve Yago,3035.0,Left Center Back,18,Toulouse,130,"['5e42ebc6-1203-4355-94cc-79e43b6cd846', 'd49e3b01-3185-4ab8-b066-a0b82d4454f6']",55,,,,,,,,,,,,,,,,,,Toulouse,130,00:04:55.286,Pass,True
,,,,,,,,,,,,,,,,,,,0.650805,,,,,,,,,,,,,279fc0d7-54d2-4f49-bd8a-6a36411f32e0,262,,"[44.0, 26.9]",3829512,4,,,,,-1.622923,,Left Foot,,,,"[43.4, 15.4]",,Ground Pass,,11.515641,,Incomplete,,Jacques François Moubandje,3024.0,,,,,,1,Regular Play,Jean-Daniel Akpa Akpro,31174.0,Left Defensive Midfield,18,Toulouse,130,"['c9e027f8-ab0d-41a4-a544-2d41e77b6ddc', 'f72ab6d3-bf38-4f02-a49e-5fd1ca1fe84a']",55,,,,,,,,,,,,,,,,,,Toulouse,130,00:04:55.883,Pass,
,,,,,,,,,,,,,,,,,,,1.552479,,,,,,,,,,,,,0c549993-e592-4cb4-9995-4542e6b379ec,266,,"[77.4, 63.7]",3829512,4,,,,,-0.88151973,,Right Foot,,,,"[93.8, 43.8]",,Ground Pass,,25.787012,,Incomplete,,Alexandre Lacazette,3451.0,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,18,Toulouse,130,"['895ec312-f2cc-444b-8984-21c1a22a6d22', 'ec925056-8162-4030-b1db-eb0802b87e07']",57,,,,,,,,,,,,,,,,,,Lyon,137,00:04:57.307,Pass,
,,,,,,,,,,,,,,,,,,,1.422656,,,,,,,,,,,,,ec925056-8162-4030-b1db-eb0802b87e07,269,,"[26.3, 36.3]",3829512,4,,,,,-0.6968728,,Right Foot,,,,"[35.5, 28.6]",,Ground Pass,,11.997083,,,,Yann Bodiger,2961.0,,,,,Recovery,1,Regular Play,Jean-Armel Kana-Biyik,30447.0,Right Center Back,18,Toulouse,130,"['0a761024-d7c1-42cf-8933-ba7b8ceef2a6', '0c549993-e592-4cb4-9995-4542e6b379ec', 'f2fee910-deb6-423f-85a5-58978549f041']",58,,,,,,,,,,,,,,,,,,Toulouse,130,00:04:58.859,Pass,True
,,,,,,,,,,,,,,,,,,,5.272655,,,,,,,,,,,,,aceba60e-616a-47bc-a47f-c780f07b2945,272,,"[37.6, 29.6]",3829512,5,,,,,0.46963558,,Left Foot,,,,"[104.2, 63.4]",,High Pass,,74.68601,,,,Martin Braithwaite Christensen,4447.0,,,,,,1,Regular Play,Yann Bodiger,2961.0,Right Defensive Midfield,18,Toulouse,130,['94448a46-d735-422f-86f7-e56fadd87abf'],1,,,,,,,,,,,,,,,,,,Toulouse,130,00:05:01.573,Pass,
,,,,,,,,,,,,,,,,,,,1.074982,,,,,,,,,,,,,e4d1a4ff-11fe-4876-9c0e-4cd55e7fa602,275,,"[104.6, 63.2]",3829512,5,,,,,-2.14167,,Right Foot,,,,"[97.6, 52.3]",,Ground Pass,,12.95415,,,,Wissam Ben Yedder,6723.0,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Center Forward,18,Toulouse,130,['67e1371b-6845-4676-8c54-2e412612065c'],8,,,,,,,,,,,,,,,,,,Toulouse,130,00:05:08.698,Pass,
,,,,,,,,,,,,,,,,,,,0.059712,,,,,,,,,,,,,749440d8-e83f-4064-90f9-6d141eab8b0c,279,,"[99.9, 52.9]",3829512,5,,,,,0.0,,Right Foot,,,,"[101.4, 52.9]",,Ground Pass,,1.5,,Incomplete,,Martin Braithwaite Christensen,4447.0,,,,,,1,Regular Play,Wissam Ben Yedder,6723.0,Center Attacking Midfield,18,Toulouse,130,"['1f0b723e-fb70-4537-a007-92c83abe29be', '8df8f64f-bdc8-4114-a1f1-bff693aef649', '964f6ee4-8a42-4398-9b85-2048ad923c4c']",10,,,,,,,,,,,,,,,,,,Toulouse,130,00:05:10.145,Pass,True
,,,,,,,,,,,,,,,,,,,1.320722,,,,,,,,,,,,,914d831e-afd1-4093-9e0b-210a7c184806,284,,"[92.5, 65.5]",3829512,5,,,,,1.5804114,,Right Foot,,,,"[92.4, 75.9]",,Ground Pass,,10.400481,,,,Marcel Tisserand,8677.0,,,,,,1,Regular Play,Tongo Hamed Doumbia,16522.0,Right Midfield,18,Toulouse,130,['7fae3333-47f9-46f3-bfbc-19808c53ba98'],14,,,,,,,,,,,,,,,,,,Toulouse,130,00:05:14.601,Pass,
,,,,,,,,,,,,,,,,,,,0.562113,,,,,,,,,,,,,678a93d6-109a-4928-aecf-1031d8ecce6a,287,,"[99.3, 75.9]",3829512,5,,,,,-1.539061,,Right Foot,,,,"[99.5, 69.6]",,Ground Pass,,6.303174,,,,Wissam Ben Yedder,6723.0,,,,,,1,Regular Play,Marcel Tisserand,8677.0,Right Back,18,Toulouse,130,['f0a294d3-3496-4045-9e04-73027c14afb9'],17,,,,,,,,,,,,,,,,,,Toulouse,130,00:05:17.974,Pass,
,,,,,,,,,,,,,,,,,,,1.100074,,,,,,,,,,,,,a19fb5a6-a24d-4261-a5fd-43355969db7d,293,,"[107.4, 80.0]",3829512,5,,,,,-2.896614,,,,,,"[94.6, 76.8]",,Low Pass,,13.193938,,,,Yann Bodiger,2961.0,,,,,Throw-in,1,From Throw In,Marcel Tisserand,8677.0,Right Back,19,Toulouse,130,['7689f2f3-082a-4873-97e3-b6d7d9a2c3ea'],39,,,,,,,,,,,,,,,,,,Toulouse,130,00:05:39.464,Pass,
,,,,,,,,,,,,,,,,,,,1.19907,,,,,,,,,,,,,50172b38-04ea-47fc-8b81-9b3d308bc850,297,,"[19.7, 0.1]",3829512,5,,True,,,0.14569932,,,,,,"[38.1, 2.8]",,High Pass,,18.597042,,Incomplete,,Claudio Beauvue,6600.0,,,,,Throw-in,1,From Throw In,Jérémy Morel,2983.0,Left Back,20,Lyon,137,"['b8577875-df3a-4efc-a415-dd880032f41b', 'bd62ede3-4347-4610-81a6-0057223617db']",52,,,,,,,,,,,,,,,,,,Lyon,137,00:05:52.742,Pass,
,,,,,,,,,,,,,,,,,,,1.439821,,,,,,,,,,,,,b8577875-df3a-4efc-a415-dd880032f41b,299,,"[82.0, 77.3]",3829512,5,,,,,-0.1856815,,Head,,,,"[100.1, 73.9]",,Low Pass,,18.416569,,Incomplete,,Martin Braithwaite Christensen,4447.0,,,,,Recovery,1,From Throw In,Tongo Hamed Doumbia,16522.0,Right Midfield,20,Lyon,137,"['14c09a14-feb3-4349-b957-4f8a685b2c3c', '50172b38-04ea-47fc-8b81-9b3d308bc850', 'f88591d4-6b23-4300-aa62-6589b2bee932']",53,,,,,,,,,,,,,,,,,,Toulouse,130,00:05:53.941,Pass,
