50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.304371,,,,,,,,,,,,,1c73d1be-3472-4170-bbc4-2384fcaa32f9,126,,"[33.7, 61.8]",3900577,2,,,,-0.79474366,,Right Foot,,,"[44.3, 51.0]",Ground Pass,,15.132746,,,,Younousse Sankharé,3348.0,,,,,,1,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,5,Guingamp,142,['b19b2b2a-86d9-48be-9acd-b6e565d7b5eb'],22,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:22.868,Pass,
,,,,,,,,,,,,,,,1.143685,,,,,,,,,,,,,4c16b544-919d-40fb-bda6-561e3f248f05,129,,"[47.3, 33.7]",3900577,2,,,,0.20008373,,Left Foot,,,"[75.9, 39.5]",Ground Pass,,29.182186,,,,Marcus Coco,3363.0,,,,,,1,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,5,Guingamp,142,['75066802-d4be-4846-be9a-1f188c361c66'],26,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:26.583,Pass,
,,,,,,,,,,,,,,,0.998864,,,,,,,,,,,,,10a028f1-5b79-4107-b2d9-b80d56941a7d,134,,"[52.6, 40.8]",3900577,2,,,,0.90975314,,Right Foot,,,"[65.2, 57.0]",Ground Pass,,20.523157,,,,Lucas Ariel Ocampos,4345.0,,,,,,1,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,6,Marseille,147,['6f76d90a-4a1f-4ed8-9063-ef820acee795'],29,,,,,,,,,,,,,,,,,,Marseille,147,00:02:29.746,Pass,
,,,,,,,,,,,,,,,0.691374,,,,,,,,,,,,,43b95660-49e1-4f93-84c4-e23382367863,143,,"[16.0, 11.3]",3900577,2,,,,1.7207415,,Right Foot,,,"[13.9, 25.2]",Ground Pass,,14.057738,,,,Jérémy Sorbon,3124.0,,,,,Recovery,1,Regular Play,Lars Christian Jacobsen,20199.0,Left Back,7,Guingamp,142,"['a15458f7-d38a-468e-a1ff-4953446feac8', 'ef9fbf16-56e6-4d9b-998c-29e657c1ac90']",37,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:37.239,Pass,True
,,,,,,,,,,,,,,,0.95514,,,,,,,,,,,,,84796962-6f2f-45be-9b1a-f4ce46c8c10c,146,,"[9.6, 17.2]",3900577,2,,,,-0.971621,,Left Foot,,,"[18.0, 4.9]",Ground Pass,,14.8946295,,,,Younousse Sankharé,3348.0,,,,,,1,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,7,Guingamp,142,['ce663391-26b6-49ef-a7cf-37703fe01ecc'],39,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:39.233,Pass,
,,,,,,,,,,,,,,,6.111197,,,,,,,,,,,,,8b9caa62-0f43-404f-b8f3-f1ba2a232d44,149,,"[26.2, 4.2]",3900577,2,,,,0.27870598,,Left Foot,,,"[91.2, 22.8]",High Pass,,67.60887,,Incomplete,,Marcus Coco,3363.0,,,,,,1,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,7,Guingamp,142,"['6e6c9edd-e7f1-4739-b3c4-f1044a8fb544', 'e77c2339-e3c9-4f4d-855a-975e8a815f48']",41,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:41.367,Pass,
,,,,,,,,,,,,,,,2.514089,,,,,,,,,,,,,0ef1b65f-1daa-4224-8967-d5e9554b6b94,153,,"[20.0, 50.2]",3900577,2,,,,-1.2461075,,Left Foot,,,"[30.3, 19.6]",Ground Pass,,32.286995,,,,Javier Manquillo Gaitán,3075.0,,,,,,1,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,8,Marseille,147,['f7171f4a-90f5-49d8-84b6-77c09e7bbd05'],48,,,,,,,,,,,,,,,,,,Marseille,147,00:02:48.785,Pass,
,,,,,,,,,,,,,,,1.281389,,,,,,,,,,,,,4fd39b05-b554-41f3-a9f4-67aa354afa0f,156,,"[30.3, 19.6]",3900577,2,,,,1.279924,,Right Foot,,,"[35.0, 35.3]",Ground Pass,,16.38841,,,,Jacques-Alaixys Romao,10036.0,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,8,Marseille,147,['836e7a9e-cd5c-46c7-8ceb-2ca038b7ca3c'],52,,,,,,,,,,,,,,,,,,Marseille,147,00:02:52.827,Pass,
,,,,,,,,,,,,,,,1.534968,,,,,,,,,,,,,ce995d4f-19a0-40dd-9cc7-226880c2e7ec,159,,"[35.0, 35.3]",3900577,2,,,,1.094049,,Right Foot,,,"[49.1, 62.6]",Ground Pass,,30.72621,,,,Lassana Diarra,3181.0,,,,,,1,Regular Play,Jacques-Alaixys Romao,10036.0,Right Defensive Midfield,8,Marseille,147,['a7292040-9f95-4123-83c9-b5f0f31ed1f5'],55,,,,,,,,,,,,,,,,,,Marseille,147,00:02:55.957,Pass,
,,,,,,,,,,,,,,,1.384733,,,,,,,,,,,,,25afd590-76e8-492e-aa13-cbeb1f99014e,163,,"[40.8, 58.7]",3900577,2,,,,-1.6027622,,Right Foot,,,"[39.7, 24.3]",Ground Pass,,34.417583,,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,1,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,8,Marseille,147,['dc597788-88e7-4e3d-a2f0-790f1161688a'],59,,,,,,,,,,,,,,,,,,Marseille,147,00:02:59.660,Pass,
,,,,,,,,,,,,,,,1.675062,,,,,,,,,,,,,e4e4725b-ac20-4210-8b5d-15f0b0fd0449,166,,"[39.7, 24.3]",3900577,3,,,,1.4326098,,Right Foot,,,"[46.0, 69.6]",Ground Pass,,45.73598,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,True,,,1,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,8,Marseille,147,['05da06da-9853-4d2f-9268-5cecac9dfdd7'],4,,,,,,,,,,,,,,,,,,Marseille,147,00:03:04.629,Pass,
,,,,,,,,,,,,,,,0.981065,,,,,,,,,,,,,da5824f6-f77f-4bc5-9d37-23ff981387ca,169,,"[51.2, 69.1]",3900577,3,,,,0.10702747,,Left Foot,,,"[63.3, 70.4]",Ground Pass,,12.169634,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,8,Marseille,147,['bae1c1c6-ccaa-4646-9366-e7722e8dbfca'],9,,,,,,,,,,,,,,,,,,Marseille,147,00:03:09.251,Pass,
,,,,,,,,,,,,,,,1.218811,,,,,,,,,,,,,37ff71c9-85f0-4b5b-b09a-d213180613de,172,,"[63.5, 70.7]",3900577,3,,,,-0.75207716,,Right Foot,,,"[72.8, 62.0]",Ground Pass,,12.734991,,,,Lucas Ariel Ocampos,4345.0,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Back,8,Marseille,147,['d1db903c-242a-42ff-8c29-81aa5159eeab'],11,,,,,,,,,,,,,,,,,,Marseille,147,00:03:11.036,Pass,
,,,,,,,,,,,,,,,0.767721,,,,,,,,,,,,,5fc3e86c-5133-4c26-8b1b-2c27da8ab82e,176,,"[74.6, 56.8]",3900577,3,,,,-2.691833,,Right Foot,,,"[68.8, 54.0]",Ground Pass,,6.440497,,,,Lassana Diarra,3181.0,,,,,,1,Regular Play,Lucas Ariel Ocampos,4345.0,Right Wing,8,Marseille,147,"['4272c5a1-5956-4f95-9aa2-cb84d5018a3c', 'a441a097-f48b-483b-bdbc-09f5af5b923e']",12,,,,,,,,,,,,,,,,,,Marseille,147,00:03:12.992,Pass,True
,,,,,,,,,,,,,,,2.295866,,,,,,,,,,,,,09fcf250-363c-415a-b1f3-f9c987172268,179,,"[73.0, 45.2]",3900577,3,,,,-0.93628925,,Left Foot,,,"[102.0, 5.8]",High Pass,,48.921978,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,1,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,8,Marseille,147,['8f913f97-4d2d-4c71-93b0-faf020f8e9dc'],15,,,,,,,,,,,,,,,,,,Marseille,147,00:03:15.564,Pass,
,,,,,,,,,,,,,,,1.367418,,,,,,,,,,,,,04c36a23-fde4-4e5b-bef9-600d5f4a826f,182,,"[110.2, 11.7]",3900577,3,,,,1.5365418,35fafcaf-6bcc-43a9-a227-b6d82ef8443e,Right Foot,True,,"[111.3, 43.8]",High Pass,,32.118843,,,,Michy Batshuayi Tunga,3457.0,True,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,8,Marseille,147,['f5f46595-79b5-47ae-905a-0c9dd64c8ae0'],21,,,,,,,,,,,,,,,,,,Marseille,147,00:03:21.752,Pass,
,,,,,,,,,,,,,,,2.509089,,,,,,,,,,,,,180e4d91-d3d9-46d6-8a47-6fe7196e4ae4,187,,"[7.0, 36.1]",3900577,3,True,,,0.22443123,,Right Foot,,,"[74.9, 51.6]",High Pass,,69.64668,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Jonas Lössl,3322.0,Goalkeeper,9,Guingamp,142,['4407f35f-804a-4f05-8f15-d4a122e6312e'],50,,,,,,,,,,,,,,,,,,Guingamp,142,00:03:50.937,Pass,
,,,,,,,,,,,,,,,1.367582,,,,,,,,,,,,,4407f35f-804a-4f05-8f15-d4a122e6312e,188,,"[45.2, 28.5]",3900577,3,,,,0.37761343,,Head,,,"[63.1, 35.6]",Low Pass,,19.256687,,,,Michy Batshuayi Tunga,3457.0,,,,,Recovery,1,From Goal Kick,Jacques-Alaixys Romao,10036.0,Right Defensive Midfield,9,Guingamp,142,"['180e4d91-d3d9-46d6-8a47-6fe7196e4ae4', 'e6795d6b-4a3a-4a5e-af27-50271cb55eb0']",53,,,,,,,,,,,,,,,,,,Marseille,147,00:03:53.446,Pass,
,,,,,,,,,,,,,,,1.736018,,,,,,,,,,,,,1da70905-e251-4a53-9539-872c2f5bdc96,198,,"[59.2, 39.3]",3900577,3,,,,-2.1743188,,Right Foot,,,"[52.1, 29.0]",Ground Pass,,12.509996,,,,Lars Christian Jacobsen,20199.0,,,,,,1,From Goal Kick,Lionel Mathis,401512.0,Right Defensive Midfield,9,Guingamp,142,"['4ea84f2a-64d5-4f3a-a9a3-e4d97e9ebedb', '92544a47-e901-4499-82b0-c23446063888']",58,,,,,,,,,,,,,,,,,,Guingamp,142,00:03:58.420,Pass,True
,,,,,,,,,,,,,,,3.412451,,,,,,,,,,,,,cce0b2b1-74f0-403e-aa84-288617be5e07,200,,"[52.1, 29.0]",3900577,4,,,,2.2313716,,Right Foot,,,"[40.6, 43.8]",Ground Pass,,18.742731,,,,Jérémy Sorbon,3124.0,,,,,,1,From Goal Kick,Lars Christian Jacobsen,20199.0,Left Back,9,Guingamp,142,['334462d4-7271-4ae5-a269-7c76267de3b4'],0,,,,,,,,,,,,,,,,,,Guingamp,142,00:04:00.156,Pass,
,,,,,,,,,,,,,,,2.35556,,,,,,,,,,,,,15e483e7-4700-4853-9837-28d111ae7981,203,,"[40.5, 50.3]",3900577,4,,,,0.26863962,,Right Foot,,,"[83.0, 62.0]",High Pass,,44.081062,,Incomplete,,Yannis Salibur,3122.0,,,,,,1,From Goal Kick,Jérémy Sorbon,3124.0,Left Center Back,9,Guingamp,142,"['2fed48c4-2e3c-4ca9-897a-801351a6e578', '4655a04d-8ea5-4de9-bea5-0400208df385', '645da6f3-ea36-4560-a2d4-460b69432347']",3,,,,,,,,,,,,,,,,,,Guingamp,142,00:04:03.568,Pass,True
,,,,,,,,,,,,,,,2.349903,,,,,,,,,,,,,4655a04d-8ea5-4de9-bea5-0400208df385,205,,"[37.1, 18.1]",3900577,4,,,,-0.06903904,,Head,,,"[55.9, 16.8]",High Pass,,18.844893,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,Recovery,1,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,10,Marseille,147,"['15e483e7-4700-4853-9837-28d111ae7981', '46f1c91d-b8c8-4e23-9c24-50311baf7ac3']",5,,,,,,,,,,,,,,,,,,Marseille,147,00:04:05.924,Pass,
,,,,,,,,,,,,,,,2.067042,,,,,,,,,,,,,44035839-54b2-47de-93c0-70665b049016,210,,"[45.0, 20.9]",3900577,4,,,,2.7182553,,Right Foot,,,"[10.6, 36.4]",Ground Pass,,37.730755,,,,Steve Mandanda,3543.0,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,10,Marseille,147,['64345185-75e9-4b24-94ea-0238f24d1047'],11,,,,,,,,,,,,,,,,,,Marseille,147,00:04:11.479,Pass,
,,,,,,,,,,,,,,,1.199997,,,,,,,,,,,,,1c69ee23-056c-47c9-a6e8-8a16e3aa9512,213,,"[12.2, 40.6]",3900577,4,,,,0.994645,,Right Foot,,,"[22.4, 56.3]",Ground Pass,,18.722446,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,Regular Play,Steve Mandanda,3543.0,Goalkeeper,10,Marseille,147,['e3a454dc-cb70-4c0c-a9b7-f73e011fcc50'],14,,,,,,,,,,,,,,,,,,Marseille,147,00:04:14.594,Pass,
,,,,,,,,,,,,,,,1.290802,,,,,,,,,,,,,38c0ced7-42e0-4c86-9845-f55fa18ce521,216,,"[30.1, 56.3]",3900577,4,,,,0.94507575,,Right Foot,,,"[41.3, 71.8]",Ground Pass,,19.123022,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,10,Marseille,147,['f673c6df-3ddb-4c6a-adff-ba5a0ed8c5a7'],17,,,,,,,,,,,,,,,,,,Marseille,147,00:04:17.679,Pass,
,,,,,,,,,,,,,,,2.55962,,,,,,,,,,,,,c472873e-e42d-4de0-81e2-75053aafc6c6,219,,"[41.6, 72.2]",3900577,4,,,,-0.18666336,,Right Foot,,,"[82.9, 64.4]",High Pass,,42.03011,,Incomplete,,Michy Batshuayi Tunga,3457.0,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Back,10,Marseille,147,"['30fb8614-0288-4037-8c66-9ba732b0dded', 'eb32e378-c55c-45da-8dd6-9de2518cb637']",20,,,,,,,,,,,,,,,,,,Marseille,147,00:04:20.468,Pass,
,,,,,,,,,,,,,,,5.174696,,,,,,,,,,,,,73631c7a-789e-499a-ace7-f8c261edcdd1,224,,"[51.5, 15.2]",3900577,4,,,,-0.069979005,,Left Foot,,,"[115.7, 10.7]",High Pass,,64.35751,,Incomplete,,Jimmy Briand,3213.0,,,,,,1,Regular Play,Thibault Giresse,4434.0,Left Midfield,10,Marseille,147,"['225003a2-2d79-4c1d-900c-0798e62cfcee', 'ea42016f-e56d-4ddd-8c7a-028ef9ad4ab6']",27,,,,,,,,,,,,,,,,,,Guingamp,142,00:04:27.027,Pass,
,,,,,,,,,,,,,,,1.57217,,,,,,,,,,,,,441078f0-b382-46dd-b5a0-d470eaac4c9c,228,,"[10.6, 72.3]",3900577,4,,,,-0.28407437,,Right Foot,,,"[24.3, 68.3]",Ground Pass,,14.272,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,1,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,10,Marseille,147,['d0d70dae-23ee-4286-8dac-5f3dc62d76cc'],34,,,,,,,,,,,,,,,,,,Marseille,147,00:04:34.731,Pass,
,,,,,,,,,,,,,,,1.502343,,,,,,,,,,,,,7e20752a-3886-413f-98d0-74aed999a3e2,231,,"[25.8, 67.6]",3900577,4,,,,-1.1872689,,Right Foot,,,"[35.0, 44.8]",Ground Pass,,24.586176,,,,Abdelaziz Barrada,23933.0,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Back,10,Marseille,147,['c165ffb8-9ac8-4074-b2ce-efc7ee0dad37'],37,,,,,,,,,,,,,,,,,,Marseille,147,00:04:37.340,Pass,
,,,,,,,,,,,,,,,1.573186,,,,,,,,,,,,,0de07505-658e-4d1e-999f-c2deeebef993,234,,"[37.6, 42.1]",3900577,4,,,,0.47372285,,Right Foot,,,"[53.4, 50.2]",Ground Pass,,17.755281,,Incomplete,,Michy Batshuayi Tunga,3457.0,,,,,,1,Regular Play,Abdelaziz Barrada,23933.0,Center Attacking Midfield,10,Marseille,147,"['9e2aecf6-4ef9-4bf7-98e2-2bc0c21230f6', 'c679d2a6-8969-4d04-91f7-69e14b85a8fb']",38,,,,,,,,,,,,,,,,,,Marseille,147,00:04:38.925,Pass,
,,,,,,,,,,,,,,,2.99414,,,,,,,,,,,,,b84c3865-9553-46c4-9fc6-0499701b4cac,243,,"[6.0, 44.0]",3900577,5,,,,0.37865108,,Right Foot,,,"[61.8, 66.2]",High Pass,,60.053974,,Incomplete,,Lucas Ariel Ocampos,4345.0,,,,,Goal Kick,1,From Goal Kick,Steve Mandanda,3543.0,Goalkeeper,13,Marseille,147,"['46e5d008-2e61-426c-92fd-c7fe85979670', '83d40537-6ca9-4d45-985d-f1592808b2a9']",56,,,,,,,,,,,,,,,,,,Marseille,147,00:05:56.838,Pass,
,,,,,,,,,,,,,,,1.626366,,,,,,,,,,,,,83d40537-6ca9-4d45-985d-f1592808b2a9,245,,"[58.3, 13.9]",3900577,5,,,,3.0570488,,Head,,,"[40.6, 15.4]",High Pass,,17.763445,,,,Jérémy Sorbon,3124.0,,,,,Recovery,1,Regular Play,Thibault Giresse,4434.0,Left Midfield,14,Guingamp,142,"['8cf71651-8e6c-4500-850f-aba81d1493d1', 'b84c3865-9553-46c4-9fc6-0499701b4cac']",59,,,,,,,,,,,,,,,,,,Guingamp,142,00:05:59.832,Pass,
,,,,,,,,,,,,,,,2.378418,,,,,,,,,,,,,f7ee18ba-a77b-49ea-a479-dd7cfb33db7c,248,,"[33.8, 15.4]",3900577,6,,,,2.667435,,Right Foot,,,"[7.3, 29.0]",Ground Pass,,29.78607,,,,Jonas Lössl,3322.0,,,,,,1,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,14,Guingamp,142,['56f57d7a-4bba-4ce7-93e2-d98dc5fe0b88'],3,,,,,,,,,,,,,,,,,,Guingamp,142,00:06:03.035,Pass,
,,,,,,,,,,,,,,,3.516166,,,,,,,,,,,,,2d468e75-9c72-4066-bd50-48d890fb72e2,250,,"[8.6, 28.0]",3900577,6,,,,0.17193809,,Right Foot,,,"[58.7, 36.7]",High Pass,,50.849777,,Incomplete,,Jimmy Briand,3213.0,,,,,,1,Regular Play,Jonas Lössl,3322.0,Goalkeeper,14,Guingamp,142,"['ddca0c7b-e3c1-4fff-9847-10f41ca3546a', 'e7a1fdaf-327f-492d-91fe-9e8247084e4e']",5,,,,,,,,,,,,,,,,,,Guingamp,142,00:06:05.414,Pass,
,,,,,,,,,,,,,,,1.665082,,,,,,,,,,,,,ddca0c7b-e3c1-4fff-9847-10f41ca3546a,252,,"[61.4, 43.4]",3900577,6,,,,1.1071488,,Head,,,"[74.1, 68.8]",High Pass,,28.398064,,Incomplete,,Lucas Ariel Ocampos,4345.0,,,,,Recovery,1,Regular Play,Jacques-Alaixys Romao,10036.0,Right Defensive Midfield,14,Guingamp,142,"['2d468e75-9c72-4066-bd50-48d890fb72e2', 'bc102dd1-1608-4289-abd4-90e517e4e0ff', 'feb050ac-e99a-4c66-a15f-735b2de5ec3a']",8,,,,,,,,,,,,,,,,,,Marseille,147,00:06:08.930,Pass,
,,,,,,,,,,,,,,,0.734516,,,,,,,,,,,,,bc102dd1-1608-4289-abd4-90e517e4e0ff,254,,"[46.0, 11.3]",3900577,6,,,,-0.28805545,,Head,,,"[54.1, 8.9]",Low Pass,,8.448076,,,,Thibault Giresse,4434.0,,,,,Recovery,1,Regular Play,Lars Christian Jacobsen,20199.0,Left Back,14,Guingamp,142,"['ddca0c7b-e3c1-4fff-9847-10f41ca3546a', 'f361c2cd-30c0-414c-a7c3-2d1c1e568b72']",10,,,,,,,,,,,,,,,,,,Guingamp,142,00:06:10.595,Pass,
,,,,,,,,,,,,,,,2.265299,,,,,,,,,,,,,08b30aaa-ac03-4a04-914f-b45651e2af86,256,,"[54.1, 8.9]",3900577,6,,,,-2.3850882,,Left Foot,,,"[45.2, 0.5]",Ground Pass,,12.238055,,Out,,Lars Christian Jacobsen,20199.0,,,,,,1,Regular Play,Thibault Giresse,4434.0,Left Midfield,14,Guingamp,142,['0e3d9826-496c-4964-8bea-60225fbc8cdf'],11,,,,,,,,,,,,,,,,,,Guingamp,142,00:06:11.330,Pass,
,,,,,,,,,,,,,,,1.679625,,,,,,,,,,,,,0675f4e0-f998-49ec-8912-91c6fb76095d,258,,"[82.1, 80.0]",3900577,6,,,,-2.1479886,,,,,"[70.9, 62.8]",High Pass,,20.525106,,,,Lassana Diarra,3181.0,,,,,Throw-in,1,From Throw In,Lucas Ariel Ocampos,4345.0,Right Wing,15,Marseille,147,['f1421ae4-4077-44da-8d46-90530a209a0b'],16,,,,,,,,,,,,,,,,,,Marseille,147,00:06:16.415,Pass,
,,,,,,,,,,,,,,,2.21559,,,,,,,,,,,,,a4a282ec-e9f1-4d0f-abbf-a40ed7ef6662,260,,"[70.9, 62.3]",3900577,6,True,,,-2.9488919,,Right Foot,,,"[50.4, 58.3]",Ground Pass,,20.886599,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,From Throw In,Lassana Diarra,3181.0,Left Defensive Midfield,15,Marseille,147,['040d1f7e-1661-48eb-81dd-66fe14c8b650'],20,,,,,,,,,,,,,,,,,,Marseille,147,00:06:20.271,Pass,
,,,,,,,,,,,,,,,1.05342,,,,,,,,,,,,,dee4dbc1-07bc-4c61-bbc5-9f5f1f0dc451,267,,"[55.9, 55.7]",3900577,6,,,,0.98635244,,Left Foot,,,"[68.8, 75.2]",Ground Pass,,23.380762,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,1,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,15,Marseille,147,['20860382-372d-4b1a-bdfc-9c980100137f'],23,,,,,,,,,,,,,,,,,,Marseille,147,00:06:23.829,Pass,
,,,,,,,,,,,,,,,1.021231,,,,,,,,,,,,,ef9061dd-99fa-4d6c-a578-9510986d5394,270,,"[69.0, 74.9]",3900577,6,,,,-2.2011979,,Right Foot,,,"[63.6, 67.5]",Ground Pass,,9.160786,,,,Abdelaziz Barrada,23933.0,,,,,,1,From Throw In,Mauricio Aníbal Isla Isla,18874.0,Right Back,15,Marseille,147,['08bffc5a-d2e3-4fc1-bb5b-d8fee80d75d4'],25,,,,,,,,,,,,,,,,,,Marseille,147,00:06:25.019,Pass,
,,,,,,,,,,,,,,,1.396125,,,,,,,,,,,,,3772c49d-6479-48f7-8154-a7190cc656ee,274,,"[67.7, 67.0]",3900577,6,,,,0.18622284,,Right Foot,,,"[95.3, 72.2]",High Pass,,28.085583,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,1,From Throw In,Abdelaziz Barrada,23933.0,Center Attacking Midfield,15,Marseille,147,['0ebbc0ac-71ce-4e6c-8d65-6fe7587f4f36'],27,,,,,,,,,,,,,,,,,,Marseille,147,00:06:27.208,Pass,
,,,,,,,,,,,,,,,1.032368,,,,,,,,,,,,,1981b6f3-c83c-47b6-8d3f-27b79d214585,277,,"[109.2, 69.1]",3900577,6,,,,-1.9174434,bc91d1ca-8054-44df-ba82-2d1891c18579,Right Foot,True,,"[101.0, 46.4]",Low Pass,,24.135658,,,,Lucas Ariel Ocampos,4345.0,True,,,,,1,From Throw In,Mauricio Aníbal Isla Isla,18874.0,Right Back,15,Marseille,147,['2326b28b-261c-46d2-914f-d9c51baef280'],30,,,,,,,,,,,,,,,,,,Marseille,147,00:06:30.108,Pass,
,,,,,,,,,,,,,,,1.23198,,,,,,,,,,,,,8809108a-a3e7-43f2-a5a3-984ce1f33200,283,,"[120.0, 0.1]",3900577,6,,,,1.7729163,,Right Foot,,,"[112.5, 36.7]",High Pass,True,37.360542,,Incomplete,,Georges-Kévin Nkoudou Mbida,3639.0,,,,Inswinging,Corner,1,From Corner,Abdelaziz Barrada,23933.0,Center Attacking Midfield,16,Marseille,147,"['1e04aa67-40b7-419f-9cba-c8ffb0af00ec', '2a3eed8c-b0b4-4f69-a327-065d0b7bf40c']",58,,,,,,,,,,,,,,,,,,Marseille,147,00:06:58.597,Pass,
,,,,,,,,,,,,,,,1.591902,,,,,,,,,,,,,c3c42e62-9f17-47de-bc91-0e26c3076025,287,,"[70.3, 5.5]",3900577,7,,,,2.2224333,,Right Foot,,,"[53.9, 27.0]",Ground Pass,,27.040895,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,Recovery,1,From Corner,Javier Manquillo Gaitán,3075.0,Left Back,16,Marseille,147,['e37511ec-e633-40ff-a138-06af61fb6bfa'],3,,,,,,,,,,,,,,,,,,Marseille,147,00:07:03.728,Pass,
,,,,,,,,,,,,,,,0.976304,,,,,,,,,,,,,83774a0d-aa64-49d2-baed-3a9cdeaa3826,290,,"[52.0, 37.1]",3900577,7,,,,-0.3775302,,Right Foot,,,"[63.6, 32.5]",Ground Pass,,12.478782,,,,Jacques-Alaixys Romao,10036.0,,,,,,1,From Corner,Mauricio Aníbal Isla Isla,18874.0,Right Back,16,Marseille,147,['ee94d65d-92a4-4684-8abe-7fe022734e42'],7,,,,,,,,,,,,,,,,,,Marseille,147,00:07:07.797,Pass,
,,,,,,,,,,,,,,,2.168247,,,,,,,,,,,,,8e3572f2-92df-4aa3-99f4-e32d3429a79b,293,,"[64.8, 34.3]",3900577,7,,,,-2.9496975,,Right Foot,,,"[47.3, 30.9]",Ground Pass,,17.827227,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,1,From Corner,Jacques-Alaixys Romao,10036.0,Right Defensive Midfield,16,Marseille,147,['605da81a-ccfa-408c-bffb-02567507e792'],8,,,,,,,,,,,,,,,,,,Marseille,147,00:07:08.886,Pass,
,,,,,,,,,,,,,,,1.524786,,,,,,,,,,,,,23c80311-9dd4-4c4a-b4a6-f8db10f5c620,296,,"[47.3, 30.9]",3900577,7,,,,-1.3134726,,Right Foot,,,"[53.3, 8.1]",Ground Pass,,23.57626,,,,Javier Manquillo Gaitán,3075.0,,,,,,1,From Corner,Mauricio Aníbal Isla Isla,18874.0,Right Back,16,Marseille,147,['ea84a8c4-4660-420d-9197-71be519242e6'],12,,,,,,,,,,,,,,,,,,Marseille,147,00:07:12.475,Pass,
