50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.858547,,,,,,,,,,,,,,0d35ff7c-4166-46d7-9a74-c6368824e89e,123,,,"[30.3, 13.8]",3901160,2,,,,,-1.129438,,Left Foot,,,"[36.3, 1.1]",Ground Pass,,14.045996,,,Thomas Lemar,3245.0,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,9,AS Monaco,129,['a6032e03-2714-4eb1-9a56-e8691383fa85'],56,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:56.791,Pass,
,,,,,,,,,,,,,,,,,1.433548,,,,,,,,,,,,,,b0732afd-1452-4f91-8453-d64a266e991d,126,,,"[36.3, 1.1]",3901160,2,,,,,0.6972551,,Left Foot,,,"[48.0, 10.9]",Ground Pass,,15.262044,,,Jérémy Toulalan,3406.0,,,,,,1,Regular Play,Thomas Lemar,3245.0,Left Wing,9,AS Monaco,129,['15188dd0-09c6-412f-bf83-5b003bef2052'],57,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:57.839,Pass,
,,,,,,,,,,,,,,,,,1.086833,,,,,,,,,,,,,,b4cd6a37-a2c0-4671-b28a-6ea04384e87a,130,,,"[41.8, 7.2]",3901160,3,,,,,2.8418167,,Right Foot,,,"[36.3, 8.9]",Ground Pass,,5.7567353,,,Elderson Uwa Echiejile,27558.0,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Left Defensive Midfield,9,AS Monaco,129,['d4ffe52f-bdc4-4707-a711-a56f834a172f'],0,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:00.710,Pass,
,,,,,,,,,,,,,,,,,0.621691,,,,,,,,,,,,,,243e20fe-aded-4475-8b32-f0236a23d246,133,,,"[35.3, 9.5]",3901160,3,,,,,0.19739556,,Right Foot,,,"[36.3, 9.7]",Ground Pass,,1.0198039,,,Jérémy Toulalan,3406.0,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,9,AS Monaco,129,['933a5d85-a2fd-4b03-b4fa-875e823ddae7'],2,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:02.172,Pass,
,,,,,,,,,,,,,,,,,1.166093,,,,,,,,,,,,,,8810601f-582a-4d2a-bf41-44aea6d189e4,136,,,"[36.3, 9.7]",3901160,3,,,,,2.659929,,Left Foot,,,"[18.7, 18.9]",Ground Pass,,19.859507,,,Wallace Fortuna dos Santos,8277.0,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Left Defensive Midfield,9,AS Monaco,129,['0facea4a-8fb2-4b7b-9470-4dd7ba98f1e2'],2,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:02.898,Pass,
,,,,,,,,,,,,,,,,,1.774977,,,,,,,,,,,,,,ddc65a17-3179-4243-ab1a-e0177b12fdeb,139,,,"[17.8, 19.6]",3901160,3,,,,,2.1140528,,Left Foot,,,"[5.3, 40.3]",Ground Pass,,24.181398,,,Danijel Subašić,3444.0,,,,,,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Left Center Back,9,AS Monaco,129,['d4cb65fb-7319-4b9a-8d96-bb3a837f9d21'],6,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:06.302,Pass,
,,,,,,,,,,,,,,,,,2.670657,,,,,,,,,,,,,,cf826b6a-123f-4bdc-ac0b-e49c91868eac,143,,,"[8.6, 38.5]",3901160,3,,,,,-0.24168514,,Left Foot,,,"[65.8, 24.4]",High Pass,,58.912224,,,Guido Marcelo Carrillo,3246.0,,,,,,1,Regular Play,Danijel Subašić,3444.0,Goalkeeper,9,AS Monaco,129,"['79d20172-42b5-46bf-8d7e-8c517f2419d5', 'ee176e6d-ec7e-4b34-b35c-1b46dbc7c96b']",11,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:11.340,Pass,True
,,,,,,,,,,,,,,,,,2.416371,,,,,,,,,,,,,,db5dfb54-8b3b-4e09-8420-b4a2c68c5b9b,149,,,"[21.0, 24.4]",3901160,3,,,,,1.9236301,,Right Foot,,,"[10.1, 54.0]",Ground Pass,,31.543144,,,Rémy Riou,25377.0,,,,,,1,Regular Play,Lorik Agim Cana,10936.0,Left Center Back,10,Nantes,144,['276aebcb-4fba-4639-b928-425e1c380cce'],22,,,,,,,,,,,,,,,,,Nantes,144,00:03:22.954,Pass,
,,,,,,,,,,,,,,,,,1.507424,,,,,,,,,,,,,,f5010ec0-635d-4cec-90e4-ad0289d5a04d,151,,,"[10.1, 51.1]",3901160,3,,,,,0.89475244,,Right Foot,,,"[25.1, 69.8]",Ground Pass,,23.972692,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,1,Regular Play,Rémy Riou,25377.0,Goalkeeper,10,Nantes,144,['d17b1c9d-d170-42dc-a17b-9a47766cc211'],25,,,,,,,,,,,,,,,,,Nantes,144,00:03:25.371,Pass,
,,,,,,,,,,,,,,,,,1.242693,,,,,,,,,,,,,,ef59dc48-2f3b-4931-b5d2-916b5b70d814,155,,,"[31.7, 72.7]",3901160,3,,,,,-0.33205947,,Right Foot,,,"[49.1, 66.7]",Ground Pass,,18.405434,,,Alejandro Bedoya,12351.0,,,,,,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,10,Nantes,144,"['5535d236-9ee8-418c-a4ae-58d484e89c17', '9dd52912-8811-46fb-aa32-77256dce2511']",28,,,,,,,,,,,,,,,,,Nantes,144,00:03:28.286,Pass,True
,,,,,,,,,,,,,,,,,1.934176,,,,,,,,,,,,,,eb037a30-c979-4e1f-8606-43ac7c5d3838,158,,,"[38.5, 59.1]",3901160,3,,,,,-3.053022,,Right Foot,,,"[12.6, 56.8]",Ground Pass,,26.001923,,,Rémy Riou,25377.0,,,,,,1,Regular Play,Alejandro Bedoya,12351.0,Right Midfield,10,Nantes,144,['2ad7eee9-e486-422d-824c-e87a0eb83ce3'],31,,,,,,,,,,,,,,,,,Nantes,144,00:03:31.940,Pass,
,,,,,,,,,,,,,,,,,4.532683,,,,,,,,,,,,,,f8df58d8-b963-4c6e-9e7c-aa0d688b6886,160,,,"[13.2, 57.4]",3901160,3,,,,,0.43038815,,Right Foot,,,"[57.2, 77.6]",High Pass,,48.415287,Incomplete,,Youssouf Sabaly,3404.0,,,,,,1,Regular Play,Rémy Riou,25377.0,Goalkeeper,10,Nantes,144,"['2df360ce-9258-4f7a-8feb-3430f853e284', '62cbea3a-c8fd-47dd-8ea6-790d047c16c8']",33,,,,,,,,,,,,,,,,,Nantes,144,00:03:33.874,Pass,
,,,,,,,,,,,,,,,,,1.370809,,,,,,,,,,,,,,f4cacf87-cc71-4ee7-aa07-2630c57c2687,171,,,"[43.7, 8.1]",3901160,3,,,,,2.0707316,,Left Foot,,,"[30.7, 31.9]",Ground Pass,,27.118998,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Left Center Back,11,AS Monaco,129,['fc516271-d14a-4e35-b116-26c7dbf574fa'],46,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:46.409,Pass,
,,,,,,,,,,,,,,,,,1.671694,,,,,,,,,,,,,,9b9d24d2-32a3-4348-8457-20841852b47b,174,,,"[28.5, 36.6]",3901160,3,,,,,1.4921061,,Right Foot,,,"[30.7, 64.5]",Ground Pass,,27.986605,,,Andrea Raggi,3374.0,,,,,,1,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Right Center Back,11,AS Monaco,129,['dcef30d2-8c5e-450b-b827-32d42f430c23'],49,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:49.300,Pass,
,,,,,,,,,,,,,,,,,4.305388,,,,,,,,,,,,,,477edf58-53a3-4b2f-a6f4-91ecbf6f478d,177,,,"[32.6, 65.7]",3901160,3,,,,,-0.24086866,,Right Foot,,,"[107.1, 47.4]",High Pass,,76.71467,Incomplete,,Guido Marcelo Carrillo,3246.0,,,,,,1,Regular Play,Andrea Raggi,3374.0,Right Back,11,AS Monaco,129,"['2cad7b7f-ccae-453f-833c-d212d9887c8c', '4f9d933b-660c-4560-8dc8-82b9cd4b2a6f']",52,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:52.189,Pass,
,,,,,,,,,,,,,,,,,2.321274,,,,,,,,,,,,,,574dd828-0d9e-44c8-a212-c0816611c7cd,181,,,"[9.7, 34.7]",3901160,3,,,,,0.9140947,,Keeper Arm,,,"[28.2, 58.7]",Ground Pass,,30.30264,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,1,Regular Play,Rémy Riou,25377.0,Goalkeeper,12,Nantes,144,['dff49cf1-bff1-4622-bc72-5f6a05f870e1'],59,,,,,,,,,,,,,,,,,Nantes,144,00:03:59.728,Pass,
,,,,,,,,,,,,,,,,,1.687301,,,,,,,,,,,,,,562f464d-d337-46f1-adf6-9efe8bd79bea,184,,,"[30.5, 60.6]",3901160,4,,,,,-0.18982632,,Right Foot,,,"[53.4, 56.2]",Ground Pass,,23.318876,,,Alejandro Bedoya,12351.0,,,,,,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,12,Nantes,144,['5f00f210-fffa-431b-8426-f9eb04506ddc'],3,,,,,,,,,,,,,,,,,Nantes,144,00:04:03.456,Pass,
,,,,,,,,,,,,,,,,,0.877752,,,,,,,,,,,,,,3c511cfd-b3d0-4b46-b6e6-c9affcd01231,187,,,"[53.4, 56.2]",3901160,4,,,,,-2.0693643,,Right Foot,,,"[48.5, 47.2]",Ground Pass,,10.247438,,,Guillaume Gillet,4380.0,,,,,,1,Regular Play,Alejandro Bedoya,12351.0,Right Midfield,12,Nantes,144,['bd73dfa9-7acd-4a75-895d-fe132b91cac1'],5,,,,,,,,,,,,,,,,,Nantes,144,00:04:05.455,Pass,
,,,,,,,,,,,,,,,,,1.18464,,,,,,,,,,,,,,6492e45c-258d-4671-b7ed-10273f9c9266,190,,,"[48.5, 47.2]",3901160,4,,,,,1.4460242,,Right Foot,,,"[52.2, 76.7]",Ground Pass,,29.731129,,,Youssouf Sabaly,3404.0,,,,,,1,Regular Play,Guillaume Gillet,4380.0,Right Defensive Midfield,12,Nantes,144,['109a7ee7-7e64-45d5-a61e-435012fdbac9'],6,,,,,,,,,,,,,,,,,Nantes,144,00:04:06.682,Pass,
,,,,,,,,,,,,,,,,,1.85648,,,,,,,,,,,,,,b5220639-6fa3-4cb8-92be-f74435cc6334,193,,,"[56.1, 76.3]",3901160,4,,,,,-0.21630728,,Right Foot,,,"[87.5, 69.4]",High Pass,,32.149185,Incomplete,,Kolbeinn Sigþórsson,6284.0,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Right Back,12,Nantes,144,"['2c8769d6-f0bb-4dd0-bc97-fa9ee6ae62b3', '6cba3cbd-0417-4a3b-adf2-fe86d4b3cf79']",9,,,,,,,,,,,,,,,,,Nantes,144,00:04:09.501,Pass,
,,,,,,,,,,,,,,,,,1.510982,,,,,,,,,,,,,,89f0002a-d755-4e59-adcd-ccb329066f46,203,,,"[120.0, 80.0]",3901160,4,,True,,,-1.8022623,,Right Foot,,,"[113.0, 50.3]",High Pass,,30.513767,Incomplete,True,Kolbeinn Sigþórsson,6284.0,,,Outswinging,,Corner,1,From Corner,Adryan Oliveira Tavares,31687.0,Left Midfield,13,Nantes,144,"['30bba4cb-a421-4174-b92e-fb40606ea247', '4bf2a376-705a-4b12-823e-6675f00074e1']",42,,,,,,,,,,,,,,,,,Nantes,144,00:04:42.285,Pass,
,,,,,,,,,,,,,,,,,1.898132,,,,,,,,,,,,,,75a1e58a-db7e-41c7-8e57-ed9272fe1769,207,,,"[92.3, 64.9]",3901160,4,,,,,0.6378301,,Head,,,"[109.3, 77.5]",Low Pass,,21.16034,,,Adryan Oliveira Tavares,31687.0,,,,,Recovery,1,From Corner,Youssouf Sabaly,3404.0,Right Back,13,Nantes,144,['a6367721-4ffc-4252-8e0e-00dbc93cd25e'],45,,,,,,,,,,,,,,,,,Nantes,144,00:04:45.326,Pass,
,,,,,,,,,,,,,,,,,1.361873,,,,,,,,,,,,,,554a0048-bbf4-4ad9-b81c-006ea5e06748,211,,,"[117.4, 64.9]",3901160,4,,,,,-1.9215243,4c9996cf-ff57-4013-af5c-adbf3d13e4af,Right Foot,True,,"[106.9, 36.2]",High Pass,,30.560432,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,True,,,,,1,From Corner,Adryan Oliveira Tavares,31687.0,Left Midfield,13,Nantes,144,"['2beb38b3-e904-417f-9680-49eeb1c551bf', '59444c2a-707c-4eda-aea6-0c4e3f4d1368']",50,,,,,,,,,,,,,,,,,Nantes,144,00:04:50.610,Pass,True
,,,,,,,,,,,,,,,,,1.308503,,,,,,,,,,,,,,6e17eab8-cc4e-413e-8d9b-3c4e72b9441b,215,,,"[120.0, 80.0]",3901160,5,,,,,-1.7024251,,Right Foot,,,"[115.3, 44.5]",High Pass,,35.809776,Incomplete,True,Kolbeinn Sigþórsson,6284.0,,,Outswinging,,Corner,1,From Corner,Adryan Oliveira Tavares,31687.0,Left Midfield,14,Nantes,144,"['14a43c54-d506-4c3c-b310-9fa1c312b4cb', 'ecc078b4-cb04-4bf8-afad-e76636c3eba5']",24,,,,,,,,,,,,,,,,,Nantes,144,00:05:24.289,Pass,
,,,,,,,,,,,,,,,,,1.968332,,,,,,,,,,,,,,bce4d766-216d-49bd-adea-c835157747d8,218,,,"[92.2, 74.1]",3901160,5,,,,,0.23186466,,Head,,,"[99.4, 75.8]",Low Pass,,7.3979726,Incomplete,,Kolbeinn Sigþórsson,6284.0,,,,,Recovery,1,From Corner,Rémi Gomis,401478.0,Left Defensive Midfield,14,Nantes,144,"['07b62e4a-0167-46b1-9523-832abfe8aa60', '2fe324d5-545d-4119-bc10-c2f8fff0332c']",28,,,,,,,,,,,,,,,,,Nantes,144,00:05:28.452,Pass,
,,,,,,,,,,,,,,,,,1.319115,,,,,,,,,,,,,,9ed1be92-2d4c-4a71-a58c-059831381fcb,227,,,"[40.6, 0.1]",3901160,5,,True,,,2.7975528,,,,,"[21.9, 6.8]",Low Pass,,19.864038,,,Wallace Fortuna dos Santos,8277.0,,,,,Throw-in,1,From Throw In,Elderson Uwa Echiejile,27558.0,Left Back,16,AS Monaco,129,['2d3b8a5d-4fd3-4565-8d23-367f773eeba7'],50,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:50.323,Pass,
,,,,,,,,,,,,,,,,,2.134442,,,,,,,,,,,,,,379d715e-b829-4c77-993b-06b3b9d39a8b,231,,,"[20.6, 6.4]",3901160,5,,,,,2.118891,,Right Foot,,,"[4.3, 33.1]",Ground Pass,,31.282263,,,Danijel Subašić,3444.0,,,,,,1,From Throw In,Wallace Fortuna dos Santos,8277.0,Left Center Back,16,AS Monaco,129,"['4d8ff58b-fc9c-44bc-a388-b716139462cf', 'edb230c6-4fbf-42c2-87b7-c13a8551944c']",51,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:51.713,Pass,True
,,,,,,,,,,,,,,,,,3.919607,,,,,,,,,,,,,,cc7faf4c-b25c-4d60-a905-5a5acd23b16e,234,,,"[6.9, 33.9]",3901160,5,,,,,-0.26229143,,Right Foot,,,"[73.2, 16.1]",High Pass,,68.64787,Incomplete,,Guido Marcelo Carrillo,3246.0,,,,,,1,From Throw In,Danijel Subašić,3444.0,Goalkeeper,16,AS Monaco,129,"['751f4ab9-c67b-41c8-9c17-25b0cd121ae2', 'f47699f1-a8e5-4398-b33e-4bab4f1e2273']",56,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:56.398,Pass,
,,,,,,,,,,,,,,,,,0.462737,,,,,,,,,,,,,,e88be7f3-09cb-4cdd-a0c5-ae4e43a24d6b,244,,,"[40.1, 62.8]",3901160,6,,,,,2.7863617,,Right Foot,,,"[33.9, 65.1]",Low Pass,,6.6128664,,,Youssouf Sabaly,3404.0,,,,,Recovery,1,Regular Play,Rémi Gomis,401478.0,Left Defensive Midfield,17,Nantes,144,"['55e6c61c-cfab-4876-b4c1-23fb7b597938', '9a5323e4-46aa-4ca3-969c-964652590e2b']",3,,,,,,,,,,,,,,,,,Nantes,144,00:06:03.675,Pass,True
,,,,,,,,,,,,,,,,,3.263563,,,,,,,,,,,,,,910709c8-00cf-4eb7-8340-eb7445b06286,247,,,"[30.8, 65.1]",3901160,6,,,,,-2.3707707,,Right Foot,,,"[13.4, 48.2]",Ground Pass,,24.25634,,,Rémy Riou,25377.0,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Right Back,17,Nantes,144,['2f50ad5b-0117-402c-b59c-635640e7286f'],4,,,,,,,,,,,,,,,,,Nantes,144,00:06:04.983,Pass,
,,,,,,,,,,,,,,,,,0.141327,,,,,,,,,,,,,,28e4625a-6106-47f6-9484-e8eb1f28d879,250,,,"[13.0, 48.8]",3901160,6,,,,,0.11710875,,Right Foot,,,"[14.7, 49.0]",Low Pass,,1.7117243,Incomplete,,Kolbeinn Sigþórsson,6284.0,,,,,,1,Regular Play,Rémy Riou,25377.0,Goalkeeper,17,Nantes,144,"['5efcbdfb-3549-4436-ac1e-759cd11dee24', '9bc35cb9-d171-4337-84f7-d31e96695acd', 'eec8887d-e1a5-4fce-aeae-c021468378ae']",8,,,,,,,,,,,,,,,,,Nantes,144,00:06:08.247,Pass,True
,,,,,,,,,,,,,,,,,1.273629,,,,,,,,,,,,,,b5191b2f-1867-489b-be9d-0799b2004397,255,,,"[8.9, 6.8]",3901160,6,,,,,0.17944416,,Left Foot,,,"[30.4, 10.7]",Low Pass,,21.850859,Incomplete,,Alejandro Bedoya,12351.0,,,,,,1,Regular Play,Wilfried Moimbé,4249.0,Left Back,17,Nantes,144,"['794222d1-bc08-461f-b3a5-3a806d282090', 'caed0c79-43ee-4b05-b72c-06e8c2d9dc7f']",15,,,,,,,,,,,,,,,,,Nantes,144,00:06:15.025,Pass,
,,,,,,,,,,,,,,,,,1.876961,,,,,,,,,,,,,,794222d1-bc08-461f-b3a5-3a806d282090,257,,,"[89.7, 69.4]",3901160,6,,,,,0.79047424,,Right Foot,,,"[99.5, 79.3]",High Pass,,13.930183,Out,,Kylian Mbappé Lottin,3009.0,,,,,Recovery,1,Regular Play,Andrea Raggi,3374.0,Right Back,17,Nantes,144,"['22c23178-2e42-4e22-b0b5-01a8bc25e127', 'b5191b2f-1867-489b-be9d-0799b2004397']",16,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:16.299,Pass,
,,,,,,,,,,,,,,,,,2.058227,,,,,,,,,,,,,,76815275-ee0e-460c-86ee-b61a275eb1bc,259,,,"[9.1, 0.1]",3901160,6,,,,,0.07091912,,,,,"[27.4, 1.4]",High Pass,,18.346117,,,Kolbeinn Sigþórsson,6284.0,,,,,Throw-in,1,From Throw In,Wilfried Moimbé,4249.0,Left Back,18,Nantes,144,['327e5815-6481-4cfb-95e3-2960f1958224'],32,,,,,,,,,,,,,,,,,Nantes,144,00:06:32.473,Pass,
,,,,,,,,,,,,,,,,,0.129231,,,,,,,,,,,,,,3e17c85c-453e-4cf2-9452-bd7435a4fac2,262,,,"[26.2, 1.7]",3901160,6,,,,True,0.4266275,,,,,"[27.3, 2.2]",High Pass,,1.2083046,Incomplete,,Adryan Oliveira Tavares,31687.0,,,,,,1,From Throw In,Kolbeinn Sigþórsson,6284.0,Right Center Forward,18,Nantes,144,"['2805f624-1ccb-4a14-9986-ddf880321961', '7b1e6022-c420-4392-8d24-cb0947b900ac', 'e5e26da7-1ded-48a9-8281-c3909aa1e4ed']",34,,,,,,,,,,,,,,,,,Nantes,144,00:06:34.565,Pass,True
,,,,,,,,,,,,,,,,,1.70063,,,,,,,,,,,,,,d98a9521-7f9c-4f15-966b-34939ae8d09f,265,,,"[30.5, 0.1]",3901160,6,,,,,0.46839815,,,,,"[47.3, 8.6]",High Pass,,18.827906,Incomplete,,Kolbeinn Sigþórsson,6284.0,,,,,Throw-in,1,From Throw In,Wilfried Moimbé,4249.0,Left Back,19,Nantes,144,"['8eb28ea2-6f25-4747-aea9-1755bb3b26b0', 'd349b235-c1c0-40c6-938e-22010de4a049']",49,,,,,,,,,,,,,,,,,Nantes,144,00:06:49.354,Pass,
,,,,,,,,,,,,,,,,,1.478092,,,,,,,,,,,,,,d349b235-c1c0-40c6-938e-22010de4a049,268,,,"[72.8, 71.5]",3901160,6,,,,True,1.8555268,,,,,"[70.4, 79.7]",Low Pass,,8.5440035,Out,,Kylian Mbappé Lottin,3009.0,,,,,Recovery,1,From Throw In,Andrea Raggi,3374.0,Right Back,19,Nantes,144,"['776a4d51-a87f-43ce-bffc-4661e74a2585', '8bc5adbd-9724-43e1-8619-05fcb33fe74b', 'd98a9521-7f9c-4f15-966b-34939ae8d09f']",51,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:51.055,Pass,True
,,,,,,,,,,,,,,,,,2.144096,,,,,,,,,,,,,,d5beced6-ac3c-4f75-8f4d-f60e488c0f54,270,,,"[51.0, 0.1]",3901160,7,,,,,0.44344833,,,,,"[75.0, 11.5]",High Pass,,26.569908,Incomplete,,Kolbeinn Sigþórsson,6284.0,,,,,Throw-in,1,From Throw In,Wilfried Moimbé,4249.0,Left Back,20,Nantes,144,"['7e838c22-b2f4-4896-9e9b-20a5d669d571', 'e1d98b32-f8d3-4192-b0ad-88ff245440d4']",1,,,,,,,,,,,,,,,,,Nantes,144,00:07:01.478,Pass,
,,,,,,,,,,,,,,,,,1.115532,,,,,,,,,,,,,,e1d98b32-f8d3-4192-b0ad-88ff245440d4,272,,,"[45.1, 68.6]",3901160,7,,,,,0.3980143,,Head,,,"[53.9, 72.3]",High Pass,,9.546204,Incomplete,,Fábio Henrique Tavares,3247.0,,,,,Recovery,1,From Throw In,Andrea Raggi,3374.0,Right Back,20,Nantes,144,"['4f68d165-92d7-4230-99e5-7d9995a44d18', '7afafa43-390c-4f5a-ab49-8f1a701b9b7d', 'd5beced6-ac3c-4f75-8f4d-f60e488c0f54']",3,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:03.622,Pass,
,,,,,,,,,,,,,,,,,2.003477,,,,,,,,,,,,,,7afafa43-390c-4f5a-ab49-8f1a701b9b7d,274,,,"[66.2, 7.8]",3901160,7,,,,,0.32855317,,Head,,,"[83.8, 13.8]",High Pass,,18.594624,,,Emiliano Sala,3114.0,,,,,Recovery,1,From Throw In,Wilfried Moimbé,4249.0,Left Back,20,Nantes,144,"['9b1c11cd-ef2b-4eb9-a491-d7bd6855d158', 'e1d98b32-f8d3-4192-b0ad-88ff245440d4']",4,,,,,,,,,,,,,,,,,Nantes,144,00:07:04.737,Pass,
,,,,,,,,,,,,,,,,,0.056964,,,,,,,,,,,,,,24a699a8-43a0-4628-ad1b-106512788baf,276,,,"[83.8, 13.8]",3901160,7,,,,,1.5557599,,Head,,,"[84.0, 27.1]",Low Pass,,13.301504,,,Kolbeinn Sigþórsson,6284.0,,,,,,1,From Throw In,Emiliano Sala,3114.0,Left Center Forward,20,Nantes,144,['70e7ed25-6167-43ad-b7de-2233697f787a'],7,,,,,,,,,,,,,,,,,Nantes,144,00:07:07.148,Pass,
,,,,,,,,,,,,,,,,,4.031418,,,,,,,,,,,,,,3a206778-3464-4013-abd6-5d6b6283a88a,290,,,"[6.0, 36.0]",3901160,7,,,,,0.2555491,,Right Foot,,,"[83.7, 56.3]",High Pass,,80.30803,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,Goal Kick,1,From Goal Kick,Danijel Subašić,3444.0,Goalkeeper,21,AS Monaco,129,"['615e5ac0-87f8-4f48-8ae1-9782f5881fde', '8369fe3c-d077-4ad4-ac54-d6528ed77dcd']",48,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:48.787,Pass,
,,,,,,,,,,,,,,,,,1.853196,,,,,,,,,,,,,,615e5ac0-87f8-4f48-8ae1-9782f5881fde,292,,,"[36.4, 23.8]",3901160,7,,,,,-0.6883588,,Head,,,"[42.6, 18.7]",High Pass,,8.028076,,,Guillaume Gillet,4380.0,,,,,Recovery,1,Regular Play,Wilfried Moimbé,4249.0,Left Back,22,Nantes,144,"['3a206778-3464-4013-abd6-5d6b6283a88a', 'e86c1933-2a81-4829-b63c-c5a9419bb849']",52,,,,,,,,,,,,,,,,,Nantes,144,00:07:52.818,Pass,
,,,,,,,,,,,,,,,,,1.939102,,,,,,,,,,,,,,2dcdb480-61da-44a4-8fe1-58d2bc44a5e8,294,,,"[42.6, 18.7]",3901160,7,,,,,-0.47835243,,Head,,,"[56.1, 11.7]",High Pass,,15.206906,,,Adryan Oliveira Tavares,31687.0,,,,,,1,Regular Play,Guillaume Gillet,4380.0,Right Defensive Midfield,22,Nantes,144,['b5078e7d-3397-42cc-83fb-29938d3e06c6'],54,,,,,,,,,,,,,,,,,Nantes,144,00:07:54.672,Pass,
,,,,,,,,,,,,,,,,,2.08107,,,,,,,,,,,,,,0e560da0-333e-45bc-ac21-20080c38799a,297,,,"[66.1, 11.3]",3901160,7,,,,,-0.46150628,,Left Foot,,,"[84.8, 2.0]",Ground Pass,,20.884922,,,Emiliano Sala,3114.0,,,,,,1,Regular Play,Adryan Oliveira Tavares,31687.0,Left Midfield,22,Nantes,144,['d73c4d09-91ee-4b42-9950-65e641f4787f'],57,,,,,,,,,,,,,,,,,Nantes,144,00:07:57.667,Pass,
,,,,,,,,,,,,,,,,,1.563553,,,,,,,,,,,,,,59c9932e-7bec-4375-8dd8-5308dd6092ba,303,,,"[84.2, 0.1]",3901160,8,,,,,0.8413397,,,,,"[107.8, 26.5]",High Pass,,35.410732,Unknown,,,,,,,,Throw-in,1,From Throw In,Wilfried Moimbé,4249.0,Left Back,23,Nantes,144,,6,,,,,,,,,,,,,,,,,Nantes,144,00:08:06.895,Pass,
,,,,,,,,,,,,,,,,,3.613013,,,,,,,,,,,,,,53f88366-29cb-47ae-89a6-6e552a3a2421,307,,,"[12.3, 53.6]",3901160,8,,,,,0.13904263,,Right Foot,,,"[85.9, 63.9]",High Pass,,74.31722,Incomplete,,Guido Marcelo Carrillo,3246.0,,,,,Free Kick,1,From Free Kick,Danijel Subašić,3444.0,Goalkeeper,24,AS Monaco,129,"['7da5479c-74b8-4875-be1f-f98472611879', 'ffd6c6f2-03fd-4ffd-b333-12df2d27ff36']",36,,,,,,,,,,,,,,,,,AS Monaco,129,00:08:36.657,Pass,
