50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.396017,,,,,,,,,,,,,eacfd177-604f-4f02-a21b-d74ebf83368b,135,,"[48.4, 31.7]",3901189,3,,,,0.43443513,,Left Foot,,,"[60.9, 37.5]",Ground Pass,13.780058,,,,Sofiane Boufal,3625.0,,,,,,,1,From Throw In,Florent Balmont,3211.0,Right Center Midfield,13,Lille,143,['d54b5a1c-9868-4c5a-9ee7-eacb46131301'],6,,,,,,,,,,,,,,,,Lille,143,00:03:06.856,Pass,
,,,,,,,,,,,,,,,,0.755328,,,,,,,,,,,,,cdeab838-7d86-4b7b-a905-86968c7f94d0,139,,"[62.3, 40.5]",3901189,3,,,,0.63594186,,Right Foot,,,"[77.2, 51.5]",Ground Pass,18.520529,,Incomplete,,Morgan Amalfitano,3425.0,,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Left Wing,13,Lille,143,"['066a691c-55f4-4748-8a1d-56278b758103', '55e0b881-ecb3-49af-a84f-248405c9b484', 'a870d8c9-02aa-451d-9b81-98bb620a0cd2']",8,,,,,,,,,,,,,,,,Lille,143,00:03:08.421,Pass,True
,,,,,,,,,,,,,,,,1.725364,,,,,,,,,,,,,7e65a21a-6ce6-4b38-a392-4bf542ddb8cd,144,,"[30.3, 36.4]",3901189,3,,,,3.0191317,,Right Foot,,,"[10.8, 38.8]",Ground Pass,19.647137,,,,Alban Lafont,2981.0,,,,,,,1,Regular Play,Marcel Tisserand,8677.0,Left Center Back,14,Toulouse,130,['cd006fb1-aa43-4534-9d0a-a387a798b30c'],11,,,,,,,,,,,,,,,,Toulouse,130,00:03:11.322,Pass,
,,,,,,,,,,,,,,,,4.935938,,,,,,,,,,,,,d4d57f67-d043-48a9-be14-36d9f343257b,147,,"[13.5, 42.1]",3901189,3,,,,0.33982086,,Right Foot,,,"[92.7, 70.1]",High Pass,84.00381,,Incomplete,,Wergiton do Rosário Calmon,3030.0,,,,,,,1,Regular Play,Alban Lafont,2981.0,Goalkeeper,14,Toulouse,130,"['30b972e6-f795-4cb8-9927-17068c41c8aa', '3e8dc3e5-aadf-4aba-b341-3ce87c4496a5']",21,,,,,,,,,,,,,,,,Toulouse,130,00:03:21.870,Pass,
,,,,,,,,,,,,,,,,1.826372,,,,,,,,,,,,,30b972e6-f795-4cb8-9927-17068c41c8aa,150,,"[27.4, 10.0]",3901189,3,,,True,0.15264933,,,,,"[30.0, 10.4]",High Pass,2.6305892,,Incomplete,,Ibrahim Amadou,11332.0,,,,,,Recovery,1,Regular Play,Djibril Sidibé,3446.0,Left Back,14,Toulouse,130,"['37abcd2d-9139-4ce2-9d0d-02a460dcb4e1', '9febf8ee-9212-4ab6-8f02-e597c0242000', 'b69ad9be-9416-42d3-bcad-ecd7d79907ed', 'd4d57f67-d043-48a9-be14-36d9f343257b']",26,,,,,,,,,,,,,,,,Lille,143,00:03:26.806,Pass,True
,,,,,,,,,,,,,,,,0.346276,,,,,,,,,,,,,649699d4-18ec-4a06-8814-3bcb254a83eb,157,,"[93.9, 78.4]",3901189,3,,,,-0.12970254,,Right Foot,,,"[96.2, 78.1]",Ground Pass,2.3194828,,Incomplete,,Tongo Hamed Doumbia,16522.0,,,,,,,1,Regular Play,Wergiton do Rosário Calmon,3030.0,Right Wing,14,Toulouse,130,"['43feb14e-b14d-4656-aa58-fcb601532e4f', 'cf32b1d2-f767-49ed-bd42-86d638d0e651', 'd4244593-6981-4dc9-8765-b3a330ef5605']",30,,,,,,,,,,,,,,,,Toulouse,130,00:03:30.124,Pass,True
,,,,,,,,,,,,,,,,1.113294,,,,,,,,,,,,,af620897-2295-4f39-add0-89e8e8d32710,160,,"[95.5, 80.0]",3901189,3,,,,-0.8288491,,,,,"[105.4, 69.2]",Low Pass,14.650939,,Incomplete,,Wergiton do Rosário Calmon,3030.0,,,,,,Throw-in,1,From Throw In,Steeve Yago,3035.0,Right Back,15,Toulouse,130,"['50aa975f-a47e-443c-bcd5-bbd6f1239a31', '876f7abe-1e9f-4e97-b850-6522bdff73f5']",47,,,,,,,,,,,,,,,,Toulouse,130,00:03:47.208,Pass,
,,,,,,,,,,,,,,,,0.26732,,,,,,,,,,,,,1ae75f4b-8d87-4af8-9b54-6959a76d714e,166,,"[117.5, 79.4]",3901189,3,,,,-2.9483812,,Left Foot,,,"[112.9, 78.5]",Ground Pass,4.6872168,,Incomplete,,,,,,,,,,1,From Throw In,Wergiton do Rosário Calmon,3030.0,Right Wing,15,Toulouse,130,['c7c84479-2c87-4cd9-8d78-7d57c87c712c'],54,,,,,,,,,,,,,,,,Toulouse,130,00:03:54.089,Pass,
,,,,,,,,,,,,,,,,1.136541,,,,,,,,,,,,,0022583d-0ed7-4ae8-a456-09b3eeacd3f4,168,,"[114.7, 80.0]",3901189,4,,,,-2.2142975,,,,,"[107.8, 70.8]",Low Pass,11.5,,,,Étienne Didot,3189.0,,,,,,Throw-in,1,From Throw In,Steeve Yago,3035.0,Right Back,16,Toulouse,130,['42d39774-3184-4ee1-b814-bfb9f185c822'],2,,,,,,,,,,,,,,,,Toulouse,130,00:04:02.444,Pass,
,,,,,,,,,,,,,,,,1.053078,,,,,,,,,,,,,2e5de027-f8d6-4880-b310-16f5d790d2ea,176,,"[10.1, 3.1]",3901189,4,,,,0.43105045,,Right Foot,,,"[28.8, 11.7]",Low Pass,20.58276,,Incomplete,,Éderzito António Macedo Lopes,15996.0,,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Left Wing,16,Toulouse,130,"['30b0e968-ea25-4bb6-b179-565ca677c13e', '3561847b-90b3-4180-8f78-f6c06deec494']",8,,,,,,,,,,,,,,,,Lille,143,00:04:08.047,Pass,
,,,,,,,,,,,,,,,,3.725858,,,,,,,,,,,,,840a6a5d-b66c-4598-9651-2842f036d9d9,180,,"[90.5, 71.0]",3901189,4,,,,-0.0497673,,Right Foot,,,"[116.6, 69.7]",High Pass,26.132355,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,,1,From Throw In,Yann Bodiger,2961.0,Right Defensive Midfield,16,Toulouse,130,"['280c58b8-2663-4e82-a688-73594a773347', '8a340a15-7fb1-42d6-adf9-4c0e38a5c4cb']",10,,,,,,,,,,,,,,,,Toulouse,130,00:04:10.245,Pass,
,,,,,,,,,,,,,,,,0.590916,,,,,,,,,,,,,cee535d5-cd2d-4b0e-97ce-9f864e1354b4,184,,"[117.1, 70.6]",3901189,4,,,,-1.6211739,,Right Foot,,,"[116.5, 58.7]",Ground Pass,11.915116,,,,Wissam Ben Yedder,6723.0,,,,,,Recovery,1,From Throw In,Wergiton do Rosário Calmon,3030.0,Right Wing,16,Toulouse,130,['a2274276-1240-4a92-bfb5-7eff4975d971'],15,,,,,,,,,,,,,,,,Toulouse,130,00:04:15.750,Pass,
,,,,,,,,,,,,,,,,0.212368,,,,,,,,,,,,,575a75c7-de6f-46ea-a42f-672e7217bde0,187,,"[110.7, 57.4]",3901189,4,,,,-0.9025069,,Left Foot,,,"[113.7, 53.6]",Ground Pass,4.8414874,,Incomplete,,Martin Braithwaite Christensen,4447.0,,,,,,,1,From Throw In,Wissam Ben Yedder,6723.0,Center Forward,16,Toulouse,130,"['44ee8bc8-2d25-41e5-8d4f-5fb16f0387a1', 'f6739e9f-35a4-4e0a-8a50-12bb223effa9']",17,,,,,,,,,,,,,,,,Toulouse,130,00:04:17.501,Pass,
,,,,,,,,,,,,,,,,0.880143,,,,,,,,,,,,,feeadb5b-b897-4446-bf47-f9db854cc002,194,,"[14.2, 25.7]",3901189,4,,,,-0.9042385,,Right Foot,,,"[26.0, 10.7]",Ground Pass,19.085073,,Incomplete,,Sofiane Boufal,3625.0,,,,,,,1,From Throw In,Renato Civelli,29057.0,Right Center Back,16,Toulouse,130,"['e7ea6142-8be7-4155-a3b9-b799c4d2643e', 'fa79e92b-5ff8-4cf9-be64-b23ac635f649']",20,,,,,,,,,,,,,,,,Lille,143,00:04:20.819,Pass,
,,,,,,,,,,,,,,,,3.783801,,,,,,,,,,,,,406ed0b8-331c-4aa9-98a8-f1974413b902,199,,"[6.0, 36.0]",3901189,4,True,,,-0.1013465,,Right Foot,,,"[76.8, 28.8]",High Pass,71.16516,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Vincent Enyeama,40484.0,Goalkeeper,17,Lille,143,['33b6f9ee-659a-411a-b81c-8b03bc54dbcf'],45,,,,,,,,,,,,,,,,Lille,143,00:04:45.011,Pass,
,,,,,,,,,,,,,,,,1.480369,,,,,,,,,,,,,33b6f9ee-659a-411a-b81c-8b03bc54dbcf,200,,"[43.3, 51.3]",3901189,4,True,,,0.20160311,,Head,,,"[57.0, 54.1]",High Pass,13.983204,,,,Étienne Didot,3189.0,,,,,,Recovery,1,Regular Play,Yann Bodiger,2961.0,Right Defensive Midfield,18,Toulouse,130,"['22e47b0b-d26e-406b-b572-e58b60b034b5', '406ed0b8-331c-4aa9-98a8-f1974413b902']",48,,,,,,,,,,,,,,,,Toulouse,130,00:04:48.795,Pass,
,,,,,,,,,,,,,,,,1.143374,,,,,,,,,,,,,99ba1948-48fd-47cd-9148-7d5ecdb1122a,202,,"[57.0, 54.1]",3901189,4,,,,-0.70418185,,Head,,,"[66.3, 46.2]",High Pass,12.202458,,Incomplete,,Martin Braithwaite Christensen,4447.0,,,,,,,1,Regular Play,Étienne Didot,3189.0,Left Defensive Midfield,18,Toulouse,130,"['83dcbd98-9271-4ccc-8301-0a49f3d1cfae', 'a5e92469-f862-4e5c-bd5a-b653fcd3780f']",50,,,,,,,,,,,,,,,,Toulouse,130,00:04:50.348,Pass,
,,,,,,,,,,,,,,,,0.893837,,,,,,,,,,,,,a5e92469-f862-4e5c-bd5a-b653fcd3780f,205,,"[53.8, 33.9]",3901189,4,,,,-0.21264492,,Right Foot,,,"[71.4, 30.1]",High Pass,18.005554,,,,Morgan Amalfitano,3425.0,,,,,,Recovery,1,Regular Play,Bakary Adama Soumaoro,3677.0,Right Back,19,Lille,143,"['99ba1948-48fd-47cd-9148-7d5ecdb1122a', 'b4c2dedb-020b-45f9-a189-92c20642402b']",51,,,,,,,,,,,,,,,,Lille,143,00:04:51.491,Pass,
,,,,,,,,,,,,,,,,0.735966,,,,,,,,,,,,,a9655cc3-762b-4a2a-aca6-ba783559da4c,207,,"[71.4, 30.1]",3901189,4,,,,-1.9797041,,Right Foot,,,"[68.8, 24.1]",Ground Pass,6.539113,,,,Éderzito António Macedo Lopes,15996.0,,,,,,,1,Regular Play,Morgan Amalfitano,3425.0,Right Wing,19,Lille,143,['66fd7d82-00ab-47f0-bf6a-c62a0877b6a0'],52,,,,,,,,,,,,,,,,Lille,143,00:04:52.385,Pass,
,,,,,,,,,,,,,,,,0.577761,,,,,,,,,,,,,56c171f4-5084-40f1-a94a-537135239e3f,210,,"[68.8, 24.1]",3901189,4,,,,-2.691833,,Right Foot,,,"[63.0, 21.3]",Ground Pass,6.440497,,,,Mounir Obbadi,40697.0,,,,,,,1,Regular Play,Éderzito António Macedo Lopes,15996.0,Center Forward,19,Lille,143,['d2cb77df-4eef-4c36-b00b-7d5477350b15'],54,,,,,,,,,,,,,,,,Lille,143,00:04:54.416,Pass,
,,,,,,,,,,,,,,,,1.376516,,,,,,,,,,,,,25743374-2b68-4917-b09c-dc68d134c3da,213,,"[63.0, 21.0]",3901189,4,,,,-2.1879878,,Right Foot,,,"[54.2, 8.6]",Ground Pass,15.205262,,,,Djibril Sidibé,3446.0,,,,,,,1,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,19,Lille,143,['6ee82d15-f6cd-45df-adc4-f202be3eb29c'],55,,,,,,,,,,,,,,,,Lille,143,00:04:55.988,Pass,
,,,,,,,,,,,,,,,,1.012755,,,,,,,,,,,,,5aac54ca-7c3c-4500-bdd8-71d9cc7887b6,216,,"[54.7, 8.0]",3901189,4,,,,-0.44908553,,Right Foot,,,"[63.0, 4.0]",Ground Pass,9.213577,,,,Sofiane Boufal,3625.0,,,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Back,19,Lille,143,['e553b597-2b4d-4bb3-8ff9-6d4ac59b3ca0'],57,,,,,,,,,,,,,,,,Lille,143,00:04:57.684,Pass,
,,,,,,,,,,,,,,,,0.965677,,,,,,,,,,,,,3a413adf-3600-40fd-b4fa-315f3c110d15,219,,"[63.4, 4.0]",3901189,4,,,,0.90602183,,Right Foot,,,"[69.2, 11.4]",Ground Pass,9.402127,,,,Mounir Obbadi,40697.0,,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Left Wing,19,Lille,143,['8b470150-f5ed-463c-afc3-619530d61f71'],58,,,,,,,,,,,,,,,,Lille,143,00:04:58.776,Pass,
,,,,,,,,,,,,,,,,0.258859,,,,,,,,,,,,,916c0ca1-5adf-460a-afdb-640f2ab40818,223,,"[70.2, 10.4]",3901189,4,,,,2.4511461,,Right Foot,,,"[67.9, 12.3]",Ground Pass,2.9832869,,,,Sofiane Boufal,3625.0,,,,,,,1,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,19,Lille,143,['7546dfbf-0a47-4fc6-80da-1f6ffb9c1976'],59,,,,,,,,,,,,,,,,Lille,143,00:04:59.975,Pass,
,,,,,,,,,,,,,,,,1.154304,,,,,,,,,,,,,727d51e7-4b2f-475a-921d-567ab0bb1a3b,226,,"[84.4, 22.0]",3901189,5,,,,1.0105643,,Left Foot,,,"[91.3, 33.0]",Ground Pass,12.984991,,Incomplete,,Morgan Amalfitano,3425.0,,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Left Wing,19,Lille,143,"['6569a2d0-f025-410f-b40a-60d1866466ee', 'a1365a21-7e99-4ce7-a6b5-a9395621e2e8']",2,,,,,,,,,,,,,,,,Lille,143,00:05:02.642,Pass,
,,,,,,,,,,,,,,,,0.061532,,,,,,,,,,,,,6569a2d0-f025-410f-b40a-60d1866466ee,229,,"[28.8, 47.1]",3901189,5,,,,1.1760052,,Right Foot,,,"[30.3, 50.7]",Ground Pass,3.9,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Jacques François Moubandje,3024.0,Left Back,19,Lille,143,"['7007efaf-9c77-4e58-aebc-633a0b582e2f', '727d51e7-4b2f-475a-921d-567ab0bb1a3b']",3,,,,,,,,,,,,,,,,Toulouse,130,00:05:03.797,Pass,
,,,,,,,,,,,,,,,,1.539536,,,,,,,,,,,,,34ba0cf0-8f3c-4d69-8e6e-af197592ae0a,234,,"[7.3, 41.6]",3901189,5,True,True,,1.1671624,,Drop Kick,,,"[23.7, 80.0]",High Pass,41.755478,,Injury Clearance,,,,,,,,,,1,Regular Play,Alban Lafont,2981.0,Goalkeeper,20,Toulouse,130,,10,,,,,,,,,,,,,,,,Toulouse,130,00:05:10.809,Pass,
,,,,,,,,,,,,,,,,1.833488,,,,,,,,,,,,,04179c13-4b1b-475a-b0c0-5c57b3e39750,236,,"[92.7, 0.1]",3901189,5,,,,0.43741456,,,,,"[106.6, 6.6]",Low Pass,15.344706,,Injury Clearance,,,,,,,,,Throw-in,1,From Throw In,Sofiane Boufal,3625.0,Left Wing,21,Lille,143,,47,,,,,,,,,,,,,,,,Lille,143,00:05:47.385,Pass,
,,,,,,,,,,,,,,,,2.411088,,,,,,,,,,,,,700b6b09-3c4d-40a6-ac73-b27e3f8b09fe,239,,"[13.5, 71.6]",3901189,5,,,,-1.8379935,,Right Foot,,,"[8.6, 53.7]",Ground Pass,18.558556,,,,Alban Lafont,2981.0,,,,,,,1,Regular Play,Issa Diop,4349.0,Right Center Back,22,Toulouse,130,['457154a7-0ce7-432a-9a46-56d410d3d7e1'],50,,,,,,,,,,,,,,,,Toulouse,130,00:05:50.360,Pass,
,,,,,,,,,,,,,,,,2.661867,,,,,,,,,,,,,37e64b1c-1451-41a6-ae5c-4d93ee56c361,242,,"[8.9, 53.7]",3901189,5,,,,-1.2239255,,Right Foot,,,"[19.6, 24.1]",Ground Pass,31.474592,,,,Marcel Tisserand,8677.0,,,,,,,1,Regular Play,Alban Lafont,2981.0,Goalkeeper,22,Toulouse,130,['75fcc6ae-dd64-4f16-9f36-4c43ed579ec7'],53,,,,,,,,,,,,,,,,Toulouse,130,00:05:53.725,Pass,
,,,,,,,,,,,,,,,,1.820017,,,,,,,,,,,,,ca24cfff-8d12-4181-86e5-a40aae046ffd,245,,"[25.2, 23.0]",3901189,5,,,,1.573941,,Right Foot,,,"[25.1, 54.8]",Ground Pass,31.800158,,,,Issa Diop,4349.0,,,,,,,1,Regular Play,Marcel Tisserand,8677.0,Left Center Back,22,Toulouse,130,['05aac0ee-3011-4994-94a8-bf1846e1cb50'],58,,,,,,,,,,,,,,,,Toulouse,130,00:05:58.271,Pass,
,,,,,,,,,,,,,,,,3.034758,,,,,,,,,,,,,7f909427-3567-4128-a691-6c60951e26a3,248,,"[40.9, 67.1]",3901189,6,,,,-0.0018796971,,Right Foot,,,"[94.1, 67.0]",High Pass,53.200092,,Incomplete,,Wergiton do Rosário Calmon,3030.0,,,,,,,1,Regular Play,Issa Diop,4349.0,Right Center Back,22,Toulouse,130,"['2aacf410-b8f4-41bb-92c0-c522558c165f', 'c7a59852-a960-493e-9376-38e4f45cc742']",6,,,,,,,,,,,,,,,,Toulouse,130,00:06:06.074,Pass,
,,,,,,,,,,,,,,,,1.10319,,,,,,,,,,,,,c7a59852-a960-493e-9376-38e4f45cc742,250,,"[26.0, 13.1]",3901189,6,,,,-0.22303097,,Head,,,"[35.7, 10.9]",High Pass,9.946356,,Incomplete,,Mounir Obbadi,40697.0,,,,,,Recovery,1,Regular Play,Djibril Sidibé,3446.0,Left Back,22,Toulouse,130,"['3f09f51b-fccb-460f-9c24-402955e72469', '50ccd080-8316-4cfb-9ff1-76a523f22e67', '7f909427-3567-4128-a691-6c60951e26a3']",9,,,,,,,,,,,,,,,,Lille,143,00:06:09.109,Pass,
,,,,,,,,,,,,,,,,1.116465,,,,,,,,,,,,,ec183293-cdf3-41b2-afd3-554a31e8528b,255,,"[97.8, 74.7]",3901189,6,,,,-2.6779451,,Right Foot,,,"[83.4, 67.5]",Ground Pass,16.09969,,,,Yann Bodiger,2961.0,,,,,,,1,Regular Play,Tongo Hamed Doumbia,16522.0,Center Attacking Midfield,22,Toulouse,130,['290dc99a-2b7a-445d-a6ed-ef7a14ac388c'],15,,,,,,,,,,,,,,,,Toulouse,130,00:06:15.357,Pass,
,,,,,,,,,,,,,,,,0.839969,,,,,,,,,,,,,a7411646-cba8-438c-ad90-421fd6706153,259,,"[85.6, 69.7]",3901189,6,,,,0.4911636,,Left Foot,,,"[98.5, 76.6]",Ground Pass,14.629422,,,,Wergiton do Rosário Calmon,3030.0,,,,,,,1,Regular Play,Yann Bodiger,2961.0,Right Defensive Midfield,22,Toulouse,130,"['27b3f3d4-a96c-4e45-a3ac-8bd266f58464', 'ca7ac43c-7829-4477-a283-fd6fb4c4b0ae']",17,,,,,,,,,,,,,,,,Toulouse,130,00:06:17.615,Pass,True
,,,,,,,,,,,,,,,,0.605061,,,,,,,,,,,,,1705f1da-3ae1-424a-9fc5-1aeb41d2fdd6,262,,"[98.5, 75.2]",3901189,6,,,,2.6559706,,Right Foot,,,"[91.3, 79.0]",Ground Pass,8.1412525,,,,Tongo Hamed Doumbia,16522.0,,,,,,,1,Regular Play,Wergiton do Rosário Calmon,3030.0,Right Wing,22,Toulouse,130,['7eb214dd-4057-4518-beea-4c44085da71b'],19,,,,,,,,,,,,,,,,Toulouse,130,00:06:19.450,Pass,
,,,,,,,,,,,,,,,,1.377097,,,,,,,,,,,,,b0b4603d-2223-4680-b5ce-326ee6e6d014,265,,"[89.4, 79.0]",3901189,6,,,,-3.0455923,,Right Foot,,,"[75.9, 77.7]",Ground Pass,13.5624485,,,,Steeve Yago,3035.0,,,,,,,1,Regular Play,Tongo Hamed Doumbia,16522.0,Center Attacking Midfield,22,Toulouse,130,['b55c8a75-f58c-49a7-a6fa-c491c6d753f3'],20,,,,,,,,,,,,,,,,Toulouse,130,00:06:20.781,Pass,
,,,,,,,,,,,,,,,,0.447706,,,,,,,,,,,,,78b0d38b-a8e2-408b-8ecc-f4a58e3aa30d,269,,"[69.5, 74.5]",3901189,6,,,,-0.61253756,,Right Foot,,,"[73.2, 71.9]",Ground Pass,4.5221677,,,,Yann Bodiger,2961.0,,,,,,,1,Regular Play,Steeve Yago,3035.0,Right Back,22,Toulouse,130,"['8b7d23aa-dfc0-4fe4-81fd-ef3c050dc451', 'e5186944-f32d-4ebd-8b45-7ddd894df1e5']",25,,,,,,,,,,,,,,,,Toulouse,130,00:06:25.465,Pass,True
,,,,,,,,,,,,,,,,0.90307,,,,,,,,,,,,,0be16493-0818-4f7b-83ab-ed9ae5161091,272,,"[73.2, 71.9]",3901189,6,,,,0.49513325,,Left Foot,,,"[83.2, 77.3]",Low Pass,11.364858,,,,Tongo Hamed Doumbia,16522.0,,,,,,,1,Regular Play,Yann Bodiger,2961.0,Right Defensive Midfield,22,Toulouse,130,['4a45d909-83f9-4651-bef7-ecff4a0cdb99'],26,,,,,,,,,,,,,,,,Toulouse,130,00:06:26.033,Pass,
,,,,,,,,,,,,,,,,2.142592,,,,,,,,,,,,,346ee0a1-e37b-4d3b-b4ce-d4c9503aa331,276,,"[85.3, 76.6]",3901189,6,,,,0.091093354,,Right Foot,,,"[106.1, 78.5]",Ground Pass,20.886599,,,,Wergiton do Rosário Calmon,3030.0,,,,,,,1,Regular Play,Tongo Hamed Doumbia,16522.0,Center Attacking Midfield,22,Toulouse,130,"['7423b27e-3eb4-434a-88ee-d237006df3b2', 'b8ff2cd2-fa77-4a91-9f89-5c623737dbc5']",28,,,,,,,,,,,,,,,,Toulouse,130,00:06:28.485,Pass,True
,,,,,,,,,,,,,,,,4.601097,,,,,,,,,,,,,d6e972d7-9d83-446a-bb21-dcdf8f66dee2,279,,"[106.8, 78.1]",3901189,6,,,,-1.3356632,,Left Foot,True,,"[120.0, 23.0]",High Pass,56.65907,,Out,,Martin Braithwaite Christensen,4447.0,,,True,,,,1,Regular Play,Wergiton do Rosário Calmon,3030.0,Right Wing,22,Toulouse,130,['dcb6a843-6f3b-437a-af96-4bc02d2a28fb'],31,,,,,,,,,,,,,,,,Toulouse,130,00:06:31.701,Pass,
,,,,,,,,,,,,,,,,2.062892,,,,,,,,,,,,,fbb019fe-0006-4611-9e5a-dec405cca6d4,281,,"[6.0, 44.0]",3901189,6,,,,-1.0055343,,Right Foot,,,"[25.6, 13.1]",Ground Pass,36.591938,,,,Djibril Sidibé,3446.0,,,,,,Goal Kick,1,From Goal Kick,Vincent Enyeama,40484.0,Goalkeeper,23,Lille,143,['eb99c330-065a-4ba2-8f41-66ad2dadfda0'],47,,,,,,,,,,,,,,,,Lille,143,00:06:47.599,Pass,
,,,,,,,,,,,,,,,,1.934,,,,,,,,,,,,,cbc01912-20ab-48af-a5e8-7c4e53a8fc74,283,,"[25.6, 13.1]",3901189,6,,,,2.1837666,,Right Foot,,,"[10.9, 34.0]",Ground Pass,25.551908,,,,Vincent Enyeama,40484.0,,,,,,,1,From Goal Kick,Djibril Sidibé,3446.0,Left Back,23,Lille,143,['73d3d30c-bf11-4ee0-89b3-9f30da220283'],49,,,,,,,,,,,,,,,,Lille,143,00:06:49.661,Pass,
,,,,,,,,,,,,,,,,3.509027,,,,,,,,,,,,,1bcc9b1c-2d86-4e61-8671-d910c193d068,285,,"[10.9, 34.0]",3901189,6,,,,-0.21545811,,Right Foot,,,"[70.3, 21.0]",High Pass,60.80592,,Incomplete,,Sofiane Boufal,3625.0,,,,,,,1,From Goal Kick,Vincent Enyeama,40484.0,Goalkeeper,23,Lille,143,"['17292d42-eadd-41e7-b974-9f409db3d3f1', '90f8a133-1f45-4cf6-8067-a08cf5505391']",51,,,,,,,,,,,,,,,,Lille,143,00:06:51.595,Pass,
,,,,,,,,,,,,,,,,0.122448,,,,,,,,,,,,,702ff906-2d4c-49d7-b9ef-c70eb2040b3f,289,,"[53.5, 55.4]",3901189,6,,,,0.2392316,,Right Foot,,,"[57.6, 56.4]",Ground Pass,4.2201896,,Incomplete,,Yann Bodiger,2961.0,,,,,,,1,From Goal Kick,Steeve Yago,3035.0,Right Back,23,Lille,143,"['3fa36f89-22e0-4387-99ae-eb93513aee67', '81b2aba5-e0a2-4cdf-b27a-31d10422af00']",56,,,,,,,,,,,,,,,,Toulouse,130,00:06:56.859,Pass,
,,,,,,,,,,,,,,,,2.899574,,,,,,,,,,,,,ee1fd640-e26c-4ddc-863b-3fc8029e5e6f,297,,"[55.1, 45.2]",3901189,7,,,,-0.47939435,,Right Foot,,,"[105.5, 19.0]",High Pass,56.80317,,Incomplete,,Martin Braithwaite Christensen,4447.0,,,,,,Free Kick,1,From Free Kick,Issa Diop,4349.0,Right Center Back,24,Toulouse,130,"['28c3aef5-2455-4317-b4d0-50524c1e30bb', 'b8b45285-f2a1-4579-b725-2a2507a0e6b1']",37,,,,,,,,,,,,,,,,Toulouse,130,00:07:37.051,Pass,
,,,,,,,,,,,,,,,,1.267839,,,,,,,,,,,,,28c3aef5-2455-4317-b4d0-50524c1e30bb,299,,"[14.6, 61.1]",3901189,7,,,,0.15991312,,Head,,,"[27.0, 63.1]",Low Pass,12.560255,,,,Morgan Amalfitano,3425.0,,,,,,Recovery,1,From Free Kick,Bakary Adama Soumaoro,3677.0,Right Back,24,Toulouse,130,"['173f9f55-01a4-45eb-be63-565507c988d6', 'ee1fd640-e26c-4ddc-863b-3fc8029e5e6f']",39,,,,,,,,,,,,,,,,Lille,143,00:07:39.951,Pass,
,,,,,,,,,,,,,,,,2.967507,,,,,,,,,,,,,78f13211-d757-4f84-88e3-5bfd5750b158,302,,"[19.1, 67.2]",3901189,7,,,,-0.5236847,,Right Foot,,,"[61.7, 42.6]",High Pass,49.192684,,Incomplete,,,,,,,,,,1,From Free Kick,Morgan Amalfitano,3425.0,Right Wing,24,Toulouse,130,['edcd6551-dae2-4009-836c-513be336209a'],44,,,,,,,,,,,,,,,,Lille,143,00:07:44.516,Pass,
,,,,,,,,,,,,,,,,1.177819,,,,,,,,,,,,,a4cb33c5-04d4-4ed2-a836-1468e1dce26a,305,,"[56.6, 43.3]",3901189,7,,,,1.7795335,,Right Foot,,,"[52.3, 63.6]",Ground Pass,20.750422,,,,Steeve Yago,3035.0,,,,,,,1,From Free Kick,Issa Diop,4349.0,Right Center Back,24,Toulouse,130,['bc4ed121-d61b-488a-981c-a9a1444cbdb2'],48,,,,,,,,,,,,,,,,Toulouse,130,00:07:48.793,Pass,
