50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.111914,,,,,,,,,,,,,5959dcfd-b1e9-4eb2-bda8-14ad6fcd78f8,132,,,"[36.9, 19.5]",3900542,3,,,,,1.566057,,Right Foot,,,,"[37.1, 61.7]",,Ground Pass,,42.200474,,,,Alaeddine Yahia,7444.0,,True,,,,1,From Free Kick,Damien Da Silva,4386.0,Left Center Back,10,Caen,140,['93dac992-ba53-4978-ad76-276e3c79a6d9'],40,,,,,,,,,,,,,,,,Caen,140,00:03:40.155,Pass,
,,,,,,,,,,,,,,,,,,2.786394,,,,,,,,,,,,,c47d117f-b585-462b-9ab3-e1ae8b4ceab0,135,,,"[43.8, 63.8]",3900542,3,,,,,-0.46659166,,Right Foot,,,,"[84.5, 43.3]",,High Pass,,45.571262,,,,Andy Delort,3038.0,,,,,,1,From Free Kick,Alaeddine Yahia,7444.0,Right Center Back,10,Caen,140,['5c33fa7c-3ba9-4074-a586-2560ed455b49'],45,,,,,,,,,,,,,,,,Caen,140,00:03:45.121,Pass,
,,,,,,,,,,,,,,,,,,1.165384,,,,,,,,,,,,,25f3b04f-7758-4120-a3c4-ca76f7fe8279,138,,,"[84.5, 43.3]",3900542,3,,,,True,-0.107427955,,,,,,"[94.7, 42.2]",,High Pass,,10.259142,,Incomplete,,Hervé Bazile,2991.0,,,,,,1,From Free Kick,Andy Delort,3038.0,Center Forward,10,Caen,140,"['5f41c7a7-9163-4038-bf63-49289e0b718a', 'b486c49d-6851-4e19-89ce-769f7d7946b2', 'fc7dcacc-1b28-4c63-a660-621ca03747bb']",47,,,,,,,,,,,,,,,,Caen,140,00:03:47.947,Pass,True
,,,,,,,,,,,,,,,,,,1.669393,,,,,,,,,,,,,5f41c7a7-9163-4038-bf63-49289e0b718a,140,,,"[25.4, 37.9]",3900542,3,,,,,0.7383415,,Head,,,,"[44.3, 55.1]",,High Pass,,25.554844,,Incomplete,,Florent Balmont,3211.0,,,,,Recovery,1,From Free Kick,Bakary Adama Soumaoro,3677.0,Left Center Back,10,Caen,140,"['25f3b04f-7758-4120-a3c4-ca76f7fe8279', 'c78390e8-ed49-4c29-a987-61eeab5350d2', 'd3245346-e210-4bb5-8c00-97bbe5d2f13f']",49,,,,,,,,,,,,,,,,Lille,143,00:03:49.113,Pass,
,,,,,,,,,,,,,,,,,,1.084838,,,,,,,,,,,,,c78390e8-ed49-4c29-a987-61eeab5350d2,144,,,"[75.8, 25.0]",3900542,3,,,,,0.5667292,,Right Foot,,,,"[76.9, 25.7]",,Ground Pass,,1.3038405,,,,Andy Delort,3038.0,,,,,Recovery,1,From Free Kick,Julien Féret,2959.0,Left Center Midfield,10,Caen,140,"['1b4fae5f-07fc-4e8f-b0e4-58312b10b5e6', '3c6488e4-7b06-4f01-934d-49598289860e', '5f41c7a7-9163-4038-bf63-49289e0b718a']",50,,,,,,,,,,,,,,,,Caen,140,00:03:50.782,Pass,True
,,,,,,,,,,,,,,,,,,3.016631,,,,,,,,,,,,,b909d342-a54b-4493-830b-5874c179ff48,147,,,"[85.7, 25.8]",3900542,3,,,,,-0.26211983,,Right Foot,,,,"[114.4, 18.1]",,Ground Pass,,29.71498,,Incomplete,,Emmanuel Imorou,4474.0,,,,,,1,From Free Kick,Andy Delort,3038.0,Center Forward,10,Caen,140,"['c384cbf5-3236-4135-8304-2cb2d33305d4', 'e05b7686-eb98-40f4-8acf-b3c7868916fc']",52,,,,,,,,,,,,,,,,Caen,140,00:03:52.015,Pass,
,,,,,,,,,,,,,,,,,,1.946081,,,,,,,,,,,,,121e1536-02ed-43dc-9788-1c5646829518,151,,,"[106.1, 0.1]",3900542,4,,,,,1.0263392,,,,,,"[112.7, 11.0]",,Low Pass,,12.742449,,,,Andy Delort,3038.0,,,,,Throw-in,1,From Throw In,Emmanuel Imorou,4474.0,Left Back,11,Caen,140,['ed0740bd-3a7b-47fb-bb87-c260314879df'],3,,,,,,,,,,,,,,,,Caen,140,00:04:03.673,Pass,
,,,,,,,,,,,,,,,,,,0.866105,,,,,,,,,,,,,5fff77e3-1a53-4e63-9e45-1badb01d3b58,157,,,"[104.7, 0.1]",3900542,4,,,,,1.2605395,,,,,,"[108.9, 13.2]",,Low Pass,,13.756817,,,,Hervé Bazile,2991.0,,,,,Throw-in,1,From Throw In,Emmanuel Imorou,4474.0,Left Back,12,Caen,140,['521a7a43-713d-4d3f-bd99-c3ad67d36d53'],18,,,,,,,,,,,,,,,,Caen,140,00:04:18.757,Pass,
,,,,,,,,,,,,,,,,,,1.355373,,,,,,,,,,,,,c7c03025-4760-4b16-8d4c-46a988b00215,164,,,"[3.0, 74.7]",3900542,4,,,,,-0.20454559,,Right Foot,,,,"[21.8, 70.8]",,Low Pass,,19.20026,,,,Florent Balmont,3211.0,,,,,,1,From Throw In,Éric Bauthéac,40486.0,Right Wing,12,Caen,140,"['37db2613-c36d-48dd-b736-7cb8c4ce7477', 'dcbe906f-5aad-4f2d-86aa-ba2715ad3c9d']",23,,,,,,,,,,,,,,,,Lille,143,00:04:23.123,Pass,True
,,,,,,,,,,,,,,,,,,1.838464,,,,,,,,,,,,,9276ead5-9e30-4b6e-952a-de7f18b2a3f2,167,,,"[92.7, 0.1]",3900542,4,,,,,0.81589717,,,,,,"[107.0, 15.3]",,High Pass,,20.869356,,,,Andy Delort,3038.0,,,,,Throw-in,1,From Throw In,Emmanuel Imorou,4474.0,Left Back,13,Caen,140,['7c584767-c101-4d85-8c59-0cdeafec38c2'],39,,,,,,,,,,,,,,,,Caen,140,00:04:39.634,Pass,
,,,,,,,,,,,,,,,,,,1.107615,,,,,,,,,,,,,55858b6b-8eac-4313-ad2f-f8002831c56a,171,,,"[107.0, 15.3]",3900542,4,,,,,2.3323894,,Right Foot,,,,"[94.7, 28.2]",,Low Pass,,17.82414,,,,Jonathan Delaplace,2979.0,,,,,,1,From Throw In,Andy Delort,3038.0,Center Forward,13,Caen,140,['856a2a6d-890d-42d2-bb41-4eea9b9153b8'],42,,,,,,,,,,,,,,,,Caen,140,00:04:42.373,Pass,
,,,,,,,,,,,,,,,,,,1.996459,,,,,,,,,,,,,35fec441-d800-4006-b20f-0f876da18972,174,,,"[94.7, 28.2]",3900542,4,,,,,-0.051237166,,Right Foot,,,,"[114.2, 27.2]",,Low Pass,,19.525623,,Incomplete,,Andy Delort,3038.0,,,,,,1,From Throw In,Jonathan Delaplace,2979.0,Right Center Midfield,13,Caen,140,"['968dbd05-ff3e-4b67-9e4f-6750e8458a4f', 'e881271d-6432-4eda-aced-21541c376990']",43,,,,,,,,,,,,,,,,Caen,140,00:04:43.509,Pass,
,,,,,,,,,,,,,,,,,,0.896824,,,,,,,,,,,,,aba62c4a-3afb-4eec-b0a5-5e23b2d3f6ff,178,,,"[101.2, 0.1]",3900542,4,,,,,1.6388727,,,,,,"[100.3, 13.3]",,Low Pass,,13.230646,,,,Julien Féret,2959.0,,,,,Throw-in,1,From Throw In,Emmanuel Imorou,4474.0,Left Back,14,Caen,140,['acdf57c0-5cfa-4bf5-8525-e513f434b133'],57,,,,,,,,,,,,,,,,Caen,140,00:04:57.100,Pass,
,,,,,,,,,,,,,,,,,,1.15491,,,,,,,,,,,,,a9e192ea-e4fc-4f12-9d09-35f7f18c9fa6,182,,,"[100.3, 13.3]",3900542,4,,,,,-1.2291808,,Right Foot,,,,"[103.5, 4.3]",,Low Pass,,9.551963,,,,Emmanuel Imorou,4474.0,,,,,,1,From Throw In,Julien Féret,2959.0,Left Center Midfield,14,Caen,140,"['204c4b4e-bd38-4ce6-bc94-2729e0de91ae', '4858bf42-b2c0-4eda-889a-411e07d92c10']",58,,,,,,,,,,,,,,,,Caen,140,00:04:58.113,Pass,True
,,,,,,,,,,,,,,,,,,0.666521,,,,,,,,,,,,,e521c75e-77ca-4049-9a4b-8b05449cc6b0,185,,,"[104.0, 5.0]",3900542,4,,,,,2.7805874,,Left Foot,,,,"[94.2, 8.7]",,Ground Pass,,10.475209,,,,Julien Féret,2959.0,,,,,,1,From Throw In,Emmanuel Imorou,4474.0,Left Back,14,Caen,140,"['5dfabf51-48a5-4fe5-940d-3560c01c20e2', '891f4c41-f836-485e-bd02-d2d1f26b3c2c']",59,,,,,,,,,,,,,,,,Caen,140,00:04:59.268,Pass,True
,,,,,,,,,,,,,,,,,,3.105089,,,,,,,,,,,,,ee055249-6f19-4f66-a400-21150809b136,189,,,"[90.6, 11.8]",3900542,5,,,,,1.7993333,,Right Foot,,,,"[77.9, 66.4]",,Low Pass,,56.05756,,,,Dennis Appiah,22111.0,,True,,,,1,From Throw In,Julien Féret,2959.0,Left Center Midfield,14,Caen,140,['ef82829d-9587-4a4f-8f20-4ce9faf0ea64'],1,,,,,,,,,,,,,,,,Caen,140,00:05:01.670,Pass,
,,,,,,,,,,,,,,,,,,0.232201,,,,,,,,,,,,,b9a89334-6f3b-4f5b-90a5-78b2adf767a2,192,,,"[80.9, 67.9]",3900542,5,,,,,-0.2234766,,Right Foot,,,,"[85.3, 66.9]",,Low Pass,,4.5122056,,Incomplete,,Andy Delort,3038.0,,,,,,1,From Throw In,Dennis Appiah,22111.0,Right Back,14,Caen,140,"['906eb82d-0be4-4ea5-967f-2aa53b664d6a', 'ac8a880f-d871-4cf2-b13e-89ed5868e5c8']",6,,,,,,,,,,,,,,,,Caen,140,00:05:06.381,Pass,
,,,,,,,,,,,,,,,,,,1.364199,,,,,,,,,,,,,a1130331-4ecc-4d69-8e9d-7221959a1b26,198,,,"[32.5, 14.1]",3900542,5,,,,,-0.22923194,,Right Foot,,,,"[50.5, 9.9]",,Ground Pass,,18.483505,,Incomplete,,Sofiane Boufal,3625.0,,,,,,1,From Throw In,Marvin Martin,7441.0,Left Center Midfield,14,Caen,140,"['cd385122-315d-4964-9edf-3124e3bd56bf', 'd4e2012d-8b5e-4b16-88bf-875cacc786db', 'fd71efd1-a2b1-4802-9ffc-e43dd5b9be15']",9,,,,,,,,,,,,,,,,Lille,143,00:05:09.304,Pass,True
,,,,,,,,,,,,,,,,,,0.975633,,,,,,,,,,,,,d4270a43-8733-4301-ae26-2ae1ab992683,206,,,"[78.5, 76.4]",3900542,5,,,,,0.028082503,,Right Foot,,,,"[96.3, 76.9]",,Ground Pass,,17.80702,,,,Ronny Rodelin,2955.0,,,,,,1,From Throw In,Dennis Appiah,22111.0,Right Back,14,Caen,140,['7a47254b-ad59-4081-8728-7b6c567cefc5'],12,,,,,,,,,,,,,,,,Caen,140,00:05:12.150,Pass,
,,,,,,,,,,,,,,,,,,0.023479,,,,,,,,,,,,,042f4306-e62e-4062-8c56-edb9a22ff438,209,,,"[97.0, 77.2]",3900542,5,,,,,-0.8086498,,Right Foot,,,,"[101.2, 72.8]",,Low Pass,,6.0827627,,Incomplete,,Hervé Bazile,2991.0,,,,,,1,From Throw In,Ronny Rodelin,2955.0,Right Midfield,14,Caen,140,"['3bf460e7-ac19-400e-a013-b1ae66e819eb', '6cb0b803-223d-43bb-bf8a-1dcb3913279a']",14,,,,,,,,,,,,,,,,Caen,140,00:05:14.976,Pass,
,,,,,,,,,,,,,,,,,,1.557292,,,,,,,,,,,,,dd3f7c2f-1d35-4106-87a9-6e2c81188e00,213,,,"[120.0, 80.0]",3900542,5,,,,,-1.7067055,,Left Foot,,,,"[115.2, 44.9]",,High Pass,True,35.426685,,Incomplete,,Damien Da Silva,4386.0,,,Inswinging,,Corner,1,From Corner,Hervé Bazile,2991.0,Left Midfield,15,Caen,140,"['7225e69a-f6fe-4896-b78e-c164da070eaf', 'c45603a2-5224-4d7f-9e96-b087fd53e530']",49,,,,,,,,,,,,,,,,Caen,140,00:05:49.204,Pass,
,,,,,,,,,,,,,,,,,,1.718823,,,,,,,,,,,,,c0047ef4-748a-4db8-b049-ebab448b5821,217,,,"[98.8, 39.5]",3900542,5,,,,,1.9242365,b644ea23-5b78-44b5-8c46-2d3b54c44101,Right Foot,,,,"[95.0, 49.8]",,Ground Pass,,10.978616,,,,Nicolas Seube,40698.0,True,,,,Recovery,1,From Corner,Julien Féret,2959.0,Left Center Midfield,15,Caen,140,['192ef93a-7d7b-4052-b1c7-f5e233667bb0'],52,,,,,,,,,,,,,,,,Caen,140,00:05:52.279,Pass,
,,,,,,,,,,,,,,,,,,1.614091,,,,,,,,,,,,,ce5421b5-fad0-4eac-a836-6ded26c42e93,221,,,"[120.0, 0.1]",3900542,6,,,,,1.6261669,,Right Foot,,,,"[117.6, 43.4]",,High Pass,True,43.366463,,Incomplete,,Alaeddine Yahia,7444.0,,True,Inswinging,,Corner,1,From Corner,Julien Féret,2959.0,Left Center Midfield,16,Caen,140,"['c541558a-3da4-4ba2-bab3-58fb1686727f', 'dccfbd58-281c-4fc2-8b3b-ae6c482134cf']",24,,,,,,,,,,,,,,,,Caen,140,00:06:24.009,Pass,
,,,,,,,,,,,,,,,,,,1.015483,,,,,,,,,,,,,7e62bf37-55af-42b1-ad99-dd29c6889c31,228,,,"[90.4, 29.7]",3900542,6,,,,True,-0.13800602,,,,,,"[101.2, 28.2]",,High Pass,,10.903669,,Incomplete,,Andy Delort,3038.0,,,,,Recovery,1,From Corner,Jonathan Delaplace,2979.0,Right Center Midfield,16,Caen,140,"['1f5a1bb2-df0f-4610-851b-5da53faef163', '4917321c-d52f-44ea-970f-7c2d869931b5', 'd4e9cec5-984f-42f0-8837-28701efeb3cd']",30,,,,,,,,,,,,,,,,Caen,140,00:06:30.520,Pass,True
,,,,,,,,,,,,,,,,,,1.001595,,,,,,,,,,,,,a3976470-60e8-4d92-9a53-179caa942f4f,231,,,"[79.6, 24.2]",3900542,6,,,,,-0.23523238,,Left Foot,,,,"[91.7, 21.3]",,Ground Pass,,12.442669,,,,Ronny Rodelin,2955.0,,,,,Recovery,1,From Corner,Emmanuel Imorou,4474.0,Left Back,16,Caen,140,['78d0230b-cc4e-4b8d-b678-647048bedc54'],33,,,,,,,,,,,,,,,,Caen,140,00:06:33.342,Pass,
,,,,,,,,,,,,,,,,,,0.26617,,,,,,,,,,,,,1fff58bf-2f7e-4ca7-a8e1-17cc48866958,236,,,"[91.4, 21.3]",3900542,6,,,,,-0.09232934,,Right Foot,,,,"[96.8, 20.8]",,Ground Pass,,5.4230986,,,,Julien Féret,2959.0,,,,,,1,From Corner,Ronny Rodelin,2955.0,Right Midfield,16,Caen,140,"['40984595-8275-486b-afb4-90bcd450f695', '790432a6-ee50-4fee-a119-d80e3a340f45', 'b17396f3-5754-4245-ae52-3bfe5e6f791e']",34,,,,,,,,,,,,,,,,Caen,140,00:06:34.809,Pass,True
,,,,,,,,,,,,,,,,,,2.855574,,,,,,,,,,,,,a90e56c5-9a9f-42a7-a876-8895a32b1725,245,,,"[23.3, 66.8]",3900542,6,,,,,-1.5192724,,Right Foot,,,,"[25.6, 22.2]",,Ground Pass,,44.659267,,,,Bakary Adama Soumaoro,3677.0,,True,,,Free Kick,1,From Free Kick,Vincent Enyeama,40484.0,Goalkeeper,18,Lille,143,['67e4dc7f-887e-41e1-9745-0200524beae3'],56,,,,,,,,,,,,,,,,Lille,143,00:06:56.874,Pass,
,,,,,,,,,,,,,,,,,,1.917268,,,,,,,,,,,,,57a0cac6-bf99-4008-a01b-270223568fe5,248,,,"[25.6, 21.7]",3900542,7,,,,,-0.17612217,,Right Foot,,,,"[37.4, 19.6]",,Ground Pass,,11.985408,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,From Free Kick,Bakary Adama Soumaoro,3677.0,Left Center Back,18,Lille,143,['a3530681-7c5c-4523-8d85-0444634c347e'],0,,,,,,,,,,,,,,,,Lille,143,00:07:00.683,Pass,
,,,,,,,,,,,,,,,,,,2.929411,,,,,,,,,,,,,197b9c03-3bfb-43ac-add8-ce6808907355,251,,,"[37.5, 19.3]",3900542,7,,,,,-0.08941611,,Right Foot,,,,"[95.5, 14.1]",,High Pass,,58.232635,,Incomplete,,Éric Bauthéac,40486.0,,,,,,1,From Free Kick,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,18,Lille,143,"['05fa7fab-5f88-48a3-bc48-a2d0abe8bd72', 'e3b93e1a-f402-4c3e-8c28-7e62a628f89b']",3,,,,,,,,,,,,,,,,Lille,143,00:07:03.751,Pass,
,,,,,,,,,,,,,,,,,,1.650293,,,,,,,,,,,,,05fa7fab-5f88-48a3-bc48-a2d0abe8bd72,253,,,"[24.6, 66.0]",3900542,7,,,,,-0.07677189,,Head,,,,"[33.7, 65.3]",,Low Pass,,9.1268835,,Incomplete,,Nicolas Seube,40698.0,,,,,Recovery,1,From Free Kick,Dennis Appiah,22111.0,Right Back,18,Lille,143,"['089d5a25-b412-453a-b9d9-f015763fe39b', '197b9c03-3bfb-43ac-add8-ce6808907355', 'd189177f-dab7-4bed-916e-1a73e8c57725']",6,,,,,,,,,,,,,,,,Caen,140,00:07:06.680,Pass,
,,,,,,,,,,,,,,,,,,0.959075,,,,,,,,,,,,,873bf32a-7637-4714-93ee-54c51e12d458,257,,,"[28.3, 68.6]",3900542,7,,,,,-2.0798671,,Left Foot,,,,"[23.5, 60.0]",,Ground Pass,,9.848858,,,,Alaeddine Yahia,7444.0,,,,,Recovery,1,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,19,Caen,140,['cb855bcd-f37d-453a-a5da-3b1eb44d3fb9'],9,,,,,,,,,,,,,,,,Caen,140,00:07:09.679,Pass,
,,,,,,,,,,,,,,,,,,1.88122,,,,,,,,,,,,,dde1ccba-1e4e-41f8-a741-1929ff535b85,260,,,"[22.5, 58.7]",3900542,7,,,,,-2.4302943,,Right Foot,,,,"[10.2, 48.1]",,Ground Pass,,16.237303,,,,Rémy Vercoutre,2963.0,,,,,,1,Regular Play,Alaeddine Yahia,7444.0,Right Center Back,19,Caen,140,['3bd4e875-9d7b-40e1-98fb-9bbfcb224252'],11,,,,,,,,,,,,,,,,Caen,140,00:07:11.538,Pass,
,,,,,,,,,,,,,,,,,,3.985364,,,,,,,,,,,,,6d51cdf0-8e33-42e6-a791-046ed68f599b,262,,,"[5.6, 45.9]",3900542,7,,,,,0.31511462,,Right Foot,,,,"[64.5, 65.1]",,High Pass,,61.950382,,,,Andy Delort,3038.0,,,,,,1,Regular Play,Rémy Vercoutre,2963.0,Goalkeeper,19,Caen,140,['305f479a-1b37-4e0e-a0b6-7bc92f69e180'],13,,,,,,,,,,,,,,,,Caen,140,00:07:13.419,Pass,
,,,,,,,,,,,,,,,,,,1.256371,,,,,,,,,,,,,62bff14c-a343-454b-b125-5b0961ba209d,264,,,"[63.5, 66.9]",3900542,7,,,,,0.093925714,,Head,,,,"[77.3, 68.2]",,High Pass,,13.861096,,Incomplete,,Ronny Rodelin,2955.0,,,,,,1,Regular Play,Andy Delort,3038.0,Center Forward,19,Caen,140,"['8724ec95-f60e-44ce-a6cd-dd4982784631', 'b3a89f8f-243e-492c-9bb8-6a299f89b34e']",17,,,,,,,,,,,,,,,,Caen,140,00:07:17.444,Pass,
,,,,,,,,,,,,,,,,,,0.592206,,,,,,,,,,,,,b3a89f8f-243e-492c-9bb8-6a299f89b34e,267,,,"[42.8, 11.9]",3900542,7,,,,,0.18998829,,Right Foot,,,,"[45.4, 12.4]",,Ground Pass,,2.6476405,,,,Djibril Sidibé,3446.0,,,,,Recovery,1,Regular Play,Bakary Adama Soumaoro,3677.0,Left Center Back,20,Lille,143,"['2aa40a2d-7eb0-4727-a10d-197408e208aa', '62bff14c-a343-454b-b125-5b0961ba209d', '910b18cd-42d1-401f-b61f-1b81d05ab568']",18,,,,,,,,,,,,,,,,Lille,143,00:07:18.701,Pass,True
,,,,,,,,,,,,,,,,,,3.345283,,,,,,,,,,,,,7719acd5-01d5-480a-b132-2f20245a299b,270,,,"[45.4, 12.4]",3900542,7,,,,,2.566168,,Right Foot,,,,"[34.3, 19.6]",,Ground Pass,,13.230646,,,,Vincent Enyeama,40484.0,,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Back,20,Lille,143,['efbf8f6b-8032-4804-b4d0-b0a0b63c65cb'],19,,,,,,,,,,,,,,,,Lille,143,00:07:19.645,Pass,
,,,,,,,,,,,,,,,,,,2.131963,,,,,,,,,,,,,f2764c21-e58d-4563-9e07-89321835374d,272,,,"[19.0, 38.0]",3900542,7,,,,,0.031904064,,Left Foot,,,,"[28.4, 38.3]",,Ground Pass,,9.404786,,,,Renato Civelli,29057.0,,,,,,1,Regular Play,Vincent Enyeama,40484.0,Goalkeeper,20,Lille,143,['f366f980-9a56-4ffe-b7a8-db8bee192559'],22,,,,,,,,,,,,,,,,Lille,143,00:07:22.990,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,1e92bd7b-e27e-417f-bba9-83bfafb1cca1,275,,,"[28.4, 38.3]",3900542,7,,,,,-0.38328415,,Right Foot,,,,"[34.6, 35.8]",,Ground Pass,,6.685058,,,,Florent Balmont,3211.0,,,,,,1,Regular Play,Renato Civelli,29057.0,Right Center Back,20,Lille,143,['4128070e-ea1a-4651-bb61-ffaab4b7c315'],25,,,,,,,,,,,,,,,,Lille,143,00:07:25.509,Pass,
,,,,,,,,,,,,,,,,,,1.324307,,,,,,,,,,,,,6b5ad004-6178-4133-b9c5-92adafaa9733,278,,,"[55.4, 32.6]",3900542,7,,,,,-0.07803054,,Right Foot,,,,"[79.7, 30.7]",,Ground Pass,,24.374166,,,,Éric Bauthéac,40486.0,,,,,,1,Regular Play,Florent Balmont,3211.0,Right Center Midfield,20,Lille,143,['7f069294-14d9-4871-9dde-404539d79e3a'],30,,,,,,,,,,,,,,,,Lille,143,00:07:30.621,Pass,
,,,,,,,,,,,,,,,,,,0.207738,,,,,,,,,,,,,f98226ca-71ea-408d-b554-d1a2c44c9f92,284,,,"[39.5, 50.9]",3900542,7,,,,,0.5028432,,Right Foot,,,,"[41.5, 52.0]",,Ground Pass,,2.2825425,,Incomplete,,Nicolas Seube,40698.0,,,,,Recovery,1,Regular Play,Alaeddine Yahia,7444.0,Right Center Back,20,Lille,143,"['e2a2f5e4-4414-452d-9711-ad9e99ba3709', 'eb47f2da-0d41-439f-8ed0-93ec93a83d5b']",32,,,,,,,,,,,,,,,,Caen,140,00:07:32.990,Pass,
,,,,,,,,,,,,,,,,,,1.808001,,,,,,,,,,,,,d8bb2272-5bd1-4d63-b039-23debbd6fda3,290,,,"[42.5, 54.6]",3900542,7,,,,,-1.3783208,,Right Foot,,,,"[48.6, 23.3]",,Ground Pass,,31.88887,,,,Emmanuel Imorou,4474.0,,,,,,1,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,20,Lille,143,['2af43eb7-4d9b-4703-98d7-0845207f4396'],39,,,,,,,,,,,,,,,,Caen,140,00:07:39.250,Pass,
,,,,,,,,,,,,,,,,,,2.531567,,,,,,,,,,,,,3f6547c6-49e0-4dc6-995d-8a638eb1b238,296,,,"[85.8, 16.7]",3900542,8,,,,,0.8190555,,Right Foot,True,,,"[114.5, 47.4]",,High Pass,,42.025944,,Incomplete,,Andy Delort,3038.0,,,,,Free Kick,1,From Free Kick,Julien Féret,2959.0,Left Center Midfield,21,Caen,140,"['ac14c7ef-97ae-425f-8b9d-1df8f31f499a', 'cd30b91c-1332-46fd-b691-af497cc7e623']",15,,,,,,,,,,,,,,,,Caen,140,00:08:15.233,Pass,
,,,,,,,,,,,,,,,,,,2.601323,,,,,,,,,,,,,9aadae9e-b8ea-41ee-b9e9-d0e579754ed3,300,,,"[14.9, 24.2]",3900542,8,,,,,-0.19101267,,Left Foot,,,,"[69.2, 13.7]",,High Pass,,55.305878,,Incomplete,,Djibril Sidibé,3446.0,,,,,,1,From Keeper,Vincent Enyeama,40484.0,Goalkeeper,22,Lille,143,"['3918aeba-3f1e-45a9-a242-7392c032c5fd', '8febb6ab-238b-468c-8866-fa2e149f0e02']",28,,,,,,,,,,,,,,,,Lille,143,00:08:28.093,Pass,
,,,,,,,,,,,,,,,,,,1.211865,,,,,,,,,,,,,3918aeba-3f1e-45a9-a242-7392c032c5fd,302,,,"[50.9, 66.4]",3900542,8,,,,,0.364526,,Head,,,,"[66.1, 72.2]",,Low Pass,,16.26899,,Incomplete,,Ronny Rodelin,2955.0,,,,,Recovery,1,From Keeper,Nicolas Seube,40698.0,Center Defensive Midfield,22,Lille,143,"['319c1340-1111-41f8-8903-3d5db61aa9aa', '89dd2f49-c8f6-4727-9234-1b2be181bdb8', '9aadae9e-b8ea-41ee-b9e9-d0e579754ed3']",30,,,,,,,,,,,,,,,,Caen,140,00:08:30.695,Pass,
,,,,,,,,,,,,,,,,,,1.29329,,,,,,,,,,,,,06cced91-d994-439f-ab39-b3894a385344,310,,,"[51.8, 73.1]",3900542,8,,,,,-1.5832957,,Right Foot,,,,"[51.7, 65.1]",,Ground Pass,,8.000625,,,,Nicolas Seube,40698.0,,,,,,1,Regular Play,Jonathan Delaplace,2979.0,Right Center Midfield,23,Caen,140,['18955d18-97fb-46a1-be98-cd3be2d89ad0'],35,,,,,,,,,,,,,,,,Caen,140,00:08:35.031,Pass,
,,,,,,,,,,,,,,,,,,1.246762,,,,,,,,,,,,,0b67ba21-5562-4f3d-ad52-ffa616cee2e5,312,,,"[51.7, 64.9]",3900542,8,,,,,-1.382361,,Right Foot,,,,"[55.8, 43.4]",,Ground Pass,,21.88744,,,,Julien Féret,2959.0,,,,,,1,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,23,Caen,140,['7950ffbc-a24f-431f-8dcd-b020e5489340'],36,,,,,,,,,,,,,,,,Caen,140,00:08:36.325,Pass,
,,,,,,,,,,,,,,,,,,0.185353,,,,,,,,,,,,,94348cbe-fedb-463e-8e7e-1cc8ef3307a4,316,,,"[84.7, 40.5]",3900542,8,,,,,0.36397895,,Right Foot,,,,"[86.8, 41.3]",,Ground Pass,,2.2472205,,Incomplete,,Emmanuel Imorou,4474.0,,,,,,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,23,Caen,140,"['60327db5-3ecd-49af-9645-36013089bc89', '819cfe2c-4312-4203-a424-0737956c4276', 'bdb7e1b7-eaa1-449f-8d97-933403c4e09c']",40,,,,,,,,,,,,,,,,Caen,140,00:08:40.696,Pass,True
