ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[65.9, 6.6]",,,,,,,,,,,,1.937447,,,,,,,,,,,,,,,09b7318e-d39f-405b-ba92-76ca556ce39c,2084,,,"[65.7, 6.6]",3900540,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Blaise Matuidi,4375.0,Left Center Midfield,98,Paris Saint-Germain,131,"['df695a3c-debf-4e22-a92a-9da96e049c89', 'e0eccaff-fc4e-4e84-bf5e-18d44d6e2303']",53,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:53.703,Carry,
,,,"[70.4, 23.5]",,,,,,,,,,,,2.103681,,,,,,,,,,,,,,,4007010c-1eee-4a26-9ce2-5452082333ec,2087,,,"[68.5, 12.6]",3900540,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,98,Paris Saint-Germain,131,"['17d15551-def5-41c2-a7f3-242c79751116', '2c9adf44-93d8-4f66-900f-7d96b85ab082']",56,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:56.551,Carry,
,,,"[78.3, 64.3]",,,,,,,,,,,,1.146419,,,,,,,,,,,,,,,dd196539-57e3-4ced-9e79-af76e15e2cbc,2090,,,"[73.4, 66.9]",3900540,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Serge Aurier,3481.0,Right Back,98,Paris Saint-Germain,131,"['58b98f40-fb15-4dd6-9d0c-b5f453eb7c32', 'd00d426f-c452-4d6d-a4b7-cd48ba139b63']",1,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:01.007,Carry,
,,,"[90.5, 62.4]",,,,,,,,,,,,1.830069,,,,,,,,,,,,,,,147b3ebe-c1ef-43a1-97f7-9d9d05122110,2093,,,"[92.9, 71.2]",3900540,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Wing,98,Paris Saint-Germain,131,"['608376f9-6ba7-4023-86c1-9fe8d8fcf61b', 'f3bcca15-1e32-4a16-8517-75ba44808bb5']",3,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:03.625,Carry,
,,,"[93.1, 20.3]",,,,,,,,,,,,0.991296,,,,,,,,,,,,,,,84cd960e-1f1e-4070-aaef-8bea9fa527a4,2100,,,"[93.1, 20.3]",3900540,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Blaise Matuidi,4375.0,Left Center Midfield,98,Paris Saint-Germain,131,"['476f244c-a6fb-4dd9-89b0-d09741cf8066', 'e18e17b5-3f61-46dd-a411-d1505edc3daa']",10,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:10.558,Carry,
,,,"[55.0, 25.2]",,,,,,,,,,,,1.298627,,,,,,,,,,,,,,,95ac0133-e43c-4d5c-be59-d0b0cc78653c,2111,,,"[57.0, 31.6]",3900540,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,98,Paris Saint-Germain,131,"['e70b4e26-27ae-443c-bd1e-637cbd3338ea', 'edd6edb7-c221-4aff-85e8-ca5928057f14']",22,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:22.684,Carry,
,,,"[64.0, 13.4]",,,,,,,,,,,,1.191963,,,,,,,,,,,,,,,f4c2f161-e8e1-4ecf-a17e-f69df3177568,2118,,,"[64.2, 13.6]",3900540,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Blaise Matuidi,4375.0,Left Center Midfield,98,Paris Saint-Germain,131,"['2156473a-4d5a-42ed-ad3a-48c9d371b1f0', 'b194f145-8f46-43f5-a993-267f849fcce6']",28,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:28.961,Carry,
,,,"[63.2, 33.1]",,,,,,,,,,,,0.951955,,,,,,,,,,,,,,,4a80a144-17d5-4b88-9292-0bc409865fe9,2121,,,"[63.4, 33.1]",3900540,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,98,Paris Saint-Germain,131,"['c0edbd19-2176-478f-a880-e76c58227ac9', 'e5e2b0e1-9d51-45f9-98d8-35d080756c0e']",31,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:31.354,Carry,
,,,"[71.5, 33.5]",,,,,,,,,,,,0.747212,,,,,,,,,,,,,,,6cb0d2fa-aa45-460c-a68f-5e93e6fb9f25,2124,,,"[69.6, 33.9]",3900540,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin Stambouli,8515.0,Right Center Midfield,98,Paris Saint-Germain,131,"['acf6bc2b-65aa-4f39-a7d0-5ed0210618e2', 'c610dcc3-fea1-48ba-b9ba-4361b7e0440f']",33,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:33.505,Carry,
,,,"[62.7, 17.5]",,,,,,,,,,,,1.678154,,,,,,,,,,,,,,,df611fc1-ad01-4986-a51d-e8139e9376ce,2127,,,"[61.0, 17.9]",3900540,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Blaise Matuidi,4375.0,Left Center Midfield,98,Paris Saint-Germain,131,"['89eadde4-27eb-4148-a0bb-cdef6c252260', 'df99c709-1890-4751-b6b6-7b5942659189']",35,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:35.386,Carry,
,,,"[54.8, 16.0]",,,,,,,,,,,,3.079195,,,,,,,,,,,,,,,08712aa9-beb4-4124-b60c-8faf8b9407d6,2130,,,"[67.7, 1.0]",3900540,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Layvin Kurzawa,4326.0,Left Back,98,Paris Saint-Germain,131,"['23be6788-f493-425c-98c4-a354f1586253', '99b473d5-4c76-49cd-b82b-5e354e2c9017']",38,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:38.446,Carry,
,,,"[37.5, 13.8]",,,,,,,,,,,,0.119079,,,,,,,,,,,,,,,31ce8c6f-64a1-42b0-868b-4239e851cbcd,2133,,,"[34.7, 13.0]",3900540,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Emiliano da Silva,3295.0,Left Center Back,98,Paris Saint-Germain,131,"['71fb388c-6486-4ef9-8cd6-c2b115f621dc', '8f80b518-06c6-44c8-b95f-89bcccec85c9']",43,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:43.278,Carry,
,,,"[48.6, 14.9]",,,,,,,,,,,,4.037083,,,,,,,,,,,,,,,ec579749-6689-48df-957e-4156288a7a3a,2136,,,"[47.1, 17.0]",3900540,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Layvin Kurzawa,4326.0,Left Back,98,Paris Saint-Germain,131,"['536840c0-ce30-412f-b4dd-df6a7252b5d3', 'f6b62e3e-2505-4dcf-b8d2-d6ea31848f1f']",44,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:44.535,Carry,
,,,"[40.1, 66.0]",,,,,,,,,,,,1.187284,,,,,,,,,,,,,,,6abb918c-d0cd-4ff3-846f-34a0d9a1ed84,2139,,,"[38.6, 65.2]",3900540,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Emiliano da Silva,3295.0,Left Center Back,98,Paris Saint-Germain,131,"['66d32b8e-e28a-4f29-9182-e7c226d0a452', 'fc083782-7d10-4657-997c-73d85a0e2291']",51,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:51.394,Carry,
,,,"[47.3, 65.6]",,,,,,,,,,,,0.536476,,,,,,,,,,,,,,,11b07c98-78f9-4c12-b5bb-1955beac1ecf,2144,,,"[47.3, 65.6]",3900540,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Emiliano da Silva,3295.0,Left Center Back,98,Paris Saint-Germain,131,"['3be4c762-9160-457a-a760-2dcc8e7d4755', 'b17bd621-2825-4c27-ae12-975205f6a469']",55,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:55.702,Carry,
,,,"[57.2, 58.1]",,,,,,,,,,,,0.286505,,,,,,,,,,,,,,,96d8088b-72a1-46fe-8b8f-cf2586d15af8,2147,,,"[54.6, 59.4]",3900540,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Wing,98,Paris Saint-Germain,131,"['272050a8-3336-453e-915a-bcdfe60599ed', 'a5e72ef0-8c45-45f0-a536-5798e191af6a']",57,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:57.169,Carry,
,,,"[50.3, 47.4]",,,,,,,,,,,,0.618025,,,,,,,,,,,,,,,cc250d99-b705-4771-979d-03622be375fa,2150,,,"[48.8, 48.5]",3900540,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,98,Paris Saint-Germain,131,"['0f5ec1e8-4897-4d90-9371-734861c33866', '183ec8d9-8473-4c7f-a395-82410192cc1e', 'e6fa7daf-5d10-4b1b-a5d8-d0142a09b601']",58,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:58.478,Carry,True
,,,"[44.6, 24.5]",,,,,,,,,,,,1.819305,,,,,,,,,,,,,,,8ecc891d-22e2-4cbb-ba77-1f6ff3bebfc4,2156,,,"[41.6, 24.5]",3900540,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,98,Paris Saint-Germain,131,"['0bae5e58-4018-45c0-8ca0-06d05522bef8', '40ae4e06-9cd1-43b6-84b0-ea7cc6e0552d']",1,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:06:01.984,Carry,
,,,"[54.6, 36.3]",,,,,,,,,,,,1.064599,,,,,,,,,,,,,,,7a7d7801-0871-4b9e-9b33-ae130577a761,2159,,,"[53.3, 35.9]",3900540,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,98,Paris Saint-Germain,131,"['01456f32-7ab3-4972-9b36-8229c0b4b5a5', 'eb11bbdd-dca9-458b-bfe7-f3ff1f4ba3ca']",5,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:06:05.332,Carry,
,,,"[85.8, 9.3]",,,,,,,,,,,,2.366102,,,,,,,,,,,,,,,88517f2d-432c-433d-903f-fe3108d31069,2162,,,"[72.4, 17.9]",3900540,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Blaise Matuidi,4375.0,Left Center Midfield,98,Paris Saint-Germain,131,"['1b38770f-5b7a-40a2-9cf0-bd659204de37', '903aade3-6800-46da-b54c-4baeee964f0f', 'dc99bb6f-636a-4291-b077-35546125dbd5']",7,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:06:07.694,Carry,True
,,,"[77.1, 8.3]",,,,,,,,,,,,1.35432,,,,,,,,,,,,,,,cc040f48-6e76-4c14-a2d0-0a2ed8b1a37a,2168,,,"[77.1, 8.3]",3900540,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edinson Roberto Cavani Gómez,4319.0,Left Wing,98,Paris Saint-Germain,131,"['11291d88-04c5-4e28-90a8-22b87e2a961d', 'e8e5f743-72e8-451f-a5f6-49f53ed8c9ea']",12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:06:12.094,Carry,
,,,"[57.2, 14.3]",,,,,,,,,,,,1.555074,,,,,,,,,,,,,,,85ca1886-d82c-4a0c-8814-2a6aa5c82d0b,2171,,,"[58.5, 14.3]",3900540,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,98,Paris Saint-Germain,131,"['0bb32ca2-add9-41de-9a39-11e84c96f205', '707660c7-26d9-4bce-bce2-8db8832c1bdf']",15,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:06:15.010,Carry,
,,,"[66.6, 51.7]",,,,,,,,,,,,1.730658,,,,,,,,,,,,,,,0000e49c-88dd-4e3c-ad54-d41ecc289c4a,2174,,,"[70.2, 69.7]",3900540,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Serge Aurier,3481.0,Right Back,98,Paris Saint-Germain,131,"['7457fffa-83b8-44d4-81b6-22d2ad744d37', 'e9c1214b-90e8-42c6-99fd-fe89f98aa6a7', 'ee690155-5e41-4980-b35e-182b3fcbbfc9']",19,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:06:19.107,Carry,True
,,,"[51.4, 53.0]",,,,,,,,,,,,0.912302,,,,,,,,,,,,,,,10a71094-b52c-4279-a534-153d579774a9,2178,,,"[51.4, 53.0]",3900540,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Emiliano da Silva,3295.0,Left Center Back,98,Paris Saint-Germain,131,"['dc8a919e-ef52-4991-850f-1ddc90e0dc00', 'eb0e6502-2b14-4f89-81ac-6f4347c2aa43']",22,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:06:22.467,Carry,
,,,"[62.3, 39.5]",,,,,,,,,,,,0.635234,,,,,,,,,,,,,,,38b14b09-fb77-4b1e-8c87-c484bbf6ebfb,2181,,,"[56.5, 41.0]",3900540,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,98,Paris Saint-Germain,131,"['c4c5a7d6-8d99-469b-a659-0d79e0fcf36e', 'fcc6cec3-be35-4817-a255-f02d525209aa']",24,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:06:24.923,Carry,
,,,"[104.7, 44.6]",,,,,,,,,,,,0.068746,,,,,,,,,,,,,,,636b803c-df18-4e86-8e72-4f94c4b0430d,2188,,,"[104.2, 41.6]",3900540,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,98,Paris Saint-Germain,131,"['33ed7b31-cca4-4f23-9f1f-201cc10baaa5', '528ef6a7-c9af-4d04-8610-4e39824a5183', 'bb4d37a1-e9d9-46d8-be2a-3ba253dbc26f']",28,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:06:28.778,Carry,True
,,,"[28.9, 63.5]",,,,,,,,,,,,0.768945,,,,,,,,,,,,,,,9b78c548-ba9e-43b1-89a8-55ac3e1ed2ad,2195,,,"[27.2, 59.2]",3900540,52,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Paul Baysse,4443.0,Right Center Back,99,OGC Nice,136,"['07d53d83-020b-421b-bdf1-f19cbf2f3364', 'abf32501-83e0-45cb-91a8-36ee2cac934a', 'dcbf69da-c22f-492d-854a-d341603734e2']",2,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:02.484,Carry,True
,,,"[29.1, 60.9]",,,,,,,,,,,,0.940354,,,,,,,,,,,,,,,e7c34def-d830-4c62-bd9d-a48f204177b1,2199,,,"[28.9, 63.5]",3900540,52,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Paul Baysse,4443.0,Right Center Back,99,OGC Nice,136,"['abf32501-83e0-45cb-91a8-36ee2cac934a', 'd2e12e6c-a1d0-4dad-9edb-9aad3a5a93ac', 'd3539084-0f63-4923-a928-53a43f1d8a23', 'dcbf69da-c22f-492d-854a-d341603734e2']",3,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:03.253,Carry,True
,,,"[38.5, 60.7]",,,,,,,,,,,,1.13912,,,,,,,,,,,,,,,eec25a38-b3a4-4e8d-a696-bdce06ad5fcf,2202,,,"[39.0, 61.1]",3900540,52,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vincent Koziello,4264.0,Right Center Midfield,99,OGC Nice,136,"['7ed7e0a5-f932-461c-8f8b-26350a89713e', 'be9dcba1-dd7c-4e20-882d-ecf5e0780fdd']",5,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:05.377,Carry,
,,,"[24.9, 50.2]",,,,,,,,,,,,0.806131,,,,,,,,,,,,,,,24fa7cf8-162a-4dc8-967b-2890992fcb96,2205,,,"[26.1, 53.4]",3900540,52,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mathieu Bodmer,4373.0,Left Center Back,99,OGC Nice,136,"['aac29cbd-ba96-4bcf-9fbe-a3329186cafb', 'b8ea10ff-0fa5-49ce-a59b-b49555b04abf', 'bbc1055b-de38-417c-b576-91c9832c8499']",7,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:07.840,Carry,True
,,,"[38.8, 7.2]",,,,,,,,,,,,1.199997,,,,,,,,,,,,,,,5d0abd3f-9e7a-4eb9-9158-a96fdc05f8bb,2209,,,"[37.7, 8.3]",3900540,52,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maxime Le Marchand,3229.0,Left Back,99,OGC Nice,136,"['cc1965d3-78d8-4c20-a0eb-45cbbba8d187', 'd870ae0f-1548-4d9c-93bb-4b8797e24b86']",11,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:11.200,Carry,
,,,"[51.6, 8.3]",,,,,,,,,,,,0.113768,,,,,,,,,,,,,,,684e7378-d1a5-4ffe-ab82-351c5a84d751,2212,,,"[51.6, 7.9]",3900540,52,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hatem Ben Arfa,16462.0,Right Center Forward,99,OGC Nice,136,"['31b0ea8b-9509-4bd4-9cca-04b64bd5ef5a', 'b5c5bc50-72b0-4b9b-906c-464db34041fe']",13,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:13.531,Carry,
,,,"[43.2, 8.5]",,,,,,,,,,,,0.430415,,,,,,,,,,,,,,,1167bfe5-4a98-41dd-8878-78609145106c,2215,,,"[43.0, 8.7]",3900540,52,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maxime Le Marchand,3229.0,Left Back,99,OGC Nice,136,"['4dc4a739-86c4-4e41-aa95-88951719f1dd', '674adfc0-95f6-4901-8293-00d639b040a7']",14,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:14.344,Carry,
,,,"[51.4, 17.7]",,,,,,,,,,,,0.488821,,,,,,,,,,,,,,,79cbd486-e34e-49a8-ab7d-f9ce7c711cf0,2218,,,"[49.5, 16.2]",3900540,52,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jean Michaël Seri,3359.0,Left Center Midfield,99,OGC Nice,136,"['2b2e602a-1cbe-4498-a429-e1b8c1a94e3c', '970f1e49-b89e-4509-9597-d590e6881b1e']",15,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:15.721,Carry,
,,,"[42.6, 25.8]",,,,,,,,,,,,2.082485,,,,,,,,,,,,,,,5101d278-1b84-450c-af2f-7d09e350b182,2221,,,"[44.1, 24.8]",3900540,52,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,99,OGC Nice,136,"['3b04274d-3644-4f10-8119-b54cd8ed50a7', 'c0f9c339-9365-48cb-aee1-bcafce166660']",17,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:17.216,Carry,
,,,"[29.1, 23.1]",,,,,,,,,,,,0.807519,,,,,,,,,,,,,,,c411e463-bfe6-4103-bc3c-2bcad6e46708,2224,,,"[29.1, 23.1]",3900540,52,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mathieu Bodmer,4373.0,Left Center Back,99,OGC Nice,136,"['3ed6e3e1-c814-463b-97e5-379b94753b93', '7f97e9f5-bd5d-4f6c-a302-4752479a2940']",20,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:20.659,Carry,
,,,"[44.1, 2.3]",,,,,,,,,,,,3.261206,,,,,,,,,,,,,,,a952b782-7a9d-4a16-af92-1e671490c5d6,2227,,,"[38.3, 5.9]",3900540,52,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maxime Le Marchand,3229.0,Left Back,99,OGC Nice,136,"['171d9a52-5c47-451e-a7e9-dc08ba23ff56', '488376c7-85af-4a44-9548-0d49223db28c', 'ce0624e4-bf95-4191-a7bf-55bf76efd445']",22,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:22.452,Carry,True
,,,"[38.1, 25.0]",,,,,,,,,,,,0.313285,,,,,,,,,,,,,,,5e24c7f0-f9cf-42bc-9e7a-3ec6088d211d,2234,,,"[36.2, 23.7]",3900540,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,100,OGC Nice,136,"['8dfbf251-a767-4993-99e4-07bc2ab40610', 'a745c663-4ddf-4618-b004-4d63c60c17c3', 'f7f1a80f-fe9e-4701-b7b4-1548605802da']",32,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:32.087,Carry,True
,,,"[30.8, 3.2]",,,,,,,,,,,,1.119571,,,,,,,,,,,,,,,c918ffb6-7d4e-4daa-ac62-105c4cf61f3e,2237,,,"[26.4, 10.9]",3900540,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathieu Bodmer,4373.0,Left Center Back,100,OGC Nice,136,"['a9974449-2bb1-4d8d-a364-9dbe57c7d856', 'afd2f5d2-125d-4fe6-9a76-227c977d8398', 'e27b8746-152e-4264-ac7c-641c3b0efdb5']",33,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:33.639,Carry,True
,,,"[34.5, 13.2]",,,,,,,,,,,,1.999997,,,,,,,,,,,,,,,9ffac2f5-8821-4c82-b4e3-e87f4c365825,2242,,,"[38.5, 13.2]",3900540,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean Michaël Seri,3359.0,Left Center Midfield,100,OGC Nice,136,"['0bf39653-7a07-48cc-a8bd-304416412fea', '5be7919e-c952-4839-8c6b-30ddbd8b0663', '8773f125-1a17-4b7f-85da-f7255a211f33']",35,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:35.436,Carry,True
,,,"[40.5, 31.6]",,,,,,,,,,,,1.442386,,,,,,,,,,,,,,,93727112-6b18-45c5-bca2-5e5ba98dddbe,2245,,,"[42.0, 30.5]",3900540,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Koziello,4264.0,Right Center Midfield,100,OGC Nice,136,"['3aef7c5a-e35a-43b9-95e6-375b83a8a1d7', 'a04b82db-f8ee-4401-bad2-e95f95c330a3']",38,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:38.599,Carry,
,,,"[68.1, 50.2]",,,,,,,,,,,,2.341453,,,,,,,,,,,,,,,6b3b7c24-a9b2-4d7d-8d5d-f56835101603,2248,,,"[55.0, 45.5]",3900540,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hatem Ben Arfa,16462.0,Right Center Forward,100,OGC Nice,136,"['1ce602d0-2aae-4f4e-ace6-793396e88a3e', '64ffea8e-de4e-42b7-b39f-5de18d79996f']",41,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:41.428,Carry,
,,,"[63.2, 35.7]",,,,,,,,,,,,1.037539,,,,,,,,,,,,,,,f9b3178b-e70f-4888-b70c-cb30b19cf4e3,2253,,,"[62.9, 33.7]",3900540,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Wing,101,Paris Saint-Germain,131,"['74c435d3-05a7-482c-a08f-b5e8e2cbc4b1', '7ce9d2b5-46f4-408b-8a0a-19c6e2b6e5e2', 'd1ccbf0c-43fa-4bed-a0f9-ad64161b2b4d']",45,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:07:45.564,Carry,True
,,,"[69.2, 56.0]",,,,,,,,,,,,1.20479,,,,,,,,,,,,,,,07446ada-2730-46f9-96bf-d02fb53fdb24,2256,,,"[68.7, 50.2]",3900540,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,101,Paris Saint-Germain,131,"['67364969-e6d8-4b5d-abbe-8c6829ee227e', '6d0891ba-83f9-4fd4-b605-b8354c2a5064']",48,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:07:48.157,Carry,
,,,"[98.5, 65.8]",,,,,,,,,,,,2.301946,,,,,,,,,,,,,,,a52805c6-a1dd-45d6-bc0c-2d4c6b28a483,2259,,,"[88.8, 63.0]",3900540,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,101,Paris Saint-Germain,131,"['3d3924ad-b021-4764-9584-ab85c39300e5', '55b8aaaa-75a6-453d-8ca2-f141e79db59e']",51,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:07:51.518,Carry,
,,,"[45.8, 7.4]",,,,,,,,,,,,1.051632,,,,,,,,,,,,,,,fc25534f-d3d2-4cac-932f-ac684d0d7546,2280,,,"[45.4, 7.4]",3900540,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maxime Le Marchand,3229.0,Left Back,104,OGC Nice,136,"['44d72d63-7779-4873-9a8c-b974569413a1', 'b0aa7a29-023a-4210-9d25-0a16cec4ac21']",11,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:09:11.863,Carry,
,,,"[42.2, 29.9]",,,,,,,,,,,,1.859347,,,,,,,,,,,,,,,4cd0fcae-0297-4b9c-bba4-a5ac1567e644,2283,,,"[45.4, 24.3]",3900540,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,104,OGC Nice,136,"['00d28839-c93b-4dec-b596-83108553ecf1', '4291f4ac-c4d7-4c79-bd1b-68b981ee2212', '769bf3d7-f170-4ed2-b6e9-2c389d1cacbc']",14,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:09:14.030,Carry,True
,,,"[53.9, 63.3]",,,,,,,,,,,,0.910175,,,,,,,,,,,,,,,bab61a4f-df16-4a04-a7d0-0b1702e03a21,2287,,,"[53.1, 65.0]",3900540,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romain Genevois,2971.0,Right Back,104,OGC Nice,136,"['080ce800-87c0-4d3c-9ebf-3b2e510ef655', '3eeee073-3e42-4548-acca-200872cd17cd', '82db1981-2317-426f-8782-bfd95328b7bd']",17,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:09:17.586,Carry,True
