50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.482604,,,,,,,,,,,,e6916035-d41f-49f8-8c7a-5898f5921cf0,138,,"[21.5, 17.5]",3901258,3,,,,,0.4160645,,Right Foot,,"[30.1, 21.3]",,Ground Pass,,9.402127,,,,,Nampalys Mendy,4506.0,,,,,,1,From Goal Kick,Paul Baysse,4443.0,Left Center Back,7,OGC Nice,136,['80a53053-8d21-426a-8d42-9384c589332c'],30,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:30.200,Pass,
,,,,,,,,,,,,,,,,1.117075,,,,,,,,,,,,e3f35ac1-00ab-4d7d-b01c-b913f478c9bb,141,,"[30.4, 22.7]",3901258,3,,,,,0.7728465,,Right Foot,,"[42.5, 34.5]",,Ground Pass,,16.901184,,,,,Vincent Koziello,4264.0,,,,,,1,From Goal Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,7,OGC Nice,136,['424221b3-9150-40dc-810b-b25cc501b22d'],32,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:32.463,Pass,
,,,,,,,,,,,,,,,,0.934187,,,,,,,,,,,,a0dd64ed-43d4-4130-bf65-8802b6383eef,143,,"[43.7, 33.9]",3901258,3,,,,,-2.540519,,Right Foot,,"[33.2, 26.7]",,Ground Pass,,12.731457,,,,,Nampalys Mendy,4506.0,,,,,,1,From Goal Kick,Vincent Koziello,4264.0,Right Center Midfield,7,OGC Nice,136,['c50fb077-6651-43cb-8186-b5a12dceae7e'],33,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:33.580,Pass,
,,,,,,,,,,,,,,,,1.890427,,,,,,,,,,,,03e95b15-c2c2-432a-9a16-311b28a9a643,146,,"[35.3, 33.1]",3901258,3,,,,,1.6565583,,Left Foot,,"[33.4, 55.2]",,Ground Pass,,22.181524,,,,,Romain Genevois,2971.0,,,,,,1,From Goal Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,7,OGC Nice,136,['bb3bf5fa-fe71-4ca8-ba2c-30743ed82301'],36,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:36.069,Pass,
,,,,,,,,,,,,,,,,2.219695,,,,,,,,,,,,a6478fb9-d74b-4d4c-80eb-1a903ba98e86,149,,"[34.2, 57.8]",3901258,3,,,,,1.1393014,,Left Foot,,"[40.6, 71.7]",,Ground Pass,,15.302614,,,,,Jérémy Pied,4270.0,,,,,,1,From Goal Kick,Romain Genevois,2971.0,Right Center Back,7,OGC Nice,136,['4d963e25-bb82-4035-9264-f38daa5aea4c'],39,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:39.093,Pass,
,,,,,,,,,,,,,,,,1.309736,,,,,,,,,,,,e7fee91b-dd68-48cc-978d-eee5641576bc,152,,"[50.0, 76.4]",3901258,3,,,,,-0.26694265,,Right Foot,,"[74.5, 69.7]",,Ground Pass,,25.399607,,,Incomplete,,Valère Germain,3210.0,,,,,,1,From Goal Kick,Jérémy Pied,4270.0,Right Back,7,OGC Nice,136,"['91a8867f-db9e-4e50-b500-66d5c43f4a09', 'b91671d5-6947-406b-8895-9b32a7dcae55']",41,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:41.376,Pass,
,,,,,,,,,,,,,,,,0.697971,,,,,,,,,,,,c6145da9-1a1a-4d18-8d4a-6cacab0a53da,159,,"[93.1, 70.2]",3901258,3,,,,,-1.237552,,Right Foot,,"[97.6, 57.2]",,Ground Pass,,13.756817,,,,,Alassane Pléa,3230.0,,,,,,1,From Goal Kick,Jérémy Pied,4270.0,Right Back,7,OGC Nice,136,"['7bea1bc1-9be3-41de-8254-098ef350fabc', '7e06df19-82b7-420d-b7d2-66e1eca582de']",49,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:49.723,Pass,True
,,,,,,,,,,,,,,,,3.158573,,,,,,,,,,,,0894806c-2342-4c37-bc9b-e0b892091502,165,,"[86.5, 57.8]",3901258,3,,,,,-1.3249232,,Left Foot,,"[99.7, 5.2]",,High Pass,,54.230988,,,,,Ricardo Domingos Barbosa Pereira,6352.0,,True,,,,1,From Goal Kick,Hatem Ben Arfa,16462.0,Center Attacking Midfield,7,OGC Nice,136,['534c3ad1-d407-44ac-9fb1-f3198a862a14'],54,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:54.765,Pass,
,,,,,,,,,,,,,,,,1.565778,,,,,,,,,,,,8dacb1b3-6973-4f38-b9cd-1ec7af511cd3,168,,"[110.7, 18.9]",3901258,4,,,,,1.5977129,2158acbe-394d-4ecd-8db0-0d4633fcaec6,Left Foot,True,"[110.0, 44.9]",,High Pass,,26.009422,,,,,Hatem Ben Arfa,16462.0,True,,,,,1,From Goal Kick,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,7,OGC Nice,136,['e2852ba8-70b5-4a9c-8938-5a4c8e9b1c94'],1,,,,,,,,,,,,,,,,,OGC Nice,136,00:04:01.794,Pass,
,,,,,,,,,,,,,,,,2.43892,,,,,,,,,,,,64acfc66-d936-4271-b330-49acfadfe479,177,,"[18.3, 56.3]",3901258,4,,,,,2.2339993,,Right Foot,,"[8.3, 69.1]",,Ground Pass,,16.243153,,,,,Jonathan Martins-Pereira,3364.0,,,,,,1,Regular Play,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,8,Guingamp,142,"['088d0583-8e50-40bd-8260-54d5aabb9d0f', '9f5c36df-9571-4ff7-b1d1-a21877d9dfd2']",9,,,,,,,,,,,,,,,,,Guingamp,142,00:04:09.283,Pass,True
,,,,,,,,,,,,,,,,2.201736,,,,,,,,,,,,1fc6ddb6-b458-4a13-a3ff-f9f91523320d,180,,"[15.4, 74.0]",3901258,4,,,,,-0.11656519,,Right Foot,,"[58.1, 69.0]",,High Pass,,42.991745,,,,,Mevlüt Erdinç,20027.0,,,,,,1,Regular Play,Jonathan Martins-Pereira,3364.0,Right Back,8,Guingamp,142,['0d8ef224-6818-47b3-a585-2b7230bd7fca'],14,,,,,,,,,,,,,,,,,Guingamp,142,00:04:14.408,Pass,
,,,,,,,,,,,,,,,,3.209897,,,,,,,,,,,,ba2757e9-a807-46b4-8e0b-0bcc954cc00c,182,,"[59.2, 67.9]",3901258,4,,,,True,-1.357501,,,,"[63.9, 46.2]",,High Pass,,22.203154,,,Incomplete,,,,,,,,,1,Regular Play,Mevlüt Erdinç,20027.0,Right Center Forward,8,Guingamp,142,"['d60df9c5-4b71-4d81-8876-26983043346b', 'f02c4cfa-f0c6-4a1e-98e3-62d2af445b25']",16,,,,,,,,,,,,,,,,,Guingamp,142,00:04:16.681,Pass,True
,,,,,,,,,,,,,,,,1.290741,,,,,,,,,,,,fb7aeca1-cf75-4338-ab4e-9c532d43c293,186,,"[56.4, 42.4]",3901258,4,,,,,1.8632953,,Right Foot,,"[51.1, 60.0]",,Ground Pass,,18.380697,,,,,Jérémy Pied,4270.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,9,OGC Nice,136,['4808b8b8-a65f-4135-8509-f336aa905859'],22,,,,,,,,,,,,,,,,,OGC Nice,136,00:04:22.429,Pass,
,,,,,,,,,,,,,,,,0.734521,,,,,,,,,,,,aae0775b-7800-4906-b0ee-b2ec4e3855da,189,,"[51.2, 61.4]",3901258,4,,,,,-0.21057196,,Right Foot,,"[64.3, 58.6]",,Ground Pass,,13.395895,,,,,Hatem Ben Arfa,16462.0,,,,,,1,Regular Play,Jérémy Pied,4270.0,Right Back,9,OGC Nice,136,['7484ee0f-ff2b-403f-8008-59e28199b2e8'],24,,,,,,,,,,,,,,,,,OGC Nice,136,00:04:24.766,Pass,
,,,,,,,,,,,,,,,,1.516378,,,,,,,,,,,,9c282489-7274-489a-a6c1-6f47b30f678b,192,,"[64.2, 58.6]",3901258,4,,,,,-2.0017004,,Left Foot,,"[54.5, 37.5]",,Ground Pass,,23.222834,,,Incomplete,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Hatem Ben Arfa,16462.0,Center Attacking Midfield,9,OGC Nice,136,"['385b2f8c-7ab1-4bac-8b83-53342644612b', '5b72dd76-ada8-467a-8f97-b1895d9d12c3', '5c8f0864-040e-4cf6-84b7-08a8e6140788']",25,,,,,,,,,,,,,,,,,OGC Nice,136,00:04:25.501,Pass,True
,,,,,,,,,,,,,,,,1.382695,,,,,,,,,,,,5b72dd76-ada8-467a-8f97-b1895d9d12c3,194,,"[65.6, 42.6]",3901258,4,,,,,-1.0571903,,Right Foot,,"[74.4, 27.0]",,Low Pass,,17.91089,,,Unknown,,Jimmy Briand,3213.0,,,,,Recovery,1,Regular Play,Mevlüt Erdinç,20027.0,Right Center Forward,9,OGC Nice,136,"['9c282489-7274-489a-a6c1-6f47b30f678b', 'f748d7d5-dc3a-4e3e-8048-eb498d0dee82']",27,,,,,,,,,,,,,,,,,Guingamp,142,00:04:27.017,Pass,
,,,,,,,,,,,,,,,,3.278984,,,,,,,,,,,,5345eac7-3436-4817-84f1-41296ed0a07d,199,,"[78.6, 23.1]",3901258,5,,,,,0.7619167,,Left Foot,,"[120.0, 62.6]",,High Pass,,57.220715,,,Out,,,,,,,,Free Kick,1,From Free Kick,Thibault Giresse,4434.0,Left Midfield,10,Guingamp,142,,8,,,,,,,,,,,,,,,,,Guingamp,142,00:05:08.618,Pass,
,,,,,,,,,,,,,,,,3.522412,,,,,,,,,,,,3d39547a-cb4a-4cb6-aa05-405431f1ab98,200,,"[6.0, 36.0]",3901258,5,,,,,-0.13181901,,Right Foot,,"[68.6, 27.7]",,High Pass,,63.147842,,,Incomplete,,Hatem Ben Arfa,16462.0,,,,,Goal Kick,1,From Goal Kick,Yoan Cardinale,4257.0,Goalkeeper,11,OGC Nice,136,"['b1a567cd-c123-4ba3-b927-9f29134d03d2', 'b45a7b72-f165-47a4-b56f-20cafc311764']",36,,,,,,,,,,,,,,,,,OGC Nice,136,00:05:36.594,Pass,
,,,,,,,,,,,,,,,,2.280511,,,,,,,,,,,,b1a567cd-c123-4ba3-b927-9f29134d03d2,202,,"[51.5, 52.4]",3901258,5,,,,True,0.49039707,,,,"[63.3, 58.7]",,High Pass,,13.3764715,,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,11,OGC Nice,136,"['3d39547a-cb4a-4cb6-aa05-405431f1ab98', 'c1cd5d0f-d544-493e-bd5f-b53582521c83', 'd4cba769-22b8-446b-8adb-57dea69740dc']",40,,,,,,,,,,,,,,,,,Guingamp,142,00:05:40.117,Pass,True
,,,,,,,,,,,,,,,,1.250292,,,,,,,,,,,,c1cd5d0f-d544-493e-bd5f-b53582521c83,204,,"[56.8, 21.4]",3901258,5,,,,,1.5707964,,Head,,"[56.8, 28.6]",,Low Pass,,7.2,,,,,Vincent Koziello,4264.0,,,,,Recovery,1,From Goal Kick,Jean Michaël Seri,3359.0,Left Center Midfield,11,OGC Nice,136,"['a600eb39-b230-49de-befa-f363fe67d03f', 'b1a567cd-c123-4ba3-b927-9f29134d03d2']",42,,,,,,,,,,,,,,,,,OGC Nice,136,00:05:42.397,Pass,
,,,,,,,,,,,,,,,,0.734682,,,,,,,,,,,,c2a28108-067c-4f46-b83b-5bd82092babe,207,,"[55.7, 31.6]",3901258,5,,,,,0.4392622,,Right Foot,,"[64.0, 35.5]",,Ground Pass,,9.170606,,,,,Valère Germain,3210.0,,,,,,1,From Goal Kick,Vincent Koziello,4264.0,Right Center Midfield,11,OGC Nice,136,['49089977-eee6-40dd-bdfd-7e7786fa975a'],43,,,,,,,,,,,,,,,,,OGC Nice,136,00:05:43.653,Pass,
,,,,,,,,,,,,,,,,2.653434,,,,,,,,,,,,be534f11-6a8f-437c-9b99-1a5bf77fbd97,209,,"[64.0, 35.5]",3901258,5,,,,,1.9133544,,Right Foot,,"[54.3, 62.7]",,Ground Pass,,28.877846,,,,,Jérémy Pied,4270.0,,,,,,1,From Goal Kick,Valère Germain,3210.0,Right Center Forward,11,OGC Nice,136,['d5f534e7-cf1b-4955-aa10-ebb448279725'],44,,,,,,,,,,,,,,,,,OGC Nice,136,00:05:44.388,Pass,
,,,,,,,,,,,,,,,,1.387784,,,,,,,,,,,,ed58c5b5-79ba-4741-ac76-c412eeebd48e,212,,"[60.9, 68.6]",3901258,5,,,,,-0.58526665,,Right Foot,,"[77.8, 57.4]",,Ground Pass,,20.274368,,,,,Hatem Ben Arfa,16462.0,,,,,,1,From Goal Kick,Jérémy Pied,4270.0,Right Back,11,OGC Nice,136,['cf35a74d-6de1-422c-ad4c-4c121b227d8e'],49,,,,,,,,,,,,,,,,,OGC Nice,136,00:05:49.271,Pass,
,,,,,,,,,,,,,,,,2.299121,,,,,,,,,,,,e98bfc80-a372-429a-85de-479a7c8c740d,214,,"[77.8, 57.4]",3901258,5,,,,,0.111641474,,Right Foot,,"[100.1, 59.9]",,Ground Pass,,22.439697,,,Incomplete,,Valère Germain,3210.0,,,,,,1,From Goal Kick,Hatem Ben Arfa,16462.0,Center Attacking Midfield,11,OGC Nice,136,"['8cf16e8b-d88e-46d9-b50b-338616e714f5', 'dd0c5062-fbc3-4057-b7cd-62014635e9c4']",50,,,,,,,,,,,,,,,,,OGC Nice,136,00:05:50.659,Pass,
,,,,,,,,,,,,,,,,0.888802,,,,,,,,,,,,6e355bdf-e961-4fcd-8eb7-5a637f30f878,219,,"[15.6, 21.6]",3901258,5,,,,,0.032668114,,Right Foot,,"[30.9, 22.1]",,Ground Pass,,15.308167,,,,,Younousse Sankharé,3348.0,,,,,,1,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,12,Guingamp,142,"['0005b3bf-8548-42bf-92c9-0c8cb87fcec3', '9468b7e0-91a1-4211-aca9-4a5f6f45ba55']",54,,,,,,,,,,,,,,,,,Guingamp,142,00:05:54.274,Pass,True
,,,,,,,,,,,,,,,,1.398457,,,,,,,,,,,,92d5ad29-403d-4659-bae7-7cf4f163b573,224,,"[33.1, 20.9]",3901258,5,,,,,0.70148355,,Left Foot,,"[44.7, 30.7]",,Low Pass,,15.185519,,,Incomplete,,,,,,,,,1,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,12,Guingamp,142,"['5c914d6b-98c8-4475-b1c9-a9295a2550ce', '79b99a41-cba0-4007-9f08-7cd0aee36603']",57,,,,,,,,,,,,,,,,,Guingamp,142,00:05:57.276,Pass,True
,,,,,,,,,,,,,,,,0.226266,,,,,,,,,,,,5c914d6b-98c8-4475-b1c9-a9295a2550ce,226,,"[75.4, 49.4]",3901258,5,,,,,-2.8864102,,Right Foot,,"[73.1, 48.8]",,Low Pass,,2.376973,,,Incomplete,,Nampalys Mendy,4506.0,,,,,Recovery,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,12,Guingamp,142,"['1e665aa4-0cd4-4141-8143-1d436676f1b0', '92d5ad29-403d-4659-bae7-7cf4f163b573', 'bc30da73-1f34-4e87-b9d7-10b57077eab2', 'f9264291-46e9-4a88-b46a-e7828c8f00fa']",58,,,,,,,,,,,,,,,,,OGC Nice,136,00:05:58.674,Pass,True
,,,,,,,,,,,,,,,,1.048948,,,,,,,,,,,,34496739-c26c-4969-ab96-667a5d696f9d,230,,"[54.2, 32.6]",3901258,6,,,,,-3.0381892,,Right Foot,,"[43.6, 31.5]",,Ground Pass,,10.656922,,,,,Jimmy Briand,3213.0,,,,,Recovery,1,Regular Play,Mevlüt Erdinç,20027.0,Right Center Forward,12,Guingamp,142,"['3d1ad2ac-3dec-4eb1-98fa-3e3b974ad85e', '7c6f6483-acb2-4f43-a692-97c52f0008d0']",0,,,,,,,,,,,,,,,,,Guingamp,142,00:06:00.084,Pass,True
,,,,,,,,,,,,,,,,2.581427,,,,,,,,,,,,9b747014-1fb0-47f6-8514-29821c3dda97,242,,"[13.6, 51.0]",3901258,6,,,,,-0.0016501636,,Right Foot,,"[74.2, 50.9]",,High Pass,,60.600082,,,,,Mevlüt Erdinç,20027.0,,,,,,1,Regular Play,Jonas Lössl,3322.0,Goalkeeper,12,Guingamp,142,['d8a59e89-85d7-49d9-b280-0ce98c5f3a0e'],18,,,,,,,,,,,,,,,,,Guingamp,142,00:06:18.929,Pass,
,,,,,,,,,,,,,,,,1.247957,,,,,,,,,,,,f7062db2-b417-4052-9627-36fa974d2daa,244,,"[74.2, 50.9]",3901258,6,,,,True,0.16941305,,,,"[89.4, 53.5]",,High Pass,,15.420765,,,Incomplete,,Jimmy Briand,3213.0,,,,,,1,Regular Play,Mevlüt Erdinç,20027.0,Right Center Forward,12,Guingamp,142,"['10fe7133-01d6-4476-9acd-6c67fc060054', '8a4aca3f-5ee5-416a-a5c0-a8192156d32b', '91699ab2-f93d-4fbf-9286-67f1e4f24fec']",21,,,,,,,,,,,,,,,,,Guingamp,142,00:06:21.511,Pass,True
,,,,,,,,,,,,,,,,1.991842,,,,,,,,,,,,9f5b6601-4dce-4fd5-9b17-343b311c1dd0,249,,"[21.7, 29.9]",3901258,6,,,,,2.4805496,,Left Foot,,"[7.3, 41.1]",,Ground Pass,,18.242807,,,,,Yoan Cardinale,4257.0,,,,,,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,13,OGC Nice,136,['7ad533d0-16a8-4b57-90ff-e34b59d36778'],25,,,,,,,,,,,,,,,,,OGC Nice,136,00:06:25.216,Pass,
,,,,,,,,,,,,,,,,1.502612,,,,,,,,,,,,7f53fb49-4d2d-4109-8766-449b71d3c4e0,252,,"[8.7, 43.1]",3901258,6,,,,,1.3554386,,Right Foot,,"[12.2, 59.1]",,Ground Pass,,16.37834,,,,,Jérémy Pied,4270.0,,,,,,1,Regular Play,Yoan Cardinale,4257.0,Goalkeeper,13,OGC Nice,136,['0ed9231b-9134-4ff8-ac2a-331fca9dde1c'],28,,,,,,,,,,,,,,,,,OGC Nice,136,00:06:28.797,Pass,
,,,,,,,,,,,,,,,,1.33475,,,,,,,,,,,,2428257c-0ff4-494d-92cb-3273e4572739,255,,"[17.2, 63.8]",3901258,6,,,,,-1.6769531,,Right Foot,,"[15.9, 51.6]",,Ground Pass,,12.269067,,,,,Romain Genevois,2971.0,,,,,,1,Regular Play,Jérémy Pied,4270.0,Right Back,13,OGC Nice,136,['78a927cd-146c-4b64-9be1-e183d98d1b65'],32,,,,,,,,,,,,,,,,,OGC Nice,136,00:06:32.070,Pass,
,,,,,,,,,,,,,,,,1.216961,,,,,,,,,,,,e5d34f71-79e9-46f8-8cfb-068ebdfd0236,258,,"[15.9, 44.7]",3901258,6,,,,,-1.3800737,,Right Foot,,"[19.8, 24.5]",,Ground Pass,,20.57304,,,,,Paul Baysse,4443.0,,,,,,1,Regular Play,Romain Genevois,2971.0,Right Center Back,13,OGC Nice,136,['a0392f7e-4165-4b25-ac1d-d0ae45251d10'],34,,,,,,,,,,,,,,,,,OGC Nice,136,00:06:34.898,Pass,
,,,,,,,,,,,,,,,,1.671473,,,,,,,,,,,,347f7c29-a387-4092-b95c-d39d2e9c2a5f,261,,"[32.6, 19.4]",3901258,6,,,,,-0.89200354,,Right Foot,,"[44.7, 4.4]",,Ground Pass,,19.272001,,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,Regular Play,Paul Baysse,4443.0,Left Center Back,13,OGC Nice,136,['a5a7d1ed-d1a3-4b8e-a0ed-346608f0c9d9'],38,,,,,,,,,,,,,,,,,OGC Nice,136,00:06:38.237,Pass,
,,,,,,,,,,,,,,,,1.105435,,,,,,,,,,,,58681843-a13d-4943-8526-198949eab0d9,264,,"[44.7, 3.8]",3901258,6,,,,,2.7651024,,Right Foot,,"[36.1, 7.2]",,Ground Pass,,9.247703,,,,,Paul Baysse,4443.0,,,,,,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,13,OGC Nice,136,['ba4bd339-ceac-49bf-9365-c4dd7707a06f'],41,,,,,,,,,,,,,,,,,OGC Nice,136,00:06:41.541,Pass,
,,,,,,,,,,,,,,,,1.263111,,,,,,,,,,,,820c8a36-d297-4dde-85b9-3e5a9a7cd9e9,267,,"[37.9, 9.4]",3901258,6,,,,,1.6262949,,Right Foot,,"[37.5, 16.6]",,Ground Pass,,7.2111025,,,,,Jean Michaël Seri,3359.0,,,,,,1,Regular Play,Paul Baysse,4443.0,Left Center Back,13,OGC Nice,136,['70b19d70-9881-4a2e-b754-c66c8b1a378a'],43,,,,,,,,,,,,,,,,,OGC Nice,136,00:06:43.875,Pass,
,,,,,,,,,,,,,,,,1.680326,,,,,,,,,,,,135b67d6-6762-4fd3-b549-540372f1a974,270,,"[39.3, 22.0]",3901258,6,,,,,1.6459235,,Right Foot,,"[36.5, 59.2]",,Ground Pass,,37.30523,,,,,Romain Genevois,2971.0,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,13,OGC Nice,136,['d0023e52-c216-40ff-a639-bbf811444cbb'],46,,,,,,,,,,,,,,,,,OGC Nice,136,00:06:46.180,Pass,
,,,,,,,,,,,,,,,,1.103163,,,,,,,,,,,,0d9d7970-c3e2-4066-9c04-a8b1e493a389,273,,"[55.6, 64.9]",3901258,6,,,,,-0.039978687,,Right Foot,,"[80.6, 63.9]",,Low Pass,,25.019993,,,,,Valère Germain,3210.0,,,,,,1,Regular Play,Romain Genevois,2971.0,Right Center Back,13,OGC Nice,136,['6df21a6b-5d04-4bc5-808c-fd7e73d7a4cd'],51,,,,,,,,,,,,,,,,,OGC Nice,136,00:06:51.977,Pass,
,,,,,,,,,,,,,,,,1.808887,,,,,,,,,,,,164c054c-325b-4293-8b4f-98e69824c23e,279,,"[15.6, 8.4]",3901258,6,,,,,1.6635526,,Right Foot,,"[14.0, 25.6]",,Ground Pass,,17.274258,,,,,Christophe Kerbrat,2936.0,,,,,,1,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,14,Guingamp,142,['b8c3ce46-8344-4039-9ece-8e8f4949d72b'],56,,,,,,,,,,,,,,,,,Guingamp,142,00:06:56.672,Pass,
,,,,,,,,,,,,,,,,2.571689,,,,,,,,,,,,62e73d49-e882-4f2c-8b30-821006ec85bd,283,,"[8.4, 14.8]",3901258,7,,,,,-0.38248658,,Left Foot,,"[34.5, 4.3]",,High Pass,,28.132898,,,,,Thibault Giresse,4434.0,,,,,,1,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,14,Guingamp,142,"['de956e54-9a50-4791-bc1e-ed1999dbf24f', 'f2722900-ecec-4196-a25d-8473daef5146']",0,,,,,,,,,,,,,,,,,Guingamp,142,00:07:00.705,Pass,True
,,,,,,,,,,,,,,,,1.129963,,,,,,,,,,,,5b14e02e-fb18-4f73-b6f4-5c787858951c,286,,"[34.8, 4.5]",3901258,7,,,,True,0.14941572,,,,"[53.4, 7.3]",,Low Pass,,18.809572,,,,,Jimmy Briand,3213.0,,,,,,1,Regular Play,Thibault Giresse,4434.0,Left Midfield,14,Guingamp,142,"['1717f030-00e6-4ca4-a767-eacd4cfdc132', 'e1ecce87-6f2a-4037-9620-11e0c2b089bb']",3,,,,,,,,,,,,,,,,,Guingamp,142,00:07:03.277,Pass,True
,,,,,,,,,,,,,,,,0.873146,,,,,,,,,,,,42aca248-a847-4ebf-9a4e-5339ad4df953,293,,"[77.0, 74.1]",3901258,7,,,,,-2.5496218,,Left Foot,,"[65.4, 66.3]",,Ground Pass,,13.978555,,,,,Nampalys Mendy,4506.0,,,,,Recovery,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,15,OGC Nice,136,"['6b7ce43b-2e35-4a9c-8300-1e7c952dc956', 'cc7b4947-56c9-484d-99bc-0b86e07093f0']",6,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:06.490,Pass,True
,,,,,,,,,,,,,,,,1.110597,,,,,,,,,,,,64991399-fe97-4b37-9021-76aeb15ea60a,296,,"[62.9, 54.1]",3901258,7,,,,,-1.6534479,,Right Foot,,"[61.5, 37.2]",,Ground Pass,,16.95789,,,,,Jean Michaël Seri,3359.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,15,OGC Nice,136,['2d03ce7d-0ef0-411c-9789-5152bf4e0c98'],10,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:10.185,Pass,
,,,,,,,,,,,,,,,,2.174727,,,,,,,,,,,,0015d13e-a9b1-4ce4-b142-e669bae583fc,299,,"[61.5, 34.5]",3901258,7,,,,,-1.3004291,,Right Foot,,"[68.9, 7.8]",,Ground Pass,,27.706497,,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,15,OGC Nice,136,['d7d6ad77-c448-4362-9419-d5cf5a485d68'],12,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:12.246,Pass,
,,,,,,,,,,,,,,,,1.637304,,,,,,,,,,,,87cfc465-9b5d-4f97-a382-5e87c6255730,302,,"[70.7, 9.4]",3901258,7,,,,,1.8707833,,Right Foot,,"[63.4, 33.0]",,Ground Pass,,24.70324,,,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,15,OGC Nice,136,['d0218a4e-7471-4da6-b9ae-969bed57f1ad'],16,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:16.259,Pass,
,,,,,,,,,,,,,,,,1.256233,,,,,,,,,,,,96fcdfc5-bb2a-457b-863b-5701251e9c2e,305,,"[61.1, 36.3]",3901258,7,,,,,1.361931,,Right Foot,,"[65.0, 54.7]",,Ground Pass,,18.808775,,,,,Vincent Koziello,4264.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,15,OGC Nice,136,['60829378-fa75-4de2-9f3b-d9baced03e6d'],20,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:20.289,Pass,
,,,,,,,,,,,,,,,,0.842957,,,,,,,,,,,,483f1cd5-126c-4bc3-8ec8-9ea6023f8947,308,,"[70.1, 57.0]",3901258,7,,,,,0.330548,,Right Foot,,"[80.3, 60.5]",,Ground Pass,,10.783784,,,,,Alassane Pléa,3230.0,,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,15,OGC Nice,136,['7a3dd8fa-9234-4f15-ad76-73abdd1d0d4a'],23,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:23.224,Pass,
