50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.438385,,,,,,,,,,,,,e4b371c8-b6cd-43a9-9a0d-f75922918465,143,,,"[89.2, 9.4]",3901152,2,,,,-2.5761087,,Right Foot,,,"[84.0, 6.1]",,High Pass,,6.158734,,Incomplete,,Hervé Bazile,2991.0,,,,,,1,Regular Play,Andy Delort,3038.0,Right Center Forward,5,Caen,140,"['00b364dd-854a-4b8a-b089-aefdf307fb7b', '5fbf49b8-3d82-4885-b0ce-ca25c65be935', '78c9e7d1-2ae1-43ed-a54c-30b852cb7c98']",1,,,,,,,,,,,,,,,,Caen,140,00:02:01.589,Pass,True
,,,,,,,,,,,,,,,,,3.755644,,,,,,,,,,,,,3772c5be-be89-4857-8b84-168f4e2c1bbb,147,,,"[44.3, 75.1]",3901152,2,,,,-2.252977,,Right Foot,,,"[21.8, 47.4]",,Ground Pass,,35.68669,,,,Sylvain Armand,40699.0,,,,,,1,Regular Play,Mehdi Zeffane,3195.0,Right Back,6,Rennes,134,['22adf09a-4690-4958-b0b3-6efd4c6637e4'],5,,,,,,,,,,,,,,,,Rennes,134,00:02:05.863,Pass,
,,,,,,,,,,,,,,,,,2.009325,,,,,,,,,,,,,691b5eca-d6b4-43cd-81c2-596f442e12cc,150,,,"[21.5, 36.8]",3901152,2,,,,-0.3741044,,Left Foot,,,"[35.0, 31.5]",,Ground Pass,,14.503103,,,,Yoann Gourcuff,4602.0,,,,,,1,Regular Play,Sylvain Armand,40699.0,Left Center Back,6,Rennes,134,['c2e4aa47-3768-4070-9f0e-50078f8609f3'],11,,,,,,,,,,,,,,,,Rennes,134,00:02:11.216,Pass,
,,,,,,,,,,,,,,,,,0.944328,,,,,,,,,,,,,6983948e-5d7e-4f4e-9c51-9690b1fe1856,153,,,"[37.5, 31.5]",3901152,2,,,,-0.16248912,,Right Foot,,,"[55.8, 28.5]",,Ground Pass,,18.544271,,,,Paul-Georges Ntep de Madiba,4900.0,,,,,,1,Regular Play,Yoann Gourcuff,4602.0,Left Center Midfield,6,Rennes,134,['46126822-8bc4-4a7d-b3ef-e72d77756571'],15,,,,,,,,,,,,,,,,Rennes,134,00:02:15.449,Pass,
,,,,,,,,,,,,,,,,,1.286596,,,,,,,,,,,,,b9e44cfb-48a9-4851-a6c1-dbe53f50886e,157,,,"[56.0, 28.5]",3901152,2,,,,-3.01975,,Left Foot,,,"[41.3, 26.7]",,Low Pass,,14.809794,,,,Yoann Gourcuff,4602.0,,,,,,1,Regular Play,Paul-Georges Ntep de Madiba,4900.0,Left Midfield,6,Rennes,134,"['85f933a3-abc9-4e1f-af15-04cf6ec8f6ad', 'fd9eb553-2048-4d5d-86c4-ffb052d87c3f']",16,,,,,,,,,,,,,,,,Rennes,134,00:02:16.433,Pass,True
,,,,,,,,,,,,,,,,,2.404846,,,,,,,,,,,,,2ee81a97-d72a-4c0b-8a5a-39a6faf523c5,161,,,"[41.3, 26.3]",3901152,2,,,,2.4436898,,Left Foot,,,"[28.9, 36.7]",,Ground Pass,,16.183943,,,,Sylvain Armand,40699.0,,,,,,1,Regular Play,Yoann Gourcuff,4602.0,Left Center Midfield,6,Rennes,134,"['4d813e53-0963-461e-8b3b-f60f949b9f3a', '84c3d052-3f17-48cc-9341-6bad1a93c9a7']",19,,,,,,,,,,,,,,,,Rennes,134,00:02:19.586,Pass,True
,,,,,,,,,,,,,,,,,1.646626,,,,,,,,,,,,,d0b22efd-8e27-4121-bfba-691fd54c72e7,164,,,"[28.9, 36.7]",3901152,2,,,,1.3273169,,Left Foot,,,"[32.8, 52.4]",,Ground Pass,,16.177145,,,,Pedro Filipe Teodósio Mendes,3753.0,,,,,,1,Regular Play,Sylvain Armand,40699.0,Left Center Back,6,Rennes,134,['27dab7f4-aa3c-4ab7-a1df-9dcac546a4b5'],22,,,,,,,,,,,,,,,,Rennes,134,00:02:22.945,Pass,
,,,,,,,,,,,,,,,,,3.761732,,,,,,,,,,,,,148ed0c1-8225-401c-b922-450691bcfb9d,167,,,"[42.4, 56.4]",3901152,2,,,,-0.1166114,,Right Foot,,,"[112.4, 48.2]",,High Pass,,70.47865,,Incomplete,,Pedro Henrique Konzen Medina da Silva,16503.0,,,,,,1,Regular Play,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,6,Rennes,134,"['45f507e3-c134-410f-8a39-ddf363710ff3', '823aa360-6125-467e-a310-32c2b99b7e6d']",28,,,,,,,,,,,,,,,,Rennes,134,00:02:28.330,Pass,
,,,,,,,,,,,,,,,,,3.572629,,,,,,,,,,,,,8d8d876c-f052-4bd2-86e2-544cdb95daab,171,,,"[21.0, 26.5]",3901152,2,,,,0.54446805,,Right Foot,,,"[82.6, 63.8]",,High Pass,,72.01285,,Incomplete,,Saïdi Ntibazonkiza,106683.0,,,,,,1,Regular Play,Rémy Vercoutre,2963.0,Goalkeeper,7,Caen,140,"['a21a797d-1720-433b-862c-0bcb5e54eadb', 'd070fac6-f9bf-416e-ab67-5d62bbe85942']",53,,,,,,,,,,,,,,,,Caen,140,00:02:53.113,Pass,
,,,,,,,,,,,,,,,,,2.203927,,,,,,,,,,,,,a21a797d-1720-433b-862c-0bcb5e54eadb,173,,,"[37.5, 16.3]",3901152,2,,,,-0.8077586,,Head,,,"[52.8, 0.3]",,High Pass,,22.137976,,Out,,,,,,,,Recovery,1,Regular Play,Cheikh M''Bengue,3424.0,Left Back,7,Caen,140,['8d8d876c-f052-4bd2-86e2-544cdb95daab'],56,,,,,,,,,,,,,,,,Rennes,134,00:02:56.685,Pass,
,,,,,,,,,,,,,,,,,0.962102,,,,,,,,,,,,,573b6c7b-1a86-4539-867a-a79d68874e90,174,,,"[67.9, 80.0]",3901152,3,True,,,-1.4250482,,,,,"[69.5, 69.1]",,Low Pass,,11.016806,,,,Nicolas Seube,40698.0,,,,,Throw-in,1,From Throw In,Dennis Appiah,22111.0,Right Back,8,Caen,140,['031501b1-e422-411f-8cb5-a616d7a54018'],2,,,,,,,,,,,,,,,,Caen,140,00:03:02.851,Pass,
,,,,,,,,,,,,,,,,,0.955672,,,,,,,,,,,,,398c2df8-46dd-459b-bbad-daab99ff9cfc,176,,,"[69.5, 69.1]",3901152,3,,,,1.2847449,,Right Foot,,,"[71.5, 75.9]",,Ground Pass,,7.088018,,,,Dennis Appiah,22111.0,,,,,,1,From Throw In,Nicolas Seube,40698.0,Right Defensive Midfield,8,Caen,140,['17ec60cf-600c-40c9-b1c1-c8fdc7b50957'],3,,,,,,,,,,,,,,,,Caen,140,00:03:03.813,Pass,
,,,,,,,,,,,,,,,,,0.70719,,,,,,,,,,,,,e7cad5e6-5019-4726-bb52-9a84f5ddd88a,179,,,"[71.5, 75.9]",3901152,3,,,,-2.3884413,,Right Foot,,,"[65.1, 69.9]",,Ground Pass,,8.772685,,,,Nicolas Seube,40698.0,,,,,,1,From Throw In,Dennis Appiah,22111.0,Right Back,8,Caen,140,['8ec784d5-4bc5-4156-a44b-1c6f2d6618df'],5,,,,,,,,,,,,,,,,Caen,140,00:03:05.198,Pass,
,,,,,,,,,,,,,,,,,0.917037,,,,,,,,,,,,,74fe9c1f-4390-49f4-96f7-664d452386b3,182,,,"[65.1, 69.9]",3901152,3,,,,-0.29209822,,Right Foot,,,"[79.4, 65.6]",,Low Pass,,14.932515,,,,Saïdi Ntibazonkiza,106683.0,,,,,,1,From Throw In,Nicolas Seube,40698.0,Right Defensive Midfield,8,Caen,140,"['82b7f375-e452-4511-86da-56a17b0ca598', 'f80e2921-b12e-44b7-b0fe-d6a03f9e4aee']",5,,,,,,,,,,,,,,,,Caen,140,00:03:05.905,Pass,True
,,,,,,,,,,,,,,,,,1.957709,,,,,,,,,,,,,7de0dab4-e60d-49c0-9686-13ab37f82f93,186,,,"[46.8, 0.1]",3901152,3,,,,2.3746622,,,,,"[27.5, 18.7]",,Low Pass,,26.803917,,,,Sylvain Armand,40699.0,,,,,Throw-in,1,From Throw In,Cheikh M''Bengue,3424.0,Left Back,9,Rennes,134,['e66ec7c5-7a0b-442f-868b-9fb812707422'],17,,,,,,,,,,,,,,,,Rennes,134,00:03:17.773,Pass,
,,,,,,,,,,,,,,,,,1.599239,,,,,,,,,,,,,20f0c6f8-7976-4b2c-a1e7-b4c74aa33a41,188,,,"[27.5, 18.7]",3901152,3,True,,,1.5473632,,Left Foot,,,"[27.8, 31.5]",,Ground Pass,,12.803515,,,,Pedro Filipe Teodósio Mendes,3753.0,,,,,,1,From Throw In,Sylvain Armand,40699.0,Left Center Back,9,Rennes,134,['f77d464e-13f6-4e85-8de2-f91f99486004'],21,,,,,,,,,,,,,,,,Rennes,134,00:03:21.620,Pass,
,,,,,,,,,,,,,,,,,1.300553,,,,,,,,,,,,,bf9e7769-0487-4a12-8b50-696415a2ec3a,190,,,"[24.3, 36.0]",3901152,3,,,,1.2280698,,Right Foot,,,"[31.9, 57.3]",,Ground Pass,,22.615261,,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,1,From Throw In,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,9,Rennes,134,['14224ea8-e846-408a-b90a-431cb88a9c45'],23,,,,,,,,,,,,,,,,Rennes,134,00:03:23.574,Pass,
,,,,,,,,,,,,,,,,,1.79576,,,,,,,,,,,,,7b518d38-574a-4ae4-90d1-d586a5da80de,193,,,"[33.1, 57.8]",3901152,3,,,,1.2584499,,Right Foot,,,"[39.3, 77.0]",,Ground Pass,,20.176224,,,,Mehdi Zeffane,3195.0,,,,,,1,From Throw In,Gélson da Conceição Tavares Fernandes,8672.0,Right Center Midfield,9,Rennes,134,['33b3c22c-9d34-4503-85a0-4c52f166ba9b'],26,,,,,,,,,,,,,,,,Rennes,134,00:03:26.386,Pass,
,,,,,,,,,,,,,,,,,1.951199,,,,,,,,,,,,,12528a10-4571-4152-bf22-75ee7f759acb,197,,,"[37.9, 76.7]",3901152,3,,,,-2.2671995,,Right Foot,,,"[23.1, 59.0]",,Ground Pass,,23.072277,,,,Pedro Filipe Teodósio Mendes,3753.0,,,,,,1,From Throw In,Mehdi Zeffane,3195.0,Right Back,9,Rennes,134,['9a490620-67a9-460f-b579-262ba46a19a3'],29,,,,,,,,,,,,,,,,Rennes,134,00:03:29.235,Pass,
,,,,,,,,,,,,,,,,,1.621033,,,,,,,,,,,,,4db071fd-baf3-478f-bbe8-7f40e9aa59ee,200,,,"[25.3, 58.7]",3901152,3,,,,-1.5246753,,Right Foot,,,"[26.5, 32.7]",,Ground Pass,,26.027678,,,,Sylvain Armand,40699.0,,,,,,1,From Throw In,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,9,Rennes,134,['a2aef62a-7edd-4e0c-912b-04f258b5598f'],32,,,,,,,,,,,,,,,,Rennes,134,00:03:32.066,Pass,
,,,,,,,,,,,,,,,,,2.182166,,,,,,,,,,,,,44ed179a-51ba-47e3-98d9-dbdb17aaf356,203,,,"[34.3, 29.7]",3901152,3,,,,1.5526714,,Left Foot,,,"[34.9, 62.8]",,Ground Pass,,33.10544,,,,Pedro Filipe Teodósio Mendes,3753.0,,,,,,1,From Throw In,Sylvain Armand,40699.0,Left Center Back,9,Rennes,134,['2e7c3a70-07cc-456d-b93d-f31682f1e692'],35,,,,,,,,,,,,,,,,Rennes,134,00:03:35.718,Pass,
,,,,,,,,,,,,,,,,,0.865878,,,,,,,,,,,,,1769ba4c-c515-4393-ba90-1c239bb4b012,206,,,"[44.5, 58.7]",3901152,3,,,,-1.5058472,,Right Foot,,,"[45.3, 46.4]",,Ground Pass,,12.325989,,,,Benjamin André,2990.0,,,,,,1,From Throw In,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,9,Rennes,134,['0f39c9d0-e506-4472-a496-c7810bc840bb'],40,,,,,,,,,,,,,,,,Rennes,134,00:03:40.330,Pass,
,,,,,,,,,,,,,,,,,2.563485,,,,,,,,,,,,,1677cf5f-1b17-4f1c-ba5a-1cfc8276b586,210,,,"[44.0, 45.8]",3901152,3,,,,-1.2032875,,Right Foot,,,"[59.4, 5.8]",,Ground Pass,,42.862106,,,,Cheikh M''Bengue,3424.0,,True,,,,1,From Throw In,Benjamin André,2990.0,Center Defensive Midfield,9,Rennes,134,"['c2d4ea8d-b48c-4268-8d0e-5ee3026e5336', 'e590cc7b-432e-43b4-b3ce-38655a58fe4d']",42,,,,,,,,,,,,,,,,Rennes,134,00:03:42.502,Pass,True
,,,,,,,,,,,,,,,,,0.908737,,,,,,,,,,,,,a8de13dd-7e04-4a9f-9176-c4bc84791557,214,,,"[65.9, 8.0]",3901152,3,,,,0.7586666,,Left Foot,,,"[75.5, 17.1]",,Ground Pass,,13.227623,,,,Paul-Georges Ntep de Madiba,4900.0,,,,,,1,From Throw In,Cheikh M''Bengue,3424.0,Left Back,9,Rennes,134,"['3ebef497-1de9-432b-8db6-d80d748014ef', '4029c22d-9611-4bfe-856d-3c75bbb2a7a2']",46,,,,,,,,,,,,,,,,Rennes,134,00:03:46.157,Pass,True
,,,,,,,,,,,,,,,,,1.164692,,,,,,,,,,,,,1f838765-6c85-4c71-ad09-b436cce3b4e5,224,,,"[101.7, 7.7]",3901152,4,,,,1.3142797,,Right Foot,True,,"[109.7, 38.2]",,High Pass,,31.53173,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Paul-Georges Ntep de Madiba,4900.0,Left Midfield,10,Rennes,134,['7d791bec-dde6-454f-b269-be87a9fbf316'],36,,,,,,,,,,,,,,,,Rennes,134,00:04:36.127,Pass,
,,,,,,,,,,,,,,,,,2.660447,,,,,,,,,,,,,d0605cc6-3203-4d88-9e34-90ea88d38df5,229,,,"[52.2, 46.6]",3901152,4,,,,-2.8740232,,Left Foot,,,"[20.1, 37.8]",,Ground Pass,,33.28438,,,,Benoît Guy Robert Costil,3354.0,,,,,,1,From Free Kick,Gélson da Conceição Tavares Fernandes,8672.0,Right Center Midfield,10,Rennes,134,"['9b42e3cb-0532-45c1-98f3-050e8362a8d9', 'd8f93129-3919-4400-8a6a-04d595b3b64b']",43,,,,,,,,,,,,,,,,Rennes,134,00:04:43.686,Pass,True
,,,,,,,,,,,,,,,,,2.24071,,,,,,,,,,,,,0aa6a845-f02f-45ce-b582-42a541d779a3,232,,,"[20.1, 37.8]",3901152,4,,,,-1.0749816,,Right Foot,,,"[28.7, 21.9]",,Ground Pass,,18.07678,,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,1,From Free Kick,Benoît Guy Robert Costil,3354.0,Goalkeeper,10,Rennes,134,['2f72bd58-6a9b-441f-8ba4-1f7c7656bbe7'],51,,,,,,,,,,,,,,,,Rennes,134,00:04:51.493,Pass,
,,,,,,,,,,,,,,,,,0.846399,,,,,,,,,,,,,fbd31cf5-9072-4f9d-9298-95436b5cc871,235,,,"[35.5, 21.5]",3901152,4,,,,-0.2200617,,Right Foot,,,"[43.1, 19.8]",,Ground Pass,,7.787811,,,,Yoann Gourcuff,4602.0,,,,,,1,From Free Kick,Gélson da Conceição Tavares Fernandes,8672.0,Right Center Midfield,10,Rennes,134,['7fbc5d31-e28c-48e5-a13c-81dab54cc4f3'],55,,,,,,,,,,,,,,,,Rennes,134,00:04:55.025,Pass,
,,,,,,,,,,,,,,,,,1.29695,,,,,,,,,,,,,424ce1f7-d85c-4712-9223-bc544b635dd8,239,,,"[42.1, 21.3]",3901152,4,,,,-1.4157996,,Right Foot,,,"[44.6, 5.3]",,Ground Pass,,16.194136,,,,Cheikh M''Bengue,3424.0,,,,,,1,From Free Kick,Yoann Gourcuff,4602.0,Left Center Midfield,10,Rennes,134,"['212980e0-e48c-44a7-9f20-90e4515e7a94', '6370cb74-0c9c-4c8e-b9f5-7084acec31e0']",58,,,,,,,,,,,,,,,,Rennes,134,00:04:58.452,Pass,True
,,,,,,,,,,,,,,,,,1.109157,,,,,,,,,,,,,244492d0-7462-4292-9861-1f6cb87e0a67,243,,,"[35.7, 12.3]",3901152,5,,,,2.4867606,,Left Foot,,,"[24.5, 20.9]",,Ground Pass,,14.120907,,,,Sylvain Armand,40699.0,,,,,,1,From Free Kick,Cheikh M''Bengue,3424.0,Left Back,10,Rennes,134,"['329033d4-9421-4b25-90dc-6991588af32e', 'fa94a1ec-842e-4599-9851-92fb619b70bd']",1,,,,,,,,,,,,,,,,Rennes,134,00:05:01.010,Pass,True
,,,,,,,,,,,,,,,,,2.310628,,,,,,,,,,,,,5b016ded-0b91-4731-8688-3c377ecf81d7,246,,,"[25.6, 21.3]",3901152,5,,,,1.5904016,,Right Foot,,,"[24.9, 57.0]",,Ground Pass,,35.706863,,,,Pedro Filipe Teodósio Mendes,3753.0,,,,,,1,From Free Kick,Sylvain Armand,40699.0,Left Center Back,10,Rennes,134,['98c8587d-4c59-4840-b900-f43f9f5e7084'],3,,,,,,,,,,,,,,,,Rennes,134,00:05:03.825,Pass,
,,,,,,,,,,,,,,,,,1.683697,,,,,,,,,,,,,ff63b714-81c3-4d84-a9ce-1e50296ca4eb,249,,,"[25.9, 57.0]",3901152,5,,,,0.971621,,Right Foot,,,"[37.1, 73.4]",,Ground Pass,,19.859507,,,,Mehdi Zeffane,3195.0,,,,,,1,From Free Kick,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,10,Rennes,134,['c971ca27-aa84-4c60-a0d7-ea8d9a582b0f'],7,,,,,,,,,,,,,,,,Rennes,134,00:05:07.897,Pass,
,,,,,,,,,,,,,,,,,1.199859,,,,,,,,,,,,,8df41374-08dd-45cc-ada7-062a7c1cdd95,253,,,"[37.9, 77.1]",3901152,5,,,,-0.56056523,,Right Foot,,,"[51.6, 68.5]",,Ground Pass,,16.175598,,,,Ousmane Dembélé,5477.0,,,,,,1,From Free Kick,Mehdi Zeffane,3195.0,Right Back,10,Rennes,134,"['27871721-c766-4396-ae3a-55a8bdbd6010', 'a2c96ade-b2af-4170-858a-8ba0b77eaa56']",10,,,,,,,,,,,,,,,,Rennes,134,00:05:10.336,Pass,True
,,,,,,,,,,,,,,,,,2.240291,,,,,,,,,,,,,e0da660d-d9ed-4653-970a-a7819fa07c1f,256,,,"[44.3, 78.6]",3901152,5,,,,-2.3744693,,Left Foot,,,"[24.8, 59.8]",,Ground Pass,,27.086712,,,,Pedro Filipe Teodósio Mendes,3753.0,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Right Midfield,10,Rennes,134,['ee92fac1-d15e-41a3-b278-13cd20a7894d'],13,,,,,,,,,,,,,,,,Rennes,134,00:05:13.752,Pass,
,,,,,,,,,,,,,,,,,1.767868,,,,,,,,,,,,,d4ef4550-1709-467d-80c0-5cfc47fd9473,259,,,"[25.3, 59.5]",3901152,5,,,,-1.6163921,,Right Foot,,,"[24.1, 33.2]",,Ground Pass,,26.327362,,,,Sylvain Armand,40699.0,,,,,,1,From Free Kick,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,10,Rennes,134,['296f496c-76d3-40d6-92db-375c5e73aa26'],17,,,,,,,,,,,,,,,,Rennes,134,00:05:17.292,Pass,
,,,,,,,,,,,,,,,,,1.960174,,,,,,,,,,,,,bb10e3ff-9fde-45b0-8352-882cccfccc87,263,,,"[29.7, 30.2]",3901152,5,,,,-0.4895136,,Left Foot,,,"[64.8, 11.5]",,High Pass,,39.77059,,,,Paul-Georges Ntep de Madiba,4900.0,,,,,,1,From Free Kick,Sylvain Armand,40699.0,Left Center Back,10,Rennes,134,"['3b722f74-9f55-4e8b-9df7-06323632a551', 'f3bfd2e2-f906-4295-ba7b-2375a226cb45']",21,,,,,,,,,,,,,,,,Rennes,134,00:05:21.244,Pass,True
,,,,,,,,,,,,,,,,,1.762378,,,,,,,,,,,,,6b7d9953-9ae7-4053-b282-bc7be288d173,267,,,"[64.8, 11.5]",3901152,5,,,,0.5467888,,Right Foot,,,"[69.4, 14.3]",,Low Pass,,5.3851647,,Incomplete,,,,,,,,,1,From Free Kick,Paul-Georges Ntep de Madiba,4900.0,Left Midfield,10,Rennes,134,['a089f998-19ad-4474-bad4-b41b19319046'],23,,,,,,,,,,,,,,,,Rennes,134,00:05:23.244,Pass,
,,,,,,,,,,,,,,,,,1.156659,,,,,,,,,,,,,a089f998-19ad-4474-bad4-b41b19319046,269,,,"[50.7, 65.8]",3901152,5,,,,-2.8134727,,Right Foot,,,"[46.0, 64.2]",,Ground Pass,,4.9648767,,,,Nicolas Seube,40698.0,,,,,Recovery,1,Regular Play,Dennis Appiah,22111.0,Right Back,11,Caen,140,"['6b7d9953-9ae7-4053-b282-bc7be288d173', '8bafd343-eccb-40ad-bf42-630f1b04a457', 'cc859d95-a25c-49a1-9cbc-0af67a2a6339']",25,,,,,,,,,,,,,,,,Caen,140,00:05:25.006,Pass,True
,,,,,,,,,,,,,,,,,0.893154,,,,,,,,,,,,,7e3f875d-8fa6-4139-90f7-4e3b490b0662,271,,,"[46.2, 64.2]",3901152,5,,,,-2.6224465,,Left Foot,,,"[37.8, 59.4]",,Ground Pass,,9.674709,,,,Alaeddine Yahia,7444.0,,,,,,1,Regular Play,Nicolas Seube,40698.0,Right Defensive Midfield,11,Caen,140,['cb80c1f0-292e-4d65-8f25-1da81e5e1561'],26,,,,,,,,,,,,,,,,Caen,140,00:05:26.163,Pass,
,,,,,,,,,,,,,,,,,1.807568,,,,,,,,,,,,,dfa07a04-9b6b-4302-9b7e-094837b505a9,274,,,"[37.8, 59.4]",3901152,5,,,,0.03805269,,Right Foot,,,"[77.2, 60.9]",,High Pass,,39.428543,,,,Andy Delort,3038.0,,,,,,1,Regular Play,Alaeddine Yahia,7444.0,Right Center Back,11,Caen,140,['b885dfbf-78b7-449e-a7b1-b550f0fe5dab'],29,,,,,,,,,,,,,,,,Caen,140,00:05:29.103,Pass,
,,,,,,,,,,,,,,,,,1.927308,,,,,,,,,,,,,c2a305b9-38dc-4202-adb8-6ea2c07361c3,276,,,"[77.2, 60.9]",3901152,5,,,,1.8631436,,Head,,,"[74.1, 71.2]",,High Pass,,10.756393,,Unknown,,Saïdi Ntibazonkiza,106683.0,,,,,,1,Regular Play,Andy Delort,3038.0,Right Center Forward,11,Caen,140,['29d37559-bb73-46f7-8b66-33c1433e9d54'],30,,,,,,,,,,,,,,,,Caen,140,00:05:30.911,Pass,
,,,,,,,,,,,,,,,,,1.163585,,,,,,,,,,,,,227b219d-966d-4fc1-aa81-7e0476565ba6,279,,,"[74.1, 71.2]",3901152,5,,,True,-0.9224643,,,,,"[79.1, 64.6]",,Low Pass,,8.280097,,,,Ronny Rodelin,2955.0,,,,,Recovery,1,Regular Play,Andy Delort,3038.0,Right Center Forward,11,Caen,140,"['2fb8ba3e-681e-4629-b150-14c567de83ff', '78db2f79-ff85-4e08-a74d-3fb992358562']",32,,,,,,,,,,,,,,,,Caen,140,00:05:32.991,Pass,True
,,,,,,,,,,,,,,,,,2.081443,,,,,,,,,,,,,c6b258fa-0d70-4e5c-8de3-a69fa77439b9,286,,,"[81.8, 64.2]",3901152,6,,,,-0.8722757,,Right Foot,,,"[110.1, 30.5]",,High Pass,,44.00659,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Julien Féret,2959.0,Left Defensive Midfield,12,Caen,140,['4338ad81-8e5e-47b5-9aa4-012f7ca8f647'],13,,,,,,,,,,,,,,,,Caen,140,00:06:13.012,Pass,
,,,,,,,,,,,,,,,,,1.04206,,,,,,,,,,,,,14c024f0-7cba-4d4c-b417-52f37ed9ef57,290,,,"[111.5, 23.6]",3901152,6,,,,2.9572682,,Left Foot,,,"[105.6, 24.7]",,Ground Pass,,6.0016665,,,,Andy Delort,3038.0,,,,,,1,From Free Kick,Hervé Bazile,2991.0,Left Midfield,12,Caen,140,['ced425f8-82a3-42d3-a869-76fa3255b843'],17,,,,,,,,,,,,,,,,Caen,140,00:06:17.317,Pass,
,,,,,,,,,,,,,,,,,1.294571,,,,,,,,,,,,,5975d8b4-8c86-403b-8521-967d57b91146,293,,,"[105.6, 24.7]",3901152,6,,,,0.9351459,,Right Foot,,,"[117.7, 41.1]",,High Pass,,20.380629,,Incomplete,,Damien Da Silva,4386.0,,,,,,1,From Free Kick,Andy Delort,3038.0,Right Center Forward,12,Caen,140,"['66441444-e851-419a-a716-fa976d36b1c5', '71e08abb-d8c0-441d-886a-e3bc48523fa7', '964415e7-083f-46ce-a3a9-9976bcf6e586']",18,,,,,,,,,,,,,,,,Caen,140,00:06:18.359,Pass,True
,,,,,,,,,,,,,,,,,2.124985,,,,,,,,,,,,,ca7c4162-199c-45af-b549-b9884dd48aef,299,,,"[6.2, 25.3]",3901152,6,,,,-0.67800623,,Right Foot,,,"[21.1, 13.3]",,High Pass,,19.131388,,Incomplete,,Paul-Georges Ntep de Madiba,4900.0,,,,,,1,From Free Kick,Gélson da Conceição Tavares Fernandes,8672.0,Right Center Midfield,12,Caen,140,"['142bd53b-e334-42c3-8b46-bbe18483275a', '2dc8ba51-5ed7-4057-a195-cc4713c597ec', '4d06ca38-f301-4c1a-a54f-7608500a7618']",22,,,,,,,,,,,,,,,,Rennes,134,00:06:22.603,Pass,True
,,,,,,,,,,,,,,,,,1.357676,,,,,,,,,,,,,71351ca2-a72a-42e0-8b5c-9633205bdf4c,303,,,"[88.8, 73.5]",3901152,6,,,,-2.388741,,Left Foot,,,"[77.7, 63.1]",,Ground Pass,,15.210852,,,,Nicolas Seube,40698.0,,,,,,1,From Free Kick,Julien Féret,2959.0,Left Defensive Midfield,12,Caen,140,['d493f266-0976-4e96-8752-c98d831e5751'],26,,,,,,,,,,,,,,,,Caen,140,00:06:26.778,Pass,
,,,,,,,,,,,,,,,,,2.896137,,,,,,,,,,,,,b349137b-5701-49dd-94f3-f7fb9a09460e,306,,,"[73.3, 62.2]",3901152,6,,,,-2.377244,,Right Foot,,,"[53.9, 43.6]",,Ground Pass,,26.87601,,,,Dennis Appiah,22111.0,,,,,,1,From Free Kick,Nicolas Seube,40698.0,Right Defensive Midfield,12,Caen,140,['c36e47fd-40ca-43ad-92dd-d517b5a0322c'],29,,,,,,,,,,,,,,,,Caen,140,00:06:29.095,Pass,
,,,,,,,,,,,,,,,,,3.326328,,,,,,,,,,,,,dc85e39b-c221-4268-a3a5-b6e16da917c4,309,,,"[52.8, 43.4]",3901152,6,,,,3.1239622,,Right Foot,,,"[13.1, 44.1]",,Ground Pass,,39.70617,,,,Rémy Vercoutre,2963.0,,,,,,1,From Free Kick,Dennis Appiah,22111.0,Right Back,12,Caen,140,['ff823a04-01e3-4e48-a177-ae1d9ab29d2e'],32,,,,,,,,,,,,,,,,Caen,140,00:06:32.697,Pass,
