50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,4.333026,,,,,,,,,,,7d3ea8f7-7c19-428a-a748-d096eba2cf12,143,,"[57.1, 54.8]",3829485,2,,,,,-0.86761326,,Right Foot,,,,"[102.2, 1.6]",,High Pass,,69.74418,,,,Ludovic Baal,2985.0,,True,,,,1,From Free Kick,Edson André Sitoe,3250.0,Center Back,12,Rennes,134,['cbaf9a7d-5ce1-4e4c-8508-8032f3fbf4ce'],44,,,,,,,,,,,,,,,,,Rennes,134,00:02:44.193,Pass,
,,,,,,,,,,,,,,,,,1.708038,,,,,,,,,,,04e81941-a864-4e54-8498-63b38e489f1a,146,,"[108.5, 1.7]",3829485,2,,,,,2.847095,,Left Foot,,,,"[87.4, 8.1]",,Ground Pass,,22.049263,,,,Paul-Georges Ntep de Madiba,4900.0,,,,,,1,From Free Kick,Ludovic Baal,2985.0,Left Wing Back,12,Rennes,134,['6bfca098-c86f-4d37-8747-334cf35df2e7'],50,,,,,,,,,,,,,,,,,Rennes,134,00:02:50.553,Pass,
,,,,,,,,,,,,,,,,,0.190196,,,,,,,,,,,4b8e97de-071a-47a1-95fe-4d78571feafb,149,,"[87.4, 11.8]",3829485,2,,,,,0.5532943,,Right Foot,,,,"[90.8, 13.9]",,Low Pass,,3.9962482,,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,,1,From Free Kick,Paul-Georges Ntep de Madiba,4900.0,Left Wing,12,Rennes,134,"['0384f2fd-1d4f-42cc-84eb-b2ffe9e0f8bd', '63dddd00-ecf7-4bbf-83da-6369d8fcc43e']",53,,,,,,,,,,,,,,,,,Rennes,134,00:02:53.557,Pass,
,,,,,,,,,,,,,,,,,2.197483,,,,,,,,,,,0ffde518-1b8c-4166-aa6b-1c71fc5053d0,152,,"[99.4, 18.8]",3829485,2,,,,,-1.1683536,,Right Foot,,,,"[105.7, 4.0]",,Ground Pass,,16.085087,,,,Ludovic Baal,2985.0,,,,,Recovery,1,From Free Kick,Kamil Grosicki,5667.0,Right Wing,12,Rennes,134,['244ca77b-d4d4-49e4-b495-9a14f38d91cc'],54,,,,,,,,,,,,,,,,,Rennes,134,00:02:54.960,Pass,
,,,,,,,,,,,,,,,,,1.013116,,,,,,,,,,,cc1d4170-d87b-4603-8135-c701ee0aa720,155,,"[108.5, 2.0]",3829485,2,,,,,1.5886515,,Left Foot,,,,"[108.2, 18.8]",,Ground Pass,,16.80268,,,,Kamil Grosicki,5667.0,,,,,,1,From Free Kick,Ludovic Baal,2985.0,Left Wing Back,12,Rennes,134,['8b9404d4-e600-452c-bd62-50e36eed35aa'],57,,,,,,,,,,,,,,,,,Rennes,134,00:02:57.197,Pass,
,,,,,,,,,,,,,,,,,1.324987,,,,,,,,,,,3019715f-3404-454d-8b82-f0dcc1f800f2,158,,"[119.0, 21.0]",3829485,3,,,,,2.06196,,Right Foot,True,,,"[109.8, 38.2]",,High Pass,,19.505896,,Incomplete,,Benjamin André,2990.0,,,,,,1,From Free Kick,Kamil Grosicki,5667.0,Right Wing,12,Rennes,134,"['21bab708-bb1f-4181-870a-7a85a2eec79b', '4906b6a3-566d-4692-963d-610ad4778672']",0,,,,,,,,,,,,,,,,,Rennes,134,00:03:00.827,Pass,
,,,,,,,,,,,,,,,,,1.116734,,,,,,,,,,,05909de1-c892-4182-8c95-8b0dc3777611,167,,"[8.2, 3.2]",3829485,3,,,,,1.1498058,,Right Foot,,,,"[14.2, 16.6]",,Ground Pass,,14.681962,,,,Thomas Ayasse,7488.0,,,,,,1,Regular Play,Fabien Camus,401470.0,Left Wing,13,Troyes,133,['65f0cfdc-65a2-417f-9278-468f4308f2fe'],10,,,,,,,,,,,,,,,,,Troyes,133,00:03:10.309,Pass,
,,,,,,,,,,,,,,,,,0.690275,,,,,,,,,,,0537fe19-8c8f-4b43-bd1c-277d34905803,170,,"[14.0, 15.5]",3829485,3,,,,,-3.1036363,,Right Foot,,,,"[6.1, 15.2]",,Ground Pass,,7.905694,,,,Chris Mavinga,18162.0,,,,,,1,Regular Play,Thomas Ayasse,7488.0,Right Defensive Midfield,13,Troyes,133,"['49aaa874-ea82-4f8a-a240-f3335bb4f5bf', 'fdc35a07-3fb3-4d00-b848-aa3b4654303e']",11,,,,,,,,,,,,,,,,,Troyes,133,00:03:11.425,Pass,True
,,,,,,,,,,,,,,,,,1.595256,,,,,,,,,,,1487c506-1cd2-4938-b792-c7c00ccb808e,174,,"[6.5, 14.0]",3829485,3,,,,,-0.4326921,,Left Foot,,,,"[28.8, 3.7]",,High Pass,,24.563795,,,,Benjamin Nivet,3002.0,,,,,,1,Regular Play,Chris Mavinga,18162.0,Left Back,13,Troyes,133,"['618f05e4-b254-47ea-be1d-0fae63fa95fe', '6504f6f9-f0b2-414b-82f4-e3d4c500f978']",13,,,,,,,,,,,,,,,,,Troyes,133,00:03:13.082,Pass,True
,,,,,,,,,,,,,,,,,2.687888,,,,,,,,,,,d6484ad7-a018-400e-816b-98660de97bc9,180,,"[27.9, 4.5]",3829485,3,,,,,0.47241077,,Left Foot,,,,"[68.8, 25.4]",,High Pass,,45.9306,,,,Brayan Andrés Perea Vargas,29133.0,,,,,Free Kick,1,From Free Kick,Chris Mavinga,18162.0,Left Back,14,Troyes,133,['1e6454fc-81f0-4c34-b52f-3f154e42b135'],36,,,,,,,,,,,,,,,,,Troyes,133,00:03:36.675,Pass,
,,,,,,,,,,,,,,,,,1.44426,,,,,,,,,,,7a0d13d0-813b-448f-848d-93621a587cd7,182,,"[68.8, 25.4]",3829485,3,,,,,0.89703965,,Head,,,,"[78.7, 37.8]",,Low Pass,,15.867262,,Incomplete,,Stéphane Darbion,2993.0,,,,,,1,From Free Kick,Brayan Andrés Perea Vargas,29133.0,Center Forward,14,Troyes,133,"['036827e6-ff78-44b5-854d-4def5ac7de3c', '08cdfd16-1fd9-4e8c-bff5-585e6f2896e0']",39,,,,,,,,,,,,,,,,,Troyes,133,00:03:39.363,Pass,
,,,,,,,,,,,,,,,,,0.761619,,,,,,,,,,,036827e6-ff78-44b5-854d-4def5ac7de3c,185,,"[41.4, 42.3]",3829485,3,,,,True,-2.7610862,,,,,,"[35.4, 39.9]",,Low Pass,,6.462198,,,,Sylvain Armand,40699.0,,,,,Recovery,1,Regular Play,Edson André Sitoe,3250.0,Center Back,15,Rennes,134,"['03c739c2-b42a-48d0-a983-bac0cc69597b', '7a0d13d0-813b-448f-848d-93621a587cd7', 'd23e5972-87d4-4730-8702-70898bf680b7']",40,,,,,,,,,,,,,,,,,Rennes,134,00:03:40.807,Pass,True
,,,,,,,,,,,,,,,,,1.194757,,,,,,,,,,,be6c821d-9e0f-4586-baf0-1884df3d7d66,187,,"[35.4, 39.9]",3829485,3,,,,,1.6083726,,Left Foot,,,,"[34.9, 53.2]",,Low Pass,,13.309395,,,,Fallou Diagne,3022.0,,,,,,1,Regular Play,Sylvain Armand,40699.0,Left Center Back,15,Rennes,134,['7f5a6c54-abce-448d-8ae3-d853ab95efc2'],41,,,,,,,,,,,,,,,,,Rennes,134,00:03:41.569,Pass,
,,,,,,,,,,,,,,,,,1.172601,,,,,,,,,,,9b0173a2-eeee-4ced-9cf6-870a7f1e9796,190,,"[34.3, 58.9]",3829485,3,,,,,0.0,,Right Foot,,,,"[47.6, 58.9]",,Ground Pass,,13.3,,,,Benjamin André,2990.0,,,,,,1,Regular Play,Fallou Diagne,3022.0,Right Center Back,15,Rennes,134,['ce42ec01-3e97-4643-834a-f4f9029f7a53'],43,,,,,,,,,,,,,,,,,Rennes,134,00:03:43.942,Pass,
,,,,,,,,,,,,,,,,,2.210421,,,,,,,,,,,1f8633f6-609c-4fd4-9a69-9418077ac708,193,,"[43.1, 50.2]",3829485,3,,,,,-1.4246241,,Left Foot,,,,"[48.4, 14.2]",,High Pass,,36.388046,,,,Ludovic Baal,2985.0,,,,,,1,Regular Play,Benjamin André,2990.0,Right Defensive Midfield,15,Rennes,134,['e8a5b0f7-e9cc-48a6-9a55-1f3da0a3e2b6'],47,,,,,,,,,,,,,,,,,Rennes,134,00:03:47.529,Pass,
,,,,,,,,,,,,,,,,,0.891966,,,,,,,,,,,99152f90-2535-4b8f-bd22-5e63bd454b6d,196,,"[57.1, 3.0]",3829485,3,,,,,1.7818897,,Left Foot,,,,"[55.6, 10.0]",,Ground Pass,,7.1589108,,,,Yacouba Sylla,29714.0,,,,,,1,Regular Play,Ludovic Baal,2985.0,Left Wing Back,15,Rennes,134,['d222210d-aa4a-4c5b-b4ce-20a408ae2e98'],51,,,,,,,,,,,,,,,,,Rennes,134,00:03:51.918,Pass,
,,,,,,,,,,,,,,,,,1.803013,,,,,,,,,,,8c4ae1a0-00bd-4dd2-a49c-2e6e0c8ed138,199,,"[51.7, 15.8]",3829485,3,,,,,1.9372455,,Right Foot,,,,"[44.6, 34.3]",,Ground Pass,,19.81565,,,,Edson André Sitoe,3250.0,,,,,,1,Regular Play,Yacouba Sylla,29714.0,Left Defensive Midfield,15,Rennes,134,['a1953b76-1f7c-44c6-af72-8ea1bc552a07'],55,,,,,,,,,,,,,,,,,Rennes,134,00:03:55.373,Pass,
,,,,,,,,,,,,,,,,,1.326817,,,,,,,,,,,a7863a4b-6565-4891-87ff-915b6c7b90bd,202,,"[46.6, 48.6]",3829485,3,,,,,1.3352513,,Right Foot,,,,"[52.6, 73.6]",,Ground Pass,,25.70992,,,,Fallou Diagne,3022.0,,,,,,1,Regular Play,Edson André Sitoe,3250.0,Center Back,15,Rennes,134,['30d56a2e-e5a0-4bc0-93be-9e45ca5084fc'],58,,,,,,,,,,,,,,,,,Rennes,134,00:03:58.165,Pass,
,,,,,,,,,,,,,,,,,3.675533,,,,,,,,,,,d0c2c2d8-061a-4417-a7ba-f848937605a3,205,,"[55.4, 70.4]",3829485,4,,,,,-1.1984178,,Right Foot,,,,"[82.0, 2.3]",,High Pass,,73.11067,,,,Ludovic Baal,2985.0,,True,,,,1,Regular Play,Fallou Diagne,3022.0,Right Center Back,15,Rennes,134,['90b82e1e-aa81-42e2-9c30-a6db6bfddae9'],1,,,,,,,,,,,,,,,,,Rennes,134,00:04:01.533,Pass,
,,,,,,,,,,,,,,,,,1.332934,,,,,,,,,,,f7e05583-f8b0-4045-8ace-9b70f6a6f5f2,207,,"[82.0, 2.3]",3829485,4,,,,,2.5813606,,Head,,,,"[71.0, 9.2]",,Low Pass,,12.984991,,,,Paul-Georges Ntep de Madiba,4900.0,,,,,,1,Regular Play,Ludovic Baal,2985.0,Left Wing Back,15,Rennes,134,['3ea6d9e2-e7d0-4705-bb50-45616436fd0b'],5,,,,,,,,,,,,,,,,,Rennes,134,00:04:05.208,Pass,
,,,,,,,,,,,,,,,,,0.965659,,,,,,,,,,,30448196-938a-4c3b-b701-818277dbed78,210,,"[77.3, 6.2]",3829485,4,,,,,-0.38718408,,Right Foot,,,,"[87.6, 2.0]",,High Pass,,11.123399,,,,Ludovic Baal,2985.0,,,,,,1,Regular Play,Paul-Georges Ntep de Madiba,4900.0,Left Wing,15,Rennes,134,['6741f166-988e-451f-9e9a-8743c19646d1'],8,,,,,,,,,,,,,,,,,Rennes,134,00:04:08.694,Pass,
,,,,,,,,,,,,,,,,,1.554508,,,,,,,,,,,ffa5d5b5-ca4a-4632-9213-f74ef92e6e30,213,,"[96.9, 7.0]",3829485,4,,,,,0.4636476,,Left Foot,,,,"[111.3, 14.2]",,Ground Pass,,16.09969,,,,Paul-Georges Ntep de Madiba,4900.0,,,,,,1,Regular Play,Ludovic Baal,2985.0,Left Wing Back,15,Rennes,134,['0b3d96f6-9605-4d8a-9fd0-d0e925e2289e'],11,,,,,,,,,,,,,,,,,Rennes,134,00:04:11.938,Pass,
,,,,,,,,,,,,,,,,,1.011708,,,,,,,,,,,af4bd098-82e3-461c-b4d1-3f4ca30d4893,217,,"[112.8, 14.5]",3829485,4,,,,,-2.8002367,,Right Foot,,,,"[105.2, 11.8]",,Ground Pass,,8.065358,,Incomplete,,Ludovic Baal,2985.0,,,,,,1,Regular Play,Paul-Georges Ntep de Madiba,4900.0,Left Wing,15,Rennes,134,"['1f1a1d33-ca2e-40a4-a3f6-546a9142089d', '9c17aca7-96b5-4317-b4fe-f80ce75b1487', 'f4c6097f-941c-4b08-bd1c-f94c681ed495']",13,,,,,,,,,,,,,,,,,Rennes,134,00:04:13.675,Pass,True
,,,,,,,,,,,,,,,,,0.985938,,,,,,,,,,,9c17aca7-96b5-4317-b4fe-f80ce75b1487,219,,"[14.9, 68.3]",3829485,4,,,,,0.009008765,,Right Foot,,,,"[26.0, 68.4]",,Ground Pass,,11.1004505,,,,Stéphane Darbion,2993.0,,,,,Recovery,1,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,16,Troyes,133,"['32407b23-4150-4505-9a8b-238aa4cdd4fd', 'af4bd098-82e3-461c-b4d1-3f4ca30d4893']",14,,,,,,,,,,,,,,,,,Troyes,133,00:04:14.687,Pass,
,,,,,,,,,,,,,,,,,0.712336,,,,,,,,,,,5c6e6152-9d5e-4f99-9bfc-fb866d959192,222,,"[27.0, 70.9]",3829485,4,,,,,-1.3356453,,Left Foot,,,,"[29.3, 61.3]",,Ground Pass,,9.871676,,,,Benjamin Nivet,3002.0,,,,,,1,Regular Play,Stéphane Darbion,2993.0,Right Wing,16,Troyes,133,['94d35a6b-592e-4fb5-951f-bbdc761850a0'],16,,,,,,,,,,,,,,,,,Troyes,133,00:04:16.919,Pass,
,,,,,,,,,,,,,,,,,1.522093,,,,,,,,,,,3478539a-9e4b-4326-b502-dc60a2f4fecd,225,,"[29.9, 61.9]",3829485,4,,,,,0.0,,Right Foot,,,,"[47.6, 61.9]",,Ground Pass,,17.7,,,,Brayan Andrés Perea Vargas,29133.0,,,,,,1,Regular Play,Benjamin Nivet,3002.0,Center Attacking Midfield,16,Troyes,133,"['8e3017e5-f6aa-4e64-9819-817202777484', 'a95e2e7b-8372-4034-b07f-cc7c47f7d71d']",17,,,,,,,,,,,,,,,,,Troyes,133,00:04:17.631,Pass,True
,,,,,,,,,,,,,,,,,0.826344,,,,,,,,,,,a7650d51-76a7-4dcd-afc8-dd90d7875325,230,,"[85.1, 20.9]",3829485,4,,,,,-2.7219417,,Right Foot,,,,"[78.6, 18.0]",,Low Pass,,7.1175838,,,,Sylvain Armand,40699.0,,,,,Recovery,1,Regular Play,Benjamin André,2990.0,Right Defensive Midfield,17,Rennes,134,['5658274d-846e-4aa6-8582-d2f5288e8273'],20,,,,,,,,,,,,,,,,,Rennes,134,00:04:20.400,Pass,
,,,,,,,,,,,,,,,,,1.102835,,,,,,,,,,,84104377-933e-4f06-a1f5-29f3931790de,234,,"[78.2, 15.8]",3829485,4,,,,,-1.5480729,,Left Foot,,,,"[78.4, 7.0]",,Ground Pass,,8.802273,,,,Ludovic Baal,2985.0,,,,,,1,Regular Play,Sylvain Armand,40699.0,Left Center Back,17,Rennes,134,"['48cbe8b9-e95c-4672-9ee5-4b0fcf5f7357', '74486f3f-9963-451e-9619-71fb4bca73c0']",21,,,,,,,,,,,,,,,,,Rennes,134,00:04:21.926,Pass,True
,,,,,,,,,,,,,,,,,1.585458,,,,,,,,,,,a82217ad-eb7b-4519-a6ff-0034b3b75655,238,,"[95.4, 7.3]",3829485,4,,,,,1.1808785,,Left Foot,True,,,"[107.4, 36.5]",,High Pass,,31.569605,,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,,1,Regular Play,Ludovic Baal,2985.0,Left Wing Back,17,Rennes,134,"['81f2c8ea-fbfb-4f1a-8c9b-900dcd1a79e9', 'da67dd86-d69b-4d24-8ddc-3f0a07a455b0']",25,,,,,,,,,,,,,,,,,Rennes,134,00:04:25.465,Pass,
,,,,,,,,,,,,,,,,,1.446496,,,,,,,,,,,3f021693-9ba2-44a9-8e02-048d9ebe3960,244,,"[13.6, 14.7]",3829485,4,,,,,0.11464656,,Left Foot,,,,"[30.1, 16.6]",,Ground Pass,,16.609034,,,,Fabien Camus,401470.0,,,,,,1,From Counter,Chris Mavinga,18162.0,Left Back,18,Troyes,133,['5e9b4411-37c8-4d29-8718-9dd57f683330'],30,,,,,,,,,,,,,,,,,Troyes,133,00:04:30.953,Pass,
,,,,,,,,,,,,,,,,,1.291295,,,,,,,,,,,17b26da6-24f3-412e-80af-a4bf7f30fb19,249,,"[42.0, 1.3]",3829485,4,,,,,0.11585812,,Right Foot,,,,"[65.2, 4.0]",,Low Pass,,23.356585,,,,Chris Mavinga,18162.0,,,,,,1,From Counter,Fabien Camus,401470.0,Left Wing,18,Troyes,133,['1ac1fc2c-8746-492f-b9b2-e25385b240b6'],37,,,,,,,,,,,,,,,,,Troyes,133,00:04:37.105,Pass,
,,,,,,,,,,,,,,,,,2.254117,,,,,,,,,,,88b74810-1025-47c6-82f7-4b7a55c2f08c,256,,"[78.9, 13.3]",3829485,4,,,,,0.21717715,,Left Foot,,,,"[100.2, 18.0]",,Ground Pass,,21.812382,,Pass Offside,,Brayan Andrés Perea Vargas,29133.0,,,,,,1,From Counter,Chris Mavinga,18162.0,Left Back,18,Troyes,133,['b504e672-19b5-47b9-bfdc-63f342accfe2'],44,,,,,,,,,,,,,,,,,Troyes,133,00:04:44.076,Pass,
,,,,,,,,,,,,,,,,,2.071072,,,,,,,,,,,e29e28f5-dbc1-48f1-ba96-b861164c86fb,258,,"[21.9, 58.8]",3829485,5,,True,,,-0.852841,,Right Foot,,,,"[50.2, 26.4]",,Ground Pass,,43.01918,,,,Yacouba Sylla,29714.0,,,,,Free Kick,1,From Free Kick,Edson André Sitoe,3250.0,Center Back,19,Rennes,134,['64d29652-8950-434d-9288-eaa90c9d3d3e'],5,,,,,,,,,,,,,,,,,Rennes,134,00:05:05.078,Pass,
,,,,,,,,,,,,,,,,,1.733889,,,,,,,,,,,cc4273ee-af0c-4e0e-b309-e6bd72fbc2b0,260,,"[50.2, 26.4]",3829485,5,,,,,1.9648842,,Right Foot,,,,"[41.8, 46.6]",,Ground Pass,,21.876928,,,,Edson André Sitoe,3250.0,,,,,,1,From Free Kick,Yacouba Sylla,29714.0,Left Defensive Midfield,19,Rennes,134,['e9b286c2-6174-4fe9-bc7d-181af36a25e1'],8,,,,,,,,,,,,,,,,,Rennes,134,00:05:08.874,Pass,
,,,,,,,,,,,,,,,,,1.21203,,,,,,,,,,,c7b59d62-9480-419a-8fbd-d1ec2b420339,263,,"[45.0, 49.5]",3829485,5,,,,,1.3406614,,Right Foot,,,,"[49.1, 67.0]",,Ground Pass,,17.97387,,,,Fallou Diagne,3022.0,,,,,,1,From Free Kick,Edson André Sitoe,3250.0,Center Back,19,Rennes,134,['a4c3af6e-20c0-4b86-a46d-d2d63572a90c'],11,,,,,,,,,,,,,,,,,Rennes,134,00:05:11.730,Pass,
,,,,,,,,,,,,,,,,,0.927061,,,,,,,,,,,ecdf05ce-e164-4b81-bbf0-e8fc7d9ceb32,266,,"[55.8, 67.9]",3829485,5,,,,,-1.7561443,,Right Foot,,,,"[53.4, 55.1]",,Ground Pass,,13.023056,,,,Benjamin André,2990.0,,,,,,1,From Free Kick,Fallou Diagne,3022.0,Right Center Back,19,Rennes,134,['9b44dc26-475b-4e8b-8877-b2577334df6a'],15,,,,,,,,,,,,,,,,,Rennes,134,00:05:15.649,Pass,
,,,,,,,,,,,,,,,,,0.762953,,,,,,,,,,,594e9d1e-8dde-4f4b-a464-91392388cbcf,269,,"[53.4, 55.1]",3829485,5,,,,,3.0756507,,Right Foot,,,,"[42.8, 55.8]",,Ground Pass,,10.623088,,,,Edson André Sitoe,3250.0,,,,,,1,From Free Kick,Benjamin André,2990.0,Right Defensive Midfield,19,Rennes,134,['312cfaa4-2795-465e-83aa-03a3affe04d1'],17,,,,,,,,,,,,,,,,,Rennes,134,00:05:17.216,Pass,
,,,,,,,,,,,,,,,,,1.17205,,,,,,,,,,,58c530d0-dc5b-48ca-adc9-619ce3431104,272,,"[42.8, 55.8]",3829485,5,,,,,-1.5672376,,Right Foot,,,,"[42.9, 27.7]",,Ground Pass,,28.100178,,,,Sylvain Armand,40699.0,,,,,,1,From Free Kick,Edson André Sitoe,3250.0,Center Back,19,Rennes,134,['dd7c8c45-ba7e-4138-b730-7cdde849353c'],18,,,,,,,,,,,,,,,,,Rennes,134,00:05:18.019,Pass,
,,,,,,,,,,,,,,,,,2.561123,,,,,,,,,,,bbc77537-9a9f-4798-ba70-3aea756793d6,275,,"[55.3, 27.0]",3829485,5,,,,,0.24886402,af0c1ea7-9db7-4444-8bb3-2199d84cc1e0,Left Foot,,,,"[103.7, 39.3]",,High Pass,,49.93846,,,,Kamil Grosicki,5667.0,True,,Through Ball,True,,1,From Free Kick,Sylvain Armand,40699.0,Left Center Back,19,Rennes,134,['84470b48-caee-41bf-9f84-f461a718178a'],22,,,,,,,,,,,,,,,,,Rennes,134,00:05:22.989,Pass,
,,,,,,,,,,,,,,,,,1.536317,,,,,,,,,,,9c0172ed-98b5-4f1a-b7b5-77d335a79103,280,,"[120.0, 80.0]",3829485,6,,,,,-1.7986877,09105730-fc94-481b-8a8e-1bdb36abbd3c,Right Foot,,,,"[110.7, 39.9]",,High Pass,,41.164307,,,True,Edson André Sitoe,3250.0,True,True,Outswinging,,Corner,1,From Corner,Kamil Grosicki,5667.0,Right Wing,20,Rennes,134,['a27af994-304d-48bd-be19-c29125b1f355'],7,,,,,,,,,,,,,,,,,Rennes,134,00:06:07.308,Pass,
,,,,,,,,,,,,,,,,,3.425323,,,,,,,,,,,107fb29d-15ad-4b02-98ac-746e7a5cccef,284,,"[7.0, 44.1]",3829485,6,,True,,,0.18120933,,Left Foot,,,,"[65.4, 54.8]",,High Pass,,59.37213,,Incomplete,,Jessy Pi,7415.0,,,,,Goal Kick,1,From Goal Kick,Denis Petrić,34953.0,Goalkeeper,21,Troyes,133,"['755674ab-0507-4c2c-977e-b83fe542f53b', 'e066e908-e49d-40ff-81cb-3588e23b74bb']",36,,,,,,,,,,,,,,,,,Troyes,133,00:06:36.466,Pass,
,,,,,,,,,,,,,,,,,3.45976,,,,,,,,,,,e066e908-e49d-40ff-81cb-3588e23b74bb,287,,"[54.7, 25.3]",3829485,6,,,,True,-0.83535653,,,,,,"[77.5, 0.1]",,High Pass,,33.983524,,Out,,Paul-Georges Ntep de Madiba,4900.0,,,,,Recovery,1,From Goal Kick,Benjamin André,2990.0,Right Defensive Midfield,21,Troyes,133,"['107fb29d-15ad-4b02-98ac-746e7a5cccef', '30ee55eb-6429-48a9-a4a4-6b1ebf863020', '382a458c-5156-4ba1-a7c5-b72090d3e7a6']",39,,,,,,,,,,,,,,,,,Rennes,134,00:06:39.891,Pass,True
,,,,,,,,,,,,,,,,,0.919928,,,,,,,,,,,c24baef0-42e5-420e-9328-3ff09f9b3827,289,,"[43.8, 80.0]",3829485,6,,,,,-1.4529243,,,,,,"[44.7, 72.4]",,Low Pass,,7.653104,,,,Benjamin Nivet,3002.0,,,,,Throw-in,1,From Throw In,Lossémy Karaboué,7301.0,Right Back,22,Troyes,133,['135e97e8-1429-4bb1-b73b-7b729276b390'],49,,,,,,,,,,,,,,,,,Troyes,133,00:06:49.741,Pass,
,,,,,,,,,,,,,,,,,0.931569,,,,,,,,,,,2b11d9d3-16a3-4982-8cd2-15eadbb588c9,292,,"[45.6, 71.6]",3829485,6,,,,,2.243629,,Right Foot,,,,"[40.5, 78.0]",,Ground Pass,,8.18352,,,,Lossémy Karaboué,7301.0,,,,,,1,From Throw In,Benjamin Nivet,3002.0,Center Attacking Midfield,22,Troyes,133,['30672702-e4ca-4b7b-b85a-63c971d886c0'],51,,,,,,,,,,,,,,,,,Troyes,133,00:06:51.852,Pass,
,,,,,,,,,,,,,,,,,1.713052,,,,,,,,,,,c6312745-709d-4769-b2c7-f11eaec68fce,295,,"[40.1, 77.4]",3829485,6,,,,,-2.9257119,,Right Foot,,,,"[17.3, 72.4]",,Ground Pass,,23.341808,,,,Dušan Veškovac,42422.0,,,,,,1,From Throw In,Lossémy Karaboué,7301.0,Right Back,22,Troyes,133,['b7c15196-a4c4-47cd-9fa4-e8688f1bbb99'],53,,,,,,,,,,,,,,,,,Troyes,133,00:06:53.723,Pass,
,,,,,,,,,,,,,,,,,2.040912,,,,,,,,,,,0af4b7ed-b6dc-4cc2-9c3e-5677b7492047,298,,"[16.6, 71.1]",3829485,6,,,,,-1.924651,,Right Foot,,,,"[6.7, 44.3]",,Ground Pass,,28.57009,,,,Denis Petrić,34953.0,,,,,,1,From Throw In,Dušan Veškovac,42422.0,Right Center Back,22,Troyes,133,['b0994509-1412-4f9a-bb66-3f8437168c26'],56,,,,,,,,,,,,,,,,,Troyes,133,00:06:56.114,Pass,
,,,,,,,,,,,,,,,,,1.28037,,,,,,,,,,,620fb6fc-123a-49bf-a300-ab7ee6f8599d,301,,"[16.4, 37.4]",3829485,7,,,,,0.0,,Left Foot,,,,"[23.3, 37.4]",,Ground Pass,,6.9,,,,Jessy Pi,7415.0,,,,,,1,From Throw In,Denis Petrić,34953.0,Goalkeeper,22,Troyes,133,['c75f5ccb-ffe2-4d5a-9556-403efade1b52'],1,,,,,,,,,,,,,,,,,Troyes,133,00:07:01.328,Pass,
,,,,,,,,,,,,,,,,,4.496762,,,,,,,,,,,1b90a6ef-6c9e-4839-9866-e515d40bbefe,304,,"[42.4, 32.4]",3829485,7,,,,,-0.2863671,,Right Foot,,,,"[111.0, 12.2]",,High Pass,,71.51224,,,,Stéphane Darbion,2993.0,,,,,,1,From Throw In,Jessy Pi,7415.0,Left Defensive Midfield,22,Troyes,133,['3d4948ba-8248-4738-8edc-5fe736589342'],5,,,,,,,,,,,,,,,,,Troyes,133,00:07:05.818,Pass,
,,,,,,,,,,,,,,,,,0.1006,,,,,,,,,,,2c891771-ff6a-4c1f-b01f-60ec6d46a1f2,306,,"[111.0, 12.2]",3829485,7,,,,,1.6672701,,Left Foot,,,,"[110.7, 15.3]",,Low Pass,,3.1144824,,Incomplete,,Brayan Andrés Perea Vargas,29133.0,,,,,,1,From Throw In,Stéphane Darbion,2993.0,Right Wing,22,Troyes,133,"['7f493bdc-7779-4094-badf-6507fe31467a', 'a4fb0e25-6bf6-48c2-ac25-219f3a8baefe']",10,,,,,,,,,,,,,,,,,Troyes,133,00:07:10.315,Pass,
