50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[98.8, 11.0]",,,,,,,,,,,,,,2.853629,,,,,,,,,,,,,bf9d3efc-357d-4e72-b8b3-b57bf984b719,2999,,,"[69.4, 6.3]",3901222,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigue Casimir Ninga,3020.0,Left Midfield,168,Montpellier,139,"['29768f47-21d0-4da6-bc00-8d4ddd72b530', '2ca68fec-0004-47a9-9b8f-5b50f2b9dddd']",39,,,,,,,,,,,,,,,,,Montpellier,139,00:34:39.181,Carry,
,,,,"[81.9, 74.6]",,,,,,,,,,,,,,0.721821,,,,,,,,,,,,,072377dd-d3c1-4227-8de0-658f5d8b981e,3019,,,"[82.5, 72.9]",3901222,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hicham M''Laab,175093.0,Left Wing,170,Nantes,144,"['50829a8b-2743-45d5-8a8e-950a29892269', 'cfd1a9df-384c-44c5-a6fb-8905a99147d7']",24,,,,,,,,,,,,,,,,,Nantes,144,00:36:24.730,Carry,
,,,,"[22.5, 12.5]",,,,,,,,,,,,,,0.910544,,,,,,,,,,,,,f01c6a8b-871d-4a4d-bda5-fc1443a361b8,3031,,,"[21.7, 13.3]",3901222,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Center Midfield,172,Montpellier,139,"['2c452bce-994f-4321-b15a-8c4395ce0289', '57844d51-eec3-488c-8f51-d69031c40960', 'ba2f582d-8f46-4c2b-9d98-96e021d09720']",40,,,,,,,,,,,,,,,,,Montpellier,139,00:36:40.052,Carry,True
,,,,"[81.0, 69.5]",,,,,,,,,,,,,,1.507897,,,,,,,,,,,,,56a8c900-17b8-4b6c-9010-0aa6426d5dba,3036,,,"[81.2, 69.9]",3901222,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Thomasson,3375.0,Left Defensive Midfield,173,Nantes,144,"['3911c95d-0661-4c2b-8edc-7337af71cc1e', 'da37995f-a890-4a9f-815c-be682d01bef2', 'f1a89c89-7e78-4613-a591-b470617db01a']",42,,,,,,,,,,,,,,,,,Nantes,144,00:36:42.017,Carry,True
,,,,"[67.3, 40.1]",,,,,,,,,,,,,,2.015657,,,,,,,,,,,,,897875ad-9909-42b4-9f30-27cd5e696c85,3040,,,"[63.9, 44.5]",3901222,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guillaume Gillet,4380.0,Right Defensive Midfield,173,Nantes,144,"['06cc9ec2-af9d-47b1-861c-8186e4d48cb5', '2e4e52cd-c084-40b9-96c3-b923fc3d4861']",45,,,,,,,,,,,,,,,,,Nantes,144,00:36:45.775,Carry,
,,,,"[80.0, 6.0]",,,,,,,,,,,,,,0.897826,,,,,,,,,,,,,9b75a7f2-51a2-4798-9fff-79fe9115cadf,3043,,,"[79.8, 5.9]",3901222,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ermir Lenjani,10746.0,Left Back,173,Nantes,144,"['229f109b-ae93-4138-99cc-5fcc5193ab9a', 'ef7932c2-8164-45af-afd5-5a3fd49f0755']",50,,,,,,,,,,,,,,,,,Nantes,144,00:36:50.624,Carry,
,,,,"[73.8, 15.1]",,,,,,,,,,,,,,0.91896,,,,,,,,,,,,,ba450a48-8b00-4dbc-bc4f-fa0d0f225d28,3046,,,"[73.8, 15.1]",3901222,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guillaume Gillet,4380.0,Right Defensive Midfield,173,Nantes,144,"['59eec576-5903-4b7a-85f0-904175534a94', 'fc0b8dc6-d0ca-4a6d-9bbe-a107bd809522']",53,,,,,,,,,,,,,,,,,Nantes,144,00:36:53.293,Carry,
,,,,"[100.7, 7.2]",,,,,,,,,,,,,,3.782357,,,,,,,,,,,,,b9970d13-c90f-48a6-a761-b37ccba46342,3052,,,"[99.7, 4.5]",3901222,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ermir Lenjani,10746.0,Left Back,173,Nantes,144,"['90b96d0b-be7d-42e4-9b97-e916da282d04', 'dce17494-9119-408a-b6de-ffa36f22fd3f']",56,,,,,,,,,,,,,,,,,Nantes,144,00:36:56.739,Carry,
,,,,"[37.8, 42.8]",,,,,,,,,,,,,,2.283515,,,,,,,,,,,,,181e5d58-e33d-4f3b-aa9a-6bd4980731fb,3056,,,"[25.3, 40.9]",3901222,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Center Midfield,174,Montpellier,139,"['205c5912-8552-46d0-966e-026e454068e7', 'e009e048-65b4-451e-9974-e625a00e801a']",4,,,,,,,,,,,,,,,,,Montpellier,139,00:37:04.139,Carry,
,,,,"[47.1, 50.0]",,,,,,,,,,,,,,0.28,,,,,,,,,,,,,364a6d73-7e29-4bb8-952a-0c79f9433982,3059,,,"[47.3, 51.1]",3901222,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Dabo,3421.0,Right Center Midfield,174,Montpellier,139,"['6b1838ef-02cc-4ad3-a088-e3ed3e38768e', 'afb4aabc-888b-466c-a639-b43bff64a2ed']",7,,,,,,,,,,,,,,,,,Montpellier,139,00:37:07.208,Carry,
,,,,"[68.5, 26.9]",,,,,,,,,,,,,,1.719999,,,,,,,,,,,,,e1771ab4-6509-46d7-bda3-c085110418c5,3062,,,"[55.0, 34.9]",3901222,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Center Midfield,174,Montpellier,139,"['a83b4ffc-ee65-4fbe-9572-aea13356581a', 'dc4bc21c-21ea-4345-834a-95d97bb56630']",9,,,,,,,,,,,,,,,,,Montpellier,139,00:37:09.366,Carry,
,,,,"[98.8, 14.0]",,,,,,,,,,,,,,3.733334,,,,,,,,,,,,,60528f95-1615-4ce0-99e7-a83fad289c12,3065,,,"[82.1, 12.3]",3901222,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigue Casimir Ninga,3020.0,Left Midfield,174,Montpellier,139,"['c5e008ce-59e2-4e19-985d-852680d092ec', 'e6274c7d-e9e0-4238-98a8-a4c4667d1e48']",12,,,,,,,,,,,,,,,,,Montpellier,139,00:37:12.683,Carry,
,,,,"[97.6, 23.1]",,,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,9ed93545-4af1-452c-adb1-8de545b1c282,3068,,,"[97.8, 23.3]",3901222,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Dabo,3421.0,Right Center Midfield,174,Montpellier,139,"['0ac28834-c65b-4e30-a6b1-464d38807106', '507895d9-956b-40be-a1aa-dc28882845a0']",17,,,,,,,,,,,,,,,,,Montpellier,139,00:37:17.089,Carry,
,,,,"[50.7, 23.5]",,,,,,,,,,,,,,0.989334,,,,,,,,,,,,,62ac7770-6657-45fa-81a8-ab256ad7f7e6,3077,,,"[51.8, 19.3]",3901222,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Birama Touré,7350.0,Left Center Back,175,Nantes,144,"['124b7253-a83e-4a21-955e-aebe0632d2d3', '5a3629a1-2458-44bd-88f2-23d03cb28336']",49,,,,,,,,,,,,,,,,,Nantes,144,00:37:49.196,Carry,
,,,,"[55.8, 40.1]",,,,,,,,,,,,,,1.155924,,,,,,,,,,,,,ac444343-beb0-4a24-8b3f-d63b55df1a29,3080,,,"[53.5, 39.9]",3901222,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adrien Thomasson,3375.0,Left Defensive Midfield,175,Nantes,144,"['c9aaf280-7e55-44c6-8769-140b34874806', 'f09cbc90-0319-4be7-a59a-cd0e3fa10714']",51,,,,,,,,,,,,,,,,,Nantes,144,00:37:51.464,Carry,
,,,,"[80.2, 61.9]",,,,,,,,,,,,,,2.462012,,,,,,,,,,,,,bef7e8b6-9319-4713-bb86-bf90130799a1,3083,,,"[69.0, 59.1]",3901222,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alejandro Bedoya,12351.0,Center Attacking Midfield,175,Nantes,144,"['81d22a84-a68b-40e0-ac58-b07f664ed4f8', 'e7310d15-90c5-4a03-bbef-07ba0497f206']",53,,,,,,,,,,,,,,,,,Nantes,144,00:37:53.656,Carry,
,,,,"[50.9, 7.8]",,,,,,,,,,,,,,1.47854,,,,,,,,,,,,,a7f13545-2da5-4731-a7a9-213f01097008,3086,,,"[33.8, 10.8]",3901222,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jérôme Roussillon,3676.0,Left Back,175,Nantes,144,"['1d22bd74-6a91-4014-a81f-dbdcb7d86e7c', '5aad2c44-7161-4005-8b39-37cf963346f9']",57,,,,,,,,,,,,,,,,,Montpellier,139,00:37:57.813,Carry,
,,,,"[61.9, 36.2]",,,,,,,,,,,,,,1.475212,,,,,,,,,,,,,9d64942a-37da-4f7d-a02c-7cc7b95d533d,3096,,,"[57.1, 35.6]",3901222,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Birama Touré,7350.0,Left Center Back,175,Nantes,144,"['53abf059-498f-4426-89be-0f3106f62c27', '829f76ac-faf5-4238-ba46-174960ab14ad']",7,,,,,,,,,,,,,,,,,Nantes,144,00:38:07.981,Carry,
,,,,"[94.2, 76.5]",,,,,,,,,,,,,,1.704003,,,,,,,,,,,,,a01a84f8-7dc9-4a91-932a-66e29476a63e,3099,,,"[87.8, 74.2]",3901222,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adrien Thomasson,3375.0,Left Defensive Midfield,175,Nantes,144,"['3f596fbd-f3ad-4818-9872-062052d064ac', 'ac2424a8-8f60-44bb-8c06-b51291827b25']",11,,,,,,,,,,,,,,,,,Nantes,144,00:38:11.803,Carry,
,,,,"[49.1, 58.9]",,,,,,,,,,,,,,0.196615,,,,,,,,,,,,,55b40401-3eb4-4265-a74e-16bc4c4d8711,3113,,,"[55.1, 44.2]",3901222,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Bedoya,12351.0,Center Attacking Midfield,177,Nantes,144,"['63ee957a-d239-4a72-bf36-5976fdc8bba2', '7fb7c86f-cf6e-4825-9cc0-aa582372ec47', 'dbeb30fa-0147-4e62-ba9c-f10e70fb4861']",57,,,,,,,,,,,,,,,,,Nantes,144,00:38:57.342,Carry,True
,,,,"[90.6, 11.7]",,,,,,,,,,,,,,0.239486,,,,,,,,,,,,,0b9b593c-f445-4561-a30f-aa4945290f6b,3120,,,"[87.8, 11.0]",3901222,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hicham M''Laab,175093.0,Left Wing,177,Nantes,144,"['38be53a1-bbba-4dd1-b514-cbdb9f5687de', '47d0d75c-99e4-40e6-8988-16047ad2a9a1', '929422e4-e6ed-4c6b-8f2a-389e1d8f8de0']",2,,,,,,,,,,,,,,,,,Nantes,144,00:39:02.839,Carry,True
,,,,"[4.6, 74.9]",,,,,,,,,,,,,,4.107503,,,,,,,,,,,,,129035b7-b87b-420c-a883-ebb55595cfd7,3123,,,"[29.5, 68.4]",3901222,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,178,Montpellier,139,"['0e647a2a-ac36-4b10-a6ad-87817c5ec1bd', '6189a02b-2a40-4a6f-9579-d9417b9bf88f', 'bd6b0f2e-1a9e-4379-8d1e-5d2ee484a5bc']",3,,,,,,,,,,,,,,,,,Montpellier,139,00:39:03.078,Carry,True
,,,,"[21.5, 71.9]",,,,,,,,,,,,,,0.180242,,,,,,,,,,,,,ed3980e5-a597-4e4d-9b75-7cef56efaf2e,3130,,,"[21.1, 73.8]",3901222,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,178,Montpellier,139,"['448dcebb-0b15-4d8a-ae84-2309afff5d85', '6a09cfed-cee9-4881-8f84-5a3ff416e69d', '7f345a8f-4f92-4a7b-bfdf-5cafa29fc25a', 'd151cbf0-665a-4887-b809-0e06b5b47400']",10,,,,,,,,,,,,,,,,,Montpellier,139,00:39:10.407,Carry,True
,,,,"[33.3, 62.0]",,,,,,,,,,,,,,4.311423,,,,,,,,,,,,,79d012ff-3da9-4b88-af0c-da162cecde23,3133,,,"[21.5, 71.9]",3901222,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,178,Montpellier,139,"['128a9625-bc62-447c-a329-711c45c115e6', '57268a5d-2dde-45e0-9603-757c9f31708c', '6a09cfed-cee9-4881-8f84-5a3ff416e69d', '7f345a8f-4f92-4a7b-bfdf-5cafa29fc25a', 'd151cbf0-665a-4887-b809-0e06b5b47400']",10,,,,,,,,,,,,,,,,,Montpellier,139,00:39:10.588,Carry,True
,,,,"[73.6, 23.4]",,,,,,,,,,,,,,5.074477,,,,,,,,,,,,,96d56a1f-c69c-4978-bf44-17bc08f219ff,3141,,,"[51.0, 27.0]",3901222,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrien Thomasson,3375.0,Left Defensive Midfield,179,Nantes,144,"['50614c2c-c181-4f5d-b8b7-2772475de3fa', 'b9c560a4-360b-48e9-9be8-ed43be633e99', 'bb5cdc4f-d25c-4030-bdbd-3a0cebda9b64']",25,,,,,,,,,,,,,,,,,Nantes,144,00:39:25.175,Carry,True
,,,,"[46.2, 54.4]",,,,,,,,,,,,,,0.08,,,,,,,,,,,,,5d324046-4727-4aa3-a71f-b7fabf34e6f9,3148,,,"[46.2, 54.4]",3901222,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Jean Rémy,4669.0,Right Back,180,Montpellier,139,"['5d4d9354-15f0-4b37-a0de-09cdb0bc7f07', '7852d5f3-f2b0-4efd-98e1-b6e28f198d68', '94213219-c1fa-4bb2-a89d-67756748bc2f']",31,,,,,,,,,,,,,,,,,Montpellier,139,00:39:31.113,Carry,True
,,,,"[50.9, 54.6]",,,,,,,,,,,,,,0.988752,,,,,,,,,,,,,98a4ee95-406c-4c33-912c-93e6afd71183,3151,,,"[46.2, 54.4]",3901222,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Jean Rémy,4669.0,Right Back,180,Montpellier,139,"['7852d5f3-f2b0-4efd-98e1-b6e28f198d68', '94213219-c1fa-4bb2-a89d-67756748bc2f', 'e621c0d3-143d-4207-91ee-fd29965a4cae']",31,,,,,,,,,,,,,,,,,Montpellier,139,00:39:31.193,Carry,True
,,,,"[74.4, 50.8]",,,,,,,,,,,,,,2.658294,,,,,,,,,,,,,c342d83a-aaee-488d-9a83-15a8e1e7c0a7,3154,,,"[57.5, 55.4]",3901222,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Forward,180,Montpellier,139,"['1cb8eefc-d412-428e-ad57-411ae09d7934', 'de63b123-dd02-4f56-9eb1-222ce5337b5a']",33,,,,,,,,,,,,,,,,,Montpellier,139,00:39:33.596,Carry,
,,,,"[93.9, 39.3]",,,,,,,,,,,,,,0.418306,,,,,,,,,,,,,13b74412-6c8c-4e3f-9077-57d526be8c66,3158,,,"[90.1, 41.7]",3901222,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Jean Rémy,4669.0,Right Back,180,Montpellier,139,"['1197c59f-13e1-4dea-a35b-da2bd284dd90', 'a16329e7-2e29-4579-9a6d-b53255ca472e', 'cb700fca-6bfa-41f5-8203-76e1bac97433']",37,,,,,,,,,,,,,,,,,Montpellier,139,00:39:37.388,Carry,True
,,,,"[93.1, 77.2]",,,,,,,,,,,,,,2.961693,,,,,,,,,,,,,a2aa1b49-49e7-469e-9ebc-725bfc8f8a34,3168,,,"[98.8, 76.0]",3901222,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ryad Boudebouz,6661.0,Center Forward,181,Montpellier,139,"['1511adfa-d521-41d0-8874-7de52e004b21', '641ad835-b00f-4bfe-8164-dcd9db0cdfc2', 'badb20bc-a299-48ab-b8e2-af374534e30e']",53,,,,,,,,,,,,,,,,,Montpellier,139,00:39:53.519,Carry,True
,,,,"[63.2, 41.0]",,,,,,,,,,,,,,1.831953,,,,,,,,,,,,,4acb434b-9eec-42fd-806d-512fa2076f11,3172,,,"[57.3, 40.8]",3901222,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Congré,3011.0,Left Center Back,181,Montpellier,139,"['0f9bad45-2a1b-4efe-8d58-06d187843bb9', 'b0523850-bb69-4532-9d85-08957d29a72c']",58,,,,,,,,,,,,,,,,,Montpellier,139,00:39:58.901,Carry,
,,,,"[56.0, 20.7]",,,,,,,,,,,,,,1.291143,,,,,,,,,,,,,7d70bf5e-6089-47b7-8c2d-3c0ed73bdbf4,3175,,,"[57.7, 16.2]",3901222,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérôme Roussillon,3676.0,Left Back,181,Montpellier,139,"['6f10bf5e-a507-4916-bedb-32656354f4d2', 'e1721da3-388c-413a-9811-0c43bba00620']",2,,,,,,,,,,,,,,,,,Montpellier,139,00:40:02.636,Carry,
,,,,"[22.6, 35.9]",,,,,,,,,,,,,,3.970458,,,,,,,,,,,,,d76f7c45-1f96-4f1e-91c8-7930d019815a,3178,,,"[19.8, 37.2]",3901222,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Geoffrey Jourdren,7509.0,Goalkeeper,181,Montpellier,139,"['11262c07-edd2-4803-a634-9cf265582551', '2a86c5d3-4dca-428e-8038-02cf45ce6876', 'd92eb029-8694-40e4-ac51-b08511d823f9']",6,,,,,,,,,,,,,,,,,Montpellier,139,00:40:06.340,Carry,True
,,,,"[44.0, 60.4]",,,,,,,,,,,,,,3.243085,,,,,,,,,,,,,9326de03-0092-4776-9f00-02fa083f0c74,3182,,,"[39.7, 57.9]",3901222,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lévy Koffi Djidji,3174.0,Right Center Back,182,Nantes,144,"['de4d3c14-20c5-4940-a671-353b8ff69295', 'fabfd7fe-e5ff-4154-a6b9-b2ac84f9b115']",13,,,,,,,,,,,,,,,,,Nantes,144,00:40:13.445,Carry,
,,,,"[46.3, 74.2]",,,,,,,,,,,,,,3.659483,,,,,,,,,,,,,c19b0197-1ba3-4d26-9449-def7bece1dbd,3188,,,"[45.2, 72.1]",3901222,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Léo Dubois,3144.0,Right Back,182,Nantes,144,"['d7148327-875c-42d0-8a1d-8fe384912b15', 'ea44be95-40dd-4b05-bb26-0ccb2aba926c']",18,,,,,,,,,,,,,,,,,Nantes,144,00:40:18.696,Carry,
,,,,"[43.1, 56.2]",,,,,,,,,,,,,,0.708389,,,,,,,,,,,,,a9c58fcd-de5f-4c79-a47c-0c9083814b94,3191,,,"[39.5, 57.7]",3901222,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lévy Koffi Djidji,3174.0,Right Center Back,182,Nantes,144,"['0b895a86-c3de-47c2-b3e1-aab222469c41', '12e44a81-4c8a-4e60-9386-bbcf82bba20a']",23,,,,,,,,,,,,,,,,,Nantes,144,00:40:23.787,Carry,
,,,,"[50.3, 45.6]",,,,,,,,,,,,,,3.141683,,,,,,,,,,,,,51a1e398-0068-467a-86bc-16021e523e5b,3194,,,"[50.8, 53.3]",3901222,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Thomasson,3375.0,Left Defensive Midfield,182,Nantes,144,"['6bc4d309-041a-45d0-8626-71507bc85e12', '70a47f22-6018-4ec8-9430-4f563369b8aa', 'b92b32a7-2889-478b-80f1-6c71c7c9d509']",25,,,,,,,,,,,,,,,,,Nantes,144,00:40:25.382,Carry,True
,,,,"[51.2, 28.7]",,,,,,,,,,,,,,2.987423,,,,,,,,,,,,,2e07a9e5-c8ac-4c65-8d62-9c4a191bd15d,3199,,,"[45.2, 26.6]",3901222,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Birama Touré,7350.0,Left Center Back,182,Nantes,144,"['b7349b98-7999-4e3d-8c5f-d08f40877a38', 'f984912b-1072-41bb-bd49-a30d50cede19']",30,,,,,,,,,,,,,,,,,Nantes,144,00:40:30.202,Carry,
,,,,"[93.7, 10.1]",,,,,,,,,,,,,,6.781298,,,,,,,,,,,,,8168e234-52d9-4233-8bc3-8b88a96ac41e,3205,,,"[77.4, 12.0]",3901222,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigue Casimir Ninga,3020.0,Left Midfield,183,Montpellier,139,"['1b07a98b-955b-44dd-b9d3-e9a766f97e2e', '4b69cb5a-77c7-4a0d-8f3d-b796bf91e6c4', '95dbc563-34ad-4430-9726-7b4ba16f516b']",37,,,,,,,,,,,,,,,,,Montpellier,139,00:40:37.669,Carry,True
,,,,"[86.9, 9.0]",,,,,,,,,,,,,,0.68,,,,,,,,,,,,,6780b199-34b3-4a2f-8fce-df5b49118849,3209,,,"[86.9, 6.6]",3901222,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Center Midfield,183,Montpellier,139,"['50a6b510-4d92-4421-bc34-d93155e065cd', 'aebb8ee6-0390-4e81-bca7-e974808b690c']",45,,,,,,,,,,,,,,,,,Montpellier,139,00:40:45.424,Carry,
,,,,"[2.7, 56.7]",,,,,,,,,,,,,,1.540902,,,,,,,,,,,,,22b1005a-f1b5-46b3-9dda-bc35f7ff1981,3219,,,"[6.1, 56.4]",3901222,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Léo Dubois,3144.0,Right Back,184,Nantes,144,"['4cb02de8-160d-4271-a39b-c1588a3258f9', '99df55cf-caee-4693-917c-611d3e42c98b', 'd4e86ae3-0523-4449-8e8d-d7a3e2db9314']",49,,,,,,,,,,,,,,,,,Nantes,144,00:40:49.676,Carry,True
,,,,"[63.9, 34.8]",,,,,,,,,,,,,,0.878058,,,,,,,,,,,,,2cd8eecc-808c-4334-b37a-d71b4e35d7d9,3230,,,"[65.3, 39.6]",3901222,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emiliano Sala,3114.0,Center Forward,185,Nantes,144,"['2d5e57d5-8f81-4c50-a8f4-b979d396ccdc', '835d2ffe-23a8-43c1-8ef0-70d67db93df7', 'f48ccdcd-a7ad-4c8c-a9a2-fe7cddfafe9f']",13,,,,,,,,,,,,,,,,,Nantes,144,00:41:13.111,Carry,True
,,,,"[51.1, 22.0]",,,,,,,,,,,,,,1.308052,,,,,,,,,,,,,a0989a9c-9521-4305-a344-714477689759,3234,,,"[51.1, 21.6]",3901222,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ermir Lenjani,10746.0,Left Back,185,Nantes,144,"['661353d2-2226-4c58-8a62-75b4587c1ee1', '7729be35-28ee-4f40-924f-57816267a7fe']",15,,,,,,,,,,,,,,,,,Nantes,144,00:41:15.538,Carry,
,,,,"[51.2, 8.7]",,,,,,,,,,,,,,0.742885,,,,,,,,,,,,,09896e64-b2a8-46ac-b313-e148443b5b91,3239,,,"[51.2, 8.7]",3901222,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Rodrigue Casimir Ninga,3020.0,Left Midfield,186,Montpellier,139,"['831450d1-3b51-4834-9838-ea42b9c06926', '8ea7845d-cb41-4d52-aae5-793a04fa93fa', 'e6c46fc5-cd53-4fde-86f9-3e4156467ecd']",20,,,,,,,,,,,,,,,,,Montpellier,139,00:41:20.867,Carry,True
,,,,"[81.9, 18.8]",,,,,,,,,,,,,,2.691373,,,,,,,,,,,,,3e5af08e-2b03-4b1a-8441-76d5f6727121,3243,,,"[64.3, 13.1]",3901222,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ryad Boudebouz,6661.0,Center Forward,186,Montpellier,139,"['27d15ef2-1d62-4167-a8c0-035cf5e1d67f', '8c889f10-48f5-41a1-9ae7-790d57b99cc1']",23,,,,,,,,,,,,,,,,,Montpellier,139,00:41:23.747,Carry,
,,,,"[107.4, 24.9]",,,,,,,,,,,,,,0.739044,,,,,,,,,,,,,a98a2460-83a4-4821-84b4-bfddf789216c,3246,,,"[101.0, 23.1]",3901222,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Rodrigue Casimir Ninga,3020.0,Left Midfield,186,Montpellier,139,"['10e774b5-6777-4beb-b1ab-398f4804f7f4', '7fee8d2b-ee19-400b-a578-245aadc9b707', 'b92eb394-eb0e-4724-9a7e-d476ab4e76b0']",28,,,,,,,,,,,,,,,,,Montpellier,139,00:41:28.375,Carry,True
,,,,"[33.3, 8.7]",,,,,,,,,,,,,,2.771473,,,,,,,,,,,,,c660cad9-c84f-4c5c-8b76-efada9972c14,3255,,,"[33.1, 22.4]",3901222,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,187,Nantes,144,"['7588da21-686a-4438-931a-4482fb5dcc65', 'ec19724a-9d42-46a2-9f3c-58fdb1f0f065']",44,,,,,,,,,,,,,,,,,Montpellier,139,00:41:44.237,Carry,
,,,,"[57.7, 33.3]",,,,,,,,,,,,,,3.880929,,,,,,,,,,,,,de05e68f-4d2b-454a-8034-2162b72aab05,3264,,,"[56.0, 35.4]",3901222,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrien Thomasson,3375.0,Left Defensive Midfield,188,Nantes,144,"['03b85772-3988-48df-83ff-65b3add6ca74', '727d5af8-270a-498d-bca1-476f111cbfd1']",0,,,,,,,,,,,,,,,,,Nantes,144,00:42:00.027,Carry,
,,,,"[50.5, 53.8]",,,,,,,,,,,,,,1.186534,,,,,,,,,,,,,8abe2b3b-8b3f-4cf0-bc9a-156ba2967967,3267,,,"[50.5, 53.4]",3901222,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lévy Koffi Djidji,3174.0,Right Center Back,188,Nantes,144,"['6aa21a1d-1849-4345-8dc3-a7a63a73bac7', 'fb7a3003-f82a-4729-8e6e-9b23d874528e']",5,,,,,,,,,,,,,,,,,Nantes,144,00:42:05.657,Carry,
