50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.529989,,,,,,,,,,,,,69579395-7874-4b0e-95a8-2b321c7be172,142,,,"[67.7, 57.9]",3901198,2,,,,,-1.4671086,30d1c5d0-740e-4833-adb3-5d221ed9fe0a,Left Foot,,"[71.8, 18.5]",Ground Pass,,39.61275,,,,Arnold Bouka Moutou,4906.0,True,,,,,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,10,Angers,145,"['123001d9-2ae5-47ee-9129-18eec64d6901', '3d26c609-c0e8-44c1-8ac6-b3192b443885']",0,,,,,,,,,,,,,,,,,,Angers,145,00:02:00.901,Pass,True
,,,,,,,,,,,,,,,,,3.312619,,,,,,,,,,,,,34db8fe1-f87c-4681-a191-168a07dcf280,148,,,"[6.0, 36.0]",3901198,2,,,,,-0.24339889,,Right Foot,,"[65.6, 21.2]",High Pass,,61.410095,,Incomplete,,Deniz Hümmet,27014.0,,,,,Goal Kick,1,From Goal Kick,Matthieu Dreyer,36553.0,Goalkeeper,11,Troyes,133,"['6331188e-7f7d-4c21-aab0-07a3cfee9bb1', 'e3323b5c-b7f2-4b7c-8b58-edb40c30e8c4']",29,,,,,,,,,,,,,,,,,,Troyes,133,00:02:29.457,Pass,
,,,,,,,,,,,,,,,,,1.666973,,,,,,,,,,,,,e3323b5c-b7f2-4b7c-8b58-edb40c30e8c4,151,,,"[54.5, 58.9]",3901198,2,,,,True,0.72614557,,,,"[67.0, 70.0]",Low Pass,,16.717056,,,,Gilles Sunu,3111.0,,,,,Recovery,1,Regular Play,Pierrick Capelle,3071.0,Right Center Midfield,12,Angers,145,"['34db8fe1-f87c-4681-a191-168a07dcf280', '6c441c4e-dd08-4db7-bd69-0a4ea8298125', 'fd67db04-a781-4b47-8594-3f7d190a752b']",32,,,,,,,,,,,,,,,,,,Angers,145,00:02:32.769,Pass,True
,,,,,,,,,,,,,,,,,2.408214,,,,,,,,,,,,,cc4f22f7-b126-469c-9fb2-a1ac6deaa714,154,,,"[77.0, 74.3]",3901198,2,,,,,0.049958397,,Right Foot,,"[107.0, 75.8]",Low Pass,,30.037477,,,,Billy Ketkeophomphone,4441.0,,,,,,1,Regular Play,Gilles Sunu,3111.0,Right Wing,12,Angers,145,['e2991e47-a056-4bcc-9449-fec44755e75a'],37,,,,,,,,,,,,,,,,,,Angers,145,00:02:37.247,Pass,
,,,,,,,,,,,,,,,,,1.887199,,,,,,,,,,,,,9fbdbd66-6f54-4960-9b80-9f2111b2a0e0,158,,,"[107.4, 76.6]",3901198,2,,,,,-1.5440648,,Right Foot,,"[107.9, 57.9]",Ground Pass,,18.706684,,,,Gilles Sunu,3111.0,,,,,,1,Regular Play,Billy Ketkeophomphone,4441.0,Center Forward,12,Angers,145,"['a63797f9-934d-42b5-b185-09e7e2abf196', 'fb501a64-0313-4dac-a225-f2c93b734dfc']",39,,,,,,,,,,,,,,,,,,Angers,145,00:02:39.695,Pass,True
,,,,,,,,,,,,,,,,,1.85343,,,,,,,,,,,,,c8022844-a122-4443-81cf-8be981bbf8a7,167,,,"[7.2, 39.1]",3901198,2,,,,,0.94642824,,Keeper Arm,,"[23.7, 62.0]",Ground Pass,,28.225166,,,,Fabien Camus,401470.0,,,,,,1,From Keeper,Matthieu Dreyer,36553.0,Goalkeeper,14,Troyes,133,['3b5e25e5-30fd-45aa-bc59-f00df07c35c6'],46,,,,,,,,,,,,,,,,,,Troyes,133,00:02:46.489,Pass,
,,,,,,,,,,,,,,,,,1.486444,,,,,,,,,,,,,dbc87840-38ef-4fa1-ab48-55f1139817c8,170,,,"[30.1, 72.4]",3901198,2,,,,,0.08950382,,Right Foot,,"[53.5, 74.5]",Ground Pass,,23.494041,,,,Chaouki Ben Saada,3161.0,,,,,,1,From Keeper,Fabien Camus,401470.0,Right Wing,14,Troyes,133,['2aa05f67-1460-49a7-8e2b-3fc934af2da4'],51,,,,,,,,,,,,,,,,,,Troyes,133,00:02:51.076,Pass,
,,,,,,,,,,,,,,,,,1.63536,,,,,,,,,,,,,245e805a-03d8-483a-b616-85d898262741,174,,,"[45.2, 75.1]",3901198,2,,,,,-2.2588775,,Left Foot,,"[28.1, 54.3]",Ground Pass,,26.926752,,,,Carlos Eduardo de Castro Lourenço,401472.0,,,,,,1,From Keeper,Chaouki Ben Saada,3161.0,Center Attacking Midfield,14,Troyes,133,"['0fed5201-2599-4316-9f72-4cef104dc503', 'f632a649-7236-4269-bc57-32d653da707b']",54,,,,,,,,,,,,,,,,,,Troyes,133,00:02:54.768,Pass,True
,,,,,,,,,,,,,,,,,2.386622,,,,,,,,,,,,,3331e4d1-414c-4dbd-a5f1-0806c4652ae2,177,,,"[34.9, 51.4]",3901198,2,,,,,-1.5524833,,Right Foot,,"[35.4, 24.1]",Ground Pass,,27.304579,,,,Matthieu Saunier,13730.0,,,,,,1,From Keeper,Carlos Eduardo de Castro Lourenço,401472.0,Right Center Back,14,Troyes,133,['bc7c7d4f-d466-469c-a2a6-109feb4695e0'],58,,,,,,,,,,,,,,,,,,Troyes,133,00:02:58.580,Pass,
,,,,,,,,,,,,,,,,,1.179665,,,,,,,,,,,,,3009d287-f6c6-4477-886f-02d9c278a65c,180,,,"[47.2, 25.5]",3901198,3,,,,,-0.73113835,,Right Foot,,"[63.7, 10.7]",Ground Pass,,22.165062,,,,Corentin Jean,3010.0,,,,,,1,From Keeper,Matthieu Saunier,13730.0,Left Center Back,14,Troyes,133,['14aeb10f-024a-401f-a5ae-e07bc1918721'],3,,,,,,,,,,,,,,,,,,Troyes,133,00:03:03.922,Pass,
,,,,,,,,,,,,,,,,,0.977966,,,,,,,,,,,,,85596e09-7971-4918-82a8-c0395328fdb3,184,,,"[50.8, 8.3]",3901198,3,,,,,-2.3978372,,Right Foot,,"[45.8, 3.7]",Ground Pass,,6.794115,,,,Quentin Othon,148132.0,,,,,,1,From Keeper,Corentin Jean,3010.0,Left Wing,14,Troyes,133,['599c1864-4780-4a32-b244-f52a53327647'],7,,,,,,,,,,,,,,,,,,Troyes,133,00:03:07.581,Pass,
,,,,,,,,,,,,,,,,,1.017893,,,,,,,,,,,,,ff3f5a54-68d0-4c09-b359-195ca23497fe,187,,,"[46.0, 3.7]",3901198,3,,,,,1.9860946,,Left Foot,,"[40.4, 16.4]",Ground Pass,,13.879842,,,,Matthieu Saunier,13730.0,,,,,,1,From Keeper,Quentin Othon,148132.0,Left Back,14,Troyes,133,['5b2478bb-fef5-436d-9166-0060e62ffac0'],8,,,,,,,,,,,,,,,,,,Troyes,133,00:03:08.773,Pass,
,,,,,,,,,,,,,,,,,1.762734,,,,,,,,,,,,,aa4fc778-f000-4f92-80cd-ca939a94b45e,190,,,"[43.3, 21.8]",3901198,3,,,,,0.9443252,,Right Foot,,"[67.4, 55.1]",Ground Pass,,41.10596,,,,Fabien Camus,401470.0,,,,,,1,From Keeper,Matthieu Saunier,13730.0,Left Center Back,14,Troyes,133,['298c6583-b7ed-4e74-ab39-05b679efa4b5'],13,,,,,,,,,,,,,,,,,,Troyes,133,00:03:13.912,Pass,
,,,,,,,,,,,,,,,,,2.273954,,,,,,,,,,,,,df7f25be-6e3b-4774-b8b4-e22c0cd18cdc,193,,,"[71.0, 58.4]",3901198,3,,,,,0.63162184,,Right Foot,,"[94.1, 75.3]",Ground Pass,,28.622019,,,,Aloïs Confais,4413.0,,,,,,1,From Keeper,Fabien Camus,401470.0,Right Wing,14,Troyes,133,['a5a1ac31-9fdb-4ad7-b1e8-0656edab2ecf'],16,,,,,,,,,,,,,,,,,,Troyes,133,00:03:16.681,Pass,
,,,,,,,,,,,,,,,,,1.111363,,,,,,,,,,,,,51f7c9ad-ff0d-4ad7-9a18-4e77b333eab9,196,,,"[98.9, 73.6]",3901198,3,,,,,-3.127509,,Right Foot,,"[84.7, 73.4]",Ground Pass,,14.201408,,,,Fabien Camus,401470.0,,,,,,1,From Keeper,Aloïs Confais,4413.0,Right Back,14,Troyes,133,['c4731286-28d5-41f4-b341-869f829a206e'],20,,,,,,,,,,,,,,,,,,Troyes,133,00:03:20.066,Pass,
,,,,,,,,,,,,,,,,,1.614385,,,,,,,,,,,,,f71e0c23-9cd9-4c4e-9158-1c455f68f753,207,,,"[115.1, 71.4]",3901198,3,,,,,-1.6464095,,Right Foot,True,"[112.6, 38.4]",High Pass,,33.094563,,Incomplete,,Corentin Jean,3010.0,,,,,,1,From Keeper,Aloïs Confais,4413.0,Right Back,14,Troyes,133,"['29532963-9069-4aef-8c61-675c9ef70b9e', '98114ad2-7875-4ac6-9c01-2cf7d070303e']",29,,,,,,,,,,,,,,,,,,Troyes,133,00:03:29.433,Pass,
,,,,,,,,,,,,,,,,,1.374722,,,,,,,,,,,,,06271cfe-c8c5-4f05-8bd6-f75f4a64f612,210,,,"[118.2, 80.0]",3901198,3,,,,,-2.8441534,,,,"[98.3, 73.9]",Low Pass,,20.813938,,,,Benjamin Nivet,3002.0,,,,,Throw-in,1,From Throw In,Aloïs Confais,4413.0,Right Back,15,Troyes,133,['b8424454-d5a8-437e-9883-f2a95ad42e31'],39,,,,,,,,,,,,,,,,,,Troyes,133,00:03:39.224,Pass,
,,,,,,,,,,,,,,,,,1.070764,,,,,,,,,,,,,cae8615a-89a0-4705-9bb1-a22ba45eb54b,214,,,"[91.8, 76.4]",3901198,3,,,,,-2.1692152,,Right Foot,,"[82.8, 63.2]",Ground Pass,,15.976233,,,,Jessy Pi,7415.0,,,,,,1,From Throw In,Benjamin Nivet,3002.0,Right Defensive Midfield,15,Troyes,133,['12fec08f-bbd7-4c3d-8997-9069812879e3'],42,,,,,,,,,,,,,,,,,,Troyes,133,00:03:42.559,Pass,
,,,,,,,,,,,,,,,,,1.008607,,,,,,,,,,,,,6c6e8919-e3cb-46bb-8b21-f3e4ffb746ab,218,,,"[75.6, 66.8]",3901198,3,,,,,2.857125,,Right Foot,,"[58.5, 71.8]",Ground Pass,,17.816004,,,,Carlos Eduardo de Castro Lourenço,401472.0,,,,,,1,From Throw In,Jessy Pi,7415.0,Left Defensive Midfield,15,Troyes,133,['8268117d-2221-4be2-9cc4-313d56a784ed'],45,,,,,,,,,,,,,,,,,,Troyes,133,00:03:45.951,Pass,
,,,,,,,,,,,,,,,,,0.076918,,,,,,,,,,,,,0c45ec31-aa65-4695-9579-867b8804f929,222,,,"[60.3, 74.9]",3901198,3,,,,,-0.17219082,,Right Foot,,"[62.6, 74.5]",Low Pass,,2.3345234,,Incomplete,,Aloïs Confais,4413.0,,,,,,1,From Throw In,Carlos Eduardo de Castro Lourenço,401472.0,Right Center Back,15,Troyes,133,"['66a5b24f-1641-4056-9da2-98eed16fe9a6', '6b49d87f-118d-402f-a250-29eb39c251f4', '74383d36-4f22-4cd4-b813-52fa01176853']",48,,,,,,,,,,,,,,,,,,Troyes,133,00:03:48.053,Pass,True
,,,,,,,,,,,,,,,,,0.913565,,,,,,,,,,,,,723c385a-2bbd-40df-945d-dbda95ea573a,227,,,"[90.5, 80.0]",3901198,3,,,,,-1.6588037,,,,"[89.3, 66.4]",Low Pass,,13.652839,,,,Fabien Camus,401470.0,,,,,Throw-in,1,From Throw In,Aloïs Confais,4413.0,Right Back,16,Troyes,133,['db534d2e-7479-4320-96ea-5d7727bdd1e8'],56,,,,,,,,,,,,,,,,,,Troyes,133,00:03:56.730,Pass,
,,,,,,,,,,,,,,,,,2.245,,,,,,,,,,,,,4375c8c0-39dd-4be6-853e-1e83861ad606,234,,,"[89.5, 80.0]",3901198,4,,,,,-1.7603533,,,,"[86.2, 62.8]",High Pass,,17.513708,,,,Fabien Camus,401470.0,,,,,Throw-in,1,From Throw In,Aloïs Confais,4413.0,Right Back,17,Troyes,133,['d21f213a-6ee6-4219-b5a7-9b6919f8b385'],8,,,,,,,,,,,,,,,,,,Troyes,133,00:04:08.521,Pass,
,,,,,,,,,,,,,,,,,2.120308,,,,,,,,,,,,,d1a5c846-4155-4835-a8cd-3b86f3178358,237,,,"[86.2, 62.8]",3901198,4,,,,,0.5509825,,Right Foot,,"[102.8, 73.0]",Ground Pass,,19.483326,,,,Aloïs Confais,4413.0,,,,,,1,From Throw In,Fabien Camus,401470.0,Right Wing,17,Troyes,133,['fd05e067-440c-4f24-b544-0b87088b2cb7'],11,,,,,,,,,,,,,,,,,,Troyes,133,00:04:11.367,Pass,
,,,,,,,,,,,,,,,,,0.930211,,,,,,,,,,,,,85a71632-4503-43f6-a960-fa873a93e12a,240,,,"[104.7, 72.8]",3901198,4,,,,,-1.3878433,,Right Foot,,"[108.9, 50.1]",High Pass,,23.085278,,Incomplete,,Deniz Hümmet,27014.0,,,,,,1,From Throw In,Aloïs Confais,4413.0,Right Back,17,Troyes,133,"['9043730b-2186-4072-a577-01d9bd1b89e3', 'e6619be2-66a5-43e5-bce7-40ef7166955c']",13,,,,,,,,,,,,,,,,,,Troyes,133,00:04:13.743,Pass,
,,,,,,,,,,,,,,,,,3.192831,,,,,,,,,,,,,8bd2df58-4be9-4e69-8521-4e06417df9c4,245,,,"[17.7, 36.7]",3901198,4,,,,,-0.16375281,,Drop Kick,,"[75.8, 27.1]",High Pass,,58.887775,,Incomplete,,Billy Ketkeophomphone,4441.0,,,,,,1,From Throw In,Alexandre Letellier,3432.0,Goalkeeper,17,Troyes,133,"['154e28ec-f7e4-48f5-9f89-f7ec5f26fd96', '94818b2d-4501-4c92-a569-ba858be5e5f7']",20,,,,,,,,,,,,,,,,,,Angers,145,00:04:20.510,Pass,
,,,,,,,,,,,,,,,,,0.737151,,,,,,,,,,,,,154e28ec-f7e4-48f5-9f89-f7ec5f26fd96,247,,,"[44.3, 53.0]",3901198,4,,,,,-2.0611439,,Head,,"[37.2, 39.7]",Low Pass,,15.076471,,,,Matthieu Saunier,13730.0,,,,,Recovery,1,From Throw In,Carlos Eduardo de Castro Lourenço,401472.0,Right Center Back,17,Troyes,133,"['3acb0885-d291-41fc-8743-9fd2f0caa3aa', '8bd2df58-4be9-4e69-8521-4e06417df9c4']",23,,,,,,,,,,,,,,,,,,Troyes,133,00:04:23.703,Pass,
,,,,,,,,,,,,,,,,,2.082783,,,,,,,,,,,,,bad468e6-8bc7-4cb1-809e-6d76c013e4e5,251,,,"[37.2, 30.3]",3901198,4,,,,,2.9864705,,Right Foot,,"[12.9, 34.1]",Ground Pass,,24.595325,,,,Matthieu Dreyer,36553.0,,,,,,1,From Throw In,Matthieu Saunier,13730.0,Left Center Back,17,Troyes,133,['8cbdd506-b6ab-46d3-8061-10159e6daa0b'],26,,,,,,,,,,,,,,,,,,Troyes,133,00:04:26.268,Pass,
,,,,,,,,,,,,,,,,,1.26338,,,,,,,,,,,,,8bf8ad93-710c-4b86-ad2c-b1c21492392a,254,,,"[12.9, 34.1]",3901198,4,,,,,1.2607411,,Left Foot,,"[19.5, 54.7]",Ground Pass,,21.631458,,,,Carlos Eduardo de Castro Lourenço,401472.0,,,,,,1,From Throw In,Matthieu Dreyer,36553.0,Goalkeeper,17,Troyes,133,['9138d52e-8278-4a5b-866c-f386c70ae3f7'],28,,,,,,,,,,,,,,,,,,Troyes,133,00:04:28.391,Pass,
,,,,,,,,,,,,,,,,,0.859245,,,,,,,,,,,,,3e821bd9-4977-45d4-8bb5-bc4f98a7d750,257,,,"[21.0, 58.4]",3901198,4,,,,,-0.7227189,,Right Foot,,"[33.7, 47.2]",Ground Pass,,16.933104,,,,Jessy Pi,7415.0,,,,,,1,From Throw In,Carlos Eduardo de Castro Lourenço,401472.0,Right Center Back,17,Troyes,133,['7a685531-03c3-4d46-9a9f-7674bd8ee380'],32,,,,,,,,,,,,,,,,,,Troyes,133,00:04:32.063,Pass,
,,,,,,,,,,,,,,,,,2.405693,,,,,,,,,,,,,15bf8e6e-7ace-40d6-b925-d05fa84507ad,260,,,"[33.7, 47.2]",3901198,4,,,,,-2.81071,,Right Foot,,"[7.5, 38.2]",Ground Pass,,27.702707,,,,Matthieu Dreyer,36553.0,,,,,,1,From Throw In,Jessy Pi,7415.0,Left Defensive Midfield,17,Troyes,133,['1bba78e9-dd78-4700-b20d-1dfc93b7f959'],34,,,,,,,,,,,,,,,,,,Troyes,133,00:04:34.156,Pass,
,,,,,,,,,,,,,,,,,1.091319,,,,,,,,,,,,,6565443f-a183-4a12-baed-83d25c465851,263,,,"[7.5, 38.6]",3901198,4,,,,,-0.83682334,,Right Foot,,"[20.4, 24.3]",Ground Pass,,19.258764,,,,Matthieu Saunier,13730.0,,,,,,1,From Throw In,Matthieu Dreyer,36553.0,Goalkeeper,17,Troyes,133,['041037d3-6298-41d7-8997-0684d102a5f1'],36,,,,,,,,,,,,,,,,,,Troyes,133,00:04:36.642,Pass,
,,,,,,,,,,,,,,,,,0.985514,,,,,,,,,,,,,ca2c6255-d5c4-40ab-86c1-784058912d4d,266,,,"[23.7, 25.3]",3901198,4,,,,,0.08007532,,Right Foot,,"[39.9, 26.6]",Ground Pass,,16.252077,,,,Jessy Pi,7415.0,,,,,,1,From Throw In,Matthieu Saunier,13730.0,Left Center Back,17,Troyes,133,['1890aac5-cd0f-4143-821d-793342bf2217'],40,,,,,,,,,,,,,,,,,,Troyes,133,00:04:40.116,Pass,
,,,,,,,,,,,,,,,,,2.282501,,,,,,,,,,,,,06fd13e9-b757-4fc3-813d-94eeb2633b5e,269,,,"[39.9, 26.4]",3901198,4,,,,,-2.4041576,,Right Foot,,"[26.8, 14.5]",Ground Pass,,17.698023,,,,Matthieu Saunier,13730.0,,,,,,1,From Throw In,Jessy Pi,7415.0,Left Defensive Midfield,17,Troyes,133,['8d8722ca-6cc9-425a-b978-9370345eb343'],41,,,,,,,,,,,,,,,,,,Troyes,133,00:04:41.946,Pass,
,,,,,,,,,,,,,,,,,0.860576,,,,,,,,,,,,,5d61eab2-c4c2-4d78-b5bc-969251868376,272,,,"[29.5, 16.0]",3901198,4,,,,,0.6246354,,Left Foot,,"[42.4, 25.3]",Ground Pass,,15.90283,,,,Benjamin Nivet,3002.0,,,,,,1,From Throw In,Matthieu Saunier,13730.0,Left Center Back,17,Troyes,133,['6348f249-3889-4586-97b5-7d924a36eb25'],46,,,,,,,,,,,,,,,,,,Troyes,133,00:04:46.711,Pass,
,,,,,,,,,,,,,,,,,1.682944,,,,,,,,,,,,,5baa3cd3-053d-4d09-9b73-d635aaec8915,275,,,"[50.4, 28.9]",3901198,4,,,,,-0.14569932,,Right Foot,,"[87.2, 23.5]",High Pass,,37.194084,,Incomplete,,Deniz Hümmet,27014.0,,,,,,1,From Throw In,Benjamin Nivet,3002.0,Right Defensive Midfield,17,Troyes,133,"['4a2c03e6-d1d7-4b9a-ad3c-af14245f5105', '56350f25-5eeb-4a06-ae8a-0941b8f14645']",51,,,,,,,,,,,,,,,,,,Troyes,133,00:04:51.565,Pass,
,,,,,,,,,,,,,,,,,1.110714,,,,,,,,,,,,,476a626d-8e27-452b-b7ab-d20f2392a6cc,284,,,"[10.0, 72.9]",3901198,4,,,,,-1.849096,,Left Foot,,"[6.6, 61.0]",Ground Pass,,12.376186,,,,Ismaël Traoré,3045.0,,,,,Recovery,1,From Throw In,Aïssa Bilal Laïdouni,44955.0,Right Back,17,Troyes,133,['39cdd92a-6c50-44a9-8911-71ae41a93c01'],59,,,,,,,,,,,,,,,,,,Angers,145,00:04:59.003,Pass,
,,,,,,,,,,,,,,,,,2.389221,,,,,,,,,,,,,a7fcb018-1c49-4646-aa93-bee466e5413f,287,,,"[6.6, 61.0]",3901198,5,,,,,0.45333868,,Right Foot,,"[45.6, 80.0]",High Pass,,43.382023,,Out,,Mohamed Lamine Yattara,7337.0,,,,,,1,From Throw In,Ismaël Traoré,3045.0,Right Center Back,17,Troyes,133,['67899313-64e2-42c1-a29c-449e3903fff4'],0,,,,,,,,,,,,,,,,,,Angers,145,00:05:00.153,Pass,
,,,,,,,,,,,,,,,,,1.51491,,,,,,,,,,,,,7519efba-97d2-4b04-a978-390d9ce8578f,289,,,"[80.3, 0.1]",3901198,5,,True,,,1.1983979,,,,"[90.3, 25.7]",High Pass,,27.483814,,,,Deniz Hümmet,27014.0,,,,,Throw-in,1,From Throw In,Corentin Jean,3010.0,Left Wing,18,Troyes,133,['e903b2f3-6ea9-46c1-8448-2f30f355c895'],12,,,,,,,,,,,,,,,,,,Troyes,133,00:05:12.329,Pass,
,,,,,,,,,,,,,,,,,1.495503,,,,,,,,,,,,,4284b6ed-18a0-4800-8e91-7985baa60afd,291,,,"[90.3, 25.7]",3901198,5,,,,,0.07457409,c0d97dc4-fc6b-4ca5-b488-7baac9329622,Right Foot,,"[107.7, 27.0]",High Pass,,17.448496,,,,Chaouki Ben Saada,3161.0,True,,,,,1,From Throw In,Deniz Hümmet,27014.0,Center Forward,18,Troyes,133,['34422925-581a-4c6d-8df0-ee5c126b6bae'],14,,,,,,,,,,,,,,,,,,Troyes,133,00:05:14.130,Pass,
,,,,,,,,,,,,,,,,,1.52322,,,,,,,,,,,,,b4d84b93-bc1e-465d-9e42-322079afddca,297,,,"[120.0, 0.1]",3901198,5,,,,,1.8645015,,Right Foot,,"[108.9, 36.8]",High Pass,True,38.341885,,,,Benjamin Nivet,3002.0,,,Inswinging,,Corner,1,From Corner,Fabien Camus,401470.0,Right Wing,19,Troyes,133,['ade17ccd-ce71-4091-97b3-09f968fb8f9d'],41,,,,,,,,,,,,,,,,,,Troyes,133,00:05:41.829,Pass,
,,,,,,,,,,,,,,,,,0.100898,,,,,,,,,,,,,dc2797bc-9bd0-4a90-ba25-32baf7189721,308,,,"[75.2, 3.5]",3901198,5,,,,,1.5707964,,Right Foot,,"[75.2, 6.5]",Ground Pass,,3.0,,Incomplete,,,,,,,,,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,20,Angers,145,"['2ee1d701-e538-4cc5-96f9-3f30348f27b5', '536d907f-9957-43ed-81f0-5757c1acfde9']",55,,,,,,,,,,,,,,,,,,Angers,145,00:05:55.523,Pass,True
,,,,,,,,,,,,,,,,,0.159195,,,,,,,,,,,,,79967a12-875b-4c9d-982e-fa681e3db631,311,,,"[61.4, 6.0]",3901198,5,,,,,-0.30587888,,Left Foot,,"[63.3, 5.4]",Low Pass,,1.9924859,,Incomplete,,Billy Ketkeophomphone,4441.0,,,,,Recovery,1,Regular Play,Arnold Bouka Moutou,4906.0,Left Back,20,Angers,145,"['3ef11aa7-d539-4fcf-bbe6-5cf54305316c', '412a0190-5415-4bd8-9dc4-7c63925bb5cc', '991c865a-c6b9-4aa5-a139-73aff2fdac1f']",57,,,,,,,,,,,,,,,,,,Angers,145,00:05:57.470,Pass,True
,,,,,,,,,,,,,,,,,2.351289,,,,,,,,,,,,,03d55ace-9372-429d-a47f-93efb8bde478,316,,,"[65.4, 4.0]",3901198,6,,,,,1.7579564,,Left Foot,,"[57.2, 47.3]",Ground Pass,,44.069603,,,,Ismaël Traoré,3045.0,,True,,,Free Kick,1,From Free Kick,Romain Thomas,3549.0,Left Center Back,21,Angers,145,['5d2f1da4-f4b5-4d3f-9b9c-47162ddaf52b'],12,,,,,,,,,,,,,,,,,,Angers,145,00:06:12.236,Pass,
,,,,,,,,,,,,,,,,,1.776781,,,,,,,,,,,,,07392b73-ac77-4d4d-a48f-da05676ed4dc,319,,,"[57.0, 49.6]",3901198,6,,,,,1.3627402,,Right Foot,,"[62.7, 76.6]",Ground Pass,,27.595108,,,,Aïssa Bilal Laïdouni,44955.0,,,,,,1,From Free Kick,Ismaël Traoré,3045.0,Right Center Back,21,Angers,145,['4198fd6f-025f-4333-9a3b-c5ad49990df3'],15,,,,,,,,,,,,,,,,,,Angers,145,00:06:15.788,Pass,
,,,,,,,,,,,,,,,,,1.018881,,,,,,,,,,,,,75f593be-1081-4c07-bf03-2fd6ba1b3eb6,322,,,"[61.0, 74.8]",3901198,6,,,,,-2.3969882,,Right Foot,,"[50.8, 65.4]",Ground Pass,,13.870832,,,,Ismaël Traoré,3045.0,,,,,,1,From Free Kick,Aïssa Bilal Laïdouni,44955.0,Right Back,21,Angers,145,['b537828f-954a-4f88-89fd-ebea55c34875'],18,,,,,,,,,,,,,,,,,,Angers,145,00:06:18.636,Pass,
,,,,,,,,,,,,,,,,,1.372892,,,,,,,,,,,,,4d00a708-d537-4de1-a73c-24b2d292eb31,325,,,"[50.8, 65.6]",3901198,6,,,,,-1.8086323,,Right Foot,,"[46.0, 45.8]",Ground Pass,,20.373512,,,,Romain Thomas,3549.0,,,,,,1,From Free Kick,Ismaël Traoré,3045.0,Right Center Back,21,Angers,145,['95fb5929-2488-49ff-9b00-011e6e0f12e9'],20,,,,,,,,,,,,,,,,,,Angers,145,00:06:20.417,Pass,
,,,,,,,,,,,,,,,,,0.87898,,,,,,,,,,,,,20986151-9b59-4943-9ae5-57efc01d62c9,328,,,"[46.0, 40.6]",3901198,6,,,,,-1.3477653,,Left Foot,,"[50.4, 21.2]",Ground Pass,,19.892712,,,,Thomas Mangani,3185.0,,,,,,1,From Free Kick,Romain Thomas,3549.0,Left Center Back,21,Angers,145,['03e35c1d-dfbf-4c42-b062-65a038203c7e'],22,,,,,,,,,,,,,,,,,,Angers,145,00:06:22.744,Pass,
,,,,,,,,,,,,,,,,,0.803163,,,,,,,,,,,,,736b51c0-0056-4d5e-bcc7-5fd23e6c08b1,331,,,"[52.2, 21.7]",3901198,6,,,,,0.049221296,,Left Foot,,"[72.5, 22.7]",Ground Pass,,20.324615,,,,Mohamed Lamine Yattara,7337.0,,,,,,1,From Free Kick,Thomas Mangani,3185.0,Left Center Midfield,21,Angers,145,['77d20cf9-ca27-4b35-bbc4-033e476bf5a2'],25,,,,,,,,,,,,,,,,,,Angers,145,00:06:25.362,Pass,
,,,,,,,,,,,,,,,,,0.874131,,,,,,,,,,,,,67f54e14-014b-4360-82ba-b2a89f448538,339,,,"[72.0, 29.0]",3901198,6,,,,,0.73955876,,Right Foot,,"[89.1, 44.6]",Ground Pass,,23.146706,,,,Billy Ketkeophomphone,4441.0,,,,,,1,From Free Kick,Mohamed Lamine Yattara,7337.0,Left Wing,21,Angers,145,['538e9950-52a5-46d1-9ba6-30a3e1fa5e04'],28,,,,,,,,,,,,,,,,,,Angers,145,00:06:28.564,Pass,
