50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,0.530617,,,,,,,,,,,,,,,,c95fcbe9-ddae-41c2-9e76-55443620021b,708,,"[75.7, 6.2]",3829467,17,,,,,-1.2014626,,Left Foot,,,"[76.9, 3.1]",,Ground Pass,,3.3241541,,Incomplete,,Jonas Martin,2950.0,,,,,,1,From Throw In,Ryad Boudebouz,6661.0,Center Attacking Midfield,48,Montpellier,139,"['1b958728-85f5-4859-ba27-6b12bdeca767', 'c5b06707-be52-4550-95a3-695e8021734d', 'f23eec61-6a25-4447-9538-980fff32643d']",41,,,,,,,,,,,,,,,,Montpellier,139,00:17:41.839,Pass,True
,,,,,,,,,,,,,,,,,,,,,0.499456,,,,,,,,,,,,,,,,2defbce1-96dd-4045-bbb2-cfde55c04a65,717,,"[67.1, 2.5]",3829467,17,,,,,3.097825,,Right Foot,,,"[53.4, 3.1]",,Ground Pass,,13.713133,,,,Joris Marveaux,7590.0,,,,,,1,From Throw In,Jérôme Roussillon,3676.0,Left Back,48,Montpellier,139,['0c232f23-2447-4449-9335-d23a8ca9a5d7'],47,,,,,,,,,,,,,,,,Montpellier,139,00:17:47.013,Pass,
,,,,,,,,,,,,,,,,,,,,,0.147036,,,,,,,,,,,,,,,,66c5d82f-9c79-405a-84d3-f426fcc7ea26,721,,"[50.1, 3.9]",3829467,17,,,,,2.9060476,,Right Foot,,,"[47.6, 4.5]",,Ground Pass,,2.570992,,Incomplete,,Daniel Congré,3011.0,,,,,,1,From Throw In,Joris Marveaux,7590.0,Left Defensive Midfield,48,Montpellier,139,"['4afe1e4d-786c-4fc3-a7b4-9a3c7ee62e57', '67aea138-99f1-4556-b31b-7e811052ebec', '8eef9366-c4ad-43b9-adb8-d6baa7e178a9']",49,,,,,,,,,,,,,,,,Montpellier,139,00:17:49.032,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.466137,,,,,,,,,,,,,,,,2cf432f6-6fd4-47ce-89c4-5d2fe11eb5cf,727,,"[85.4, 77.2]",3829467,17,,,,,-1.3825748,,Right Foot,,,"[88.6, 60.4]",,Ground Pass,,17.102047,,Incomplete,,Ronny Rodelin,2955.0,,,,,,1,From Throw In,Andy Delort,3038.0,Center Forward,48,Montpellier,139,"['5c05d0ba-3fba-4758-ad9b-b94fae932586', 'dc2192b8-5a17-452e-a745-76a947ab16b1']",52,,,,,,,,,,,,,,,,Caen,140,00:17:52.162,Pass,
,,,,,,,,,,,,,,,,,,,,,0.293853,,,,,,,,,,,,,,,,00e5b223-f430-404a-9d5b-755d269fd945,731,,"[35.3, 12.7]",3829467,17,,,,,-1.0679531,,Right Foot,,,"[36.4, 10.7]",,Ground Pass,,2.2825425,,Incomplete,,Joris Marveaux,7590.0,,,,,,1,From Throw In,Vitorino Hilton da Silva,3674.0,Right Center Back,48,Montpellier,139,"['5f36650b-54ea-4d2d-bfde-f84e01ec18ed', 'c397d8a4-fbf7-4875-a2a1-dc5dee688562']",54,,,,,,,,,,,,,,,,Montpellier,139,00:17:54.612,Pass,
,,,,,,,,,,,,,,,,,,,,,0.74876,,,,,,,,,,,,,,,,0d27bd70-75a8-4513-a44a-4a13c9efbf11,737,,"[74.1, 80.0]",3829467,18,,,,,-1.0415496,,,,,"[77.2, 74.7]",,Low Pass,,6.140033,,,,Julien Féret,2959.0,,,,,Throw-in,1,From Throw In,Dennis Appiah,22111.0,Right Back,49,Caen,140,['b63dc257-8b6c-4e11-b6cf-c8f7417b4f3a'],15,,,,,,,,,,,,,,,,Caen,140,00:18:15.539,Pass,
,,,,,,,,,,,,,,,,,,,,,1.306536,,,,,,,,,,,,,,,,d7130f2f-f14a-4c02-9191-a9ceef8db47d,739,,"[77.2, 74.7]",3829467,18,,,,,-0.5317241,,Right Foot,,,"[92.5, 65.7]",,Ground Pass,,17.750774,,Incomplete,,Hervé Bazile,2991.0,,,,,,1,From Throw In,Julien Féret,2959.0,Right Center Midfield,49,Caen,140,"['5f34b28c-dc75-44b3-b4ac-08ef55924c03', 'a5d258ce-62d3-418c-9fa5-51e589d113a6']",16,,,,,,,,,,,,,,,,Caen,140,00:18:16.287,Pass,
,,,,,,,,,,,,,,,,,,,,,0.396509,,,,,,,,,,,,,,,,94decfda-704d-4b59-8389-d54f58af28e7,743,,"[34.7, 12.7]",3829467,18,,,,,-0.12970254,,Right Foot,,,"[43.9, 11.5]",,Low Pass,,9.277931,,Incomplete,,Mustapha Yatabaré,30255.0,,,,,,1,From Throw In,Joris Marveaux,7590.0,Left Defensive Midfield,49,Caen,140,"['9206d2e0-8b61-4349-963e-9ed5c3cda55f', 'ae2446cd-4a24-4e8a-af7d-a9a5e2c6eec6']",18,,,,,,,,,,,,,,,,Montpellier,139,00:18:18.991,Pass,
,,,,,,,,,,,,,,,,,,,,,1.124375,,,,,,,,,,,,,,,,1543aadc-b177-4846-b451-3fa6f290f356,747,,"[80.7, 69.6]",3829467,18,,,,,0.64136434,,Right Foot,,,"[88.2, 75.2]",,Ground Pass,,9.360022,,,,Hervé Bazile,2991.0,,,,,,1,From Throw In,Julien Féret,2959.0,Right Center Midfield,49,Caen,140,['837258d6-307e-4df7-9362-7577c80088a3'],21,,,,,,,,,,,,,,,,Caen,140,00:18:21.489,Pass,
,,,,,,,,,,,,,,,,,,,,,1.740645,,,,,,,,,,,,,,,,78431448-7542-40b4-ad7c-9e3e53188c0d,750,,"[104.4, 75.6]",3829467,18,,,,,-1.4421574,c2d3edd7-cf62-4f92-8d14-0caf3c46a0e1,Right Foot,True,,"[109.6, 35.4]",True,High Pass,,40.534924,,,,Ronny Rodelin,2955.0,,True,,,,1,From Throw In,Hervé Bazile,2991.0,Left Midfield,49,Caen,140,['247f822b-dfee-400f-8816-013bc96935d1'],25,,,,,,,,,,,,,,,,Caen,140,00:18:25.013,Pass,
,,,,,,,,,,,,,,,,,,,,,0.535805,,,,,,,,,,,,,,,,d2facf6e-1843-4cce-bfff-478d0aeb19f2,754,,"[60.0, 40.0]",3829467,19,,True,,,1.4464413,,Right Foot,,,"[60.1, 40.8]",,Ground Pass,,0.8062258,,,,Ryad Boudebouz,6661.0,,,,,Kick Off,1,From Kick Off,Mustapha Yatabaré,30255.0,Center Forward,50,Montpellier,139,['1a379b5e-321c-4b92-b266-4894ea275974'],9,,,,,,,,,,,,,,,,Montpellier,139,00:19:09.730,Pass,
,,,,,,,,,,,,,,,,,,,,,1.055239,,,,,,,,,,,,,,,,1ad64a63-280b-4d14-b4f3-b3d7f2990bf3,756,,"[61.4, 40.2]",3829467,19,,True,,,0.85154754,,Right Foot,,,"[91.0, 74.0]",,Ground Pass,,44.928833,,,,Bryan Dabo,3421.0,,,,,,1,From Kick Off,Ryad Boudebouz,6661.0,Center Attacking Midfield,50,Montpellier,139,['56824002-8a91-4da2-9a05-be49db82971f'],10,,,,,,,,,,,,,,,,Montpellier,139,00:19:10.391,Pass,
,,,,,,,,,,,,,,,,,,,,,2.218268,,,,,,,,,,,,,,,,600b20be-ab3a-41b6-8ee6-4c73c5690f17,761,,"[120.0, 80.0]",3829467,19,,,,,-1.707712,,Left Foot,,,"[113.8, 35.0]",,High Pass,True,45.425102,,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Ryad Boudebouz,6661.0,Center Attacking Midfield,51,Montpellier,139,['cf1f439a-5144-4dd2-bc94-35f162022140'],34,,,,,,,,,,,,,,,,Montpellier,139,00:19:34.627,Pass,
,,,,,,,,,,,,,,,,,,,,,2.334026,,,,,,,,,,,,,,,,38ca6ae9-c00b-4269-8a66-00802e4e70da,763,,"[6.3, 45.1]",3829467,19,,True,,,0.10244385,,Drop Kick,,,"[91.9, 53.9]",,High Pass,,86.05115,,Incomplete,,,,,,,,,1,From Keeper,Rémy Vercoutre,2963.0,Goalkeeper,52,Caen,140,['4dae1fbe-36be-458c-8b80-50782f34b41e'],57,,,,,,,,,,,,,,,,Caen,140,00:19:57.094,Pass,
,,,,,,,,,,,,,,,,,,,,,1.031963,,,,,,,,,,,,,,,,e43d55c6-d126-4aa5-81ff-21c07126a20e,765,,"[28.2, 26.2]",3829467,20,,,,,-1.0436504,,Left Foot,,,"[32.1, 19.5]",,Ground Pass,,7.752419,,Incomplete,,Jonas Martin,2950.0,,,,,,1,From Keeper,Jérôme Roussillon,3676.0,Left Back,52,Caen,140,"['191c700b-7404-4501-8cc8-7ec41d9ac47f', '78252afc-19cf-49e1-a785-c1f10f484f8d']",0,,,,,,,,,,,,,,,,Montpellier,139,00:20:00.087,Pass,
,,,,,,,,,,,,,,,,,,,,,0.218734,,,,,,,,,,,,,,,,b9a965f3-947b-4ff6-9dc5-737d10d1b9c8,769,,"[94.4, 70.2]",3829467,20,,,,,-0.8567056,,Right Foot,,,"[97.0, 67.2]",,Low Pass,,3.9698865,,Incomplete,,Hervé Bazile,2991.0,,,,,,1,From Keeper,Andy Delort,3038.0,Center Forward,52,Caen,140,"['5cbffabe-9aa8-4a97-86c4-965ea077a0ac', '62f35acf-a1d2-404a-94f8-4140fa5be097']",2,,,,,,,,,,,,,,,,Caen,140,00:20:02.793,Pass,
,,,,,,,,,,,,,,,,,,,,,1.857557,,,,,,,,,,,,,,,,89a7c980-5930-46d5-8d11-5ff9b813ea73,774,,"[27.8, 18.5]",3829467,20,,,,,1.5519898,,Right Foot,,,"[28.4, 50.4]",,Ground Pass,,31.905642,,,,Mathieu Deplagne,2975.0,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Wing,53,Montpellier,139,['cc80338c-5596-4104-b5a1-4bb3ea7864fc'],7,,,,,,,,,,,,,,,,Montpellier,139,00:20:07.397,Pass,
,,,,,,,,,,,,,,,,,,,,,4.222261,,,,,,,,,,,,,,,,f85c30ed-5a3b-4aa5-91b8-f71400fa25ac,777,,"[36.6, 58.8]",3829467,20,,,,,0.20145507,,Right Foot,,,"[107.6, 73.3]",,High Pass,,72.46551,,,,Bryan Dabo,3421.0,,,,,,1,Regular Play,Mathieu Deplagne,2975.0,Right Back,53,Montpellier,139,['8b1a8cb9-3a3a-4627-bef8-8509b6d39073'],11,,,,,,,,,,,,,,,,Montpellier,139,00:20:11.231,Pass,
,,,,,,,,,,,,,,,,,,,,,1.562434,,,,,,,,,,,,,,,,d0bdf9ec-8359-452d-bda0-78f79d2006c4,780,,"[107.8, 72.9]",3829467,20,,,,,-1.5168917,,Right Foot,True,,"[109.3, 45.1]",,Ground Pass,,27.840439,,Incomplete,,Mustapha Yatabaré,30255.0,,,,,,1,Regular Play,Bryan Dabo,3421.0,Right Wing,53,Montpellier,139,"['71a9eeee-ba94-43c7-b4d1-46d0523f83f3', '83818ae0-57e1-4d7f-ae62-babafc7fbf84']",16,,,,,,,,,,,,,,,,Montpellier,139,00:20:16.277,Pass,
,,,,,,,,,,,,,,,,,,,,,0.610315,,,,,,,,,,,,,,,,239cfcf4-c7c1-4959-92ad-95be2d7839a0,783,,"[96.8, 80.0]",3829467,20,,True,,,-0.52903044,,,,,"[103.3, 76.2]",,Low Pass,,7.5292764,,,,Mathieu Deplagne,2975.0,,,,,Throw-in,1,From Throw In,Paul Lasne,3682.0,Right Defensive Midfield,54,Montpellier,139,['2fed86d7-2659-4e16-9c00-9c3a78a85284'],23,,,,,,,,,,,,,,,,Montpellier,139,00:20:23.631,Pass,
,,,,,,,,,,,,,,,,,,,,,1.260512,,,,,,,,,,,,,,,,914eb48d-b4ae-4039-b545-d21d237c433c,786,,"[88.2, 73.9]",3829467,20,,,,,-2.4176555,,Right Foot,,,"[74.4, 61.7]",,Ground Pass,,18.419556,,,,Joris Marveaux,7590.0,,,,,,1,From Throw In,Mathieu Deplagne,2975.0,Right Back,54,Montpellier,139,"['28a6a847-3b87-4033-89db-0faf9c26328c', '2c2d8a1c-60f1-4f32-b305-dc08f116ce1f']",25,,,,,,,,,,,,,,,,Montpellier,139,00:20:25.590,Pass,True
,,,,,,,,,,,,,,,,,,,,,0.583711,,,,,,,,,,,,,,,,4c6e847a-359e-40b6-a726-da808c40f7c2,790,,"[76.9, 66.2]",3829467,20,,,,,1.0284936,,Right Foot,,,"[81.6, 74.0]",,Ground Pass,,9.106591,,,,Mathieu Deplagne,2975.0,,,,,,1,From Throw In,Joris Marveaux,7590.0,Left Defensive Midfield,54,Montpellier,139,"['74d06f07-76b5-4013-8e10-a6a1f6d387c3', 'a01006f0-b470-441d-9a14-4cf5ab527093']",28,,,,,,,,,,,,,,,,Montpellier,139,00:20:28.798,Pass,True
,,,,,,,,,,,,,,,,,,,,,0.514518,,,,,,,,,,,,,,,,1c21f0f9-991b-4819-86c1-fca77ab8acc0,793,,"[81.6, 74.2]",3829467,20,,,,,-1.3449847,,Right Foot,,,"[83.3, 66.8]",,Ground Pass,,7.5927596,,,,Joris Marveaux,7590.0,,,,,,1,From Throw In,Mathieu Deplagne,2975.0,Right Back,54,Montpellier,139,['313a8398-8b03-4642-ad18-479736838e42'],29,,,,,,,,,,,,,,,,Montpellier,139,00:20:29.677,Pass,
,,,,,,,,,,,,,,,,,,,,,0.18772,,,,,,,,,,,,,,,,8e6faac0-d1bf-483c-bc7a-90262aa39722,801,,"[113.8, 69.6]",3829467,20,,,,,-1.5707964,,Right Foot,,,"[113.8, 67.2]",,Low Pass,,2.4,,Incomplete,,,,,,,,,1,From Throw In,Joris Marveaux,7590.0,Left Defensive Midfield,54,Montpellier,139,"['7e97db77-4908-417f-aa50-763ae1c3f749', '9eb00960-d07a-4ddf-adaa-5b5eff2b4201']",35,,,,,,,,,,,,,,,,Montpellier,139,00:20:35.676,Pass,True
,,,,,,,,,,,,,,,,,,,,,0.536091,,,,,,,,,,,,,,,,3d1c3cc7-7d27-4c83-9771-0e3e124a4502,805,,"[111.5, 73.3]",3829467,20,,,,,-2.2175548,,Right Foot,,,"[107.8, 68.4]",,Ground Pass,,6.140033,,Incomplete,,Mathieu Deplagne,2975.0,,,,,,1,From Throw In,Joris Marveaux,7590.0,Left Defensive Midfield,54,Montpellier,139,"['36255f55-2cf0-4f98-b901-e6c2b99bfb29', '96d930e0-27f6-4242-99cc-1d87322c734b']",40,,,,,,,,,,,,,,,,Montpellier,139,00:20:40.068,Pass,
,,,,,,,,,,,,,,,,,,,,,2.542915,,,,,,,,,,,,,,,,238e7377-fd4a-4dbc-8295-20cad3f99cd3,809,,"[5.5, 15.4]",3829467,20,,,,,-0.32732153,,Left Foot,,,"[48.5, 0.8]",,High Pass,,45.41101,,Out,,Andy Delort,3038.0,,,,,,1,From Throw In,Hervé Bazile,2991.0,Left Midfield,54,Montpellier,139,['87fe0568-4160-4067-be0b-1a021034ba92'],42,,,,,,,,,,,,,,,,Caen,140,00:20:42.206,Pass,
,,,,,,,,,,,,,,,,,,,,,1.052244,,,,,,,,,,,,,,,,7b1be805-bd3c-4ab2-93e4-854b2ebf6108,811,,"[70.6, 80.0]",3829467,20,,True,,,-0.54948956,,,,,"[83.5, 72.1]",,Low Pass,,15.126798,,,,Bryan Dabo,3421.0,,,,,Throw-in,1,From Throw In,Mathieu Deplagne,2975.0,Right Back,55,Montpellier,139,['49ba63c1-aa30-44a4-ab64-151b888b02f4'],48,,,,,,,,,,,,,,,,Montpellier,139,00:20:48.251,Pass,
,,,,,,,,,,,,,,,,,,,,,2.933055,,,,,,,,,,,,,,,,02c8361b-cf2c-41ce-a95a-4e5a9598e523,814,,"[83.1, 71.7]",3829467,20,,,,,-1.9742154,,Left Foot,,,"[65.6, 30.7]",,Ground Pass,,44.578583,,,,Jérôme Roussillon,3676.0,,True,,,,1,From Throw In,Bryan Dabo,3421.0,Right Wing,55,Montpellier,139,"['3c8d43b5-7f5f-4c46-abb8-707a13bb982b', '591b6d65-c01c-4759-bbfc-c24cc5033bca']",50,,,,,,,,,,,,,,,,Montpellier,139,00:20:50.925,Pass,True
,,,,,,,,,,,,,,,,,,,,,0.803144,,,,,,,,,,,,,,,,8c123452-5d0d-42b2-8922-5027d69c5274,817,,"[66.7, 26.9]",3829467,20,,,,,0.11065722,,Left Foot,,,"[75.7, 27.9]",,Ground Pass,,9.055386,,,,Jonas Martin,2950.0,,,,,,1,From Throw In,Jérôme Roussillon,3676.0,Left Back,55,Montpellier,139,['ff6e2333-5c87-4ddd-95df-95d84e883436'],54,,,,,,,,,,,,,,,,Montpellier,139,00:20:54.482,Pass,
,,,,,,,,,,,,,,,,,,,,,1.843538,,,,,,,,,,,,,,,,517fd15e-195a-400e-8de4-b427ac1eed51,827,,"[38.9, 61.8]",3829467,20,,,,,-0.2739281,,Right Foot,,,"[51.0, 58.4]",,Ground Pass,,12.568612,,,,Julien Féret,2959.0,,,,,,1,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,56,Caen,140,['7a2b167d-1550-4f4b-8732-b0465d29694f'],58,,,,,,,,,,,,,,,,Caen,140,00:20:58.603,Pass,
,,,,,,,,,,,,,,,,,,,,,1.745735,,,,,,,,,,,,,,,,b78a7ee4-2855-49e0-8516-962b0f1e3833,831,,"[55.9, 59.6]",3829467,21,,,,,-1.5220544,,Right Foot,,,"[56.7, 43.2]",,Ground Pass,,16.4195,,,,Vincent Bessat,2992.0,,,,,,1,Regular Play,Julien Féret,2959.0,Right Center Midfield,56,Caen,140,['aedf7029-de88-485b-9b97-1b6a48f4c03f'],2,,,,,,,,,,,,,,,,Caen,140,00:21:02.728,Pass,
,,,,,,,,,,,,,,,,,,,,,1.623736,,,,,,,,,,,,,,,,2d311432-94c9-4765-9851-41ebdc034d0a,834,,"[63.5, 36.5]",3829467,21,,,,,-1.2919323,,Left Foot,,,"[70.2, 13.1]",,Ground Pass,,24.340296,,,,Hervé Bazile,2991.0,,,,,,1,Regular Play,Vincent Bessat,2992.0,Left Center Midfield,56,Caen,140,['f223e076-3888-4177-ae80-ec4fbc987a16'],5,,,,,,,,,,,,,,,,Caen,140,00:21:05.623,Pass,
,,,,,,,,,,,,,,,,,,,,,0.927515,,,,,,,,,,,,,,,,11589f2e-f6e4-4f50-aefb-382a0f4150b7,837,,"[76.2, 6.2]",3829467,21,,,,,1.1824776,,Left Foot,,,"[79.8, 15.0]",,Ground Pass,,9.507892,,,,Andy Delort,3038.0,,,,,,1,Regular Play,Hervé Bazile,2991.0,Left Midfield,56,Caen,140,['4ccb638a-43d4-4c64-9e60-a57a14e9d7e1'],8,,,,,,,,,,,,,,,,Caen,140,00:21:08.034,Pass,
,,,,,,,,,,,,,,,,,,,,,3.022594,,,,,,,,,,,,,,,,b37416b4-7d63-4155-9a8f-aa3e2188d224,840,,"[79.8, 15.0]",3829467,21,,,,,0.018516403,,Right Foot,,,"[112.2, 15.6]",,Ground Pass,,32.405556,True,Incomplete,,Hervé Bazile,2991.0,,,,,,1,Regular Play,Andy Delort,3038.0,Center Forward,56,Caen,140,"['570fd257-a67a-4bfe-b5c8-b65d29ca1354', '924f280e-424e-4847-a892-88c203e15d75']",9,,,,,,,,,,,,,,,,Caen,140,00:21:09.260,Pass,
,,,,,,,,,,,,,,,,,,,,,1.408188,,,,,,,,,,,,,,,,f8e41dc6-7993-425e-bca6-be35e4fc6a7c,843,,"[12.2, 66.2]",3829467,21,,True,,,-0.23530635,,Right Foot,,,"[43.9, 58.6]",,High Pass,,32.598312,,,,Ryad Boudebouz,6661.0,,,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,57,Montpellier,139,['41611a33-96b3-4a4a-9750-d31241f136dd'],17,,,,,,,,,,,,,,,,Montpellier,139,00:21:17.055,Pass,
,,,,,,,,,,,,,,,,,,,,,0.849191,,,,,,,,,,,,,,,,838489e2-5938-470b-9323-d82e15812559,845,,"[43.9, 58.6]",3829467,21,,,,,-3.0187573,,Left Foot,,,"[35.8, 57.6]",,Low Pass,,8.161495,,,,Paul Lasne,3682.0,,,,,,1,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,57,Montpellier,139,['645c3767-1fdf-4dfb-8872-9f00a7b93bf4'],19,,,,,,,,,,,,,,,,Montpellier,139,00:21:19.143,Pass,
,,,,,,,,,,,,,,,,,,,,,0.785674,,,,,,,,,,,,,,,,49ce62fe-9daa-43ca-a201-eb3b64dbcf36,848,,"[38.0, 56.1]",3829467,21,,,,,-0.5446508,,Right Foot,,,"[48.4, 49.8]",,Ground Pass,,12.159359,,,,Jonas Martin,2950.0,,,,,,1,Regular Play,Paul Lasne,3682.0,Right Defensive Midfield,57,Montpellier,139,['b8c38023-f22b-47dc-aecc-28d32f068670'],21,,,,,,,,,,,,,,,,Montpellier,139,00:21:21.273,Pass,
,,,,,,,,,,,,,,,,,,,,,1.140296,,,,,,,,,,,,,,,,d470e10d-fe7b-422b-856f-acc423bc7c14,851,,"[48.4, 49.8]",3829467,21,,,,,-1.7465018,,Right Foot,,,"[43.5, 22.2]",,Ground Pass,,28.03159,,,,Joris Marveaux,7590.0,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Wing,57,Montpellier,139,['0aa70682-413d-4ed9-9c1f-d9f7a2eef65d'],23,,,,,,,,,,,,,,,,Montpellier,139,00:21:23.153,Pass,
,,,,,,,,,,,,,,,,,,,,,1.667052,,,,,,,,,,,,,,,,2711296c-3f33-4599-900e-e376c4b73b6c,854,,"[43.5, 22.2]",3829467,21,,,,,-0.6678326,,Right Foot,,,"[64.8, 5.4]",,Ground Pass,,27.128029,,,,Jérôme Roussillon,3676.0,,,,,,1,Regular Play,Joris Marveaux,7590.0,Left Defensive Midfield,57,Montpellier,139,['abfd634a-5a39-4b72-a2ef-b6045abd2eaa'],26,,,,,,,,,,,,,,,,Montpellier,139,00:21:26.637,Pass,
,,,,,,,,,,,,,,,,,,,,,0.785312,,,,,,,,,,,,,,,,0a268b26-8aa1-464d-b066-b1125e12db26,857,,"[65.6, 2.5]",3829467,21,,,,,1.5707964,,Left Foot,,,"[65.6, 7.0]",,Ground Pass,,4.5,,,,Mustapha Yatabaré,30255.0,,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Back,57,Montpellier,139,['49c69547-15fc-48c0-99b9-35810595df46'],30,,,,,,,,,,,,,,,,Montpellier,139,00:21:30.305,Pass,
,,,,,,,,,,,,,,,,,,,,,0.944059,,,,,,,,,,,,,,,,1aa0f623-9895-4a46-a832-57dc128325b9,860,,"[65.6, 7.0]",3829467,21,,,,,0.8315193,,Right Foot,,,"[71.8, 13.8]",,Ground Pass,,9.202173,,,,Jonas Martin,2950.0,,,,,,1,Regular Play,Mustapha Yatabaré,30255.0,Center Forward,57,Montpellier,139,['77b62c80-e422-44da-b507-cd701dece212'],32,,,,,,,,,,,,,,,,Montpellier,139,00:21:32.305,Pass,
,,,,,,,,,,,,,,,,,,,,,0.919304,,,,,,,,,,,,,,,,89351bba-4be4-4ccb-b9f1-9d1087ae0d21,864,,"[71.8, 13.5]",3829467,21,,,,,-2.1840036,,Right Foot,,,"[66.1, 5.4]",,Ground Pass,,9.904545,,,,Jérôme Roussillon,3676.0,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Wing,57,Montpellier,139,"['2821361f-3ce5-466c-addf-2d7a700ad516', 'ff0a280a-abc6-402a-902c-d173d30e4ced']",33,,,,,,,,,,,,,,,,Montpellier,139,00:21:33.986,Pass,True
,,,,,,,,,,,,,,,,,,,,,0.958042,,,,,,,,,,,,,,,,a8abc7da-064d-4904-9372-5e2d7cda6324,867,,"[67.9, 2.5]",3829467,21,,,,,3.0426261,,Left Foot,,,"[53.8, 3.9]",,Ground Pass,,14.169333,,,,Joris Marveaux,7590.0,,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Back,57,Montpellier,139,['676f4c16-56d3-4bbb-9de0-ee152dddd944'],35,,,,,,,,,,,,,,,,Montpellier,139,00:21:35.274,Pass,
,,,,,,,,,,,,,,,,,,,,,0.843814,,,,,,,,,,,,,,,,e8d68a7d-c80f-4a9e-9ab8-25cb0df578c6,870,,"[53.8, 4.3]",3829467,21,,,,,0.8688162,,Right Foot,,,"[67.5, 20.5]",,Ground Pass,,21.216267,,,,Mustapha Yatabaré,30255.0,,,,,,1,Regular Play,Joris Marveaux,7590.0,Left Defensive Midfield,57,Montpellier,139,['1860d0bd-f14a-47f1-958a-c6bdbd722d14'],37,,,,,,,,,,,,,,,,Montpellier,139,00:21:37.299,Pass,
,,,,,,,,,,,,,,,,,,,,,1.362218,,,,,,,,,,,,,,,,de881282-94d6-40a5-8cee-0211ffef7cc8,873,,"[68.1, 28.1]",3829467,21,,,,,1.4943498,,Right Foot,,,"[69.9, 51.6]",,Ground Pass,,23.568836,,Incomplete,,Mathieu Deplagne,2975.0,,,,,,1,Regular Play,Mustapha Yatabaré,30255.0,Center Forward,57,Montpellier,139,"['25189a56-0c28-4ce3-9ac9-7061638fba0a', 'da80bafd-be2f-4049-a473-f342e757bf58']",42,,,,,,,,,,,,,,,,Montpellier,139,00:21:42.134,Pass,
,,,,,,,,,,,,,,,,,,,,,1.726029,,,,,,,,,,,,,,,,cb181401-b588-4582-8072-1b58182bd660,879,,"[6.0, 36.0]",3829467,21,,True,,,-0.9000017,,Right Foot,,,"[18.3, 20.5]",,Ground Pass,,19.787369,,,,Daniel Congré,3011.0,,,,,Goal Kick,1,From Goal Kick,Jonathan Ligali,42428.0,Goalkeeper,58,Montpellier,139,['1c0bad4b-d376-4f0d-bfe4-ab74a9fb1030'],55,,,,,,,,,,,,,,,,Montpellier,139,00:21:55.810,Pass,
,,,,,,,,,,,,,,,,,,,,,1.007303,,,,,,,,,,,,,,,,0a727111-865e-46e4-89aa-9098da5384bb,881,,"[20.0, 20.5]",3829467,21,,True,,,0.2719384,,Left Foot,,,"[30.4, 23.4]",,Ground Pass,,10.796759,,,,Joris Marveaux,7590.0,,,,,,1,From Goal Kick,Daniel Congré,3011.0,Left Center Back,58,Montpellier,139,['0837d914-1190-4756-ba0a-b05215dfd87e'],58,,,,,,,,,,,,,,,,Montpellier,139,00:21:58.833,Pass,
,,,,,,,,,,,,,,,,,,,,,1.222764,,,,,,,,,,,,,,,,b3036a34-3a00-486b-b00d-288111b96423,883,,"[33.3, 23.4]",3829467,22,,,,,1.208395,,Left Foot,,,"[41.3, 44.5]",,Ground Pass,,22.565681,,,,Paul Lasne,3682.0,,,,,,1,From Goal Kick,Joris Marveaux,7590.0,Left Defensive Midfield,58,Montpellier,139,['9b5f6e12-0b65-48dd-b192-51c3468df7c9'],1,,,,,,,,,,,,,,,,Montpellier,139,00:22:01.754,Pass,
