50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.866418,,,,,,,,,,,,,,1c7fe31d-2f52-451d-a2fa-5e2107482b0e,135,,,"[92.7, 33.8]",3893829,5,,,,,-1.9058205,,Right Foot,,,,"[88.0, 20.3]",,Ground Pass,,14.294754,,,Estelle Cascarino,31783.0,,,,,,,1,Regular Play,Onema Grace Geyoro,10272.0,Left Defensive Midfield,11,France Women's,861,['115fd632-571b-488c-b210-a88714ac9339'],12,,,,,,,,,,,,,,,,,,France Women's,861,00:05:12.890,Pass,
,,,,,,,,,,,,,,,,1.245906,,,,,,,,,,,,,,aa13b5a1-5dfc-4c91-b602-09b45cf6730e,138,,,"[88.4, 19.8]",3893829,5,,,,,-0.5268046,,Left Foot,,,,"[98.2, 14.1]",,Ground Pass,,11.337108,,,Selma Bacha,15471.0,,,,,,,1,Regular Play,Estelle Cascarino,31783.0,Left Back,11,France Women's,861,['cb5777de-a829-4063-9743-3f0c5031bd9c'],14,,,,,,,,,,,,,,,,,,France Women's,861,00:05:14.583,Pass,
,,,,,,,,,,,,,,,,0.760769,,,,,,,,,,,,,,3cd4fc93-811c-44df-8ead-2338b5d989e5,141,,,"[110.8, 5.7]",3893829,5,,,,,2.0385592,,Left Foot,,,,"[105.9, 15.4]",,Ground Pass,,10.867382,,,Clara Mateo,31636.0,,,,,,,1,Regular Play,Selma Bacha,15471.0,Left Midfield,11,France Women's,861,['9255eb13-c999-47fb-98c9-f3240a882788'],18,,,,,,,,,,,,,,,,,,France Women's,861,00:05:18.848,Pass,
,,,,,,,,,,,,,,,,1.225933,,,,,,,,,,,,,,bf47d77b-d984-4a15-9f89-f5d32950b90f,150,,,"[22.1, 71.6]",3893829,5,,,,,0.17568469,,Right Foot,,,,"[39.0, 74.6]",,Ground Pass,,17.164207,Incomplete,,Marta Alexandra Cox Villarreal,361339.0,,,,,,,1,Regular Play,Emily Masiel Cedeño Coba,402788.0,Right Midfield,11,France Women's,861,"['8de37705-a0f4-4974-b34c-54fafc103898', 'dee36211-0ca9-48a2-b89e-0038d2dcf69b']",23,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:05:23.701,Pass,
,,,,,,,,,,,,,,,,1.389869,,,,,,,,,,,,,,5d1a57f8-979e-42f2-b857-36b02f29e6c5,160,,,"[51.4, 80.0]",3893829,5,,,,,-0.25076562,,,,,,"[71.7, 74.8]",,High Pass,,20.95543,Incomplete,,Emily Masiel Cedeño Coba,402788.0,,,,,,Throw-in,1,From Throw In,Carina Alicia Baltrip-Reyes,402784.0,Left Back,12,Panama Women's,16803,"['2d9d9ebd-ecf6-4550-be3f-7ece2e5d2f8e', '99ecb61e-8aa0-4161-9909-4f5a0c0d6ce4']",50,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:05:50.231,Pass,
,,,,,,,,,,,,,,,,0.487253,,,,,,,,,,,,,,766c6eef-8c68-482f-9001-074b0fa6813f,166,,,"[63.8, 4.2]",3893829,5,,,,,0.99609673,,Left Foot,,,,"[70.6, 14.7]",,Ground Pass,,12.509596,,,Clara Mateo,31636.0,,,,,,,1,From Throw In,Selma Bacha,15471.0,Left Midfield,12,Panama Women's,16803,['e6ef3885-6ddc-42ce-80c5-50a0ae551916'],56,,,,,,,,,,,,,,,,,,France Women's,861,00:05:56.413,Pass,
,,,,,,,,,,,,,,,,4.692823,,,,,,,,,,,,,,20a6b67f-ee46-4db2-a3fb-e23d8ad21649,173,,,"[51.0, 65.8]",3893829,6,,,,,0.11853816,,Right Foot,,,,"[99.7, 71.6]",,Low Pass,,49.044163,Incomplete,,Emily Masiel Cedeño Coba,402788.0,,,,,,,1,From Throw In,Aldrith Ivana Quintero Humphries,359388.0,Right Center Midfield,12,Panama Women's,16803,"['0d6c43f7-23d3-44fb-9064-a81f82dcfed5', 'f2d8fc4f-7b3b-41ce-82a7-9f3238dfdbe6']",1,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:06:01.596,Pass,
,,,,,,,,,,,,,,,,1.508945,,,,,,,,,,,,,,f2d8fc4f-7b3b-41ce-82a7-9f3238dfdbe6,175,,,"[20.4, 8.5]",3893829,6,,,,,2.4404104,,Right Foot,,,,"[3.7, 22.6]",,Ground Pass,,21.85635,,,Pauline Peyraud Magnin,15615.0,,,,,,Recovery,1,Regular Play,Elisa De Almeida,30969.0,Left Center Back,13,France Women's,861,"['0e5ca947-c60d-4dba-88be-2a6d1ec79bf5', '20a6b67f-ee46-4db2-a3fb-e23d8ad21649']",6,,,,,,,,,,,,,,,,,,France Women's,861,00:06:06.289,Pass,
,,,,,,,,,,,,,,,,3.183972,,,,,,,,,,,,,,f52f26d6-2bde-4243-bfc7-a3537960ab94,178,,,"[3.3, 22.8]",3893829,6,,,,,0.06776936,,Left Foot,,,,"[47.5, 25.8]",,High Pass,,44.301693,Incomplete,,Kadidiatou Diani,10137.0,,,,,,,1,Regular Play,Pauline Peyraud Magnin,15615.0,Goalkeeper,13,France Women's,861,"['13a8709c-9c65-4e76-81c6-474212e43581', '14f70a93-4d3f-449f-8c95-2cbade4ecee0', 'bc9de2f6-40aa-431d-9970-b4bef64d7537']",7,,,,,,,,,,,,,,,,,,France Women's,861,00:06:07.798,Pass,True
,,,,,,,,,,,,,,,,0.909515,,,,,,,,,,,,,,13a8709c-9c65-4e76-81c6-474212e43581,180,,,"[72.6, 54.3]",3893829,6,,,,,-0.8938815,,Right Foot,,,,"[81.6, 43.1]",,Low Pass,,14.36802,Incomplete,,Riley Tanner Rintala,395287.0,,,,,,Recovery,1,Regular Play,Aldrith Ivana Quintero Humphries,359388.0,Right Center Midfield,13,France Women's,861,"['8bdfb080-eaa5-4a8d-ab65-531e2242cd3f', 'de0598a9-4eda-4388-8d3b-aa39fde2190c', 'f52f26d6-2bde-4243-bfc7-a3537960ab94']",10,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:06:10.982,Pass,
,,,,,,,,,,,,,,,,1.133013,,,,,,,,,,,,,,de0598a9-4eda-4388-8d3b-aa39fde2190c,182,,,"[38.5, 37.0]",3893829,6,,,,,0.02739041,,Right Foot,,,,"[45.8, 37.2]",,Ground Pass,,7.302739,,,Clara Mateo,31636.0,,,,,,Interception,1,Regular Play,Léa Le Garrec,31529.0,Right Defensive Midfield,13,France Women's,861,"['13a8709c-9c65-4e76-81c6-474212e43581', '7850acd8-f9ee-4af1-8479-7afb1828b827']",11,,,,,,,,,,,,,,,,,,France Women's,861,00:06:11.892,Pass,
,,,,,,,,,,,,,,,,4.941145,,,,,,,,,,,,,,cafb4713-9b57-40d4-9027-768b5c35a1d6,185,,,"[45.0, 38.2]",3893829,6,,,,,0.7171812,,Right Foot,,,,"[88.0, 75.7]",,Low Pass,,57.0548,,,Vicki Becho,49233.0,,,,,,,1,Regular Play,Clara Mateo,31636.0,Center Attacking Midfield,13,France Women's,861,['0ac6b8da-5edb-468d-8882-2fec27693269'],13,,,,,,,,,,,,,,,,,,France Women's,861,00:06:13.025,Pass,
,,,,,,,,,,,,,,,,0.244369,,,,,,,,,,,,,,7c9b52ed-f8a6-42da-95bb-76a64ef11765,192,,,"[110.4, 60.1]",3893829,6,,,,,-1.7405746,,Right Foot,,,,"[109.8, 56.6]",,Ground Pass,,3.5510561,Incomplete,,Kadidiatou Diani,10137.0,,,,,,,1,Regular Play,Vicki Becho,49233.0,Right Midfield,13,France Women's,861,"['64d0ee55-d866-4e51-8cc1-4cd9c0512138', '6a4f6ed6-9bd3-4fb0-bcd4-db5ae643fbd1']",21,,,,,,,,,,,,,,,,,,France Women's,861,00:06:21.762,Pass,
,,,,,,,,,,,,,,,,0.878455,,,,,,,,,,,,,,f32a7044-4863-45c6-a77a-b668fa2f5110,199,,,"[15.7, 39.1]",3893829,6,,,,,1.5707964,,Right Foot,,,,"[15.7, 47.2]",,Ground Pass,,8.1,Incomplete,,,,,,,,,,1,Regular Play,Deysiré Mayte Salazar Biscaino,402798.0,Center Defensive Midfield,13,France Women's,861,"['1b23fceb-4e4b-4e83-9f98-7d9a5a4d1c24', 'd9408d04-98b3-43e7-b64a-46c7b770cb74']",24,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:06:24.314,Pass,True
,,,,,,,,,,,,,,,,3.079774,,,,,,,,,,,,,,4ab33356-3bd4-4e7f-b81e-a45e9c0089b0,203,,,"[6.0, 44.0]",3893829,6,,True,,,0.31042525,,Right Foot,,,,"[51.2, 58.5]",,High Pass,,47.46883,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Yenith Elizabett Bailey de la Cruz,402781.0,Goalkeeper,14,Panama Women's,16803,['48da2708-e760-4e95-b541-bd103e045612'],59,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:06:59.270,Pass,
,,,,,,,,,,,,,,,,0.881953,,,,,,,,,,,,,,48da2708-e760-4e95-b541-bd103e045612,204,,,"[68.9, 21.6]",3893829,7,,,,,-0.34302393,,Right Foot,,,,"[74.5, 19.6]",,Low Pass,,5.9464273,,,Selma Bacha,15471.0,,,,,,Recovery,1,From Goal Kick,Onema Grace Geyoro,10272.0,Left Defensive Midfield,14,Panama Women's,16803,"['1e00ee54-38f7-4691-b8ef-a8831930ce1a', '4ab33356-3bd4-4e7f-b81e-a45e9c0089b0']",2,,,,,,,,,,,,,,,,,,France Women's,861,00:07:02.350,Pass,
,,,,,,,,,,,,,,,,0.963686,,,,,,,,,,,,,,c7d9600a-e319-4b93-9a38-27940baab736,211,,,"[45.0, 75.0]",3893829,7,,,,,0.20727992,,Right Foot,,,,"[68.3, 79.9]",,Low Pass,,23.809662,Out,,Emily Masiel Cedeño Coba,402788.0,,,,,,,1,From Goal Kick,Aldrith Ivana Quintero Humphries,359388.0,Right Center Midfield,14,Panama Women's,16803,['a56b5a7b-e70c-4526-b9c0-ee42b870b630'],7,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:07:07.486,Pass,
,,,,,,,,,,,,,,,,1.639494,,,,,,,,,,,,,,57ce0915-8ef9-4973-9016-f747e6b65784,213,,,"[67.4, 0.1]",3893829,7,,True,,,2.0732594,,,,,,"[56.3, 20.3]",,Low Pass,,23.04886,,,Léa Le Garrec,31529.0,,,,,,Throw-in,1,From Throw In,Estelle Cascarino,31783.0,Left Back,15,France Women's,861,['c2904f8f-0c98-47da-a9e2-b81c8a28a678'],14,,,,,,,,,,,,,,,,,,France Women's,861,00:07:14.189,Pass,
,,,,,,,,,,,,,,,,1.473292,,,,,,,,,,,,,,87e23cc1-2181-440d-a871-2cabd343b502,215,,,"[57.2, 35.2]",3893829,7,,,,,1.7553391,,Right Foot,,,,"[54.4, 50.2]",,Ground Pass,,15.259095,,,Maëlle Lakrar,31784.0,,,,,,,1,From Throw In,Léa Le Garrec,31529.0,Right Defensive Midfield,15,France Women's,861,['31ada6df-f1b3-41e7-bc9b-44d6fb6d0856'],18,,,,,,,,,,,,,,,,,,France Women's,861,00:07:18.029,Pass,
,,,,,,,,,,,,,,,,1.45474,,,,,,,,,,,,,,5e22042b-780a-4f03-94c9-5fb96a3d2e7b,218,,,"[60.4, 56.0]",3893829,7,,,,,1.1169523,,Right Foot,,,,"[70.4, 76.5]",,Ground Pass,,22.808989,,,Eve Perisset,10418.0,,,,,,,1,From Throw In,Maëlle Lakrar,31784.0,Right Center Back,15,France Women's,861,['4cb6cb4e-8cf0-4294-902a-5f04023cbe05'],21,,,,,,,,,,,,,,,,,,France Women's,861,00:07:21.347,Pass,
,,,,,,,,,,,,,,,,2.201176,,,,,,,,,,,,,,8c5068b9-82dd-4bb5-b7d4-9fab912e48cb,221,,,"[70.6, 76.7]",3893829,7,,,,,-2.5683382,,Right Foot,,,,"[54.8, 66.5]",,Ground Pass,,18.806381,,,Maëlle Lakrar,31784.0,,,,,,,1,From Throw In,Eve Perisset,10418.0,Right Back,15,France Women's,861,['b012dfc6-44fb-4bb5-9ad6-24fedef9e414'],23,,,,,,,,,,,,,,,,,,France Women's,861,00:07:23.456,Pass,
,,,,,,,,,,,,,,,,1.752104,,,,,,,,,,,,,,9df2ada8-3dfe-45bf-a0dd-09acb82fc2f3,224,,,"[56.7, 63.1]",3893829,7,,,,,-1.8710347,,Right Foot,,,,"[46.7, 30.8]",,Ground Pass,,33.812572,,,Elisa De Almeida,30969.0,,,,,,,1,From Throw In,Maëlle Lakrar,31784.0,Right Center Back,15,France Women's,861,['d429779a-fab0-47c7-897a-f007fcbc2402'],26,,,,,,,,,,,,,,,,,,France Women's,861,00:07:26.446,Pass,
,,,,,,,,,,,,,,,,1.632634,,,,,,,,,,,,,,1aa1ffda-476e-4ff5-832b-194487c3bd1c,227,,,"[56.9, 25.4]",3893829,7,,,,,-0.7617805,,Right Foot,,,,"[76.4, 6.8]",,Ground Pass,,26.948284,,,Estelle Cascarino,31783.0,,,,,,,1,From Throw In,Elisa De Almeida,30969.0,Left Center Back,15,France Women's,861,['9640c6ce-b530-41b2-9654-6773bdad13f6'],31,,,,,,,,,,,,,,,,,,France Women's,861,00:07:31.187,Pass,
,,,,,,,,,,,,,,,,6.077904,,,,,,,,,,,,,,4c9a3e00-4010-4645-baf4-2da0ec6037a0,231,,,"[75.8, 7.7]",3893829,7,,,,,2.4800444,,Right Foot,,,,"[34.7, 39.7]",,Ground Pass,,52.08848,,,Pauline Peyraud Magnin,15615.0,,,,,,,1,From Throw In,Estelle Cascarino,31783.0,Left Back,15,France Women's,861,"['393ae3de-3281-4e9a-808f-f9fdc45c2f3f', '8b616d79-86ae-41ce-a088-3a8cc81c0a5b']",34,,,,,,,,,,,,,,,,,,France Women's,861,00:07:34.067,Pass,True
,,,,,,,,,,,,,,,,1.546117,,,,,,,,,,,,,,8f538e9c-44e5-4000-8c2f-a822ac98a250,234,,,"[34.7, 39.7]",3893829,7,,,,,1.1559422,,Left Foot,,,,"[43.2, 59.0]",,Ground Pass,,21.08886,,,Maëlle Lakrar,31784.0,,,,,,,1,From Throw In,Pauline Peyraud Magnin,15615.0,Goalkeeper,15,France Women's,861,['a15098ff-2bfd-4600-8d84-b4ed5747f509'],40,,,,,,,,,,,,,,,,,,France Women's,861,00:07:40.185,Pass,
,,,,,,,,,,,,,,,,1.046548,,,,,,,,,,,,,,92310422-cbf4-49d0-bf66-c8606ddf7589,237,,,"[44.3, 57.9]",3893829,7,,,,,0.109054655,,Right Foot,,,,"[58.0, 59.4]",,Ground Pass,,13.781872,,,Onema Grace Geyoro,10272.0,,,,,,,1,From Throw In,Maëlle Lakrar,31784.0,Right Center Back,15,France Women's,861,['a7946e20-e470-4d2f-ba51-fb374c6def1d'],42,,,,,,,,,,,,,,,,,,France Women's,861,00:07:42.755,Pass,
,,,,,,,,,,,,,,,,1.276892,,,,,,,,,,,,,,0956c992-3221-4e42-bc4b-b3817498573e,241,,,"[57.2, 61.1]",3893829,7,,,,,-2.7277124,,Left Foot,,,,"[46.5, 56.4]",,Ground Pass,,11.686745,,,Maëlle Lakrar,31784.0,,,,,,,1,From Throw In,Onema Grace Geyoro,10272.0,Left Defensive Midfield,15,France Women's,861,['ca7204b5-a1cb-45cd-b13b-76781b894698'],45,,,,,,,,,,,,,,,,,,France Women's,861,00:07:45.411,Pass,
,,,,,,,,,,,,,,,,0.841045,,,,,,,,,,,,,,652d05bf-aab1-44b0-b53d-3770c7269e09,244,,,"[48.0, 53.4]",3893829,7,,,,,-1.1011964,,Right Foot,,,,"[54.8, 40.0]",,Ground Pass,,15.026643,,,Léa Le Garrec,31529.0,,,,,,,1,From Throw In,Maëlle Lakrar,31784.0,Right Center Back,15,France Women's,861,['1514c5b3-4544-4ef6-adf9-69d29039ff4c'],48,,,,,,,,,,,,,,,,,,France Women's,861,00:07:48.333,Pass,
,,,,,,,,,,,,,,,,2.837702,,,,,,,,,,,,,,3fc96e43-4f68-43a9-87a5-ddc4bcc422de,247,,,"[57.6, 37.0]",3893829,7,,,,,-0.57190007,,Right Foot,,,,"[102.5, 8.1]",,High Pass,,53.396816,,,Estelle Cascarino,31783.0,,,,,,,1,From Throw In,Léa Le Garrec,31529.0,Right Defensive Midfield,15,France Women's,861,['707bf921-a469-4ec3-b26f-1a3e345b9e1d'],50,,,,,,,,,,,,,,,,,,France Women's,861,00:07:50.767,Pass,
,,,,,,,,,,,,,,,,1.352023,,,,,,,,,,,,,,92554eab-e412-44ba-8fbf-fbed9ee118e4,250,,,"[102.5, 8.1]",3893829,7,,,,,1.9735873,,Left Foot,,,,"[97.6, 19.6]",,Ground Pass,,12.5004,,,Selma Bacha,15471.0,,,,,,,1,From Throw In,Estelle Cascarino,31783.0,Left Back,15,France Women's,861,['bbe8ada5-b43f-4caa-87ad-54ddd743caec'],54,,,,,,,,,,,,,,,,,,France Women's,861,00:07:54.439,Pass,
,,,,,,,,,,,,,,,,1.65016,,,,,,,,,,,,,,1035df12-40ce-4271-89f3-a6cd094694e4,256,,,"[92.2, 15.4]",3893829,8,,,,,1.0968701,,Left Foot,True,,,"[106.1, 42.5]",,High Pass,,30.456854,Incomplete,,Vicki Becho,49233.0,,,,,,Free Kick,1,From Free Kick,Selma Bacha,15471.0,Left Midfield,16,France Women's,861,"['45f4d27b-e7f9-4ae2-bf4e-d16c8e90e822', 'e226750c-f4d8-4042-8bbd-dd001ea53ff0']",46,,,,,,,,,,,,,,,,,,France Women's,861,00:08:46.199,Pass,
,,,,,,,,,,,,,,,,1.077198,,,,,,,,,,,,,,e93e8276-8f89-4ed6-8d76-687e2e2f839d,259,,,"[91.8, 26.3]",3893829,8,,,,,0.4499966,,Head,,,,"[103.6, 32.0]",,Low Pass,,13.104579,,,Maëlle Lakrar,31784.0,,,,,,Recovery,1,From Free Kick,Clara Mateo,31636.0,Center Attacking Midfield,16,France Women's,861,['73c2fdea-bf32-49b8-8930-fd1760eb2c8d'],50,,,,,,,,,,,,,,,,,,France Women's,861,00:08:50.519,Pass,
,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,e7dc02f1-0534-4460-a0c8-c304d57ed778,262,,,"[105.5, 30.8]",3893829,8,,,,,3.0623937,,Right Foot,,,,"[92.9, 31.8]",,Ground Pass,,12.63962,,,Clara Mateo,31636.0,,,,,,,1,From Free Kick,Maëlle Lakrar,31784.0,Right Center Back,16,France Women's,861,['d53ee6b1-fef9-41b5-a373-e2d18ad5919b'],51,,,,,,,,,,,,,,,,,,France Women's,861,00:08:51.648,Pass,
,,,,,,,,,,,,,,,,1.443445,,,,,,,,,,,,,,0664b944-29a2-4123-a379-7ce4c247883e,268,,,"[90.3, 32.0]",3893829,8,,,,,1.7285651,03b6d6c4-5918-4cbe-8caf-4848337e3ec4,Right Foot,,,,"[88.9, 40.8]",,Ground Pass,,8.910667,,,Léa Le Garrec,31529.0,True,,,,,,1,From Free Kick,Clara Mateo,31636.0,Center Attacking Midfield,16,France Women's,861,"['74cb8e4c-88ad-49ba-ae9a-064485174af9', '83ab458d-df07-4119-9aea-7e2fa1d16e4f', 'd290f44b-1e04-4b7f-ba88-444658cd63c8']",53,,,,,,,,,,,,,,,,,,France Women's,861,00:08:53.585,Pass,True
,,,,,,,,,,,,,,,,1.26852,,,,,,,,,,,,,,a45b0b19-180f-4429-acbe-2579005dd458,279,,,"[69.1, 7.7]",3893829,9,,,,,0.13686354,,Left Foot,,,,"[85.8, 10.0]",,Ground Pass,,16.85764,,,Clara Mateo,31636.0,,,,,,,1,From Free Kick,Selma Bacha,15471.0,Left Midfield,16,France Women's,861,"['56510abe-8c59-4e49-a691-239343f8dcfe', 'e3fcab14-14db-4cce-941e-d99eb458d710']",7,,,,,,,,,,,,,,,,,,France Women's,861,00:09:07.788,Pass,True
,,,,,,,,,,,,,,,,1.042966,,,,,,,,,,,,,,5a6a3001-f65d-45b1-a8ad-e16743329dce,282,,,"[85.8, 10.0]",3893829,9,,,,,-0.61320734,,Right Foot,,,,"[91.2, 6.2]",,Ground Pass,,6.6030297,,,Estelle Cascarino,31783.0,,,,,,,1,From Free Kick,Clara Mateo,31636.0,Center Attacking Midfield,16,France Women's,861,['c7f4fb11-6711-405d-99c1-f08b49d2db7c'],9,,,,,,,,,,,,,,,,,,France Women's,861,00:09:09.376,Pass,
,,,,,,,,,,,,,,,,0.146717,,,,,,,,,,,,,,cf76904c-d00a-49d2-b823-a3e650e0a94d,285,,,"[114.9, 21.3]",3893829,9,,,,,1.6845883,,Left Foot,,,,"[114.5, 24.8]",,Ground Pass,,3.522783,Incomplete,,Clara Mateo,31636.0,,,,,,,1,From Free Kick,Estelle Cascarino,31783.0,Left Back,16,France Women's,861,"['2a0c284a-ab8a-4dfd-b849-1f070bdadd0f', 'd83530ad-32d3-41fb-88e7-ea293201a4c9']",14,,,,,,,,,,,,,,,,,,France Women's,861,00:09:14.483,Pass,
,,,,,,,,,,,,,,,,2.018912,,,,,,,,,,,,,,7a098706-8c60-4ae4-8cd4-0a14d19b7d6f,288,,,"[120.0, 0.1]",3893829,9,,,,,1.9020287,6ff0dba6-7911-434f-a876-c8ba1c98b99f,Left Foot,,,,"[105.9, 41.1]",,High Pass,,43.356777,,True,Maëlle Lakrar,31784.0,True,,True,Outswinging,,Corner,1,From Corner,Selma Bacha,15471.0,Left Midfield,17,France Women's,861,['8dfe9e40-73ae-48c4-b683-0c10ee3a455a'],44,,,,,,,,,,,,,,,,,,France Women's,861,00:09:44.237,Pass,
,,,,,,,,,,,,,,,,1.393175,,,,,,,,,,,,,,6fd7feac-9dc5-4f01-8568-b2aa96501cbc,303,,,"[21.2, 56.6]",3893829,9,,,,,0.7180157,,Right Foot,,,,"[38.6, 71.8]",,Ground Pass,,23.104113,Incomplete,,,,,,,,,,1,From Corner,Carmen Milagros Montenegro Martínez,402790.0,Left Center Midfield,17,France Women's,861,['bb65f05c-259e-4d3e-ae2c-ba78c581ce5a'],55,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:09:55.435,Pass,
,,,,,,,,,,,,,,,,0.79125,,,,,,,,,,,,,,2afc48f0-3502-460a-822f-ab52ad06c446,306,,,"[85.4, 8.3]",3893829,9,,,,,0.6166481,,Right Foot,,,,"[93.3, 13.9]",,Ground Pass,,9.683491,,,Clara Mateo,31636.0,,,,,,,1,From Corner,Onema Grace Geyoro,10272.0,Left Defensive Midfield,17,France Women's,861,['6e4dd5f2-48e5-4bdb-88cb-9a7fd2120edf'],58,,,,,,,,,,,,,,,,,,France Women's,861,00:09:58.049,Pass,
,,,,,,,,,,,,,,,,1.55606,,,,,,,,,,,,,,c77d3870-893f-457e-aaa8-db3946fd1732,309,,,"[93.7, 13.9]",3893829,9,,,,,-0.5107508,,Left Foot,,,,"[105.3, 7.4]",,Ground Pass,,13.296992,,,Selma Bacha,15471.0,,,,,,,1,From Corner,Clara Mateo,31636.0,Center Attacking Midfield,17,France Women's,861,['fd7c81f4-40e0-44cd-837e-af77e4afd15e'],59,,,,,,,,,,,,,,,,,,France Women's,861,00:09:59.033,Pass,
,,,,,,,,,,,,,,,,0.973575,,,,,,,,,,,,,,4c3e62ae-869d-4cf5-937a-d4ae517206ad,312,,,"[105.3, 7.4]",3893829,10,,,,,2.299916,,Left Foot,,,,"[98.6, 14.9]",,Ground Pass,,10.056838,,,Clara Mateo,31636.0,,,,,,,1,From Corner,Selma Bacha,15471.0,Left Midfield,17,France Women's,861,['75a969d3-21e0-4dac-9dde-d4cd82c2dc83'],0,,,,,,,,,,,,,,,,,,France Women's,861,00:10:00.914,Pass,
,,,,,,,,,,,,,,,,2.432032,,,,,,,,,,,,,,49326f74-07ce-4a2c-b171-6811d482f74a,315,,,"[100.1, 15.8]",3893829,10,,,,,1.985746,2ec6d99d-9849-42a6-82aa-95ef7a9e91c7,Right Foot,,,,"[90.1, 38.5]",,Ground Pass,,24.80504,,,Léa Le Garrec,31529.0,True,,,,,,1,From Corner,Clara Mateo,31636.0,Center Attacking Midfield,17,France Women's,861,['dd80a1b4-5d32-473d-827f-4673a5be2dd5'],2,,,,,,,,,,,,,,,,,,France Women's,861,00:10:02.690,Pass,
,,,,,,,,,,,,,,,,2.48766,,,,,,,,,,,,,,41ddf45b-b10c-4e68-b9c8-d0aff39b12be,320,,,"[6.0, 44.0]",3893829,10,,True,,,0.2515178,,Right Foot,,,,"[52.7, 56.0]",,High Pass,,48.217113,Unknown,,Aldrith Ivana Quintero Humphries,359388.0,,,,,,Goal Kick,1,From Goal Kick,Yenith Elizabett Bailey de la Cruz,402781.0,Goalkeeper,18,Panama Women's,16803,['79ffdc23-0246-4203-936d-69e76d78ec27'],34,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:10:34.479,Pass,
,,,,,,,,,,,,,,,,1.60836,,,,,,,,,,,,,,940fa3db-412f-4181-b8d6-53d798b63fc5,324,,,"[51.8, 56.2]",3893829,10,,,,,0.3146151,,Right Foot,,,,"[81.3, 65.8]",,Ground Pass,,31.022734,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Deysiré Mayte Salazar Biscaino,402798.0,Center Defensive Midfield,19,Panama Women's,16803,['5dd187c6-b0ca-4608-afbe-32e9a4964dc6'],48,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:10:48.709,Pass,
,,,,,,,,,,,,,,,,0.607162,,,,,,,,,,,,,,d2e28850-f27e-413d-a841-59b3513fd45b,327,,,"[38.8, 13.0]",3893829,10,,,,,0.7531513,,Left Foot,,,,"[45.2, 19.0]",,Ground Pass,,8.772685,,,Onema Grace Geyoro,10272.0,,,,,,,1,Regular Play,Estelle Cascarino,31783.0,Left Back,20,France Women's,861,['f270e637-adc3-4798-86e8-019ca1d5d699'],50,,,,,,,,,,,,,,,,,,France Women's,861,00:10:50.850,Pass,
,,,,,,,,,,,,,,,,1.152404,,,,,,,,,,,,,,65348a1b-6ea7-450e-8501-2cea4700ff31,330,,,"[44.5, 31.0]",3893829,10,,,,,1.6043034,,Right Foot,,,,"[43.9, 48.9]",,Ground Pass,,17.910053,,,Léa Le Garrec,31529.0,,,,,,,1,Regular Play,Onema Grace Geyoro,10272.0,Left Defensive Midfield,20,France Women's,861,['8a32bd93-f77b-4574-b0e1-6d7205580e54'],54,,,,,,,,,,,,,,,,,,France Women's,861,00:10:54.425,Pass,
