50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[44.9, 3.8]",,,,,,,,,,,,,2.263275,,,,,,,,,,,,,,f24dae74-1b3f-42d7-bb6f-d29f6fb985bf,2244,,"[32.7, 4.8]",3893828,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Qiaozhu Chen,131583.0,Left Back,83,China PR Women's,1207,"['8886bfc8-f37f-41d9-b742-58544930fd1e', 'fc1eabf0-4110-4f4f-98eb-0839abafb7a6', 'fed8a102-2c67-438d-b79e-1c141897f81b']",59,,,,,,,,,,,,,,,,,China PR Women's,1207,00:02:59.801,Carry,True
,,,,,"[62.2, 76.8]",,,,,,,,,,,,,2.259764,,,,,,,,,,,,,,fe4c1d2b-ced5-4e2b-b417-a4868f589769,2248,,"[75.2, 76.3]",3893828,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Wing Back,84,England Women's,865,"['002c6d1f-e2ce-4d0e-ab72-0f6a1c7db7a6', '27101661-ef26-49f9-ac52-14ffecc988ed', '852bd747-5487-4af6-8f8f-31653eff2711']",2,,,,,,,,,,,,,,,,,England Women's,865,00:03:02.065,Carry,True
,,,,,"[42.1, 39.2]",,,,,,,,,,,,,2.05321,,,,,,,,,,,,,,acee8ecf-eef1-443c-970d-1012607dd47b,2257,,"[37.9, 41.7]",3893828,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Bright,4642.0,Center Back,85,England Women's,865,"['20ba8839-89ab-40fe-89b9-db8705070b5e', '95e13157-8ec9-48fb-9099-0c85367fcaef']",22,,,,,,,,,,,,,,,,,England Women's,865,00:03:22.248,Carry,
,,,,,"[48.6, 30.1]",,,,,,,,,,,,,0.665507,,,,,,,,,,,,,,f08180de-3095-4651-91e1-c76bb3d213dd,2260,,"[46.0, 27.3]",3893828,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Greenwood,10252.0,Left Center Back,85,England Women's,865,"['2dd875d4-f3e0-4fde-aebf-b90ed777e0f5', 'a643c18b-6ded-49e1-8449-4ae16630119c']",25,,,,,,,,,,,,,,,,,England Women's,865,00:03:25.720,Carry,
,,,,,"[57.0, 51.7]",,,,,,,,,,,,,1.02428,,,,,,,,,,,,,,e8e6f5bb-7e83-452b-828b-bc8c1920b83c,2263,,"[57.2, 50.6]",3893828,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laura Coombs,19416.0,Right Defensive Midfield,85,England Women's,865,"['588fde35-bb31-4ae9-a108-57fd4d1a5e77', '59760419-afc7-4841-a6e2-885ab6135720']",27,,,,,,,,,,,,,,,,,England Women's,865,00:03:27.731,Carry,
,,,,,"[56.5, 39.2]",,,,,,,,,,,,,4.01451,,,,,,,,,,,,,,7ee2efb6-2434-49fc-9743-1daabaca2fa7,2266,,"[49.5, 38.5]",3893828,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Bright,4642.0,Center Back,85,England Women's,865,"['5d5b194f-dc48-4621-8610-37f6e49d1eba', '8139b813-549b-4755-aa73-65b6fac41bd3']",29,,,,,,,,,,,,,,,,,England Women's,865,00:03:29.714,Carry,
,,,,,"[56.1, 62.1]",,,,,,,,,,,,,1.089094,,,,,,,,,,,,,,4577bc45-b637-46e3-99f5-dd6fa903a071,2269,,"[56.3, 59.0]",3893828,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Carter,19422.0,Right Center Back,85,England Women's,865,"['133b92aa-5c2a-47f2-be08-89bcf998d6a9', '8fcdfe38-4c7b-45e0-b998-f8bfc46bda35']",35,,,,,,,,,,,,,,,,,England Women's,865,00:03:35.210,Carry,
,,,,,"[77.4, 72.8]",,,,,,,,,,,,,0.745364,,,,,,,,,,,,,,66e01082-119b-4776-8fef-f9168de65c70,2272,,"[76.9, 72.8]",3893828,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Bronze,10178.0,Right Wing Back,85,England Women's,865,"['0c8adcab-c3e3-44e6-8ad4-1e65676d0147', '54d038d0-44ce-49c9-86f4-36c4f47aed0b']",37,,,,,,,,,,,,,,,,,England Women's,865,00:03:37.903,Carry,
,,,,,"[59.4, 69.3]",,,,,,,,,,,,,1.408034,,,,,,,,,,,,,,5cb8ab18-c58e-4ea2-979c-6b25702ad54b,2275,,"[59.4, 69.3]",3893828,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Carter,19422.0,Right Center Back,85,England Women's,865,"['55450cd5-65a8-4936-8048-9d89b24b6f30', '9a613f7a-7726-4326-ad37-fd9c398de387']",40,,,,,,,,,,,,,,,,,England Women's,865,00:03:40.133,Carry,
,,,,,"[57.0, 40.8]",,,,,,,,,,,,,2.371868,,,,,,,,,,,,,,fd8eadc2-f293-45a8-b9c1-af36dcd244ce,2278,,"[53.0, 39.8]",3893828,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Bright,4642.0,Center Back,85,England Women's,865,"['5f87ff05-202a-4202-a8b4-28e8df5485dc', '9d950d3a-0f5b-4e33-b6d8-baef87bdb9c4']",42,,,,,,,,,,,,,,,,,England Women's,865,00:03:42.679,Carry,
,,,,,"[75.0, 5.7]",,,,,,,,,,,,,0.644437,,,,,,,,,,,,,,d9b1a12d-aba3-4e82-88a5-3b2ef068dffc,2282,,"[73.1, 7.2]",3893828,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lauren James,31531.0,Center Attacking Midfield,85,England Women's,865,"['0e6b1fae-7017-46b0-8c25-274a2cb8f83d', '3dcff5e4-41c6-43a1-9502-ada7dff7e1c1', 'd85b56a8-a764-419e-9504-bcd2499ac3f1']",47,,,,,,,,,,,,,,,,,England Women's,865,00:03:47.710,Carry,True
,,,,,"[85.3, 12.0]",,,,,,,,,,,,,0.192912,,,,,,,,,,,,,,e5c59a0b-e8f6-4180-b32f-f4a010badefc,2285,,"[85.3, 13.4]",3893828,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Daly,5058.0,Left Wing Back,85,England Women's,865,"['4cfdb2be-23eb-4fcd-93eb-fa7079e9dfdb', 'df36ebe6-cbcf-46b7-9494-8e97760ebf61']",49,,,,,,,,,,,,,,,,,England Women's,865,00:03:49.428,Carry,
,,,,,"[79.2, 20.7]",,,,,,,,,,,,,0.961356,,,,,,,,,,,,,,f90a90b4-f13a-4a53-9ebd-15bb3a2cfb63,2288,,"[77.1, 18.3]",3893828,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lauren James,31531.0,Center Attacking Midfield,85,England Women's,865,"['3e476946-eb73-4d3b-b27a-c7d359a5cd31', '7f3374b4-c01d-4777-b470-05d3df05580e', '8ea00e69-3e7b-409a-9370-1cf40ceedbc5']",50,,,,,,,,,,,,,,,,,England Women's,865,00:03:50.311,Carry,True
,,,,,"[59.6, 45.4]",,,,,,,,,,,,,0.198355,,,,,,,,,,,,,,76fa4d1b-48f3-41b2-8775-d54bee4df9f1,2292,,"[58.2, 44.5]",3893828,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Carter,19422.0,Right Center Back,85,England Women's,865,"['3da99416-0a03-4a8c-be15-455c5416354e', 'db3ddb3c-a1e1-4307-a9d1-1819040dbfa3']",54,,,,,,,,,,,,,,,,,England Women's,865,00:03:54.285,Carry,
,,,,,"[58.4, 40.8]",,,,,,,,,,,,,1.96586,,,,,,,,,,,,,,b662ba8a-1f88-4c36-a0bd-e8867f53471c,2295,,"[58.4, 40.6]",3893828,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Bright,4642.0,Center Back,85,England Women's,865,"['22d22983-301e-4c87-9d65-7082e53f406f', '61f6602a-99ed-4fac-ba9f-0a0bc324470c']",55,,,,,,,,,,,,,,,,,England Women's,865,00:03:55.427,Carry,
,,,,,"[16.8, 72.3]",,,,,,,,,,,,,0.183963,,,,,,,,,,,,,,8005a93f-f29b-43b8-9e7f-ad9aa56210d9,2300,,"[16.8, 72.3]",3893828,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lingwei Yao,402024.0,Right Defensive Midfield,86,China PR Women's,1207,"['24b78a48-68cb-4980-83fa-17ca6a239611', 'ffa2bd00-a327-4b05-a4d9-7b3a14350e60']",16,,,,,,,,,,,,,,,,,China PR Women's,1207,00:04:16.777,Carry,
,,,,,"[99.8, 17.9]",,,,,,,,,,,,,0.053195,,,,,,,,,,,,,,2557f166-eaae-4148-8d36-35cd60a99a3b,2306,,"[101.0, 16.5]",3893828,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lauren Hemp,15555.0,Left Center Forward,86,China PR Women's,1207,"['a529439f-964e-468f-b02f-b927505eff04', 'a603dc7b-ad46-43c7-8638-fd9780a785fb']",21,,,,,,,,,,,,,,,,,England Women's,865,00:04:21.126,Carry,
,,,,,"[45.6, 59.8]",,,,,,,,,,,,,1.755966,,,,,,,,,,,,,,f6565e99-0e9e-48d0-b2d1-7deddec660a3,2311,,"[46.9, 57.1]",3893828,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jiahui Lou,25482.0,Right Center Forward,86,China PR Women's,1207,"['71208585-e900-4f2a-88b3-80f327516995', 'b8d94f37-08df-43e5-8839-6715ef0815ae', 'ba068a6a-1548-4df2-a170-3862e77dd7cb', 'bb1785ca-64bd-4394-8673-12bb66575d62']",25,,,,,,,,,,,,,,,,,China PR Women's,1207,00:04:25.041,Carry,True
,,,,,"[71.0, 22.3]",,,,,,,,,,,,,0.058644,,,,,,,,,,,,,,a52c1748-bafb-43d2-a7a8-4b3eaf73cfe9,2317,,"[72.0, 22.3]",3893828,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Zelem,31540.0,Left Defensive Midfield,87,England Women's,865,"['77fa957d-cdf9-4253-9c30-c689053456a2', '88a9e5d0-cb42-45f4-9522-b86116d8ee39']",29,,,,,,,,,,,,,,,,,England Women's,865,00:04:29.404,Carry,
,,,,,"[57.3, 39.1]",,,,,,,,,,,,,1.080844,,,,,,,,,,,,,,89867a5c-30b7-49cf-890a-18838cc06792,2320,,"[56.8, 37.5]",3893828,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Carter,19422.0,Right Center Back,87,England Women's,865,"['34cdcd9e-6e9a-4f08-85dd-58d02636d49a', '7fac7dc5-ab47-4474-9f41-ccb453f4c62a']",31,,,,,,,,,,,,,,,,,England Women's,865,00:04:31.114,Carry,
,,,,,"[55.9, 30.8]",,,,,,,,,,,,,1.222049,,,,,,,,,,,,,,5c958c3f-e83d-42a2-803f-45ecd2dc1ae1,2323,,"[55.9, 30.8]",3893828,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Center Back,87,England Women's,865,"['687f6c61-dea9-4685-8b9c-4712457f5da9', 'fd36709c-1f59-4240-af2d-2274c4de9997']",33,,,,,,,,,,,,,,,,,England Women's,865,00:04:33.214,Carry,
,,,,,"[63.5, 27.0]",,,,,,,,,,,,,0.63914,,,,,,,,,,,,,,fad82700-514a-4ffb-a200-085d9d54a414,2326,,"[65.4, 26.3]",3893828,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Zelem,31540.0,Left Defensive Midfield,87,England Women's,865,"['488d0e75-a965-479c-84ac-b3081c926800', '8a838b32-5b08-42fb-bcb2-9cfad8699914']",35,,,,,,,,,,,,,,,,,England Women's,865,00:04:35.501,Carry,
,,,,,"[58.9, 51.5]",,,,,,,,,,,,,1.473059,,,,,,,,,,,,,,c02f2799-3621-43dc-a6d8-5c15068556ed,2329,,"[58.9, 51.7]",3893828,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Carter,19422.0,Right Center Back,87,England Women's,865,"['223d0160-443e-4b60-aecc-e558eab2f27d', 'be1806b2-53d6-45b5-94e9-8b14fd7d2042']",38,,,,,,,,,,,,,,,,,England Women's,865,00:04:38.196,Carry,
,,,,,"[55.2, 42.2]",,,,,,,,,,,,,1.035743,,,,,,,,,,,,,,1fce1d2b-0a92-4bff-bd6d-a17aaae75ee7,2332,,"[53.1, 42.4]",3893828,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Center Back,87,England Women's,865,"['01816fc8-a875-4975-bc05-044e0cc5375b', '7a6153fa-90f1-4481-910f-c3eef7302b3a']",40,,,,,,,,,,,,,,,,,England Women's,865,00:04:40.654,Carry,
,,,,,"[56.5, 21.9]",,,,,,,,,,,,,1.078592,,,,,,,,,,,,,,ed972155-e126-4726-9467-7525643054db,2335,,"[56.5, 21.9]",3893828,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,87,England Women's,865,"['120a9fa3-704d-40a9-84f5-2e6d857beab3', '1b316281-c75f-4d68-85c3-a32fe7f32200']",43,,,,,,,,,,,,,,,,,England Women's,865,00:04:43.034,Carry,
,,,,,"[92.8, 22.5]",,,,,,,,,,,,,3.876963,,,,,,,,,,,,,,f6c189c9-3a6d-4d87-a7ff-c347df05f1e0,2338,,"[76.7, 13.7]",3893828,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren James,31531.0,Center Attacking Midfield,87,England Women's,865,"['94bda29d-e39f-417e-96eb-f3d6c190d147', 'bdb34c9b-9122-4919-80a5-902369c3765f', 'f9256af1-1430-477e-9ba7-6b059ed2b07e']",45,,,,,,,,,,,,,,,,,England Women's,865,00:04:45.843,Carry,True
,,,,,"[68.5, 59.9]",,,,,,,,,,,,,0.595621,,,,,,,,,,,,,,00044565-cae4-43b2-ad29-d7f59d240d28,2366,,"[68.5, 59.9]",3893828,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Laura Coombs,19416.0,Right Defensive Midfield,89,China PR Women's,1207,"['302a5691-8f05-47fd-9495-7c0a58e0c6ee', '52823701-7793-471a-9939-a62bf95d97f0', 'b0a60a52-e119-40f9-9b2c-265a6ffe9bf9']",34,,,,,,,,,,,,,,,,,England Women's,865,00:06:34.651,Carry,True
,,,,,"[47.6, 24.4]",,,,,,,,,,,,,1.200056,,,,,,,,,,,,,,86445c58-e9e3-4b69-9bcc-0fa755ad7385,2372,,"[46.3, 20.4]",3893828,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jiahui Lou,25482.0,Right Center Forward,89,China PR Women's,1207,"['2adae2c0-426b-42a2-87c4-8910297eacb7', '916c3ca1-0fd8-4c56-970a-09d855a9a7a0', 'eec77378-afef-4ee9-9481-98dac7dbe40b']",36,,,,,,,,,,,,,,,,,China PR Women's,1207,00:06:36.880,Carry,True
,,,,,"[48.4, 7.5]",,,,,,,,,,,,,1.040192,,,,,,,,,,,,,,aa6df345-241f-4242-9977-868400e44645,2378,,"[48.3, 7.6]",3893828,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lina Yang,131579.0,Left Defensive Midfield,89,China PR Women's,1207,"['4d026a77-5f47-4ede-a238-40b19c316403', '7e49611a-7849-4fa3-9a1f-cddd570e3a75']",39,,,,,,,,,,,,,,,,,China PR Women's,1207,00:06:39.630,Carry,
,,,,,"[68.9, 3.3]",,,,,,,,,,,,,0.681402,,,,,,,,,,,,,,270cbea5-0d06-4bb6-a0d5-37e4c57af647,2381,,"[66.8, 2.7]",3893828,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Linyan Zhang,402025.0,Left Midfield,89,China PR Women's,1207,"['3093c1af-c622-4748-9634-56f0a5f00111', '786962db-679a-4991-8aef-68ff677a1650', 'c8ce0915-235f-453b-ada5-77ecb25540c5']",41,,,,,,,,,,,,,,,,,China PR Women's,1207,00:06:41.769,Carry,True
,,,,,"[43.7, 46.4]",,,,,,,,,,,,,2.068475,,,,,,,,,,,,,,a8d6142c-23bc-4c30-a170-479b708df7bb,2391,,"[42.1, 58.1]",3893828,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lauren James,31531.0,Center Attacking Midfield,90,China PR Women's,1207,"['c7a5a74a-d38b-41da-9134-d827afb4622a', 'cdc60591-3f42-4925-bcb9-8ac6006b6b6a', 'd32a3845-f21b-4ba4-b54a-d7d45756536f']",58,,,,,,,,,,,,,,,,,England Women's,865,00:06:58.060,Carry,True
,,,,,"[87.4, 40.0]",,,,,,,,,,,,,1.757102,,,,,,,,,,,,,,450498a0-9642-4556-99ee-0d35d0dbb647,2396,,"[81.1, 39.1]",3893828,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chengshu Wu,402019.0,Right Midfield,90,China PR Women's,1207,"['3c67e814-ecf3-409a-86ce-a6e1a9d9e70d', '8fd116dc-3ea6-4acc-a972-087f0ab7e244', '988c72ce-95f3-47f6-b4c9-cf413f917b57']",1,,,,,,,,,,,,,,,,,China PR Women's,1207,00:07:01.632,Carry,True
,,,,,"[72.7, 75.4]",,,,,,,,,,,,,1.204467,,,,,,,,,,,,,,b4625281-e954-4f05-abeb-56e5e4cd20dc,2413,,"[75.7, 74.6]",3893828,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lucy Bronze,10178.0,Right Wing Back,93,England Women's,865,"['49696435-a006-46f6-a84e-3db165060634', 'e399c79a-9ee3-4206-a80e-637360a570aa']",42,,,,,,,,,,,,,,,,,England Women's,865,00:12:42.306,Carry,
,,,,,"[86.5, 75.8]",,,,,,,,,,,,,0.060403,,,,,,,,,,,,,,8e31a649-3edc-466b-a816-ecbdd186ed7e,2419,,"[85.1, 74.2]",3893828,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lucy Bronze,10178.0,Right Wing Back,93,England Women's,865,"['18383531-1b4a-47d6-be4c-7b63b317abda', 'b3159581-ba9d-485b-a5c6-a346a32876df']",45,,,,,,,,,,,,,,,,,England Women's,865,00:12:45.787,Carry,
,,,,,"[34.3, 4.3]",,,,,,,,,,,,,1.58318,,,,,,,,,,,,,,f850c331-c64e-420d-8689-ad3e0f971b40,2424,,"[36.0, 3.6]",3893828,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shuang Wang,24461.0,Left Center Forward,94,China PR Women's,1207,"['08aea46f-ada9-4612-8f5c-fbd457c2c475', '43b1a85a-70f1-49c5-93aa-005c53085e80', '7b1f4b35-87d3-483c-a501-4013436b2b58', 'a152e811-790d-4c72-8d0b-6b29a6315586']",7,,,,,,,,,,,,,,,,,China PR Women's,1207,00:13:07.054,Carry,True
,,,,,"[62.1, 76.0]",,,,,,,,,,,,,0.809331,,,,,,,,,,,,,,ad5ab5ea-48a7-4053-bedc-d9feb5c8a828,2434,,"[64.2, 76.0]",3893828,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Carter,19422.0,Right Center Back,95,England Women's,865,"['59de8ebe-b43c-4b36-be9f-a07909056994', 'cd4a70d4-bb44-42bf-ae18-ae7f317bfa8e', 'de56dc75-2064-4037-8f13-4916fe77c468']",13,,,,,,,,,,,,,,,,,England Women's,865,00:13:13.560,Carry,True
,,,,,"[44.6, 55.9]",,,,,,,,,,,,,1.810633,,,,,,,,,,,,,,8511a0d6-a472-40fd-a305-4079bc9ab26d,2438,,"[44.6, 55.9]",3893828,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,95,England Women's,865,"['3f82e204-736d-4c34-aa22-b25eb774dc18', '6f0000fe-ee0d-4433-a20e-334b09c9df44']",15,,,,,,,,,,,,,,,,,England Women's,865,00:13:15.763,Carry,
,,,,,"[52.1, 26.5]",,,,,,,,,,,,,2.066313,,,,,,,,,,,,,,6549b70b-bd2c-495a-80e3-3e677b36b732,2441,,"[49.6, 26.3]",3893828,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Daly,5058.0,Left Wing Back,95,England Women's,865,"['732fc975-bd80-46e3-8235-ae889cad3248', 'b06cf000-1156-4a0d-bd6a-8834d0294434']",19,,,,,,,,,,,,,,,,,England Women's,865,00:13:19.385,Carry,
,,,,,"[65.7, 14.8]",,,,,,,,,,,,,0.190139,,,,,,,,,,,,,,dde397f2-b445-4e5c-bc79-44440962bd4a,2444,,"[66.2, 15.5]",3893828,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren James,31531.0,Center Attacking Midfield,95,England Women's,865,"['8cefef16-99b9-44b7-a993-22b5a5b24814', 'e784d63b-7e93-485f-9c4b-0ed544d50fef']",22,,,,,,,,,,,,,,,,,England Women's,865,00:13:22.295,Carry,
,,,,,"[47.7, 14.1]",,,,,,,,,,,,,2.40446,,,,,,,,,,,,,,8478e984-71c6-4339-b87e-0f3d1eaf565e,2447,,"[52.6, 12.0]",3893828,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Daly,5058.0,Left Wing Back,95,England Women's,865,"['cfb7e655-5b7b-43ce-8b1b-3d7091e40834', 'e5ccdf0c-6215-42c8-9aa6-9e5c07c1f377']",24,,,,,,,,,,,,,,,,,England Women's,865,00:13:24.596,Carry,
,,,,,"[51.9, 45.9]",,,,,,,,,,,,,1.485017,,,,,,,,,,,,,,0a4c878e-6dfc-458d-9638-193e5115ba86,2450,,"[48.4, 45.0]",3893828,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Center Back,95,England Women's,865,"['8dbd5f82-60fa-4c14-867f-336472b3f07b', 'ad8b9f17-b47a-4714-8bd8-976809d164e4']",28,,,,,,,,,,,,,,,,,England Women's,865,00:13:28.505,Carry,
,,,,,"[63.5, 69.0]",,,,,,,,,,,,,1.83079,,,,,,,,,,,,,,c7261174-5dae-40d3-b62e-eb75cb2a915e,2453,,"[57.0, 66.5]",3893828,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Carter,19422.0,Right Center Back,95,England Women's,865,"['2a804615-7b11-4dac-ab14-0f13361d2916', 'b92c78a9-0e00-4fc3-a1bd-5b64aa997751']",31,,,,,,,,,,,,,,,,,England Women's,865,00:13:31.467,Carry,
,,,,,"[82.7, 77.4]",,,,,,,,,,,,,1.081924,,,,,,,,,,,,,,c59f74eb-d7d9-4241-a59a-3d8ac5505790,2456,,"[80.9, 77.9]",3893828,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Wing Back,95,England Women's,865,"['0df8fac1-0121-4e29-9d97-5178e3c04638', '5e27fe98-3315-45cb-a97d-ceceec2c740a']",34,,,,,,,,,,,,,,,,,England Women's,865,00:13:34.541,Carry,
,,,,,"[89.9, 68.6]",,,,,,,,,,,,,1.991899,,,,,,,,,,,,,,5d171d95-36d6-449b-a190-d21d220e2481,2459,,"[92.1, 68.1]",3893828,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Right Defensive Midfield,95,England Women's,865,"['77901a87-bfa5-4c96-9abb-6dc834b10a67', '871a5f38-6a1b-4af5-a39f-d5186e47700c']",36,,,,,,,,,,,,,,,,,England Women's,865,00:13:36.151,Carry,
,,,,,"[43.9, 11.5]",,,,,,,,,,,,,1.692625,,,,,,,,,,,,,,c120830c-54b4-4c1b-b4e0-1bfd6731a562,2463,,"[39.7, 12.7]",3893828,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shuang Wang,24461.0,Left Center Forward,96,China PR Women's,1207,"['73cb8a08-9460-4e7c-95fd-65ddbb646df3', 'cdbbe8d1-026a-4bbb-8ace-ff085bbae38d']",39,,,,,,,,,,,,,,,,,China PR Women's,1207,00:13:39.156,Carry,
,,,,,"[46.9, 33.9]",,,,,,,,,,,,,1.538418,,,,,,,,,,,,,,5b5790ae-93db-49f9-a70d-2c400f505b9f,2466,,"[42.8, 28.4]",3893828,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jiahui Lou,25482.0,Right Center Forward,96,China PR Women's,1207,"['414199fa-05c0-4a3c-a399-ff18916f4385', 'c46b1695-338e-4c2a-845a-2b611c9d79d3', 'c9bb2a0e-aa99-47d4-81cb-39d164a5fc4e']",41,,,,,,,,,,,,,,,,,China PR Women's,1207,00:13:41.436,Carry,True
,,,,,"[61.2, 21.5]",,,,,,,,,,,,,1.592703,,,,,,,,,,,,,,2aa44857-4963-4cd1-aa19-ffb92382303b,2472,,"[57.5, 15.9]",3893828,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shuang Wang,24461.0,Left Center Forward,96,China PR Women's,1207,"['54e6af47-2f34-43c5-aafd-826612e3739f', '5c2a7846-f27b-4d35-9de5-ba4971123765', 'd01a7f8d-48c5-4229-bc62-7534f87ac9c1']",44,,,,,,,,,,,,,,,,,China PR Women's,1207,00:13:44.300,Carry,True
,,,,,"[78.5, 33.7]",,,,,,,,,,,,,0.199999,,,,,,,,,,,,,,b3e4a326-36f3-4e71-88f7-34375b958e48,2494,,"[78.5, 33.7]",3893828,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lingwei Yao,402024.0,Right Defensive Midfield,98,China PR Women's,1207,"['55c4e81c-702e-45f3-a2cb-b12445c9c1d5', '8536ad21-cc1e-405c-b033-5d1f6b0f0d3d', 'fe1c6bf0-e800-4fda-90ca-8edf378eb355']",59,,,,,,,,,,,,,,,,,China PR Women's,1207,00:14:59.676,Carry,True
,,,,,"[92.5, 25.3]",,,,,,,,,,,,,2.854471,,,,,,,,,,,,,,2335a888-fe5d-4317-bff3-2511cc09edaa,2498,,"[80.1, 24.1]",3893828,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lina Yang,131579.0,Left Defensive Midfield,98,China PR Women's,1207,"['47cbca3b-3121-45f4-b582-394a58293a44', '6ee56dd9-6c66-4d00-9b68-88ccaa3b8244']",0,,,,,,,,,,,,,,,,,China PR Women's,1207,00:15:00.585,Carry,
,,,,,"[114.0, 8.0]",,,,,,,,,,,,,1.294916,,,,,,,,,,,,,,292545f7-5b65-4a0a-ab78-bf219be63650,2501,,"[107.7, 10.4]",3893828,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Linyan Zhang,402025.0,Left Midfield,98,China PR Women's,1207,"['49a8eca8-a255-45f2-8a77-2a3de7252a9d', 'bfbefbce-a576-4b52-872b-14ddb436aa1a']",5,,,,,,,,,,,,,,,,,China PR Women's,1207,00:15:05.048,Carry,
