ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.889851,,,,,,,,,,,,,,c76312a8-319f-40c7-92ac-3b31c8d481af,137,,"[104.4, 70.3]",3902239,4,,,,,1.3419975,,Right Foot,,,,"[106.1, 77.6]",Ground Pass,,7.495332,,,,Gun Nathalie Björn,26093.0,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,9,Sweden Women's,858,['a0e92254-f84b-43a2-9209-7a6fa4a0fc83'],5,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:05.972,Pass,
,,,,,,,,,,,,,,,,0.500967,,,,,,,,,,,,,,a4459327-0cb4-47ba-8b58-7fdd1e70c4e3,140,,"[106.1, 77.6]",3902239,4,,,,,-1.253161,,Right Foot,,,,"[108.5, 70.3]",Ground Pass,,7.6843996,,Incomplete,,Johanna Rytting-Kaneryd,62710.0,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,9,Sweden Women's,858,"['b12007d8-325d-47bd-9b02-1f7ab0487563', 'd25c52d3-4f50-4ebb-a0e0-8668f4c2bf91']",7,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:07.418,Pass,
,,,,,,,,,,,,,,,,2.858722,,,,,,,,,,,,,,071de8e7-4785-444f-9e5b-1264e156376f,144,,"[4.8, 7.0]",3902239,4,,,,,0.08206635,,Left Foot,,,,"[51.0, 10.8]",High Pass,,46.356014,,Incomplete,,Mina Tanaka,85500.0,,,,,,1,From Throw In,Yui Hasegawa,25632.0,Left Defensive Midfield,9,Sweden Women's,858,"['61432ca2-3652-4e08-88c5-217e07a0b664', 'f9aa2273-54b4-45bc-ab50-7a2724a777a3']",9,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:04:09.351,Pass,
,,,,,,,,,,,,,,,,2.365887,,,,,,,,,,,,,,fbfa1be5-7be6-4b86-bdea-e6f47b52ffd4,148,,"[50.3, 66.3]",3902239,4,,,,,-1.5763829,,Right Foot,,,,"[50.1, 30.5]",Ground Pass,,35.80056,,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Right Center Back,9,Sweden Women's,858,['c7a9a369-4248-4e6e-b472-fba46453132f'],16,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:16.335,Pass,
,,,,,,,,,,,,,,,,1.550619,,,,,,,,,,,,,,d110546a-142f-481c-b845-571e95bdbe58,151,,"[52.2, 29.7]",3902239,4,,,,,1.6384015,,Left Foot,,,,"[50.9, 48.9]",Ground Pass,,19.24396,,,,Amanda Ilestedt,26092.0,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,9,Sweden Women's,858,['e4c933e0-49fa-4a1d-8e5a-ebd939be0dc6'],21,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:21.381,Pass,
,,,,,,,,,,,,,,,,1.629688,,,,,,,,,,,,,,92ada8eb-6697-4672-910f-98a92d80a283,154,,"[56.1, 56.6]",3902239,4,,,,,0.77329224,,Left Foot,,,,"[77.0, 77.0]",Ground Pass,,29.20565,,,,Gun Nathalie Björn,26093.0,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Right Center Back,9,Sweden Women's,858,['6c0dc339-8338-4441-b83b-69867ae1c540'],25,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:25.372,Pass,
,,,,,,,,,,,,,,,,0.837309,,,,,,,,,,,,,,cc67e048-5cb6-4080-99fd-75e350451e1c,157,,"[78.8, 77.2]",3902239,4,,,,,-0.4549142,,Right Foot,,,,"[88.0, 72.7]",Ground Pass,,10.241582,,,,Kosovare Asllani,10220.0,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,9,Sweden Women's,858,['eff7a4dc-7c91-4853-ad3e-8d995ba77294'],28,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:28.053,Pass,
,,,,,,,,,,,,,,,,2.576615,,,,,,,,,,,,,,5fbfd809-5d8d-40cf-ac19-0f2e2a0c0020,161,,"[89.0, 74.8]",3902239,4,,,,,0.056543436,,Right Foot,,,,"[104.9, 75.7]",Low Pass,,15.925451,,,,Johanna Rytting-Kaneryd,62710.0,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,9,Sweden Women's,858,"['1afef438-b4ad-4ccc-b0d3-574fe1d4e6aa', '1f3c83a5-6e82-442c-883b-d296696ea0b2']",30,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:30.087,Pass,True
,,,,,,,,,,,,,,,,1.309859,,,,,,,,,,,,,,e7ef1fb9-cc89-48b2-ab3c-1e6c4b42849a,164,,"[106.6, 77.0]",3902239,4,,,,,-2.913096,,Right Foot,,,,"[93.7, 74.0]",Ground Pass,,13.244244,,,,Ingrid Filippa Angeldal,62666.0,,,,,,1,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Wing,9,Sweden Women's,858,['e084e324-6f7a-4747-91a2-e2b69cbf64b9'],34,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:34.425,Pass,
,,,,,,,,,,,,,,,,0.925842,,,,,,,,,,,,,,aa261ee8-7646-4661-b736-fd875d8988fa,167,,"[92.4, 74.8]",3902239,4,,,,,0.28872952,,Right Foot,,,,"[102.5, 77.8]",Ground Pass,,10.536128,,,,Johanna Rytting-Kaneryd,62710.0,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,9,Sweden Women's,858,['b3c1d9b7-0e90-40ea-8cdc-63916fa4254f'],36,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:36.639,Pass,
,,,,,,,,,,,,,,,,1.480187,,,,,,,,,,,,,,7c9992fd-9348-4aa7-812a-e0e4aa881299,170,,"[103.8, 77.0]",3902239,4,,,,,-3.0544355,,Right Foot,,,,"[93.5, 76.1]",Ground Pass,,10.339246,,,,Ingrid Filippa Angeldal,62666.0,,,,,,1,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Wing,9,Sweden Women's,858,['f250ce67-1199-4feb-bae2-b241e74180d5'],41,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:41.701,Pass,
,,,,,,,,,,,,,,,,0.694599,,,,,,,,,,,,,,d0d75632-edd8-4f86-ad65-10d3178f31fe,173,,"[93.9, 75.9]",3902239,4,,,,,-0.83663535,,Right Foot,,,,"[97.6, 71.8]",Ground Pass,,5.5226803,,,,Gun Nathalie Björn,26093.0,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,9,Sweden Women's,858,['b7b6b67d-6edc-45eb-8152-a2538c6b758e'],43,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:43.362,Pass,
,,,,,,,,,,,,,,,,0.417263,,,,,,,,,,,,,,95529b0f-cfcf-431c-afbb-87ed41b31e4e,176,,"[96.7, 71.8]",3902239,4,,,,,0.28858736,,Right Foot,,,,"[103.1, 73.7]",High Pass,,6.676077,,Incomplete,,Johanna Rytting-Kaneryd,62710.0,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,9,Sweden Women's,858,"['ed81229d-3637-4119-9769-b8f2057ee171', 'ee74b64e-8914-4b99-9a81-ab04d8d67c8e']",44,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:44.118,Pass,
,,,,,,,,,,,,,,,,2.115056,,,,,,,,,,,,,,879dc7e6-659d-4567-8708-e1ab8be44aa3,181,,"[95.0, 64.6]",3902239,4,,,,,0.4042211,,Right Foot,,,,"[113.0, 72.3]",Ground Pass,,19.577793,,,,Johanna Rytting-Kaneryd,62710.0,,,,,,1,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,9,Sweden Women's,858,['d8ccf350-0de2-4656-b4e6-8a74dda3b99a'],48,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:48.563,Pass,
,,,,,,,,,,,,,,,,1.838113,,,,,,,,,,,,,,9c3a4bae-5de1-4331-8e31-2933d319da8a,184,,"[113.2, 72.3]",3902239,4,,,,,-1.5707964,,Right Foot,True,,,"[113.2, 34.8]",High Pass,,37.5,,Incomplete,,,,,,,,,1,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Wing,9,Sweden Women's,858,['c8c71f1b-af9b-4cee-ac90-351e6a1fe75f'],50,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:50.692,Pass,
,,,,,,,,,,,,,,,,0.159708,,,,,,,,,,,,,,6c9f91fc-f481-48d5-a492-a11a0c72ec0b,188,,"[106.4, 10.2]",3902239,4,,,,,1.2315037,,Left Foot,,,,"[107.6, 13.6]",Low Pass,,3.6055512,,Incomplete,,,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,9,Sweden Women's,858,['c25629c6-bd31-4f15-b119-bbb55bd3ebd4'],58,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:58.071,Pass,
,,,,,,,,,,,,,,,,2.893283,,,,,,,,,,,,,,b50e6bff-976e-4a24-ace3-088931723cec,190,,"[105.5, 0.1]",3902239,5,,,,,2.5340698,,,,,,"[84.5, 14.7]",Low Pass,,25.576551,,,,Magdalena Lilly Eriksson,4633.0,,,,,Throw-in,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,10,Sweden Women's,858,['caff0579-2261-4229-a453-a4091333a550'],6,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:06.744,Pass,
,,,,,,,,,,,,,,,,2.193278,,,,,,,,,,,,,,1e54993c-1efe-41d5-bc80-68691e32aae4,193,,"[72.1, 15.8]",3902239,5,,,,,1.9522004,,Left Foot,,,,"[64.4, 35.0]",Ground Pass,,20.686468,,,,Amanda Ilestedt,26092.0,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,10,Sweden Women's,858,['e3b0c016-5de3-448a-ad68-e1eb0e84c3db'],9,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:09.717,Pass,
,,,,,,,,,,,,,,,,0.985265,,,,,,,,,,,,,,42a0dafe-d1c0-4e05-be9a-a2fb00edf4fb,196,,"[65.5, 37.0]",3902239,5,,,,,0.39152956,,Right Foot,,,,"[76.4, 41.5]",Ground Pass,,11.792371,,,,Ingrid Filippa Angeldal,62666.0,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Right Center Back,10,Sweden Women's,858,['4fc0002b-182e-4aa2-b159-5e36beff42bb'],12,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:12.718,Pass,
,,,,,,,,,,,,,,,,1.490207,,,,,,,,,,,,,,12d6c206-01cc-4b5e-a9f2-ea457ad483a6,199,,"[76.4, 41.5]",3902239,5,,,,,2.911851,,Left Foot,,,,"[64.0, 44.4]",Ground Pass,,12.734598,,,,Amanda Ilestedt,26092.0,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,10,Sweden Women's,858,['7f5ea061-fc64-43c8-9bf2-0377b8737cd6'],13,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:13.743,Pass,
,,,,,,,,,,,,,,,,1.001657,,,,,,,,,,,,,,a5ea5910-21d1-42e9-90e3-0ee8c66a66e3,202,,"[56.9, 45.1]",3902239,5,,,,,1.5526165,,Right Foot,,,,"[57.2, 61.6]",Ground Pass,,16.502728,,,,Gun Nathalie Björn,26093.0,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Right Center Back,10,Sweden Women's,858,['b919da72-755f-49b1-88df-424b65a13f11'],16,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:16.276,Pass,
,,,,,,,,,,,,,,,,1.838045,,,,,,,,,,,,,,a93ef2a8-2f23-40b4-9a7c-782f161beb58,205,,"[60.6, 64.3]",3902239,5,,,,,0.65830904,,Right Foot,,,,"[80.9, 80.0]",High Pass,,25.662813,,Out,,Johanna Rytting-Kaneryd,62710.0,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,10,Sweden Women's,858,['d7889515-cb95-47a7-bd3d-0f9d27aed752'],18,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:18.270,Pass,
,,,,,,,,,,,,,,,,1.066802,,,,,,,,,,,,,,f29845c4-b0e7-45f1-b7c3-501b38b4b87b,207,,"[31.5, 0.1]",3902239,5,,,,,0.14461444,,,,,,"[41.8, 1.6]",High Pass,,10.40865,,,,Mina Tanaka,85500.0,,,,,Throw-in,1,From Throw In,Hina Sugita,25635.0,Left Wing Back,11,Japan Women's,1210,['3eccda76-4bf1-4fbc-9c20-fee80c2b7955'],38,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:05:38.573,Pass,
,,,,,,,,,,,,,,,,1.194913,,,,,,,,,,,,,,e5a3e691-4653-4975-a396-074768baa698,211,,"[42.0, 1.6]",3902239,5,,,,,1.8597717,,Right Foot,,,,"[40.9, 5.3]",Ground Pass,,3.8600519,,Incomplete,,Hinata Miyazawa,401932.0,,,,,,1,From Throw In,Mina Tanaka,85500.0,Center Forward,11,Japan Women's,1210,"['c5c68e9a-50c1-41a5-894e-be5a8f9f5797', 'db99750e-ada0-4861-b9fc-6a859d77e981', 'f8f7dc18-5220-4574-8171-0c7eb6e47847']",39,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:05:39.838,Pass,True
,,,,,,,,,,,,,,,,0.82558,,,,,,,,,,,,,,4664392a-2a27-45a9-830e-e1785e0d813c,215,,"[82.6, 69.9]",3902239,5,,,,,-2.6364942,,Right Foot,,,,"[74.1, 65.2]",Ground Pass,,9.712878,,,,Elin Ingrid Johanna Rubensson,10221.0,,,,,,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,12,Sweden Women's,858,['0a861c9a-9258-4a31-b902-e1abcf462fcc'],43,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:43.182,Pass,
,,,,,,,,,,,,,,,,1.143202,,,,,,,,,,,,,,6fc5d53f-61e0-427a-b5ee-c44e044c12b7,218,,"[74.9, 63.9]",3902239,5,,,,,1.6342033,,Right Foot,,,,"[74.1, 76.5]",Ground Pass,,12.625371,,,,Gun Nathalie Björn,26093.0,,,,,,1,Regular Play,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,12,Sweden Women's,858,['75d5c830-3dea-4047-b26c-1ff3502fde71'],45,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:45.240,Pass,
,,,,,,,,,,,,,,,,1.394364,,,,,,,,,,,,,,b10dad37-62ff-4b57-9a30-d1d587368cd0,220,,"[74.1, 76.5]",3902239,5,,,,,-2.7373714,,Right Foot,,,,"[56.1, 68.8]",Ground Pass,,19.577793,,,,Amanda Ilestedt,26092.0,,,,,,1,Regular Play,Gun Nathalie Björn,26093.0,Right Back,12,Sweden Women's,858,['b4fa2410-e291-4735-a3a8-1f719fda89dc'],46,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:46.383,Pass,
,,,,,,,,,,,,,,,,1.139168,,,,,,,,,,,,,,199472a8-c8e3-4876-983b-cabe2cacb52d,223,,"[56.1, 68.8]",3902239,5,,,,,0.7853982,,Left Foot,,,,"[65.5, 78.2]",Ground Pass,,13.293608,,,,Gun Nathalie Björn,26093.0,,,,,,1,Regular Play,Amanda Ilestedt,26092.0,Right Center Back,12,Sweden Women's,858,['e2829073-949f-4b0e-9571-f81443cf448e'],47,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:47.857,Pass,
,,,,,,,,,,,,,,,,0.700603,,,,,,,,,,,,,,00bed8c6-e251-417a-8cb5-60429b260241,225,,"[66.6, 77.8]",3902239,5,,,,,-1.350882,,Right Foot,,,,"[68.5, 69.3]",Ground Pass,,8.7097645,,Incomplete,,Elin Ingrid Johanna Rubensson,10221.0,,,,,,1,Regular Play,Gun Nathalie Björn,26093.0,Right Back,12,Sweden Women's,858,"['4a84993b-7670-47bb-ac1e-4c82c811f3e5', 'fc2ff21f-7ebf-4b96-8c00-c180f8d9ec28']",48,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:48.996,Pass,
,,,,,,,,,,,,,,,,0.951037,,,,,,,,,,,,,,0ff1e73c-f8a4-4434-b4eb-5e2712ca13be,229,,"[55.0, 8.5]",3902239,5,,,,,-1.8081706,,Right Foot,,,,"[53.5, 2.3]",Ground Pass,,6.3788714,,,,Hinata Miyazawa,401932.0,,,,,,1,Regular Play,Mina Tanaka,85500.0,Center Forward,13,Japan Women's,1210,['7c25da62-1b7c-4635-bb5e-16778ffe4cb7'],50,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:05:50.760,Pass,
,,,,,,,,,,,,,,,,1.611488,,,,,,,,,,,,,,d59ebf7d-1d8c-4cdd-9905-246a2bc3a157,232,,"[53.5, 2.3]",3902239,5,,,,,1.6015558,,Left Foot,,,,"[53.1, 15.3]",Ground Pass,,13.006152,,,,Yui Hasegawa,25632.0,,,,,,1,Regular Play,Hinata Miyazawa,401932.0,Left Wing,13,Japan Women's,1210,['57bc965d-c7d2-4cc1-b8d4-840db6bd3987'],51,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:05:51.791,Pass,
,,,,,,,,,,,,,,,,0.349196,,,,,,,,,,,,,,53c71d36-d319-4c00-8dd8-9dba5894fa89,235,,"[63.6, 25.6]",3902239,5,,,,,1.3439975,,Right Foot,,,,"[64.2, 28.2]",Ground Pass,,2.6683328,,Incomplete,,Aoba Fujino,401925.0,,,,,,1,Regular Play,Yui Hasegawa,25632.0,Left Defensive Midfield,13,Japan Women's,1210,"['14c97cc2-d80d-409f-9467-9a02174f07ac', '68a61127-7828-4221-b212-e3bfacacc74f']",54,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:05:54.736,Pass,
,,,,,,,,,,,,,,,,1.224556,,,,,,,,,,,,,,2f71a767-20c7-4edb-9762-fcf143c9be5b,238,,"[31.1, 45.1]",3902239,5,,,,,0.66261464,,Right Foot,,,,"[44.3, 55.4]",Ground Pass,,16.74306,,,,Ingrid Filippa Angeldal,62666.0,,,,,Recovery,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,13,Japan Women's,1210,['e6db8b96-4c55-43c7-8c94-e30c858bbe99'],57,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:57.359,Pass,
,,,,,,,,,,,,,,,,1.950598,,,,,,,,,,,,,,42d12b59-8f4c-4900-b91a-d2fc3b93f1b2,242,,"[43.7, 53.6]",3902239,5,,,,,-0.3557731,,Right Foot,,,,"[80.3, 40.0]",High Pass,,39.0451,,Incomplete,,Emma Stina Blackstenius,10229.0,,,,,,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,13,Japan Women's,1210,"['06c7c2df-b30e-488b-aa97-b0febdc4d786', '902f0cd3-75cc-4c77-b220-a25b70f0a59d', 'e92b8165-c6ab-4420-9a68-8371ba0feb78']",59,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:59.553,Pass,True
,,,,,,,,,,,,,,,,1.923712,,,,,,,,,,,,,,06c7c2df-b30e-488b-aa97-b0febdc4d786,244,,"[39.8, 40.1]",3902239,6,,,,,0.348771,,Right Foot,,,,"[47.5, 42.9]",Ground Pass,,8.19329,,,,Fuka Nagano,299860.0,,,,,Recovery,1,Regular Play,Hana Takahashi,401926.0,Right Center Back,13,Japan Women's,1210,"['19970578-14ab-4bcb-af48-91a067f24e71', '42d12b59-8f4c-4900-b91a-d2fc3b93f1b2']",1,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:06:01.503,Pass,
,,,,,,,,,,,,,,,,1.485759,,,,,,,,,,,,,,13fe3659-4b6e-4a7e-8c4f-903071bf1544,247,,"[46.7, 43.4]",3902239,6,,,,,1.4114447,,Right Foot,,,,"[50.3, 65.8]",Ground Pass,,22.68744,,,,Risa Shimizu,25624.0,,,,,,1,Regular Play,Fuka Nagano,299860.0,Right Defensive Midfield,13,Japan Women's,1210,['b2d2f7d9-8e5b-46df-b605-9f19843c911e'],3,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:06:03.469,Pass,
,,,,,,,,,,,,,,,,3.36001,,,,,,,,,,,,,,99525301-12c8-4444-b2eb-8d62c6e8e29f,250,,"[60.4, 67.3]",3902239,6,,,,,-0.94721156,,Right Foot,,,,"[95.0, 19.2]",High Pass,,59.25175,,Incomplete,,Mina Tanaka,85500.0,,True,,,,1,Regular Play,Risa Shimizu,25624.0,Right Wing Back,13,Japan Women's,1210,"['0debbb5a-7fc5-4b2e-90fa-e6264908b07d', '226b4d61-29a9-4cd3-b214-5963034c9769']",6,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:06:06.776,Pass,
,,,,,,,,,,,,,,,,1.662725,,,,,,,,,,,,,,1755c1f8-dd44-4d2a-9704-a68b276f7ca8,254,,"[20.6, 59.6]",3902239,6,,,,,-2.4842036,,Left Foot,,,,"[3.5, 46.4]",Ground Pass,,21.602083,,,,Zecira Musovic,62713.0,,,,,,1,Regular Play,Gun Nathalie Björn,26093.0,Right Back,13,Japan Women's,1210,['2d78616d-2142-4f7a-beb4-a784c9b5e9d2'],10,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:10.931,Pass,
,,,,,,,,,,,,,,,,2.040394,,,,,,,,,,,,,,1c23121a-2ed2-4349-ad8b-9d7b44e2f097,257,,"[4.3, 47.4]",3902239,6,,,,,0.3665754,,Right Foot,,,,"[37.9, 60.3]",High Pass,,35.99125,,Incomplete,,Ingrid Filippa Angeldal,62666.0,,,,,,1,Regular Play,Zecira Musovic,62713.0,Goalkeeper,13,Japan Women's,1210,"['3c235ed7-4620-4582-906e-2502118fad87', '50511d3c-808b-40b3-ab66-9332d2f21928']",12,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:12.594,Pass,
,,,,,,,,,,,,,,,,1.122635,,,,,,,,,,,,,,92e24ef4-d8ec-44b6-90a6-1b0db60218df,262,,"[84.8, 22.8]",3902239,6,,,,,0.8276266,,Right Foot,,,,"[95.0, 33.9]",Ground Pass,,15.074814,,,,Mina Tanaka,85500.0,,,,,,1,Regular Play,Yui Hasegawa,25632.0,Left Defensive Midfield,13,Japan Women's,1210,"['4faafdae-4f07-4196-9190-7a5a9fcb5fa9', '883b504a-2298-4da4-8ccf-d033e08f208e']",15,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:06:15.316,Pass,True
,,,,,,,,,,,,,,,,1.225797,,,,,,,,,,,,,,46f176dc-659f-499a-8105-79fb0a133f05,269,,"[32.1, 42.7]",3902239,6,,,,,1.5430257,,Right Foot,,,,"[32.6, 60.7]",Ground Pass,,18.006943,,,,Johanna Rytting-Kaneryd,62710.0,,,,,Recovery,1,Regular Play,Fridolina Rolfö,10215.0,Left Wing,14,Sweden Women's,858,['cbb9c232-7296-4c57-b083-8e9d1e77be0c'],19,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:19.786,Pass,
,,,,,,,,,,,,,,,,1.217997,,,,,,,,,,,,,,395c83e6-cdcf-4a01-91d6-3cba6a43b9e7,272,,"[45.0, 59.6]",3902239,6,,,,,-0.81864536,,Right Foot,,,,"[66.8, 36.3]",Ground Pass,,31.90815,,,,Kosovare Asllani,10220.0,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,14,Sweden Women's,858,['c46b1997-305d-4c61-b6c5-42d9d52fd858'],23,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:23.607,Pass,
,,,,,,,,,,,,,,,,1.021185,,,,,,,,,,,,,,d5ba3fa7-cc35-469a-b12e-2c3e3c58a7f5,279,,"[62.5, 28.6]",3902239,6,,,,,-1.5844009,,Left Foot,,,,"[62.3, 13.9]",Ground Pass,,14.701361,,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,Regular Play,Fridolina Rolfö,10215.0,Left Wing,14,Sweden Women's,858,['ab0165ed-1d89-4901-ba6d-fc618931c61c'],28,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:28.674,Pass,
,,,,,,,,,,,,,,,,0.257772,,,,,,,,,,,,,,3cfe5442-4370-47e7-bd10-424f9dffe6e7,282,,"[64.6, 12.4]",3902239,6,,,,,0.2614788,,Left Foot,,,,"[71.7, 14.3]",Ground Pass,,7.34983,,Incomplete,,Kosovare Asllani,10220.0,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,14,Sweden Women's,858,"['757c1832-3c2c-4b0a-bea8-7fcf72208fec', '8ffe5f71-4d2c-4276-bbfc-ac392ca20a69']",30,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:30.629,Pass,
,,,,,,,,,,,,,,,,0.995216,,,,,,,,,,,,,,d55daae0-de52-409e-81d8-0622a7710fed,287,,"[79.8, 23.3]",3902239,6,,,,,-2.3667204,,Right Foot,,,,"[70.2, 13.9]",Ground Pass,,13.435773,,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,1,Regular Play,Emma Stina Blackstenius,10229.0,Center Forward,14,Sweden Women's,858,['66899755-c432-4d0d-bfe7-30708476f2d7'],34,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:34.080,Pass,
,,,,,,,,,,,,,,,,0.879614,,,,,,,,,,,,,,a4962441-74a8-4f3e-94f4-3a9077c5d825,290,,"[63.4, 14.5]",3902239,6,,,,,2.2203457,,Right Foot,,,,"[57.4, 22.4]",Ground Pass,,9.920181,,,,Elin Ingrid Johanna Rubensson,10221.0,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,14,Sweden Women's,858,['4716be58-d503-48fb-b52a-4b339171aa1f'],36,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:36.119,Pass,
,,,,,,,,,,,,,,,,1.826037,,,,,,,,,,,,,,f6cdfb97-e03f-4805-a781-69c387f56149,293,,"[56.9, 27.3]",3902239,6,,,,,1.7696539,,Right Foot,,,,"[51.6, 53.6]",Ground Pass,,26.828716,,,,Amanda Ilestedt,26092.0,,,,,,1,Regular Play,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,14,Sweden Women's,858,['f86ae31f-5941-4dae-991a-30886ad15507'],38,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:38.904,Pass,
