50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.818589,,,,,,,,,,,,,,c54551ca-fd1f-483c-a51e-9e5c086c5779,129,,"[75.6, 8.7]",3879808,2,,,,,2.1023898,,Right Foot,,,"[55.9, 42.2]",,High Pass,,38.863094,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,1,From Throw In,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,7,Inter Milan,238,"['c6b5a9c6-2131-4c5b-b622-dee1a7f508d7', 'dd908a75-d0e1-46e2-86de-33cf59935774']",39,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:39.907,Pass,True
,,,,,,,,,,,,,,,1.631128,,,,,,,,,,,,,,0279009f-34be-4aa0-a9be-4bd63368a8b4,132,,"[62.6, 47.4]",3879808,2,,,,,0.21214375,,Right Foot,,,"[82.1, 51.6]",,Ground Pass,,19.94718,,,Stevan Jovetić,3434.0,,,,,,1,From Throw In,Jeison Fabián Murillo Cerón,6585.0,Right Center Back,7,Inter Milan,238,['a81df948-7614-4bee-8ee4-7ba66174b2cb'],43,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:43.702,Pass,
,,,,,,,,,,,,,,,1.070931,,,,,,,,,,,,,,cb3cf8f7-914a-4f84-9538-2d272a460f3f,137,,"[23.5, 22.7]",3879808,2,,,,,0.72165483,,Right Foot,,,"[33.5, 31.5]",,Ground Pass,,13.320661,Incomplete,,Robert Gucher,30911.0,,,,,Recovery,1,From Throw In,Daniel Pavlovic,8661.0,Left Back,7,Inter Milan,238,"['1d91088f-2087-4cf2-a3e2-c732cb0ba6f4', '265f62ba-2e5c-48fe-a8fd-bbef8bf6f6e5']",46,,,,,,,,,,,,,,,,,Frosinone,291,00:02:46.907,Pass,
,,,,,,,,,,,,,,,0.835662,,,,,,,,,,,,,,5480319c-c048-429c-826f-24168b27db37,147,,"[29.9, 28.2]",3879808,2,,,,,1.6747679,,Left Foot,,,"[28.7, 39.7]",,Ground Pass,,11.562439,,,Robert Gucher,30911.0,,,,,,1,From Throw In,Daniel Pavlovic,8661.0,Left Back,7,Inter Milan,238,"['308e3c61-495b-4644-b826-4111171485ba', '46221f38-5806-4c86-9ff5-2ceca1e7f9c1']",50,,,,,,,,,,,,,,,,,Frosinone,291,00:02:50.656,Pass,True
,,,,,,,,,,,,,,,4.661248,,,,,,,,,,,,,,e3dd8bc0-8839-4c19-a910-a845b2e25c07,151,,"[39.4, 55.7]",3879808,2,,,,,-0.072145954,,Right Foot,,,"[107.2, 50.8]",,High Pass,,67.97684,Incomplete,,Luca Paganini,23470.0,,,,,,1,From Throw In,Robert Gucher,30911.0,Center Defensive Midfield,7,Inter Milan,238,"['09442b5f-8cb5-48fc-b999-e94d5f064599', '70dea8f5-8f48-4cc9-ab3c-0e0a64d0a906', 'aeafa2fa-e4de-4620-aac4-4adab6ea5226']",54,,,,,,,,,,,,,,,,,Frosinone,291,00:02:54.484,Pass,True
,,,,,,,,,,,,,,,2.642047,,,,,,,,,,,,,,6e469f0e-7523-44af-a522-36b72fd43666,156,,"[13.9, 31.1]",3879808,3,,,,,-0.9952931,,Keeper Arm,,,"[29.6, 6.9]",,High Pass,,28.846664,,,Alex Nicolao Telles,11183.0,,,,,,1,From Keeper,Samir Handanovič,7001.0,Goalkeeper,8,Inter Milan,238,['7ea2817f-2d18-4671-93cb-791c46b55550'],0,,,,,,,,,,,,,,,,,Inter Milan,238,00:03:00.745,Pass,
,,,,,,,,,,,,,,,1.54207,,,,,,,,,,,,,,d8986b66-291e-4d22-a36a-96157c49d056,159,,"[34.2, 5.8]",3879808,3,,,,,-0.08758026,,Left Foot,,,"[54.7, 4.0]",,Ground Pass,,20.578873,,,Ivan Perišić,5474.0,,,,,,1,From Keeper,Alex Nicolao Telles,11183.0,Left Back,8,Inter Milan,238,['8f583b92-13b0-43d4-9561-7a44557f03cc'],4,,,,,,,,,,,,,,,,,Inter Milan,238,00:03:04.534,Pass,
,,,,,,,,,,,,,,,1.639843,,,,,,,,,,,,,,37d192e0-82a2-431b-831a-7798e21e5efe,163,,"[53.1, 4.9]",3879808,3,,,,,-3.1177876,,Right Foot,,,"[40.5, 4.6]",,Ground Pass,,12.603571,,,Alex Nicolao Telles,11183.0,,,,,,1,From Keeper,Ivan Perišić,5474.0,Left Midfield,8,Inter Milan,238,"['7c62313c-ebe7-488f-8bc4-a420611f11b3', 'b4c89f69-988a-4734-bd57-dab2290970c4']",6,,,,,,,,,,,,,,,,,Inter Milan,238,00:03:06.117,Pass,True
,,,,,,,,,,,,,,,2.072808,,,,,,,,,,,,,,9d175c99-bc4e-4ac0-98f0-41caad7ed24e,167,,"[40.5, 4.6]",3879808,3,,,,,2.6686862,,Left Foot,,,"[23.3, 13.4]",,Ground Pass,,19.320456,,,Juan Guilherme Nunes Jesus,6969.0,,,,,,1,From Keeper,Alex Nicolao Telles,11183.0,Left Back,8,Inter Milan,238,"['88d7fd5d-226c-43bf-be9f-56576c49f398', 'd95ee935-0ed6-49f4-81a2-9dd877510b4c']",8,,,,,,,,,,,,,,,,,Inter Milan,238,00:03:08.408,Pass,True
,,,,,,,,,,,,,,,2.581722,,,,,,,,,,,,,,98c56364-cb4b-4895-b0c2-47123086ae20,170,,"[23.3, 13.4]",3879808,3,,,,,2.2614787,,Right Foot,,,"[5.2, 35.3]",,Ground Pass,,28.411617,,,Samir Handanovič,7001.0,,,,,,1,From Keeper,Juan Guilherme Nunes Jesus,6969.0,Left Center Back,8,Inter Milan,238,['c8325d7b-a2e3-4d9b-b61d-c14849f4e713'],11,,,,,,,,,,,,,,,,,Inter Milan,238,00:03:11.483,Pass,
,,,,,,,,,,,,,,,3.259457,,,,,,,,,,,,,,57b84e12-5203-43d2-a2d6-2192aa3b4498,174,,"[5.6, 34.1]",3879808,3,,,,,-0.40668282,,Right Foot,,,"[66.2, 8.0]",,High Pass,,65.98159,Pass Offside,,Ivan Perišić,5474.0,,,,,,1,From Keeper,Samir Handanovič,7001.0,Goalkeeper,8,Inter Milan,238,"['08b54f22-d13f-4bda-8124-bbac6c01457b', 'b852aaed-2fac-4531-b1e3-c28f4480d80a']",15,,,,,,,,,,,,,,,,,Inter Milan,238,00:03:15.617,Pass,True
,,,,,,,,,,,,,,,3.277692,,,,,,,,,,,,,,72db0a75-7bd4-4ae8-8f2d-b744ad8e4861,176,,"[53.9, 72.1]",3879808,3,,,,,-0.73257893,,Right Foot,,,"[100.7, 30.0]",,High Pass,,62.94958,Incomplete,,Daniel Ciofani,13613.0,,True,,,Free Kick,1,From Free Kick,Arlind Afrim Ajeti,8291.0,Right Center Back,9,Frosinone,291,"['71e7447c-9729-4c69-a055-3e1cddeaa27c', 'dd1f699e-95ca-48ec-a94d-2da420cebd13']",47,,,,,,,,,,,,,,,,,Frosinone,291,00:03:47.068,Pass,
,,,,,,,,,,,,,,,1.887587,,,,,,,,,,,,,,dd1f699e-95ca-48ec-a94d-2da420cebd13,179,,"[19.4, 50.1]",3879808,3,,,,True,0.77830607,,,,,"[26.5, 57.1]",,High Pass,,9.970456,,,Marcelo Brozović,5469.0,,,,,Recovery,1,From Free Kick,Juan Guilherme Nunes Jesus,6969.0,Left Center Back,9,Frosinone,291,"['38bc8292-75d7-4252-8df6-27bcf3167a27', '72db0a75-7bd4-4ae8-8f2d-b744ad8e4861', 'ec0385f2-061c-4c6a-a3e7-7e861ccc93b1']",50,,,,,,,,,,,,,,,,,Inter Milan,238,00:03:50.346,Pass,True
,,,,,,,,,,,,,,,1.006915,,,,,,,,,,,,,,1beb2408-a1bf-408e-aa9e-1ff8742f18ad,185,,"[108.0, 0.1]",3879808,4,,,,,1.8441516,,,,,"[105.0, 10.8]",,Low Pass,,11.112605,,,Oliver Kragl,8793.0,,,,,Throw-in,1,From Throw In,Daniel Pavlovic,8661.0,Left Back,10,Frosinone,291,['adca36bf-fb9a-4fe6-b92d-dcc23afff54f'],1,,,,,,,,,,,,,,,,,Frosinone,291,00:04:01.430,Pass,
,,,,,,,,,,,,,,,0.86481,,,,,,,,,,,,,,981695b4-bb60-4375-8bed-4f0f4ba9b3c9,188,,"[105.0, 10.8]",3879808,4,,,,,-0.89179105,,Left Foot,,,"[109.6, 5.1]",,Ground Pass,,7.324616,,,Daniel Pavlovic,8661.0,,,,,,1,From Throw In,Oliver Kragl,8793.0,Left Wing,10,Frosinone,291,"['36b984c7-4545-48aa-82bb-e34b0282477e', 'be3e0526-0bdc-45b7-8079-8f4f5b169496']",2,,,,,,,,,,,,,,,,,Frosinone,291,00:04:02.437,Pass,True
,,,,,,,,,,,,,,,0.842026,,,,,,,,,,,,,,a7f295b7-8348-4ed3-af9e-984824d777b8,191,,"[109.6, 5.1]",3879808,4,,,,,3.072998,,Left Foot,,,"[96.5, 6.0]",,Ground Pass,,13.130879,,,Alessandro Frara,386512.0,,,,,,1,From Throw In,Daniel Pavlovic,8661.0,Left Back,10,Frosinone,291,['4359f64f-1682-48da-a2a4-1641d4614edf'],3,,,,,,,,,,,,,,,,,Frosinone,291,00:04:03.617,Pass,
,,,,,,,,,,,,,,,1.476847,,,,,,,,,,,,,,bd02b990-094c-4ed2-b82b-74cfbfe43b87,194,,"[96.5, 6.0]",3879808,4,,,,,1.2408493,,Right Foot,True,,"[109.0, 42.5]",,High Pass,,38.581085,Pass Offside,,Daniel Ciofani,13613.0,,,,,,1,From Throw In,Alessandro Frara,386512.0,Left Center Midfield,10,Frosinone,291,['329dde9f-d5d6-41f9-98ee-57c908ca23ff'],5,,,,,,,,,,,,,,,,,Frosinone,291,00:04:05.482,Pass,
,,,,,,,,,,,,,,,1.562255,,,,,,,,,,,,,,a3e80cd0-fc15-4634-8355-0e58ee25e41a,196,,"[10.8, 38.0]",3879808,4,,True,,,-0.65314037,,Right Foot,,,"[48.7, 9.0]",,High Pass,,47.722218,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Samir Handanovič,7001.0,Goalkeeper,11,Inter Milan,238,['6baf0b9f-6355-4e72-a9da-2848d53a3ad2'],26,,,,,,,,,,,,,,,,,Inter Milan,238,00:04:26.061,Pass,
,,,,,,,,,,,,,,,1.498583,,,,,,,,,,,,,,6baf0b9f-6355-4e72-a9da-2848d53a3ad2,197,,"[71.4, 71.1]",3879808,4,,True,,,0.49472567,,Head,,,"[79.0, 75.2]",,High Pass,,8.635392,,,Luca Paganini,23470.0,,,,,Recovery,1,Regular Play,Robert Gucher,30911.0,Center Defensive Midfield,12,Frosinone,291,"['a3e80cd0-fc15-4634-8355-0e58ee25e41a', 'f957ae2c-d87b-4e87-86f0-dd3a0124511e']",27,,,,,,,,,,,,,,,,,Frosinone,291,00:04:27.623,Pass,
,,,,,,,,,,,,,,,1.305478,,,,,,,,,,,,,,e0567ed2-688a-43fd-9035-86cea38ba903,200,,"[79.0, 75.2]",3879808,4,,,,True,-1.9663675,,,,,"[75.2, 66.1]",,High Pass,,9.861542,Incomplete,,Robert Gucher,30911.0,,,,,,1,Regular Play,Luca Paganini,23470.0,Right Wing,12,Frosinone,291,"['191105fb-e5ee-44c4-a5f2-16cc488419e4', 'c7a63176-aa29-46d4-83d4-36089427c514', 'eb32b893-0288-45dd-80eb-f7ea0ce3570f']",29,,,,,,,,,,,,,,,,,Frosinone,291,00:04:29.122,Pass,True
,,,,,,,,,,,,,,,1.563093,,,,,,,,,,,,,,c7a63176-aa29-46d4-83d4-36089427c514,202,,"[44.9, 14.0]",3879808,4,,,,,3.0159423,,Right Foot,,,"[25.9, 16.4]",,Low Pass,,19.15098,,,Juan Guilherme Nunes Jesus,6969.0,,,,,Recovery,1,Regular Play,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,13,Inter Milan,238,"['e0567ed2-688a-43fd-9035-86cea38ba903', 'f31bad03-69ac-4c40-afa7-37c529950c82']",30,,,,,,,,,,,,,,,,,Inter Milan,238,00:04:30.427,Pass,
,,,,,,,,,,,,,,,2.194111,,,,,,,,,,,,,,7961eb53-580b-411f-96d6-a27fc7ac0714,205,,"[25.9, 19.1]",3879808,4,,,,,2.4784863,,Left Foot,,,"[5.8, 34.8]",,Ground Pass,,25.504902,,,Samir Handanovič,7001.0,,,,,,1,Regular Play,Juan Guilherme Nunes Jesus,6969.0,Left Center Back,13,Inter Milan,238,['c7e72c26-1d27-4a9c-9301-d80bace3a9c5'],32,,,,,,,,,,,,,,,,,Inter Milan,238,00:04:32.698,Pass,
,,,,,,,,,,,,,,,3.180584,,,,,,,,,,,,,,7dd3179e-b414-4dde-9185-a9f43efe7707,209,,"[5.9, 36.1]",3879808,4,,,,,-0.38743916,,Right Foot,,,"[67.9, 10.8]",,High Pass,,66.96335,Incomplete,,Alex Nicolao Telles,11183.0,,,,,,1,Regular Play,Samir Handanovič,7001.0,Goalkeeper,13,Inter Milan,238,"['80356103-7d94-4609-a79c-c304a48b20a1', 'd03f9e15-b9de-4c20-a40a-8c713ba875cc', 'ef7d9e5e-92ac-4500-8a15-2a9829cb6dcf']",36,,,,,,,,,,,,,,,,,Inter Milan,238,00:04:36.192,Pass,True
,,,,,,,,,,,,,,,2.247972,,,,,,,,,,,,,,ef7d9e5e-92ac-4500-8a15-2a9829cb6dcf,211,,"[52.2, 69.3]",3879808,4,,,,,0.24580991,,Head,,,"[80.5, 76.4]",,Low Pass,,29.177046,Incomplete,,Luca Paganini,23470.0,,,,,Recovery,1,Regular Play,Arlind Afrim Ajeti,8291.0,Right Center Back,13,Inter Milan,238,"['24e596d8-cf9e-4b18-af29-e2b4dc47dd2e', '7dd3179e-b414-4dde-9185-a9f43efe7707', 'c31fba85-60d7-446c-bdcf-c3edd25db6cd']",39,,,,,,,,,,,,,,,,,Frosinone,291,00:04:39.372,Pass,
,,,,,,,,,,,,,,,2.956857,,,,,,,,,,,,,,4c39077a-c1f0-43fc-bdd5-a26fa943ebcf,214,,"[77.6, 80.0]",3879808,4,,,,,-2.8475535,,,,,"[49.2, 71.4]",,Low Pass,,29.673557,,,Arlind Afrim Ajeti,8291.0,,,,,Throw-in,1,From Throw In,Aleandro Rosi,7462.0,Right Back,14,Frosinone,291,['7b29c4dd-6023-4bab-a77d-1947f2be2fb6'],51,,,,,,,,,,,,,,,,,Frosinone,291,00:04:51.997,Pass,
,,,,,,,,,,,,,,,2.60509,,,,,,,,,,,,,,6777dfee-a50d-4756-ade1-a2fc077e7167,216,,"[49.2, 71.4]",3879808,4,,,,,-2.2577484,,Right Foot,,,"[34.6, 53.6]",,Ground Pass,,23.021729,,,Leonardo Blanchard,387847.0,,,,,,1,From Throw In,Arlind Afrim Ajeti,8291.0,Right Center Back,14,Frosinone,291,['45dca5ea-7e38-4cf9-aa30-296bd3b0b363'],54,,,,,,,,,,,,,,,,,Frosinone,291,00:04:54.954,Pass,
,,,,,,,,,,,,,,,1.845261,,,,,,,,,,,,,,8cc32071-987c-4997-8d84-e73aeeb0f41b,220,,"[56.5, 39.4]",3879808,5,,,,,-1.4648119,,Left Foot,,,"[59.0, 15.9]",,Ground Pass,,23.632605,,,Alessandro Frara,386512.0,,,,,,1,From Throw In,Leonardo Blanchard,387847.0,Left Center Back,14,Frosinone,291,['f88cafe4-8da8-4ec8-b1ba-e18dcf30c9ee'],1,,,,,,,,,,,,,,,,,Frosinone,291,00:05:01.047,Pass,
,,,,,,,,,,,,,,,1.002624,,,,,,,,,,,,,,e4925070-eed5-4998-948e-07a39f4da73c,223,,"[81.1, 8.7]",3879808,5,,,,,0.7544802,,Left Foot,,,"[91.1, 18.1]",,Ground Pass,,13.724431,,,Oliver Kragl,8793.0,,,,,,1,From Throw In,Alessandro Frara,386512.0,Left Center Midfield,14,Frosinone,291,['b36bd124-cfe9-4f95-9be3-0045ed2c6acc'],6,,,,,,,,,,,,,,,,,Frosinone,291,00:05:06.634,Pass,
,,,,,,,,,,,,,,,2.067182,,,,,,,,,,,,,,a07b24eb-21da-4b39-a666-1d3676b2dd40,231,,"[31.9, 68.7]",3879808,5,,,,,0.14981246,,Right Foot,,,"[53.1, 71.9]",,Ground Pass,,21.44015,,,Stevan Jovetić,3434.0,,,,,,1,Regular Play,Danilo D''Ambrosio,6984.0,Right Back,15,Inter Milan,238,['511747c8-0a2a-4621-be76-e5f06ebcbe2c'],9,,,,,,,,,,,,,,,,,Inter Milan,238,00:05:09.233,Pass,
,,,,,,,,,,,,,,,1.137749,,,,,,,,,,,,,,f322f611-b1f9-4565-8fdb-32e7f2edf698,237,,"[82.1, 64.2]",3879808,5,,,,,-1.9523666,,Right Foot,,,"[75.6, 48.0]",,Ground Pass,,17.455372,,,Felipe Melo de Carvalho,25430.0,,,,,,1,Regular Play,Stevan Jovetić,3434.0,Right Center Forward,15,Inter Milan,238,['33a3bff1-a6a2-4e77-ac22-aa9381ba1b0b'],17,,,,,,,,,,,,,,,,,Inter Milan,238,00:05:17.725,Pass,
,,,,,,,,,,,,,,,1.401586,,,,,,,,,,,,,,223a149f-8a0d-41f2-98e2-a779a34cf9bb,240,,"[75.6, 48.0]",3879808,5,,,,,1.6139069,,Right Foot,,,"[74.5, 73.5]",,Ground Pass,,25.523714,,,Jonathan Ludovic Biabiany,11497.0,,,,,,1,Regular Play,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,15,Inter Milan,238,['7c042fa0-2971-4a21-aea2-c5d7b3384a78'],19,,,,,,,,,,,,,,,,,Inter Milan,238,00:05:19.077,Pass,
,,,,,,,,,,,,,,,1.381619,,,,,,,,,,,,,,254a151c-1834-4966-b46d-e1f2d646d77d,243,,"[77.2, 71.9]",3879808,5,,,,,0.09374154,,Right Foot,,,"[100.6, 74.1]",,Ground Pass,,23.503191,,,Danilo D''Ambrosio,6984.0,,,,,,1,Regular Play,Jonathan Ludovic Biabiany,11497.0,Right Midfield,15,Inter Milan,238,['2275263b-2036-43bd-9fd4-71f1c982f398'],21,,,,,,,,,,,,,,,,,Inter Milan,238,00:05:21.585,Pass,
,,,,,,,,,,,,,,,4.209988,,,,,,,,,,,,,,c0d1ce54-fa8c-4dfd-bafb-9187136362f4,254,,"[35.0, 6.4]",3879808,5,,,,,0.2716344,,Left Foot,,,"[102.5, 25.2]",,High Pass,,70.06918,Pass Offside,,Daniel Ciofani,13613.0,,,,,Free Kick,1,From Free Kick,Leonardo Blanchard,387847.0,Left Center Back,16,Frosinone,291,['852bce47-0d10-466c-9b28-84ddf1a5cfdf'],31,,,,,,,,,,,,,,,,,Frosinone,291,00:05:31.612,Pass,
,,,,,,,,,,,,,,,4.595545,,,,,,,,,,,,,,f5b86549-72c2-4eb7-8f11-b5c1d3a482d4,256,,"[34.8, 59.0]",3879808,5,,,,,-1.5612272,,Right Foot,,,"[35.2, 17.2]",,Low Pass,,41.801914,,,Alex Nicolao Telles,11183.0,,True,,,Free Kick,1,From Free Kick,Jeison Fabián Murillo Cerón,6585.0,Right Center Back,17,Inter Milan,238,['d811daeb-386b-4bfd-978e-0c271412ea5e'],45,,,,,,,,,,,,,,,,,Inter Milan,238,00:05:45.525,Pass,
,,,,,,,,,,,,,,,1.784869,,,,,,,,,,,,,,5934cf57-ed3f-4c8c-ade0-6faef9a83c26,259,,"[37.0, 4.6]",3879808,5,,,,,2.5201237,,Left Foot,,,"[21.5, 15.7]",,Ground Pass,,19.064627,,,Juan Guilherme Nunes Jesus,6969.0,,,,,,1,From Free Kick,Alex Nicolao Telles,11183.0,Left Back,17,Inter Milan,238,['dc1da349-c391-4223-8a57-ddfaa5cb9093'],50,,,,,,,,,,,,,,,,,Inter Milan,238,00:05:50.241,Pass,
,,,,,,,,,,,,,,,2.194314,,,,,,,,,,,,,,c617b4e6-d1f8-495a-bfb7-fba136787dfe,262,,"[21.5, 15.7]",3879808,5,,,,,2.066691,,Left Foot,,,"[8.3, 40.1]",,Ground Pass,,27.741665,,,Samir Handanovič,7001.0,,,,,,1,From Free Kick,Juan Guilherme Nunes Jesus,6969.0,Left Center Back,17,Inter Milan,238,['1a6dd6c4-25c9-4821-a83d-eb73e763b9ff'],52,,,,,,,,,,,,,,,,,Inter Milan,238,00:05:52.834,Pass,
,,,,,,,,,,,,,,,3.936354,,,,,,,,,,,,,,ded969d5-d4d2-4f91-b21b-d848e551fe90,265,,"[8.3, 40.1]",3879808,6,,,,,-0.45983082,,Right Foot,,,"[81.8, 3.7]",,High Pass,,82.01957,,,Ivan Perišić,5474.0,,,,,,1,From Free Kick,Samir Handanovič,7001.0,Goalkeeper,17,Inter Milan,238,['cca2a241-09ba-4704-ba2d-294e087e113e'],5,,,,,,,,,,,,,,,,,Inter Milan,238,00:06:05.917,Pass,
,,,,,,,,,,,,,,,0.974406,,,,,,,,,,,,,,ab975482-c60a-4df4-9b9d-3d1d0e3ac292,267,,"[81.8, 3.7]",3879808,6,,,,,2.8088536,,Head,,,"[68.2, 8.4]",,Low Pass,,14.389232,,,Stevan Jovetić,3434.0,,,,,,1,From Free Kick,Ivan Perišić,5474.0,Left Midfield,17,Inter Milan,238,['a665cd95-67a1-4a5d-885f-d66466309972'],9,,,,,,,,,,,,,,,,,Inter Milan,238,00:06:09.893,Pass,
,,,,,,,,,,,,,,,1.520325,,,,,,,,,,,,,,f8236d66-9456-4b78-9d98-2d6ec8f5f38b,274,,"[85.1, 0.1]",3879808,6,,,,,2.425209,,,,,"[73.5, 10.2]",,Low Pass,,15.380833,,,Marcelo Brozović,5469.0,,,,,Throw-in,1,From Throw In,Alex Nicolao Telles,11183.0,Left Back,18,Inter Milan,238,['eef52415-f2ad-4c73-8ec6-6b7a7d1a1f90'],27,,,,,,,,,,,,,,,,,Inter Milan,238,00:06:27.146,Pass,
,,,,,,,,,,,,,,,1.259823,,,,,,,,,,,,,,a7c65ffd-f87b-4a0b-af96-532fd15aa8c7,277,,"[73.5, 10.2]",3879808,6,,,,,-1.1257801,,Right Foot,,,"[76.6, 3.7]",,Low Pass,,7.201389,,,Alex Nicolao Telles,11183.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Right Defensive Midfield,18,Inter Milan,238,['dd2bf2cd-deaf-4ef4-9a16-639f680cd3be'],28,,,,,,,,,,,,,,,,,Inter Milan,238,00:06:28.746,Pass,
,,,,,,,,,,,,,,,1.003466,,,,,,,,,,,,,,91913536-3065-4d3f-9609-38afc2a07191,280,,"[76.6, 3.7]",3879808,6,,,,,0.2548957,,Left Foot,,,"[90.8, 7.4]",,Ground Pass,,14.674127,,,Ivan Perišić,5474.0,,,,,,1,From Throw In,Alex Nicolao Telles,11183.0,Left Back,18,Inter Milan,238,['c47f1fbc-60ca-4c44-8b38-0c87f4ef4fd8'],32,,,,,,,,,,,,,,,,,Inter Milan,238,00:06:32.741,Pass,
,,,,,,,,,,,,,,,0.633127,,,,,,,,,,,,,,46e04793-faf6-4849-84d1-6a58f496ec02,283,,"[90.8, 7.4]",3879808,6,,,,,1.9985312,,Right Foot,,,"[87.7, 14.2]",,Ground Pass,,7.4732857,,,Alex Nicolao Telles,11183.0,,,,,,1,From Throw In,Ivan Perišić,5474.0,Left Midfield,18,Inter Milan,238,['f6469f77-3184-4dc2-aa20-277b5819529d'],33,,,,,,,,,,,,,,,,,Inter Milan,238,00:06:33.785,Pass,
,,,,,,,,,,,,,,,1.434012,,,,,,,,,,,,,,2b04ea09-2453-4e3d-b9c9-e73aa8cb9ec3,290,,"[111.5, 20.2]",3879808,6,,,,,1.3551036,,Left Foot,True,,"[115.4, 38.0]",,Ground Pass,,18.222239,Incomplete,,Jonathan Ludovic Biabiany,11497.0,,,,,,1,From Throw In,Alex Nicolao Telles,11183.0,Left Back,18,Inter Milan,238,"['940b8af4-9176-4994-ac41-47ff435bd5c8', 'a5736c13-4331-4c46-b48f-2fe45df32736']",37,,,,,,,,,,,,,,,,,Inter Milan,238,00:06:37.315,Pass,
,,,,,,,,,,,,,,,1.690639,,,,,,,,,,,,,,de1f932b-beb7-466c-b36d-7d8cf48c7ff9,293,,"[120.0, 80.0]",3879808,6,,,,,-1.7116108,,Right Foot,,,"[114.5, 41.2]",,High Pass,,39.18788,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Marcelo Brozović,5469.0,Right Defensive Midfield,19,Inter Milan,238,['c22bee93-05eb-42d7-8a74-61cddbbcca5e'],59,,,,,,,,,,,,,,,,,Inter Milan,238,00:06:59.687,Pass,
,,,,,,,,,,,,,,,1.142105,,,,,,,,,,,,,,f3584921-2597-4379-8f4d-46e3a8104ee6,296,,"[92.6, 27.6]",3879808,7,,,,True,0.22834127,,,,,"[106.8, 30.9]",,Low Pass,,14.578408,,,Marcelo Brozović,5469.0,,,,,Recovery,1,From Corner,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,19,Inter Milan,238,"['867fd6ee-3d38-494a-b3cd-cb32dd0fb96f', 'aa59edbb-2389-48be-bd28-24588b584542']",3,,,,,,,,,,,,,,,,,Inter Milan,238,00:07:03.421,Pass,True
,,,,,,,,,,,,,,,3.827417,,,,,,,,,,,,,,78497892-df36-4b63-8d2d-d51f1095cae2,302,,"[20.1, 42.1]",3879808,7,,True,,,0.017887179,,Right Foot,,,"[76.0, 43.1]",,High Pass,,55.908943,Incomplete,,,,,,,,,1,From Corner,Alessandro Frara,386512.0,Left Center Midfield,19,Inter Milan,238,['c994d5f1-a65f-47e1-b6ac-ee27f983c9a0'],7,,,,,,,,,,,,,,,,,Frosinone,291,00:07:07.202,Pass,
,,,,,,,,,,,,,,,2.490398,,,,,,,,,,,,,,c994d5f1-a65f-47e1-b6ac-ee27f983c9a0,303,,"[44.1, 37.0]",3879808,7,,True,,,0.8133974,,Right Foot,,,"[73.6, 68.2]",,Ground Pass,,42.93821,,,Marcelo Brozović,5469.0,,,,,Recovery,1,Regular Play,Alex Nicolao Telles,11183.0,Left Back,20,Inter Milan,238,"['630a8368-c183-44e4-9a99-ee9428e20977', '78497892-df36-4b63-8d2d-d51f1095cae2']",11,,,,,,,,,,,,,,,,,Inter Milan,238,00:07:11.029,Pass,
,,,,,,,,,,,,,,,1.529022,,,,,,,,,,,,,,27c94ef8-5fbf-41a2-bc00-cbd1bef53ea6,305,,"[78.7, 72.9]",3879808,7,,,,,-0.6000502,,Right Foot,,,"[103.4, 56.0]",,Ground Pass,,29.928247,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Right Defensive Midfield,20,Inter Milan,238,"['6f2be096-21e1-46bf-b83e-b5b50239c6c3', '8f74eef9-e42e-4b3b-b16c-4bbb6294876f']",14,,,,,,,,,,,,,,,,,Inter Milan,238,00:07:14.875,Pass,
