50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.150317,,,,,,,,,,,,,,,e731769b-76c7-4ad3-b468-b8b1874da983,165,,"[84.8, 68.0]",3879602,2,,,,,-1.9930475,f83ea38f-c9ad-448c-8291-f8ac41624ccf,Right Foot,,,"[75.5, 47.3]",,Ground Pass,,22.69317,,,,Borja Valero Iglesias,6997.0,True,,,,,1,From Corner,Milan Badelj,6305.0,Right Defensive Midfield,6,Fiorentina,239,['cb772149-7063-4774-b2da-36770a994352'],53,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:53.811,Pass,
,,,,,,,,,,,,,,,,,,,2.04161,,,,,,,,,,,,,,,af229d8e-0677-435d-b0b8-f9a90d5dd12c,170,,"[47.3, 28.3]",3879602,3,,True,,,2.1319597,,Keeper Arm,,,"[42.9, 35.3]",,Ground Pass,,8.268011,,,,Modibo Diakité,174418.0,,,,,,1,From Keeper,Massimo Zenildo Zappino,386510.0,Goalkeeper,8,Frosinone,291,['4b6fcdac-ac04-465a-add8-720650179815'],3,,,,,,,,,,,,,,,,,Frosinone,291,00:03:03.799,Pass,
,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,c1437f16-91d9-4d68-8c0b-05111f364b25,172,,"[42.9, 35.3]",3879602,3,,True,,,1.0132895,,Right Foot,,,"[58.3, 60.0]",,High Pass,,29.10756,,,,Daniel Ciofani,13613.0,,,,,,1,Regular Play,Modibo Diakité,174418.0,Right Center Back,9,Frosinone,291,['9e164f0a-0528-4a60-b3b2-1d2c0c0ef070'],9,,,,,,,,,,,,,,,,,Frosinone,291,00:03:09.311,Pass,
,,,,,,,,,,,,,,,,,,,0.968944,,,,,,,,,,,,,,,9c7c1ba9-c319-420e-ba6a-921950c04aa4,176,,"[61.8, 53.3]",3879602,3,,,,,-0.69473827,,Right Foot,,,"[69.0, 47.3]",,Ground Pass,,9.372299,,,,Matías Ariel Fernández Fernández,26192.0,,,,,,1,Regular Play,Nenad Tomović,7056.0,Right Center Back,10,Fiorentina,239,['ae72a861-d682-49bd-9e11-2218df252446'],16,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:16.684,Pass,
,,,,,,,,,,,,,,,,,,,2.137274,,,,,,,,,,,,,,,6a961183-e451-4454-af8f-91da97c74998,179,,"[78.4, 48.0]",3879602,3,,,,,1.1277947,,Right Foot,,,"[91.4, 75.4]",,Ground Pass,,30.327545,,,,Ante Rebić,5465.0,,,,,,1,Regular Play,Matías Ariel Fernández Fernández,26192.0,Right Attacking Midfield,10,Fiorentina,239,['4777dca0-8a0c-43f5-ba95-f9c8b37f983f'],20,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:20.986,Pass,
,,,,,,,,,,,,,,,,,,,1.257849,,,,,,,,,,,,,,,5ca00eb2-42b1-4d61-9bbf-8850174f845a,182,,"[91.4, 75.4]",3879602,3,,,,,-1.7637671,,Right Foot,,,"[89.7, 66.7]",,Ground Pass,,8.864536,,,,Matías Ariel Fernández Fernández,26192.0,,,,,,1,Regular Play,Ante Rebić,5465.0,Right Wing Back,10,Fiorentina,239,['1872b3af-43a3-45ba-b3db-c791c141c2a8'],24,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:24.134,Pass,
,,,,,,,,,,,,,,,,,,,0.748009,,,,,,,,,,,,,,,1071fd0d-a84d-4050-86b2-785b3036111b,185,,"[89.7, 66.7]",3879602,3,,,,,2.2565258,,Right Foot,,,"[86.1, 71.1]",,Ground Pass,,5.685068,,,,Nenad Tomović,7056.0,,,,,,1,Regular Play,Matías Ariel Fernández Fernández,26192.0,Right Attacking Midfield,10,Fiorentina,239,['11e80480-da20-43b1-a883-4bf4b9bc35bf'],25,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:25.472,Pass,
,,,,,,,,,,,,,,,,,,,0.92627,,,,,,,,,,,,,,,e371a19c-633e-4e53-8f98-973cf461ce7d,188,,"[86.1, 71.1]",3879602,3,,,,,-2.447829,,Right Foot,,,"[76.0, 62.7]",,Ground Pass,,13.13659,,,,Milan Badelj,6305.0,,,,,,1,Regular Play,Nenad Tomović,7056.0,Right Center Back,10,Fiorentina,239,['c1d7856d-d028-41df-aba3-0e0cd40acd7f'],27,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:27.221,Pass,
,,,,,,,,,,,,,,,,,,,1.283451,,,,,,,,,,,,,,,2ac7c327-5181-4e29-83ae-a52d345993be,191,,"[76.0, 62.7]",3879602,3,,,,,-1.5405025,,Right Foot,,,"[76.7, 39.6]",,Ground Pass,,23.110603,,,,Mario Suárez Mata,23488.0,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,10,Fiorentina,239,['957332ce-fb4d-43fe-8e12-236df7074b60'],29,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:29.114,Pass,
,,,,,,,,,,,,,,,,,,,0.873076,,,,,,,,,,,,,,,a00c4c2e-d852-4507-8816-6b95715c6a8a,194,,"[84.9, 39.5]",3879602,3,,,,,1.2551807,,Right Foot,,,"[89.7, 54.2]",,Ground Pass,,15.463829,,,,Matías Ariel Fernández Fernández,26192.0,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,10,Fiorentina,239,['b2738de5-ac54-4d4b-b6c9-2c593c5f1961'],33,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:33.821,Pass,
,,,,,,,,,,,,,,,,,,,2.567562,,,,,,,,,,,,,,,171f4881-c75e-48be-be7f-620187e18084,197,,"[86.5, 48.9]",3879602,3,,,,,-1.6710876,,Right Foot,,,"[84.9, 33.0]",,Ground Pass,,15.9803,,,,Borja Valero Iglesias,6997.0,,,,,,1,Regular Play,Matías Ariel Fernández Fernández,26192.0,Right Attacking Midfield,10,Fiorentina,239,['b3ac590f-5d4e-4be3-8c20-41dff5df47e4'],35,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:35.695,Pass,
,,,,,,,,,,,,,,,,,,,1.08175,,,,,,,,,,,,,,,ae723991-a70d-47ce-99b1-4c18e76ee5ed,200,,"[82.5, 33.1]",3879602,3,,,,,1.4277794,,Right Foot,,,"[86.1, 58.1]",,Ground Pass,,25.25787,,,,Mario Suárez Mata,23488.0,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Attacking Midfield,10,Fiorentina,239,['3ab92cb3-126e-4033-ba58-7ce4a97a960f'],38,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:38.940,Pass,
,,,,,,,,,,,,,,,,,,,1.208252,,,,,,,,,,,,,,,8c2d8fd4-81e3-4ab2-8c6f-e59f9b464f08,203,,"[88.9, 58.6]",3879602,3,,,,,0.68990403,,Right Foot,,,"[103.2, 70.4]",,Ground Pass,,18.539957,,,,Ante Rebić,5465.0,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,10,Fiorentina,239,['d21bfb62-b2bf-4511-a3d6-ddb0e50248c1'],41,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:41.054,Pass,
,,,,,,,,,,,,,,,,,,,1.010841,,,,,,,,,,,,,,,41060e35-96c1-4b26-8e03-bcfbf2b8049d,206,,"[101.0, 59.5]",3879602,3,,,,,-0.81538916,796f0651-ef4a-49f5-818f-0ff8af761854,Right Foot,,,"[110.7, 49.2]",,Ground Pass,,14.148499,,,,Khouma El Hadji Babacar,7125.0,True,,,,,1,Regular Play,Ante Rebić,5465.0,Right Wing Back,10,Fiorentina,239,['2e169dc6-08f8-479f-9ae3-0489e7f28b16'],44,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:44.698,Pass,
,,,,,,,,,,,,,,,,,,,1.653974,,,,,,,,,,,,,,,c96fbddd-122d-4746-9e75-f64f045dcc77,211,,"[13.6, 31.9]",3879602,3,,,,,-2.4028895,,Other,,,"[8.0, 26.8]",,Low Pass,,7.574299,,,,Roberto Crivello,296873.0,,,,,Recovery,1,Regular Play,Yussif Raman Chibsah,9903.0,Right Defensive Midfield,11,Frosinone,291,['3eae5e50-3ca7-4b0f-b6b5-69b524ccd417'],48,,,,,,,,,,,,,,,,,Frosinone,291,00:03:48.132,Pass,
,,,,,,,,,,,,,,,,,,,2.429287,,,,,,,,,,,,,,,77b5a829-faf6-4ee2-9a4d-19cd20ec08f0,213,,"[8.0, 26.8]",3879602,3,,,,,0.15991312,,Left Foot,,,"[48.3, 33.3]",,High Pass,,40.820827,,Incomplete,,Daniel Ciofani,13613.0,,,,,,1,Regular Play,Roberto Crivello,296873.0,Left Back,11,Frosinone,291,"['167fca8e-133b-4cde-9651-136e8840b582', '65f1f5f5-5a67-4b03-9f06-32112987f929']",49,,,,,,,,,,,,,,,,,Frosinone,291,00:03:49.786,Pass,
,,,,,,,,,,,,,,,,,,,2.567451,,,,,,,,,,,,,,,167fca8e-133b-4cde-9651-136e8840b582,215,,"[71.8, 46.8]",3879602,3,,,,True,0.26747206,,,,,"[92.6, 52.5]",,High Pass,,21.566874,,Incomplete,,,,,,,,Recovery,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Center Back,11,Frosinone,291,"['73249ab6-ce1b-422c-bd5a-c38ff5be8889', '77b5a829-faf6-4ee2-9a4d-19cd20ec08f0', '87471859-6b4d-40b2-9f0f-3de81de235c6']",52,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:52.215,Pass,True
,,,,,,,,,,,,,,,,,,,1.492656,,,,,,,,,,,,,,,73249ab6-ce1b-422c-bd5a-c38ff5be8889,217,,"[27.5, 27.6]",3879602,3,,,,,0.13982236,,Head,,,"[41.0, 29.5]",,High Pass,,13.633048,,Unknown,,Daniel Ciofani,13613.0,,,,,Recovery,1,Regular Play,Yussif Raman Chibsah,9903.0,Right Defensive Midfield,11,Frosinone,291,"['167fca8e-133b-4cde-9651-136e8840b582', '7028687f-0909-4911-8c6b-014cac768ccd']",54,,,,,,,,,,,,,,,,,Frosinone,291,00:03:54.782,Pass,
,,,,,,,,,,,,,,,,,,,1.004708,,,,,,,,,,,,,,,f8c0cadb-0231-41cd-8c22-671bdf5e4338,221,,"[41.0, 28.7]",3879602,4,,True,,,-0.9129077,,Right Foot,,,"[49.5, 17.7]",,Ground Pass,,13.901439,,,,Paolo Sammarco,23349.0,,,,,Free Kick,1,From Free Kick,Davide Bertoncini,49440.0,Left Center Back,12,Frosinone,291,['fe519f1f-eee3-4853-b374-f1569f8cacda'],20,,,,,,,,,,,,,,,,,Frosinone,291,00:04:20.523,Pass,
,,,,,,,,,,,,,,,,,,,1.25008,,,,,,,,,,,,,,,3c031599-7629-46e5-819a-ab238459a29f,223,,"[49.5, 17.7]",3879602,4,,,,,-1.0398746,,Right Foot,,,"[55.9, 6.8]",,Ground Pass,,12.640016,,,,Roberto Crivello,296873.0,,,,,,1,From Free Kick,Paolo Sammarco,23349.0,Left Defensive Midfield,12,Frosinone,291,['7d292628-f872-41fe-b931-959f9e707adc'],22,,,,,,,,,,,,,,,,,Frosinone,291,00:04:22.728,Pass,
,,,,,,,,,,,,,,,,,,,0.221613,,,,,,,,,,,,,,,3f09e0b9-a386-452b-a9cc-79a62ff613c5,225,,"[55.0, 6.4]",3879602,4,,,,,0.25877088,,Left Foot,,,"[58.4, 7.3]",,Ground Pass,,3.517101,,Incomplete,,Alessandro Frara,386512.0,,,,,,1,From Free Kick,Roberto Crivello,296873.0,Left Back,12,Frosinone,291,"['302e67bc-fdf2-42e6-a709-476030cce1e0', '692fe64f-7710-473f-8951-7d2ad6d203e6']",23,,,,,,,,,,,,,,,,,Frosinone,291,00:04:23.978,Pass,
,,,,,,,,,,,,,,,,,,,1.110991,,,,,,,,,,,,,,,1e552ef2-82f7-4363-b567-b72f696a0961,232,,"[55.2, 64.3]",3879602,4,,,,,-1.4610693,,Right Foot,,,"[56.5, 52.5]",,Ground Pass,,11.871394,,,,Mario Suárez Mata,23488.0,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,13,Fiorentina,239,['e6938302-53da-4c37-9516-ca52e220bb7e'],30,,,,,,,,,,,,,,,,,Fiorentina,239,00:04:30.432,Pass,
,,,,,,,,,,,,,,,,,,,0.628379,,,,,,,,,,,,,,,d6ba105f-4aaf-44af-b99a-dbc9b9b2aea2,235,,"[56.5, 52.5]",3879602,4,,,,,1.94513,,Right Foot,,,"[54.3, 58.1]",,Ground Pass,,6.0166435,,,,Milan Badelj,6305.0,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,13,Fiorentina,239,['13737cca-33c8-4a4a-ace2-a0845e4c2e22'],31,,,,,,,,,,,,,,,,,Fiorentina,239,00:04:31.623,Pass,
,,,,,,,,,,,,,,,,,,,1.077786,,,,,,,,,,,,,,,c56c3b11-2e44-4550-911b-ff4a10fb4865,238,,"[54.3, 58.1]",3879602,4,,,,,-2.4483695,,Right Foot,,,"[41.3, 47.3]",,Ground Pass,,16.900888,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,13,Fiorentina,239,['2ec6affa-5f42-4845-a06d-4916f4cbd12c'],32,,,,,,,,,,,,,,,,,Fiorentina,239,00:04:32.331,Pass,
,,,,,,,,,,,,,,,,,,,1.756335,,,,,,,,,,,,,,,c180b450-ab3a-4f94-8974-a33c86060ec8,241,,"[41.3, 47.3]",3879602,4,,,,,-1.5298357,,Right Foot,,,"[42.3, 22.9]",,Ground Pass,,24.420483,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Center Back,13,Fiorentina,239,['1a4c914a-cc41-4210-8f6e-057c9ded9666'],35,,,,,,,,,,,,,,,,,Fiorentina,239,00:04:35.128,Pass,
,,,,,,,,,,,,,,,,,,,0.863061,,,,,,,,,,,,,,,d80787dd-5b50-4f71-99b3-a781ac67cd60,244,,"[55.3, 17.7]",3879602,4,,,,,0.30919892,,Right Foot,,,"[62.5, 20.0]",,Ground Pass,,7.558439,,,,Mario Suárez Mata,23488.0,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Left Center Back,13,Fiorentina,239,['442e905c-e941-4014-885d-dcdf1f6b1b34'],38,,,,,,,,,,,,,,,,,Fiorentina,239,00:04:38.894,Pass,
,,,,,,,,,,,,,,,,,,,0.703493,,,,,,,,,,,,,,,190f2c09-942b-4c68-a263-a0e8c5fcddfe,248,,"[67.8, 21.7]",3879602,4,,,,,-0.7072965,,Right Foot,,,"[74.0, 16.4]",,Ground Pass,,8.156592,,,,Borja Valero Iglesias,6997.0,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,13,Fiorentina,239,['dc7cf6f8-2ebc-4b84-b827-f7a7a4ed17da'],41,,,,,,,,,,,,,,,,,Fiorentina,239,00:04:41.749,Pass,
,,,,,,,,,,,,,,,,,,,2.34173,,,,,,,,,,,,,,,77be0ab3-604e-4269-b800-a215e9c783cc,251,,"[75.2, 18.8]",3879602,4,,,,,0.86196774,,Right Foot,,,"[110.1, 59.5]",,High Pass,,53.614365,,,,Ante Rebić,5465.0,,True,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Attacking Midfield,13,Fiorentina,239,['fc765baf-c93f-4388-a3e7-35160044fc1d'],45,,,,,,,,,,,,,,,,,Fiorentina,239,00:04:45.149,Pass,
,,,,,,,,,,,,,,,,,,,3.900431,,,,,,,,,,,,,,,a8608b34-6376-4c4a-be78-354129f6c6ba,255,,"[7.0, 36.1]",3879602,5,,,,,0.15424211,,Right Foot,,,"[63.6, 44.9]",,High Pass,,57.280014,,Incomplete,,Daniel Ciofani,13613.0,,,,,Goal Kick,1,From Goal Kick,Massimo Zenildo Zappino,386510.0,Goalkeeper,14,Frosinone,291,"['96251c49-b8ba-4290-ad56-d0192039733d', 'b4612ec7-6ddf-4b36-a640-8c2a8539aecf']",22,,,,,,,,,,,,,,,,,Frosinone,291,00:05:22.625,Pass,
,,,,,,,,,,,,,,,,,,,2.088067,,,,,,,,,,,,,,,b4612ec7-6ddf-4b36-a640-8c2a8539aecf,258,,"[56.5, 35.2]",3879602,5,,,,True,-1.1583859,,,,,"[64.9, 16.0]",,High Pass,,20.9571,,,,Borja Valero Iglesias,6997.0,,,,,Recovery,1,From Goal Kick,Milan Badelj,6305.0,Right Defensive Midfield,14,Frosinone,291,"['23e86595-2dff-4844-9d0c-90a5cd290a8e', 'a233e0fc-3f3f-4818-bb2d-f3cb8397595e', 'a8608b34-6376-4c4a-be78-354129f6c6ba']",26,,,,,,,,,,,,,,,,,Fiorentina,239,00:05:26.525,Pass,True
,,,,,,,,,,,,,,,,,,,0.889403,,,,,,,,,,,,,,,f086ecd6-9531-4d72-8117-0868f4718fbe,280,,"[34.1, 20.8]",3879602,5,,,,,2.6744115,,Right Foot,,,"[22.8, 26.5]",,Ground Pass,,12.656223,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Left Center Back,15,Fiorentina,239,['c67fa843-f46b-44eb-966a-4044bf058c12'],37,,,,,,,,,,,,,,,,,Fiorentina,239,00:05:37.448,Pass,
,,,,,,,,,,,,,,,,,,,1.877227,,,,,,,,,,,,,,,a9df7853-fe3a-407c-bac4-7c3eb907f4b6,283,,"[22.8, 29.4]",3879602,5,,,,,1.359984,,Right Foot,,,"[28.0, 53.7]",,Ground Pass,,24.850151,,,,Nenad Tomović,7056.0,,,,,,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Center Back,15,Fiorentina,239,['0f3b2ce9-f316-490d-93e6-1ba6b5077be8'],39,,,,,,,,,,,,,,,,,Fiorentina,239,00:05:39.029,Pass,
,,,,,,,,,,,,,,,,,,,1.296193,,,,,,,,,,,,,,,215939a2-bb5b-4acc-b305-e7c5293c83d3,290,,"[48.0, 56.9]",3879602,5,,,,,-1.111459,,Left Foot,,,"[57.2, 38.3]",,Ground Pass,,20.750904,,,,Mario Suárez Mata,23488.0,,,,,,1,Regular Play,Nenad Tomović,7056.0,Right Center Back,15,Fiorentina,239,['b4f55f36-a372-495a-bd04-0356544327b4'],45,,,,,,,,,,,,,,,,,Fiorentina,239,00:05:45.819,Pass,
,,,,,,,,,,,,,,,,,,,1.849926,,,,,,,,,,,,,,,e05d8c2f-ad06-46e0-9599-db728ca9d487,293,,"[65.8, 35.5]",3879602,5,,,,,-1.0208628,,Right Foot,,,"[83.7, 6.3]",,Ground Pass,,34.249817,,,,Manuel Pasqual,11516.0,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,15,Fiorentina,239,['d59329b5-4afe-4a40-97b5-8c0b475c98df'],49,,,,,,,,,,,,,,,,,Fiorentina,239,00:05:49.608,Pass,
,,,,,,,,,,,,,,,,,,,1.201679,,,,,,,,,,,,,,,28e46c3c-2b88-46ca-9d14-f7d2e3d0b574,296,,"[85.8, 7.0]",3879602,5,,,,,2.284887,,Left Foot,,,"[79.3, 14.5]",,Ground Pass,,9.924717,,,,Mario Suárez Mata,23488.0,,,,,,1,Regular Play,Manuel Pasqual,11516.0,Left Wing Back,15,Fiorentina,239,['a95e1494-886b-4991-984f-36ae5624e074'],52,,,,,,,,,,,,,,,,,Fiorentina,239,00:05:52.912,Pass,
,,,,,,,,,,,,,,,,,,,2.538187,,,,,,,,,,,,,,,34c70978-06ab-4f45-85ff-113a598e3a9a,299,,"[83.2, 17.7]",3879602,5,,,,,1.2968403,,Right Foot,,,"[98.6, 72.5]",,Ground Pass,,56.922756,,,,Ante Rebić,5465.0,,True,,,,1,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,15,Fiorentina,239,['267bf41c-7bdd-47bd-8142-8fe234931ede'],55,,,,,,,,,,,,,,,,,Fiorentina,239,00:05:55.615,Pass,
,,,,,,,,,,,,,,,,,,,0.654091,,,,,,,,,,,,,,,9a6e8c3e-aaef-4e75-8311-ff0a4491770b,302,,"[100.7, 70.8]",3879602,5,,,,,-1.7650373,,Right Foot,,,"[98.3, 58.6]",,Ground Pass,,12.433825,,,,Matías Ariel Fernández Fernández,26192.0,,,,,,1,Regular Play,Ante Rebić,5465.0,Right Wing Back,15,Fiorentina,239,['afefcda5-816c-401c-b29d-306c0d1caa9d'],59,,,,,,,,,,,,,,,,,Fiorentina,239,00:05:59.940,Pass,
,,,,,,,,,,,,,,,,,,,1.308011,,,,,,,,,,,,,,,6551bd02-6268-4878-997a-d62e1ac48e3a,306,,"[97.1, 52.6]",3879602,6,,,,,-1.9419765,,Right Foot,,,"[90.6, 35.9]",,Ground Pass,,17.92038,,,,Mario Suárez Mata,23488.0,,,,,,1,Regular Play,Matías Ariel Fernández Fernández,26192.0,Right Attacking Midfield,15,Fiorentina,239,"['4d3e7ab4-9e5d-437d-a929-91bb4185ead2', 'a9936f5d-ae8e-4562-8d95-cdfe7dd87fdd']",3,,,,,,,,,,,,,,,,,Fiorentina,239,00:06:03.166,Pass,True
,,,,,,,,,,,,,,,,,,,0.655996,,,,,,,,,,,,,,,0689cfb1-bd3c-4602-bb36-94b12c8e91cc,309,,"[90.6, 35.9]",3879602,6,,,,,0.8784619,,Right Foot,,,"[97.4, 44.1]",,Ground Pass,,10.652699,,,,Borja Valero Iglesias,6997.0,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,15,Fiorentina,239,['cc357b71-9e11-406c-84ed-47a704b7acad'],4,,,,,,,,,,,,,,,,,Fiorentina,239,00:06:04.514,Pass,
,,,,,,,,,,,,,,,,,,,0.449103,,,,,,,,,,,,,,,9015b4e5-3ad4-4c81-bd8f-d0322b163d6e,313,,"[96.7, 44.8]",3879602,6,,,,,1.7429872,75db941d-7c80-4d2f-832e-dd994a01af6f,Left Foot,,,"[95.9, 49.4]",,Ground Pass,,4.669047,,,,Matías Ariel Fernández Fernández,26192.0,True,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Attacking Midfield,15,Fiorentina,239,['1bbc78c8-2671-42ff-80a3-332639ca0076'],5,,,,,,,,,,,,,,,,,Fiorentina,239,00:06:05.290,Pass,
,,,,,,,,,,,,,,,,,,,2.241621,,,,,,,,,,,,,,,0a084cf4-88c9-4e71-a5c3-1ae15edb1c25,321,,"[36.5, 54.0]",3879602,6,,,,True,1.1980921,,,,,"[41.7, 67.3]",,Low Pass,,14.280406,,,,Daniel Ciofani,13613.0,,,,,Recovery,1,Regular Play,Luca Paganini,23470.0,Right Midfield,16,Frosinone,291,"['64a7621f-97d0-46d6-a6ab-2b32598e7d55', '862a1d90-93e3-4ac7-a90c-03cd07eaf33f']",10,,,,,,,,,,,,,,,,,Frosinone,291,00:06:10.686,Pass,True
,,,,,,,,,,,,,,,,,,,1.079997,,,,,,,,,,,,,,,739417b8-e41f-418e-96dd-b64c1499b24b,329,,"[24.2, 73.0]",3879602,6,,,,,-2.5161076,,Left Foot,,,"[17.0, 67.8]",,Ground Pass,,8.881441,,,,Modibo Diakité,174418.0,,,,,,1,Regular Play,Matteo Ciofani,31721.0,Right Back,16,Frosinone,291,['6d318c82-db8f-4af8-908a-b71613b7f0b1'],17,,,,,,,,,,,,,,,,,Frosinone,291,00:06:17.826,Pass,
,,,,,,,,,,,,,,,,,,,2.872737,,,,,,,,,,,,,,,3d4916ab-dc44-4672-bd89-26296ca62ea8,331,,"[17.0, 67.8]",3879602,6,,,,,-0.3827435,,Right Foot,,,"[55.5, 52.3]",,High Pass,,41.503014,,Incomplete,,Daniele Verde,7699.0,,,,,,1,Regular Play,Modibo Diakité,174418.0,Right Center Back,16,Frosinone,291,"['6b0dd3e3-4db2-4836-b9a0-01ce886b265e', 'eadf316d-7d0e-4bab-836d-24caa60c3214']",18,,,,,,,,,,,,,,,,,Frosinone,291,00:06:18.906,Pass,
,,,,,,,,,,,,,,,,,,,1.165713,,,,,,,,,,,,,,,eadf316d-7d0e-4bab-836d-24caa60c3214,333,,"[64.6, 27.8]",3879602,6,,,,,-0.80838263,,Head,,,"[73.1, 18.9]",,Low Pass,,12.306909,,,,Mario Suárez Mata,23488.0,,,,,Recovery,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,17,Fiorentina,239,"['3d4916ab-dc44-4672-bd89-26296ca62ea8', '3dd13747-b31e-4bb6-9518-58105fc30277']",21,,,,,,,,,,,,,,,,,Fiorentina,239,00:06:21.778,Pass,
,,,,,,,,,,,,,,,,,,,1.268426,,,,,,,,,,,,,,,ba954537-dec4-4980-af1b-234cc8e1a398,336,,"[105.3, 13.1]",3879602,6,,,,,-2.0708652,,Right Foot,,,"[100.0, 3.4]",,Ground Pass,,11.053506,,,,Borja Valero Iglesias,6997.0,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,17,Fiorentina,239,['5fc6ebab-a25e-4cdf-8910-25d1e7299732'],28,,,,,,,,,,,,,,,,,Fiorentina,239,00:06:28.634,Pass,
,,,,,,,,,,,,,,,,,,,1.259516,,,,,,,,,,,,,,,09b960f0-09eb-4f56-a4df-f44869338a81,340,,"[87.0, 10.4]",3879602,6,,,,,1.7540818,64875d98-5d05-47a7-acd5-47b487fde21b,Right Foot,,,"[83.2, 30.9]",,Ground Pass,,20.84922,,,,Milan Badelj,6305.0,True,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Attacking Midfield,17,Fiorentina,239,['4e7166a7-2272-4226-8f5b-17b0f24391db'],33,,,,,,,,,,,,,,,,,Fiorentina,239,00:06:33.133,Pass,
,,,,,,,,,,,,,,,,,,,3.89146,,,,,,,,,,,,,,,98718183-c840-4cee-8c34-89c81c0e273a,345,,"[7.0, 44.1]",3879602,6,,,,,0.3635647,,Right Foot,,,"[57.2, 63.2]",,High Pass,,53.7108,,Incomplete,,Luca Paganini,23470.0,,,,,Goal Kick,1,From Goal Kick,Massimo Zenildo Zappino,386510.0,Goalkeeper,18,Frosinone,291,"['1bb7d40b-f512-452f-ad1a-929ebacefd27', 'f9e48d44-3b7f-40dd-9fb0-95b062f9729c']",58,,,,,,,,,,,,,,,,,Frosinone,291,00:06:58.935,Pass,
