50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.273889,,,,,,,,,,,,,11a38cb2-e2be-4c92-bfbd-db809798d86e,122,,"[87.7, 67.7]",3879551,2,,,,,-0.9129077,,Right Foot,,,,"[94.5, 58.9]",,Ground Pass,,11.121151,,,Incomplete,,Dušan Basta,8443.0,,,,,,,1,Regular Play,Felipe Anderson Pereira Gomes,8172.0,Right Wing,7,Lazio,236,"['7c43b73a-fcfb-4157-b381-e891a0b80657', 'a9e105ab-5393-48b7-b332-22f96bb26be7']",43,,,,,,,,,,,,,,,,Lazio,236,00:02:43.680,Pass,
,,,,,,,,,,,,,,,,,1.403386,,,,,,,,,,,,,a3045e10-d0e9-4de3-b261-f456b7033c41,125,,"[97.5, 80.0]",3879551,2,,True,,,-2.6195922,,,,,,"[86.2, 73.5]",,Low Pass,,13.036103,,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,,Throw-in,1,From Throw In,Dušan Basta,8443.0,Right Back,8,Lazio,236,['1c8e5236-abd8-44a2-9a32-bb8b06aa274b'],52,,,,,,,,,,,,,,,,Lazio,236,00:02:52.178,Pass,
,,,,,,,,,,,,,,,,,0.292075,,,,,,,,,,,,,ba190643-18a8-41ae-9c5a-27e958e85b2d,127,,"[86.4, 73.8]",3879551,2,,,,,-0.3620874,,Right Foot,,,,"[93.0, 71.3]",,Low Pass,,7.05762,,,Incomplete,,Sergej Milinković-Savić,5589.0,,,,,,,1,From Throw In,Felipe Anderson Pereira Gomes,8172.0,Right Wing,8,Lazio,236,"['445f5e03-7562-4d5f-a429-dd47227edf37', '4d6bbc0f-0bf3-44d8-99b9-bd5154730265']",54,,,,,,,,,,,,,,,,Lazio,236,00:02:54.957,Pass,
,,,,,,,,,,,,,,,,,1.580003,,,,,,,,,,,,,2886ada7-e9c2-4819-ae50-1baf5fa4444d,130,,"[100.9, 80.0]",3879551,3,,True,,,-0.859498,,,,,,"[111.5, 67.7]",,Low Pass,,16.237303,,,,,Sergej Milinković-Savić,5589.0,,,,,,Throw-in,1,From Throw In,Dušan Basta,8443.0,Right Back,9,Lazio,236,['24295e43-d192-4ec4-a44b-a06296be9274'],1,,,,,,,,,,,,,,,,Lazio,236,00:03:01.757,Pass,
,,,,,,,,,,,,,,,,,1.254027,,,,,,,,,,,,,e0adbe42-9649-4bc8-a4bb-159f71c8eb3a,134,,"[120.0, 80.0]",3879551,3,,,,,-1.7981778,,Left Foot,,,,"[111.3, 42.4]",,High Pass,True,38.59339,,,Unknown,,Marco Parolo,8173.0,,,,Inswinging,,Corner,1,From Corner,Ricardo Kishna,22828.0,Left Wing,10,Lazio,236,['c2560838-ee38-4884-bd05-38ac11a31f33'],31,,,,,,,,,,,,,,,,Lazio,236,00:03:31.339,Pass,
,,,,,,,,,,,,,,,,,5.901165,,,,,,,,,,,,,241ee99f-58fc-4f32-a122-d263310f69c6,138,,"[10.7, 40.9]",3879551,3,,True,,,-0.4152632,,Right Foot,,,,"[86.0, 7.7]",,High Pass,,82.29417,,,Incomplete,,Juan Ignacio Gómez Taleb,386651.0,,,,,,Free Kick,1,From Free Kick,Rafael de Andrade Bittencourt Pinheiro,9887.0,Goalkeeper,11,Hellas Verona,226,"['4978c7ac-4226-4b6a-a7d3-79e6758b8871', '855a6dd3-e996-458a-845c-adf40177e1e2']",54,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:54.026,Pass,
,,,,,,,,,,,,,,,,,0.805498,,,,,,,,,,,,,4978c7ac-4226-4b6a-a7d3-79e6758b8871,140,,"[34.1, 72.4]",3879551,3,,,,,-0.46869808,,Right Foot,,,,"[42.0, 68.4]",,High Pass,,8.854942,,,,,Dušan Basta,8443.0,,,,,,Interception,1,From Free Kick,Maurício dos Santos Nascimento,9939.0,Right Center Back,11,Hellas Verona,226,"['241ee99f-58fc-4f32-a122-d263310f69c6', '87a2cb41-f26c-4d84-8886-ea2c7323c803']",59,,,,,,,,,,,,,,,,Lazio,236,00:03:59.927,Pass,
,,,,,,,,,,,,,,,,,1.049627,,,,,,,,,,,,,d1f150e5-dde4-4015-872e-a8dff493634f,142,,"[42.0, 68.3]",3879551,4,,,,,0.0,,Head,,,,"[50.0, 68.3]",,High Pass,,8.0,,,Incomplete,,Felipe Anderson Pereira Gomes,8172.0,,,,,,,1,From Free Kick,Dušan Basta,8443.0,Right Back,11,Hellas Verona,226,"['404fcd2e-cc64-4676-b5b9-0cec6667391c', '48156212-6e57-4702-a7e5-7f8efde95228']",0,,,,,,,,,,,,,,,,Lazio,236,00:04:00.732,Pass,
,,,,,,,,,,,,,,,,,1.949915,,,,,,,,,,,,,48156212-6e57-4702-a7e5-7f8efde95228,145,,"[70.1, 11.8]",3879551,4,,,,True,-0.60298276,,,,,,"[82.3, 3.4]",,High Pass,,14.812158,,,,,Juan Ignacio Gómez Taleb,386651.0,,,,,,Recovery,1,From Free Kick,Samuel Souprayen,7695.0,Left Back,11,Hellas Verona,226,"['2eaf8efb-5555-4278-b4d2-1d403ad1c04a', '8b617cf6-fca2-4190-8206-5a18f1e2d4ed', 'd1f150e5-dde4-4015-872e-a8dff493634f']",1,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:01.782,Pass,True
,,,,,,,,,,,,,,,,,3.284145,,,,,,,,,,,,,85a3cf53-2656-4b8b-8075-56f253b9a642,147,,"[84.8, 3.1]",3879551,4,,,,,0.18052262,,Right Foot,,,,"[111.1, 7.9]",,Low Pass,,26.734434,,,Unknown,,Boško Janković,26442.0,,,,,,,1,From Free Kick,Juan Ignacio Gómez Taleb,386651.0,Center Forward,11,Hellas Verona,226,['4e8a5fa6-3c4e-4a34-a250-fc284d84e4fa'],3,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:03.732,Pass,
,,,,,,,,,,,,,,,,,1.899733,,,,,,,,,,,,,66e5f04f-8d50-46f8-b038-24a58d129089,152,,"[7.0, 63.2]",3879551,4,,True,,,1.0986743,,Right Foot,,,,"[11.8, 72.6]",,Ground Pass,,10.55462,,,,,Maurício dos Santos Nascimento,9939.0,,,,,,Free Kick,1,From Free Kick,Federico Marchetti,12491.0,Goalkeeper,12,Lazio,236,['6997c17f-7f14-4170-a5a8-95164c27c13c'],29,,,,,,,,,,,,,,,,Lazio,236,00:04:29.650,Pass,
,,,,,,,,,,,,,,,,,3.037433,,,,,,,,,,,,,a56e8383-61a8-43ac-9d11-7d8f8b063824,154,,"[42.7, 74.9]",3879551,4,,,,,-0.48059514,,Right Foot,,,,"[89.5, 50.5]",,High Pass,,52.77878,,,Incomplete,,Filip Đorđević,11427.0,,,,,,,1,From Free Kick,Maurício dos Santos Nascimento,9939.0,Right Center Back,12,Lazio,236,"['687f47b5-7997-449b-83f0-1483713de85e', '736f1002-68e5-4cf2-bf03-23f844354e37']",39,,,,,,,,,,,,,,,,Lazio,236,00:04:39.534,Pass,
,,,,,,,,,,,,,,,,,1.230694,,,,,,,,,,,,,736f1002-68e5-4cf2-bf03-23f844354e37,156,,"[30.6, 29.6]",3879551,4,,,,,-0.62528974,,Head,,,,"[49.3, 16.1]",,Low Pass,,23.063824,,,Incomplete,,Boško Janković,26442.0,,,,,,Recovery,1,From Free Kick,Vangelis Moras,31488.0,Right Center Back,12,Lazio,236,"['08b11871-205b-4ea2-b833-150d9aa1abfe', '8e22b02b-5cf3-4d49-97fc-910c3bd8e08a', 'a56e8383-61a8-43ac-9d11-7d8f8b063824']",42,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:42.571,Pass,
,,,,,,,,,,,,,,,,,1.952938,,,,,,,,,,,,,c79cae1b-1086-4804-bbb9-c1eb4a028bca,160,,"[94.7, 64.1]",3879551,4,,,,,0.3362423,,Right Foot,,,,"[115.3, 71.3]",,Ground Pass,,21.822008,,,Incomplete,,Dušan Basta,8443.0,,,,,,,1,From Free Kick,Felipe Anderson Pereira Gomes,8172.0,Right Wing,12,Lazio,236,"['cf0146a4-7076-4598-8bc8-ba79ff58d9ed', 'dca2f154-de0e-40be-921f-5d3d767d5d96']",47,,,,,,,,,,,,,,,,Lazio,236,00:04:47.682,Pass,
,,,,,,,,,,,,,,,,,2.047357,,,,,,,,,,,,,eeb7cd5d-f026-4bf7-8779-6090327d4e08,163,,"[114.0, 80.0]",3879551,4,,,,,-1.579887,,,,,,"[113.8, 58.0]",,High Pass,,22.00091,,,,,Sergej Milinković-Savić,5589.0,,,,,,Throw-in,1,From Throw In,Dušan Basta,8443.0,Right Back,13,Lazio,236,['d0f0bee7-c69b-4004-a86d-21f3a3c81e53'],57,,,,,,,,,,,,,,,,Lazio,236,00:04:57.860,Pass,
,,,,,,,,,,,,,,,,,0.153715,,,,,,,,,,,,,755d1acc-e3cb-4271-b2fe-07b4e4aa243b,167,,"[116.9, 61.4]",3879551,5,,,,,-1.8438051,,Right Foot,,,,"[116.2, 58.9]",,Ground Pass,,2.596151,,,Incomplete,,Filip Đorđević,11427.0,,,,,,,1,From Throw In,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,13,Lazio,236,"['035e9ecd-696f-45fd-95d3-d7a0b8139a58', '153d7ac4-af0b-4a49-b2e2-1695efa198ea', '2f1777c9-5320-46a6-9747-723e2bbf65d4']",3,,,,,,,,,,,,,,,,Lazio,236,00:05:03.911,Pass,True
,,,,,,,,,,,,,,,,,1.884852,,,,,,,,,,,,,484770ed-6c4e-44aa-8bd1-90bf65f59cce,173,,"[91.4, 60.9]",3879551,5,,,,,-2.7451513,,Left Foot,,,,"[69.9, 51.9]",,Ground Pass,,23.307724,,,,,Santiago Juan Gentiletti Selak,8847.0,,,,,,,1,From Throw In,Lucas Rodrigo Biglia,5510.0,Right Defensive Midfield,13,Lazio,236,['7fdf93d2-e3ca-4d53-8500-268c234b5fab'],7,,,,,,,,,,,,,,,,Lazio,236,00:05:07.760,Pass,
,,,,,,,,,,,,,,,,,1.473779,,,,,,,,,,,,,7c5c6e1c-9be6-489c-8f6d-e205eec3f922,175,,"[71.0, 50.3]",3879551,5,,,,,1.4849423,,Left Foot,,,,"[73.1, 74.7]",,Ground Pass,,24.490202,,,,,Maurício dos Santos Nascimento,9939.0,,,,,,,1,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,13,Lazio,236,['b952d210-2265-4c65-89cd-22b8330a443c'],9,,,,,,,,,,,,,,,,Lazio,236,00:05:09.645,Pass,
,,,,,,,,,,,,,,,,,1.886099,,,,,,,,,,,,,d67790dc-0c6a-4b81-8745-b3ad76c4656a,178,,"[72.4, 72.9]",3879551,5,,,,,-0.4749306,,Right Foot,,,,"[100.6, 58.4]",,High Pass,,31.709463,,,Incomplete,,Sergej Milinković-Savić,5589.0,,,,,,,1,From Throw In,Maurício dos Santos Nascimento,9939.0,Right Center Back,13,Lazio,236,"['a489aba3-c410-4def-9471-9580f5940eae', 'c47cab37-a0f8-408b-b6e2-6f54c8a74c6b']",13,,,,,,,,,,,,,,,,Lazio,236,00:05:13.482,Pass,
,,,,,,,,,,,,,,,,,3.667612,,,,,,,,,,,,,78a0a0ad-399c-44a6-88aa-9aa29a4a2f34,182,,"[80.3, 80.0]",3879551,5,,True,,,-2.424315,,,,,,"[52.9, 56.1]",,Low Pass,,36.358906,,,,,Maurício dos Santos Nascimento,9939.0,,,,,,Throw-in,1,From Throw In,Dušan Basta,8443.0,Right Back,14,Lazio,236,['a837c89e-7d2f-4180-aad3-d78215c52346'],50,,,,,,,,,,,,,,,,Lazio,236,00:05:50.995,Pass,
,,,,,,,,,,,,,,,,,2.213881,,,,,,,,,,,,,051b0a0a-08bb-4df4-acf8-e7f962062b20,184,,"[53.1, 54.6]",3879551,5,,,,,-1.5543505,,Right Foot,,,,"[53.6, 24.2]",,Ground Pass,,30.404112,,,,,Santiago Juan Gentiletti Selak,8847.0,,,,,,,1,From Throw In,Maurício dos Santos Nascimento,9939.0,Right Center Back,14,Lazio,236,['3e7cb48c-7948-47cb-af77-4dd603dd41af'],54,,,,,,,,,,,,,,,,Lazio,236,00:05:54.750,Pass,
,,,,,,,,,,,,,,,,,1.420361,,,,,,,,,,,,,71412e03-b07f-4b92-b1f2-e75466556e2e,187,,"[56.3, 19.7]",3879551,5,,,,,-1.226717,,Left Foot,,,,"[60.6, 7.7]",,Ground Pass,,12.747156,,,,,Marco Parolo,8173.0,,,,,,,1,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,14,Lazio,236,['ef3808c5-826c-481d-a312-1d30eb330740'],58,,,,,,,,,,,,,,,,Lazio,236,00:05:58.238,Pass,
,,,,,,,,,,,,,,,,,3.124409,,,,,,,,,,,,,4916f905-eada-4697-82bb-2b237de63d53,190,,"[58.6, 6.6]",3879551,6,,,,,1.8872877,,Right Foot,,,,"[45.5, 46.6]",,High Pass,,42.090496,,,,,Maurício dos Santos Nascimento,9939.0,,,True,,,,1,From Throw In,Marco Parolo,8173.0,Left Defensive Midfield,14,Lazio,236,['7f9e241c-7fed-4251-a85e-10a329c72cb6'],1,,,,,,,,,,,,,,,,Lazio,236,00:06:01.501,Pass,
,,,,,,,,,,,,,,,,,1.052786,,,,,,,,,,,,,9d15ee98-fa63-4427-bc4b-e677c8b3139c,193,,"[59.9, 53.9]",3879551,6,,,,,0.122336835,,Right Foot,,,,"[72.1, 55.4]",,Ground Pass,,12.291867,,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,,,1,From Throw In,Maurício dos Santos Nascimento,9939.0,Right Center Back,14,Lazio,236,['4e482f70-6870-4c09-a0f4-586e743be2a2'],7,,,,,,,,,,,,,,,,Lazio,236,00:06:07.826,Pass,
,,,,,,,,,,,,,,,,,1.223463,,,,,,,,,,,,,24ead57e-10ce-4e49-8cba-09e63749960c,195,,"[72.1, 55.5]",3879551,6,,,,,2.9863307,,Left Foot,,,,"[60.6, 57.3]",,Ground Pass,,11.6400175,,,,,Maurício dos Santos Nascimento,9939.0,,,,,,,1,From Throw In,Felipe Anderson Pereira Gomes,8172.0,Right Wing,14,Lazio,236,['9fb734c9-aff0-4738-860f-cdd5b659d9c7'],8,,,,,,,,,,,,,,,,Lazio,236,00:06:08.878,Pass,
,,,,,,,,,,,,,,,,,1.497741,,,,,,,,,,,,,938d4c7e-9249-4bb2-bf1a-ea8453313802,198,,"[61.9, 57.0]",3879551,6,,,,,-1.9622015,,Right Foot,,,,"[54.1, 38.1]",,Ground Pass,,20.446272,,,,,Santiago Juan Gentiletti Selak,8847.0,,,,,,,1,From Throw In,Maurício dos Santos Nascimento,9939.0,Right Center Back,14,Lazio,236,['46feb270-7070-42ca-a4f0-835a937b55c6'],12,,,,,,,,,,,,,,,,Lazio,236,00:06:12.839,Pass,
,,,,,,,,,,,,,,,,,1.40014,,,,,,,,,,,,,f74889ea-6d52-4322-9cbc-c63e964a08cd,201,,"[55.6, 35.8]",3879551,6,,,,,-1.5707964,,Right Foot,,,,"[55.6, 11.4]",,Ground Pass,,24.4,,,,,Marco Parolo,8173.0,,,,,,,1,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,14,Lazio,236,['6906e3a6-ab4f-473b-b264-99edb6fdc0df'],15,,,,,,,,,,,,,,,,Lazio,236,00:06:15.897,Pass,
,,,,,,,,,,,,,,,,,1.292041,,,,,,,,,,,,,4a13d8ba-d411-4b72-9179-6f516b3ba922,204,,"[55.6, 9.6]",3879551,6,,,,,-0.5028432,,Left Foot,,,,"[67.6, 3.0]",,Ground Pass,,13.695254,,,,,Senad Lulić,7785.0,,,,,,,1,From Throw In,Marco Parolo,8173.0,Left Defensive Midfield,14,Lazio,236,['77a79e8f-2104-4942-a8e1-16592fe83c87'],18,,,,,,,,,,,,,,,,Lazio,236,00:06:18.837,Pass,
,,,,,,,,,,,,,,,,,1.067999,,,,,,,,,,,,,5fc7f2cf-72ef-4061-801a-28fb902b3ca8,207,,"[69.4, 3.0]",3879551,6,,,,,1.5140392,,Left Foot,,,,"[69.9, 11.8]",,Ground Pass,,8.814193,,,,,Ricardo Kishna,22828.0,,,,,,,1,From Throw In,Senad Lulić,7785.0,Left Back,14,Lazio,236,"['60af5046-a6bf-483f-95a8-6f41b1dab64c', 'fd14b1f1-61cd-460d-831a-affc4786c0df']",20,,,,,,,,,,,,,,,,Lazio,236,00:06:20.129,Pass,True
,,,,,,,,,,,,,,,,,1.456605,,,,,,,,,,,,,5bbbec7f-5757-45d3-8523-f00282ca33ce,210,,"[70.5, 12.7]",3879551,6,,,,,-0.551655,,Left Foot,,,,"[84.8, 3.9]",,Ground Pass,,16.790771,,,,,Senad Lulić,7785.0,,,,,,,1,From Throw In,Ricardo Kishna,22828.0,Left Wing,14,Lazio,236,"['3b015b16-d51e-4c2a-9d5d-31fbefd84521', 'ccceaba6-a289-4eb4-acd1-eeb19b0ba02f']",21,,,,,,,,,,,,,,,,Lazio,236,00:06:21.197,Pass,True
,,,,,,,,,,,,,,,,,1.676506,,,,,,,,,,,,,a7460a78-10fc-46e1-8d63-0ab0ee5bf5db,214,,"[30.8, 80.0]",3879551,6,,,,,-0.13397522,,,,,,"[53.8, 76.9]",,High Pass,,23.207973,,,Incomplete,,Juan Ignacio Gómez Taleb,386651.0,,,,,,Throw-in,1,From Throw In,Eros Pisano,11342.0,Right Back,15,Hellas Verona,226,"['464036ba-a21c-47f3-9ed1-926754d348c5', 'f9e7f137-9850-47f6-bf6c-858fb8f5e9c5']",34,,,,,,,,,,,,,,,,Hellas Verona,226,00:06:34.990,Pass,
,,,,,,,,,,,,,,,,,2.42605,,,,,,,,,,,,,f9e7f137-9850-47f6-bf6c-858fb8f5e9c5,216,,"[66.3, 3.2]",3879551,6,,,,,2.6248975,,Head,,,,"[57.5, 8.2]",,High Pass,,10.121264,,,,,Santiago Juan Gentiletti Selak,8847.0,,,,,,Interception,1,Regular Play,Senad Lulić,7785.0,Left Back,16,Lazio,236,"['376bdca8-fe10-4101-8f24-cac657d08879', 'a7460a78-10fc-46e1-8d63-0ab0ee5bf5db']",36,,,,,,,,,,,,,,,,Lazio,236,00:06:36.666,Pass,
,,,,,,,,,,,,,,,,,3.669273,,,,,,,,,,,,,cc0c3daa-d57f-48c9-9ea1-9089bcc2f3b9,219,,"[57.2, 7.7]",3879551,6,,,,,2.4113967,,Left Foot,,,,"[27.6, 34.2]",,Low Pass,,39.72921,,,,,Federico Marchetti,12491.0,,,,,,,1,Regular Play,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,16,Lazio,236,['e6ca771f-464b-4f73-bc7e-a232b01d2153'],39,,,,,,,,,,,,,,,,Lazio,236,00:06:39.243,Pass,
,,,,,,,,,,,,,,,,,2.625108,,,,,,,,,,,,,2a4c4ed2-e330-4ca7-af4e-01ea4661c874,222,,"[27.6, 28.3]",3879551,6,,,,,-0.85903525,,Left Foot,,,,"[50.2, 2.1]",,High Pass,,34.60058,,,,,Senad Lulić,7785.0,,,,,,,1,Regular Play,Federico Marchetti,12491.0,Goalkeeper,16,Lazio,236,['e3380bbd-4cf1-4c40-ba6c-ecb379972354'],46,,,,,,,,,,,,,,,,Lazio,236,00:06:46.992,Pass,
,,,,,,,,,,,,,,,,,4.128428,,,,,,,,,,,,,32e0c45e-8a4d-4249-bf8e-5e9db9976f45,229,,"[62.2, 2.6]",3879551,6,,,,,0.6233817,,Left Foot,,,,"[107.4, 35.1]",,High Pass,,55.67127,,,Incomplete,,Filip Đorđević,11427.0,,,,,,,1,Regular Play,Senad Lulić,7785.0,Left Back,16,Lazio,236,"['7469fe3b-c60b-4aa4-ae43-0cf0ac6b147a', '9d095ccc-b318-44bb-9173-216eacbe22db']",51,,,,,,,,,,,,,,,,Lazio,236,00:06:51.758,Pass,
,,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,,,b3222ebc-1e65-4202-8157-d2d281761f51,233,,"[13.1, 45.4]",3879551,6,,,,,-1.2614675,,Keeper Arm,,,,"[19.3, 26.0]",,Ground Pass,,20.36664,,,,,Filip Helander,7966.0,,,,,,,1,Regular Play,Rafael de Andrade Bittencourt Pinheiro,9887.0,Goalkeeper,17,Hellas Verona,226,['7e507a59-c964-4c73-923d-9c55cb3997ab'],59,,,,,,,,,,,,,,,,Hellas Verona,226,00:06:59.651,Pass,
,,,,,,,,,,,,,,,,,1.364333,,,,,,,,,,,,,03c48dcb-07f4-4ba5-8750-11844368843c,236,,"[22.8, 24.0]",3879551,7,,,,,2.164546,,Left Foot,,,,"[14.7, 36.0]",,Ground Pass,,14.477914,,,,,Rafael de Andrade Bittencourt Pinheiro,9887.0,,,,,,,1,Regular Play,Filip Helander,7966.0,Left Center Back,17,Hellas Verona,226,['86e088ed-3fa0-424c-9157-2aa7980c356c'],2,,,,,,,,,,,,,,,,Hellas Verona,226,00:07:02.244,Pass,
,,,,,,,,,,,,,,,,,2.60856,,,,,,,,,,,,,21d7e2b3-c380-430e-9769-624505bcfb58,239,,"[14.7, 36.8]",3879551,7,,,,,0.25886667,,Left Foot,,,,"[72.1, 52.0]",,High Pass,,59.37845,,,Incomplete,,Juan Ignacio Gómez Taleb,386651.0,,,,,,,1,Regular Play,Rafael de Andrade Bittencourt Pinheiro,9887.0,Goalkeeper,17,Hellas Verona,226,"['268d9351-eb97-4bfc-94b4-ceb5821a462c', '908a3d0b-d1bb-400b-9d30-c90389b6365f']",3,,,,,,,,,,,,,,,,Hellas Verona,226,00:07:03.649,Pass,
,,,,,,,,,,,,,,,,,3.599996,,,,,,,,,,,,,908a3d0b-d1bb-400b-9d30-c90389b6365f,241,,"[48.0, 28.1]",3879551,7,,,,,-2.9147937,,Head,,,,"[24.6, 22.7]",,Low Pass,,24.014996,,,,,Federico Marchetti,12491.0,,,,,,Recovery,1,Regular Play,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,18,Lazio,236,"['21d7e2b3-c380-430e-9769-624505bcfb58', '2b221760-7b1a-4677-8f8f-17df10199ef5']",6,,,,,,,,,,,,,,,,Lazio,236,00:07:06.257,Pass,
,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,2d3ae691-8df7-4388-b079-8f925d64060b,244,,"[26.4, 23.3]",3879551,7,,,,,1.5235343,,Left Foot,,,,"[27.1, 38.1]",,Ground Pass,,14.816545,,,,,Maurício dos Santos Nascimento,9939.0,,,,,,,1,Regular Play,Federico Marchetti,12491.0,Goalkeeper,18,Lazio,236,['154811a1-bbbd-43aa-a930-ae9c732aca88'],11,,,,,,,,,,,,,,,,Lazio,236,00:07:11.302,Pass,
,,,,,,,,,,,,,,,,,4.550568,,,,,,,,,,,,,1e955920-db16-464f-af70-80dc82645be5,246,,"[27.4, 41.4]",3879551,7,,True,,,-0.011449881,,Right Foot,,,,"[106.0, 40.5]",,High Pass,,78.605156,,,Incomplete,,,,,,,,,,1,Regular Play,Maurício dos Santos Nascimento,9939.0,Right Center Back,18,Lazio,236,['14d402a8-0bfd-4dfc-87f1-881149bdc4bf'],15,,,,,,,,,,,,,,,,Lazio,236,00:07:15.153,Pass,
,,,,,,,,,,,,,,,,,4.233605,,,,,,,,,,,,,25671a79-134e-4664-a8bf-19288681bda4,248,,"[13.6, 37.5]",3879551,7,,True,,,0.1691336,,Drop Kick,,,,"[86.8, 50.0]",,High Pass,,74.25961,,,Incomplete,,Jacopo Sala,7020.0,,,,,,,1,From Keeper,Rafael de Andrade Bittencourt Pinheiro,9887.0,Goalkeeper,19,Hellas Verona,226,"['77b97810-af03-40db-a4ff-2d549e837309', '83d26828-2069-4576-b8d7-14a1ea3401ea']",38,,,,,,,,,,,,,,,,Hellas Verona,226,00:07:38.094,Pass,
,,,,,,,,,,,,,,,,,0.471877,,,,,,,,,,,,,ef6df9c3-701a-40d1-b7fb-8891301c679d,257,,"[34.8, 25.8]",3879551,7,,,,,-0.30704573,,Right Foot,,,,"[38.9, 24.5]",,Ground Pass,,4.3011627,,,,,Marco Parolo,8173.0,,,,,,,1,Regular Play,Maurício dos Santos Nascimento,9939.0,Right Center Back,20,Lazio,236,"['aba23559-57bd-4b5f-a379-542fd2956273', 'ccbc44e1-7bbd-4528-9fa8-7cbd3bc4dab7']",45,,,,,,,,,,,,,,,,Lazio,236,00:07:45.972,Pass,True
,,,,,,,,,,,,,,,,,1.305803,,,,,,,,,,,,,e668eec7-afd0-496a-9f8a-174fe067b50f,260,,"[38.7, 25.4]",3879551,7,,,,,-2.003204,,Left Foot,,,,"[33.9, 15.0]",,Ground Pass,,11.454257,,,,,Senad Lulić,7785.0,,,,,,,1,Regular Play,Marco Parolo,8173.0,Left Defensive Midfield,20,Lazio,236,"['a540bafc-726f-439d-9687-90673daa5611', 'ea3ac819-5acf-4ed6-8d79-a18b044d44c8']",46,,,,,,,,,,,,,,,,Lazio,236,00:07:46.444,Pass,True
,,,,,,,,,,,,,,,,,2.190793,,,,,,,,,,,,,4150a487-0e02-402e-bf19-5ddc745ab798,265,,"[27.1, 7.5]",3879551,7,,,,,2.3021295,,Right Foot,,,,"[7.0, 29.9]",,Ground Pass,,30.096012,,,,,Federico Marchetti,12491.0,,,,,,,1,Regular Play,Senad Lulić,7785.0,Left Back,20,Lazio,236,"['230aeb26-e4e7-4729-a0a0-e060ffcf4e40', '5b027cfd-4768-4c83-a76b-38d35bb7cce2']",52,,,,,,,,,,,,,,,,Lazio,236,00:07:52.725,Pass,True
,,,,,,,,,,,,,,,,,1.987187,,,,,,,,,,,,,be86d19c-0b70-46d1-a0e7-983c71d31da5,268,,"[8.8, 29.7]",3879551,7,,,,,-1.3412209,,Left Foot,,,,"[13.1, 11.3]",,Ground Pass,,18.895767,,,,,Santiago Juan Gentiletti Selak,8847.0,,,,,,,1,Regular Play,Federico Marchetti,12491.0,Goalkeeper,20,Lazio,236,['a94b9bf8-2c45-4525-a895-6bc1808a51a5'],56,,,,,,,,,,,,,,,,Lazio,236,00:07:56.960,Pass,
,,,,,,,,,,,,,,,,,1.358262,,,,,,,,,,,,,87a45047-8b3b-4cd3-b640-74a7a32f34ba,271,,"[27.6, 5.5]",3879551,8,,,,,0.41822433,,Left Foot,,,,"[40.2, 11.1]",,Ground Pass,,13.788401,,,,,Senad Lulić,7785.0,,,,,,,1,Regular Play,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,20,Lazio,236,['54fafddb-a8f2-4a84-85d6-7281b4e2f672'],4,,,,,,,,,,,,,,,,Lazio,236,00:08:04.197,Pass,
