50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,715b5f98-966a-4e3f-a7d4-d5690e8ba690,2058,,,"[48.9, 4.3]",3879734,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Antonelli,8874.0,Left Back,112,AC Milan,243,['4d522fd4-463c-447f-a38a-75482b592a8a'],15,,,,,,,,,,,,,,,,,,AC Milan,243,00:07:15.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,45fbc807-8ed2-455a-91f4-b38df88ba2d4,2060,,,"[80.9, 12.7]",3879734,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Barwuah Balotelli,3371.0,Right Center Forward,112,AC Milan,243,['fb4fefa6-1b40-4ef1-8989-fa1d8d274543'],17,,,,,,,,,,,,,,,,,,AC Milan,243,00:07:17.878,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ae631b66-3e0f-4192-9790-ebfd3a034099,2063,,,"[99.1, 19.1]",3879734,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,112,AC Milan,243,['313a16bc-c0be-4f3e-99af-d7dd4a0991cf'],20,,,,,,,,,,,,,,,,,,AC Milan,243,00:07:20.031,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,af140858-5b43-43c1-8e0a-842c912050e1,2069,,,"[77.3, 56.2]",3879734,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cyril Théréau,8272.0,Left Center Forward,113,Udinese,230,['dab1bc56-8098-4b42-adf4-b9ca48672fcb'],48,,,,,,,,,,,,,,,,,,Udinese,230,00:07:48.902,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0ec585c9-2f19-4938-9546-d991f04e5371,2072,,,"[68.6, 18.9]",3879734,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,113,Udinese,230,['4de0440e-20f3-45e6-885d-dda450d4378b'],50,,,,,,,,,,,,,,,,,,AC Milan,243,00:07:50.352,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,19c5529c-fecb-4d8a-9b66-17e313945fbf,2074,,,"[72.1, 58.8]",3879734,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cyril Théréau,8272.0,Left Center Forward,113,Udinese,230,['f7b18a7f-7807-42ee-ac57-a04550eef2fb'],51,,,,,,,,,,,,,,,,,,Udinese,230,00:07:51.283,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ed6d985-6ebe-4142-9960-291d1599381b,2080,,,"[43.0, 3.0]",3879734,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luca Antonelli,8874.0,Left Back,113,Udinese,230,['517b2a83-5fb3-4a31-b5de-c8a53c9caeea'],55,,,,,,,,,,,,,,,,,,AC Milan,243,00:07:55.407,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a4b3f893-2b81-44bb-9eb3-10d53f0673bc,2083,,,"[77.8, 11.8]",3879734,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,113,Udinese,230,['8aa50845-3a43-4f75-9c2d-a6460debcf23'],58,,,,,,,,,,,,,,,,,,AC Milan,243,00:07:58.745,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ebe910e-7604-4d39-ac9f-a9cd21dda10b,2085,,,"[66.4, 69.5]",3879734,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ryder Matos Santos,7696.0,Right Center Forward,113,Udinese,230,['fda31cd8-196b-4b55-82e5-f3d6eb629709'],0,,,,,,,,,,,,,,,,,,Udinese,230,00:08:00.777,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c057c0c9-1b35-4a20-8b19-1f2a0b85b226,2087,,,"[63.6, 56.9]",3879734,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cyril Théréau,8272.0,Left Center Forward,113,Udinese,230,['c9ffa5dd-4da5-4ef8-88af-ab51f709ab65'],3,,,,,,,,,,,,,,,,,,Udinese,230,00:08:03.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,882aad26-2c00-4856-aaf1-d41143c9840a,2089,,,"[62.6, 21.5]",3879734,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Estífer Armero,29312.0,Left Wing Back,113,Udinese,230,['a76e03e8-857a-4355-8bb2-e9a53ae4fcd9'],4,,,,,,,,,,,,,,,,,,Udinese,230,00:08:04.976,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,516aba7c-858e-48be-97d5-9dbde8828bca,2091,,,"[78.9, 31.2]",3879734,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ryder Matos Santos,7696.0,Right Center Forward,113,Udinese,230,['7dd7541d-9fe4-496d-b7c0-c3115abde0a2'],6,,,,,,,,,,,,,,,,,,Udinese,230,00:08:06.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c87afb69-1742-40e2-a12b-fe8b70ccb29e,2096,,,"[10.6, 46.3]",3879734,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,114,AC Milan,243,['67f91650-9a2e-4ebb-9f53-a45ce6801bdb'],10,,,,,,,,,,,,,,,,,,AC Milan,243,00:08:10.776,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d14ea557-0f64-42d2-aab6-2a125d96090d,2099,,,"[64.6, 36.6]",3879734,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Barwuah Balotelli,3371.0,Right Center Forward,114,AC Milan,243,['5b80b2ee-456f-4d24-9c18-c83a3742557e'],14,,,,,,,,,,,,,,,,,,AC Milan,243,00:08:14.380,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7b20b546-9079-43c2-a1eb-c0333cc4e5f8,2102,,,"[61.0, 43.9]",3879734,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesco Lodi,40367.0,Center Defensive Midfield,114,AC Milan,243,['477a13a6-6a2c-4dec-817a-84248429d9f0'],16,,,,,,,,,,,,,,,,,,Udinese,230,00:08:16.063,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd7b3aa2-7ee1-421c-9730-b1edc06fade7,2108,,,"[72.8, 25.8]",3879734,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,114,AC Milan,243,"['2492a53f-0591-4a1a-8821-f04a3ef509c5', 'e8db19ad-59d7-43d4-ad01-c4a82692fddc']",20,,,,,,,,,,,,,,,,,,AC Milan,243,00:08:20.398,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,22d1aee3-78ee-4d96-b689-cd3d6cc76cde,2111,,,"[84.0, 48.0]",3879734,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keisuke Honda,5683.0,Right Midfield,114,AC Milan,243,['c6a170df-418e-4b42-9c14-a2f764f87ebf'],21,,,,,,,,,,,,,,,,,,AC Milan,243,00:08:21.076,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c5db3a8f-2c8b-4d28-842f-e78f892fd536,2114,,,"[44.2, 29.0]",3879734,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesco Lodi,40367.0,Center Defensive Midfield,114,AC Milan,243,['130f03e4-67d1-4150-9cd4-6bcc015b6f10'],24,,,,,,,,,,,,,,,,,,Udinese,230,00:08:24.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,54ea623b-2000-4206-beda-2b075fa4b60e,2118,,,"[72.8, 46.1]",3879734,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Montolivo,7166.0,Right Defensive Midfield,114,AC Milan,243,['80835d01-a87c-48c4-9c1a-bd45a59c5bf8'],26,,,,,,,,,,,,,,,,,,AC Milan,243,00:08:26.152,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2576418-6b25-4243-877d-1eeb777d65cb,2122,,,"[88.7, 69.5]",3879734,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keisuke Honda,5683.0,Right Midfield,114,AC Milan,243,['f3244cd3-ba3a-4581-bade-66d1c3a39c21'],30,,,,,,,,,,,,,,,,,,AC Milan,243,00:08:30.496,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a425cad3-5c18-40d5-bf67-9a88dd8617ad,2125,,,"[83.0, 42.1]",3879734,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,114,AC Milan,243,['af1d01ee-1bf1-4060-a8c8-f62813165398'],35,,,,,,,,,,,,,,,,,,AC Milan,243,00:08:35.029,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,87eec9df-5683-4317-9117-f7b51b1ed81a,2128,,,"[109.0, 48.0]",3879734,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Montolivo,7166.0,Right Defensive Midfield,114,AC Milan,243,['2cc404b6-8d5b-4298-ab40-6607c9945c91'],37,,,,,,,,,,,,,,,,,,AC Milan,243,00:08:37.747,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b59611b2-d123-48e9-aec9-4069311ef7b0,2134,,,"[111.2, 21.0]",3879734,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,114,AC Milan,243,['ea3016b6-16b1-4fe2-a2ba-c650fe8a7c5d'],44,,,,,,,,,,,,,,,,,,AC Milan,243,00:08:44.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd893f06-934d-4d95-841c-5d4307798058,2138,,,"[107.1, 26.3]",3879734,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Antonelli,8874.0,Left Back,114,AC Milan,243,['f3c3deb4-b275-44fe-b1c2-9e40ab04fa66'],46,,,,,,,,,,,,,,,,,,AC Milan,243,00:08:46.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9558163-98d0-4c59-a10a-adf0daff52b8,2148,,,"[107.1, 46.3]",3879734,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mario Barwuah Balotelli,3371.0,Right Center Forward,116,AC Milan,243,['03d4886d-4643-49f9-a723-74662981bab2'],46,,,,,,,,,,,,,,,,,,AC Milan,243,00:09:46.905,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,942b9eb0-2441-45ab-bfce-92c717ce9848,2151,,,"[113.6, 39.2]",3879734,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,116,AC Milan,243,['7ebdc686-7666-4e2d-bf88-7f6429ab5f54'],47,,,,,,,,,,,,,,,,,,AC Milan,243,00:09:47.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,895caad5-632e-40c5-84e5-bf7ae073e31e,2161,,,"[79.9, 6.6]",3879734,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrea Bertolacci,7147.0,Left Defensive Midfield,117,AC Milan,243,['9e4983a2-2aa4-4845-a2d1-579f119ab475'],8,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:08.556,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,32176963-f50b-493f-b529-82a61638c51a,2165,,,"[86.8, 43.7]",3879734,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ryder Matos Santos,7696.0,Right Center Forward,117,AC Milan,243,['c288d11d-d932-4370-a005-fa76c807dd18'],27,,,,,,,,,,,,,,,,,,Udinese,230,00:11:27.260,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2a320482-c08d-42b6-b89c-e93e37db8044,2167,,,"[54.1, 27.9]",3879734,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riccardo Montolivo,7166.0,Right Defensive Midfield,117,AC Milan,243,['c9c3aaef-ec17-4129-bb6c-db6b59a57e3d'],29,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:29.640,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bbf07d42-b3ad-47f0-ae84-381e906574c2,2170,,,"[74.2, 46.8]",3879734,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cyril Théréau,8272.0,Left Center Forward,117,AC Milan,243,['fe61f59d-750b-4d3f-99c8-a3205e9b9eec'],30,,,,,,,,,,,,,,,,,,Udinese,230,00:11:30.812,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,47d6c247-1d19-4da6-9156-8cef31866307,2176,,,"[64.6, 35.3]",3879734,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mario Barwuah Balotelli,3371.0,Right Center Forward,117,AC Milan,243,"['12ac2891-3c94-488c-aa9c-8afddee50ba2', 'c07af64f-9e16-4e10-9182-6027b822aedf']",32,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:32.362,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363c53c-5e6e-455b-a01a-842115ec5179,2182,,,"[64.8, 26.0]",3879734,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riccardo Montolivo,7166.0,Right Defensive Midfield,117,AC Milan,243,['148ddee6-52c8-45d8-a536-6fc801c366fa'],32,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:32.983,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2934424e-faa7-4b66-8c32-dd0bca83afd7,2186,,,"[93.6, 12.8]",3879734,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,M''Baye Babacar Niang,5661.0,Left Midfield,117,AC Milan,243,['f2100fb7-86e8-4506-8818-ab075d2caa69'],35,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:35.709,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5601f1-19c9-4f29-8d51-945f24171321,2189,,,"[111.1, 32.6]",3879734,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,117,AC Milan,243,['c6dfda81-7233-403a-9f7d-bfac98ab8c5e'],38,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:38.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8e8c085-bfdf-4d54-8692-b95060825e07,2193,,,"[69.5, 61.4]",3879734,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ryder Matos Santos,7696.0,Right Center Forward,119,Udinese,230,['7706c84c-7926-4887-9ef2-4ae829e98f00'],34,,,,,,,,,,,,,,,,,,Udinese,230,00:12:34.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dab00822-134d-480d-ab4d-d348796d99b5,2199,,,"[26.7, 11.8]",3879734,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Antonelli,8874.0,Left Back,120,AC Milan,243,['d64d5f66-3a49-49b2-92ed-da1121663913'],41,,,,,,,,,,,,,,,,,,AC Milan,243,00:12:41.603,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4953fd8-c280-409c-ac6e-a5cf84f49cd0,2202,,,"[36.4, 18.5]",3879734,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,120,AC Milan,243,['1a41528b-a4e1-4e2b-a8f1-01ccf4c62b28'],45,,,,,,,,,,,,,,,,,,AC Milan,243,00:12:45.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cec9d70b-ab72-485a-9d4a-3f8b28d39681,2206,,,"[27.2, 57.5]",3879734,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,120,AC Milan,243,['8e8f9247-b509-4c99-ae82-886b2ccf0319'],48,,,,,,,,,,,,,,,,,,AC Milan,243,00:12:48.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8da4e96-909c-470b-975a-5491cd9f1504,2210,,,"[32.9, 73.3]",3879734,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignazio Abate,7463.0,Right Back,120,AC Milan,243,['fa9c28fa-5263-4845-8015-5d5bc6b286e9'],50,,,,,,,,,,,,,,,,,,AC Milan,243,00:12:50.559,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4f3cced-6f26-46cb-9742-6cfdc44d190d,2213,,,"[92.9, 72.8]",3879734,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Barwuah Balotelli,3371.0,Right Center Forward,120,AC Milan,243,['fc62b356-9d52-4448-9b4b-e6fbc1fcd030'],55,,,,,,,,,,,,,,,,,,AC Milan,243,00:12:55.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcfcc392-cdb6-4e43-914e-a9b354a1e4aa,2217,,,"[111.6, 65.3]",3879734,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keisuke Honda,5683.0,Right Midfield,120,AC Milan,243,"['a34f8c66-c3cc-4bbf-8997-553df8367474', 'e3725a22-d8f8-4a4f-9790-e3d367ce0acd']",1,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:01.889,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7bc73cff-34fc-41ee-9bc6-e465dc316820,2221,,,"[70.5, 10.1]",3879734,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ryder Matos Santos,7696.0,Right Center Forward,121,Udinese,230,['c603849c-6837-4e6f-b3cd-f4079ffb7ecf'],32,,,,,,,,,,,,,,,,,,Udinese,230,00:13:32.608,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee2a7655-3c2e-4813-9def-53004fe1cf2c,2224,,,"[41.6, 58.2]",3879734,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,122,AC Milan,243,['6664568c-7299-4bb5-a157-8bb2ab4079f2'],33,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:33.996,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4827b74-3fb4-4e9b-9971-a4c492b4b8e6,2227,,,"[38.1, 26.9]",3879734,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Antonelli,8874.0,Left Back,122,AC Milan,243,['ea6931e0-ec3d-4984-b06d-7a01ec2f4cc1'],36,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:36.182,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9eccd5f-753d-4180-9156-fdbc58d4ce6f,2231,,,"[55.1, 10.2]",3879734,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,M''Baye Babacar Niang,5661.0,Left Midfield,122,AC Milan,243,['952cad7e-bd1e-4d1f-b545-e2e3e2411008'],39,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:39.306,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3bc9249-dd25-49a1-8650-7d31cd01cbf0,2234,,,"[35.7, 14.0]",3879734,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Antonelli,8874.0,Left Back,122,AC Milan,243,['09d4a7ea-088b-4038-be35-d880868ef836'],40,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:40.356,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,04ce6847-e222-4c24-988a-71f52754eb59,2237,,,"[40.4, 28.1]",3879734,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Montolivo,7166.0,Right Defensive Midfield,122,AC Milan,243,['a2f1f7ba-9091-442d-9442-bc6c1e33b3cb'],42,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:42.137,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30ba2330-a884-434c-bf22-2d4094e2a41c,2240,,,"[36.2, 69.7]",3879734,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,122,AC Milan,243,['c406d6d3-935d-42b4-b3b1-18142885e8c1'],44,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:44.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f97030e7-dc88-4a92-8efe-1a1bd6c215f5,2244,,,"[44.9, 74.9]",3879734,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignazio Abate,7463.0,Right Back,122,AC Milan,243,['1995697b-9e49-4219-b88d-dd74657f6224'],46,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:46.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bdcfe55-4a8b-4e6f-ac4e-a11c5052dc83,2247,,,"[51.3, 61.3]",3879734,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,122,AC Milan,243,['44d5d287-ca03-4deb-821d-5fa8808a9060'],48,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:48.858,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a7dc310a-25ee-4ae3-b924-31bc2cfca65a,2250,,,"[67.8, 49.7]",3879734,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Barwuah Balotelli,3371.0,Right Center Forward,122,AC Milan,243,['570d6433-ba2c-4c50-9fa0-f53cf6564101'],50,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:50.398,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d28596b4-b46e-466c-9531-ae0075a67e34,2252,,,"[75.4, 26.9]",3879734,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryder Matos Santos,7696.0,Right Center Forward,122,AC Milan,243,['1f157b77-6fbb-4b07-9a83-c49225bb6210'],52,,,,,,,,,,,,,,,,,,Udinese,230,00:13:52.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,976c5a4c-c3d6-45bb-ae4b-88a4168fcdd1,2254,,,"[62.6, 53.0]",3879734,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mario Barwuah Balotelli,3371.0,Right Center Forward,123,AC Milan,243,['886a8b11-47b6-494b-af5d-ca7746eaeeee'],2,,,,,,,,,,,,,,,,,,AC Milan,243,00:14:02.611,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4152c5c-18a0-4979-903f-611939f45567,2256,,,"[55.8, 56.5]",3879734,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Riccardo Montolivo,7166.0,Right Defensive Midfield,123,AC Milan,243,['fdb7d612-86f7-499c-9b00-429411fdbf41'],3,,,,,,,,,,,,,,,,,,AC Milan,243,00:14:03.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b24e9d9b-5d88-435f-bd06-85077def350d,2259,,,"[65.7, 18.0]",3879734,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,M''Baye Babacar Niang,5661.0,Left Midfield,123,AC Milan,243,['309ffebf-06ea-4617-b21f-e1e3b9edce56'],7,,,,,,,,,,,,,,,,,,AC Milan,243,00:14:07.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f38e62e0-752e-4770-b979-1d16f4f5d4c7,2262,,,"[68.4, 39.0]",3879734,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Riccardo Montolivo,7166.0,Right Defensive Midfield,123,AC Milan,243,['6252293d-2e49-4dc9-805c-0eeed9f00811'],11,,,,,,,,,,,,,,,,,,AC Milan,243,00:14:11.884,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,56873c6d-108f-42c0-afef-f29ac20f005e,2265,,,"[78.3, 67.7]",3879734,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ignazio Abate,7463.0,Right Back,123,AC Milan,243,['9be97227-5fa8-4262-901e-3cc4c8278e41'],14,,,,,,,,,,,,,,,,,,AC Milan,243,00:14:14.630,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,eb64dbac-3422-4fa7-a62d-cc1a578dd878,2273,,,"[56.0, 19.6]",3879734,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ryder Matos Santos,7696.0,Right Center Forward,123,AC Milan,243,['9c9bc338-8a80-4a66-8c4f-40ca9362a85c'],30,,,,,,,,,,,,,,,,,,Udinese,230,00:14:30.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365330e-6036-4182-a5ad-a0267bbe5b92,2275,,,"[71.6, 53.5]",3879734,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Riccardo Montolivo,7166.0,Right Defensive Midfield,123,AC Milan,243,['1e9b8a68-b202-43d7-8395-0978ca5c2003'],31,,,,,,,,,,,,,,,,,,AC Milan,243,00:14:31.399,Ball Receipt*,
