50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[13.1, 21.6]",,,,,,,,,,,,2.159779,,,,,,,,,,,,,,ecb43853-e9e6-4c03-8f8a-d0f8a38f4d08,701,,"[10.1, 23.9]",3879822,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Massimo Gobbi,8645.0,Left Back,44,Chievo,231,"['5b87b3d1-8a71-41b5-a959-ce2537eb4e36', '749f29af-bc76-44bb-9be1-b1d51c736395', '752d43b2-385d-42f7-af97-af44229f7411']",20,,,,,,,,,,,,,,,,,Chievo,231,00:18:20.751,Carry,True
,,,,,"[71.8, 2.1]",,,,,,,,,,,,2.188698,,,,,,,,,,,,,,7193f820-2565-46cc-9159-6eea65b16663,717,,"[79.4, 8.6]",3879822,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Perparim Hetemaj,7046.0,Left Center Midfield,45,Chievo,231,"['58ba1d27-2eb8-4e9b-b7ea-db72b2561035', 'a596ca74-e276-44b1-b5b1-5f9e16de3d88', 'df9853d2-3a9a-4f9d-8495-ebb8c14cde4e']",53,,,,,,,,,,,,,,,,,Chievo,231,00:18:53.280,Carry,True
,,,,,"[83.8, 14.8]",,,,,,,,,,,,2.753116,,,,,,,,,,,,,,511e18fb-1e72-4b30-8e1e-5392596bcbac,720,,"[68.7, 12.1]",3879822,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Radovanović,7042.0,Center Defensive Midfield,45,Chievo,231,"['6cda505f-0376-4539-8610-280f3e1728d1', 'de09608c-bd4b-4d13-82bf-7226f2d25253']",57,,,,,,,,,,,,,,,,,Chievo,231,00:18:57.365,Carry,
,,,,,"[80.2, 28.6]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,0cca0652-13d6-415b-8cdb-e1d08343d3ba,723,,"[80.5, 28.8]",3879822,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Valter Birsa,7045.0,Center Attacking Midfield,45,Chievo,231,"['459e2539-6fc3-4c8d-8b0d-5ace3a45edd7', 'f6e76dee-a9dd-48e3-944c-484e706d93c4']",1,,,,,,,,,,,,,,,,,Chievo,231,00:19:01.301,Carry,
,,,,,"[91.0, 26.1]",,,,,,,,,,,,0.751658,,,,,,,,,,,,,,1046870c-d31b-417a-8c7d-5e4908f286f4,727,,"[90.5, 26.6]",3879822,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Riccardo Meggiorini,11643.0,Right Center Forward,45,Chievo,231,"['4d3c38f3-fca7-4f8b-9cfa-65242fb062ad', 'b56b42e0-70c9-4023-a47a-1cd6d9cf2ef4', 'eb13f9bb-4423-4013-9607-1519470e13e3']",2,,,,,,,,,,,,,,,,,Chievo,231,00:19:02.093,Carry,True
,,,,,"[114.8, 19.4]",,,,,,,,,,,,1.708774,,,,,,,,,,,,,,39ca7d54-9d81-4533-8367-1d958ab6f51a,730,,"[112.9, 17.4]",3879822,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Radovanović,7042.0,Center Defensive Midfield,45,Chievo,231,"['0ac3365f-5b71-41a6-be56-83c450631aec', '80f801eb-0d47-4af0-96f6-1539badea102']",5,,,,,,,,,,,,,,,,,Chievo,231,00:19:05.365,Carry,
,,,,,"[100.7, 31.4]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,,ff1921da-6088-44d6-98ee-d2bff325db7d,733,,"[100.7, 31.6]",3879822,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Valter Birsa,7045.0,Center Attacking Midfield,45,Chievo,231,"['37720b13-1faa-448b-a9d8-1c372c9ab3f7', '85045bf7-5627-4298-aa12-af8544e537a6']",8,,,,,,,,,,,,,,,,,Chievo,231,00:19:08.169,Carry,
,,,,,"[68.6, 75.7]",,,,,,,,,,,,0.737829,,,,,,,,,,,,,,2e122075-55bf-4a18-a3de-669466eb0051,751,,"[69.9, 75.7]",3879822,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Silvan Widmer,7796.0,Right Wing Back,46,Udinese,230,"['6dcdedec-0f1e-44a1-8e45-4a0b8e72f7b1', 'd0fd7743-2bc5-4f99-a405-e68e67a04d26']",40,,,,,,,,,,,,,,,,,Udinese,230,00:19:40.381,Carry,
,,,,,"[41.0, 19.4]",,,,,,,,,,,,3.357228,,,,,,,,,,,,,,4fc8724c-bbdc-4565-a39a-d1439d7a66f9,757,,"[29.6, 6.7]",3879822,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Massimo Gobbi,8645.0,Left Back,47,Chievo,231,"['629e4218-9d78-4721-9aee-c5dff6b696be', '82ae3433-cc63-4839-a808-6d65c9b069da', '97366350-edeb-411c-8307-45ca7cbf452b']",44,,,,,,,,,,,,,,,,,Chievo,231,00:19:44.519,Carry,True
,,,,,"[36.9, 37.2]",,,,,,,,,,,,0.679481,,,,,,,,,,,,,,3fc8aeda-96eb-45c5-97a9-a25ded6f2b84,760,,"[36.7, 37.9]",3879822,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Radovanović,7042.0,Center Defensive Midfield,47,Chievo,231,"['44367857-759f-45c3-b265-ab88d7069179', '869cc9d6-d979-48e8-b5da-390c36204fbb']",49,,,,,,,,,,,,,,,,,Chievo,231,00:19:49.163,Carry,
,,,,,"[40.1, 61.2]",,,,,,,,,,,,1.39928,,,,,,,,,,,,,,06933f04-533e-4894-9131-935057ac07f9,763,,"[35.5, 62.7]",3879822,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabrizio Cacciatore,7050.0,Right Back,47,Chievo,231,"['4c68b036-a1e5-4814-99b5-03fe789c5096', 'fded1bf0-60c6-400d-8358-5cbc025a12af']",51,,,,,,,,,,,,,,,,,Chievo,231,00:19:51.825,Carry,
,,,,,"[25.6, 48.3]",,,,,,,,,,,,0.885089,,,,,,,,,,,,,,c855208b-ac38-49ed-b261-69de1c4673e9,766,,"[29.4, 47.5]",3879822,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Gamberini,7052.0,Right Center Back,47,Chievo,231,"['4d9a9dbe-505b-43f9-9213-0848f6a8a465', 'd314e85e-1cc1-4cfc-a7ae-8dd70abd509b']",55,,,,,,,,,,,,,,,,,Chievo,231,00:19:55.114,Carry,
,,,,,"[33.8, 43.5]",,,,,,,,,,,,0.58100003,,,,,,,,,,,,,,c9c0449c-a169-48b1-b1c3-482fb175b7e7,769,,"[36.0, 44.8]",3879822,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Radovanović,7042.0,Center Defensive Midfield,47,Chievo,231,"['11bdaec5-8247-404d-a631-24e436ecc79a', '2389a5f2-a8f5-4c36-a908-9be6b3378d92']",57,,,,,,,,,,,,,,,,,Chievo,231,00:19:57.107,Carry,
,,,,,"[28.1, 17.2]",,,,,,,,,,,,0.137918,,,,,,,,,,,,,,f0e2d178-1266-4a30-96d1-b1e1ee04fd8a,772,,"[25.7, 16.7]",3879822,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Boštjan Cesar,8877.0,Left Center Back,47,Chievo,231,"['a0be652c-1cc7-46c1-8371-e8330369ef1d', 'ac254e77-3a8c-4b1b-bbe9-94bcd98a963b']",0,,,,,,,,,,,,,,,,,Chievo,231,00:20:00.104,Carry,
,,,,,"[32.1, 37.2]",,,,,,,,,,,,1.391519,,,,,,,,,,,,,,e6eb52bd-350c-4893-a80a-8d4d5d7b3cd8,775,,"[28.3, 35.3]",3879822,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Radovanović,7042.0,Center Defensive Midfield,47,Chievo,231,"['76c3717e-ed9c-47ce-95bd-799a41b13a07', '9d0d8289-3220-4cba-862c-338a86996d64']",1,,,,,,,,,,,,,,,,,Chievo,231,00:20:01.518,Carry,
,,,,,"[39.3, 59.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,298be5c7-358f-47d4-a9b6-47679f8b1ac7,778,,"[38.8, 59.5]",3879822,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Nahuel Castro,7049.0,Right Center Midfield,47,Chievo,231,"['56a5825b-cf15-44ed-b0d0-51c22cfcd1db', '58adf515-8751-442f-9cea-9c939e283682']",4,,,,,,,,,,,,,,,,,Chievo,231,00:20:04.419,Carry,
,,,,,"[31.4, 51.8]",,,,,,,,,,,,0.090406,,,,,,,,,,,,,,79e19a2e-89e4-42bc-8340-80c3d672b42f,781,,"[31.4, 51.8]",3879822,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Gamberini,7052.0,Right Center Back,47,Chievo,231,"['30ba866a-32ef-43d5-b48e-7c0d80231bcb', '675e6850-f7d3-44d0-90ed-3fbdc8d2c2bd']",5,,,,,,,,,,,,,,,,,Chievo,231,00:20:05.770,Carry,
,,,,,"[37.1, 28.8]",,,,,,,,,,,,2.03927,,,,,,,,,,,,,,2f0544af-e899-4c08-9edd-0ade15cc6256,784,,"[35.7, 27.5]",3879822,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Radovanović,7042.0,Center Defensive Midfield,47,Chievo,231,"['2aa9d590-ab77-4aa0-a02f-baa1e368bcd4', '59b7b405-a06a-4ee3-9042-2cf3b5be2f1d']",7,,,,,,,,,,,,,,,,,Chievo,231,00:20:07.450,Carry,
,,,,,"[61.6, 23.5]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,7c5b47e3-2391-46b3-b0be-6cf24f79ea6c,788,,"[63.4, 24.2]",3879822,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Massimo Gobbi,8645.0,Left Back,47,Chievo,231,"['55590585-04e8-4db0-8d51-fb594a0adaa6', '56802d39-5a7a-4cda-9ade-22e75ef1708d', '571e2d00-d251-4cb4-959b-3f2e90739820']",10,,,,,,,,,,,,,,,,,Chievo,231,00:20:10.967,Carry,True
,,,,,"[48.2, 11.0]",,,,,,,,,,,,1.021374,,,,,,,,,,,,,,ed0f5175-47bf-4b32-aec4-0d8467fce50a,791,,"[44.3, 9.7]",3879822,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Boštjan Cesar,8877.0,Left Center Back,47,Chievo,231,"['1d000c41-e777-4faa-9a3e-fddfb1d507fa', '3e869c7c-1ed4-4ad3-823a-d9630cdf02ea']",13,,,,,,,,,,,,,,,,,Chievo,231,00:20:13.032,Carry,
,,,,,"[60.1, 4.2]",,,,,,,,,,,,1.856334,,,,,,,,,,,,,,7592c98a-dc48-49c3-94c9-5775a426276f,794,,"[63.4, 4.4]",3879822,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,47,Chievo,231,"['5764d1af-0b09-4159-8f3e-babba94fe7d3', '86dda3e3-3c68-4ee1-82ca-1def0cfc3581', '9e19c862-30b2-47da-9be7-8a839492ee4e']",15,,,,,,,,,,,,,,,,,Chievo,231,00:20:15.667,Carry,True
,,,,,"[45.2, 46.8]",,,,,,,,,,,,1.157282,,,,,,,,,,,,,,6ffd8260-0c86-4a18-8b56-9baefec24723,798,,"[45.1, 42.2]",3879822,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Gamberini,7052.0,Right Center Back,47,Chievo,231,"['44fab3ed-8210-4455-98fc-7fa0fe86137f', '8265a5d1-8a97-4ed1-814a-3a04cbccece3']",20,,,,,,,,,,,,,,,,,Chievo,231,00:20:20.204,Carry,
,,,,,"[57.9, 68.2]",,,,,,,,,,,,2.838216,,,,,,,,,,,,,,332b6255-9b6e-4330-a8e7-092530ede056,801,,"[56.1, 67.2]",3879822,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabrizio Cacciatore,7050.0,Right Back,47,Chievo,231,"['bd1c352a-a828-48d3-8de1-79bc32c50c32', 'c68ca506-cffe-4731-a5d4-f627b03cbc69']",23,,,,,,,,,,,,,,,,,Chievo,231,00:20:23.876,Carry,
,,,,,"[57.3, 58.3]",,,,,,,,,,,,2.19404,,,,,,,,,,,,,,1be43af8-17a4-4dbe-90a0-bd803fd3a4e7,804,,"[61.7, 45.0]",3879822,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,47,Chievo,231,"['77255a68-baed-494d-aee2-c6b3ce6e8e75', '94f1a34e-a0b0-45b4-a735-56b221da4f3b', 'f9823285-d358-458d-8851-7da3ecf2a509']",28,,,,,,,,,,,,,,,,,Chievo,231,00:20:28.381,Carry,True
,,,,,"[84.2, 58.8]",,,,,,,,,,,,1.403258,,,,,,,,,,,,,,c545bcb6-715f-433e-95d3-b2e5356f1f11,809,,"[89.1, 57.3]",3879822,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Inglese,7043.0,Left Center Forward,47,Chievo,231,"['0c2cb498-97e5-4d08-bca1-ad92477d094a', '2cf35af9-0197-403b-b3e5-a3663c08bad4', 'b06f116f-a2fd-449f-ac8f-a59c3dcce718', 'e663b0ec-6b05-4baa-8782-bd269479e724']",32,,,,,,,,,,,,,,,,,Chievo,231,00:20:32.250,Carry,True
,,,,,"[40.5, 24.4]",,,,,,,,,,,,0.89388,,,,,,,,,,,,,,8d415033-8706-43ee-a738-8f733c0093a7,814,,"[35.6, 23.4]",3879822,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Danilo Larangeira,7799.0,Center Back,48,Udinese,230,"['06d20004-8e0c-43c6-bba5-7d511f18da15', '826e7281-b50b-406d-a3b6-10ea244b8973']",34,,,,,,,,,,,,,,,,,Udinese,230,00:20:34.178,Carry,
,,,,,"[58.9, 18.6]",,,,,,,,,,,,1.487808,,,,,,,,,,,,,,2b774ffd-b992-408e-8768-8b634c5451fe,817,,"[52.1, 19.8]",3879822,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,48,Udinese,230,"['2e44e1f7-c71c-47ee-9f98-e69e913b9a58', '911ca9b4-79f2-4767-96c7-624134b44d95']",35,,,,,,,,,,,,,,,,,Udinese,230,00:20:35.985,Carry,
,,,,,"[86.6, 43.2]",,,,,,,,,,,,2.307149,,,,,,,,,,,,,,182b369b-2c67-47cf-8f8f-4302a3af2268,820,,"[64.4, 39.0]",3879822,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Cyril Théréau,8272.0,Left Center Forward,48,Udinese,230,"['58a5af7d-8049-4d55-8892-ddf5eb53ceb3', '5c4eddaf-599c-4fe3-adcb-40ddd13cfa19', '73b4dcaf-b051-476c-9885-2cdba51f1c8e']",38,,,,,,,,,,,,,,,,,Udinese,230,00:20:38.771,Carry,True
,,,,,"[104.3, 43.3]",,,,,,,,,,,,1.097671,,,,,,,,,,,,,,415d3b8a-cd55-4a7c-96d1-c095582069f3,824,,"[99.5, 40.5]",3879822,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,48,Udinese,230,"['1d06318d-cd7d-4244-bdf0-f06be35f8055', 'bccd7e5b-de33-416b-971e-35cf9cdc196d', 'd6904d10-4947-4189-92d2-a9c80e30bd24']",42,,,,,,,,,,,,,,,,,Udinese,230,00:20:42.013,Carry,True
,,,,,"[31.4, 54.9]",,,,,,,,,,,,0.881162,,,,,,,,,,,,,,6e34c0f4-cc09-49aa-871b-e0d98bd69390,832,,"[30.9, 54.7]",3879822,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alessandro Gamberini,7052.0,Right Center Back,50,Chievo,231,"['7dbd8246-b27f-47b1-bfc6-8810de0dcfdd', 'dc881c18-b1b1-47ef-8277-eb6c33810cec']",13,,,,,,,,,,,,,,,,,Chievo,231,00:21:13.345,Carry,
,,,,,"[43.0, 17.0]",,,,,,,,,,,,1.615247,,,,,,,,,,,,,,561236cd-5bf7-4e7f-aaa7-a49f5201ab00,835,,"[40.6, 23.1]",3879822,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Boštjan Cesar,8877.0,Left Center Back,50,Chievo,231,"['3778fe38-70f6-4c5c-a0c4-df115595f99b', 'f1051bc2-081f-4b42-a11f-36b0d4567796']",16,,,,,,,,,,,,,,,,,Chievo,231,00:21:16.500,Carry,
,,,,,"[40.8, 32.5]",,,,,,,,,,,,0.755623,,,,,,,,,,,,,,3d8b8e8a-5f3f-45ee-9ab4-8027f2c4c4ab,838,,"[40.8, 32.7]",3879822,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alessandro Gamberini,7052.0,Right Center Back,50,Chievo,231,"['4951f17a-845b-4fba-a84d-23ffdecba016', 'b9a0f6d8-9e02-4c9c-911c-48279199892b']",20,,,,,,,,,,,,,,,,,Chievo,231,00:21:20.236,Carry,
,,,,,"[45.1, 59.5]",,,,,,,,,,,,1.889254,,,,,,,,,,,,,,45ecee1d-ec42-4e6b-b3fb-42c0fdcf26a6,841,,"[44.1, 60.0]",3879822,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ivan Radovanović,7042.0,Center Defensive Midfield,50,Chievo,231,"['17bb680c-bb3a-4ae9-afc4-a7b3cfc5bf29', '5d972d8f-a433-4129-94de-5425612f0726']",22,,,,,,,,,,,,,,,,,Chievo,231,00:21:22.197,Carry,
,,,,,"[76.8, 53.6]",,,,,,,,,,,,0.033235002,,,,,,,,,,,,,,6d061230-8540-404a-80b4-ccf4d90f86df,845,,"[77.6, 55.3]",3879822,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Riccardo Meggiorini,11643.0,Right Center Forward,50,Chievo,231,"['c19caf55-eae4-4027-bced-c1047fb14e5e', 'd41faff6-5f08-4db3-a406-8ccd18bbe17b']",25,,,,,,,,,,,,,,,,,Chievo,231,00:21:25.307,Carry,
,,,,,"[75.0, 4.7]",,,,,,,,,,,,2.968245,,,,,,,,,,,,,,c310e7fb-77b5-4d51-b4e8-895c02204b2a,853,,"[54.6, 3.9]",3879822,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,51,Udinese,230,"['3d727d65-778e-47a6-961b-6bdf961bcf9c', '599af355-b65a-425c-a28f-4d1974e9db25', '6a1d1229-9c84-4a60-a75e-761e8ecaec4e']",28,,,,,,,,,,,,,,,,,Udinese,230,00:21:28.333,Carry,True
,,,,,"[110.4, 5.7]",,,,,,,,,,,,1.767032,,,,,,,,,,,,,,6eb4782c-4c90-40fe-acb7-21ee434918f5,858,,"[106.9, 6.2]",3879822,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cyril Théréau,8272.0,Left Center Forward,52,Udinese,230,"['212a5eef-5aeb-4bf5-8afc-4ad1433c661a', '88a11b55-426b-4035-ae16-deb105db4aaa', '9122039b-29b1-493b-bbc5-82903231adf6']",38,,,,,,,,,,,,,,,,,Udinese,230,00:21:38.749,Carry,True
,,,,,"[103.4, 5.9]",,,,,,,,,,,,0.852091,,,,,,,,,,,,,,e86f1ee7-0e39-4bdc-be3a-da447d91514f,862,,"[103.9, 6.6]",3879822,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,52,Udinese,230,"['79e5dbe2-e0fc-4413-92ee-690628e1b909', 'd17227af-f989-47c6-8a40-e9f84e30e544']",41,,,,,,,,,,,,,,,,,Udinese,230,00:21:41.591,Carry,
,,,,,"[94.5, 18.4]",,,,,,,,,,,,0.791007,,,,,,,,,,,,,,e63fb7ac-c6bc-46ec-86ac-c86429718725,865,,"[92.0, 17.1]",3879822,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovanni Pasquale,386656.0,Left Wing Back,52,Udinese,230,"['3923b284-839e-4031-95f3-20bda6d1b926', '90a90052-05cd-4936-b487-545be8b34975']",43,,,,,,,,,,,,,,,,,Udinese,230,00:21:43.983,Carry,
,,,,,"[67.1, 62.3]",,,,,,,,,,,,0.482229,,,,,,,,,,,,,,3bac98af-66d2-4c1e-8fb8-bd4275a99644,872,,"[72.5, 63.1]",3879822,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Molla Wagué,3577.0,Right Center Back,52,Udinese,230,"['2bb84fac-b009-4786-9520-2437451565bc', 'ddf7ee4b-d08d-4ef4-b8ab-cd9fa59a0dac']",52,,,,,,,,,,,,,,,,,Udinese,230,00:21:52.085,Carry,
,,,,,"[65.9, 43.9]",,,,,,,,,,,,0.626333,,,,,,,,,,,,,,a27d0121-2574-49e1-b46c-d76dd6cee587,875,,"[67.8, 53.3]",3879822,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Zdravko Kuzmanović,6577.0,Center Defensive Midfield,52,Udinese,230,"['5e6af229-2207-470e-818d-a7d4c4161a14', 'aed541ce-8a35-4735-a4c5-ce9b02af901b']",54,,,,,,,,,,,,,,,,,Udinese,230,00:21:54.007,Carry,
,,,,,"[67.9, 16.2]",,,,,,,,,,,,1.241591,,,,,,,,,,,,,,474b7bc6-39f3-4e9b-8813-efe732c457f2,878,,"[67.1, 29.4]",3879822,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,52,Udinese,230,"['2f652e20-13b7-43ff-bc32-7821483ed5ab', '98e98f00-0442-4961-8fe2-a7c5085a4fbd']",56,,,,,,,,,,,,,,,,,Udinese,230,00:21:56.142,Carry,
,,,,,"[78.8, 7.3]",,,,,,,,,,,,0.707579,,,,,,,,,,,,,,4cfd0174-7b47-41bf-ae45-194827e007a4,881,,"[78.2, 7.1]",3879822,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovanni Pasquale,386656.0,Left Wing Back,52,Udinese,230,"['4083b8dd-b1a8-4d94-9b81-a7572d6eda96', 'cf146d0c-0d81-4ff8-8632-5fb9ac912292']",58,,,,,,,,,,,,,,,,,Udinese,230,00:21:58.435,Carry,
,,,,,"[109.8, 6.8]",,,,,,,,,,,,1.296311,,,,,,,,,,,,,,40c807a6-3138-478a-94ee-0c46f80c7f47,886,,"[93.8, 6.8]",3879822,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovanni Pasquale,386656.0,Left Wing Back,52,Udinese,230,"['c25737b5-096c-4bc0-9167-cbcb2e5bb60b', 'f7e5877a-c110-4429-b00b-a7d8fd45b3f3']",2,,,,,,,,,,,,,,,,,Udinese,230,00:22:02.783,Carry,
,,,,,"[105.0, 11.0]",,,,,,,,,,,,1.964248,,,,,,,,,,,,,,e02c5983-7ee8-4a3e-be2c-9c9e4a934a30,891,,"[104.6, 7.9]",3879822,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovanni Pasquale,386656.0,Left Wing Back,52,Udinese,230,"['104d5939-f9a1-429a-ae69-ebf3ef12e2e2', '10bc3681-b5d6-4903-baa3-3ce2dcb4888d', 'e2b93318-c82d-436f-8cfb-124dc92dd8dd']",8,,,,,,,,,,,,,,,,,Udinese,230,00:22:08.451,Carry,True
,,,,,"[89.0, 72.2]",,,,,,,,,,,,0.51296,,,,,,,,,,,,,,65ae0e45-ac38-462f-aa86-8238d3082983,895,,"[92.3, 68.2]",3879822,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Silvan Widmer,7796.0,Right Wing Back,52,Udinese,230,"['076c5f12-59aa-4001-8640-e0ee7b661ede', 'ea73a5a7-21a6-44ba-8f23-d2091bcee3d2']",14,,,,,,,,,,,,,,,,,Udinese,230,00:22:14.321,Carry,
,,,,,"[64.7, 61.0]",,,,,,,,,,,,1.394761,,,,,,,,,,,,,,6dd28c1c-8de3-4377-a3a5-fae01a5d329f,898,,"[69.5, 60.9]",3879822,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Molla Wagué,3577.0,Right Center Back,52,Udinese,230,"['3f4fb30d-b6a6-43b9-9780-b83fc7753030', 'c4f2bd42-82a4-4eac-9ba5-8a23eb9244b0']",16,,,,,,,,,,,,,,,,,Udinese,230,00:22:16.608,Carry,
,,,,,"[56.5, 38.1]",,,,,,,,,,,,0.821309,,,,,,,,,,,,,,94e783fc-5aec-4f05-96a3-f8a28365d645,901,,"[56.5, 38.1]",3879822,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danilo Larangeira,7799.0,Center Back,52,Udinese,230,"['6de44b37-1cf1-428e-983a-7087a11e2006', 'a00b5768-763a-477e-8cb7-26cda5d5d23f']",19,,,,,,,,,,,,,,,,,Udinese,230,00:22:19.772,Carry,
,,,,,"[57.2, 15.6]",,,,,,,,,,,,1.160854,,,,,,,,,,,,,,1b01e6c7-fe7b-4b34-a696-60fa823e68a8,904,,"[58.2, 18.0]",3879822,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,52,Udinese,230,"['8f0a1f51-89e4-4b8a-9556-2151ea279cd8', 'aae9ea81-7491-45d8-9b60-ef78de68ae33']",22,,,,,,,,,,,,,,,,,Udinese,230,00:22:22.250,Carry,
,,,,,"[78.5, 55.2]",,,,,,,,,,,,0.690273,,,,,,,,,,,,,,90a0bf8d-03ad-4de1-87d0-17177b46c83d,916,,"[78.7, 55.3]",3879822,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Valter Birsa,7045.0,Center Attacking Midfield,53,Chievo,231,"['3566ba7d-f2bc-48af-a621-47e7b4b62fec', '9ffa7472-4c9a-45a0-bc76-109aec62e0cb']",58,,,,,,,,,,,,,,,,,Chievo,231,00:22:58.871,Carry,
,,,,,"[109.2, 69.2]",,,,,,,,,,,,2.612873,,,,,,,,,,,,,,df948c06-8b10-4cee-ab8b-4ab64b063e27,919,,"[100.6, 67.0]",3879822,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Roberto Inglese,7043.0,Left Center Forward,53,Chievo,231,"['2533b181-a911-4612-8bac-6da1c3887f56', '7c705096-fbf6-41be-a086-27a7e5d28de9', 'c1e0f6c8-39ef-48ff-9467-f89550f839ed']",1,,,,,,,,,,,,,,,,,Chievo,231,00:23:01.266,Carry,True
