50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.704572,,,,,,,,,,,,,,d84972be-8e11-4a36-a574-94bd446e14a6,138,,,"[36.3, 75.6]",3749274,2,,,,,-2.109773,,Right Foot,,,,"[24.1, 55.2]",Ground Pass,,23.769728,,,,Kolo Habib Touré,38412.0,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,9,Arsenal,1,['1209de96-2ea8-455b-b275-80971afb3a79'],16,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:16.867,Pass,
,,,,,,,,,,,,,,,,,,1.201136,,,,,,,,,,,,,,3dfe1ef0-d14d-40f1-afaf-c51bb720d266,141,,,"[22.7, 54.8]",3749274,2,,,,,-0.07339732,,Right Foot,,,,"[36.3, 53.8]",Ground Pass,,13.636715,,,,Ray Parlour,24972.0,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,9,Arsenal,1,['0049d782-710d-4a27-8281-3b31398a4b81'],20,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:20.171,Pass,
,,,,,,,,,,,,,,,,,,1.137717,,,,,,,,,,,,,,e010527e-fdfe-4ca1-9827-04e5933d0c4e,145,,,"[34.9, 53.7]",3749274,2,,,,,1.7789185,,Right Foot,,,,"[31.5, 69.8]",Ground Pass,,16.45509,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,1,Regular Play,Ray Parlour,24972.0,Right Defensive Midfield,9,Arsenal,1,"['2fd001e2-5307-4a96-a21a-9b0cdcf3fba4', '89a8f648-c80e-43f4-b299-e24ed48837d0']",21,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:21.426,Pass,True
,,,,,,,,,,,,,,,,,,1.234364,,,,,,,,,,,,,,2467f959-68d1-4784-bba1-3b4f2feebaf4,148,,,"[30.3, 65.6]",3749274,2,,,,,0.6844212,,Right Foot,,,,"[42.8, 75.8]",Ground Pass,,16.133505,,,,David Bentley,376521.0,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,9,Arsenal,1,['da468f65-7987-46ce-bf3c-25dcd5de9fdc'],23,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:23.495,Pass,
,,,,,,,,,,,,,,,,,,1.190134,,,,,,,,,,,,,,5c191342-8e82-4c34-b515-9d0a7fdd4b69,151,,,"[42.8, 75.8]",3749274,2,,,,,-2.874732,,Right Foot,,,,"[28.9, 72.0]",Ground Pass,,14.410066,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,1,Regular Play,David Bentley,376521.0,Right Midfield,9,Arsenal,1,['b9a7d123-ce37-4e0b-a0aa-5b9f2e471c03'],25,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:25.968,Pass,
,,,,,,,,,,,,,,,,,,1.562524,,,,,,,,,,,,,,06fd5dc9-6f33-437b-85e8-24805de88547,154,,,"[33.1, 71.6]",3749274,2,,,,,-0.7601934,,Right Foot,,,,"[51.4, 54.2]",Ground Pass,,25.251732,,,,Thierry Henry,15516.0,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,9,Arsenal,1,['ed848c52-c20c-40d8-80d1-f1bed7148f6f'],27,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:27.845,Pass,
,,,,,,,,,,,,,,,,,,2.551975,,,,,,,,,,,,,,5592466f-9e73-4a13-b730-a4c2b89997dc,157,,,"[67.1, 35.3]",3749274,2,,,,,-1.1019675,,Right Foot,,,,"[82.7, 4.5]",Ground Pass,,34.525352,,,,Ashley Cole,12529.0,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Center Forward,9,Arsenal,1,['fe91edbb-525b-4712-a21c-32da40a47455'],33,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:33.566,Pass,
,,,,,,,,,,,,,,,,,,1.221619,,,,,,,,,,,,,,df0324c4-75be-4207-bf96-00c59a2837d6,160,,,"[96.8, 15.0]",3749274,2,,,,,2.4210386,,Left Foot,,,,"[88.6, 22.2]",Ground Pass,,10.912378,,,,Thierry Henry,15516.0,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,9,Arsenal,1,['2a1b6dd9-a916-4399-90bf-583209b7685d'],37,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:37.834,Pass,
,,,,,,,,,,,,,,,,,,1.757152,,,,,,,,,,,,,,3b2247d6-e54f-4481-abe2-4a09ff231e61,164,,,"[86.8, 35.9]",3749274,2,,,,,1.5899633,,Right Foot,,,,"[86.2, 67.2]",Ground Pass,,31.30575,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Center Forward,9,Arsenal,1,"['ac916a2d-3c79-4345-be00-2b878b0bf69b', 'dfdb66c5-d700-44fa-b49e-2b9e78032f4b']",43,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:43.004,Pass,True
,,,,,,,,,,,,,,,,,,1.114113,,,,,,,,,,,,,,5fbc16ad-db18-4773-9b28-d2edbf8144bf,167,,,"[86.2, 70.4]",3749274,2,,,,,0.7077105,,Left Foot,,,,"[95.2, 78.1]",Ground Pass,,11.844408,,,,David Bentley,376521.0,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,9,Arsenal,1,['dbc45f70-82f0-43ff-9582-495a4e21e2d4'],45,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:45.670,Pass,
,,,,,,,,,,,,,,,,,,1.357707,,,,,,,,,,,,,,c8b12e68-c1a7-47fa-ae9b-6e049d6f6099,170,,,"[94.8, 73.6]",3749274,2,,,,,-3.0006886,,Right Foot,,,,"[80.7, 71.6]",Ground Pass,,14.2411375,,,,Ray Parlour,24972.0,,,,,,1,Regular Play,David Bentley,376521.0,Right Midfield,9,Arsenal,1,['36bc429d-aff4-4ea4-b7e1-8e01e2397875'],48,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:48.799,Pass,
,,,,,,,,,,,,,,,,,,0.801855,,,,,,,,,,,,,,5880dc37-d49d-4e93-ba1f-776f63a1e91a,173,,,"[83.9, 58.2]",3749274,2,,,,,-1.0040671,,Right Foot,,,,"[93.0, 43.9]",Ground Pass,,16.949926,,,,Fredrik Ljungberg,15754.0,,,,,,1,Regular Play,Ray Parlour,24972.0,Right Defensive Midfield,9,Arsenal,1,['903ac13a-7316-4777-b28a-9181e88b9a4d'],53,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:53.109,Pass,
,,,,,,,,,,,,,,,,,,4.240214,,,,,,,,,,,,,,dcb6a8df-7bf7-4483-868f-e4e55a30bd7d,184,,,"[35.6, 24.7]",3749274,3,,,,,0.10813339,,Left Foot,,,,"[113.9, 33.2]",High Pass,,78.76002,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Dejan Stefanovic,40340.0,Left Center Back,10,Portsmouth,105,['62c553ec-9f80-47e6-8bc3-628e040d6d56'],20,,,,,,,,,,,,,,,,,,Portsmouth,105,00:03:20.470,Pass,
,,,,,,,,,,,,,,,,,,1.708347,,,,,,,,,,,,,,cd19e7dc-3b28-4c2c-ac69-03a1fedb34c3,187,,,"[14.6, 51.9]",3749274,3,,,,,0.957589,,Right Foot,,,,"[31.7, 76.2]",Ground Pass,,29.713633,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,1,Regular Play,Jens Lehmann,20015.0,Goalkeeper,11,Arsenal,1,['b19c1291-8c23-472b-ab72-ff32ea151299'],29,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:29.730,Pass,
,,,,,,,,,,,,,,,,,,1.205015,,,,,,,,,,,,,,3e2fd2e8-5a50-41cb-bc14-6545fb87b465,191,,,"[31.9, 73.8]",3749274,3,,,,,-0.4848171,,Right Foot,,,,"[56.2, 61.0]",Ground Pass,,27.465069,,,,José Antonio Reyes Calderón,23816.0,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,11,Arsenal,1,['07a963d9-58f3-44a7-b515-bd189d28afda'],33,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:33.368,Pass,
,,,,,,,,,,,,,,,,,,2.213568,,,,,,,,,,,,,,cd270e84-3086-49e5-bd66-c324bbddd18e,194,,,"[56.2, 60.0]",3749274,3,,,,,2.8670173,,Left Foot,,,,"[34.9, 66.0]",Ground Pass,,22.12894,,Incomplete,,Laureano Bisan-Etame Mayer,40222.0,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Right Center Forward,11,Arsenal,1,"['072ac3b6-375a-4eee-8cb8-03e73aebe33a', 'bbc4993e-8f5b-4271-ba77-59908dc89dc8']",34,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:34.641,Pass,
,,,,,,,,,,,,,,,,,,0.049425,,,,,,,,,,,,,,5120d680-9868-42b6-973c-9d0154a95c46,202,,,"[115.5, 22.3]",3749274,3,,,,,1.5707964,,Left Foot,,,,"[115.5, 24.9]",Low Pass,,2.6,,Incomplete,,,,,,,,,1,Regular Play,Trésor Lomana LuaLua,376518.0,Left Center Forward,12,Portsmouth,105,['4232884e-ed21-4c2c-a9f3-aa9663b090f1'],42,,,,,,,,,,,,,,,,,,Portsmouth,105,00:03:42.414,Pass,
,,,,,,,,,,,,,,,,,,1.223543,,,,,,,,,,,,,,6ac53b4c-fefc-4282-b8df-4aecb9bb8370,204,,,"[120.0, 0.1]",3749274,4,,,,,1.8400589,,Left Foot,,,,"[110.7, 33.8]",High Pass,,34.95969,,Incomplete,True,Dejan Stefanovic,40340.0,,,Outswinging,,Corner,1,From Corner,Matthew Taylor,4357.0,Left Back,13,Portsmouth,105,"['0215d947-ab95-467e-b38c-49ff290bcf7d', '3c2e3a4c-7e86-4765-b9fb-cc4893bd3d77']",10,,,,,,,,,,,,,,,,,,Portsmouth,105,00:04:10.842,Pass,
,,,,,,,,,,,,,,,,,,3.203731,,,,,,,,,,,,,,2c10db8e-8be4-4f9a-89a5-5f2b3bf9d5a1,208,,,"[85.8, 23.5]",3749274,4,,,,,-0.7051113,,Head,,,,"[104.6, 7.5]",High Pass,,24.686838,,,,Matthew Taylor,4357.0,,,,,Recovery,1,From Corner,Richard Hughes,376516.0,Left Midfield,13,Portsmouth,105,['649a2680-65fc-49ed-90f8-0d76ce6cd691'],14,,,,,,,,,,,,,,,,,,Portsmouth,105,00:04:14.516,Pass,
,,,,,,,,,,,,,,,,,,1.740345,,,,,,,,,,,,,,5cf84b72-67fb-4035-b142-6b4afccd323a,211,,,"[101.4, 5.1]",3749274,4,,,,,0.35171434,,Left Foot,,,,"[112.3, 9.1]",Ground Pass,,11.610771,,,,Nigel Quashie,40338.0,,,,,,1,From Corner,Matthew Taylor,4357.0,Left Back,13,Portsmouth,105,['bfdc2453-a007-4afa-85cc-5486289e61b2'],18,,,,,,,,,,,,,,,,,,Portsmouth,105,00:04:18.300,Pass,
,,,,,,,,,,,,,,,,,,1.084748,,,,,,,,,,,,,,b3842607-bc64-4acf-b752-8f9b05b230a9,219,,,"[3.6, 69.0]",3749274,4,,,,,-1.5152978,,Left Foot,,,,"[4.2, 58.2]",Ground Pass,,10.816654,,,,Kolo Habib Touré,38412.0,,,,,,1,Regular Play,David Bentley,376521.0,Right Midfield,14,Arsenal,1,['f2586cb6-12dd-40d4-99f1-faf3ccb868eb'],23,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:23.710,Pass,
,,,,,,,,,,,,,,,,,,0.800795,,,,,,,,,,,,,,e5dbcb25-af9c-435c-99a4-c0f322d3d771,222,,,"[5.0, 58.2]",3749274,4,,,,,1.4954674,,Right Foot,,,,"[5.8, 68.8]",Ground Pass,,10.630146,,,,Ray Parlour,24972.0,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,14,Arsenal,1,['4828c878-a006-4181-84b1-11c2486ea3cd'],24,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:24.842,Pass,
,,,,,,,,,,,,,,,,,,1.526236,,,,,,,,,,,,,,eb451539-1fc3-4b25-975b-93b02c63efc0,226,,,"[7.0, 71.0]",3749274,4,,,,,0.1309823,,Right Foot,,,,"[23.7, 73.2]",Low Pass,,16.844286,,,,José Antonio Reyes Calderón,23816.0,,,,,,1,Regular Play,Ray Parlour,24972.0,Right Defensive Midfield,14,Arsenal,1,['12ca14ce-4c78-4ed6-bc2b-4e122c18ba1c'],25,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:25.704,Pass,
,,,,,,,,,,,,,,,,,,1.028003,,,,,,,,,,,,,,ee020ea2-9067-4fce-bdb4-3a3dc7c0d4a8,229,,,"[51.0, 70.6]",3749274,4,,,,,-1.5188949,,Left Foot,,,,"[52.2, 47.5]",Ground Pass,,23.131147,,,,Thierry Henry,15516.0,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Right Center Forward,14,Arsenal,1,['4157c259-1021-4979-ba8a-cdb1ff8e23af'],30,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:30.572,Pass,
,,,,,,,,,,,,,,,,,,0.390106,,,,,,,,,,,,,,a82bc322-d814-48ed-bf4f-5b90c97f450c,232,,,"[52.2, 47.5]",3749274,4,,,,,-1.3258177,,Left Foot,,,,"[53.4, 42.7]",Low Pass,,4.9477267,,Incomplete,,Patrick Vieira,15515.0,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Center Forward,14,Arsenal,1,"['430a603b-4464-4fae-857a-03052ad2d3c3', 'a0950b2f-dce2-4983-ae39-9c7d49b5fe30']",32,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:32.328,Pass,
,,,,,,,,,,,,,,,,,,2.025859,,,,,,,,,,,,,,480a46a3-8979-4fa3-8b0e-e6c6ed1f3dc8,237,,,"[30.1, 12.8]",3749274,4,,,,,-0.10029132,,Left Foot,,,,"[46.0, 11.2]",Ground Pass,,15.9803,,Incomplete,,Ashley Cole,12529.0,,,,,,1,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,14,Arsenal,1,"['3e6374d5-7478-4ad3-aa2c-141a8bd52b00', 'd7d91b7e-45b3-4068-89d1-5512f127722d']",35,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:35.452,Pass,
,,,,,,,,,,,,,,,,,,1.771076,,,,,,,,,,,,,,6b9bab9b-761c-4bd8-bd6d-7c104ffb9744,241,,,"[53.8, 52.3]",3749274,4,,,,,-1.3780152,,Right Foot,,,,"[59.5, 23.1]",Ground Pass,,29.751135,,Incomplete,,Nigel Quashie,40338.0,,,,,,1,Regular Play,Yakubu Aiyegbeni,40337.0,Right Center Forward,14,Arsenal,1,"['62fbf06a-075c-46af-bd19-c8e55ab62007', '7dc9df3a-4cf0-4b7c-a53a-13b419bf0d5b']",41,,,,,,,,,,,,,,,,,,Portsmouth,105,00:04:41.455,Pass,
,,,,,,,,,,,,,,,,,,0.255432,,,,,,,,,,,,,,ca402330-9bd2-45c4-983f-56acafb59492,246,,,"[70.1, 52.9]",3749274,4,,,,,-0.7853982,,Right Foot,,,,"[71.9, 51.1]",Ground Pass,,2.5455844,,Incomplete,,José Antonio Reyes Calderón,23816.0,,,,,,1,Regular Play,David Bentley,376521.0,Right Midfield,14,Arsenal,1,"['2b748e4e-d844-4af1-8bc0-d5cd1a18835a', '2d0fa3cf-cee2-4df4-907c-c1f677169f89', 'b2fb8727-8be3-42d7-a525-8c94dd719dfd']",44,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:44.954,Pass,True
,,,,,,,,,,,,,,,,,,0.927336,,,,,,,,,,,,,,4676d8eb-3e84-495b-9261-fd64cb5eb33a,251,,,"[73.7, 51.1]",3749274,4,,,,,-0.23255694,,Right Foot,,,,"[81.3, 49.3]",Ground Pass,,7.81025,,,,Thierry Henry,15516.0,,,,,,1,Regular Play,David Bentley,376521.0,Right Midfield,14,Arsenal,1,['aa26e2c7-10d2-49ae-8fb8-4a13ab4b9f47'],46,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:46.834,Pass,
,,,,,,,,,,,,,,,,,,2.647687,,,,,,,,,,,,,,517e240c-ca4c-4e28-bec9-6643cc54ef2e,259,,,"[1.8, 5.5]",3749274,4,,,,,-0.05643718,,Left Foot,,,,"[37.2, 3.5]",High Pass,,35.45645,,Incomplete,,,,,,,,,1,Regular Play,Matthew Taylor,4357.0,Left Back,14,Arsenal,1,['c13a0efa-a975-4b49-8d9f-765e1677d708'],55,,,,,,,,,,,,,,,,,,Portsmouth,105,00:04:55.869,Pass,
,,,,,,,,,,,,,,,,,,1.016707,,,,,,,,,,,,,,d63fa854-5afb-4284-bf67-f58d1d8751c1,262,,,"[82.7, 72.2]",3749274,5,,,,,-2.317253,,Right Foot,,,,"[75.3, 64.2]",Ground Pass,,10.897706,,,,Ray Parlour,24972.0,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,14,Arsenal,1,['8f7a6ffb-0852-4f51-8b91-914b70a3113f'],0,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:00.313,Pass,
,,,,,,,,,,,,,,,,,,2.337115,,,,,,,,,,,,,,04bc8b11-f326-4edd-ad90-202af782e6f1,265,,,"[75.1, 62.8]",3749274,5,,,,,-1.584806,,Right Foot,,,,"[74.3, 5.7]",High Pass,,57.105602,,,,Ashley Cole,12529.0,,True,,,,1,Regular Play,Ray Parlour,24972.0,Right Defensive Midfield,14,Arsenal,1,['40d9ebcf-a0f4-4d54-bcf5-443be7ac2b06'],2,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:02.824,Pass,
,,,,,,,,,,,,,,,,,,1.038043,,,,,,,,,,,,,,10b2ae42-8c3d-4e24-b925-0f871a8f0ba8,268,,,"[74.3, 5.7]",3749274,5,,,,,1.9970164,,Left Foot,,,,"[65.9, 24.2]",Ground Pass,,20.317726,,,,Patrick Vieira,15515.0,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,14,Arsenal,1,['fb91eda7-7630-42e9-b752-f035772eb929'],6,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:06.620,Pass,
,,,,,,,,,,,,,,,,,,1.01515,,,,,,,,,,,,,,14550760-ea6a-4ee8-b24f-a282030487fa,271,,,"[65.9, 26.2]",3749274,5,,,,,0.5328439,,Right Foot,,,,"[85.4, 37.7]",Ground Pass,,22.638462,,,,José Antonio Reyes Calderón,23816.0,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,14,Arsenal,1,['c6d1d8f9-2fbb-48f2-97ea-cb89bc1cafbc'],9,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:09.672,Pass,
,,,,,,,,,,,,,,,,,,1.505295,,,,,,,,,,,,,,837bed9a-aa8d-4100-a449-36d697fc269d,275,,,"[87.0, 36.5]",3749274,5,,,,,-0.560687,,Left Foot,,,,"[95.6, 31.1]",Ground Pass,,10.154801,,Incomplete,,Patrick Vieira,15515.0,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Right Center Forward,14,Arsenal,1,"['107ec963-5733-427d-b864-f614dad29610', 'de7e6333-4e86-4510-bd2d-02bd859e282b']",11,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:11.719,Pass,
,,,,,,,,,,,,,,,,,,0.680233,,,,,,,,,,,,,,de7e6333-4e86-4510-bd2d-02bd859e282b,277,,,"[24.5, 49.0]",3749274,5,,,,,-0.48995733,,Left Foot,,,,"[33.5, 44.2]",Ground Pass,,10.2,,,,Nigel Quashie,40338.0,,,,,Recovery,1,Regular Play,John Curtis,376517.0,Right Back,15,Portsmouth,105,"['837bed9a-aa8d-4100-a449-36d697fc269d', 'bc7606d6-b502-47a5-960e-6a056c96ef63']",13,,,,,,,,,,,,,,,,,,Portsmouth,105,00:05:13.224,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,e7866065-cce8-4b77-954b-aeb04862cca6,280,,,"[33.5, 44.2]",3749274,5,,,,,1.4694499,,Right Foot,,,,"[34.1, 50.1]",Ground Pass,,5.93043,,,,Amdy Moustapha Faye,40343.0,,,,,,1,Regular Play,Nigel Quashie,40338.0,Left Defensive Midfield,15,Portsmouth,105,['a6f97ff2-cddb-4779-a8ae-b914bba8d8d4'],13,,,,,,,,,,,,,,,,,,Portsmouth,105,00:05:13.944,Pass,
,,,,,,,,,,,,,,,,,,1.302078,,,,,,,,,,,,,,7979268e-0bf4-4e99-8aaf-5b6d571a3fda,283,,,"[52.0, 56.7]",3749274,5,,,,,1.530617,,Left Foot,,,,"[52.8, 76.6]",Ground Pass,,19.916075,,,,Steve Stone,15505.0,,,,,,1,Regular Play,Amdy Moustapha Faye,40343.0,Right Defensive Midfield,15,Portsmouth,105,['90d90d22-7236-4479-b73c-5d207a5a932d'],17,,,,,,,,,,,,,,,,,,Portsmouth,105,00:05:17.490,Pass,
,,,,,,,,,,,,,,,,,,1.598372,,,,,,,,,,,,,,58b436d0-ac8b-462c-b419-37e48019fc01,287,,,"[54.0, 79.2]",3749274,5,,,,,-0.7648882,,Right Foot,,,,"[73.9, 60.1]",Ground Pass,,27.582966,,Incomplete,,Yakubu Aiyegbeni,40337.0,,,,,,1,Regular Play,Steve Stone,15505.0,Right Midfield,15,Portsmouth,105,"['13cc87ea-8623-4a70-8557-e1b002dbdd55', '190412d5-198c-491e-9e89-c1066c47d8cb']",19,,,,,,,,,,,,,,,,,,Portsmouth,105,00:05:19.748,Pass,
,,,,,,,,,,,,,,,,,,1.325309,,,,,,,,,,,,,,6c3d7ce4-76cd-40ca-bdc2-c3583b8a68ac,292,,,"[41.0, 19.6]",3749274,5,,,,,1.9561728,,Right Foot,,,,"[36.7, 30.2]",Ground Pass,,11.438969,,,,Kolo Habib Touré,38412.0,,,,,,1,Regular Play,Ray Parlour,24972.0,Right Defensive Midfield,16,Arsenal,1,"['0c5102a8-4501-433a-b4d1-6f4e43299889', '4c19e1e3-4615-4917-b5e3-c47584a2507f']",22,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:22.118,Pass,True
,,,,,,,,,,,,,,,,,,1.198445,,,,,,,,,,,,,,917be90d-25ee-4e87-b410-13aa3bbca373,295,,,"[37.3, 31.3]",3749274,5,,,,,0.5173933,,Left Foot,,,,"[49.6, 38.3]",Ground Pass,,14.152385,,,,Patrick Vieira,15515.0,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,16,Arsenal,1,['b0a45cbf-5c3f-4541-9189-11907edc1925'],24,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:24.059,Pass,
,,,,,,,,,,,,,,,,,,1.949379,,,,,,,,,,,,,,ae3e8c73-fa83-4c5b-a3a9-b836ee624af9,298,,,"[49.6, 38.3]",3749274,5,,,,,1.5122124,,Right Foot,,,,"[51.6, 72.4]",Ground Pass,,34.1586,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,16,Arsenal,1,['388cccdd-d018-46b2-b0d7-98f81bc292ec'],26,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:26.556,Pass,
,,,,,,,,,,,,,,,,,,1.43603,,,,,,,,,,,,,,c0526167-8766-4e99-ba8e-553a7628eb3a,301,,,"[72.1, 72.6]",3749274,5,,,,,-1.8429422,,Right Foot,,,,"[66.1, 51.1]",Ground Pass,,22.321514,,,,Patrick Vieira,15515.0,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,16,Arsenal,1,['158476f2-7319-43f7-a089-5fbff230893c'],32,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:32.080,Pass,
,,,,,,,,,,,,,,,,,,0.931336,,,,,,,,,,,,,,ca47ab90-7ddf-47a4-bef2-3d284a425881,304,,,"[65.7, 44.1]",3749274,5,,,,,-0.73997486,,Right Foot,,,,"[79.5, 31.5]",Ground Pass,,18.686893,,,,José Antonio Reyes Calderón,23816.0,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,16,Arsenal,1,['4a3feadb-c820-4ead-b665-383d90902a3b'],34,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:34.845,Pass,
,,,,,,,,,,,,,,,,,,1.48624,,,,,,,,,,,,,,9c1e24e1-8dc5-471b-b761-a25a7fafc295,307,,,"[79.5, 30.5]",3749274,5,,,,,2.3837104,,Left Foot,,,,"[68.3, 41.1]",Ground Pass,,15.420765,,,,Patrick Vieira,15515.0,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Right Center Forward,16,Arsenal,1,['59cbb9d3-087f-43ed-ae5c-09602e46f752'],39,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:39.455,Pass,
,,,,,,,,,,,,,,,,,,1.375106,,,,,,,,,,,,,,1e016fc1-2a74-4f21-ab74-1412d631891a,310,,,"[65.7, 43.3]",3749274,5,,,,,-1.4288993,,Right Foot,,,,"[66.9, 34.9]",Ground Pass,,8.485281,,,,Ray Parlour,24972.0,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,16,Arsenal,1,['222d0825-224d-4464-96fb-3a1588a5ed25'],40,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:40.946,Pass,
,,,,,,,,,,,,,,,,,,2.599866,,,,,,,,,,,,,,6ce722e5-b709-4ce9-9bae-ae1ea50bdad3,313,,,"[66.9, 34.9]",3749274,5,,,,,0.79013747,,Right Foot,,,,"[108.9, 77.3]",High Pass,,59.68048,,,,Laureano Bisan-Etame Mayer,40222.0,,True,,,,1,Regular Play,Ray Parlour,24972.0,Right Defensive Midfield,16,Arsenal,1,['a90b2318-6766-45f4-9241-2bb7d63036de'],43,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:43.833,Pass,
,,,,,,,,,,,,,,,,,,1.322346,,,,,,,,,,,,,,65426748-069f-4ff9-adc6-c5dadd3f0719,319,,,"[107.4, 80.0]",3749274,6,,,,,-1.6433958,,,,,,"[106.6, 69.0]",Low Pass,,11.029053,,,,Patrick Vieira,15515.0,,,,,Throw-in,1,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,17,Arsenal,1,['5e438907-10f6-44f2-a53f-710115460266'],2,,,,,,,,,,,,,,,,,,Arsenal,1,00:06:02.171,Pass,
