50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.036329,,,,,,,,,,,,,acc9f0e5-11d0-4aa4-9183-2cd2025e0c53,133,,"[2.8, 67.4]",3890460,2,,,,-0.052860763,,Right Foot,,,"[40.6, 65.4]",,High Pass,,37.852875,,,,Timo Werner,5557.0,,,,,,1,Regular Play,Georg Niedermeier,40470.0,Left Center Back,8,VfB Stuttgart,174,['760b5a44-ce73-4b9e-ae0e-4cf456509e56'],33,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:33.782,Pass,
,,,,,,,,,,,,,,,,,,1.119286,,,,,,,,,,,,,9692c6ef-c452-4792-aa05-a73d3bb03bca,136,,"[40.8, 62.0]",3890460,2,,,,3.0896912,,Other,,,"[33.1, 62.4]",,Low Pass,,7.7103825,,,,Alexandru Iulian Maxim,8550.0,,,,,,1,Regular Play,Timo Werner,5557.0,Center Forward,8,VfB Stuttgart,174,"['40f837c5-8cc2-49f1-a5fe-fb781e6b8cb4', 'b40bdf54-0496-425c-b6a9-a0079fe57c77']",35,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:35.818,Pass,True
,,,,,,,,,,,,,,,,,,0.586724,,,,,,,,,,,,,f05f942a-e09b-4cf7-8281-b635fdbf25e7,144,,"[86.6, 15.7]",3890460,2,,,,3.0522788,,Right Foot,,,"[79.9, 16.3]",,Ground Pass,,6.726812,,,,Andre Hoffmann,12294.0,,,,,,1,Regular Play,Hotaru Yamaguchi,5694.0,Right Defensive Midfield,9,Hannover 96,178,"['30f1c983-e710-4d5a-a0d0-3753cdefd1c0', 'feb415c6-7fa8-4d5e-ad84-6627b9d4e25c']",38,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:38.408,Pass,True
,,,,,,,,,,,,,,,,,,0.97015,,,,,,,,,,,,,ef578b06-133a-40e0-82bd-48332b86720d,147,,"[81.3, 27.4]",3890460,2,,,,1.8633581,,Right Foot,,,"[76.3, 44.0]",,Ground Pass,,17.336666,,,,Iver Tobias Rørvik Fossum,13125.0,,,,,,1,Regular Play,Andre Hoffmann,12294.0,Left Defensive Midfield,9,Hannover 96,178,['fb2f4035-f6c0-434e-801d-debe1b3b2530'],41,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:41.624,Pass,
,,,,,,,,,,,,,,,,,,1.412172,,,,,,,,,,,,,d02df37a-c41d-42a6-8584-2f4633a7d2fe,151,,"[74.3, 47.0]",3890460,2,,,,1.7520518,,Right Foot,,,"[69.7, 72.1]",,Ground Pass,,25.518032,,,,Hiroki Sakai,3530.0,,,,,,1,Regular Play,Iver Tobias Rørvik Fossum,13125.0,Left Center Forward,9,Hannover 96,178,['0bc9cf04-b347-4ef2-8b26-8b7e89c025a0'],43,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:43.670,Pass,
,,,,,,,,,,,,,,,,,,1.578379,,,,,,,,,,,,,633969d2-10db-4eca-a506-d78e945b7896,154,,"[69.3, 73.2]",3890460,2,,,,-2.8039703,,Right Foot,,,"[59.9, 69.9]",,Ground Pass,,9.962429,,,,Salif Sané,5664.0,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,9,Hannover 96,178,['4246f569-c054-42b5-8a7c-2b1fd5d8f70e'],47,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:47.489,Pass,
,,,,,,,,,,,,,,,,,,0.925562,,,,,,,,,,,,,9bf01ce0-1694-4501-9783-4b8664e5c94e,158,,"[68.5, 68.9]",3890460,2,,,,-0.115045294,,Right Foot,,,"[91.0, 66.3]",,Ground Pass,,22.649725,,,,Kenan Karaman,8541.0,,,,,,1,Regular Play,Salif Sané,5664.0,Right Center Back,9,Hannover 96,178,['a2b940c4-1ffa-457f-ad5e-902acab562c8'],51,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:51.572,Pass,
,,,,,,,,,,,,,,,,,,1.34177,,,,,,,,,,,,,85bad2d0-9c2f-4989-b157-3daa028c5dac,161,,"[99.6, 61.5]",3890460,2,,,,-1.3079456,,Right Foot,,,"[106.3, 36.6]",,Ground Pass,,25.785654,,Incomplete,,Hotaru Yamaguchi,5694.0,,,,,,1,Regular Play,Kenan Karaman,8541.0,Right Midfield,9,Hannover 96,178,"['50716a84-d22c-44d2-9e5f-1de4576231bd', 'b6a0f26f-cc87-402d-9400-a19f84c8f590']",54,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:54.789,Pass,
,,,,,,,,,,,,,,,,,,1.058149,,,,,,,,,,,,,f7e634e0-83ec-4098-a164-62c5baa73e16,164,,"[81.7, 53.5]",3890460,2,,,,-0.7480324,,Head,,,"[92.8, 43.2]",,Low Pass,,15.142655,,Incomplete,,Hiroshi Kiyotake,38524.0,,,,,Recovery,1,Regular Play,Andre Hoffmann,12294.0,Left Defensive Midfield,9,Hannover 96,178,"['30547c58-024a-4f52-a228-f41e7822443b', 'c1668c33-845e-4623-9fec-8fda13232d3a']",58,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:58.339,Pass,
,,,,,,,,,,,,,,,,,,0.953868,,,,,,,,,,,,,f289be5b-22d1-46e7-90bc-bfaf21b73b23,169,,"[40.0, 44.1]",3890460,3,,,,1.6882654,,Right Foot,,,"[38.1, 60.2]",,Ground Pass,,16.211723,,,,Lukas Rupp,11395.0,,,,,,1,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,10,VfB Stuttgart,174,"['1a442dd5-ddf0-46b4-9f73-71c13a7a063c', '331dce31-1a4d-4a5c-8913-8f3f6e790215']",1,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:01.631,Pass,True
,,,,,,,,,,,,,,,,,,0.864725,,,,,,,,,,,,,4a4c8d25-9a5e-4ff2-90af-447b9512faa8,183,,"[75.5, 14.7]",3890460,3,,,,2.3228736,,Right Foot,,,"[69.7, 20.9]",,Ground Pass,,8.489994,,,,Andre Hoffmann,12294.0,,,,,,1,Regular Play,Hotaru Yamaguchi,5694.0,Right Defensive Midfield,11,Hannover 96,178,['9d8e77cd-b1ca-4e62-b3bf-909547ec786e'],7,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:07.867,Pass,
,,,,,,,,,,,,,,,,,,1.046995,,,,,,,,,,,,,31c57f36-f887-46e8-b3ac-59bb4632251c,188,,"[72.9, 27.6]",3890460,3,,,,0.9816173,,Right Foot,,,"[86.0, 47.2]",,Ground Pass,,23.574774,,,,Kenan Karaman,8541.0,,,,,,1,Regular Play,Andre Hoffmann,12294.0,Left Defensive Midfield,11,Hannover 96,178,['aa9c9dbf-89cb-4960-9402-44569e8d7b0d'],9,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:09.444,Pass,
,,,,,,,,,,,,,,,,,,0.575105,,,,,,,,,,,,,c358f730-24bc-4161-8d37-b9349e59971d,192,,"[81.1, 43.6]",3890460,3,,,,-1.6332152,,Right Foot,,,"[80.5, 34.0]",,Ground Pass,,9.6187315,,,,Hiroshi Kiyotake,38524.0,,,,,,1,Regular Play,Kenan Karaman,8541.0,Right Midfield,11,Hannover 96,178,"['492ac484-deae-43e0-8a57-f728bd157517', '707fdf07-169b-4862-b6e3-5645a18d5bd2']",11,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:11.544,Pass,True
,,,,,,,,,,,,,,,,,,0.856091,,,,,,,,,,,,,109c412c-a4dc-4c3b-8620-150219acad60,196,,"[76.1, 46.0]",3890460,3,,,,-2.1069424,,Right Foot,,,"[67.9, 32.2]",,Ground Pass,,16.052414,,,,Andre Hoffmann,12294.0,,,,,,1,Regular Play,Hiroshi Kiyotake,38524.0,Right Center Forward,11,Hannover 96,178,"['2abcfdcc-d18e-4235-baae-e8496870338e', '9be4c82b-6a3d-4105-bc2a-3929f24c01c1']",14,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:14.537,Pass,True
,,,,,,,,,,,,,,,,,,1.394911,,,,,,,,,,,,,8c82f16a-72b4-493b-8ef0-84c595b61b26,198,,"[68.9, 32.4]",3890460,3,,,,2.560358,,Right Foot,,,"[55.2, 41.4]",,Ground Pass,,16.391766,,,,Salif Sané,5664.0,,,,,,1,Regular Play,Andre Hoffmann,12294.0,Left Defensive Midfield,11,Hannover 96,178,['88b024da-a46e-4a61-8f8a-68f25288fec0'],15,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:15.393,Pass,
,,,,,,,,,,,,,,,,,,1.550275,,,,,,,,,,,,,b1a388b7-bb62-4f52-8b2a-b5f381316db4,200,,"[54.6, 41.6]",3890460,3,,,,-1.4854014,,Left Foot,,,"[56.8, 15.9]",,Ground Pass,,25.793991,,,,Christian Schulz,400614.0,,,,,,1,Regular Play,Salif Sané,5664.0,Right Center Back,11,Hannover 96,178,['06bb87f2-875d-470a-9333-29991cf370e9'],16,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:16.788,Pass,
,,,,,,,,,,,,,,,,,,1.002903,,,,,,,,,,,,,54f15869-e2e5-4381-8f63-6f7b22d1a81c,203,,"[56.0, 12.9]",3890460,3,,,,0.4191854,,Left Foot,,,"[75.3, 21.5]",,Ground Pass,,21.129364,,,,Hotaru Yamaguchi,5694.0,,,,,,1,Regular Play,Christian Schulz,400614.0,Left Center Back,11,Hannover 96,178,['f3d06a9c-21bb-43c0-91a9-7dd2d1c728d8'],18,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:18.902,Pass,
,,,,,,,,,,,,,,,,,,0.904705,,,,,,,,,,,,,e98eea99-bc5a-430e-9d02-fb4f5e195b11,205,,"[75.3, 21.5]",3890460,3,,,,0.3290497,,No Touch,,,"[87.6, 25.7]",,Ground Pass,,12.997308,True,,,Marius Wolf,9410.0,,,,,,1,Regular Play,Hotaru Yamaguchi,5694.0,Right Defensive Midfield,11,Hannover 96,178,['6a173abe-d724-474d-ae64-d05f1fdecb66'],19,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:19.905,Pass,
,,,,,,,,,,,,,,,,,,0.297916,,,,,,,,,,,,,d52e21cf-51f1-48aa-8dbf-c415ebeb931f,211,,"[19.7, 68.0]",3890460,3,,,,-0.9272952,,Right Foot,,,"[21.5, 65.6]",,Ground Pass,,3.0,,Incomplete,,Sereso Geoffroy Gonzaroua Dié,34558.0,,,,,Recovery,1,Regular Play,Lukas Rupp,11395.0,Right Midfield,11,Hannover 96,178,"['1f67dfb7-a9d2-4e76-a5dc-9725289518e1', '2c8d4443-a168-4d51-a4b3-5177e7959aa2', '5e9432b0-19a4-4fe7-b34c-669953c4d970']",24,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:24.306,Pass,True
,,,,,,,,,,,,,,,,,,1.286815,,,,,,,,,,,,,4d7c4c32-71e7-4b95-99c1-d8490b4294b4,217,,"[4.4, 66.4]",3890460,3,,,,-1.6105106,,Right Foot,,,"[3.8, 51.3]",,Ground Pass,,15.111916,,,,Przemysław Tytoń,9082.0,,,,,,1,Regular Play,Kevin Großkreutz,20665.0,Right Back,11,Hannover 96,178,"['16ff2da0-0946-47ca-856f-b9e69e7c214b', '3fb039db-515d-47f8-9788-f5b19d487ef3']",27,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:27.474,Pass,True
,,,,,,,,,,,,,,,,,,4.259118,,,,,,,,,,,,,26a474fb-1a23-447f-bb76-84e6b3e70407,219,,"[4.4, 51.3]",3890460,3,,,,0.17266344,,Right Foot,,,"[66.9, 62.2]",,High Pass,,63.44336,,Incomplete,,Timo Werner,5557.0,,,,,,1,Regular Play,Przemysław Tytoń,9082.0,Goalkeeper,11,Hannover 96,178,"['67420d5d-66b0-4af2-b7af-d3b55ef13f6c', 'b7e6cef4-9e7b-42c9-b9a0-77d419e23877']",28,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:28.761,Pass,
,,,,,,,,,,,,,,,,,,1.119369,,,,,,,,,,,,,b7e6cef4-9e7b-42c9-b9a0-77d419e23877,221,,"[53.2, 17.9]",3890460,3,,,,-1.3487145,,Head,,,"[56.0, 5.5]",,High Pass,,12.712199,,,,Christian Schulz,400614.0,,,,,Recovery,1,Regular Play,Salif Sané,5664.0,Right Center Back,11,Hannover 96,178,"['26a474fb-1a23-447f-bb76-84e6b3e70407', 'e36eea30-7b42-4da1-a211-ee861a955b9d']",33,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:33.020,Pass,
,,,,,,,,,,,,,,,,,,1.382574,,,,,,,,,,,,,58d3ab89-f585-4c63-9c93-e627d73ed317,223,,"[56.8, 6.5]",3890460,3,,,,2.2050385,,Head,,,"[44.0, 23.9]",,Low Pass,,21.600925,,,,Salif Sané,5664.0,,,,,,1,Regular Play,Christian Schulz,400614.0,Left Center Back,11,Hannover 96,178,['5cc8a710-faa0-4612-9978-f6936402240c'],34,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:34.140,Pass,
,,,,,,,,,,,,,,,,,,1.772579,,,,,,,,,,,,,ebe25508-08ba-4aa3-821a-9a37431d4a6b,227,,"[37.8, 21.3]",3890460,3,,,,2.7953904,,Left Foot,,,"[15.9, 29.2]",,Ground Pass,,23.281322,,,,Ron-Robert Zieler,8947.0,,,,,,1,Regular Play,Salif Sané,5664.0,Right Center Back,11,Hannover 96,178,"['4ca65fee-631f-4391-a4b2-f89261f9b6cb', '65e08532-84cb-4fe9-be3b-4f90e88a467e']",37,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:37.117,Pass,True
,,,,,,,,,,,,,,,,,,1.989144,,,,,,,,,,,,,b7f31c13-7675-4076-8eb0-7693c158da2b,229,,"[16.9, 29.8]",3890460,3,,,,-0.90368396,,Right Foot,,,"[32.1, 10.5]",,Ground Pass,,24.566847,,,,Christian Schulz,400614.0,,,,,,1,Regular Play,Ron-Robert Zieler,8947.0,Goalkeeper,11,Hannover 96,178,['8ba49f17-dc44-4118-854a-1537da3947c9'],38,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:38.889,Pass,
,,,,,,,,,,,,,,,,,,1.125014,,,,,,,,,,,,,e025bce2-f0fe-436e-a04a-5e182b5ef441,232,,"[34.3, 10.5]",3890460,3,,,,0.3632261,,Left Foot,,,"[56.4, 18.9]",,Ground Pass,,23.642546,,,,Hotaru Yamaguchi,5694.0,,,,,,1,Regular Play,Christian Schulz,400614.0,Left Center Back,11,Hannover 96,178,['d70d0def-21f6-4e66-94b6-2e800a66a674'],42,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:42.131,Pass,
,,,,,,,,,,,,,,,,,,1.110769,,,,,,,,,,,,,0f314207-a20d-4f9f-a474-7600cf587552,236,,"[58.0, 15.7]",3890460,3,,,,1.068299,,Right Foot,,,"[64.1, 26.8]",,Ground Pass,,12.665702,,,,Hiroshi Kiyotake,38524.0,,,,,,1,Regular Play,Hotaru Yamaguchi,5694.0,Right Defensive Midfield,11,Hannover 96,178,"['9ffce1c4-043b-41b0-af84-d8e01c5042ed', 'ed1d9f33-7a46-43cf-92e9-c0ed274d9738']",43,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:43.341,Pass,True
,,,,,,,,,,,,,,,,,,0.71862,,,,,,,,,,,,,7b1121fc-f44f-4507-9698-4ae692446c3b,239,,"[73.3, 28.0]",3890460,3,,,,1.4164776,e1340d7a-e9fa-46bd-a26e-2a03df1c6f2d,Right Foot,,,"[76.1, 46.0]",,Ground Pass,,18.216476,,,,Iver Tobias Rørvik Fossum,13125.0,True,,,,,1,Regular Play,Hiroshi Kiyotake,38524.0,Right Center Forward,11,Hannover 96,178,['1ae38298-dcf3-4501-b539-a009eb1d760f'],46,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:46.785,Pass,
,,,,,,,,,,,,,,,,,,1.500195,,,,,,,,,,,,,89982419-d21a-4065-94e5-e8f757cffeb0,245,,"[120.0, 80.0]",3890460,4,,,,-1.747137,,Right Foot,,,"[113.3, 42.4]",,High Pass,,38.192276,,Incomplete,True,Kenan Karaman,8541.0,,,,Outswinging,Corner,1,From Corner,Hiroshi Kiyotake,38524.0,Right Center Forward,12,Hannover 96,178,"['46e99ca0-3794-4e40-aee9-01302c2e77b8', 'bf72c1e9-df53-4a53-b737-ffade090f1dd']",23,,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:23.687,Pass,
,,,,,,,,,,,,,,,,,,1.51301,,,,,,,,,,,,,17f60821-6def-4192-8f26-01073387364c,254,,"[79.5, 55.5]",3890460,4,,,,0.91123575,,Right Foot,,,"[94.0, 74.2]",,Ground Pass,,23.663052,,,,Hiroshi Kiyotake,38524.0,,,,,,1,From Corner,Andre Hoffmann,12294.0,Left Defensive Midfield,12,Hannover 96,178,['953e9201-743f-4b7a-bae3-d1945fae2cc2'],32,,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:32.640,Pass,
,,,,,,,,,,,,,,,,,,0.820604,,,,,,,,,,,,,55801c2d-811d-4094-a62a-1ed2a553ffb9,257,,"[98.2, 76.4]",3890460,4,,,,-1.5107183,,Right Foot,,,"[99.0, 63.1]",,Ground Pass,,13.3240385,,,,Kenan Karaman,8541.0,,,,,,1,From Corner,Hiroshi Kiyotake,38524.0,Right Center Forward,12,Hannover 96,178,['2a7b1169-0619-450a-888b-572e14487682'],36,,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:36.173,Pass,
,,,,,,,,,,,,,,,,,,1.484984,,,,,,,,,,,,,44a89594-109a-471e-89a9-6db07cf8daf4,261,,"[104.6, 71.7]",3890460,4,,,,-1.3249865,,Left Foot,True,,"[111.7, 43.4]",,High Pass,,29.177046,,Incomplete,,Hiroki Sakai,3530.0,,,,,,1,From Corner,Kenan Karaman,8541.0,Right Midfield,12,Hannover 96,178,"['23f731b1-3983-4f02-9a9a-0bb23c324731', 'b670916e-f7a5-427f-a3bc-7e8c7f7d83e9']",40,,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:40.544,Pass,
,,,,,,,,,,,,,,,,,,1.944877,,,,,,,,,,,,,03191203-6924-47b4-9b59-30ef238d9bf6,264,,"[14.6, 30.4]",3890460,4,,,,0.4278323,,Right Foot,,,"[27.1, 36.1]",,High Pass,,13.738268,,,,Lukas Rupp,11395.0,,,,,Recovery,1,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,13,VfB Stuttgart,174,['f31898b2-1fb0-4891-87db-f6e99fc68337'],42,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:04:42.677,Pass,
,,,,,,,,,,,,,,,,,,1.250901,,,,,,,,,,,,,7bdeea58-26e0-4e6c-a869-fb832ca1a330,267,,"[28.7, 35.9]",3890460,4,,,,-1.1989949,,Right Foot,,,"[34.9, 20.0]",,High Pass,,17.066048,,,,Alexandru Iulian Maxim,8550.0,,,,,,1,Regular Play,Lukas Rupp,11395.0,Right Midfield,13,VfB Stuttgart,174,['2036ceaa-a542-49ba-9698-f14fbaae3d9e'],44,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:04:44.697,Pass,
,,,,,,,,,,,,,,,,,,1.709932,,,,,,,,,,,,,88edd07a-9440-490d-97ee-a4d935f01278,272,,"[79.9, 63.1]",3890460,5,,,,-0.7464568,,Right Foot,,,"[107.9, 37.2]",,High Pass,,38.14197,,Incomplete,,Salif Sané,5664.0,,,,,Free Kick,1,From Free Kick,Hiroshi Kiyotake,38524.0,Right Center Forward,14,Hannover 96,178,"['25dabab7-6ac7-4cbc-833a-5073ed286ddd', '54c82f65-ffbd-4aac-aadc-472e90c34f34']",21,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:21.160,Pass,
,,,,,,,,,,,,,,,,,,0.54547,,,,,,,,,,,,,d6b53fc8-431b-4d99-877e-ce9d873850c1,278,,"[87.6, 40.2]",3890460,5,,,,0.7853982,,Right Foot,,,"[94.4, 47.0]",,Low Pass,,9.6166525,,Incomplete,,Iver Tobias Rørvik Fossum,13125.0,,,,,Recovery,1,From Free Kick,Andre Hoffmann,12294.0,Left Defensive Midfield,14,Hannover 96,178,"['705adc0a-7236-4077-a3d0-dae69a46f179', 'c6fe4ae2-5025-4b32-8cf4-01c195491d7b']",24,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:24.454,Pass,
,,,,,,,,,,,,,,,,,,0.407997,,,,,,,,,,,,,c6fe4ae2-5025-4b32-8cf4-01c195491d7b,280,,"[25.7, 33.1]",3890460,5,,,,0.66104317,,Head,,,"[32.9, 38.7]",,Low Pass,,9.121404,,,,Filip Kostić,5591.0,,,,,Recovery,1,From Free Kick,Alexandru Iulian Maxim,8550.0,Right Center Midfield,14,Hannover 96,178,"['9c8fd796-221a-4ffc-9f2a-d2122f258282', 'd6b53fc8-431b-4d99-877e-ce9d873850c1']",24,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:05:24.999,Pass,
,,,,,,,,,,,,,,,,,,2.061826,,,,,,,,,,,,,e414f8ca-0180-4fea-809c-dde34918c629,283,,"[31.7, 39.1]",3890460,5,,,,-0.21250977,,Right Foot,,,"[55.8, 33.9]",,High Pass,,24.654613,,Incomplete,,Timo Werner,5557.0,,,,,,1,From Free Kick,Filip Kostić,5591.0,Left Midfield,14,Hannover 96,178,"['09101d75-3a16-4b0e-90e2-9ece6f3f1b8c', '4db8c0fc-2cff-4617-9d0b-d9ee46a0dc82']",25,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:05:25.496,Pass,
,,,,,,,,,,,,,,,,,,1.286638,,,,,,,,,,,,,1c269231-05d7-451a-a2dc-a9c9283b8e00,288,,"[64.1, 46.4]",3890460,5,,,,1.3269023,,Right Foot,,,"[69.5, 68.1]",,Low Pass,,22.361797,,,,Hiroshi Kiyotake,38524.0,,,,,,1,From Free Kick,Hotaru Yamaguchi,5694.0,Right Defensive Midfield,14,Hannover 96,178,"['ab540677-71c6-4a62-991b-59bae527541b', 'bfdadf61-13d5-4bfd-8ed3-06b095c4c02f']",29,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:29.208,Pass,True
,,,,,,,,,,,,,,,,,,2.016636,,,,,,,,,,,,,9cb79c29-502f-482c-81fb-6019343eff73,291,,"[74.3, 70.3]",3890460,5,,,,-0.28335267,,Right Foot,,,"[100.4, 62.7]",,High Pass,,27.184002,,,,Hiroki Sakai,3530.0,,,,,,1,From Free Kick,Hiroshi Kiyotake,38524.0,Right Center Forward,14,Hannover 96,178,['deed9a06-8b40-4b61-a699-f6ad8893bd4f'],32,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:32.781,Pass,
,,,,,,,,,,,,,,,,,,1.912435,,,,,,,,,,,,,334d9a57-4589-4b55-985b-6a1df89fdc33,294,,"[100.6, 62.3]",3890460,5,,,,0.50242126,,Other,,,"[109.7, 67.3]",,Low Pass,,10.38316,,Incomplete,,Iver Tobias Rørvik Fossum,13125.0,,,,,,1,From Free Kick,Hiroki Sakai,3530.0,Right Back,14,Hannover 96,178,"['45e1beb4-1a79-48e6-949c-869bbfc9b442', 'b3b24c1a-897a-4dfa-af05-a2c929df8780']",34,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:34.798,Pass,
,,,,,,,,,,,,,,,,,,1.21349,,,,,,,,,,,,,cf73c1eb-6ab2-4b43-83a0-1333d8fd1a94,298,,"[109.1, 80.0]",3890460,5,,,,-1.731027,,,,,"[107.5, 70.1]",,Low Pass,,10.02846,,,,Iver Tobias Rørvik Fossum,13125.0,,,,,Throw-in,1,From Throw In,Hiroki Sakai,3530.0,Right Back,15,Hannover 96,178,['d553eeba-66fa-4468-a799-57d44b33b495'],44,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:44.549,Pass,
,,,,,,,,,,,,,,,,,,1.355836,,,,,,,,,,,,,f51f181c-8fcd-4f6b-b7b3-be5087ee16fe,302,,"[109.1, 71.9]",3890460,5,,,,2.2962663,,Right Foot,,,"[104.4, 77.2]",,Ground Pass,,7.083784,,,,Hiroki Sakai,3530.0,,,,,,1,From Throw In,Iver Tobias Rørvik Fossum,13125.0,Left Center Forward,15,Hannover 96,178,['40adc08c-c0cb-48cb-b5f3-a6f6c01d4425'],45,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:45.777,Pass,
,,,,,,,,,,,,,,,,,,1.642696,,,,,,,,,,,,,92e80e9b-0456-4033-b2fa-9f6aabe5055c,305,,"[104.4, 76.6]",3890460,5,,,,-1.270244,,Right Foot,,,"[109.7, 59.5]",,High Pass,,17.902514,,,,Hotaru Yamaguchi,5694.0,,,,,,1,From Throw In,Hiroki Sakai,3530.0,Right Back,15,Hannover 96,178,['463ee8f9-1276-4fb9-bd05-290787acda21'],47,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:47.133,Pass,
,,,,,,,,,,,,,,,,,,0.777563,,,,,,,,,,,,,d7e973d3-89c6-45df-b81b-c1b72be29fff,307,,"[111.3, 59.7]",3890460,5,,,,-1.929567,,Head,,,"[108.3, 51.7]",,Low Pass,,8.5440035,,Incomplete,,Kenan Karaman,8541.0,,,,,,1,From Throw In,Hotaru Yamaguchi,5694.0,Right Defensive Midfield,15,Hannover 96,178,"['0543da77-904f-44a7-b894-fd338c592fe7', '73baa096-3066-4140-a0c3-da0b2bba8d46']",48,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:48.776,Pass,
,,,,,,,,,,,,,,,,,,1.503644,,,,,,,,,,,,,f0aed17f-65b4-4cef-9df3-e228e61ca069,312,,"[50.6, 4.1]",3890460,6,,,,2.12629,,Left Foot,,,"[45.2, 12.8]",,Ground Pass,,10.239629,,,,Christian Gentner,8959.0,,,,,Free Kick,1,From Free Kick,Emiliano Adrián Insúa Zapata,12626.0,Left Back,16,VfB Stuttgart,174,['aab259c3-e4d5-428c-8d62-68e3e584c3c1'],14,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:06:14.021,Pass,
,,,,,,,,,,,,,,,,,,2.606401,,,,,,,,,,,,,8c2efe06-7cb9-4997-80d5-f5fbecd16a82,315,,"[45.0, 15.0]",3890460,6,,,,1.5665947,,Right Foot,,,"[45.2, 62.6]",,Ground Pass,,47.60042,,,,Daniel Schwaab,8270.0,,,True,,,1,From Free Kick,Christian Gentner,8959.0,Left Center Midfield,16,VfB Stuttgart,174,['00df0406-b945-414f-8c69-bc671afb5337'],17,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:06:17.445,Pass,
