50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.865281,,,,,,,,,,,,e2d6172b-3169-40e4-b147-7995492804de,123,,,"[99.2, 73.1]",3890319,3,,,,-0.5404195,,Right Foot,,,"[107.2, 68.3]",,Low Pass,9.329523,,,Manuel Schmiedebach,8543.0,,,,,,1,From Throw In,Oliver Sorg,12316.0,Right Back,13,Hannover 96,178,['ded6f427-1dcf-434a-bb34-4056449c2ec9'],6,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:06.941,Pass,
,,,,,,,,,,,,,0.592215,,,,,,,,,,,,1a82a529-451f-4635-92ce-17f5182a9a13,126,,,"[107.2, 69.7]",3890319,3,,,,1.8352847,,Other,,,"[105.9, 74.5]",,Low Pass,4.9729266,,,Hiroshi Kiyotake,38524.0,,,,,,1,From Throw In,Manuel Schmiedebach,8543.0,Right Defensive Midfield,13,Hannover 96,178,['1dbc1483-9d2f-4e8a-ac17-116778b95d28'],7,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:07.816,Pass,
,,,,,,,,,,,,,0.70008,,,,,,,,,,,,4ea5b763-51cc-4d25-8308-4edb5d6b6f63,129,,,"[105.9, 74.1]",3890319,3,,,,-2.2605963,997fee57-db4d-494e-a1ef-bffdb2873556,Right Foot,,,"[99.3, 66.1]",,Ground Pass,10.371114,,,Oliver Sorg,12316.0,True,,,,,1,From Throw In,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,13,Hannover 96,178,['f2541f14-1fc8-4af4-9499-71ae03251442'],10,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:10.326,Pass,
,,,,,,,,,,,,,0.678865,,,,,,,,,,,,489626f3-b311-46c3-8e34-c3ac1c581fb3,141,,,"[85.3, 39.6]",3890319,3,,,,2.114839,,Right Foot,,,"[80.4, 47.7]",,Ground Pass,9.4667845,,,Salif Sané,5664.0,,,,,,1,From Throw In,Miiko Martín Albornoz Inola,13126.0,Left Back,13,Hannover 96,178,['888b9b89-bc68-4a85-b3fc-9da7a848d071'],19,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:19.651,Pass,
,,,,,,,,,,,,,2.072253,,,,,,,,,,,,06836767-8d10-4da4-8dae-880e8ffd824d,145,,,"[80.2, 50.4]",3890319,3,,,,3.0464265,,Left Foot,,,"[58.2, 52.5]",,Ground Pass,22.1,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,1,From Throw In,Salif Sané,5664.0,Left Defensive Midfield,13,Hannover 96,178,"['ba1ac98e-97df-4c42-894d-fe5f51640a3b', 'e8b9a33c-2687-44fd-a1c2-bdafc49bd1a5']",21,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:21.915,Pass,True
,,,,,,,,,,,,,1.674833,,,,,,,,,,,,67c0b6f7-b005-487e-8798-cfa89e14276b,148,,,"[58.2, 51.8]",3890319,3,,,,-1.612917,,Right Foot,,,"[57.1, 25.7]",,Ground Pass,26.123169,,,Christian Schulz,400614.0,,,,,,1,From Throw In,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,13,Hannover 96,178,['6e8ea803-3b9f-4a57-b985-3b746843b18b'],24,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:24.053,Pass,
,,,,,,,,,,,,,1.78209,,,,,,,,,,,,cd332f1b-ed53-4e57-9712-76081df1b933,151,,,"[61.0, 24.4]",3890319,3,,,,-0.74763274,,Right Foot,,,"[81.6, 5.3]",,Ground Pass,28.092169,,,Kenan Karaman,8541.0,,,,,,1,From Throw In,Christian Schulz,400614.0,Left Center Back,13,Hannover 96,178,['ddce89bb-7a4b-4ad8-ba9b-521671b6981d'],26,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:26.493,Pass,
,,,,,,,,,,,,,1.810782,,,,,,,,,,,,d8e2ef10-7084-4587-983b-03c0d0944c48,155,,,"[79.4, 16.4]",3890319,3,,,,1.0020221,,Right Foot,,,"[99.6, 48.0]",,High Pass,37.504665,Incomplete,,Leon Andreasen,400613.0,,,,,,1,From Throw In,Kenan Karaman,8541.0,Left Midfield,13,Hannover 96,178,"['14ada36b-97d8-4c97-aae0-06f4d2923316', '91abbe83-5226-4d94-8598-40a207f4ce01']",31,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:31.397,Pass,
,,,,,,,,,,,,,1.252909,,,,,,,,,,,,14ada36b-97d8-4c97-aae0-06f4d2923316,157,,,"[20.5, 32.1]",3890319,3,,,,0.67748564,,Head,,,"[33.8, 42.8]",,Low Pass,17.069857,,,Julian Draxler,3186.0,,,,,Recovery,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,14,Wolfsburg,179,"['501d0a68-3c2e-42e4-a278-9f85447f552e', 'd8e2ef10-7084-4587-983b-03c0d0944c48']",33,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:33.208,Pass,
,,,,,,,,,,,,,1.750761,,,,,,,,,,,,2d53fdf7-2ebc-4f49-8116-a5440b4d0962,160,,,"[32.8, 40.4]",3890319,3,,,,-2.3223093,,Right Foot,,,"[21.4, 28.2]",,Ground Pass,16.697306,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,Regular Play,Julian Draxler,3186.0,Right Center Midfield,14,Wolfsburg,179,['77a1c864-ed1b-44cb-9a01-b55a7a8dccd8'],35,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:35.358,Pass,
,,,,,,,,,,,,,1.446766,,,,,,,,,,,,6efef6f3-6283-4952-988a-e818d5f94179,163,,,"[25.4, 23.3]",3890319,3,,,,-0.7419473,,Left Foot,,,"[41.0, 9.0]",,Ground Pass,21.162466,,,André Schürrle,10281.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,14,Wolfsburg,179,['5aafd2a1-f8b5-4a7d-9fac-1cd41fa8d072'],37,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:37.454,Pass,
,,,,,,,,,,,,,1.446849,,,,,,,,,,,,af92cdd7-b1d7-4266-9742-beb9f3cfa6d3,165,,,"[40.1, 9.4]",3890319,3,,,,2.4605756,,Right Foot,,,"[28.5, 18.8]",,Ground Pass,14.930506,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,Regular Play,André Schürrle,10281.0,Left Midfield,14,Wolfsburg,179,['d6e984d5-e7d9-474d-8d25-8de9eb44e81a'],38,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:38.901,Pass,
,,,,,,,,,,,,,1.42616,,,,,,,,,,,,73bd8187-b044-46f1-a93a-20fd5a5b01cd,168,,,"[28.8, 21.7]",3890319,3,,,,1.7590178,,Right Foot,,,"[27.2, 30.1]",,Ground Pass,8.5510235,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,14,Wolfsburg,179,['4b50625e-bebc-490b-9452-8c8b1518ef5f'],41,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:41.258,Pass,
,,,,,,,,,,,,,2.154157,,,,,,,,,,,,277639ea-be59-4a2f-adf0-2e239838ffd2,171,,,"[36.6, 33.5]",3890319,3,,,,1.4559197,,Left Foot,,,"[39.3, 56.9]",,Ground Pass,23.555254,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,1,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,14,Wolfsburg,179,['9aa2aebb-730c-451c-bdaa-7ec559649869'],44,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:44.700,Pass,
,,,,,,,,,,,,,0.858159,,,,,,,,,,,,f3ad59e4-cb01-432b-b63f-6aabdc9c85b2,174,,,"[42.4, 56.1]",3890319,3,,,,-1.284175,,Right Foot,,,"[45.2, 46.6]",,Ground Pass,9.904039,,,Josuha Guilavogui,8230.0,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,14,Wolfsburg,179,['8ac731e7-9cad-4421-aee5-dd347dab81e0'],48,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:48.182,Pass,
,,,,,,,,,,,,,2.032876,,,,,,,,,,,,9bc3e82e-031e-475c-a29e-621df9e74b4b,177,,,"[45.2, 44.4]",3890319,3,,,,-1.6959254,,Right Foot,,,"[43.2, 28.5]",,Ground Pass,16.025293,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,Regular Play,Josuha Guilavogui,8230.0,Center Defensive Midfield,14,Wolfsburg,179,['549aa4e0-1d21-433c-a999-e6e5a0daf78b'],49,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:49.742,Pass,
,,,,,,,,,,,,,1.637365,,,,,,,,,,,,9c5e67dc-1c61-4de0-a101-04ee79a5cbec,180,,,"[45.5, 26.1]",3890319,3,,,,-1.295484,,Left Foot,,,"[50.5, 8.4]",,Ground Pass,18.392662,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,14,Wolfsburg,179,['0e2af1b0-0abb-45c6-a5bd-b2a42b226926'],52,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:52.535,Pass,
,,,,,,,,,,,,,1.187221,,,,,,,,,,,,c3937396-81f5-4f0e-850c-7e06dd51f47b,183,,,"[52.2, 7.4]",3890319,3,,,,0.43135735,,Left Foot,,,"[82.4, 21.3]",,Low Pass,33.2453,Incomplete,,Bas Dost,10594.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,14,Wolfsburg,179,"['48461655-9858-43e8-a083-89f90cc4cf6f', '86285cba-a45b-4775-b44a-e7a9b8a12600']",54,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:54.678,Pass,
,,,,,,,,,,,,,4.128651,,,,,,,,,,,,5c4a112e-fd98-453b-b0ee-c8d0a4c1efb3,188,,,"[50.0, 13.6]",3890319,3,,,,1.7308732,,Right Foot,,,"[43.8, 52.0]",,Ground Pass,38.8973,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,14,Wolfsburg,179,['05d50581-558f-4de1-95e5-83b503903eb1'],58,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:58.247,Pass,
,,,,,,,,,,,,,1.807802,,,,,,,,,,,,8fd42307-72ad-41af-9c5f-3e1ebee51461,191,,,"[46.7, 52.0]",3890319,4,,,,1.1911192,,Right Foot,,,"[55.0, 72.8]",,Ground Pass,22.394865,,,Christian Träsch,23266.0,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,14,Wolfsburg,179,['86217144-5e35-4f2f-b63c-6bfe36db1c14'],3,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:03.566,Pass,
,,,,,,,,,,,,,1.150877,,,,,,,,,,,,4c0fa7b4-f50e-4971-91a2-64f2a94d72a5,194,,,"[56.1, 72.9]",3890319,4,,,,0.23040244,,Right Foot,,,"[72.3, 76.7]",,Ground Pass,16.639711,,,Daniel Caligiuri,8521.0,,,,,,1,Regular Play,Christian Träsch,23266.0,Right Back,14,Wolfsburg,179,['eecbc9f8-75b4-44d7-b571-c553bcbea3b8'],5,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:05.966,Pass,
,,,,,,,,,,,,,1.833939,,,,,,,,,,,,cb13e889-e6a6-4a19-9698-36b1924368d5,197,,,"[72.7, 76.6]",3890319,4,,,,-2.0741956,,Left Foot,,,"[68.9, 69.7]",,Ground Pass,7.877182,,,Max Kruse,8386.0,,,,,,1,Regular Play,Daniel Caligiuri,8521.0,Right Midfield,14,Wolfsburg,179,"['7b45be35-7b83-4ccb-b473-d24cb6678914', 'b79703d3-fdbe-45f0-b382-ad4966f6d9c8']",7,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:07.117,Pass,True
,,,,,,,,,,,,,3.407485,,,,,,,,,,,,33a1d9dd-b755-4014-a0bc-fce30abcb44f,200,,,"[69.3, 57.9]",3890319,4,,,,-1.3798914,,Left Foot,,,"[77.9, 13.4]",,High Pass,45.323395,,,Ricardo Iván Rodríguez Araya,5544.0,,True,,,,1,Regular Play,Max Kruse,8386.0,Left Center Midfield,14,Wolfsburg,179,['88b7e27a-1e03-4085-9bbb-2d42cca89eff'],10,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:10.280,Pass,
,,,,,,,,,,,,,0.919449,,,,,,,,,,,,69cbe2a0-753e-4468-86f5-c57630ee5667,203,,,"[87.6, 19.5]",3890319,4,,,,1.7189564,,Left Foot,,,"[85.6, 32.9]",,Ground Pass,13.548431,,,André Schürrle,10281.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,14,Wolfsburg,179,['7d678242-5865-40f5-ba81-d513177f4ae6'],17,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:17.017,Pass,
,,,,,,,,,,,,,2.296081,,,,,,,,,,,,d4abd838-da02-4893-9049-14cf28885fef,207,,,"[82.4, 30.7]",3890319,4,,,,-2.9845629,,Right Foot,,,"[58.4, 26.9]",,Ground Pass,24.298971,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,Regular Play,André Schürrle,10281.0,Left Midfield,14,Wolfsburg,179,"['3897fc5d-f203-4ad4-9237-cea480e9938f', 'eb78f5c7-512c-4877-bd21-827943d43217']",18,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:18.677,Pass,True
,,,,,,,,,,,,,2.002377,,,,,,,,,,,,cbec809f-75f1-4aad-a30e-16bd592e9461,210,,,"[57.8, 28.5]",3890319,4,,,,1.8096275,,Right Foot,,,"[52.2, 51.5]",,Ground Pass,23.671925,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,1,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,14,Wolfsburg,179,['7b7c9d17-4979-4ced-adf9-20598982bec4'],21,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:21.443,Pass,
,,,,,,,,,,,,,1.295333,,,,,,,,,,,,20a06cdc-df09-4a11-844e-16c4d8ca2578,213,,,"[53.8, 50.6]",3890319,4,,,,-0.689539,,Right Foot,,,"[65.2, 41.2]",,Ground Pass,14.775656,,,Josuha Guilavogui,8230.0,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,14,Wolfsburg,179,['39a0c85e-7a83-4616-b4e9-82596d809f11'],24,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:24.333,Pass,
,,,,,,,,,,,,,0.699413,,,,,,,,,,,,2cceda9f-face-4b8a-b6a3-a1446dc9aec4,216,,,"[65.8, 42.2]",3890319,4,,,,0.9801759,,Left Foot,,,"[71.7, 51.0]",,Ground Pass,10.5948105,,,Julian Draxler,3186.0,,,,,,1,Regular Play,Josuha Guilavogui,8230.0,Center Defensive Midfield,14,Wolfsburg,179,['d965ba67-5bb0-4218-999d-f657fbdffe2b'],25,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:25.794,Pass,
,,,,,,,,,,,,,1.517223,,,,,,,,,,,,129e13c5-44ba-45ea-8ca0-419d1d076fb6,218,,,"[71.7, 51.5]",3890319,4,,,,2.976444,,Left Foot,,,"[54.3, 54.4]",,High Pass,17.64001,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,1,Regular Play,Julian Draxler,3186.0,Right Center Midfield,14,Wolfsburg,179,['e91be8d5-67f2-4221-b8e0-f1e188afbb74'],26,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:26.493,Pass,
,,,,,,,,,,,,,2.327233,,,,,,,,,,,,671f2b5e-61de-4d9c-b1b7-5601b58f37de,221,,,"[54.3, 54.0]",3890319,4,,,,-1.5240678,,Right Foot,,,"[55.6, 26.2]",,Ground Pass,27.83038,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,14,Wolfsburg,179,['c49ff45f-3450-4ad9-8614-d2ad49134218'],29,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:29.139,Pass,
,,,,,,,,,,,,,1.184278,,,,,,,,,,,,91bf74ae-e648-449e-84e8-549dc9207839,224,,,"[64.4, 25.9]",3890319,4,,,,0.4636476,,Left Foot,,,"[87.8, 37.6]",,Ground Pass,26.161995,,,Bas Dost,10594.0,,,,,,1,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,14,Wolfsburg,179,['4aa08ea1-e906-42d3-9d80-60dccd04b030'],32,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:32.541,Pass,
,,,,,,,,,,,,,0.750136,,,,,,,,,,,,8a205fb4-8c21-4622-82dc-24df25a01f6c,227,,,"[88.1, 37.2]",3890319,4,,,,-1.0025095,,Right Foot,,,"[93.4, 28.9]",,Low Pass,9.847842,,,André Schürrle,10281.0,,,,,,1,Regular Play,Bas Dost,10594.0,Center Forward,14,Wolfsburg,179,"['c1c4093d-a6ad-45d3-804c-84d7e9d0df1a', 'ebea6d51-bc7b-4ded-a63d-6faf71829b5b']",33,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:33.725,Pass,True
,,,,,,,,,,,,,1.481133,,,,,,,,,,,,6bb7f358-8fdc-4f06-8cd3-46b1572d52c6,231,,,"[93.0, 24.7]",3890319,4,,,,-1.5321416,,Right Foot,,,"[93.7, 6.6]",,Ground Pass,18.113531,,,Julian Draxler,3186.0,,,,,,1,Regular Play,André Schürrle,10281.0,Left Midfield,14,Wolfsburg,179,"['46dea7bd-b6fa-4a59-a890-4ca0c9274206', '7b6bce13-9c05-4a47-90ad-9d11f88d18e5']",35,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:35.715,Pass,True
,,,,,,,,,,,,,2.682215,,,,,,,,,,,,abb72970-7e54-4428-89a3-c3d0cc6d2601,234,,,"[96.4, 14.6]",3890319,4,,,,1.702508,,Right Foot,,,"[90.2, 61.4]",,High Pass,47.208897,,,Christian Träsch,23266.0,,True,,,,1,Regular Play,Julian Draxler,3186.0,Right Center Midfield,14,Wolfsburg,179,['1dd5fcc8-1ddd-409e-9307-fab76a7585a5'],42,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:42.051,Pass,
,,,,,,,,,,,,,1.460965,,,,,,,,,,,,e2fcf29c-99f8-40d5-bcac-af255171be68,237,,,"[93.0, 61.3]",3890319,4,,,,-0.9644682,c50fa471-82c8-42f9-8956-7f434ef34978,Right Foot,,,"[106.8, 41.4]",,High Pass,24.21673,,,Bas Dost,10594.0,True,,,,,1,Regular Play,Christian Träsch,23266.0,Right Back,14,Wolfsburg,179,['7f5c5182-5a01-4b79-bdc0-a73114b602d5'],46,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:46.172,Pass,
,,,,,,,,,,,,,2.23119,,,,,,,,,,,,7cfddad0-012d-4e44-92a5-e2fcbd59cc92,242,,,"[6.0, 36.0]",3890319,5,,,,-0.8413868,,Right Foot,,,"[22.0, 18.1]",,Ground Pass,24.00854,,,Christian Schulz,400614.0,,,,,Goal Kick,1,From Goal Kick,Ron-Robert Zieler,8947.0,Goalkeeper,15,Hannover 96,178,['b51f98e1-6a15-4cdf-a63c-4c62873f9fa1'],14,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:14.734,Pass,
,,,,,,,,,,,,,1.540872,,,,,,,,,,,,db97f5ac-4632-4495-a2d5-8dfead16d7ae,246,,,"[23.7, 16.4]",3890319,5,,,,0.1450417,,Left Foot,,,"[59.3, 21.6]",,High Pass,35.97777,,,Kenan Karaman,8541.0,,,,,,1,From Goal Kick,Christian Schulz,400614.0,Left Center Back,15,Hannover 96,178,"['151a5424-0a73-47dc-b808-49cd0b9a7b32', 'b7523f9a-72ef-4dac-9c63-6130f5af2dcd']",17,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:17.690,Pass,True
,,,,,,,,,,,,,2.534326,,,,,,,,,,,,b3f2464c-ca30-4217-9a2f-f4366c5800c2,248,,,"[59.3, 21.5]",3890319,5,,,,-1.7374601,,Head,,,"[55.7, 0.1]",,High Pass,21.700691,Out,,Miiko Martín Albornoz Inola,13126.0,,,,,,1,From Goal Kick,Kenan Karaman,8541.0,Left Midfield,15,Hannover 96,178,['1515de3e-50ec-46a1-a91f-bb570ea5dacb'],19,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:19.231,Pass,
,,,,,,,,,,,,,1.289475,,,,,,,,,,,,b817823e-171f-4e8e-8188-cdafc3d3a992,250,,,"[64.8, 80.0]",3890319,5,,,,-0.9224643,,,,,"[72.3, 70.1]",,Low Pass,12.420145,,,Max Kruse,8386.0,,,,,Throw-in,1,From Throw In,Daniel Caligiuri,8521.0,Right Midfield,16,Wolfsburg,179,['8c14415c-2470-4feb-a7bc-cbcedc5c5f0c'],24,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:24.588,Pass,
,,,,,,,,,,,,,2.008438,,,,,,,,,,,,cb71c085-84df-4e82-b372-d119042e7896,254,,,"[62.8, 55.4]",3890319,5,,,,-2.5869806,,Right Foot,,,"[51.5, 48.4]",,Ground Pass,13.2924795,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,From Throw In,Max Kruse,8386.0,Left Center Midfield,16,Wolfsburg,179,['7ddf0168-346c-484c-bbc2-086e90036178'],29,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:29.406,Pass,
,,,,,,,,,,,,,1.590675,,,,,,,,,,,,c096f33b-d136-4ae6-a469-ba6392acf65b,257,,,"[51.8, 46.8]",3890319,5,,,,1.5632207,,Left Foot,,,"[51.9, 60.0]",,Ground Pass,13.200378,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,1,From Throw In,Dante Bonfim da Costa Santos,3197.0,Left Center Back,16,Wolfsburg,179,['4a0788a4-aa1a-4ac9-9ae4-9c4ea86726ed'],33,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:33.442,Pass,
,,,,,,,,,,,,,1.826571,,,,,,,,,,,,5b454181-0137-44ca-a0c2-0d3d03df3be6,260,,,"[52.9, 60.7]",3890319,5,,,,0.515549,,Right Foot,,,"[76.9, 74.3]",,Ground Pass,27.585503,,,Daniel Caligiuri,8521.0,,,,,,1,From Throw In,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,16,Wolfsburg,179,['2416afda-03d6-4755-9e2e-2e48ab2318d5'],35,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:35.537,Pass,
,,,,,,,,,,,,,1.576957,,,,,,,,,,,,12e9005a-6697-48e8-ae4c-6a5c9c98d84a,264,,,"[77.9, 75.0]",3890319,5,,,,3.0337327,,Right Foot,,,"[62.2, 76.7]",,Ground Pass,15.79177,,,Christian Träsch,23266.0,,,,,,1,From Throw In,Daniel Caligiuri,8521.0,Right Midfield,16,Wolfsburg,179,"['46c6124c-017f-4afc-b6d3-7f6a7db3d1f4', '5624278b-8288-4bc8-9e72-aabc7df65e89']",38,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:38.090,Pass,True
,,,,,,,,,,,,,2.568543,,,,,,,,,,,,c0d9f2d8-a348-4fa9-ade0-520af623db21,267,,,"[63.8, 74.8]",3890319,5,,,,-2.0838253,,Right Foot,,,"[42.9, 37.7]",,Ground Pass,42.58192,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,From Throw In,Christian Träsch,23266.0,Right Back,16,Wolfsburg,179,['a154b1fb-d295-48be-b385-cd058d18fad4'],40,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:40.749,Pass,
,,,,,,,,,,,,,1.495554,,,,,,,,,,,,020bad8a-d703-48a3-b3e4-c6de13cb4f42,270,,,"[44.9, 36.2]",3890319,5,,,,0.67236847,,Left Foot,,,"[55.2, 44.4]",,Ground Pass,13.165485,,,Josuha Guilavogui,8230.0,,,,,,1,From Throw In,Dante Bonfim da Costa Santos,3197.0,Left Center Back,16,Wolfsburg,179,['d4dd6151-a6a2-4739-8921-ba4a0278a79f'],44,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:44.769,Pass,
,,,,,,,,,,,,,1.345227,,,,,,,,,,,,a9185810-2339-446a-8c85-69c3d46adf69,272,,,"[55.2, 44.0]",3890319,5,,,,-2.371578,,Right Foot,,,"[45.3, 34.4]",,Ground Pass,13.790214,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,From Throw In,Josuha Guilavogui,8230.0,Center Defensive Midfield,16,Wolfsburg,179,['d15b10af-7c87-4dbd-a7b8-cd616bb782d7'],46,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:46.264,Pass,
,,,,,,,,,,,,,1.688261,,,,,,,,,,,,5fc5ccb4-9535-4811-9278-378eafef56ad,274,,,"[45.3, 35.3]",3890319,5,,,,1.4578339,,Left Foot,,,"[48.0, 59.1]",,Ground Pass,23.952662,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,1,From Throw In,Dante Bonfim da Costa Santos,3197.0,Left Center Back,16,Wolfsburg,179,['d01eff3c-db93-48e9-b6ae-224b046f0ced'],47,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:47.609,Pass,
,,,,,,,,,,,,,1.913172,,,,,,,,,,,,9b8bf33e-2477-4399-9e1d-24f325a3f91e,277,,,"[66.8, 71.8]",3890319,5,,,,2.042574,,Right Foot,,,"[64.3, 76.7]",,Ground Pass,5.500909,,,Christian Träsch,23266.0,,,,,,1,From Throw In,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,16,Wolfsburg,179,['eb829c04-9dff-40bc-9439-5db7863d49c9'],52,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:52.691,Pass,
,,,,,,,,,,,,,2.217398,,,,,,,,,,,,a3fdcc66-f2ba-468f-a5f5-da6a45f5b2b5,280,,,"[63.7, 74.8]",3890319,5,,,,-2.6057813,,Right Foot,,,"[44.5, 63.4]",,Ground Pass,22.329353,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,1,From Throw In,Christian Träsch,23266.0,Right Back,16,Wolfsburg,179,['c16fc2b0-daca-4658-85d4-5bcd7fcbdb60'],55,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:55.942,Pass,
