50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f51d131-3957-433e-964b-1dfc8ee0badb,606,,,"[36.7, 62.0]",3890386,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,31,Hamburger SV,171,['9a0dbab2-bba5-464f-ba18-ca1119dfad8e'],55,,,,,,,,,,,,,,,,,Hamburger SV,171,00:11:55.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502980f3-a3fe-4407-bb5a-320e58063600,609,,,"[36.8, 31.6]",3890386,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cleber Janderson Pereira Reis,40468.0,Left Center Back,31,Hamburger SV,171,['ba465df1-facb-450a-8bbb-53312b3429d5'],57,,,,,,,,,,,,,,,,,Hamburger SV,171,00:11:57.983,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39a1689e-e578-4153-a394-dd734e7e361f,612,,,"[48.0, 8.7]",3890386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lewis Harry Holtby,8891.0,Left Defensive Midfield,31,Hamburger SV,171,['801960f5-9219-44ed-a169-637632ee189c'],0,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:00.856,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69684d85-fb16-497a-9b2d-14af6d466cf3,615,,,"[35.7, 26.9]",3890386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cleber Janderson Pereira Reis,40468.0,Left Center Back,31,Hamburger SV,171,['1d324efe-cf5d-4ef5-8ee4-4debafd86ad0'],4,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:04.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a53f1b19-73c4-4e4d-a1dd-8b93ece06440,618,,,"[35.3, 60.5]",3890386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,31,Hamburger SV,171,['50f4643a-2c40-4c2f-b829-f9321c543d13'],7,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:07.080,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90095805-8b97-4938-b62e-b6423f61fe12,621,,,"[82.1, 52.2]",3890386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sven Schipplock,8321.0,Center Forward,31,Hamburger SV,171,['7c469ed9-03c7-4e52-b45a-13b39a14e56e'],12,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:12.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08e5233f-91b0-4d5d-844c-2e0bb1da06c3,625,,,"[53.9, 45.9]",3890386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Ezequiel De Blasis,8555.0,Right Wing,31,Hamburger SV,171,"['1fea81f8-d028-41da-9cb0-2d3ce85748f5', 'f8ae8ad2-9773-422b-a43b-abbf01810d98']",14,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:12:14.786,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0439658-f059-4e85-80ba-c5c9c9e76c5f,627,,,"[69.2, 24.6]",3890386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yoshinori Muto,6337.0,Center Forward,31,Hamburger SV,171,['c726d024-05c4-433d-9642-38d39cfd6062'],16,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:12:16.356,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e82642dd-a8e7-4bc1-ba87-7a5fada5c565,631,,,"[44.6, 34.5]",3890386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cleber Janderson Pereira Reis,40468.0,Left Center Back,31,Hamburger SV,171,['5ee5d723-623d-4082-883e-dba3a1b77933'],18,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:18.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01d1e737-c2b0-4196-b57a-dc39a75dee43,634,,,"[16.8, 42.6]",3890386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jaroslav Drobný,23499.0,Goalkeeper,31,Hamburger SV,171,['fb91ab33-e1cd-49b9-b8b4-f6468adc56fb'],21,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:21.559,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536e8a67-040e-496a-ad86-5c8977e72631,637,,,"[30.3, 58.2]",3890386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,31,Hamburger SV,171,['7e1c6cb9-fbce-4f4f-b3f2-2d65fcdc0a25'],24,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:24.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71159032-71ef-49f5-9d43-4f65d8c44f49,640,,,"[34.0, 23.0]",3890386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cleber Janderson Pereira Reis,40468.0,Left Center Back,31,Hamburger SV,171,['26f64eca-5b81-4d08-8c73-d07154e64138'],29,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:29.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971ad72f-f58a-4f02-8312-2a54785a66dc,643,,,"[13.7, 46.1]",3890386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jaroslav Drobný,23499.0,Goalkeeper,31,Hamburger SV,171,['832a3ec7-e558-4ac9-8e9e-bdb1261c4b79'],34,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:34.168,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff0d5935-f539-4889-a80d-6eda0533724b,646,,,"[23.3, 59.1]",3890386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,31,Hamburger SV,171,['73f218d5-831e-4a20-ab59-adc44b1750f2'],37,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:37.970,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4d3a9c5-9141-45e5-b751-443b238dc683,649,,,"[40.3, 51.6]",3890386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gideon Jung,8323.0,Right Defensive Midfield,31,Hamburger SV,171,['809cdc08-c85f-45e3-91f4-13f144255329'],41,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:41.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62d5ab8b-e671-408e-94e3-3c0587dd6d4c,653,,,"[26.5, 59.2]",3890386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,31,Hamburger SV,171,['87498eaa-ac3d-43db-b1a1-a02a4b5fcc36'],46,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:46.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f1a49b2-7e6b-4288-b81a-e381bc4c0718,656,,,"[37.8, 78.1]",3890386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gotoku Sakai,6339.0,Right Back,31,Hamburger SV,171,['c8c52f20-36dc-4110-ab88-7a0bdb279e31'],49,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:49.110,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29184283-ca1b-4cd5-82f8-b59694ad5b4d,660,,,"[65.3, 72.6]",3890386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michael Gregoritsch,8309.0,Center Attacking Midfield,31,Hamburger SV,171,['035da01c-9d92-40ad-9155-acaacfa12292'],51,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:51.619,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d137ffd1-2ca3-4c3a-824d-86fa805de972,665,,,"[89.5, 23.1]",3890386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yunus Mallı,8679.0,Center Attacking Midfield,31,Hamburger SV,171,['8a2fd0ed-abde-4109-a856-03c8d0c3bcce'],54,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:12:54.380,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f435a873-a91b-429b-a0a8-d2cb45b22048,672,,,"[8.9, 46.7]",3890386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jaroslav Drobný,23499.0,Goalkeeper,31,Hamburger SV,171,['9feb6d20-d821-4eb2-b3a8-c84256140973'],58,,,,,,,,,,,,,,,,,Hamburger SV,171,00:12:58.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec8fb92c-f8ac-4169-a68a-7a77887cc9d8,675,,,"[15.8, 15.2]",3890386,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matthias Ostrzolek,8547.0,Left Back,31,Hamburger SV,171,['43a6b521-6b5b-45a5-8aaa-5bcbf641e0bb'],3,,,,,,,,,,,,,,,,,Hamburger SV,171,00:13:03.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffb16195-d1b8-4917-9d8e-89eb06197c71,678,,,"[32.7, 21.3]",3890386,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lewis Harry Holtby,8891.0,Left Defensive Midfield,31,Hamburger SV,171,['b2b7331d-4ec5-44af-96c7-dd1bd5ad02aa'],5,,,,,,,,,,,,,,,,,Hamburger SV,171,00:13:05.814,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00994849-99b3-40df-8b8d-6507165277b9,681,,,"[59.4, 77.3]",3890386,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gotoku Sakai,6339.0,Right Back,31,Hamburger SV,171,['f9b4e443-12e1-424e-bced-56be6d7e34e0'],11,,,,,,,,,,,,,,,,,Hamburger SV,171,00:13:11.383,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992ea493-70ab-4dc2-8087-9cbf355f7f77,684,,,"[81.5, 49.1]",3890386,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sven Schipplock,8321.0,Center Forward,31,Hamburger SV,171,['08602ba8-6e38-4132-abb6-05f9c4daf697'],13,,,,,,,,,,,,,,,,,Hamburger SV,171,00:13:13.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef314a55-1e75-4ad0-b999-a8d946f477ee,688,,,"[69.8, 72.1]",3890386,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolai Müller,8302.0,Right Wing,31,Hamburger SV,171,['7a57251d-4a74-4f98-b795-931fec4e1cac'],17,,,,,,,,,,,,,,,,,Hamburger SV,171,00:13:17.064,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb9df07c-a449-402a-a72a-978815360c9c,692,,,"[47.8, 64.6]",3890386,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gideon Jung,8323.0,Right Defensive Midfield,31,Hamburger SV,171,['1b9a12de-6446-4c17-930b-af7a2a75b731'],19,,,,,,,,,,,,,,,,,Hamburger SV,171,00:13:19.622,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17be2707-1fa8-43ba-aa67-c8c301bee0fe,695,,,"[61.2, 41.7]",3890386,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lewis Harry Holtby,8891.0,Left Defensive Midfield,31,Hamburger SV,171,['3ae48321-90b4-4168-9d98-3242d85b51ad'],21,,,,,,,,,,,,,,,,,Hamburger SV,171,00:13:21.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21e8fa77-4515-4f58-b76d-c081bbfd240a,698,,,"[64.9, 7.0]",3890386,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matthias Ostrzolek,8547.0,Left Back,31,Hamburger SV,171,['13ed797c-ad22-4a54-a8cf-19a20a86db50'],24,,,,,,,,,,,,,,,,,Hamburger SV,171,00:13:24.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a306ed84-b2f7-4067-a9a2-7095a266d524,701,,,"[81.4, 3.6]",3890386,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivo Iličević,24740.0,Left Wing,31,Hamburger SV,171,['1d382c7d-6b40-4b9f-b52d-1eda1f1d4757'],26,,,,,,,,,,,,,,,,,Hamburger SV,171,00:13:26.638,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8aa8cf4b-ca88-4b40-a092-754f1f55e6c5,706,,,"[87.2, 16.6]",3890386,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michael Gregoritsch,8309.0,Center Attacking Midfield,31,Hamburger SV,171,"['4898d947-9bca-4952-a01d-37c38b833f24', '4d872240-ddd7-40f1-bbca-69c5fc21ec4c']",28,,,,,,,,,,,,,,,,,Hamburger SV,171,00:13:28.998,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47cc45cb-bd39-411b-9a68-b3462eebf63a,710,,,"[101.7, 5.9]",3890386,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivo Iličević,24740.0,Left Wing,31,Hamburger SV,171,['34bf4ac3-28a3-48d9-a9fa-96c53d60462d'],31,,,,,,,,,,,,,,,,,Hamburger SV,171,00:13:31.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529bcb81-a001-4bca-96f1-6ee53fd09e4c,714,,,"[102.4, 3.3]",3890386,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michael Gregoritsch,8309.0,Center Attacking Midfield,31,Hamburger SV,171,['e32b226c-42f2-4e79-b380-30f15d71d724'],35,,,,,,,,,,,,,,,,,Hamburger SV,171,00:13:35.465,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1a30d98-78f7-4ae3-93c1-4c6d9119f1b1,717,,,"[94.4, 4.3]",3890386,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivo Iličević,24740.0,Left Wing,31,Hamburger SV,171,['b42ee857-d9ed-43dc-bc9f-60689bd14824'],37,,,,,,,,,,,,,,,,,Hamburger SV,171,00:13:37.024,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89616140-cab7-4af8-9683-b37e5224a4d9,722,,,"[47.7, 18.6]",3890386,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jairo Samperio Bustara,6925.0,Left Wing,32,FSV Mainz 05,177,['55bad0e0-7291-4ad1-9ceb-ee29bc60fb7e'],40,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:13:40.975,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307b6ca-d6f9-43a6-8de5-174ec82c21dd,731,,,"[53.2, 20.2]",3890386,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre Bengtsson,20871.0,Left Back,32,FSV Mainz 05,177,['53df5f4c-fe2e-4775-a071-91a484fda553'],48,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:13:48.095,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c19ef022-ac9d-4027-a353-cda41e95d2d8,734,,,"[38.3, 17.8]",3890386,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Hack,15847.0,Left Center Back,32,FSV Mainz 05,177,['6a35ec35-cc15-46d6-8cb3-0f07440d7590'],51,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:13:51.009,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00433cf0-39c9-4249-aa3d-6e8629193aee,742,,,"[49.6, 3.1]",3890386,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jairo Samperio Bustara,6925.0,Left Wing,33,FSV Mainz 05,177,['7d95375e-9d0b-4324-a3ea-3c7fce54161a'],11,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:14:11.598,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04cb90b3-271b-41cf-9b8a-ee7fc34f5405,744,,,"[64.8, 2.4]",3890386,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yoshinori Muto,6337.0,Center Forward,33,FSV Mainz 05,177,['ac66b675-de59-41b4-be11-6cf3bd1336ed'],12,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:14:12.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbb0879c-9dd7-40ff-b1c4-9e5034c92624,749,,,"[70.8, 77.7]",3890386,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolai Müller,8302.0,Right Wing,33,FSV Mainz 05,177,['0a274922-f8ca-4c8b-b508-5aadf9516bb4'],14,,,,,,,,,,,,,,,,,Hamburger SV,171,00:14:14.291,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a02a5377-af3b-4810-b89e-0a7dece8dad6,752,,,"[81.1, 59.6]",3890386,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivo Iličević,24740.0,Left Wing,33,FSV Mainz 05,177,['602e9273-b334-4df1-971e-48f4a4358ddc'],16,,,,,,,,,,,,,,,,,Hamburger SV,171,00:14:16.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c857e435-3292-4787-8c05-dbad375ff053,754,,,"[51.0, 17.6]",3890386,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yunus Mallı,8679.0,Center Attacking Midfield,33,FSV Mainz 05,177,['521da265-49cc-4b58-8b66-4d20ab270897'],18,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:14:18.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfcea3d7-6b91-4035-92cf-538549501277,760,,,"[42.0, 55.7]",3890386,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefan Bell,8559.0,Right Center Back,34,FSV Mainz 05,177,['bd72259d-982d-4c19-9fc8-df605f158576'],45,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:14:45.468,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0d44c2c-d5bd-47d7-bd53-86026a1b08dc,764,,,"[84.4, 41.2]",3890386,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yoshinori Muto,6337.0,Center Forward,34,FSV Mainz 05,177,['d2b46f1b-704c-496e-ad53-d8316a3b54ec'],52,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:14:52.180,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c7efacd-93fc-44be-8288-5bc657207345,768,,,"[15.4, 3.6]",3890386,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthias Ostrzolek,8547.0,Left Back,35,Hamburger SV,171,['56071819-a65a-4914-8eaf-1ff58327ef35'],56,,,,,,,,,,,,,,,,,Hamburger SV,171,00:14:56.395,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b6fb7b0-ffc0-43d6-a31d-8f6d0be9d66e,772,,,"[63.6, 6.2]",3890386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sven Schipplock,8321.0,Center Forward,35,Hamburger SV,171,['3e8a2e20-1180-4935-be37-ebd0b9ace21f'],1,,,,,,,,,,,,,,,,,Hamburger SV,171,00:15:01.083,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66599e9b-e448-4dd1-bee3-b4a5184009d7,775,,,"[67.8, 71.0]",3890386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Ezequiel De Blasis,8555.0,Right Wing,35,Hamburger SV,171,['28df334e-0ff9-4a85-b0a6-0b3a103fa12e'],2,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:15:02.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e19989d-9a0a-4aa1-a14f-daea06e0341e,777,,,"[52.9, 5.9]",3890386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivo Iličević,24740.0,Left Wing,35,Hamburger SV,171,['83b6d9a4-3ce2-4184-9cb8-6469dc6c6b60'],3,,,,,,,,,,,,,,,,,Hamburger SV,171,00:15:03.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e466655b-c364-4cbf-8d78-fadd3e9221b1,780,,,"[51.6, 14.8]",3890386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,35,Hamburger SV,171,['8ec59c65-4a6a-4b77-90b8-3f99745b49e0'],4,,,,,,,,,,,,,,,,,Hamburger SV,171,00:15:04.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ca0dd8e-2a14-438d-9a39-779cabd25368,783,,,"[40.5, 51.7]",3890386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,35,Hamburger SV,171,['cd134a73-ab5a-413d-9628-6c7ccc9a9a57'],9,,,,,,,,,,,,,,,,,Hamburger SV,171,00:15:09.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a28142b-7a33-4e6d-80e7-8002a29693db,786,,,"[51.9, 77.0]",3890386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gotoku Sakai,6339.0,Right Back,35,Hamburger SV,171,['6d2fd755-f6ac-451b-a34b-975d6e22d8b5'],13,,,,,,,,,,,,,,,,,Hamburger SV,171,00:15:13.371,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60481653-8c1a-405e-8490-5019e170f144,789,,,"[56.4, 62.3]",3890386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gideon Jung,8323.0,Right Defensive Midfield,35,Hamburger SV,171,['7719715a-de8b-4db1-9147-a403c923021e'],15,,,,,,,,,,,,,,,,,Hamburger SV,171,00:15:15.111,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e756ab7d-552e-4055-a914-abbb2da50e48,791,,,"[63.5, 69.4]",3890386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolai Müller,8302.0,Right Wing,35,Hamburger SV,171,['69e9aaf4-5670-49e6-8287-fba18c092c4b'],15,,,,,,,,,,,,,,,,,Hamburger SV,171,00:15:15.763,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95f78407-8041-4ecb-ad3d-cc66cb75f735,795,,,"[71.4, 64.6]",3890386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Gregoritsch,8309.0,Center Attacking Midfield,35,Hamburger SV,171,['dc3fb896-2e21-40ca-8355-57c410ba80da'],16,,,,,,,,,,,,,,,,,Hamburger SV,171,00:15:16.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f942b971-48d1-4a9e-b598-2f94856fd74a,800,,,"[53.9, 34.4]",3890386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,36,FSV Mainz 05,177,['6a4f5569-1c3c-4eaf-a72c-11682f26cfc4'],19,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:15:19.395,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45d1504c-e7a1-4f57-953d-079d1d3cf2b0,804,,,"[25.3, 12.3]",3890386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Hack,15847.0,Left Center Back,36,FSV Mainz 05,177,['67c6fbc2-e155-40bc-bc4a-45e769a09c8c'],21,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:15:21.872,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e5e9e74-4cde-4675-bcb1-3098c51b14e6,807,,,"[8.9, 35.1]",3890386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Loris Karius,3630.0,Goalkeeper,36,FSV Mainz 05,177,['02cf6cf8-ff16-462b-a75c-1837c5c54a70'],25,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:15:25.344,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7e2f7e3-6deb-414c-8a55-a78ee9c51e52,809,,,"[71.3, 28.8]",3890386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoshinori Muto,6337.0,Center Forward,36,FSV Mainz 05,177,['392bb315-9ff1-4eef-8eec-f3ee51795fe7'],28,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:15:28.795,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9974dd02-2a37-42cb-8de3-c9fcb61292c9,812,,,"[78.6, 42.8]",3890386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yunus Mallı,8679.0,Center Attacking Midfield,36,FSV Mainz 05,177,['5273b120-9aa4-4887-a5fc-c2a08843bb0e'],31,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:15:31.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37ca82d3-5e25-427a-b69f-a2c0a44ef6a3,815,,,"[66.8, 41.3]",3890386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,36,FSV Mainz 05,177,['11eaba9a-d146-495d-993d-7c3f9c2238bb'],33,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:15:33.334,Ball Receipt*,
