50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.470159,,,,,,,,,,,,,e1a92918-b55b-4687-9e74-b6e200990117,3447,,"[60.0, 40.0]",3890382,85,,True,,,-2.5262532,,Right Foot,,,"[48.4, 31.8]",,Ground Pass,,14.205632,,,,Roman Neustädter,16534.0,,,,,Kick Off,2,From Kick Off,Klaas-Jan Huntelaar,8060.0,Center Forward,185,Schalke 04,181,['882606cb-2ed4-42f9-82f7-5906dad33317'],36,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:36.639,Pass,
,,,,,,,,,,,,,,,,,3.164976,,,,,,,,,,,,,815f91cd-da5f-4d17-8414-c9f1ae7df23a,3449,,"[47.8, 33.1]",3890382,85,,True,,,0.10402768,,Right Foot,,,"[109.1, 39.5]",,High Pass,,61.63319,,Incomplete,,,,,,,,,2,From Kick Off,Roman Neustädter,16534.0,Left Defensive Midfield,185,Schalke 04,181,['823acd20-5127-45b4-a6f8-4008c3608546'],45,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:45.309,Pass,
,,,,,,,,,,,,,,,,,1.901377,,,,,,,,,,,,,823acd20-5127-45b4-a6f8-4008c3608546,3450,,"[11.0, 40.6]",3890382,85,,True,,,-0.6043055,,Right Foot,,,"[27.8, 29.0]",,Ground Pass,,20.41568,,,,Ömer Toprak,8573.0,,,,,Recovery,2,Regular Play,Bernd Leno,15581.0,Goalkeeper,186,Bayer Leverkusen,904,"['752a919a-f938-4d93-98b0-fdcd2526d067', '815f91cd-da5f-4d17-8414-c9f1ae7df23a']",48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:48.473,Pass,
,,,,,,,,,,,,,,,,,1.853085,,,,,,,,,,,,,ac1400ba-e5b2-43ac-98a7-a77d23108bac,3452,,"[27.8, 29.0]",3890382,85,,,,,1.129438,,Right Foot,,,"[45.8, 67.1]",,Ground Pass,,42.13799,,,,Kevin Kampl,8222.0,,,,,,2,Regular Play,Ömer Toprak,8573.0,Left Center Back,186,Bayer Leverkusen,904,['8cd8214d-4dc9-4226-ab68-b698e834d625'],52,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:52.216,Pass,
,,,,,,,,,,,,,,,,,0.783233,,,,,,,,,,,,,3d65e463-e78d-4838-8d7f-f896794eef2e,3455,,"[69.8, 73.5]",3890382,85,,,,,0.12090276,,Right Foot,,,"[80.5, 74.8]",,Ground Pass,,10.778683,,,,Karim Bellarabi,8213.0,,,,,,2,Regular Play,Kevin Kampl,8222.0,Left Defensive Midfield,186,Bayer Leverkusen,904,['af3c4884-50ee-45aa-a6af-8868ca31cd11'],59,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:59.069,Pass,
,,,,,,,,,,,,,,,,,0.399163,,,,,,,,,,,,,00f19d19-d05f-457a-a3ba-f832d4ede047,3463,,"[81.1, 78.5]",3890382,86,,,,,-0.81986725,,Right Foot,,,"[86.7, 72.5]",,Ground Pass,,8.207314,,Incomplete,,Stefan Kießling,11394.0,,,,,Recovery,2,Regular Play,Giulio Donati,8549.0,Right Back,186,Bayer Leverkusen,904,"['1960f8bd-4a22-41fa-ad38-5979d9fd0717', '92697145-c623-4b43-8aff-32de6622f9cd', '9b9af294-eaf2-452f-b5ee-f0bca73635f5']",7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:07.839,Pass,True
,,,,,,,,,,,,,,,,,5.19755,,,,,,,,,,,,,87dde723-0d98-45aa-8d10-9ad5abc70cc0,3468,,"[28.9, 17.0]",3890382,86,,,,,-0.13843468,,Right Foot,,,"[73.4, 10.8]",,High Pass,,44.929832,,,,Klaas-Jan Huntelaar,8060.0,,,,,,2,Regular Play,Roman Neustädter,16534.0,Left Defensive Midfield,186,Bayer Leverkusen,904,['ec355c12-5774-46ed-b9e3-bff787d7195a'],10,,,,,,,,,,,,,,,,,Schalke 04,181,00:41:10.713,Pass,
,,,,,,,,,,,,,,,,,2.269332,,,,,,,,,,,,,56a997b9-c227-43a3-b790-e3c988ef01dd,3472,,"[36.8, 67.1]",3890382,86,,,,,-2.5985513,,Left Foot,,,"[8.8, 50.2]",,Ground Pass,,32.70489,,,,Bernd Leno,15581.0,,,,,Recovery,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,186,Bayer Leverkusen,904,['ac9bb438-e077-46d7-9505-970e3e5e5d80'],17,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:17.654,Pass,
,,,,,,,,,,,,,,,,,2.026216,,,,,,,,,,,,,7a40ab93-0c8b-424f-adbd-d34822aad065,3475,,"[8.8, 50.2]",3890382,86,,,,,0.32175055,,Right Foot,,,"[24.4, 55.4]",,Ground Pass,,16.443844,,,,Ömer Toprak,8573.0,,,,,,2,Regular Play,Bernd Leno,15581.0,Goalkeeper,186,Bayer Leverkusen,904,['ca45cf15-8ef1-40c8-bf61-7421f41f3e53'],19,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:19.963,Pass,
,,,,,,,,,,,,,,,,,2.577004,,,,,,,,,,,,,c0854b37-5a72-4b8b-8335-2cd1cf154f13,3478,,"[25.5, 56.2]",3890382,86,,,,,-1.384764,,Right Foot,,,"[33.8, 12.1]",,Ground Pass,,44.874268,,,,Wendell Nascimento Borges,8212.0,,True,,,,2,Regular Play,Ömer Toprak,8573.0,Left Center Back,186,Bayer Leverkusen,904,['7b9fddb4-5642-491b-b579-c53dbc4b6eae'],23,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:23.490,Pass,
,,,,,,,,,,,,,,,,,1.555989,,,,,,,,,,,,,e1044926-9e0b-49b2-90bd-3246a0c191dc,3481,,"[32.8, 12.4]",3890382,86,,,,,1.1739186,,Left Foot,,,"[38.5, 26.0]",,Ground Pass,,14.746186,,,,Christoph Kramer,8805.0,,,,,,2,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,186,Bayer Leverkusen,904,['682807d1-a02d-4fa8-929f-23b66a1cf4d3'],26,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:26.086,Pass,
,,,,,,,,,,,,,,,,,1.36447,,,,,,,,,,,,,d4c8f9ec-62a2-496e-a19d-2a46be1b064b,3484,,"[42.0, 27.5]",3890382,86,,,,,1.1744283,,Right Foot,,,"[53.3, 54.5]",,Ground Pass,,29.269268,,,,Kevin Kampl,8222.0,,,,,,2,Regular Play,Christoph Kramer,8805.0,Right Defensive Midfield,186,Bayer Leverkusen,904,['61b173d6-e1b7-4eca-8b9f-ea252194692f'],29,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:29.053,Pass,
,,,,,,,,,,,,,,,,,1.55539,,,,,,,,,,,,,fd79761f-9e0b-4ef2-872c-22e582859e13,3487,,"[56.3, 48.7]",3890382,86,,,,,1.7479585,,Right Foot,,,"[52.2, 71.6]",,Ground Pass,,23.264135,,,,Jonathan Tah,8221.0,,,,,,2,Regular Play,Kevin Kampl,8222.0,Left Defensive Midfield,186,Bayer Leverkusen,904,['f91b0cf3-1c76-4d3c-81a2-f1cee75ba2cc'],33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:33.096,Pass,
,,,,,,,,,,,,,,,,,1.738924,,,,,,,,,,,,,adfa8453-0d22-4b66-a205-60b1447cf383,3490,,"[52.2, 71.6]",3890382,86,,,,,-1.7938727,,Right Foot,,,"[47.3, 50.0]",,Ground Pass,,22.148815,,,,Ömer Toprak,8573.0,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,186,Bayer Leverkusen,904,['efdaaca6-fcf6-4f84-9081-928726d7ea18'],35,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:35.551,Pass,
,,,,,,,,,,,,,,,,,1.639504,,,,,,,,,,,,,5b52907e-9cdf-4542-9c16-e60c1a6b64ec,3493,,"[55.0, 40.8]",3890382,86,,,,,1.099397,,Left Foot,,,"[68.1, 66.5]",,Ground Pass,,28.846144,,,,Kevin Kampl,8222.0,,,,,,2,Regular Play,Ömer Toprak,8573.0,Left Center Back,186,Bayer Leverkusen,904,['679255ea-9df2-4f9e-b622-f71adeba2622'],39,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:39.339,Pass,
,,,,,,,,,,,,,,,,,3.794491,,,,,,,,,,,,,5d56487d-dbd4-4302-9a4e-e31bdd8d42b0,3496,,"[70.4, 68.0]",3890382,86,,,,,0.04794303,,Right Foot,,,"[110.0, 69.9]",,Ground Pass,,39.645554,,,,Stefan Kießling,11394.0,,,,,,2,Regular Play,Kevin Kampl,8222.0,Left Defensive Midfield,186,Bayer Leverkusen,904,['a7e3d065-fa28-45df-9454-70821c0c3f70'],42,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:42.441,Pass,
,,,,,,,,,,,,,,,,,1.280439,,,,,,,,,,,,,c4fbbdd3-ae74-4eb1-9562-3d5a25143ac8,3504,,"[120.0, 80.0]",3890382,87,,,,,-1.8890443,,Right Foot,,,"[108.7, 45.7]",,High Pass,,36.113434,,Incomplete,True,Jonathan Tah,8221.0,,,Outswinging,,Corner,2,From Corner,Julian Brandt,5555.0,Left Wing,187,Bayer Leverkusen,904,"['03e02ffa-abed-4f30-b2ca-a546dad4368e', '32508fe2-c516-400e-8d5a-89844f017f4a']",52,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:52.992,Pass,
,,,,,,,,,,,,,,,,,1.581439,,,,,,,,,,,,,d43afda3-5fbc-41f9-9cde-dcdbe8a89ee9,3507,,"[73.0, 53.9]",3890382,87,,,,,-0.54656696,,Right Foot,,,"[101.6, 36.5]",,High Pass,,33.477158,,Incomplete,,Javier Hernández Balcázar,3058.0,,,,,Recovery,2,From Corner,Giulio Donati,8549.0,Right Back,187,Bayer Leverkusen,904,"['b772efaa-02f3-48fa-88ab-901b5974115d', 'f265624e-50f6-4e22-b3f4-c34fe3634c6c']",57,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:57.829,Pass,
,,,,,,,,,,,,,,,,,1.569613,,,,,,,,,,,,,f265624e-50f6-4e22-b3f4-c34fe3634c6c,3509,,"[18.5, 43.6]",3890382,87,,,,,0.16514868,,Head,,,"[34.7, 46.3]",,High Pass,,16.423458,,,,Franco Matías Di Santo,8512.0,,,,,Recovery,2,Regular Play,Sascha Riether,25003.0,Right Back,188,Schalke 04,181,"['d43afda3-5fbc-41f9-9cde-dcdbe8a89ee9', 'ddb0d39e-f387-4c65-8337-5481fddd90c7']",59,,,,,,,,,,,,,,,,,Schalke 04,181,00:42:59.410,Pass,
,,,,,,,,,,,,,,,,,0.862275,,,,,,,,,,,,,45c0593c-232f-4a92-b3bd-937a0c471b5d,3512,,"[35.4, 46.3]",3890382,88,,,,,-1.5376593,,Left Foot,,,"[36.0, 28.2]",,Low Pass,,18.109941,,,,Sead Kolašinac,3510.0,,,,,,2,Regular Play,Franco Matías Di Santo,8512.0,Left Center Forward,188,Schalke 04,181,['a1ff9366-9e97-4bd7-9e0b-be8633b1e165'],1,,,,,,,,,,,,,,,,,Schalke 04,181,00:43:01.020,Pass,
,,,,,,,,,,,,,,,,,0.835208,,,,,,,,,,,,,c83ca5a7-f205-43ac-99f1-df97c7d0662a,3515,,"[36.0, 28.2]",3890382,88,,,,,-2.2989883,,Left Foot,,,"[25.3, 16.2]",,Ground Pass,,16.077623,,,,Dennis Aogo,8958.0,,,,,,2,Regular Play,Sead Kolašinac,3510.0,Left Defensive Midfield,188,Schalke 04,181,['48c40e52-4961-496f-ad72-9a11f957b188'],2,,,,,,,,,,,,,,,,,Schalke 04,181,00:43:02.813,Pass,
,,,,,,,,,,,,,,,,,2.283168,,,,,,,,,,,,,133af014-9da9-4164-acef-7ac7ee8043e5,3521,,"[27.4, 10.0]",3890382,88,,True,,,-0.20977117,,Right Foot,,,"[73.9, 0.1]",,High Pass,,47.54219,,Out,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,Free Kick,2,From Free Kick,Ralf Fährmann,8517.0,Goalkeeper,189,Schalke 04,181,['78d98789-da20-4c55-b4f1-ad4d2482fc2b'],34,,,,,,,,,,,,,,,,,Schalke 04,181,00:43:34.227,Pass,
,,,,,,,,,,,,,,,,,0.656418,,,,,,,,,,,,,a5d625be-1456-472f-8ca2-1f5a35609efc,3523,,"[41.3, 80.0]",3890382,88,,True,,,-0.23532379,,,,,"[58.4, 75.9]",,Low Pass,,17.584652,,,,Stefan Kießling,11394.0,,,,,Throw-in,2,From Throw In,Giulio Donati,8549.0,Right Back,190,Bayer Leverkusen,904,['e2f7b681-5017-462d-84c4-66ea54da958e'],40,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:40.669,Pass,
,,,,,,,,,,,,,,,,,0.425619,,,,,,,,,,,,,182569e3-5dd7-435b-a1ba-e93bb13da3e2,3525,,"[58.4, 75.9]",3890382,88,,,,,2.5195606,,Right Foot,,,"[53.1, 79.7]",,Low Pass,,6.521503,,Incomplete,,Karim Bellarabi,8213.0,,,,,,2,From Throw In,Stefan Kießling,11394.0,Center Attacking Midfield,190,Bayer Leverkusen,904,"['56782f22-e857-473b-a887-72fda8da9227', 'a6f154c6-532b-4cc5-9287-249ddd3b908d']",41,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:41.365,Pass,
,,,,,,,,,,,,,,,,,1.737144,,,,,,,,,,,,,a6f154c6-532b-4cc5-9287-249ddd3b908d,3527,,"[67.0, 0.4]",3890382,88,,,,,1.6207547,,Right Foot,,,"[66.8, 4.4]",,Ground Pass,,4.004997,,Incomplete,,Sead Kolašinac,3510.0,,,,,Recovery,2,From Throw In,Jean-Eric Maxim Choupo-Moting,3499.0,Left Midfield,190,Bayer Leverkusen,904,"['182569e3-5dd7-435b-a1ba-e93bb13da3e2', '197623de-7632-4631-8856-ff7ccd983e35', '4ce5a2b5-3f1f-483b-b811-8ad36dc1f344']",41,,,,,,,,,,,,,,,,,Schalke 04,181,00:43:41.791,Pass,
,,,,,,,,,,,,,,,,,0.175415,,,,,,,,,,,,,c1e284f4-82ef-49a8-a63f-bf7d2f398152,3533,,"[48.8, 77.4]",3890382,88,,,,,-0.15808997,,Right Foot,,,"[55.7, 76.3]",,Ground Pass,,6.987131,,Incomplete,,Stefan Kießling,11394.0,,,,,,2,From Throw In,Kevin Kampl,8222.0,Left Defensive Midfield,190,Bayer Leverkusen,904,"['3024ba15-b143-4fa1-b37f-eaa622eb3ab9', '8213b259-3019-4a21-b21e-421e2518937c', 'b2d08d57-54e7-4ed5-a6d6-5027a08ff5d4']",46,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:46.247,Pass,True
,,,,,,,,,,,,,,,,,1.05781,,,,,,,,,,,,,eefe6df0-7fad-4f88-a026-a1a9f872cdc4,3536,,"[49.0, 80.0]",3890382,88,,,,,-0.22143902,,,,,"[68.1, 75.7]",,High Pass,,19.578049,,,,Stefan Kießling,11394.0,,,,,Throw-in,2,From Throw In,Giulio Donati,8549.0,Right Back,191,Bayer Leverkusen,904,['7ec444fd-6616-4a29-ba12-8a18571160c3'],54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:54.639,Pass,
,,,,,,,,,,,,,,,,,2.539682,,,,,,,,,,,,,da3999f2-c339-4ce5-b5f1-5c600f31f4a6,3538,,"[67.2, 75.5]",3890382,88,,,,,0.19573718,,Head,,,"[78.8, 77.8]",,Low Pass,,11.825819,,,,Karim Bellarabi,8213.0,,,,,,2,From Throw In,Stefan Kießling,11394.0,Center Attacking Midfield,191,Bayer Leverkusen,904,['0196b7f8-0bc3-45b2-be76-9b6fd04bc80b'],55,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:55.697,Pass,
,,,,,,,,,,,,,,,,,1.173961,,,,,,,,,,,,,170a895b-454d-44c4-8bc1-aa851452f8aa,3553,,"[88.2, 54.3]",3890382,89,,,,,-1.3583643,,Left Foot,,,"[93.7, 28.8]",,Ground Pass,,26.086395,,Incomplete,,Julian Brandt,5555.0,,,,,Recovery,2,From Throw In,Karim Bellarabi,8213.0,Right Wing,191,Bayer Leverkusen,904,"['21492f5d-fb1b-452c-93b0-80e9b7627a9e', '58a75ae6-379f-47c2-92ff-406e3338e035', 'bc91ba62-0905-476a-a468-cfcf86202be2']",8,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:08.436,Pass,True
,,,,,,,,,,,,,,,,,2.257984,,,,,,,,,,,,,1c97fb60-8b3f-4e23-abcf-670df1a44205,3556,,"[55.0, 40.0]",3890382,89,,,,True,0.59374964,,,,,"[67.0, 48.1]",,High Pass,,14.477914,,Incomplete,,Kevin Kampl,8222.0,,,,,Recovery,2,From Throw In,Ömer Toprak,8573.0,Left Center Back,191,Bayer Leverkusen,904,"['68273369-37ed-46ee-9b24-2c2aba98a99d', '7192c5b0-fe73-431a-9cdf-46f16f55fdb7', 'd16342ce-3dec-4d9e-ab0b-7d43b2e5d5d9']",13,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:13.877,Pass,True
,,,,,,,,,,,,,,,,,2.001283,,,,,,,,,,,,,7192c5b0-fe73-431a-9cdf-46f16f55fdb7,3560,,"[53.1, 32.0]",3890382,89,,,,True,1.1856388,,,,,"[57.6, 43.1]",,Low Pass,,11.977479,,,,Leroy Sané,3053.0,,,,,Recovery,2,Regular Play,Roman Neustädter,16534.0,Right Defensive Midfield,192,Schalke 04,181,"['189d9894-3bbf-402f-b306-d4bd2ce95233', '1c97fb60-8b3f-4e23-abcf-670df1a44205', '27804338-b112-4896-8e64-75b2be2e51bc']",16,,,,,,,,,,,,,,,,,Schalke 04,181,00:44:16.135,Pass,True
,,,,,,,,,,,,,,,,,3.461398,,,,,,,,,,,,,80b49de6-e916-4c97-8a02-954a7d9741fd,3564,,"[54.4, 40.6]",3890382,89,,,,,1.3411903,,Right Foot,,,"[62.3, 74.4]",,Low Pass,,34.71095,,,,Sascha Riether,25003.0,,,,,,2,Regular Play,Leroy Sané,3053.0,Right Midfield,192,Schalke 04,181,"['40833186-a858-4892-b2d1-e670ea98c715', '63007a64-d84f-4da0-a12b-a4387d4cf27d']",19,,,,,,,,,,,,,,,,,Schalke 04,181,00:44:19.632,Pass,True
,,,,,,,,,,,,,,,,,1.496325,,,,,,,,,,,,,2401514c-c2f3-4122-ac9f-9e28e5ff2533,3567,,"[62.9, 74.2]",3890382,89,,,,,-1.0087472,,Right Foot,,,"[76.0, 53.4]",,Ground Pass,,24.581497,,,,Roman Neustädter,16534.0,,,,,,2,Regular Play,Sascha Riether,25003.0,Right Back,192,Schalke 04,181,['870cc159-3628-4cd9-b3f7-4922ef2cdc78'],23,,,,,,,,,,,,,,,,,Schalke 04,181,00:44:23.133,Pass,
,,,,,,,,,,,,,,,,,2.714366,,,,,,,,,,,,,d20fa573-ac48-4b22-af6a-7c7b3977f8ff,3570,,"[80.3, 53.2]",3890382,89,,,,,-0.04175844,,Right Foot,,,"[116.2, 51.7]",,Ground Pass,,35.931324,,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,,,2,Regular Play,Roman Neustädter,16534.0,Right Defensive Midfield,192,Schalke 04,181,"['70d56169-e2d2-420f-b036-25372030937b', 'eb3b81d2-ce7d-4651-a7d9-04cf1fa53d03']",25,,,,,,,,,,,,,,,,,Schalke 04,181,00:44:25.969,Pass,
,,,,,,,,,,,,,,,,,1.84039,,,,,,,,,,,,,20585137-29a8-4b8b-a696-689200ffce39,3574,,"[11.0, 31.6]",3890382,89,,,,,0.6851437,,Keeper Arm,,,"[29.6, 46.8]",,Ground Pass,,24.020824,,,,Christoph Kramer,8805.0,,,,,,2,Regular Play,Bernd Leno,15581.0,Goalkeeper,193,Bayer Leverkusen,904,['f4381a5b-f445-4507-8f58-9d42b3b15f8c'],32,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:32.117,Pass,
,,,,,,,,,,,,,,,,,1.171947,,,,,,,,,,,,,8a628db8-eabc-4253-b440-27e244145ed9,3579,,"[66.8, 67.1]",3890382,89,,,,,2.9549034,,Right Foot,,,"[57.8, 68.8]",,Ground Pass,,9.159148,,,,Giulio Donati,8549.0,,,,,,2,Regular Play,Christoph Kramer,8805.0,Right Defensive Midfield,193,Bayer Leverkusen,904,"['4f9b4e4a-3838-4c9f-82a4-e24574502a28', '7b3a8b06-98bf-428f-be54-1d15658e7925']",39,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:39.404,Pass,True
,,,,,,,,,,,,,,,,,1.905965,,,,,,,,,,,,,27750395-cf0c-42e7-9aca-f17cd33fb269,3583,,"[56.7, 57.7]",3890382,89,,,,,-1.5825605,,Right Foot,,,"[56.3, 23.7]",,Ground Pass,,34.002354,,,,Wendell Nascimento Borges,8212.0,,,,,,2,Regular Play,Giulio Donati,8549.0,Right Back,193,Bayer Leverkusen,904,"['821954aa-6673-46a0-881f-58cf50848fe3', 'bbca943f-a000-466c-9832-b61822c50e5f']",41,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:41.783,Pass,True
,,,,,,,,,,,,,,,,,1.025104,,,,,,,,,,,,,15d0b61f-bc1a-4c80-a341-37598e2318fa,3586,,"[52.2, 11.5]",3890382,89,,,,,-0.01694753,,Left Foot,,,"[64.0, 11.3]",,Ground Pass,,11.801695,,,,Julian Brandt,5555.0,,,,,,2,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,193,Bayer Leverkusen,904,['3c3fa364-fcae-409f-b292-0b0ef32e8dc8'],47,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:47.617,Pass,
,,,,,,,,,,,,,,,,,1.085706,,,,,,,,,,,,,c57af9e5-281d-4487-a253-364e48f42bac,3589,,"[89.5, 22.8]",3890382,89,,,,,1.8029002,,Right Foot,,,"[85.6, 39.3]",,Ground Pass,,16.954645,,,,Kevin Kampl,8222.0,,,,,,2,Regular Play,Julian Brandt,5555.0,Left Wing,193,Bayer Leverkusen,904,['f69c0abb-4912-4ae4-8716-c93c0fe3a70b'],53,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:53.363,Pass,
,,,,,,,,,,,,,,,,,0.894132,,,,,,,,,,,,,23db144d-d738-4451-bd67-d761d1b9743c,3592,,"[88.2, 40.2]",3890382,89,,,,,-0.4942984,,Right Foot,,,"[104.9, 31.2]",,Ground Pass,,18.970766,,Incomplete,,Julian Brandt,5555.0,,,,,,2,Regular Play,Kevin Kampl,8222.0,Left Defensive Midfield,193,Bayer Leverkusen,904,"['5b15f8ba-4f61-49d2-9645-5a9463c8e9c9', 'b1ab51d4-d7de-4b53-bfb5-287f2a314567']",55,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:55.190,Pass,
,,,,,,,,,,,,,,,,,1.323722,,,,,,,,,,,,,9501012e-0268-463d-9696-24d92986245e,3597,,"[65.5, 66.5]",3890382,90,,,,,0.53117764,,Right Foot,,,"[81.5, 75.9]",,Ground Pass,,18.55694,,,,Stefan Kießling,11394.0,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,193,Bayer Leverkusen,904,['e13fba2c-5ae3-4ec8-a929-7424c3992975'],1,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:01.634,Pass,
,,,,,,,,,,,,,,,,,1.193748,,,,,,,,,,,,,20caeeb0-9b0c-4e0a-96db-9a858e420037,3600,,"[81.1, 74.8]",3890382,90,,,,,-1.7412571,,Left Foot,,,"[79.0, 62.6]",,Ground Pass,,12.379418,,,,Karim Bellarabi,8213.0,,,,,,2,Regular Play,Stefan Kießling,11394.0,Center Attacking Midfield,193,Bayer Leverkusen,904,['b2b5c9e0-4363-4b21-9c18-1939bce17b4f'],4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:04.444,Pass,
,,,,,,,,,,,,,,,,,2.162342,,,,,,,,,,,,,acaf093e-e19b-48bc-8a59-0b32984dd2c3,3603,,"[79.0, 62.6]",3890382,90,,,,,0.09420849,,Right Foot,,,"[104.4, 65.0]",,Ground Pass,,25.513134,,Incomplete,,Giulio Donati,8549.0,,,,,,2,Regular Play,Karim Bellarabi,8213.0,Right Wing,193,Bayer Leverkusen,904,"['28544306-26d6-48d8-a6e5-53a0513ed8c5', '60051f96-f322-4404-a96b-91a7a7e10186']",6,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:06.798,Pass,
,,,,,,,,,,,,,,,,,3.092992,,,,,,,,,,,,,60051f96-f322-4404-a96b-91a7a7e10186,3605,,"[15.7, 15.1]",3890382,90,,,,,-0.18311082,,Left Foot,,,"[53.5, 8.1]",,High Pass,,38.442684,,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,,Recovery,2,Regular Play,Dennis Aogo,8958.0,Left Back,193,Bayer Leverkusen,904,"['acaf093e-e19b-48bc-8a59-0b32984dd2c3', 'bcd42d93-fb35-4aa4-87ca-1047739c1d0d', 'fd7a008d-1a18-48d1-882f-2122c45ac1a3']",8,,,,,,,,,,,,,,,,,Schalke 04,181,00:45:08.960,Pass,
,,,,,,,,,,,,,,,,,1.268319,,,,,,,,,,,,,bcd42d93-fb35-4aa4-87ca-1047739c1d0d,3607,,"[66.6, 72.0]",3890382,90,,,,,0.18599708,,Head,,,"[85.2, 75.5]",,Low Pass,,18.926437,,,,Kevin Kampl,8222.0,,,,,Recovery,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,193,Bayer Leverkusen,904,"['3d307fe4-d9ad-4001-8e76-0bea8375ec10', '60051f96-f322-4404-a96b-91a7a7e10186']",12,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:12.053,Pass,
,,,,,,,,,,,,,,,,,0.985016,,,,,,,,,,,,,d6a80429-1355-4c77-8c46-c97902125d03,3611,,"[88.0, 73.3]",3890382,90,,,,,0.43046477,,Right Foot,,,"[97.8, 77.8]",,Ground Pass,,10.783784,,,,Giulio Donati,8549.0,,,,,,2,Regular Play,Kevin Kampl,8222.0,Left Defensive Midfield,193,Bayer Leverkusen,904,"['90a9f0eb-7f05-44e2-951c-044722d76138', 'ef09a726-1d8c-4b38-a698-ab97a055fad8']",14,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:14.128,Pass,True
