bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b2d8b97-04e0-4cf5-bb9e-ab47adfc9fe8,2177,,"[65.0, 40.5]",3890360,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivo Iličević,24740.0,Left Wing,143,Hamburger SV,171,['2b817651-97a3-4c48-b87e-5b9b368315ac'],16,,,,,,,,,,,,,,,,,Hamburger SV,171,00:24:16.289,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a675a62-3e83-4f95-929e-605bcb228210,2185,,"[85.8, 43.6]",3890360,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Gregoritsch,8309.0,Center Attacking Midfield,143,Hamburger SV,171,['4fe471ea-f12d-4a7e-a5a9-5cd4d8cb1b58'],19,,,,,,,,,,,,,,,,,Hamburger SV,171,00:24:19.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0975a3c7-d02d-466c-9580-a1b0191a0fc4,2187,,"[98.1, 60.2]",3890360,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolai Müller,8302.0,Right Wing,143,Hamburger SV,171,['ed8cc3bd-98d0-4fd9-b04f-0f0d3a26ba8f'],20,,,,,,,,,,,,,,,,,Hamburger SV,171,00:24:20.865,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57b26ed1-cc77-4f0e-8e6a-513cf73baf71,2192,,"[115.6, 45.2]",3890360,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Emir Spahić,26791.0,Left Center Back,144,Hamburger SV,171,['ea406a76-ddaa-419e-8eae-ef2622ae43b9'],53,,,,,,,,,,,,,,,,,Hamburger SV,171,00:24:53.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55ec6f89-d48f-49d5-a9cd-22930a36d3f7,2199,,"[75.1, 23.1]",3890360,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,144,Hamburger SV,171,['fa3079fd-778d-47b2-89ac-e32936b849e1'],0,,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:00.241,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a694923-f385-4818-aa81-c31e3d9de2d0,2203,,"[93.2, 70.4]",3890360,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lewis Harry Holtby,8891.0,Left Defensive Midfield,144,Hamburger SV,171,['b14d3f9e-6a19-43d3-8e6a-fe752ab1bc26'],4,,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:04.471,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0310e53-9842-4240-bf67-06c51bcf7c36,2207,,"[87.9, 29.2]",3890360,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,144,Hamburger SV,171,['83474747-52c7-4227-b9af-2dd12b99cce9'],13,,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:13.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911a1915-8dfe-40c7-a65f-c09e1b2ff977,2210,,"[80.2, 18.3]",3890360,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lewis Harry Holtby,8891.0,Left Defensive Midfield,144,Hamburger SV,171,['9a052bf0-5ecb-4795-a50f-6aed7313daff'],17,,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:17.670,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3c7f391-9110-4b9c-bbc1-f1560d0f8af0,2212,,"[70.5, 14.1]",3890360,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,144,Hamburger SV,171,['07bf4612-3792-4c8e-a234-b04db9c48879'],18,,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:18.526,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58e716ad-231b-4b3d-b4ed-537d911022aa,2215,,"[74.1, 38.5]",3890360,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ivo Iličević,24740.0,Left Wing,144,Hamburger SV,171,['b0029daf-e340-4df3-ab12-33475a86e347'],20,,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:20.681,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eac89f9a-aa50-4c64-8b6e-b894691d798b,2218,,"[76.0, 11.4]",3890360,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lewis Harry Holtby,8891.0,Left Defensive Midfield,144,Hamburger SV,171,['4592b90c-7bc8-4d7e-9acf-6b2efa0bf2d0'],24,,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:24.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15d1397e-5b26-4ec4-abca-ce5fbdfec543,2222,,"[72.3, 59.7]",3890360,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gotoku Sakai,6339.0,Right Back,144,Hamburger SV,171,['bb3f07e8-0ff5-4acc-aec2-18540ac3a44a'],31,,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:31.352,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200c577f-c41b-4926-b44b-3103bea0591c,2225,,"[55.8, 25.0]",3890360,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Emir Spahić,26791.0,Left Center Back,144,Hamburger SV,171,['ea31cc3a-9037-4354-933e-71e79832d5c5'],35,,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:35.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afb584da-6d9f-4970-a90e-ead316df2aaf,2228,,"[73.7, 16.4]",3890360,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ivo Iličević,24740.0,Left Wing,144,Hamburger SV,171,['33660fd9-4195-479f-9224-b0f06952572d'],37,,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:37.964,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e789f2b9-52f6-4516-b1cb-c9fa0fa8422c,2231,,"[85.7, 32.5]",3890360,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pierre-Michel Lasogga,8895.0,Center Forward,144,Hamburger SV,171,['2a08fdcc-15c1-4827-bdff-4dfedf234c0a'],40,,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:40.564,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cbb67c3-af1d-464e-a446-57b5a2d4ccd7,2241,,"[55.8, 34.3]",3890360,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Emir Spahić,26791.0,Left Center Back,144,Hamburger SV,171,['765cb986-cdae-468c-8ce1-2d4e3d79d2ec'],45,,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:45.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ed4b6b9-00fd-4e43-b5bb-b73279a3d66b,2244,,"[63.5, 60.8]",3890360,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,144,Hamburger SV,171,['5a10cb8a-20c8-44b8-9a87-dff9dd52ac7e'],50,,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:50.158,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95a2fb58-2013-4781-9af0-64b3cc58a843,2247,,"[57.6, 51.5]",3890360,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,144,Hamburger SV,171,['148b12e6-8dac-4d29-8843-2a4d2d0b3967'],53,,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:53.632,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c5e7fe1-902d-4c26-bc0b-37f1736f0283,2250,,"[51.5, 29.2]",3890360,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Emir Spahić,26791.0,Left Center Back,144,Hamburger SV,171,['44670f4c-af27-4ed0-a224-3470c578f4ac'],57,,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:57.217,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e87a4060-de03-46a4-9e77-cec92133f6de,2252,,"[52.1, 6.6]",3890360,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Matthias Ostrzolek,8547.0,Left Back,144,Hamburger SV,171,['d7436dd0-8ede-4d77-8114-14b8d98f4217'],59,,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:59.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004d6fc-529d-4d94-a8cd-be58566c7b7c,2255,,"[31.8, 13.3]",3890360,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Emir Spahić,26791.0,Left Center Back,144,Hamburger SV,171,['41c028d9-919f-4aee-b1c8-7b7585315e9a'],2,,,,,,,,,,,,,,,,,Hamburger SV,171,00:26:02.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881836ff-e82e-49ad-a0b4-135a534f52b9,2258,,"[13.6, 45.0]",3890360,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,René Adler,8560.0,Goalkeeper,144,Hamburger SV,171,['fcf8e9c8-0b41-40cc-8963-4534f21d54dc'],6,,,,,,,,,,,,,,,,,Hamburger SV,171,00:26:06.042,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe8ccdfa-ec49-41a2-9ae8-ca3d1fb1b152,2261,,"[73.8, 23.3]",3890360,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Michael Gregoritsch,8309.0,Center Attacking Midfield,144,Hamburger SV,171,['2f598663-b9dc-44ef-bf6f-56cc97eb4945'],15,,,,,,,,,,,,,,,,,Hamburger SV,171,00:26:15.736,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9f04511-90bd-4015-bd13-46f468f33996,2263,,"[77.3, 55.4]",3890360,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jan Rosenthal,40477.0,Center Attacking Midfield,144,Hamburger SV,171,['dfab8718-71e3-4797-85e0-6d1b2503e320'],19,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:19.910,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f7111e3-53d7-4405-a26c-95a8ae33b540,2265,,"[57.0, 21.4]",3890360,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Michael Gregoritsch,8309.0,Center Attacking Midfield,144,Hamburger SV,171,['928dd71c-b994-4a1e-a674-6758e28e0114'],21,,,,,,,,,,,,,,,,,Hamburger SV,171,00:26:21.033,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71c26299-29ea-43b2-801d-ceb1ef006777,2269,,"[78.3, 26.9]",3890360,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jérôme Gondorf,8388.0,Left Defensive Midfield,144,Hamburger SV,171,['288e8ffe-7928-45c8-9292-e103be3bc8c3'],23,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:23.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2767d63-f892-4a31-ad4a-6176ee1b30a8,2271,,"[40.1, 38.4]",3890360,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,144,Hamburger SV,171,['1c7d20d5-d756-4263-9760-2dc3e8529743'],25,,,,,,,,,,,,,,,,,Hamburger SV,171,00:26:25.005,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74c922fe-ed54-458c-ab5e-887e5ace7f62,2274,,"[53.0, 28.4]",3890360,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lewis Harry Holtby,8891.0,Left Defensive Midfield,144,Hamburger SV,171,['1abe5bef-ca7e-4887-b572-bdaa4663fd0e'],27,,,,,,,,,,,,,,,,,Hamburger SV,171,00:26:27.282,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67920f1b-4ff7-4cfc-b1f7-74527a31f490,2278,,"[97.3, 43.0]",3890360,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Michael Gregoritsch,8309.0,Center Attacking Midfield,144,Hamburger SV,171,['7d611ee8-9c03-4bed-af87-c38b51aaa7ec'],34,,,,,,,,,,,,,,,,,Hamburger SV,171,00:26:34.729,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b2d842d-8c0c-4514-9a3b-0eb2e8fd9309,2281,,"[29.2, 42.0]",3890360,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,145,Darmstadt 98,872,['d1692b84-34d5-4811-8a59-8c4f8f4d7660'],35,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:35.764,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57668e66-0ce9-424b-8ea9-5bb8e711130b,2284,,"[31.6, 16.7]",3890360,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Konstantin Rausch,11134.0,Left Midfield,145,Darmstadt 98,872,['7f41f874-7b72-4360-a21f-cc6924838d17'],41,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:41.164,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4347bf6-28ef-4af0-8041-c567574dad74,2288,,"[86.0, 4.6]",3890360,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sandro Wagner,9723.0,Center Forward,145,Darmstadt 98,872,['e11980c5-c8e0-4317-aa15-8ff4ce40754f'],44,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:44.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2bbb46d-15a6-4eca-a070-66f2b5b43b6a,2293,,"[5.7, 45.3]",3890360,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,René Adler,8560.0,Goalkeeper,146,Hamburger SV,171,"['4615eac6-9142-4401-85e1-90b2ad3cd32a', 'c78dd3b5-8fb5-4806-9310-06ccda1d6607']",48,,,,,,,,,,,,,,,,,Hamburger SV,171,00:26:48.841,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d0eed5f-8644-446f-9b38-3104430f0ed4,2297,,"[48.4, 51.8]",3890360,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Gregoritsch,8309.0,Center Attacking Midfield,146,Hamburger SV,171,"['581aeec8-7732-462f-a376-d7ce2a334445', 'eb4e08a6-4d7d-47c7-a5fa-a5abe515aaa2']",51,,,,,,,,,,,,,,,,,Hamburger SV,171,00:26:51.420,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373f0c0e-91e4-4cb3-bd21-366fe4f317f5,2303,,"[57.6, 42.2]",3890360,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivo Iličević,24740.0,Left Wing,147,Hamburger SV,171,['b60466eb-a9d5-45d2-9939-8274bdb3cc4b'],29,,,,,,,,,,,,,,,,,Hamburger SV,171,00:27:29.912,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6b13645-1f7c-4cb2-b6ed-467837ea44a2,2306,,"[51.4, 52.8]",3890360,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,147,Hamburger SV,171,['bc5079da-f14c-4583-b881-92ed44b8c66c'],30,,,,,,,,,,,,,,,,,Hamburger SV,171,00:27:30.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35d052c7-b60f-4290-a9e4-254a32f7807a,2308,,"[59.3, 42.8]",3890360,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivo Iličević,24740.0,Left Wing,147,Hamburger SV,171,['6399546d-e872-4d93-9242-bea235cafd0f'],31,,,,,,,,,,,,,,,,,Hamburger SV,171,00:27:31.409,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c0bfc7a-9b03-474a-9b59-93ae62e107f9,2311,,"[68.8, 52.9]",3890360,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,147,Hamburger SV,171,['46423305-d95c-4219-ad5e-9b7ae768e47d'],33,,,,,,,,,,,,,,,,,Hamburger SV,171,00:27:33.485,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d787f766-9acf-407e-982d-d21ddac78c2d,2314,,"[83.0, 58.4]",3890360,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolai Müller,8302.0,Right Wing,147,Hamburger SV,171,['431d575d-d0a9-4be3-94aa-c5a44391214b'],34,,,,,,,,,,,,,,,,,Hamburger SV,171,00:27:34.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c2b49e6-8fce-4e9f-9d04-7775644881b0,2316,,"[79.2, 55.6]",3890360,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,147,Hamburger SV,171,['788b18b1-78a8-4621-b2fb-f1a03087b7c1'],35,,,,,,,,,,,,,,,,,Hamburger SV,171,00:27:35.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45b8a21f-5e13-4a07-b457-5aa35196af5b,2318,,"[79.2, 58.0]",3890360,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolai Müller,8302.0,Right Wing,147,Hamburger SV,171,['50b054e3-fa48-495b-8121-e23e871e2a22'],35,,,,,,,,,,,,,,,,,Hamburger SV,171,00:27:35.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c216511-990e-43bd-b2e8-840272eefaa0,2322,,"[82.4, 50.1]",3890360,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michael Gregoritsch,8309.0,Center Attacking Midfield,147,Hamburger SV,171,['843a151c-7b0c-484b-ab4b-8e6d3cb88873'],36,,,,,,,,,,,,,,,,,Hamburger SV,171,00:27:36.687,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06c89f47-cc40-459c-aae9-1fd839c39fdd,2324,,"[77.5, 45.6]",3890360,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolai Müller,8302.0,Right Wing,147,Hamburger SV,171,['9b16545b-1249-48f5-8179-40214ed3158a'],37,,,,,,,,,,,,,,,,,Hamburger SV,171,00:27:37.411,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b20ea24-9fba-4863-b433-c011f603f592,2327,,"[87.7, 49.7]",3890360,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michael Gregoritsch,8309.0,Center Attacking Midfield,147,Hamburger SV,171,['f72cd483-96bb-4b75-af25-d2dea907c2c5'],40,,,,,,,,,,,,,,,,,Hamburger SV,171,00:27:40.299,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0018de47-a5a6-4a81-9b30-58c613b9cbc3,2329,,"[45.1, 29.6]",3890360,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Rosenthal,40477.0,Center Attacking Midfield,148,Darmstadt 98,872,['64126109-edbb-4cc9-8969-e7d5cfd4bcd5'],42,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:42.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19664d8f-2a0e-45d2-9f9f-a1877822dd65,2332,,"[36.2, 60.1]",3890360,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,György Garics,20522.0,Right Back,148,Darmstadt 98,872,['6a8dae93-06ce-4867-961e-51cf924f0ab9'],46,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:46.602,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e739768-e73c-46df-bd96-5f1041b0aca9,2335,,"[8.6, 52.7]",3890360,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Mathenia,8306.0,Goalkeeper,148,Darmstadt 98,872,['040c7b3b-61c1-4011-afcf-415417431491'],49,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:49.027,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa1eb535-0efc-4db0-9f5b-e52b4decbd76,2339,,"[84.4, 53.6]",3890360,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Rosenthal,40477.0,Center Attacking Midfield,148,Darmstadt 98,872,['3e93b705-b124-491a-a9ba-228acfd7fd36'],59,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:59.193,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651bbfdd-a8ae-41fd-a6c7-6f78ce589be2,2343,,"[68.3, 21.1]",3890360,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobias Kempe,9219.0,Left Midfield,148,Darmstadt 98,872,['b270a05e-689e-4411-9030-c1baf52d9335'],7,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:07.348,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ffa513f-1ba4-414a-a9c4-7587717a0a4f,2347,,"[39.0, 71.0]",3890360,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,149,Hamburger SV,171,['7ceff347-97a1-4b44-8f3f-20d64a6df0c4'],17,,,,,,,,,,,,,,,,,Hamburger SV,171,00:28:17.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838b4247-bbf2-4e63-b9e8-3de61e999ecb,2351,,"[35.7, 43.0]",3890360,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emir Spahić,26791.0,Left Center Back,149,Hamburger SV,171,['fac7e3ac-5dc7-4055-b86b-ec8d6f7d93ee'],19,,,,,,,,,,,,,,,,,Hamburger SV,171,00:28:19.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ec6a7f5-b25f-4aa4-ab8b-46d44e1f2959,2360,,"[78.4, 51.9]",3890360,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Rosenthal,40477.0,Center Attacking Midfield,150,Darmstadt 98,872,['15150022-7825-417e-8137-fd686e7dafa2'],25,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:25.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a26d817e-4fb1-4efb-bc99-7ea48631f49c,2362,,"[78.3, 44.7]",3890360,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,150,Darmstadt 98,872,['9c223886-c4ae-4c4e-b97f-9a76735e1a3e'],26,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:26.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ced5a056-2449-4b43-9181-510f0e77ff6e,2365,,"[105.4, 6.6]",3890360,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sandro Wagner,9723.0,Center Forward,150,Darmstadt 98,872,['c9a864c6-47b8-4034-a293-a835a75bbbf0'],31,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:31.098,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5b20e24-d1e4-4ced-bf98-4c357ba5a0c9,2369,,"[97.2, 4.8]",3890360,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Júnior Enrique Díaz Campbell,108336.0,Left Back,150,Darmstadt 98,872,['8ec6aed7-a33c-44d0-ac31-49a9a051fddc'],36,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:36.288,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f9b86d3-6112-43b3-9bee-893a8abae04c,2372,,"[106.8, 23.0]",3890360,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,150,Darmstadt 98,872,['1d3cdf23-0674-481e-82e2-319a713b153f'],37,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:37.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc30a290-391b-40d4-a392-fc652e967761,2378,,"[87.5, 5.6]",3890360,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Michel Lasogga,8895.0,Center Forward,151,Hamburger SV,171,['691b858b-b020-46ee-b6b8-cdfda77d0746'],47,,,,,,,,,,,,,,,,,Hamburger SV,171,00:28:47.218,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01ea6de4-b883-477a-8027-d99bfae95fd7,2381,,"[81.0, 19.6]",3890360,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivo Iličević,24740.0,Left Wing,151,Hamburger SV,171,['ce043262-a097-4d14-9799-1f307e0788c3'],50,,,,,,,,,,,,,,,,,Hamburger SV,171,00:28:50.107,Ball Receipt*,
