50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7ffd48b-696b-4db1-b176-f9dbed70ab6a,2684,,,"[108.4, 50.8]",3890432,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Max Meyer,8508.0,Center Attacking Midfield,147,Wolfsburg,179,['39627c0b-304f-4182-a5f5-45148aff51d9'],14,,,,,,,,,,,,,,,,Schalke 04,181,00:26:14.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceaa93f5-d1f9-41c7-93ea-aa84899b70d0,2691,,,"[29.5, 54.0]",3890432,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,148,Wolfsburg,179,['3ec8077e-ebab-4745-9283-27658b66a050'],40,,,,,,,,,,,,,,,,Wolfsburg,179,00:26:40.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96e79e63-823e-4cc8-b782-e3161586b0e0,2694,,,"[38.9, 74.2]",3890432,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adelino André Vieira Freitas,10790.0,Right Back,148,Wolfsburg,179,['77ab7f8e-26e5-4ae8-9183-4bf9960266a2'],42,,,,,,,,,,,,,,,,Wolfsburg,179,00:26:42.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7afc2288-d6dc-4949-8d5a-45eac28867a4,2697,,,"[62.6, 77.6]",3890432,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Draxler,3186.0,Center Attacking Midfield,148,Wolfsburg,179,['ab795570-2712-4d44-9168-0ddb2a3cac18'],44,,,,,,,,,,,,,,,,Wolfsburg,179,00:26:44.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcd6e610-135d-4a2e-b3d0-5f46eadc4458,2700,,,"[50.9, 73.4]",3890432,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adelino André Vieira Freitas,10790.0,Right Back,148,Wolfsburg,179,['870cee64-e27c-4b65-8a4e-4c82de95b340'],46,,,,,,,,,,,,,,,,Wolfsburg,179,00:26:46.755,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a2248c1-6f8c-4cdd-bd01-8a8231b49633,2703,,,"[66.6, 57.5]",3890432,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Caligiuri,8521.0,Right Wing,148,Wolfsburg,179,['1c40b3c9-6d9b-4146-b1ae-c329cd35a59e'],49,,,,,,,,,,,,,,,,Wolfsburg,179,00:26:49.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58062dd9-1c11-4c5c-8012-42e8c10dd175,2705,,,"[64.7, 27.8]",3890432,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Meyer,8508.0,Center Attacking Midfield,149,Schalke 04,181,['a02d20ec-ca63-49fd-b504-d8d1d6c13e34'],51,,,,,,,,,,,,,,,,Schalke 04,181,00:26:51.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ba3c8ad-14a8-4071-81ad-255bb667fb54,2709,,,"[97.5, 21.2]",3890432,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,149,Schalke 04,181,['0e463066-5c16-4ffa-a772-2d579a1d37fb'],55,,,,,,,,,,,,,,,,Schalke 04,181,00:26:55.652,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3ffe503-2f0c-4e3e-9c83-6c842d677ebe,2720,,,"[112.0, 35.2]",3890432,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Leon Goretzka,6324.0,Left Defensive Midfield,151,Schalke 04,181,['e638ad8e-707d-42b0-8cce-a5ea2b961e5e'],5,,,,,,,,,,,,,,,,Schalke 04,181,00:28:05.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb38034c-322f-43c8-bcb1-77ce648b2d8c,2724,,,"[16.6, 14.4]",3890432,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robin Knoche,8239.0,Left Center Back,152,Wolfsburg,179,['ba58909d-dfc2-4dfb-8a69-e0eafa52f861'],16,,,,,,,,,,,,,,,,Wolfsburg,179,00:28:16.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550cb555-9eb9-4a1e-8aff-a05b1f5c5055,2727,,,"[44.1, 8.6]",3890432,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Henrique Pinto,25152.0,Left Wing,152,Wolfsburg,179,['0c684452-ff10-416b-83c9-e2ad83637292'],21,,,,,,,,,,,,,,,,Wolfsburg,179,00:28:21.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3cbd06c-f83b-45a1-ad24-270585839305,2731,,,"[45.2, 61.0]",3890432,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,153,Schalke 04,181,['58450bb5-a4af-4da7-93dd-239ab1893bd0'],26,,,,,,,,,,,,,,,,Schalke 04,181,00:28:26.020,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54ddad27-8e30-4e3b-9b05-6eb17e8c9ffe,2733,,,"[47.6, 74.3]",3890432,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,153,Schalke 04,181,['d5ec97fd-321e-4bb6-92f8-93df7a97f177'],27,,,,,,,,,,,,,,,,Schalke 04,181,00:28:27.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a2f6575-afa6-49f4-b7f2-3233cf60a783,2739,,,"[41.4, 60.2]",3890432,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joël Andre Job Matip,3502.0,Right Center Back,154,Schalke 04,181,['944de5b4-76d3-4058-8d64-94746ce04666'],47,,,,,,,,,,,,,,,,Schalke 04,181,00:28:47.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1637ae8-a457-48a6-9f02-7200a3c05114,2742,,,"[15.0, 44.8]",3890432,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ralf Fährmann,8517.0,Goalkeeper,154,Schalke 04,181,['e1a12f8c-4102-4efc-9dce-55cbb9f7e93c'],51,,,,,,,,,,,,,,,,Schalke 04,181,00:28:51.830,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae110dcb-e72c-422f-8115-4d5a918465b0,2745,,,"[67.8, 3.1]",3890432,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sead Kolašinac,3510.0,Left Back,154,Schalke 04,181,['811e34e8-ea7a-4e9f-b977-fe0bf8079436'],0,,,,,,,,,,,,,,,,Schalke 04,181,00:29:00.911,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6bbde14-b9ef-4ad5-9ead-f7f08304a55d,2747,,,"[58.4, 70.5]",3890432,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Caligiuri,8521.0,Right Wing,155,Wolfsburg,179,['326f71b9-5148-46dc-a85e-6c001a2e994c'],1,,,,,,,,,,,,,,,,Wolfsburg,179,00:29:01.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449d26cc-0b5a-4645-b686-0fcc41de8f31,2750,,,"[99.2, 76.7]",3890432,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,155,Wolfsburg,179,['9c17d70f-06ce-42dd-8c12-e0ad7eea5f27'],7,,,,,,,,,,,,,,,,Wolfsburg,179,00:29:07.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655403d1-5082-404b-9a24-412334a83ca9,2754,,,"[33.5, 13.2]",3890432,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Meyer,8508.0,Center Attacking Midfield,156,Schalke 04,181,['0c4ef24f-008a-474a-89ff-f9d6d381590a'],11,,,,,,,,,,,,,,,,Schalke 04,181,00:29:11.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376059c5-430a-4a18-b89f-ae4e0b59cdaf,2758,,,"[18.8, 13.2]",3890432,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sead Kolašinac,3510.0,Left Back,156,Schalke 04,181,['bc82574f-ae89-425a-87ba-6f2df0eec6b2'],13,,,,,,,,,,,,,,,,Schalke 04,181,00:29:13.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7018035-9f0a-44c7-87f1-40a4b1316a35,2760,,,"[41.8, 9.3]",3890432,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,156,Schalke 04,181,['7e05ad52-ffd0-4eb7-81c5-ad7638720a72'],14,,,,,,,,,,,,,,,,Schalke 04,181,00:29:14.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a65dde2b-0521-49cb-be70-02321f29120e,2767,,,"[41.8, 48.7]",3890432,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josuha Guilavogui,8230.0,Left Defensive Midfield,158,Wolfsburg,179,['881f1980-8d5a-4015-97be-413981a55cd3'],7,,,,,,,,,,,,,,,,Wolfsburg,179,00:30:07.457,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95ae6ecb-b538-40fa-84d8-d33154ab11c5,2770,,,"[44.3, 57.7]",3890432,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastian Jung,24919.0,Right Defensive Midfield,158,Wolfsburg,179,['5ae55597-c85b-4c6b-8765-8cf958fe8de6'],9,,,,,,,,,,,,,,,,Wolfsburg,179,00:30:09.117,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4b98eb4-943c-4aff-a9bb-c79b4214e963,2773,,,"[59.8, 37.7]",3890432,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Draxler,3186.0,Center Attacking Midfield,158,Wolfsburg,179,['eb3286ed-caf5-494d-919d-4e324f821295'],11,,,,,,,,,,,,,,,,Wolfsburg,179,00:30:11.638,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76450c73-d7a1-4b5d-b8cd-29419b2d1969,2777,,,"[63.4, 45.8]",3890432,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,158,Wolfsburg,179,['c81e824a-000a-46a2-844d-7631fa8b9dba'],21,,,,,,,,,,,,,,,,Wolfsburg,179,00:30:21.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719fdd48-1456-4a5d-9a56-e4cd47917558,2780,,,"[69.3, 67.7]",3890432,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,158,Wolfsburg,179,['03606bf9-b8b6-47fc-8212-a559fbfa3bbf'],23,,,,,,,,,,,,,,,,Wolfsburg,179,00:30:23.724,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4389bf1-a95e-42a8-ab8e-92356bc8fd38,2783,,,"[56.0, 35.3]",3890432,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Knoche,8239.0,Left Center Back,158,Wolfsburg,179,['bae7da0a-ded0-4c7c-bf34-74b439f45912'],30,,,,,,,,,,,,,,,,Wolfsburg,179,00:30:30.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0477afd5-ab34-4240-95de-9ec5701412d9,2786,,,"[56.6, 53.0]",3890432,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,158,Wolfsburg,179,['410216bd-b9cc-4b4d-9427-4bde065165bb'],35,,,,,,,,,,,,,,,,Wolfsburg,179,00:30:35.329,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f586bf3e-1329-42f8-9781-e0ad251b4e20,2789,,,"[68.6, 77.0]",3890432,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,158,Wolfsburg,179,['93eae6b7-7e49-4fd5-a3ee-a5106e0b5bcd'],37,,,,,,,,,,,,,,,,Wolfsburg,179,00:30:37.981,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4acfd8e7-f22a-4bf2-b1cf-0baa04b0cf8e,2798,,,"[67.9, 56.5]",3890432,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Sebastian Jung,24919.0,Right Defensive Midfield,160,Wolfsburg,179,['1c24354d-6abd-41c4-b18d-7ccaa22fe560'],28,,,,,,,,,,,,,,,,Wolfsburg,179,00:31:28.475,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffd1df21-75c9-49fe-91df-54c5c3b4f649,2801,,,"[54.6, 56.1]",3890432,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,160,Wolfsburg,179,['15632125-319a-463a-b46c-fa6630a2cab6'],30,,,,,,,,,,,,,,,,Wolfsburg,179,00:31:30.394,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3c3cb74-6f0e-40f8-b6c0-c3cf26fee672,2804,,,"[82.8, 26.2]",3890432,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Julian Draxler,3186.0,Center Attacking Midfield,160,Wolfsburg,179,['38588203-8bdd-4933-b054-3a0e0cc34f8f'],33,,,,,,,,,,,,,,,,Wolfsburg,179,00:31:33.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ae3451a-40c9-4a3a-b456-7853d382441c,2807,,,"[64.4, 48.4]",3890432,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,160,Wolfsburg,179,['2de889b9-b497-4d5f-bd40-0255961062ca'],41,,,,,,,,,,,,,,,,Wolfsburg,179,00:31:41.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36fd99b6-f493-4bee-ac5e-32eb48ae986c,2810,,,"[84.9, 78.1]",3890432,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Adelino André Vieira Freitas,10790.0,Right Back,160,Wolfsburg,179,['c5aa32c1-f9df-4928-b53e-baa7ea49f5f3'],46,,,,,,,,,,,,,,,,Wolfsburg,179,00:31:46.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536971d8-52ec-4e65-bb89-2d8fb99d22d1,2813,,,"[105.1, 64.1]",3890432,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Sebastian Jung,24919.0,Right Defensive Midfield,160,Wolfsburg,179,['0574650b-3959-4732-bd11-278513e336db'],48,,,,,,,,,,,,,,,,Wolfsburg,179,00:31:48.939,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872727d2-1f0d-4592-8d37-420bf7b813b8,2828,,,"[52.5, 24.3]",3890432,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younès Belhanda,5242.0,Center Attacking Midfield,163,Schalke 04,181,"['74a2e483-c6b4-45c6-b56c-afdf9e1a574e', 'b7ffd42b-688e-4ac2-a444-a7f190269a45']",58,,,,,,,,,,,,,,,,Schalke 04,181,00:32:58.536,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4a04531-9687-40ae-8715-51dc45b82765,2830,,,"[44.6, 23.4]",3890432,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,163,Schalke 04,181,['dcca882a-139b-4e92-ad3a-653517d35f75'],59,,,,,,,,,,,,,,,,Schalke 04,181,00:32:59.427,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72c6586b-f8b2-4787-b090-c476c7c30949,2832,,,"[62.6, 15.7]",3890432,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Klaas-Jan Huntelaar,8060.0,Center Forward,163,Schalke 04,181,['84729cd6-d742-4187-8340-8bde2a0c8f03'],0,,,,,,,,,,,,,,,,Schalke 04,181,00:33:00.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f1d0936-a437-4d7e-ac69-dd5673d5385b,2834,,,"[53.3, 44.4]",3890432,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Knoche,8239.0,Left Center Back,163,Schalke 04,181,['311f95a9-1c0d-4f61-a959-ffe9dbf82bab'],2,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:02.545,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b9ca794-6be7-4820-8a13-14eafaf4c219,2837,,,"[62.6, 70.4]",3890432,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,163,Schalke 04,181,['a3d5777b-5586-4519-99e4-b76b75ff272b'],4,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:04.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f02a9e5-a92b-4f5c-b4cf-1f38df218648,2843,,,"[42.2, 9.3]",3890432,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sead Kolašinac,3510.0,Left Back,163,Schalke 04,181,['e9e6c0cb-3f5b-4753-a355-3e42a8cbd7bf'],8,,,,,,,,,,,,,,,,Schalke 04,181,00:33:08.138,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2c06daf-caab-49ce-990e-880e614b3165,2847,,,"[48.3, 24.4]",3890432,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,163,Schalke 04,181,"['4f0bc8a2-eda2-4e11-b2e0-5cd409295b0e', 'f47254fa-93b6-408d-84cb-ef97af80b828']",9,,,,,,,,,,,,,,,,Schalke 04,181,00:33:09.657,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5f01ae5-86f7-45c4-b562-2aad08f86ce6,2850,,,"[54.7, 18.1]",3890432,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,163,Schalke 04,181,['e04e4939-ff76-48e5-8215-d4eb22c514f3'],10,,,,,,,,,,,,,,,,Schalke 04,181,00:33:10.125,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70572a7c-ec52-4bf8-b2fb-14da546f1eb2,2879,,,"[115.9, 34.2]",3890432,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bruno Henrique Pinto,25152.0,Left Wing,165,Wolfsburg,179,['45e4b54d-d6c1-4dcf-8870-ad561a0e4e7a'],2,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:02.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec2c46c4-bf62-4d6c-a023-389fc577c6c9,2883,,,"[113.1, 57.5]",3890432,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Josuha Guilavogui,8230.0,Left Defensive Midfield,166,Wolfsburg,179,['6e80b734-237b-45f5-bbf4-52b0f3dd96ee'],3,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:03.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611f7849-f532-4e64-a169-31d660bf1438,2886,,,"[109.7, 52.9]",3890432,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Henrique Pinto,25152.0,Left Wing,166,Wolfsburg,179,['85e593d7-df0c-4564-be77-0ab2d1536192'],6,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:06.525,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5ba452a-3c8d-42ed-bce2-21a0da3ac7d3,2901,,,"[37.3, 51.2]",3890432,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Uilson de Souza Paula Júnior,30312.0,Right Back,166,Wolfsburg,179,['a53e6862-79d7-4525-9c39-36d2a98cd28d'],15,,,,,,,,,,,,,,,,Schalke 04,181,00:36:15.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f20e7a9-7395-416e-af4f-a56d159c95ee,2905,,,"[86.7, 25.5]",3890432,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Caligiuri,8521.0,Right Wing,166,Wolfsburg,179,['3e24f9b6-91ca-4abe-815f-058ce3ca095a'],17,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:17.960,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6ab5c82-c09d-46a3-b0e8-c9bf062781ee,2918,,,"[92.3, 56.8]",3890432,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Klaas-Jan Huntelaar,8060.0,Center Forward,167,Schalke 04,181,['864264b9-7be3-481d-8309-1b021738989f'],0,,,,,,,,,,,,,,,,Schalke 04,181,00:37:00.936,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4713d864-33c7-4421-bc03-9b0b76ed005d,2922,,,"[45.2, 8.6]",3890432,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,168,Wolfsburg,179,['fd344f95-a6d8-4dcb-9eda-f46296e5fde7'],16,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:16.108,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0e39801-9dd7-466f-9ea2-cf09b1e9a85a,2924,,,"[37.1, 20.9]",3890432,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robin Knoche,8239.0,Left Center Back,168,Wolfsburg,179,['a97d615c-88d8-41db-abed-dedc3906e296'],18,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:18.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01930a8f-f79d-43e2-8de5-8d488ca07e50,2927,,,"[44.8, 57.2]",3890432,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,168,Wolfsburg,179,['d7dbb9d5-57dc-4483-b0c3-a37ad116a4e6'],22,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:22.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793382c9-ab8f-4475-b747-d23115979e68,2931,,,"[65.8, 76.6]",3890432,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adelino André Vieira Freitas,10790.0,Right Back,168,Wolfsburg,179,['ffab5aad-a5e4-40be-9921-1cdf61f0fea5'],26,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:26.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797a9ae0-3f49-45c2-a6b0-3e5fa594c604,2934,,,"[83.9, 70.8]",3890432,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Draxler,3186.0,Center Attacking Midfield,168,Wolfsburg,179,['87cc3947-53fd-4141-842a-9c20e22db385'],28,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:28.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab6d7195-729d-432c-863f-a6424e4266c9,2938,,,"[75.3, 33.8]",3890432,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Josuha Guilavogui,8230.0,Left Defensive Midfield,168,Wolfsburg,179,['5230db94-c538-434a-895b-061eef90982b'],33,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:33.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05835059-8657-468d-b6f8-3c09c4b71ad2,2941,,,"[96.4, 15.7]",3890432,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,168,Wolfsburg,179,['ed067bfa-fe20-4276-bb21-0527e842c05b'],36,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:36.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d26e4190-93f7-449e-aaa5-7212da14179c,2944,,,"[79.7, 20.6]",3890432,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Josuha Guilavogui,8230.0,Left Defensive Midfield,168,Wolfsburg,179,['bddcb7b3-4e12-400e-8f9c-4749f1cd9303'],38,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:38.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b2941d2-7d10-481d-b9ca-514166e0b373,2947,,,"[64.0, 33.5]",3890432,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robin Knoche,8239.0,Left Center Back,168,Wolfsburg,179,['1aaaa42d-201a-455e-8db9-03b93d4a1f87'],41,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:41.736,Ball Receipt*,
