50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.646817,,,,,,,,,,,,,,00d95747-a63c-488c-a03d-f04bdb1f352c,121,,"[59.3, 80.0]",3890449,3,,,,,-0.199244,,,,,"[90.5, 73.7]",High Pass,,31.829702,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,Throw-in,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,12,Werder Bremen,176,['b86bf2c9-88c4-4451-91cb-e4d97ecd95b2'],31,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:31.789,Pass,
,,,,,,,,,,,,,,,,1.453404,,,,,,,,,,,,,,16f07f1b-672b-4176-b1b0-69544c2c2826,123,,"[90.8, 73.5]",3890449,3,,,,,3.1415927,,Head,,,"[84.6, 73.5]",High Pass,,6.2,,,Levin Mete Öztunali,8554.0,,,,,,1,From Throw In,Claudio Miguel Pizarro Bossio,11132.0,Center Attacking Midfield,12,Werder Bremen,176,['65853353-9923-414f-83cd-a5cb013e5614'],33,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:33.436,Pass,
,,,,,,,,,,,,,,,,0.731617,,,,,,,,,,,,,,b1abf547-8fb3-43aa-92b7-b777a947682a,126,,"[89.7, 72.7]",3890449,3,,,,True,2.961739,,,,,"[83.1, 73.9]",Low Pass,,6.708204,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,1,From Throw In,Levin Mete Öztunali,8554.0,Right Wing,12,Werder Bremen,176,"['b0a56ab9-edfc-47ec-9cdc-34f3fdc5f2f2', 'bfa2f4c9-b109-4278-8d32-0435a0cddf67']",34,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:34.969,Pass,True
,,,,,,,,,,,,,,,,1.832767,,,,,,,,,,,,,,dc11f626-eb46-4fdb-be01-ad251446e8ee,128,,"[83.5, 73.5]",3890449,3,,,,,-1.4326851,,Left Foot,,,"[87.1, 47.6]",High Pass,,26.148996,,,Florian Grillitsch,11396.0,,,,,,1,From Throw In,Claudio Miguel Pizarro Bossio,11132.0,Center Attacking Midfield,12,Werder Bremen,176,['d895e574-2207-49c0-91eb-46e9aeea7fd5'],35,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:35.701,Pass,
,,,,,,,,,,,,,,,,0.757286,,,,,,,,,,,,,,3a41ad62-6103-4234-a20a-12597c88fab1,130,,"[87.1, 47.6]",3890449,3,,,,,0.09065989,,Head,,,"[97.0, 48.5]",Low Pass,,9.9408245,Incomplete,,Anthony Ujah,12624.0,,,,,,1,From Throw In,Florian Grillitsch,11396.0,Left Wing,12,Werder Bremen,176,"['8405056b-c970-45e5-a604-4e2113c969d4', 'adc6f4dc-4fd5-4248-b822-a964245cd0bb']",37,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:37.534,Pass,
,,,,,,,,,,,,,,,,1.359353,,,,,,,,,,,,,,6e60161f-a93f-4bd1-929a-0a40c1bea548,134,,"[20.6, 31.2]",3890449,3,,,,,2.8461518,,Right Foot,,,"[4.5, 36.1]",Ground Pass,,16.829142,,,Ramazan Özcan,12319.0,,,,,Recovery,1,From Throw In,Marvin Matip,9106.0,Right Center Back,12,Werder Bremen,176,['43bf3590-fe15-4877-9b1b-daf1a1f26ca7'],39,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:39.637,Pass,
,,,,,,,,,,,,,,,,2.088157,,,,,,,,,,,,,,b79aad55-1e1c-4714-879b-7195215fd14e,138,,"[5.4, 34.0]",3890449,3,,,,,-0.74443746,,Left Foot,,,"[30.8, 10.6]",High Pass,,34.535778,Incomplete,,Mathew Leckie,5481.0,,,,,,1,From Throw In,Ramazan Özcan,12319.0,Goalkeeper,12,Werder Bremen,176,"['5b71d99e-e4ec-4bde-afa4-25699386f9e6', 'dab9b9d0-e02f-4fcc-9608-0f920c4c277d']",41,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:41.798,Pass,
,,,,,,,,,,,,,,,,2.046131,,,,,,,,,,,,,,dab9b9d0-e02f-4fcc-9608-0f920c4c277d,141,,"[89.3, 69.5]",3890449,3,,,,True,-0.058564875,,,,,"[120.0, 67.7]",High Pass,,30.752724,Out,,Anthony Ujah,12624.0,,,,,Recovery,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,12,Werder Bremen,176,"['5483d2c7-9c60-497d-8f26-883f92bf812a', 'b79aad55-1e1c-4714-879b-7195215fd14e', 'bd7ebd88-c18f-49ac-a98b-1dffe5d0c55d']",43,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:43.886,Pass,True
,,,,,,,,,,,,,,,,3.067725,,,,,,,,,,,,,,47fa5846-1bb0-4374-83bd-fb87ec85c5a5,143,,"[7.0, 44.1]",3890449,4,,,,,-0.18608917,,Left Foot,,,"[80.3, 30.3]",High Pass,,74.58773,Incomplete,,Dario Lezcano,9113.0,,,,,Goal Kick,1,From Goal Kick,Ramazan Özcan,12319.0,Goalkeeper,13,Ingolstadt,189,"['3dd68336-ba66-45fd-923e-d769a97a36ce', 'b9df77e4-c70c-4041-bcec-2d2aa7cf9ac7']",9,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:09.246,Pass,
,,,,,,,,,,,,,,,,2.045104,,,,,,,,,,,,,,b9df77e4-c70c-4041-bcec-2d2aa7cf9ac7,145,,"[39.8, 49.8]",3890449,4,,,,,0.84041506,,Head,,,"[56.1, 68.0]",High Pass,,24.432152,,,Levin Mete Öztunali,8554.0,,,,,Recovery,1,From Goal Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,13,Ingolstadt,189,"['47fa5846-1bb0-4374-83bd-fb87ec85c5a5', '862290c8-769c-4a14-9b2e-237a9c17026e']",12,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:12.314,Pass,
,,,,,,,,,,,,,,,,2.014937,,,,,,,,,,,,,,ffb20d99-79b8-4854-86fc-2deb6c64c2b1,147,,"[56.1, 68.0]",3890449,4,,,,,-0.8536151,,Head,,,"[63.6, 59.4]",High Pass,,11.410959,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,1,From Goal Kick,Levin Mete Öztunali,8554.0,Right Wing,13,Ingolstadt,189,"['153c334a-241e-4cfa-b2b9-9073a2299467', '836370c2-ad2d-46aa-82e6-c430fdcaf744']",14,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:14.359,Pass,
,,,,,,,,,,,,,,,,1.270124,,,,,,,,,,,,,,153c334a-241e-4cfa-b2b9-9073a2299467,150,,"[56.5, 20.7]",3890449,4,,,,True,-2.6430247,,,,,"[47.5, 15.8]",Low Pass,,10.247438,,,Benjamin Hübner,8405.0,,,,,Recovery,1,From Goal Kick,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,13,Ingolstadt,189,"['61816b66-ce9f-4264-96ab-f473290728ea', 'c951adec-cd4f-497a-bc49-58c2353bb4d9', 'ffb20d99-79b8-4854-86fc-2deb6c64c2b1']",16,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:16.374,Pass,True
,,,,,,,,,,,,,,,,1.020218,,,,,,,,,,,,,,32fcd96d-dcb2-48e5-a6b7-1cd916fc48ca,153,,"[47.5, 15.8]",3890449,4,,,,,0.54486394,,Left Foot,,,"[64.0, 25.8]",High Pass,,19.293781,Incomplete,,Moritz Hartmann,40464.0,,,,,,1,From Goal Kick,Benjamin Hübner,8405.0,Left Center Back,13,Ingolstadt,189,"['1f6cbada-b10c-4dc8-873a-070bcde18c37', '38e334ca-bbef-47c7-ab80-d462ebb74764']",17,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:17.671,Pass,
,,,,,,,,,,,,,,,,4.854267,,,,,,,,,,,,,,38e334ca-bbef-47c7-ab80-d462ebb74764,155,,"[56.1, 54.3]",3890449,4,,,,,-0.046675205,,Left Foot,,,"[103.2, 52.1]",High Pass,,47.151352,Incomplete,,Anthony Ujah,12624.0,,,,,Recovery,1,From Goal Kick,Jannik Vestergaard,8815.0,Left Defensive Midfield,13,Ingolstadt,189,"['32fcd96d-dcb2-48e5-a6b7-1cd916fc48ca', '6f190088-ea79-4eee-ad5b-8dd87d75a635', '86755322-c717-437f-8ebe-0d9847970c3a']",18,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:18.691,Pass,
,,,,,,,,,,,,,,,,1.138334,,,,,,,,,,,,,,0105347e-9720-48d8-8300-b086d3504a59,159,,"[16.3, 27.1]",3890449,4,,,,,-0.54455173,,Keeper Arm,,,"[23.4, 22.8]",Ground Pass,,8.300602,,,Benjamin Hübner,8405.0,,,,,,1,From Goal Kick,Ramazan Özcan,12319.0,Goalkeeper,13,Ingolstadt,189,['9c182616-a270-45f7-899d-5a77776544ce'],24,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:24.957,Pass,
,,,,,,,,,,,,,,,,2.15464,,,,,,,,,,,,,,02cd307d-945e-4d9c-bccf-87a666ec7c0d,162,,"[23.6, 23.3]",3890449,4,,,,,1.3940874,,Left Foot,,,"[29.6, 56.9]",Ground Pass,,34.13151,,,Marvin Matip,9106.0,,,,,,1,From Goal Kick,Benjamin Hübner,8405.0,Left Center Back,13,Ingolstadt,189,['28478851-eeaf-4158-ada8-faf88d8dfdf4'],27,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:27.508,Pass,
,,,,,,,,,,,,,,,,2.048007,,,,,,,,,,,,,,dc12ac8a-fa44-42f6-bb79-04c71497594d,165,,"[29.6, 56.9]",3890449,4,,,,,0.74955696,,Right Foot,,,"[42.6, 69.0]",Ground Pass,,17.759787,,,Pascal Groß,3097.0,,,,,,1,From Goal Kick,Marvin Matip,9106.0,Right Center Back,13,Ingolstadt,189,['907ca332-2648-49f7-9367-3c95dd0f9648'],29,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:29.973,Pass,
,,,,,,,,,,,,,,,,3.801147,,,,,,,,,,,,,,05795910-2529-4744-bd06-8625bcf93716,168,,"[42.6, 69.3]",3890449,4,,,,,0.09579708,,Right Foot,,,"[104.0, 75.2]",High Pass,,61.68282,,,Moritz Hartmann,40464.0,,,,,,1,From Goal Kick,Pascal Groß,3097.0,Right Center Midfield,13,Ingolstadt,189,['4d300f7e-3f6d-4ec3-92bb-868e79463680'],33,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:33.325,Pass,
,,,,,,,,,,,,,,,,0.122237,,,,,,,,,,,,,,10576940-90a3-466d-9a5d-f579f49a2424,172,,"[113.0, 74.0]",3890449,4,,,,,-1.8622531,,Right Foot,,,"[112.1, 71.0]",Low Pass,,3.132092,Incomplete,,Dario Lezcano,9113.0,,,,,,1,From Goal Kick,Moritz Hartmann,40464.0,Right Wing,13,Ingolstadt,189,"['79ebb062-a890-4c4b-b81b-55d84382f741', 'b4de04a7-1171-4357-a04e-9e5058bfa493', 'b7871fd1-93e3-429a-b446-7d951f8c9c8d']",38,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:38.015,Pass,True
,,,,,,,,,,,,,,,,2.943779,,,,,,,,,,,,,,4502d196-d026-43cf-8fb4-eac113aa630a,176,,"[6.0, 36.0]",3890449,5,,,,,-0.1378071,,Right Foot,,,"[60.8, 28.4]",High Pass,,55.324497,Incomplete,,Lukas Fröde,9257.0,,,,,Goal Kick,1,From Goal Kick,Felix Wiedwald,23269.0,Goalkeeper,14,Werder Bremen,176,"['905164ad-c8a5-433f-9951-a591d06544d6', '97b4f971-e39c-430b-8445-f283a7dde7d4']",7,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:07.543,Pass,
,,,,,,,,,,,,,,,,1.151772,,,,,,,,,,,,,,905164ad-c8a5-433f-9951-a591d06544d6,179,,"[59.3, 51.7]",3890449,5,,,,True,0.23611365,,,,,"[72.6, 54.9]",Low Pass,,13.679546,,,Dario Lezcano,9113.0,,,,,Recovery,1,Regular Play,Almog Cohen,20485.0,Left Center Midfield,15,Ingolstadt,189,"['082fdd55-a674-4ef4-bd7a-2797da9a899a', '0d4e2265-2ba8-4831-b564-a05c6286a3fa', '4502d196-d026-43cf-8fb4-eac113aa630a']",10,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:10.486,Pass,True
,,,,,,,,,,,,,,,,0.97019,,,,,,,,,,,,,,db67a2ad-7871-4796-8ef7-43ff7aed742e,184,,"[70.8, 55.1]",3890449,5,,,,,0.8299546,,Right Foot,,,"[78.3, 63.3]",Low Pass,,11.112605,,,Moritz Hartmann,40464.0,,,,,,1,Regular Play,Dario Lezcano,9113.0,Center Forward,15,Ingolstadt,189,"['59be57bd-0fa6-4ccf-8060-8c5bfbf977ef', '7b5b2321-918e-405b-907c-9676ef121d76', 'ea6f2671-f68b-4b16-a1f9-3a4cad298243']",11,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:11.907,Pass,True
,,,,,,,,,,,,,,,,0.577143,,,,,,,,,,,,,,f605c428-54de-44f1-a3d0-69b26adbc252,191,,"[34.5, 18.5]",3890449,5,,,,,1.1964628,,Left Foot,,,"[35.6, 21.3]",Ground Pass,,3.0083218,,,Papiss Mison Djilobodji,3774.0,,,,,,1,Regular Play,Santiago García,26359.0,Left Back,16,Werder Bremen,176,['a97359ac-14fb-461b-84a3-3279c595eeaf'],14,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:14.963,Pass,
,,,,,,,,,,,,,,,,2.024377,,,,,,,,,,,,,,056ef7f9-e439-48a5-9901-db547d711b7e,195,,"[33.9, 22.2]",3890449,5,,,,,0.57235444,,Right Foot,,,"[48.8, 31.8]",Ground Pass,,17.724842,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,1,Regular Play,Papiss Mison Djilobodji,3774.0,Left Center Back,16,Werder Bremen,176,['522bb28f-cb44-4c49-a295-55f9351af0fc'],16,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:16.269,Pass,
,,,,,,,,,,,,,,,,1.047777,,,,,,,,,,,,,,fc307ba2-19b8-4947-af4c-4a129027e477,199,,"[48.0, 32.2]",3890449,5,,,,,-1.4288993,,Right Foot,,,"[48.6, 28.0]",Ground Pass,,4.2426405,,,Jannik Vestergaard,8815.0,,,,,,1,Regular Play,Claudio Miguel Pizarro Bossio,11132.0,Center Attacking Midfield,16,Werder Bremen,176,['d5c67056-e31e-4d2f-b53a-08b193045873'],18,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:18.374,Pass,
,,,,,,,,,,,,,,,,2.321042,,,,,,,,,,,,,,e798a9fe-b1c7-40ac-bcf2-0e106ea83f0e,202,,"[56.3, 32.7]",3890449,5,,,,,0.7930026,,Left Foot,,,"[82.4, 59.2]",High Pass,,37.194893,Incomplete,,Levin Mete Öztunali,8554.0,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Left Defensive Midfield,16,Werder Bremen,176,"['4fbf69c0-6521-406d-a9f6-fea8c0d49d04', 'ad762e71-682c-4c9c-a401-3a389d45f147']",20,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:20.575,Pass,
,,,,,,,,,,,,,,,,1.103031,,,,,,,,,,,,,,2b2b3cb5-935d-429c-9e79-82cb3f3d633c,206,,"[86.3, 80.0]",3890449,5,,,,,-2.722733,,,,,"[71.7, 73.5]",Low Pass,,15.981552,,,Theodor Gebre Selassie,8396.0,,,,,Throw-in,1,From Throw In,Claudio Miguel Pizarro Bossio,11132.0,Center Attacking Midfield,17,Werder Bremen,176,['7138a27b-db61-415d-a5b9-c7002a550f8e'],30,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:30.035,Pass,
,,,,,,,,,,,,,,,,1.775919,,,,,,,,,,,,,,540ebb65-3cd1-426d-a373-3ce2d619273a,210,,"[74.5, 68.8]",3890449,5,,,,,2.8931053,,Right Foot,,,"[54.4, 73.9]",Ground Pass,,20.736923,,,Alejandro Gálvez Jimena,6924.0,,,,,,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,17,Werder Bremen,176,['a8c393b4-432c-4e18-a6ea-2988e55ea0b9'],32,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:32.386,Pass,
,,,,,,,,,,,,,,,,0.096536,,,,,,,,,,,,,,660ccb8f-4daf-4444-902c-b65899a58f1e,214,,"[54.0, 75.4]",3890449,5,,,,,-0.20749623,,Right Foot,,,"[55.9, 75.0]",Low Pass,,1.9416488,Incomplete,,Theodor Gebre Selassie,8396.0,,,,,,1,From Throw In,Alejandro Gálvez Jimena,6924.0,Right Center Back,17,Werder Bremen,176,"['07f9c9b8-c783-43ac-b611-c56e669a306e', 'f6a15ea8-0fe3-4dcf-9925-25d79ef25162', 'ff733ff8-d664-4428-96ef-a75d0dda72fd']",35,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:35.139,Pass,True
,,,,,,,,,,,,,,,,1.67591,,,,,,,,,,,,,,19c4a474-dfdb-4809-a58d-6c8ed4083df6,217,,"[60.0, 80.0]",3890449,5,,,,,-0.4303266,,,,,"[78.3, 71.6]",High Pass,,20.13579,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,Throw-in,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,18,Werder Bremen,176,['64085509-7eac-4e67-9d2c-2cf498a3ccbb'],49,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:49.806,Pass,
,,,,,,,,,,,,,,,,1.59431,,,,,,,,,,,,,,7f990b85-7714-45cd-9f76-dd6635bafedb,223,,"[86.9, 80.0]",3890449,6,,,,,-0.70361376,,,,,"[103.4, 66.0]",High Pass,,21.639086,Incomplete,,Lukas Fröde,9257.0,,,,,Throw-in,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,19,Werder Bremen,176,"['3812b70d-0f82-4292-9c6a-7fe902c6f288', '4fdc9972-c22f-4648-8846-998e1ddaec10']",8,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:08.723,Pass,
,,,,,,,,,,,,,,,,1.300251,,,,,,,,,,,,,,3812b70d-0f82-4292-9c6a-7fe902c6f288,225,,"[16.7, 14.1]",3890449,6,,,,,-0.5107043,,Head,,,"[30.8, 6.2]",High Pass,,16.162302,Incomplete,,Mathew Leckie,5481.0,,,,,Recovery,1,From Throw In,Almog Cohen,20485.0,Left Center Midfield,19,Werder Bremen,176,"['7f990b85-7714-45cd-9f76-dd6635bafedb', 'c19bd38c-bdd9-4fe0-88be-5aa8119e4db3', 'de94e0ac-b116-460e-bdf4-3909d9f1dc1e']",10,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:06:10.317,Pass,
,,,,,,,,,,,,,,,,1.296702,,,,,,,,,,,,,,c19bd38c-bdd9-4fe0-88be-5aa8119e4db3,227,,"[89.3, 73.9]",3890449,6,,,,,-1.0735881,,Right Foot,,,"[98.2, 57.5]",High Pass,,18.659313,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,Recovery,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,19,Werder Bremen,176,"['3812b70d-0f82-4292-9c6a-7fe902c6f288', 'c88e8845-8c7d-4a90-82e3-b974a6851fd3', 'f3c8fc2b-f95d-41d9-b9a0-14fff970dc40']",11,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:11.618,Pass,
,,,,,,,,,,,,,,,,2.06292,,,,,,,,,,,,,,c88e8845-8c7d-4a90-82e3-b974a6851fd3,229,,"[21.9, 22.6]",3890449,6,,,,,0.22317004,,Head,,,"[36.0, 25.8]",Low Pass,,14.458562,,,Moritz Hartmann,40464.0,,,,,Recovery,1,From Throw In,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,19,Werder Bremen,176,"['4bad8909-f66e-4eec-aaf4-a81c4b5e332b', 'c19bd38c-bdd9-4fe0-88be-5aa8119e4db3']",12,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:06:12.914,Pass,
,,,,,,,,,,,,,,,,1.170363,,,,,,,,,,,,,,d63368ee-cbd7-46c1-967f-48b70dbebe16,232,,"[36.0, 27.1]",3890449,6,,,,,-0.08693628,,Right Foot,,,"[57.8, 25.2]",Ground Pass,,21.88264,Incomplete,,Dario Lezcano,9113.0,,,,,,1,From Throw In,Moritz Hartmann,40464.0,Right Wing,19,Werder Bremen,176,"['90003c1e-047b-4f79-9394-f0b9384b5f46', 'd1cb173c-e608-4091-a09f-056ee3b9efa2']",14,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:06:14.977,Pass,
,,,,,,,,,,,,,,,,1.898,,,,,,,,,,,,,,d1cb173c-e608-4091-a09f-056ee3b9efa2,234,,"[62.3, 54.9]",3890449,6,,,,,-1.6814536,,Right Foot,,,"[59.5, 29.7]",Ground Pass,,25.355078,,,Santiago García,26359.0,,,,,Recovery,1,From Throw In,Alejandro Gálvez Jimena,6924.0,Right Center Back,19,Werder Bremen,176,"['22976448-fb92-4446-8ca7-ac493dfece3a', 'd63368ee-cbd7-46c1-967f-48b70dbebe16']",16,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:16.148,Pass,
,,,,,,,,,,,,,,,,1.97039,,,,,,,,,,,,,,a61d72f3-3e54-4981-86d8-8a574c26dcd1,237,,"[63.8, 2.7]",3890449,6,,,,,0.93521065,,Left Foot,,,"[90.8, 39.3]",High Pass,,45.481426,Pass Offside,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,1,From Throw In,Santiago García,26359.0,Left Back,19,Werder Bremen,176,['f3eb738f-21d9-413f-b82f-d4950bc756c2'],21,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:21.796,Pass,
,,,,,,,,,,,,,,,,1.304309,,,,,,,,,,,,,,e68e5c30-a442-49e9-ad0b-aa719a5448eb,239,,"[29.6, 40.8]",3890449,6,,True,,,0.18491355,,Right Foot,,,"[43.5, 43.4]",Ground Pass,,14.141075,,,Roger de Oliveira Bernardo,40459.0,,,,,Free Kick,1,From Free Kick,Marvin Matip,9106.0,Right Center Back,20,Ingolstadt,189,['d8bc5424-8811-4914-bb49-a7042a0b2730'],35,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:06:35.853,Pass,
,,,,,,,,,,,,,,,,2.271994,,,,,,,,,,,,,,980668dd-ad1a-4e74-bca4-5941d1f1bf61,241,,"[43.9, 44.7]",3890449,6,,,,,1.3202043,,Right Foot,,,"[51.4, 74.0]",Ground Pass,,30.244669,,,Pascal Groß,3097.0,,,,,,1,From Free Kick,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,20,Ingolstadt,189,['0015cf2b-5230-4b14-8e34-7ad77dbc0ede'],37,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:06:37.992,Pass,
,,,,,,,,,,,,,,,,1.654439,,,,,,,,,,,,,,7a6dd06f-8bd6-4d56-8400-3439883913c8,244,,"[55.7, 74.4]",3890449,6,,,,,0.15787901,,Right Foot,,,"[75.8, 77.6]",Ground Pass,,20.353132,,,Danny Vieira da Costa,8676.0,,,,,,1,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,20,Ingolstadt,189,['8b114261-9748-4e32-b458-aaf33ecbacf2'],41,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:06:41.826,Pass,
,,,,,,,,,,,,,,,,0.901104,,,,,,,,,,,,,,ebbd69bd-a7a9-44cc-b4d0-cbec35379ba5,247,,"[81.5, 77.0]",3890449,6,,,,,-0.65984845,,Right Foot,,,"[98.9, 63.5]",Ground Pass,,22.022943,Incomplete,,Moritz Hartmann,40464.0,,,,,,1,From Free Kick,Danny Vieira da Costa,8676.0,Right Back,20,Ingolstadt,189,"['87d68e6b-a11b-492a-88e7-e2217bc39bc9', 'ae9c5cc1-48d7-4839-b3a8-0f296aea7865']",45,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:06:45.020,Pass,
,,,,,,,,,,,,,,,,1.451651,,,,,,,,,,,,,,990f1987-4194-4252-8ce7-6c3e36170e96,252,,"[25.9, 18.1]",3890449,6,,,,,-0.30053025,,Left Foot,,,"[50.1, 10.6]",Ground Pass,,25.335548,,,Anthony Ujah,12624.0,,,,,,1,From Counter,Lukas Fröde,9257.0,Right Defensive Midfield,21,Werder Bremen,176,['3340f12f-6af9-4aec-90f3-65a45fa3d9bc'],48,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:48.391,Pass,
,,,,,,,,,,,,,,,,1.577623,,,,,,,,,,,,,,bf63bf9b-7b1c-440e-b391-5c25304bb19f,256,,"[50.5, 10.4]",3890449,6,,,,,-0.7631796,,Right Foot,,,"[57.4, 3.8]",Ground Pass,,9.548298,,,Florian Grillitsch,11396.0,,,,,,1,From Counter,Anthony Ujah,12624.0,Center Forward,21,Werder Bremen,176,['dcd8a4bc-757b-4557-ac26-a016b621a4d0'],50,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:50.583,Pass,
,,,,,,,,,,,,,,,,5.274321,,,,,,,,,,,,,,acb32d23-dbed-47d6-88b5-96136e2eb2cf,259,,"[64.2, 5.9]",3890449,6,,,,,1.3425095,,Right Foot,,,"[81.3, 79.5]",High Pass,,75.56037,Out,,Levin Mete Öztunali,8554.0,,True,,,,1,From Counter,Florian Grillitsch,11396.0,Left Wing,21,Werder Bremen,176,['2bb67669-491e-4bd3-b6cb-58e41633a443'],53,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:53.738,Pass,
,,,,,,,,,,,,,,,,1.963736,,,,,,,,,,,,,,fdc1d131-5b02-4210-9677-11a32948d18d,262,,"[37.7, 0.1]",3890449,7,,,,,0.16569097,,,,,"[67.6, 5.1]",High Pass,,30.315178,,,Dario Lezcano,9113.0,,,,,Throw-in,1,From Throw In,Robert Bauer,8394.0,Left Back,22,Ingolstadt,189,['e832cd21-eb48-4613-b316-abcbd7cc7664'],17,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:07:17.346,Pass,
,,,,,,,,,,,,,,,,3.386738,,,,,,,,,,,,,,f8f51817-6a17-4d76-9a00-7dc1640bc196,265,,"[67.6, 5.1]",3890449,7,,,,True,-0.046230383,,,,,"[95.7, 3.8]",High Pass,,28.130054,Incomplete,,Mathew Leckie,5481.0,,,,,,1,From Throw In,Dario Lezcano,9113.0,Center Forward,22,Ingolstadt,189,"['79d1e832-4db6-41d0-91ad-8b16dce3f20c', 'e1d5682b-b20f-49ea-b414-a6c83dea4826', 'efb36b02-1c28-4ad3-b9d9-23aad434d62f']",19,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:07:19.310,Pass,True
