50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.968527,,,,,,,,,,,,,1b91cf06-7e26-42d7-870c-303ac2c4ae77,1222,,"[43.6, 72.0]",3890276,25,,,,-0.30288488,,Right Foot,,,"[93.2, 56.5]",,High Pass,,51.96547,,Incomplete,,Yoshinori Muto,6337.0,,,,,,1,From Keeper,Loris Karius,3630.0,Goalkeeper,55,FSV Mainz 05,177,"['82ac9e17-3da3-44a2-8d87-f66d22a745ba', 'edd71bfb-4b1e-4e7c-be6f-cd58c306661a']",6,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:25:06.282,Pass,
,,,,,,,,,,,,,,,,,1.898719,,,,,,,,,,,,,82ac9e17-3da3-44a2-8d87-f66d22a745ba,1224,,"[26.9, 23.6]",3890276,25,,,True,-0.053282853,,,,,"[41.9, 22.8]",,High Pass,,15.021318,,Incomplete,,Thorgan Hazard,5632.0,,,,,Recovery,1,From Keeper,Tony Jantschke,12320.0,Left Center Back,55,FSV Mainz 05,177,"['1b91cf06-7e26-42d7-870c-303ac2c4ae77', '4ed68348-7c84-4ca4-8a2c-34aa1cc23a4d', '98a7abe8-e5e9-4eea-9827-12ecaac71a40', 'dd828a05-ab51-4b32-a881-97d95bee9528']",9,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:09.251,Pass,True
,,,,,,,,,,,,,,,,,1.06667,,,,,,,,,,,,,28634f25-3d2b-4a90-8e69-355653bd4fb1,1230,,"[76.7, 55.8]",3890276,25,,,,-2.6695595,,Right Foot,,,"[57.7, 46.1]",,Ground Pass,,21.332838,,,,Stefan Bell,8559.0,,,,,,1,From Keeper,Julian Baumgartlinger,20037.0,Right Defensive Midfield,55,FSV Mainz 05,177,"['624d6c36-2c11-40bb-8179-f58a74a344e0', 'b91ceeb8-f20a-42cd-bf92-1fcda6d7ce1e']",12,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:25:12.304,Pass,True
,,,,,,,,,,,,,,,,,2.363255,,,,,,,,,,,,,64d7e645-4715-4016-be79-80f24402da73,1233,,"[57.7, 46.1]",3890276,25,,,,1.127748,,Right Foot,,,"[69.8, 71.6]",,Ground Pass,,28.225166,,,,Daniel Brosinski,8548.0,,,,,,1,From Keeper,Stefan Bell,8559.0,Left Center Back,55,FSV Mainz 05,177,['17f4f7fd-5579-42ae-95ef-f3990a7094f7'],14,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:25:14.303,Pass,
,,,,,,,,,,,,,,,,,1.330101,,,,,,,,,,,,,b9cb2a32-aa39-4f32-9d38-b7797b910ef6,1236,,"[70.8, 71.6]",3890276,25,,,,-0.17728564,,Right Foot,,,"[94.8, 67.3]",,Low Pass,,24.382166,,,,Yunus Mallı,8679.0,,,,,,1,From Keeper,Daniel Brosinski,8548.0,Right Back,55,FSV Mainz 05,177,['c21a1351-5d0e-4c25-8f8c-244ce3a3997a'],17,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:25:17.607,Pass,
,,,,,,,,,,,,,,,,,0.521119,,,,,,,,,,,,,8ceae4cc-05f4-4e5f-863a-f517121db180,1239,,"[26.5, 14.7]",3890276,25,,,,-1.7234457,,Left Foot,,,"[25.7, 9.5]",,Low Pass,,5.2611785,,,,Oscar Wendt,8809.0,,,,,Recovery,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,56,Borussia Mönchengladbach,185,['f2a2276d-ee11-43a2-8df6-b7a644565beb'],19,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:19.534,Pass,
,,,,,,,,,,,,,,,,,0.130678,,,,,,,,,,,,,3a39fd59-1a03-466b-a7b7-4647a89a9695,1243,,"[21.9, 6.4]",3890276,25,,,,1.6539376,,Right Foot,,,"[21.7, 8.8]",,Ground Pass,,2.408319,,Incomplete,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Oscar Wendt,8809.0,Left Back,56,Borussia Mönchengladbach,185,"['0e90da35-8577-41e8-96ec-0f7bd8e29edb', '1b8e8c3e-5297-4ef8-848f-79827df08623', '7d857d0c-be7e-4975-a65d-3e3fe4f160f9']",20,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:20.939,Pass,True
,,,,,,,,,,,,,,,,,1.565316,,,,,,,,,,,,,e71d2e1b-e79c-469f-920e-76caf1480d83,1247,,"[7.0, 36.1]",3890276,25,,,,-0.3529904,,Right Foot,,,"[20.3, 31.2]",,Ground Pass,,14.17392,,,,Granit Xhaka,3500.0,,,,,Goal Kick,1,From Goal Kick,Yann Sommer,5550.0,Goalkeeper,57,Borussia Mönchengladbach,185,['ad766f1f-419b-413f-89a0-31ebc62249d2'],37,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:37.226,Pass,
,,,,,,,,,,,,,,,,,2.31611,,,,,,,,,,,,,1ccd672e-2fe4-4cd3-ac6b-df467bde586f,1251,,"[23.4, 30.2]",3890276,25,,,,2.7558725,,Left Foot,,,"[6.9, 36.9]",,Ground Pass,,17.808426,,,,Yann Sommer,5550.0,,,,,,1,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,57,Borussia Mönchengladbach,185,['706c8265-dfa3-4656-b89b-067c90a9c39f'],38,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:38.795,Pass,
,,,,,,,,,,,,,,,,,3.827266,,,,,,,,,,,,,5f8b8518-8a0f-4ecc-ab53-40afad0cf9b6,1254,,"[6.9, 36.9]",3890276,25,,,,0.30829844,,Right Foot,,,"[74.1, 58.3]",,High Pass,,70.52517,,Incomplete,,Thorgan Hazard,5632.0,,,,,,1,From Goal Kick,Yann Sommer,5550.0,Goalkeeper,57,Borussia Mönchengladbach,185,"['420dd24a-61d0-4c59-b77f-e9f49cfaabbb', '7cf68d71-51ed-4474-9b17-44aa00752240']",41,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:41.597,Pass,
,,,,,,,,,,,,,,,,,1.046375,,,,,,,,,,,,,7cf68d71-51ed-4474-9b17-44aa00752240,1257,,"[46.0, 21.8]",3890276,25,,,True,0.0,,,,,"[60.3, 21.8]",,Low Pass,,14.3,,,,Julian Baumgartlinger,20037.0,,,,,Recovery,1,Regular Play,Stefan Bell,8559.0,Left Center Back,58,FSV Mainz 05,177,"['3ee2d54c-4576-4341-b748-117137737ff6', '5f8b8518-8a0f-4ecc-ab53-40afad0cf9b6', '8cc833e6-4c1e-4df6-8749-0d4a373f4dfb']",45,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:25:45.425,Pass,True
,,,,,,,,,,,,,,,,,1.855872,,,,,,,,,,,,,9b277dc9-92d3-44c9-a0aa-4a8db035d636,1264,,"[53.6, 25.1]",3890276,25,,,,2.2921314,,Right Foot,,,"[41.2, 39.2]",,Ground Pass,,18.776848,,,,Niko Bungert,13319.0,,,,,Recovery,1,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,58,FSV Mainz 05,177,"['43da19f3-4e9b-43a1-85cf-545a89cdad2d', '99030e70-b51e-4848-9946-8bba1a29d43a']",48,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:25:48.998,Pass,True
,,,,,,,,,,,,,,,,,1.856955,,,,,,,,,,,,,009a6da4-172f-4918-9a3b-9d8cffa847d0,1267,,"[40.0, 42.0]",3890276,25,,,,1.2977877,,Right Foot,,,"[47.0, 67.0]",,Ground Pass,,25.96151,,,,Daniel Brosinski,8548.0,,,,,,1,Regular Play,Niko Bungert,13319.0,Right Center Back,58,FSV Mainz 05,177,['38f31948-9f82-4e4b-909a-e23924e54eb1'],52,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:25:52.041,Pass,
,,,,,,,,,,,,,,,,,2.835544,,,,,,,,,,,,,d89b0181-f439-43e9-8e21-f0c50e27877e,1271,,"[41.0, 64.4]",3890276,25,,,,-2.2978802,,Right Foot,,,"[16.0, 36.3]",,Ground Pass,,37.6113,,,,Loris Karius,3630.0,,,,,,1,Regular Play,Daniel Brosinski,8548.0,Right Back,58,FSV Mainz 05,177,"['1a17545b-31aa-423c-bcbf-62640a36562b', 'cec1a700-9e93-483d-910e-8dea3658e845']",55,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:25:55.079,Pass,True
,,,,,,,,,,,,,,,,,2.880734,,,,,,,,,,,,,17948a7e-b86d-4c81-bb2a-6ee522db04bf,1275,,"[13.4, 35.6]",3890276,25,,,,-0.52113813,,Right Foot,,,"[62.0, 7.7]",,High Pass,,56.039005,,Incomplete,,Joo-Ho Park,5609.0,,,,,,1,Regular Play,Loris Karius,3630.0,Goalkeeper,58,FSV Mainz 05,177,"['51cf1c0f-7a37-4358-bcc5-76381a708ab3', 'd4d6309b-fe2f-4ff0-9644-2b1d995d700b']",59,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:25:59.917,Pass,
,,,,,,,,,,,,,,,,,1.729169,,,,,,,,,,,,,d4d6309b-fe2f-4ff0-9644-2b1d995d700b,1277,,"[58.1, 72.4]",3890276,26,,,,-0.49394137,,Right Foot,,,"[78.9, 61.2]",,Low Pass,,23.623716,,Incomplete,,Thorgan Hazard,5632.0,,,,,Recovery,1,Regular Play,Julian Korb,8545.0,Right Back,58,FSV Mainz 05,177,"['17948a7e-b86d-4c81-bb2a-6ee522db04bf', 'c823ed6e-73d1-4b7e-82b1-1fba9c3bbf3d', 'fcc28c2f-c57f-4e22-97cb-786badb49c9e']",2,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:02.798,Pass,
,,,,,,,,,,,,,,,,,3.460212,,,,,,,,,,,,,c823ed6e-73d1-4b7e-82b1-1fba9c3bbf3d,1279,,"[41.2, 18.9]",3890276,26,,,,-0.21559376,,Right Foot,,,"[79.1, 10.6]",,High Pass,,38.798195,,,,Yoshinori Muto,6337.0,,,,,Recovery,1,Regular Play,Stefan Bell,8559.0,Left Center Back,58,FSV Mainz 05,177,"['7fbc89c2-654d-4191-b876-335989d1824a', 'd4d6309b-fe2f-4ff0-9644-2b1d995d700b']",4,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:26:04.527,Pass,
,,,,,,,,,,,,,,,,,0.467676,,,,,,,,,,,,,d162bab6-e413-436c-9d05-c1939dbb8fe0,1283,,"[85.1, 25.8]",3890276,26,,,,0.3287927,,Right Foot,,,"[93.6, 28.7]",,Ground Pass,,8.9810915,,Incomplete,,Christian Clemens,9098.0,,,Through Ball,True,,1,Regular Play,Yoshinori Muto,6337.0,Center Forward,58,FSV Mainz 05,177,"['2da3ca11-f912-445a-8fbd-4123c960985b', 'fd93d8de-925a-4190-aa58-9cb3d1d4f469']",11,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:26:11.471,Pass,
,,,,,,,,,,,,,,,,,0.675435,,,,,,,,,,,,,2da3ca11-f912-445a-8fbd-4123c960985b,1285,,"[26.5, 51.4]",3890276,26,,,,-1.2204821,,Right Foot,,,"[28.4, 46.2]",,Ground Pass,,5.5362444,,,,Granit Xhaka,3500.0,,,,,Recovery,1,Regular Play,Marvin Schulz,29245.0,Right Center Back,59,Borussia Mönchengladbach,185,"['d162bab6-e413-436c-9d05-c1939dbb8fe0', 'd24cc6a1-1750-4dfd-9fc8-4051d80b9f24']",11,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:11.938,Pass,
,,,,,,,,,,,,,,,,,0.933554,,,,,,,,,,,,,8bfef890-7020-443e-937c-a0add4aa9cd0,1289,,"[29.1, 39.8]",3890276,26,,,,-1.1274619,,Left Foot,,,"[37.6, 21.9]",,Ground Pass,,19.81565,,,,Ibrahima Traoré,11285.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,59,Borussia Mönchengladbach,185,['2d4b3786-7f32-4673-a13a-e7ec5ef1d157'],13,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:13.748,Pass,
,,,,,,,,,,,,,,,,,0.835821,,,,,,,,,,,,,fea3a878-73c3-4507-939d-ac555d92e39c,1296,,"[74.3, 3.5]",3890276,26,,,,1.1040528,,Left Foot,,,"[80.8, 16.4]",,Ground Pass,,14.445068,,,,Raffael Caetano de Araújo,8810.0,,,,,,1,Regular Play,Ibrahima Traoré,11285.0,Right Midfield,59,Borussia Mönchengladbach,185,['a42484f5-d2b7-49c8-b13e-776d9ba8903f'],20,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:20.878,Pass,
,,,,,,,,,,,,,,,,,1.171361,,,,,,,,,,,,,a5f49112-67d5-4cc4-a2b4-15fa2f8f6cfe,1304,,"[83.2, 14.7]",3890276,26,,,,3.0828369,,Right Foot,,,"[69.6, 15.5]",,Ground Pass,,13.623509,,,,Granit Xhaka,3500.0,,,,,Recovery,1,Regular Play,Raffael Caetano de Araújo,8810.0,Left Center Forward,59,Borussia Mönchengladbach,185,"['b1a0cc56-29c3-4429-b684-a52c05b3f8d7', 'f8c211f3-6cad-4182-b3d8-a165642d100f']",22,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:22.942,Pass,True
,,,,,,,,,,,,,,,,,1.17056,,,,,,,,,,,,,53d7b387-02bf-4813-b87e-c7efa08fa402,1307,,"[71.5, 17.1]",3890276,26,,,,1.7076173,,Left Foot,,,"[69.6, 30.9]",,Ground Pass,,13.930183,,,,Lars Edi Stindl,8806.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,59,Borussia Mönchengladbach,185,['595ce5dc-3ad5-4279-a865-7e71677938f1'],27,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:27.266,Pass,
,,,,,,,,,,,,,,,,,1.316467,,,,,,,,,,,,,7ea3b6c1-2fc6-4535-9d28-0e5e58194174,1310,,"[69.6, 30.9]",3890276,26,,,,-1.485291,,Right Foot,,,"[70.8, 16.9]",,Ground Pass,,14.051334,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Right Defensive Midfield,59,Borussia Mönchengladbach,185,['3878464d-08e6-44c0-8c4b-a960d5adf87e'],28,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:28.517,Pass,
,,,,,,,,,,,,,,,,,2.449254,,,,,,,,,,,,,d9529622-1c26-4a00-bc91-e146a0ab09b4,1313,,"[70.8, 16.9]",3890276,26,,,,-0.53256816,,Right Foot,,,"[91.5, 4.7]",,Ground Pass,,24.027693,,,,Oscar Wendt,8809.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,59,Borussia Mönchengladbach,185,['b5f57d60-e7eb-4c4f-b3bc-2271aef3bcb0'],30,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:30.801,Pass,
,,,,,,,,,,,,,,,,,1.366629,,,,,,,,,,,,,a9ec243c-12cd-42ad-acc1-714d0aee164f,1316,,"[108.2, 5.2]",3890276,26,,,,1.5266609,,Left Foot,True,,"[109.6, 36.9]",,High Pass,,31.7309,,Incomplete,,Patrick Herrmann,8813.0,,,,,,1,Regular Play,Oscar Wendt,8809.0,Left Back,59,Borussia Mönchengladbach,185,"['28236e04-811e-424f-9b3b-a386e0addae9', '768766bd-726a-4cfd-aa7d-e99d882240d7']",35,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:35.736,Pass,
,,,,,,,,,,,,,,,,,3.040103,,,,,,,,,,,,,6c97af78-35b6-49ce-9e42-d2122f54b790,1320,,"[87.0, 35.7]",3890276,26,,,,1.3229005,,Left Foot,,,"[97.2, 76.0]",,Ground Pass,,41.57078,,,,Julian Korb,8545.0,,True,,,Recovery,1,Regular Play,Lars Edi Stindl,8806.0,Right Defensive Midfield,59,Borussia Mönchengladbach,185,['adb3f477-df40-439d-8ee4-d7e9bcd22034'],39,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:39.295,Pass,
,,,,,,,,,,,,,,,,,3.684464,,,,,,,,,,,,,49c1681a-e814-4643-9346-7fa5bf86d6fe,1329,,"[31.2, 3.2]",3890276,27,,,,0.31772733,,Right Foot,,,"[98.4, 25.3]",,High Pass,,70.74072,,Incomplete,,Yunus Mallı,8679.0,,,,,Free Kick,1,From Free Kick,Stefan Bell,8559.0,Left Center Back,60,FSV Mainz 05,177,"['8f0331d1-b085-498c-a28f-144df5972784', 'e934b57e-8aef-4467-8020-24e23cced37b']",23,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:27:23.423,Pass,
,,,,,,,,,,,,,,,,,1.052895,,,,,,,,,,,,,e934b57e-8aef-4467-8020-24e23cced37b,1331,,"[21.7, 54.8]",3890276,27,,,,0.26299474,,Head,,,"[26.9, 56.2]",,High Pass,,5.3851647,,,,Granit Xhaka,3500.0,,,,,Recovery,1,Regular Play,Tony Jantschke,12320.0,Left Center Back,61,Borussia Mönchengladbach,185,"['2882f04b-07a8-456d-bee8-f18a035e9eb2', '49c1681a-e814-4643-9346-7fa5bf86d6fe']",27,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:27:27.107,Pass,
,,,,,,,,,,,,,,,,,1.183911,,,,,,,,,,,,,543890a7-8ec9-4875-94f6-c6c7ef8c7add,1334,,"[29.1, 57.6]",3890276,27,,,,-2.1527965,,Left Foot,,,"[16.4, 38.3]",,Low Pass,,23.10368,,,,Oscar Wendt,8809.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,61,Borussia Mönchengladbach,185,"['5ad5e3a1-aef1-44e0-a30f-6ffee620a68d', '97171c10-8c5c-44c8-8471-2032d18bf5ac']",28,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:27:28.160,Pass,True
,,,,,,,,,,,,,,,,,1.404927,,,,,,,,,,,,,202f5fbd-17b9-48ad-8c03-abf531fcc0f2,1337,,"[16.2, 14.5]",3890276,27,,,,-0.51180315,,Left Foot,,,"[32.4, 5.4]",,Ground Pass,,18.580904,,,,Ibrahima Traoré,11285.0,,,,,,1,Regular Play,Oscar Wendt,8809.0,Left Back,61,Borussia Mönchengladbach,185,['89de2a9c-10fc-414a-8ee6-bb25d4b339f5'],33,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:27:33.886,Pass,
,,,,,,,,,,,,,,,,,0.803663,,,,,,,,,,,,,a02a0b78-8446-4741-bce6-7909a713ba92,1341,,"[54.1, 7.4]",3890276,27,,,,-0.15057571,,Left Foot,,,"[68.6, 5.2]",,Ground Pass,,14.665947,,,,Thorgan Hazard,5632.0,,,,,,1,Regular Play,Ibrahima Traoré,11285.0,Right Midfield,61,Borussia Mönchengladbach,185,"['4a77a36f-e436-4ae0-ab98-b1e9a8961f22', 'a02fce72-f1ae-4cea-b2ce-fd8ecec2b234']",39,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:27:39.298,Pass,True
,,,,,,,,,,,,,,,,,0.975808,,,,,,,,,,,,,2ef23b85-8970-4cc3-b4de-5190bf2931a6,1344,,"[97.4, 14.5]",3890276,27,,,,1.3503026,,Left Foot,,,"[101.3, 31.9]",,Ground Pass,,17.831713,,Incomplete,,Raffael Caetano de Araújo,8810.0,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Right Center Forward,61,Borussia Mönchengladbach,185,"['1e8fa02b-081f-45b5-a2c8-904eac5a7197', '41af17ee-04f5-4273-914f-a412320acc49']",44,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:27:44.192,Pass,
,,,,,,,,,,,,,,,,,1.305124,,,,,,,,,,,,,41af17ee-04f5-4273-914f-a412320acc49,1346,,"[18.8, 48.2]",3890276,27,,,,1.3796118,,Right Foot,,,"[20.0, 54.4]",,Ground Pass,,6.3150616,,,,Julian Baumgartlinger,20037.0,,,,,Recovery,1,Regular Play,Stefan Bell,8559.0,Left Center Back,62,FSV Mainz 05,177,"['2ef23b85-8970-4cc3-b4de-5190bf2931a6', 'f3d9256d-199d-43ef-bf0a-f6df3af808b2']",45,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:27:45.167,Pass,
,,,,,,,,,,,,,,,,,0.923672,,,,,,,,,,,,,ec1b6e62-1941-4e09-a5f9-bdc4c9986c0b,1349,,"[20.0, 52.7]",3890276,27,,,,-0.39479113,,Right Foot,,,"[29.6, 48.7]",,Ground Pass,,10.4,,,,Fabian Frei,8561.0,,,,,,1,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,62,FSV Mainz 05,177,"['b27e23c0-8f1e-43c0-9022-43dfc5bd53a1', 'c1050001-7137-4bdb-ba18-6463e165a4ec']",46,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:27:46.473,Pass,True
,,,,,,,,,,,,,,,,,1.801068,,,,,,,,,,,,,bf05b8b1-d25e-43dc-a6ca-3678e8c10aed,1354,,"[27.2, 54.9]",3890276,27,,,,1.7593201,,Right Foot,,,"[24.3, 70.1]",,Ground Pass,,15.474172,,,,Daniel Brosinski,8548.0,,,,,,1,Regular Play,Fabian Frei,8561.0,Left Defensive Midfield,62,FSV Mainz 05,177,['3100ece2-c71d-4cd8-9c53-d934745b8337'],48,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:27:48.923,Pass,
,,,,,,,,,,,,,,,,,1.456822,,,,,,,,,,,,,968c07d3-0e93-4e7d-87ee-55c8b68212d1,1356,,"[24.3, 70.1]",3890276,27,,,,0.23342802,,Right Foot,,,"[38.6, 73.5]",,Ground Pass,,14.698639,,,,Yunus Mallı,8679.0,,,,,,1,Regular Play,Daniel Brosinski,8548.0,Right Back,62,FSV Mainz 05,177,['37d11acc-df2e-4e59-a965-e101fac0afd8'],50,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:27:50.724,Pass,
,,,,,,,,,,,,,,,,,1.858408,,,,,,,,,,,,,6a4ebd51-a683-493e-873b-4d40553752ca,1362,,"[56.7, 0.1]",3890276,28,,,,2.9287636,,,,,"[33.1, 5.2]",,Low Pass,,24.144772,,,,Tony Jantschke,12320.0,,,,,Throw-in,1,From Throw In,Oscar Wendt,8809.0,Left Back,63,Borussia Mönchengladbach,185,['2f81aebc-6358-40b2-b5af-c809e8906aa4'],7,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:07.267,Pass,
,,,,,,,,,,,,,,,,,1.055691,,,,,,,,,,,,,d70aca4d-a32e-435c-9af3-8ea39a2aea51,1365,,"[30.7, 16.6]",3890276,28,,,,-0.109153464,,Right Foot,,,"[45.3, 15.0]",,Ground Pass,,14.687409,,,,Lars Edi Stindl,8806.0,,,,,,1,From Throw In,Tony Jantschke,12320.0,Left Center Back,63,Borussia Mönchengladbach,185,['95abc750-24c1-4a34-8dcc-53de19d2e346'],12,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:12.686,Pass,
,,,,,,,,,,,,,,,,,1.203125,,,,,,,,,,,,,3fe8c5ad-d876-4684-a763-20e740dd4ddc,1368,,"[46.2, 15.5]",3890276,28,,,,1.4288993,,Right Foot,,,"[48.4, 30.9]",,Ground Pass,,15.556349,,,,Granit Xhaka,3500.0,,,,,,1,From Throw In,Lars Edi Stindl,8806.0,Right Defensive Midfield,63,Borussia Mönchengladbach,185,['1e8027a6-f282-491a-8671-06c9afe3e6da'],14,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:14.942,Pass,
,,,,,,,,,,,,,,,,,1.773529,,,,,,,,,,,,,c2a94d33-ea2c-45fd-8edb-514838b4b8aa,1371,,"[48.4, 30.9]",3890276,28,,,,1.5315152,,Left Foot,,,"[49.3, 53.8]",,Ground Pass,,22.917679,,,,Marvin Schulz,29245.0,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,63,Borussia Mönchengladbach,185,['8940cb9d-775a-4773-8076-754ec7eece6d'],17,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:17.873,Pass,
,,,,,,,,,,,,,,,,,1.191336,,,,,,,,,,,,,dbc28a63-49e2-4b13-bb23-60f2cecb9caa,1374,,"[49.3, 53.8]",3890276,28,,,,1.4542537,,Right Foot,,,"[51.7, 74.3]",,Ground Pass,,20.640009,,,,Patrick Herrmann,8813.0,,,,,,1,From Throw In,Marvin Schulz,29245.0,Right Center Back,63,Borussia Mönchengladbach,185,['44380d23-138a-400d-8154-5e53e8d214f4'],21,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:21.859,Pass,
,,,,,,,,,,,,,,,,,1.62033,,,,,,,,,,,,,49449e08-e148-42f7-94a8-99ad5cbd772a,1377,,"[64.3, 76.7]",3890276,28,,,,-2.7793658,,Right Foot,,,"[54.8, 73.1]",,Ground Pass,,10.159232,,,,Julian Korb,8545.0,,,,,,1,From Throw In,Patrick Herrmann,8813.0,Left Midfield,63,Borussia Mönchengladbach,185,['d55e2f5e-e359-4738-bf78-c9ff41a30178'],23,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:23.130,Pass,
,,,,,,,,,,,,,,,,,1.652727,,,,,,,,,,,,,6df26322-3fa1-46b8-b5eb-f6128ead41a5,1380,,"[53.6, 71.9]",3890276,28,,,,-1.9029452,,Right Foot,,,"[41.7, 37.4]",,Ground Pass,,36.494656,,,,Tony Jantschke,12320.0,,,,,,1,From Throw In,Julian Korb,8545.0,Right Back,63,Borussia Mönchengladbach,185,['6f625cc5-89c9-4a8f-af6a-5f99c12907fa'],26,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:26.097,Pass,
,,,,,,,,,,,,,,,,,1.558424,,,,,,,,,,,,,ec2915a7-05cc-4573-a282-67ed9f05c058,1383,,"[41.7, 37.4]",3890276,28,,,,-0.8023457,,Right Foot,,,"[56.2, 22.4]",,Ground Pass,,20.862646,,,,Lars Edi Stindl,8806.0,,,,,,1,From Throw In,Tony Jantschke,12320.0,Left Center Back,63,Borussia Mönchengladbach,185,['bf393890-88ef-44b7-8830-20b4a825ba4e'],28,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:28.973,Pass,
