50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,1.671046,,,,,,,,,,,,,6bdf5413-d1e1-4200-a747-1e8914615e57,115,,,"[72.6, 22.5]",3890514,2,,,,,-0.7978975,,Right Foot,,,"[80.5, 14.4]",,High Pass,,11.314592,,,Fin Bartels,8389.0,,,,,Recovery,1,Regular Play,Clemens Fritz,20010.0,Right Center Midfield,7,Werder Bremen,176,"['29ecaef3-d153-473f-b848-7d3f9087e327', 'aa55a66b-c33a-431d-9902-4fcb8214cf3b']",48,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:48.150,Pass,
,,,,,,,,,,,,,,,,,,,,1.203274,,,,,,,,,,,,,33f62084-1a5c-468c-9156-304adb9f820f,119,,,"[80.5, 22.9]",3890514,2,,,,,1.5860043,,Right Foot,,,"[80.1, 49.2]",,Ground Pass,,26.303041,,,Levin Mete Öztunali,8554.0,,,,,,1,Regular Play,Fin Bartels,8389.0,Left Midfield,7,Werder Bremen,176,['b7e5c388-0b43-4255-8c54-4534b6c77209'],52,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:52.448,Pass,
,,,,,,,,,,,,,,,,,,,,1.269113,,,,,,,,,,,,,efdfa76d-6007-4fca-ab1e-e4a15a642164,122,,,"[87.7, 54.3]",3890514,2,,,,,0.7324881,,Right Foot,,,"[104.6, 69.5]",,Ground Pass,,22.729937,,,Theodor Gebre Selassie,8396.0,,,,,,1,Regular Play,Levin Mete Öztunali,8554.0,Right Midfield,7,Werder Bremen,176,['118ff173-d1f8-40bc-b5c4-a1a1786beb80'],56,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:56.122,Pass,
,,,,,,,,,,,,,,,,,,,,0.460824,,,,,,,,,,,,,baf00cab-ed67-4a8c-919c-aff2ff5e4186,125,,,"[101.5, 68.4]",3890514,2,,,,,-1.8073541,,Right Foot,,,"[98.8, 57.2]",,Ground Pass,,11.520851,,,Fin Bartels,8389.0,,,,,,1,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,7,Werder Bremen,176,['feece8b5-d529-4302-b110-316902b5d5cb'],59,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:59.266,Pass,
,,,,,,,,,,,,,,,,,,,,1.93695,,,,,,,,,,,,,eead70a6-d9a2-4373-970b-5c3ebd781722,128,,,"[98.8, 57.0]",3890514,2,,,,,0.14189705,,Right Foot,,,"[114.2, 59.2]",,Ground Pass,,15.556349,,,Theodor Gebre Selassie,8396.0,,,,,,1,Regular Play,Fin Bartels,8389.0,Left Midfield,7,Werder Bremen,176,['3a8b1d1b-d708-42c3-b52e-5a24b82eab69'],59,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:59.868,Pass,
,,,,,,,,,,,,,,,,,,,,0.047794,,,,,,,,,,,,,35335124-1343-4817-aeb6-b88cbee554f1,132,,,"[115.0, 59.2]",3890514,3,,,,,-1.4711276,,Right Foot,,,"[115.2, 57.2]",,Ground Pass,,2.0099752,Incomplete,,,,,,,,,1,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,7,Werder Bremen,176,['e0c1e193-0a12-4dfd-b75d-7ff07fc3b504'],1,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:01.913,Pass,
,,,,,,,,,,,,,,,,,,,,1.720087,,,,,,,,,,,,,dde83f09-8283-447e-a440-439e986d1c3c,134,,,"[115.3, 80.0]",3890514,3,,,,,-1.6345396,,,,,"[113.8, 56.5]",,High Pass,,23.547823,,,Anthony Ujah,12624.0,,,,,Throw-in,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,8,Werder Bremen,176,['1237a22f-7352-46c3-8ff8-bfc62d3e9169'],20,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:20.878,Pass,
,,,,,,,,,,,,,,,,,,,,1.393334,,,,,,,,,,,,,b8705a7f-ac66-41d8-be94-89ba8c6a9381,136,,,"[113.8, 56.5]",3890514,3,,,,True,-1.4946082,,,True,,"[114.8, 43.4]",,High Pass,,13.138112,Incomplete,,Levin Mete Öztunali,8554.0,,,,,,1,From Throw In,Anthony Ujah,12624.0,Center Forward,8,Werder Bremen,176,"['40445f21-6d1f-452b-8960-87346e09b70d', '9de04a13-deb3-4894-97f1-26f298452efb', 'aff635ea-ee72-46a1-bf9b-1ff55d30673b']",22,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:22.598,Pass,True
,,,,,,,,,,,,,,,,,,,,2.389069,,,,,,,,,,,,,edd26dd7-e10e-466c-aac3-a875eca391a6,145,,,"[16.6, 28.4]",3890514,3,,,,,0.5951795,,Left Foot,,,"[35.8, 41.4]",,High Pass,,23.187065,Incomplete,,Alfreð Finnbogason,5514.0,,,,,,1,Regular Play,Halil Altıntop,40462.0,Center Attacking Midfield,9,Augsburg,172,"['5b416498-1524-4c1e-9229-7c54439143c8', 'a1ba0e63-d4d4-4ae9-b327-67058508006a', 'c02d5882-ad99-497f-bcbf-9d9bc619fcd8']",27,,,,,,,,,,,,,,,,,Augsburg,172,00:03:27.511,Pass,True
,,,,,,,,,,,,,,,,,,,,1.48458,,,,,,,,,,,,,9eb0200f-54a5-401b-babd-6646abe894e0,150,,,"[49.2, 0.1]",3890514,3,,,,,0.21222498,,,,,"[67.3, 4.0]",,High Pass,,18.5154,,,Caiuby Francisco da Silva,8303.0,,,,,Throw-in,1,From Throw In,Philipp Max,8319.0,Left Back,10,Augsburg,172,['ad399d84-31b0-4def-a644-bda2fbf32e57'],49,,,,,,,,,,,,,,,,,Augsburg,172,00:03:49.434,Pass,
,,,,,,,,,,,,,,,,,,,,1.731799,,,,,,,,,,,,,83afc7a2-181c-4abc-89c4-c04b9b95e631,153,,,"[67.1, 4.0]",3890514,3,,,,True,1.4827889,,,,,"[68.0, 14.2]",,High Pass,,10.239629,,,Halil Altıntop,40462.0,,,,,,1,From Throw In,Caiuby Francisco da Silva,8303.0,Left Midfield,10,Augsburg,172,"['c02c25cb-ef89-4904-bb5c-e92d5ca3b335', 'c693a827-c22f-4272-8e7b-9a72e65ae58b']",50,,,,,,,,,,,,,,,,,Augsburg,172,00:03:50.919,Pass,True
,,,,,,,,,,,,,,,,,,,,1.185451,,,,,,,,,,,,,e2a8c1fb-ace4-4f78-863f-820db1ca7a92,156,,,"[68.0, 14.2]",3890514,3,,,,True,0.76008713,,,,,"[76.1, 21.9]",,High Pass,,11.175867,Incomplete,,Alfreð Finnbogason,5514.0,,,,,,1,From Throw In,Halil Altıntop,40462.0,Center Attacking Midfield,10,Augsburg,172,"['07d7e801-4c6d-46a1-8725-18cd33c0aa08', '6b5ca57f-ffc8-4924-b320-a2e0e0d63934', '84c869a1-4add-4b64-9387-2c15d912790a']",52,,,,,,,,,,,,,,,,,Augsburg,172,00:03:52.650,Pass,True
,,,,,,,,,,,,,,,,,,,,2.029141,,,,,,,,,,,,,6b5ca57f-ffc8-4924-b320-a2e0e0d63934,159,,,"[44.0, 58.2]",3890514,3,,,,,0.29611516,,Right Foot,,,"[73.5, 67.2]",,High Pass,,30.84234,,,Anthony Ujah,12624.0,,,,,Recovery,1,Regular Play,Alejandro Gálvez Jimena,6924.0,Right Center Back,11,Werder Bremen,176,"['c7b53a1b-15df-42d2-a9a5-e489447b9cfd', 'e2a8c1fb-ace4-4f78-863f-820db1ca7a92', 'f3c64ee2-c587-4497-862e-2fba346c251d']",53,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:53.836,Pass,True
,,,,,,,,,,,,,,,,,,,,0.620059,,,,,,,,,,,,,17cad88d-ced7-4bd2-a1da-984f82630cea,164,,,"[73.1, 60.5]",3890514,4,,,,,-0.9590694,,Right Foot,,,"[77.8, 53.8]",,Ground Pass,,8.184131,,,Clemens Fritz,20010.0,,,,,,1,Regular Play,Anthony Ujah,12624.0,Center Forward,11,Werder Bremen,176,['acc1298e-32de-4de2-a24b-59e32bd93f8b'],0,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:00.191,Pass,
,,,,,,,,,,,,,,,,,,,,0.772146,,,,,,,,,,,,,24263572-ca34-43e7-a9d9-38006e1608af,166,,,"[77.6, 53.8]",3890514,4,,,,,-1.9809237,,Left Foot,,,"[75.6, 49.2]",,Ground Pass,,5.0159745,,,Anthony Ujah,12624.0,,,,,,1,Regular Play,Clemens Fritz,20010.0,Right Center Midfield,11,Werder Bremen,176,['18f0da95-ce2b-42b0-b23c-53a8c9c6de41'],0,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:00.811,Pass,
,,,,,,,,,,,,,,,,,,,,2.1751,,,,,,,,,,,,,2ef27018-32ed-49f5-a097-826de2695aae,169,,,"[79.3, 42.3]",3890514,4,,,,,-1.2200683,,Right Foot,,,"[88.3, 17.7]",,Ground Pass,,26.194656,,,Santiago García,26359.0,,,,,,1,Regular Play,Anthony Ujah,12624.0,Center Forward,11,Werder Bremen,176,['4cf252ea-9d0f-43eb-aad3-2ea340bda9a6'],2,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:02.723,Pass,
,,,,,,,,,,,,,,,,,,,,2.809435,,,,,,,,,,,,,2607e086-749b-4d6d-bb1e-e13ae54bde0d,172,,,"[89.3, 16.4]",3890514,4,,,,,1.0021235,,Left Foot,True,,"[114.8, 56.3]",,High Pass,,47.35251,,,Levin Mete Öztunali,8554.0,,,,,,1,Regular Play,Santiago García,26359.0,Left Back,11,Werder Bremen,176,['b05c1d58-1c76-400c-b22d-94adfa8c18cd'],5,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:05.019,Pass,
,,,,,,,,,,,,,,,,,,,,0.158666,,,,,,,,,,,,,00476fbd-f405-4da4-ab46-d7ff03d9a98d,175,,,"[118.2, 57.6]",3890514,4,,,,,-1.9117752,,Right Foot,,,"[117.1, 54.5]",,Low Pass,,3.2893767,Incomplete,,Zlatko Junuzović,8762.0,,,,,,1,Regular Play,Levin Mete Öztunali,8554.0,Right Midfield,11,Werder Bremen,176,"['d3e79252-ec20-421b-888a-cdf1c63ef378', 'd3ff37c0-855b-4337-9d79-63561e952808']",9,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:09.202,Pass,
,,,,,,,,,,,,,,,,,,,,1.863749,,,,,,,,,,,,,e1784ee3-02b2-425c-8563-78c8b0d13ac4,178,,,"[120.0, 80.0]",3890514,4,,,,,-1.734089,7beb3847-0386-4526-93b5-c6db7873c6e2,Right Foot,,,"[112.8, 36.3]",,High Pass,,44.28916,,True,Jannik Vestergaard,8815.0,True,True,Outswinging,,Corner,1,From Corner,Zlatko Junuzović,8762.0,Left Center Midfield,12,Werder Bremen,176,['f8c3b5dc-cc3d-4192-a0f0-c1906c1ce80e'],34,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:34.108,Pass,
,,,,,,,,,,,,,,,,,,,,0.847016,,,,,,,,,,,,,a578a552-a058-4dba-803b-364dde69d366,184,,,"[110.0, 42.1]",3890514,4,,,,True,-0.6913369,80c9aba8-b392-4e70-ac66-87b3b4bc0ce5,,,,"[115.8, 37.3]",,High Pass,,7.528612,,,Theodor Gebre Selassie,8396.0,True,,,,Recovery,1,From Corner,Santiago García,26359.0,Left Back,12,Werder Bremen,176,"['320fb78e-9cec-4551-be21-48f307c5b722', '6b0b9a19-d6be-4f8b-b87b-4cc79faab7b2']",38,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:38.231,Pass,True
,,,,,,,,,,,,,,,,,,,,1.488536,,,,,,,,,,,,,baaf98dc-ca33-4894-baf3-c587d268ac1c,189,,,"[7.0, 44.1]",3890514,4,,True,,,0.56618065,,Right Foot,,,"[18.8, 51.6]",,Ground Pass,,13.981773,,,Jeffrey Gouweleeuw,8318.0,,,,,Goal Kick,1,From Goal Kick,Marwin Hitz,8314.0,Goalkeeper,13,Augsburg,172,['311a1804-1464-47e9-8afc-107affabf061'],56,,,,,,,,,,,,,,,,,Augsburg,172,00:04:56.063,Pass,
,,,,,,,,,,,,,,,,,,,,2.4033,,,,,,,,,,,,,06775fca-e455-4a5e-9a26-9777a78cb44c,191,,,"[18.2, 51.1]",3890514,4,,True,,,-2.575625,,Right Foot,,,"[9.7, 45.7]",,Ground Pass,,10.070253,,,Marwin Hitz,8314.0,,,,,,1,From Goal Kick,Jeffrey Gouweleeuw,8318.0,Right Center Back,13,Augsburg,172,['76a4cb21-13b5-4f2a-af6b-813e69491bfa'],57,,,,,,,,,,,,,,,,,Augsburg,172,00:04:57.732,Pass,
,,,,,,,,,,,,,,,,,,,,4.865786,,,,,,,,,,,,,6c477230-265f-4941-9f29-1e63487c05e4,193,,,"[10.1, 45.5]",3890514,5,,True,,,-0.5295896,,Right Foot,,,"[67.5, 11.9]",,High Pass,,66.511055,,,Caiuby Francisco da Silva,8303.0,,,,,,1,From Goal Kick,Marwin Hitz,8314.0,Goalkeeper,13,Augsburg,172,['3f049d4a-239a-4936-814c-31904fb67ba6'],0,,,,,,,,,,,,,,,,,Augsburg,172,00:05:00.707,Pass,
,,,,,,,,,,,,,,,,,,,,2.682609,,,,,,,,,,,,,f9c1c49f-24fd-405b-b774-258945fd5236,195,,,"[67.5, 11.9]",3890514,5,,,,True,0.91566074,,,,,"[87.4, 37.8]",,Low Pass,,32.662212,Incomplete,,Alfreð Finnbogason,5514.0,,,,,,1,From Goal Kick,Caiuby Francisco da Silva,8303.0,Left Midfield,13,Augsburg,172,"['7606e600-c09c-48d8-90ae-9efc019081c1', '9fbbb43c-2702-46c2-b6c8-e138b6e4ae70', 'a19398de-b673-4f65-80c4-06257eb2c6b6']",5,,,,,,,,,,,,,,,,,Augsburg,172,00:05:05.572,Pass,True
,,,,,,,,,,,,,,,,,,,,1.046857,,,,,,,,,,,,,3cdbaf10-dc56-4a25-baea-fa68035de26f,200,,,"[32.1, 43.8]",3890514,5,,,,,-0.672971,,Right Foot,,,"[39.0, 38.3]",,Ground Pass,,8.823832,,,Florian Grillitsch,11396.0,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,14,Werder Bremen,176,['7b28d2c0-51a3-4c0e-8826-020451e990b2'],9,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:09.743,Pass,
,,,,,,,,,,,,,,,,,,,,1.907769,,,,,,,,,,,,,07ecb8b2-3f00-4ce4-ba14-0bea5eafdea6,203,,,"[53.0, 35.0]",3890514,5,,,,,-1.5891767,,Right Foot,,,"[52.5, 7.8]",,Ground Pass,,27.204596,,,Santiago García,26359.0,,,,,,1,Regular Play,Florian Grillitsch,11396.0,Center Defensive Midfield,14,Werder Bremen,176,['3e13780a-158f-43b8-bb87-4c1890ee666c'],12,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:12.727,Pass,
,,,,,,,,,,,,,,,,,,,,1.129548,,,,,,,,,,,,,7f94702e-f810-40c8-b7c8-ac633956a76f,206,,,"[74.7, 7.0]",3890514,5,,,,,-0.52127606,,Right Foot,,,"[84.8, 1.2]",,Ground Pass,,11.646888,,,Fin Bartels,8389.0,,,,,,1,Regular Play,Santiago García,26359.0,Left Back,14,Werder Bremen,176,['b4de99cb-8941-4dd5-85d6-766b27acf62a'],19,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:19.025,Pass,
,,,,,,,,,,,,,,,,,,,,1.437783,,,,,,,,,,,,,dced84b3-b1d2-499a-ae18-94ee5922e473,210,,,"[85.2, 1.4]",3890514,5,,,,,2.780525,,Right Foot,,,"[70.9, 6.8]",,Ground Pass,,15.285614,,,Florian Grillitsch,11396.0,,,,,,1,Regular Play,Fin Bartels,8389.0,Left Midfield,14,Werder Bremen,176,"['111ae1c9-6506-484f-a8b8-9e11ce3b5e60', '9ba1d96c-c495-45be-910a-de9e984843a3']",21,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:21.566,Pass,True
,,,,,,,,,,,,,,,,,,,,2.586,,,,,,,,,,,,,a5980205-cc71-4a36-ac8a-584a1a81fc86,213,,,"[69.0, 13.9]",3890514,5,,,,,1.7783998,,Right Foot,,,"[59.1, 60.9]",,Ground Pass,,48.031345,,,Alejandro Gálvez Jimena,6924.0,,True,,,,1,Regular Play,Florian Grillitsch,11396.0,Center Defensive Midfield,14,Werder Bremen,176,['1deef357-2454-4d81-b291-be5d4506b13b'],25,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:25.205,Pass,
,,,,,,,,,,,,,,,,,,,,1.484609,,,,,,,,,,,,,71053a88-c9c6-46c4-b101-06e5bc2f81b3,216,,,"[62.6, 62.4]",3890514,5,,,,,-0.92483824,,Right Foot,,,"[72.4, 49.4]",,Ground Pass,,16.280048,,,Clemens Fritz,20010.0,,,,,,1,Regular Play,Alejandro Gálvez Jimena,6924.0,Right Center Back,14,Werder Bremen,176,['1f1876b5-171a-41fe-a286-4ba2d7c64514'],29,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:29.336,Pass,
,,,,,,,,,,,,,,,,,,,,3.109933,,,,,,,,,,,,,7171b57a-2769-4744-b2ae-910176710fa3,219,,,"[74.7, 57.8]",3890514,5,,,,,0.31455642,,Right Foot,,,"[116.5, 71.4]",,High Pass,,43.9568,Incomplete,,Theodor Gebre Selassie,8396.0,,,,,,1,Regular Play,Clemens Fritz,20010.0,Right Center Midfield,14,Werder Bremen,176,"['4288f811-2669-4fa7-b093-5473f4412c4e', 'b3905348-65b0-4dea-88ba-2ac829052e73']",32,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:32.583,Pass,
,,,,,,,,,,,,,,,,,,,,3.508499,,,,,,,,,,,,,dd20618f-858c-40f3-bed0-6a27c361d044,222,,,"[120.0, 80.0]",3890514,6,,,,,-1.9144558,,Right Foot,,,"[98.6, 20.2]",,High Pass,,63.51378,,True,Florian Grillitsch,11396.0,,True,Outswinging,,Corner,1,From Corner,Zlatko Junuzović,8762.0,Left Center Midfield,15,Werder Bremen,176,['b39f3ee9-37f1-47d0-bf77-9b3f472225f5'],2,,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:02.307,Pass,
,,,,,,,,,,,,,,,,,,,,1.618731,,,,,,,,,,,,,60f9eca5-4575-4fa0-982c-37b05e712253,225,,,"[97.0, 20.0]",3890514,6,,,,,0.9229849,,Right Foot,,,"[111.0, 38.5]",,High Pass,,23.200216,Incomplete,,Jannik Vestergaard,8815.0,,,,,,1,From Corner,Florian Grillitsch,11396.0,Center Defensive Midfield,15,Werder Bremen,176,"['705869b6-24ea-49f2-951f-c4bd21c6c770', 'beda8d29-8f94-4188-abd6-3ea8ec9c1541']",5,,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:05.856,Pass,
,,,,,,,,,,,,,,,,,,,,1.270758,,,,,,,,,,,,,2f6f3315-378f-4aae-b653-db05dd39e6a8,230,,,"[63.4, 3.7]",3890514,6,,,,,2.1910458,,Right Foot,,,"[51.9, 19.8]",,Ground Pass,,19.785349,,,Clemens Fritz,20010.0,,,,,Recovery,1,From Corner,Florian Grillitsch,11396.0,Center Defensive Midfield,15,Werder Bremen,176,['b10ca16c-ffa9-41c4-a291-29d09cad7976'],14,,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:14.913,Pass,
,,,,,,,,,,,,,,,,,,,,3.372314,,,,,,,,,,,,,3cd04d72-1ed6-4a69-b74d-b8b90c92cc28,234,,,"[52.3, 27.7]",3890514,6,,,,,0.71450436,,Right Foot,,,"[98.3, 67.6]",,High Pass,,60.893433,,,Theodor Gebre Selassie,8396.0,,,,,,1,From Corner,Clemens Fritz,20010.0,Right Center Midfield,15,Werder Bremen,176,['95954739-f213-46ff-94fc-42eebcc02764'],17,,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:17.969,Pass,
,,,,,,,,,,,,,,,,,,,,1.756226,,,,,,,,,,,,,151141e3-4488-4d13-b752-3d4175d6ddf5,238,,,"[20.9, 7.1]",3890514,6,,,,,0.21545811,,Left Foot,,,"[50.6, 13.6]",,High Pass,,30.40296,,,Halil Altıntop,40462.0,,,,,Recovery,1,From Counter,Caiuby Francisco da Silva,8303.0,Left Midfield,16,Augsburg,172,['381bf745-ff9b-4eab-b67d-430452caaebb'],23,,,,,,,,,,,,,,,,,Augsburg,172,00:06:23.028,Pass,
,,,,,,,,,,,,,,,,,,,,1.374142,,,,,,,,,,,,,fb93f9ad-f42d-436b-bbd0-a2de98c5c403,243,,,"[44.6, 0.1]",3890514,6,,,,,0.23290461,,,,,"[66.1, 5.2]",,High Pass,,22.096605,,,Caiuby Francisco da Silva,8303.0,,,,,Throw-in,1,From Throw In,Philipp Max,8319.0,Left Back,17,Augsburg,172,['4c93aac1-0557-4408-82a5-9d56b6f29693'],53,,,,,,,,,,,,,,,,,Augsburg,172,00:06:53.919,Pass,
,,,,,,,,,,,,,,,,,,,,0.953385,,,,,,,,,,,,,de5505cf-021c-4acc-8077-77eeb02de434,246,,,"[66.1, 5.2]",3890514,6,,,,True,1.3278297,,,,,"[69.0, 16.9]",,High Pass,,12.054045,Incomplete,,Alfreð Finnbogason,5514.0,,,,,,1,From Throw In,Caiuby Francisco da Silva,8303.0,Left Midfield,17,Augsburg,172,"['80655c3e-2c99-4972-9d04-82a43c97034c', 'a5747bb7-2514-4d3e-9011-67f43376bc89', 'bebdc7d1-46d0-4d0f-8d26-d2f1880a5243']",55,,,,,,,,,,,,,,,,,Augsburg,172,00:06:55.293,Pass,True
,,,,,,,,,,,,,,True,,,,,,2.607293,,,,,,,,,,,,,bebdc7d1-46d0-4d0f-8d26-d2f1880a5243,248,,,"[51.1, 63.2]",3890514,6,,,,,-2.7621446,,Right Foot,,,"[34.8, 56.7]",,Low Pass,,17.54822,,,Jannik Vestergaard,8815.0,,,,,Interception,1,Regular Play,Clemens Fritz,20010.0,Right Center Midfield,18,Werder Bremen,176,"['ca97cce7-a118-4249-84b8-69594a81f01e', 'de5505cf-021c-4acc-8077-77eeb02de434']",56,,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:56.247,Pass,
,,,,,,,,,,,,,,,,,,,,1.799525,,,,,,,,,,,,,deeca882-791b-4f1f-8657-dc12ff33926d,251,,,"[26.6, 53.8]",3890514,7,,,,,-2.5652175,,Right Foot,,,"[10.6, 43.4]",,Ground Pass,,19.082977,,,Felix Wiedwald,23269.0,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,18,Werder Bremen,176,['15483673-a354-4065-982a-7057e50c1385'],0,,,,,,,,,,,,,,,,,Werder Bremen,176,00:07:00.924,Pass,
,,,,,,,,,,,,,,,,,,,,3.04065,,,,,,,,,,,,,42d46950-dc94-49cf-9a60-8cb27df77c48,254,,,"[9.7, 42.8]",3890514,7,,,,,-0.03002631,,Right Foot,,,"[66.3, 41.1]",,High Pass,,56.625523,,,Anthony Ujah,12624.0,,,,,,1,Regular Play,Felix Wiedwald,23269.0,Goalkeeper,18,Werder Bremen,176,['1d834480-1e8c-4254-aea8-879670ffb5ee'],2,,,,,,,,,,,,,,,,,Werder Bremen,176,00:07:02.844,Pass,
,,,,,,,,,,,,,,,,,,,,3.697977,,,,,,,,,,,,,067a00ce-4cf0-4cb7-9f8c-8c2d2a76d0bc,257,,,"[66.1, 41.1]",3890514,7,,,,True,-0.03766334,,,,,"[100.6, 39.8]",,Low Pass,,34.524483,Incomplete,,,,,,,,,1,Regular Play,Anthony Ujah,12624.0,Center Forward,18,Werder Bremen,176,"['24128d61-3c6f-4225-92e5-6c036f075d73', 'dd10fcb4-114f-4e87-83af-8fa484d97801']",5,,,,,,,,,,,,,,,,,Werder Bremen,176,00:07:05.950,Pass,True
,,,,,,,,,,,,,,,,,,,,1.580324,,,,,,,,,,,,,240660a7-1863-4885-b1aa-0c1dc0f86346,260,,,"[20.3, 41.8]",3890514,7,,,,,-1.41659,,Right Foot,,,"[23.3, 22.5]",,Ground Pass,,19.531769,,,Ragnar Klavan,4174.0,,,,,,1,Regular Play,Marwin Hitz,8314.0,Goalkeeper,19,Augsburg,172,['2527f0eb-5743-4713-b410-6e3c1b8d5d5c'],13,,,,,,,,,,,,,,,,,Augsburg,172,00:07:13.313,Pass,
,,,,,,,,,,,,,,,,,,,,2.374617,,,,,,,,,,,,,b050c630-c87f-4303-9197-8c7eda6d79e3,263,,,"[23.5, 23.8]",3890514,7,,,,,1.5707964,,Left Foot,,,"[23.5, 59.3]",,Ground Pass,,35.5,,,Jeffrey Gouweleeuw,8318.0,,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,19,Augsburg,172,['82334b65-c15e-4916-9d0e-07564d06d457'],15,,,,,,,,,,,,,,,,,Augsburg,172,00:07:15.885,Pass,
,,,,,,,,,,,,,,,,,,,,1.528876,,,,,,,,,,,,,07fa073e-eedb-4f23-8272-ab3a35b489a4,266,,,"[26.8, 60.6]",3890514,7,,,,,-1.1188669,,Right Foot,,,"[31.8, 50.3]",,Ground Pass,,11.449454,,,Christoph Janker,24117.0,,,,,,1,Regular Play,Jeffrey Gouweleeuw,8318.0,Right Center Back,19,Augsburg,172,['2f536be5-ac32-4d89-ac6f-8e157707cbd9'],18,,,,,,,,,,,,,,,,,Augsburg,172,00:07:18.494,Pass,
,,,,,,,,,,,,,,,,,,,,1.700647,,,,,,,,,,,,,143fc9b4-3503-46be-95cc-284841a5e10b,269,,,"[33.1, 46.6]",3890514,7,,,,,-1.5372893,,Right Foot,,,"[34.3, 10.8]",,Ground Pass,,35.820107,,,Ragnar Klavan,4174.0,,,,,,1,Regular Play,Christoph Janker,24117.0,Right Defensive Midfield,19,Augsburg,172,['eaf39b98-d8d3-417b-bb5b-b6450cc80d97'],21,,,,,,,,,,,,,,,,,Augsburg,172,00:07:21.366,Pass,
,,,,,,,,,,,,,,,,,,,,1.227268,,,,,,,,,,,,,adb66803-3c4e-4d0e-b96f-052e2d00c9ca,272,,,"[34.3, 23.2]",3890514,7,,,,,1.3759892,,Left Foot,,,"[38.7, 45.5]",,Ground Pass,,22.729937,,,Christoph Janker,24117.0,,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,19,Augsburg,172,['03003f40-a24d-4114-b72e-207c7e84ec3b'],24,,,,,,,,,,,,,,,,,Augsburg,172,00:07:24.737,Pass,
