50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.069358,,,,,,,,,,,,,,729fa47e-a543-41cd-b251-47bc8800105a,3082,,"[47.7, 65.8]",3890546,84,,,,-0.89049476,,Right Foot,,,,"[58.3, 52.7]",,Ground Pass,,16.85141,,,,,Alexandru Iulian Maxim,8550.0,,,,,,2,From Free Kick,Daniel Schwaab,8270.0,Right Center Back,187,VfB Stuttgart,174,['fdb4f8e7-529b-4803-9272-4aa123f98758'],34,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:39:34.029,Pass,
,,,,,,,,,,,,,,,,,0.744589,,,,,,,,,,,,,,0b1a323e-306d-4478-a824-809f510f87b8,3085,,"[58.3, 52.7]",3890546,84,,,,-0.34114847,,Right Foot,,,,"[75.2, 46.7]",,Ground Pass,,17.933489,,,,,Martin Harnik,8557.0,,,,,,2,From Free Kick,Alexandru Iulian Maxim,8550.0,Right Defensive Midfield,187,VfB Stuttgart,174,['ff43c162-6cb8-4837-a228-f01834d940fc'],37,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:39:37.228,Pass,
,,,,,,,,,,,,,,,,,2.017022,,,,,,,,,,,,,,77035de3-3b55-44e9-b94c-3caff0a93722,3088,,"[67.4, 36.9]",3890546,84,,,,-1.2817286,,Right Foot,,,,"[75.4, 10.0]",,Ground Pass,,28.06439,,,,,Filip Kostić,5591.0,,,,,,2,From Free Kick,Martin Harnik,8557.0,Right Center Forward,187,VfB Stuttgart,174,['78684094-c26f-4da4-91d0-32addf7c8fc8'],40,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:39:40.733,Pass,
,,,,,,,,,,,,,,,,,0.940393,,,,,,,,,,,,,,7e200f3e-63c0-4f77-9f79-a0afd9bec48e,3091,,"[81.2, 8.3]",3890546,84,,,,0.81414425,,Left Foot,,,,"[96.4, 24.4]",,Ground Pass,,22.14159,,,Incomplete,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,2,From Free Kick,Filip Kostić,5591.0,Left Midfield,187,VfB Stuttgart,174,"['a5c27329-ad21-48e3-99ba-424513144d63', 'c741c091-16e6-4211-b64c-bab0dd1bd27e']",44,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:39:44.048,Pass,
,,,,,,,,,,,,,,,,,1.276643,,,,,,,,,,,,,,ba68e411-a4dd-4c0c-8804-c498dc132922,3095,,"[46.3, 14.2]",3890546,84,,,,-0.09703939,,Left Foot,,,,"[57.6, 13.1]",,Ground Pass,,11.353414,,,,,Mart Ristl,7594.0,,,,,Recovery,2,From Free Kick,Georg Niedermeier,40470.0,Left Center Back,187,VfB Stuttgart,174,['aa675ef7-d941-4e57-a9c7-8587dc380794'],49,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:39:49.941,Pass,
,,,,,,,,,,,,,,,,,1.605682,,,,,,,,,,,,,,949518c3-45fd-4105-99c3-9c72d939d894,3098,,"[57.6, 13.1]",3890546,84,,,,1.8692952,,Right Foot,,,,"[44.0, 57.3]",,Ground Pass,,46.245,,,,,Daniel Schwaab,8270.0,,True,,,,2,From Free Kick,Mart Ristl,7594.0,Left Defensive Midfield,187,VfB Stuttgart,174,['ba62ee99-99c6-4bcf-9af6-a3430d5f1a78'],52,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:39:52.112,Pass,
,,,,,,,,,,,,,,,,,1.282714,,,,,,,,,,,,,,e1f4d7bd-479e-4720-95d7-930c77911d89,3101,,"[44.0, 57.3]",3890546,84,,,,-1.508892,,Right Foot,,,,"[45.5, 33.1]",,Ground Pass,,24.246443,,,,,Georg Niedermeier,40470.0,,,,,,2,From Free Kick,Daniel Schwaab,8270.0,Right Center Back,187,VfB Stuttgart,174,['b2ef8ad4-4d4c-405a-94a8-1f92e8bcff05'],55,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:39:55.879,Pass,
,,,,,,,,,,,,,,,,,1.547176,,,,,,,,,,,,,,d4492808-710f-4097-83f8-eed03c255936,3104,,"[45.9, 32.8]",3890546,84,,,,-0.9921894,,Right Foot,,,,"[57.2, 15.5]",,Ground Pass,,20.663494,,,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,2,From Free Kick,Georg Niedermeier,40470.0,Left Center Back,187,VfB Stuttgart,174,['d0744ed1-8bc9-419f-9d71-64c5fc48ba93'],57,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:39:57.652,Pass,
,,,,,,,,,,,,,,,,,0.988784,,,,,,,,,,,,,,95ea994a-5fb0-457f-bfca-1b111224e579,3107,,"[57.1, 15.5]",3890546,85,,,,-0.6889244,,Left Foot,,,,"[69.0, 5.7]",,Ground Pass,,15.415901,,,,,Filip Kostić,5591.0,,,,,,2,From Free Kick,Emiliano Adrián Insúa Zapata,12626.0,Left Back,187,VfB Stuttgart,174,['754f0e98-974d-4bbf-a3e3-ca66d37b9d1e'],0,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:00.152,Pass,
,,,,,,,,,,,,,,,,,0.739527,,,,,,,,,,,,,,fa69c7a2-a2f7-475d-954c-8a9be9d48320,3111,,"[67.0, 4.7]",3890546,85,,,,1.3719105,,Left Foot,,,,"[69.6, 17.6]",,Ground Pass,,13.159408,,,,,Martin Harnik,8557.0,,,,,,2,From Free Kick,Filip Kostić,5591.0,Left Midfield,187,VfB Stuttgart,174,"['a2f923d4-f45f-40f2-b2ba-5aedefda1910', 'ff7aaee8-a862-4071-b89f-815636ce51d6']",1,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:01.221,Pass,True
,,,,,,,,,,,,,,,,,1.589008,,,,,,,,,,,,,,4e2daf15-a3d7-4ba4-869d-a40afb06db2e,3118,,"[74.9, 19.9]",3890546,85,,,,1.4324011,eb3c74ab-2ed3-4fa0-984d-8284dc19ed52,Right Foot,,,,"[78.8, 47.9]",,Ground Pass,,28.270302,,,,,Alexandru Iulian Maxim,8550.0,True,,,,,2,From Free Kick,Martin Harnik,8557.0,Right Center Forward,187,VfB Stuttgart,174,['2d80a783-8299-456d-9ff9-9d5302f98121'],5,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:05.093,Pass,
,,,,,,,,,,,,,,,,,4.350714,,,,,,,,,,,,,,fd704ca8-a97e-414b-9db0-f9c667538172,3124,,"[6.0, 36.0]",3890546,85,True,,,0.5876523,,Right Foot,,,,"[71.9, 79.9]",,High Pass,,79.18346,,,Out,,Levin Mete Öztunali,8554.0,,True,,,Goal Kick,2,From Goal Kick,Felix Wiedwald,23269.0,Goalkeeper,188,Werder Bremen,176,['28033244-509d-4293-b35f-fb56cc60dd4e'],36,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:40:36.282,Pass,
,,,,,,,,,,,,,,,,,1.008368,,,,,,,,,,,,,,1b5e0084-4c22-47ff-997d-f28aaa94569b,3126,,"[49.0, 0.1]",3890546,85,,,,0.5273427,,,,,,"[66.0, 10.0]",,Low Pass,,19.67257,,,,,Martin Harnik,8557.0,,,,,Throw-in,2,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,189,VfB Stuttgart,174,['0a564235-37ce-4f02-830c-f668078d1945'],46,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:46.095,Pass,
,,,,,,,,,,,,,,,,,0.900151,,,,,,,,,,,,,,e2cc5723-633e-477b-a535-6b1ad6bb1b17,3130,,"[63.7, 11.1]",3890546,85,,,,2.885076,,Right Foot,,,,"[57.6, 12.7]",,Ground Pass,,6.306346,,,,,Mart Ristl,7594.0,,,,,,2,From Throw In,Martin Harnik,8557.0,Right Center Forward,189,VfB Stuttgart,174,"['3c6d1b8a-8113-4332-87fe-fb8f318d0780', 'f6a2d412-3f68-4eab-81bd-99d16e77cbc1']",47,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:47.829,Pass,True
,,,,,,,,,,,,,,,,,0.56985,,,,,,,,,,,,,,ee59a584-a50c-4132-8dfb-57b98d8c7512,3133,,"[57.1, 12.8]",3890546,85,,,,-1.1932662,,Right Foot,,,,"[59.4, 7.0]",,Ground Pass,,6.239391,,,,,Martin Harnik,8557.0,,,,,,2,From Throw In,Mart Ristl,7594.0,Left Defensive Midfield,189,VfB Stuttgart,174,['55ac14d0-2f97-4098-8554-0593c0f20863'],48,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:48.809,Pass,
,,,,,,,,,,,,,,,,,3.03858,,,,,,,,,,,,,,8f9ddd09-0fd6-41da-87cc-46a9a7092248,3138,,"[37.6, 4.7]",3890546,85,,,,2.703722,,Right Foot,,,,"[15.6, 15.0]",,Ground Pass,,24.291769,,,Incomplete,,,,,,,,,2,From Throw In,Martin Harnik,8557.0,Right Center Forward,189,VfB Stuttgart,174,"['4461412d-5b9f-438b-9179-a9a5941628dd', '88a1899e-bcfc-4cf6-a56d-52aa320fcb9a']",52,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:52.564,Pass,True
,,,,,,,,,,,,,,,,,1.388707,,,,,,,,,,,,,,fbf785aa-8b9e-44de-913c-fff9073574e8,3145,,"[61.0, 40.1]",3890546,87,True,,,2.8129218,,Right Foot,,,,"[43.7, 46.0]",,Ground Pass,,18.278402,,,,,Daniel Schwaab,8270.0,,,,,Kick Off,2,From Kick Off,Martin Harnik,8557.0,Right Center Forward,190,VfB Stuttgart,174,['11fca248-f716-4135-b6a3-da38ec408587'],15,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:42:15.709,Pass,
,,,,,,,,,,,,,,,,,1.531388,,,,,,,,,,,,,,5042b939-34d1-4650-a25c-36ed73719a11,3147,,"[38.4, 58.7]",3890546,87,,,,-1.4166882,,Right Foot,,,,"[41.6, 38.1]",,Ground Pass,,20.847063,,,,,Georg Niedermeier,40470.0,,,,,,2,From Kick Off,Daniel Schwaab,8270.0,Right Center Back,190,VfB Stuttgart,174,['c7de49fc-380d-40b5-a218-bf034fe62637'],28,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:42:28.244,Pass,
,,,,,,,,,,,,,,,,,2.112763,,,,,,,,,,,,,,eb3553f2-b449-49d6-b4ed-074462bc2dea,3150,,"[45.1, 43.6]",3890546,87,,,,1.5336233,,Left Foot,,,,"[46.0, 67.8]",,Ground Pass,,24.21673,,,,,Daniel Schwaab,8270.0,,,,,,2,From Kick Off,Georg Niedermeier,40470.0,Left Center Back,190,VfB Stuttgart,174,['39c30771-627c-40d3-9d28-9143b3d67bb6'],31,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:42:31.996,Pass,
,,,,,,,,,,,,,,,,,1.740693,,,,,,,,,,,,,,8d53470e-96d1-4c7b-a486-3ca3281c2d7b,3152,,"[46.0, 67.8]",3890546,87,True,,,-0.37070277,,Right Foot,,,,"[97.2, 47.9]",,High Pass,,54.93132,,,Incomplete,,Martin Harnik,8557.0,,,,,,2,From Kick Off,Daniel Schwaab,8270.0,Right Center Back,190,VfB Stuttgart,174,"['02885d32-df27-4207-a740-f6c6c7990c28', '8b1516eb-966a-4b4d-8e2e-38a0f995c74a']",36,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:42:36.342,Pass,
,,,,,,,,,,,,,,,,,4.114962,,,,,,,,,,,,,,22a4ff72-32cc-49cd-8399-74f21412d454,3158,,"[21.5, 39.0]",3890546,87,,,,-0.54631823,,Drop Kick,,,,"[68.7, 10.3]",,High Pass,,55.240654,,,Incomplete,,Levin Mete Öztunali,8554.0,,,,,,2,Regular Play,Felix Wiedwald,23269.0,Goalkeeper,191,Werder Bremen,176,"['5908abcb-5b04-4e84-a072-80ca45c1c53c', '858f405d-4c34-4b3f-85a2-0c9c743a8cb2']",59,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:42:59.836,Pass,
,,,,,,,,,,,,,,,,,1.091053,,,,,,,,,,,,,,5908abcb-5b04-4e84-a072-80ca45c1c53c,3160,,"[51.4, 69.8]",3890546,88,,,,-0.53728473,,Head,,,,"[65.5, 61.4]",,High Pass,,16.412495,,,Incomplete,,Artem Kravets,27639.0,,,,,Recovery,2,Regular Play,Timo Werner,5557.0,Right Midfield,191,Werder Bremen,176,"['22a4ff72-32cc-49cd-8399-74f21412d454', 'adc63ca2-eed3-4b65-80e5-6e8e2605a6e8', 'f002228b-1db3-4fe8-93ba-8e763a0d5121']",3,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:03.951,Pass,
,,,,,,,,,,,,,,,,,0.880485,,,,,,,,,,,,,,f002228b-1db3-4fe8-93ba-8e763a0d5121,3162,,"[54.6, 18.7]",3890546,88,,,,0.20365852,,Right Foot,,,,"[63.8, 20.6]",,Ground Pass,,9.394147,,,,,Florian Grillitsch,11396.0,,,,,Recovery,2,Regular Play,Alejandro Gálvez Jimena,6924.0,Left Defensive Midfield,191,Werder Bremen,176,"['5908abcb-5b04-4e84-a072-80ca45c1c53c', 'b95b492d-fa39-4a9c-97c9-2bd494a82d3c']",5,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:43:05.042,Pass,
,,,,,,,,,,,,,,,,,3.081003,,,,,,,,,,,,,,96d51b99-d2d9-4a21-9971-a8447be83c4d,3168,,"[68.7, 23.3]",3890546,88,,,,0.8004724,,Left Foot,,,,"[107.9, 63.7]",,High Pass,,56.292095,,,Incomplete,,Theodor Gebre Selassie,8396.0,,True,,,Free Kick,2,From Free Kick,Papiss Mison Djilobodji,3774.0,Left Center Back,192,Werder Bremen,176,"['2fd7d13d-32da-49ef-9f50-a3c7311ddeba', '606c3866-7f90-42d3-a8b4-cb13feb5760a']",27,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:43:27.929,Pass,
,,,,,,,,,,,,,,,,,1.890605,,,,,,,,,,,,,,3ab8f1e6-cf18-4cae-bb1f-279b17459bbb,3172,,"[2.8, 9.2]",3890546,88,,,,0.29230607,,Left Foot,,,,"[46.0, 22.2]",,High Pass,,45.113636,,,Incomplete,,Artem Kravets,27639.0,,,,,,2,From Free Kick,Filip Kostić,5591.0,Left Midfield,192,Werder Bremen,176,"['52b54ba9-da5d-486c-92ec-bdd1a4c82b0e', '9a876122-3f39-44ed-b86a-ea2cd46020c4']",34,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:34.579,Pass,
,,,,,,,,,,,,,,,,,2.312511,,,,,,,,,,,,,,fde3f578-2083-4abc-a3ca-d591dae77a9d,3176,,"[80.7, 47.8]",3890546,88,,,,-1.6490675,,Right Foot,,,,"[79.1, 27.4]",,Ground Pass,,20.462648,,,,,Fin Bartels,8389.0,,,,,,2,From Free Kick,Alejandro Gálvez Jimena,6924.0,Left Defensive Midfield,192,Werder Bremen,176,['4d91aa46-3c75-4377-af4a-8adf1ae6666e'],38,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:43:38.326,Pass,
,,,,,,,,,,,,,,,,,1.328437,,,,,,,,,,,,,,9a8f2bb1-33fe-4770-b482-301ed23a5f4d,3179,,"[79.5, 22.9]",3890546,88,,,,-1.344478,,Right Foot,,,,"[83.0, 7.7]",,Ground Pass,,15.597756,,,,,Santiago García,26359.0,,,,,,2,From Free Kick,Fin Bartels,8389.0,Left Wing,192,Werder Bremen,176,"['6ab1840a-e6d6-4f4c-9099-17988027deb5', 'd0394583-6e5d-4289-b105-355c7af00728']",40,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:43:40.638,Pass,True
,,,,,,,,,,,,,,,,,0.408925,,,,,,,,,,,,,,eb8d58a9-5d54-4874-8d43-82359963fe90,3182,,"[93.0, 10.0]",3890546,88,,,,0.94121295,,Left Foot,,,,"[104.0, 25.1]",,Ground Pass,,18.681808,,,Incomplete,,Alejandro Gálvez Jimena,6924.0,,,,,,2,From Free Kick,Santiago García,26359.0,Left Back,192,Werder Bremen,176,"['dcb09e7e-abb4-43c4-b7ee-113a52e10346', 'e6b7b08c-d98c-4a13-a899-35f742683b04']",43,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:43:43.479,Pass,
,,,,,,,,,,,,,,,,,0.196166,,,,,,,,,,,,,,84777f8b-b4f4-4be2-add8-4912543b3a04,3186,,"[98.1, 20.1]",3890546,88,,,,0.4266275,,Right Foot,,,,"[100.3, 21.1]",,Ground Pass,,2.4166093,,,Incomplete,,Santiago García,26359.0,,,,,Recovery,2,From Free Kick,Florian Grillitsch,11396.0,Center Attacking Midfield,192,Werder Bremen,176,"['05eca744-539c-4647-b85c-d527113dd9b1', '298da7ae-121d-4485-af46-c44f45e2299b', '5dc0cbdb-b003-4801-8124-e075bde12276']",45,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:43:45.274,Pass,True
,,,,,,,,,,,,,,,,,2.220946,,,,,,,,,,,,,,3441e031-f33e-4a4d-b04e-b1c940fd521d,3194,,"[80.3, 49.6]",3890546,88,,,,2.1077888,,Left Foot,,,,"[67.5, 71.1]",,Ground Pass,,25.02179,,,,,Theodor Gebre Selassie,8396.0,,,,,,2,From Free Kick,Clemens Fritz,20010.0,Right Defensive Midfield,192,Werder Bremen,176,['ca081c35-b70f-4aea-98cd-a93adcd0cc9c'],51,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:43:51.706,Pass,
,,,,,,,,,,,,,,,,,2.102151,,,,,,,,,,,,,,ca190abd-c2ca-4d2a-9b81-fcb91cdf3638,3197,,"[55.8, 67.7]",3890546,88,,,,-2.806685,,Right Foot,,,,"[33.1, 59.8]",,Ground Pass,,24.03539,,,,,Jannik Vestergaard,8815.0,,,,,,2,From Free Kick,Theodor Gebre Selassie,8396.0,Right Back,192,Werder Bremen,176,['4ea0a8e3-10f4-4903-a323-e40396dff28a'],55,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:43:55.363,Pass,
,,,,,,,,,,,,,,,,,1.440298,,,,,,,,,,,,,,39e6abcf-1a51-4f85-901e-5f00245f8191,3200,,"[33.1, 59.8]",3890546,89,,,,0.6271241,,Right Foot,,,,"[50.9, 72.7]",,Ground Pass,,21.982948,,,,,Theodor Gebre Selassie,8396.0,,,,,,2,From Free Kick,Jannik Vestergaard,8815.0,Right Center Back,192,Werder Bremen,176,['9dd23693-f881-4a7b-9e28-03693a55cee3'],2,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:44:02.461,Pass,
,,,,,,,,,,,,,,,,,0.184208,,,,,,,,,,,,,,8b4f7b35-5dcf-4eec-8add-acdd1ef57fbd,3204,,"[33.5, 76.7]",3890546,89,,,,-0.071307465,,Right Foot,,,,"[37.7, 76.4]",,Ground Pass,,4.2107005,,,Incomplete,,Levin Mete Öztunali,8554.0,,,,,,2,From Free Kick,Theodor Gebre Selassie,8396.0,Right Back,192,Werder Bremen,176,"['0bf05f53-eae5-4e84-a9b0-010c3fceb102', '20711033-76ef-4bd0-a232-b177b41c8cd8']",6,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:44:06.114,Pass,
,,,,,,,,,,,,,,,,,0.928644,,,,,,,,,,,,,,12542df5-836c-40a0-bab6-dcb3bfe7f361,3207,,"[77.1, 8.6]",3890546,89,,,,1.6373645,,Left Foot,,,,"[76.7, 14.6]",,Ground Pass,,6.0133185,,,,,Mart Ristl,7594.0,,,,,Recovery,2,Regular Play,Filip Kostić,5591.0,Left Midfield,193,VfB Stuttgart,174,['099ceed3-5637-477e-9a5a-6ef9309be808'],7,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:44:07.818,Pass,
,,,,,,,,,,,,,,,,,0.9495,,,,,,,,,,,,,,b536fe40-41c8-4f06-a56d-e4eb890051fb,3213,,"[72.2, 19.5]",3890546,89,,,,-1.752761,,Left Foot,,,,"[69.9, 7.0]",,Ground Pass,,12.709839,,,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,2,Regular Play,Mart Ristl,7594.0,Left Defensive Midfield,193,VfB Stuttgart,174,"['9d17183f-0238-4713-8cfb-81cab5c219c8', 'b1b1d421-9d14-4a66-9329-f36dc5597e7c']",12,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:44:12.465,Pass,True
,,,,,,,,,,,,,,,,,0.687656,,,,,,,,,,,,,,860e8257-b366-4828-89bb-252bfd71e859,3216,,"[71.4, 10.0]",3890546,89,,,,-0.38211668,,Right Foot,,,,"[82.1, 5.7]",,Ground Pass,,11.531695,,,,,Filip Kostić,5591.0,,,,,,2,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,193,VfB Stuttgart,174,['3a13dceb-486d-431e-9e4d-a3694fb9ddc2'],14,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:44:14.060,Pass,
,,,,,,,,,,,,,,,,,0.925991,,,,,,,,,,,,,,5ef61047-fc28-4acc-b364-2a1bf7ea1b2f,3219,,"[82.1, 5.7]",3890546,89,,,,1.2524587,,Left Foot,,,,"[85.0, 14.5]",,Ground Pass,,9.265528,,,Unknown,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Midfield,193,VfB Stuttgart,174,['f2c47047-7b69-4ffe-86a6-1f4da44509f7'],15,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:44:15.459,Pass,
,,,,,,,,,,,,,,,,,1.923945,,,,,,,,,,,,,,fc236064-aae2-4ec3-a6d6-91fe76c33fd5,3224,,"[84.1, 14.6]",3890546,89,,,,0.6374799,,Right Foot,True,,,"[118.8, 40.3]",,High Pass,,43.180782,,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Alexandru Iulian Maxim,8550.0,Right Defensive Midfield,194,VfB Stuttgart,174,['684796eb-a775-4b3f-9c5c-ff9d2a753464'],59,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:44:59.569,Pass,
,,,,,,,,,,,,,,,,,2.143141,,,,,,,,,,,,,,9dcf1dac-4c0f-4329-85c9-a56e25f9cbb9,3227,,"[14.5, 48.8]",3890546,90,,,,0.40951335,,Keeper Arm,,,,"[56.2, 66.9]",,High Pass,,45.45877,,,,,Levin Mete Öztunali,8554.0,,,,,,2,Regular Play,Felix Wiedwald,23269.0,Goalkeeper,195,Werder Bremen,176,['d19c58a1-8048-437b-b167-e838dc79aefd'],14,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:14.115,Pass,
,,,,,,,,,,,,,,,,,1.314991,,,,,,,,,,,,,,fb70b3ac-b302-488f-9f2d-fb3471254207,3230,,"[56.2, 66.9]",3890546,90,,,True,0.33563855,,,,,,"[73.4, 72.9]",,High Pass,,18.216476,,,,,Anthony Ujah,12624.0,,,,,,2,Regular Play,Levin Mete Öztunali,8554.0,Right Wing,195,Werder Bremen,176,"['1824c6ef-24a8-49d7-ba6c-a05fdfe71475', 'fcc3a697-c026-4957-9650-b56c7c8eb82e']",16,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:16.258,Pass,True
,,,,,,,,,,,,,,,,,1.606896,,,,,,,,,,,,,,0df61bfd-3785-4c09-afad-4e656500ed7e,3234,,"[75.5, 63.1]",3890546,90,,,,-1.314927,,Right Foot,,,,"[81.7, 39.4]",,Ground Pass,,24.497551,,,,,Fin Bartels,8389.0,,,,,,2,Regular Play,Anthony Ujah,12624.0,Center Forward,195,Werder Bremen,176,['9986a3c9-525b-4512-bb46-2d22b55556a2'],21,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:21.324,Pass,
,,,,,,,,,,,,,,,,,0.668521,,,,,,,,,,,,,,d03a16f8-160e-4508-828d-6f4763d9bf47,3237,,"[82.6, 32.6]",3890546,90,,,,0.7092405,,Right Foot,,,,"[96.0, 44.1]",,Low Pass,,17.658142,,,Incomplete,,Anthony Ujah,12624.0,,,,,,2,Regular Play,Fin Bartels,8389.0,Left Wing,195,Werder Bremen,176,"['95b5fdf5-645c-4a13-ac63-df3aaef262c3', '9a22c2fe-3ebc-4f23-aaa1-56a1b280fd19']",23,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:23.882,Pass,
,,,,,,,,,,,,,,,,,1.188348,,,,,,,,,,,,,,9a22c2fe-3ebc-4f23-aaa1-56a1b280fd19,3239,,"[24.1, 36.0]",3890546,90,,,,0.87887496,,Right Foot,,,,"[29.9, 43.0]",,Low Pass,,9.090654,,,,,Georg Niedermeier,40470.0,,,,,Interception,2,Regular Play,Daniel Schwaab,8270.0,Right Center Back,195,Werder Bremen,176,"['67781ebd-125f-4fcf-9be5-5c7781cbfda9', 'd03a16f8-160e-4508-828d-6f4763d9bf47']",24,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:45:24.551,Pass,
,,,,,,,,,,,,,,,,,1.302321,,,,,,,,,,,,,,e3cba20c-f7c2-426d-af6c-a6582f332b7c,3243,,"[25.8, 47.5]",3890546,90,,,,-1.0460006,,Left Foot,,,,"[33.5, 34.2]",,Ground Pass,,15.368149,,,Incomplete,,,,,,,,,2,Regular Play,Georg Niedermeier,40470.0,Left Center Back,195,Werder Bremen,176,['29670921-6ee1-456d-bdb5-e9ff0078e142'],25,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:45:25.819,Pass,
,,,,,,,,,,,,,,,,,1.399501,,,,,,,,,,,,,,52e7bbba-b145-405c-bdf3-bc0bd0657a80,3246,,"[94.7, 43.2]",3890546,90,,,,-0.43662715,,Left Foot,,,,"[115.7, 33.4]",,Ground Pass,,23.174124,,,,,Santiago García,26359.0,,,Through Ball,True,,2,Regular Play,Florian Grillitsch,11396.0,Center Attacking Midfield,195,Werder Bremen,176,['15b11099-9a0e-479a-a37a-c28d74f75fab'],31,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:31.193,Pass,
,,,,,,,,,,,,,,,,,0.691284,,,,,,,,,,,,,,480d2b9e-0332-47af-a406-27c203a2ce24,3248,,"[115.7, 33.4]",3890546,90,,,,1.4664152,9642257c-dbf7-451d-a1f2-6ba9695bc440,Left Foot,,,,"[116.8, 43.9]",,Ground Pass,,10.557462,,,,,Anthony Ujah,12624.0,True,,,,,2,Regular Play,Santiago García,26359.0,Left Back,195,Werder Bremen,176,['1494596e-06df-47fd-b741-d2f1a62190dd'],32,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:32.593,Pass,
