50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.063384,,,,,,,,,,,,,,,4c02a785-a18f-4337-a05b-698277600a23,115,,,"[20.7, 37.0]",3890517,3,,,,,0.6771276,,Left Foot,,,"[25.8, 41.1]",Ground Pass,,6.5436993,,,Lars Edi Stindl,8806.0,,,,,Interception,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,13,Ingolstadt,189,"['6361b821-4eb6-4d09-9466-092a67c65e7b', 'bc1cc9a6-2439-4b2f-b70b-7f18e54f1e84']",5,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:05.181,Pass,
,,,,,,,,,,,,,,,,,,,0.79315,,,,,,,,,,,,,,,ba90a842-2495-414a-8c3a-7598d7edf526,118,,,"[25.8, 41.1]",3890517,3,,,,,-1.152572,,Left Foot,,,"[31.0, 29.4]",Low Pass,,12.803515,Incomplete,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Center Attacking Midfield,13,Ingolstadt,189,"['d02ce898-c79d-4d51-913f-a091a2f79e96', 'e5e56a8f-b483-4021-9c79-7373356746fd']",6,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:06.485,Pass,
,,,,,,,,,,,,,,,,,,,1.445652,,,,,,,,,,,,,,,1377f1b3-4f4f-42e4-a262-1de82ab05650,125,,,"[90.8, 53.3]",3890517,3,,,,,1.5193712,,Right Foot,,,"[91.5, 66.9]",Ground Pass,,13.618003,,,Pascal Groß,3097.0,,,,,Recovery,1,Regular Play,Lukas Hinterseer,9103.0,Right Wing,13,Ingolstadt,189,['74f32c5c-426c-425a-bca2-b97979044706'],8,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:08.683,Pass,
,,,,,,,,,,,,,,,,,,,0.536743,,,,,,,,,,,,,,,4822d3d0-c504-4176-a0ff-8b35638a45ac,128,,,"[91.5, 66.9]",3890517,3,,,,,-0.5800028,,Right Foot,,,"[108.9, 55.5]",Ground Pass,,20.801924,Incomplete,,Dario Lezcano,9113.0,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,13,Ingolstadt,189,"['c51cc2de-f450-40fe-9291-fa6bcfbb0e72', 'dbbbe94b-f3f0-4643-a72c-c37f70782a95']",11,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:11.667,Pass,
,,,,,,,,,,,,,,,,,,,1.320647,,,,,,,,,,,,,,,c723e7b4-2c25-4a3f-8284-3edeeaef5424,134,,,"[95.5, 78.6]",3890517,3,,,,,-3.0309355,,Left Foot,,,"[86.5, 77.6]",Ground Pass,,9.055386,,,Danny Vieira da Costa,8676.0,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,13,Ingolstadt,189,['ce8df288-320c-471c-a156-e3f7e8e6a098'],16,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:16.089,Pass,
,,,,,,,,,,,,,,,,,,,0.811934,,,,,,,,,,,,,,,574b2bb6-755e-4e3a-bdd2-0656af8f6552,137,,,"[86.5, 77.6]",3890517,3,,,,,0.05258306,,Left Foot,,,"[92.2, 77.9]",Ground Pass,,5.707889,,,Pascal Groß,3097.0,,,,,,1,Regular Play,Danny Vieira da Costa,8676.0,Right Back,13,Ingolstadt,189,['7a253f49-d56b-4673-8a30-680a81d00e4b'],18,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:18.486,Pass,
,,,,,,,,,,,,,,,,,,,0.53756,,,,,,,,,,,,,,,14c2d13a-92cc-4c10-809d-3dadc02ec9ac,140,,,"[91.5, 73.6]",3890517,3,,,,,0.8574382,,Left Foot,,,"[96.0, 78.8]",Ground Pass,,6.8767724,,,Danny Vieira da Costa,8676.0,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,13,Ingolstadt,189,['1140b1f9-0dff-49a8-b4b0-d4de367d23cc'],23,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:23.470,Pass,
,,,,,,,,,,,,,,,,,,,1.189555,,,,,,,,,,,,,,,ac5eccf1-c957-4fd1-859f-51da09fa7bc1,143,,,"[96.0, 78.8]",3890517,3,,,,,-0.3533702,,Left Foot,,,"[108.2, 74.3]",Low Pass,,13.003461,,,Moritz Hartmann,40464.0,,,,,,1,Regular Play,Danny Vieira da Costa,8676.0,Right Back,13,Ingolstadt,189,['f2f797a5-ef22-407f-8c45-fcb597090b1f'],24,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:24.049,Pass,
,,,,,,,,,,,,,,,,,,,0.864173,,,,,,,,,,,,,,,68537c39-c730-4213-b85d-50171209fea1,150,,,"[114.6, 80.0]",3890517,3,,True,,,-2.882587,,,,,"[102.9, 76.9]",Low Pass,,12.103719,,,Pascal Groß,3097.0,,,,,Throw-in,1,From Throw In,Danny Vieira da Costa,8676.0,Right Back,14,Ingolstadt,189,['5ce2581e-3596-480a-ade1-76eb7823924c'],35,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:35.128,Pass,
,,,,,,,,,,,,,,,,,,,0.974522,,,,,,,,,,,,,,,3c152824-3090-4738-9597-a6e09a725c33,153,,,"[94.8, 74.1]",3890517,3,,,,,-1.0401878,,Left Foot,,,"[106.3, 54.5]",High Pass,,22.724657,,,Lukas Hinterseer,9103.0,,,,,,1,From Throw In,Pascal Groß,3097.0,Right Center Midfield,14,Ingolstadt,189,"['1f60160e-cc3e-424e-a631-46657db40055', '6aad9c82-9486-417f-a17d-142f97b1f748']",38,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:38.724,Pass,True
,,,,,,,,,,,,,,,,,,,0.735761,,,,,,,,,,,,,,,7f34a8fa-8fb8-4f06-9811-9113f14c2ccd,168,,,"[26.4, 30.1]",3890517,3,,,,,1.5787326,,Right Foot,,,"[26.2, 55.3]",Ground Pass,,25.200794,,,Fabian Johnson,11283.0,,,,,Recovery,1,From Throw In,Mahmoud Dahoud,8238.0,Right Defensive Midfield,14,Ingolstadt,189,['e542f8e6-8fa3-4781-93dd-65bb75573a01'],45,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:45.678,Pass,
,,,,,,,,,,,,,,,,,,,0.216829,,,,,,,,,,,,,,,51f0b35d-8632-4e94-a189-5d3e041d6568,171,,,"[26.2, 56.4]",3890517,3,,,,,0.0,,Right Foot,,,"[32.6, 56.4]",Low Pass,,6.4,Incomplete,,Lars Edi Stindl,8806.0,,,,,,1,From Throw In,Fabian Johnson,11283.0,Right Wing Back,14,Ingolstadt,189,"['74b03093-a3fd-4723-9426-543c587953a5', 'f278edb3-3dcc-4e28-a1be-7859aa19dd7d']",46,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:46.416,Pass,
,,,,,,,,,,,,,,,,,,,1.284821,,,,,,,,,,,,,,,5b8c6c09-d0a3-49d5-a681-8b9dd95af6af,176,,,"[91.4, 12.6]",3890517,3,,,,,2.7438219,,Right Foot,,,"[67.6, 22.6]",Ground Pass,,25.815498,,,Marvin Matip,9106.0,,,,,,1,From Throw In,Robert Bauer,8394.0,Left Back,14,Ingolstadt,189,['0b0d6626-8c2c-4bd0-9066-eb7ed63d20ca'],50,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:50.831,Pass,
,,,,,,,,,,,,,,,,,,,1.549488,,,,,,,,,,,,,,,251d84bb-9930-463d-b6b6-e4ea75b676e1,179,,,"[67.0, 21.8]",3890517,3,,,,,1.7709774,,Right Foot,,,"[61.4, 49.4]",Ground Pass,,28.162386,,,Roger de Oliveira Bernardo,40459.0,,,,,,1,From Throw In,Marvin Matip,9106.0,Right Center Back,14,Ingolstadt,189,['6ffebb80-f4da-458c-a7dc-db219167afb3'],52,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:52.993,Pass,
,,,,,,,,,,,,,,,,,,,1.839465,,,,,,,,,,,,,,,e2995d96-4549-40da-b1b1-0a8cfcae1ffe,182,,,"[64.0, 52.8]",3890517,3,,,,,0.9131619,,Right Foot,,,"[81.3, 75.2]",Ground Pass,,28.302826,,,Danny Vieira da Costa,8676.0,,,,,,1,From Throw In,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,14,Ingolstadt,189,['1c6765dc-2c43-4107-9959-19b1ad3b1327'],55,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:55.883,Pass,
,,,,,,,,,,,,,,,,,,,1.407246,,,,,,,,,,,,,,,55aa74e4-a65a-4fa8-bdc6-c85c47f1aa3b,185,,,"[94.6, 67.5]",3890517,4,,,,,0.7195039,,Left Foot,,,"[105.1, 76.7]",Ground Pass,,13.9603,,,Pascal Groß,3097.0,,,,,,1,From Throw In,Danny Vieira da Costa,8676.0,Right Back,14,Ingolstadt,189,['1ab6c57a-e6a5-4af3-a1e2-ce438e009a9d'],0,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:00.398,Pass,
,,,,,,,,,,,,,,,,,,,1.303326,,,,,,,,,,,,,,,cf40ca2d-be1c-4dfb-a137-e492b591add5,188,,,"[96.1, 72.0]",3890517,4,,,,,0.49798524,,Left Foot,,,"[106.4, 77.6]",Ground Pass,,11.723907,,,Danny Vieira da Costa,8676.0,,,,,,1,From Throw In,Pascal Groß,3097.0,Right Center Midfield,14,Ingolstadt,189,['cc867c1f-1fd0-4956-a5e7-958beb311d0c'],7,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:07.164,Pass,
,,,,,,,,,,,,,,,,,,,0.167026,,,,,,,,,,,,,,,5f4708f7-1ea2-4b79-a3eb-0d60ebc0c0a8,191,,,"[110.4, 77.0]",3890517,4,,,,,-1.1547319,,Right Foot,,,"[112.3, 72.7]",High Pass,,4.7010636,Incomplete,,Dario Lezcano,9113.0,,,,,,1,From Throw In,Danny Vieira da Costa,8676.0,Right Back,14,Ingolstadt,189,"['22418fcf-73f7-4ef0-9a7f-30acdb5edac7', 'aae56d47-753d-4b23-9f6f-596d20bb2fbf']",9,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:09.497,Pass,
,,,,,,,,,,,,,,,,,,,1.129195,,,,,,,,,,,,,,,fd1d5990-0062-46d8-b39a-fdf8b06724f8,194,,,"[111.7, 80.0]",3890517,4,,,,,-1.58263,,,,,"[111.5, 63.1]",High Pass,,16.901184,,,Lukas Hinterseer,9103.0,,,,,Throw-in,1,From Throw In,Danny Vieira da Costa,8676.0,Right Back,15,Ingolstadt,189,['d79e8abc-124d-498b-9cde-85a7c5e444d9'],24,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:24.110,Pass,
,,,,,,,,,,,,,,,,,,,0.847239,,,,,,,,,,,,,,,78a1bcc7-81e0-40bb-8868-fddd2a7f944c,196,,,"[111.5, 63.1]",3890517,4,,,,,-1.8200485,,Head,,,"[108.7, 52.1]",Low Pass,,11.350771,Incomplete,,Moritz Hartmann,40464.0,,,,,,1,From Throw In,Lukas Hinterseer,9103.0,Right Wing,15,Ingolstadt,189,"['ae499429-2ac7-4c4b-aa8e-fbb77a6a99d5', 'ca8269a5-1a0d-424b-a506-5007589e5084']",25,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:25.240,Pass,
,,,,,,,,,,,,,,,,,,,1.891131,,,,,,,,,,,,,,,bf28a8a7-b674-48ff-97ef-10ddcff4bc19,201,,,"[11.4, 28.0]",3890517,4,,,,,-0.7111547,,Right Foot,,,"[24.4, 16.8]",High Pass,,17.159254,Incomplete,,,,,,,,,1,From Throw In,Mahmoud Dahoud,8238.0,Right Defensive Midfield,15,Ingolstadt,189,['8bc619ed-ff50-4bb8-8a61-64c34c178fae'],27,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:27.150,Pass,
,,,,,,,,,,,,,,,,,,,1.526484,,,,,,,,,,,,,,,8bc619ed-ff50-4bb8-8a61-64c34c178fae,202,,,"[95.7, 63.3]",3890517,4,,,,,-1.1484921,,Right Foot,True,,"[105.9, 40.6]",High Pass,,24.886341,Incomplete,,Dario Lezcano,9113.0,,,,,Recovery,1,From Throw In,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,15,Ingolstadt,189,"['bf28a8a7-b674-48ff-97ef-10ddcff4bc19', 'c063cd80-e484-49da-b301-c73cd70db3e0', 'ca172301-368b-4856-9319-d6ac11b75045']",29,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:29.041,Pass,
,,,,,,,,,,,,,,,,,,,3.37696,,,,,,,,,,,,,,,be14f065-61e1-463d-8b90-c22b3e1379e3,207,,,"[67.8, 19.4]",3890517,4,,,,,2.9789207,,Right Foot,,,"[15.4, 28.0]",High Pass,,53.101036,,,Ramazan Özcan,12319.0,,,,,,1,From Throw In,Robert Bauer,8394.0,Left Back,15,Ingolstadt,189,['7781717a-8185-422f-a841-f5eb646e209f'],34,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:34.964,Pass,
,,,,,,,,,,,,,,,,,,,4.51622,,,,,,,,,,,,,,,271debfb-7979-402f-922f-581aa30e309b,211,,,"[15.7, 28.2]",3890517,4,,,,,-0.3239877,,Left Foot,,,"[69.3, 10.2]",High Pass,,56.541668,Incomplete,,Dario Lezcano,9113.0,,,,,,1,From Throw In,Ramazan Özcan,12319.0,Goalkeeper,15,Ingolstadt,189,"['338d83d6-65bf-463d-9a8d-3cdaf99b17c0', 'ba2b1a3d-15f5-4676-aab6-47d9db44c793', 'de8c5c45-2eaa-4d80-904b-83d6d75b9ca8']",39,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:39.974,Pass,True
,,,,,,,,,,,,,,,,,,,1.442908,,,,,,,,,,,,,,,be943efd-6ba0-4aff-8350-9e213e56f38a,215,,,"[32.4, 45.1]",3890517,4,,,,,-0.28272116,,Head,,,"[50.3, 39.9]",High Pass,,18.64001,,,Granit Xhaka,3500.0,,,,,Recovery,1,From Throw In,Håvard Nordtveit,8395.0,Left Center Back,15,Ingolstadt,189,['c8ab7cd3-0ece-4e0f-9456-eb8d44ad275f'],46,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:46.590,Pass,
,,,,,,,,,,,,,,,,,,,1.621053,,,,,,,,,,,,,,,ce7a8781-16e6-435d-bf99-07a37298ca0c,218,,,"[50.3, 39.9]",3890517,4,,,,,-0.4064185,,Left Foot,,,"[58.2, 36.5]",High Pass,,8.600581,Incomplete,,Thorgan Hazard,5632.0,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,15,Ingolstadt,189,"['2fbd5723-f58c-4baa-9503-d6ffae7bedd4', 'f6c25b9b-8c9b-40bf-807f-215d812da05f']",48,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:48.188,Pass,
,,,,,,,,,,,,,True,,,,,,1.802601,,,,,,,,,,,,,,,f6c25b9b-8c9b-40bf-807f-215d812da05f,220,,,"[61.9, 43.6]",3890517,4,,,,,2.951979,,Right Foot,,,"[52.0, 45.5]",High Pass,,10.080674,,,Marvin Matip,9106.0,,,,,Interception,1,From Throw In,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,15,Ingolstadt,189,"['aa4654ed-1141-4ae3-b5e6-2f3517253992', 'ce7a8781-16e6-435d-bf99-07a37298ca0c']",49,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:49.809,Pass,
,,,,,,,,,,,,,,,,,,,2.274629,,,,,,,,,,,,,,,da74a3d5-ec8e-49f5-95f8-b8abfaaed9f0,223,,,"[47.3, 50.4]",3890517,4,,,,,-3.1112068,,Right Foot,,,"[14.4, 49.4]",Ground Pass,,32.915195,,,Ramazan Özcan,12319.0,,,,,,1,From Throw In,Marvin Matip,9106.0,Right Center Back,15,Ingolstadt,189,['557b3d60-8c60-4111-b665-18ec1e06b9f6'],51,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:51.691,Pass,
,,,,,,,,,,,,,,,,,,,2.991682,,,,,,,,,,,,,,,86471fcb-790f-4d61-985c-4daad23be348,226,,,"[32.3, 27.3]",3890517,5,,,,,-0.10224804,,Left Foot,,,"[93.7, 21.0]",High Pass,,61.722363,,,Moritz Hartmann,40464.0,,,,,,1,From Throw In,Ramazan Özcan,12319.0,Goalkeeper,15,Ingolstadt,189,['9559805e-51f9-496e-bcce-122b38feca8b'],7,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:07.415,Pass,
,,,,,,,,,,,,,,,,,,,0.109566,,,,,,,,,,,,,,,7c4b36d0-48a2-468a-80cc-15f84e5cf3fc,229,,,"[93.1, 20.2]",3890517,5,,,,True,-0.1746722,,,,,"[96.5, 19.6]",Low Pass,,3.4525354,Incomplete,,Dario Lezcano,9113.0,,,,,,1,From Throw In,Moritz Hartmann,40464.0,Left Wing,15,Ingolstadt,189,"['07de216d-8e93-4644-a19d-2ac0fc7e88f2', '15ec60d3-1fe9-4c59-86b2-7621af1a1c84', 'cb008e21-89ae-4e72-ac71-6dab6be58cd5']",10,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:10.406,Pass,True
,,,,,,,,,,,,,,,,,,,0.190211,,,,,,,,,,,,,,,23325377-a4b4-464d-bbc1-7471169054a1,233,,,"[101.1, 13.5]",3890517,5,,,,,1.686223,,Right Foot,,,"[100.3, 20.4]",Ground Pass,,6.946222,Incomplete,,Moritz Hartmann,40464.0,,,,,Recovery,1,From Throw In,Dario Lezcano,9113.0,Center Forward,15,Ingolstadt,189,"['4dfd9b73-c192-45bd-9bf8-e797741e881a', 'd5685ecf-3cf3-4a63-b29b-a7e27d69a40b', 'fbd72a27-3f8d-4ab8-8b8a-bb392a907d42']",12,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:12.319,Pass,True
,,,,,,,,,,,,,,,,,,,3.840093,,,,,,,,,,,,,,,6fffe517-9da1-4f46-bb37-38dd61e8e2ae,236,,,"[95.1, 18.2]",3890517,5,,,,,-0.39408788,,Right Foot,,,"[115.3, 9.8]",High Pass,,21.876928,,,Dario Lezcano,9113.0,,,,,Recovery,1,From Throw In,Max Christiansen,12551.0,Left Center Midfield,15,Ingolstadt,189,['a3913bf4-06a2-4fc6-8119-d65b3a81fa88'],13,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:13.541,Pass,
,,,,,,,,,,,,,,,,,,,1.19427,,,,,,,,,,,,,,,5d5e50c4-4108-4711-8978-2a2c76c81008,239,,,"[114.9, 8.5]",3890517,5,,,,,1.8321223,,Right Foot,,,"[112.6, 17.1]",Ground Pass,,8.902246,,,Max Christiansen,12551.0,,,,,,1,From Throw In,Dario Lezcano,9113.0,Center Forward,15,Ingolstadt,189,['d0045d8e-c107-40e0-bc7c-32cc2fc5c952'],18,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:18.866,Pass,
,,,,,,,,,,,,,,,,,,,0.871363,,,,,,,,,,,,,,,7da67a1f-0208-4ad6-a37b-dbf9e5e59282,242,,,"[113.4, 17.1]",3890517,5,,,,,1.8925469,,Right Foot,,,"[110.2, 26.7]",Ground Pass,,10.119288,,,Pascal Groß,3097.0,,,,,,1,From Throw In,Max Christiansen,12551.0,Left Center Midfield,15,Ingolstadt,189,['1ca5b2a0-7c32-4d2c-a4ed-4b6c9e8b7d5f'],21,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:21.552,Pass,
,,,,,,,,,,,,,,,,,,,2.078888,,,,,,,,,,,,,,,a13da7f1-2007-4147-a804-cc787932edf6,244,,,"[110.6, 25.0]",3890517,5,,,,,0.10598436,,Left Foot,,,"[120.0, 26.0]",Ground Pass,,9.453042,Out,,Max Christiansen,12551.0,,,,,,1,From Throw In,Pascal Groß,3097.0,Right Center Midfield,15,Ingolstadt,189,['c5cf3167-85d4-49ff-8b18-bd0834bf86cf'],22,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:22.423,Pass,
,,,,,,,,,,,,,,,,,,,0.968854,,,,,,,,,,,,,,,3f9ed4bc-b0fd-4555-ad16-702b2e2187df,246,,,"[6.0, 44.0]",3890517,5,,,,,1.3280598,,Left Foot,,,"[11.2, 65.0]",Ground Pass,,21.634232,,,Nico Elvedi,8814.0,,,,,Goal Kick,1,From Goal Kick,Yann Sommer,5550.0,Goalkeeper,16,Borussia Mönchengladbach,185,['c6bc207d-da84-453e-8d3c-04b3c4bf53ce'],40,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:40.634,Pass,
,,,,,,,,,,,,,,,,,,,1.403722,,,,,,,,,,,,,,,45368e70-5200-41d3-8b3c-534738e70248,248,,,"[11.2, 65.0]",3890517,5,,True,,,-1.75793,,Right Foot,,,"[8.0, 48.1]",Ground Pass,,17.20029,,,Yann Sommer,5550.0,,,,,,1,From Goal Kick,Nico Elvedi,8814.0,Right Center Back,16,Borussia Mönchengladbach,185,['14b1a031-a736-4853-a7ba-0647d877d87b'],41,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:41.992,Pass,
,,,,,,,,,,,,,,,,,,,1.263476,,,,,,,,,,,,,,,5d2947c8-e0e1-4fa9-9129-048f7e07a1e8,252,,,"[8.0, 48.1]",3890517,5,,,,,0.52762705,,Right Foot,,,"[21.9, 56.2]",Ground Pass,,16.087883,,,Andreas Christensen,3959.0,,,,,,1,From Goal Kick,Yann Sommer,5550.0,Goalkeeper,16,Borussia Mönchengladbach,185,"['a3340fca-7e72-453a-8e53-962b3a9f3815', 'de2e5eac-4465-4873-8c5d-6dddc3d9aa58']",43,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:43.473,Pass,True
,,,,,,,,,,,,,,,,,,,1.025341,,,,,,,,,,,,,,,ef25378a-c2da-4a6a-861c-6b5371c14066,256,,,"[22.3, 55.5]",3890517,5,,,,,1.6916991,,Right Foot,,,"[21.0, 66.2]",Ground Pass,,10.778683,,,Nico Elvedi,8814.0,,,,,,1,From Goal Kick,Andreas Christensen,3959.0,Center Back,16,Borussia Mönchengladbach,185,"['46de1476-921f-4ea7-826c-04657de04000', '60eb5fa7-1a3d-4187-9198-e1353a596f11']",45,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:45.163,Pass,True
,,,,,,,,,,,,,,,,,,,3.721829,,,,,,,,,,,,,,,c95d7795-e0f7-447c-a6d7-4cc61f68d71e,262,,,"[26.4, 69.0]",3890517,6,,,,,0.016033612,,Right Foot,,,"[95.0, 70.1]",High Pass,,68.60882,Unknown,,André Hahn,8322.0,,,,,Free Kick,1,From Free Kick,Yann Sommer,5550.0,Goalkeeper,17,Borussia Mönchengladbach,185,['6b508c7e-58f7-479f-88c3-8e1401cfcfe9'],16,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:06:16.045,Pass,
,,,,,,,,,,,,,,,,,,,4.450665,,,,,,,,,,,,,,,c999c450-4f70-4f9b-987f-708840740c76,266,,,"[22.7, 12.1]",3890517,6,,,,,0.453844,,Left Foot,,,"[96.5, 48.1]",High Pass,,82.112366,,,Lukas Hinterseer,9103.0,,,,,Free Kick,1,From Free Kick,Ramazan Özcan,12319.0,Goalkeeper,18,Ingolstadt,189,['96f330e5-fc7c-4904-aa29-fdc531c0a8e8'],42,,,,,,,,,,,,,,,,,Ingolstadt,189,00:06:42.278,Pass,
,,,,,,,,,,,,,,,,,,,2.103461,,,,,,,,,,,,,,,898b8bb1-739e-408a-abea-779292dd48dc,268,,,"[95.4, 52.4]",3890517,6,,,,True,-0.929432,,,,,"[101.0, 44.9]",High Pass,,9.360022,Incomplete,,Dario Lezcano,9113.0,,,,,,1,From Free Kick,Lukas Hinterseer,9103.0,Right Wing,18,Ingolstadt,189,"['bdecd936-73ec-467d-bff1-a3596fc14706', 'd37a2986-e915-414e-ac3d-4b352512ae0e', 'dac2153f-5a0c-4f57-b29b-9113e6ab5d88']",46,,,,,,,,,,,,,,,,,Ingolstadt,189,00:06:46.729,Pass,True
,,,,,,,,,,,,,,,,,,,0.345438,,,,,,,,,,,,,,,bdecd936-73ec-467d-bff1-a3596fc14706,271,,,"[19.1, 35.2]",3890517,6,,,,,2.5777233,,Head,,,"[12.3, 39.5]",Low Pass,,8.045496,Incomplete,,Yann Sommer,5550.0,,,,,Recovery,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,18,Ingolstadt,189,"['898b8bb1-739e-408a-abea-779292dd48dc', 'edd0c766-6e5f-4920-8219-a7f91429c172', 'f5cc46df-5a35-46d1-8d7b-e7dd684cbcbc']",48,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:06:48.832,Pass,
,,,,,,,,,,,,,,,,,,,1.919423,,,,,,,,,,,,,,,edd0c766-6e5f-4920-8219-a7f91429c172,273,,,"[107.8, 40.6]",3890517,6,,,,,-1.6041173,,Head,,,"[107.6, 34.6]",High Pass,,6.0033326,Incomplete,,Dario Lezcano,9113.0,,,,,Recovery,1,From Free Kick,Lukas Hinterseer,9103.0,Right Wing,18,Ingolstadt,189,"['741cebcd-1b81-470c-b6ce-77c2b31f747f', 'bdecd936-73ec-467d-bff1-a3596fc14706', 'd41e0145-ec38-485b-9ec2-9bfe16bc319f']",49,,,,,,,,,,,,,,,,,Ingolstadt,189,00:06:49.178,Pass,
,,,,,,,,,,,,,,,,,,,2.829377,,,,,,,,,,,,,,,f1b51f6f-9be7-4c1a-96d7-abe8f576e6ee,290,,,"[46.0, 64.8]",3890517,7,,,,,-2.4805496,,Left Foot,,,"[15.4, 41.0]",Ground Pass,,38.765965,,,Ramazan Özcan,12319.0,,,,,Recovery,1,From Free Kick,Marvin Matip,9106.0,Right Center Back,18,Ingolstadt,189,['7228e61a-8dc5-4f63-93c3-6b718f39c77c'],1,,,,,,,,,,,,,,,,,Ingolstadt,189,00:07:01.235,Pass,
,,,,,,,,,,,,,,,,,,,3.836887,,,,,,,,,,,,,,,ea50b445-ccd3-4238-8745-f0064dc1aab7,293,,,"[24.2, 28.0]",3890517,7,,,,,0.25536883,,Left Foot,,,"[89.7, 45.1]",High Pass,,67.69535,Incomplete,,Lukas Hinterseer,9103.0,,,,,,1,From Free Kick,Ramazan Özcan,12319.0,Goalkeeper,18,Ingolstadt,189,"['50d02b87-ecfa-474a-9953-673bafcc0f22', 'bff2d3d9-61b4-4098-bfa1-373abd9eac85']",6,,,,,,,,,,,,,,,,,Ingolstadt,189,00:07:06.101,Pass,
