ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.192202,,,,,,,,,,,,0411c7a5-922a-494e-b324-ac636fe46e9f,140,,"[65.0, 26.0]",19756,4,,,,,1.5707964,,Right Foot,,,"[65.0, 30.0]",,Ground Pass,,4.0,,Lucy Quinn,15564.0,,,,,,,1,From Throw In,Claudia Walker,15580.0,Left Wing,11,Everton LFC,967,"['b5a24909-b10e-4a66-91b2-7470d02afbb1', 'd831db65-a90e-43bd-acb8-eb97c4876473']",16,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:16.604,Pass,True
,,,,,,,,,,,,,,,,1.1493,,,,,,,,,,,,09d32df0-9940-4658-b7a2-8ead5e31e97d,144,,"[65.0, 29.0]",19756,4,,,,,-0.21406068,,Right Foot,,,"[88.0, 24.0]",,Ground Pass,,23.537205,Incomplete,Ellen White,10180.0,,,,,,,1,From Throw In,Lucy Quinn,15564.0,Center Attacking Midfield,11,Everton LFC,967,"['30d49d9a-3eed-4d74-a74a-11e606052fca', '4c75254a-e024-4160-ad1a-8a6dfb5cc0c6', '8a95736f-8edd-4975-ac80-d7ce624df7ff']",17,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:17.836,Pass,True
,,,,,,,,,,,,,,,,3.162688,,,,,,,,,,,,a21b3fb2-1f9c-45a9-917f-64cd62d7ed24,150,,"[24.0, 30.0]",19756,4,,,,,0.8675657,,Right Foot,,,"[63.0, 76.0]",,High Pass,,60.307545,,Chantelle Boye-Hlorkah,15556.0,,,True,,,,1,From Throw In,Siri Worm,15572.0,Left Center Back,11,Everton LFC,967,"['e4f14e98-23b5-4ad3-8696-c5345d1b1984', 'e81fee71-d8d5-4fe4-810d-351105535f76']",22,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:22.080,Pass,True
,,,,,,,,,,,,,,,,1.1279,,,,,,,,,,,,647b344b-1c75-431d-b588-a5153f1f1432,153,,"[93.0, 70.0]",19756,4,,,,,-1.1071488,,Right Foot,True,,"[103.0, 50.0]",,Low Pass,,22.36068,Incomplete,Simone Magill,15559.0,,,,,,,1,From Throw In,Chantelle Boye-Hlorkah,15556.0,Left Center Forward,11,Everton LFC,967,"['15e2038f-0f07-4277-88dc-09ff7aafdf4b', '3993ec83-e5d3-4181-b184-e1d1fca7f344']",30,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:30.022,Pass,
,,,,,,,,,,,,,,,,1.0538,,,,,,,,,,,,ae0fb520-f82a-4bd3-9a32-ac1fb1b02d9e,159,,"[21.0, 30.0]",19756,4,,,,,-0.29849893,,Left Foot,,,"[34.0, 26.0]",,Ground Pass,,13.601471,Incomplete,,,,,,,,,1,From Throw In,Kerys Harrop,15569.0,Left Center Back,11,Everton LFC,967,['427255cc-53e6-4b6d-ad4e-1fd227eb204a'],33,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:33.834,Pass,
,,,,,,,,,,,,,,,,0.58,,,,,,,,,,,,5e426fd7-0a32-41e0-a0e8-95eb295c4187,166,,"[29.0, 41.0]",19756,4,,,,,1.418147,,Right Foot,,,"[31.0, 54.0]",,Low Pass,,13.152946,,Meaghan Sargeant,19502.0,,,,,,Recovery,1,From Throw In,Hayley Ladd,19501.0,Left Defensive Midfield,11,Everton LFC,967,"['48f9f5fe-29cd-412e-a455-a63c690a8ed2', 'a927e549-b2a6-405f-a66d-1b5769cceb9e']",38,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:38.557,Pass,True
,,,,,,,,,,,,,,,,2.648153,,,,,,,,,,,,162bbc24-62dd-4df4-b433-ed475af9dd90,173,,"[7.0, 45.0]",19756,5,,,,,0.57907426,,Right Foot,,,"[59.0, 79.0]",,High Pass,,62.1289,,Emma Follis,15557.0,,,,,,Goal Kick,1,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,12,Birmingham City WFC,969,['8082a0c9-23c0-43d2-b218-23b40152cf1f'],5,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:05.127,Pass,
,,,,,,,,,,,,,,,,4.0266,,,,,,,,,,,,16ae5591-80d9-4d0b-8af9-0640d5e37cf7,178,,"[72.0, 80.0]",19756,5,,,,,-0.09065989,,,,,"[116.0, 76.0]",,High Pass,,44.181442,Incomplete,Ellen White,10180.0,,,,,,Throw-in,1,From Throw In,Meaghan Sargeant,19502.0,Right Back,13,Birmingham City WFC,969,"['30e55c69-e2f9-4398-8301-6c0c1625ca77', '72565434-d35e-4d22-a13f-a5b38110f0e2']",26,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:26.563,Pass,
,,,,,,,,,,,,,,,,1.2826,,,,,,,,,,,,52bc7b24-9693-4bce-a30d-e264cbb3e276,181,,"[99.0, 80.0]",19756,5,,,,,-1.0164888,,,,,"[112.0, 59.0]",,High Pass,,24.698177,Incomplete,,,,,,,,Throw-in,1,From Throw In,Meaghan Sargeant,19502.0,Right Back,14,Birmingham City WFC,969,['cb046787-7b6e-45ac-91b2-baa9e6638ef0'],45,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:45.639,Pass,
,,,,,,,,,,,,,,,,0.853084,,,,,,,,,,,,60fb09b9-8a9c-40dc-88b5-6b0ff15ce9a8,183,,"[20.0, 19.0]",19756,5,,,,,0.32175055,,Left Foot,,,"[23.0, 20.0]",,Low Pass,,3.1622777,Incomplete,,,,,,,,Recovery,1,From Throw In,Inessa Kaagman,15579.0,Center Attacking Midfield,14,Birmingham City WFC,969,['e610e88c-2898-4d78-b888-5715b974d42c'],49,,,,,,,,,,,,,,,,,Everton LFC,967,00:05:49.004,Pass,
,,,,,,,,,,,,,,,,4.7982,,,,,,,,,,,,7a878cae-0d1c-4631-9b18-2b59fbc68877,189,,"[6.0, 36.0]",19756,6,,,,,-0.5150728,,Right Foot,,,"[59.0, 6.0]",,High Pass,,60.90156,Incomplete,Simone Magill,15559.0,,,,,,Goal Kick,1,From Goal Kick,Kirstie Levell,15576.0,Goalkeeper,15,Everton LFC,967,"['2ec85fee-c01a-4ff0-bdee-594c5996197a', 'daf083b0-d6a1-48d4-aca8-aa4260747d6b']",23,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:23.800,Pass,
,,,,,,,,,,,,,,,,0.4914,,,,,,,,,,,,daf083b0-d6a1-48d4-aca8-aa4260747d6b,192,,"[62.0, 75.0]",19756,6,,,,True,-0.7853982,,,,,"[68.0, 69.0]",,Low Pass,,8.485281,,Chloe Arthur,10193.0,,,,,,Recovery,1,Regular Play,Aoife Mannion,19503.0,Right Center Back,16,Birmingham City WFC,969,"['47eeb354-8cc1-4a67-bf84-d98a289405c1', '5289f291-9d4b-4296-801d-390df5d8804c', '7a878cae-0d1c-4631-9b18-2b59fbc68877']",28,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:28.598,Pass,True
,,,,,,,,,,,,,,,,1.903732,,,,,,,,,,,,db16b5ed-06d2-48d8-8d96-86b246c43202,195,,"[69.0, 71.0]",19756,6,,,,,0.49934673,,Left Foot,,,"[80.0, 77.0]",,High Pass,,12.529964,,Emma Follis,15557.0,,,,,,,1,Regular Play,Chloe Arthur,10193.0,Right Defensive Midfield,16,Birmingham City WFC,969,['d2dbf01a-bc0f-4724-996e-e6cfa0de581b'],29,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:29.209,Pass,
,,,,,,,,,,,,,,,,1.281,,,,,,,,,,,,72c6602a-35e1-450f-80cd-e832476f45ff,200,,"[49.0, 1.0]",19756,6,,,,,0.28605145,,,,,"[66.0, 6.0]",,High Pass,,17.720045,,Simone Magill,15559.0,,,,,,Throw-in,1,From Throw In,Siri Worm,15572.0,Left Center Back,17,Everton LFC,967,['2eadc034-0c2b-4152-8606-bab45b0b70e1'],38,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:38.227,Pass,
,,,,,,,,,,,,,,,,1.2173,,,,,,,,,,,,3fdb1ee0-468c-48e3-8c3d-98504cef506b,210,,"[55.0, 2.0]",19756,6,,,,,3.1415927,,Left Foot,,,"[45.0, 2.0]",,Ground Pass,,10.0,,Siri Worm,15572.0,,,,,,,1,From Throw In,Danielle Turner,15571.0,Left Wing Back,17,Everton LFC,967,['5c7b7310-752f-453a-81ef-13a3223bedfb'],42,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:42.910,Pass,
,,,,,,,,,,,,,,,,1.197313,,,,,,,,,,,,d3acf640-1747-4f1b-a936-e07ae20d323e,212,,"[44.0, 3.0]",19756,6,,,,,1.0191413,,Left Foot,,,"[52.0, 16.0]",,Ground Pass,,15.264338,,Angharad James,15577.0,,,,,,,1,From Throw In,Siri Worm,15572.0,Left Center Back,17,Everton LFC,967,['e0b11d92-6f8c-4e31-9bb6-fa174616c08a'],44,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:44.127,Pass,
,,,,,,,,,,,,,,,,2.664057,,,,,,,,,,,,d733f7d3-c1a7-4de2-b30b-c2ed9bde0a93,215,,"[52.0, 25.0]",19756,6,,,,,2.101012,,Right Foot,,,"[35.0, 54.0]",,Ground Pass,,33.61547,,Emma Brownlie,23547.0,,,,,,,1,From Throw In,Angharad James,15577.0,Left Defensive Midfield,17,Everton LFC,967,['9e909530-57d1-4707-9832-41fceb905157'],47,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:47.182,Pass,
,,,,,,,,,,,,,,,,2.1339,,,,,,,,,,,,cd2e1226-b974-45f9-9af6-dc5add5614ec,219,,"[36.0, 61.0]",19756,6,,,,,-0.03029376,,Left Foot,,,"[69.0, 60.0]",,High Pass,,33.01515,,Chantelle Boye-Hlorkah,15556.0,,,,,,,1,From Throw In,Emma Brownlie,23547.0,Right Center Back,17,Everton LFC,967,"['0f3cac5b-eb4e-4cf9-85ca-1ba0609c8b62', 'eceb5705-74ae-4ef9-8e9d-f1163fbf8b6a']",51,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:51.872,Pass,True
,,,,,,,,,,,,,,,,0.72761,,,,,,,,,,,,6e30649d-23ad-40ba-9896-b27abeab0833,223,,"[67.0, 73.0]",19756,6,,,,,0.4048918,,Right Foot,,,"[74.0, 76.0]",,Ground Pass,,7.615773,,Taylor Hinds,19687.0,,,,,,,1,From Throw In,Chantelle Boye-Hlorkah,15556.0,Left Center Forward,17,Everton LFC,967,['637dd1a9-7321-4e3d-a3b1-b04319d73c15'],55,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:55.619,Pass,
,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,9e688662-2431-42db-afc5-cbc033e63967,230,,"[106.0, 64.0]",19756,7,,,,,-1.670465,b54f3802-e93e-43b6-8e28-610e2eb1c75f,Right Foot,,,"[105.0, 54.0]",True,Ground Pass,,10.049875,,Inessa Kaagman,15579.0,,,,,,,1,From Throw In,Taylor Hinds,19687.0,Right Wing Back,17,Everton LFC,967,['ac40c646-a601-4ab0-b604-85eb4c60c96c'],1,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:01.415,Pass,
,,,,,,,,,,,,,,,,1.243879,,,,,,,,,,,,837139bb-6c2e-46c5-a941-32a8841564dd,235,,"[61.0, 41.0]",19756,7,,,,,-2.819842,,Right Foot,,,"[49.0, 37.0]",,Ground Pass,,12.649111,,Hayley Ladd,19501.0,,,,,,Kick Off,1,From Kick Off,Ellen White,10180.0,Center Forward,18,Birmingham City WFC,969,['e660a987-2164-42ff-9307-8fdf22803d17'],50,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:50.763,Pass,
,,,,,,,,,,,,,,,,1.300019,,,,,,,,,,,,bf877d0b-b6ec-42df-9f3d-a4569d51e192,238,,"[47.0, 39.0]",19756,7,,,,,2.3561945,,Right Foot,,,"[31.0, 55.0]",,Ground Pass,,22.627417,,Aoife Mannion,19503.0,,,,,,,1,From Kick Off,Hayley Ladd,19501.0,Left Defensive Midfield,18,Birmingham City WFC,969,['8658a709-f5d4-4d42-91d1-9dbfd91e353f'],53,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:53.050,Pass,
,,,,,,,,,,,,,,,,1.391705,,,,,,,,,,,,4efdd2ed-fa48-4f89-acd6-3893b6c7bfd6,242,,"[36.0, 59.0]",19756,7,,,,,1.3134726,,Right Foot,,,"[41.0, 78.0]",,Ground Pass,,19.646883,,Meaghan Sargeant,19502.0,,,,,,,1,From Kick Off,Aoife Mannion,19503.0,Right Center Back,18,Birmingham City WFC,969,"['a80847c4-bddd-45b8-bee4-e157d44313b5', 'fe9e2ac8-6eb0-4ddb-b13d-f47eef8aef44']",55,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:55.258,Pass,True
,,,,,,,,,,,,,,,,1.557131,,,,,,,,,,,,8e2df7aa-5de1-4195-91a4-f316adb0882c,245,,"[49.0, 77.0]",19756,7,,,,,-0.32175055,,Right Foot,,,"[73.0, 69.0]",,Low Pass,,25.298222,,Ellen White,10180.0,,,,,,,1,From Kick Off,Meaghan Sargeant,19502.0,Right Back,18,Birmingham City WFC,969,['b03b69b6-5a65-43b4-8674-542390d7d179'],59,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:59.762,Pass,
,,,,,,,,,,,,,,,,1.0667,,,,,,,,,,,,f8dfa98c-3d94-475a-8344-82e2baf8a506,249,,"[72.0, 70.0]",19756,8,,,,,1.929567,,Right Foot,,,"[69.0, 78.0]",,Ground Pass,,8.5440035,,Emma Follis,15557.0,,,,,,,1,From Kick Off,Ellen White,10180.0,Center Forward,18,Birmingham City WFC,969,['293dd474-c038-4b82-b2e2-26a5032a31ac'],2,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:08:02.068,Pass,
,,,,,,,,,,,,,,,,3.205521,,,,,,,,,,,,f2a4b89a-32a7-4ad5-8320-a76fdac12613,252,,"[69.0, 78.0]",19756,8,,,,,-0.11065722,,Right Foot,,,"[105.0, 74.0]",,Low Pass,,36.221542,,Lucy Quinn,15564.0,,,,,,,1,From Kick Off,Emma Follis,15557.0,Right Wing,18,Birmingham City WFC,969,['aa1f8faf-4b3e-441c-a622-dd0362090656'],3,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:08:03.214,Pass,
,,,,,,,,,,,,,,,,0.1843,,,,,,,,,,,,1b5364dd-006c-43bd-9d68-06325b535465,256,,"[115.0, 72.0]",19756,8,,,,,-1.5707964,,Right Foot,,,"[115.0, 70.0]",,Ground Pass,,2.0,Incomplete,,,,,,,,,1,From Kick Off,Lucy Quinn,15564.0,Center Attacking Midfield,18,Birmingham City WFC,969,['09ecb9ad-8076-4d1f-a40e-944200cd5ad7'],7,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:08:07.985,Pass,
,,,,,,,,,,,,,,,,1.5301,,,,,,,,,,,,16a2e6f4-6742-4072-8d42-abca44cd6a6a,258,,"[114.0, 66.0]",19756,8,,,,,-1.6373645,,Left Foot,True,,"[112.0, 36.0]",,High Pass,,30.066593,Incomplete,,,,,,,,Recovery,1,From Kick Off,Lucy Quinn,15564.0,Center Attacking Midfield,18,Birmingham City WFC,969,['744c2aa4-d9fb-4ae2-a681-a34574518d61'],9,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:08:09.613,Pass,
,,,,,,,,,,,,,,,,1.364833,,,,,,,,,,,,a2c46f4f-8b32-4d03-874c-e0c666a30d79,265,,"[60.0, 40.0]",19756,8,,,,,-3.0584514,,Right Foot,,,"[48.0, 39.0]",,Ground Pass,,12.0415945,,Abbey-Leigh Stringer,15573.0,,,,,,Kick Off,1,From Kick Off,Simone Magill,15559.0,Right Center Forward,19,Everton LFC,967,['a2f1a243-63aa-45f0-b740-27fe6e82f9da'],47,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:47.854,Pass,
,,,,,,,,,,,,,,,,1.4707,,,,,,,,,,,,6b89419c-6aa4-42f8-ae72-81a5860ad9ed,268,,"[46.0, 39.0]",19756,8,,,,,-1.8076451,,Right Foot,,,"[39.0, 10.0]",,Ground Pass,,29.832869,,Siri Worm,15572.0,,,,,,,1,From Kick Off,Abbey-Leigh Stringer,15573.0,Right Defensive Midfield,19,Everton LFC,967,['6f332166-d71d-4fea-a9e3-9b9c30b2107a'],50,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:50.115,Pass,
,,,,,,,,,,,,,,,,2.7826,,,,,,,,,,,,a0692b9a-39fc-4e5d-836e-827d01d0977e,272,,"[40.0, 10.0]",19756,8,,,,,0.19739556,,Left Foot,,,"[100.0, 22.0]",,High Pass,,61.188232,Incomplete,Inessa Kaagman,15579.0,,,,,,,1,From Kick Off,Siri Worm,15572.0,Left Center Back,19,Everton LFC,967,"['84108231-f0bb-4e6f-b7c7-4bee3264b9a8', 'a7ddbdf6-7e43-47e4-ae15-bdcadf7ceae4', 'f402e117-a09b-40e6-b561-02403bf6acad']",52,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:52.961,Pass,True
,,,,,,,,,,,,,,,,2.551864,,,,,,,,,,,,84108231-f0bb-4e6f-b7c7-4bee3264b9a8,274,,"[21.0, 59.0]",19756,8,,,,,1.1284221,,Right Foot,,,"[30.0, 78.0]",,Low Pass,,21.023796,,Meaghan Sargeant,19502.0,,,,,,Recovery,1,From Kick Off,Aoife Mannion,19503.0,Right Center Back,19,Everton LFC,967,"['a0692b9a-39fc-4e5d-836e-827d01d0977e', 'cd170bea-f47f-492c-853e-a0182df16e6d']",55,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:08:55.744,Pass,
,,,,,,,,,,,,,,,,0.2151,,,,,,,,,,,,1a7c8ba3-56d2-407d-8eaa-6fd9de61dab0,278,,"[33.0, 77.0]",19756,8,,,,,-2.0344439,,Right Foot,,,"[32.0, 75.0]",,Low Pass,,2.236068,Incomplete,,,,,,,,,1,From Kick Off,Meaghan Sargeant,19502.0,Right Back,19,Everton LFC,967,"['c282a9b5-b908-42c6-885b-33ff359c1115', 'c6be9be5-8b1c-4e49-aa0d-dcfc783d70e8']",58,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:08:58.796,Pass,True
,,,,,,,,,,,,,,,,3.2271,,,,,,,,,,,,4a634d15-398c-4973-adb8-56f055ba61b7,280,,"[33.0, 80.0]",19756,9,,,,,-0.10768987,,,,,"[70.0, 76.0]",,High Pass,,37.215588,Incomplete,Ellen White,10180.0,,,,,,Throw-in,1,From Throw In,Meaghan Sargeant,19502.0,Right Back,20,Birmingham City WFC,969,"['6c4dbb03-5484-40ed-8f08-fa0825047198', '9abb9775-7eb3-416a-89ad-8a6324adb33a']",14,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:09:14.195,Pass,
,,,,,,,,,,,,,,,,1.884304,,,,,,,,,,,,3be17165-d20d-4a8c-9eb0-9c37ce2f27be,284,,"[49.0, 6.0]",19756,9,,,,,0.0,,Right Foot,,,"[66.0, 6.0]",,Low Pass,,17.0,Incomplete,Inessa Kaagman,15579.0,,,,,,,1,From Throw In,Megan Finnigan,18254.0,Center Back,20,Birmingham City WFC,969,"['5b59fe49-db1d-4b5c-8e4e-df587858327c', 'aa91f30b-9dc3-4fbc-9eca-4f8744dc1a4e']",18,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:18.974,Pass,
,,,,,,,,,,,,,,,,0.6417,,,,,,,,,,,,d236cd91-54c9-49b7-b2a1-0a32e7bd5073,289,,"[64.0, 77.0]",19756,9,,,,,0.16514868,,Right Foot,,,"[76.0, 79.0]",,Ground Pass,,12.165525,Incomplete,,,,,,,,,1,From Throw In,Lucy Quinn,15564.0,Center Attacking Midfield,20,Birmingham City WFC,969,"['ba2560a8-feed-423c-84f3-04ee2fda22b4', 'bed1db39-9b5e-414f-8ce5-b22208670351']",21,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:09:21.609,Pass,True
,,,,,,,,,,,,,,,,0.808,,,,,,,,,,,,161ff799-0e86-49ee-b562-19416b9bf1eb,291,,"[55.0, 3.0]",19756,9,,,,,3.1415927,,Right Foot,,,"[52.0, 3.0]",,Low Pass,,3.0,,Siri Worm,15572.0,,,,,,Recovery,1,Regular Play,Danielle Turner,15571.0,Left Wing Back,21,Everton LFC,967,['fdc690d1-413b-43d8-ab39-3da678b19e03'],22,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:22.942,Pass,
,,,,,,,,,,,,,,,,1.5105,,,,,,,,,,,,a665832e-52c3-4f41-a659-3b69defad50b,294,,"[45.0, 6.0]",19756,9,,,,,0.3708913,,Right Foot,,,"[63.0, 13.0]",,High Pass,,19.313208,,Simone Magill,15559.0,,,,,,,1,Regular Play,Siri Worm,15572.0,Left Center Back,21,Everton LFC,967,['ee8cbee4-3cb8-4704-aabc-945f99fb42f9'],24,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:24.912,Pass,
,,,,,,,,,,,,,,,,0.9309,,,,,,,,,,,,7d8dd5fc-8c9e-435d-b96f-40f6f9652399,297,,"[64.0, 10.0]",19756,9,,,,,-2.6779451,,Right Foot,,,"[58.0, 7.0]",,Ground Pass,,6.708204,Incomplete,Danielle Turner,15571.0,,,,,,,1,Regular Play,Simone Magill,15559.0,Right Center Forward,21,Everton LFC,967,"['51d47a56-b96c-44f1-bffb-f23626870560', '9c6ca7df-49d4-46e3-88c2-8bf470f06134']",28,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:28.849,Pass,
,,,,,,,,,,,,,,,,1.319873,,,,,,,,,,,,1cc844bc-44e5-41c4-a53c-601714350954,304,,"[46.0, 11.0]",19756,9,,,,,-2.158799,,Right Foot,,,"[42.0, 5.0]",,Ground Pass,,7.2111025,,Siri Worm,15572.0,,,,,,Recovery,1,Regular Play,Angharad James,15577.0,Left Defensive Midfield,21,Everton LFC,967,['c24aebc0-1d83-4e0c-9f5a-60d70ae545d1'],31,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:31.550,Pass,
,,,,,,,,,,,,,,,,1.2533,,,,,,,,,,,,a6f9adf8-40c5-4b66-a42c-f6eeda01d8b8,311,,"[47.0, 9.0]",19756,9,,,,,1.4801364,,Left Foot,,,"[49.0, 31.0]",,Ground Pass,,22.090721,,Abbey-Leigh Stringer,15573.0,,,,,,,1,Regular Play,Siri Worm,15572.0,Left Center Back,21,Everton LFC,967,['3a9569ad-56c1-44e9-87ad-860fa524a8e4'],35,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:35.456,Pass,
,,,,,,,,,,,,,,,,1.810767,,,,,,,,,,,,2c2c4be7-4737-4fd9-921d-86e9cd8deab2,315,,"[45.0, 32.0]",19756,9,,,,,1.7234457,,Right Foot,,,"[41.0, 58.0]",,Ground Pass,,26.305893,,Emma Brownlie,23547.0,,,,,,,1,Regular Play,Abbey-Leigh Stringer,15573.0,Right Defensive Midfield,21,Everton LFC,967,"['3488a126-fa27-4a93-b8e2-7b7fe8008dc4', 'f336ceed-7993-4ed6-80ec-22e8ff2f8244']",37,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:37.534,Pass,True
,,,,,,,,,,,,,,,,1.2417,,,,,,,,,,,,f14a82c4-84a7-4eaf-9b95-fdc70733f62f,318,,"[54.0, 57.0]",19756,9,,,,,0.8519663,,Right Foot,,,"[68.0, 73.0]",,Ground Pass,,21.260292,,Taylor Hinds,19687.0,,,,,,,1,Regular Play,Emma Brownlie,23547.0,Right Center Back,21,Everton LFC,967,['ad3b93c7-ef25-4788-a8ef-4968245b369e'],42,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:42.223,Pass,
,,,,,,,,,,,,,,,,1.367,,,,,,,,,,,,1d78a7a9-f1d9-4da9-bdae-29e1933a5b0d,326,,"[59.0, 80.0]",19756,10,,,,,-1.2924967,,,,,"[63.0, 66.0]",,Low Pass,,14.56022,Unknown,Abbey-Leigh Stringer,15573.0,,,,,,Throw-in,1,From Throw In,Emma Brownlie,23547.0,Right Center Back,22,Everton LFC,967,['c49d0364-278b-42df-8b77-78f7e4d8952a'],0,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:00.649,Pass,
,,,,,,,,,,,,,,,,2.009525,,,,,,,,,,,,f2d72e03-8b1f-49b7-baee-04cec7e1a203,330,,"[61.0, 72.0]",19756,10,,,,,-2.1948195,,Right Foot,,,"[43.0, 47.0]",,Ground Pass,,30.805843,,Megan Finnigan,18254.0,,,,,,Free Kick,1,From Free Kick,Emma Brownlie,23547.0,Right Center Back,23,Everton LFC,967,['e8ff8904-88f4-4bb8-900e-d92efbc6b690'],8,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:08.291,Pass,
,,,,,,,,,,,,,,,,1.935265,,,,,,,,,,,,bb3e1538-6ca9-46d9-96ef-f55981ce6e84,333,,"[43.0, 47.0]",19756,10,,,,,-1.5374753,,Right Foot,,,"[44.0, 17.0]",,Ground Pass,,30.016663,,Siri Worm,15572.0,,,,,,,1,From Free Kick,Megan Finnigan,18254.0,Center Back,23,Everton LFC,967,['0812fcac-61fd-4e7f-bb55-d819471363c7'],11,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:11.346,Pass,
,,,,,,,,,,,,,,,,1.2504,,,,,,,,,,,,3ed50d0b-8f03-4dcf-8b5b-64807db8214c,336,,"[43.0, 20.0]",19756,10,,,,,0.0,,Left Foot,,,"[66.0, 20.0]",,Ground Pass,,23.0,Incomplete,Inessa Kaagman,15579.0,,,,,,,1,From Free Kick,Siri Worm,15572.0,Left Center Back,23,Everton LFC,967,"['b27db1f9-e229-474c-b74e-6718a404c1d6', 'd5e7b86d-d111-4e33-a741-550bb37126fc']",15,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:15.131,Pass,
,,,,,,,,,,,,,,,,2.820521,,,,,,,,,,,,d5e7b86d-d111-4e33-a741-550bb37126fc,338,,"[55.0, 61.0]",19756,10,,,,,0.9707461,,Right Foot,,,"[68.0, 80.0]",,Low Pass,,23.021729,Out,Emma Follis,15557.0,,,,,,Recovery,1,From Free Kick,Chloe Arthur,10193.0,Right Defensive Midfield,23,Everton LFC,967,"['3ed50d0b-8f03-4dcf-8b5b-64807db8214c', '40777ae5-66c4-4756-bfc7-319fd053de64']",16,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:10:16.382,Pass,
