ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.514367,,,,,,,,,c271ed5f-b852-4238-af18-b1f14975f3d6,127,,,"[111.1, 59.8]",3775658,3,,,,-2.598403,,Right Foot,,,"[100.5, 53.4]",,Low Pass,,12.382245,,,Caroline Weir,10188.0,,,,,,,1,From Throw In,Ellen White,10180.0,Center Forward,10,Manchester City WFC,746,"['598d98bb-8fe6-4887-bb54-5fa8ac489c6c', 'd763102e-1dfd-4b72-9000-68034fa3ed87']",5,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:05.071,Pass,True
,,,,,,,,,,,,,,,,1.926379,,,,,,,,,d5ec5e79-a418-45a8-8d08-cd6eb7c6c736,133,,,"[18.9, 23.8]",3775658,3,,,,0.37177643,,Right Foot,,,"[40.7, 32.3]",,High Pass,,23.398504,,,Christen Annemarie Press,6817.0,,,,,,Recovery,1,From Throw In,Ona Batlle Pascual,46639.0,Left Back,10,Manchester City WFC,746,['2d09e402-61ef-4850-b438-b4039d8e241a'],9,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:09.572,Pass,
,,,,,,,,,,,,,,,,0.909478,,,,,,,,,8000a998-741d-49a5-b6dd-e837974914d3,145,,,"[62.7, 58.6]",3775658,3,,,,-2.1669955,,Right Foot,,,"[57.0, 50.2]",,Ground Pass,,10.151355,,,Stephanie Houghton,10185.0,,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Back,10,Manchester City WFC,746,"['24fd02bc-9d46-47fa-942c-a91ea7aa8df6', 'eaf4e3ba-19bf-4771-89ad-b264a251c76d']",15,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:15.889,Pass,True
,,,,,,,,,,,,,,,,1.987815,,,,,,,,,f299db01-852f-43c3-b6fd-6b4e9ae84773,148,,,"[55.3, 48.0]",3775658,3,,,,-2.2010868,,Right Foot,,,"[43.7, 32.1]",,Ground Pass,,19.681717,,,Abby Dahlkemper,5081.0,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,10,Manchester City WFC,746,['1c9d520c-fa96-47f2-b66e-3c558b441242'],17,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:17.422,Pass,
,,,,,,,,,,,,,,,,1.789423,,,,,,,,,7993ead8-97ea-481d-aa60-888fa4cf6ed8,151,,,"[41.4, 28.2]",3775658,3,,,,1.7294515,,Right Foot,,,"[38.6, 45.7]",,Ground Pass,,17.722584,,,Stephanie Houghton,10185.0,,,,,,,1,From Throw In,Abby Dahlkemper,5081.0,Left Center Back,10,Manchester City WFC,746,['629ec594-6cf8-4193-806b-a110a46f8031'],19,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:19.691,Pass,
,,,,,,,,,,,,,,,,1.814552,,,,,,,,,b6e2ca5d-15d5-42b2-99da-81635ff04c8e,154,,,"[39.3, 47.8]",3775658,3,,,,-2.8051612,,Right Foot,,,"[21.0, 41.4]",,Ground Pass,,19.38685,,,Ellie Roebuck,4637.0,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,10,Manchester City WFC,746,['275b3e73-491f-4230-b287-8ce16465ccf0'],25,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:25.156,Pass,
,,,,,,,,,,,,,,,,1.255571,,,,,,,,,60af5e4c-a826-4182-a8c5-59c3e823152f,157,,,"[26.9, 30.7]",3775658,3,,,,-1.1988449,,Right Foot,,,"[34.0, 12.5]",,Ground Pass,,19.535864,,,Abby Dahlkemper,5081.0,,,,,,,1,From Throw In,Ellie Roebuck,4637.0,Goalkeeper,10,Manchester City WFC,746,['6ea7795c-e6b9-4644-aed4-428938dcf680'],28,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:28.850,Pass,
,,,,,,,,,,,,,,,,1.412747,,,,,,,,,2b2021dd-b6cb-4c34-a43b-1f256228fd4e,160,,,"[33.1, 9.9]",3775658,3,,,,-0.4005735,,Right Foot,,,"[52.7, 1.6]",,Ground Pass,,21.284971,,,Alex Greenwood,10252.0,,,,,,,1,From Throw In,Abby Dahlkemper,5081.0,Left Center Back,10,Manchester City WFC,746,['5512a40f-a493-4f8a-8137-c6325cae8501'],31,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:31.206,Pass,
,,,,,,,,,,,,,,,,0.84398,,,,,,,,,3dc3061d-7362-4c06-b1cc-88bceccf0264,163,,,"[54.1, 10.6]",3775658,3,,,,2.3281643,,Left Foot,,,"[48.9, 16.1]",,Ground Pass,,7.569016,,,Caroline Weir,10188.0,,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Back,10,Manchester City WFC,746,['2e6c05af-6914-4cab-a738-571dc2e7f51b'],34,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:34.359,Pass,
,,,,,,,,,,,,,,,,1.698893,,,,,,,,,3303da6d-577a-48db-889b-ffb74874b675,167,,,"[44.4, 8.5]",3775658,3,,,,-2.7957766,,Right Foot,,,"[30.8, 3.6]",,Ground Pass,,14.455794,,,Abby Dahlkemper,5081.0,,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,10,Manchester City WFC,746,"['64df765a-8dac-406c-8213-c7a26c6a803b', 'c1f91692-08b5-4dd2-ad0e-638401612d88']",36,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:36.637,Pass,True
,,,,,,,,,,,,,,,,0.745429,,,,,,,,,fa60bd76-8c02-4ef5-b463-376b471ce823,170,,,"[32.4, 4.2]",3775658,3,,,,0.5880026,,Right Foot,,,"[37.8, 7.8]",,Ground Pass,,6.489992,,,Caroline Weir,10188.0,,,,,,,1,From Throw In,Abby Dahlkemper,5081.0,Left Center Back,10,Manchester City WFC,746,['2263d03b-6d68-450e-b883-440b5fea3bdf'],38,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:38.370,Pass,
,,,,,,,,,,,,,,,,2.75172,,,,,,,,,013c32c2-5e61-4de1-9a6d-2ed447bc801b,174,,,"[37.8, 7.3]",3775658,3,,,,2.4604464,,Right Foot,,,"[5.6, 33.4]",,Ground Pass,,41.449368,,,Ellie Roebuck,4637.0,,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,10,Manchester City WFC,746,"['0eac3635-5ce5-4b26-b938-31cb9791fbf9', '897e9452-d341-4642-ae00-8de236212f4f']",40,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:40.297,Pass,True
,,,,,,,,,,,,,,,,1.960794,,,,,,,,,d14b7518-524a-47aa-a214-4cb5e9da3927,177,,,"[4.2, 34.1]",3775658,3,,,,1.323578,,Right Foot,,,"[9.5, 55.1]",,Ground Pass,,21.658485,,,Stephanie Houghton,10185.0,,,,,,,1,From Throw In,Ellie Roebuck,4637.0,Goalkeeper,10,Manchester City WFC,746,['c9380451-b058-4daa-970f-fed05f59f51d'],43,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:43.986,Pass,
,,,,,,,,,,,,,,,,1.331431,,,,,,,,,2b84d032-9367-4f15-a4e5-b15d379551af,179,,,"[9.5, 55.1]",3775658,3,,,,-1.819759,,Right Foot,,,"[5.0, 37.4]",,Ground Pass,,18.263077,,,Ellie Roebuck,4637.0,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,10,Manchester City WFC,746,['4d508f60-8eca-4d39-b72e-af6adc99b96d'],45,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:45.947,Pass,
,,,,,,,,,,,,,,,,2.808614,,,,,,,,,371d41cc-c432-4f5d-b55b-38769163ac91,183,,,"[5.9, 35.9]",3775658,3,,,,-0.6792692,,Right Foot,,,"[38.1, 9.9]",,High Pass,,41.38647,,Incomplete,Alex Greenwood,10252.0,,,,,,,1,From Throw In,Ellie Roebuck,4637.0,Goalkeeper,10,Manchester City WFC,746,"['0c779e2f-6472-4148-91ae-f2fbe40e3ff5', '6f0fc620-3819-4039-bf37-80c19ee3b62b']",48,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:48.783,Pass,
,,,,,,,,,,,,,,,,1.819002,,,,,,,,,4b19784d-6a6c-4624-af27-4efb48d732f0,189,,,"[27.2, 23.0]",3775658,3,,,,2.5841224,,Left Foot,,,"[3.3, 37.9]",,Ground Pass,,28.164162,,,Ellie Roebuck,4637.0,,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Back,10,Manchester City WFC,746,['67b46929-0934-447e-90d7-ca84a55c1779'],57,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:57.113,Pass,
,,,,,,,,,,,,,,,,1.147814,,,,,,,,,47b9ca5d-97f2-4b31-ae41-c63597a7a32b,192,,,"[3.5, 42.5]",3775658,4,,,,1.2822089,,Right Foot,,,"[7.3, 55.3]",,Ground Pass,,13.352154,,,Stephanie Houghton,10185.0,,,,,,,1,From Throw In,Ellie Roebuck,4637.0,Goalkeeper,10,Manchester City WFC,746,['bd15bee0-4cd9-4ad0-97fc-f7b3ca5441eb'],0,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:00.477,Pass,
,,,,,,,,,,,,,,,,1.982569,,,,,,,,,3f8e7f8b-4c9a-4410-b2ca-9996284b0786,195,,,"[22.5, 60.5]",3775658,4,,,,-2.1231725,,Right Foot,,,"[8.2, 37.3]",,Ground Pass,,27.253073,,,Ellie Roebuck,4637.0,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,10,Manchester City WFC,746,['ace6a9e7-bf32-435b-8c57-9b7904b15ee6'],9,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:09.331,Pass,
,,,,,,,,,,,,,,,,1.291107,,,,,,,,,3e9fd9c0-0cb5-4e21-b8e1-23ae1d29b432,198,,,"[12.8, 29.3]",3775658,4,,,,-0.9192091,,Right Foot,,,"[26.3, 11.6]",,Ground Pass,,22.260727,,,Abby Dahlkemper,5081.0,,,,,,,1,From Throw In,Ellie Roebuck,4637.0,Goalkeeper,10,Manchester City WFC,746,['266adfb9-35a1-4159-b308-385fcfcaa2dc'],13,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:13.529,Pass,
,,,,,,,,,,,,,,,,1.351708,,,,,,,,,e9361b96-0a88-4f54-8773-0b70e1fae8b7,202,,,"[37.6, 7.3]",3775658,4,,,,-0.11012952,,Left Foot,,,"[58.4, 5.0]",,Ground Pass,,20.926777,,Incomplete,Lauren Hemp,15555.0,,,,,,,1,From Throw In,Abby Dahlkemper,5081.0,Left Center Back,10,Manchester City WFC,746,"['272959f5-bb37-4707-944b-96fb2740ad56', '35da405f-37b6-43ff-b5de-b99afcc024da', '85415f15-6680-4507-88a2-a2af98cc4663']",17,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:17.812,Pass,True
,,,,,,,,,,,,,,,,1.074431,,,,,,,,,4e46212a-64bb-48cf-b487-ac740ef3a296,206,,,"[68.1, 72.8]",3775658,4,,,,-0.097726904,,Right Foot,,,"[78.3, 71.8]",,Ground Pass,,10.248902,,,Christen Annemarie Press,6817.0,,,,,,,1,Regular Play,Maria Thorisdottir,4636.0,Right Back,11,Manchester United,1475,['70484215-80e3-469b-92f5-92d197590118'],20,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:20.432,Pass,
,,,,,,,,,,,,,,,,1.306227,,,,,,,,,e50333a0-e6ed-48e9-b774-97eaf2584004,210,,,"[69.0, 73.5]",3775658,4,,,,3.0557823,,Right Foot,,,"[50.4, 75.1]",,Ground Pass,,18.66869,,,Amy Turner,31533.0,,,,,,,1,Regular Play,Christen Annemarie Press,6817.0,Center Forward,11,Manchester United,1475,"['19858656-c0e5-4fe8-b1c5-9c65721b84ee', 'd50e9541-abf2-4a43-9d19-ae97b90f8c31']",24,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:24.446,Pass,True
,,,,,,,,,,,,,,,,3.634225,,,,,,,,,0cfcb06c-7d8d-41c5-8c10-b61975f2e195,214,,,"[51.5, 75.6]",3775658,4,,,,-2.5797582,,Right Foot,,,"[21.0, 56.4]",,Ground Pass,,36.040115,,,Mary Alexandra Earps,31538.0,,,,,,,1,Regular Play,Amy Turner,31533.0,Right Center Back,11,Manchester United,1475,"['a739ba54-19e0-4b46-a8f7-9f6fe3adfe93', 'aafefd8b-3d37-4de5-8fd6-cde4efb45729']",26,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:26.487,Pass,True
,,,,,,,,,,,,,,,,2.0321,,,,,,,,,5928cffe-0eb2-4812-b1ea-2232bc298428,217,,,"[22.5, 53.9]",3775658,4,,,,-1.4247841,,Right Foot,,,"[26.5, 26.7]",,Ground Pass,,27.492544,,,Millie Turner,31536.0,,,,,,,1,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,11,Manchester United,1475,['308501f8-a96f-48b4-9819-e52735447176'],31,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:31.538,Pass,
,,,,,,,,,,,,,,,,1.303085,,,,,,,,,a0d07a70-ad25-49f0-853f-0dd10fd22933,220,,,"[26.5, 26.7]",3775658,4,,,,-0.096473776,,Right Foot,,,"[42.0, 25.2]",,Ground Pass,,15.572412,,,Katie Zelem,31540.0,,,,,,,1,Regular Play,Millie Turner,31536.0,Left Center Back,11,Manchester United,1475,['29da4771-2c57-4dda-a362-fc1cbca6a4d4'],34,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:34.602,Pass,
,,,,,,,,,,,,,,,,0.79894,,,,,,,,,544fc74b-0e06-4264-a47a-5b4e81c00e4a,223,,,"[42.0, 25.2]",3775658,4,,,,-1.0636978,,Right Foot,,,"[47.5, 15.3]",,Ground Pass,,11.325193,,Incomplete,Ona Batlle Pascual,46639.0,,,,,,,1,Regular Play,Katie Zelem,31540.0,Right Center Midfield,11,Manchester United,1475,"['a09fa541-8875-4658-96a2-23cdcacb1a80', 'a3e03aa9-0bdd-4c09-b5c0-4fb2b6b51297']",36,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:36.055,Pass,
,,,,,,,,,,,,,,,,0.732381,,,,,,,,,64f3ad84-1df3-4425-b9c4-d705a286fe36,227,,,"[78.1, 65.0]",3775658,4,,,,-2.161509,,Right Foot,,,"[72.4, 56.5]",,Ground Pass,,10.234256,,,Keira Walsh,4658.0,,,,,,,1,Regular Play,Chloe Kelly,15570.0,Right Wing,11,Manchester United,1475,['fb3e32f7-2eee-4de8-a1dd-04b4c9b74716'],37,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:37.567,Pass,
,,,,,,,,,,,,,,,,0.836729,,,,,,,,,8b447a40-3647-476c-88ac-b29e43a5471d,238,,,"[44.0, 15.6]",3775658,4,True,,,-0.9156096,,Right Foot,,,"[51.3, 6.1]",,Ground Pass,,11.980818,,,Leah Galton,31539.0,,,,,,Free Kick,1,From Free Kick,Katie Zelem,31540.0,Right Center Midfield,12,Manchester United,1475,['442e46ac-fdf8-4f35-9593-8a617690b83b'],47,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:47.899,Pass,
,,,,,,,,,,,,,,,,0.763126,,,,,,,,,e0142b39-e854-43a4-8a48-67f6306ec60a,247,,,"[51.6, 59.1]",3775658,4,,,,1.2449973,,Right Foot,,,"[54.1, 66.5]",,Ground Pass,,7.8108897,,,Keira Walsh,4658.0,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,13,Manchester City WFC,746,"['4dfc4790-998c-4c89-bf9c-c0a52c2bd1bb', 'd82ed01a-66ac-43cf-9b6c-11036c48c1d8']",55,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:55.388,Pass,True
,,,,,,,,,,,,,,,,1.120615,,,,,,,,,01976bdd-e2da-42d1-9a62-732b678a8809,250,,,"[55.1, 68.8]",3775658,4,,,,0.47052035,,Right Foot,,,"[66.7, 74.7]",,Ground Pass,,13.014223,,,Chloe Kelly,15570.0,,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,13,Manchester City WFC,746,"['661dc411-b9fe-483a-9426-76fd8874e9c4', 'd82ed01a-66ac-43cf-9b6c-11036c48c1d8']",57,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:57.134,Pass,True
,,,,,,,,,,,,,,,,0.959756,,,,,,,,,ec34dc3d-d3ba-44c9-9882-d489fddea16e,263,,,"[54.1, 67.7]",3775658,5,,,,-2.6911023,,Right Foot,,,"[38.8, 60.3]",,Ground Pass,,16.995588,,,Lucy Bronze,10178.0,,,,,,,1,Regular Play,Chloe Kelly,15570.0,Right Wing,13,Manchester City WFC,746,['663df143-76ab-4d24-a61b-2f613fc23256'],9,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:09.896,Pass,
,,,,,,,,,,,,,,,,1.967741,,,,,,,,,c23f0967-12e8-441a-a122-1d69311a2ada,266,,,"[39.2, 57.5]",3775658,5,,,,-2.1577816,,Right Foot,,,"[24.1, 34.8]",,Ground Pass,,27.263529,,,Stephanie Houghton,10185.0,,,,,,,1,Regular Play,Lucy Bronze,10178.0,Right Back,13,Manchester City WFC,746,['a79b0a06-9906-4bf3-8aec-82c813163492'],12,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:12.163,Pass,
,,,,,,,,,,,,,,,,1.368845,,,,,,,,,eb2e799c-9e83-417c-90da-857ad800f4dd,269,,,"[25.8, 30.3]",3775658,5,,,,-1.0144361,,Right Foot,,,"[38.3, 10.2]",,Ground Pass,,23.669811,,,Abby Dahlkemper,5081.0,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,13,Manchester City WFC,746,['ded4dfe6-1c67-4083-9615-8f9ea4eb31b1'],15,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:15.644,Pass,
,,,,,,,,,,,,,,,,1.552114,,,,,,,,,70a7cd03-da89-46bb-be74-64594a211046,273,,,"[37.8, 9.4]",3775658,5,,,,0.34174788,,Left Foot,,,"[52.7, 14.7]",,Ground Pass,,15.81455,,Incomplete,Caroline Weir,10188.0,,,,,,,1,Regular Play,Abby Dahlkemper,5081.0,Left Center Back,13,Manchester City WFC,746,"['18b2e831-1039-456d-b081-5083dcfb6ece', '7364ff68-2f9d-479d-a792-d63b06a76220', 'd53f1f03-ac23-4cc9-8595-d0c77028e8fd']",18,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:18.701,Pass,True
,,,,,,,,,,,,,,,,1.458401,,,,,,,,,c66c0026-7b37-45de-b2b1-1224b614d575,278,,,"[70.9, 61.9]",3775658,5,,,,-1.8468041,,Left Foot,,,"[66.0, 44.6]",,Ground Pass,,17.980545,,,Katie Zelem,31540.0,,,,,,,1,Regular Play,Hayley Ladd,19501.0,Left Center Midfield,13,Manchester City WFC,746,"['0d0dc9f3-e9ce-4fa7-9846-f090b842cfc1', '1f3cf5e2-852b-43b3-be2b-b1dd39bc1705']",22,,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:22.164,Pass,True
,,,,,,,,,,,,,,,,1.278034,,,,,,,,,6881d9be-6e2d-4d6f-a097-a0c26d488444,282,,,"[67.8, 44.9]",3775658,5,,,,-0.57907426,,Right Foot,,,"[86.0, 33.0]",,Ground Pass,,21.745115,,Incomplete,Leah Galton,31539.0,,,,,,,1,Regular Play,Katie Zelem,31540.0,Right Center Midfield,13,Manchester City WFC,746,"['4b24649d-289e-4fe1-a9e6-fae1d04ca5e1', 'b1687445-bb37-4f44-9418-b7610e688443', 'ec62026f-d61d-49be-8b02-beaadbfcd8d4']",24,,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:24.416,Pass,True
,,,,,,,,,,,,,,,,2.005822,,,,,,,,,ae4a387d-561a-462c-9b1a-0b508eecb834,286,,,"[56.5, 55.0]",3775658,5,,,,0.64411384,,Left Foot,,,"[82.6, 74.6]",,Ground Pass,,32.640007,,,Chloe Kelly,15570.0,,,,,,,1,Regular Play,Lucy Bronze,10178.0,Right Back,13,Manchester City WFC,746,['750e1fda-ff93-40ca-b342-784689da956d'],29,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:29.417,Pass,
,,,,,,,,,,,,,,,,0.967126,,,,,,,,,0fd8a574-a8c3-47f7-ae80-5c128a02c2ef,289,,,"[83.1, 74.8]",3775658,5,,,,-2.3513637,,Right Foot,,,"[72.8, 64.4]",,Ground Pass,,14.637281,,,Lucy Bronze,10178.0,,,,,,,1,Regular Play,Chloe Kelly,15570.0,Right Wing,13,Manchester City WFC,746,['5236f1b6-47de-4302-8028-b810613d3d1e'],32,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:32.727,Pass,
,,,,,,,,,,,,,,,,1.27282,,,,,,,,,a2f57e7a-7903-457d-a4c1-3fc63d624019,292,,,"[72.6, 62.2]",3775658,5,,,,0.83437854,,Left Foot,,,"[82.3, 72.9]",,Ground Pass,,14.442299,,,Chloe Kelly,15570.0,,,,,,,1,Regular Play,Lucy Bronze,10178.0,Right Back,13,Manchester City WFC,746,['5b15ca5e-f928-4b15-b52b-895d2d4b0cee'],35,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:35.802,Pass,
,,,,,,,,,,,,,,,,2.02784,,,,,,,,,e3f013d7-7802-48d0-bd2e-de57af58d445,295,,,"[78.1, 72.8]",3775658,5,,,,-2.8464208,,Right Foot,,,"[48.5, 63.8]",,Ground Pass,,30.938002,,,Stephanie Houghton,10185.0,,,,,,,1,Regular Play,Chloe Kelly,15570.0,Right Wing,13,Manchester City WFC,746,['a326a084-ec68-4b8b-b068-c56b38e6d43b'],39,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:39.092,Pass,
,,,,,,,,,,,,,,,,2.966383,,,,,,,,,64f31946-eca0-46eb-8db4-8e9dfc37e6a0,298,,,"[58.1, 53.4]",3775658,5,,,,-0.748732,,Right Foot,,,"[90.6, 23.2]",,High Pass,,44.365414,,Incomplete,Lauren Hemp,15555.0,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,13,Manchester City WFC,746,"['31f1c79a-9771-4526-95f3-fe32298ac1b0', 'add8bcb2-d58f-4eb5-baf6-09e921418d05']",47,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:47.443,Pass,
,,,,,,,,,,,,,,,,1.682197,,,,,,,,,31f1c79a-9771-4526-95f3-fe32298ac1b0,300,,,"[29.5, 56.9]",3775658,5,,,,0.9442689,,Head,,,"[37.1, 67.4]",,High Pass,,12.961867,,,Ella Toone,31534.0,,,,,,Recovery,1,Regular Play,Maria Thorisdottir,4636.0,Right Back,14,Manchester United,1475,"['64f31946-eca0-46eb-8db4-8e9dfc37e6a0', '7a31bc65-605c-4ec0-9265-49f576cb3810']",50,,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:50.410,Pass,
,,,,,,,,,,,,,,,,2.063806,,,,,,,,,764918f1-9daa-495a-8666-9eb870e994ab,305,,,"[37.6, 52.0]",3775658,5,,,,-0.77234405,,Right Foot,,,"[57.0, 33.1]",,Ground Pass,,27.084497,,,Leah Galton,31539.0,,,,,,,1,Regular Play,Ella Toone,31534.0,Right Wing,14,Manchester United,1475,"['1dbe66c9-7dfc-46dd-8793-03404ed1f985', '527d9df0-2d09-4ce8-ba60-f3ec0831d611']",56,,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:56.196,Pass,True
,,,,,,,,,,,,,,,,0.64822,,,,,,,,,a4e59882-df58-4894-aa59-901e2e2e0d7f,308,,,"[58.4, 33.8]",3775658,5,,,,2.3858888,,Left Foot,,,"[53.2, 38.7]",,Ground Pass,,7.1449285,,,Jackie Groenen,10654.0,,,,,,,1,Regular Play,Leah Galton,31539.0,Left Wing,14,Manchester United,1475,"['a52ea90a-b6d7-4800-8b75-91a2668be09b', 'b3183f1f-c7a6-412e-a7f7-a3ddf105336e']",58,,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:58.260,Pass,True
,,,,,,,,,,,,,,,,2.055411,,,,,,,,,772a4fca-d045-4bac-80ec-0840daccbe86,312,,,"[58.8, 32.3]",3775658,6,,,,-1.1928918,,Right Foot,,,"[66.7, 12.4]",,Ground Pass,,21.410746,,,Ona Batlle Pascual,46639.0,,,,,,,1,Regular Play,Jackie Groenen,10654.0,Center Attacking Midfield,14,Manchester United,1475,['96cc36f5-9522-47dc-b4a4-9c39037e833f'],1,,,,,,,,,,,,,,,,,,Manchester United,1475,00:06:01.770,Pass,
,,,,,,,,,,,,,,,,3.765818,,,,,,,,,7efd53c9-d8f5-4b95-8be2-bfb56e63b1a5,315,,,"[75.2, 14.4]",3775658,6,,,,0.27537665,,Right Foot,,,"[115.9, 25.9]",,Ground Pass,,42.2935,,Incomplete,Ella Toone,31534.0,,,,Through Ball,True,,1,Regular Play,Ona Batlle Pascual,46639.0,Left Back,14,Manchester United,1475,"['1a7a4d59-d54e-49fb-a2ca-667480017a40', 'b384e6fc-fa3b-4ac5-b18f-581599e163b7']",5,,,,,,,,,,,,,,,,,,Manchester United,1475,00:06:05.142,Pass,
,,,,,,,,,,,,,,,,1.685152,,,,,,,,,8c96bf73-39eb-4f64-9da9-a397c58ef3f7,318,,,"[8.0, 52.3]",3775658,6,True,,,0.43919596,,Right Foot,,,"[22.9, 59.3]",,Ground Pass,,16.462381,,,Stephanie Houghton,10185.0,,,,,,,1,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,15,Manchester City WFC,746,['d6f5be55-62ba-4eea-87fb-f26a04524305'],15,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:06:15.009,Pass,
,,,,,,,,,,,,,,,,1.748812,,,,,,,,,970978b2-6c82-49f6-9781-e6446ea93448,320,,,"[28.3, 44.2]",3775658,6,,,,-1.6534104,,Right Foot,,,"[25.7, 12.8]",,Ground Pass,,31.50746,,,Abby Dahlkemper,5081.0,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,15,Manchester City WFC,746,['5f07d748-ce5f-4a54-a9e3-dacd0b3e9f7e'],20,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:06:20.930,Pass,
,,,,,,,,,,,,,,,,2.257782,,,,,,,,,3605d867-8e31-44c9-af33-22d638dfe622,323,,,"[27.9, 15.1]",3775658,6,,,,1.6229877,,Left Foot,,,"[25.8, 55.3]",,Ground Pass,,40.254814,,,Stephanie Houghton,10185.0,,,True,,,,1,Regular Play,Abby Dahlkemper,5081.0,Left Center Back,15,Manchester City WFC,746,['4ab49e29-7653-4225-8e69-3f4fb9699391'],24,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:06:24.226,Pass,
