bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.156546,,,,,,,,,,,,,51590032-083d-4546-8a7d-9f848af8e48d,133,,"[86.7, 55.0]",3825855,3,,,,,-1.9357736,,Right Foot,,,"[69.2, 9.2]",,Ground Pass,,49.02948,,,Juan Francisco García García,26023.0,,,True,,,,1,Regular Play,José Antonio García Rabasco,24149.0,Right Defensive Midfield,9,Levante UD,221,['0b89f842-a911-4194-8238-43a143fe44af'],51,,,,,,,,,,,,,,,,,Levante UD,221,00:03:51.886,Pass,
,,,,,,,,,,,,,,,,1.06593,,,,,,,,,,,,,34698488-620c-4df4-886b-8646e1de7c17,136,,"[72.3, 9.2]",3825855,3,,,,,1.3375511,,Left Foot,,,"[76.6, 27.3]",,Ground Pass,,18.603764,,,José María Martín-Bejarano Serrano,23970.0,,,,,,,1,Regular Play,Juan Francisco García García,26023.0,Left Back,9,Levante UD,221,['57602e15-98c6-44fb-923f-eb3a4032618c'],55,,,,,,,,,,,,,,,,,Levante UD,221,00:03:55.510,Pass,
,,,,,,,,,,,,,,,,1.659488,,,,,,,,,,,,,424c6e48-b71f-4019-b11c-fd886348f902,138,,"[76.6, 27.3]",3825855,3,,,,,-1.8608115,,Right Foot,,,"[70.9, 8.2]",,Ground Pass,,19.932386,,,Juan Francisco García García,26023.0,,,,,,,1,Regular Play,José María Martín-Bejarano Serrano,23970.0,Left Defensive Midfield,9,Levante UD,221,['7fa76b67-542c-44bb-b390-83337dbb8eb0'],56,,,,,,,,,,,,,,,,,Levante UD,221,00:03:56.576,Pass,
,,,,,,,,,,,,,,,,1.798639,,,,,,,,,,,,,1eb79b1f-06bf-40df-b6d7-dee2a37ac406,142,,"[68.3, 12.5]",3825855,3,,,,,2.3202388,,Left Foot,,,"[54.9, 26.9]",,Ground Pass,,19.670282,,,Zouhair Feddal,6647.0,,,,,,,1,Regular Play,Juan Francisco García García,26023.0,Left Back,9,Levante UD,221,"['949815e9-8af2-4697-b6fc-1a499e868df7', 'e33b0b8b-04c3-4da4-a5c5-b8c1285de528']",58,,,,,,,,,,,,,,,,,Levante UD,221,00:03:58.692,Pass,True
,,,,,,,,,,,,,,,,2.069105,,,,,,,,,,,,,5592e030-6741-4621-98b0-0e0fdddd1c75,146,,"[50.1, 22.1]",3825855,4,,,,,1.748644,,Left Foot,,,"[43.0, 61.6]",,Ground Pass,,40.13303,,,Carl Medjani,27656.0,,,,,,,1,Regular Play,Zouhair Feddal,6647.0,Left Center Back,9,Levante UD,221,"['3cb779ef-c32a-4f69-8c26-612bf05d0517', '88cbe446-422c-4c34-8e23-1de6aaf458be']",2,,,,,,,,,,,,,,,,,Levante UD,221,00:04:02.157,Pass,True
,,,,,,,,,,,,,,,,2.537262,,,,,,,,,,,,,f9855414-e695-4c1a-8569-cbed5a5057d4,148,,"[43.0, 61.6]",3825855,4,,,,,-2.4729571,,Right Foot,,,"[14.9, 39.4]",,Ground Pass,,35.81131,,,Diego Mariño Villar,23843.0,,,,,,,1,Regular Play,Carl Medjani,27656.0,Right Center Back,9,Levante UD,221,['e3acd0a6-d5fe-41e9-b90a-c7d4eff3d5aa'],4,,,,,,,,,,,,,,,,,Levante UD,221,00:04:04.226,Pass,
,,,,,,,,,,,,,,,,1.290544,,,,,,,,,,,,,4a556a2c-36b3-4b3c-89d9-83fca40095da,151,,"[17.9, 40.6]",3825855,4,,,,,0.16514868,,Right Foot,,,"[30.5, 42.7]",,Ground Pass,,12.773801,,,José María Martín-Bejarano Serrano,23970.0,,,,,,,1,Regular Play,Diego Mariño Villar,23843.0,Goalkeeper,9,Levante UD,221,['c209a600-7aee-4bf8-91bf-25b3f0ae6e0c'],7,,,,,,,,,,,,,,,,,Levante UD,221,00:04:07.986,Pass,
,,,,,,,,,,,,,,,,1.847023,,,,,,,,,,,,,1804b401-a057-4090-b7e3-8ec47fa255b3,154,,"[30.5, 42.7]",3825855,4,,,,,2.9930353,,Right Foot,,,"[15.8, 44.9]",,Ground Pass,,14.863714,,,Diego Mariño Villar,23843.0,,,,,,,1,Regular Play,José María Martín-Bejarano Serrano,23970.0,Left Defensive Midfield,9,Levante UD,221,['a65b543e-5dd8-4789-bde1-fbc650c172ee'],9,,,,,,,,,,,,,,,,,Levante UD,221,00:04:09.319,Pass,
,,,,,,,,,,,,,,,,2.898908,,,,,,,,,,,,,a8a01baa-d854-40f8-8f5a-472f134060ca,157,,"[22.4, 48.0]",3825855,4,,,,,0.19148284,,Right Foot,,,"[74.5, 58.1]",,High Pass,,53.069954,,,Víctor Casadesús Castaño,23791.0,,,,,,,1,Regular Play,Diego Mariño Villar,23843.0,Goalkeeper,9,Levante UD,221,['93e4b854-a33a-4e7b-b9b1-c07c9483c4c6'],19,,,,,,,,,,,,,,,,,Levante UD,221,00:04:19.217,Pass,
,,,,,,,,,,,,,,,,2.43136,,,,,,,,,,,,,3f26aaa3-4fe3-46b5-a60c-dc04822ed7d6,159,,"[74.7, 58.1]",3825855,4,,,,True,-0.76134783,,,,,"[89.6, 43.9]",,High Pass,,20.58276,Incomplete,,,,,,,,,,1,Regular Play,Víctor Casadesús Castaño,23791.0,Right Center Forward,9,Levante UD,221,"['2e7aec8e-b731-4f87-98fa-30cda7e3bb29', 'de40347f-0994-4353-b88b-8af5c13da5a7']",22,,,,,,,,,,,,,,,,,Levante UD,221,00:04:22.156,Pass,True
,,,,,,,,,,True,,,,,,3.548778,,,,,,,,,,,,,2e7aec8e-b731-4f87-98fa-30cda7e3bb29,161,,"[30.5, 36.2]",3825855,4,,,,,1.7511082,,Right Foot,,,"[27.0, 55.4]",,High Pass,,19.516403,,,Roberto José Rosales Altuve,6569.0,,,,,,Interception,1,Regular Play,Raúl Albentosa Redal,6727.0,Right Center Back,10,Málaga,223,"['3f26aaa3-4fe3-46b5-a60c-dc04822ed7d6', '56eddf78-e54a-4810-94fc-0bef8f9b8ba3']",24,,,,,,,,,,,,,,,,,Málaga,223,00:04:24.587,Pass,
,,,,,,,,,,,,,,,,1.211238,,,,,,,,,,,,,42eae34d-f342-4109-8881-1b7015ef5fc7,164,,"[41.2, 76.2]",3825855,4,,,,,-0.059102684,,Right Foot,,,"[58.1, 75.2]",,Ground Pass,,16.92956,,,Juan Pablo Añor Acosta,6563.0,,,,,,,1,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,10,Málaga,223,['cc662761-216e-4400-908f-ca2194ebca0f'],31,,,,,,,,,,,,,,,,,Málaga,223,00:04:31.848,Pass,
,,,,,,,,,,,,,,,,0.691865,,,,,,,,,,,,,17ecd597-6357-4cb0-bb30-12f3cf468de6,167,,"[58.6, 75.2]",3825855,4,,,,,-2.0787697,,Left Foot,,,"[53.2, 65.5]",,Ground Pass,,11.101802,,,Pablo Fornals Malla,6764.0,,,,,,,1,Regular Play,Juan Pablo Añor Acosta,6563.0,Right Midfield,10,Málaga,223,['3e74debc-dd74-42ba-acc9-1ec43045b55c'],33,,,,,,,,,,,,,,,,,Málaga,223,00:04:33.099,Pass,
,,,,,,,,,,,,,,,,0.965231,,,,,,,,,,,,,6ea1eda6-0bd2-4d8d-8af4-984e7d872306,173,,"[46.1, 74.3]",3825855,4,,,,,-3.1332595,,Left Foot,,,"[34.1, 74.2]",,Ground Pass,,12.000417,,,Roberto José Rosales Altuve,6569.0,,,,,,Recovery,1,Regular Play,Pablo Fornals Malla,6764.0,Left Defensive Midfield,10,Málaga,223,['dc9909c7-037d-40e7-be90-9480181bfc7a'],36,,,,,,,,,,,,,,,,,Málaga,223,00:04:36.461,Pass,
,,,,,,,,,,,,,,,,4.642646,,,,,,,,,,,,,cbb0c8b2-3774-4e0c-be2d-e2e039f6bf49,181,,"[25.8, 68.8]",3825855,5,,,,,-0.052655857,,Right Foot,,,"[97.9, 65.0]",,High Pass,,72.200066,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,11,Málaga,223,['fd408b3b-32c8-4769-8234-c0907fae33ab'],54,,,,,,,,,,,,,,,,,Málaga,223,00:05:54.065,Pass,
,,,,,,,,,,,,,,,,1.015097,,,,,,,,,,,,,ad353cdb-3b8a-4a28-9808-88b6fef15403,186,,"[35.9, 13.6]",3825855,6,,,,,-0.6817707,,Right Foot,,,"[42.8, 8.0]",,Low Pass,,8.886507,Incomplete,,,,,,,,,,1,From Free Kick,José María Martín-Bejarano Serrano,23970.0,Left Defensive Midfield,11,Málaga,223,"['959b05b0-f2f9-49a4-b5cc-546c344a0349', 'f036cc39-8ad9-4cb5-a37e-066f13750c98']",0,,,,,,,,,,,,,,,,,Levante UD,221,00:06:00.096,Pass,True
,,,,,,,,,,,,,,,,1.252952,,,,,,,,,,,,,a982e1e4-57c3-4914-a807-e2dc0efdad0b,190,,"[40.2, 12.0]",3825855,6,,,,,-0.2745753,,Right Foot,,,"[54.4, 8.0]",,Ground Pass,,14.752626,,,Giuseppe Rossi,7141.0,,,,,,,1,From Free Kick,José María Martín-Bejarano Serrano,23970.0,Left Defensive Midfield,11,Málaga,223,['d2c2c210-6ba2-44d2-9e2d-dfa842953b7a'],2,,,,,,,,,,,,,,,,,Levante UD,221,00:06:02.515,Pass,
,,,,,,,,,,,,,,,,1.984758,,,,,,,,,,,,,b5783611-394e-4307-a49e-be049567632d,196,,"[66.2, 77.5]",3825855,6,,,,,-2.6943371,,Right Foot,,,"[53.9, 71.6]",,Low Pass,,13.641848,,,Raúl Albentosa Redal,6727.0,,,,,,Recovery,1,From Free Kick,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,11,Málaga,223,['b1dd17bb-836a-405b-a71b-c68e87682508'],5,,,,,,,,,,,,,,,,,Málaga,223,00:06:05.545,Pass,
,,,,,,,,,,,,,,,,2.089422,,,,,,,,,,,,,96d97574-ef9a-4fb0-afda-5009ad91d090,198,,"[53.9, 71.6]",3825855,6,,,,,-0.20411438,,Right Foot,,,"[88.2, 64.5]",,High Pass,,35.027134,Incomplete,,,,,,,,,,1,From Free Kick,Raúl Albentosa Redal,6727.0,Right Center Back,11,Málaga,223,['734517d5-fd11-4515-86e6-00f9ed228da0'],7,,,,,,,,,,,,,,,,,Málaga,223,00:06:07.530,Pass,
,,,,,,,,,,,,,,,,0.423923,,,,,,,,,,,,,b7436cbe-b1e6-4091-b34e-01c65dd5c120,202,,"[91.3, 58.7]",3825855,6,,,,,-1.6879051,,Right Foot,,,"[90.3, 50.2]",,Low Pass,,8.558621,,,Duje Čop,8419.0,,,,,,Recovery,1,From Free Kick,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,11,Málaga,223,"['1be20cb8-6033-4a2d-81e2-91cc1be75d7d', 'af901b55-8300-461e-83b2-f85ff1f50fea']",11,,,,,,,,,,,,,,,,,Málaga,223,00:06:11.568,Pass,True
,,,,,,,,,,,,,,,,1.664291,,,,,,,,,,,,,97b123b0-cc66-4f59-942c-5a6bb6bcfe7b,209,,"[120.0, 80.0]",3825855,6,,,,,-1.7148689,,Left Foot,,,"[114.4, 41.4]",,High Pass,True,39.0041,,,Miguel Torres Gómez,6878.0,,,,Inswinging,,Corner,1,From Corner,Gonzalo Castro Irizábal,6740.0,Left Midfield,12,Málaga,223,['0993e63e-a246-4247-93f6-f3a87633ff3e'],45,,,,,,,,,,,,,,,,,Málaga,223,00:06:45.902,Pass,
,,,,,,,,,,,,,,,,0.023242,,,,,,,,,,,,,b783d052-0a8e-4f32-abea-4b975fa516f2,213,,"[108.1, 36.6]",3825855,6,,,,,-1.1599451,,Head,,,"[112.5, 26.5]",,High Pass,,11.016806,Incomplete,,Federico Ricca Rostagnol,6844.0,,,,,,Recovery,1,From Corner,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,12,Málaga,223,"['2cc2ae3c-69a2-4007-baae-e8cc359f4895', '310064a5-b293-42b7-acb9-714f78fa4821']",49,,,,,,,,,,,,,,,,,Málaga,223,00:06:49.668,Pass,
,,,,,,,,,,,,,,,,1.228349,,,,,,,,,,,,,43e5872b-f476-4cc9-bffa-3d78d92da590,230,,"[72.4, 75.6]",3825855,8,,,,,-1.5074664,,Right Foot,,,"[73.7, 55.1]",,Ground Pass,,20.541178,,,José María Martín-Bejarano Serrano,23970.0,,,,,,Free Kick,1,From Free Kick,Pedro López Muñoz,6787.0,Right Back,14,Levante UD,221,['459f054c-4a7d-4a2b-9a5f-bdea6b532152'],14,,,,,,,,,,,,,,,,,Levante UD,221,00:08:14.031,Pass,
,,,,,,,,,,,,,,,,1.737925,,,,,,,,,,,,,6ee52f5b-c62d-4c4a-ab4d-877fff6a32d5,233,,"[76.6, 59.3]",3825855,8,,,,,0.6794138,,Right Foot,,,"[100.0, 78.2]",,High Pass,,30.079395,,,Mauricio Andrés Cuero Castillo,27463.0,,,,,,,1,From Free Kick,José María Martín-Bejarano Serrano,23970.0,Left Defensive Midfield,14,Levante UD,221,['f5aacf54-a420-412a-a915-a5f870b9e5fb'],16,,,,,,,,,,,,,,,,,Levante UD,221,00:08:16.802,Pass,
,,,,,,,,,,,,,,,,3.256778,,,,,,,,,,,,,ef9a6231-33c2-4e14-8846-f6c02f615687,241,,"[28.1, 9.4]",3825855,8,,,,,-0.15998457,,Left Foot,,,"[72.1, 2.3]",,High Pass,,44.56916,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,,1,From Free Kick,Gonzalo Castro Irizábal,6740.0,Left Midfield,14,Levante UD,221,['211b8fd6-0f87-4242-bc0e-f8b80fe31cb9'],22,,,,,,,,,,,,,,,,,Málaga,223,00:08:22.505,Pass,
,,,,,,,,,,,,,,,,1.101676,,,,,,,,,,,,,bee4e06a-9cc3-418e-88fa-3c0981bfe2b0,248,,"[17.2, 75.9]",3825855,8,,,,,-2.1327178,,Left Foot,,,"[8.7, 62.4]",,Ground Pass,,15.953056,,,Pedro López Muñoz,6787.0,,,,,,,1,From Free Kick,José Antonio García Rabasco,24149.0,Right Defensive Midfield,14,Levante UD,221,['4132bbf9-52f5-4802-8a16-eb9ca497a904'],30,,,,,,,,,,,,,,,,,Levante UD,221,00:08:30.597,Pass,
,,,,,,,,,,,,,,,,1.307478,,,,,,,,,,,,,c82a765a-afe6-4ea0-a4b5-ba01a5c7efbc,251,,"[8.7, 62.4]",3825855,8,,,,,1.3909428,,Left Foot,,,"[11.1, 75.6]",,Ground Pass,,13.416408,,,José Antonio García Rabasco,24149.0,,,,,,,1,From Free Kick,Pedro López Muñoz,6787.0,Right Back,14,Levante UD,221,['5ed04e7f-abf8-4de6-9944-6050228b0659'],31,,,,,,,,,,,,,,,,,Levante UD,221,00:08:31.988,Pass,
,,,,,,,,,,,,,,,,2.31244,,,,,,,,,,,,,19ed68a6-11a5-4c7e-ad0e-ea2b2eb66287,254,,"[15.1, 74.9]",3825855,8,,,,,-0.6225089,,Right Foot,,,"[56.9, 44.9]",,High Pass,,51.451336,,,Víctor Casadesús Castaño,23791.0,,,,,,,1,From Free Kick,José Antonio García Rabasco,24149.0,Right Defensive Midfield,14,Levante UD,221,['82c0b56d-f6da-4257-bcea-39e1b1b0acb3'],34,,,,,,,,,,,,,,,,,Levante UD,221,00:08:34.903,Pass,
,,,,,,,,,,,,,,,,1.195017,,,,,,,,,,,,,48263abc-0693-41a5-b71f-a0ce53938289,258,,"[56.5, 44.6]",3825855,8,,,,,1.7262877,,Right Foot,,,"[53.6, 63.1]",,Low Pass,,18.725918,,,Giuseppe Rossi,7141.0,,,,,,,1,From Free Kick,Víctor Casadesús Castaño,23791.0,Right Center Forward,14,Levante UD,221,"['f3a854c9-9064-4b7a-942d-dd0e3e2fbafc', 'f4cd133b-e11e-48d1-b865-9bb292797b16']",38,,,,,,,,,,,,,,,,,Levante UD,221,00:08:38.108,Pass,True
,,,,,,,,,,,,,,,,3.23937,,,,,,,,,,,,,17bb2db1-ef77-4793-825b-1a814461ac95,264,,"[66.7, 16.1]",3825855,8,,,,,1.9673351,,Left Foot,,,"[49.7, 56.7]",,High Pass,,44.015453,,,Ignacio Camacho Barnola,8234.0,,,True,,,,1,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Midfield,15,Málaga,223,['ded423a6-4927-4d0c-9835-7d2671a9ba30'],44,,,,,,,,,,,,,,,,,Málaga,223,00:08:44.390,Pass,
,,,,,,,,,,,,,,,,1.599997,,,,,,,,,,,,,0d716766-6688-4661-b18f-e23fd705d9fd,268,,"[49.7, 56.7]",3825855,8,,,,,-1.9640757,,Right Foot,,,"[41.9, 37.9]",,Ground Pass,,20.353868,,,Raúl Albentosa Redal,6727.0,,,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,15,Málaga,223,['b8b57c01-8386-43e3-a747-6ffb197cee96'],48,,,,,,,,,,,,,,,,,Málaga,223,00:08:48.744,Pass,
,,,,,,,,,,,,,,,,2.399999,,,,,,,,,,,,,932eabbe-a6c5-4b39-bef2-01643a60cb03,271,,"[41.9, 38.3]",3825855,8,,,,,1.3734008,,Right Foot,,,"[48.2, 69.8]",,Ground Pass,,32.12382,,,Ignacio Camacho Barnola,8234.0,,,,,,,1,Regular Play,Raúl Albentosa Redal,6727.0,Right Center Back,15,Málaga,223,['da4833e7-f49e-4c21-8310-6d182fda9f6a'],56,,,,,,,,,,,,,,,,,Málaga,223,00:08:56.157,Pass,
,,,,,,,,,,,,,,,,1.354084,,,,,,,,,,,,,6e945858-0183-4986-9009-ac1d6062c7cb,273,,"[48.2, 69.8]",3825855,9,,True,,,-0.52807444,,Right Foot,,,"[67.4, 58.6]",,Ground Pass,,22.227911,,,Raúl Albentosa Redal,6727.0,,,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,15,Málaga,223,['3ac41386-8abb-4ae2-86c3-5707697343d1'],2,,,,,,,,,,,,,,,,,Málaga,223,00:09:02.109,Pass,
,,,,,,,,,,,,,,,,2.08165,,,,,,,,,,,,,f42c816a-3050-49ed-976b-87bd73770365,275,,"[67.4, 58.6]",3825855,9,,True,,,-2.2817056,,Right Foot,,,"[45.7, 33.4]",,Ground Pass,,33.255527,,,Miguel Torres Gómez,6878.0,,,,,,,1,Regular Play,Raúl Albentosa Redal,6727.0,Right Center Back,15,Málaga,223,['2ecf1793-e9bd-49a2-b5d2-012c7758a76b'],3,,,,,,,,,,,,,,,,,Málaga,223,00:09:03.616,Pass,
,,,,,,,,,,,,,,,,1.211028,,,,,,,,,,,,,e04b4d8d-f125-4d4f-aeef-b8cd079f5e30,277,,"[51.1, 2.3]",3825855,9,,,,,1.069691,,Left Foot,,,"[62.0, 22.2]",,Ground Pass,,22.689646,,,Pablo Fornals Malla,6764.0,,,,,,,1,Regular Play,Miguel Torres Gómez,6878.0,Left Center Back,15,Málaga,223,['3c368ade-9686-4ab9-904a-709f35b5ed8a'],8,,,,,,,,,,,,,,,,,Málaga,223,00:09:08.747,Pass,
,,,,,,,,,,,,,,,,0.808318,,,,,,,,,,,,,4025c6de-2b64-465d-b465-ead40467ff1a,281,,"[63.8, 21.8]",3825855,9,,,,,0.24163046,,Right Foot,,,"[84.9, 27.0]",,Ground Pass,,21.731314,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,,1,Regular Play,Pablo Fornals Malla,6764.0,Left Defensive Midfield,15,Málaga,223,"['7c2ccb77-1eb6-4a21-9a43-d6fdf6577c42', '881c89f1-9e71-4d19-8de3-bd9b208e1589']",10,,,,,,,,,,,,,,,,,Málaga,223,00:09:10.723,Pass,True
,,,,,,,,,,,,,,,,1.750042,,,,,,,,,,,,,27950576-7005-422d-84c6-080191a4d0ef,288,,"[84.2, 26.0]",3825855,9,,,,,-1.2204821,,Right Foot,,,"[91.8, 5.2]",,High Pass,,22.144978,Incomplete,,Gonzalo Castro Irizábal,6740.0,,,,,,,1,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,15,Málaga,223,"['5d4beaee-d3f0-4c5c-ab4d-fdf857bb2685', '67f38804-8592-4c41-ac73-cbda8476d320']",12,,,,,,,,,,,,,,,,,Málaga,223,00:09:12.972,Pass,
,,,,,,,,,,,,,,,,1.496795,,,,,,,,,,,,,46beee9a-65a5-4983-bf9f-a2074d4a84c3,293,,"[27.9, 75.8]",3825855,9,,,,,-0.69473827,,Left Foot,,,"[38.7, 66.8]",,Ground Pass,,14.05845,Incomplete,,,,,,,,,,1,Regular Play,Mauricio Andrés Cuero Castillo,27463.0,Right Midfield,15,Málaga,223,['113fcc30-a7e2-49e5-8924-924913ccf417'],16,,,,,,,,,,,,,,,,,Levante UD,221,00:09:16.125,Pass,
,,,,,,,,,,,,,,,,1.498972,,,,,,,,,,,,,113fcc30-a7e2-49e5-8924-924913ccf417,294,,"[81.4, 13.3]",3825855,9,,,,,0.4241944,,Left Foot,,,"[96.9, 20.3]",,High Pass,,17.00735,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,Recovery,1,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Midfield,15,Málaga,223,"['46beee9a-65a5-4983-bf9f-a2074d4a84c3', '6e62045c-81fc-4a7f-94f4-39bc39d76506']",17,,,,,,,,,,,,,,,,,Málaga,223,00:09:17.622,Pass,
,,,,,,,,,,,,,,,,0.798055,,,,,,,,,,,,,c5891d72-9a44-420c-8208-5311c5f53a62,297,,"[96.9, 20.3]",3825855,9,,,,,2.5702553,,Right Foot,,,"[91.3, 23.9]",,Ground Pass,,6.6573267,,,Juan Pablo Añor Acosta,6563.0,,,,,,,1,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,15,Málaga,223,"['6d7fb243-4b9e-4f4d-b25f-f02aaa1608c2', 'dcc28870-4e73-48d9-8830-36b3bf01b6db']",19,,,,,,,,,,,,,,,,,Málaga,223,00:09:19.121,Pass,True
,,,,,,,,,,,,,,,,1.056764,,,,,,,,,,,,,9d9baaab-55c8-4e6b-96d0-d62fca0f2c63,301,,"[98.4, 20.3]",3825855,9,,,,,-2.7083924,,Left Foot,,,"[90.4, 16.6]",,Ground Pass,,8.814193,,,Ignacio Camacho Barnola,8234.0,,,,,,,1,Regular Play,Juan Pablo Añor Acosta,6563.0,Right Midfield,15,Málaga,223,['726934ef-29ee-4240-8f2f-3f85d9b16b5e'],22,,,,,,,,,,,,,,,,,Málaga,223,00:09:22.226,Pass,
,,,,,,,,,,,,,,,,0.141981,,,,,,,,,,,,,41a64c4c-9452-4fcd-b965-37841af92327,304,,"[109.2, 11.3]",3825855,9,,,,,1.2986504,,Left Foot,,,"[110.4, 15.6]",,Low Pass,,4.464303,Incomplete,,,,,,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,15,Málaga,223,['69a5aaef-0cdc-45ed-b968-b28403e0b8fb'],25,,,,,,,,,,,,,,,,,Málaga,223,00:09:25.828,Pass,
,,,,,,,,,,,,,,,,1.427671,,,,,,,,,,,,,5a6e92f6-a79b-4b24-88b4-a87e98bd67e0,311,,"[120.0, 0.1]",3825855,10,,,,,1.6842313,,Left Foot,,,"[116.4, 31.7]",,High Pass,,31.804401,Incomplete,True,,,,,,Outswinging,,Corner,1,From Corner,Gonzalo Castro Irizábal,6740.0,Left Midfield,16,Málaga,223,['612f63e4-0228-4cbf-944b-a8d7f9645016'],47,,,,,,,,,,,,,,,,,Málaga,223,00:10:47.357,Pass,
,,,,,,,,,,,,,,,,1.143233,,,,,,,,,,,,,fefd501e-0f64-4f38-9b14-ece3b50f9508,313,,"[111.9, 0.1]",3825855,11,,,,,1.9866081,,,,,"[108.5, 7.8]",,Low Pass,,8.417244,,,Gonzalo Castro Irizábal,6740.0,,,,,,Throw-in,1,From Throw In,Federico Ricca Rostagnol,6844.0,Left Back,17,Málaga,223,['942febb7-2fa9-4454-b1aa-6b953e3d4dfe'],4,,,,,,,,,,,,,,,,,Málaga,223,00:11:04.176,Pass,
,,,,,,,,,,,,,,,,0.756447,,,,,,,,,,,,,079a36b1-1d00-4f6f-beba-9ef570954bbc,316,,"[108.5, 7.8]",3825855,11,,,,,-1.1547319,,Left Foot,,,"[110.4, 3.5]",,Ground Pass,,4.7010636,,,Federico Ricca Rostagnol,6844.0,,,,,,,1,From Throw In,Gonzalo Castro Irizábal,6740.0,Left Midfield,17,Málaga,223,"['8ca4b397-3de0-43d3-8746-83c07fbc9133', 'b052b899-58ad-47f2-9049-bb3148ac228e']",5,,,,,,,,,,,,,,,,,Málaga,223,00:11:05.319,Pass,True
,,,,,,,,,,,,,,,,0.803549,,,,,,,,,,,,,5159fb41-e86b-4381-bed6-4a20eab3e29e,318,,"[110.4, 3.5]",3825855,11,,,,,2.9441972,,Left Foot,,,"[102.9, 5.0]",,Ground Pass,,7.648529,,,Gonzalo Castro Irizábal,6740.0,,,,,,,1,From Throw In,Federico Ricca Rostagnol,6844.0,Left Back,17,Málaga,223,['9b66d332-017c-41ba-b59b-1955c89633c8'],6,,,,,,,,,,,,,,,,,Málaga,223,00:11:06.075,Pass,
,,,,,,,,,,,,,,,,0.292279,,,,,,,,,,,,,7723bae1-afb6-4a48-adb2-0fc1a584751c,322,,"[109.0, 4.3]",3825855,11,,,,,0.99407995,,Left Foot,,,"[115.7, 14.6]",,High Pass,,12.287392,Incomplete,,,,,,,,,,1,From Throw In,Gonzalo Castro Irizábal,6740.0,Left Midfield,17,Málaga,223,['b4e47a16-4e3f-4bcc-ae57-8ba3ca446449'],9,,,,,,,,,,,,,,,,,Málaga,223,00:11:09.198,Pass,
,,,,,,,,,,,,,,,,1.869806,,,,,,,,,,,,,55ac48ea-1ccb-4d7b-8c25-cdfcdddd3d53,328,,"[6.6, 46.5]",3825855,11,,,,,0.38444853,,Drop Kick,,,"[72.1, 73.0]",,High Pass,,70.65762,,,Víctor Casadesús Castaño,23791.0,,,,,,,1,From Keeper,Diego Mariño Villar,23843.0,Goalkeeper,19,Levante UD,221,['5fe74b44-37ef-4ad1-b3cc-0e107ac22da5'],28,,,,,,,,,,,,,,,,,Levante UD,221,00:11:28.008,Pass,
,,,,,,,,,,,,,,,,1.130964,,,,,,,,,,,,,ff4489c5-6c08-4c41-8582-cfa021b61ad5,331,,"[72.1, 73.0]",3825855,11,,,,,-1.803891,,Other,,,"[68.8, 59.1]",,Low Pass,,14.286357,,,José Antonio García Rabasco,24149.0,,,,,,,1,Regular Play,Víctor Casadesús Castaño,23791.0,Right Center Forward,20,Levante UD,221,['60688456-78a6-46a4-8cb8-6b075955d1df'],29,,,,,,,,,,,,,,,,,Levante UD,221,00:11:29.909,Pass,
