50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9946a29e-c821-47f6-aa57-1a0489df5e55,3600,,,"[77.3, 10.8]",3825838,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Augusto Matías Fernández,19668.0,Center Defensive Midfield,184,Atlético Madrid,212,['a5d492b8-0a9e-40ac-b039-70aa5d37d4c9'],25,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:25.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d626e21-c018-4094-824e-e834c03e075f,3605,,,"[77.1, 69.5]",3825838,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Francisco Torres Belén,6375.0,Right Back,184,Atlético Madrid,212,['d9545546-7486-48af-902c-37777f58c274'],30,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:30.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03c943a1-4ee1-494b-ab2f-d1f0656ec5d5,3609,,,"[73.4, 63.2]",3825838,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Right Midfield,184,Atlético Madrid,212,['c450c3f9-3188-4ef4-b38b-fff1ca201482'],33,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:33.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbc6f243-4f09-4baf-818f-313c3c8ecfb8,3613,,,"[68.7, 46.1]",3825838,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Augusto Matías Fernández,19668.0,Center Defensive Midfield,184,Atlético Madrid,212,['0c897b36-0fee-4ed4-af47-2d9d43b29a25'],37,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:37.214,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,67e1b674-11d3-42cd-b6cf-282f5741b9d1,3621,,,"[48.0, 46.2]",3825838,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,184,Atlético Madrid,212,['e2a34630-ac86-48e6-8856-c9b088b494dd'],45,,,,,,,,,,,,,,,,Athletic Club,215,00:38:45.228,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d56a73d-78d5-4f54-a033-c9c1cf2a111a,3631,,,"[72.8, 54.9]",3825838,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,184,Atlético Madrid,212,['22385025-7bdb-4375-90e5-6e5aaf7bdc54'],49,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:49.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205d0fb9-715a-48b7-8ff0-0e3ae32be3f8,3634,,,"[70.0, 48.1]",3825838,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Right Midfield,184,Atlético Madrid,212,['2f11ae72-5531-4ed5-a969-bd171c83387a'],49,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:49.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9773e192-bfae-45be-b1fe-9e73a0fab647,3638,,,"[78.6, 10.2]",3825838,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Filipe Luís Kasmirski,6320.0,Left Back,184,Atlético Madrid,212,['431367d1-cff0-4721-bb82-5bdd771d59c4'],53,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:53.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d665dbb3-b121-4c9f-b0bc-81dabbdd282e,3641,,,"[107.2, 45.3]",3825838,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yannick Ferreira Carrasco,5633.0,Left Midfield,184,Atlético Madrid,212,['782f8c54-ebb8-403e-bdae-344b821103e1'],57,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:57.747,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63b26b7d-8351-46ad-b839-c82e3ca80856,3652,,,"[27.4, 73.7]",3825838,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Óscar de Marcos Arana,6649.0,Right Back,185,Athletic Club,215,['3403ebc3-a905-475d-bde4-5843dd74f4a8'],8,,,,,,,,,,,,,,,,Athletic Club,215,00:39:08.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b2dd572-8b55-498c-b368-5b1782cdbce4,3654,,,"[44.3, 66.3]",3825838,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,185,Athletic Club,215,['05ffaa3b-7c5f-4eb0-a86b-a0689e7c2647'],13,,,,,,,,,,,,,,,,Athletic Club,215,00:39:13.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0198510f-56a0-4f91-9ff6-3941933ff354,3657,,,"[69.6, 11.9]",3825838,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,185,Athletic Club,215,['10684563-580b-4f72-8974-c79883ac2a6b'],16,,,,,,,,,,,,,,,,Athletic Club,215,00:39:16.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb66da59-087d-41f2-8c90-f59a09c72434,3662,,,"[77.0, 16.0]",3825838,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,185,Athletic Club,215,"['8b410694-53bc-4693-90f7-169131340f8a', '8fca00f7-a121-4c46-ab5b-6c9d3c87a464']",24,,,,,,,,,,,,,,,,Athletic Club,215,00:39:24.985,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f71f6cc0-f383-4927-a990-65c82a9d695e,3668,,,"[68.9, 30.5]",3825838,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mikel San José Domínguez,6389.0,Left Center Back,185,Athletic Club,215,['6436c94e-90e5-461f-9673-e44b3a22870b'],27,,,,,,,,,,,,,,,,Athletic Club,215,00:39:27.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df831194-9c5d-4815-9a59-86cd4ce1e228,3671,,,"[74.1, 65.6]",3825838,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eneko Bóveda Altube,6386.0,Right Center Back,185,Athletic Club,215,['05213c32-3202-4769-948c-4e1c01dda096'],30,,,,,,,,,,,,,,,,Athletic Club,215,00:39:30.051,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ea2f6be-80f8-4c1d-b280-38c6ecf1c247,3674,,,"[108.9, 39.5]",3825838,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Borja Viguera Manzanares,23833.0,Center Forward,185,Athletic Club,215,['35ce037e-6068-404c-9fa6-ae9ab9ed59fb'],34,,,,,,,,,,,,,,,,Athletic Club,215,00:39:34.232,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd393abe-c3c8-4f03-bd13-bece47e698da,3682,,,"[79.2, 51.3]",3825838,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando José Torres Sanz,6382.0,Center Forward,187,Atlético Madrid,212,['cef703b1-8d47-4f41-a2bd-6ab6eb79bcd8'],30,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:30.469,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72918d7d-33ed-4d4a-9095-68e8156645cb,3685,,,"[64.2, 67.3]",3825838,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Right Center Midfield,187,Atlético Madrid,212,['8f3d779a-b98a-4b53-acca-17ba54ba6f9a'],33,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:33.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c41e2ae0-bdcd-4c19-9a72-1cda71345500,3688,,,"[62.9, 74.2]",3825838,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Francisco Torres Belén,6375.0,Right Back,187,Atlético Madrid,212,['1b0dba51-8154-4671-a043-5c657d04083f'],34,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:34.582,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3815ae26-c8ba-4f1e-a660-5607d1588930,3693,,,"[104.2, 69.7]",3825838,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Midfield,188,Atlético Madrid,212,['460d2395-2944-4eec-b9f3-a62192a2763a'],47,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:47.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea95fd60-c244-4ab4-bd61-8bc2fe1ca7ff,3698,,,"[18.7, 8.1]",3825838,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,188,Atlético Madrid,212,"['243db2e1-63e7-4f70-87d2-dafa019ca7ba', '6ec31963-1854-4010-8188-e3e5aad221a5']",49,,,,,,,,,,,,,,,,Athletic Club,215,00:41:49.516,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e475f554-0686-4f60-9353-a569f74f0ee4,3702,,,"[104.0, 70.5]",3825838,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Right Midfield,189,Atlético Madrid,212,['67204d42-200c-4058-8910-3b411a9db340'],4,,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:04.667,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7982596-1f78-4e6c-a3bc-6617f93bcbd1,3711,,,"[27.2, 5.9]",3825838,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Íñigo Lekue Martínez,6392.0,Left Wing,190,Athletic Club,215,['df657009-4d1c-4a46-8c94-6a5986eecda9'],8,,,,,,,,,,,,,,,,Athletic Club,215,00:42:08.296,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318c0908-7989-4710-9793-7bfcc8478dde,3714,,,"[49.7, 7.4]",3825838,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl García Escudero,6391.0,Center Attacking Midfield,191,Athletic Club,215,['3fc9c54a-5e59-4dcd-8915-50acfc5d9235'],21,,,,,,,,,,,,,,,,Athletic Club,215,00:42:21.662,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,91e52b5d-bc94-4670-8fbe-f3595ec9fead,3716,,,"[60.4, 13.9]",3825838,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Borja Viguera Manzanares,23833.0,Center Forward,191,Athletic Club,215,['e2479520-6428-49da-93e1-f007217c86d3'],22,,,,,,,,,,,,,,,,Athletic Club,215,00:42:22.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db27010f-44e2-4239-b737-b779086293d6,3719,,,"[71.1, 63.0]",3825838,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Right Center Midfield,191,Athletic Club,215,"['98158287-865d-47fe-8329-dd2564efd9f0', 'db281fc1-4ecd-4d5c-9902-f43aab2ada60']",24,,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:24.930,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be998e03-b675-44e6-900d-9949665d7709,3722,,,"[45.2, 31.4]",3825838,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,191,Athletic Club,215,['01770de5-4b3b-49e5-9591-c54d48ba1610'],26,,,,,,,,,,,,,,,,Athletic Club,215,00:42:26.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66d353e8-dfa6-457f-be38-2f820fc204d0,3726,,,"[66.6, 66.7]",3825838,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,191,Athletic Club,215,"['4c793630-1aea-42fa-83b1-86a66c42352d', '97e6a53c-b4e0-4f91-9a65-e09b58ce4865']",30,,,,,,,,,,,,,,,,Athletic Club,215,00:42:30.813,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e00957d0-330b-490c-948d-f6ed72a594b7,3734,,,"[54.4, 33.3]",3825838,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Right Center Midfield,191,Athletic Club,215,['0563673f-84dc-4e59-b86c-d2b67d80007e'],36,,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:36.844,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2916c4b3-2389-4b3b-bd18-03ae9dd58e8c,3737,,,"[77.3, 13.6]",3825838,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Midfield,191,Athletic Club,215,['302439c2-9aa4-43f1-83d2-c914a059cc6a'],41,,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:41.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abf0c602-da03-4490-919b-085175ab4002,3741,,,"[25.7, 59.2]",3825838,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eneko Bóveda Altube,6386.0,Right Center Back,191,Athletic Club,215,['ed4f51c4-81b8-4fd2-893b-21eeafdef708'],44,,,,,,,,,,,,,,,,Athletic Club,215,00:42:44.564,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f357e801-e42a-47ad-9149-9ef5a8cc8480,3744,,,"[50.7, 30.1]",3825838,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,191,Athletic Club,215,['7c6d20cf-9dd0-455b-abec-cc33938caff8'],47,,,,,,,,,,,,,,,,Athletic Club,215,00:42:47.933,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ea4a7f5-62c3-4d62-8a89-b26d44492570,3747,,,"[90.9, 73.3]",3825838,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl García Escudero,6391.0,Center Attacking Midfield,191,Athletic Club,215,['b6a87982-b0c7-41ce-b5b9-c850f555d92a'],55,,,,,,,,,,,,,,,,Athletic Club,215,00:42:55.579,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8d0b5cc-0e3c-438c-b4ed-7123b435a840,3749,,,"[42.0, 3.6]",3825838,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,192,Atlético Madrid,212,['cd411f99-971a-4e34-ade9-509ee8851008'],8,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:08.507,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3f7a91c-3ed8-4e3f-9e3a-4d84fd370ac5,3752,,,"[54.8, 4.4]",3825838,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,193,Atlético Madrid,212,['73970ed6-a183-47a9-a32a-5652c7252cd1'],21,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:21.574,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd30dfb6-6aca-418b-b15f-2fef7a850074,3754,,,"[74.1, 71.8]",3825838,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iñaki Williams Arthuer,6393.0,Right Wing,193,Atlético Madrid,212,['3690461e-9ff4-444e-9422-74afcc30802c'],23,,,,,,,,,,,,,,,,Athletic Club,215,00:43:23.787,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,13a0f09e-509d-4d0e-a692-7857b6aced6a,3756,,,"[62.3, 9.6]",3825838,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Midfield,193,Atlético Madrid,212,['bb46be04-51d7-4faa-948d-6dc358e3273b'],25,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:25.825,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9f9d038-227e-4465-8a95-62cd6839fc87,3760,,,"[64.4, 70.3]",3825838,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,194,Athletic Club,215,['9c28c454-16a4-4b3d-a60e-8b284e9f92c4'],26,,,,,,,,,,,,,,,,Athletic Club,215,00:43:26.622,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a749245c-5877-4b8e-b768-ad6290e19272,3762,,,"[67.4, 76.3]",3825838,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,194,Athletic Club,215,['4d1d3efb-d71c-4aaa-8315-4c67e8308c0d'],27,,,,,,,,,,,,,,,,Athletic Club,215,00:43:27.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd812d0f-6395-4400-b128-7065e28ec3ee,3764,,,"[57.8, 75.7]",3825838,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,194,Athletic Club,215,['83b28ef9-32c8-4fd5-b004-b3874168d17a'],27,,,,,,,,,,,,,,,,Athletic Club,215,00:43:27.981,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,248ddf4e-a583-419e-9049-282af33646d9,3772,,,"[68.7, 66.9]",3825838,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,194,Athletic Club,215,['9d4aa34d-b359-4388-9f1e-0298e464be65'],31,,,,,,,,,,,,,,,,Athletic Club,215,00:43:31.132,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c110333-e039-4996-9ff0-3070c3302eb7,3776,,,"[50.5, 6.1]",3825838,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,194,Athletic Club,215,['676935d2-a0e3-427e-81f4-481f7726e309'],32,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:32.402,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85f98b2f-ab47-450d-9b68-975e5c641f45,3780,,,"[56.5, 57.3]",3825838,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,194,Athletic Club,215,['8931fce3-550f-492e-8e3e-6856d888d34d'],33,,,,,,,,,,,,,,,,Athletic Club,215,00:43:33.935,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b38a8c1-b021-43bb-a5a2-cfc205177abe,3783,,,"[56.7, 32.9]",3825838,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,194,Athletic Club,215,['3da41825-b9da-4a8a-95d5-6a7087ee75b5'],36,,,,,,,,,,,,,,,,Athletic Club,215,00:43:36.936,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a67dcafc-8d58-480a-8035-50e18c997922,3797,,,"[88.8, 76.3]",3825838,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,194,Athletic Club,215,['96894e0f-42f6-46a6-a6ca-0f3ddcdd6251'],51,,,,,,,,,,,,,,,,Athletic Club,215,00:43:51.381,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94c9fae1-5fa3-4b78-be7d-2a11b3bcc307,3800,,,"[98.9, 50.9]",3825838,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,194,Athletic Club,215,['589e91f3-baa7-40fc-bf7e-0477ea9dedb1'],53,,,,,,,,,,,,,,,,Athletic Club,215,00:43:53.732,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,77ebbb9c-67eb-449f-b095-dbbdb39e227c,3802,,,"[106.8, 59.6]",3825838,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,194,Athletic Club,215,['4cb7776f-d023-4bb6-9137-5ffb5b4df1f3'],54,,,,,,,,,,,,,,,,Athletic Club,215,00:43:54.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12f8103b-d6aa-4e15-a244-5a7a8e94cfdc,3807,,,"[28.9, 18.3]",3825838,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,195,Atlético Madrid,212,['0319e2b9-c4e5-4cbc-9100-24acbf14079d'],57,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:57.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c608f59e-e5a3-4260-bc4d-25f33aac48f9,3810,,,"[27.7, 26.5]",3825838,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,195,Atlético Madrid,212,['7b0cf66a-7bf7-454d-8d60-8c3ad3582e79'],58,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:58.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68603441-27e7-48f0-8913-bb7a32d9e875,3814,,,"[42.2, 49.6]",3825838,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,196,Athletic Club,215,['29889576-29be-4ed0-94f1-b053446daad1'],5,,,,,,,,,,,,,,,,Athletic Club,215,00:44:05.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c7dc8c-6669-45db-a52a-c0214aa9bdfc,3817,,,"[52.7, 28.4]",3825838,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,196,Athletic Club,215,['e3f8a62a-39ef-4f7c-97af-5a48dd169b6d'],8,,,,,,,,,,,,,,,,Athletic Club,215,00:44:08.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f82d8d05-8c6a-498b-bf0d-8f5b7f31784a,3820,,,"[52.7, 43.4]",3825838,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,196,Athletic Club,215,['e9b075de-0899-4499-ba7f-ffb2b783d35c'],11,,,,,,,,,,,,,,,,Athletic Club,215,00:44:11.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62771fb3-e230-4015-b2dd-0bfb941fb143,3823,,,"[64.4, 25.0]",3825838,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,196,Athletic Club,215,['18b904e5-10cf-41ec-845f-6f0d365c897f'],16,,,,,,,,,,,,,,,,Athletic Club,215,00:44:16.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82e206a7-351b-45ac-a539-f8efdc9f1756,3826,,,"[79.8, 7.4]",3825838,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Íñigo Lekue Martínez,6392.0,Left Wing,196,Athletic Club,215,['eb8defd4-dd49-43e4-b33a-a48b27376673'],19,,,,,,,,,,,,,,,,Athletic Club,215,00:44:19.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa647c27-6f83-479b-846c-c8051dcdb73d,3829,,,"[111.3, 34.6]",3825838,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,196,Athletic Club,215,['03c1f91a-4f58-495c-8479-f9e9e7f76884'],27,,,,,,,,,,,,,,,,Athletic Club,215,00:44:27.964,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d1e08c1-d2f4-4600-9534-3416cfce3441,3841,,,"[70.0, 25.2]",3825838,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,198,Athletic Club,215,['55af0bf8-90c6-4fe6-b9a9-8ea02842a883'],3,,,,,,,,,,,,,,,,Athletic Club,215,00:45:03.728,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b8c756a-7226-4938-90df-e151e97d3d7c,3843,,,"[91.4, 75.2]",3825838,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,198,Athletic Club,215,['8e789468-14eb-41d2-a4ab-d3a12336e46a'],7,,,,,,,,,,,,,,,,Athletic Club,215,00:45:07.936,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2950ef3-7f0c-4172-a2b1-9148df7445bd,3845,,,"[100.8, 74.4]",3825838,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Viguera Manzanares,23833.0,Center Forward,198,Athletic Club,215,['998d2972-b40b-4faf-9a3f-b5b058e1a70d'],9,,,,,,,,,,,,,,,,Athletic Club,215,00:45:09.306,Ball Receipt*,
