bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.210992,,,,,,,,,,,,,,,,5b91f36c-870d-4e3a-8f75-83b951d9f354,123,,"[90.6, 70.7]",3825902,2,,,,-2.394637,,Left Foot,,,"[77.1, 58.2]",,Ground Pass,,18.398369,,,Simão Mate,27122.0,,,,,,,1,From Throw In,Víctor Casadesús Castaño,23791.0,Center Forward,7,Levante UD,221,"['11238f47-50a9-4e0a-a52b-53c1a989d4d1', '59c6aa8d-974d-4605-a171-115eec6a23bf']",38,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:38.733,Pass,True
,,,,,,,,,,,,,,,,1.43028,,,,,,,,,,,,,,,,abc052b2-b828-4dd7-9ab2-cfce03b8f3d2,126,,"[75.5, 57.0]",3825902,2,,,,-2.499028,,Right Foot,,,"[58.4, 44.2]",,Ground Pass,,21.36001,,,David Navarro Pedrós,26012.0,,,,,,,1,From Throw In,Simão Mate,27122.0,Center Defensive Midfield,7,Levante UD,221,['36afd5e4-0ed0-4977-97e2-0a64b0a2d1e6'],41,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:41.044,Pass,
,,,,,,,,,,,,,,,,2.231521,,,,,,,,,,,,,,,,00613c6c-3d2e-4776-920b-d33b97abedb8,129,,"[58.9, 41.4]",3825902,2,,,,-1.2797937,,Right Foot,,,"[71.0, 1.0]",,Low Pass,,42.173096,,,Juan Francisco García García,26023.0,,,True,,,,1,From Throw In,David Navarro Pedrós,26012.0,Left Center Back,7,Levante UD,221,['872ef620-774d-45e3-a107-80a63a22b6df'],43,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:43.375,Pass,
,,,,,,,,,,,,,,,,1.092888,,,,,,,,,,,,,,,,2dc0770a-abe1-4a31-ac3e-5eadd39019ae,133,,"[72.6, 2.6]",3825902,2,,,,0.91212845,,Left Foot,,,"[83.9, 17.2]",,Ground Pass,,18.462124,,,Rubén García Santos,23943.0,,,,,,,1,From Throw In,Juan Francisco García García,26023.0,Left Back,7,Levante UD,221,"['23cb1117-582a-49a2-befc-3496135fa9ef', '74dbe5e2-026f-4300-a3c8-3146b31d430f']",47,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:47.267,Pass,True
,,,,,,,,,,,,,,,,2.120833,,,,,,,,,,,,,,,,baeea472-13c1-4f4f-9142-bdc7f9ab9728,136,,"[82.5, 17.2]",3825902,2,,,,-0.47539204,,Left Foot,,,"[106.2, 5.0]",,Ground Pass,,26.65577,,,Juan Francisco García García,26023.0,,,,,,,1,From Throw In,Rubén García Santos,23943.0,Left Midfield,7,Levante UD,221,['670b38ca-9baf-4165-a05c-d7808b52f854'],49,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:49.224,Pass,
,,,,,,,,,,,,,,,,1.198723,,,,,,,,,,,,,,,,6e8d39dd-c7e7-4651-b3f0-d823c7dee21d,139,,"[107.1, 6.2]",3825902,2,,,,1.5874615,,Left Foot,True,,"[106.7, 30.2]",,Low Pass,,24.003334,Incomplete,,,,,,,,,,1,From Throw In,Juan Francisco García García,26023.0,Left Back,7,Levante UD,221,['c1d75e76-a353-410a-b3b2-a5828979d3c2'],51,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:51.539,Pass,
,,,,,,,,,,,,,,,,1.039848,,,,,,,,,,,,,,,,72344c31-73e1-44c0-ba5b-f24f82c38b2d,144,,"[36.2, 65.4]",3825902,2,,,,-0.17324567,,Right Foot,,,"[48.2, 63.3]",,Ground Pass,,12.182364,,,Javier Guerra Rodríguez,11542.0,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,8,Rayo Vallecano,360,['25bd3c34-2037-4610-96bb-8ea02800319b'],56,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:56.045,Pass,
,,,,,,,,,,,,,,,,0.687394,,,,,,,,,,,,,,,,5cf6a147-778e-4bad-97f0-9f500921d030,147,,"[53.2, 46.5]",3825902,3,,,,-1.6531782,,Right Foot,,,"[52.3, 35.6]",,Ground Pass,,10.937093,,,Jozabed Sánchez Ruiz,6852.0,,,,,,,1,Regular Play,Javier Guerra Rodríguez,11542.0,Center Forward,8,Rayo Vallecano,360,['40ca95af-c1a5-42be-8e57-c36cd9df22d1'],0,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:00.442,Pass,
,,,,,,,,,,,,,,,,1.437723,,,,,,,,,,,,,,,,e854fe44-4d4c-413d-a8ba-19ba5e8b4528,150,,"[45.9, 37.3]",3825902,3,,,,1.6836481,,Right Foot,,,"[42.5, 67.3]",,Ground Pass,,30.192053,,,Joaquín José Marín Ruiz,24138.0,,,,,,,1,Regular Play,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,8,Rayo Vallecano,360,['2c9aea5e-2014-4827-815e-13816ab37eba'],2,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:02.872,Pass,
,,,,,,,,,,,,,,,,0.890995,,,,,,,,,,,,,,,,01a691d9-a3c5-4de0-8fb9-99d20cb33855,153,,"[43.5, 68.1]",3825902,3,,,,-0.6310794,,Right Foot,,,"[48.7, 64.3]",,Ground Pass,,6.440497,,,Roberto Trashorras Gayoso,26848.0,,,,,,,1,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,8,Rayo Vallecano,360,['cfc4e731-7c28-459b-924f-1a60f676944e'],4,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:04.888,Pass,
,,,,,,,,,,,,,,,,1.658088,,,,,,,,,,,,,,,,37f65124-c20e-4130-83d2-a5c0f5f119d9,156,,"[62.7, 68.3]",3825902,3,,,,0.4476632,,Right Foot,,,"[85.4, 79.2]",,Ground Pass,,25.181343,,,Pablo Hernández Domínguez,4711.0,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,8,Rayo Vallecano,360,['6957d54b-34c2-4d64-b2e0-b07e5a01d351'],9,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:09.132,Pass,
,,,,,,,,,,,,,,,,2.046289,,,,,,,,,,,,,,,,cd2e5116-f709-4659-98d7-1fb6414e0e47,159,,"[97.4, 77.0]",3825902,3,,,,-1.3371614,,Right Foot,True,,"[107.3, 35.4]",,Low Pass,,42.761784,Incomplete,,,,,,True,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,8,Rayo Vallecano,360,['55bcfd8c-b61a-43f3-b3af-d92334f44d50'],12,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:12.308,Pass,
,,,,,,,,,,,,,,,,1.396787,,,,,,,,,,,,,,,,93d2801f-1f0a-494b-926c-ee40ee25c97f,161,,"[62.2, 80.0]",3825902,3,,,,-1.6015558,,,,,"[62.0, 73.5]",,Low Pass,,6.503076,,,Roberto Trashorras Gayoso,26848.0,,,,,,Throw-in,1,From Throw In,Joaquín José Marín Ruiz,24138.0,Right Back,9,Rayo Vallecano,360,['546c74b4-2e52-4b34-aead-d48f942dd3b2'],21,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:21.649,Pass,
,,,,,,,,,,,,,,,,2.554327,,,,,,,,,,,,,,,,6f1117b3-12b4-4027-906b-9dc33a040267,164,,"[62.0, 64.7]",3825902,3,,,,-1.8947351,,Right Foot,,,"[48.2, 23.6]",,Ground Pass,,43.35493,,,Roberto Román Triguero,6914.0,,,True,,,,1,From Throw In,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,9,Rayo Vallecano,360,['4b766b44-bcc9-470b-bfd0-ad30603b96fd'],24,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:24.487,Pass,
,,,,,,,,,,,,,,,,1.684111,,,,,,,,,,,,,,,,30916bdb-914e-4b01-b1ca-30fc7ab5b255,167,,"[49.1, 23.8]",3825902,3,,,,-0.83891845,,Right Foot,,,"[65.0, 6.1]",,Ground Pass,,23.792856,,,José Ignacio Martínez García,11298.0,,,,,,,1,From Throw In,Roberto Román Triguero,6914.0,Left Center Back,9,Rayo Vallecano,360,['afe925c8-4bfe-44b1-b094-9e433a05c166'],27,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:27.213,Pass,
,,,,,,,,,,,,,,,,1.706249,,,,,,,,,,,,,,,,7e20035e-ce3e-4e7d-a6fb-2e34b5d0d3ae,170,,"[63.8, 10.1]",3825902,3,,,,2.5158412,,Left Foot,,,"[50.1, 20.0]",,Ground Pass,,16.902662,,,Roberto Román Triguero,6914.0,,,,,,,1,From Throw In,José Ignacio Martínez García,11298.0,Left Back,9,Rayo Vallecano,360,['6ddd8d69-4e24-482b-8f87-10610983acc0'],30,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:30.586,Pass,
,,,,,,,,,,,,,,,,1.282301,,,,,,,,,,,,,,,,36ad3af8-9414-4022-b486-b4c6621bd947,173,,"[49.1, 22.9]",3825902,3,,,,1.3446088,,Right Foot,,,"[54.6, 46.8]",,Ground Pass,,24.524681,,,Roberto Trashorras Gayoso,26848.0,,,,,,,1,From Throw In,Roberto Román Triguero,6914.0,Left Center Back,9,Rayo Vallecano,360,['04bc1f1f-6dc8-41c9-b512-90e5bc4863f6'],33,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:33.018,Pass,
,,,,,,,,,,,,,,,,2.47423,,,,,,,,,,,,,,,,c46c91de-db59-4530-b7b0-ecd03575c77a,176,,"[59.8, 49.6]",3825902,3,,,,0.649738,,Right Foot,,,"[98.1, 78.7]",,High Pass,,48.100937,,,Joaquín José Marín Ruiz,24138.0,,,,,,,1,From Throw In,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,9,Rayo Vallecano,360,['3bf5a4af-17ee-4b65-9b57-4c251dffe6f6'],37,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:37.375,Pass,
,,,,,,,,,,,,,,,,2.678577,,,,,,,,,,,,,,,,f0048f20-9bd9-44ca-b33b-705c96dcff67,179,,"[99.0, 76.8]",3825902,3,,,,-1.184181,,Right Foot,True,,"[113.9, 40.2]",,High Pass,,39.516705,Incomplete,,,,,,,,,,1,From Throw In,Joaquín José Marín Ruiz,24138.0,Right Back,9,Rayo Vallecano,360,['c59d3cca-139e-422a-98fc-faead03d0516'],41,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:41.025,Pass,
,,,,,,,,,,,,,,,,3.120009,,,,,,,,,,,,,,,,77c96d81-d372-48d5-9ca1-98aa547e2e8f,182,,"[18.7, 39.5]",3825902,3,,,,-0.3077579,,Drop Kick,,,"[74.7, 21.7]",,High Pass,,58.76087,Incomplete,,,,,,,,,,1,From Keeper,Diego Mariño Villar,23843.0,Goalkeeper,10,Levante UD,221,['78f1a551-7407-40a4-861d-2ce750252d59'],57,,,,,,,,,,,,,,,,,,,Levante UD,221,00:03:57.110,Pass,
,,,,,,,,,,,,,,,,1.765577,,,,,,,,,,,,,,,,78f1a551-7407-40a4-861d-2ce750252d59,183,,"[45.4, 58.4]",3825902,4,,,,-0.24497867,,Head,,,"[64.6, 53.6]",,High Pass,,19.790907,Incomplete,,,,,,,,,Recovery,1,From Keeper,Antonio Amaya Carazo,27144.0,Right Center Back,10,Levante UD,221,"['77c96d81-d372-48d5-9ca1-98aa547e2e8f', 'bd004df3-7b3c-4232-a71d-6a4c4df0830f']",0,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:00.230,Pass,
,,,,,,,,,,,,,,,,1.1191,,,,,,,,,,,,,,,,bd004df3-7b3c-4232-a71d-6a4c4df0830f,184,,"[55.5, 26.5]",3825902,4,,,,0.61072594,,Head,,,"[64.5, 32.8]",,Low Pass,,10.9859,,,José Antonio García Rabasco,24149.0,,,,,,Recovery,1,From Keeper,Simão Mate,27122.0,Center Defensive Midfield,10,Levante UD,221,"['2479906e-d440-4359-84d2-f305ddf9ff3c', '78f1a551-7407-40a4-861d-2ce750252d59']",1,,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:01.995,Pass,
,,,,,,,,,,,,,,,,1.488423,,,,,,,,,,,,,,,,cde79db0-feb9-4973-97ab-a806e5a9ae5c,188,,"[64.6, 32.6]",3825902,4,,,,-1.2742505,,Right Foot,,,"[67.9, 21.8]",,High Pass,,11.292918,Unknown,,,,,,,,,,1,From Keeper,José Antonio García Rabasco,24149.0,Right Center Midfield,10,Levante UD,221,['caa97e14-3201-4ea8-9ad7-1c3965c11614'],3,,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:03.189,Pass,True
,,,,,,,,,,,,,,,,1.474087,,,,,,,,,,,,,,,,fe570012-87ed-478b-8e30-545329f602a8,191,,"[62.6, 32.6]",3825902,4,,,,1.81782,,Right Foot,,,"[56.8, 55.6]",,Ground Pass,,23.720034,,,Carl Medjani,27656.0,,,,,,Free Kick,1,From Free Kick,David Navarro Pedrós,26012.0,Left Center Back,11,Levante UD,221,['231a1033-91f3-4efa-af80-6bb70d92d965'],33,,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:33.851,Pass,
,,,,,,,,,,,,,,,,2.005112,,,,,,,,,,,,,,,,5d2d3516-64bd-4325-918b-6a50c5950965,194,,"[51.8, 54.4]",3825902,4,,,,-2.7258787,,Right Foot,,,"[18.5, 39.7]",,Ground Pass,,36.400276,,,Diego Mariño Villar,23843.0,,,,,,,1,From Free Kick,Carl Medjani,27656.0,Right Center Back,11,Levante UD,221,['ba134c4a-51df-4b7f-9666-4b06f757e16a'],36,,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:36.525,Pass,
,,,,,,,,,,,,,,,,5.511425,,,,,,,,,,,,,,,,69ddbc7a-d94e-40e8-a995-de59ca91148f,197,,"[18.5, 48.3]",3825902,4,,,,0.044089057,,Right Foot,,,"[106.9, 52.2]",,High Pass,,88.485985,Incomplete,,,,,,,,,,1,From Free Kick,Diego Mariño Villar,23843.0,Goalkeeper,11,Levante UD,221,['42884c8e-349f-41d9-8b4e-4ae23dab3e0e'],40,,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:40.688,Pass,
,,,,,,,,,,,,,,,,1.770309,,,,,,,,,,,,,,,,68c93292-8515-4ad1-8d28-27f58ef9cc3a,200,,"[15.8, 28.6]",3825902,4,,,,0.23374318,,Keeper Arm,,,"[30.5, 32.1]",,Ground Pass,,15.110923,,,Diego Javier Llorente Ríos,6713.0,,,,,,,1,Regular Play,Yoel Rodríguez Oterino,10612.0,Goalkeeper,12,Rayo Vallecano,360,['997e8b27-3c93-4f29-bff6-8aac27bb7775'],48,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:48.043,Pass,
,,,,,,,,,,,,,,,,1.02636,,,,,,,,,,,,,,,,4b33a07e-c431-497c-abd1-3efcbce06353,203,,"[40.2, 26.9]",3825902,4,,,,-0.25215802,,Right Foot,,,"[63.1, 21.0]",,Ground Pass,,23.647833,,,Jozabed Sánchez Ruiz,6852.0,,,,,,,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Left Defensive Midfield,12,Rayo Vallecano,360,['10fa353b-9fdc-4483-ac23-dee49d10ac59'],51,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:51.298,Pass,
,,,,,,,,,,,,,,,,1.343939,,,,,,,,,,,,,,,,befd414b-3afb-474f-96bd-fccbb9389b76,206,,"[63.1, 21.0]",3825902,4,,,,-1.5990374,,Right Foot,,,"[62.6, 3.3]",,Ground Pass,,17.70706,,,José Ignacio Martínez García,11298.0,,,,,,,1,Regular Play,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,12,Rayo Vallecano,360,['d349e738-e862-4512-93ee-76d611e8e51b'],52,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:52.362,Pass,
,,,,,,,,,,,,,,,,4.103953,,,,,,,,,,,,,,,,c8d64288-fde6-47c0-911e-8a5f9e50bcce,209,,"[64.3, 4.0]",3825902,4,,,,0.38712004,,Left Foot,,,"[116.3, 25.2]",,Ground Pass,,56.1555,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,,,1,Regular Play,José Ignacio Martínez García,11298.0,Left Back,12,Rayo Vallecano,360,"['304ab236-fb18-4939-8cff-63f90077b695', 'cfa29459-24a4-4a56-9e78-a2884f2c72ce']",54,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:54.009,Pass,
,,,,,,,,,,,,,,,,1.527614,,,,,,,,,,,,,,,,110aea23-a488-4c66-968a-7aab8c2c7bf5,212,,"[10.4, 42.1]",3825902,5,True,,,0.42172956,,Right Foot,,,"[28.9, 50.4]",,Ground Pass,,20.276587,,,Simão Mate,27122.0,,,,,,,1,Regular Play,Diego Mariño Villar,23843.0,Goalkeeper,13,Levante UD,221,['b1242ca3-ae94-4616-94e3-5477c53fb86c'],4,,,,,,,,,,,,,,,,,,,Levante UD,221,00:05:04.239,Pass,
,,,,,,,,,,,,,,,,0.596903,,,,,,,,,,,,,,,,a5a86e8a-e407-4f65-90dd-bba6c17a951f,214,,"[29.5, 50.4]",3825902,5,,,,0.63314646,,Right Foot,,,"[40.4, 58.4]",,Ground Pass,,13.520725,,,José Antonio García Rabasco,24149.0,,,,,,,1,Regular Play,Simão Mate,27122.0,Center Defensive Midfield,13,Levante UD,221,['ce592841-e884-490e-ae6d-2f2c64a66c39'],6,,,,,,,,,,,,,,,,,,,Levante UD,221,00:05:06.503,Pass,
,,,,,,,,,,,,,,,,1.678829,,,,,,,,,,,,,,,,1795d3f5-a42d-4fc9-8f29-fb580a0031b7,216,,"[40.4, 58.4]",3825902,5,,,,2.6637616,,Right Foot,,,"[23.6, 67.1]",,Ground Pass,,18.919039,,,Carl Medjani,27656.0,,,,,,,1,Regular Play,José Antonio García Rabasco,24149.0,Right Center Midfield,13,Levante UD,221,['83ebcee4-ee51-4ae2-80b2-c6a9b38fa7b3'],7,,,,,,,,,,,,,,,,,,,Levante UD,221,00:05:07.100,Pass,
,,,,,,,,,,,,,,,,1.929414,,,,,,,,,,,,,,,,f14cb1be-c1d7-4629-9546-65bef36c0ac6,219,,"[24.3, 70.9]",3825902,5,,,,-0.048610326,,Right Foot,,,"[61.3, 69.1]",,High Pass,,37.04376,,,Jordi Xumetra Feliu,27123.0,,,,,,,1,Regular Play,Carl Medjani,27656.0,Right Center Back,13,Levante UD,221,['a99218b3-2b9d-40b8-8f51-cdfcc07b0173'],10,,,,,,,,,,,,,,,,,,,Levante UD,221,00:05:10.061,Pass,
,,,,,,,,,,,,,,,,1.148231,,,,,,,,,,,,,,,,bd8ab272-7ef7-4c19-9a33-337560d3425d,222,,"[61.5, 69.0]",3825902,5,,,True,-1.5047162,,,,,"[62.4, 55.4]",,High Pass,,13.629746,Incomplete,,,,,,,,,,1,Regular Play,Jordi Xumetra Feliu,27123.0,Right Midfield,13,Levante UD,221,"['1ef76e09-4da8-4333-89a8-ec288ea120c5', '58f0a468-31f5-4956-a334-0a3000c22c07']",11,,,,,,,,,,,,,,,,,,,Levante UD,221,00:05:11.991,Pass,True
,,,,,,,,,,,,,,,,2.548209,,,,,,,,,,,,,,,,3422e10c-3227-41fe-b9a3-4923a3599eaa,229,,"[63.6, 46.7]",3825902,5,,,,0.886343,,Right Foot,,,"[88.0, 76.6]",,Low Pass,,38.592358,,,Adrián Embarba Blázquez,11539.0,,,,,,,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Left Defensive Midfield,13,Levante UD,221,['acbf4d04-584d-44e5-9bc7-6e495036c56b'],17,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:17.449,Pass,
,,,,,,,,,,,,,,,,0.67233,,,,,,,,,,,,,,,,a2b61a52-8bfb-4c9c-bbb2-e04f9613d0d3,236,,"[67.9, 34.7]",3825902,5,,,,2.5259728,,Left Foot,,,"[63.8, 37.6]",,Ground Pass,,5.0219517,,,Jordi Xumetra Feliu,27123.0,,,,,,,1,Regular Play,Rubén García Santos,23943.0,Left Midfield,13,Levante UD,221,['34dfebe2-ec9e-4f39-bcf6-0b1dc72710dd'],30,,,,,,,,,,,,,,,,,,,Levante UD,221,00:05:30.874,Pass,
,,,,,,,,,,,,,,,,2.705972,,,,,,,,,,,,,,,,9e425731-334b-467a-89ce-cf03c6b8287c,239,,"[63.8, 31.7]",3825902,5,,,,-1.6659281,,Right Foot,,,"[61.3, 5.5]",,Ground Pass,,26.319004,,,Juan Francisco García García,26023.0,,,,,,,1,Regular Play,Jordi Xumetra Feliu,27123.0,Right Midfield,13,Levante UD,221,['6f3c6438-1c9b-4d42-85c7-ec43f124f898'],32,,,,,,,,,,,,,,,,,,,Levante UD,221,00:05:32.981,Pass,
,,,,,,,,,,,,,,,,3.5812,,,,,,,,,,,,,,,,3e38b7f1-8f34-43d1-8d7f-1d2688c0f77d,242,,"[61.3, 5.5]",3825902,5,,,,0.2952826,,Left Foot,,,"[111.6, 20.8]",,High Pass,,52.57547,Incomplete,,Jordi Xumetra Feliu,27123.0,,,,,,,1,Regular Play,Juan Francisco García García,26023.0,Left Back,13,Levante UD,221,"['3f2b8112-b51e-4697-b25f-61fa1d7d88eb', '4d6889f2-4641-4468-bfc1-dd4bbebadb96']",35,,,,,,,,,,,,,,,,,,,Levante UD,221,00:05:35.798,Pass,
,,,,,,,,,,,,,,,,1.106048,,,,,,,,,,,,,,,,56599ec0-503b-4560-8c3d-400fb6e02a02,245,,"[16.8, 57.2]",3825902,5,True,,,0.031635012,,Right Foot,,,"[32.6, 57.7]",,Ground Pass,,15.807909,,,Diego Javier Llorente Ríos,6713.0,,,,,,,1,From Keeper,Yoel Rodríguez Oterino,10612.0,Goalkeeper,14,Rayo Vallecano,360,['0fce4b65-6136-47c0-bbd6-6305ae91b019'],43,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:43.042,Pass,
,,,,,,,,,,,,,,,,1.020692,,,,,,,,,,,,,,,,9e957508-8c11-4e59-9ca6-352923247d3b,247,,"[37.1, 54.8]",3825902,5,,,,-1.0541012,,Right Foot,,,"[44.6, 41.6]",,Ground Pass,,15.181897,,,Pablo Hernández Domínguez,4711.0,,,,,,,1,From Keeper,Diego Javier Llorente Ríos,6713.0,Left Defensive Midfield,14,Rayo Vallecano,360,['dc7da88f-1fe7-47b2-b9fb-12f6c1e06b8e'],45,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:45.542,Pass,
,,,,,,,,,,,,,,,,2.122351,,,,,,,,,,,,,,,,f3c60cf4-4c21-4559-8a33-d465c81d0d5b,250,,"[47.3, 53.8]",3825902,5,,,,1.4488745,,Right Foot,,,"[50.4, 79.1]",,Ground Pass,,25.489214,,,Joaquín José Marín Ruiz,24138.0,,,,,,,1,From Keeper,Pablo Hernández Domínguez,4711.0,Right Wing,14,Rayo Vallecano,360,['e9e15b16-36a0-4a07-8b79-238a5ac9cdd1'],48,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:48.145,Pass,
,,,,,,,,,,,,,,,,0.828112,,,,,,,,,,,,,,,,24227887-073b-49f8-bbb9-68e5ac501791,253,,"[65.2, 78.5]",3825902,5,,,,-1.8008825,,Right Foot,,,"[62.6, 67.4]",,Ground Pass,,11.400438,,,Pablo Hernández Domínguez,4711.0,,,,,,,1,From Keeper,Joaquín José Marín Ruiz,24138.0,Right Back,14,Rayo Vallecano,360,['eed1d5c8-102e-466a-86c4-b49466b033c6'],52,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:52.648,Pass,
,,,,,,,,,,,,,,,,2.270455,,,,,,,,,,,,,,,,43214bfc-a3e2-4012-b20b-d0c2d07730f7,256,,"[70.4, 65.5]",3825902,5,,,,0.48166367,,Right Foot,,,"[92.4, 77.0]",,Ground Pass,,24.824383,,,Adrián Embarba Blázquez,11539.0,,,,,,,1,From Keeper,Pablo Hernández Domínguez,4711.0,Right Wing,14,Rayo Vallecano,360,['21312072-e8e6-45d8-92a6-c9a3485855be'],56,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:56.063,Pass,
,,,,,,,,,,,,,,,,2.768202,,,,,,,,,,,,,,,,a8c97986-ae23-4596-bde2-67428200caa2,259,,"[106.2, 71.8]",3825902,6,,,,-1.2490457,,Right Foot,True,,"[120.0, 30.4]",,High Pass,,43.63943,Out,,,,,,True,,,,1,From Keeper,Adrián Embarba Blázquez,11539.0,Left Wing,14,Rayo Vallecano,360,,0,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:06:00.360,Pass,
,,,,,,,,,,,,,,,,3.160936,,,,,,,,,,,,,,,,2583a989-80c0-43cd-8657-51eb2b99f6cd,260,,"[6.0, 44.0]",3825902,6,,,,0.17049497,,Right Foot,,,"[75.7, 56.0]",,High Pass,,70.72546,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Diego Mariño Villar,23843.0,Goalkeeper,15,Levante UD,221,['5df1e757-8d08-4b28-be0f-834cda1bfb5c'],37,,,,,,,,,,,,,,,,,,,Levante UD,221,00:06:37.320,Pass,
,,,,,,,,,,,,,,,,3.807343,,,,,,,,,,,,,,,,821d3a03-f024-49c3-a661-ad355bca87fa,263,,"[42.8, 2.1]",3825902,6,,,,2.8432815,,Right Foot,,,"[5.4, 13.6]",,Ground Pass,,39.128124,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,José Ignacio Martínez García,11298.0,Left Back,15,Levante UD,221,['cf721951-b49e-472c-a608-51bf662e0ad2'],42,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:06:42.572,Pass,
,,,,,,,,,,,,,,,,0.797627,,,,,,,,,,,,,,,,79b9c2c5-27a7-484c-9fb7-6c2a798232d6,266,,"[116.6, 65.5]",3825902,6,,,,-1.7964771,,Right Foot,True,True,"[112.1, 45.9]",,Ground Pass,,20.109947,Incomplete,,Víctor Casadesús Castaño,23791.0,,,,,,,1,From Goal Kick,Jordi Xumetra Feliu,27123.0,Right Midfield,15,Levante UD,221,"['47850ff2-a2c3-47cb-8d58-3b84f5951bc4', '861f1f4d-a63a-4111-a462-a6a96211987a']",47,,,,,,,,,,,,,,,,,,,Levante UD,221,00:06:47.734,Pass,
