ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.570982,,,,,,,,,,,,bf5005b0-eaeb-4b01-8105-446f2f8555a3,3393,,"[24.1, 33.7]",3825863,88,,,,,0.98279375,,Right Foot,,,,"[48.7, 70.6]",,High Pass,,44.34828,,,Incomplete,,David García Santana,6927.0,,,,,,2,From Free Kick,Aythami Artiles Oliva,8440.0,Left Center Back,172,Las Palmas,208,"['3bfab908-120f-4c3a-9dec-56064574e437', '5ff39b83-12f3-453d-a5c3-f147e235bbb8']",3,,,,,,,,,,,,,,,,,,Las Palmas,208,00:43:03.105,Pass,
,,,,,,,,,,,,,,,,0.95593,,,,,,,,,,,,411847be-a09c-42e9-bbe6-9eb055f35703,3397,,"[69.5, 9.3]",3825863,88,,,,,1.1471274,,Right Foot,,,,"[74.1, 19.5]",,Ground Pass,,11.1892805,,,,,Celso Borges Mora,5582.0,,,,,,2,Regular Play,Luis Alberto Romero Alconchel,7782.0,Left Center Forward,173,RC Deportivo La Coruña,219,['aa1c7d34-a52e-400c-a7ff-ace6c8c0c93f'],7,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:07.183,Pass,
,,,,,,,,,,,,,,,,1.093574,,,,,,,,,,,,24f958c6-b3c2-4c2b-a216-35dd62415a46,3399,,"[74.1, 19.5]",3825863,88,,,,,-0.04571975,,Right Foot,,,,"[89.4, 18.8]",,Low Pass,,15.316005,,,,,Lucas Pérez Martínez,6732.0,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Left Defensive Midfield,173,RC Deportivo La Coruña,219,['a7dec23d-b2b8-45d8-9678-87669ee1dd57'],8,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:08.139,Pass,
,,,,,,,,,,,,,,,,0.714157,,,,,,,,,,,,f3978a17-56bd-4632-b70e-0468877aadf3,3403,,"[87.9, 26.1]",3825863,88,,,,,0.79849786,,Left Foot,,,,"[99.2, 37.7]",,Ground Pass,,16.194136,,,,,Jonathan Javier Rodríguez Portillo,26288.0,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Right Center Forward,173,RC Deportivo La Coruña,219,['2f46eab9-21da-49ad-afd1-4bd5989a0524'],12,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:12.942,Pass,
,,,,,,,,,,,,,,,,2.525599,,,,,,,,,,,,3dac33bf-39ca-4735-ba5c-34b4cb59dd87,3416,,"[95.7, 46.8]",3825863,88,,,,,-1.4959365,,Left Foot,,,,"[99.0, 2.8]",,Low Pass,,44.123577,,,,,Fernando Navarro i Corbacho,6913.0,,True,,,,2,Regular Play,Alberto Lopo García,26107.0,Right Center Back,173,RC Deportivo La Coruña,219,['44bc8d00-37c8-42d2-bc54-7edd13aa12ba'],18,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:18.949,Pass,
,,,,,,,,,,,,,,,,2.668443,,,,,,,,,,,,73b6627f-5ab4-465b-8118-42a3260927e0,3419,,"[99.7, 21.6]",3825863,88,,,,,1.037676,,Right Foot,,,,"[120.0, 56.0]",,High Pass,,39.943085,,,Out,,Lucas Pérez Martínez,6732.0,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,173,RC Deportivo La Coruña,219,['97b48109-8925-4b52-b1c3-58cd4c28dd78'],25,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:25.133,Pass,
,,,,,,,,,,,,,,,,3.655664,,,,,,,,,,,,92f3ba90-2b9a-4ef5-96b5-a63567847da7,3421,,"[7.0, 36.1]",3825863,88,,,,,-0.24908635,,Right Foot,,,,"[58.5, 23.0]",,High Pass,,53.140003,,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Javier Varas Herrera,26753.0,Goalkeeper,174,Las Palmas,208,['2106ce2e-48e6-490e-aec8-6c2308dbda47'],56,,,,,,,,,,,,,,,,,,Las Palmas,208,00:43:56.902,Pass,
,,,,,,,,,,,,,,,,1.212831,,,,,,,,,,,,2106ce2e-48e6-490e-aec8-6c2308dbda47,3422,,"[61.6, 57.1]",3825863,89,,,,True,-0.8793457,,,,,,"[76.5, 39.1]",,High Pass,,23.366858,,,Incomplete,,Jonathan Javier Rodríguez Portillo,26288.0,,,,,Recovery,2,From Goal Kick,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,174,Las Palmas,208,"['108cf5e4-142d-41a3-aea7-4fa408020443', '174036e0-dd70-4df1-b131-e28b42487a35', '92f3ba90-2b9a-4ef5-96b5-a63567847da7', 'b9c4c08e-4ce3-4dcc-b3da-89e2d2e3c619']",0,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:00.558,Pass,True
,,,,,,,,,,,,,,,,1.197655,,,,,,,,,,,,71639ef1-cced-4fb4-97a1-5160cdea581b,3428,,"[64.1, 22.4]",3825863,89,,,,,-0.14373867,,Left Foot,,,,"[79.3, 20.2]",,High Pass,,15.358385,,,Incomplete,,,,,,,,,2,From Goal Kick,Fernando Navarro i Corbacho,6913.0,Left Back,174,Las Palmas,208,['64f4e639-2c0a-4f75-8790-9b47b85f1fc7'],4,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:04.711,Pass,
,,,,,,,,,,,,,,,,0.56369,,,,,,,,,,,,fcc0d128-5bcd-4cec-a150-664f96909e78,3431,,"[46.5, 57.8]",3825863,89,,,,,-1.6431336,,Right Foot,,,,"[46.0, 50.9]",,Low Pass,,6.9180923,,,,,Roque Mesa Quevedo,3610.0,,,,,,2,From Goal Kick,David García Santana,6927.0,Right Back,174,Las Palmas,208,['9eab133d-c51d-4b96-bd19-d086a6df04a0'],6,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:06.695,Pass,
,,,,,,,,,,,,,,,,0.870294,,,,,,,,,,,,43374ea0-a85d-4412-b06d-1ab1b95f878d,3435,,"[49.5, 50.7]",3825863,89,,,,,-1.2942824,,Right Foot,,,,"[51.6, 43.3]",,Ground Pass,,7.692204,,,Incomplete,,Juan Carlos Valerón Santana,15602.0,,,,,,2,From Goal Kick,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,174,Las Palmas,208,"['68558206-1a39-48a5-bca1-4d41c2417fd2', 'a46069f4-30b3-49ee-a62d-097427944329', 'bb770b14-9a0a-46ad-b606-35ba87617922']",8,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:08.009,Pass,True
,,,,,,,,,,,,,,,,0.385135,,,,,,,,,,,,135d3491-4467-438c-a380-6f82bd460262,3439,,"[41.5, 48.6]",3825863,89,,,,,0.6857295,,Left Foot,,,,"[47.0, 53.1]",,Ground Pass,,7.106335,,,,,Roque Mesa Quevedo,3610.0,,,,,Recovery,2,From Goal Kick,José Vicente Gómez Umpiérrez,6929.0,Right Center Midfield,174,Las Palmas,208,"['3b3832c8-4fad-4e83-a525-4a80db67bc1c', 'fad71d16-aeca-4c0c-8c9f-5ae2170754f4']",10,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:10.057,Pass,True
,,,,,,,,,,,,,,,,0.763275,,,,,,,,,,,,c4741308-8a3e-4b90-8b98-f09169411e2d,3442,,"[48.2, 52.2]",3825863,89,,,,,-1.1672614,,Right Foot,,,,"[52.0, 43.3]",,Ground Pass,,9.677293,,,,,Juan Carlos Valerón Santana,15602.0,,,,,,2,From Goal Kick,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,174,Las Palmas,208,['247d5a35-6167-4b29-a539-b1d7dba84f4d'],11,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:11.085,Pass,
,,,,,,,,,,,,,,,,2.476725,,,,,,,,,,,,1c22e988-97d5-41e1-a5ce-61d8959ddf9d,3446,,"[52.3, 36.6]",3825863,89,,,,,-1.5095825,,Right Foot,,,,"[54.2, 5.6]",,Low Pass,,31.05817,,,,,Jonathan Viera Ramos,10755.0,,,,,,2,From Goal Kick,Juan Carlos Valerón Santana,15602.0,Right Midfield,174,Las Palmas,208,['3708e415-ff8e-485d-bcd1-b1e79ae867f4'],12,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:12.571,Pass,
,,,,,,,,,,,,,,,,0.773552,,,,,,,,,,,,0cf3acf9-4ac7-40d1-9c0f-acdece15ac5e,3449,,"[54.9, 6.6]",3825863,89,,,,,0.97413594,,Right Foot,,,,"[62.1, 17.2]",,Ground Pass,,12.8140545,,,,,Juan Carlos Valerón Santana,15602.0,,,,,,2,From Goal Kick,Jonathan Viera Ramos,10755.0,Left Center Midfield,174,Las Palmas,208,['c80112fe-9593-44d3-8fdd-9dd4fd78116a'],17,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:17.330,Pass,
,,,,,,,,,,,,,,,,0.628367,,,,,,,,,,,,c7979f9b-26b1-4277-9712-eab62d25dbd3,3453,,"[60.2, 13.9]",3825863,89,,,,,2.2808657,,Right Foot,,,,"[55.3, 19.6]",,Ground Pass,,7.5166483,,,,,José Vicente Gómez Umpiérrez,6929.0,,,,,,2,From Goal Kick,Juan Carlos Valerón Santana,15602.0,Right Midfield,174,Las Palmas,208,['c80fddde-70b2-4bc5-b663-dc24a251b173'],18,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:18.914,Pass,
,,,,,,,,,,,,,,,,2.22657,,,,,,,,,,,,9297e7e4-7da6-4bbb-9114-5e3bae6b5c10,3455,,"[56.4, 20.3]",3825863,89,,,,,-1.6712325,,Left Foot,,,,"[55.1, 7.4]",,Ground Pass,,12.965339,,,,,Jonathan Viera Ramos,10755.0,,,,,,2,From Goal Kick,José Vicente Gómez Umpiérrez,6929.0,Right Center Midfield,174,Las Palmas,208,['395690f6-bd58-46d8-85cd-ebe565166475'],19,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:19.543,Pass,
,,,,,,,,,,,,,,,,0.919464,,,,,,,,,,,,321d63f6-4598-4832-9304-726464a30502,3459,,"[51.3, 14.9]",3825863,89,,,,,1.6859311,,Right Foot,,,,"[49.6, 29.6]",,Ground Pass,,14.797973,,,,,Roque Mesa Quevedo,3610.0,,,,,,2,From Goal Kick,Jonathan Viera Ramos,10755.0,Left Center Midfield,174,Las Palmas,208,"['7b61f9b2-8c5c-4876-b14b-218ed40ede62', 'a54eb29c-79ca-4e26-931d-49bc5a10eec7']",24,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:24.151,Pass,True
,,,,,,,,,,,,,,,,3.075061,,,,,,,,,,,,069558be-98f2-4d72-9f7a-3186396f7948,3462,,"[42.7, 32.3]",3825863,89,,,,,1.8023401,,Right Foot,,,,"[34.0, 69.2]",,Ground Pass,,37.91174,,,,,David García Santana,6927.0,,,,,,2,From Goal Kick,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,174,Las Palmas,208,['3857c2c3-a8cd-434c-a9bc-0f3dd8b152a4'],27,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:27.175,Pass,
,,,,,,,,,,,,,,,,2.892824,,,,,,,,,,,,711c13e4-8feb-4051-b1a0-e51809e9752f,3464,,"[32.7, 69.7]",3825863,89,,,,,-0.90975314,,Left Foot,,,,"[66.3, 26.5]",,High Pass,,54.72842,,,,,Sergio Ezequiel Araújo,8167.0,,True,,,,2,From Goal Kick,David García Santana,6927.0,Right Back,174,Las Palmas,208,['3c1dd43b-443d-4551-a791-4aac4c03b415'],30,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:30.250,Pass,
,,,,,,,,,,,,,,,,0.89949,,,,,,,,,,,,1b2e1e98-3f57-4634-a21d-bef065c552bd,3466,,"[66.6, 26.5]",3825863,89,,,,,-0.96163285,,Head,,,,"[72.6, 17.9]",,High Pass,,10.486181,,,Incomplete,,Jonathan Viera Ramos,10755.0,,,,,,2,From Goal Kick,Sergio Ezequiel Araújo,8167.0,Center Forward,174,Las Palmas,208,"['db26d4b2-f498-48a2-a0e0-6ec0ec04c462', 'efa45476-00cf-48c6-a89b-b08cee399ad6']",33,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:33.143,Pass,
,,,,,,,,,,,,,,,,0.818543,,,,,,,,,,,,2cae2778-af96-42b3-a994-7f0bfdba879a,3472,,"[70.5, 7.0]",3825863,89,,,,,0.7631796,,Right Foot,,,,"[79.7, 15.8]",,Ground Pass,,12.731065,,,,,Jonathan Viera Ramos,10755.0,,,,,,2,From Goal Kick,Sergio Ezequiel Araújo,8167.0,Center Forward,174,Las Palmas,208,['5afa8f27-5308-4980-9549-b2446cc2bb1f'],39,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:39.223,Pass,
,,,,,,,,,,,,,,,,0.601934,,,,,,,,,,,,f92bbac0-17e6-478d-9af3-9f9fe5c71e21,3475,,"[80.5, 15.6]",3825863,89,,,,,-0.9857967,,Right Foot,,,,"[85.6, 7.9]",,Ground Pass,,9.2358,,,,,Sergio Ezequiel Araújo,8167.0,,,,,,2,From Goal Kick,Jonathan Viera Ramos,10755.0,Left Center Midfield,174,Las Palmas,208,['ec64ac33-a677-44ef-acb6-e243328ca50e'],40,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:40.696,Pass,
,,,,,,,,,,,,,,,,1.17866,,,,,,,,,,,,7840f139-f2ac-4732-be8a-881620e6f864,3479,,"[86.6, 28.3]",3825863,89,,,,,-1.7696266,,Right Foot,,,,"[83.9, 14.9]",,Ground Pass,,13.669309,,,,,Jonathan Viera Ramos,10755.0,,,,,,2,From Goal Kick,Sergio Ezequiel Araújo,8167.0,Center Forward,174,Las Palmas,208,['a98d11ea-a860-4fa6-aeee-59ed4395aaf0'],45,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:45.000,Pass,
,,,,,,,,,,,,,,,,1.222568,,,,,,,,,,,,7fd7373f-545b-44bf-8608-53c326676f19,3483,,"[82.4, 10.5]",3825863,89,,,,,-0.776995,,Right Foot,,,,"[88.4, 4.6]",,Ground Pass,,8.414867,,,,,Juan Carlos Valerón Santana,15602.0,,,,,,2,From Goal Kick,Jonathan Viera Ramos,10755.0,Left Center Midfield,174,Las Palmas,208,['074e5333-9449-4cdb-839c-6c72a96ef749'],47,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:47.759,Pass,
,,,,,,,,,,,,,,,,1.326892,,,,,,,,,,,,da09246a-af99-4fdd-9889-fe0b99b5759f,3486,,"[90.1, 18.0]",3825863,89,,,,,2.1059473,4be4ae8e-00b1-43f5-9a94-522b28a87c20,Right Foot,,,,"[81.8, 32.0]",,Ground Pass,,16.275442,,,,,Roque Mesa Quevedo,3610.0,True,,,,,2,From Goal Kick,Juan Carlos Valerón Santana,15602.0,Right Midfield,174,Las Palmas,208,['f03b5a37-3368-4a12-9603-abd05e5b5787'],52,,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:52.234,Pass,
,,,,,,,,,,,,,,,,3.392349,,,,,,,,,,,,e254cf77-a3e4-4907-9e4a-bd7a9a928786,3491,,"[6.0, 44.0]",3825863,90,,,,,-0.41444767,,Right Foot,,,,"[62.6, 19.1]",,High Pass,,61.835022,,,,,Celso Borges Mora,5582.0,,,,,Goal Kick,2,From Goal Kick,Manuel Fernández Muñíz,27457.0,Goalkeeper,175,RC Deportivo La Coruña,219,['1751d077-2b13-4065-a3e9-ed8a2756546a'],10,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:10.438,Pass,
,,,,,,,,,,,,,,,,2.099021,,,,,,,,,,,,ed78f2b5-59d1-4d4d-81e8-6adacae73e71,3493,,"[63.1, 18.2]",3825863,90,,,,,0.7895475,,Head,,,,"[75.1, 30.3]",,High Pass,,17.04142,,,Incomplete,,Jonathan Javier Rodríguez Portillo,26288.0,,,,,,2,From Goal Kick,Celso Borges Mora,5582.0,Left Defensive Midfield,175,RC Deportivo La Coruña,219,"['6bdbae0f-61d9-46d5-974a-590b48f4e7f2', 'baf65a81-9f35-439f-af0e-15a6740eb0a9']",13,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:13.830,Pass,
,,,,,,,,,,,,,,,,3.706406,,,,,,,,,,,,53486a3b-67e2-42f7-b3aa-1140bc41adbd,3500,,"[67.2, 34.4]",3825863,90,,,,,1.066857,,Right Foot,,,,"[86.5, 69.4]",,High Pass,,39.968613,,,,,Fayçal Fajr,5724.0,,,,,,2,From Goal Kick,Celso Borges Mora,5582.0,Left Defensive Midfield,175,RC Deportivo La Coruña,219,['e2a47ab8-5d50-42c5-9642-f4ca6154b871'],18,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:18.128,Pass,
,,,,,,,,,,,,,,,,1.718773,,,,,,,,,,,,65d99d9a-da62-4499-a028-cc38a9610189,3503,,"[99.0, 71.4]",3825863,90,,,,,-1.1736335,,Right Foot,True,,,"[112.8, 38.5]",,High Pass,,35.677025,,,Incomplete,,Sidnei Rechel da Silva Júnior,6777.0,,,,,,2,From Goal Kick,Fayçal Fajr,5724.0,Right Midfield,175,RC Deportivo La Coruña,219,"['482877c8-ead7-4029-9d21-8349d8465ffc', 'fb9d726b-15e4-401c-a24c-5519d12d2ad9']",25,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:25.061,Pass,
,,,,,,,,,,,,,,,,1.348232,,,,,,,,,,,,8f77b511-e30b-40da-a67f-966159dd1f81,3507,,"[12.8, 44.4]",3825863,90,,,,,-0.5552632,,Keeper Arm,,,,"[34.4, 31.0]",,Low Pass,,25.41889,,,,,Juan Carlos Valerón Santana,15602.0,,,,,,2,From Goal Kick,Javier Varas Herrera,26753.0,Goalkeeper,175,RC Deportivo La Coruña,219,['e34db833-dc6a-4205-af54-24e4292287f4'],28,,,,,,,,,,,,,,,,,,Las Palmas,208,00:45:28.480,Pass,
,,,,,,,,,,,,,,,,2.980195,,,,,,,,,,,,a65c89a6-c007-45e9-83ae-6676e75515c2,3510,,"[57.0, 29.6]",3825863,90,,,,,-1.6017143,,Right Foot,,,,"[56.1, 0.5]",,Ground Pass,,29.113914,,,Out,,,,,,,,,2,From Goal Kick,Juan Carlos Valerón Santana,15602.0,Right Midfield,175,RC Deportivo La Coruña,219,,33,,,,,,,,,,,,,,,,,,Las Palmas,208,00:45:33.767,Pass,
,,,,,,,,,,,,,,,,1.079215,,,,,,,,,,,,8a5afe55-f24b-42fc-b23c-c65d66dedbef,3511,,"[63.7, 80.0]",3825863,90,,,,,-2.2178435,,,,,,"[56.9, 71.0]",,Low Pass,,11.280071,,,,,Fayçal Fajr,5724.0,,,,,Throw-in,2,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,176,RC Deportivo La Coruña,219,['94a872c0-9a4a-4737-8561-2e9b408d449a'],38,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:38.787,Pass,
,,,,,,,,,,,,,,,,1.628233,,,,,,,,,,,,ad2dd6a7-614e-4b36-bb4f-0f764298c5a5,3514,,"[63.7, 72.2]",3825863,90,,,,,-0.9288305,,Right Foot,,,,"[87.1, 40.9]",,High Pass,,39.080048,,,Incomplete,,,,,,,,,2,From Throw In,Fayçal Fajr,5724.0,Right Midfield,176,RC Deportivo La Coruña,219,['7b138d51-a14a-4f31-aa75-4d53b8405e31'],42,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:42.530,Pass,
,,,,,,,,,,,,,,,,1.066578,,,,,,,,,,,,0848a018-677e-4efe-b858-ef05a9e28eed,3517,,"[65.3, 19.0]",3825863,90,,,,,1.3873967,,Left Foot,,,,"[67.6, 31.4]",,Ground Pass,,12.611503,,,,,Juan Carlos Valerón Santana,15602.0,,,,,,2,From Throw In,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,176,RC Deportivo La Coruña,219,['c53d49e5-d4ae-472f-a14d-54628bb630dc'],49,,,,,,,,,,,,,,,,,,Las Palmas,208,00:45:49.595,Pass,
,,,,,,,,,,,,,,,,2.467369,,,,,,,,,,,,4377e9af-a6ff-4173-9b5f-078181ebf5a0,3525,,"[63.4, 44.2]",3825863,90,,,,,0.68997926,,Left Foot,,,,"[80.0, 57.9]",,Ground Pass,,21.523243,,,,,Lucas Pérez Martínez,6732.0,,,,,,2,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,176,RC Deportivo La Coruña,219,['90d27cf6-5c5d-4008-9fd7-27b20f75744e'],54,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:54.865,Pass,
,,,,,,,,,,,,,,,,1.317213,,,,,,,,,,,,4ef348b1-9027-496d-95ee-01ea8299915a,3528,,"[100.8, 58.3]",3825863,91,,,,,-1.1801893,,Left Foot,,,,"[107.8, 41.3]",,High Pass,,18.384777,,,,,Jonathan Javier Rodríguez Portillo,26288.0,,,,,,2,From Throw In,Lucas Pérez Martínez,6732.0,Right Center Forward,176,RC Deportivo La Coruña,219,['c10b652a-e7c3-4ac6-8a29-c9a3e2ce88e3'],0,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:00.174,Pass,
,,,,,,,,,,,,,,,,1.539804,,,,,,,,,,,,a6368206-f112-46ac-b99e-b73605462ecd,3531,,"[107.7, 42.2]",3825863,91,,,,True,1.0420235,0f978e92-0617-42f1-b20d-7c9867070dd1,,,,,"[112.9, 51.1]",,Low Pass,,10.307764,,,,,Lucas Pérez Martínez,6732.0,True,,,,,2,From Throw In,Jonathan Javier Rodríguez Portillo,26288.0,Left Midfield,176,RC Deportivo La Coruña,219,"['c374a45d-1e9b-4266-8ae9-6484aca3166c', 'c5de7a1f-e85b-4847-ad40-fcf5e8a19bac']",1,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:01.491,Pass,True
,,,,,,,,,,,,,,,,4.49376,,,,,,,,,,,,9dd10b81-4cd4-4adb-ba2d-6715779132e9,3546,,"[7.0, 44.1]",3825863,91,,,,,0.34769285,,Right Foot,,,,"[66.6, 65.7]",,High Pass,,63.393375,,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Javier Varas Herrera,26753.0,Goalkeeper,177,Las Palmas,208,['f6b29fe4-1160-4d20-95dd-41ed42c37ba4'],48,,,,,,,,,,,,,,,,,,Las Palmas,208,00:46:48.987,Pass,
,,,,,,,,,,,,,,,,1.154289,,,,,,,,,,,,f6b29fe4-1160-4d20-95dd-41ed42c37ba4,3547,,"[53.5, 14.4]",3825863,91,,,,True,0.40094963,,,,,,"[62.7, 18.3]",,Low Pass,,9.992497,,,Incomplete,,,,,,,,Recovery,2,From Goal Kick,Celso Borges Mora,5582.0,Left Defensive Midfield,177,Las Palmas,208,"['2edd29a0-d9d0-4f4b-941a-9c19142dc710', '9dd10b81-4cd4-4adb-ba2d-6715779132e9', 'a6f4de9c-06ce-4c69-bff5-d29467f741f4']",53,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:53.480,Pass,True
,,,,,,,,,,,,,,,,1.233103,,,,,,,,,,,,860a27b9-0c6a-4b32-affa-6feffbfe1cae,3554,,"[48.7, 24.6]",3825863,91,,,,,0.48850438,,Left Foot,,,,"[63.0, 32.2]",,Ground Pass,,16.194136,,,Incomplete,,,,,,,,Recovery,2,From Goal Kick,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,177,Las Palmas,208,['c65c8cb0-f543-4a80-813a-09e5c1c04def'],56,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:56.126,Pass,
,,,,,,,,,,,,,,,,0.181069,,,,,,,,,,,,55b8efe3-795a-451c-bf34-9af6b52eeb9a,3564,,"[54.7, 26.8]",3825863,92,,,,,1.2490457,,Right Foot,,,,"[55.1, 28.0]",,Ground Pass,,1.264911,,,Incomplete,,José Vicente Gómez Umpiérrez,6929.0,,,,,,2,From Goal Kick,Sergio Ezequiel Araújo,8167.0,Center Forward,177,Las Palmas,208,"['24b56e11-05e6-453c-b523-0b3a67e079de', '8b1e4fea-d535-4218-bf6c-4b829aee7a5a']",5,,,,,,,,,,,,,,,,,,Las Palmas,208,00:47:05.758,Pass,
,,,,,,,,,,,,,,,,0.160794,,,,,,,,,,,,5a1ada4a-09ae-4baf-824d-b89caa7cdc99,3571,,"[90.6, 50.7]",3825863,92,,,,,0.93971694,,Left Foot,,,,"[92.5, 53.3]",,Ground Pass,,3.2202485,,,Incomplete,,Jonathan Javier Rodríguez Portillo,26288.0,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,178,RC Deportivo La Coruña,219,"['3d8c03ee-6f83-42b7-bd2d-bb7f7c787fe8', 'bff37de7-0a62-4c1e-b42a-95c5fd8aee18']",10,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:47:10.780,Pass,
,,,,,,,,,,,,,,,,1.378534,,,,,,,,,,,,c6b758d9-7e11-4fdc-8cd5-c0ea081b4c23,3576,,"[88.4, 57.4]",3825863,92,,,,,-2.2164855,,Right Foot,,,,"[82.9, 50.1]",,Ground Pass,,9.140022,,,,,Pedro Mosquera Parada,6733.0,,,,,Recovery,2,Regular Play,Jonathan Javier Rodríguez Portillo,26288.0,Left Midfield,178,RC Deportivo La Coruña,219,['264d96b5-18be-4168-99e4-1049c09664b6'],12,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:47:12.650,Pass,
,,,,,,,,,,,,,,,,1.595402,,,,,,,,,,,,c47756be-52c9-4221-816d-0de89f896c5a,3579,,"[81.6, 47.7]",3825863,92,,,,,-0.806559,,Left Foot,,,,"[100.1, 28.4]",,Low Pass,,26.734621,,,Incomplete,,Luis Alberto Romero Alconchel,7782.0,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,178,RC Deportivo La Coruña,219,"['3368cc64-7acf-48c7-b0f7-e700a0a8d3ac', 'c1184882-05de-467e-aa96-97d3dcae233e']",15,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:47:15.273,Pass,
,,,,,,,,,,,,,,,,2.379581,,,,,,,,,,,,7329f452-b81a-4f63-b36f-2a9f18349f89,3583,,"[20.9, 55.1]",3825863,92,,,,,0.2777538,,Right Foot,,,,"[45.1, 62.0]",,High Pass,,25.16446,,,,,Juan Carlos Valerón Santana,15602.0,,,,,,2,From Counter,David García Santana,6927.0,Right Back,179,Las Palmas,208,['e2a64a19-d0b7-4984-a370-e103915fe297'],17,,,,,,,,,,,,,,,,,,Las Palmas,208,00:47:17.337,Pass,
