bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,4.205789,,,,,,,,,,,,,f34ecee0-04e2-418c-992b-c17ba3ec23a5,139,,,"[22.2, 11.4]",3825761,4,,,,,0.62699896,,Right Foot,,"[75.2, 49.8]",High Pass,,65.44891,,,,Jonathan dos Santos Ramírez,6357.0,,,,Free Kick,1,From Free Kick,Alphonse Areola,3379.0,Goalkeeper,17,Villarreal,222,['477734f3-c1b7-4784-8cbc-457d94c7152e'],7,,,,,,,,,,,,,,,,Villarreal,222,00:04:07.277,Pass,
,,,,,,,,,,,,,,,,1.526333,,,,,,,,,,,,,6cfc706a-509b-4676-b6be-9fa9775dcbe1,144,,,"[46.7, 34.1]",3825761,4,,,,,-1.1611502,,Head,,"[50.0, 26.5]",High Pass,,8.285529,,,,Iñaki Williams Arthuer,6393.0,,,,Recovery,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,17,Villarreal,222,"['5b68fc29-d87a-457e-ad71-8d3664d71664', 'd04acbd3-e035-48ed-99f7-97a2ce72c522']",12,,,,,,,,,,,,,,,,Athletic Club,215,00:04:12.614,Pass,True
,,,,,,,,,,,,,,,,0.650537,,,,,,,,,,,,,d7b52f30-3691-4610-9f13-90bcb0b5098e,149,,,"[73.4, 52.7]",3825761,4,,,,,3.115283,,Right Foot,,"[65.8, 52.9]",Ground Pass,,7.602631,,,,Manuel Trigueros Muñoz,6771.0,,,,Recovery,1,From Free Kick,Roberto Soldado Rillo,26009.0,Left Center Forward,17,Villarreal,222,['4547ee4e-898c-4709-98cc-11a561e999ae'],14,,,,,,,,,,,,,,,,Villarreal,222,00:04:14.904,Pass,
,,,,,,,,,,,,,,,,0.805482,,,,,,,,,,,,,1427e3f0-33f9-4069-8f0d-bf2f503f3a20,152,,,"[63.9, 58.6]",3825761,4,,,,,1.4444882,,Right Foot,,"[65.5, 71.2]",Ground Pass,,12.701181,,,,Jonathan dos Santos Ramírez,6357.0,,,,,1,From Free Kick,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,17,Villarreal,222,['b02686a2-9051-4b11-8432-159f84e9ccd3'],16,,,,,,,,,,,,,,,,Villarreal,222,00:04:16.845,Pass,
,,,,,,,,,,,,,,,,1.110892,,,,,,,,,,,,,e30f5fa5-5ec7-4f61-843f-70540ed3d784,154,,,"[65.5, 71.2]",3825761,4,,,,,-2.9546134,,Right Foot,,"[58.1, 69.8]",Ground Pass,,7.531268,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,1,From Free Kick,Jonathan dos Santos Ramírez,6357.0,Right Midfield,17,Villarreal,222,['04aeb8f6-e00d-47e1-ba2c-f3144ed74f3e'],17,,,,,,,,,,,,,,,,Villarreal,222,00:04:17.651,Pass,
,,,,,,,,,,,,,,,,0.791228,,,,,,,,,,,,,36b71667-7a56-4f3c-b9cf-456742975fd7,157,,,"[58.1, 69.8]",3825761,4,,,,,0.63274884,,Right Foot,,"[68.6, 77.5]",Ground Pass,,13.020753,,,,Jonathan dos Santos Ramírez,6357.0,,,,,1,From Free Kick,Mario Gaspar Pérez Martínez,6772.0,Right Back,17,Villarreal,222,['87896249-164b-4923-903c-ee2cd4632334'],19,,,,,,,,,,,,,,,,Villarreal,222,00:04:19.122,Pass,
,,,,,,,,,,,,,,,,0.878988,,,,,,,,,,,,,f975d79f-2e4a-4042-802e-7153505c7931,160,,,"[71.1, 77.4]",3825761,4,,,,,-1.6680496,,Right Foot,,"[70.3, 69.2]",Low Pass,,8.238932,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,1,From Free Kick,Jonathan dos Santos Ramírez,6357.0,Right Midfield,17,Villarreal,222,['7d1bea71-fe8a-4527-9823-42a0ffb295cf'],21,,,,,,,,,,,,,,,,Villarreal,222,00:04:21.772,Pass,
,,,,,,,,,,,,,,,,0.772703,,,,,,,,,,,,,55caf066-199f-4b7c-b915-027fc67f61ec,164,,,"[78.2, 65.7]",3825761,4,,,,,-0.84639114,,Right Foot,,"[90.5, 51.8]",Low Pass,,18.56071,,Incomplete,,Cédric Bakambu,6862.0,,,,,1,From Free Kick,Mario Gaspar Pérez Martínez,6772.0,Right Back,17,Villarreal,222,"['e32a1463-9e99-42e5-b4a6-765797f52ae8', 'f699c485-fb8b-4e30-91a2-ee682d9879a9']",24,,,,,,,,,,,,,,,,Villarreal,222,00:04:24.107,Pass,
,,,,,,,,,,,,,,,,0.953344,,,,,,,,,,,,,f699c485-fb8b-4e30-91a2-ee682d9879a9,166,,,"[29.6, 28.3]",3825761,4,,,,,-0.66221553,,Right Foot,,"[35.5, 23.7]",Low Pass,,7.48131,,,,Mikel San José Domínguez,6389.0,,,,Recovery,1,From Free Kick,Eneko Bóveda Altube,6386.0,Right Center Back,17,Villarreal,222,"['55caf066-199f-4b7c-b915-027fc67f61ec', '98a040da-1676-4254-b000-a0ed54ab911b']",24,,,,,,,,,,,,,,,,Athletic Club,215,00:04:24.880,Pass,
,,,,,,,,,,,,,,,,3.555399,,,,,,,,,,,,,02704411-772b-44d0-9ac0-79855cee6362,169,,,"[35.5, 23.7]",3825761,4,,,,,0.27829966,,Right Foot,,"[71.9, 34.1]",High Pass,,37.85657,,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,1,From Free Kick,Mikel San José Domínguez,6389.0,Right Defensive Midfield,17,Villarreal,222,"['5281e8e2-1fc8-4ba5-95f0-89f9adc3ed75', 'bb9d0eb2-1326-4fda-ab9e-6bc295b91c68']",25,,,,,,,,,,,,,,,,Athletic Club,215,00:04:25.953,Pass,
,,,,,,,,,,,,,,,,2.863504,,,,,,,,,,,,,5281e8e2-1fc8-4ba5-95f0-89f9adc3ed75,171,,,"[48.2, 46.0]",3825761,4,,,,,-1.3487145,,Head,,"[56.6, 8.8]",High Pass,,38.136597,,,,Jaume Vicent Costa Jordá,6828.0,,,,Recovery,1,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,17,Villarreal,222,"['02704411-772b-44d0-9ac0-79855cee6362', '4a46a27a-524a-45ef-9e26-b82d4ddfcf09']",29,,,,,,,,,,,,,,,,Villarreal,222,00:04:29.508,Pass,
,,,,,,,,,,,,,,,,2.5229,,,,,,,,,,,,,bc32a9a4-8f57-4ac2-9826-48c0d2e9cc30,174,,,"[68.0, 4.7]",3825761,4,,,,,2.7682164,,Left Foot,,"[29.2, 19.9]",Ground Pass,,41.671093,,,,Víctor Ruíz Torre,6752.0,,,,,1,From Free Kick,Jaume Vicent Costa Jordá,6828.0,Left Back,17,Villarreal,222,['af5390cd-f98a-4ff1-ba55-31bd5c9e4826'],36,,,,,,,,,,,,,,,,Villarreal,222,00:04:36.359,Pass,
,,,,,,,,,,,,,,,,1.62778,,,,,,,,,,,,,5a4ed8fb-35b0-4117-aae1-b2ea5fd03743,177,,,"[36.2, 26.8]",3825761,4,,,,,0.94487154,,Left Foot,,"[48.2, 43.4]",Ground Pass,,20.483164,,,,Manuel Trigueros Muñoz,6771.0,,,,,1,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,17,Villarreal,222,['9d188d40-c934-4f02-9c39-7db08037978b'],40,,,,,,,,,,,,,,,,Villarreal,222,00:04:40.229,Pass,
,,,,,,,,,,,,,,,,1.669726,,,,,,,,,,,,,6309f56f-98f0-4c56-8ff8-20e23b7e14a0,180,,,"[45.1, 43.4]",3825761,4,,,,,1.8907386,,Right Foot,,"[39.6, 60.0]",Ground Pass,,17.487425,,,,Mateo Pablo Musacchio,7034.0,,,,,1,From Free Kick,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,17,Villarreal,222,['44186ae8-2377-46e6-ba34-f180f8b296f8'],42,,,,,,,,,,,,,,,,Villarreal,222,00:04:42.512,Pass,
,,,,,,,,,,,,,,,,3.137291,,,,,,,,,,,,,da53210a-2288-4d7f-a3b4-513344796dc0,183,,,"[54.4, 63.1]",3825761,4,,,,,0.0,,Right Foot,,"[104.3, 63.1]",Ground Pass,,49.9,,Pass Offside,,Roberto Soldado Rillo,26009.0,,,,,1,From Free Kick,Mateo Pablo Musacchio,7034.0,Right Center Back,17,Villarreal,222,['0413d58f-7b12-4674-b842-caaa43f9a71c'],48,,,,,,,,,,,,,,,,Villarreal,222,00:04:48.169,Pass,
,,,,,,,,,,,,,,,,1.76444,,,,,,,,,,,,,4aaf94a6-8a51-4628-a836-dce783286f9f,185,,,"[30.4, 29.0]",3825761,5,,True,,,1.6542673,,Left Foot,,"[28.3, 54.1]",Ground Pass,,25.187695,,,,Eneko Bóveda Altube,6386.0,,,,Free Kick,1,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,18,Athletic Club,215,['679822c2-e17b-464f-bfb5-77e3f28e04b6'],9,,,,,,,,,,,,,,,,Athletic Club,215,00:05:09.506,Pass,
,,,,,,,,,,,,,,,,1.70742,,,,,,,,,,,,,c688ab08-8f3b-45c0-a18d-d614765f8a07,187,,,"[30.2, 58.3]",3825761,5,,,,,0.82799536,,Right Foot,,"[44.8, 74.2]",Ground Pass,,21.586338,,,,Íñigo Lekue Martínez,6392.0,,,,,1,From Free Kick,Eneko Bóveda Altube,6386.0,Right Center Back,18,Athletic Club,215,['d06e1ffa-e4dc-4738-98fb-a5213159306e'],11,,,,,,,,,,,,,,,,Athletic Club,215,00:05:11.823,Pass,
,,,,,,,,,,,,,,,,0.887492,,,,,,,,,,,,,8eeb5de5-ffaf-47a0-a9d4-349bddf83bf3,195,,,"[42.8, 67.4]",3825761,5,,,,,3.0537689,,Right Foot,,"[26.9, 68.8]",Ground Pass,,15.961516,,,,Eneko Bóveda Altube,6386.0,,,,Recovery,1,From Free Kick,Íñigo Lekue Martínez,6392.0,Right Back,18,Athletic Club,215,"['09f3b455-08c2-486d-8d67-f858f645d513', '1512f2aa-3d9c-405a-95f6-c9e38c630bb4', '27e196d7-217c-44c4-b0db-0b50b904302b']",16,,,,,,,,,,,,,,,,Athletic Club,215,00:05:16.558,Pass,True
,,,,,,,,,,,,,,,,1.156844,,,,,,,,,,,,,cbd18a87-e24a-4e9b-9566-8fbb83cb21ac,199,,,"[25.1, 67.5]",3825761,5,,,,,-1.4304214,,Left Foot,,"[27.7, 49.1]",Ground Pass,,18.582788,,,,Mikel San José Domínguez,6389.0,,,,,1,From Free Kick,Eneko Bóveda Altube,6386.0,Right Center Back,18,Athletic Club,215,"['29e24fcf-7b91-4be0-a7c4-e1e0e1a67365', 'fda74b6f-a07b-490c-8ec9-18c9e7765fb9']",18,,,,,,,,,,,,,,,,Athletic Club,215,00:05:18.577,Pass,True
,,,,,,,,,,,,,,,,3.088465,,,,,,,,,,,,,c5cf3c27-8ff5-4b4d-886a-fb67b975e309,202,,,"[27.7, 49.1]",3825761,5,,,,,0.4015267,,Right Foot,,"[70.8, 67.4]",High Pass,,46.82414,,Incomplete,,Iñaki Williams Arthuer,6393.0,,,,,1,From Free Kick,Mikel San José Domínguez,6389.0,Right Defensive Midfield,18,Athletic Club,215,"['0f08911c-2346-4c3e-bc26-96ef6c62f16a', 'ca65023e-1b82-47ba-b744-c2a5f8a88cf9']",19,,,,,,,,,,,,,,,,Athletic Club,215,00:05:19.824,Pass,
,,,,,,,,,,,,,,,,1.84683,,,,,,,,,,,,,ca65023e-1b82-47ba-b744-c2a5f8a88cf9,204,,,"[49.3, 12.7]",3825761,5,,,,,0.009615088,,Head,,"[70.1, 12.9]",High Pass,,20.800962,,Incomplete,,Cédric Bakambu,6862.0,,,,Interception,1,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,18,Athletic Club,215,"['37378849-0399-41de-b995-0c76c15763b9', 'c5cf3c27-8ff5-4b4d-886a-fb67b975e309', 'ff727473-9d92-4a35-962c-cb30e845089f']",22,,,,,,,,,,,,,,,,Villarreal,222,00:05:22.912,Pass,
,,,,,,,,,,,,,,,,1.664179,,,,,,,,,,,,,ff727473-9d92-4a35-962c-cb30e845089f,207,,,"[50.0, 67.2]",3825761,5,,,,True,0.124354996,,,,"[72.4, 70.0]",High Pass,,22.574322,,,,Iñaki Williams Arthuer,6393.0,,,,Interception,1,From Free Kick,Eneko Bóveda Altube,6386.0,Right Center Back,18,Athletic Club,215,"['64ae8440-f5f1-4042-b13c-37d4f2f62f5e', '70e9d574-d156-4ca4-a829-a23e8f6aa0c1', 'ca65023e-1b82-47ba-b744-c2a5f8a88cf9']",24,,,,,,,,,,,,,,,,Athletic Club,215,00:05:24.759,Pass,True
,,,,,,,,,,,,,,,,1.192092,,,,,,,,,,,,,9af576d5-fca6-4128-99ea-8a7e293c8d10,209,,,"[72.4, 69.7]",3825761,5,,,,,-0.97998476,,Head,,"[77.9, 61.5]",High Pass,,9.873702,,,,Aritz Aduriz Zubeldia,6394.0,,,,,1,From Free Kick,Iñaki Williams Arthuer,6393.0,Right Wing,18,Athletic Club,215,['5c00677a-96d3-42cf-9437-3d7584faf7af'],26,,,,,,,,,,,,,,,,Athletic Club,215,00:05:26.763,Pass,
,,,,,,,,,,,,,,,,1.854986,,,,,,,,,,,,,828bf549-0d68-4813-a9c8-3e6d063b0932,215,,,"[77.9, 63.1]",3825761,6,,,,,-0.766597,,Right Foot,,"[107.7, 34.4]",High Pass,,41.37306,,Incomplete,,,,,,,Free Kick,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,19,Athletic Club,215,['fcc8d8c3-4bde-478a-a343-f401cc637492'],6,,,,,,,,,,,,,,,,Athletic Club,215,00:06:06.262,Pass,
,,,,,,,,,,,,,,,,3.644172,,,,,,,,,,,,,9361e53a-f6cd-4876-81cc-41ceea469f75,224,,,"[14.9, 46.0]",3825761,6,,True,,,-0.47751296,,Right Foot,,"[63.6, 20.8]",High Pass,,54.833656,,,,Cédric Bakambu,6862.0,,,,Free Kick,1,From Free Kick,Alphonse Areola,3379.0,Goalkeeper,20,Villarreal,222,['02df70f6-8837-455b-b183-866903b01703'],42,,,,,,,,,,,,,,,,Villarreal,222,00:06:42.922,Pass,
,,,,,,,,,,,,,,,,0.937084,,,,,,,,,,,,,6065689d-318c-4f6b-971d-7e9a8c940fc0,227,,,"[65.2, 21.8]",3825761,6,,,,,1.418574,,Right Foot,,"[67.9, 39.4]",Low Pass,,17.805899,,,,Roberto Soldado Rillo,26009.0,,,,,1,From Free Kick,Cédric Bakambu,6862.0,Right Center Forward,20,Villarreal,222,"['53bfb9ae-57aa-44f2-b962-63ab3e220d14', '607a21f0-f9ec-4e6e-b02c-f415d8698d1e']",46,,,,,,,,,,,,,,,,Villarreal,222,00:06:46.927,Pass,True
,,,,,,,,,,,,,,,,1.110753,,,,,,,,,,,,,5096b35b-5e35-4c33-be59-dc67887dcac8,230,,,"[67.9, 39.4]",3825761,6,,,,,0.73899186,,Left Foot,,"[84.8, 54.8]",High Pass,,22.864164,,Incomplete,,Jonathan dos Santos Ramírez,6357.0,,,,,1,From Free Kick,Roberto Soldado Rillo,26009.0,Left Center Forward,20,Villarreal,222,"['43ea9b7d-1d96-4404-adf8-6815641cc4f1', '5ffba54b-0072-403e-aa40-fd38947dccac']",48,,,,,,,,,,,,,,,,Villarreal,222,00:06:48.537,Pass,
,,,,,,,,,,,,,,,,0.571111,,,,,,,,,,,,,92edfc2c-0dd0-4953-a57d-281cdb3dbc5b,235,,,"[41.3, 24.8]",3825761,6,,,,,0.4081491,,Left Foot,,"[48.7, 28.0]",Ground Pass,,8.062258,,,,Markel Susaeta Laskurain,6390.0,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,21,Athletic Club,215,"['4e3ef2ea-c454-4c5c-bfc8-b172be340a7f', '88d81dd4-2039-45df-821d-057b26602b52']",51,,,,,,,,,,,,,,,,Athletic Club,215,00:06:51.681,Pass,True
,,,,,,,,,,,,,,,,0.746614,,,,,,,,,,,,,f1e9dc7a-9108-42f6-b514-c707ff2c9444,238,,,"[48.7, 28.0]",3825761,6,,,,,-1.4971045,,Right Foot,,"[49.8, 13.1]",Ground Pass,,14.940549,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,21,Athletic Club,215,['86da1514-0df7-41ee-a6f9-7928174c2c0e'],52,,,,,,,,,,,,,,,,Athletic Club,215,00:06:52.345,Pass,
,,,,,,,,,,,,,,,,1.673673,,,,,,,,,,,,,207eaa7b-49db-461a-985b-b4cc503aaceb,246,,,"[49.3, 77.5]",3825761,6,,,,,0.117872104,,Right Foot,,"[56.9, 78.4]",Ground Pass,,7.653104,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,1,Regular Play,Mateo Pablo Musacchio,7034.0,Right Center Back,21,Athletic Club,215,"['84ecaf4f-ff81-428c-8dfa-50a31642fbd2', 'b7368d76-b472-4261-97af-45f2e9b9233b']",56,,,,,,,,,,,,,,,,Villarreal,222,00:06:56.980,Pass,True
,,,,,,,,,,,,,,,,1.132107,,,,,,,,,,,,,ec4541af-99bb-4a6c-90ae-ed0e34e757aa,252,,,"[65.1, 0.1]",3825761,7,,,,,1.8138918,,,,"[62.0, 12.6]",Low Pass,,12.878665,,,,Beñat Etxebarria Urkiaga,6396.0,,,,Throw-in,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,22,Athletic Club,215,['74a1f4fb-3c13-40f9-9185-870f326fddc2'],5,,,,,,,,,,,,,,,,Athletic Club,215,00:07:05.171,Pass,
,,,,,,,,,,,,,,,,1.50858,,,,,,,,,,,,,92821c4b-0de2-46f7-b675-89e2e950b55c,257,,,"[53.4, 14.8]",3825761,7,,,,,3.0140831,,Right Foot,,"[33.9, 17.3]",Ground Pass,,19.659603,,,,Aymeric Laporte,4353.0,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,22,Athletic Club,215,['9e53b876-d69a-4686-b2c5-1e79464013a6'],9,,,,,,,,,,,,,,,,Athletic Club,215,00:07:09.825,Pass,
,,,,,,,,,,,,,,,,1.271817,,,,,,,,,,,,,e64b885f-a915-4138-a169-0e7582773b2f,260,,,"[42.6, 17.9]",3825761,7,,,,,0.39199236,,Left Foot,,"[68.0, 28.4]",Low Pass,,27.484722,,Incomplete,,Javier Eraso Goñi,6606.0,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,22,Athletic Club,215,"['1381de83-5efc-4647-bc48-480b49cfe2f3', 'c23caab1-bda5-4215-a31b-93deebdbc31b']",15,,,,,,,,,,,,,,,,Athletic Club,215,00:07:15.895,Pass,
,,,,,,,,,,,,,,,,1.448506,,,,,,,,,,,,,1381de83-5efc-4647-bc48-480b49cfe2f3,262,,,"[52.1, 51.7]",3825761,7,,,,,0.591491,,Right Foot,,"[71.9, 65.0]",Ground Pass,,23.852253,,,,Roberto Soldado Rillo,26009.0,,,,Interception,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,23,Villarreal,222,"['84e71c9f-8235-4fdf-a854-89f936ddbf17', 'e64b885f-a915-4138-a169-0e7582773b2f']",17,,,,,,,,,,,,,,,,Villarreal,222,00:07:17.167,Pass,
,,,,,,,,,,,,,,,,0.923076,,,,,,,,,,,,,b063eedd-19fc-44e9-bcc8-905e6aa67da5,264,,,"[71.9, 65.0]",3825761,7,,,,,-2.883728,,Left Foot,,"[62.8, 62.6]",Ground Pass,,9.411163,,,,Jonathan dos Santos Ramírez,6357.0,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Left Center Forward,23,Villarreal,222,['7dcbd65a-fc59-448f-bd84-9277377ed2ce'],18,,,,,,,,,,,,,,,,Villarreal,222,00:07:18.615,Pass,
,,,,,,,,,,,,,,,,0.402196,,,,,,,,,,,,,641a254b-051b-4185-b141-1422a2c62b4d,269,,,"[56.5, 25.3]",3825761,7,,,,,-2.0533097,,Right Foot,,"[55.4, 23.2]",Low Pass,,2.3706539,,Incomplete,,,,,,,Recovery,1,Regular Play,Javier Eraso Goñi,6606.0,Center Attacking Midfield,23,Villarreal,222,"['12a2b311-bf30-43bc-8189-a16008a73265', 'c60e503b-0e9b-46ec-8416-6e752b35d741']",20,,,,,,,,,,,,,,,,Athletic Club,215,00:07:20.394,Pass,True
,,,,,,,,,,,,,,,,2.822106,,,,,,,,,,,,,996f9d24-ad01-4a55-8d42-6dcc9fab3aeb,273,,,"[59.3, 32.9]",3825761,7,,,,,0.122694656,,Left Foot,,"[111.2, 39.3]",High Pass,,52.293118,,Incomplete,,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,23,Villarreal,222,['70ae1223-ab53-4eeb-9f36-d9fb0513d0da'],25,,,,,,,,,,,,,,,,Villarreal,222,00:07:25.340,Pass,
,,,,,,,,,,,,,,,,1.894709,,,,,,,,,,,,,36bc73b3-6ec1-4c34-959b-9443516b2a1d,275,,,"[15.9, 42.0]",3825761,7,,True,,,-1.3567356,,Keeper Arm,,"[20.4, 21.3]",Ground Pass,,21.183485,,,,Aymeric Laporte,4353.0,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,24,Athletic Club,215,['17b4e188-4a49-4022-a3e8-f56ce6098ca6'],32,,,,,,,,,,,,,,,,Athletic Club,215,00:07:32.185,Pass,
,,,,,,,,,,,,,,,,1.820184,,,,,,,,,,,,,fd86fd9a-ec75-407b-94b2-24712b11d918,277,,,"[35.8, 20.7]",3825761,7,,,,,1.8684328,,Left Foot,,"[30.8, 37.0]",Ground Pass,,17.049633,,,,Mikel San José Domínguez,6389.0,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,24,Athletic Club,215,['3086f77a-42e2-40f4-bbcf-255252f83e5d'],37,,,,,,,,,,,,,,,,Athletic Club,215,00:07:37.906,Pass,
,,,,,,,,,,,,,,,,0.960871,,,,,,,,,,,,,9385662a-7217-4693-b207-afc4f5559141,280,,,"[33.3, 39.8]",3825761,7,,,,,-0.09844616,,Right Foot,,"[49.5, 38.2]",Ground Pass,,16.27882,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,24,Athletic Club,215,['16c4b282-467d-4cbc-b7ba-38800827a9bd'],41,,,,,,,,,,,,,,,,Athletic Club,215,00:07:41.035,Pass,
,,,,,,,,,,,,,,,,1.276003,,,,,,,,,,,,,eaa2bebb-2f80-494b-95fd-62ced411da68,283,,,"[49.5, 38.2]",3825761,7,,,,,3.1415927,,Right Foot,,"[38.1, 38.2]",Ground Pass,,11.4,,,,Mikel San José Domínguez,6389.0,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,24,Athletic Club,215,['5b1495a7-e58c-4bfc-8f6a-257b56504d32'],42,,,,,,,,,,,,,,,,Athletic Club,215,00:07:42.116,Pass,
,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,88b035d0-6252-4ccf-928f-4171876bc8ac,286,,,"[45.1, 48.5]",3825761,7,,,,,1.359703,,Right Foot,,"[49.3, 68.1]",Ground Pass,,20.044949,,,,Eneko Bóveda Altube,6386.0,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,24,Athletic Club,215,['b14d624d-8465-47aa-aea1-c0d802dbba73'],46,,,,,,,,,,,,,,,,Athletic Club,215,00:07:46.351,Pass,
,,,,,,,,,,,,,,,,1.680894,,,,,,,,,,,,,d4b9f37f-0ea3-49eb-b7e7-3a7482666a76,290,,,"[62.4, 72.9]",3825761,7,,,,,-0.73437864,,Right Foot,,"[87.1, 50.6]",High Pass,,33.27732,,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,1,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,24,Athletic Club,215,"['1dd6c8ac-e0ea-4d96-b251-f3f2053f6e6b', '451f4475-3c5d-4e9a-a476-4a2f9340be3c']",50,,,,,,,,,,,,,,,,Athletic Club,215,00:07:50.988,Pass,
,,,,,,,,,,True,,,,,,0.935714,,,,,,,,,,,,,451f4475-3c5d-4e9a-a476-4a2f9340be3c,292,,,"[33.0, 29.5]",3825761,7,,,,,0.15991312,,Head,,"[42.3, 31.0]",High Pass,,9.420191,,,,Manuel Trigueros Muñoz,6771.0,,,,Interception,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,25,Villarreal,222,"['c51d6ac2-9728-4b28-9f5f-8cab6cdd572d', 'd4b9f37f-0ea3-49eb-b7e7-3a7482666a76']",52,,,,,,,,,,,,,,,,Villarreal,222,00:07:52.669,Pass,
,,,,,,,,,,,,,,,,1.251955,,,,,,,,,,,,,af2262b4-7844-43e0-9518-a32e559b5346,294,,,"[42.3, 31.0]",3825761,7,,,,,-2.2896264,,Head,,"[37.4, 25.4]",High Pass,,7.441102,,,,Bruno Soriano Llido,22819.0,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,25,Villarreal,222,['bae90978-6ba8-4337-9a39-586662d79c52'],53,,,,,,,,,,,,,,,,Villarreal,222,00:07:53.605,Pass,
,,,,,,,,,,,,,,,,1.149032,,,,,,,,,,,,,5554507e-fa11-4fd2-84d3-359e9c562f74,305,,,"[87.7, 41.1]",3825761,7,,,,,0.36717382,,Right Foot,,"[99.4, 45.6]",Ground Pass,,12.535549,,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,25,Villarreal,222,"['8332f5e8-ca7d-497e-864b-cee25c72cbe8', 'cd1fe554-7190-46ed-873e-a60b0c608a71']",57,,,,,,,,,,,,,,,,Athletic Club,215,00:07:57.551,Pass,
,,,,,,,,,,,,,,,,1.437331,,,,,,,,,,,,,726983f7-20d4-4f62-9920-ac90fad595f0,309,,,"[20.9, 35.1]",3825761,7,,,,,1.5374753,,Left Foot,,"[21.6, 56.1]",Ground Pass,,21.011663,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,25,Villarreal,222,['37f2c050-09ad-4ce6-a862-a3ecd549c2f2'],59,,,,,,,,,,,,,,,,Villarreal,222,00:07:59.151,Pass,
