50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[71.3, 60.3]",,,,,,,,,,,,2.578757,,,,,,,,,,,,,,,,e3cbf97c-d256-4f43-8483-3babbc95eb7e,1467,,,"[49.4, 61.6]",3825870,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eneko Bóveda Altube,6386.0,Right Center Back,84,Athletic Club,215,"['e20a24ff-c444-43fb-b4b8-8b90ead26260', 'ecfa0214-3314-4a64-8b48-2d904b77b3dd']",0,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:00.603,Carry,
,,,,,,"[68.6, 54.6]",,,,,,,,,,,,1.72921,,,,,,,,,,,,,,,,95976800-e4a0-40f9-984c-b9a7c43c5334,1470,,,"[62.4, 54.8]",3825870,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,84,Athletic Club,215,"['3d9abd60-cffb-4a4c-ab90-14ebe0fdabb0', 'e6bc5bad-2dff-4e98-9915-4d9ac4d44b93']",4,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:04.504,Carry,
,,,,,,"[84.2, 63.7]",,,,,,,,,,,,2.712628,,,,,,,,,,,,,,,,ce99bb4a-86a0-48f8-9694-c198e29a9b28,1473,,,"[77.2, 63.2]",3825870,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Markel Susaeta Laskurain,6390.0,Right Wing,84,Athletic Club,215,"['bc21b40c-351a-4a0e-a224-ed808b19489f', 'ce9773ca-1fb2-42c5-bbeb-c02478800531']",7,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:07.037,Carry,
,,,,,,"[73.5, 62.9]",,,,,,,,,,,,1.125566,,,,,,,,,,,,,,,,9e04d5c7-e34d-4472-b92d-c5d7c33eb9e3,1476,,,"[73.3, 62.7]",3825870,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,84,Athletic Club,215,"['48a35956-2f6e-4de8-a6f3-08ad65451866', '56c7b94a-9074-422c-b1c5-292872a364be']",10,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:10.875,Carry,
,,,,,,"[87.4, 63.5]",,,,,,,,,,,,0.801204,,,,,,,,,,,,,,,,f12562b7-7849-465f-87f9-fca2bbcc6cd5,1479,,,"[88.2, 62.9]",3825870,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,84,Athletic Club,215,"['5744bb64-bdbb-4825-a5b7-dcd27466d5ee', '8840c246-32de-4a14-a55b-a1e35b48b170', 'c842e15c-a39d-459d-8085-e51d079b6c58']",13,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:13.005,Carry,True
,,,,,,"[86.9, 75.9]",,,,,,,,,,,,0.803936,,,,,,,,,,,,,,,,209265e6-8b9c-4687-aa38-7137b3147c78,1483,,,"[86.9, 75.9]",3825870,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eneko Bóveda Altube,6386.0,Right Center Back,84,Athletic Club,215,"['9884b862-7a1d-4bc7-996d-302258f949ba', 'aabeea43-a9d4-4295-a098-2ee18cfe3593']",15,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:15.311,Carry,
,,,,,,"[76.1, 72.0]",,,,,,,,,,,,0.868754,,,,,,,,,,,,,,,,b600ff6a-8079-4f61-8575-d8fe426c000b,1486,,,"[75.9, 72.3]",3825870,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,84,Athletic Club,215,"['8bd5fc7a-6b6b-4555-ad72-d565538156ee', 'a20ca785-c24b-4638-babb-bdc93226654a']",17,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:17.118,Carry,
,,,,,,"[91.0, 56.1]",,,,,,,,,,,,0.014681001,,,,,,,,,,,,,,,,f8717096-b19f-4ece-8925-57b27d78a87d,1490,,,"[91.0, 56.1]",3825870,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Markel Susaeta Laskurain,6390.0,Right Wing,84,Athletic Club,215,"['8a4c3364-92b9-4866-96d3-e6d675626e00', 'dbad2b2c-b11f-45cc-aaf2-b382081940d0', 'fd97f29d-7ed3-41eb-b3fe-22ca77e9ec5a']",18,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:18.989,Carry,True
,,,,,,"[49.1, 25.0]",,,,,,,,,,,,2.482684,,,,,,,,,,,,,,,,a8f0ac57-4dd1-4d87-a89c-ea05ab90ad0b,1494,,,"[27.8, 25.8]",3825870,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,85,Celta Vigo,209,"['69859708-4e53-44f7-b2d2-cea627d4df41', 'f3083c9b-2d67-4fb8-9d25-ff6affec992e']",19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:19.277,Carry,
,,,,,,"[50.1, 34.1]",,,,,,,,,,,,1.037749,,,,,,,,,,,,,,,,7cfd4fd6-1e15-4679-b4c8-22874e8dd673,1497,,,"[50.4, 34.1]",3825870,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,85,Celta Vigo,209,"['367af319-a37a-4075-aad7-53f659f4412c', '73c85fd7-28e7-45bf-8700-18a1a75dd08a', 'ee69d7be-74f5-4aad-ad25-d44b880a20d3']",22,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:22.537,Carry,True
,,,,,,"[47.6, 37.2]",,,,,,,,,,,,2.479793,,,,,,,,,,,,,,,,79a471ef-3880-469a-a0e8-647593bebb78,1501,,,"[50.1, 34.1]",3825870,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,85,Celta Vigo,209,"['313dd0f6-2d82-43f1-a356-82691f7a6856', '340fc921-3788-46b8-8a5e-a7f324e1e4d0', '367af319-a37a-4075-aad7-53f659f4412c', 'd8c8356d-47ce-4b15-a2ae-b5a42ee271e9']",23,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:23.575,Carry,True
,,,,,,"[21.5, 48.1]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,,9649171f-bdfc-4747-a223-4f7b7e0921e3,1516,,,"[21.5, 48.1]",3825870,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,87,Athletic Club,215,"['5ce5e4f1-b72d-4006-b67b-bbdf053efd9d', 'e667b9d8-a118-4821-b466-674fa1b8683b']",58,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:58.348,Carry,
,,,,,,"[65.1, 7.8]",,,,,,,,,,,,1.59794,,,,,,,,,,,,,,,,93363713-3e55-45cc-8ba9-d7a79a1d3a85,1524,,,"[62.7, 7.3]",3825870,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,88,Celta Vigo,209,"['766e19b2-d1bb-4586-9b6f-05f384e46390', 'a648e205-0756-4652-9f31-6470351879d5', 'aa70586e-3ada-4327-bdc9-037962221d03']",12,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:12.025,Carry,True
,,,,,,"[64.3, 7.1]",,,,,,,,,,,,0.648262,,,,,,,,,,,,,,,,5f28751f-02ff-42b4-bc4f-b048d41e19e3,1530,,,"[64.3, 7.1]",3825870,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Agudo Durán,6724.0,Left Wing,89,Celta Vigo,209,"['744ac540-f8f6-4dac-9ac2-5e3fc4a25c05', 'ed7f2b3f-b738-4c18-a977-54d88ca6ea65']",1,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:01.875,Carry,
,,,,,,"[43.4, 21.3]",,,,,,,,,,,,0.904719,,,,,,,,,,,,,,,,d9f3c845-4521-4baa-ad9d-096de9f9c7f5,1533,,,"[46.8, 20.0]",3825870,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Gómez Solà,6804.0,Left Center Back,89,Celta Vigo,209,"['5bb964df-c1fa-47ad-8f6d-786207418108', 'a38ad7ee-bf30-429c-b211-87af18934947']",4,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:04.333,Carry,
,,,,,,"[44.2, 54.1]",,,,,,,,,,,,0.361729,,,,,,,,,,,,,,,,385c5c1a-0763-4a8d-a216-111094deaa3c,1536,,,"[46.1, 56.5]",3825870,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hugo Mallo Novegil,6805.0,Right Back,89,Celta Vigo,209,"['ef2b9ef6-ecae-4c64-be0a-b6a69481d556', 'f0f4ac35-f48d-4ff9-ae97-66445bf97c77']",6,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:06.547,Carry,
,,,,,,"[33.2, 26.6]",,,,,,,,,,,,0.092538,,,,,,,,,,,,,,,,7bd786d3-445a-4daa-8f06-feb901901945,1539,,,"[33.8, 26.6]",3825870,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Gómez Solà,6804.0,Left Center Back,89,Celta Vigo,209,"['4c604b5d-24a0-4fd6-b3b6-32b6b322655c', '84e142f4-f3a7-4e1d-bbde-4f8363909fee']",8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:08.620,Carry,
,,,,,,"[43.7, 29.9]",,,,,,,,,,,,0.635446,,,,,,,,,,,,,,,,f777b387-4b0e-41e7-81f1-bda7f4d2b3ac,1547,,,"[43.7, 29.9]",3825870,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,89,Celta Vigo,209,"['3e5f840e-8e3b-40d4-903d-7fad7f4f7dac', 'ef043ab4-6297-40fe-981b-439cf17a88f2']",14,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:14.011,Carry,
,,,,,,"[51.2, 5.2]",,,,,,,,,,,,0.099274,,,,,,,,,,,,,,,,5d1e3f7b-fe19-4867-b168-ec51128f53b5,1550,,,"[51.2, 5.2]",3825870,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Castro Otto,6802.0,Left Back,89,Celta Vigo,209,"['c4a1dae7-5191-4151-a337-2446dd608ce4', 'd5f2956f-4fb5-4a5d-981e-e679d037befa']",16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:16.546,Carry,
,,,,,,"[43.1, 50.5]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,,24a08ce4-5e8e-44da-bb6b-8057f1ce1646,1557,,,"[43.1, 50.5]",3825870,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,90,Athletic Club,215,"['add4dda1-1f86-4697-b5b2-f2cad264914a', 'ec8964d1-17f8-40b6-9293-09244074c1e4']",31,,,,,,,,,,,,,,,,,Athletic Club,215,00:46:31.008,Carry,
,,,,,,"[33.5, 33.0]",,,,,,,,,,,,0.715882,,,,,,,,,,,,,,,,37749a63-471c-4671-adc7-ae716422527f,1560,,,"[33.5, 33.0]",3825870,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,90,Athletic Club,215,"['24a4868e-2640-4eb5-88ea-97d9ab2b8669', 'c2b0beed-294b-4660-b45f-22dff06615a7']",33,,,,,,,,,,,,,,,,,Athletic Club,215,00:46:33.063,Carry,
,,,,,,"[69.4, 59.8]",,,,,,,,,,,,4.926222,,,,,,,,,,,,,,,,c37ff6c7-7433-4182-9362-61c1214ebda8,1563,,,"[42.9, 60.3]",3825870,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,90,Athletic Club,215,"['d2c0a29e-44cd-4649-9576-772d08088235', 'ecbcd3d0-0166-48ac-8a4f-f51e406dcbd1']",35,,,,,,,,,,,,,,,,,Athletic Club,215,00:46:35.457,Carry,
,,,,,,"[81.4, 44.7]",,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,6c4f0257-d43a-4fbb-b49f-22c42ee1d607,1569,,,"[83.5, 46.0]",3825870,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iker Muniain Goñi,6842.0,Left Wing,90,Athletic Club,215,"['717a9279-041f-4c48-ba37-800d7eda153a', 'c70b91fe-ba24-4b33-94b0-7fdecc018d1c']",44,,,,,,,,,,,,,,,,,Athletic Club,215,00:46:44.685,Carry,
,,,,,,"[89.2, 13.3]",,,,,,,,,,,,2.806397,,,,,,,,,,,,,,,,82d50427-be2f-47fd-bfb9-efeb5c083593,1574,,,"[79.5, 12.2]",3825870,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,90,Athletic Club,215,"['59804282-8de6-4854-8a78-aca009ccf256', 'ba22bc3d-7c6e-4f54-8631-e7628f774287']",48,,,,,,,,,,,,,,,,,Athletic Club,215,00:46:48.662,Carry,
,,,,,,"[93.0, 29.8]",,,,,,,,,,,,3.383928,,,,,,,,,,,,,,,,d0bc8ad7-ea78-40fa-83a8-08dabc36389d,1577,,,"[90.4, 21.3]",3825870,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iker Muniain Goñi,6842.0,Left Wing,90,Athletic Club,215,"['03337e52-a237-477b-9a74-df934dbccebb', 'b2b8aee4-4ae9-4de5-96c7-fd1e1f3a9e53', 'b91612ce-5d19-4865-86e8-eb3093bf61c9']",52,,,,,,,,,,,,,,,,,Athletic Club,215,00:46:52.179,Carry,True
,,,,,,"[34.3, 58.0]",,,,,,,,,,,,2.291579,,,,,,,,,,,,,,,,705373bb-4748-4917-bdf7-4f4f737b2db0,1592,,,"[30.9, 55.1]",3825870,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Hugo Mallo Novegil,6805.0,Right Back,92,Celta Vigo,209,"['00d64f96-26e8-4ce2-9c9b-7d9916b8f3c1', 'e7fd640f-8422-4146-91a1-e4da7c8cbbab']",3,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:03.314,Carry,
,,,,,,"[27.6, 16.9]",,,,,,,,,,,,1.476001,,,,,,,,,,,,,,,,2ae22173-2a05-46be-85f3-fe8b8816964a,1600,,,"[35.6, 15.9]",3825870,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,93,Athletic Club,215,"['9c8a97f8-d35a-4de9-94d4-a0a8f5e13df9', 'eff0e5db-2c60-4c14-9355-1709d53e047a', 'fa74ecbf-cc07-4acc-a762-318aa45463fc']",12,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:12.015,Carry,True
,,,,,,"[14.2, 47.6]",,,,,,,,,,,,5.935485,,,,,,,,,,,,,,,,3c8ac2d5-aaca-4280-8527-80d2a45c0dcf,1604,,,"[11.2, 33.5]",3825870,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,93,Athletic Club,215,"['25668837-53ff-4eae-8775-dab5884e3db0', '6a71eb57-e702-43f3-888d-763a4f0e12d8']",15,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:15.277,Carry,
,,,,,,"[52.8, 70.5]",,,,,,,,,,,,6.022839,,,,,,,,,,,,,,,,11fdc85a-1d8a-4532-a63a-df3b2f61d555,1607,,,"[33.0, 70.0]",3825870,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,93,Athletic Club,215,"['9a44d2e6-6bbb-493b-81ff-11096571a073', 'af0e8d3f-cfcf-45bb-8c0c-3e1165947543']",22,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:22.856,Carry,
,,,,,,"[54.3, 76.0]",,,,,,,,,,,,1.837354,,,,,,,,,,,,,,,,91f617a4-5013-40e5-b6e0-e069b1e4edac,1610,,,"[54.3, 76.0]",3825870,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,93,Athletic Club,215,"['3c5771fd-c901-4c92-8e56-a4a3238970b6', '6549bd37-21d4-4d78-8146-1deadc169cf6']",30,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:30.052,Carry,
,,,,,,"[49.1, 70.8]",,,,,,,,,,,,2.775818,,,,,,,,,,,,,,,,85971ec9-da99-488a-aea3-bd9da13d88dd,1613,,,"[43.7, 72.1]",3825870,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,93,Athletic Club,215,"['3f1c2620-3e17-40bc-a60b-fc06d2b92b15', 'a88ec91a-9234-4b88-836e-105369c30e99']",33,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:33.036,Carry,
,,,,,,"[40.8, 58.3]",,,,,,,,,,,,2.696011,,,,,,,,,,,,,,,,db099ef1-a9ea-4b1c-ac4e-511a529680e4,1616,,,"[39.3, 60.9]",3825870,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,93,Athletic Club,215,"['066044c1-c361-4c75-a8f8-42b43e63a883', 'baa3f819-ea0d-420f-b736-104e8f5038a5']",37,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:37.441,Carry,
,,,,,,"[56.2, 73.4]",,,,,,,,,,,,2.143835,,,,,,,,,,,,,,,,3771a12f-c8aa-4308-abb0-5f3ca9c50f0f,1619,,,"[49.4, 73.4]",3825870,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,93,Athletic Club,215,"['50733aed-51cc-43d7-b18e-724ad050f38e', '87cd8dbf-53a0-43ad-a4bb-06f0768169c6']",41,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:41.439,Carry,
,,,,,,"[15.3, 28.9]",,,,,,,,,,,,12.420318,,,,,,,,,,,,,,,,2d9b02ff-37fc-439c-a1c4-d036cb317d53,1623,,,"[8.3, 17.9]",3825870,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,93,Athletic Club,215,"['131383cd-3c8f-4394-a9d2-b3e4c03ffa7c', '8dfc214c-2336-4d26-8283-47d9f53d3f63']",47,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:47.355,Carry,
,,,,,,"[56.4, 74.7]",,,,,,,,,,,,1.424509,,,,,,,,,,,,,,,,f4933a5b-7297-455b-859c-dcfee2b7e43c,1629,,,"[55.1, 72.8]",3825870,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel San José Domínguez,6389.0,Right Defensive Midfield,94,Athletic Club,215,"['3e0635b9-9884-4e9c-bead-fb6fb409825f', '62b4f736-58ef-4978-986f-762d3eb7dcb8', 'e3a99299-f390-451f-947c-608a30cb8d4f']",9,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:09.510,Carry,True
,,,,,,"[4.9, 34.3]",,,,,,,,,,,,20.024754,,,,,,,,,,,,,,,,b300a097-0aca-4fd3-8118-37308a0dc4ad,1640,,,"[3.0, 32.8]",3825870,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,96,Celta Vigo,209,"['2a6f7b3b-63ee-42d0-bc13-43fa1299a3d6', '70cd6098-99b5-4068-8efd-125af8dfaaf9']",29,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:29.558,Carry,
,,,,,,"[89.2, 16.8]",,,,,,,,,,,,2.928266,,,,,,,,,,,,,,,,7ba2046b-7eae-4b00-8f0b-ef42196d2e37,1647,,,"[71.3, 15.5]",3825870,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,96,Celta Vigo,209,"['2c3a0591-1561-42ab-bb53-a4ab46ec39c0', '39e24c1c-0d8d-4e9f-9ce5-22cd3b0a720e', 'ad269e82-3a42-48de-8477-51eb4bab39b3']",54,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:54.760,Carry,True
,,,,,,"[49.1, 66.0]",,,,,,,,,,,,1.279252,,,,,,,,,,,,,,,,03b8369e-080f-4157-9252-e466eb833320,1665,,,"[46.6, 69.2]",3825870,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,98,Athletic Club,215,"['1b86562d-cbf1-4b79-bea0-768df73767ee', 'a72ae00e-c0e6-42d6-bb48-74d0bfc26b21', 'db516ed9-0e89-4ea8-9fa5-efbcaa097258']",35,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:35.822,Carry,True
,,,,,,"[93.6, 64.0]",,,,,,,,,,,,4.189873,,,,,,,,,,,,,,,,f49e3a37-6954-4032-99dd-de9b03ccdfb6,1671,,,"[61.9, 58.3]",3825870,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,98,Athletic Club,215,"['32f7db6b-f376-4ad7-a1bc-2ef9b234d3a5', 'b770f5db-3361-4884-ab29-aa8b7f481935']",39,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:39.015,Carry,
,,,,,,"[109.2, 72.8]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,6275a274-879e-4ec9-b34e-9d5ea5b3afdb,1674,,,"[109.2, 72.8]",3825870,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,98,Athletic Club,215,"['65134630-b03e-44e6-8b80-53bb23a59f21', '78f8608c-5885-45c7-95d8-200c87c1615c']",45,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:45.308,Carry,
,,,,,,"[2.8, 5.9]",,,,,,,,,,,,1.952899,,,,,,,,,,,,,,,,ce5df700-08fc-4fef-becf-6ea9a749ba59,1679,,,"[3.8, 7.8]",3825870,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Castro Otto,6802.0,Left Back,99,Celta Vigo,209,"['9157d805-0c7b-4a87-83c9-ce829ce267ca', '99cb5c72-428a-4288-9f3a-4009c7748977', 'b02f8e6c-fc87-4e0d-b230-5d6f2033d5b8']",48,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:48.485,Carry,True
,,,,,,"[82.7, 51.3]",,,,,,,,,,,,4.337036,,,,,,,,,,,,,,,,7781192e-29c8-4fb8-b9d4-d3d9a7d99d23,1685,,,"[54.3, 38.7]",3825870,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,99,Celta Vigo,209,"['52408b17-6460-4637-bb53-0a1e2c57b922', '8ddfd835-1cc9-4667-ad33-3f03c66d4015', 'a1a463c9-e0da-4123-9494-5b3d078744f0']",56,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:56.737,Carry,True
,,,,,,"[90.4, 58.5]",,,,,,,,,,,,1.56321,,,,,,,,,,,,,,,,a74dac01-3283-492f-8e73-e2e90c88d9e1,1692,,,"[85.3, 56.4]",3825870,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,99,Celta Vigo,209,"['1a226b25-2031-4920-ae86-8e4af00ec771', '4e5bb1b8-ae90-452f-af63-5cd24bddc210', 'ef81edbc-0480-4f7a-bd9a-0657c8d3d87e']",2,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:02.951,Carry,True
,,,,,,"[90.3, 63.5]",,,,,,,,,,,,0.308578,,,,,,,,,,,,,,,,1bf9bbf6-fdc1-4474-85ac-001dc39d177e,1695,,,"[90.3, 63.5]",3825870,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,99,Celta Vigo,209,"['8e0ccbce-0f52-43a8-a732-10236b8ba811', 'f102f4cf-0a63-4dbf-a756-d75c436c9f70']",5,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:05.151,Carry,
,,,,,,"[73.0, 67.6]",,,,,,,,,,,,0.711938,,,,,,,,,,,,,,,,729731e3-6e47-40d8-b0d9-9cf621f7037a,1698,,,"[73.0, 67.6]",3825870,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Wass,6797.0,Left Defensive Midfield,99,Celta Vigo,209,"['06b27ac2-8114-4c45-9e22-72f558ec3014', '96aa92fe-7878-40a5-af78-22b6068cf16b']",7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:07.184,Carry,
,,,,,,"[77.2, 52.6]",,,,,,,,,,,,3.85988,,,,,,,,,,,,,,,,1464dbe2-45da-4701-9447-1bedd4a88242,1702,,,"[68.9, 58.2]",3825870,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,99,Celta Vigo,209,"['9df5ae58-5ae5-42b1-8a0e-dd6be7e76c8f', 'a7552697-a2fa-4c15-bd6f-ea5316bb77d0', 'e1d6dcb6-f6f4-4c14-9c3d-e20335151d9c']",8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:08.688,Carry,True
,,,,,,"[91.0, 20.2]",,,,,,,,,,,,2.276541,,,,,,,,,,,,,,,,75dcf4f3-70a7-434c-b08d-2700d2f7a507,1705,,,"[75.9, 21.3]",3825870,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Castro Otto,6802.0,Left Back,99,Celta Vigo,209,"['3c694fa7-5290-4032-bd1e-f60908475f8a', 'f00c3dbf-aea4-4c7f-8f77-483401e7ab53']",14,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:14.759,Carry,
