bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f420a2f-a978-477e-86c7-94e68bdf6579,344,,"[95.7, 7.0]",3825630,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fernando Navarro i Corbacho,6913.0,Left Back,23,RC Deportivo La Coruña,219,['a5c62ef2-12e7-490d-95e7-90f88f2fd907'],50,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:50.074,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a70d312-ee41-46e8-a508-07601a0fb72e,346,,"[91.7, 15.0]",3825630,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,23,RC Deportivo La Coruña,219,['de88654c-18f0-4a26-bf19-513e7a9197b1'],51,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:51.238,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f62aec2-16ea-453a-9ec0-1dcc7cfe7c9d,349,,"[93.7, 2.6]",3825630,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fayçal Fajr,5724.0,Left Wing,23,RC Deportivo La Coruña,219,['d1bc358a-4265-4cd5-8208-781a638496ed'],53,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:53.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41861d92-1e54-4efb-b4af-4020655bd64a,352,,"[88.9, 13.9]",3825630,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,23,RC Deportivo La Coruña,219,['1d039d4b-6b0f-45b4-b167-8bec4a68bc97'],56,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:56.647,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e094eebb-ab41-492a-941b-dfdf9e74f4a0,359,,"[34.1, 58.3]",3825630,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Francisco Moreno Fuertes,6738.0,Right Back,23,RC Deportivo La Coruña,219,['4af06894-fb75-420c-a8ad-c975a3db1d87'],11,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:11.442,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,dbd8b7da-44b0-4c30-aa04-80e2cb41a3f5,362,,"[51.5, 73.3]",3825630,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Gracia Calmache,25921.0,Right Wing,23,RC Deportivo La Coruña,219,['c76084bf-f2ee-4801-86d7-1267a2a95f4c'],15,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:15.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f53dbf80-9277-44eb-a016-679be04636f7,364,,"[13.8, 29.2]",3825630,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gorka Iraizoz Moreno,6576.0,Goalkeeper,24,Athletic Club,215,['f8908724-a4d4-4cde-a017-8aebf4d85fa2'],23,,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:23.691,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3285a857-1850-443f-a5bb-b555ec5de5c3,367,,"[29.3, 57.7]",3825630,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,24,Athletic Club,215,['d5800b63-545f-4ae7-8078-b3778453e58c'],26,,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:26.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,50853758-4600-4ebf-a24c-38320ffc1c06,370,,"[59.2, 74.1]",3825630,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,24,Athletic Club,215,['bda0ba0f-dd05-40e0-bec0-3bf24e31ba61'],30,,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:30.611,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e329d183-b405-4afb-b8bd-35d3d2eaa7a8,373,,"[67.6, 76.3]",3825630,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iñaki Williams Arthuer,6393.0,Right Wing,24,Athletic Club,215,['5960d77c-d968-4beb-bf50-77ada03bb71e'],36,,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:36.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc5b55a7-2cdc-4b61-81da-4324953e2f46,377,,"[41.3, 72.0]",3825630,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Óscar de Marcos Arana,6649.0,Right Back,25,RC Deportivo La Coruña,219,['66dd5479-f904-4a52-a621-bde3e6b4288d'],3,,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:03.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,681fb183-e777-4f5f-8774-9b9c11a6cf84,381,,"[88.0, 15.4]",3825630,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,26,RC Deportivo La Coruña,219,['5cc097c6-cceb-4ed5-b3f4-cafb67b5992f'],7,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:07.626,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdc6ebf3-b355-4cf3-a31f-4211c5889594,383,,"[26.4, 61.6]",3825630,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,27,Athletic Club,215,['4aefad14-0bde-44a1-a6a5-52689b8bf637'],7,,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:07.753,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ff4efa7-91b5-499b-8880-9d6b1ee56ac9,388,,"[45.5, 66.0]",3825630,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,27,Athletic Club,215,['169ac9f0-c749-45de-ba99-6a092dce40ec'],10,,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:10.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,97a0af8f-ba9f-4c14-8e95-2b38bb9cf809,393,,"[38.7, 70.2]",3825630,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,27,Athletic Club,215,"['db462fea-56a3-4025-b6a4-64b6b7fea06c', 'e31b72db-0720-431f-9983-7300d2da8781']",12,,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:12.535,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a7ed2bf-b123-4436-86a7-91ba18d02095,397,,"[47.5, 66.2]",3825630,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,27,Athletic Club,215,['d34aacd4-58a3-47dc-98e3-23bba1b8b0c4'],13,,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:13.895,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c955365-b519-44ab-aadc-cb87e67ff2e8,403,,"[31.4, 69.1]",3825630,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,27,Athletic Club,215,['e297ffa8-2be7-429e-b29f-4f188878d361'],16,,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:16.335,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4714d35e-dca2-4277-8bb5-cac4b1e3fc3d,413,,"[72.8, 48.7]",3825630,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Gracia Calmache,25921.0,Right Wing,28,RC Deportivo La Coruña,219,['0ab1063e-b52e-4fe2-8585-c0259b0c7a70'],13,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:13.681,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,82bb7c34-ad0c-4fb8-9992-4a4dbf32d933,415,,"[52.1, 75.1]",3825630,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Francisco Moreno Fuertes,6738.0,Right Back,28,RC Deportivo La Coruña,219,['d97be9f3-b9e4-439d-a5e7-eb6f0276c463'],16,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:16.914,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,86e55708-d24c-4ca8-ab1f-730da065267c,420,,"[99.7, 5.0]",3825630,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Markel Susaeta Laskurain,6390.0,Left Wing,29,Athletic Club,215,['c14bacf0-7bfd-4972-9c97-a550c8dedc18'],26,,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:26.088,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c751548a-1902-4130-a0a6-81cec822ad1d,422,,"[98.8, 21.8]",3825630,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl García Escudero,6391.0,Center Attacking Midfield,29,Athletic Club,215,['d0acb5d1-7b38-45ae-8c65-ae9085cfe39e'],29,,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:29.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c490229f-347d-48a4-9fc6-e385a39d1fe7,425,,"[107.6, 10.3]",3825630,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Markel Susaeta Laskurain,6390.0,Left Wing,29,Athletic Club,215,['257d08cf-511d-437b-a754-99090646ec37'],32,,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:32.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,548600bb-537b-44e6-9d09-77997aa568b5,428,,"[94.4, 9.6]",3825630,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,29,Athletic Club,215,['0b13e3ca-7af7-4aab-9ef2-8ed36ee0881a'],33,,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:33.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,87de0e7b-053e-4fc3-8856-a14ed59c757a,431,,"[101.3, 5.7]",3825630,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Markel Susaeta Laskurain,6390.0,Left Wing,29,Athletic Club,215,['147dca7e-a314-4ff5-98ec-7819624ac5bb'],37,,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:37.198,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a0a62f4-630b-4540-90d4-dc668c3cc378,434,,"[89.4, 6.1]",3825630,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,29,Athletic Club,215,['1a396739-a4e0-4249-8e37-6e48891008ee'],39,,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:39.358,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,51cdbdf9-1fc3-47aa-8a3f-563e2a4b2baa,437,,"[77.7, 24.6]",3825630,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,29,Athletic Club,215,['23dc4176-0d57-4a84-9795-eb2f42371dab'],40,,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:40.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f6c3296-1923-4c21-87cf-af07dde81c83,440,,"[66.2, 47.9]",3825630,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Right Defensive Midfield,29,Athletic Club,215,['24c88c63-23b6-439d-871c-83ed3ca564fd'],44,,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:44.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f842ff7b-2c2f-4245-ac24-022ee5b09cd1,443,,"[50.8, 38.5]",3825630,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,29,Athletic Club,215,['c8e9f3fe-d548-450e-a788-f72830650495'],46,,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:46.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,946f1a4f-a18b-4a8f-9538-14c38566ab46,446,,"[102.4, 6.4]",3825630,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Markel Susaeta Laskurain,6390.0,Left Wing,29,Athletic Club,215,['36d0c452-6d2c-4981-a8b1-0d6c151d43e3'],50,,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:50.798,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,272f8a51-533e-48c1-9195-d7653c7ed20c,450,,"[49.3, 72.0]",3825630,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,30,RC Deportivo La Coruña,219,['36196033-481e-477b-ab65-71bb9bc397cd'],12,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:12.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8a626e1-b024-4f62-9ff1-dcf2c0a13097,454,,"[30.5, 23.1]",3825630,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,31,RC Deportivo La Coruña,219,['a08a046d-01d3-4230-b70a-f9e941a8b090'],41,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:41.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaf0e8ca-e3c4-4dfe-992b-0df34aeb782d,456,,"[32.9, 20.5]",3825630,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,31,RC Deportivo La Coruña,219,['c31b3a37-22e5-4a70-b873-c31f1a7ccf82'],44,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:44.128,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c6cc9747-a535-49b0-95ee-cf654008201d,459,,"[89.5, 12.3]",3825630,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,31,RC Deportivo La Coruña,219,['89cecfb5-d103-4248-8f26-9465b57f2464'],49,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:49.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b135ec59-b76e-43db-b823-af132d5dcf42,463,,"[17.8, 43.3]",3825630,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,32,Athletic Club,215,['ce5b70eb-9581-4616-aa6e-3bd9e2608f9c'],52,,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:52.807,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,de1be990-5586-4861-a041-06198cc44f2b,466,,"[29.7, 59.6]",3825630,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,32,Athletic Club,215,['2e4a257d-739e-4d73-bd70-297578b1c1fd'],56,,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:56.927,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,94b80995-cce8-4ddd-97e5-271037832962,469,,"[44.0, 73.5]",3825630,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,32,Athletic Club,215,['08a0bd45-3dbf-425f-a989-6a4db39a25f5'],0,,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:00.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,50b9a752-a69e-479a-9771-ac54bc180a4d,472,,"[48.4, 63.1]",3825630,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,32,Athletic Club,215,['4a530278-8c3c-408e-ad99-215e05edb4f5'],2,,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:02.327,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d249b29f-30f0-431d-9c06-fea090e38f88,477,,"[78.3, 69.7]",3825630,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Right Defensive Midfield,33,Athletic Club,215,['9cc7096a-5caf-4664-8d9b-761f882e47a9'],16,,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:16.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,af1c2923-3aae-4cf1-9f50-2ab24b3ec031,481,,"[52.8, 68.0]",3825630,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,33,Athletic Club,215,"['3eb19f3b-22d9-4c1e-b02b-e577a88a4681', '846b0139-3912-45da-996a-b7035fe873ad']",19,,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:19.024,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,99cb58fb-bcd8-4016-8f8a-c7789e6dd99f,484,,"[23.3, 53.4]",3825630,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gorka Iraizoz Moreno,6576.0,Goalkeeper,33,Athletic Club,215,['7ae55643-ce9b-497b-95ee-b20024ad38a2'],21,,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:21.704,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35a48aba-7398-4317-8597-8cb3841bdebd,487,,"[34.7, 31.4]",3825630,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,33,Athletic Club,215,['260531c6-6b3e-47a4-8d60-8fa6134cae3b'],23,,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:23.104,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c013c84-a5ec-43aa-9ea5-6456a432f565,496,,"[79.9, 68.2]",3825630,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,35,RC Deportivo La Coruña,219,['f9bf27c0-7af1-4fad-9d38-8c46b82add72'],36,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:36.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8efcd396-617e-447a-83b5-05772e2e69a8,498,,"[45.5, 61.0]",3825630,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Arribas Garrido,6869.0,Right Center Back,35,RC Deportivo La Coruña,219,['a60af517-1e4e-4e4f-bab8-00dfcbe63bc8'],43,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:43.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,129a9997-07a2-4318-b11e-0a2ccf6f8a12,501,,"[70.6, 75.5]",3825630,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Gracia Calmache,25921.0,Right Wing,35,RC Deportivo La Coruña,219,['9533312d-8512-4254-ae77-f9eb746e5f7f'],47,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:47.507,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,06022772-4691-4aab-8786-2b68b87da3e7,504,,"[65.1, 71.1]",3825630,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,35,RC Deportivo La Coruña,219,['2f190ee2-e793-4dff-9b05-5e5e449f0b4d'],48,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:48.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,75123e07-323d-47e2-90b4-793308190f87,507,,"[83.1, 5.9]",3825630,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,35,RC Deportivo La Coruña,219,['38a7de96-1e30-46dd-a098-b067736d7234'],53,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:53.079,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfd93f6d-84fe-4144-ace7-573dc050341a,510,,"[85.8, 11.0]",3825630,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,35,RC Deportivo La Coruña,219,['ef2f6022-d0be-4aed-8059-1dabd235adc8'],55,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:55.961,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,764d34f8-01a6-4960-8be8-d53bda7901aa,513,,"[78.3, 13.9]",3825630,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,35,RC Deportivo La Coruña,219,['757bd055-18fd-4819-ae20-288a8108caa8'],0,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:00.181,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,05253377-ca16-4477-a369-8559f21800cb,516,,"[53.9, 19.4]",3825630,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,35,RC Deportivo La Coruña,219,['627528c0-3d12-405d-b8f6-0a27f07b9b78'],2,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:02.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc05ffd3-811c-4daa-81fb-e97a364d600f,519,,"[53.9, 61.9]",3825630,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Arribas Garrido,6869.0,Right Center Back,35,RC Deportivo La Coruña,219,['bc32ca88-ae45-4487-911e-82f13feea02b'],5,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:05.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,393ad7ac-fd13-46e3-afea-097bf9d60bcb,522,,"[84.7, 73.1]",3825630,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,35,RC Deportivo La Coruña,219,['033ae3d2-6c8a-41cf-993e-9cd7f2bc6c43'],8,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:08.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,de0f04ad-0ab2-47fe-9309-0a66b7ae2b1d,525,,"[91.9, 61.4]",3825630,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Gracia Calmache,25921.0,Right Wing,35,RC Deportivo La Coruña,219,['1fc0c2a9-0517-4c61-9f7d-dadea63e6866'],9,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:09.541,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dbed17b-e85c-4caf-8018-1363a0706751,536,,"[31.7, 46.9]",3825630,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,36,Athletic Club,215,['a0fdd46f-601f-46ab-86d8-b073f6845480'],41,,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:41.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,278532b4-5341-47e4-88dc-46c266270043,539,,"[77.5, 50.2]",3825630,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,36,Athletic Club,215,['37162fb6-ba3f-4029-b10b-fd09fc003a81'],45,,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:45.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a52e006-cc0c-444a-9f23-2d482d53cc33,542,,"[73.9, 58.8]",3825630,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,36,Athletic Club,215,['31d67b94-57a4-4b5e-a60a-487cf854a1f2'],46,,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:46.201,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,55dcc120-f419-44e9-b50a-048912d0f98e,548,,"[73.7, 20.9]",3825630,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,36,Athletic Club,215,['f7b73fb8-362a-47b3-96f0-bf6aecc0f1d9'],52,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:52.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e6e7d3d-7bcc-4000-bd5e-0b05d247d313,552,,"[51.9, 44.0]",3825630,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,36,Athletic Club,215,['bbe45a99-aeaf-49c6-aeab-da1b878a518c'],56,,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:56.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a3fb5ab-b9ea-4bb7-b742-43a7e45aaa31,555,,"[65.1, 14.0]",3825630,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,36,Athletic Club,215,['391e0fc9-56e1-417a-b672-98aceea083eb'],0,,,,,,,,,,,,,,,,,,Athletic Club,215,00:17:00.154,Ball Receipt*,
