ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,3.368358,,,,,,,,,,,,,,29f85880-efc3-46c8-a9a1-32d14c18fcca,1020,,"[14.4, 33.6]",3825843,26,,,,,-0.12013406,,Right Foot,,,"[81.5, 25.5]",,High Pass,,67.58713,,,,,Javier Guerra Rodríguez,11542.0,,,,Free Kick,1,From Free Kick,Juan Carlos Martín Corral,24255.0,Goalkeeper,57,Rayo Vallecano,360,['6624d9b8-ca02-441a-bc59-b75998bde289'],44,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:26:44.894,Pass,
,,,,,,,,,,,,,,,0.988555,,,,,,,,,,,,,,d4b2d68f-f70b-40dc-9241-cabf88b628b2,1023,,"[81.5, 25.4]",3825843,26,,,,True,1.0029523,,,,,"[88.9, 37.0]",,High Pass,,13.75936,,,,,Nicolás Ladislao Fedor Flores,26685.0,,,,,1,From Free Kick,Javier Guerra Rodríguez,11542.0,Left Center Forward,57,Rayo Vallecano,360,"['006694be-5a4d-4364-8cc1-1b3952d28a74', 'd0feb0ca-d873-41da-9428-8ddba0f3fd95']",48,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:26:48.422,Pass,True
,,,,,,,,,,,,,,,1.218701,,,,,,,,,,,,,,e4a91cae-4529-4a34-ae0e-6e3550b9e665,1030,,"[43.0, 48.4]",3825843,26,,,,,1.4162595,,Right Foot,,,"[46.1, 68.3]",,Ground Pass,,20.14001,,,,,Roberto José Rosales Altuve,6569.0,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,58,Málaga,223,['bb3cec3e-0d8b-46d2-8333-533378191b6d'],55,,,,,,,,,,,,,,,,,,Málaga,223,00:26:55.392,Pass,
,,,,,,,,,,,,,,,1.920853,,,,,,,,,,,,,,65418df1-a5e7-4d5c-a761-f2462690f8f4,1033,,"[46.1, 68.3]",3825843,26,,,,,-2.5015044,,Right Foot,,,"[27.3, 54.3]",,Ground Pass,,23.440136,,,,,Raúl Albentosa Redal,6727.0,,,,,1,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,58,Málaga,223,['e68b7f8c-b469-49d5-a121-605a5dfcbf96'],57,,,,,,,,,,,,,,,,,,Málaga,223,00:26:57.499,Pass,
,,,,,,,,,,,,,,,1.408561,,,,,,,,,,,,,,5a468dfb-78d0-476e-9f19-03525b3bb5ba,1036,,"[28.1, 53.6]",3825843,27,,,,,-1.7700403,,Right Foot,,,"[21.8, 22.4]",,Ground Pass,,31.829702,,,,,Weligton Róbson Pena de Oliveira,26669.0,,,,,1,Regular Play,Raúl Albentosa Redal,6727.0,Right Center Back,58,Málaga,223,['1dfcc0b9-7d82-4e66-984d-48b5a1fd1c40'],1,,,,,,,,,,,,,,,,,,Málaga,223,00:27:01.095,Pass,
,,,,,,,,,,,,,,,2.516843,,,,,,,,,,,,,,e3d15230-42a3-411c-9d16-04dc9035aeae,1039,,"[21.8, 22.4]",3825843,27,,,,,2.3060694,,Right Foot,,,"[7.6, 38.1]",,Ground Pass,,21.16908,,,,,Francisco Guillermo Ochoa Magaña,5577.0,,,,,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,58,Málaga,223,['77da1df4-14c4-4199-95bc-9eb8c17407ed'],4,,,,,,,,,,,,,,,,,,Málaga,223,00:27:04.383,Pass,
,,,,,,,,,,,,,,,3.310407,,,,,,,,,,,,,,399753a4-513c-4bd5-9c89-078518a9a179,1043,,"[8.2, 42.8]",3825843,27,,,,,0.5099109,,Right Foot,,,"[50.4, 66.4]",,High Pass,,48.3508,,,Incomplete,,Juan Pablo Añor Acosta,6563.0,,,,,1,Regular Play,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,58,Málaga,223,"['29d3e657-72e5-4415-a389-7a5b8a4f090d', 'bf1c21ff-f739-47cb-a5a3-0206d611f0fd', 'c22a3d45-1ab1-4f9a-97a5-4f3c93459cad']",8,,,,,,,,,,,,,,,,,,Málaga,223,00:27:08.383,Pass,True
,,,,,,,,,,,,,,,0.730323,,,,,,,,,,,,,,c22a3d45-1ab1-4f9a-97a5-4f3c93459cad,1045,,"[69.7, 13.7]",3825843,27,,,,,0.752801,,Head,,,"[79.2, 22.6]",,High Pass,,13.01768,,,,,Nicolás Ladislao Fedor Flores,26685.0,,,,Recovery,1,Regular Play,Adrián Embarba Blázquez,11539.0,Left Midfield,59,Rayo Vallecano,360,"['399753a4-513c-4bd5-9c89-078518a9a179', '544137c9-68e6-4742-a580-677681ad6599']",11,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:11.694,Pass,
,,,,,,,,,,,,,,,4.316129,,,,,,,,,,,,,,8c3f4b04-3aa2-4888-b8fa-9c06f86c9085,1047,,"[79.1, 22.9]",3825843,27,,,,,2.3491523,,Head,,,"[65.0, 37.2]",,High Pass,,20.08233,,,,,Roberto Trashorras Gayoso,26848.0,,,,,1,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Right Center Forward,59,Rayo Vallecano,360,['b1c1a121-6c8e-47be-8dca-6da73bc3412b'],12,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:12.561,Pass,
,,,,,,,,,,,,,,,1.621947,,,,,,,,,,,,,,d8a6ebc3-fca8-4dcb-acb1-7754dfb463df,1053,,"[73.2, 28.9]",3825843,27,,,,,-0.29312402,1361625e-a902-422c-9cba-d396071b99f7,Right Foot,,,"[100.7, 20.6]",,Ground Pass,,28.72525,,,,,Gonzalo Castro Irizábal,6740.0,True,,,,1,From Counter,José Luis García del Pozo,6580.0,Right Defensive Midfield,60,Málaga,223,['5122ed96-8985-46e4-8292-763fdfe36d55'],20,,,,,,,,,,,,,,,,,,Málaga,223,00:27:20.078,Pass,
,,,,,,,,,,,,,,,2.274799,,,,,,,,,,,,,,9d95dd68-f3ad-4ffc-8255-bf4d991d72bc,1059,,"[7.0, 44.1]",3825843,28,,True,,,-0.44703785,,Right Foot,,,"[67.7, 15.0]",,High Pass,,67.31493,,,,,Javier Guerra Rodríguez,11542.0,,,,Goal Kick,1,From Goal Kick,Juan Carlos Martín Corral,24255.0,Goalkeeper,61,Rayo Vallecano,360,['ce03144b-c6b7-462e-b4e1-a0800ba46854'],0,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:00.086,Pass,
,,,,,,,,,,,,,,,1.43604,,,,,,,,,,,,,,0fa45f08-4cc3-4c25-9c4f-26a42a7a05ff,1062,,"[67.6, 19.1]",3825843,28,,,,True,1.0738277,,,,,"[74.0, 30.9]",,High Pass,,13.42386,,,,,Nicolás Ladislao Fedor Flores,26685.0,,,,,1,From Goal Kick,Javier Guerra Rodríguez,11542.0,Left Center Forward,61,Rayo Vallecano,360,"['08ec2301-e503-40ad-9360-d693cd4c8839', '0cdfaeeb-a5f8-4bb3-887a-70bbdda43629']",2,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:02.435,Pass,True
,,,,,,,,,,,,,,,1.203557,,,,,,,,,,,,,,2d22f9fb-d367-4025-be56-ad192c39c331,1065,,"[75.3, 32.2]",3825843,28,,,,,1.4082228,,Right Foot,,,"[78.4, 51.1]",,Ground Pass,,19.152546,,,,,Pablo Hernández Domínguez,4711.0,,,,,1,From Goal Kick,Nicolás Ladislao Fedor Flores,26685.0,Right Center Forward,61,Rayo Vallecano,360,['72356444-9e5c-4dfa-8f47-f71df8c45ae8'],4,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:04.818,Pass,
,,,,,,,,,,,,,,,1.439959,,,,,,,,,,,,,,a30612ad-8e16-45a8-b5a0-b3e0957c9870,1068,,"[86.0, 43.0]",3825843,28,,,,,-1.1043159,,Right Foot,,,"[93.1, 28.9]",,Ground Pass,,15.786703,,,,,José Raúl Baena Urdiales,26607.0,,,,,1,From Goal Kick,Pablo Hernández Domínguez,4711.0,Right Midfield,61,Rayo Vallecano,360,['605c0e49-4fd5-4288-a35e-8b39f2c7d4f1'],9,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:09.046,Pass,
,,,,,,,,,,,,,,,0.63402,,,,,,,,,,,,,,9b535653-73d6-43ca-8fa3-dbe642b5172a,1073,,"[92.8, 21.5]",3825843,28,,,,,2.8642573,,Right Foot,,,"[79.1, 25.4]",,Ground Pass,,14.244297,,,,,Roberto Trashorras Gayoso,26848.0,,,,,1,From Goal Kick,José Raúl Baena Urdiales,26607.0,Right Defensive Midfield,61,Rayo Vallecano,360,"['62954e23-95d1-4853-8b9c-1d92460e3237', 'e9fbeeda-9dcc-4bb8-b2ba-760fb434ecc0']",12,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:12.565,Pass,True
,,,,,,,,,,,,,,,0.588134,,,,,,,,,,,,,,ca87e323-2cb6-412d-af67-591881d23f18,1076,,"[79.2, 25.5]",3825843,28,,,,,1.1383885,,Right Foot,,,"[82.8, 33.3]",,Ground Pass,,8.5906925,,,,,Pablo Hernández Domínguez,4711.0,,,,,1,From Goal Kick,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,61,Rayo Vallecano,360,['f6b6ac47-8a40-4f0a-a25e-a38439179474'],14,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:14.300,Pass,
,,,,,,,,,,,,,,,0.284746,,,,,,,,,,,,,,caa297d5-2607-4908-b6fb-81d2c1823219,1079,,"[82.8, 33.1]",3825843,28,,,,,-0.75976276,,Right Foot,,,"[92.8, 23.6]",,Ground Pass,,13.793115,,,Incomplete,,Adrián Embarba Blázquez,11539.0,,,,,1,From Goal Kick,Pablo Hernández Domínguez,4711.0,Right Midfield,61,Rayo Vallecano,360,"['4fd1aa7a-6378-4625-b005-4b5568028baf', '70db72b0-dfef-467e-bc17-49f235248d55']",17,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:17.886,Pass,
,,,,,,,,,,,,,,,1.239427,,,,,,,,,,,,,,d7b3c3d8-a380-4b97-8404-a95231e5952e,1085,,"[34.9, 55.7]",3825843,28,,,,,-1.7234457,,Right Foot,,,"[33.9, 49.2]",,Ground Pass,,6.576473,,,,,Juan Pablo Añor Acosta,6563.0,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,62,Málaga,223,"['304c9bc2-7378-4e5e-8fd0-dafbbeeb0d82', '8b0c7f83-0dbc-41d4-90f7-65c985456876']",19,,,,,,,,,,,,,,,,,,Málaga,223,00:28:19.908,Pass,True
,,,,,,,,,,,,,,,0.113848,,,,,,,,,,,,,,3a7ef618-1f7d-42f8-833d-3281f1a3289b,1088,,"[34.4, 49.2]",3825843,28,,,,,-1.5011418,,Left Foot,,,"[34.7, 44.9]",,Ground Pass,,4.3104525,,,Incomplete,,José Luis García del Pozo,6580.0,,,,,1,Regular Play,Juan Pablo Añor Acosta,6563.0,Right Midfield,62,Málaga,223,"['10b3024d-54f4-46cc-b438-de676a1c3b28', '4c1ea1f0-7c6e-4901-b8e4-d4f8d8d061b9']",21,,,,,,,,,,,,,,,,,,Málaga,223,00:28:21.496,Pass,
,,,,,,,,,,,,,,,2.251577,,,,,,,,,,,,,,dfe512a5-96d6-4685-baa4-dbf820eab514,1092,,"[23.8, 47.5]",3825843,28,,,,,0.31183586,,Right Foot,,,"[66.3, 61.2]",,High Pass,,44.653557,,,Unknown,,,,,,,Recovery,1,Regular Play,Raúl Albentosa Redal,6727.0,Right Center Back,62,Málaga,223,,22,,,,,,,,,,,,,,,,,,Málaga,223,00:28:22.882,Pass,
,,,,,,,,,,,,,,,1.32795,,,,,,,,,,,,,,200d3a8a-a227-42a3-b74d-bf0db1b33cf4,1095,,"[66.1, 61.4]",3825843,28,,,,,-1.6469845,,Right Foot,,,"[65.1, 48.3]",,Ground Pass,,13.138112,,,,,José Luis García del Pozo,6580.0,,,,Free Kick,1,From Free Kick,Raúl Albentosa Redal,6727.0,Right Center Back,63,Málaga,223,['da31cb88-14c8-40e6-b998-a31bb6a6b902'],55,,,,,,,,,,,,,,,,,,Málaga,223,00:28:55.932,Pass,
,,,,,,,,,,,,,,,2.705918,,,,,,,,,,,,,,40a1c4ae-ea0a-4cff-86f7-6bc240958543,1097,,"[63.4, 48.3]",3825843,28,,True,,,-1.8072934,,Right Foot,,,"[56.7, 20.5]",,Ground Pass,,28.59598,,,,,Weligton Róbson Pena de Oliveira,26669.0,,,,,1,From Free Kick,José Luis García del Pozo,6580.0,Right Defensive Midfield,63,Málaga,223,['d351c651-4735-4468-9055-9074c46afb5c'],58,,,,,,,,,,,,,,,,,,Málaga,223,00:28:58.672,Pass,
,,,,,,,,,,,,,,,4.946326,,,,,,,,,,,,,,f45d63c9-4509-4d9f-936a-e8287bd2de82,1100,,"[51.4, 5.9]",3825843,29,,,,,0.24215153,,Left Foot,,,"[109.7, 20.3]",,High Pass,,60.05206,,,Incomplete,,,,,,,,1,From Free Kick,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,63,Málaga,223,"['02103fbc-1fc4-4ad5-b99e-27309e14385a', '2d764df4-0786-456d-bfef-d76e0ef0e9a3']",6,,,,,,,,,,,,,,,,,,Málaga,223,00:29:06.015,Pass,True
,,,,,,,,,,,,,,,1.259922,,,,,,,,,,,,,,c6b6ab8a-ab57-4108-83a0-ab13f0a9b3e0,1104,,"[15.9, 57.0]",3825843,29,,True,,,1.1167178,,Keeper Arm,,,"[24.1, 73.8]",,Ground Pass,,18.694384,,,,,Joaquín José Marín Ruiz,24138.0,,,,,1,Regular Play,Juan Carlos Martín Corral,24255.0,Goalkeeper,64,Rayo Vallecano,360,['b5e5c783-b920-4fec-93a4-8d725e2fc8ad'],17,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:17.414,Pass,
,,,,,,,,,,,,,,,1.886296,,,,,,,,,,,,,,c8aee953-ef4a-4753-a8df-b1ee5c0edcb0,1106,,"[24.6, 74.0]",3825843,29,,,,,-2.315208,,Right Foot,,,"[9.4, 57.5]",,Ground Pass,,22.434126,,,,,Juan Carlos Martín Corral,24255.0,,,,,1,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,64,Rayo Vallecano,360,['b97b033e-7ebe-4193-92ad-17d7993da2e8'],18,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:18.739,Pass,
,,,,,,,,,,,,,,,3.067812,,,,,,,,,,,,,,ddedb4ae-dcb9-45d3-8845-0af3caa06269,1110,,"[11.2, 58.8]",3825843,29,,,,,0.07783206,,Right Foot,,,"[68.9, 63.3]",,High Pass,,57.87521,,,Incomplete,,,,,,,,1,Regular Play,Juan Carlos Martín Corral,24255.0,Goalkeeper,64,Rayo Vallecano,360,['ffa3eb3e-35ba-46ce-b802-30af2f6cb4ad'],22,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:22.101,Pass,
,,,,,,,,,,,,,,,1.116645,,,,,,,,,,,,,,091733ff-ff9f-4ac5-b925-4fc6d4b8a3b2,1114,,"[46.5, 10.1]",3825843,29,,,,,0.9488746,,Right Foot,,,"[54.6, 21.4]",,Ground Pass,,13.903237,,,,,Ignacio Camacho Barnola,8234.0,,,,,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,65,Málaga,223,"['014042c0-730d-462b-9d2a-0c245bd21e55', '1b4c95d4-bd51-4d6e-8046-c9af792c3cff']",28,,,,,,,,,,,,,,,,,,Málaga,223,00:29:28.199,Pass,True
,,,,,,,,,,,,,,,0.680297,,,,,,,,,,,,,,62d94c1c-5c66-4b4a-9bcd-d96f74f61ff4,1118,,"[53.5, 18.4]",3825843,29,,,,,-1.3088413,,Right Foot,,,"[57.2, 4.6]",,Ground Pass,,14.287407,,,,,Federico Ricca Rostagnol,6844.0,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,65,Málaga,223,"['2985232b-257e-42ca-a169-73950f99b663', 'ebf9892a-81ff-40f0-9fc1-e2a26a55f63c']",30,,,,,,,,,,,,,,,,,,Málaga,223,00:29:30.361,Pass,True
,,,,,,,,,,,,,,,1.220126,,,,,,,,,,,,,,62b28389-d679-44db-b1f7-a9b59d1c4e6f,1120,,"[57.2, 4.6]",3825843,29,,,,,-0.05258306,,Left Foot,,,"[64.8, 4.2]",,Ground Pass,,7.610519,,,Incomplete,,Gonzalo Castro Irizábal,6740.0,,,,,1,Regular Play,Federico Ricca Rostagnol,6844.0,Left Back,65,Málaga,223,"['8bcce880-651a-439e-bbd8-322bde8acac3', 'e6c5869e-3192-4c63-8503-3dbd2f8f215a']",31,,,,,,,,,,,,,,,,,,Málaga,223,00:29:31.041,Pass,
,,,,,,,,,,,,,,,1.16198,,,,,,,,,,,,,,0a3f9396-1c2a-4d2c-aa8f-b63b2829a7ef,1124,,"[60.8, 77.4]",3825843,29,,,,,-0.3649131,,Right Foot,,,"[78.6, 70.6]",,High Pass,,19.054659,,,Incomplete,,Nicolás Ladislao Fedor Flores,26685.0,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,66,Rayo Vallecano,360,"['26d53892-be76-45c3-bc1e-fd2fbb601f43', '80cc995b-bb42-4dbf-9c22-461649de941a']",32,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:32.849,Pass,
,,,,,,,,,,,,,,,1.929038,,,,,,,,,,,,,,81aca283-df89-4c3a-81ab-cb8584b660ed,1129,,"[55.4, 7.5]",3825843,29,,,,,0.9760371,,Right Foot,,,"[57.7, 10.9]",,High Pass,,4.104875,,,Incomplete,,,,,,,Recovery,1,Regular Play,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,66,Rayo Vallecano,360,"['a4e346a7-7560-4846-9de9-e9dec2a8a2d6', 'aa85d8fd-884d-4ddf-901a-260c14fa49b7']",34,,,,,,,,,,,,,,,,,,Málaga,223,00:29:34.973,Pass,True
,,,,,,,,,,,,,,,0.724399,,,,,,,,,,,,,,66cc3410-0d46-40a2-91e0-89d4797e4ac7,1137,,"[61.8, 69.0]",3825843,29,,,,,-0.86718255,,Right Foot,,,"[67.4, 62.4]",,Low Pass,,8.655634,,,,,José Raúl Baena Urdiales,26607.0,,,,,1,Regular Play,Adrián Embarba Blázquez,11539.0,Left Midfield,66,Rayo Vallecano,360,"['43aca13c-3cfd-4498-b846-833307ec0b5b', 'eb59fd79-3669-46a8-8945-184735eacc21']",38,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:38.549,Pass,True
,,,,,,,,,,,,,,,0.734438,,,,,,,,,,,,,,4a78eaa1-0383-4dd6-9803-b33b91abc9ca,1143,,"[67.7, 63.5]",3825843,30,,,,,-0.06241881,,Right Foot,,,"[77.3, 62.9]",,Ground Pass,,9.6187315,,,,,Pablo Hernández Domínguez,4711.0,,,,Free Kick,1,From Free Kick,José Raúl Baena Urdiales,26607.0,Right Defensive Midfield,67,Rayo Vallecano,360,['a1242366-d658-439e-96eb-ae804df524c1'],10,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:10.380,Pass,
,,,,,,,,,,,,,,,0.726873,,,,,,,,,,,,,,917a1d6f-fb3e-43de-a31e-232e59a45ec8,1146,,"[81.0, 74.3]",3825843,30,,,,,-0.84485185,,Right Foot,,,"[88.9, 65.4]",,Ground Pass,,11.90042,,,,,Nicolás Ladislao Fedor Flores,26685.0,,,,,1,From Free Kick,Pablo Hernández Domínguez,4711.0,Right Midfield,67,Rayo Vallecano,360,['030a0a30-8579-4399-bbe0-650cd481adc4'],13,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:13.439,Pass,
,,,,,,,,,,,,,,,0.806312,,,,,,,,,,,,,,c5ffa30a-8d50-4b06-a3fc-832b373710e7,1149,,"[88.9, 65.3]",3825843,30,,,,,-2.225367,,Left Foot,,,"[82.3, 56.7]",,Ground Pass,,10.840664,,,,,José Raúl Baena Urdiales,26607.0,,,,,1,From Free Kick,Nicolás Ladislao Fedor Flores,26685.0,Right Center Forward,67,Rayo Vallecano,360,['f70aae6a-9041-4d1a-8285-f804c3317bbb'],14,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:14.229,Pass,
,,,,,,,,,,,,,,,3.089527,,,,,,,,,,,,,,c4874624-7be0-4401-b14d-d70c0ca514c0,1152,,"[82.1, 56.4]",3825843,30,,,,,-1.485553,,Right Foot,,,"[85.8, 13.1]",,Ground Pass,,43.457794,,,,,Roberto Román Triguero,6914.0,,True,,,1,From Free Kick,José Raúl Baena Urdiales,26607.0,Right Defensive Midfield,67,Rayo Vallecano,360,['fc6a6b2c-26cd-46fc-8f07-3c0f2e3a15f3'],16,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:16.677,Pass,
,,,,,,,,,,,,,,,1.407931,,,,,,,,,,,,,,7da51f40-28b7-4dab-b0cd-3c351a6b6493,1155,,"[85.8, 6.3]",3825843,30,,,,,2.374541,,Right Foot,,,"[74.7, 17.0]",,Ground Pass,,15.417522,,,,,Diego Javier Llorente Ríos,6713.0,,,,,1,From Free Kick,Roberto Román Triguero,6914.0,Left Back,67,Rayo Vallecano,360,['bb872f0c-b2f1-43e0-bef4-031ec2d0a43c'],20,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:20.453,Pass,
,,,,,,,,,,,,,,,0.448369,,,,,,,,,,,,,,3ed692c8-7ddd-4683-9f5a-14190626b1a8,1158,,"[74.7, 17.0]",3825843,30,,,,,1.3581514,,Right Foot,,,"[76.6, 25.8]",,Ground Pass,,9.002777,,,,,José Raúl Baena Urdiales,26607.0,,,,,1,From Free Kick,Diego Javier Llorente Ríos,6713.0,Left Center Back,67,Rayo Vallecano,360,['235ca8f7-85ab-447b-8bde-423d705644d5'],24,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:24.016,Pass,
,,,,,,,,,,,,,,,1.970409,,,,,,,,,,,,,,371fd258-f536-4400-953a-2fed58869970,1161,,"[76.6, 25.8]",3825843,30,,,,,-0.5133658,,Right Foot,,,"[100.9, 12.1]",,Ground Pass,,27.895878,,,,,Roberto Román Triguero,6914.0,,,,,1,From Free Kick,José Raúl Baena Urdiales,26607.0,Right Defensive Midfield,67,Rayo Vallecano,360,['c8f02582-d076-4e4c-84ad-1c7d45d9cbf5'],25,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:25.531,Pass,
,,,,,,,,,,,,,,,0.268402,,,,,,,,,,,,,,b0c57bad-7175-45df-84cc-46a412455ac1,1164,,"[105.6, 6.9]",3825843,30,,,,,1.5226408,,Right Foot,,,"[106.0, 15.2]",,Low Pass,,8.309633,,,Incomplete,,,,,,,,1,From Free Kick,Roberto Román Triguero,6914.0,Left Back,67,Rayo Vallecano,360,['f2a8814c-c523-48a5-81f0-082d396e9ad1'],30,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:30.421,Pass,
,,,,,,,,,,,,,,,0.999667,,,,,,,,,,,,,,5090d084-cd61-41ee-bd81-8c414eed32b6,1168,,"[103.5, 5.3]",3825843,30,,,,,2.6476512,,Right Foot,,,"[87.9, 13.7]",,Ground Pass,,17.717787,,,,,José Raúl Baena Urdiales,26607.0,,,,Recovery,1,From Free Kick,Roberto Román Triguero,6914.0,Left Back,67,Rayo Vallecano,360,"['a0aeca77-909b-4b28-ad94-dbea97895ecd', 'ed725109-245d-4f3d-8740-84fd2ca5c40c']",32,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:32.113,Pass,True
,,,,,,,,,,,,,,,2.200443,,,,,,,,,,,,,,701a66e5-270c-4f9f-88b8-5a21187f22a2,1172,,"[78.9, 11.9]",3825843,30,,,,,2.1541693,,Right Foot,,,"[55.8, 46.9]",,Ground Pass,,41.935783,,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,1,From Free Kick,José Raúl Baena Urdiales,26607.0,Right Defensive Midfield,67,Rayo Vallecano,360,"['73e2d212-fc9b-466f-96ab-c653efed95db', 'c908590c-d989-4c44-b28a-8dc95a5080a1']",37,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:37.393,Pass,True
,,,,,,,,,,,,,,,1.524505,,,,,,,,,,,,,,010cda93-23d3-4b76-a6ba-3c9ba3ce8cdc,1175,,"[55.9, 46.2]",3825843,30,,,,,-1.8374611,,Right Foot,,,"[50.3, 25.7]",,Ground Pass,,21.251118,,,,,Diego Javier Llorente Ríos,6713.0,,,,,1,From Free Kick,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,67,Rayo Vallecano,360,['db9ca74b-f23d-4ba0-95e3-513f39a6fc47'],41,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:41.788,Pass,
,,,,,,,,,,,,,,,0.568898,,,,,,,,,,,,,,7c4d9129-4781-43f1-8f0c-fbf71bdfcbde,1178,,"[49.8, 24.6]",3825843,30,,,,,-1.0338856,,Right Foot,,,"[54.8, 16.2]",,Ground Pass,,9.775479,,,,,José Raúl Baena Urdiales,26607.0,,,,,1,From Free Kick,Diego Javier Llorente Ríos,6713.0,Left Center Back,67,Rayo Vallecano,360,['51df8f27-7cad-47b8-88c5-b9e228c1159f'],44,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:44.656,Pass,
,,,,,,,,,,,,,,,1.865694,,,,,,,,,,,,,,85d83065-f91a-4b0a-9249-590cc531f9f1,1181,,"[55.1, 15.3]",3825843,30,,,,,2.2016797,,Right Foot,,,"[36.4, 40.9]",,Ground Pass,,31.702524,,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,1,From Free Kick,José Raúl Baena Urdiales,26607.0,Right Defensive Midfield,67,Rayo Vallecano,360,['2d15ba1e-9137-4343-97fd-dd044e3b5744'],47,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:47.268,Pass,
,,,,,,,,,,,,,,,1.861893,,,,,,,,,,,,,,f7a927aa-b509-46dd-ba1f-16413dd7f147,1184,,"[36.4, 41.0]",3825843,30,,,,,-0.6873985,,Right Foot,,,"[75.5, 8.9]",,High Pass,,50.588734,,,,,Adrián Embarba Blázquez,11539.0,,,,,1,From Free Kick,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,67,Rayo Vallecano,360,['ad11511b-e91f-4d21-82ff-2a9dd8a94d15'],50,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:50.482,Pass,
