50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.259409,,,,,,,,,,,,e191159c-33fd-49aa-b8ab-2684b5f62adb,728,,"[49.8, 20.9]",3825571,17,,,,,1.991595,,Right Foot,,,"[35.3, 53.3]",,Low Pass,,35.49662,,,,Eric Bertrand Bailly,3324.0,,,,,,1,From Throw In,Samuel Castillejo Azuaga,6829.0,Left Midfield,45,Villarreal,222,['9c8b9d5a-4be3-4637-a722-c6e9a1dc98f5'],54,,,,,,,,,,,,,,,,,Villarreal,222,00:17:54.339,Pass,
,,,,,,,,,,,,,,,,,,1.876191,,,,,,,,,,,,3e22ca00-6f99-4d73-b9f1-a35edaae7cba,731,,"[35.3, 53.3]",3825571,17,,,,,0.83649004,,Right Foot,,,"[52.0, 71.8]",,Ground Pass,,24.92268,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,From Throw In,Eric Bertrand Bailly,3324.0,Right Center Back,45,Villarreal,222,['5b1dc834-fac5-4263-adcd-416042eb41b7'],56,,,,,,,,,,,,,,,,,Villarreal,222,00:17:56.881,Pass,
,,,,,,,,,,,,,,,,,,1.299626,,,,,,,,,,,,79344014-9889-4abf-8a43-1369f1d01dc4,734,,"[58.3, 70.5]",3825571,18,,,,,-1.4364749,,Right Foot,,,"[59.8, 59.4]",,Ground Pass,,11.200892,,,,Tomás Pina Isla,6622.0,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,45,Villarreal,222,['4c2f60e8-5e0e-485d-873a-ae1703724ac9'],1,,,,,,,,,,,,,,,,,Villarreal,222,00:18:01.201,Pass,
,,,,,,,,,,,,,,,,,,1.484367,,,,,,,,,,,,73ffa95d-8d82-48da-a4e1-e777d581c86d,737,,"[62.7, 70.0]",3825571,18,,,,,-1.5609927,,Left Foot,,,"[62.9, 49.6]",,Ground Pass,,20.40098,,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,From Throw In,Tomás Pina Isla,6622.0,Right Defensive Midfield,45,Villarreal,222,['14663bcd-9790-459d-aa2f-3099301778cb'],5,,,,,,,,,,,,,,,,,Villarreal,222,00:18:05.772,Pass,
,,,,,,,,,,,,,,,,,,0.976177,,,,,,,,,,,,300c0e8d-c462-4bac-b397-a3ac37384dee,740,,"[62.9, 49.6]",3825571,18,,,,,0.12297187,,Right Foot,,,"[80.7, 51.8]",,Ground Pass,,17.93544,,,,Matías Nahuel Leiva Esquivel,18867.0,,,,,,1,From Throw In,Manuel Trigueros Muñoz,6771.0,Left Defensive Midfield,45,Villarreal,222,['c300a9d4-6276-45df-9919-26d924f86532'],7,,,,,,,,,,,,,,,,,Villarreal,222,00:18:07.719,Pass,
,,,,,,,,,,,,,,,,,,1.231328,,,,,,,,,,,,1f4dab59-9bd0-4e84-973a-5e1422294b1b,743,,"[95.1, 39.4]",3825571,18,,,,,-1.0018132,,Right Foot,,,"[106.1, 22.2]",,Ground Pass,,20.41666,,,,Jaume Vicent Costa Jordá,6828.0,,,,,,1,From Throw In,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,45,Villarreal,222,['da98189d-2fab-4888-a5f5-be4543e44768'],11,,,,,,,,,,,,,,,,,Villarreal,222,00:18:11.380,Pass,
,,,,,,,,,,,,,,,,,,2.917137,,,,,,,,,,,,436f994d-6c27-4de1-ab8d-1e6f54ef989b,746,,"[107.9, 23.0]",3825571,18,,,,,1.214234,,Left Foot,,,"[119.0, 52.8]",,High Pass,,31.800158,,,,Leonardo Carrilho Baptistão,6761.0,,,,,,1,From Throw In,Jaume Vicent Costa Jordá,6828.0,Left Back,45,Villarreal,222,['3b56b0a7-2b22-41c2-a897-e61b573e63ca'],13,,,,,,,,,,,,,,,,,Villarreal,222,00:18:13.449,Pass,
,,,,,,,,,,,,,,,,,,0.77625,,,,,,,,,,,,7b1739c8-aa4b-4142-bb8d-5306457f7cae,748,,"[119.0, 52.8]",3825571,18,,,,True,-2.6191893,,,,,"[115.7, 50.9]",,Low Pass,,3.8078866,,Incomplete,,,,,,,,,1,From Throw In,Leonardo Carrilho Baptistão,6761.0,Right Center Forward,45,Villarreal,222,"['6e27f5c3-d79c-41f2-9e61-fce1cc068162', '78af51a7-350c-4cfa-aa99-bbebb057e04e']",15,,,,,,,,,,,,,,,,,Villarreal,222,00:18:15.590,Pass,True
,,,,,,,,,,,,,,,,,,0.179415,,,,,,,,,,,,b87b9384-9dab-4b16-b783-7c110dd68360,753,,"[3.9, 30.1]",3825571,18,,,,,0.102206714,,Right Foot,,,"[7.8, 30.5]",,Ground Pass,,3.9204593,,Incomplete,,,,,,,,,1,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Midfield,46,Espanyol,214,"['09bf63b4-4276-4120-b2af-e8a1ce9c7260', '53d9f7a8-3aa2-4131-a74e-4d6098527785']",16,,,,,,,,,,,,,,,,,Espanyol,214,00:18:16.843,Pass,True
,,,,,,,,,,,,,,,,,,3.807431,,,,,,,,,,,,36b980f5-2175-4c0e-b0a8-5860fef44271,756,,"[6.0, 36.0]",3825571,19,,,,,-0.30883878,,Left Foot,,,"[69.0, 15.9]",,High Pass,,66.12874,,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,Goal Kick,1,From Goal Kick,Pau López Sabata,6792.0,Goalkeeper,47,Espanyol,214,['76a93d56-f270-4568-843b-5801d330d459'],35,,,,,,,,,,,,,,,,,Espanyol,214,00:19:35.148,Pass,
,,,,,,,,,,,,,,,,,,1.794006,,,,,,,,,,,,6adb7582-1a45-4caa-8834-bdf63620f2b7,759,,"[69.0, 15.9]",3825571,19,,,,True,-1.2924967,,,,,"[71.6, 6.8]",,High Pass,,9.464143,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,1,From Goal Kick,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,47,Espanyol,214,"['59c95195-93cb-49d4-9200-d2347b440fad', '65cd1d78-88cb-40fe-abba-dc8414a28a79']",38,,,,,,,,,,,,,,,,,Espanyol,214,00:19:38.995,Pass,True
,,,,,,,,,,,,,,,,,,0.900755,,,,,,,,,,,,6835cb73-c9ba-4878-acad-1f43f7b0533e,761,,"[71.6, 6.8]",3825571,19,,,,,1.4039934,,Head,,,"[74.9, 26.4]",,High Pass,,19.875864,,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,From Goal Kick,Víctor Guillermo Álvarez Delgado,27241.0,Left Midfield,47,Espanyol,214,['345303a4-dadc-4c66-8f20-ae7a455713b4'],40,,,,,,,,,,,,,,,,,Espanyol,214,00:19:40.789,Pass,
,,,,,,,,,,,,,,,,,,0.102817,,,,,,,,,,,,fe236056-b66c-4b2d-b60d-bcc19dcf8c54,767,,"[76.1, 32.0]",3825571,19,,,,,-1.5042281,,Left Foot,,,"[76.4, 27.5]",,Low Pass,,4.509989,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Francisco Montañés Claverías,24578.0,Right Midfield,47,Espanyol,214,"['3538dbbf-6e05-42c1-98a0-f1637fb840e6', 'ef584560-bfa8-45b5-a14b-5db4e8cb4136']",43,,,,,,,,,,,,,,,,,Espanyol,214,00:19:43.137,Pass,True
,,,,,,,,,,,,,,,,,,0.604801,,,,,,,,,,,,835d3182-58d2-4eab-854e-e6c3283a6db7,771,,"[69.0, 27.0]",3825571,19,,,,,-0.70023876,,Right Foot,,,"[77.9, 19.5]",,Ground Pass,,11.638728,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,1,From Goal Kick,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,47,Espanyol,214,['988e50a6-1b15-400c-9067-6b35ba8520b0'],44,,,,,,,,,,,,,,,,,Espanyol,214,00:19:44.572,Pass,
,,,,,,,,,,,,,,,,,,0.817017,,,,,,,,,,,,bbe9b3c1-d690-4381-9240-62d0966855ff,774,,"[77.4, 20.3]",3825571,19,,,,,0.61072594,,Right Foot,,,"[85.4, 25.9]",,Ground Pass,,9.7652445,,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,From Goal Kick,Víctor Guillermo Álvarez Delgado,27241.0,Left Midfield,47,Espanyol,214,['b02c423d-f5e0-4a7c-81bc-18e9cd586d0e'],45,,,,,,,,,,,,,,,,,Espanyol,214,00:19:45.217,Pass,
,,,,,,,,,,,,,,,,,,1.452641,,,,,,,,,,,,0bf8470e-c178-4798-85d3-6bff96ecb311,778,,"[85.7, 26.8]",3825571,19,,,,,-1.9166709,,Right Foot,,,"[77.7, 4.6]",,Ground Pass,,23.597458,,,,Rubén Duarte Sánchez,6612.0,,,,,,1,From Goal Kick,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,47,Espanyol,214,"['2fe4c160-7386-452e-9a5c-15c92ec50c0e', '9ce327cd-bbd3-417d-9163-9abcdb5f2b19']",46,,,,,,,,,,,,,,,,,Espanyol,214,00:19:46.074,Pass,True
,,,,,,,,,,,,,,,,,,1.525053,,,,,,,,,,,,2bd36fca-5485-4260-b577-0fddef878fcd,781,,"[77.7, 4.6]",3825571,19,,,,,0.9014817,,Left Foot,,,"[102.7, 36.2]",,High Pass,,40.293423,,Incomplete,,,,,,,,,1,From Goal Kick,Rubén Duarte Sánchez,6612.0,Left Back,47,Espanyol,214,['26fc9a35-dc87-4d03-8958-ffe8d3f26c5d'],48,,,,,,,,,,,,,,,,,Espanyol,214,00:19:48.177,Pass,
,,,,,,,,,,,,,,,,,,4.14671,,,,,,,,,,,,5970914d-c02c-47b9-8b1b-7e7130d2aba8,783,,"[74.4, 32.5]",3825571,19,,,,,0.8463808,,Right Foot,,,"[109.0, 71.6]",,High Pass,,52.210823,,Incomplete,,Anaitz Arbilla Zabala,6709.0,,,,,Recovery,1,From Goal Kick,Javier López Rodríguez,6791.0,Left Defensive Midfield,47,Espanyol,214,"['6e815b1f-7d92-42f9-ab56-f9e86c5d568c', 'b7e4f58d-8653-4758-b15c-394b86e25206']",52,,,,,,,,,,,,,,,,,Espanyol,214,00:19:52.664,Pass,
,,,,,,,,,,,,,,,,,,0.081146,,,,,,,,,,,,b7e4f58d-8653-4758-b15c-394b86e25206,786,,"[11.1, 8.5]",3825571,19,,,,,0.49642277,,Left Foot,,,"[13.5, 9.8]",,Low Pass,,2.7294688,,Incomplete,,,,,,,,Interception,1,From Goal Kick,Jaume Vicent Costa Jordá,6828.0,Left Back,47,Espanyol,214,"['25f72af3-e755-4115-a4c0-61e87e1769dd', '5970914d-c02c-47b9-8b1b-7e7130d2aba8', 'e5efba95-4607-43d9-841f-1f5a1ec29c24']",56,,,,,,,,,,,,,,,,,Villarreal,222,00:19:56.810,Pass,True
,,,,,,,,,,,,,,,,,,0.495398,,,,,,,,,,,,df640ab4-371c-40af-aad0-b1c3b5ff9090,789,,"[7.8, 39.3]",3825571,20,,True,,,-0.52807444,,Keeper Arm,,,"[22.2, 30.9]",,Ground Pass,,16.670933,,,,Víctor Ruíz Torre,6752.0,,,,,,1,Regular Play,Alphonse Areola,3379.0,Goalkeeper,48,Villarreal,222,['daa91992-f4f4-45d1-b3ee-57871c572401'],6,,,,,,,,,,,,,,,,,Villarreal,222,00:20:06.967,Pass,
,,,,,,,,,,,,,,,,,,1.364371,,,,,,,,,,,,2fa33412-7b27-49dd-b69c-19d00640a17c,791,,"[27.4, 27.2]",3825571,20,,,,,-1.0880833,,Right Foot,,,"[37.2, 8.5]",,Ground Pass,,21.112318,,,,Jaume Vicent Costa Jordá,6828.0,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,48,Villarreal,222,['bb04b099-f515-49da-a333-acb64f828d66'],11,,,,,,,,,,,,,,,,,Villarreal,222,00:20:11.618,Pass,
,,,,,,,,,,,,,,,,,,1.123015,,,,,,,,,,,,feee2047-ac7a-4569-a85d-b63bb902641d,794,,"[40.9, 8.5]",3825571,20,,,,,0.7853982,,Left Foot,,,"[50.7, 18.3]",,Ground Pass,,13.859293,,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,Regular Play,Jaume Vicent Costa Jordá,6828.0,Left Back,48,Villarreal,222,['6f6929d2-6ca2-42f1-9272-b6e045dd91d9'],15,,,,,,,,,,,,,,,,,Villarreal,222,00:20:15.371,Pass,
,,,,,,,,,,,,,,,,,,1.459168,,,,,,,,,,,,96e5257c-5f01-4b22-ab6a-e328bc9d0772,797,,"[50.0, 18.7]",3825571,20,,,,,2.2494588,,Right Foot,,,"[40.0, 31.1]",,Ground Pass,,15.929846,,,,Víctor Ruíz Torre,6752.0,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Defensive Midfield,48,Villarreal,222,['362fd5c6-368e-44c8-94b5-750c2579425f'],17,,,,,,,,,,,,,,,,,Villarreal,222,00:20:17.532,Pass,
,,,,,,,,,,,,,,,,,,1.766558,,,,,,,,,,,,e026baea-4329-49ba-811f-6e29b3da7b4c,800,,"[43.3, 32.6]",3825571,20,,,,,1.5502512,,Left Foot,,,"[43.9, 61.8]",,Ground Pass,,29.206163,,,,Eric Bertrand Bailly,3324.0,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,48,Villarreal,222,['e6eeb1c3-420d-4426-81c0-eb4697c546a5'],20,,,,,,,,,,,,,,,,,Villarreal,222,00:20:20.567,Pass,
,,,,,,,,,,,,,,,,,,1.440286,,,,,,,,,,,,765614de-82a6-4aa5-ad2e-2b753b55595d,803,,"[65.5, 67.4]",3825571,20,,,,,-0.8379812,,Right Foot,,,"[76.3, 55.4]",,Ground Pass,,16.144348,,Incomplete,,,,,,,,,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Center Back,48,Villarreal,222,['d5744371-c9d7-49e5-b8f1-0f192404a4f9'],26,,,,,,,,,,,,,,,,,Villarreal,222,00:20:26.600,Pass,
,,,,,,,,,,,,,,,,,,1.124244,,,,,,,,,,,,0d48fd85-576f-4e03-974d-7f28c36c053d,806,,"[47.4, 23.8]",3825571,20,,,,,0.62195694,,Left Foot,,,"[64.0, 35.7]",,Ground Pass,,20.42474,,,,Gerard Moreno Balaguero,6766.0,,,,,,1,From Counter,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,49,Espanyol,214,['64d947d5-3010-4e32-9325-7c86f6150451'],28,,,,,,,,,,,,,,,,,Espanyol,214,00:20:28.550,Pass,
,,,,,,,,,,,,,,,,,,0.986374,,,,,,,,,,,,d4d89b83-4623-449a-a8c6-9883a0619b14,809,,"[91.4, 36.2]",3825571,20,,,,,-0.948262,,Left Foot,,,"[100.3, 23.8]",,Ground Pass,,15.263355,,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,From Counter,Gerard Moreno Balaguero,6766.0,Left Center Forward,49,Espanyol,214,['4326e0df-2328-42c7-b590-bd2203cca6e7'],33,,,,,,,,,,,,,,,,,Espanyol,214,00:20:33.630,Pass,
,,,,,,,,,,,,,,,,,,0.162735,,,,,,,,,,,,d2bfef1e-03fd-4567-a1eb-accde9878fce,811,,"[100.3, 23.8]",3825571,20,,,,,1.1071488,,Left Foot,,,"[101.6, 26.4]",,Ground Pass,,2.9068885,,Incomplete,,,,,,,,,1,From Counter,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,49,Espanyol,214,['546c4aed-70d3-47f4-8236-bbe80d5585e0'],34,,,,,,,,,,,,,,,,,Espanyol,214,00:20:34.617,Pass,
,,,,,,,,,,,,,,,,,,1.52038,,,,,,,,,,,,55b9ce4a-5ee3-423b-b695-64cc1ee20e9d,813,,"[120.0, 0.1]",3825571,21,,,,,1.8898418,,Left Foot,,,"[109.0, 33.4]",,High Pass,,35.069786,,,True,Álvaro González Soberón,6762.0,,,Outswinging,,Corner,1,From Corner,Víctor Guillermo Álvarez Delgado,27241.0,Left Midfield,50,Espanyol,214,['7acc634e-333d-4b97-8f59-83d4948be1db'],8,,,,,,,,,,,,,,,,,Espanyol,214,00:21:08.636,Pass,
,,,,,,,,,,,,,,,,,,1.848615,,,,,,,,,,,,fbb31208-10d4-4958-a51a-2c9ebd5f142f,818,,"[87.0, 54.7]",3825571,21,,,,,2.9249225,,Left Foot,,,"[71.1, 58.2]",,Ground Pass,,16.280663,,,,Anaitz Arbilla Zabala,6709.0,,,,,Recovery,1,From Corner,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,50,Espanyol,214,['d0b7eab0-7db3-4ad8-886d-7e9360112dac'],13,,,,,,,,,,,,,,,,,Espanyol,214,00:21:13.104,Pass,
,,,,,,,,,,,,,,,,,,3.044338,,,,,,,,,,,,b0148dce-e481-47d3-b9d2-d01a47c3a66c,821,,"[71.1, 58.2]",3825571,21,,,,,-0.89015347,,Right Foot,,,"[109.4, 10.9]",,High Pass,,60.861977,,Incomplete,,,,,True,,,,1,From Corner,Anaitz Arbilla Zabala,6709.0,Right Back,50,Espanyol,214,['a1a094f2-f324-4a5e-9036-e636573ea74b'],15,,,,,,,,,,,,,,,,,Espanyol,214,00:21:15.112,Pass,
,,,,,,,,,,,,,,,,,,1.612935,,,,,,,,,,,,1d43770b-8b31-4f67-8dce-acd2d0fa8142,823,,"[104.7, 0.1]",3825571,21,,,,,0.83860236,,,,,"[112.7, 9.0]",,Low Pass,,11.967038,,Incomplete,,Gerard Moreno Balaguero,6766.0,,,,,Throw-in,1,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,51,Espanyol,214,"['c1c192be-86ce-4805-bacf-7e24094791ee', 'e22c80ca-6d9c-48e7-b1e7-e0580c3e859b']",42,,,,,,,,,,,,,,,,,Espanyol,214,00:21:42.604,Pass,
,,,,,,,,,,,,,,,,,,1.389699,,,,,,,,,,,,6a5a5ef5-4847-4d88-a451-e7dce03a4fb3,828,,"[19.8, 76.3]",3825571,21,,,,True,0.8734055,,,,,"[22.9, 80.0]",,High Pass,,4.8270073,,Out,,,,,,,,Recovery,1,From Throw In,Roberto Soldado Rillo,26009.0,Left Center Forward,51,Espanyol,214,['65214e08-1bda-4eee-9347-4c1b37c079e2'],46,,,,,,,,,,,,,,,,,Villarreal,222,00:21:46.265,Pass,True
,,,,,,,,,,,,,,,,,,0.923869,,,,,,,,,,,,c99ff733-0d4c-46fb-89c8-f2a28f85af25,829,,"[98.1, 0.1]",3825571,22,,,,,0.62267077,,,,,"[105.9, 5.7]",,Low Pass,,9.602083,,,,Gerard Moreno Balaguero,6766.0,,,,,Throw-in,1,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,52,Espanyol,214,['4e64fc6b-06a5-4168-b644-7c45d50ca70b'],2,,,,,,,,,,,,,,,,,Espanyol,214,00:22:02.747,Pass,
,,,,,,,,,,,,,,,,,,1.321944,,,,,,,,,,,,d8f1994d-fa13-4bbe-b38e-3668036c9a92,834,,"[102.2, 0.9]",3825571,22,,,,,0.44530106,,Left Foot,,,"[111.0, 5.1]",,High Pass,,9.750897,,Unknown,,Rubén Duarte Sánchez,6612.0,,,,,,1,From Throw In,Gerard Moreno Balaguero,6766.0,Left Center Forward,52,Espanyol,214,"['0127e8b9-363c-4e61-8038-64c25bd4c524', '80dab4a1-313a-4eb4-8693-2e04eb700d16']",6,,,,,,,,,,,,,,,,,Espanyol,214,00:22:06.018,Pass,True
,,,,,,,,,,,,,,,,,,1.810796,,,,,,,,,,,,35177ec5-ed01-4ff4-967e-9bd5d560cdd0,838,,"[110.3, 5.9]",3825571,23,,,,,1.5197654,85e74e21-a099-41f9-b3b5-b752ae355cb6,Left Foot,True,,"[112.2, 43.1]",,High Pass,,37.24849,,,,Antonio José Raillo Arenas,24086.0,True,,,,Free Kick,1,From Free Kick,Víctor Guillermo Álvarez Delgado,27241.0,Left Midfield,53,Espanyol,214,['dae755e2-2b7f-4c35-91ab-b1bc75ccf509'],3,,,,,,,,,,,,,,,,,Espanyol,214,00:23:03.361,Pass,
,,,,,,,,,,,,,,,,,,4.174608,,,,,,,,,,,,b7344c72-9b50-40b1-9750-b3064976028b,843,,"[7.0, 44.1]",3825571,23,,,,,0.24707218,,Right Foot,,,"[74.4, 61.1]",,High Pass,,69.510864,,,,Roberto Soldado Rillo,26009.0,,,,,Goal Kick,1,From Goal Kick,Alphonse Areola,3379.0,Goalkeeper,54,Villarreal,222,['c252561c-b1a3-45da-8de1-d6610f5d38b3'],29,,,,,,,,,,,,,,,,,Villarreal,222,00:23:29.392,Pass,
,,,,,,,,,,,,,,,,,,1.489496,,,,,,,,,,,,528983f3-0aa9-4509-abf6-f7d2d8060fb3,847,,"[92.2, 57.0]",3825571,23,,,,,1.9494474,,Right Foot,,,"[88.5, 66.3]",,Ground Pass,,10.008996,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,From Goal Kick,Roberto Soldado Rillo,26009.0,Left Center Forward,54,Villarreal,222,['547eefc0-eb3a-4a35-9b01-07d40122ee07'],39,,,,,,,,,,,,,,,,,Villarreal,222,00:23:39.610,Pass,
,,,,,,,,,,,,,,,,,,1.071037,,,,,,,,,,,,546f3380-a7e4-424f-8cf7-481bd7569eb8,850,,"[88.5, 66.3]",3825571,23,,,,,0.7654008,,Right Foot,,,"[98.7, 76.1]",,Ground Pass,,14.144964,,,,Samuel Castillejo Azuaga,6829.0,,,,,,1,From Goal Kick,Mario Gaspar Pérez Martínez,6772.0,Right Back,54,Villarreal,222,['89b2292d-6a83-4a51-ba14-ac19af92d68b'],41,,,,,,,,,,,,,,,,,Villarreal,222,00:23:41.726,Pass,
,,,,,,,,,,,,,,,,,,1.290303,,,,,,,,,,,,b2599ad3-d10b-45b0-aeba-540a896e2006,853,,"[98.5, 75.9]",3825571,23,,,,,-1.1452122,,Left Foot,True,,"[111.6, 47.0]",,Low Pass,,31.730427,,,,Roberto Soldado Rillo,26009.0,,,,,,1,From Goal Kick,Samuel Castillejo Azuaga,6829.0,Left Midfield,54,Villarreal,222,['ee1dcf81-8c75-4473-bfe0-166018d58826'],45,,,,,,,,,,,,,,,,,Villarreal,222,00:23:45.010,Pass,
,,,,,,,,,,,,,,,,,,0.480857,,,,,,,,,,,,8c84a7a3-8522-48eb-8560-0301e55d752f,858,,"[116.1, 53.9]",3825571,23,,,,,-1.6590619,,Right Foot,True,,"[115.1, 42.6]",,Ground Pass,,11.344161,,Incomplete,,Leonardo Carrilho Baptistão,6761.0,,,,,,1,From Goal Kick,Roberto Soldado Rillo,26009.0,Left Center Forward,54,Villarreal,222,"['76f675dc-7a80-4245-b413-fe1ae52f87a7', 'acfde37c-8e66-421e-a9f0-ea0a2bd9d757']",48,,,,,,,,,,,,,,,,,Villarreal,222,00:23:48.444,Pass,
,,,,,,,,,,,,,,,,,,1.65787,,,,,,,,,,,,8861cc7c-5224-455b-ac81-25f8adaea204,863,,"[93.1, 80.0]",3825571,24,,,,,-0.19037461,,,,,"[112.3, 76.3]",,Low Pass,,19.55326,,,,Leonardo Carrilho Baptistão,6761.0,,,,,Throw-in,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,55,Villarreal,222,['7f8b5961-0605-4f86-84c6-c98594280270'],10,,,,,,,,,,,,,,,,,Villarreal,222,00:24:10.332,Pass,
,,,,,,,,,,,,,,,,,,2.547327,,,,,,,,,,,,6aee0a6c-d816-4109-8e33-cf7e8aa05fa4,868,,"[5.7, 0.1]",3825571,24,,True,,,0.105200246,,,,,"[37.9, 3.5]",,High Pass,,32.379005,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,56,Espanyol,214,['cf8e1c2b-eabd-4624-8d89-1fd19e0c2628'],29,,,,,,,,,,,,,,,,,Espanyol,214,00:24:29.329,Pass,
,,,,,,,,,,,,,,,,,,3.340603,,,,,,,,,,,,cf8e1c2b-eabd-4624-8d89-1fd19e0c2628,870,,"[82.2, 76.6]",3825571,24,,,,,-0.4928364,,Left Foot,,,"[120.0, 56.3]",,High Pass,,42.90606,,Out,,,,,,,,Recovery,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,56,Espanyol,214,"['5560047b-575e-413d-9d47-6f7c5804de49', '6aee0a6c-d816-4109-8e33-cf7e8aa05fa4']",31,,,,,,,,,,,,,,,,,Villarreal,222,00:24:31.876,Pass,True
,,,,,,,,,,,,,,,,,,3.432638,,,,,,,,,,,,b34b2a75-889e-4c6f-8700-928a9b8ff2ec,871,,"[6.0, 36.0]",3825571,24,,True,,,-0.4755685,,Left Foot,,,"[62.7, 6.8]",,High Pass,,63.77719,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,Goal Kick,1,From Goal Kick,Pau López Sabata,6792.0,Goalkeeper,57,Espanyol,214,['9424a7e9-aa02-4392-ad1f-89dcce701187'],52,,,,,,,,,,,,,,,,,Espanyol,214,00:24:52.591,Pass,
,,,,,,,,,,,,,,,,,,1.893373,,,,,,,,,,,,65320445-e334-454e-a0a3-8d84c06ef0fa,874,,"[62.7, 6.8]",3825571,24,,,,True,-0.084012315,,,,,"[72.2, 6.0]",,High Pass,,9.533625,,Incomplete,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,From Goal Kick,Víctor Guillermo Álvarez Delgado,27241.0,Left Midfield,57,Espanyol,214,"['12e928b2-a43b-4f83-ad42-33f0e1d4f4ff', '3f714b91-5341-4d88-a5db-13ea752d6601', '5d174523-3c0a-4dff-9e29-f360f605b56b']",56,,,,,,,,,,,,,,,,,Espanyol,214,00:24:56.024,Pass,True
,,,,,,,,,,,,,,,,,,0.088703,,,,,,,,,,,,3f714b91-5341-4d88-a5db-13ea752d6601,876,,"[47.9, 74.1]",3825571,24,,,,True,0.9048271,,,,,"[49.0, 75.5]",,Low Pass,,1.7804494,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Mario Gaspar Pérez Martínez,6772.0,Right Back,57,Espanyol,214,"['583c769c-aa57-4e82-8d76-1e78db2c06f6', '65320445-e334-454e-a0a3-8d84c06ef0fa', '7c627a3d-029b-4c55-a441-40d19eec5bec']",57,,,,,,,,,,,,,,,,,Villarreal,222,00:24:57.917,Pass,True
,,,,,,,,,,,,,,,,,,0.986479,,,,,,,,,,,,6f7091f5-0859-48c3-8cfd-f3d86e1406ba,882,,"[49.0, 74.4]",3825571,25,,True,,,-2.0116389,,Right Foot,,,"[33.1, 40.7]",,Ground Pass,,37.26258,,,,Víctor Ruíz Torre,6752.0,,,,,Free Kick,1,From Free Kick,Eric Bertrand Bailly,3324.0,Right Center Back,58,Villarreal,222,['2007d6f7-703a-4f7f-98c2-a425eb749f2e'],12,,,,,,,,,,,,,,,,,Villarreal,222,00:25:12.591,Pass,
