bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[21.9, 59.6]",,,,,,,,,,,,,0.158448,,,,,,,,,,,,,3ea9ed10-08cf-434f-b6c8-a4ede683716a,2023,,"[24.4, 62.5]",3825781,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Eduardo Rosa Vale de Castro,26222.0,,Right Center Back,153,Rayo Vallecano,360,"['9fc35f10-f1ff-4f1e-be94-41242fdf060a', 'ada2574a-6f55-43fb-b0a3-8e3b4b741b9d']",14,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:14.529,Carry,
,,,"[9.4, 30.9]",,,,,,,,,,,,,1.232045,,,,,,,,,,,,,2bab2090-3b02-443c-b841-311a748a9180,2026,,"[6.2, 37.1]",3825781,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Carlos Martín Corral,24255.0,,Goalkeeper,153,Rayo Vallecano,360,"['13ec48e2-68bf-4820-9628-7b6ba10dbe58', '41fc90a7-c7b3-4f35-a316-0e6b4a373ca9', '5a1cccad-576a-4ecc-84d7-d51ac6400405']",17,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:17.989,Carry,True
,,,"[11.4, 14.2]",,,,,,,,,,,,,1.745429,,,,,,,,,,,,,834abb43-cdb1-4d42-bb0a-e37bcce42fc5,2030,,"[14.2, 7.0]",3825781,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Javier Llorente Ríos,6713.0,,Left Center Back,153,Rayo Vallecano,360,"['6dcbcaba-4d24-4309-98d2-4a08d790707d', '7a901b22-9ac8-4d75-b41c-39733aa6c761', 'eb5b9bfc-6580-4928-a487-26050d24ec1e']",20,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:20.579,Carry,True
,,,"[81.2, 71.0]",,,,,,,,,,,,,1.037461,,,,,,,,,,,,,6764ee60-d524-4036-982f-3980406231de,2039,,"[77.5, 73.1]",3825781,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Machín Pérez,6841.0,,Right Wing,155,Sevilla,213,"['dd3b9eaa-392d-4c58-9765-a7d3637dc111', 'eb6c831d-69d3-4b6b-975d-d2b8f517161e']",48,,,,,,,,,,,,,,,,,Sevilla,213,00:22:48.331,Carry,
,,,"[88.1, 72.1]",,,,,,,,,,,,,2.79331,,,,,,,,,,,,,436232fc-f0ac-4c55-8f58-4f679a2adff3,2042,,"[80.0, 63.9]",3825781,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,,Center Attacking Midfield,155,Sevilla,213,"['191d404e-5345-414c-9c85-0527a88d4c24', '39cbf67a-9990-4f5b-9a45-f0cf78c9e797', 'a3aa5f13-085d-4768-b81a-3a1060584cbc']",50,,,,,,,,,,,,,,,,,Sevilla,213,00:22:50.272,Carry,True
,,,"[109.7, 74.9]",,,,,,,,,,,,,1.731642,,,,,,,,,,,,,f81c8b50-7bbc-46c2-941a-9e3f56650efc,2049,,"[113.1, 70.7]",3825781,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Krohn-Dehli,6356.0,,Left Wing,156,Sevilla,213,"['18197c76-e755-418a-beff-3e27896fac62', '46cd76c4-3e8d-4e3a-aed4-c3b036f87b9b', '54c819b0-e051-4446-b2d2-87d5bfbc9ac0', '95d43bcc-2fc3-484f-91fc-6465537ae32f']",6,,,,,,,,,,,,,,,,,Sevilla,213,00:23:06.227,Carry,True
,,,"[98.5, 72.8]",,,,,,,,,,,,,0.545323,,,,,,,,,,,,,49392b27-2898-47bd-8dee-0cc312dae41e,2053,,"[98.5, 72.8]",3825781,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,,Center Attacking Midfield,156,Sevilla,213,"['786eb213-e029-4239-be58-0c4754e0f19a', 'fdbd4ccb-9062-4743-96f8-351a30bf380d']",8,,,,,,,,,,,,,,,,,Sevilla,213,00:23:08.940,Carry,
,,,"[103.8, 76.5]",,,,,,,,,,,,,0.467579,,,,,,,,,,,,,0982e6c7-e7c8-4da1-8816-a9db18e20fd2,2056,,"[103.8, 76.5]",3825781,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Krohn-Dehli,6356.0,,Left Wing,156,Sevilla,213,"['91808741-5f3a-49ac-a43b-7ce4d798afce', 'b0fff500-42d5-485b-b79d-a99b3df7f7e6']",10,,,,,,,,,,,,,,,,,Sevilla,213,00:23:10.054,Carry,
,,,"[117.6, 72.2]",,,,,,,,,,,,,0.828071,,,,,,,,,,,,,4f6ce22d-3a6d-4b90-8c7f-9bfa18ce2268,2059,,"[112.5, 70.3]",3825781,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Andújar Moreno,6672.0,,Right Back,156,Sevilla,213,"['0c613228-0eb6-429f-8a5b-82d71163c22b', '31228ec1-6c79-40f8-99c9-23f337bf9242', '5ec9f9c8-fea8-454f-bdeb-b3dbefe8b9f4']",11,,,,,,,,,,,,,,,,,Sevilla,213,00:23:11.970,Carry,True
,,,"[85.8, 4.6]",,,,,,,,,,,,,0.119999,,,,,,,,,,,,,2dc657ea-b0fc-4d11-b96f-e4e3d26b05e6,2074,,"[86.5, 4.8]",3825781,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Mateus Contreiras Gonçalves,26690.0,,Left Center Forward,158,Rayo Vallecano,360,"['32373d15-5a70-428e-befa-775d861ba7a6', '681c917e-a149-44f5-8844-a58bcab65fc4']",1,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:01.653,Carry,
,,,"[63.9, 6.9]",,,,,,,,,,,,,1.823933,,,,,,,,,,,,,a2d79dc3-c1d7-4c5f-aa15-e1a57c4ba278,2077,,"[71.0, 4.6]",3825781,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Trashorras Gayoso,26848.0,,Right Defensive Midfield,158,Rayo Vallecano,360,"['1cd9a112-9dc3-406d-8309-ea4b34575b1d', '444a28c4-0c4d-4b67-863e-1ed518e84fdc']",2,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:02.805,Carry,
,,,"[46.0, 21.4]",,,,,,,,,,,,,0.180641,,,,,,,,,,,,,a6d04974-5ab7-48a6-ba0a-bcbc3a7b8e1c,2081,,"[46.4, 22.1]",3825781,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Eduardo Rosa Vale de Castro,26222.0,,Right Center Back,158,Rayo Vallecano,360,"['2c78404c-4aae-4f05-ad95-f90d864394b2', '30a1a602-7b21-4938-a3f0-3a5571b8d97f', '46112356-d105-4ac6-aef2-e005fd9e518f']",5,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:05.884,Carry,True
,,,"[52.8, 37.5]",,,,,,,,,,,,,0.057455,,,,,,,,,,,,,9c539e2f-3739-4f4b-ab24-fe58f11e6557,2090,,"[52.8, 37.5]",3825781,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Krohn-Dehli,6356.0,,Left Wing,159,Sevilla,213,"['76d6ffeb-2f5a-4dc9-a138-133d5961721a', 'cb747bd8-a111-4b4f-94ca-e728a096ba9b']",13,,,,,,,,,,,,,,,,,Sevilla,213,00:24:13.088,Carry,
,,,"[11.8, 51.7]",,,,,,,,,,,,,1.671574,,,,,,,,,,,,,604259c5-03a5-4ade-b1e8-36eb1e4bd3ae,2102,,"[3.8, 45.4]",3825781,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Juan Carlos Martín Corral,24255.0,,Goalkeeper,161,Rayo Vallecano,360,"['7354f99f-dbee-466a-95cf-0cedb7d6ad89', 'a850baa8-8d06-4d6a-b49f-9da3d13d201e']",56,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:56.945,Carry,
,,,"[59.8, 77.6]",,,,,,,,,,,,,1.480439,,,,,,,,,,,,,0b77373d-3d51-4c2a-8d5d-abfc5947cc6a,2105,,"[44.4, 74.5]",3825781,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Tiago Manuel Dias Correia,7900.0,,Left Back,161,Rayo Vallecano,360,"['2e57201e-3a65-4d61-9d5e-01986d29e26a', '463a0c53-c958-4cc7-b286-a8198c00fde0', 'aa50fad9-6f9e-4cc9-a9c9-32c0a4dfa6cf']",1,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:01.856,Carry,True
,,,"[105.7, 53.0]",,,,,,,,,,,,,5.994421,,,,,,,,,,,,,5f1aec03-6abc-45b2-9f33-6425df346fdb,2109,,"[59.8, 77.6]",3825781,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Tiago Manuel Dias Correia,7900.0,,Left Back,161,Rayo Vallecano,360,"['4476be43-f7a9-4c63-a388-1014919b0398', '62732275-378f-4aa0-867c-2b51becfbda9', 'aa50fad9-6f9e-4cc9-a9c9-32c0a4dfa6cf', 'cbfb70f5-65ee-44cb-ab50-6617b6f74e20']",3,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:03.336,Carry,True
,,,"[63.8, 7.3]",,,,,,,,,,,,,0.622473,,,,,,,,,,,,,b425b94c-7c87-483f-b177-5895be66312a,2121,,"[62.2, 7.2]",3825781,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pablo Hernández Domínguez,4711.0,,Left Midfield,162,Sevilla,213,"['e7dfc5ce-3cb0-4bdf-9c1a-f947efc18f44', 'f1ac2182-b77f-42e2-a7b4-f577f76b2022']",57,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:57.254,Carry,
,,,"[80.4, 64.3]",,,,,,,,,,,,,1.015363,,,,,,,,,,,,,4a12e3ff-5739-4111-a699-14bb56193d56,2132,,"[81.1, 63.9]",3825781,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Víctor Machín Pérez,6841.0,,Right Wing,162,Sevilla,213,"['4ca91cdd-e04e-40ff-b1e1-14ea9bc525cb', '7085bc17-2c1f-4821-a2cd-0fb76681af9d', '7db0aff5-d02b-4690-96aa-31897b43240c']",5,,,,,,,,,,,,,,,,,Sevilla,213,00:26:05.078,Carry,True
,,,"[108.8, 71.7]",,,,,,,,,,,,,5.105269,,,,,,,,,,,,,2b1c0d8f-199e-4945-b091-83653d0e5d8a,2139,,"[116.3, 70.7]",3825781,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kevin Gameiro,6401.0,,Center Forward,162,Sevilla,213,"['4fdd3a4c-e7e7-457b-a629-4a77e837ddc1', '99b17c2e-d4b4-48fe-8ce6-69407c23272b']",10,,,,,,,,,,,,,,,,,Sevilla,213,00:26:10.972,Carry,
,,,"[107.1, 69.0]",,,,,,,,,,,,,1.036632,,,,,,,,,,,,,f1cf48b5-5c08-4705-8a5e-cb74e382f3b7,2142,,"[104.1, 64.3]",3825781,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Éver Maximiliano David Banega,5504.0,,Center Attacking Midfield,162,Sevilla,213,"['118dd35f-8107-4f61-b9fe-ee10d7c875df', 'd34bd3a7-49f9-40c8-8e27-f71cf8faaf48', 'ff48d31c-1066-478e-898f-517e643ae894']",16,,,,,,,,,,,,,,,,,Sevilla,213,00:26:16.916,Carry,True
,,,"[100.2, 67.6]",,,,,,,,,,,,,0.6789,,,,,,,,,,,,,16961557-abbd-41b5-92ab-b56a1d4f49c0,2147,,"[100.2, 67.6]",3825781,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kevin Gameiro,6401.0,,Center Forward,162,Sevilla,213,"['5969c4a3-fa88-40ba-a4e2-2373a1da4b78', '9ef70e22-f04e-4864-af59-17347019c045']",18,,,,,,,,,,,,,,,,,Sevilla,213,00:26:18.893,Carry,
,,,"[106.9, 52.0]",,,,,,,,,,,,,2.822507,,,,,,,,,,,,,4c54a386-96f5-4850-b95b-44f44d2084ba,2150,,"[106.7, 53.5]",3825781,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jorge Andújar Moreno,6672.0,,Right Back,162,Sevilla,213,"['d7d0da7d-d514-4407-b4de-5bc8187cc6cb', 'd99dfe35-b31c-4f0a-971c-869f4d349624', 'e64d9382-940a-4601-b1fc-8ddc24912c96']",20,,,,,,,,,,,,,,,,,Sevilla,213,00:26:20.330,Carry,True
,,,"[113.7, 56.0]",,,,,,,,,,,,,1.899013,,,,,,,,,,,,,4f5d744f-ee4c-45cd-8f6c-24de400898bd,2167,,"[102.1, 54.2]",3825781,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Víctor Machín Pérez,6841.0,,Right Wing,164,Sevilla,213,"['41290b13-250e-4195-a31b-7f4d5d507786', '5a63bce8-a40a-408e-a82b-49a9d3944183']",13,,,,,,,,,,,,,,,,,Sevilla,213,00:27:13.401,Carry,
,,,"[38.8, 76.5]",,,,,,,,,,,,,1.740405,,,,,,,,,,,,,75142664-39c5-4767-8c1f-63e909c5ef44,2177,,"[25.8, 74.7]",3825781,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Román Triguero,6914.0,,Right Back,166,Rayo Vallecano,360,"['898cc66d-836c-4172-a561-46352ba7bc84', '94443dcb-3f31-42f5-beb1-487ed5f5d1e3']",53,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:53.278,Carry,
,,,"[36.8, 67.4]",,,,,,,,,,,,,1.648454,,,,,,,,,,,,,0484f3a8-cef0-4f02-a818-686af3f577ee,2180,,"[36.1, 69.4]",3825781,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Trashorras Gayoso,26848.0,,Right Defensive Midfield,166,Rayo Vallecano,360,"['69be6bcd-6170-4915-9d34-8e9db2469dfd', 'e158e44e-bb6b-4293-8283-ffe4478e797c']",55,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:55.856,Carry,
,,,"[35.5, 37.6]",,,,,,,,,,,,,2.044148,,,,,,,,,,,,,b33d5461-54e9-4b17-98bb-93c1fbdc342d,2183,,"[38.7, 32.1]",3825781,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jozabed Sánchez Ruiz,6852.0,,Left Defensive Midfield,166,Rayo Vallecano,360,"['131254cf-0b57-409c-bc09-34d278212dce', 'e4b8be7f-027e-491a-93fb-30719d3cd76a']",58,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:58.553,Carry,
,,,"[37.6, 68.3]",,,,,,,,,,,,,2.590981,,,,,,,,,,,,,1bf473b3-8e35-423c-8d5e-f024ee0f4245,2192,,"[34.5, 76.8]",3825781,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Román Triguero,6914.0,,Right Back,167,Rayo Vallecano,360,"['56817a86-b0fc-4007-bdeb-b18642678339', '7a170fde-6355-4213-9939-61fc2241a83d', 'd8f9d8b0-3cbd-4fd3-a9e2-ada43bb36fca']",11,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:11.783,Carry,True
,,,"[81.3, 22.9]",,,,,,,,,,,,,2.026296,,,,,,,,,,,,,7e3b3c10-2bdd-46f7-a4c9-6f98f0cf6203,2197,,"[79.0, 18.5]",3825781,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,,Center Attacking Midfield,167,Rayo Vallecano,360,"['5e13bc13-2686-4929-993a-40f9a98a2ae3', '9b863fa6-9d8b-48b5-9aa8-81327922137b', 'b64d9b72-dfc5-4e90-8726-e2ea2433fb47']",16,,,,,,,,,,,,,,,,,Sevilla,213,00:28:16.896,Carry,True
,,,"[79.2, 25.5]",,,,,,,,,,,,,6.089768,,,,,,,,,,,,,5ab93d13-8d50-445c-b326-4ada0dfd89a1,2202,,"[23.4, 35.6]",3825781,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Javier Llorente Ríos,6713.0,,Left Center Back,167,Rayo Vallecano,360,"['a4e0fb4d-7421-4391-b937-461eec24b273', 'd6bcbdc4-cfcb-4a2a-b321-035df60d3996']",20,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:20.183,Carry,
,,,"[109.7, 7.5]",,,,,,,,,,,,,2.165063,,,,,,,,,,,,,b5a90f99-a26f-4626-bcbe-bcc723373679,2205,,"[94.8, 8.9]",3825781,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tiago Manuel Dias Correia,7900.0,,Left Back,167,Rayo Vallecano,360,"['edc2e008-fe3c-4e92-91e7-a6b761f80022', 'f1b0278a-1ee7-4d91-abe2-68c3d86cd300']",27,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:27.510,Carry,
,,,"[71.1, 63.6]",,,,,,,,,,,,,1.263178,,,,,,,,,,,,,ecbeee2a-5a6b-4b9d-8095-8e981bd1a4b2,2212,,"[71.4, 64.2]",3825781,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Trashorras Gayoso,26848.0,,Right Defensive Midfield,168,Rayo Vallecano,360,"['96550990-5273-4001-8c3d-69e4ea69ef54', 'e7f49a25-a5af-4ad6-bdcb-92609df499f3']",44,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:44.499,Carry,
,,,"[81.3, 60.2]",,,,,,,,,,,,,3.503898,,,,,,,,,,,,,ee871efb-e153-493e-92ca-b37f1921be98,2215,,"[79.9, 60.2]",3825781,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jozabed Sánchez Ruiz,6852.0,,Left Defensive Midfield,168,Rayo Vallecano,360,"['6e2a9379-47b5-4fe1-91cf-80af2935c8d9', '6eca187d-5fe8-4285-90e6-3849bab26176']",46,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:46.518,Carry,
,,,"[83.9, 71.6]",,,,,,,,,,,,,2.882122,,,,,,,,,,,,,05e7024c-1389-4fa8-ac2c-fec80fb62461,2218,,"[80.6, 69.5]",3825781,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrián Embarba Blázquez,11539.0,,Right Midfield,168,Rayo Vallecano,360,"['54023127-d6b6-4d58-b8d5-35297ea5ea23', 'a5cef8f2-971f-48a1-871e-d7801684008c', 'cf7918a0-f69e-4377-90d1-8ef4e8ece711']",50,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:50.886,Carry,True
,,,"[70.9, 64.2]",,,,,,,,,,,,,1.221456,,,,,,,,,,,,,d5d812c0-2c3a-4719-a519-ae4a4ae5620d,2222,,"[70.2, 65.0]",3825781,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Trashorras Gayoso,26848.0,,Right Defensive Midfield,168,Rayo Vallecano,360,"['6d8672c9-5521-49ba-b019-e7dc113561fc', '8b19e286-9cc5-4574-a5ae-99c855f52bf4']",55,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:55.053,Carry,
,,,"[64.3, 25.9]",,,,,,,,,,,,,2.305285,,,,,,,,,,,,,9629ad82-867e-40a4-acce-f0a3d85ff878,2225,,"[63.8, 26.9]",3825781,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Javier Llorente Ríos,6713.0,,Left Center Back,168,Rayo Vallecano,360,"['192f1a4a-5d62-4b02-8c2e-87934aa6856a', '47335f5b-a3e7-4ee5-9e51-e2bd11db4b55']",58,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:58.040,Carry,
,,,"[84.9, 5.4]",,,,,,,,,,,,,2.871452,,,,,,,,,,,,,a9550fc0-8859-423c-a11d-23f1dff6c302,2228,,"[79.5, 4.0]",3825781,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tiago Manuel Dias Correia,7900.0,,Left Back,168,Rayo Vallecano,360,"['2e8788ab-11ec-4f39-a9c3-2e50849dddf9', 'c27430eb-acbd-43ef-adea-7bb821e9c0a6', 'e8380907-2c91-4739-8e90-c368e21ea979']",1,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:01.799,Carry,True
,,,"[38.1, 75.2]",,,,,,,,,,,,,0.699828,,,,,,,,,,,,,9d29a993-5363-430d-81d8-5f5c027bfacc,2236,,"[38.1, 75.2]",3825781,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Machín Pérez,6841.0,,Right Wing,169,Sevilla,213,"['1ca4f938-50c1-4faf-9245-772bc6422e67', '6be0b98f-fea5-4a5f-b8b3-fe6d218c31c5']",7,,,,,,,,,,,,,,,,,Sevilla,213,00:29:07.323,Carry,
,,,"[43.8, 66.0]",,,,,,,,,,,,,1.60934,,,,,,,,,,,,,722a2885-d30b-4a0e-a124-720dc52fdaa7,2240,,"[39.2, 62.7]",3825781,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Filipe Martins Carriço,6825.0,,Right Defensive Midfield,169,Sevilla,213,"['1db99999-7cc4-4906-a819-e80c6333a009', 'a8bc120d-6ff2-4a59-9fa1-5ec61fbf3168', 'dc443f31-189a-4ddd-b040-eb803ab16fe1']",8,,,,,,,,,,,,,,,,,Sevilla,213,00:29:08.719,Carry,True
,,,"[45.4, 10.4]",,,,,,,,,,,,,0.870656,,,,,,,,,,,,,3e890aca-6345-4835-970b-b393c47a0df6,2248,,"[46.5, 10.1]",3825781,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Javier Llorente Ríos,6713.0,,Left Center Back,170,Rayo Vallecano,360,"['4b61b170-27ef-41ba-94cc-34059b8e1ff3', 'e19808a4-0231-413f-b9a9-88223efbc66d']",14,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:14.590,Carry,
,,,"[40.0, 26.7]",,,,,,,,,,,,,0.693617,,,,,,,,,,,,,206784ac-b284-419b-9008-873bb56b5401,2251,,"[40.0, 26.7]",3825781,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,,Right Center Back,170,Rayo Vallecano,360,"['952e22f9-d43c-40c1-9154-6807e23a76b0', 'c139ae2a-6497-4e2d-8757-579ebf4f9737']",16,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:16.716,Carry,
,,,"[46.6, 27.8]",,,,,,,,,,,,,0.051708,,,,,,,,,,,,,44ed6e59-63be-425d-acb4-73159b2e1f2f,2254,,"[46.6, 27.8]",3825781,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,,Right Defensive Midfield,170,Rayo Vallecano,360,"['2243b3cd-45b6-4e7a-b9c9-078fc88a781c', '58c642be-435a-49ca-b1f7-5993ce948957']",18,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:18.088,Carry,
,,,"[37.8, 27.6]",,,,,,,,,,,,,0.790419,,,,,,,,,,,,,7976ef6b-9d6f-4c6d-b857-795cada79296,2257,,"[37.8, 27.6]",3825781,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,,Right Center Back,170,Rayo Vallecano,360,"['6d83ba37-57fc-4055-bd2c-4a99a8e2afc2', '97780342-08ed-4e9a-974c-0be46416abb9']",18,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:18.794,Carry,
,,,"[48.0, 11.7]",,,,,,,,,,,,,0.705804,,,,,,,,,,,,,4951b88f-c0cd-4db6-9706-b361eb964e16,2260,,"[44.6, 13.6]",3825781,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Javier Llorente Ríos,6713.0,,Left Center Back,170,Rayo Vallecano,360,"['1698c523-46b6-4652-aaca-7d5140a51377', 'bb8aa58e-d002-4828-95f0-b1800cef6295']",20,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:20.552,Carry,
,,,"[74.0, 16.5]",,,,,,,,,,,,,3.564092,,,,,,,,,,,,,a0b8fb63-cc85-482d-b27d-fd4e549ccc02,2263,,"[63.8, 4.2]",3825781,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,,Left Defensive Midfield,170,Rayo Vallecano,360,"['0497a639-2318-4323-8dfe-b468e4997603', '41dec0b1-7527-4f76-b8d5-179cfb873c6b']",22,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:22.129,Carry,
,,,"[112.8, 58.3]",,,,,,,,,,,,,3.747065,,,,,,,,,,,,,43202dc2-4a9b-41d0-89f6-22d2257ce7ff,2266,,"[94.1, 59.0]",3825781,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián Embarba Blázquez,11539.0,,Right Midfield,170,Rayo Vallecano,360,"['8093b094-8f0a-4d80-bf3d-ff3b00741f39', 'de59c715-2900-4c24-a171-84c04bb9813d']",28,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:28.780,Carry,
,,,"[109.3, 6.5]",,,,,,,,,,,,,3.780326,,,,,,,,,,,,,ea50fad5-dedd-4371-8f31-9344da3b0d93,2270,,"[106.2, 5.4]",3825781,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Javier Llorente Ríos,6713.0,,Left Center Back,170,Rayo Vallecano,360,"['24274229-9a43-4679-9f36-3639d64f2d26', '635179fd-a11c-4d0b-9410-1379c3ee85f2', 'b7692a37-839e-4dc4-bcb7-60bf6f66ceca']",37,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:37.120,Carry,True
,,,"[96.2, 19.3]",,,,,,,,,,,,,2.537811,,,,,,,,,,,,,44b80d47-2e1c-4a9b-8e1c-91af1e4d5ac0,2275,,"[95.3, 17.7]",3825781,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,,Left Defensive Midfield,170,Rayo Vallecano,360,"['28e4c981-6535-48a4-8f61-67b5c17144b0', '9ddf375f-28ca-4d65-a437-a4940dcccbb5']",41,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:41.957,Carry,
