50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9892a2fd-6d5e-4d0c-aeb8-4d772f494dbc,2527,,"[70.8, 14.5]",3825831,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Santiago Mina Lorenzo,6594.0,Left Wing,164,Valencia,207,"['9c10a63e-93e6-4f08-91a9-bcb40ef79782', 'ad11fb8f-c1cd-46be-bf11-129f0fd5ff8d']",59,,,,,,,,,,,,,,,,,,Valencia,207,00:25:59.579,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef1b1872-5e2f-4552-9a32-77b201a0a870,2533,,"[87.1, 6.6]",3825831,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,165,Valencia,207,['ad8114ac-b5ed-4d27-bfc7-eda2e88f5e09'],12,,,,,,,,,,,,,,,,,,Valencia,207,00:26:12.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462e750-896d-40fa-b375-02f9f7464cc8,2535,,"[79.4, 5.5]",3825831,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Guilherme Magdalena Siqueira,26780.0,Left Back,165,Valencia,207,['23b52907-4528-44e3-bca6-c790cd1b8077'],16,,,,,,,,,,,,,,,,,,Valencia,207,00:26:16.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4086e9db-0991-46e9-a3d5-d46cd19a50b4,2537,,"[67.6, 9.4]",3825831,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Fuego Martínez,6751.0,Center Defensive Midfield,165,Valencia,207,['52fb150a-d6b8-4b03-ba13-3fe434e4a7d5'],19,,,,,,,,,,,,,,,,,,Valencia,207,00:26:19.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86626ed8-915b-4c00-ad4d-75009c8bf076,2540,,"[32.8, 38.9]",3825831,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aymen Abdennour,4406.0,Left Center Back,165,Valencia,207,['2977ec1e-bbb7-4f8b-a49b-8e3fee5fa4be'],24,,,,,,,,,,,,,,,,,,Valencia,207,00:26:24.082,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121e176a-681c-4453-a8c1-312b41c52b1a,2543,,"[22.3, 58.6]",3825831,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Alves Carreira,25144.0,Goalkeeper,165,Valencia,207,['2061cd2b-06db-4a19-916a-c46b66f09ebe'],26,,,,,,,,,,,,,,,,,,Valencia,207,00:26:26.687,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f5f0f5-3752-4694-a4e0-812d44075fbd,2549,,"[50.5, 11.7]",3825831,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,166,Sevilla,213,['8b90c477-18f1-4ba6-be0b-c1e49053607d'],32,,,,,,,,,,,,,,,,,,Sevilla,213,00:26:32.742,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fe82015-ae0a-485d-9448-bb38acc89f71,2552,,"[29.8, 12.3]",3825831,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Julián Fazio,6349.0,Left Center Back,166,Sevilla,213,['f7ec2e75-ef31-4042-8b48-7ad7ae1e14eb'],35,,,,,,,,,,,,,,,,,,Sevilla,213,00:26:35.099,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91e0a8c8-e7c4-49fd-99f8-893a6b8179f1,2556,,"[50.1, 12.1]",3825831,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yevhen Konoplyanka,8523.0,Center Forward,166,Sevilla,213,"['0fcc2e12-e8ee-45e5-83b7-b27f656a991f', 'c1b66f94-c3dc-4557-bdc8-3d8c1361b5aa']",37,,,,,,,,,,,,,,,,,,Sevilla,213,00:26:37.132,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52c8edca-b3a4-42e9-a279-2dc956695b7e,2559,,"[38.8, 22.8]",3825831,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,166,Sevilla,213,['30925927-8523-4d14-9cb5-6f48dd7916e1'],38,,,,,,,,,,,,,,,,,,Sevilla,213,00:26:38.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce23ea67-69e4-4a6e-b9b0-bada4cc9c5d3,2563,,"[40.3, 12.1]",3825831,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yevhen Konoplyanka,8523.0,Center Forward,166,Sevilla,213,['b70b3be1-07bb-4415-87eb-f86f0b732573'],39,,,,,,,,,,,,,,,,,,Sevilla,213,00:26:39.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32cf8890-a7b9-4ec8-83a8-2c89a929b1d8,2566,,"[28.5, 14.5]",3825831,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Julián Fazio,6349.0,Left Center Back,166,Sevilla,213,['50dbd061-dfbc-4119-899d-ca460fbde38f'],41,,,,,,,,,,,,,,,,,,Sevilla,213,00:26:41.106,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d7aa9fe-9be4-4dea-9106-40dc7fe2fe91,2570,,"[9.5, 33.1]",3825831,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Rico González,6823.0,Goalkeeper,166,Sevilla,213,"['03706171-f9d2-4e80-aa68-3d5def83c98a', '65666840-6735-44ad-bace-fcbfd9195860']",44,,,,,,,,,,,,,,,,,,Sevilla,213,00:26:44.906,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bee47b4-8a86-4441-b3cc-f8c5e37f2131,2573,,"[75.8, 47.4]",3825831,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Machín Pérez,6841.0,Right Wing,166,Sevilla,213,"['2eb75824-37aa-40ea-a88c-4798cd4b3ecd', '49df0b53-091b-43b0-a8a9-db86aea48503']",48,,,,,,,,,,,,,,,,,,Sevilla,213,00:26:48.639,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bd9e48b-cc37-4da7-a72f-184106306867,2577,,"[82.2, 57.7]",3825831,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Andújar Moreno,6672.0,Right Back,167,Sevilla,213,['a98224f0-9a63-4b6c-a7c8-e6a467df1b88'],3,,,,,,,,,,,,,,,,,,Sevilla,213,00:27:03.003,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31293e14-cd18-4a08-bb58-480f63115898,2580,,"[102.3, 74.8]",3825831,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Machín Pérez,6841.0,Right Wing,167,Sevilla,213,['0da47e7f-a32c-4092-a90e-f12c7200c856'],7,,,,,,,,,,,,,,,,,,Sevilla,213,00:27:07.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36c3b08d-a4e6-4b23-8dfa-00eff772cf61,2590,,"[33.2, 32.7]",3825831,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,168,Valencia,207,['73ba2504-8714-4d7a-9094-53384eee058c'],19,,,,,,,,,,,,,,,,,,Valencia,207,00:27:19.681,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d6be241-3e0b-46f5-aac7-9e01ab61133b,2594,,"[46.2, 56.0]",3825831,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Right Wing,168,Valencia,207,"['42c6280e-c7d1-400d-b368-97ee8cedae4f', 'ffa709c4-2579-4c20-a105-6890d6ea49bd']",22,,,,,,,,,,,,,,,,,,Valencia,207,00:27:22.640,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22b62f55-3931-4b41-b8c5-c262a410d79e,2597,,"[48.4, 32.7]",3825831,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,168,Valencia,207,['cd6d0b01-66f0-43ef-9401-06c9f9c1a94d'],27,,,,,,,,,,,,,,,,,,Valencia,207,00:27:27.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7710d87-ef24-4502-9cfe-612a12eb36db,2600,,"[54.6, 65.2]",3825831,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Nicolás Pérez,5741.0,Right Center Midfield,168,Valencia,207,['82fbeed1-903d-421e-85af-c5c86c2ce241'],29,,,,,,,,,,,,,,,,,,Valencia,207,00:27:29.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66a1978e-bf01-40db-899e-751f428527ea,2603,,"[85.4, 61.6]",3825831,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,168,Valencia,207,['c3f07f2a-3cb8-40b3-b0ea-2d708d992d92'],31,,,,,,,,,,,,,,,,,,Valencia,207,00:27:31.870,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28fbcb1f-ed5b-4ffb-bd42-4256dc15a519,2606,,"[94.6, 76.3]",3825831,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,168,Valencia,207,['684e6b0d-009a-4ff5-b386-647697e899c4'],34,,,,,,,,,,,,,,,,,,Valencia,207,00:27:34.199,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d12cec7-f7ff-4516-a208-afd64121f456,2609,,"[111.3, 37.6]",3825831,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Right Wing,168,Valencia,207,['fbff7f70-c383-49aa-869e-94c804a6607c'],38,,,,,,,,,,,,,,,,,,Valencia,207,00:27:38.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d77b305e-f1ee-4f1f-95f4-6e7643504c9f,2613,,"[26.8, 33.1]",3825831,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,169,Sevilla,213,['21ad484a-c608-4c3f-aade-abbe0cd4d77b'],42,,,,,,,,,,,,,,,,,,Sevilla,213,00:27:42.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15cccc1d-7754-4d64-a5de-e639c58638fb,2616,,"[79.4, 69.7]",3825831,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Víctor Machín Pérez,6841.0,Right Wing,169,Sevilla,213,['24531761-17b4-4db9-b33f-54cc260242ed'],53,,,,,,,,,,,,,,,,,,Sevilla,213,00:27:53.246,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab0e0030-b25f-4919-a471-9c18453ca1b4,2622,,"[114.7, 55.5]",3825831,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kevin Gameiro,6401.0,Left Defensive Midfield,169,Sevilla,213,['4d0fe81a-7e92-4108-bd8e-511b82465b50'],58,,,,,,,,,,,,,,,,,,Sevilla,213,00:27:58.564,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b186487-ec5f-4912-966e-7f7c183a41b8,2624,,"[57.2, 76.1]",3825831,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antonio Barragán Fernández,6663.0,Right Back,170,Valencia,207,['a98b09cd-7c74-4562-bb6b-703e3bace745'],33,,,,,,,,,,,,,,,,,,Valencia,207,00:28:33.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dab45d6c-9066-4229-af70-26cfa84bf16d,2627,,"[66.1, 67.5]",3825831,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Enzo Nicolás Pérez,5741.0,Right Center Midfield,170,Valencia,207,['04447bc0-688a-4c53-b0e4-207863ccf7b0'],37,,,,,,,,,,,,,,,,,,Valencia,207,00:28:37.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1aa4b97a-ca54-4c2a-a0a7-5befcb93bba9,2631,,"[65.9, 55.4]",3825831,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Parejo Muñoz,6595.0,Right Wing,170,Valencia,207,['073279d9-4744-47ce-8c6e-ef52d7100720'],42,,,,,,,,,,,,,,,,,,Valencia,207,00:28:42.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3bbe0a1-5726-459b-8dc6-894029bb01dc,2635,,"[57.4, 11.5]",3825831,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Guilherme Magdalena Siqueira,26780.0,Left Back,170,Valencia,207,['b36c0e2b-e468-4702-a62f-cf8054c15fde'],47,,,,,,,,,,,,,,,,,,Valencia,207,00:28:47.203,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a66bdcce-c8e8-4ac1-96ee-5000f381d9b5,2638,,"[89.9, 13.6]",3825831,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francisco Alcácer García,6402.0,Center Forward,170,Valencia,207,['e7006287-a84d-43c9-aa87-00bd6f6ae163'],50,,,,,,,,,,,,,,,,,,Valencia,207,00:28:50.744,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd23c308-608b-4509-943c-7efeac4b2b28,2642,,"[85.2, 13.2]",3825831,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Santiago Mina Lorenzo,6594.0,Left Wing,170,Valencia,207,['5f0d3e63-962a-4db5-aca1-7df01f3aea1d'],54,,,,,,,,,,,,,,,,,,Valencia,207,00:28:54.566,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,41ba3165-5a17-4615-9220-316f2791414f,2644,,"[38.8, 48.9]",3825831,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,170,Valencia,207,['e1de101c-908b-4011-81ad-ee91b31ac4c0'],55,,,,,,,,,,,,,,,,,,Sevilla,213,00:28:55.617,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1fd0d9a-329c-4b1d-af88-fb1d2bdde69f,2646,,"[91.6, 16.4]",3825831,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francisco Alcácer García,6402.0,Center Forward,170,Valencia,207,['c5d0ec56-96b3-4d01-bb17-02306f2c771f'],56,,,,,,,,,,,,,,,,,,Valencia,207,00:28:56.416,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f0f466d-5133-4b92-8353-675be7421e81,2650,,"[89.9, 14.9]",3825831,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Santiago Mina Lorenzo,6594.0,Left Wing,170,Valencia,207,['c5fd8d7b-01cc-454d-a614-f46e4c3feac0'],57,,,,,,,,,,,,,,,,,,Valencia,207,00:28:57.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a4881eb-bd36-42c4-b94f-32bbabb1eb87,2654,,"[30.6, 50.2]",3825831,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,171,Sevilla,213,"['805a5e21-8ddc-4615-8ae6-6c0bd9cefcb7', 'c058ca7d-4849-4f39-8ec4-cf8e4f9c717f']",58,,,,,,,,,,,,,,,,,,Sevilla,213,00:28:58.370,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da7f2699-4c10-4d43-8971-99a2a1360c1c,2661,,"[38.1, 54.3]",3825831,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,171,Sevilla,213,['170bf407-eb29-429d-b283-e51d1ca6b989'],59,,,,,,,,,,,,,,,,,,Sevilla,213,00:28:59.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42048e5e-521f-49e0-95b0-87798f674e36,2664,,"[42.4, 18.3]",3825831,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,171,Sevilla,213,['5106bf78-7df5-4996-b1b3-4fda09e3c4a1'],3,,,,,,,,,,,,,,,,,,Sevilla,213,00:29:03.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d25e214f-07e3-4af9-bdc6-0e7d0d455074,2667,,"[50.5, 31.6]",3825831,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,171,Sevilla,213,['6d3c6b64-8f62-4e19-840c-04b6de0c4880'],5,,,,,,,,,,,,,,,,,,Sevilla,213,00:29:05.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a000ba3-e533-40d7-82f2-25f0409d4c1c,2671,,"[93.3, 71.4]",3825831,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Andújar Moreno,6672.0,Right Back,171,Sevilla,213,['f8b0ee13-35a7-46c9-9549-26607486c389'],11,,,,,,,,,,,,,,,,,,Sevilla,213,00:29:11.339,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e73811e-a46d-4e89-ac01-3bfe1f461fdc,2675,,"[27.2, 25.6]",3825831,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Right Wing,171,Sevilla,213,['4574a5a6-e21c-46fe-8fb4-e1cb4304ad68'],16,,,,,,,,,,,,,,,,,,Valencia,207,00:29:16.532,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568b91a-aed5-4d1b-89fa-830546b6facd,2678,,"[78.3, 6.8]",3825831,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Mina Lorenzo,6594.0,Left Wing,171,Sevilla,213,['d75f441d-4eb2-4906-a869-2637196f3ec2'],22,,,,,,,,,,,,,,,,,,Valencia,207,00:29:22.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e622592b-466c-4972-b01f-ff5584b89d24,2680,,"[41.1, 38.4]",3825831,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,172,Sevilla,213,['65e006dd-fbec-4c8f-8c5b-f545e3f41239'],29,,,,,,,,,,,,,,,,,,Sevilla,213,00:29:29.523,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9fb4014-ea37-418a-9de1-9b6095e515cf,2682,,"[57.6, 6.8]",3825831,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Julián Fazio,6349.0,Left Center Back,172,Sevilla,213,['24c1824c-6bf2-4402-918b-2b82bd42e10f'],37,,,,,,,,,,,,,,,,,,Sevilla,213,00:29:37.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0395929-5d43-4ec2-80cc-3a324de9c893,2684,,"[78.3, 2.9]",3825831,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Escudero Palomo,6718.0,Left Back,172,Sevilla,213,['02fe2aeb-a762-4efd-8991-106358daca03'],41,,,,,,,,,,,,,,,,,,Sevilla,213,00:29:41.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f49263cc-a201-4b75-85d5-f6e02e503c3e,2688,,"[94.0, 70.5]",3825831,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Andújar Moreno,6672.0,Right Back,172,Sevilla,213,['148f4a25-0ce5-4e95-8cad-743fd3671c9d'],50,,,,,,,,,,,,,,,,,,Sevilla,213,00:29:50.719,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536a4d25-ca70-4daf-a762-0aa829aeb7f1,2698,,"[106.8, 53.2]",3825831,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Machín Pérez,6841.0,Right Wing,172,Sevilla,213,['29dad7ee-6c3c-4024-ae07-45a3d6fb2736'],2,,,,,,,,,,,,,,,,,,Sevilla,213,00:30:02.227,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57e1ef3e-0bc0-442c-977c-fc889c305463,2704,,"[43.9, 67.1]",3825831,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Antonio Barragán Fernández,6663.0,Right Back,174,Valencia,207,['23a1678a-dbb0-41df-9158-7304501c336c'],21,,,,,,,,,,,,,,,,,,Valencia,207,00:30:21.721,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb7ac2fd-bd9d-4c8c-8920-a9d43bab0d23,2706,,"[53.1, 60.9]",3825831,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Right Wing,175,Valencia,207,['b73ae0e4-0fd1-44b7-9709-ef71dec571c2'],23,,,,,,,,,,,,,,,,,,Valencia,207,00:30:23.008,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e85003b8-53ae-4179-82a6-c7119ad343d3,2710,,"[74.7, 51.7]",3825831,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Alcácer García,6402.0,Center Forward,176,Valencia,207,['29a49ad3-5b05-4c2a-92ea-1327f6943fe7'],25,,,,,,,,,,,,,,,,,,Valencia,207,00:30:25.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9076942-51c5-487e-969c-55447221c45c,2713,,"[64.9, 51.9]",3825831,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,André Filipe Tavares Gomes,10802.0,Left Center Midfield,177,Valencia,207,['081b4d86-dd4b-4387-a67b-ec4996be8f9b'],27,,,,,,,,,,,,,,,,,,Valencia,207,00:30:27.545,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5144532-0a38-4f7d-be89-40cc939aecb4,2716,,"[96.7, 34.8]",3825831,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Francisco Alcácer García,6402.0,Center Forward,177,Valencia,207,['bc4d112c-f2fb-4f59-918f-7149940d3d7d'],31,,,,,,,,,,,,,,,,,,Valencia,207,00:30:31.011,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba59250a-7acb-4b62-bebe-ef32a0bb8548,2723,,"[36.2, 65.4]",3825831,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Víctor Machín Pérez,6841.0,Right Wing,178,Sevilla,213,['4586b768-9edb-4585-80f4-6cc549683911'],35,,,,,,,,,,,,,,,,,,Sevilla,213,00:30:35.623,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d4df15f-66e0-4278-bebf-9d7d07dc23f1,2726,,"[45.4, 35.4]",3825831,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,178,Sevilla,213,['b669e679-fc43-4175-be8a-68d3343c3c74'],41,,,,,,,,,,,,,,,,,,Sevilla,213,00:30:41.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6029a546-342f-4904-ab84-42162c58461f,2729,,"[57.4, 8.9]",3825831,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sergio Escudero Palomo,6718.0,Left Back,178,Sevilla,213,['7bce1b88-94f8-47f8-b8bf-497626ff496b'],44,,,,,,,,,,,,,,,,,,Sevilla,213,00:30:44.130,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809e2e07-67f5-4a3e-8cf8-32ab070518fa,2732,,"[69.4, 18.5]",3825831,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,178,Sevilla,213,['8052fe38-3d1f-4e1a-bac7-6703730e02cc'],52,,,,,,,,,,,,,,,,,,Sevilla,213,00:30:52.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,076c4115-badf-4e73-b587-9ca7ac81802e,2735,,"[72.6, 39.7]",3825831,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Michael Krohn-Dehli,6356.0,Left Wing,178,Sevilla,213,['59f481c3-ef85-4d3b-bee3-9e4d0a44bb4d'],54,,,,,,,,,,,,,,,,,,Sevilla,213,00:30:54.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd5cb547-7803-41aa-81e2-eaf229cc8176,2738,,"[69.8, 20.5]",3825831,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,178,Sevilla,213,['62b12284-0463-47b2-a479-91dd2a0bd5f8'],57,,,,,,,,,,,,,,,,,,Sevilla,213,00:30:57.139,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78c48afe-ae3a-4460-8782-7a3a32b1f3b2,2741,,"[88.8, 4.0]",3825831,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Yevhen Konoplyanka,8523.0,Center Forward,178,Sevilla,213,['84a11e51-05f8-43df-9ddc-519d5c53da64'],59,,,,,,,,,,,,,,,,,,Sevilla,213,00:30:59.772,Ball Receipt*,
