bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.242371,,,,,,,,,,,,,,411cc35a-63d4-4a82-aa39-4722de23c2e6,594,,"[45.2, 72.5]",3825615,13,,,,,-2.282797,,Right Foot,,,,"[32.6, 57.9]",,Ground Pass,,19.285227,,,,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,Free Kick,1,From Free Kick,Álvaro González Soberón,6762.0,Right Center Back,27,Espanyol,214,['9760fe39-61be-4a7b-9557-94c83821934a'],1,,,,,,,,,,,,,,,,,Espanyol,214,00:13:01.799,Pass,
,,,,,,,,,,,,,,,,2.482425,,,,,,,,,,,,,,e4b0f7a7-acc5-40da-a46c-f600bfdd7b23,597,,"[32.6, 57.9]",3825615,13,,,,,-1.3889564,,Right Foot,,,,"[38.3, 26.9]",,Low Pass,,31.519676,,,,,Enzo Pablo Roco Roco,16456.0,,,,,,1,From Free Kick,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,27,Espanyol,214,['92d92c75-7f6a-4ffb-996c-dab4541d0a7d'],4,,,,,,,,,,,,,,,,,Espanyol,214,00:13:04.079,Pass,
,,,,,,,,,,,,,,,,0.956476,,,,,,,,,,,,,,bba38390-8a33-40f3-9be9-5deb1541cd17,600,,"[50.9, 21.6]",3825615,13,,,,,-0.69840896,,Right Foot,,,,"[69.6, 5.9]",,Ground Pass,,24.416798,,,,,Rubén Duarte Sánchez,6612.0,,,,,,1,From Free Kick,Enzo Pablo Roco Roco,16456.0,Left Center Back,27,Espanyol,214,['cc007455-6679-433f-9368-48cc33478611'],9,,,,,,,,,,,,,,,,,Espanyol,214,00:13:09.355,Pass,
,,,,,,,,,,,,,,,,0.66278,,,,,,,,,,,,,,c5a39ac9-c3ae-4144-bba0-057c77384ce2,603,,"[74.9, 7.9]",3825615,13,,,,,1.6872878,,Left Foot,,,,"[73.8, 17.3]",,Ground Pass,,9.464143,,,,,Marco Asensio Willemsen,5719.0,,,,,,1,From Free Kick,Rubén Duarte Sánchez,6612.0,Left Back,27,Espanyol,214,['e920ef28-3340-40ca-955b-54ecb0a5eb8a'],12,,,,,,,,,,,,,,,,,Espanyol,214,00:13:12.160,Pass,
,,,,,,,,,,,,,,,,0.978517,,,,,,,,,,,,,,aab93c4b-e08d-4cf1-9cb4-dddc2e575952,606,,"[68.7, 18.6]",3825615,13,,,,,2.0431018,,Right Foot,,,,"[64.0, 27.8]",,Ground Pass,,10.331021,,,,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,1,From Free Kick,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,27,Espanyol,214,['0bf78d7d-a2c2-4d59-8c6d-dbf00ba5055b'],13,,,,,,,,,,,,,,,,,Espanyol,214,00:13:13.820,Pass,
,,,,,,,,,,,,,,,,1.736306,,,,,,,,,,,,,,c9cd7b3f-b8cd-4d3c-8584-83e0995a1281,609,,"[62.9, 37.4]",3825615,13,,,,,1.8854296,,Right Foot,,,,"[57.4, 54.3]",,Ground Pass,,17.772451,,,,,Álvaro González Soberón,6762.0,,,,,,1,From Free Kick,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,27,Espanyol,214,['0a3065a5-5d39-4051-b497-3dae222fd3bc'],17,,,,,,,,,,,,,,,,,Espanyol,214,00:13:17.590,Pass,
,,,,,,,,,,,,,,,,1.422919,,,,,,,,,,,,,,063f8444-6ff1-456d-886b-a68974c616e9,612,,"[63.4, 60.1]",3825615,13,,,,,1.0364903,,Right Foot,,,,"[73.4, 77.0]",,Ground Pass,,19.636955,,,,,Anaitz Arbilla Zabala,6709.0,,,,,,1,From Free Kick,Álvaro González Soberón,6762.0,Right Center Back,27,Espanyol,214,['98650bd9-b844-405d-a50b-acf13d416637'],21,,,,,,,,,,,,,,,,,Espanyol,214,00:13:21.315,Pass,
,,,,,,,,,,,,,,,,1.084675,,,,,,,,,,,,,,236e2d97-af1d-496e-a204-ab154539d8e1,615,,"[73.6, 77.0]",3825615,13,,,,,0.028769039,,Right Foot,,,,"[87.5, 77.4]",,Ground Pass,,13.905754,,,Incomplete,,Hernán Arsenio Pérez González,6838.0,,,,,,1,From Free Kick,Anaitz Arbilla Zabala,6709.0,Right Back,27,Espanyol,214,"['848c224e-7088-40ec-943c-95a230dd939a', 'c15e6b9c-ba95-4bd6-8dd6-99b56e1ed4de']",23,,,,,,,,,,,,,,,,,Espanyol,214,00:13:23.410,Pass,
,,,,,,,,,,True,,,,,,1.82354,,,,,,,,,,,,,,c15e6b9c-ba95-4bd6-8dd6-99b56e1ed4de,617,,"[32.6, 2.7]",3825615,13,,,,,0.44127613,,Left Foot,,,,"[56.1, 13.8]",,High Pass,,25.989613,,,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,Interception,1,Regular Play,Roberto Canella Suárez,24686.0,Left Back,28,Sporting Gijón,1041,"['04e84ca6-9b77-4db0-87e5-e6a8ed13bd60', '236e2d97-af1d-496e-a204-ab154539d8e1']",24,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:13:24.495,Pass,
,,,,,,,,,,,,,,,,0.593698,,,,,,,,,,,,,,279edac4-c9dc-4efc-be22-bb61e79cbee5,620,,"[54.0, 22.6]",3825615,13,,,,,-2.0472639,,Left Foot,,,,"[50.8, 16.4]",,Ground Pass,,6.9771056,,,,,Ignacio Cases Mora,18925.0,,,,,,1,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,28,Sporting Gijón,1041,['d861a1a1-80de-4f01-9c5d-af3b4767c214'],29,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:13:29.674,Pass,
,,,,,,,,,,,,,,,,0.95083,,,,,,,,,,,,,,d66412cf-a835-4402-aded-1569a471f600,623,,"[52.9, 16.6]",3825615,13,,,,,1.82812,,Left Foot,,,,"[48.4, 33.7]",,Ground Pass,,17.682194,,,,,Sergio Álvarez Díaz,13107.0,,,,,,1,Regular Play,Ignacio Cases Mora,18925.0,Left Defensive Midfield,28,Sporting Gijón,1041,['6197012c-7148-4fbd-818e-d678f191dff0'],32,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:13:32.660,Pass,
,,,,,,,,,,,,,,,,1.4384,,,,,,,,,,,,,,f9b2b544-d960-4ce0-96af-98b42946a07f,626,,"[48.4, 33.7]",3825615,13,,,,,1.4731182,,Right Foot,,,,"[52.3, 73.5]",,Ground Pass,,39.990623,,,,,Alberto Lora Ramos,26633.0,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,28,Sporting Gijón,1041,['f8a2dff6-f12d-4514-a49d-a5bc5c601f22'],35,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:13:35.007,Pass,
,,,,,,,,,,,,,,,,0.754149,,,,,,,,,,,,,,f05d6b6f-8bb0-4eb7-9106-e89e41658716,629,,"[51.8, 72.9]",3825615,13,,,,,-0.5819051,,Left Foot,,,,"[63.2, 65.4]",,Ground Pass,,13.645879,,,,,Alen Halilović,6926.0,,,,,,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,28,Sporting Gijón,1041,['c69c8c40-94b9-4bbe-b083-0ed9864d6fcd'],37,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:13:37.810,Pass,
,,,,,,,,,,,,,,,,2.171683,,,,,,,,,,,,,,08c1de6d-ce54-4477-b481-69496e5609ab,632,,"[62.5, 64.1]",3825615,13,,,,,-2.7974706,,Left Foot,,,,"[45.2, 57.9]",,Ground Pass,,18.377432,,,,,Luis Hernández Rodríguez,6561.0,,,,,,1,Regular Play,Alen Halilović,6926.0,Center Attacking Midfield,28,Sporting Gijón,1041,['40c87c81-74b3-4ee2-8784-1fb9f0e31210'],38,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:13:38.604,Pass,
,,,,,,,,,,,,,,,,1.124877,,,,,,,,,,,,,,3661ff00-99ff-46d1-bead-8285b5211da6,635,,"[45.2, 57.9]",3825615,13,,,,,0.8450881,,Right Foot,,,,"[57.0, 71.2]",,Ground Pass,,17.780045,,,,,Alen Halilović,6926.0,,,,,,1,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,28,Sporting Gijón,1041,['1b6f2b48-9a74-4067-8018-4e39d6dad712'],40,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:13:40.856,Pass,
,,,,,,,,,,,,,,,,2.590801,,,,,,,,,,,,,,e46ec20f-1946-4519-b68f-29a613fd8337,638,,"[70.9, 52.6]",3825615,13,,,,,-1.1106637,,Left Foot,,,,"[93.5, 7.0]",,High Pass,,50.893223,,,,,Alejandro Menéndez Díez,23994.0,,True,,,,1,Regular Play,Alen Halilović,6926.0,Center Attacking Midfield,28,Sporting Gijón,1041,['8deec9f7-2add-4617-8e7b-95d62f3bddb6'],46,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:13:46.221,Pass,
,,,,,,,,,,,,,,,,1.243914,,,,,,,,,,,,,,a535e7b5-cc6d-4bf4-92c9-018268141f4f,641,,"[105.3, 14.3]",3825615,13,,,,,0.21743742,,Left Foot,,,,"[113.9, 16.2]",,Ground Pass,,8.807384,,,,,Roberto Canella Suárez,24686.0,,,,,,1,Regular Play,Alejandro Menéndez Díez,23994.0,Left Wing,28,Sporting Gijón,1041,['50134466-1966-48e2-8d4a-09e77e2c8ff8'],52,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:13:52.070,Pass,
,,,,,,,,,,,,,,,,1.326744,,,,,,,,,,,,,,9934d59d-bf5a-4649-acfc-c5a8d3518847,644,,"[114.5, 15.1]",3825615,13,,,,,1.6726326,,Left Foot,True,,,"[111.7, 42.5]",,High Pass,,27.542694,,,Incomplete,,Alen Halilović,6926.0,,,,,,1,Regular Play,Roberto Canella Suárez,24686.0,Left Back,28,Sporting Gijón,1041,"['8604f375-a450-4e53-b19f-722f1e128469', 'c9745a20-81b7-4356-a322-2019252493a9']",53,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:13:53.354,Pass,
,,,,,,,,,,,,,,,,1.674128,,,,,,,,,,,,,,c5b81a32-36bc-49f2-a57b-689823243872,648,,"[25.5, 31.4]",3825615,13,,,,,0.5275604,,Right Foot,,,,"[49.7, 45.5]",,High Pass,,28.008034,,,Incomplete,,Felipe Salvador Caicedo Corozo,7781.0,,,,,Recovery,1,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,28,Sporting Gijón,1041,"['06e10b5e-b0dc-44c3-a278-9abf2ce81ffc', 'a7295ae7-b216-4ad9-9d3b-8325a73a5334']",56,,,,,,,,,,,,,,,,,Espanyol,214,00:13:56.357,Pass,
,,,,,,,,,,,,,,,,1.133074,,,,,,,,,,,,,,06e10b5e-b0dc-44c3-a278-9abf2ce81ffc,650,,"[70.4, 34.6]",3825615,13,,,,,-1.040781,,Head,,,,"[77.9, 21.8]",,Low Pass,,14.83543,,,,,Ignacio Cases Mora,18925.0,,,,,Interception,1,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,28,Sporting Gijón,1041,"['9c616f29-f65d-4690-8aeb-de015ebacbd4', 'c5b81a32-36bc-49f2-a57b-689823243872']",58,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:13:58.031,Pass,
,,,,,,,,,,,,,,,,1.540518,,,,,,,,,,,,,,93b5f7e4-1230-4cd2-831c-d549e0c96a40,662,,"[80.7, 24.5]",3825615,14,,,,,-1.1881891,,Right Foot,,,,"[87.3, 8.1]",,Ground Pass,,17.678236,,,,,Roberto Canella Suárez,24686.0,,,,,,1,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,28,Sporting Gijón,1041,['2c0759aa-f105-467a-85f0-cca3ba27f537'],1,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:14:01.939,Pass,
,,,,,,,,,,,,,,,,0.580013,,,,,,,,,,,,,,e67ded55-d7e6-47c5-ab7c-c1aa0de7be90,665,,"[94.4, 6.1]",3825615,14,,,,,1.0543603,,Left Foot,,,,"[105.7, 26.0]",,High Pass,,22.884493,,,Incomplete,,,,,,,,,1,Regular Play,Roberto Canella Suárez,24686.0,Left Back,28,Sporting Gijón,1041,['7a1655b0-d13a-4298-86f6-c292df1e6d6e'],5,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:14:05.235,Pass,
,,,,,,,,,,,,,,,,0.890365,,,,,,,,,,,,,,980183ab-9fe0-48d7-ae18-8fe2c42f1e49,670,,"[76.2, 21.8]",3825615,14,,,,,-1.3225064,,Right Foot,,,,"[79.8, 7.6]",,Ground Pass,,14.649232,,,,,Alejandro Menéndez Díez,23994.0,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,28,Sporting Gijón,1041,"['57c60969-c312-4ef7-80cc-2b413a5a84a2', '8836be10-1307-4a98-9739-bea748772923']",9,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:14:09.416,Pass,True
,,,,,,,,,,,,,,,,3.437261,,,,,,,,,,,,,,89915c21-a691-41d3-bbd0-dc7afe580db6,673,,"[76.9, 7.0]",3825615,14,,,,,-0.103715725,,Left Foot,,,,"[103.8, 4.2]",,Ground Pass,,27.045332,,,Incomplete,,,,,,,,,1,Regular Play,Alejandro Menéndez Díez,23994.0,Left Wing,28,Sporting Gijón,1041,['a8fdcda1-6002-44a3-80ae-0526814cbf49'],11,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:14:11.398,Pass,
,,,,,,,,,,,,,,,,0.770809,,,,,,,,,,,,,,a8fdcda1-6002-44a3-80ae-0526814cbf49,674,,"[16.3, 75.9]",3825615,14,,,,,-0.5274706,,Right Foot,,,,"[26.6, 69.9]",,Low Pass,,11.920151,,,,,Víctor Sánchez Mata,6758.0,,,,,Recovery,1,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,29,Espanyol,214,"['89915c21-a691-41d3-bbd0-dc7afe580db6', 'b99f1f4f-6754-4859-a351-9743c960564d']",14,,,,,,,,,,,,,,,,,Espanyol,214,00:14:14.835,Pass,
,,,,,,,,,,,,,,,,0.692989,,,,,,,,,,,,,,a2468560-de02-4b33-bdf4-c3c9cbd724bf,678,,"[22.1, 66.5]",3825615,14,,,,,-2.3186183,,Left Foot,,,,"[15.7, 59.6]",,Ground Pass,,9.411163,,,,,Álvaro González Soberón,6762.0,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,29,Espanyol,214,"['95905d05-e1c1-40f8-a245-5502c7967267', 'af798141-b51a-41cf-8c03-95e70e039213']",16,,,,,,,,,,,,,,,,,Espanyol,214,00:14:16.381,Pass,True
,,,,,,,,,,,,,,,,1.069388,,,,,,,,,,,,,,dbea57c0-9086-46e2-a117-06432ec72acc,681,,"[15.7, 59.6]",3825615,14,,,,,1.2390794,,Left Foot,,,,"[21.9, 77.6]",,Ground Pass,,19.037857,,,,,Anaitz Arbilla Zabala,6709.0,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,29,Espanyol,214,['caafbd5a-036f-4126-b4e1-c21794b9c651'],18,,,,,,,,,,,,,,,,,Espanyol,214,00:14:18.001,Pass,
,,,,,,,,,,,,,,,,1.311479,,,,,,,,,,,,,,3f055bd3-de34-49c5-a977-d9156053d177,684,,"[26.4, 76.5]",3825615,14,,,,,-1.3734008,,Right Foot,,,,"[28.7, 65.0]",,Ground Pass,,11.727745,,,,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,1,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,29,Espanyol,214,['3149ab8b-f6d1-42f0-a8ec-8ee415ab959c'],20,,,,,,,,,,,,,,,,,Espanyol,214,00:14:20.987,Pass,
,,,,,,,,,,,,,,,,1.287516,,,,,,,,,,,,,,cc30a24c-1ed3-4505-87b3-bc49156437f8,687,,"[37.9, 62.8]",3825615,14,,,,,-0.81880474,,Right Foot,,,,"[56.7, 42.7]",,Ground Pass,,27.521809,,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,1,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,29,Espanyol,214,['a0e1356a-6050-43f3-bd16-8b4eb4801e08'],24,,,,,,,,,,,,,,,,,Espanyol,214,00:14:24.211,Pass,
,,,,,,,,,,,,,,,,3.188922,,,,,,,,,,,,,,d415afdf-6327-496e-8afa-f9f0d343bd18,689,,"[56.7, 42.7]",3825615,14,,,,,3.0110266,,Left Foot,,,,"[27.0, 46.6]",,Ground Pass,,29.954966,,,,,Álvaro González Soberón,6762.0,,,,,,1,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,29,Espanyol,214,['0f524b15-74e1-4cee-83ae-1efd262c8a68'],25,,,,,,,,,,,,,,,,,Espanyol,214,00:14:25.499,Pass,
,,,,,,,,,,,,,,,,1.10739,,,,,,,,,,,,,,565c8814-213b-4d16-94f4-01dbaa9a9f18,692,,"[27.0, 46.8]",3825615,14,,,,,-0.22627336,,Left Foot,,,,"[40.9, 43.6]",,Ground Pass,,14.26359,,,,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,29,Espanyol,214,['95116ac4-0737-4492-bb68-0cb75aab150d'],28,,,,,,,,,,,,,,,,,Espanyol,214,00:14:28.981,Pass,
,,,,,,,,,,,,,,,,1.597821,,,,,,,,,,,,,,48c904e3-4a19-4f11-a264-bdc60269ba1a,695,,"[49.2, 34.4]",3825615,14,,,,,-1.1934869,,Right Foot,,,,"[59.9, 7.4]",,Ground Pass,,29.0429,,,,,Rubén Duarte Sánchez,6612.0,,,,,,1,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,29,Espanyol,214,['b35114ae-1305-4ce5-932b-ff0f8f937a5e'],32,,,,,,,,,,,,,,,,,Espanyol,214,00:14:32.080,Pass,
,,,,,,,,,,,,,,,,1.013095,,,,,,,,,,,,,,fbf178c4-ab47-45c1-b4dc-ce2e5bb3f64b,698,,"[59.9, 7.4]",3825615,14,,,,,1.8176268,,Left Foot,,,,"[56.7, 20.1]",,Ground Pass,,13.096946,,,,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,29,Espanyol,214,['defedb9b-290c-4f63-a3fe-4e21449d9913'],34,,,,,,,,,,,,,,,,,Espanyol,214,00:14:34.797,Pass,
,,,,,,,,,,,,,,,,0.990977,,,,,,,,,,,,,,8d9e0d2e-aa75-4554-980f-4a9d8820d542,701,,"[64.4, 29.0]",3825615,14,,,,,1.4161958,,Right Foot,,,,"[66.8, 44.4]",,Ground Pass,,15.585891,,,,,Víctor Sánchez Mata,6758.0,,,,,,1,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,29,Espanyol,214,['92b2e818-4702-45af-bbaa-5f4f9ab4cf06'],39,,,,,,,,,,,,,,,,,Espanyol,214,00:14:39.165,Pass,
,,,,,,,,,,,,,,,,0.820497,,,,,,,,,,,,,,536559f8-77bd-4dd8-bc1d-b5908e32599e,704,,"[66.6, 47.0]",3825615,14,,,,,0.6889244,,Right Foot,,,,"[76.8, 55.4]",,Ground Pass,,13.21363,,,,,Hernán Arsenio Pérez González,6838.0,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,29,Espanyol,214,['9d014725-f162-428f-897a-eec484d5dacc'],41,,,,,,,,,,,,,,,,,Espanyol,214,00:14:41.187,Pass,
,,,,,,,,,,,,,,,,1.543644,,,,,,,,,,,,,,67b4b410-8305-4a96-aa32-13c600854437,706,,"[76.8, 55.4]",3825615,14,,,,,-0.49209523,,Right Foot,,,,"[86.5, 50.2]",,Ground Pass,,11.005907,,,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,29,Espanyol,214,['24fd9de3-9ee4-4c0e-b8bf-ccec9949f590'],42,,,,,,,,,,,,,,,,,Espanyol,214,00:14:42.008,Pass,
,,,,,,,,,,,,,,,,0.513163,,,,,,,,,,,,,,7b869dfa-9eea-4ec6-b2e4-62df303d550f,708,,"[88.8, 41.9]",3825615,14,,,,,1.773455,,Right Foot,,,,"[87.3, 49.2]",,Ground Pass,,7.4525166,,,,,Marco Asensio Willemsen,5719.0,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,29,Espanyol,214,['261c4dab-300f-48a6-93fd-51fee0290078'],43,,,,,,,,,,,,,,,,,Espanyol,214,00:14:43.551,Pass,
,,,,,,,,,,,,,,,,2.941444,,,,,,,,,,,,,,d45fc455-97e2-428e-8925-9dc8031ba855,711,,"[87.3, 48.3]",3825615,14,,,,,-1.0371852,,Left Foot,,,,"[107.8, 13.6]",,Ground Pass,,40.3031,,,,,Rubén Duarte Sánchez,6612.0,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,29,Espanyol,214,['3525d172-6e5f-486f-932b-8889ffe6cc19'],45,,,,,,,,,,,,,,,,,Espanyol,214,00:14:45.577,Pass,
,,,,,,,,,,,,,,,,1.334629,,,,,,,,,,,,,,a0cd7926-4efe-42c2-a42a-b98387dd5d63,714,,"[107.8, 13.2]",3825615,14,,,,,1.4889606,,Left Foot,True,,,"[110.4, 44.9]",,High Pass,,31.806446,,,Incomplete,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,29,Espanyol,214,"['00079603-0a8e-416d-83e4-a0495ce5cc1f', '49e934ed-5bd0-4892-a582-3df596d61b0d']",48,,,,,,,,,,,,,,,,,Espanyol,214,00:14:48.639,Pass,
,,,,,,,,,,,,,,,,2.850994,,,,,,,,,,,,,,7a9dc454-f8f6-44ec-810c-2751fcd553f5,718,,"[93.1, 29.3]",3825615,14,,,,,-0.11106522,,Head,,,,"[120.0, 26.3]",,High Pass,,27.066769,,,Out,,,,,,,,Recovery,1,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,29,Espanyol,214,,52,,,,,,,,,,,,,,,,,Espanyol,214,00:14:52.420,Pass,
,,,,,,,,,,,,,,,,2.25351,,,,,,,,,,,,,,e0e5a4d6-fc99-4697-a8be-bc4b28df36c0,719,,"[6.0, 44.0]",3825615,15,,,,,0.2541485,,Right Foot,,,,"[57.2, 57.3]",,High Pass,,52.899242,,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Alberto García Cabrera,11537.0,Goalkeeper,30,Sporting Gijón,1041,['0f4dd8f4-b1c7-41f7-a73b-b52eec5e6d44'],19,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:15:19.606,Pass,
,,,,,,,,,,,,,,,,0.91647,,,,,,,,,,,,,,0f4dd8f4-b1c7-41f7-a73b-b52eec5e6d44,720,,"[62.9, 22.8]",3825615,15,,,,,-0.33205947,,Head,,,,"[74.5, 18.8]",,Low Pass,,12.270289,,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,Recovery,1,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,31,Espanyol,214,"['cf56257a-d160-4cb9-b7d2-840cb0689a25', 'e0e5a4d6-fc99-4697-a8be-bc4b28df36c0']",21,,,,,,,,,,,,,,,,,Espanyol,214,00:15:21.859,Pass,
,,,,,,,,,,,,,,,,1.09899,,,,,,,,,,,,,,2ca0a94e-731d-44cd-bce9-5a30b91e6a5e,723,,"[74.5, 19.0]",3825615,15,,,,,1.0081582,,Left Foot,,,,"[81.5, 30.1]",,Ground Pass,,13.122881,,,,,Marco Asensio Willemsen,5719.0,,,,,,1,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,31,Espanyol,214,['9aec54c0-aa0d-46cb-a4b8-59237af123cb'],23,,,,,,,,,,,,,,,,,Espanyol,214,00:15:23.474,Pass,
,,,,,,,,,,,,,,,,1.287839,,,,,,,,,,,,,,63325a22-b0fd-49ea-b1b1-ed76acb911c7,727,,"[92.2, 40.4]",3825615,15,,,,,-0.57096845,,Right Foot,,,,"[105.9, 31.6]",,Ground Pass,,16.282812,,,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,31,Espanyol,214,['12e8e854-432a-4cb4-95d9-bf309488e11a'],27,,,,,,,,,,,,,,,,,Espanyol,214,00:15:27.020,Pass,
,,,,,,,,,,,,,,,,0.968131,,,,,,,,,,,,,,10f9d707-0da1-49a2-bd65-864a6819f70d,731,,"[106.1, 31.2]",3825615,15,,,,,-2.2486968,,Left Foot,,,,"[99.9, 23.5]",,Ground Pass,,9.885848,,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,31,Espanyol,214,['17052377-027e-47ba-b025-0857fd1f2867'],29,,,,,,,,,,,,,,,,,Espanyol,214,00:15:29.867,Pass,
,,,,,,,,,,,,,,,,2.048987,,,,,,,,,,,,,,bfc8ef24-4cd8-452c-b74f-2215295747af,734,,"[99.9, 23.7]",3825615,15,,,,,0.9856839,,Left Foot,,,,"[115.8, 47.7]",,High Pass,,28.78906,,,,,Hernán Arsenio Pérez González,6838.0,,,,,,1,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,31,Espanyol,214,['0a059cf8-5629-4d91-87d5-a73b607ceb84'],30,,,,,,,,,,,,,,,,,Espanyol,214,00:15:30.875,Pass,
,,,,,,,,,,,,,,,,1.072129,,,,,,,,,,,,,,509b3e1d-ec39-48f3-8334-bf85e8d6a945,736,,"[117.5, 48.7]",3825615,15,,,,,-2.232738,,Head,,,,"[111.5, 41.0]",,High Pass,,9.76166,,,Incomplete,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,31,Espanyol,214,"['48e3b316-9036-450b-993e-d6bd752d9fce', 'f3f20d01-acf0-46b1-a537-7b009086f5ab']",32,,,,,,,,,,,,,,,,,Espanyol,214,00:15:32.924,Pass,
