50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.307858,,,,,,,,,,3f24fe2d-3610-49e6-83f4-1b3cd79231b3,120,,"[62.5, 20.1]",3998855,2,,,,-1.8732256,,Right Foot,,,,"[58.6, 7.6]",,Ground Pass,,13.094274,,,,María Méndez Fernández,50375.0,,,,,,1,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,6,Spain Women's,863,['59966d0e-9bc3-494b-9a39-dd8e3e9aead7'],38,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:38.962,Pass,
,,,,,,,,,,,,,,,,,1.77506,,,,,,,,,,63e272c5-648b-49e1-8f60-e2f72e9804ef,123,,"[62.6, 9.6]",3998855,2,,,,0.2763775,,Right Foot,,,,"[90.1, 17.4]",,High Pass,,28.584785,,Incomplete,,Salma Paralluelo Ayingono,222682.0,,,,,,1,Regular Play,María Méndez Fernández,50375.0,Left Center Back,6,Spain Women's,863,"['f8d8183a-8589-4743-9893-c4e892102283', '5ec63861-f81a-4ecd-ac41-881cde6e27b9']",41,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:41.629,Pass,
,,,,,,,,,,,,,,,,,1.37016,,,,,,,,,,02435872-a2c9-4ebe-aed8-8bb5f1b446ce,128,,"[35.0, 62.0]",3998855,2,,,,-0.124354996,,Right Foot,,,,"[47.0, 60.5]",,Ground Pass,,12.093387,,Incomplete,,,,,,,,,1,Regular Play,Cecilia Salvai,10370.0,Center Back,6,Spain Women's,863,"['6e50ae33-3454-40e5-b8d3-facba5f588eb', 'ab0c8654-df3f-4341-9d7d-be9ae87fc498']",45,,,,,,,,,,,,,,,,,Italy Women's,855,00:02:45.060,Pass,True
,,,,,,,,,,,,,,,,,2.230765,,,,,,,,,,17770e5b-3a82-4308-928c-c0189f206511,132,,"[71.5, 26.8]",3998855,2,,,,-2.4099886,,Right Foot,,,,"[57.8, 14.5]",,Ground Pass,,18.41141,,,,Irene Paredes Hernandez,10165.0,,,,,,1,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,6,Spain Women's,863,['7903b055-c48e-478a-8307-306f3e7f10fe'],47,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:47.873,Pass,
,,,,,,,,,,,,,,,,,1.33089,,,,,,,,,,604533bb-fed8-4839-a4e2-7134fbf27397,135,,"[57.8, 14.5]",3998855,2,,,,-0.46152896,,Left Foot,,,,"[76.7, 5.1]",,Ground Pass,,21.108528,,,,Leila Ouahabi El Ouahabi,10163.0,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,6,Spain Women's,863,['519cc447-7244-45ce-b692-462d66ead5da'],50,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:50.146,Pass,
,,,,,,,,,,,,,,,,,0.799514,,,,,,,,,,a0eaa428-9c2c-4e2f-abb8-9212c459f144,138,,"[76.7, 5.1]",3998855,2,,,,1.9961351,,Left Foot,,,,"[71.4, 16.8]",,Ground Pass,,12.844454,,,,María Francesca Caldentey Oliver,10161.0,,,,,,1,Regular Play,Leila Ouahabi El Ouahabi,10163.0,Left Back,6,Spain Women's,863,['27857ce8-e9cf-4323-8509-83272a216955'],52,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:52.249,Pass,
,,,,,,,,,,,,,,,,,2.130437,,,,,,,,,,509153e0-000a-49f0-9dbb-ed82295a5f0a,141,,"[71.4, 16.8]",3998855,2,,,,-2.7538226,,Right Foot,,,,"[57.2, 11.0]",,Ground Pass,,15.33884,,,,María Méndez Fernández,50375.0,,,,,,1,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Wing,6,Spain Women's,863,['70781046-9e0c-4d73-a696-347b23745ba0'],53,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:53.048,Pass,
,,,,,,,,,,,,,,,,,1.067439,,,,,,,,,,20f9bcee-faf9-4ca0-810c-5c928bb7250c,144,,"[56.5, 11.0]",3998855,2,,,,2.0741956,,Right Foot,,,,"[48.9, 24.8]",,Ground Pass,,15.754364,,,,Irene Paredes Hernandez,10165.0,,,,,,1,Regular Play,María Méndez Fernández,50375.0,Left Center Back,6,Spain Women's,863,['d02e3458-240f-48d2-a758-bfd13064494f'],55,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:55.363,Pass,
,,,,,,,,,,,,,,,,,1.452618,,,,,,,,,,473c84fa-8654-4c4f-a48d-effbc045cf5c,147,,"[48.3, 25.4]",3998855,2,,,,-0.84163904,,Right Foot,,,,"[65.9, 5.7]",,Ground Pass,,26.416851,,,,Leila Ouahabi El Ouahabi,10163.0,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,6,Spain Women's,863,['a6428bb0-0b4d-4eb5-86ba-4ef6176f9988'],58,,,,,,,,,,,,,,,,,Spain Women's,863,00:02:58.600,Pass,
,,,,,,,,,,,,,,,,,1.2129,,,,,,,,,,9ad0db76-67b3-4b07-bbe8-c0fd3c4eecc3,150,,"[66.4, 6.0]",3998855,3,,,,0.7057193,,Left Foot,,,,"[80.6, 18.1]",,Ground Pass,,18.656097,,Incomplete,,Alexia Putellas Segura,10143.0,,,,,,1,Regular Play,Leila Ouahabi El Ouahabi,10163.0,Left Back,6,Spain Women's,863,"['1f4820c4-86b7-49c9-a49a-880151f11a97', '06b4b1cf-2898-4efa-be57-7c0bdc98acfe']",1,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:01.027,Pass,
,,,,,,,,,,,,,,,,,1.595368,,,,,,,,,,d10558bd-e449-48fa-b631-65dc5e174525,153,,"[71.5, 22.6]",3998855,3,,,,-0.8058035,,Right Foot,,,,"[85.9, 7.6]",,Ground Pass,,20.793268,,,,María Francesca Caldentey Oliver,10161.0,,,,,Recovery,1,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,6,Spain Women's,863,['6472270e-3a38-4356-92ec-4f50975e60ce'],3,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:03.848,Pass,
,,,,,,,,,,,,,,,,,2.52515,,,,,,,,,,7e82210e-4cd1-4049-8694-5acbc3fb8829,156,,"[86.4, 7.6]",3998855,3,,,,0.87168854,,Right Foot,True,,,"[112.8, 39.0]",,High Pass,,41.023407,,Incomplete,,,,,,,,,1,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Wing,6,Spain Women's,863,['60d2d30d-fbd7-4088-a321-053d234720d1'],6,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:06.357,Pass,
,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,7b8db8fe-a3ca-4346-88e5-df9783339a34,158,,"[9.3, 38.1]",3998855,3,True,,,-1.117901,,Keeper Arm,,,,"[18.4, 19.4]",,Ground Pass,,20.796635,,,,Elena Linari,10208.0,,,,,,1,From Keeper,Laura Giuliani,10218.0,Goalkeeper,7,Italy Women's,855,['33de1dc1-a9bf-4ddb-9576-5b084d5e491b'],19,,,,,,,,,,,,,,,,,Italy Women's,855,00:03:19.228,Pass,
,,,,,,,,,,,,,,,,,1.195209,,,,,,,,,,1fb417d8-5aeb-4db4-9e8a-52b32696899b,160,,"[21.2, 16.6]",3998855,3,,,,-1.5477235,,Right Foot,,,,"[21.5, 3.6]",,Ground Pass,,13.003461,,,,Lisa Boattin,25770.0,,,,,,1,From Keeper,Elena Linari,10208.0,Left Center Back,7,Italy Women's,855,['729e1b15-3322-494e-90b1-83cc4e4da487'],25,,,,,,,,,,,,,,,,,Italy Women's,855,00:03:25.762,Pass,
,,,,,,,,,,,,,,,,,1.344339,,,,,,,,,,ffcd6f70-ea5a-4f7a-a256-fd1811ccca78,163,,"[21.5, 3.9]",3998855,3,,,,-0.08522023,,Left Foot,,,,"[41.4, 2.2]",,Low Pass,,19.97248,,,,Arianna Caruso,32162.0,,,,,,1,From Keeper,Lisa Boattin,25770.0,Left Wing Back,7,Italy Women's,855,['c15def76-1f51-484a-807a-7c67ecaf8fbb'],27,,,,,,,,,,,,,,,,,Italy Women's,855,00:03:27.451,Pass,
,,,,,,,,,,,,,,,,,4.472308,,,,,,,,,,e049dc43-94bc-455b-b888-3dd74c998dab,166,,"[42.5, 4.4]",3998855,3,,,,0.46691558,,Right Foot,,,,"[103.6, 35.2]",,High Pass,,68.42404,,Incomplete,,,,,,,,,1,From Keeper,Arianna Caruso,32162.0,Left Defensive Midfield,7,Italy Women's,855,['fa1d44db-c1d2-4682-9f00-ebc2175ef12f'],30,,,,,,,,,,,,,,,,,Italy Women's,855,00:03:30.794,Pass,
,,,,,,,,,,,,,,,,,1.398952,,,,,,,,,,d868ce6a-2db3-4efd-b639-e932b57dd844,170,,"[16.5, 45.9]",3998855,3,,,,1.1826928,,Left Foot,,,,"[23.9, 64.0]",,Ground Pass,,19.554283,,,,Jana Fernandez Velasco,45289.0,,,,,,1,From Keeper,Adriana Nanclares Romero,50371.0,Goalkeeper,8,Spain Women's,863,['19b0f1ca-b627-426d-81bd-bfa5641b33ac'],35,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:35.347,Pass,
,,,,,,,,,,,,,,,,,1.359142,,,,,,,,,,fe495179-848f-49d9-8de2-28db3cb85a48,173,,"[26.5, 66.0]",3998855,3,,,,-0.00549445,,Right Foot,,,,"[44.7, 65.9]",,Ground Pass,,18.200275,,,,Patricia Guijarro Gutiérrez,15287.0,,,,,,1,From Keeper,Jana Fernandez Velasco,45289.0,Right Back,8,Spain Women's,863,['3cf11c33-f160-495d-b68b-32329c12c9fc'],38,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:38.478,Pass,
,,,,,,,,,,,,,,,,,2.17893,,,,,,,,,,f6843698-d932-46ad-ba36-66ac00c4b7f9,176,,"[35.4, 60.7]",3998855,3,,,,-2.0330195,,Right Foot,,,,"[21.4, 32.6]",,Ground Pass,,31.394426,,,,Adriana Nanclares Romero,50371.0,,,,,,1,From Keeper,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,8,Spain Women's,863,['e0e12439-5064-4cb1-a30d-0de1c0ee85a4'],43,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:43.584,Pass,
,,,,,,,,,,,,,,,,,1.7613,,,,,,,,,,dd08631a-cb17-4cd3-ab8a-821e4af0a8b9,179,,"[22.0, 31.2]",3998855,3,,,,-0.67828286,,Left Foot,,,,"[32.3, 22.9]",,Ground Pass,,13.228001,,,,María Méndez Fernández,50375.0,,,,,,1,From Keeper,Adriana Nanclares Romero,50371.0,Goalkeeper,8,Spain Women's,863,['4242f059-f36c-468e-937c-b661433dcc08'],46,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:46.060,Pass,
,,,,,,,,,,,,,,,,,1.269938,,,,,,,,,,614e5c31-2790-48bd-88e2-12fd79cf416e,182,,"[40.4, 22.3]",3998855,3,,,,1.5474361,,Left Foot,,,,"[40.9, 43.7]",,Ground Pass,,21.40584,,,,Irene Paredes Hernandez,10165.0,,,,,,1,From Keeper,María Méndez Fernández,50375.0,Left Center Back,8,Spain Women's,863,['6fb299b0-8366-4756-aba0-3ecac443495b'],51,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:51.198,Pass,
,,,,,,,,,,,,,,,,,1.915892,,,,,,,,,,2a1a18c6-0382-4a8e-8be2-303bde2f6399,185,,"[42.6, 43.1]",3998855,3,,,,-1.3514897,,Right Foot,,,,"[50.0, 9.9]",,Ground Pass,,34.0147,,,,María Méndez Fernández,50375.0,,,,,,1,From Keeper,Irene Paredes Hernandez,10165.0,Right Center Back,8,Spain Women's,863,['dcfc3a93-b086-45c4-8bf9-efff5293fd54'],54,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:54.192,Pass,
,,,,,,,,,,,,,,,,,1.098712,,,,,,,,,,e9afe61d-f2a3-4438-9cbc-0667436bdd5c,188,,"[50.0, 10.4]",3998855,3,,,,-0.4961805,,Right Foot,,,,"[63.3, 3.2]",,Ground Pass,,15.123822,,,,Leila Ouahabi El Ouahabi,10163.0,,,,,,1,From Keeper,María Méndez Fernández,50375.0,Left Center Back,8,Spain Women's,863,['2ea4ebd1-7c32-4ba6-a8aa-b460b332d50e'],56,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:56.967,Pass,
,,,,,,,,,,,,,,,,,0.835548,,,,,,,,,,7690b8d3-5ca8-4292-a693-0f7f510d5dc6,191,,"[63.3, 3.1]",3998855,3,,,,1.5420272,,Left Foot,,,,"[63.7, 17.0]",,Ground Pass,,13.905754,,,,María Francesca Caldentey Oliver,10161.0,,,,,,1,From Keeper,Leila Ouahabi El Ouahabi,10163.0,Left Back,8,Spain Women's,863,['fb8a8dae-b8fc-4963-a468-26a7022f8043'],58,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:58.950,Pass,
,,,,,,,,,,,,,,,,,1.36214,,,,,,,,,,8001acc2-3209-4596-b1a8-e157d1def741,194,,"[63.9, 17.1]",3998855,3,,,,-2.55359,,Right Foot,,,,"[50.1, 7.9]",,Low Pass,,16.585535,,,,María Méndez Fernández,50375.0,,,,,,1,From Keeper,María Francesca Caldentey Oliver,10161.0,Left Wing,8,Spain Women's,863,"['228c408c-981c-4b7e-8be7-164fc97f43bd', 'd244a1e2-e4eb-44b6-8e43-c4a686605b97']",59,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:59.786,Pass,True
,,,,,,,,,,,,,,,,,0.724628,,,,,,,,,,c8cd520b-a304-4856-b91c-a13dde87944b,197,,"[50.0, 9.6]",3998855,4,,,,1.1350052,,Right Foot,,,,"[56.1, 22.7]",,Ground Pass,,14.450605,,,,Patricia Guijarro Gutiérrez,15287.0,,,,,,1,From Keeper,María Méndez Fernández,50375.0,Left Center Back,8,Spain Women's,863,['6b4dae4b-f12d-4f75-bef2-a166c5a7c02f'],2,,,,,,,,,,,,,,,,,Spain Women's,863,00:04:02.715,Pass,
,,,,,,,,,,,,,,,,,5.326601,,,,,,,,,,f59bf2c9-4968-400b-8407-d3c57705e9b1,200,,"[54.0, 22.1]",3998855,4,,,,0.5101978,,Right Foot,,,,"[116.9, 57.3]",,High Pass,,72.07947,,,,Athenea del Castillo Belvide,49913.0,,,,,,1,From Keeper,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,8,Spain Women's,863,['b3415a14-b63a-4bd5-9f70-b01ee0d37e36'],6,,,,,,,,,,,,,,,,,Spain Women's,863,00:04:06.362,Pass,
,,,,,,,,,,,,,,,,,1.344354,,,,,,,,,,c7eef88c-9551-4272-bb94-6cce85eba608,208,,"[8.2, 11.0]",3998855,4,,,,0.027552081,,Left Foot,,,,"[33.6, 11.7]",,Ground Pass,,25.409643,,,,Martina Piemonte,45737.0,,,,,,1,From Keeper,Lisa Boattin,25770.0,Left Wing Back,8,Spain Women's,863,"['e2a1434e-aa53-4740-a2ee-dd82fccbf0b7', '3c0c010c-02d7-4005-9df2-d7b3ab4dae9c']",15,,,,,,,,,,,,,,,,,Italy Women's,855,00:04:15.956,Pass,True
,,,,,,,,,,,,,,,,,1.096888,,,,,,,,,,3f4b98bb-fc93-4c23-af18-dfb9a6ee4bcf,213,,"[78.3, 65.7]",3998855,4,,,,1.7834413,,Right Foot,,,,"[76.4, 74.5]",,Ground Pass,,9.002777,,,,Jana Fernandez Velasco,45289.0,,,,,Recovery,1,From Keeper,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,8,Spain Women's,863,['9538e4f5-2438-495a-9ace-2d6a47265c52'],19,,,,,,,,,,,,,,,,,Spain Women's,863,00:04:19.588,Pass,
,,,,,,,,,,,,,,,,,0.984261,,,,,,,,,,5b1eef39-1e81-48ff-bf8e-5c56995f9f30,216,,"[76.2, 76.8]",3998855,4,,,,0.04850561,,Right Foot,,,,"[86.5, 77.3]",,Ground Pass,,10.312129,,,,Alexia Putellas Segura,10143.0,,,,,,1,From Keeper,Jana Fernandez Velasco,45289.0,Right Back,8,Spain Women's,863,['57129153-bb86-4a67-adf1-b5a18748f231'],21,,,,,,,,,,,,,,,,,Spain Women's,863,00:04:21.579,Pass,
,,,,,,,,,,,,,,,,,0.714385,,,,,,,,,,3403b68b-8a4d-4acd-be20-c44363169535,219,,"[93.9, 72.0]",3998855,4,,,,-1.052809,,Left Foot,,,,"[99.2, 62.7]",,Ground Pass,,10.704205,,,,Aitana Bonmati Conca,15284.0,,,,,,1,From Keeper,Alexia Putellas Segura,10143.0,Left Center Midfield,8,Spain Women's,863,['96501e19-e03c-45e0-a363-fee47df426ad'],26,,,,,,,,,,,,,,,,,Spain Women's,863,00:04:26.048,Pass,
,,,,,,,,,,,,,,,,,0.688029,,,,,,,,,,b42d3aec-755d-43d0-a213-7c560e20d3c6,222,,"[99.2, 62.7]",3998855,4,,,,-2.4932606,,Right Foot,,,,"[95.9, 60.2]",,Ground Pass,,4.1400485,,Incomplete,,Alexia Putellas Segura,10143.0,,,,,,1,From Keeper,Aitana Bonmati Conca,15284.0,Right Center Midfield,8,Spain Women's,863,"['b570d1fd-1ac8-4c0d-a5c9-b94186d014d4', '555aea4a-a56d-46e5-a20a-fbbe2f3bab42']",27,,,,,,,,,,,,,,,,,Spain Women's,863,00:04:27.098,Pass,
,,,,,,,,,,,,,,,,,0.977185,,,,,,,,,,078311c0-b576-4fdc-803a-acd52ac31df2,227,,"[34.7, 12.0]",3998855,4,,,,1.150133,,Right Foot,,,,"[41.5, 27.2]",,Ground Pass,,16.651726,,,,Martina Piemonte,45737.0,,,,,,1,Regular Play,Manuela Giugliano,10228.0,Right Defensive Midfield,9,Italy Women's,855,"['52af6be4-6a25-4247-8b65-8e79c48902bb', '4df0d76f-e09e-495d-8dc4-28de9d704027']",30,,,,,,,,,,,,,,,,,Italy Women's,855,00:04:30.582,Pass,True
,,,,,,,,,,,,,,,,,3.081345,,,,,,,,,,14ed7edf-7e78-49ab-bc6c-6fc2b5721f1e,230,,"[40.0, 29.9]",3998855,4,,,,1.0716679,,Right Foot,,,,"[57.5, 62.0]",,Ground Pass,,36.56036,,,,Elisabetta Oliviero,46331.0,,,,,,1,Regular Play,Martina Piemonte,45737.0,Center Forward,9,Italy Women's,855,['df50d570-c87b-466c-9188-ffed32facea4'],32,,,,,,,,,,,,,,,,,Italy Women's,855,00:04:32.681,Pass,
,,,,,,,,,,,,,,,,,1.778208,,,,,,,,,,fff74670-5c82-48d0-a030-9cfeec0056a5,232,,"[57.5, 63.1]",3998855,4,,,,0.048849996,,Right Foot,,,,"[80.0, 64.2]",,Ground Pass,,22.526873,,,,Sofia Cantore,45638.0,,,,,,1,Regular Play,Elisabetta Oliviero,46331.0,Right Wing Back,9,Italy Women's,855,['e00f0420-8f41-4449-90c3-1848dd0d55b4'],35,,,,,,,,,,,,,,,,,Italy Women's,855,00:04:35.762,Pass,
,,,,,,,,,,,,,,,,,0.187063,,,,,,,,,,f2803773-164a-4561-98a6-847a21fecc8a,235,,"[116.4, 59.1]",3998855,4,,,,-1.6373645,,Right Foot,,,,"[116.2, 56.1]",,Ground Pass,,3.0066593,,Incomplete,,,,,,,,,1,Regular Play,Sofia Cantore,45638.0,Right Wing,9,Italy Women's,855,['e69ed42d-a15f-4f0a-b85f-2afb9aec3dec'],44,,,,,,,,,,,,,,,,,Italy Women's,855,00:04:44.255,Pass,
,,,,,,,,,,,,,,,,,1.355969,,,,,,,,,,c173f427-d9a7-4dbf-9132-4ba6ff1f8841,237,,"[120.0, 80.0]",3998855,5,,,,-1.6883832,,Right Foot,,,,"[115.7, 43.6]",,High Pass,,36.653103,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Manuela Giugliano,10228.0,Right Defensive Midfield,10,Italy Women's,855,['8eea4fbf-042e-410a-b6be-e9a45d3317d4'],35,,,,,,,,,,,,,,,,,Italy Women's,855,00:05:35.379,Pass,
,,,,,,,,,,,,,,,,,2.349647,,,,,,,,,,2bb00096-a452-46f6-a739-bb35130dd4cf,243,,"[11.5, 60.6]",3998855,5,,,,0.42964712,,Right Foot,,,,"[41.4, 74.3]",,Ground Pass,,32.88921,,,,Athenea del Castillo Belvide,49913.0,,,,,Recovery,1,Regular Play,María Méndez Fernández,50375.0,Left Center Back,11,Spain Women's,863,['173d95e1-8856-4d5d-9068-c4d19fe10b6a'],42,,,,,,,,,,,,,,,,,Spain Women's,863,00:05:42.318,Pass,
,,,,,,,,,,,,,,,,,1.914977,,,,,,,,,,587d8407-930e-4196-9b3e-cac3e5724fdc,247,,"[35.8, 74.6]",3998855,5,,,,3.0779843,,Right Foot,,,,"[20.1, 75.6]",,Ground Pass,,15.731815,,,,Jana Fernandez Velasco,45289.0,,,,,,1,Regular Play,Athenea del Castillo Belvide,49913.0,Right Wing,11,Spain Women's,863,"['c57b45df-b5cc-44e5-986f-44636e9d76a7', 'a7f2585b-cc60-4817-a984-c751a8d90b79']",46,,,,,,,,,,,,,,,,,Spain Women's,863,00:05:46.481,Pass,True
,,,,,,,,,,,,,,,,,1.458807,,,,,,,,,,e2c173af-3ca3-4d6a-a737-6eaecd9a3e16,250,,"[20.8, 75.1]",3998855,5,,,,-1.8463613,,Right Foot,,,,"[16.7, 60.6]",,Ground Pass,,15.06851,,,,María Méndez Fernández,50375.0,,,,,,1,Regular Play,Jana Fernandez Velasco,45289.0,Right Back,11,Spain Women's,863,['e150bd35-9807-450f-a3e5-1c8adbb482ca'],50,,,,,,,,,,,,,,,,,Spain Women's,863,00:05:50.190,Pass,
,,,,,,,,,,,,,,,,,1.827178,,,,,,,,,,57ad5ac6-fceb-4932-9668-376217e8a032,253,,"[19.8, 57.4]",3998855,5,,,,-1.3134726,,Right Foot,,,,"[25.8, 34.6]",,Ground Pass,,23.57626,,,,Irene Paredes Hernandez,10165.0,,,,,,1,Regular Play,María Méndez Fernández,50375.0,Left Center Back,11,Spain Women's,863,['12e27791-b1eb-4551-a0b2-6db4443f9531'],52,,,,,,,,,,,,,,,,,Spain Women's,863,00:05:52.697,Pass,
,,,,,,,,,,,,,,,,,2.139213,,,,,,,,,,2b75cbcf-65a3-40ff-a571-dd28ee92676e,256,,"[34.5, 30.7]",3998855,5,,,,-0.8752457,,Right Foot,,,,"[54.7, 6.5]",,Ground Pass,,31.52269,,,,María Francesca Caldentey Oliver,10161.0,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,11,Spain Women's,863,['51b448cd-5563-4f5d-889f-c5204973faac'],56,,,,,,,,,,,,,,,,,Spain Women's,863,00:05:56.036,Pass,
,,,,,,,,,,,,,,,,,1.18228,,,,,,,,,,365c81b6-28a0-44d6-bbc3-b46221cac3ad,259,,"[55.4, 9.0]",3998855,5,,,,1.0313778,,Right Foot,,,,"[64.2, 23.7]",,Ground Pass,,17.132717,,,,Alexia Putellas Segura,10143.0,,,,,,1,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Wing,11,Spain Women's,863,['a6cc1c64-0226-43f4-b1f9-b828902abb21'],59,,,,,,,,,,,,,,,,,Spain Women's,863,00:05:59.732,Pass,
,,,,,,,,,,,,,,,,,1.39799,,,,,,,,,,bf1dd584-c48c-47e6-ab6f-c78a65c305ef,262,,"[63.1, 21.6]",3998855,6,,,,-0.86649203,,Left Foot,,,,"[76.1, 6.3]",,Ground Pass,,20.0771,,,,Leila Ouahabi El Ouahabi,10163.0,,,,,,1,Regular Play,Alexia Putellas Segura,10143.0,Left Center Midfield,11,Spain Women's,863,['a056a73e-a0e1-4971-9775-ece9fb193ba5'],2,,,,,,,,,,,,,,,,,Spain Women's,863,00:06:02.099,Pass,
,,,,,,,,,,,,,,,,,1.624635,,,,,,,,,,5ebdd1b3-8995-4e5f-8224-a0390bd13fa5,268,,"[58.2, 80.0]",3998855,6,,,,-0.14656058,,,,,,"[79.2, 76.9]",,High Pass,,21.227577,,,,Martina Piemonte,45737.0,,,,,Throw-in,1,From Throw In,Martina Lenzini,49972.0,Right Center Back,12,Italy Women's,855,['f7c903c7-09e2-4684-a4b2-805e2aa3f9f6'],30,,,,,,,,,,,,,,,,,Italy Women's,855,00:06:30.060,Pass,
,,,,,,,,,,,,,,,,,1.63304,,,,,,,,,,d8809cc1-be00-4bbc-aa71-b688f4498682,271,,"[79.0, 76.7]",3998855,6,,,True,-2.796037,,,,,,"[76.5, 75.8]",,High Pass,,2.657066,,,,Elisabetta Oliviero,46331.0,,,,,,1,From Throw In,Martina Piemonte,45737.0,Center Forward,12,Italy Women's,855,"['7659389c-2118-4ae4-a9d8-ff9827405e85', '2b501a28-6e0e-4ab9-bc18-2f625314cada']",31,,,,,,,,,,,,,,,,,Italy Women's,855,00:06:31.685,Pass,True
,,,,,,,,,,,,,,,,,3.745605,,,,,,,,,,7a786a92-91aa-46c0-9bdb-f576f2fdebbf,273,,"[76.5, 75.8]",3998855,6,,,,-0.5660549,,Right Foot,,,,"[105.3, 57.5]",,Low Pass,,34.12228,,Incomplete,,,,,,,,,1,From Throw In,Elisabetta Oliviero,46331.0,Right Wing Back,12,Italy Women's,855,['4c7f6e6f-c4ad-41aa-a414-ec9ed92bfaa7'],33,,,,,,,,,,,,,,,,,Italy Women's,855,00:06:33.318,Pass,
,,,,,,,,,,,,,,,,,1.611858,,,,,,,,,,4c7f6e6f-c4ad-41aa-a414-ec9ed92bfaa7,275,,"[14.8, 22.6]",3998855,6,,,,2.2201114,,Right Foot,,,,"[4.4, 36.3]",,Ground Pass,,17.20029,,,,Adriana Nanclares Romero,50371.0,,,,,Recovery,1,Regular Play,María Méndez Fernández,50375.0,Left Center Back,13,Spain Women's,863,"['7a786a92-91aa-46c0-9bdb-f576f2fdebbf', '7d009170-fdd0-4adb-8d9f-5425bf97f0ea', '0b13432b-ee44-477b-a9b0-dd3515d151d9']",37,,,,,,,,,,,,,,,,,Spain Women's,863,00:06:37.063,Pass,True
,,,,,,,,,,,,,,,,,1.373175,,,,,,,,,,0c9b2c66-5959-449b-abfb-6e4c30858459,278,,"[8.3, 39.3]",3998855,6,,,,1.1829525,,Left Foot,,,,"[15.0, 55.7]",,Ground Pass,,17.715813,,,,Jana Fernandez Velasco,45289.0,,,,,,1,Regular Play,Adriana Nanclares Romero,50371.0,Goalkeeper,13,Spain Women's,863,['1e96addb-6c38-4a40-8a09-e53d4b8d7660'],44,,,,,,,,,,,,,,,,,Spain Women's,863,00:06:44.470,Pass,
