bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,3f73ace9-f201-4421-b496-b4976324c2bd,1315,,"[119.0, 70.0]",7546,32,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,69,France,771,,0,,,,,,,,,,,,,,,,,,France,771,00:32:00.113,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,5ab2c48c-a95a-44bc-9510-01d367be654c,1324,,"[100.0, 68.0]",7546,32,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,69,France,771,['fe49d4b3-1416-4868-bbce-dc569e1fa6d8'],3,,,,,,,,,,,,,,,,,,France,771,00:32:03.753,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,5707e8ef-2767-4915-b3c7-e1ebc3f8b87e,1403,,"[23.0, 34.0]",7546,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Junior Rodríguez Valdelomar,5532.0,Left Center Back,76,Peru,784,,25,,,,,,,,,,,,,,,,,,Peru,784,00:33:25.620,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,99eb5eca-0bd8-4208-ba49-6f0b77267952,1427,,"[118.0, 40.0]",7546,33,,,,,,,,,,,,,,,,,,,,1,From Counter,Kylian Mbappé Lottin,3009.0,Right Wing,77,France,771,,37,,,,,,,,,,,,,,,,,,France,771,00:33:37.833,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,8ad12aff-e838-4ad3-bd3d-caeba89b72a0,1469,,"[18.0, 48.0]",7546,35,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paul Pogba,20004.0,Left Center Midfield,79,Peru,784,['06a8b5de-1c06-4c1e-99d5-eeaba91102c9'],42,,,,,,,,,,,,,,,,,,France,771,00:35:42.073,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,8214e52c-5eec-40ec-ac77-97b667873761,1480,,"[65.0, 50.0]",7546,35,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Jesús Aquino Sánchez,5526.0,Right Defensive Midfield,79,Peru,784,,56,,,,,,,,,,,,,,,,,,Peru,784,00:35:56.300,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,6022dbc2-9089-4b3b-b881-8d2b6d7b467f,1534,,"[82.0, 3.0]",7546,36,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Ángel Trauco Saavedra,5518.0,Left Back,79,Peru,784,,33,,,,,,,,,,,,,,,,,,Peru,784,00:36:33.540,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,0503ba4f-e5ef-4e0f-8e96-425e14aef563,1555,,"[86.0, 13.0]",7546,36,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Ángel Trauco Saavedra,5518.0,Left Back,79,Peru,784,['ad2dc083-f14c-4a9b-a2aa-435abf81ab6a'],54,,,,,,,,,,,,,,,,,,Peru,784,00:36:54.700,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,,,,,4f29beb4-1b6e-4042-b7ee-eb07576d35f9,1648,,"[16.0, 52.0]",7546,38,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,85,France,771,,39,,,,,,,,,,,,,,,,,,France,771,00:38:39.633,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,8ccb2db7-cc8d-4618-b7a5-176770b96c2d,1703,,"[35.0, 62.0]",7546,39,,,,,,,,,,,,,,,,,,,,1,From Keeper,N''Golo Kanté,3961.0,Right Center Midfield,86,Peru,784,,36,,,,,,,,,,,,,,,,,,France,771,00:39:36.513,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,3a321c9c-1cfc-406a-a395-f6d4140907de,1740,,"[66.0, 4.0]",7546,41,,,,,,,,,,,,,,,,,,,,1,Regular Play,Blaise Matuidi,4375.0,Left Wing,89,France,771,['cbf61ad7-b730-4d7c-9cff-c5ad778655d8'],26,,,,,,,,,,,,,,,,,,France,771,00:41:26.673,Ball Recovery,True
,,,True,,,,,,,,,,,,,,,,,,,,,bed2684c-26ed-437d-aa6c-355837d1874c,1819,,"[116.0, 34.0]",7546,42,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Giroud,3604.0,Center Forward,89,France,771,,24,,,,,,,,,,,,,,,,,,France,771,00:42:24.113,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,6207e2bc-3656-4e47-8239-75356384c2d9,1820,,"[112.0, 29.0]",7546,42,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Back,89,France,771,,24,,,,,,,,,,,,,,,,,,France,771,00:42:24.700,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,6fa334b7-7a14-4e38-bc46-09b532bc22f5,1827,,"[65.0, 29.0]",7546,43,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Édison Michael Flores Peralta,5525.0,Left Midfield,90,Peru,784,,1,,,,,,,,,,,,,,,,,,Peru,784,00:43:01.580,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,e5a3f0a0-8100-4efe-89da-64f9277fa611,1849,,"[26.0, 32.0]",7546,43,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Alberto Cueva Bravo,5519.0,Center Attacking Midfield,92,Peru,784,,23,,,,,,,,,,,,,,,,,,Peru,784,00:43:23.260,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,282d5c43-2873-4f8e-9c8a-070871b8201e,1889,,"[3.0, 50.0]",7546,44,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Lloris,3099.0,Goalkeeper,94,France,771,['7c36b2af-7781-431f-ac34-2fa07644cbee'],8,,,,,,,,,,,,,,,,,,France,771,00:44:08.073,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,3ce47820-24bd-4ea3-a67d-ea832fa7aa6c,1917,,"[73.0, 77.0]",7546,44,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Martín Carrillo Díaz,3632.0,Right Midfield,95,Peru,784,,51,,,,,,,,,,,,,,,,,,Peru,784,00:44:51.820,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,627a4841-29fb-4f6f-b6f7-a56d5ec8c275,1963,,"[14.0, 54.0]",7546,45,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Yoshimar Yotún Flores,5529.0,Left Defensive Midfield,97,France,771,['71a4ddb6-86e1-4824-9f3b-16fe6565482f'],35,,,,,,,,,,,,,,,,,,Peru,784,00:45:35.060,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,758179e2-c813-4ccd-9e0c-b9cd38fe9aba,1976,,"[57.0, 8.0]",7546,46,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,99,France,771,"['28d2d361-f775-44c9-bdfa-b25e42b5971f', '86497ae3-079d-4ab7-a2bb-4c7ac150b8b5']",19,,,,,,,,,,,,,,,,,,France,771,00:46:19.273,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,,,,,0f7305d0-3885-4b56-abeb-717e526147fa,2002,,"[68.0, 74.0]",7546,46,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Martín Carrillo Díaz,3632.0,Right Midfield,99,France,771,['a46ea7ac-907b-4ef1-a548-822578008e20'],44,,,,,,,,,,,,,,,,,,Peru,784,00:46:44.780,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,,,,,b1903ef3-8e08-4770-a800-79d51c4ea70f,2015,,"[22.0, 63.0]",7546,46,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Guillermo Martín Ramos Garagay,5530.0,Right Center Back,100,Peru,784,['56b369e5-1be5-4b83-9f31-1471e71b3543'],54,,,,,,,,,,,,,,,,,,Peru,784,00:46:54.780,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,,,,,e9271b24-c43b-46ea-a717-793b7b4774ac,2146,,"[97.0, 12.0]",7546,49,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Agustín Farfán Guadalupe,5531.0,Center Attacking Midfield,106,Peru,784,['f5cfe4c4-0fe0-4562-9790-74897ee94816'],43,,,,,,,,,,,,,,,,,,Peru,784,00:04:43.480,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,fc604543-347a-4923-8ca7-8a113464bbd4,2187,,"[34.0, 14.0]",7546,50,,,,,,,,,,,,,,,,,,,,2,Regular Play,Blaise Matuidi,4375.0,Left Wing,109,France,771,['eb43531e-fe59-4f46-b916-c0db33fd40d2'],47,,,,,,,,,,,,,,,,,,France,771,00:05:47.133,Ball Recovery,True
,,,,,,,,,,,,,3.96,,,,,,,,,,,5e2fd259-914d-4147-bfb9-5ca6774e5fdc,2205,,"[38.0, 18.0]",7546,50,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel Trauco Saavedra,5518.0,Left Back,109,France,771,['0361daa7-4647-428d-bae9-f02301ad55b7'],57,,,,,,,,,,,,,,,,,,Peru,784,00:05:57.440,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,a584506c-d175-4052-8491-181be2242046,2215,,"[71.0, 70.0]",7546,51,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Right Wing,109,France,771,['32375fa2-f899-4220-ad38-acde05fd9051'],3,,,,,,,,,,,,,,,,,,France,771,00:06:03.173,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,,,,,0edba8ec-362a-4e00-b285-a7e27deb95a7,2235,,"[98.0, 78.0]",7546,51,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Center Attacking Midfield,110,France,771,,36,,,,,,,,,,,,,,,,,,France,771,00:06:36.053,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,3b3ef02f-1c79-4477-96d0-3cffcc052824,2254,,"[12.0, 45.0]",7546,53,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro David Gallese Quiróz,5528.0,Goalkeeper,112,France,771,['68671c5f-c792-4fd0-9a8f-c64e4eb8c4f2'],11,,,,,,,,,,,,,,,,,,Peru,784,00:08:11.200,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,5f81d0b2-ac75-4e3d-a705-19a1a9255cfe,2272,,"[30.0, 71.0]",7546,53,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Guillermo Martín Ramos Garagay,5530.0,Right Center Back,113,France,771,['94e3caaf-bd19-4296-8d59-67cc24d7de79'],45,,,,,,,,,,,,,,,,,,Peru,784,00:08:45.280,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,,,,,3c28c462-8b15-4c0e-a7c4-58506e4c2dcb,2281,,"[74.0, 5.0]",7546,53,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Hernández Pi,5484.0,Left Back,113,France,771,"['3902e4b0-7b19-4f39-b66e-e60dbf3cdbdf', 'efd35aeb-efcc-4fd9-b0e3-b004b774ffa1']",49,,,,,,,,,,,,,,,,,,France,771,00:08:49.693,Ball Recovery,True
,,True,,,,,,,,,,,,,,,,,,,,,,e986ceaa-76b5-42b9-932f-fa74b3ed2f07,2309,,"[110.0, 4.0]",7546,54,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paul Pogba,20004.0,Left Center Midfield,115,France,771,,56,,,,,,,,,,,,,,,,,,France,771,00:09:56.813,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,3c9d343e-e564-4ebd-b60f-adfa850b3872,2314,,"[4.0, 68.0]",7546,54,,,,,,,,,,,,,,,,,,,,2,From Throw In,André Martín Carrillo Díaz,3632.0,Right Wing,115,France,771,['f03df681-a458-45eb-8f22-b1f9941ea678'],59,,,,,,,,,,,,,,,,,,Peru,784,00:09:59.613,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,,,,,c6eaa505-6063-48e4-8307-3d0cbe5560f1,2321,,"[83.0, 14.0]",7546,55,,,,,,,,,,,,,,,,,,,,2,From Throw In,N''Golo Kanté,3961.0,Right Center Midfield,115,France,771,['98d1441d-0758-4228-ad21-b54c823e95c0'],3,,,,,,,,,,,,,,,,,,France,771,00:10:03.533,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,5067e95c-b141-42cd-a682-7da3b810fa19,2384,,"[54.0, 14.0]",7546,57,,,,,,,,,,,,,,,,,,,,2,From Throw In,Blaise Matuidi,4375.0,Left Wing,117,France,771,['d8c6ebdb-4efa-4811-8932-7ec2bbcea1f0'],7,,,,,,,,,,,,,,,,,,France,771,00:12:07.173,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,cac9094f-5cc3-435f-93b3-20c5fc1b36c5,2388,,"[58.0, 66.0]",7546,57,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Jesús Aquino Sánchez,5526.0,Right Defensive Midfield,118,Peru,784,,8,,,,,,,,,,,,,,,,,,Peru,784,00:12:08.440,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,53b3e08f-b6d2-4ce7-a32d-f3105a86c8d8,2405,,"[11.0, 59.0]",7546,57,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Pavard,5476.0,Right Back,118,Peru,784,['12071d40-1e18-4b71-a053-8ba7cf09141d'],21,,,,,,,,,,,,,,,,,,France,771,00:12:21.973,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,,,,,,bf1c5784-2bf1-4983-a57f-ae55410d5ba8,2423,,"[100.0, 57.0]",7546,57,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Martín Carrillo Díaz,3632.0,Right Wing,118,Peru,784,,32,,,,,,,,,,,,,,,,,,Peru,784,00:12:32.720,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,,,,,,064839c2-811a-4d86-8c86-d1f352d9ffc0,2425,,"[28.0, 24.0]",7546,57,,,,,,,,,,,,,,,,,,,,2,Regular Play,Blaise Matuidi,4375.0,Left Wing,118,Peru,784,,33,,,,,,,,,,,,,,,,,,France,771,00:12:33.893,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,35afc833-1521-4157-b534-74cb23d905f8,2427,,"[97.0, 51.0]",7546,57,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Martín Carrillo Díaz,3632.0,Right Wing,118,Peru,784,['8d4b0605-1f32-4f71-bb2f-e1c41376a0ff'],34,,,,,,,,,,,,,,,,,,Peru,784,00:12:34.680,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,,,,,1004bcfe-550b-4ae6-bb58-600e62f55eac,2430,,"[2.0, 26.0]",7546,57,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hugo Lloris,3099.0,Goalkeeper,119,France,771,,38,,,,,,,,,,,,,,,,,,France,771,00:12:38.933,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,5f0c1dd8-bf29-4088-8300-94fe0972158d,2435,,"[34.0, 76.0]",7546,58,,,,,,,,,,,,,,,,,,,,2,From Counter,Christian Guillermo Martín Ramos Garagay,5530.0,Right Center Back,121,Peru,784,['f2d3ffbf-42df-4a1c-8eb8-cbb4e4cf1c1e'],5,,,,,,,,,,,,,,,,,,Peru,784,00:13:05.200,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,59307bd6-2dc5-4815-9bc6-080c5b7a473b,2453,,"[67.0, 39.0]",7546,58,,,,,,,,,,,,,,,,,,,,2,Regular Play,Édison Michael Flores Peralta,5525.0,Left Defensive Midfield,123,Peru,784,,15,,,,,,,,,,,,,,,,,,Peru,784,00:13:15.680,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,,,,,,459352c2-583c-4a10-bacc-2ae2c49a35b3,2481,,"[29.0, 61.0]",7546,58,,,,,,,,,,,,,,,,,,,,2,From Throw In,N''Golo Kanté,3961.0,Right Center Midfield,124,Peru,784,,56,,,,,,,,,,,,,,,,,,France,771,00:13:56.693,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,c968f12a-8828-43a9-b6cd-d2ebcdb4efb1,2550,,"[18.0, 74.0]",7546,60,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kylian Mbappé Lottin,3009.0,Right Wing,126,Peru,784,,23,,,,,,,,,,,,,,,,,,France,771,00:15:23.533,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,89e001e1-ea24-41da-be03-288d59e40541,2561,,"[94.0, 16.0]",7546,60,,,,,,,,,,,,,,,,,,,,2,From Throw In,Édison Michael Flores Peralta,5525.0,Left Defensive Midfield,126,Peru,784,['500a2459-b541-4378-bc47-6efee4cb4f6d'],29,,,,,,,,,,,,,,,,,,Peru,784,00:15:29.520,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,4ad7ea29-c4e8-4821-a5e8-23d70c97e130,2570,,"[91.0, 2.0]",7546,60,,,,,,,,,,,,,,,,,,,,2,From Throw In,Édison Michael Flores Peralta,5525.0,Left Defensive Midfield,126,Peru,784,,36,,,,,,,,,,,,,,,,,,Peru,784,00:15:36.360,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,5a4ff0fa-1eb1-471c-85ba-7954de5c6270,2593,,"[16.0, 42.0]",7546,61,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro David Gallese Quiróz,5528.0,Goalkeeper,128,Peru,784,['47b23a5a-e219-4a86-a40d-126599a14fc3'],18,,,,,,,,,,,,,,,,,,Peru,784,00:16:18.240,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,bb24bfa8-a2c2-483b-94a3-40b8bfdb08b3,2625,,"[7.0, 38.0]",7546,62,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hugo Lloris,3099.0,Goalkeeper,130,France,771,['83c4b6ba-ce1d-45e3-b582-847284f64d2d'],6,,,,,,,,,,,,,,,,,,France,771,00:17:06.093,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,3386c1cc-4d47-4954-bd44-b7ab79efc6f6,2663,,"[2.0, 18.0]",7546,63,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel Trauco Saavedra,5518.0,Left Back,132,Peru,784,,12,,,,,,,,,,,,,,,,,,Peru,784,00:18:12.880,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,e165baa4-a7e0-42fe-a52f-7b6d7e046360,2714,,"[9.0, 35.0]",7546,63,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro David Gallese Quiróz,5528.0,Goalkeeper,134,Peru,784,['a4c8b0c7-8b86-45fd-9456-0132c8196dbe'],58,,,,,,,,,,,,,,,,,,Peru,784,00:18:58.120,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,08837992-2907-45ef-b40c-6d201a571403,2722,,"[50.0, 47.0]",7546,64,,,,,,,,,,,,,,,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,134,Peru,784,,16,,,,,,,,,,,,,,,,,,France,771,00:19:16.733,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,b89dc772-80ec-4d6f-ab2e-730269844741,2734,,"[83.0, 60.0]",7546,64,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Jesús Aquino Sánchez,5526.0,Right Defensive Midfield,135,Peru,784,,32,,,,,,,,,,,,,,,,,,Peru,784,00:19:32.360,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,12a9faa0-aad9-4774-95ce-239f5ef0ae12,2749,,"[25.0, 28.0]",7546,64,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,136,France,771,,40,,,,,,,,,,,,,,,,,,France,771,00:19:40.533,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,f4193c3a-98c6-4026-afb4-9bc2c6094f71,2863,,"[28.0, 31.0]",7546,66,,,,,,,,,,,,,,,,,,,,2,Regular Play,Blaise Matuidi,4375.0,Left Wing,139,France,771,,35,,,,,,,,,,,,,,,,,,France,771,00:21:35.813,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,27a4f849-bf1a-4e51-9104-25806a588795,2873,,"[58.0, 36.0]",7546,66,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel Trauco Saavedra,5518.0,Left Back,140,Peru,784,['75987504-3904-4600-af77-582d1fe4a0cf'],44,,,,,,,,,,,,,,,,,,Peru,784,00:21:44.280,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,13fa7b2c-f160-4114-8b79-0bf5fe84afb8,2901,,"[44.0, 56.0]",7546,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Jesús Aquino Sánchez,5526.0,Right Defensive Midfield,142,Peru,784,['c6137f23-30b1-4343-9c3f-46de4a33ed1a'],38,,,,,,,,,,,,,,,,,,Peru,784,00:22:38.640,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,59c6eefb-1914-4396-9d42-4cd688f00c54,2932,,"[34.0, 32.0]",7546,69,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Santamaría Bardales,5738.0,Left Center Back,145,Peru,784,['266d3836-fe56-4592-a19f-7176c3039262'],8,,,,,,,,,,,,,,,,,,Peru,784,00:24:08.640,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,b9f8b913-3bea-44b9-8f16-d75b24ec3b96,2953,,"[72.0, 7.0]",7546,69,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paul Pogba,20004.0,Left Center Midfield,146,France,771,,40,,,,,,,,,,,,,,,,,,France,771,00:24:40.253,Ball Recovery,
,,True,,,,,,,,,,,,,,,,,,,,,,ec448d2c-a036-4ce9-80c1-5544b2c5f7fd,3009,,"[12.0, 66.0]",7546,70,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Martín Carrillo Díaz,3632.0,Right Wing,149,Peru,784,,45,,,,,,,,,,,,,,,,,,Peru,784,00:25:45.013,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,6166ed5e-2b8f-4e3e-a524-56a50d36b2e0,3129,,"[18.0, 60.0]",7546,73,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Guillermo Martín Ramos Garagay,5530.0,Right Center Back,152,Peru,784,['8e407bc2-7099-4f44-a0c9-adff4d06ce4d'],0,,,,,,,,,,,,,,,,,,Peru,784,00:28:00.493,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,f1c2b5d6-a5c7-4803-bf0e-90382329bd41,3163,,"[67.0, 25.0]",7546,74,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Paul Pogba,20004.0,Left Center Midfield,153,France,771,['6717700a-6da8-406d-9c7a-6569908365a3'],46,,,,,,,,,,,,,,,,,,France,771,00:29:46.533,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,9cc6b39e-8305-4eb1-a49c-c3f5951579b3,3210,,"[15.0, 43.0]",7546,76,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro David Gallese Quiróz,5528.0,Goalkeeper,156,Peru,784,['fcec9b5c-30ad-4ad7-a010-d9577f89e331'],6,,,,,,,,,,,,,,,,,,Peru,784,00:31:06.893,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,eaab6add-c295-4d95-86ba-f5df9168077b,3258,,"[82.0, 76.0]",7546,77,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Jesús Aquino Sánchez,5526.0,Right Defensive Midfield,158,Peru,784,['fee78c5d-a579-4d03-924c-38b5c2f47fea'],18,,,,,,,,,,,,,,,,,,Peru,784,00:32:18.373,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,ca75b540-22d9-4ac8-beb8-a8a7bac4c48c,3387,,"[66.0, 32.0]",7546,81,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel Trauco Saavedra,5518.0,Left Back,165,Peru,784,['7d49e886-fd76-4a53-b6f7-e564adefda54'],50,,,,,,,,,,,,,,,,,,Peru,784,00:36:50.013,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,,,,,,9635659f-68f3-49e2-b40c-2b12e9bb87b0,3407,,"[36.0, 8.0]",7546,82,,,,,,,,,,,,,,,,,,,,2,Regular Play,Blaise Matuidi,4375.0,Left Wing,165,Peru,784,,3,,,,,,,,,,,,,,,,,,France,771,00:37:03.213,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,1390bfba-6e66-4b66-90df-e19c66b731cd,3408,,"[44.0, 13.0]",7546,82,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil Fekir,2948.0,Center Attacking Midfield,166,France,771,,4,,,,,,,,,,,,,,,,,,France,771,00:37:04.693,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,508f313c-daba-42f4-aff6-7d11ddc5a3af,3417,,"[28.0, 59.0]",7546,82,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Jesús Aquino Sánchez,5526.0,Right Defensive Midfield,168,Peru,784,['6342d110-b398-4a3b-a59d-8a6b90ebac91'],36,,,,,,,,,,,,,,,,,,Peru,784,00:37:36.080,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,41cf3504-cf3a-4fc4-af57-e6e9eb6054f9,3499,,"[77.0, 77.0]",7546,84,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Jan Piers Advíncula Castrillón,5521.0,Right Back,171,Peru,784,['e64bf503-98dc-461c-a4c3-de13f71c09ec'],34,,,,,,,,,,,,,,,,,,Peru,784,00:39:34.653,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,,,,,bcfe897b-8bde-4279-8804-69bd04e69a3a,3566,,"[34.0, 37.0]",7546,87,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Santamaría Bardales,5738.0,Left Center Back,174,Peru,784,['69496071-a8c3-412d-b305-ede0a483cef3'],51,,,,,,,,,,,,,,,,,,Peru,784,00:42:51.213,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,cf584756-2276-49f0-9251-5c7dd8f168f1,3578,,"[16.0, 52.0]",7546,89,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro David Gallese Quiróz,5528.0,Goalkeeper,176,Peru,784,['ca0dd975-9cb0-4282-9693-0c9ccea658c0'],0,,,,,,,,,,,,,,,,,,Peru,784,00:44:00.773,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,72f99f28-1cf1-46e2-9726-e1c2c8c5bba6,3653,,"[97.0, 42.0]",7546,91,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Blaise Matuidi,4375.0,Left Wing,181,France,771,,25,,,,,,,,,,,,,,,,,,France,771,00:46:25.640,Ball Recovery,
