50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.493,,,,,,,,,,,,,,,acc262c7-48c1-4a8b-a34a-fa4ddce235e6,138,,"[59.0, 32.0]",7564,2,,,1.786154,,,Right Foot,,,,"[52.0, 64.0]",,Ground Pass,32.75668,,,Gabriel Iván Mercado,5742.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Midfield,8,Argentina,779,['211b697b-7668-4a39-97c3-e3cc7734cedc'],21,,,,,,,,,,,,,,,,Argentina,779,00:02:21.967,Pass,
,,,,,,,,,,,,,,1.053,,,,,,,,,,,,,,,f63619f0-896d-4713-a9ef-6ce6ce05d53e,142,,"[57.0, 67.0]",7564,2,,,1.0303768,,,Left Foot,,,,"[60.0, 72.0]",,Ground Pass,5.8309517,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Gabriel Iván Mercado,5742.0,Right Back,8,Argentina,779,['ce8ad172-33ee-43eb-bf4f-13551815d225'],24,,,,,,,,,,,,,,,,Argentina,779,00:02:24.807,Pass,
,,,,,,,,,,,,,,1.253,,,,,,,,,,,,,,,5213be7c-5958-445e-825d-b86e37400bec,146,,"[69.0, 80.0]",7564,2,,,0.0,,,Left Foot,,,,"[81.0, 80.0]",,Low Pass,12.0,,Out,Gabriel Iván Mercado,5742.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,8,Argentina,779,"['1c2e17d5-4d4e-47e4-8354-fc64ec057c81', '291584c4-e5d9-4d6b-a14b-b08f5ad4e949']",27,,,,,,,,,,,,,,,,Argentina,779,00:02:27.887,Pass,True
,,,,,,,,,,,,,,0.639,,,,,,,,,,,,,,,d9a36b00-4035-493b-b8c7-d8786bd14baa,148,,"[44.0, 1.0]",7564,2,,,0.24497867,,,,,,,"[48.0, 2.0]",,Low Pass,4.1231055,,,John Michael Nchekwube Obinna,5475.0,,,,,Throw-in,1,From Throw In,Brian Oladapo Idowu,5462.0,Left Wing Back,9,Nigeria,775,['53f9d208-e504-4647-b64c-1d48c5a024d5'],46,,,,,,,,,,,,,,,,Nigeria,775,00:02:46.553,Pass,
,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,bf66abc7-3e29-4bca-b8fe-8883d2f9c456,152,,"[48.0, 2.0]",7564,2,,,3.1415927,,,Right Foot,,,,"[44.0, 2.0]",,Ground Pass,4.0,,,Brian Oladapo Idowu,5462.0,,,,,,1,From Throw In,John Michael Nchekwube Obinna,5475.0,Center Defensive Midfield,9,Nigeria,775,"['6e50cad9-6b61-41c2-8f0e-039de285ba2e', '70c66936-4210-4920-8e07-39e39c6ceb4c']",47,,,,,,,,,,,,,,,,Nigeria,775,00:02:47.593,Pass,True
,,,,,,,,,,,,,,1.454,,,,,,,,,,,,,,,f8d8eeed-14d6-4ad5-8eed-4785b3a0a6ca,155,,"[44.0, 2.0]",7564,2,,,0.7378151,,,Right Foot,,,,"[66.0, 22.0]",,High Pass,29.732138,,Incomplete,Kelechi Promise Iheanacho,3708.0,,,,,,1,From Throw In,Brian Oladapo Idowu,5462.0,Left Wing Back,9,Nigeria,775,"['6a2f9b43-3e0d-4eee-8a25-f4ffff303cd3', '9441572a-6502-47ff-9187-7c42ad4ee27e']",48,,,,,,,,,,,,,,,,Nigeria,775,00:02:48.713,Pass,
,,,,,,,,,,,,,,2.386,,,,,,,,,,,,,,,6a2f9b43-3e0d-4eee-8a25-f4ffff303cd3,157,,"[55.0, 59.0]",7564,2,,,0.52807444,,,Head,,,,"[79.0, 73.0]",,High Pass,27.784887,,Incomplete,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,1,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,9,Nigeria,775,"['36eef1c7-a536-4f34-892f-3a41a9c01adc', 'f34d4fcd-9eba-4a25-a8ff-b2262234256a', 'f8d8eeed-14d6-4ad5-8eed-4785b3a0a6ca']",50,,,,,,,,,,,,,,,,Argentina,779,00:02:50.167,Pass,
,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,36eef1c7-a536-4f34-892f-3a41a9c01adc,159,,"[42.0, 8.0]",7564,2,,,-0.27094686,,,Head,,,,"[60.0, 3.0]",,Low Pass,18.681541,,,Ahmed Musa,5473.0,,,,,Interception,1,From Throw In,Brian Oladapo Idowu,5462.0,Left Wing Back,9,Nigeria,775,"['4bed3e44-5b77-436d-b5ae-a6b8120bdfe6', '6a2f9b43-3e0d-4eee-8a25-f4ffff303cd3']",52,,,,,,,,,,,,,,,,Nigeria,775,00:02:52.553,Pass,
,,,,,,,,,,,,,,0.066,,,,,,,,,,,,,,,43fdb50c-b006-4df1-ab1f-008e67915878,163,,"[64.0, 79.0]",7564,2,,,-0.24497867,,,Left Foot,,,,"[68.0, 78.0]",,Ground Pass,4.1231055,,,Enzo Nicolás Pérez,5741.0,,,,,Recovery,1,Regular Play,Gabriel Iván Mercado,5742.0,Right Back,10,Argentina,779,['d518d079-c77f-41a5-ad24-e2f780545358'],55,,,,,,,,,,,,,,,,Argentina,779,00:02:55.727,Pass,
,,,,,,,,,,,,,,1.133,,,,,,,,,,,,,,,48119223-7074-4dc5-b7e9-b97db4e2a647,171,,"[67.0, 71.0]",7564,3,,,-2.4980915,,,Right Foot,,,,"[59.0, 65.0]",,Ground Pass,10.0,,,Javier Alejandro Mascherano,5506.0,,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,11,Argentina,779,['f43cd2c8-cf56-46c3-bd98-899c57f6ec6e'],11,,,,,,,,,,,,,,,,Argentina,779,00:03:11.007,Pass,
,,,,,,,,,,,,,,0.973,,,,,,,,,,,,,,,9838e3ae-f172-4575-91d4-569d9973993f,175,,"[60.0, 59.0]",7564,3,,,-1.19029,,,Right Foot,,,,"[64.0, 49.0]",,Ground Pass,10.770329,,,Éver Maximiliano David Banega,5504.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Midfield,11,Argentina,779,['ac4787c9-a18d-4568-975f-8709a631b12d'],12,,,,,,,,,,,,,,,,Argentina,779,00:03:12.447,Pass,
,,,,,,,,,,,,,,1.093,,,,,,,,,,,,,,,b6c44b9e-2b6e-4500-bcca-3988c86125c5,178,,"[64.0, 50.0]",7564,3,,,2.0344439,,,Right Foot,,,,"[58.0, 62.0]",,Ground Pass,13.416408,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,Éver Maximiliano David Banega,5504.0,Left Center Midfield,11,Argentina,779,['7178ab44-d080-4b19-b752-61503bd9cd8f'],14,,,,,,,,,,,,,,,,Argentina,779,00:03:14.287,Pass,
,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,db2af53e-3dbb-4f5b-a7f8-ace5c4ef7ba7,182,,"[59.0, 55.0]",7564,3,,,-1.9614034,,,Right Foot,,,,"[52.0, 38.0]",,Ground Pass,18.384777,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Midfield,11,Argentina,779,['bbe1b772-2280-4670-9ed6-90b406969b0f'],17,,,,,,,,,,,,,,,,Argentina,779,00:03:17.407,Pass,
,,,,,,,,,,,,,,3.066,,,,,,,,,,,,,,,22572dcc-5ae4-4388-87ad-90a32cbd1f1d,185,,"[57.0, 40.0]",7564,3,,,0.09585915,,,Right Foot,,,,"[109.0, 45.0]",,High Pass,52.23983,,Incomplete,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Nicolás Hernán Otamendi,3090.0,Right Center Back,11,Argentina,779,"['6c2f40d3-c484-4067-9cc3-66bf02cc83ab', '88795b92-e008-4af0-9b3a-400f9858fafb']",22,,,,,,,,,,,,,,,,Argentina,779,00:03:22.207,Pass,
,,,,,,,,,,,,,,5.413,,,,,,,,,,,,,,,4b672d6c-a100-4eb4-9e47-3e30786b2dbc,189,,"[18.0, 43.0]",7564,3,,,0.39644128,,,Drop Kick,,,,"[104.0, 79.0]",,High Pass,93.230896,,Out,Kelechi Promise Iheanacho,3708.0,,,,,,1,From Free Kick,Francis Odinaka Uzoho,5454.0,Goalkeeper,11,Argentina,779,['a6d96119-1a21-4e77-b64b-7c5665b02281'],38,,,,,,,,,,,,,,,,Nigeria,775,00:03:38.620,Pass,
,,,,,,,,,,,,,,2.12,,,,,,,,,,,,,,,9a123b37-0426-4818-b84c-7feb26976fa8,191,,"[20.0, 1.0]",7564,3,,,2.0988708,,,,,,,"[6.0, 25.0]",,High Pass,27.784887,,,Franco Armani,6312.0,,,,,Throw-in,1,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,12,Argentina,779,['e8c7ec06-4697-476b-a98e-751737f708e3'],46,,,,,,,,,,,,,,,,Argentina,779,00:03:46.060,Pass,
,,,,,,,,,,,,,,2.692,,,,,,,,,,,,,,,589e3172-ca64-4c80-a36e-dde47cf99627,194,,"[9.0, 29.0]",7564,3,,,1.0906214,,,Right Foot,,,,"[34.0, 77.0]",,High Pass,54.120235,,,Gabriel Iván Mercado,5742.0,,True,,,,1,From Throw In,Franco Armani,6312.0,Goalkeeper,12,Argentina,779,['68b725b6-a1f4-4f1d-a521-adbfb20c9d51'],50,,,,,,,,,,,,,,,,Argentina,779,00:03:50.607,Pass,
,,,,,,,,,,,,,,1.746,,,,,,,,,,,,,,,dd0184f8-a715-4a63-9513-3b2dd13911f7,197,,"[52.0, 74.0]",7564,3,,,0.16977827,,,Right Foot,,,,"[87.0, 80.0]",,High Pass,35.510563,,Out,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,From Throw In,Gabriel Iván Mercado,5742.0,Right Back,12,Argentina,779,['06b39228-d61b-4c33-b4b0-d3fd20f3af13'],57,,,,,,,,,,,,,,,,Argentina,779,00:03:57.260,Pass,
,,,,,,,,,,,,,,1.679,,,,,,,,,,,,,,,0dcd9607-72a0-48d4-85fd-ae4dc5ae1404,200,,"[44.0, 1.0]",7564,4,,,0.047583103,,,,,,,"[65.0, 2.0]",,Low Pass,21.023796,,,Ahmed Musa,5473.0,,,,,Throw-in,1,From Throw In,Brian Oladapo Idowu,5462.0,Left Wing Back,13,Nigeria,775,['1a4b9fec-3cc5-4949-af8b-0c76e67a5180'],18,,,,,,,,,,,,,,,,Nigeria,775,00:04:18.953,Pass,
,,,,,,,,,,,,,,0.906,,,,,,,,,,,,,,,314963e5-9a92-43ed-a065-c2d13271d245,204,,"[56.0, 78.0]",7564,4,,,-0.14189705,,,Right Foot,,,,"[63.0, 77.0]",,Ground Pass,7.071068,,Incomplete,Enzo Nicolás Pérez,5741.0,,,,,Recovery,1,From Throw In,Gabriel Iván Mercado,5742.0,Right Back,13,Nigeria,775,"['6dafb986-1624-4298-8ce2-638edd442336', 'e608c2cc-80ff-4daf-904b-04a19e8be6ab']",21,,,,,,,,,,,,,,,,Argentina,779,00:04:21.207,Pass,
,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,,6dafb986-1624-4298-8ce2-638edd442336,207,,"[58.0, 4.0]",7564,4,,,0.8960554,,,Right Foot,,,,"[66.0, 14.0]",,Ground Pass,12.806249,,,Kelechi Promise Iheanacho,3708.0,,,,,Recovery,1,From Throw In,Brian Oladapo Idowu,5462.0,Left Wing Back,13,Nigeria,775,"['314963e5-9a92-43ed-a065-c2d13271d245', 'df460852-d126-475a-a8a2-81c7006438ea']",22,,,,,,,,,,,,,,,,Nigeria,775,00:04:22.833,Pass,
,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,0f22d98a-3a6d-450c-80dc-83cf26704bfe,211,,"[66.0, 14.0]",7564,4,,,-2.819842,,,Left Foot,,,,"[57.0, 11.0]",,Ground Pass,9.486833,,,Oghenekaro Etebo,5466.0,,,,,,1,From Throw In,Kelechi Promise Iheanacho,3708.0,Right Center Forward,13,Nigeria,775,['9e6349d8-bc47-4975-8158-43dc29875cbf'],24,,,,,,,,,,,,,,,,Nigeria,775,00:04:24.033,Pass,
,,,,,,,,,,,,,,0.934,,,,,,,,,,,,,,,28ead39f-7dab-4b91-a8d6-6e4f4aff8e38,215,,"[57.0, 11.0]",7564,4,,,1.6614562,,,Right Foot,,,,"[55.0, 33.0]",,Ground Pass,22.090721,,,Onyinye Wilfred Ndidi,3338.0,,,,,,1,From Throw In,Oghenekaro Etebo,5466.0,Left Center Midfield,13,Nigeria,775,"['71866fef-b53e-4b4e-9fce-a234dc3c7d30', 'b8b519c5-cf03-4370-b886-842b97b59ebc']",25,,,,,,,,,,,,,,,,Nigeria,775,00:04:25.313,Pass,True
,,,,,,,,,,,,,,0.546,,,,,,,,,,,,,,,9e385b48-7131-4457-a231-2281dedf9e6a,218,,"[67.0, 46.0]",7564,4,,,2.2455373,,,Left Foot,,,,"[63.0, 51.0]",,Ground Pass,6.4031243,,,Javier Alejandro Mascherano,5506.0,,,,,Recovery,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Wing,14,Argentina,779,['d3fe5ff2-6ed0-485e-9c0b-4fa69dcc2b1d'],26,,,,,,,,,,,,,,,,Argentina,779,00:04:26.247,Pass,
,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,,,4ec40b6e-e234-42b3-bc03-456c726676fa,222,,"[64.0, 50.0]",7564,4,,,-1.6879051,,,Right Foot,,,,"[62.0, 33.0]",,Ground Pass,17.117243,,,Éver Maximiliano David Banega,5504.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Midfield,14,Argentina,779,['0e7ab9b5-e874-4aca-9890-97e7652a0a2d'],27,,,,,,,,,,,,,,,,Argentina,779,00:04:27.940,Pass,
,,,,,,,,,,,,,,2.893,,,,,,,,,,,,,,,870b6e81-ddd0-485f-9561-ffb3ffa3352b,226,,"[72.0, 28.0]",7564,4,,,-0.551655,,,Right Foot,,,,"[111.0, 4.0]",,Ground Pass,45.79301,,Pass Offside,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Left Center Midfield,14,Argentina,779,"['dfc6b496-d9b4-49ae-9007-475f06771be2', 'ed5649b1-313f-4d88-822c-c34dc53ff9a9']",32,,,,,,,,,,,,,,,,Argentina,779,00:04:32.327,Pass,True
,,,,,,,,,,,,,,2.187,,,,,,,,,,,,,,,f6b3ba00-cce1-4de4-b1d4-91fa301ed453,228,,"[27.0, 63.0]",7564,5,,,-0.14648418,,,Right Foot,,,,"[88.0, 54.0]",,High Pass,61.66036,,Incomplete,Kelechi Promise Iheanacho,3708.0,,,,,Free Kick,1,From Free Kick,Leon Aderemi Balogun,5467.0,Right Center Back,15,Nigeria,775,"['138ef581-2a5e-4640-9282-473f73645c83', 'd6034f54-ceca-487f-bbb4-6b8d6a6cdb3c']",1,,,,,,,,,,,,,,,,Nigeria,775,00:05:01.580,Pass,
,,,,,,,,,,,,,,1.813,,,,,,,,,,,,,,,d6034f54-ceca-487f-bbb4-6b8d6a6cdb3c,231,,"[33.0, 26.0]",7564,5,,True,0.98279375,,,,,,,"[43.0, 41.0]",,High Pass,18.027756,,,Enzo Nicolás Pérez,5741.0,,,,,Recovery,1,Regular Play,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,16,Argentina,779,"['0cb44886-8e31-4d21-ab20-73fa1d63b50a', 'd1ea638e-22f9-40e4-a9be-cba7c608a0ca', 'f6b3ba00-cce1-4de4-b1d4-91fa301ed453']",3,,,,,,,,,,,,,,,,Argentina,779,00:05:03.767,Pass,True
,,,,,,,,,,,,,,0.639,,,,,,,,,,,,,,,0b13819e-a532-41be-ad90-5fc982f5d88d,234,,"[43.0, 39.0]",7564,5,,,-2.3561945,,,Other,,,,"[40.0, 36.0]",,Low Pass,4.2426405,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Enzo Nicolás Pérez,5741.0,Right Wing,16,Argentina,779,['9a6afee8-c1ff-4a60-9d31-e6f51ee3cd28'],5,,,,,,,,,,,,,,,,Argentina,779,00:05:05.660,Pass,
,,,,,,,,,,,,,,1.773,,,,,,,,,,,,,,,62360def-ac78-4069-8877-e161dc3e698a,238,,"[40.0, 36.0]",7564,5,,,2.1375256,,,Right Foot,,,,"[33.0, 47.0]",,Ground Pass,13.038404,,Incomplete,Gabriel Iván Mercado,5742.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Midfield,16,Argentina,779,"['76e65266-30a2-46da-9f84-5494436610dd', 'bdfecd6c-5bda-463c-9013-6f4557324153', 'fe5ddcab-1f3b-4295-8183-24b7b46ff007']",6,,,,,,,,,,,,,,,,Argentina,779,00:05:06.300,Pass,True
,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,,,419863bb-c908-48c7-ac6c-079a182bc651,242,,"[88.0, 22.0]",7564,5,,,1.9379702,,,Right Foot,,,,"[83.0, 35.0]",,Ground Pass,13.928389,,,John Michael Nchekwube Obinna,5475.0,,,,,,1,Regular Play,Ahmed Musa,5473.0,Left Center Forward,17,Nigeria,775,['f319415b-a743-42cd-9720-c39268cef7e0'],11,,,,,,,,,,,,,,,,Nigeria,775,00:05:11.753,Pass,
,,,,,,,,,,,,,,0.519,,,,,,,,,,,,,,,c557da3f-3a72-4021-88d6-446ddb69b21e,245,,"[82.0, 36.0]",7564,5,,,1.487655,,,Right Foot,,,,"[83.0, 48.0]",,Ground Pass,12.0415945,,,Onyinye Wilfred Ndidi,3338.0,,,,,,1,Regular Play,John Michael Nchekwube Obinna,5475.0,Center Defensive Midfield,17,Nigeria,775,['21d15910-89fa-48a3-87b9-05e1d5823016'],13,,,,,,,,,,,,,,,,Nigeria,775,00:05:13.753,Pass,
,,,,,,,,,,,,,,0.547,,,,,,,,,,,,,,,7815a2f8-5285-47fb-8353-a0ad38911280,249,,"[83.0, 52.0]",7564,5,,,0.1798535,,,Right Foot,,,,"[94.0, 54.0]",,Ground Pass,11.18034,,Incomplete,Kelechi Promise Iheanacho,3708.0,,,,,,1,Regular Play,Onyinye Wilfred Ndidi,3338.0,Right Center Midfield,17,Nigeria,775,"['219d6bba-57bf-4a5d-8ab5-3c6db8f45b99', 'e76f2540-1bf2-47b9-9b81-1f2f937edb88']",15,,,,,,,,,,,,,,,,Nigeria,775,00:05:15.393,Pass,
,,,,,,,,,,,,,,0.733,,,,,,,,,,,,,,,9d600d9f-ece8-46c9-885f-e713bdf0c7c3,254,,"[32.0, 30.0]",7564,5,,,0.09966865,,,Left Foot,,,,"[42.0, 31.0]",,Ground Pass,10.049875,,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,Regular Play,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,18,Argentina,779,"['bafb5b0b-fce1-406d-92fa-e536fffd3e9c', 'eaa1780c-e2ab-4b4b-8613-ce390cb07fa8']",17,,,,,,,,,,,,,,,,Argentina,779,00:05:17.927,Pass,True
,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,1bcffed3-a07d-4570-8447-c939e51b7b00,258,,"[44.0, 49.0]",7564,5,,,1.7975951,,,Right Foot,,,,"[38.0, 75.0]",,Ground Pass,26.683329,,,Gabriel Iván Mercado,5742.0,,,,,,1,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Left Center Forward,18,Argentina,779,['45721f11-5f11-4e1a-8381-c0375738c688'],21,,,,,,,,,,,,,,,,Argentina,779,00:05:21.887,Pass,
,,,,,,,,,,,,,,1.586,,,,,,,,,,,,,,,58c40b57-41ff-486e-90cb-463deeec660b,262,,"[36.0, 76.0]",7564,5,,,-2.3162158,,,Left Foot,,,,"[24.0, 63.0]",,Ground Pass,17.691807,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,Regular Play,Gabriel Iván Mercado,5742.0,Right Back,18,Argentina,779,"['40beaf21-401a-4dd8-aedc-63273b837c90', 'f3956aa8-42f5-4ae9-b6d9-3ddbefefa2d5']",24,,,,,,,,,,,,,,,,Argentina,779,00:05:24.540,Pass,True
,,,,,,,,,,,,,,1.053,,,,,,,,,,,,,,,8f5af91b-2ed2-47e5-bc5d-3c3c56464ec4,265,,"[25.0, 57.0]",7564,5,,,0.0,,,Right Foot,,,,"[36.0, 57.0]",,Ground Pass,11.0,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,18,Argentina,779,['e58a0d5f-99e9-43be-a194-2af0a605ecff'],27,,,,,,,,,,,,,,,,Argentina,779,00:05:27.927,Pass,
,,,,,,,,,,,,,,2.12,,,,,,,,,,,,,,,f8d5f78d-b8c5-4f44-b8ed-8b1c462a5738,268,,"[39.0, 54.0]",7564,5,,,-1.6522484,,,Right Foot,,,,"[35.0, 5.0]",,High Pass,49.162994,,,Nicolás Alejandro Tagliafico,5507.0,,True,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Midfield,18,Argentina,779,['a39a193b-4154-42a7-998b-593ccb736311'],30,,,,,,,,,,,,,,,,Argentina,779,00:05:30.607,Pass,
,,,,,,,,,,,,,,1.133,,,,,,,,,,,,,,,5e794cbf-e8b7-4859-9fba-c35ca9bf21fd,271,,"[41.0, 4.0]",7564,5,,,0.19739556,,,Left Foot,,,,"[56.0, 7.0]",,Ground Pass,15.297058,,,Éver Maximiliano David Banega,5504.0,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,18,Argentina,779,['17ba15b6-3b3c-436e-ae0d-77f685f1cd64'],33,,,,,,,,,,,,,,,,Argentina,779,00:05:33.527,Pass,
,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,a747d666-dede-470c-8fb1-5fe5d0dd2c2c,274,,"[57.0, 8.0]",7564,5,,,1.8259788,,,Right Foot,,,,"[51.0, 31.0]",,Ground Pass,23.769728,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Left Center Midfield,18,Argentina,779,['63e0a4b1-3258-4e5c-b46c-d95d4457754b'],35,,,,,,,,,,,,,,,,Argentina,779,00:05:35.140,Pass,
,,,,,,,,,,,,,,0.933,,,,,,,,,,,,,,,f881b808-c9c8-4050-9773-1f7bc2e21b5b,277,,"[56.0, 31.0]",7564,5,,,1.022247,,,Right Foot,,,,"[67.0, 49.0]",,Ground Pass,21.095022,,,Enzo Nicolás Pérez,5741.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Midfield,18,Argentina,779,['c2580712-9fef-46f8-9cfa-3c1b0bc90884'],38,,,,,,,,,,,,,,,,Argentina,779,00:05:38.447,Pass,
,,,,,,,,,,,,,,1.373,,,,,,,,,,,,,,,91e19840-46f8-4396-b859-819f1574c254,284,,"[48.0, 5.0]",7564,5,,,-0.10673567,,,Left Foot,,,,"[76.0, 2.0]",,Ground Pass,28.160255,,,Ahmed Musa,5473.0,,,,,,1,Regular Play,Brian Oladapo Idowu,5462.0,Left Wing Back,19,Nigeria,775,['7321d7b4-4fa1-42f2-b4cf-c28a1d85af6b'],44,,,,,,,,,,,,,,,,Nigeria,775,00:05:44.140,Pass,
,,,,,,,,,,,,,,0.773,,,,,,,,,,,,,,,fe2350f8-60f3-4ce4-89b2-d85688ca69f3,291,,"[68.0, 1.0]",7564,5,,,2.158799,,,,,,,"[66.0, 4.0]",,Low Pass,3.6055512,,,John Michael Nchekwube Obinna,5475.0,,,,,Throw-in,1,From Throw In,Brian Oladapo Idowu,5462.0,Left Wing Back,20,Nigeria,775,"['1f00dccf-f757-4114-b3d4-3d1209bfd786', '8e03f7c2-bb9f-434c-912a-ed11364d4e6d']",54,,,,,,,,,,,,,,,,Nigeria,775,00:05:54.540,Pass,True
,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,c7f1a353-1acc-4f33-8e50-af988c19cafa,293,,"[66.0, 4.0]",7564,5,,,-0.5880026,,,Right Foot,,,,"[69.0, 2.0]",,Ground Pass,3.6055512,,,Brian Oladapo Idowu,5462.0,,,,,,1,From Throw In,John Michael Nchekwube Obinna,5475.0,Center Defensive Midfield,20,Nigeria,775,"['1f00dccf-f757-4114-b3d4-3d1209bfd786', '7d0e5a38-8afe-4095-9a8b-36cf273be3b2']",55,,,,,,,,,,,,,,,,Nigeria,775,00:05:55.313,Pass,True
,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,613f6044-b0b7-4513-870b-888b5934b53f,297,,"[69.0, 2.0]",7564,5,,,1.0191413,81633c0f-9c0a-4659-a405-9ba2b99eaf74,,Right Foot,,,,"[77.0, 15.0]",,Ground Pass,15.264338,,,Oghenekaro Etebo,5466.0,True,,,,,1,From Throw In,Brian Oladapo Idowu,5462.0,Left Wing Back,20,Nigeria,775,['c38f0626-5192-402b-8369-13e120c7d393'],56,,,,,,,,,,,,,,,,Nigeria,775,00:05:56.393,Pass,
,,,,,,,,,,,,,,0.453,,,,,,,,,,,,,,,38c58bff-395a-4bad-803b-586259327df2,310,,"[20.0, 36.0]",7564,6,,,0.7853982,,,Left Foot,,,,"[23.0, 39.0]",,Ground Pass,4.2426405,,Incomplete,Éver Maximiliano David Banega,5504.0,,,,,Recovery,1,From Throw In,Nicolás Alejandro Tagliafico,5507.0,Left Back,20,Nigeria,775,"['a0b2fc45-a7ad-48cc-98b8-5447899291a5', 'ad25c1fd-a5e2-415f-84f0-be4f781e9689']",3,,,,,,,,,,,,,,,,Argentina,779,00:06:03.007,Pass,
,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,978ada51-4772-49a5-8c0d-0b745e3b36ba,316,,"[26.0, 54.0]",7564,6,,,0.7853982,,,Left Foot,,,,"[30.0, 58.0]",,Ground Pass,5.656854,,,Enzo Nicolás Pérez,5741.0,,,,,Recovery,1,Regular Play,Éver Maximiliano David Banega,5504.0,Left Center Midfield,21,Argentina,779,['d4f855ce-c887-457e-9a3f-d6bedea19751'],6,,,,,,,,,,,,,,,,Argentina,779,00:06:06.340,Pass,
,,,,,,,,,,,,,,2.213,,,,,,,,,,,,,,,bbe39fc8-f2d6-4adf-981c-9bd2794da812,319,,"[32.0, 59.0]",7564,6,,,0.6310794,,,Left Foot,,,,"[58.0, 78.0]",,High Pass,32.202484,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Enzo Nicolás Pérez,5741.0,Right Wing,21,Argentina,779,['22e9671e-70ee-4aec-92ad-63d79411d6cf'],7,,,,,,,,,,,,,,,,Argentina,779,00:06:07.887,Pass,
