ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,0.933,,,,,,,,,,,,,a7eb9e57-5103-425c-b912-d077201046a6,167,,,"[105.0, 22.0]",7577,5,,-2.9147937,,,Right Foot,,,"[92.0, 19.0]",Ground Pass,13.341664,,,Mbark Boussoufa,5232.0,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Left Back,12,Morocco,788,['8129211a-9531-47cf-8f60-f858d4d95102'],3,,,,,,,,,,,,,,,Morocco,788,00:05:03.920,Pass,
,,,,,,,,,,2.293,,,,,,,,,,,,,86dbe656-95d1-486d-bbd2-1f77a62c62e1,171,,,"[89.0, 16.0]",7577,5,,1.2753555,,,Right Foot,True,,"[103.0, 62.0]",High Pass,48.08326,,Incomplete,Nordin Amrabat,3302.0,,True,,,,1,Regular Play,Mbark Boussoufa,5232.0,Left Center Midfield,12,Morocco,788,"['5b00b354-f47e-4a72-8aa1-beafd4a6288a', '8089ab86-ca72-4a3d-9433-78921791bc40']",5,,,,,,,,,,,,,,,Morocco,788,00:05:05.960,Pass,
,,,,,,,,,,2.08,,,,,,,,,,,,,8089ab86-ca72-4a3d-9433-78921791bc40,173,,,"[18.0, 19.0]",7577,5,,0.72165483,,,Left Foot,,,"[43.0, 41.0]",High Pass,33.30165,,Incomplete,Sardar Azmoun,5224.0,,,,,Interception,1,Regular Play,Ehsan Hajsafi,5230.0,Left Back,12,Morocco,788,"['86dbe656-95d1-486d-bbd2-1f77a62c62e1', 'e599a298-501f-4532-b005-b9b87f2c83b4', 'f8043167-2951-418a-9295-ca62a4021dc9']",8,,,,,,,,,,,,,,,Iran,797,00:05:08.253,Pass,
,,,,,,,,,,2.24,,,,,,,,,,,,,f8043167-2951-418a-9295-ca62a4021dc9,175,,,"[78.0, 40.0]",7577,5,,2.1293957,,,Head,,,"[68.0, 56.0]",Low Pass,18.867962,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,Recovery,1,Regular Play,Karim El Ahmadi Al Aroos,5236.0,Right Center Midfield,12,Morocco,788,"['8089ab86-ca72-4a3d-9433-78921791bc40', 'aac93484-0fec-48c0-a660-59643ea75b34']",10,,,,,,,,,,,,,,,Morocco,788,00:05:10.333,Pass,
,,,,,,,,,,2.053,,,,,,,,,,,,,432899dc-1558-4824-9962-71125e0d9e37,179,,,"[68.0, 53.0]",7577,5,,0.76721835,,,Right Foot,,,"[96.0, 80.0]",High Pass,38.8973,,Injury Clearance,,,,,,,,1,Regular Play,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,12,Morocco,788,['e73e63d2-c686-4691-aa9f-db617e98b70d'],12,,,,,,,,,,,,,,,Morocco,788,00:05:12.600,Pass,True
,,,,,,,,,,1.053,,,,,,,,,,,,,574f1474-7e02-4b35-a1b1-ca90f54dbde9,182,,,"[16.0, 80.0]",7577,6,,-2.2455373,,,,,,"[8.0, 70.0]",High Pass,12.806249,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,Throw-in,1,From Throw In,Nordin Amrabat,3302.0,Right Back,13,Morocco,788,['68b17269-df87-426a-afb5-59caa80ece56'],25,,,,,,,,,,,,,,,Morocco,788,00:06:25.120,Pass,
,,,,,,,,,,2.0,,,,,,,,,,,,,48b76415-434d-4b5d-98bd-c1428397d81e,185,,,"[11.0, 68.0]",7577,6,,-1.4204249,,,Right Foot,,,"[16.0, 35.0]",Ground Pass,33.37664,,,Romain Saïss,5219.0,,,,,,1,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,13,Morocco,788,['7387e077-6722-4865-b9a0-2efcf7acbf8a'],28,,,,,,,,,,,,,,,Morocco,788,00:06:28.160,Pass,
,,,,,,,,,,1.403,,,,,,,,,,,,,caad44e2-de4e-4a53-a497-e96909c7bd5a,188,,,"[21.0, 26.0]",7577,6,,1.5337762,,,Left Foot,,,"[22.0, 53.0]",Ground Pass,27.018513,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,1,From Throw In,Romain Saïss,5219.0,Left Center Back,13,Morocco,788,['1854ed35-197c-4ec9-8547-2b1caf0483a0'],34,,,,,,,,,,,,,,,Morocco,788,00:06:34.210,Pass,
,,,,,,,,,,2.0,,,,,,,,,,,,,a271e41a-7e7f-4184-aa80-5b92c7d89c95,191,,,"[40.0, 48.0]",7577,6,,-1.6588037,,,Right Foot,,,"[37.0, 14.0]",Ground Pass,34.132095,,,Romain Saïss,5219.0,,,,,,1,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,13,Morocco,788,['13b9eec0-2c1d-4abd-b077-527997f70577'],40,,,,,,,,,,,,,,,Morocco,788,00:06:40.400,Pass,
,,,,,,,,,,3.56,,,,,,,,,,,,,c367e01a-df62-449e-b9d8-8925b856057c,194,,,"[44.0, 13.0]",7577,6,,0.845156,,,Left Foot,,,"[99.0, 75.0]",High Pass,82.87943,,,Nordin Amrabat,3302.0,,True,,,,1,From Throw In,Romain Saïss,5219.0,Left Center Back,13,Morocco,788,['7043a797-4f24-4919-a72c-1b2f1c6c14ec'],44,,,,,,,,,,,,,,,Morocco,788,00:06:44.000,Pass,
,,,,,,,,,,0.693,,,,,,,,,,,,,952b9ff9-4108-4892-aab1-ef20fc025323,200,,,"[109.0, 80.0]",7577,6,,-1.8692952,,,,,,"[105.0, 67.0]",High Pass,13.601471,,,Younès Belhanda,5242.0,,,,,Throw-in,1,From Throw In,Nordin Amrabat,3302.0,Right Back,14,Morocco,788,['c38bbd48-ef9f-4e9a-b2ad-d9cc40df9d0d'],58,,,,,,,,,,,,,,,Morocco,788,00:06:58.440,Pass,
,,,,,,,,,,0.919,,,,,,,,,,,,,e3276214-ece6-4b5b-b1a4-2268248ceb6d,203,,,"[105.0, 67.0]",7577,6,,1.3734008,,,Right Foot,,,"[107.0, 77.0]",Ground Pass,10.198039,,,Nordin Amrabat,3302.0,,,,,,1,From Throw In,Younès Belhanda,5242.0,Center Attacking Midfield,14,Morocco,788,"['42b3a46b-9807-4f4b-a10e-1ed786309387', '94190297-57de-4c69-ab3c-0e2c711e04b0']",59,,,,,,,,,,,,,,,Morocco,788,00:06:59.133,Pass,True
,,,,,,,,,,0.813,,,,,,,,,,,,,2e640d35-ccb3-434e-bce2-ae8c56e944d8,206,,,"[109.0, 77.0]",7577,7,,-2.6224465,,,Right Foot,,,"[102.0, 73.0]",Ground Pass,8.062258,,,Younès Belhanda,5242.0,,,,,,1,From Throw In,Nordin Amrabat,3302.0,Right Back,14,Morocco,788,['00d51fe7-8c3d-4a43-b96a-30336e7f26e4'],0,,,,,,,,,,,,,,,Morocco,788,00:07:00.080,Pass,
,,,,,,,,,,0.56,,,,,,,,,,,,,ae49ea1c-05d0-42c7-bb3a-dd5ed9c30492,214,,,"[9.0, 11.0]",7577,7,,-1.1071488,,,Left Foot,,,"[12.0, 5.0]",Ground Pass,6.708204,,,Karim Ansarifard,5231.0,,,,,Recovery,1,From Throw In,Ehsan Hajsafi,5230.0,Left Back,14,Morocco,788,"['41996b5a-2fda-4127-9e15-f34285646432', '9b588972-227d-4a7a-8e35-75a203948163']",4,,,,,,,,,,,,,,,Iran,797,00:07:04.333,Pass,True
,,,,,,,,,,0.96,,,,,,,,,,,,,91a05d9b-e84c-4a8e-a576-bb88cf181f7a,217,,,"[13.0, 5.0]",7577,7,,0.0,,,Right Foot,,,"[13.0, 5.0]",Ground Pass,0.0,,Incomplete,Vahid Amiri,5241.0,,,,,,1,From Throw In,Karim Ansarifard,5231.0,Left Midfield,14,Morocco,788,"['188d37bf-5e43-41fb-afa6-2be27a211088', '6c9a2ff0-cb18-4c0f-ab62-df5d71948d3c', 'b340c8c2-6458-406c-ba4e-8b74762d42f3']",4,,,,,,,,,,,,,,,Iran,797,00:07:04.893,Pass,True
,,,,,,,,,,2.88,,,,,,,,,,,,,fd65e058-4ad2-4032-a108-e7f61f07b23b,220,,,"[11.0, 12.0]",7577,7,,-0.09065989,,,Left Foot,,,"[66.0, 7.0]",High Pass,55.226807,,Incomplete,Sardar Azmoun,5224.0,,,,,Recovery,1,From Throw In,Ehsan Hajsafi,5230.0,Left Back,14,Morocco,788,"['cd684cd0-7761-4930-bfdb-19c263fb4431', 'd4357850-e03e-45c7-9cda-be1dc33a35d0']",7,,,,,,,,,,,,,,,Iran,797,00:07:07.333,Pass,
,,,,,,,,,,2.973,,,,,,,,,,,,,2a027e06-0648-411b-93bc-10740f7739d7,224,,,"[51.0, 73.0]",7577,7,,-1.9040406,,,Right Foot,,,"[42.0, 47.0]",Ground Pass,27.513634,,,Romain Saïss,5219.0,,,,,,1,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,14,Morocco,788,['17780aa2-475b-4e53-a262-7bd192b3685c'],11,,,,,,,,,,,,,,,Morocco,788,00:07:11.800,Pass,
,,,,,,,,,,1.6,,,,,,,,,,,,,c880d39c-ff17-4f4b-9ee8-d74f7b50a106,228,,,"[43.0, 46.0]",7577,7,,1.7681919,,,Left Foot,,,"[39.0, 66.0]",Ground Pass,20.396078,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,1,From Throw In,Romain Saïss,5219.0,Left Center Back,14,Morocco,788,['82a28f8c-7463-4c31-be3e-4b29a816c4d1'],15,,,,,,,,,,,,,,,Morocco,788,00:07:15.560,Pass,
,,,,,,,,,,1.6,,,,,,,,,,,,,668a008f-2ab4-4369-ad3b-0fd80e77a644,232,,,"[38.0, 62.0]",7577,7,,-1.6396528,,,Right Foot,,,"[36.0, 33.0]",Ground Pass,29.068884,,,Romain Saïss,5219.0,,,,,,1,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,14,Morocco,788,"['2c397562-dbb8-49b0-beed-7bd9efd992b6', '93dd0b5d-6385-4ffd-b0a8-9e8ebcd57a6f']",17,,,,,,,,,,,,,,,Morocco,788,00:07:17.960,Pass,True
,,,,,,,,,,1.772,,,,,,,,,,,,,b4cb63fa-3efd-43ef-8930-fa24d5c00e2f,235,,,"[45.0, 32.0]",7577,7,,1.6614562,,,Left Foot,,,"[43.0, 54.0]",Ground Pass,22.090721,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,1,From Throw In,Romain Saïss,5219.0,Left Center Back,14,Morocco,788,['52b84740-a276-4ffe-a6f1-963cccb73619'],25,,,,,,,,,,,,,,,Morocco,788,00:07:25.160,Pass,
,,,,,,,,,,0.96,,,,,,,,,,,,,e8912d54-a5a0-4309-b87c-6f56412350cf,237,,,"[42.0, 54.0]",7577,7,,-0.2914568,,,Right Foot,,,"[52.0, 51.0]",Ground Pass,10.440307,,,Mbark Boussoufa,5232.0,,,,,,1,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,14,Morocco,788,['68069ea6-2c1c-4a1e-a98f-640a12c94a8a'],26,,,,,,,,,,,,,,,Morocco,788,00:07:26.932,Pass,
,,,,,,,,,,1.4,,,,,,,,,,,,,73191fe2-dda4-4cf8-97fe-243844fa9e91,241,,,"[52.0, 51.0]",7577,7,,2.896614,,,Right Foot,,,"[44.0, 53.0]",Ground Pass,8.246211,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,1,From Throw In,Mbark Boussoufa,5232.0,Left Center Midfield,14,Morocco,788,"['7ade3d47-9a43-4d8d-968c-e91df0c9d6ae', 'bee964cf-ed78-4ac0-adba-0c38b0ffa6e0']",27,,,,,,,,,,,,,,,Morocco,788,00:07:27.893,Pass,True
,,,,,,,,,,0.972,,,,,,,,,,,,,ca976e09-9d4c-491b-8d8f-69a85a93fa0b,244,,,"[45.0, 50.0]",7577,7,,-0.5404195,,,Right Foot,,,"[55.0, 44.0]",Ground Pass,11.661903,,,Younès Belhanda,5242.0,,,,,,1,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,14,Morocco,788,['02d45b2a-2dd7-4fcf-9d4a-bd2d2d39c73d'],30,,,,,,,,,,,,,,,Morocco,788,00:07:30.880,Pass,
,,,,,,,,,,1.0,,,,,,,,,,,,,c4a98fcc-9b88-4be5-98d6-33881317739f,246,,,"[55.0, 44.0]",7577,7,,2.714965,,,Left Foot,,,"[44.0, 49.0]",Ground Pass,12.083046,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,1,From Throw In,Younès Belhanda,5242.0,Center Attacking Midfield,14,Morocco,788,['61f2088a-ffa2-46af-8d66-9b839381a053'],31,,,,,,,,,,,,,,,Morocco,788,00:07:31.852,Pass,
,,,,,,,,,,2.0,,,,,,,,,,,,,57b501fe-fcd7-4bca-a55c-a9322e0d1681,249,,,"[46.0, 51.0]",7577,7,,-1.5395565,,,Right Foot,,,"[47.0, 19.0]",Ground Pass,32.01562,,,Romain Saïss,5219.0,,,,,,1,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,14,Morocco,788,['eb07c58a-ff97-470a-9936-d488f72b245a'],33,,,,,,,,,,,,,,,Morocco,788,00:07:33.520,Pass,
,,,,,,,,,,1.19,,,,,,,,,,,,,b0dc6c6e-d35e-4e59-aa86-3c7c0d0b648f,252,,,"[54.0, 11.0]",7577,7,,1.3521274,,,Left Foot,,,"[56.0, 20.0]",Ground Pass,9.219544,,,Younès Belhanda,5242.0,,,,,,1,From Throw In,Romain Saïss,5219.0,Left Center Back,14,Morocco,788,['9a5539e0-296b-4897-b4c0-79e9cea2f3e9'],38,,,,,,,,,,,,,,,Morocco,788,00:07:38.410,Pass,
,,,,,,,,,,3.08,,,,,,,,,,,,,1975999a-2080-41b1-94a8-cb565bdb6e42,256,,,"[57.0, 22.0]",7577,7,,0.42200503,,,Right Foot,,,"[106.0, 44.0]",High Pass,53.712196,,Incomplete,Mbark Boussoufa,5232.0,,,,,,1,From Throw In,Younès Belhanda,5242.0,Center Attacking Midfield,14,Morocco,788,"['6cee9bdf-04e0-45e6-9fde-ca29f227bcac', 'a8d435e9-5e0e-4473-8e50-661f2b0cef15', 'af606cb5-0f45-4e04-a158-8a59b409e337']",40,,,,,,,,,,,,,,,Morocco,788,00:07:40.800,Pass,True
,,,,,,,,,,3.747,,,,,,,,,,,,,9ae57fff-9665-47f4-9fa7-f29975ed8770,265,,,"[7.0, 46.0]",7577,8,,-0.09559812,,,Right Foot,,,"[80.0, 39.0]",High Pass,73.33485,,Incomplete,Karim Ansarifard,5231.0,,,,,Goal Kick,1,From Goal Kick,Alireza Safar Beiranvand,5227.0,Goalkeeper,15,Iran,797,"['49d0fc81-51a5-4546-ac6a-7990155c1f43', 'cf77a7e6-8efd-452f-bad0-f6b66f300d0d']",24,,,,,,,,,,,,,,,Iran,797,00:08:24.493,Pass,
,,,,,,,,,,1.22,,,,,,,,,,,,,49d0fc81-51a5-4546-ac6a-7990155c1f43,267,,,"[41.0, 42.0]",7577,8,,-0.19739556,,,Other,,,"[46.0, 41.0]",Low Pass,5.0990195,,,Mbark Boussoufa,5232.0,,,,,Recovery,1,Regular Play,Karim El Ahmadi Al Aroos,5236.0,Right Center Midfield,16,Morocco,788,"['4458be55-50d8-4808-b7cf-f1c0b85f3e6c', '9ae57fff-9665-47f4-9fa7-f29975ed8770']",28,,,,,,,,,,,,,,,Morocco,788,00:08:28.240,Pass,
,,,,,,,,,,2.62,,,,,,,,,,,,,c9871e31-3f34-4cbb-92d4-d7ab4599b1de,270,,,"[46.0, 40.0]",7577,8,,1.3876855,,,Right Foot,,,"[51.0, 67.0]",Low Pass,27.45906,,,Hakim Ziyech,5237.0,,,,,,1,Regular Play,Mbark Boussoufa,5232.0,Left Center Midfield,16,Morocco,788,"['5c369e08-ceee-4da9-83b3-27bf4785d6e5', '827ad22f-adc2-4591-8ab3-8e66c82629fd']",29,,,,,,,,,,,,,,,Morocco,788,00:08:29.460,Pass,True
,,,,,,,,,,2.65,,,,,,,,,,,,,bf19e40e-ec91-4181-8260-257307b7fed5,272,,,"[51.0, 66.0]",7577,8,,-0.102206714,,,Left Foot,,,"[90.0, 62.0]",Ground Pass,39.20459,,,Ayoub El Kaabi,5229.0,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Wing,16,Morocco,788,['c937f22f-3b6e-4d01-9c0f-7127f5a6f743'],32,,,,,,,,,,,,,,,Morocco,788,00:08:32.080,Pass,
,,,,,,,,,,2.52,,,,,,,,,,,,,374e95b3-c506-462a-a878-0601a6dd0ab4,276,,,"[100.0, 59.0]",7577,8,,0.41822433,,,Left Foot,,,"[118.0, 67.0]",Ground Pass,19.697716,,,Nordin Amrabat,3302.0,,,,,,1,Regular Play,Ayoub El Kaabi,5229.0,Center Forward,16,Morocco,788,"['27427528-81ac-45ec-b773-16b914c67d0d', '84c2e2fd-8e7a-46cf-81fa-7f55d1bd12ed']",36,,,,,,,,,,,,,,,Morocco,788,00:08:36.840,Pass,True
,,,,,,,,,,0.533,,,,,,,,,,,,,644b6ca4-28a0-4643-9e17-f85fc6878744,279,,,"[118.0, 67.0]",7577,8,,-2.0344439,,,Right Foot,,,"[116.0, 63.0]",Low Pass,4.472136,,Incomplete,,,,,,,,1,Regular Play,Nordin Amrabat,3302.0,Right Back,16,Morocco,788,"['76af06b5-eb98-49ea-8543-109816678fa9', 'fb987a40-bf81-4039-8941-e8a84a9c5ab5']",39,,,,,,,,,,,,,,,Morocco,788,00:08:39.360,Pass,True
,,,,,,,,,,1.093,,,,,,,,,,,,,d934b97c-ef20-4a10-81a3-9c172ab21bda,281,,,"[111.0, 80.0]",7577,8,,-1.4382448,,,,,,"[113.0, 65.0]",High Pass,15.132746,,,Hakim Ziyech,5237.0,,,,,Throw-in,1,From Throw In,Nordin Amrabat,3302.0,Right Back,17,Morocco,788,['800c4675-2ed3-45ef-b7c1-2843a46dbfe2'],46,,,,,,,,,,,,,,,Morocco,788,00:08:46.400,Pass,
,,,,,,,,,,1.3,,,,,,,,,,,,,9c28a097-b0c7-4ddf-a4f8-413479417ec1,283,,,"[113.0, 66.0]",7577,8,,1.4288993,,,Other,,,"[114.0, 73.0]",Low Pass,7.071068,,,Nordin Amrabat,3302.0,,,,,,1,From Throw In,Hakim Ziyech,5237.0,Right Wing,17,Morocco,788,['0b19e0fb-60b6-40cf-ac4b-e907e9a4f26f'],47,,,,,,,,,,,,,,,Morocco,788,00:08:47.493,Pass,
,,,,,,,,,,0.573,,,,,,,,,,,,,58e55c7b-7f7d-48f1-b2ea-6f4c790ee0fc,291,,,"[9.0, 10.0]",7577,8,,1.8925469,,,Right Foot,,,"[8.0, 13.0]",Ground Pass,3.1622777,,,Ehsan Hajsafi,5230.0,,,,,,1,Regular Play,Karim Ansarifard,5231.0,Left Midfield,18,Iran,797,"['c7c89cc1-c785-4954-95d8-b81721bbcbb6', 'e6d68a18-ee83-404c-b7a3-e048788e70e0']",52,,,,,,,,,,,,,,,Iran,797,00:08:52.320,Pass,True
,,,,,,,,,,4.44,,,,,,,,,,,,,b1d864a0-6ef4-4409-b3b4-4b2f6dd255b8,294,,,"[8.0, 13.0]",7577,8,,-0.17219082,,,Left Foot,,,"[54.0, 5.0]",High Pass,46.69047,,,Sardar Azmoun,5224.0,,,,,,1,Regular Play,Ehsan Hajsafi,5230.0,Left Back,18,Iran,797,"['4b78b42f-4736-4ea1-8ffc-b27c006bb211', 'c7c89cc1-c785-4954-95d8-b81721bbcbb6']",53,,,,,,,,,,,,,,,Iran,797,00:08:53.733,Pass,True
,,,,,,,,,,1.906,,,,,,,,,,,,,0d56122a-8c1e-475c-b636-7670a9e0e03c,297,,,"[53.0, 79.0]",7577,9,,-2.587285,,,,,,"[32.0, 66.0]",Low Pass,24.698177,,,Romain Saïss,5219.0,,,,,Throw-in,1,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,19,Morocco,788,['9ab1ae86-bfca-447a-a486-cccff25d12fc'],0,,,,,,,,,,,,,,,Morocco,788,00:09:00.613,Pass,
,,,,,,,,,,1.203,,,,,,,,,,,,,5ee56e9d-d06d-4a56-9ce4-50a4fc0c00c0,300,,,"[33.0, 61.0]",7577,9,,-0.4636476,,,Left Foot,,,"[47.0, 54.0]",Ground Pass,15.652476,,,Younès Belhanda,5242.0,,,,,,1,From Throw In,Romain Saïss,5219.0,Left Center Back,19,Morocco,788,['f47739f9-6c51-42c1-a282-63534c2a69a5'],3,,,,,,,,,,,,,,,Morocco,788,00:09:03.810,Pass,
,,,,,,,,,,1.72,,,,,,,,,,,,,7092ca6f-e704-46ca-9d29-dee6dfaa875c,303,,,"[50.0, 49.0]",7577,9,,-0.7853982,,,Right Foot,,,"[76.0, 23.0]",High Pass,36.769554,,,Mbark Boussoufa,5232.0,,,,,,1,From Throw In,Younès Belhanda,5242.0,Center Attacking Midfield,19,Morocco,788,['89dad46d-bf8b-4496-97ae-b4c9a468173d'],7,,,,,,,,,,,,,,,Morocco,788,00:09:07.000,Pass,
,,,,,,,,,,1.24,,,,,,,,,,,,,e4c09c10-39eb-449a-a6bd-d7444cc05ca7,309,,,"[49.0, 51.0]",7577,9,,0.15264933,,,Right Foot,,,"[62.0, 53.0]",Ground Pass,13.152946,,,Hakim Ziyech,5237.0,,,,,,1,Regular Play,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,20,Morocco,788,['26afce97-7e5a-4dcb-b869-4c2266922c49'],41,,,,,,,,,,,,,,,Morocco,788,00:09:41.480,Pass,
,,,,,,,,,,1.6,,,,,,,,,,,,,b9524a70-12b3-4bdb-a3df-c92e2e043172,311,,,"[59.0, 52.0]",7577,9,,2.7610862,,,Left Foot,,,"[44.0, 58.0]",Ground Pass,16.155495,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Wing,20,Morocco,788,['1ec896e9-9e59-4848-9680-06f670ffbffe'],42,,,,,,,,,,,,,,,Morocco,788,00:09:42.720,Pass,
,,,,,,,,,,2.0,,,,,,,,,,,,,35becf94-9559-4d7e-b94c-20d6e8866424,315,,,"[46.0, 53.0]",7577,9,,-1.6030432,,,Right Foot,,,"[45.0, 22.0]",Ground Pass,31.016125,,,Romain Saïss,5219.0,,,,,,1,Regular Play,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,20,Morocco,788,['9f609eaa-6b3c-49b7-9172-f55b01e0da78'],45,,,,,,,,,,,,,,,Morocco,788,00:09:45.520,Pass,
,,,,,,,,,,1.6,,,,,,,,,,,,,904bee72-77f7-4ec8-a17e-76b2f365ada8,318,,,"[45.0, 22.0]",7577,9,,-0.9707461,,,Left Foot,,,"[58.0, 3.0]",Ground Pass,23.021729,,,Achraf Hakimi Mouh,5245.0,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,20,Morocco,788,['49eeee45-58c8-44d3-88f6-8386d7bc2029'],48,,,,,,,,,,,,,,,Morocco,788,00:09:48.320,Pass,
,,,,,,,,,,1.0,,,,,,,,,,,,,08081f2e-18ad-4b9a-9148-5fcaa361c8aa,322,,,"[68.0, 3.0]",7577,9,,1.5707964,,,Left Foot,,,"[68.0, 9.0]",Ground Pass,6.0,,,Amine Harit,5243.0,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Left Back,20,Morocco,788,['4b79900c-b199-4a87-9f37-af4e7a291be9'],52,,,,,,,,,,,,,,,Morocco,788,00:09:52.693,Pass,
,,,,,,,,,,0.6,,,,,,,,,,,,,a9c6292a-5e9e-400d-908b-8daf25e765ce,325,,,"[66.0, 9.0]",7577,9,,-2.7610862,,,Right Foot,,,"[61.0, 7.0]",Ground Pass,5.3851647,,,Karim El Ahmadi Al Aroos,5236.0,,,,,,1,Regular Play,Amine Harit,5243.0,Left Wing,20,Morocco,788,['ef78e931-a0f0-463b-8a05-d0f847cab81c'],54,,,,,,,,,,,,,,,Morocco,788,00:09:54.013,Pass,
,,,,,,,,,,2.32,,,,,,,,,,,,,e9285f7b-0f9f-4562-90b1-49565307ca7c,328,,,"[58.0, 14.0]",7577,9,,1.4501727,,,Right Foot,,,"[62.0, 47.0]",Ground Pass,33.24154,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,1,Regular Play,Karim El Ahmadi Al Aroos,5236.0,Right Center Midfield,20,Morocco,788,['6e842e05-83d5-440c-8906-2dda065b8e14'],55,,,,,,,,,,,,,,,Morocco,788,00:09:55.880,Pass,
,,,,,,,,,,1.0,,,,,,,,,,,,,5b6ababf-0c01-49f0-a63a-8faf51c5ef22,334,,,"[53.0, 42.0]",7577,9,,0.16514868,,,Left Foot,,,"[59.0, 43.0]",Ground Pass,6.0827627,,,Hakim Ziyech,5237.0,,,,,Recovery,1,Regular Play,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,20,Morocco,788,"['478c930c-a349-46be-9f94-b7fe40a0808e', 'f6c7e783-da3b-4391-b0ba-bfc4ff5c4b25']",59,,,,,,,,,,,,,,,Morocco,788,00:09:59.920,Pass,True
,,,,,,,,,,4.133,,,,,,,,,,,,,57eddbe0-cf02-45fe-a5a1-bf1eb13e27f5,337,,,"[60.0, 44.0]",7577,10,,0.39345065,,,Left Foot,,,"[113.0, 66.0]",High Pass,57.384666,,Unknown,,,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Wing,20,Morocco,788,,2,,,,,,,,,,,,,,,Morocco,788,00:10:02.200,Pass,
,,,,,,,,,,3.64,,,,,,,,,,,,,7029d87f-b92d-44a1-a5d7-b32a0d062258,340,,,"[17.0, 19.0]",7577,10,,0.027770637,,,Right Foot,,,"[89.0, 21.0]",High Pass,72.02777,,Incomplete,Sardar Azmoun,5224.0,,,,,Free Kick,1,From Free Kick,Alireza Safar Beiranvand,5227.0,Goalkeeper,21,Iran,797,"['8971bdc2-d2be-46f2-83d8-e8994f114a90', 'bc4164db-fbd4-4ec8-a8dc-6cdbfa494a3a']",51,,,,,,,,,,,,,,,Iran,797,00:10:51.160,Pass,
,,,,,,,,,,1.853,,,,,,,,,,,,,bc4164db-fbd4-4ec8-a8dc-6cdbfa494a3a,342,,,"[32.0, 60.0]",7577,10,,2.1112158,,,Head,,,"[20.0, 80.0]",High Pass,23.323807,,Out,,,,,,,Recovery,1,From Free Kick,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,21,Iran,797,['7029d87f-b92d-44a1-a5d7-b32a0d062258'],54,,,,,,,,,,,,,,,Morocco,788,00:10:54.800,Pass,
,,,,,,,,,,1.24,,,,,,,,,,,,,bafad29d-77a1-4310-8fb3-21ba97e28511,343,,,"[101.0, 1.0]",7577,11,,0.93804747,,,,,,"[112.0, 16.0]",Low Pass,18.601076,,,Masoud Shojaei Soleimani,5238.0,,,,,Throw-in,1,From Throw In,Ehsan Hajsafi,5230.0,Left Back,22,Iran,797,['c342f8da-48db-4d22-b8fa-ae746b5f06c2'],28,,,,,,,,,,,,,,,Iran,797,00:11:28.933,Pass,
