ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.04,,,,,,,,,,,7509f5d0-be73-49ae-b77a-b286fc2d7902,150,,"[72.0, 23.0]",7567,2,,-1.4141945,,,Left Foot,,,,"[75.0, 4.0]",,Ground Pass,19.235384,,,Jonas Hector,6040.0,,,,1,From Free Kick,Marco Reus,5559.0,Left Wing,7,Germany,770,"['d543335b-2766-4e14-8153-cc54c23fdf90', 'f4e8f1bf-b19a-4d16-a35a-5eaa41ab9c41']",55,,,,,,,,,,,,,,,,,,Germany,770,00:02:55.960,Pass,True
,,,,,,,,,,,,0.799,,,,,,,,,,,a417d070-cae9-4103-8a1d-8e16b2ca1ae9,154,,"[75.0, 4.0]",7567,2,,2.4980915,,,Left Foot,,,,"[67.0, 10.0]",,Ground Pass,10.0,,,Toni Kroos,5574.0,,,,1,From Free Kick,Jonas Hector,6040.0,Left Back,7,Germany,770,"['6f7c479c-ec9e-41ce-88a0-640a528c0e24', '79d3fd6d-fdfe-4872-b049-a9acef8e4a51']",58,,,,,,,,,,,,,,,,,,Germany,770,00:02:58.200,Pass,True
,,,,,,,,,,,,0.763,,,,,,,,,,,a4e4e964-6075-4e6f-a6d9-7f19c75b51e8,158,,"[67.0, 10.0]",7567,2,,1.152572,,,Left Foot,,,,"[71.0, 19.0]",,Ground Pass,9.848858,,,Mesut Özil,3496.0,,,,1,From Free Kick,Toni Kroos,5574.0,Left Center Midfield,7,Germany,770,"['114e2510-38bd-412d-92a7-72fb4870152c', '924345c8-4dbe-4699-9120-88c0e9335074']",59,,,,,,,,,,,,,,,,,,Germany,770,00:02:59.477,Pass,True
,,,,,,,,,,,,0.803,,,,,,,,,,,be75a05a-fb29-4105-b247-886d67e3a364,169,,"[60.0, 25.0]",7567,3,,1.8692952,,,Left Foot,,,,"[56.0, 38.0]",,Ground Pass,13.601471,,,Sami Khedira,5566.0,,,,1,From Free Kick,Mesut Özil,3496.0,Center Attacking Midfield,7,Germany,770,['482b7ed1-2e11-4c52-947e-30d8ce1020cd'],3,,,,,,,,,,,,,,,,,,Germany,770,00:03:03.517,Pass,
,,,,,,,,,,,,1.16,,,,,,,,,,,3cbbc8a7-8d2a-4333-8404-ce287b381f9e,172,,"[56.0, 43.0]",7567,3,,1.6207547,,,Right Foot,,,,"[55.0, 63.0]",,Ground Pass,20.024984,,,Niklas Süle,6322.0,,,,1,From Free Kick,Sami Khedira,5566.0,Right Center Midfield,7,Germany,770,['01fd529b-9d7b-49c6-957b-3c2018641e3e'],5,,,,,,,,,,,,,,,,,,Germany,770,00:03:05.840,Pass,
,,,,,,,,,,,,1.08,,,,,,,,,,,9455c765-7d07-438d-96af-4e80df353be9,176,,"[57.0, 65.0]",7567,3,,0.8329813,,,Left Foot,,,,"[67.0, 76.0]",,Ground Pass,14.866069,,,Joshua Kimmich,5579.0,,,,1,From Free Kick,Niklas Süle,6322.0,Right Center Back,7,Germany,770,"['07466962-7a4d-47d5-83ed-50e6585c42ca', 'cb7a0313-bae8-4577-b5f5-0d7d70e442a4']",7,,,,,,,,,,,,,,,,,,Germany,770,00:03:07.960,Pass,True
,,,,,,,,,,,,0.72,,,,,,,,,,,1b15da37-8de1-4dc8-9072-ad5a9f944216,180,,"[67.0, 75.0]",7567,3,,-1.5707964,,,Right Foot,,,,"[67.0, 57.0]",,Ground Pass,18.0,,,Mesut Özil,3496.0,,,,1,From Free Kick,Joshua Kimmich,5579.0,Right Back,7,Germany,770,"['43d31d9d-6f2a-4723-a24e-f56d7a6efbcc', '68923e83-4fd3-4731-b7b7-390d73759795']",10,,,,,,,,,,,,,,,,,,Germany,770,00:03:10.160,Pass,True
,,,,,,,,,,,,1.0,,,,,,,,,,,952c3540-0d69-4db8-ad26-e8770d3a500d,188,,"[67.0, 45.0]",7567,3,,-2.2730532,,,Left Foot,,,,"[56.0, 32.0]",,Ground Pass,17.029387,,,Toni Kroos,5574.0,,,,1,From Free Kick,Mesut Özil,3496.0,Center Attacking Midfield,7,Germany,770,['d282a11c-e1fd-4820-97ab-b3f2de9cf54a'],15,,,,,,,,,,,,,,,,,,Germany,770,00:03:15.080,Pass,
,,,,,,,,,,,,1.159,,,,,,,,,,,6c3883c3-1bde-42cb-a199-d63249b55280,192,,"[57.0, 34.0]",7567,3,,0.9272952,,,Right Foot,,,,"[66.0, 46.0]",,Ground Pass,15.0,,,Sami Khedira,5566.0,,,,1,From Free Kick,Toni Kroos,5574.0,Left Center Midfield,7,Germany,770,"['1d83a370-3793-4288-84e5-21b1bf90cfd8', '67e61c05-7796-48cd-9512-fac6ec78b6c6']",17,,,,,,,,,,,,,,,,,,Germany,770,00:03:17.600,Pass,True
,,,,,,,,,,,,1.173,,,,,,,,,,,d2d927fc-43c4-4836-9da6-4b7c1ef4acb0,195,,"[63.0, 49.0]",7567,3,,2.0344439,,,Right Foot,,,,"[57.0, 61.0]",,Ground Pass,13.416408,,,Niklas Süle,6322.0,,,,1,From Free Kick,Sami Khedira,5566.0,Right Center Midfield,7,Germany,770,['c1838378-2f3d-4b2b-a78d-060ce59ad130'],21,,,,,,,,,,,,,,,,,,Germany,770,00:03:21.827,Pass,
,,,,,,,,,,,,1.28,,,,,,,,,,,59109b1e-3156-4862-a15f-0da18f315705,201,,"[65.0, 32.0]",7567,3,,-1.5707964,,,Right Foot,,,,"[65.0, 15.0]",,Ground Pass,17.0,,,Toni Kroos,5574.0,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Back,8,Germany,770,"['7f76a2ae-836c-46fb-8adf-9541245ccdd5', '8bafa76b-79cb-489e-80e4-082c57c44764']",38,,,,,,,,,,,,,,,,,,Germany,770,00:03:38.320,Pass,True
,,,,,,,,,,,,1.279,,,,,,,,,,,d3099bee-3a9a-45ae-bc39-d4093289c535,204,,"[65.0, 19.0]",7567,3,,1.5707964,,,Right Foot,,,,"[65.0, 44.0]",,Ground Pass,25.0,,,Sami Khedira,5566.0,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,8,Germany,770,['f6aa1d9f-e922-4153-99e4-c373b3a403cc'],41,,,,,,,,,,,,,,,,,,Germany,770,00:03:41.440,Pass,
,,,,,,,,,,,,1.318,,,,,,,,,,,6991dca7-6fbe-4a08-b942-6009f5619819,207,,"[66.0, 48.0]",7567,3,,1.4909663,,,Right Foot,,,,"[68.0, 73.0]",,Ground Pass,25.079872,,,Niklas Süle,6322.0,,,,1,Regular Play,Sami Khedira,5566.0,Right Center Midfield,8,Germany,770,['02fc067c-0133-42c6-a2e2-e0a8815947e8'],44,,,,,,,,,,,,,,,,,,Germany,770,00:03:44.202,Pass,
,,,,,,,,,,,,1.199,,,,,,,,,,,8f635d21-386d-45ba-96fa-ed931ef6341f,211,,"[70.0, 74.0]",7567,3,,-1.9100889,,,Right Foot,,,,"[64.0, 57.0]",,Ground Pass,18.027756,,,Sami Khedira,5566.0,,,,1,Regular Play,Niklas Süle,6322.0,Right Center Back,8,Germany,770,"['5f09f55f-ca0f-4420-8abc-b7dd605981eb', 'a226d46c-46a4-40f0-b875-d95b39bf16d0']",46,,,,,,,,,,,,,,,,,,Germany,770,00:03:46.280,Pass,True
,,,,,,,,,,,,1.08,,,,,,,,,,,798b40ad-9820-4ecc-9ff8-69706ad5c120,214,,"[65.0, 57.0]",7567,3,,-1.9513026,,,Right Foot,,,,"[57.0, 37.0]",,Ground Pass,21.540659,,,Mats Hummels,5572.0,,,,1,Regular Play,Sami Khedira,5566.0,Right Center Midfield,8,Germany,770,['38fd03b8-bd65-4426-a558-bab36574cfbf'],48,,,,,,,,,,,,,,,,,,Germany,770,00:03:48.879,Pass,
,,,,,,,,,,,,0.959,,,,,,,,,,,7ea88695-281c-4e0c-9b27-cd0d11eee24e,217,,"[58.0, 37.0]",7567,3,,1.217806,,,Left Foot,,,,"[65.0, 56.0]",,Ground Pass,20.248457,,,Sami Khedira,5566.0,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,8,Germany,770,['d388ccb3-08fe-415b-be43-6bc658f902b3'],51,,,,,,,,,,,,,,,,,,Germany,770,00:03:51.120,Pass,
,,,,,,,,,,,,0.919,,,,,,,,,,,1d212f4f-17fb-4656-8d14-e69c981c50d0,220,,"[65.0, 56.0]",7567,3,,1.4711276,,,Right Foot,,,,"[67.0, 76.0]",,Ground Pass,20.09975,,,Niklas Süle,6322.0,,,,1,Regular Play,Sami Khedira,5566.0,Right Center Midfield,8,Germany,770,['5537ff78-5c6c-4589-af13-6fe062ff3b23'],53,,,,,,,,,,,,,,,,,,Germany,770,00:03:53.440,Pass,
,,,,,,,,,,,,0.72,,,,,,,,,,,68d32afe-749c-4917-b850-2cccb885cc69,223,,"[69.0, 76.0]",7567,3,,0.21866895,,,Right Foot,,,,"[78.0, 78.0]",,Ground Pass,9.219544,,,Joshua Kimmich,5579.0,,,,1,Regular Play,Niklas Süle,6322.0,Right Center Back,8,Germany,770,['9380b151-e45b-4ca4-b2c3-2a7f3002df87'],55,,,,,,,,,,,,,,,,,,Germany,770,00:03:55.440,Pass,
,,,,,,,,,,,,0.16,,,,,,,,,,,355afed7-8375-4dd1-849e-5e8c0864c024,233,,"[53.0, 9.0]",7567,3,,1.2490457,,,Right Foot,,,,"[54.0, 12.0]",,Ground Pass,3.1622777,,Incomplete,,,,,,1,Regular Play,Chul Hong,5986.0,Left Back,8,Germany,770,"['4c045045-23ab-4c39-897e-9dda88b49ce3', 'cdc6af98-a76d-466d-9410-29e0c3d2b2a1']",59,,,,,,,,,,,,,,,,,,South Korea,791,00:03:59.147,Pass,True
,,,,,,,,,,,,1.227,,,,,,,,,,,65e925cc-eff7-43db-ad09-63feb76d4c2e,235,,"[72.0, 1.0]",7567,4,,0.4825133,,,,,,,"[93.0, 12.0]",,High Pass,23.70654,,Incomplete,Seon-Min Moon,5989.0,,,Throw-in,1,From Throw In,Chul Hong,5986.0,Left Back,9,South Korea,791,"['6e36b66f-ae1c-47c5-8550-79596ebeae45', 'dc17f60b-d294-4c3a-bdcd-355ed91d151e']",24,,,,,,,,,,,,,,,,,,South Korea,791,00:04:24.960,Pass,
,,,,,,,,,,,,1.373,,,,,,,,,,,6e36b66f-ae1c-47c5-8550-79596ebeae45,238,,"[28.0, 67.0]",7567,4,True,0.49642277,,,,,,,"[52.0, 80.0]",,High Pass,27.294687,,Out,,,,,Recovery,1,From Throw In,Niklas Süle,6322.0,Right Center Back,9,South Korea,791,"['65e925cc-eff7-43db-ad09-63feb76d4c2e', 'b1f7c7e4-460a-4f60-8962-9b62e9ed43d8']",26,,,,,,,,,,,,,,,,,,Germany,770,00:04:26.187,Pass,True
,,,,,,,,,,,,1.373,,,,,,,,,,,5c230616-321e-4019-a121-1421f1624ded,239,,"[80.0, 1.0]",7567,4,,0.9600704,,,,,,,"[87.0, 11.0]",,High Pass,12.206555,,,Ja-Cheol Koo,5627.0,,,Throw-in,1,From Throw In,Chul Hong,5986.0,Left Back,10,South Korea,791,['6ca49106-8a67-4639-ae0f-7e30a7142fe1'],37,,,,,,,,,,,,,,,,,,South Korea,791,00:04:37.347,Pass,
,,,,,,,,,,,,2.32,,,,,,,,,,,c5a4751d-041b-40ce-af95-06e106ed3fac,248,,"[86.0, 25.0]",7567,4,,-0.124354996,,,Left Foot,,,,"[110.0, 22.0]",,Ground Pass,24.186773,,Incomplete,Marco Reus,5559.0,,,,1,Regular Play,Timo Werner,5557.0,Center Forward,11,Germany,770,"['b4420a4e-4e76-4e7a-bb91-66df1c8429f7', 'b9099565-382b-44e2-b1de-c0e903170fb8', 'ce4a7d44-6c79-46ba-ac60-bae10f2bc9d6']",47,,,,,,,,,,,,,,,,,,Germany,770,00:04:47.227,Pass,True
,,,,,,,,,,,,0.76,,,,,,,,,,,ec10a8bb-788d-4f09-b9fe-e729578042cd,251,,"[107.0, 1.0]",7567,5,,0.7853982,,,,,,,"[113.0, 7.0]",,Low Pass,8.485281,,,Marco Reus,5559.0,,,Throw-in,1,From Throw In,Jonas Hector,6040.0,Left Back,12,Germany,770,['41d465cd-eb4a-4308-991c-30fd0a465e0b'],0,,,,,,,,,,,,,,,,,,Germany,770,00:05:00.920,Pass,
,,,,,,,,,,,,0.88,,,,,,,,,,,4d55ef06-3a72-40e1-801c-533897a55074,253,,"[113.0, 7.0]",7567,5,,-2.782822,,,Right Foot,,,,"[105.0, 4.0]",,Ground Pass,8.5440035,,,Jonas Hector,6040.0,,,,1,From Throw In,Marco Reus,5559.0,Left Wing,12,Germany,770,['507349cf-f79e-4330-8ad9-fe9a62a89e5e'],1,,,,,,,,,,,,,,,,,,Germany,770,00:05:01.680,Pass,
,,,,,,,,,,,,1.133,,,,,,,,,,,1d8b7e5c-943f-4106-a593-980aa8bebaa3,257,,"[102.0, 10.0]",7567,5,,3.0648208,,,Left Foot,,,,"[89.0, 11.0]",,Ground Pass,13.038404,,,Toni Kroos,5574.0,,,,1,From Throw In,Jonas Hector,6040.0,Left Back,12,Germany,770,['0e726f5a-cc08-4869-bd5f-73c7be8546c7'],5,,,,,,,,,,,,,,,,,,Germany,770,00:05:05.827,Pass,
,,,,,,,,,,,,2.359,,,,,,,,,,,06310c8f-d279-41ca-8585-ee8f01d4b114,261,,"[83.0, 12.0]",7567,5,,1.8993495,,,Right Foot,,,,"[68.0, 56.0]",,Ground Pass,46.486557,,,Niklas Süle,6322.0,,True,,1,From Throw In,Toni Kroos,5574.0,Left Center Midfield,12,Germany,770,"['39d7327d-086e-441f-b0d8-0fb403d79465', '94451b83-2667-4943-a764-ff2a90234d96']",9,,,,,,,,,,,,,,,,,,Germany,770,00:05:09.080,Pass,True
,,,,,,,,,,,,2.479,,,,,,,,,,,d2de5b3f-ae64-4488-b62d-2a426ae1f9af,264,,"[82.0, 56.0]",7567,5,,-0.816638,2906a4ef-3073-43d0-95b2-d64055b44bd6,,Right Foot,,,,"[113.0, 23.0]",,High Pass,45.276924,,,Marco Reus,5559.0,True,,,1,From Throw In,Niklas Süle,6322.0,Right Center Back,12,Germany,770,['4ad3f018-163e-44d1-bfca-1564e1f663d8'],14,,,,,,,,,,,,,,,,,,Germany,770,00:05:14.320,Pass,
,,,,,,,,,,,,1.64,,,,,,,,,,,89862f0a-768d-4ba2-bcbf-bf566c06957f,270,,"[6.0, 44.0]",7567,5,,0.5123895,,,Left Foot,,,,"[22.0, 53.0]",,Ground Pass,18.35756,,,Young-Sun Yun,6323.0,,,Goal Kick,1,From Goal Kick,Hyeon-Woo Jo,5619.0,Goalkeeper,13,South Korea,791,['350893b4-02a1-4af4-a1a8-c2253a92a2de'],38,,,,,,,,,,,,,,,,,,South Korea,791,00:05:38.640,Pass,
,,,,,,,,,,,,1.56,,,,,,,,,,,9ff98820-db2d-4cb7-862c-bada17894642,272,,"[21.0, 53.0]",7567,5,,-2.6779451,,,Right Foot,,,,"[5.0, 45.0]",,Ground Pass,17.888544,,,Hyeon-Woo Jo,5619.0,,,,1,From Goal Kick,Young-Sun Yun,6323.0,Right Center Back,13,South Korea,791,['c29aeb63-0190-44b5-8df0-d62bb5f991e0'],40,,,,,,,,,,,,,,,,,,South Korea,791,00:05:40.280,Pass,
,,,,,,,,,,,,2.693,,,,,,,,,,,c3e3d2d7-3075-4135-ab67-4cb550ce44b9,276,,"[5.0, 46.0]",7567,5,,0.669043,,,Right Foot,,,,"[48.0, 80.0]",,High Pass,54.81788,,Out,Yong Lee,5608.0,,,,1,From Goal Kick,Hyeon-Woo Jo,5619.0,Goalkeeper,13,South Korea,791,"['101643e2-2e69-4ac3-b6a4-97d348c317fa', 'ead62a72-a304-46a7-bd59-1148a0fda7a1']",43,,,,,,,,,,,,,,,,,,South Korea,791,00:05:43.227,Pass,True
,,,,,,,,,,,,0.907,,,,,,,,,,,2e88d208-c7fa-4ee7-b869-2ca1200086a6,280,,"[65.0, 7.0]",7567,5,,-2.6779451,,,Left Foot,,,,"[61.0, 5.0]",,Ground Pass,4.472136,,Incomplete,Jonas Hector,6040.0,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,14,Germany,770,"['2b6a26fd-d48c-45b5-b269-40a5df38c9d3', '5537b34d-52d9-46df-8be9-65b4963a891e', 'c08c43e2-f06b-4a1f-9c37-b6286d8c3b37']",58,,,,,,,,,,,,,,,,,,Germany,770,00:05:58.480,Pass,True
,,,,,,,,,,,,1.373,,,,,,,,,,,c08c43e2-f06b-4a1f-9c37-b6286d8c3b37,282,,"[60.0, 76.0]",7567,5,,-0.6287963,,,Right Foot,,,,"[71.0, 68.0]",,Ground Pass,13.601471,,,Heung-Min Son,3083.0,,,Interception,1,Regular Play,Hyun-Soo Jang,5606.0,Right Center Midfield,15,South Korea,791,"['2e88d208-c7fa-4ee7-b869-2ca1200086a6', '5ad573c9-117b-469b-86eb-c9b9e18a3d82']",59,,,,,,,,,,,,,,,,,,South Korea,791,00:05:59.387,Pass,
,,,,,,,,,,,,1.773,,,,,,,,,,,2af6bef9-14c3-484d-aef3-267e3ce1a317,291,,"[93.0, 47.0]",7567,6,,1.2120256,,,Right Foot,,,,"[99.0, 63.0]",,Ground Pass,17.088007,,,Jae-Sung Lee,5623.0,,,,1,Regular Play,Ja-Cheol Koo,5627.0,Left Center Forward,15,South Korea,791,"['4e8bc312-a2eb-4db0-a29b-7c20c1992feb', 'e8773d8e-db6b-41e8-a098-4dff7fa9b76f']",6,,,,,,,,,,,,,,,,,,South Korea,791,00:06:06.467,Pass,True
,,,,,,,,,,,,1.213,,,,,,,,,,,afaf19f1-a04f-47c8-880a-629f1bb803fb,300,,"[7.0, 3.0]",7567,6,,0.071307465,,,Right Foot,,,,"[21.0, 4.0]",,Ground Pass,14.035668,,,Mesut Özil,3496.0,,,,1,From Counter,Sami Khedira,5566.0,Right Center Midfield,16,Germany,770,"['0305c037-5b33-450b-ab2a-a227389e053b', 'cf9acc54-9842-4f6f-b349-14013819350b']",21,,,,,,,,,,,,,,,,,,Germany,770,00:06:21.067,Pass,True
,,,,,,,,,,,,1.32,,,,,,,,,,,8823efc0-ef1f-4002-b3fd-fbbf588e24ad,303,,"[21.0, 4.0]",7567,6,,0.11710875,,,Left Foot,,,,"[38.0, 6.0]",,Ground Pass,17.117243,,Unknown,Timo Werner,5557.0,,,,1,From Counter,Mesut Özil,3496.0,Center Attacking Midfield,16,Germany,770,"['2e6d18e6-9298-4f96-ba4b-9a663d0c3794', 'a5ccaf33-4b78-40b6-ad36-18572dcf2378']",22,,,,,,,,,,,,,,,,,,Germany,770,00:06:22.280,Pass,True
,,,,,,,,,,,,0.679,,,,,,,,,,,b074d5b8-0653-416a-98b7-f1602e52fb9b,308,,"[42.0, 19.0]",7567,6,,0.348771,,,Right Foot,,,,"[53.0, 23.0]",,Ground Pass,11.7046995,,,Mesut Özil,3496.0,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,17,Germany,770,['5a0a107d-99c3-4f5a-9189-421fee12458d'],38,,,,,,,,,,,,,,,,,,Germany,770,00:06:38.360,Pass,
,,,,,,,,,,,,0.799,,,,,,,,,,,1d7f63e5-774c-443f-bf35-d4b383365a8e,311,,"[50.0, 23.0]",7567,6,,2.1224513,,,Right Foot,,,,"[42.0, 36.0]",,Ground Pass,15.264338,,,Sami Khedira,5566.0,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,17,Germany,770,['ad09ef51-1014-403f-b62f-b6773da566ba'],40,,,,,,,,,,,,,,,,,,Germany,770,00:06:40.000,Pass,
,,,,,,,,,,,,1.039,,,,,,,,,,,badb11bd-e06e-4bfb-9aff-d3508c565277,314,,"[40.0, 37.0]",7567,6,,1.2490457,,,Right Foot,,,,"[49.0, 64.0]",,Ground Pass,28.460499,,,Niklas Süle,6322.0,,,,1,Regular Play,Sami Khedira,5566.0,Right Center Midfield,17,Germany,770,['b0c5e64e-154c-497f-96cf-d7fb31fd3ede'],42,,,,,,,,,,,,,,,,,,Germany,770,00:06:42.000,Pass,
,,,,,,,,,,,,1.08,,,,,,,,,,,1d829d84-98f0-490d-90a6-8e25958b2a43,318,,"[46.0, 64.0]",7567,6,,-2.0344439,,,Left Foot,,,,"[36.0, 44.0]",,Ground Pass,22.36068,,,Mats Hummels,5572.0,,,,1,Regular Play,Niklas Süle,6322.0,Right Center Back,17,Germany,770,"['19ec0b46-1978-43b3-8bcb-3de5ddf472ed', '5ca8c20f-732e-432c-86e9-f3780f447cfa']",45,,,,,,,,,,,,,,,,,,Germany,770,00:06:45.120,Pass,True
,,,,,,,,,,,,0.919,,,,,,,,,,,8ab7fc42-55f1-4dad-96e9-6917997b5bf3,322,,"[39.0, 44.0]",7567,6,,-0.039978687,,,Right Foot,,,,"[64.0, 43.0]",,Ground Pass,25.019993,,,Mesut Özil,3496.0,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,17,Germany,770,"['befc4fc9-dca3-434a-befa-97491b03bc67', 'c79e887c-2c3b-4c73-8aeb-7c83b7b522f3']",48,,,,,,,,,,,,,,,,,,Germany,770,00:06:48.320,Pass,True
,,,,,,,,,,,,4.333,,,,,,,,,,,32ac2127-66e2-4335-826d-987a4ad26fc6,329,,"[65.0, 37.0]",7567,6,,-0.26299474,,,Left Foot,,,,"[117.0, 23.0]",,Ground Pass,53.851646,,Incomplete,Jonas Hector,6040.0,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,17,Germany,770,"['6d624671-5008-4185-9732-7047aff71cfd', 'f4cf183f-64fc-4eb3-9348-0cca7694e281']",51,,,,,,,,,,,,,,,,,,Germany,770,00:06:51.107,Pass,
,,,,,,,,,,,,1.813,,,,,,,,,,,13bddd07-06f9-49f4-a3b5-67334b00f537,333,,"[10.0, 50.0]",7567,7,,1.1341692,,,Left Foot,,,,"[17.0, 65.0]",,Ground Pass,16.552946,,,Young-Sun Yun,6323.0,,,,1,Regular Play,Hyeon-Woo Jo,5619.0,Goalkeeper,18,South Korea,791,['03076cec-0bc5-4eff-b3f8-508a13aa6da2'],3,,,,,,,,,,,,,,,,,,South Korea,791,00:07:03.107,Pass,
,,,,,,,,,,,,2.253,,,,,,,,,,,e2b63964-776e-45ca-9473-14359ef4f11e,336,,"[22.0, 51.0]",7567,7,,-1.6278771,,,Right Foot,,,,"[20.0, 16.0]",,Ground Pass,35.057095,,,Young-Gwon Kim,5604.0,,,,1,Regular Play,Young-Sun Yun,6323.0,Right Center Back,18,South Korea,791,['4dfc3e64-ea24-46f1-9455-d86dee50c975'],9,,,,,,,,,,,,,,,,,,South Korea,791,00:07:09.547,Pass,
,,,,,,,,,,,,1.28,,,,,,,,,,,1ff06684-3ce1-4d98-bc6d-0a27422eed84,339,,"[26.0, 15.0]",7567,7,,0.5585993,,,Left Foot,,,,"[34.0, 20.0]",,Ground Pass,9.433981,,,Hyun-Soo Jang,5606.0,,,,1,Regular Play,Young-Gwon Kim,5604.0,Left Center Back,18,South Korea,791,['41b4298e-59d4-41db-ba2f-212cf6e182f1'],13,,,,,,,,,,,,,,,,,,South Korea,791,00:07:13.427,Pass,
,,,,,,,,,,,,1.373,,,,,,,,,,,fc58ab05-83b4-49bb-8b16-4d8408406c8e,341,,"[35.0, 21.0]",7567,7,,-1.6332152,,,Right Foot,,,,"[34.0, 5.0]",,Ground Pass,16.03122,,,Young-Gwon Kim,5604.0,,,,1,Regular Play,Hyun-Soo Jang,5606.0,Right Center Midfield,18,South Korea,791,['f25c78d7-03cf-4832-a0ff-102c43aafeab'],14,,,,,,,,,,,,,,,,,,South Korea,791,00:07:14.707,Pass,
,,,,,,,,,,,,2.813,,,,,,,,,,,c4624b07-c101-4e42-81d4-24f2cb075df4,344,,"[35.0, 6.0]",7567,7,,2.3864882,,,Left Foot,,,,"[18.0, 22.0]",,Ground Pass,23.345236,,,Hyun-Soo Jang,5606.0,,,,1,Regular Play,Young-Gwon Kim,5604.0,Left Center Back,18,South Korea,791,['089b72f6-1ae5-409b-be5b-dc458f1394bf'],17,,,,,,,,,,,,,,,,,,South Korea,791,00:07:17.147,Pass,
,,,,,,,,,,,,1.853,,,,,,,,,,,fe2083ab-977b-4be5-bccf-b22dbd184848,348,,"[22.0, 25.0]",7567,7,,-0.8902751,,,Right Foot,,,,"[39.0, 4.0]",,Ground Pass,27.018513,,,Young-Gwon Kim,5604.0,,,,1,Regular Play,Hyun-Soo Jang,5606.0,Right Center Midfield,18,South Korea,791,"['50046fff-22f9-40fe-a641-e00ea4a43e57', 'f04cf887-5de1-4365-b7ce-c6b5f6e961e1']",21,,,,,,,,,,,,,,,,,,South Korea,791,00:07:21.027,Pass,True
,,,,,,,,,,,,4.453,,,,,,,,,,,6e8991c4-65e7-4c07-a0fc-ad614169f66d,352,,"[42.0, 5.0]",7567,7,,0.012819811,,,Left Foot,,,,"[120.0, 6.0]",,High Pass,78.00641,,Out,,,,,,1,Regular Play,Young-Gwon Kim,5604.0,Left Center Back,18,South Korea,791,['6c4ae44f-4602-406c-9f4c-bfa29b6516d5'],24,,,,,,,,,,,,,,,,,,South Korea,791,00:07:24.107,Pass,True
,,,,,,,,,,,,0.72,,,,,,,,,,,9ee23fa9-5d63-4d1c-b480-b14d033d31fd,354,,"[21.0, 32.0]",7567,7,,0.32175055,,,Right Foot,,,,"[36.0, 37.0]",,Ground Pass,15.811388,,,Toni Kroos,5574.0,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,19,Germany,770,['75b9f27d-7c34-4fb1-84c6-a9fe61dc9eae'],34,,,,,,,,,,,,,,,,,,Germany,770,00:07:34.880,Pass,
,,,,,,,,,,,,1.0,,,,,,,,,,,bf713058-d581-401c-858a-99431178edbb,356,,"[36.0, 37.0]",7567,7,,-2.896614,,,Left Foot,,,,"[24.0, 34.0]",,Ground Pass,12.369317,,,Mats Hummels,5572.0,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,19,Germany,770,['a18dee56-bd88-4159-ab3b-4b3031dad4ae'],35,,,,,,,,,,,,,,,,,,Germany,770,00:07:35.600,Pass,
,,,,,,,,,,,,0.96,,,,,,,,,,,82f86586-1198-4579-b46e-da04a9ed5984,359,,"[33.0, 36.0]",7567,7,,-1.0516502,,,Right Foot,,,,"[41.0, 22.0]",,Ground Pass,16.124516,,,Toni Kroos,5574.0,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,19,Germany,770,['38d3da2d-1fdd-4cde-8abf-87cde1024adb'],39,,,,,,,,,,,,,,,,,,Germany,770,00:07:39.400,Pass,
