ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,1.093,,,,,,,,,,,,f8fa07ee-22d2-41b5-8543-05cef524c624,139,,"[26.0, 14.0]",7569,1,,,0.5880026,,,Right Foot,,,"[35.0, 20.0]",,Low Pass,10.816654,,,Aníbal Cesis Godoy,5646.0,,,,,,1,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,6,Panama,798,"['5da0aee2-272b-488d-b0ca-4738b6740999', '86f4fefc-dde5-4f54-be7b-6a4cfd70b8b8', 'ea48334c-f22a-42e0-9254-733cacb3426e']",59,,,,,,,,,,,,,,,,,,Panama,798,00:01:59.667,Pass,True
,,,,,,,,,,,1.693,,,,,,,,,,,,6267d3b6-c413-46b5-9a3f-451331f77552,143,,"[76.0, 17.0]",7569,2,,,2.0344439,,,Left Foot,,,"[67.0, 35.0]",,Ground Pass,20.12461,,,Gabriel Enrique Gómez Girón,5640.0,,,,,,1,Regular Play,Aníbal Cesis Godoy,5646.0,Right Center Midfield,6,Panama,798,['9a96f50f-8cf9-4de4-aab6-9569aaf821d5'],8,,,,,,,,,,,,,,,,,,Panama,798,00:02:08.667,Pass,
,,,,,,,,,,,2.0,,,,,,,,,,,,cdd1b50d-ddcb-449e-ac6d-240c73302e6b,146,,"[69.0, 41.0]",7569,2,,,1.3521274,,,Right Foot,,,"[75.0, 68.0]",,Ground Pass,27.658634,,,Adolfo Abdiel Machado,6346.0,,,,,,1,Regular Play,Gabriel Enrique Gómez Girón,5640.0,Center Defensive Midfield,6,Panama,798,['0fe85030-ded4-43c9-af28-15c93d8db372'],11,,,,,,,,,,,,,,,,,,Panama,798,00:02:11.667,Pass,
,,,,,,,,,,,1.2,,,,,,,,,,,,f59e1867-e512-498b-80d5-f371b4e8b5a4,149,,"[78.0, 74.0]",7569,2,,,-1.9416876,,,Right Foot,,,"[71.0, 56.0]",,Ground Pass,19.313208,,,Gabriel Enrique Gómez Girón,5640.0,,,,,,1,Regular Play,Adolfo Abdiel Machado,6346.0,Right Back,6,Panama,798,['d8ab420b-6874-48f1-9107-e83f97583a6a'],13,,,,,,,,,,,,,,,,,,Panama,798,00:02:13.707,Pass,
,,,,,,,,,,,1.053,,,,,,,,,,,,95953a17-88c8-4944-8458-8a4cfd86f861,151,,"[71.0, 56.0]",7569,2,,,0.49394137,,,Left Foot,,,"[84.0, 63.0]",,Ground Pass,14.764823,,,José Luis Rodríguez Francis,5628.0,,,,,,1,Regular Play,Gabriel Enrique Gómez Girón,5640.0,Center Defensive Midfield,6,Panama,798,['146cd41d-2a15-49bc-8fef-1ec2442520fc'],14,,,,,,,,,,,,,,,,,,Panama,798,00:02:14.907,Pass,
,,,,,,,,,,,1.213,,,,,,,,,,,,01f78546-652f-42c6-8d7a-1286d3f0e2e1,156,,"[76.0, 69.0]",7569,2,,,2.4149504,,,Right Foot,,,"[67.0, 77.0]",,Ground Pass,12.0415945,,,Adolfo Abdiel Machado,6346.0,,,,,,1,Regular Play,José Luis Rodríguez Francis,5628.0,Right Wing,6,Panama,798,"['37cbe8be-22ec-4919-b619-289c1f278037', 'e6204636-f5c2-4cba-97c4-d4137e23c056']",17,,,,,,,,,,,,,,,,,,Panama,798,00:02:17.707,Pass,True
,,,,,,,,,,,0.893,,,,,,,,,,,,03616119-ccc1-400c-b9a3-cc2c7b83adf3,160,,"[67.0, 77.0]",7569,2,,,0.058755822,,,Right Foot,,,"[84.0, 78.0]",,Ground Pass,17.029387,,,José Luis Rodríguez Francis,5628.0,,,,,,1,Regular Play,Adolfo Abdiel Machado,6346.0,Right Back,6,Panama,798,"['279a5917-b4cc-4059-9fb1-a2e8958ec712', '89fb0ff4-cdd0-4c09-ad88-139ac30a0a2d']",19,,,,,,,,,,,,,,,,,,Panama,798,00:02:19.627,Pass,True
,,,,,,,,,,,0.533,,,,,,,,,,,,3759f8f2-e9db-4195-9320-f9cc7c73a310,164,,"[78.0, 78.0]",7569,2,,,-2.5213432,,,Left Foot,,,"[71.0, 73.0]",,Ground Pass,8.602325,,,Adolfo Abdiel Machado,6346.0,,,,,,1,Regular Play,José Luis Rodríguez Francis,5628.0,Right Wing,6,Panama,798,"['0c1ed8f9-56ce-4db2-9744-b7aac2ce24e0', '177b6472-a58a-4dde-bd43-0a20b87bc7aa']",20,,,,,,,,,,,,,,,,,,Panama,798,00:02:20.747,Pass,True
,,,,,,,,,,,0.813,,,,,,,,,,,,e14181de-759b-46e7-b16f-6a3d23dfacd5,167,,"[77.0, 72.0]",7569,2,,,-2.55359,,,Right Foot,,,"[71.0, 68.0]",,Ground Pass,7.2111025,,,Gabriel Enrique Gómez Girón,5640.0,,,,,,1,Regular Play,Adolfo Abdiel Machado,6346.0,Right Back,6,Panama,798,['f0632ddb-fa4d-4a73-8b80-2680f77787e3'],23,,,,,,,,,,,,,,,,,,Panama,798,00:02:23.107,Pass,
,,,,,,,,,,,0.733,,,,,,,,,,,,ff3f94c9-245d-4743-a071-1093c288210c,171,,"[71.0, 68.0]",7569,2,,,-0.16514868,,,Right Foot,,,"[89.0, 65.0]",,Ground Pass,18.248287,,,Aníbal Cesis Godoy,5646.0,,,,,,1,Regular Play,Gabriel Enrique Gómez Girón,5640.0,Center Defensive Midfield,6,Panama,798,['a86fc278-e0ba-4302-ac2e-244cdffa54db'],23,,,,,,,,,,,,,,,,,,Panama,798,00:02:23.947,Pass,
,,,,,,,,,,,2.52,,,,,,,,,,,,dc8b1b63-95cf-4220-9f70-90057ba137f1,179,,"[84.0, 69.0]",7569,3,,,-0.81480145,,,Left Foot,,,"[117.0, 34.0]",,High Pass,48.104053,,Incomplete,,,,,,,Free Kick,1,From Free Kick,Ricardo Guardia Avila,6138.0,Left Center Midfield,7,Panama,798,['b039f008-38f5-4a9d-a8bc-33d8df34cad8'],14,,,,,,,,,,,,,,,,,,Panama,798,00:03:14.240,Pass,
,,,,,,,,,,,1.279,,,,,,,,,,,,c4da6202-0c17-4a10-a452-ab644cacc601,182,,"[12.0, 40.0]",7569,3,,,-1.8545904,,,Right Foot,,,"[5.0, 16.0]",,Ground Pass,25.0,,,Yassine Meriah,5651.0,,,,,,1,Regular Play,Aymen Mathlouthi,6342.0,Goalkeeper,8,Tunisia,777,['1a8a252d-945d-4017-a4bc-529af5157608'],26,,,,,,,,,,,,,,,,,,Tunisia,777,00:03:26.160,Pass,
,,,,,,,,,,,1.48,,,,,,,,,,,,85063dbf-b858-45e9-baf7-6a5aa5e60e29,185,,"[7.0, 18.0]",7569,3,,,0.66104317,,,Right Foot,,,"[25.0, 32.0]",,Ground Pass,22.803509,,,Ellyes Joris Skhiri,3767.0,,,,,,1,Regular Play,Yassine Meriah,5651.0,Left Center Back,8,Tunisia,777,['3b0be3e1-0efc-4b7c-94d9-69fcfca3dee4'],28,,,,,,,,,,,,,,,,,,Tunisia,777,00:03:28.560,Pass,
,,,,,,,,,,,0.96,,,,,,,,,,,,630a5324-3ec1-4e24-9fa8-773ad3efbcf7,189,,"[25.0, 32.0]",7569,3,,,-2.488746,,,Right Foot,,,"[8.0, 19.0]",,Ground Pass,21.400934,,,Yassine Meriah,5651.0,,,,,,1,Regular Play,Ellyes Joris Skhiri,3767.0,Center Defensive Midfield,8,Tunisia,777,"['aa9ca0e2-2b44-4ba0-a76a-0dc8ecb901d6', 'e022e583-b573-4ba3-a887-9b22eedba8d2']",30,,,,,,,,,,,,,,,,,,Tunisia,777,00:03:30.240,Pass,True
,,,,,,,,,,,1.079,,,,,,,,,,,,36733b15-007f-48c4-89fe-6850f087ac07,193,,"[20.0, 17.0]",7569,3,,,0.49934673,,,Left Foot,,,"[31.0, 23.0]",,Ground Pass,12.529964,,,Ferjani Sassi,5650.0,,,,,,1,Regular Play,Yassine Meriah,5651.0,Left Center Back,8,Tunisia,777,"['304719a5-5610-4b31-bb65-701082306dab', 'a99da7dd-f533-4193-992f-b9ca9ceb862b']",34,,,,,,,,,,,,,,,,,,Tunisia,777,00:03:34.000,Pass,True
,,,,,,,,,,,0.84,,,,,,,,,,,,22218d8a-54ef-4b0b-bfcd-e8bebaa0077f,197,,"[31.0, 23.0]",7569,3,,,2.5829933,,,Right Foot,,,"[23.0, 28.0]",,Ground Pass,9.433981,,,Ellyes Joris Skhiri,3767.0,,,,,,1,Regular Play,Ferjani Sassi,5650.0,Left Center Midfield,8,Tunisia,777,"['17854006-0f99-433a-a95b-999636a7e53c', '8aeb6a72-b6cb-434c-afc0-7edfa31c809c']",35,,,,,,,,,,,,,,,,,,Tunisia,777,00:03:35.080,Pass,True
,,,,,,,,,,,0.8,,,,,,,,,,,,c143be24-6db7-4c68-819d-6cad9b6fbd7d,201,,"[21.0, 24.0]",7569,3,,,-2.2318394,,,Right Foot,,,"[14.0, 15.0]",,Ground Pass,11.401754,,,Yassine Meriah,5651.0,,,,,,1,Regular Play,Ellyes Joris Skhiri,3767.0,Center Defensive Midfield,8,Tunisia,777,"['33965d74-8402-485f-8efc-d16b7895d1f6', 'efc9aafd-1c14-44ef-9044-86783df25f39']",37,,,,,,,,,,,,,,,,,,Tunisia,777,00:03:37.000,Pass,True
,,,,,,,,,,,1.6,,,,,,,,,,,,c100f654-edd4-49e5-af0f-92e5f716f395,205,,"[14.0, 15.0]",7569,3,,,2.0183163,,,Left Foot,,,"[2.0, 40.0]",,Ground Pass,27.730848,,,Aymen Mathlouthi,6342.0,,,,,,1,Regular Play,Yassine Meriah,5651.0,Left Center Back,8,Tunisia,777,"['32e3c431-4e72-404b-9847-8f96b4fb256e', '39af68e4-ea80-4d21-aa04-947a99f0fd21']",37,,,,,,,,,,,,,,,,,,Tunisia,777,00:03:37.920,Pass,True
,,,,,,,,,,,1.28,,,,,,,,,,,,8ee9d988-3cea-46bb-a7d3-1047fe28100e,209,,"[5.0, 37.0]",7569,3,,,-1.2068174,,,Right Foot,,,"[13.0, 16.0]",,Ground Pass,22.472204,,,Yassine Meriah,5651.0,,,,,,1,Regular Play,Aymen Mathlouthi,6342.0,Goalkeeper,8,Tunisia,777,"['0127a67d-8a60-40f6-920f-bb94a5aafaf5', 'fff0ea7a-4ff8-4c43-b0dd-f06c7b2bbc72']",41,,,,,,,,,,,,,,,,,,Tunisia,777,00:03:41.320,Pass,True
,,,,,,,,,,,1.039,,,,,,,,,,,,884b86c2-645d-4977-a4d1-14339b00dfdd,212,,"[22.0, 20.0]",7569,3,,,0.8960554,,,Right Foot,,,"[30.0, 30.0]",,Ground Pass,12.806249,,,Ferjani Sassi,5650.0,,,,,,1,Regular Play,Yassine Meriah,5651.0,Left Center Back,8,Tunisia,777,['7ad43492-960f-440d-b99d-6463dace254b'],46,,,,,,,,,,,,,,,,,,Tunisia,777,00:03:46.560,Pass,
,,,,,,,,,,,1.919,,,,,,,,,,,,43079c63-24f6-40ff-9fad-2f685ea0dfdd,215,,"[32.0, 31.0]",7569,3,,,1.6672701,,,Right Foot,,,"[29.0, 62.0]",,Ground Pass,31.144823,,,Rami Bedoui,6345.0,,,,,,1,Regular Play,Ferjani Sassi,5650.0,Left Center Midfield,8,Tunisia,777,['2930e3c4-ff5e-4bb3-9288-992e285b7dfc'],49,,,,,,,,,,,,,,,,,,Tunisia,777,00:03:49.160,Pass,
,,,,,,,,,,,0.933,,,,,,,,,,,,ef70245c-c330-4635-992f-9224fecc07c6,218,,"[54.0, 66.0]",7569,3,,,-0.5485494,,,Right Foot,,,"[72.0, 55.0]",,Ground Pass,21.095022,,,Wahbi Khazri,3196.0,,,,,,1,Regular Play,Rami Bedoui,6345.0,Right Center Back,8,Tunisia,777,['a0aa675a-3470-49fa-af18-f3c7756a1d0c'],55,,,,,,,,,,,,,,,,,,Tunisia,777,00:03:55.507,Pass,
,,,,,,,,,,,1.08,,,,,,,,,,,,d7fd00df-b26e-4555-a5fc-bd3daf024550,220,,"[72.0, 55.0]",7569,3,,,1.2490457,,,Right Foot,,,"[75.0, 64.0]",,Low Pass,9.486833,,,Ghilane Chalali,6347.0,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Center Forward,8,Tunisia,777,['17eb6d31-5af7-494e-9143-ddc98f58c733'],56,,,,,,,,,,,,,,,,,,Tunisia,777,00:03:56.440,Pass,
,,,,,,,,,,,0.36,,,,,,,,,,,,5222db03-8531-45af-88ed-ba47f8d6ef5a,223,,"[76.0, 78.0]",7569,3,,,0.0,,,Right Foot,,,"[77.0, 78.0]",,Ground Pass,1.0,,,Fakhreddine Ben Youssef,5654.0,,,,,,1,Regular Play,Ghilane Chalali,6347.0,Right Center Midfield,8,Tunisia,777,['09d0d884-5c36-453e-8127-bc18e4d5ca22'],59,,,,,,,,,,,,,,,,,,Tunisia,777,00:03:59.320,Pass,
,,,,,,,,,,,0.4,,,,,,,,,,,,26f7b61a-ab0b-424c-928a-b56d2fed95a3,227,,"[77.0, 78.0]",7569,4,,,-1.4288993,,,Right Foot,,,"[78.0, 71.0]",,Ground Pass,7.071068,,,Wahbi Khazri,3196.0,,,,,,1,Regular Play,Fakhreddine Ben Youssef,5654.0,Right Midfield,8,Tunisia,777,"['29f2e7c6-723e-4f17-9260-fe009b2229f9', '607acd42-2833-460f-bb0d-3b5e3dff4ae9']",0,,,,,,,,,,,,,,,,,,Tunisia,777,00:04:00.400,Pass,True
,,,,,,,,,,,4.72,,,,,,,,,,,,7c84c9f3-1f9a-4184-b344-205bf3a756ae,232,,"[94.0, 72.0]",7569,5,,,-1.2442149,,,Right Foot,True,,"[115.0, 10.0]",,High Pass,65.459915,,Incomplete,Ferjani Sassi,5650.0,,True,,,Free Kick,1,From Free Kick,Wahbi Khazri,3196.0,Center Forward,9,Tunisia,777,"['c8e141dc-413f-4bfe-ac29-58363b85e870', 'ec1a94a3-8103-42a2-8a4f-736df62e07e7']",6,,,,,,,,,,,,,,,,,,Tunisia,777,00:05:06.027,Pass,
,,,,,,,,,,,1.853,,,,,,,,,,,,c8e141dc-413f-4bfe-ac29-58363b85e870,234,,"[6.0, 71.0]",7569,5,,,0.44237423,,,Right Foot,,,"[25.0, 80.0]",,Ground Pass,21.023796,,Out,José Luis Rodríguez Francis,5628.0,,,,,Recovery,1,From Free Kick,Luis Carlos Ovalle Victoria,6344.0,Left Back,9,Tunisia,777,"['7c84c9f3-1f9a-4184-b344-205bf3a756ae', 'b086d017-056b-421a-90dc-2ce2bc8d6acf']",10,,,,,,,,,,,,,,,,,,Panama,798,00:05:10.747,Pass,
,,,,,,,,,,,0.733,,,,,,,,,,,,bc074e9c-d256-4249-8c24-0bfc3378357b,236,,"[93.0, 1.0]",7569,5,,,2.0344439,,,,,,"[90.0, 7.0]",,Low Pass,6.708204,,,Ferjani Sassi,5650.0,,,,,Throw-in,1,From Throw In,Oussama Haddadi,3252.0,Left Back,10,Tunisia,777,['06e01d3a-89d3-4600-bef0-b376308d917c'],27,,,,,,,,,,,,,,,,,,Tunisia,777,00:05:27.947,Pass,
,,,,,,,,,,,1.24,,,,,,,,,,,,e42f6e4f-861e-458d-b608-888391149505,239,,"[90.0, 7.0]",7569,5,,,0.4266275,,,Right Foot,,,"[101.0, 12.0]",,Ground Pass,12.083046,,,Naïm Sliti,3557.0,,,,,,1,From Throw In,Ferjani Sassi,5650.0,Left Center Midfield,10,Tunisia,777,"['1a160706-48b9-4bb0-a82e-666c587e1bb8', 'ab925e4a-da3b-42e4-83eb-c6e30fea2810']",28,,,,,,,,,,,,,,,,,,Tunisia,777,00:05:28.680,Pass,True
,,,,,,,,,,,1.64,,,,,,,,,,,,924def2f-6b9c-463d-8d63-6098e49a8692,243,,"[86.0, 5.0]",7569,5,,,2.9816794,,,Right Foot,,,"[55.0, 10.0]",,Ground Pass,31.400637,,,Yassine Meriah,5651.0,,,,,,1,From Throw In,Naïm Sliti,3557.0,Left Midfield,10,Tunisia,777,"['a75d4a4d-e542-4671-ae8a-8bc272fe855d', 'c4c40724-0c0d-4abb-9b2e-7971c6cc37e9']",32,,,,,,,,,,,,,,,,,,Tunisia,777,00:05:32.400,Pass,True
,,,,,,,,,,,1.32,,,,,,,,,,,,d5bb3524-553b-4b6e-9d2b-3cf64e9c3d8e,246,,"[53.0, 11.0]",7569,5,,,1.7681919,,,Right Foot,,,"[47.0, 41.0]",,Ground Pass,30.594116,,,Rami Bedoui,6345.0,,,,,,1,From Throw In,Yassine Meriah,5651.0,Left Center Back,10,Tunisia,777,['46ce75d6-d5bd-4852-98c7-2615bdd78f55'],35,,,,,,,,,,,,,,,,,,Tunisia,777,00:05:35.040,Pass,
,,,,,,,,,,,3.359,,,,,,,,,,,,e034e5f6-5fab-48ab-8b7a-364ffa97d502,249,,"[54.0, 49.0]",7569,5,,,-0.6045986,,,Right Foot,,,"[109.0, 11.0]",,High Pass,66.85058,,,Naïm Sliti,3557.0,,,,,,1,From Throw In,Rami Bedoui,6345.0,Right Center Back,10,Tunisia,777,['fdb34845-1fe1-4ddb-9d4c-dfab2034a282'],39,,,,,,,,,,,,,,,,,,Tunisia,777,00:05:39.600,Pass,
,,,,,,,,,,,1.013,,,,,,,,,,,,d4a9474b-03dd-48dc-80d8-7ec546423caa,255,,"[109.0, 16.0]",7569,5,,,1.3045443,,,Right Foot,True,,"[115.0, 38.0]",,Low Pass,22.803509,,Incomplete,Fakhreddine Ben Youssef,5654.0,,,,,,1,From Throw In,Naïm Sliti,3557.0,Left Midfield,10,Tunisia,777,"['23f257db-0a13-4609-8c49-30245abba885', '7ab4153c-59cf-4f93-bcd8-a53e4ee93923']",45,,,,,,,,,,,,,,,,,,Tunisia,777,00:05:45.667,Pass,
,,,,,,,,,,,0.466,,,,,,,,,,,,e8289cd3-96ff-46bb-84c1-39d2344f5ba5,260,,"[44.0, 19.0]",7569,6,,,2.1375256,,,Head,,,"[37.0, 30.0]",,Low Pass,13.038404,,,Ellyes Joris Skhiri,3767.0,,,,,Interception,1,From Throw In,Oussama Haddadi,3252.0,Left Back,10,Tunisia,777,['4e7f8f4f-1912-403a-b623-6b1e9916c962'],8,,,,,,,,,,,,,,,,,,Tunisia,777,00:06:08.960,Pass,
,,,,,,,,,,,1.483,,,,,,,,,,,,b06e7cd1-60f5-4241-9a79-10ec43e6c9c0,264,,"[37.0, 30.0]",7569,6,,,-1.929567,,,Right Foot,,,"[34.0, 22.0]",,High Pass,8.5440035,,,Yassine Meriah,5651.0,,,,,,1,From Throw In,Ellyes Joris Skhiri,3767.0,Center Defensive Midfield,10,Tunisia,777,"['bf12d2e1-e71a-475b-b2df-bc94d5f3717f', 'e1fa235c-e4a3-48e0-a18a-521f91264ec1']",9,,,,,,,,,,,,,,,,,,Tunisia,777,00:06:09.517,Pass,True
,,,,,,,,,,,1.36,,,,,,,,,,,,d65aedd9-e686-45ec-8feb-09f53acd6aa7,266,,"[34.0, 22.0]",7569,6,,,-0.32175055,,,Head,,,"[46.0, 18.0]",,High Pass,12.649111,,,Ferjani Sassi,5650.0,,,,,,1,From Throw In,Yassine Meriah,5651.0,Left Center Back,10,Tunisia,777,['1ff9047c-1774-425f-b7ba-27384dec48ae'],11,,,,,,,,,,,,,,,,,,Tunisia,777,00:06:11.160,Pass,
,,,,,,,,,,,0.32,,,,,,,,,,,,f3512b98-320c-49ee-9b08-d76e652fa607,270,,"[45.0, 13.0]",7569,6,,,0.0,,,Left Foot,,,"[47.0, 13.0]",,Low Pass,2.0,,Unknown,Naïm Sliti,3557.0,,,,,,1,From Throw In,Ferjani Sassi,5650.0,Left Center Midfield,10,Tunisia,777,"['874345dd-d713-44ee-acc4-fb340aad8b2b', '9bae0cd3-3436-4c67-887f-8142024b116a']",13,,,,,,,,,,,,,,,,,,Tunisia,777,00:06:13.440,Pass,True
,,,,,,,,,,,1.159,,,,,,,,,,,,2ea02245-aa79-4149-be10-b274ce2c5efd,274,,"[39.0, 70.0]",7569,6,,,0.42285392,,,Right Foot,,,"[59.0, 79.0]",,Ground Pass,21.931713,,,Wahbi Khazri,3196.0,,,,,,1,Regular Play,Rami Bedoui,6345.0,Right Center Back,11,Tunisia,777,['f0a37b10-6545-4e10-9d4d-ceff07635dc5'],29,,,,,,,,,,,,,,,,,,Tunisia,777,00:06:29.520,Pass,
,,,,,,,,,,,0.76,,,,,,,,,,,,73ca28bc-42e5-4974-9b22-16d9a3ee824c,277,,"[59.0, 79.0]",7569,6,,,-3.0791738,,,Right Foot,,,"[43.0, 78.0]",,Ground Pass,16.03122,,,Hamdi Nagguez,5936.0,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Center Forward,11,Tunisia,777,['c4d7ed8b-d1d8-4f7b-ac71-521f9af1b044'],30,,,,,,,,,,,,,,,,,,Tunisia,777,00:06:30.920,Pass,
,,,,,,,,,,,1.28,,,,,,,,,,,,c1db45dc-2db5-4b7d-8087-0d63d092d2b9,280,,"[43.0, 78.0]",7569,6,,,-2.158799,,,Right Foot,,,"[37.0, 69.0]",,Ground Pass,10.816654,,,Rami Bedoui,6345.0,,,,,,1,Regular Play,Hamdi Nagguez,5936.0,Right Back,11,Tunisia,777,['7bb1c078-abbd-41c5-8fc8-10c5b3a75586'],32,,,,,,,,,,,,,,,,,,Tunisia,777,00:06:32.600,Pass,
,,,,,,,,,,,1.4,,,,,,,,,,,,094143a2-93f9-4053-85c4-44017fc081ef,283,,"[37.0, 69.0]",7569,6,,,-1.5707964,,,Right Foot,,,"[37.0, 35.0]",,Ground Pass,34.0,,,Yassine Meriah,5651.0,,,,,,1,Regular Play,Rami Bedoui,6345.0,Right Center Back,11,Tunisia,777,['68943012-f340-4542-b980-dc4b2afc1ae7'],34,,,,,,,,,,,,,,,,,,Tunisia,777,00:06:34.840,Pass,
,,,,,,,,,,,1.679,,,,,,,,,,,,0a153f70-a88f-4820-9098-8e08d4c9e2fa,287,,"[55.0, 29.0]",7569,6,,,1.7429872,,,Right Foot,,,"[51.0, 52.0]",,Ground Pass,23.345236,,,Rami Bedoui,6345.0,,,,,,1,Regular Play,Yassine Meriah,5651.0,Left Center Back,11,Tunisia,777,"['7f06261d-03cf-4e05-a4a2-abbf13056fb8', '9da46de1-4ddc-4a58-ad32-2ab74a7b7a2f']",41,,,,,,,,,,,,,,,,,,Tunisia,777,00:06:41.240,Pass,True
,,,,,,,,,,,1.12,,,,,,,,,,,,746f264d-4348-43c0-adf9-2d019e93632c,290,,"[54.0, 55.0]",7569,6,,,0.15865526,,,Right Foot,,,"[79.0, 59.0]",,Ground Pass,25.317978,,,Wahbi Khazri,3196.0,,,,,,1,Regular Play,Rami Bedoui,6345.0,Right Center Back,11,Tunisia,777,['b1bc844b-4c4b-49f8-bcb0-c9f167964b7c'],44,,,,,,,,,,,,,,,,,,Tunisia,777,00:06:44.560,Pass,
,,,,,,,,,,,0.72,,,,,,,,,,,,a995b9fe-5203-4352-aec5-d5a61db6e4e2,294,,"[86.0, 56.0]",7569,6,,,-0.35877067,,,Right Foot,,,"[94.0, 53.0]",,Ground Pass,8.5440035,,,Fakhreddine Ben Youssef,5654.0,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Center Forward,11,Tunisia,777,"['d147615d-ae2b-470b-8ceb-5e6a05ebcf7a', 'dd676673-0c50-4a10-88d5-1b0740d8b594']",47,,,,,,,,,,,,,,,,,,Tunisia,777,00:06:47.360,Pass,True
,,,,,,,,,,,0.48,,,,,,,,,,,,57bffabc-9c5e-4fe2-8f74-c93b1cd53690,297,,"[94.0, 53.0]",7569,6,,,-1.9513026,,,Right Foot,,,"[92.0, 48.0]",,Ground Pass,5.3851647,,,Wahbi Khazri,3196.0,,,,,,1,Regular Play,Fakhreddine Ben Youssef,5654.0,Right Midfield,11,Tunisia,777,['6ea90926-0f33-455a-af8c-2744614cefbe'],48,,,,,,,,,,,,,,,,,,Tunisia,777,00:06:48.200,Pass,
,,,,,,,,,,,0.573,,,,,,,,,,,,8f0fba06-f202-4c00-bdeb-8617ba79f7d9,301,,"[95.0, 47.0]",7569,6,,,-1.2220253,515556a5-ed26-4934-a8ef-3be417cf677e,,Right Foot,,,"[99.0, 36.0]",,Ground Pass,11.7046995,,,Ferjani Sassi,5650.0,True,,,,,1,Regular Play,Wahbi Khazri,3196.0,Center Forward,11,Tunisia,777,"['2adf7508-f5f7-41a4-a0cb-5ac2bd368bdc', 'cb19e7ff-70f0-433c-9e89-fd859373788c']",49,,,,,,,,,,,,,,,,,,Tunisia,777,00:06:49.187,Pass,True
,,,,,,,,,,,1.48,,,,,,,,,,,,93d35256-ad44-4534-b600-6496fb2a2b07,312,,"[31.0, 73.0]",7569,7,,,-0.2504431,,,Right Foot,,,"[74.0, 62.0]",,High Pass,44.38468,,Incomplete,Aníbal Cesis Godoy,5646.0,,,,,,1,Regular Play,Román Aureliano Torres Morcillo,5635.0,Right Center Back,12,Panama,798,"['066ac612-9ab6-49ac-9128-03df816b3016', '8d6f3ef1-b11c-4b2d-a89d-a977334dbaaf', 'e4639c6f-a99c-4e03-9650-a3fcb068b7a0']",23,,,,,,,,,,,,,,,,,,Panama,798,00:07:23.147,Pass,True
,,,,,,,,,,,1.173,,,,,,,,,,,,e4639c6f-a99c-4e03-9650-a3fcb068b7a0,314,,"[47.0, 19.0]",7569,7,,,-0.43662715,,,Right Foot,,,"[62.0, 12.0]",,Ground Pass,16.552946,,,Naïm Sliti,3557.0,,,,,Interception,1,Regular Play,Oussama Haddadi,3252.0,Left Back,13,Tunisia,777,"['83b28453-ce1f-4e1a-a98f-07cc99f9773c', '93d35256-ad44-4534-b600-6496fb2a2b07']",24,,,,,,,,,,,,,,,,,,Tunisia,777,00:07:24.627,Pass,
,,,,,,,,,,,0.719,,,,,,,,,,,,ee2ce38d-8108-48e0-8d6c-5a81c9213cb9,316,,"[62.0, 13.0]",7569,7,,,2.3561945,,,Right Foot,,,"[56.0, 19.0]",,Ground Pass,8.485281,,,Ferjani Sassi,5650.0,,,,,,1,Regular Play,Naïm Sliti,3557.0,Left Midfield,13,Tunisia,777,['275b7c6e-e1fb-4e6c-bdcf-45aa014d0487'],25,,,,,,,,,,,,,,,,,,Tunisia,777,00:07:25.800,Pass,
,,,,,,,,,,,1.24,,,,,,,,,,,,e57857be-8f63-4154-b1c4-14f149bc76b8,320,,"[58.0, 19.0]",7569,7,,,-0.88847977,,,Right Foot,,,"[71.0, 3.0]",,Ground Pass,20.615528,,,Wahbi Khazri,3196.0,,,,,,1,Regular Play,Ferjani Sassi,5650.0,Left Center Midfield,13,Tunisia,777,"['84a1c26a-ea75-4de3-a559-6a662747799b', 'ccd8927c-4bf7-4ae0-9df5-6d6982160f5a']",27,,,,,,,,,,,,,,,,,,Tunisia,777,00:07:27.240,Pass,True
