ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,1.533,,,,,,,,,,,,,,,d73e18c5-4e26-4d5a-a2c3-5b4c6ea75513,146,,"[23.0, 71.0]",7559,1,,0.5404195,,,Right Foot,,,"[33.0, 77.0]",,Ground Pass,11.661903,,,Ahmed Fathy Abdel Meneim Ibrahim,5250.0,,,,1,Regular Play,Ali Gabr,5254.0,Right Center Back,5,Egypt,774,['fbd8d6e4-2cb3-40e1-8e23-2ada97a05fd5'],59,,,,,,,,,,,,,,,,,Egypt,774,00:01:59.360,Pass,
,,,,,,,,,,,1.373,,,,,,,,,,,,,,,0de68c74-a930-443b-b332-b8a3f14fbc34,149,,"[47.0, 78.0]",7559,2,,-2.0344439,,,Right Foot,,,"[43.0, 70.0]",,Ground Pass,8.944272,,,Mohamed Naser Elsayed Elneny,3568.0,,,,1,Regular Play,Ahmed Fathy Abdel Meneim Ibrahim,5250.0,Right Back,5,Egypt,774,['67a9bc57-223a-4bb2-8492-e993b6d2ef12'],4,,,,,,,,,,,,,,,,,Egypt,774,00:02:04.240,Pass,
,,,,,,,,,,,1.44,,,,,,,,,,,,,,,be091dd9-a14b-460e-8746-805a893ff84e,153,,"[51.0, 67.0]",7559,2,,-0.11065722,,,Left Foot,,,"[60.0, 66.0]",,Ground Pass,9.055386,,,Abdalla Mahmoud El Said Bekhit,5251.0,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Center Midfield,5,Egypt,774,"['0b8a7607-3c57-4573-ba6d-e805ec922510', 'c41b8d32-7015-4a30-abae-7a3f3ed95128']",6,,,,,,,,,,,,,,,,,Egypt,774,00:02:06.172,Pass,True
,,,,,,,,,,,2.0,,,,,,,,,,,,,,,3b742596-5f5c-45d0-8196-1e48ab7ec63f,157,,"[60.0, 66.0]",7559,2,,2.753274,,,Right Foot,,,"[38.0, 75.0]",,Ground Pass,23.769728,,,Ali Gabr,5254.0,,,,1,Regular Play,Abdalla Mahmoud El Said Bekhit,5251.0,Right Wing,5,Egypt,774,"['0e4867a6-38b5-4a20-8120-d6da81f24e0d', 'ea46a691-3ab5-4d9a-a91f-f2e441b601de']",7,,,,,,,,,,,,,,,,,Egypt,774,00:02:07.613,Pass,True
,,,,,,,,,,,1.213,,,,,,,,,,,,,,,07b8a81a-70fc-431b-9ac3-f61152db9697,160,,"[38.0, 70.0]",7559,2,,-0.2914568,,,Right Foot,,,"[48.0, 67.0]",,Ground Pass,10.440307,,,Abdalla Mahmoud El Said Bekhit,5251.0,,,,1,Regular Play,Ali Gabr,5254.0,Right Center Back,5,Egypt,774,['6fce056b-2d1a-4e87-b40b-c7ef863fdf44'],10,,,,,,,,,,,,,,,,,Egypt,774,00:02:10.800,Pass,
,,,,,,,,,,,1.372,,,,,,,,,,,,,,,dfdbeed1-8f4d-4eaa-bec1-4e407cac2b44,163,,"[58.0, 69.0]",7559,2,,1.0636978,,,Right Foot,,,"[63.0, 78.0]",,Ground Pass,10.29563,,,Ahmed Fathy Abdel Meneim Ibrahim,5250.0,,,,1,Regular Play,Abdalla Mahmoud El Said Bekhit,5251.0,Right Wing,5,Egypt,774,['2ca1a5c3-641c-4d50-8b3d-34d5d5a3fd53'],17,,,,,,,,,,,,,,,,,Egypt,774,00:02:17.280,Pass,
,,,,,,,,,,,1.213,,,,,,,,,,,,,,,721f3862-1f41-41ce-997a-2277bc6a2642,168,,"[59.0, 76.0]",7559,2,,-0.32175055,,,Right Foot,,,"[68.0, 73.0]",,Ground Pass,9.486833,,,Mohamed Salah,3531.0,,,,1,Regular Play,Ahmed Fathy Abdel Meneim Ibrahim,5250.0,Right Back,5,Egypt,774,"['50c39c93-6586-4c2c-b960-f3f0c52ae651', '7d83a979-333d-4882-bc81-69f6bedc4d70']",19,,,,,,,,,,,,,,,,,Egypt,774,00:02:19.760,Pass,True
,,,,,,,,,,,0.84,,,,,,,,,,,,,,,68cf49b9-6ecc-4384-9752-1f6697ca88b7,170,,"[68.0, 73.0]",7559,2,,1.5707964,,,Left Foot,,,"[68.0, 78.0]",,Ground Pass,5.0,,,Ahmed Fathy Abdel Meneim Ibrahim,5250.0,,,,1,Regular Play,Mohamed Salah,3531.0,Center Attacking Midfield,5,Egypt,774,['6dcf2824-bcad-4efb-9bc9-cd7cc1400789'],20,,,,,,,,,,,,,,,,,Egypt,774,00:02:20.973,Pass,
,,,,,,,,,,,0.68,,,,,,,,,,,,,,,35d92a7a-3992-4f0a-9379-ec3dd620af70,174,,"[73.0, 77.0]",7559,2,,-0.48995733,,,Right Foot,,,"[88.0, 69.0]",,Ground Pass,17.0,,,Marwan Mohsen,5252.0,,,,1,Regular Play,Ahmed Fathy Abdel Meneim Ibrahim,5250.0,Right Back,5,Egypt,774,"['33d65533-8964-40e2-a164-046d6806d821', 'dd1c88a1-2af0-43a7-a52b-2d8135f0dd64']",22,,,,,,,,,,,,,,,,,Egypt,774,00:02:22.880,Pass,True
,,,,,,,,,,,2.093,,,,,,,,,,,,,,,9205810c-0b3e-4a1f-9340-b3ea488213f2,176,,"[87.0, 67.0]",7559,2,,-2.5899377,,,Right Foot,,,"[74.0, 59.0]",,High Pass,15.264338,,Incomplete,Mohamed Naser Elsayed Elneny,3568.0,,,,1,Regular Play,Marwan Mohsen,5252.0,Center Forward,5,Egypt,774,"['1ddb4efc-bcc1-44d2-bb7e-34664479442f', '618fb302-747d-4e00-b8f4-0f433c12de94']",23,,,,,,,,,,,,,,,,,Egypt,774,00:02:23.560,Pass,
,,,,,,,,,,,0.84,,,,,,,,,,,,,,,37bae9ed-9f55-4e67-9e46-d8c098cbd815,181,,"[79.0, 57.0]",7559,2,,3.1415927,,,Right Foot,,,"[75.0, 57.0]",,Ground Pass,4.0,,,Mohamed Naser Elsayed Elneny,3568.0,,,Recovery,1,Regular Play,Marwan Mohsen,5252.0,Center Forward,5,Egypt,774,['476ec548-7690-405d-8a2c-b5eaf6fd6e72'],26,,,,,,,,,,,,,,,,,Egypt,774,00:02:26.893,Pass,
,,,,,,,,,,,0.573,,,,,,,,,,,,,,,2c7f285d-3c6e-49d2-8f53-5e79f80099f8,185,,"[77.0, 54.0]",7559,2,,-0.4636476,,,Right Foot,,,"[83.0, 51.0]",,Ground Pass,6.708204,,Incomplete,Mohamed Salah,3531.0,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Center Midfield,5,Egypt,774,"['1b0e027f-57fe-4486-b7ba-8a3ddefdc31b', '5f265054-7564-4770-8bce-840e985576fe']",28,,,,,,,,,,,,,,,,,Egypt,774,00:02:28.440,Pass,
,,,,,True,,,,,,0.6,,,,,,,,,,,,,,,1b0e027f-57fe-4486-b7ba-8a3ddefdc31b,187,,"[38.0, 30.0]",7559,2,,1.2490457,300d13de-28c9-4c6b-8287-6c76d61a7db2,,Right Foot,,,"[42.0, 42.0]",,Ground Pass,12.649111,,,Hussain Al Mogahwi,5716.0,True,,Interception,1,From Counter,Abdullah Ibrahim Otayf,5173.0,Center Defensive Midfield,6,Saudi Arabia,799,"['2c7f285d-3c6e-49d2-8f53-5e79f80099f8', 'ceba3125-18e3-406e-962a-c6096e17fc95']",29,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:02:29.013,Pass,
,,,,,,,,,,,1.2,,,,,,,,,,,,,,,8df82273-edf9-4337-b24a-0f111d9f3055,193,,"[13.0, 69.0]",7559,2,,-0.7266424,,,Right Foot,,,"[22.0, 61.0]",,Ground Pass,12.0415945,,,Mohamed Naser Elsayed Elneny,3568.0,,,,1,Regular Play,Ali Gabr,5254.0,Right Center Back,7,Egypt,774,['2d6b1672-4c1d-4aca-a75e-6f12a332f004'],56,,,,,,,,,,,,,,,,,Egypt,774,00:02:56.560,Pass,
,,,,,,,,,,,1.733,,,,,,,,,,,,,,,b29394c6-7d05-4b52-a90d-b419f33da711,195,,"[22.0, 61.0]",7559,2,,2.4526682,,,Right Foot,,,"[5.0, 75.0]",,Ground Pass,22.022715,,,Ali Gabr,5254.0,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Center Midfield,7,Egypt,774,['ced89e33-72d2-4c5a-b60b-ef292cfec32d'],57,,,,,,,,,,,,,,,,,Egypt,774,00:02:57.760,Pass,
,,,,,,,,,,,0.653,,,,,,,,,,,,,,,d7f4963c-d156-4baa-beb3-3c82f58f1f13,200,,"[4.0, 75.0]",7559,3,,0.0,,,Right Foot,,,"[8.0, 75.0]",,Low Pass,4.0,,Incomplete,,,,,,1,Regular Play,Ali Gabr,5254.0,Right Center Back,7,Egypt,774,"['08d60a93-514e-48dd-87d4-b74c4f72600a', 'c1073979-d373-4800-bcbe-eb0402e9ea78']",0,,,,,,,,,,,,,,,,,Egypt,774,00:03:00.680,Pass,True
,,,,,,,,,,,2.053,,,,,,,,,,,,,,,8fa9eaba-3244-4203-bb22-7aee63aa2d5c,203,,"[76.0, 76.0]",7559,3,,0.09065989,,,Right Foot,,,"[98.0, 78.0]",,Ground Pass,22.090721,,,Mohamed Salah,3531.0,,,,1,Regular Play,Marwan Mohsen,5252.0,Center Forward,8,Egypt,774,['195966f1-99cb-42e8-9f7d-5622f92583b8'],16,,,,,,,,,,,,,,,,,Egypt,774,00:03:16.560,Pass,
,,,,,,,,,,,1.133,,,,,,,,,,,,,,,5d07709c-b8f5-4ecf-8450-d74833a3163a,208,,"[103.0, 71.0]",7559,3,,-1.359703,,,Left Foot,True,,"[109.0, 43.0]",,Low Pass,28.635643,,Incomplete,Mahmoud Ibrahim Hassan,5261.0,,,,1,Regular Play,Mohamed Salah,3531.0,Center Attacking Midfield,8,Egypt,774,"['83b2b829-8cd5-4e16-bfd1-2e55ba777e71', 'd1f2f0fe-5101-43c3-ab25-9ff35eb97542', 'f3490da2-ce8d-43cc-b68d-883ba1f3a5e1']",20,,,,,,,,,,,,,,,,,Egypt,774,00:03:20.440,Pass,True
,,,,,True,,,,,,2.12,,,,,,,,,,,,,,,83b2b829-8cd5-4e16-bfd1-2e55ba777e71,210,,"[12.0, 38.0]",7559,3,,-1.0636978,,,Head,,,"[22.0, 20.0]",,High Pass,20.59126,,,Yasir Gharsan Al Shahrani,5183.0,,,Interception,1,Regular Play,Mohammed Al Burayk,5191.0,Right Back,9,Saudi Arabia,799,"['04427279-d931-451a-9d4f-8b19ea78e03c', '5d07709c-b8f5-4ecf-8450-d74833a3163a']",21,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:21.573,Pass,
,,,,,,,,,,,1.16,,,,,,,,,,,,,,,b6f86839-be7a-4ff4-aaa2-8ecb64b4064b,212,,"[22.0, 20.0]",7559,3,,-0.6556956,,,Head,,,"[35.0, 10.0]",,High Pass,16.40122,,,Salem Mohammed Al Dawsari,5187.0,,,,1,Regular Play,Yasir Gharsan Al Shahrani,5183.0,Left Back,9,Saudi Arabia,799,['3a553d95-8c17-4634-90c2-306a764fa4fe'],24,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:24.053,Pass,
,,,,,,,,,,,0.72,,,,,,,,,,,,,,,a23984bd-7dbd-4727-88e5-39fa4a55ee62,216,,"[38.0, 4.0]",7559,3,,1.012197,,,Right Foot,,,"[43.0, 12.0]",,Ground Pass,9.433981,,,Yasir Gharsan Al Shahrani,5183.0,,,,1,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Midfield,9,Saudi Arabia,799,"['265b56e2-6dd9-4df4-8d77-68370e0590e3', '568fc6c0-e1bf-4498-a35c-cf79892ee8ae']",28,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:28.333,Pass,True
,,,,,,,,,,,0.44,,,,,,,,,,,,,,,58734b0c-fccd-44d3-b78c-8e5d57d0cc5a,219,,"[43.0, 10.0]",7559,3,,1.9513026,,,Right Foot,,,"[41.0, 15.0]",,Ground Pass,5.3851647,,,Salem Mohammed Al Dawsari,5187.0,,,,1,Regular Play,Yasir Gharsan Al Shahrani,5183.0,Left Back,9,Saudi Arabia,799,['da3cf1cd-e35f-4776-8e94-0c258948571c'],30,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:30.413,Pass,
,,,,,,,,,,,0.559,,,,,,,,,,,,,,,56fa4d69-59bc-487a-92ee-bfafe7d1d52b,223,,"[40.0, 15.0]",7559,3,,2.6011732,,,Right Foot,,,"[35.0, 18.0]",,Ground Pass,5.8309517,,,Abdullah Ibrahim Otayf,5173.0,,,,1,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Midfield,9,Saudi Arabia,799,"['61c273cf-1170-4c7c-b13f-dfc83bcb9d53', 'b62812b9-7f79-499b-a4e0-9f3f33031637']",31,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:31.533,Pass,True
,,,,,,,,,,,1.386,,,,,,,,,,,,,,,c972c157-fd07-4a9d-b54f-5f30d14e6754,227,,"[35.0, 18.0]",7559,3,,-0.24497867,,,Right Foot,,,"[47.0, 15.0]",,Ground Pass,12.369317,,,Salman Mohammed Al Faraj,5178.0,,,,1,Regular Play,Abdullah Ibrahim Otayf,5173.0,Center Defensive Midfield,9,Saudi Arabia,799,"['7e2581f8-91ab-494b-aac9-3350a6522f83', 'f4ab806f-b3e5-4000-8996-666fef34da80']",32,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:32.093,Pass,True
,,,,,,,,,,,0.426,,,,,,,,,,,,,,,eb0e7b17-ed16-4bbf-8b91-a66e9f4a9813,231,,"[47.0, 15.0]",7559,3,,1.9513026,,,Left Foot,,,"[45.0, 20.0]",,Ground Pass,5.3851647,,,Salem Mohammed Al Dawsari,5187.0,,,,1,Regular Play,Salman Mohammed Al Faraj,5178.0,Left Center Midfield,9,Saudi Arabia,799,"['d65fb3fc-7cfd-4790-89b4-c54d48a22f57', 'e39b4297-4fda-4737-860b-79a9bfac1988']",33,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:33.853,Pass,True
,,,,,,,,,,,2.347,,,,,,,,,,,,,,,4d3a92a6-e679-4e6c-a5d2-a4e27718d8ad,234,,"[57.0, 25.0]",7559,3,,0.65107673,,,Right Foot,,,"[78.0, 41.0]",,Low Pass,26.400757,,Incomplete,Fahad Mosaed Al Muwallad Al Harbi,5190.0,,,,1,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Midfield,9,Saudi Arabia,799,"['155476a1-632d-421e-8689-49d2b0f33043', '39d3f0c1-3144-4259-bf51-02b02c5717a4']",36,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:36.853,Pass,
,,,,,True,,,,,,1.053,,,,,,,,,,,,,,,155476a1-632d-421e-8689-49d2b0f33043,236,,"[43.0, 40.0]",7559,3,,-0.5880026,,,Right Foot,,,"[58.0, 30.0]",,Ground Pass,18.027756,,,Mahmoud Ibrahim Hassan,5261.0,,,Interception,1,Regular Play,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Left Center Back,10,Egypt,774,"['4d3a92a6-e679-4e6c-a5d2-a4e27718d8ad', 'c44c64e9-0d98-48dc-9192-55040056cd2e']",39,,,,,,,,,,,,,,,,,Egypt,774,00:03:39.200,Pass,
,,,,,,,,,,,1.6,,,,,,,,,,,,,,,443305e1-279f-4273-9591-3f95d6966597,240,,"[54.0, 26.0]",7559,3,,-2.884269,,,Right Foot,,,"[35.0, 21.0]",,Ground Pass,19.646883,,,Mohamed Abdul Shafy Sayed Abouezeid,5263.0,,,,1,Regular Play,Mahmoud Ibrahim Hassan,5261.0,Left Wing,10,Egypt,774,"['ccc99264-ae89-4907-bdfd-1fcabfa21204', 'f5edf0e4-af7e-40e4-a286-8166f6dcee85']",41,,,,,,,,,,,,,,,,,Egypt,774,00:03:41.920,Pass,True
,,,,,,,,,,,2.4,,,,,,,,,,,,,,,28eb6312-4054-40ed-8abb-ec9f91e7baa2,243,,"[35.0, 25.0]",7559,3,,2.6066375,,,Left Foot,,,"[8.0, 41.0]",,Ground Pass,31.38471,,,Essam Kamal Tawfik El Hadary,6292.0,,,,1,Regular Play,Mohamed Abdul Shafy Sayed Abouezeid,5263.0,Left Back,10,Egypt,774,['fb3000dc-ff25-463f-aa53-b8543b199e9e'],44,,,,,,,,,,,,,,,,,Egypt,774,00:03:44.320,Pass,
,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0fa3ad32-afc0-4204-9b29-21fb52238798,247,,"[8.0, 41.0]",7559,3,,1.022247,,,Right Foot,,,"[19.0, 59.0]",,Ground Pass,21.095022,,,Ali Gabr,5254.0,,,,1,Regular Play,Essam Kamal Tawfik El Hadary,6292.0,Goalkeeper,10,Egypt,774,['bbcf1871-10ef-41e0-8603-b27d6febfae6'],47,,,,,,,,,,,,,,,,,Egypt,774,00:03:47.520,Pass,
,,,,,,,,,,,1.6,,,,,,,,,,,,,,,83bffd4e-9702-4699-a66c-998873db2a6b,250,,"[23.0, 64.0]",7559,3,,0.75092906,,,Right Foot,,,"[38.0, 78.0]",,Ground Pass,20.518284,,,Ahmed Fathy Abdel Meneim Ibrahim,5250.0,,,,1,Regular Play,Ali Gabr,5254.0,Right Center Back,10,Egypt,774,['0a1cd010-b15d-48ab-b12c-e59eac57f315'],51,,,,,,,,,,,,,,,,,Egypt,774,00:03:51.520,Pass,
,,,,,,,,,,,1.013,,,,,,,,,,,,,,,c94563e4-4b4f-4dcf-94a4-15ee8b7b354b,253,,"[38.0, 78.0]",7559,3,,-1.9756881,,,Right Foot,,,"[35.0, 71.0]",,Ground Pass,7.615773,,,Mohamed Naser Elsayed Elneny,3568.0,,,,1,Regular Play,Ahmed Fathy Abdel Meneim Ibrahim,5250.0,Right Back,10,Egypt,774,['f0bee782-164c-42dc-85bc-7eb35fb3949d'],53,,,,,,,,,,,,,,,,,Egypt,774,00:03:53.880,Pass,
,,,,,,,,,,,1.453,,,,,,,,,,,,,,,afeec509-1fa1-4e3c-8e2b-e06828ca33e9,257,,"[38.0, 69.0]",7559,3,,2.9996955,,,Right Foot,,,"[24.0, 71.0]",,Ground Pass,14.142136,,,Ali Gabr,5254.0,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Center Midfield,10,Egypt,774,"['bea63438-1df9-4a9c-8451-b6321a326541', 'e0c63115-e7e6-4b01-a064-6e1a681118dc']",55,,,,,,,,,,,,,,,,,Egypt,774,00:03:55.440,Pass,True
,,,,,,,,,,,2.0,,,,,,,,,,,,,,,614d5b4a-443c-4152-97f0-b8e66feb46c8,260,,"[26.0, 67.0]",7559,3,,-1.6879051,,,Right Foot,,,"[22.0, 33.0]",,Ground Pass,34.234486,,,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,,,,1,Regular Play,Ali Gabr,5254.0,Right Center Back,10,Egypt,774,['922fa081-d168-4831-9115-730fea0a716e'],58,,,,,,,,,,,,,,,,,Egypt,774,00:03:58.480,Pass,
,,,,,,,,,,,1.6,,,,,,,,,,,,,,,009880c9-ecc9-491b-83ce-cdc5f9d64ea5,263,,"[25.0, 31.0]",7559,4,,-1.1071488,,,Right Foot,,,"[35.0, 11.0]",,Ground Pass,22.36068,,,Mohamed Abdul Shafy Sayed Abouezeid,5263.0,,,,1,Regular Play,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Left Center Back,10,Egypt,774,['9b3b9e71-7555-4e83-88fb-f88afc4160c8'],1,,,,,,,,,,,,,,,,,Egypt,774,00:04:01.480,Pass,
,,,,,,,,,,,1.173,,,,,,,,,,,,,,,205c4640-f625-404b-bb48-cfd904b3840c,266,,"[38.0, 6.0]",7559,4,,1.0714496,,,Left Foot,,,"[44.0, 17.0]",,Ground Pass,12.529964,,,Tarek Hamed,5262.0,,,,1,Regular Play,Mohamed Abdul Shafy Sayed Abouezeid,5263.0,Left Back,10,Egypt,774,['263f725a-59cb-4eaa-9237-43eade0cf353'],4,,,,,,,,,,,,,,,,,Egypt,774,00:04:04.280,Pass,
,,,,,,,,,,,1.053,,,,,,,,,,,,,,,915e32fc-fbf7-45f7-86aa-3b30a2942d0f,269,,"[48.0, 19.0]",7559,4,,0.7853982,,,Right Foot,,,"[62.0, 33.0]",,Ground Pass,19.79899,,,Abdalla Mahmoud El Said Bekhit,5251.0,,,,1,Regular Play,Tarek Hamed,5262.0,Left Center Midfield,10,Egypt,774,['c18473e4-a22d-4d0c-a476-75e4b9459300'],6,,,,,,,,,,,,,,,,,Egypt,774,00:04:06.840,Pass,
,,,,,,,,,,,1.853,,,,,,,,,,,,,,,d6c2d00c-4945-4fa9-8775-0ac3dec430ed,272,,"[61.0, 39.0]",7559,4,,0.43984258,,,Right Foot,,,"[95.0, 55.0]",,High Pass,37.576588,,Incomplete,Mohamed Salah,3531.0,,,,1,Regular Play,Abdalla Mahmoud El Said Bekhit,5251.0,Right Wing,10,Egypt,774,"['02dbf74c-8bef-417a-ac7a-e9601c00d47d', '5c3662f8-621a-4808-b61b-0585a834b6ee']",9,,,,,,,,,,,,,,,,,Egypt,774,00:04:09.480,Pass,
,,,,,True,,,,,,1.92,,,,,,,,,,,,,,,5c3662f8-621a-4808-b61b-0585a834b6ee,275,,"[26.0, 26.0]",7559,4,,-0.6435011,,,Head,,,"[42.0, 14.0]",,Low Pass,20.0,,,Salem Mohammed Al Dawsari,5187.0,,,Interception,1,Regular Play,Yasir Gharsan Al Shahrani,5183.0,Left Back,11,Saudi Arabia,799,"['1010fd3b-413e-4a3e-ad0b-24acf99f6c7b', 'd6c2d00c-4945-4fa9-8775-0ac3dec430ed']",11,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:11.333,Pass,
,,,,,,,,,,,0.64,,,,,,,,,,,,,,,aae2f11f-a085-4c39-9441-ad339645d320,278,,"[46.0, 18.0]",7559,4,,0.21866895,,,Right Foot,,,"[55.0, 20.0]",,Ground Pass,9.219544,,,Salman Mohammed Al Faraj,5178.0,,,,1,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Midfield,11,Saudi Arabia,799,['d0c0b6fc-7200-40a2-895a-2dca927c802d'],16,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:16.173,Pass,
,,,,,,,,,,,0.6,,,,,,,,,,,,,,,33502989-8c3a-45ab-b4cd-2cacd4b81185,282,,"[55.0, 20.0]",7559,4,,-2.2655346,,,Left Foot,,,"[50.0, 14.0]",,Ground Pass,7.81025,,,Salem Mohammed Al Dawsari,5187.0,,,,1,Regular Play,Salman Mohammed Al Faraj,5178.0,Left Center Midfield,11,Saudi Arabia,799,"['4c6d0b7b-8a55-45b5-b226-3462153b72f7', 'cc9e7430-119d-4d5b-b304-f4c7d524c386']",17,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:17.013,Pass,True
,,,,,,,,,,,0.56,,,,,,,,,,,,,,,04a77cb0-28b5-4f4e-9ef5-787bf9a0cc73,285,,"[54.0, 11.0]",7559,4,,1.2924967,,,Right Foot,,,"[56.0, 18.0]",,Ground Pass,7.28011,,,Salman Mohammed Al Faraj,5178.0,,,,1,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Midfield,11,Saudi Arabia,799,['a7825057-6435-46fd-86c2-5102bedeeb5f'],19,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:19.853,Pass,
,,,,,,,,,,,0.4,,,,,,,,,,,,,,,3498c2ed-9e50-460d-933e-085a17a3c941,288,,"[54.0, 20.0]",7559,4,,2.2142975,,,Left Foot,,,"[51.0, 24.0]",,Ground Pass,5.0,,,Abdullah Ibrahim Otayf,5173.0,,,,1,Regular Play,Salman Mohammed Al Faraj,5178.0,Left Center Midfield,11,Saudi Arabia,799,['2ed1a451-48e4-4bf1-b3cc-8b8c4d693b6d'],21,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:21.413,Pass,
,,,,,,,,,,,1.199,,,,,,,,,,,,,,,19a165fb-2de3-4ce1-ad35-ed5614e86ac3,291,,"[50.0, 52.0]",7559,4,,0.6202495,,,Right Foot,,,"[57.0, 57.0]",,Ground Pass,8.602325,,,Hussain Al Mogahwi,5716.0,,,,1,Regular Play,Abdullah Ibrahim Otayf,5173.0,Center Defensive Midfield,11,Saudi Arabia,799,['ea27e65f-a339-4de4-9607-1c036c9cee85'],26,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:26.733,Pass,
,,,,,,,,,,,2.053,,,,,,,,,,,,,,,23b48e40-5d10-4e07-9ec0-523638451fd9,295,,"[65.0, 56.0]",7559,4,,-2.2974386,,,Right Foot,,,"[49.0, 38.0]",,Ground Pass,24.083189,,,Abdullah Ibrahim Otayf,5173.0,,,,1,Regular Play,Hussain Al Mogahwi,5716.0,Right Center Midfield,11,Saudi Arabia,799,"['9877a5f3-014f-4b71-9b66-e32f54488e42', 'c055516f-cad0-49c9-a2ef-fe3a6601d7c5']",31,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:31.720,Pass,True
,,,,,,,,,,,0.84,,,,,,,,,,,,,,,f65b68d6-be0e-48ad-87c5-1a3e7377fb5b,299,,"[49.0, 38.0]",7559,4,,-2.158799,,,Right Foot,,,"[43.0, 29.0]",,Ground Pass,10.816654,,,Motaz Ali Hassan Hawsawi,6290.0,,,,1,Regular Play,Abdullah Ibrahim Otayf,5173.0,Center Defensive Midfield,11,Saudi Arabia,799,"['ca974693-8296-4620-b57d-500562b6c18c', 'f815aa86-00e4-427e-a24f-a2fa4a6937b0']",34,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:34.013,Pass,True
,,,,,,,,,,,0.32,,,,,,,,,,,,,,,d56be812-d5ac-46c4-84b2-87fdd8803bf2,302,,"[48.0, 26.0]",7559,4,,1.2924967,,,Left Foot,,,"[50.0, 33.0]",,Ground Pass,7.28011,,,Abdullah Ibrahim Otayf,5173.0,,,,1,Regular Play,Motaz Ali Hassan Hawsawi,6290.0,Left Center Back,11,Saudi Arabia,799,['15ce9e13-bc14-4ccf-b09f-c89f2d0d7a1f'],36,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:36.853,Pass,
,,,,,,,,,,,1.0,,,,,,,,,,,,,,,e0d0414d-03d8-4c50-910c-87745f9e1292,305,,"[54.0, 37.0]",7559,4,,1.1583859,,,Right Foot,,,"[61.0, 53.0]",,Ground Pass,17.464249,,,Hussain Al Mogahwi,5716.0,,,,1,Regular Play,Abdullah Ibrahim Otayf,5173.0,Center Defensive Midfield,11,Saudi Arabia,799,['80b3ee02-0a6c-41fa-a59a-eab9f1b69f1e'],38,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:38.973,Pass,
