ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,0.773,,,,,,,,,,,,49eb23c2-3c0e-4d22-a107-457731e9dce3,126,,"[71.0, 1.0]",7544,2,,1.6951513,,,,,,,"[70.0, 9.0]",,Low Pass,8.062258,,Salman Mohammed Al Faraj,5178.0,,,,,Throw-in,1,From Throw In,Yasir Gharsan Al Shahrani,5183.0,Left Back,7,Saudi Arabia,799,['d5f33bff-9e72-4f96-a2f2-1a44f19ba4a3'],46,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:02:46.021,Pass,
,,,,,,,,,,,,1.8,,,,,,,,,,,,7b967343-43a6-4ebd-99cc-78903d752bee,130,,"[72.0, 10.0]",7544,2,,1.8588518,,,Left Foot,,,,"[64.0, 37.0]",,Ground Pass,28.160255,,Taisir Jabir Al Jassim,5185.0,,,,,,1,From Throw In,Salman Mohammed Al Faraj,5178.0,Center Attacking Midfield,7,Saudi Arabia,799,['cc3ca799-e731-4aae-8e0f-7bba18bcac2b'],48,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:02:48.394,Pass,
,,,,,,,,,,,,1.36,,,,,,,,,,,,378bb510-5cc0-4e0e-a53e-89e0ea6fbabd,133,,"[65.0, 39.0]",7544,2,,1.3734008,,,Right Foot,,,,"[72.0, 74.0]",,Ground Pass,35.69314,,Mohammed Al Burayk,5191.0,,,,,,1,From Throw In,Taisir Jabir Al Jassim,5185.0,Right Center Midfield,7,Saudi Arabia,799,['07186365-d754-4ac5-8efc-e6eb544f5b39'],50,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:02:50.994,Pass,
,,,,,,,,,,,,1.04,,,,,,,,,,,,ed4692da-9b2b-45c8-b010-46cdf46da152,137,,"[95.0, 68.0]",7544,2,,-0.84089667,,,Right Foot,True,,,"[112.0, 49.0]",,Ground Pass,25.495098,Incomplete,Fahad Mosaed Al Muwallad Al Harbi,5190.0,,,,,,1,From Throw In,Mohammed Al Burayk,5191.0,Right Back,7,Saudi Arabia,799,"['0956a849-1e74-447b-834c-2d40bd4d97c7', '2c6ba6b0-3e59-422a-9803-c6e815d14865', 'b0100757-18ad-4a58-9b78-cd1aa062c45e']",55,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:02:55.621,Pass,True
,,,,,,,,,,,,1.293,,,,,,,,,,,,70628dce-7e91-4200-a1f1-5367e5cadac4,142,,"[79.0, 65.0]",7544,2,,1.4288993,,,Head,,,,"[81.0, 79.0]",,High Pass,14.142136,,Mohammed Al Burayk,5191.0,,,,,Interception,1,From Throw In,Abdullah Ibrahim Otayf,5173.0,Left Center Midfield,7,Saudi Arabia,799,['fb765f6c-2a3c-4fa8-9ce7-ffee3bdc2193'],59,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:02:59.741,Pass,
,,,,,,,,,,,,0.813,,,,,,,,,,,,8fb48982-333c-4b02-9c2d-dbf5e4d7471a,148,,"[68.0, 79.0]",7544,3,,0.0,,,Right Foot,,,,"[70.0, 79.0]",,Ground Pass,2.0,,Taisir Jabir Al Jassim,5185.0,,,,,Free Kick,1,From Free Kick,Osama Abdulrezag Hawsawi,5184.0,Right Center Back,8,Saudi Arabia,799,['0ce2d460-2100-43a1-ae7c-92824102b263'],17,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:17.981,Pass,
,,,,,,,,,,,,0.68,,,,,,,,,,,,40d145a1-a4f9-4270-a000-76383f76d568,151,,"[72.0, 79.0]",7544,3,,-2.2974386,,,Right Foot,,,,"[64.0, 70.0]",,Ground Pass,12.0415945,,Abdullah Ibrahim Otayf,5173.0,,,,,,1,From Free Kick,Taisir Jabir Al Jassim,5185.0,Right Center Midfield,8,Saudi Arabia,799,['63c6a429-5e1b-409d-91d8-f00a71929f91'],19,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:19.914,Pass,
,,,,,,,,,,,,0.64,,,,,,,,,,,,48776bd2-63de-4a0a-8913-6e743046b589,154,,"[64.0, 68.0]",7544,3,,0.7853982,,,Right Foot,,,,"[71.0, 75.0]",,Ground Pass,9.899495,,Taisir Jabir Al Jassim,5185.0,,,,,,1,From Free Kick,Abdullah Ibrahim Otayf,5173.0,Left Center Midfield,8,Saudi Arabia,799,['824abd08-d18f-4d8a-acc6-ae72951396be'],24,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:24.354,Pass,
,,,,,,,,,,,,1.16,,,,,,,,,,,,bb1e1ff7-630d-4f17-b6ce-8277f10d2a63,158,,"[72.0, 76.0]",7544,3,,3.0750246,,,Right Foot,,,,"[57.0, 77.0]",,Ground Pass,15.033297,,Osama Abdulrezag Hawsawi,5184.0,,,,,,1,From Free Kick,Taisir Jabir Al Jassim,5185.0,Right Center Midfield,8,Saudi Arabia,799,"['7b5cb3e8-4305-4792-8b96-ca616d0935c8', 'bdc25ec3-2a45-4e91-a209-842a081669f1']",26,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:26.114,Pass,True
,,,,,,,,,,,,2.413,,,,,,,,,,,,b5251c3c-fcc4-4011-b402-37ef5ad6aec4,162,,"[62.0, 78.0]",7544,3,,-0.26211983,,,Right Foot,,,,"[103.0, 67.0]",,High Pass,42.44997,Incomplete,Hattan Babhir,5188.0,,,Through Ball,True,,1,From Free Kick,Osama Abdulrezag Hawsawi,5184.0,Right Center Back,8,Saudi Arabia,799,"['0f6cf6c2-c733-4d84-9792-e5603ccd5598', '78864d4c-a1bb-49cd-b43a-1734fc29cee0', 'e93e5807-2282-4054-9869-1fba15ceb136']",29,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:29.141,Pass,True
,,,,,,,,,,,,0.773,,,,,,,,,,,,9f00bb11-885c-491c-ba36-b996345088a3,167,,"[99.0, 69.0]",7544,3,,-1.815775,,,Right Foot,,,,"[97.0, 61.0]",,Ground Pass,8.246211,,Taisir Jabir Al Jassim,5185.0,,,,,,1,From Free Kick,Salman Mohammed Al Faraj,5178.0,Center Attacking Midfield,8,Saudi Arabia,799,['3724821a-28d1-41e3-9ac8-1f58deed8837'],35,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:35.181,Pass,
,,,,,,,,,,,,0.24,,,,,,,,,,,,a805f697-7a1c-44ab-bf61-8c2a029175f6,171,,"[97.0, 61.0]",7544,3,,-0.7853982,,,Right Foot,,,,"[102.0, 56.0]",,Ground Pass,7.071068,,Salem Mohammed Al Dawsari,5187.0,,,,,,1,From Free Kick,Taisir Jabir Al Jassim,5185.0,Right Center Midfield,8,Saudi Arabia,799,"['01798816-6c18-4d8e-acf3-0aec503a59e1', '4e70d616-d2b7-4f7a-b023-16b676a5685d']",36,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:36.754,Pass,True
,,,,,,,,,,,,1.533,,,,,,,,,,,,f9c733e8-99b8-4d43-bd02-f54158e3692f,175,,"[108.0, 64.0]",7544,3,,-1.1246908,,,Right Foot,True,,,"[119.0, 41.0]",,High Pass,25.495098,Incomplete,Fahad Mosaed Al Muwallad Al Harbi,5190.0,,,,,,1,From Free Kick,Salem Mohammed Al Dawsari,5187.0,Left Wing,8,Saudi Arabia,799,"['7438761a-e5b2-415e-a757-9025db17a374', 'a65ad48f-4b4e-4bb7-9b33-2d7fd8dacff5']",40,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:40.981,Pass,
,,,,,,,,,,,,1.453,,,,,,,,,,,,6438e347-8e79-4d44-96ca-907cc626a64b,179,,"[13.0, 50.0]",7544,3,,-0.124354996,,,Keeper Arm,,,,"[21.0, 49.0]",,Low Pass,8.062258,,José María Giménez de Vargas,5259.0,,,,,,1,From Counter,Néstor Fernando Muslera Micol,5267.0,Goalkeeper,9,Uruguay,783,['62f07bb5-dd28-4077-8b3b-895d37cfcad2'],50,,,,,,,,,,,,,,,,,,,Uruguay,783,00:03:50.781,Pass,
,,,,,,,,,,,,1.453,,,,,,,,,,,,2314f4d1-d093-434a-b334-49b0d9b5e1e0,182,,"[22.0, 51.0]",7544,3,,0.4048918,,,Left Foot,,,,"[29.0, 54.0]",,Ground Pass,7.615773,,Rodrigo Bentancur Colmán,5260.0,,,,,,1,From Counter,José María Giménez de Vargas,5259.0,Right Center Back,9,Uruguay,783,['f99b10a7-7e4a-4cd4-9b1b-76ce1e4d017c'],53,,,,,,,,,,,,,,,,,,,Uruguay,783,00:03:53.541,Pass,
,,,,,,,,,,,,0.573,,,,,,,,,,,,0f4bafa8-4515-4547-9220-a9bcfa22e5ca,185,,"[36.0, 56.0]",7544,3,,0.32175055,,,Right Foot,,,,"[48.0, 60.0]",,Ground Pass,12.649111,Incomplete,Carlos Andrés Sánchez Arcosa,5268.0,,,,,,1,From Counter,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,9,Uruguay,783,"['26aef998-4cfe-44f7-b4f4-55be484329f9', '3077511f-16be-40b9-bc21-1f84eba525a2']",56,,,,,,,,,,,,,,,,,,,Uruguay,783,00:03:56.461,Pass,
,,,,,,,,,,,,0.853,,,,,,,,,,,,50ea2204-f77a-4ac0-9c10-9e10cf7777af,191,,"[67.0, 6.0]",7544,4,,2.3561945,,,Right Foot,,,,"[63.0, 10.0]",,Ground Pass,5.656854,,Yasir Gharsan Al Shahrani,5183.0,,,,,,1,Regular Play,Salman Mohammed Al Faraj,5178.0,Center Attacking Midfield,10,Saudi Arabia,799,"['350a68ec-36dc-4e0e-9d85-a7bdb42a4a21', '69ea70db-5a33-48f2-bde8-bf16d86bc109', 'b053f040-c4cd-44f1-ae8c-b6e46cb78363']",1,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:01.141,Pass,True
,,,,,,,,,,,,0.92,,,,,,,,,,,,37c66974-c3ae-47c1-a945-c3e2e62045b5,194,,"[68.0, 15.0]",7544,4,,0.5880026,,,Left Foot,,,,"[74.0, 19.0]",,Ground Pass,7.2111025,,Salem Mohammed Al Dawsari,5187.0,,,,,,1,Regular Play,Yasir Gharsan Al Shahrani,5183.0,Left Back,10,Saudi Arabia,799,['c03fe640-f2bc-4f17-b7fe-e54fa02fcccd'],2,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:02.794,Pass,
,,,,,,,,,,,,0.453,,,,,,,,,,,,5130331b-4775-45e1-b458-ccdf260ee13e,198,,"[70.0, 20.0]",7544,4,,3.1415927,,,Right Foot,,,,"[65.0, 20.0]",,Ground Pass,5.0,,Abdullah Ibrahim Otayf,5173.0,,,,,,1,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Wing,10,Saudi Arabia,799,"['954dbc6c-be0a-4e51-b149-f1df20078963', 'c11a8b39-4232-4ddd-b8cc-016b42236c38']",4,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:04.821,Pass,True
,,,,,,,,,,,,0.68,,,,,,,,,,,,02349418-9ff9-44b3-9f9c-200225af0e14,201,,"[64.0, 21.0]",7544,4,,-1.4288993,,,Right Foot,,,,"[66.0, 7.0]",,Ground Pass,14.142136,,Salman Mohammed Al Faraj,5178.0,,,,,,1,Regular Play,Abdullah Ibrahim Otayf,5173.0,Left Center Midfield,10,Saudi Arabia,799,['cb2a3020-fb7c-449d-b430-4b41ad9e8158'],6,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:06.354,Pass,
,,,,,,,,,,,,0.44,,,,,,,,,,,,f4299b71-7825-4ff3-90d8-d6a625c97a32,204,,"[66.0, 7.0]",7544,4,,1.2120256,,,Left Foot,,,,"[69.0, 15.0]",,Ground Pass,8.5440035,,Abdullah Ibrahim Otayf,5173.0,,,,,,1,Regular Play,Salman Mohammed Al Faraj,5178.0,Center Attacking Midfield,10,Saudi Arabia,799,['bac5b9f7-e134-4a59-a516-433ee7e876e7'],8,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:08.341,Pass,
,,,,,,,,,,,,0.48,,,,,,,,,,,,3c34f30d-6fc5-4908-b307-8e47e6ff16cc,208,,"[69.0, 15.0]",7544,4,,-2.158799,,,Right Foot,,,,"[65.0, 9.0]",,Ground Pass,7.2111025,,Salman Mohammed Al Faraj,5178.0,,,,,,1,Regular Play,Abdullah Ibrahim Otayf,5173.0,Left Center Midfield,10,Saudi Arabia,799,"['5219a81f-80f2-4bd8-9822-87433cdef5ff', '5a82339c-bf2e-4e43-802e-67d3505a5468']",8,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:08.953,Pass,True
,,,,,,,,,,,,2.16,,,,,,,,,,,,cfe7b6d2-9ce7-4a61-a0e7-f623364e652b,211,,"[65.0, 9.0]",7544,4,,3.1082716,,,Left Foot,,,,"[35.0, 10.0]",,Ground Pass,30.016663,,Ali Albulayhi,5715.0,,,,,,1,Regular Play,Salman Mohammed Al Faraj,5178.0,Center Attacking Midfield,10,Saudi Arabia,799,"['41127b9e-db33-4ac7-a3e3-71d894584d0a', '5a82339c-bf2e-4e43-802e-67d3505a5468']",9,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:09.594,Pass,True
,,,,,,,,,,,,2.333,,,,,,,,,,,,99473d54-0d22-4f6d-86ce-1610bdccb6dd,214,,"[35.0, 11.0]",7544,4,,2.6183143,,,Left Foot,,,,"[9.0, 26.0]",,Ground Pass,30.016663,,Mohammed Khalil Al Owais,5714.0,,,,,,1,Regular Play,Ali Albulayhi,5715.0,Left Center Back,10,Saudi Arabia,799,['8abf828b-444c-4fa5-a2fb-8eeca437104f'],12,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:12.861,Pass,
,,,,,,,,,,,,2.16,,,,,,,,,,,,028838dd-8f91-4ce8-af66-7b64298006a5,217,,"[12.0, 27.0]",7544,4,,0.87815446,,,Left Foot,,,,"[51.0, 74.0]",,High Pass,61.073727,,Mohammed Al Burayk,5191.0,,True,,,,1,Regular Play,Mohammed Khalil Al Owais,5714.0,Goalkeeper,10,Saudi Arabia,799,['6e856c8f-ee39-4e8b-898a-fbfb080ddb26'],17,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:17.021,Pass,
,,,,,,,,,,,,2.04,,,,,,,,,,,,e4172c65-4a94-4467-9f3a-ac7228b45414,219,,"[51.0, 74.0]",7544,4,,-1.0863184,,,Head,,,,"[61.0, 55.0]",,Low Pass,21.470911,,Hattan Babhir,5188.0,,,,,,1,Regular Play,Mohammed Al Burayk,5191.0,Right Back,10,Saudi Arabia,799,['eeaf329b-759e-4cec-9e64-73f961150798'],19,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:19.353,Pass,
,,,,,,,,,,,,1.2,,,,,,,,,,,,37a0091e-aad2-4ffd-9895-fe76ee03acff,223,,"[61.0, 55.0]",7544,4,,-2.5213432,,,Right Foot,,,,"[54.0, 50.0]",,Ground Pass,8.602325,,Taisir Jabir Al Jassim,5185.0,,,,,,1,Regular Play,Hattan Babhir,5188.0,Right Wing,10,Saudi Arabia,799,"['37aad306-0ac0-473b-967c-e279c6649454', '47374e17-47fb-495b-a254-da52ac40fc47']",21,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:21.434,Pass,True
,,,,,,,,,,,,1.44,,,,,,,,,,,,b3e20174-9c32-4ed7-b65a-1cf95c517ee0,226,,"[53.0, 48.0]",7544,4,,-0.7853982,,,Left Foot,,,,"[64.0, 37.0]",,Ground Pass,15.556349,,Salem Mohammed Al Dawsari,5187.0,,,,,,1,Regular Play,Taisir Jabir Al Jassim,5185.0,Right Center Midfield,10,Saudi Arabia,799,['55cf162d-fa51-40dc-895d-e37ed76c2b00'],23,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:23.354,Pass,
,,,,,,,,,,,,0.799,,,,,,,,,,,,99792c91-2acd-4a73-b8a0-b0e2dcde5c76,232,,"[59.0, 34.0]",7544,4,,-1.0427219,,,Right Foot,,,,"[66.0, 22.0]",,Ground Pass,13.892444,,Salman Mohammed Al Faraj,5178.0,,,,,,1,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Wing,10,Saudi Arabia,799,['00bf7d0f-d18b-44d1-89fb-c0ed6d20f7d4'],26,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:26.434,Pass,
,,,,,,,,,,,,1.239,,,,,,,,,,,,8ffaad5a-f16c-4a15-b2bb-4a61f3c52a16,235,,"[66.0, 23.0]",7544,4,,0.67474097,,,Left Foot,,,,"[71.0, 27.0]",,Ground Pass,6.4031243,,Salem Mohammed Al Dawsari,5187.0,,,,,,1,Regular Play,Salman Mohammed Al Faraj,5178.0,Center Attacking Midfield,10,Saudi Arabia,799,['e8e5872a-71a6-4788-9457-16244896f98c'],29,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:29.154,Pass,
,,,,,,,,,,,,2.12,,,,,,,,,,,,b0e95bc2-d7a6-4d91-84e4-11f178c1d943,238,,"[73.0, 29.0]",7544,4,,1.0349851,,,Right Foot,,,,"[92.0, 61.0]",,Ground Pass,37.215588,Incomplete,Hattan Babhir,5188.0,,,,,,1,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Wing,10,Saudi Arabia,799,"['9775610a-5527-4e84-860e-9718b9a7412a', '99494ac1-3407-4ef4-81ca-1c1a315de5b0']",31,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:04:31.594,Pass,
,,,,,,,,,,,,0.48,,,,,,,,,,,,4745c395-8c5d-4c62-a471-8aa6bd89b003,243,,"[29.0, 21.0]",7544,4,,0.7853982,,,Right Foot,,,,"[32.0, 24.0]",,Ground Pass,4.2426405,,Matías Vecino Falero,5255.0,,,,,,1,Regular Play,José Martín Cáceres Silva,5248.0,Left Back,11,Uruguay,783,"['8e7cba2c-52d1-4fc4-a023-022bc8a0afd6', 'e1ef42ef-4329-4454-8fb7-91bf21691129']",34,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:34.714,Pass,True
,,,,,,,,,,,,1.16,,,,,,,,,,,,bd6348a9-d20e-42a9-986c-6383f895b958,245,,"[32.0, 24.0]",7544,4,,2.8430936,,,Right Foot,,,,"[19.0, 28.0]",,Ground Pass,13.601471,,Diego Roberto Godín Leal,5249.0,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Right Center Midfield,11,Uruguay,783,['82fba026-2733-405f-a0b4-57222b45ef05'],35,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:35.194,Pass,
,,,,,,,,,,,,1.76,,,,,,,,,,,,ca5b74b9-d542-4d8e-a3f3-9357df76a463,249,,"[15.0, 31.0]",7544,4,,2.55359,,,Right Foot,,,,"[3.0, 39.0]",,Ground Pass,14.422205,,Néstor Fernando Muslera Micol,5267.0,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,11,Uruguay,783,['067b529e-838e-47f3-a0d7-16dd12bdc5c2'],36,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:36.674,Pass,
,,,,,,,,,,,,1.52,,,,,,,,,,,,ba41cc59-eecb-45c6-b746-45f2bd89a282,252,,"[3.0, 40.0]",7544,4,,1.0303768,,,Right Foot,,,,"[12.0, 55.0]",,Ground Pass,17.492855,,José María Giménez de Vargas,5259.0,,,,,,1,Regular Play,Néstor Fernando Muslera Micol,5267.0,Goalkeeper,11,Uruguay,783,"['1b4d7514-cad5-4317-9bc2-80ac56b1b76b', 'be5ad42e-93ba-4c14-8b0a-ff4a083f69e3']",38,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:38.434,Pass,True
,,,,,,,,,,,,1.6,,,,,,,,,,,,8f4f0df4-7d18-444f-a7f1-58b60fa48799,255,,"[15.0, 60.0]",7544,4,,-0.82537687,,,Right Foot,,,,"[27.0, 47.0]",,Ground Pass,17.691807,,Matías Vecino Falero,5255.0,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,11,Uruguay,783,['d8517dc2-adbc-412e-876e-2559d443b3d6'],41,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:41.381,Pass,
,,,,,,,,,,,,1.293,,,,,,,,,,,,4b9c8bd7-b02d-465c-8849-fd4fc443dcfe,258,,"[37.0, 48.0]",7544,4,,-1.1383885,,,Right Foot,,,,"[43.0, 35.0]",,Ground Pass,14.3178215,,Rodrigo Bentancur Colmán,5260.0,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Right Center Midfield,11,Uruguay,783,['c1d1c7a1-f8a9-48f8-8d5b-9a6cf02eca3d'],45,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:45.301,Pass,
,,,,,,,,,,,,1.6,,,,,,,,,,,,f61415df-991b-4fdb-9d53-322b48f67e0d,261,,"[47.0, 33.0]",7544,4,,-1.2160907,,,Right Foot,,,,"[57.0, 6.0]",,Ground Pass,28.79236,,Cristian Gabriel Rodríguez Barrotti,5256.0,,,,,,1,Regular Play,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,11,Uruguay,783,['d2fadca8-00ee-4825-abc2-f78bb72e1ffa'],47,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:47.461,Pass,
,,,,,,,,,,,,1.373,,,,,,,,,,,,dd551247-6c73-44e3-8c91-fe88a9b5d3f6,265,,"[62.0, 7.0]",7544,4,,-0.34302393,,,Left Foot,,,,"[76.0, 2.0]",,Ground Pass,14.866069,,José Martín Cáceres Silva,5248.0,,,,,,1,Regular Play,Cristian Gabriel Rodríguez Barrotti,5256.0,Left Wing,11,Uruguay,783,"['6c4c71aa-7012-4c3e-b28f-7915d25f4830', 'f9c32331-bb20-4b19-82bc-bff9d7c130e3']",50,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:50.101,Pass,True
,,,,,,,,,,,,1.093,,,,,,,,,,,,93eccfeb-4f9a-48a9-8d00-89806eb9ed6f,269,,"[77.0, 4.0]",7544,4,,3.1415927,,,Right Foot,,,,"[65.0, 4.0]",,Low Pass,12.0,,Cristian Gabriel Rodríguez Barrotti,5256.0,,,,,,1,Regular Play,José Martín Cáceres Silva,5248.0,Left Back,11,Uruguay,783,"['4cc42a5e-9afc-408c-a37c-42fcb2d8f386', '5dd2e490-9388-4049-b89c-29e138739ae5']",52,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:52.981,Pass,True
,,,,,,,,,,,,1.2,,,,,,,,,,,,25cb66c9-b96b-4ddd-af48-7afc6d3f71ae,272,,"[65.0, 5.0]",7544,4,,1.5707964,,,Left Foot,,,,"[65.0, 14.0]",,Ground Pass,9.0,,Rodrigo Bentancur Colmán,5260.0,,,,,,1,Regular Play,Cristian Gabriel Rodríguez Barrotti,5256.0,Left Wing,11,Uruguay,783,['614a8629-b8a6-43b8-8b3a-82cabbe286ad'],54,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:54.941,Pass,
,,,,,,,,,,,,4.8,,,,,,,,,,,,50662528-1771-454b-92a3-e99479905b70,275,,"[65.0, 26.0]",7544,4,,0.79474366,,,Right Foot,,,,"[118.0, 80.0]",,High Pass,75.66373,Out,Carlos Andrés Sánchez Arcosa,5268.0,,True,,,,1,Regular Play,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,11,Uruguay,783,['322fc285-45f7-43a3-bca2-d3a72cc2bc67'],58,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:58.141,Pass,
,,,,,,,,,,,,0.72,,,,,,,,,,,,97d4f6a4-dd6a-4564-9985-c3a205e7ddf0,278,,"[13.0, 1.0]",7544,5,,1.5707964,,,,,,,"[13.0, 7.0]",,Low Pass,6.0,,Salman Mohammed Al Faraj,5178.0,,,,,Throw-in,1,From Throw In,Yasir Gharsan Al Shahrani,5183.0,Left Back,12,Saudi Arabia,799,"['4298fd4a-f36b-4227-8628-08fe21a16b26', '5cf6365c-ed57-4c06-bbac-13c2b21c85db']",20,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:05:20.554,Pass,True
,,,,,,,,,,,,3.333,,,,,,,,,,,,6e101082-cbc3-4859-9eb0-7c84ddb6c385,283,,"[13.0, 20.0]",7544,5,,0.27829966,,,Left Foot,,,,"[83.0, 40.0]",,High Pass,72.8011,,Hattan Babhir,5188.0,,,,,Free Kick,1,From Free Kick,Mohammed Khalil Al Owais,5714.0,Goalkeeper,13,Saudi Arabia,799,['46385b33-8eb1-4495-8c40-bc44a5b33799'],53,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:05:53.181,Pass,
,,,,,,,,,,,,0.999,,,,,,,,,,,,340dd17e-58fc-495a-ae89-8a9bfc9fc225,294,,"[112.0, 11.0]",7544,7,,-2.2142975,,,Right Foot,,,,"[109.0, 7.0]",,Ground Pass,5.0,,Salman Mohammed Al Faraj,5178.0,,,,,,1,Regular Play,Abdullah Ibrahim Otayf,5173.0,Left Center Midfield,15,Saudi Arabia,799,"['21a65050-14f6-4d1a-a0e1-7455676c9c41', 'a8c0f4c9-4a75-484a-8c99-f6ab71659638']",46,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:07:46.514,Pass,True
,,,,,,,,,,,,1.493,,,,,,,,,,,,3d8dbc11-8867-490d-b18c-9c6dc1881c62,298,,"[103.0, 13.0]",7544,7,,1.1341692,,,Right Foot,True,,,"[117.0, 43.0]",,High Pass,33.105892,Incomplete,Fahad Mosaed Al Muwallad Al Harbi,5190.0,,,,,,1,Regular Play,Salman Mohammed Al Faraj,5178.0,Center Attacking Midfield,15,Saudi Arabia,799,"['63bfba50-e67a-49bd-b008-34cec8956ce4', '9c1f199d-1c14-4777-88fa-4c0dd9f1f34a']",50,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:07:50.421,Pass,
,,,,,,,,,,,,1.0,,,,,,,,,,,,77ea417e-96bf-40a6-9d54-74f09429897e,302,,"[13.0, 35.0]",7544,7,,-0.7853982,,,Keeper Arm,,,,"[17.0, 31.0]",,Low Pass,5.656854,,Diego Roberto Godín Leal,5249.0,,,,,,1,Regular Play,Néstor Fernando Muslera Micol,5267.0,Goalkeeper,16,Uruguay,783,['a57e506c-92fa-443b-873e-871b0c5186f6'],57,,,,,,,,,,,,,,,,,,,Uruguay,783,00:07:57.861,Pass,
,,,,,,,,,,,,1.533,,,,,,,,,,,,7e2b6ddc-6a60-4767-be28-036fcb714a29,305,,"[20.0, 33.0]",7544,8,,1.160669,,,Right Foot,,,,"[30.0, 56.0]",,Ground Pass,25.079872,,Rodrigo Bentancur Colmán,5260.0,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,16,Uruguay,783,['674d0e88-9f3f-4f5b-8e8e-fab0af4a8827'],0,,,,,,,,,,,,,,,,,,,Uruguay,783,00:08:00.661,Pass,
