ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[18.0, 40.0]",,,,,,,,5.28,,,,,,,,,,21e804fe-646a-40e9-a177-c2464bd82456,1213,,"[5.0, 41.0]",7562,27,,,,,,,,,,,,,,,,,,,1,From Keeper,Pedro David Gallese Quiróz,5528.0,Goalkeeper,56,Peru,784,"['0ace4f5d-3153-4e7f-a00f-470e7a71686b', '3b21999c-021d-489d-928f-9d259726456a']",51,,,,,,,,,,,,,,,,,Peru,784,00:27:51.387,Carry,
,,,"[6.0, 32.0]",,,,,,,,1.507,,,,,,,,,,754622a0-233e-42bd-bbb2-f38788f52847,1218,,"[7.0, 30.0]",7562,28,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathew Ryan,3240.0,Goalkeeper,57,Australia,792,"['110c0405-3397-4079-a6cd-6028a6cf93ca', 'eb1d9b7e-9af3-4d12-ad61-8b76bf7a2a2e']",3,,,,,,,,,,,,,,,,,Australia,792,00:28:03.320,Carry,
,,,"[26.0, 37.0]",,,,,,,,1.267,,,,,,,,,,f1ce6a82-2864-4d51-93ff-046c5da5d298,1221,,"[24.0, 37.0]",7562,28,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Milligan,5488.0,Left Center Back,57,Australia,792,"['1b97b28b-ce82-4789-a4ec-15092d9b2b25', '5015af74-3d71-4585-b393-af81926c8e6e']",6,,,,,,,,,,,,,,,,,Australia,792,00:28:06.360,Carry,
,,,"[48.0, 56.0]",,,,,,,,3.387,,,,,,,,,,88495c65-340f-4027-a229-9896f8810605,1224,,"[43.0, 52.0]",7562,28,,,,,,,,,,,,,,,,,,,1,Regular Play,Trent Sainsbury,5478.0,Right Center Back,57,Australia,792,"['623196f2-2a2b-423d-b04c-66dfe92cd386', '69134c0d-06e0-403c-adb2-cd28090cd25a']",8,,,,,,,,,,,,,,,,,Australia,792,00:28:08.720,Carry,
,,,"[64.0, 78.0]",,,,,,,,0.827,,,,,,,,,,d83fe2f7-caee-4bd5-b6b0-78e14ea38455,1227,,"[62.0, 79.0]",7562,28,,,,,,,,,,,,,,,,,,,1,Regular Play,Josh Risdon,5482.0,Right Back,57,Australia,792,"['34475c7f-dd2c-446b-b90e-eb6882ab85ae', '9d11a9de-041d-451e-99c4-ffc6ad9358c6', 'cf22db7f-3156-4d51-a5cf-7786d41d5304']",13,,,,,,,,,,,,,,,,,Australia,792,00:28:13.600,Carry,True
,,,"[50.0, 70.0]",,,,,,,,1.547,,,,,,,,,,cf9f01a4-d667-4acb-bf40-a1c640b46620,1231,,"[47.0, 63.0]",7562,28,,,,,,,,,,,,,,,,,,,1,Regular Play,Trent Sainsbury,5478.0,Right Center Back,57,Australia,792,"['452202aa-1eed-4f8a-a357-5d2d6145b1a2', '9d13f650-6c42-4c10-baa1-ca24f749f813', 'f4f48ffa-f100-4a84-b05f-98ffbdf04907']",15,,,,,,,,,,,,,,,,,Australia,792,00:28:15.400,Carry,True
,,,"[14.0, 31.0]",,,,,,,,3.547,,,,,,,,,,469f3fd7-3798-4a95-a3d7-13e6b10a04c2,1235,,"[13.0, 25.0]",7562,28,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro David Gallese Quiróz,5528.0,Goalkeeper,58,Peru,784,"['ba8c88e1-6830-463b-958e-cb92dcbb323b', 'ee5f0504-817d-46a7-94f4-10d4e3fb00b6']",21,,,,,,,,,,,,,,,,,Peru,784,00:28:21.720,Carry,
,,,"[20.0, 26.0]",,,,,,,,0.067,,,,,,,,,,819a26ca-7a6c-4a21-abfe-349a08a66631,1238,,"[20.0, 27.0]",7562,28,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Santamaría Bardales,5738.0,Left Center Back,58,Peru,784,"['13313ddf-1268-48c1-9cb0-5c0c80732f5f', 'c1fc79da-06e2-4bd3-b381-32c5f117ddce']",26,,,,,,,,,,,,,,,,,Peru,784,00:28:26.600,Carry,
,,,"[38.0, 39.0]",,,,,,,,2.187,,,,,,,,,,227527a2-6085-4284-a48b-0342de4e8b40,1241,,"[35.0, 35.0]",7562,28,,,,,,,,,,,,,,,,,,,1,Regular Play,Renato Fabrizio Tapia Cortijo,5523.0,Right Defensive Midfield,58,Peru,784,"['ab5a010b-7a4e-44e3-b881-25df6d3ce884', 'd715001e-9c10-430f-891d-385c84877938']",28,,,,,,,,,,,,,,,,,Peru,784,00:28:28.280,Carry,
,,,"[63.0, 20.0]",,,,,,,,1.267,,,,,,,,,,82fcf2ac-42bd-4ec8-ae24-cfd87b9be3de,1244,,"[59.0, 21.0]",7562,28,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Yoshimar Yotún Flores,5529.0,Left Defensive Midfield,58,Peru,784,"['0aaaff7b-6803-4789-ad99-24b88f877c5f', '4a64d2d6-a0d8-4523-b162-9177dcfe5e61', 'c4b8f958-6912-4cc0-b34b-4a2320996288']",32,,,,,,,,,,,,,,,,,Peru,784,00:28:32.000,Carry,True
,,,"[16.0, 51.0]",,,,,,,,1.347,,,,,,,,,,0d698324-948c-48a3-8117-cacda107d2bc,1249,,"[13.0, 48.0]",7562,28,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathew Ryan,3240.0,Goalkeeper,59,Australia,792,"['8869b0a1-e049-444b-9617-ac77b0dbb6b7', 'e6710720-3e14-40e9-9577-e2dd21cc9f80']",36,,,,,,,,,,,,,,,,,Australia,792,00:28:36.080,Carry,
,,,"[36.0, 35.0]",,,,,,,,0.747,,,,,,,,,,9e43373c-7e60-4166-ae62-f02e9fb137da,1252,,"[37.0, 35.0]",7562,28,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Mooy,3281.0,Left Center Midfield,59,Australia,792,"['e0a9bbd5-5f0b-4451-828e-d266c584740c', 'f35331db-e92b-42c7-aea7-f64083d30f63']",39,,,,,,,,,,,,,,,,,Australia,792,00:28:39.000,Carry,
,,,"[38.0, 21.0]",,,,,,,,2.227,,,,,,,,,,758918b4-0ef3-4c0a-a81d-89d3bed0f1a8,1255,,"[33.0, 19.0]",7562,28,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Milligan,5488.0,Left Center Back,59,Australia,792,"['7f050e0a-a688-412c-a1b9-f572677de394', 'd58ad9dc-04a9-4532-9f8a-0dca445bdff3']",41,,,,,,,,,,,,,,,,,Australia,792,00:28:41.280,Carry,
,,,"[52.0, 34.0]",,,,,,,,1.067,,,,,,,,,,1e0c7113-717f-4c4b-8953-5e3d75d2e240,1258,,"[48.0, 23.0]",7562,28,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Mooy,3281.0,Left Center Midfield,59,Australia,792,"['3110831f-e221-4fd6-ba91-2f5461cc075d', '6b71164d-46dd-43bc-b5de-61290e267566']",44,,,,,,,,,,,,,,,,,Australia,792,00:28:44.480,Carry,
,,,"[61.0, 51.0]",,,,,,,,2.107,,,,,,,,,,8030d7a2-a672-4731-a745-47f3b6f6bd98,1261,,"[56.0, 43.0]",7562,28,,,,,,,,,,,,,,,,,,,1,Regular Play,Mile Jedinak,5489.0,Right Center Midfield,59,Australia,792,"['1ad53f1c-d020-44e2-8ba8-d8ba76289a7d', '833d642c-db0d-45d8-85cf-a3d5873807de']",46,,,,,,,,,,,,,,,,,Australia,792,00:28:46.640,Carry,
,,,"[75.0, 65.0]",,,,,,,,2.107,,,,,,,,,,f080e1ea-67a9-44b1-8ccc-6f7b801a5474,1267,,"[65.0, 62.0]",7562,28,,,,,,,,,,,,,,,,,,,1,Regular Play,Mile Jedinak,5489.0,Right Center Midfield,59,Australia,792,"['7ef7fc6e-4e30-42d6-825b-8a39e296e8f2', 'dee074bf-41d0-4f3a-aac2-1fb785a99f98']",52,,,,,,,,,,,,,,,,,Australia,792,00:28:52.000,Carry,
,,,"[96.0, 78.0]",,,,,,,,1.187,,,,,,,,,,814645b3-d643-4612-a0da-0711267c6bc3,1273,,"[95.0, 77.0]",7562,28,,,,,,,,,,,,,,,,,,,1,Regular Play,Josh Risdon,5482.0,Right Back,59,Australia,792,"['6b08a00c-f807-43bb-9bfd-dd2a7bdd5f90', '8221ae23-48e9-4044-babf-dfedbda02d21', '99ea9002-afd4-4e6d-a651-b24c954a2673']",56,,,,,,,,,,,,,,,,,Australia,792,00:28:56.480,Carry,True
,,,"[70.0, 26.0]",,,,,,,,0.84,,,,,,,,,,6766a135-5da0-4be5-8d25-6999617ee12f,1292,,"[70.0, 25.0]",7562,29,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Yoshimar Yotún Flores,5529.0,Left Defensive Midfield,60,Peru,784,"['08a5159f-d61e-4c66-ba42-3895bd37cbc4', '169a10a9-13ed-4d32-aea2-62e32e950d1f', '832a5fd1-1d5e-4fa6-bc9d-d4133a2b63c4']",56,,,,,,,,,,,,,,,,,Peru,784,00:29:56.307,Carry,True
,,,"[82.0, 7.0]",,,,,,,,0.64,,,,,,,,,,9d1849eb-e544-4b4d-9007-e1aa7cd81b91,1296,,"[82.0, 12.0]",7562,29,,,,,,,,,,,,,,,,,,,1,Regular Play,André Martín Carrillo Díaz,3632.0,Right Midfield,60,Peru,784,"['8b67b53f-f968-4fb4-85d0-4c005d692313', '8f07aa98-9965-44fb-bde1-71c10b3ddb4a', 'd5dcbecc-a44e-48bc-87db-308f78ec48d8']",58,,,,,,,,,,,,,,,,,Peru,784,00:29:58.467,Carry,True
,,,"[68.0, 5.0]",,,,,,,,2.027,,,,,,,,,,21c9c0c2-5e72-49a7-8c4c-bbb227511091,1300,,"[67.0, 6.0]",7562,30,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Trauco Saavedra,5518.0,Left Back,60,Peru,784,"['06ffc698-763a-404d-bff4-63ddb128774b', '4d467aa6-f48f-459a-903d-a6e8e2f1d23a', 'd86fb532-dc17-4653-ab15-94d4519a6420']",0,,,,,,,,,,,,,,,,,Peru,784,00:30:00.520,Carry,True
,,,"[65.0, 3.0]",,,,,,,,2.707,,,,,,,,,,a8880d98-9c1c-4c30-a562-7d7699389a24,1304,,"[79.0, 3.0]",7562,30,,,,,,,,,,,,,,,,,,,1,Regular Play,André Martín Carrillo Díaz,3632.0,Right Midfield,60,Peru,784,"['09e29eca-0a87-4164-84b1-50505258916f', 'ab83c917-8668-4597-b53f-e533ceabea97', 'f51bbed6-cbab-4beb-988d-8b34332f7f7b']",3,,,,,,,,,,,,,,,,,Peru,784,00:30:03.600,Carry,True
,,,"[65.0, 52.0]",,,,,,,,2.707,,,,,,,,,,1cc0ebe7-c975-4509-b051-84a18820846b,1308,,"[54.0, 46.0]",7562,30,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Guillermo Martín Ramos Garagay,5530.0,Right Center Back,60,Peru,784,"['65c34884-1742-485b-8bd7-09bcef6fc388', 'c3fb2afa-fb25-4b7d-90e7-8e56cb6ad65c', 'd06f2a5b-1302-4895-987d-69d65c400d22']",8,,,,,,,,,,,,,,,,,Peru,784,00:30:08.360,Carry,True
,,,"[100.0, 71.0]",,,,,,,,2.187,,,,,,,,,,502c0712-0b03-49b1-9aef-5fb9edc9df9d,1312,,"[90.0, 78.0]",7562,30,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Jan Piers Advíncula Castrillón,5521.0,Right Back,60,Peru,784,"['604b4902-3fff-40c5-82b3-df427bd857f3', '7b84c061-1d91-424e-bb13-e8729c5fed97', '8ecea4fc-d102-4fd4-892f-9e2397f300bf']",13,,,,,,,,,,,,,,,,,Peru,784,00:30:13.560,Carry,True
,,,"[16.0, 19.0]",,,,,,,,1.307,,,,,,,,,,f8e48464-5ae3-4583-89ad-5c6b4f5dbf71,1317,,"[13.0, 17.0]",7562,30,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mark Milligan,5488.0,Left Center Back,61,Australia,792,"['5bf5126f-6121-41e2-b65a-fb9efc8dc044', 'b5ffee4d-53d7-43d7-b934-b648955bd46d']",31,,,,,,,,,,,,,,,,,Australia,792,00:30:31.040,Carry,
,,,"[31.0, 26.0]",,,,,,,,1.32,,,,,,,,,,e3e057ae-dccc-4137-9a5c-1348c315e4d7,1320,,"[36.0, 21.0]",7562,30,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aaron Mooy,3281.0,Left Center Midfield,61,Australia,792,"['81356d26-458b-4057-bcea-41f5dc894f30', 'd048a3ff-af38-4f92-8680-0b052074322f']",33,,,,,,,,,,,,,,,,,Australia,792,00:30:33.707,Carry,
,,,"[33.0, 50.0]",,,,,,,,2.467,,,,,,,,,,4bf33b41-8bab-4fe2-98a6-4701855b8189,1323,,"[25.0, 54.0]",7562,30,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Trent Sainsbury,5478.0,Right Center Back,61,Australia,792,"['460b339c-4593-46a7-ad59-a43c15d7d0cd', 'a22f697a-f39b-445e-9fde-cf2627e8c289']",37,,,,,,,,,,,,,,,,,Australia,792,00:30:37.280,Carry,
,,,"[34.0, 21.0]",,,,,,,,1.547,,,,,,,,,,c8196340-78b0-4e50-aa39-d9902639e1ed,1326,,"[32.0, 18.0]",7562,30,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mark Milligan,5488.0,Left Center Back,61,Australia,792,"['1a61a464-f327-41f9-b3ad-fed3911c2051', '263ca5d2-6434-479d-bc75-c00d486be1f6']",41,,,,,,,,,,,,,,,,,Australia,792,00:30:41.840,Carry,
,,,"[40.0, 1.0]",,,,,,,,1.267,,,,,,,,,,768de8e3-9ba3-4d5d-bed8-7bed888a9619,1329,,"[46.0, 7.0]",7562,30,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aziz Eraltay Behich,5479.0,Left Back,61,Australia,792,"['1059582d-974e-4852-8561-4b68b68bf989', '4df8e87e-48eb-4913-afb8-b0a99197f26c']",44,,,,,,,,,,,,,,,,,Australia,792,00:30:44.720,Carry,
,,,"[36.0, 20.0]",,,,,,,,2.227,,,,,,,,,,a78a119e-cdde-4189-816d-f34539d8fd01,1332,,"[31.0, 14.0]",7562,30,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mark Milligan,5488.0,Left Center Back,61,Australia,792,"['590557c4-2fae-4e6d-8a9b-f35b2fd2cf58', 'b0087354-e9ba-4bda-ae2a-714abafa1d47']",47,,,,,,,,,,,,,,,,,Australia,792,00:30:47.400,Carry,
,,,"[35.0, 51.0]",,,,,,,,1.12,,,,,,,,,,9dbe5636-d747-4f4b-a9da-634f4e69a75d,1335,,"[34.0, 53.0]",7562,30,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Trent Sainsbury,5478.0,Right Center Back,61,Australia,792,"['b3154364-f230-489e-af97-b1f7b65ba858', 'b3ebda3e-b31e-4186-8ead-f9c3c750355f']",51,,,,,,,,,,,,,,,,,Australia,792,00:30:51.680,Carry,
,,,"[52.0, 21.0]",,,,,,,,1.747,,,,,,,,,,bff7d7fb-30ac-4080-b0d9-48a433cad917,1338,,"[41.0, 22.0]",7562,30,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mark Milligan,5488.0,Left Center Back,61,Australia,792,"['158f3169-3a6b-41e8-82f5-26ae8a7f6efb', 'cc1e1157-f4d1-46d6-9d2c-78e347fb746e']",54,,,,,,,,,,,,,,,,,Australia,792,00:30:54.440,Carry,
,,,"[69.0, 5.0]",,,,,,,,0.827,,,,,,,,,,86c184ba-d0db-47e9-addf-bb6f433edb16,1341,,"[68.0, 3.0]",7562,30,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aziz Eraltay Behich,5479.0,Left Back,61,Australia,792,"['3cfd7e82-7f96-429d-a5e3-8c3c10ac0791', '59e6ef06-0e5f-43f3-bb59-9a887bdcf394']",57,,,,,,,,,,,,,,,,,Australia,792,00:30:57.600,Carry,
,,,"[91.0, 3.0]",,,,,,,,3.827,,,,,,,,,,808acf16-1fb1-4d86-b019-6e20f1464ba2,1345,,"[85.0, 10.0]",7562,30,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Tom Rogić,5491.0,Center Attacking Midfield,61,Australia,792,"['76a66bdd-7cd9-4b6d-8060-0bf2f1c6f0da', '80df1a05-cb28-4ecf-bf84-202af4d8bfaf', '9d6038f3-4692-4e49-baca-a87d9c7b0b3e', 'fb7d5cbb-b2e8-4813-a607-be24cbd6bf2d']",59,,,,,,,,,,,,,,,,,Australia,792,00:30:59.400,Carry,True
,,,"[89.0, 3.0]",,,,,,,,1.08,,,,,,,,,,a61b4c56-7667-4d15-b32c-fb014a079031,1349,,"[91.0, 3.0]",7562,31,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Tom Rogić,5491.0,Center Attacking Midfield,61,Australia,792,"['0fe039cb-4deb-489a-afd4-6fbb50ba8c6a', '1e24ad21-5da0-4569-843c-695fca446e60', '76a66bdd-7cd9-4b6d-8060-0bf2f1c6f0da', 'fb7d5cbb-b2e8-4813-a607-be24cbd6bf2d']",3,,,,,,,,,,,,,,,,,Australia,792,00:31:03.227,Carry,True
,,,"[98.0, 17.0]",,,,,,,,0.36,,,,,,,,,,c380d473-8db1-40ae-802d-2a35f442dd67,1352,,"[92.0, 17.0]",7562,31,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aziz Eraltay Behich,5479.0,Left Back,61,Australia,792,"['1b01dc24-d4c6-4fc6-8a0a-aa7b7540d09b', 'e52f7dca-d4ec-45f2-962a-c407df591849']",5,,,,,,,,,,,,,,,,,Australia,792,00:31:05.227,Carry,
,,,"[73.0, 75.0]",,,,,,,,1.64,,,,,,,,,,19a257f6-f19f-4267-bc8a-3cb4d600437f,1358,,"[78.0, 78.0]",7562,31,,,,,,,,,,,,,,,,,,,1,From Free Kick,Édison Michael Flores Peralta,5525.0,Left Midfield,62,Peru,784,"['14bdf36b-4ace-43f2-b877-3b34778d0263', 'b060ffbe-451c-4cdb-9aed-8d75006bb19f', 'f6439bd2-e4df-438c-bee7-571d852ebab3']",55,,,,,,,,,,,,,,,,,Peru,784,00:31:55.787,Carry,True
,,,"[39.0, 16.0]",,,,,,,,2.347,,,,,,,,,,facf27d8-adef-4576-a4da-4ba32944ac01,1364,,"[33.0, 17.0]",7562,31,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Milligan,5488.0,Left Center Back,63,Australia,792,"['5ba7faa4-4ab6-47c4-8b92-c4e5ac41c0f4', '60fb1b87-4c5a-4049-910a-ee37d8b673af', 'efde9365-c986-4321-949f-16bc8bb14e97']",59,,,,,,,,,,,,,,,,,Australia,792,00:31:59.760,Carry,True
,,,"[69.0, 16.0]",,,,,,,,1.12,,,,,,,,,,fb9cefc5-31f0-47c8-b9e6-a07eb7a92664,1371,,"[62.0, 16.0]",7562,32,,,,,,,,,,,,,,,,,,,1,Regular Play,Tom Rogić,5491.0,Center Attacking Midfield,63,Australia,792,"['c833e5e7-7332-4e2e-b0f7-b53afc126a00', 'd02373d0-b11a-4222-9654-cced5b3cc3c7', 'ecaddcee-57b7-4b64-925a-9c1fad7c72ab']",3,,,,,,,,,,,,,,,,,Australia,792,00:32:03.787,Carry,True
,,,"[22.0, 76.0]",,,,,,,,7.8,,,,,,,,,,d4c6013e-f9b3-4c19-b234-ec85c1f714cf,1378,,"[18.0, 66.0]",7562,32,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Jan Piers Advíncula Castrillón,5521.0,Right Back,64,Peru,784,"['14cf43b0-dd0e-4162-881b-42efe589a38f', '19cadd7e-d90e-4cec-82e9-be3d09ca0886']",7,,,,,,,,,,,,,,,,,Peru,784,00:32:07.827,Carry,
,,,"[40.0, 13.0]",,,,,,,,0.52,,,,,,,,,,7aa36c31-f5b4-4766-9672-5742099c8533,1381,,"[40.0, 17.0]",7562,32,,,,,,,,,,,,,,,,,,,1,Regular Play,André Martín Carrillo Díaz,3632.0,Right Midfield,64,Peru,784,"['0e672577-b67c-41e8-964f-5deb828ec11b', '3694e929-c98f-44a6-aa3e-8d9e6b580f9e', '3e88b254-fe9d-4c65-bf16-e0765b6e4f47']",19,,,,,,,,,,,,,,,,,Peru,784,00:32:19.040,Carry,True
,,,"[89.0, 20.0]",,,,,,,,6.707,,,,,,,,,,a75a35c8-e77b-4751-a76a-d740383423c4,1385,,"[40.0, 13.0]",7562,32,,,,,,,,,,,,,,,,,,,1,Regular Play,André Martín Carrillo Díaz,3632.0,Right Midfield,64,Peru,784,"['35476aa9-1279-41c4-a083-47288cf4af1b', '3694e929-c98f-44a6-aa3e-8d9e6b580f9e', '3e88b254-fe9d-4c65-bf16-e0765b6e4f47', '5aecaca3-9736-41fe-a7d7-152bc39f4a0a', 'eaccd490-5f56-4a87-9b75-6c5007c37bd8']",19,,,,,,,,,,,,,,,,,Peru,784,00:32:19.560,Carry,True
,,,"[111.0, 19.0]",,,,,,,,2.147,,,,,,,,,,fbc43b9f-003d-4a54-adcb-e9b7d9022234,1389,,"[107.0, 14.0]",7562,32,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Alberto Cueva Bravo,5519.0,Center Attacking Midfield,64,Peru,784,"['a4a60b18-bdb8-4c9d-8caa-942ed319564d', 'd5683078-0c32-46ca-833b-239c9daf50b8', 'f1472f81-490e-4341-ba3b-73050d12020b']",28,,,,,,,,,,,,,,,,,Peru,784,00:32:28.320,Carry,True
,,,"[89.0, 74.0]",,,,,,,,0.56,,,,,,,,,,e3d70dd3-19f9-4a82-9a42-44bb46ebfeb0,1393,,"[87.0, 77.0]",7562,32,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Jan Piers Advíncula Castrillón,5521.0,Right Back,64,Peru,784,"['169f7fef-fc78-4b0f-b426-6316d13a2b23', 'bd810df2-d24b-4034-9fa5-23d090676e55']",36,,,,,,,,,,,,,,,,,Peru,784,00:32:36.280,Carry,
,,,"[90.0, 65.0]",,,,,,,,1.961,,,,,,,,,,7aaa0957-5a90-4b04-92b2-39fc879d7809,1396,,"[92.0, 67.0]",7562,32,,,,,,,,,,,,,,,,,,,1,Regular Play,Édison Michael Flores Peralta,5525.0,Left Midfield,64,Peru,784,"['bd126ff6-feab-4d04-b23d-e69d3507e73e', 'c2bda002-8e1a-43de-bc49-31b93e109166', 'e022ec74-dbc5-45dd-bac7-2f8aec0a257b']",38,,,,,,,,,,,,,,,,,Peru,784,00:32:38.346,Carry,True
,,,"[83.0, 62.0]",,,,,,,,0.747,,,,,,,,,,ac57157f-605b-473e-b8f4-04aec8adf2e1,1405,,"[83.0, 62.0]",7562,32,,,,,,,,,,,,,,,,,,,1,Regular Play,Renato Fabrizio Tapia Cortijo,5523.0,Right Defensive Midfield,64,Peru,784,"['518cf3e9-c71f-4c0c-af72-57c539300e3e', '80b4f114-0cf0-4a01-9337-c73628744af6']",44,,,,,,,,,,,,,,,,,Peru,784,00:32:44.680,Carry,
,,,"[83.0, 33.0]",,,,,,,,1.827,,,,,,,,,,e968b712-8a77-4247-af4d-2989aab45370,1410,,"[75.0, 30.0]",7562,32,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Yoshimar Yotún Flores,5529.0,Left Defensive Midfield,64,Peru,784,"['2dc7d70b-67bd-4be5-88d9-3d1d4731c1ec', 'ce0f7c1c-d21e-4f7f-bfc2-25778cc6566f']",49,,,,,,,,,,,,,,,,,Peru,784,00:32:49.480,Carry,
,,,"[21.0, 25.0]",,,,,,,,1.147,,,,,,,,,,83340224-3fda-45ad-97c6-72e67d9eb4dd,1415,,"[19.0, 24.0]",7562,33,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mark Milligan,5488.0,Left Center Back,65,Australia,792,"['02f1e2e1-07ed-464b-8d8a-00305e649d1e', '476bfdde-f759-4fa3-b372-98494a1b7ac7']",1,,,,,,,,,,,,,,,,,Australia,792,00:33:01.640,Carry,
,,,"[27.0, 30.0]",,,,,,,,3.987,,,,,,,,,,4b76b71e-840a-4b5e-a2f7-ca73c8e86b78,1420,,"[22.0, 27.0]",7562,33,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mark Milligan,5488.0,Left Center Back,65,Australia,792,"['8d83ea26-3450-4b85-8c37-a4d3200cc3e2', 'f6ce58f0-52cc-4d7c-b7fd-05665af1c251']",5,,,,,,,,,,,,,,,,,Australia,792,00:33:05.680,Carry,
,,,"[43.0, 57.0]",,,,,,,,2.787,,,,,,,,,,00c0a431-edc4-4a58-aa3d-6322c8c1239d,1423,,"[33.0, 56.0]",7562,33,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Trent Sainsbury,5478.0,Right Center Back,65,Australia,792,"['03e7de6e-7697-4438-a274-75e62c24fc1d', '7d41e44d-0a3f-47ee-bde3-4fb33fadcf5b']",11,,,,,,,,,,,,,,,,,Australia,792,00:33:11.200,Carry,
,,,"[39.0, 63.0]",,,,,,,,0.947,,,,,,,,,,c2b06f92-0f20-44ac-86f2-a60e3abe49c1,1428,,"[42.0, 64.0]",7562,33,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Trent Sainsbury,5478.0,Right Center Back,65,Australia,792,"['9399a51f-8eba-4974-9e61-2d919e1fa3c5', 'a52e52cd-c888-47f2-a8f2-7bb691c8cfe1']",16,,,,,,,,,,,,,,,,,Australia,792,00:33:16.280,Carry,
,,,"[40.0, 27.0]",,,,,,,,0.947,,,,,,,,,,8664e110-bac4-42cd-ba8e-9de12f9ede94,1431,,"[37.0, 27.0]",7562,33,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mark Milligan,5488.0,Left Center Back,65,Australia,792,"['d60afd5d-73c5-4810-8100-f473fc257a26', 'fbb45f9b-72d5-41fb-8742-7f835c6af909']",19,,,,,,,,,,,,,,,,,Australia,792,00:33:19.120,Carry,
,,,"[50.0, 60.0]",,,,,,,,7.347,,,,,,,,,,e0662684-7391-4495-ab51-76249f2a62ec,1434,,"[42.0, 51.0]",7562,33,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Trent Sainsbury,5478.0,Right Center Back,65,Australia,792,"['3a96fc58-fb72-4cbb-9b21-315d7643691c', '3fef2673-9364-4b5b-9743-3e5433fffa64', '9c77104e-b1d6-402f-bf97-d510d5c03c85']",21,,,,,,,,,,,,,,,,,Australia,792,00:33:21.600,Carry,True
,,,"[26.0, 41.0]",,,,,,,,0.667,,,,,,,,,,8e9eb0aa-2dfa-4351-9562-414f03a3522c,1438,,"[27.0, 43.0]",7562,33,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mathew Ryan,3240.0,Goalkeeper,65,Australia,792,"['cc616e1d-187a-4015-b25f-90065f3c4850', 'fe22872a-9137-4e26-be60-c1c89fa8c790']",30,,,,,,,,,,,,,,,,,Australia,792,00:33:30.720,Carry,
