ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,1.12,,,,,,,,,,,,,2c7bfa29-45a0-44ad-bb43-a4b40284528c,98,,"[55.0, 78.0]",7584,2,,,-2.8049178,,,Left Foot,,"[35.0, 71.0]",,Ground Pass,21.189621,,Toby Alderweireld,20005.0,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Center Midfield,7,Belgium,782,['db5d6138-197a-4948-aa70-cdcd903afd27'],24,,,,,,,,,,,,,,,,,,Belgium,782,00:02:24.640,Pass,
,,,,,,,,,,1.92,,,,,,,,,,,,,bd89de4c-9c1c-4cfe-9e6c-4a4433b5f9d2,101,,"[38.0, 67.0]",7584,2,,,-1.5707964,,,Right Foot,,"[38.0, 66.0]",,Low Pass,1.0,,Vincent Kompany,3101.0,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,7,Belgium,782,['ab155306-862c-452d-a27b-bbd7ea774348'],27,,,,,,,,,,,,,,,,,,Belgium,782,00:02:27.200,Pass,
,,,,,,,,,,2.48,,,,,,,,,,,,,c8a62310-442b-414b-9d23-e39627a0d02c,103,,"[32.0, 32.0]",7584,2,,,-0.7853982,,,Right Foot,,"[45.0, 19.0]",,Ground Pass,18.384777,,Jan Vertonghen,3077.0,,,,,,1,Regular Play,Vincent Kompany,3101.0,Center Back,7,Belgium,782,['067b9a62-a5a3-4f31-a6cf-9a603557a893'],29,,,,,,,,,,,,,,,,,,Belgium,782,00:02:29.120,Pass,
,,,,,,,,,,2.24,,,,,,,,,,,,,29bb629e-eb0e-469b-a315-c848fce0af46,106,,"[45.0, 3.0]",7584,2,,,2.437979,,,Left Foot,,"[12.0, 31.0]",,Low Pass,43.27817,,Thibaut Courtois,3509.0,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,7,Belgium,782,['8040528a-ec0e-408b-90a8-e9f957848317'],32,,,,,,,,,,,,,,,,,,Belgium,782,00:02:32.920,Pass,
,,,,,,,,,,1.28,,,,,,,,,,,,,f0d246e8-b3c0-4195-b300-f77e14264832,109,,"[7.0, 35.0]",7584,2,,,0.67474097,,,Right Foot,,"[22.0, 47.0]",,Ground Pass,19.209373,,Toby Alderweireld,20005.0,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,7,Belgium,782,['12be3897-54b0-4dac-bd1e-7feb22aab747'],36,,,,,,,,,,,,,,,,,,Belgium,782,00:02:36.600,Pass,
,,,,,,,,,,1.88,,,,,,,,,,,,,327ac4cf-f69b-4411-881a-0715e1b4af76,112,,"[26.0, 48.0]",7584,2,,,-1.4758446,,,Right Foot,,"[28.0, 27.0]",,Ground Pass,21.095022,,Vincent Kompany,3101.0,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,7,Belgium,782,['a9176904-670e-4c27-b4f1-cb0629a8bdb5'],40,,,,,,,,,,,,,,,,,,Belgium,782,00:02:40.040,Pass,
,,,,,,,,,,1.2,,,,,,,,,,,,,82d214c8-8d30-44d9-bc5c-587f5199aec9,115,,"[29.0, 26.0]",7584,2,,,1.5083776,,,Right Foot,,"[30.0, 42.0]",,Ground Pass,16.03122,,Toby Alderweireld,20005.0,,,,,,1,Regular Play,Vincent Kompany,3101.0,Center Back,7,Belgium,782,['4e0f8339-e3c5-4bbe-967f-9d73d1fea015'],42,,,,,,,,,,,,,,,,,,Belgium,782,00:02:42.640,Pass,
,,,,,,,,,,1.04,,,,,,,,,,,,,5edf0dba-0cbc-4061-ad53-95679903d145,119,,"[32.0, 46.0]",7584,2,,,-0.61072594,,,Right Foot,,"[42.0, 39.0]",,Ground Pass,12.206555,,Axel Witsel,5642.0,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,7,Belgium,782,"['2dcc8ad6-4f7a-4640-b11e-cd5cba89390f', 'c52393b3-4b33-4e55-bd77-9f315362406c']",45,,,,,,,,,,,,,,,,,,Belgium,782,00:02:45.960,Pass,True
,,,,,,,,,,1.64,,,,,,,,,,,,,c09ff923-bc91-4c27-a40d-83bf41d01f35,122,,"[46.0, 25.0]",7584,2,,,-1.5253731,,,Right Foot,,"[47.0, 3.0]",,Ground Pass,22.022715,,Jan Vertonghen,3077.0,,,,,,1,Regular Play,Axel Witsel,5642.0,Left Center Midfield,7,Belgium,782,['6af21cb5-896d-4a47-a909-ca69bfaebf91'],49,,,,,,,,,,,,,,,,,,Belgium,782,00:02:49.960,Pass,
,,,,,,,,,,1.133,,,,,,,,,,,,,ef352a68-76ce-4737-9c68-498251543509,126,,"[47.0, 2.0]",7584,2,,,0.0,,,Left Foot,,"[60.0, 2.0]",,Ground Pass,13.0,,Yannick Ferreira Carrasco,5633.0,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,7,Belgium,782,"['90e11c28-f564-4755-8cc8-05bab5243297', 'cbd0da6e-54ae-4450-8f57-df5fdbec1d76']",52,,,,,,,,,,,,,,,,,,Belgium,782,00:02:52.200,Pass,True
,,,,,,,,,,0.8,,,,,,,,,,,,,282d059a-aef7-43ca-9bbd-936eb52d1362,130,,"[59.0, 2.0]",7584,2,,,2.1112158,,,Right Foot,,"[56.0, 7.0]",,Ground Pass,5.8309517,Incomplete,Axel Witsel,5642.0,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing Back,7,Belgium,782,"['d5e64c5d-a5da-461a-8aeb-af3615fb8832', 'db737c56-05e6-44aa-a6bf-903722d70f3c']",53,,,,,,,,,,,,,,,,,,Belgium,782,00:02:53.720,Pass,
,,,,,,,,,,2.613,,,,,,,,,,,,,30a1dcef-5a03-4b2d-b881-97874a133c21,133,,"[47.0, 2.0]",7584,3,,,1.7429872,,,,,"[43.0, 25.0]",,High Pass,23.345236,,Kevin De Bruyne,3089.0,,,,,Throw-in,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,8,Belgium,782,['1aa78df6-e108-4908-85e5-369453ed0605'],1,,,,,,,,,,,,,,,,,,Belgium,782,00:03:01.040,Pass,
,,,,,,,,,,2.213,,,,,,,,,,,,,0f7b033d-3515-492d-868f-c517d1fdfa7d,137,,"[44.0, 35.0]",7584,3,,,1.069783,,,Right Foot,,"[67.0, 77.0]",,Low Pass,47.88528,,Thomas Meunier,3176.0,,True,,,,1,From Throw In,Kevin De Bruyne,3089.0,Right Center Midfield,8,Belgium,782,['389644a1-d64c-4b68-91f6-20300e5ba444'],5,,,,,,,,,,,,,,,,,,Belgium,782,00:03:05.040,Pass,
,,,,,,,,,,1.08,,,,,,,,,,,,,f0d0685c-7ab0-44c4-b2ac-1951b948adc4,140,,"[75.0, 77.0]",7584,3,,,-0.8379812,,,Right Foot,,"[93.0, 57.0]",,Low Pass,26.907248,,Dries Mertens,5630.0,,,,,,1,From Throw In,Thomas Meunier,3176.0,Right Wing Back,8,Belgium,782,['920b59be-dd70-4e57-9203-b9f1a3a59b59'],9,,,,,,,,,,,,,,,,,,Belgium,782,00:03:09.400,Pass,
,,,,,,,,,,1.48,,,,,,,,,,,,,4cddd62c-4b39-470e-93da-333b3f20ea66,145,,"[98.0, 80.0]",7584,3,,,-2.1293957,,,,,"[83.0, 56.0]",,High Pass,28.301943,,Axel Witsel,5642.0,,,,,Throw-in,1,From Throw In,Thomas Meunier,3176.0,Right Wing Back,9,Belgium,782,['3418dae0-eeda-4b4c-bfd2-c318642e96d1'],27,,,,,,,,,,,,,,,,,,Belgium,782,00:03:27.320,Pass,
,,,,,,,,,,2.2,,,,,,,,,,,,,3f0141dd-bb3b-4f83-93b4-fbc65fe2e6e1,149,,"[75.0, 40.0]",7584,3,,,-1.6313283,,,Right Foot,,"[73.0, 7.0]",,Ground Pass,33.06055,,Jan Vertonghen,3077.0,,,,,,1,From Throw In,Axel Witsel,5642.0,Left Center Midfield,9,Belgium,782,['725e18ed-6fba-4614-a80f-d52c0592fa45'],34,,,,,,,,,,,,,,,,,,Belgium,782,00:03:34.080,Pass,
,,,,,,,,,,1.16,,,,,,,,,,,,,9f90c0a9-7db0-4d67-9152-c7fef9ab02cb,151,,"[72.0, 10.0]",7584,3,,,-0.4636476,,,Left Foot,,"[88.0, 2.0]",,Ground Pass,17.888544,Incomplete,Yannick Ferreira Carrasco,5633.0,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,9,Belgium,782,"['4b2ca6fe-c6e8-43ae-a865-41533e858d06', 'b1eeb341-6dfb-45c7-aa60-2ebdd60f74a8']",36,,,,,,,,,,,,,,,,,,Belgium,782,00:03:36.280,Pass,
,,,,,,,,,,0.853,,,,,,,,,,,,,935d5cfe-e3f5-4fe3-8afd-eae537adb2f7,160,,"[63.0, 6.0]",7584,3,,,0.94200003,,,Left Foot,,"[71.0, 17.0]",,Ground Pass,13.601471,,Eden Hazard,3621.0,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,9,Belgium,782,"['9e97dc70-3356-43da-ba28-0c27bfaf768a', 'e7cfcefb-eabb-4fd3-8d2e-cf6dc6d16495']",42,,,,,,,,,,,,,,,,,,Belgium,782,00:03:42.040,Pass,True
,,,,,,,,,,1.373,,,,,,,,,,,,,9b38dfb9-65f6-432d-affb-48a845f688d3,165,,"[78.0, 18.0]",7584,4,,,-0.87605804,,,Right Foot,,"[83.0, 12.0]",,Ground Pass,7.81025,,Eden Hazard,3621.0,,,,,Free Kick,1,From Free Kick,Kevin De Bruyne,3089.0,Right Center Midfield,10,Belgium,782,['100d9fc7-f543-4d81-8bfc-168c97a666dd'],5,,,,,,,,,,,,,,,,,,Belgium,782,00:04:05.800,Pass,
,,,,,,,,,,1.013,,,,,,,,,,,,,c3263d58-424f-465f-8fae-be2333ec17b2,168,,"[84.0, 16.0]",7584,4,,,2.819842,,,Right Foot,,"[78.0, 18.0]",,Ground Pass,6.3245554,,Kevin De Bruyne,3089.0,,,,,,1,From Free Kick,Eden Hazard,3621.0,Left Attacking Midfield,10,Belgium,782,['93689809-a1ac-43b2-ad03-809b608c2493'],9,,,,,,,,,,,,,,,,,,Belgium,782,00:04:09.000,Pass,
,,,,,,,,,,0.893,,,,,,,,,,,,,c27e029b-a732-4a78-99e0-920235cc2962,172,,"[86.0, 9.0]",7584,4,,,-1.7126933,,,Right Foot,,"[85.0, 2.0]",,Ground Pass,7.071068,,Yannick Ferreira Carrasco,5633.0,,,,,,1,From Free Kick,Kevin De Bruyne,3089.0,Right Center Midfield,10,Belgium,782,['270b73d0-8786-4b0e-96d7-38fe8c7c8f57'],12,,,,,,,,,,,,,,,,,,Belgium,782,00:04:12.440,Pass,
,,,,,,,,,,0.973,,,,,,,,,,,,,8e85ecd0-30b8-4a57-98ab-c615505a49dc,175,,"[85.0, 3.0]",7584,4,,,1.9974238,,,Right Foot,,"[80.0, 14.0]",,Ground Pass,12.083046,,Eden Hazard,3621.0,,,,,,1,From Free Kick,Yannick Ferreira Carrasco,5633.0,Left Wing Back,10,Belgium,782,['a2b02644-8051-4b17-a4d4-8672d0a2c7e0'],14,,,,,,,,,,,,,,,,,,Belgium,782,00:04:14.320,Pass,
,,,,,,,,,,1.48,,,,,,,,,,,,,bf5a5ef8-0554-4e76-af3d-96240cb14420,179,,"[77.0, 24.0]",7584,4,,,1.9756881,,,Right Foot,,"[65.0, 52.0]",,Ground Pass,30.463093,,Toby Alderweireld,20005.0,,,,,,1,From Free Kick,Eden Hazard,3621.0,Left Attacking Midfield,10,Belgium,782,['ca2a4394-c795-4a4d-bc42-fad7563f03b8'],17,,,,,,,,,,,,,,,,,,Belgium,782,00:04:17.680,Pass,
,,,,,,,,,,1.28,,,,,,,,,,,,,53529b08-2e26-47e9-b2e5-3a3466351926,182,,"[78.0, 51.0]",7584,4,,,1.2924967,,,Left Foot,,"[86.0, 79.0]",,Ground Pass,29.12044,,Thomas Meunier,3176.0,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,10,Belgium,782,['09d602d6-2f37-44d9-9236-b6ab82ba284b'],22,,,,,,,,,,,,,,,,,,Belgium,782,00:04:22.520,Pass,
,,,,,,,,,,0.8,,,,,,,,,,,,,826d2f37-88e9-4aa1-9689-c7dfd26eee77,185,,"[86.0, 80.0]",7584,4,,,-2.1112158,,,Right Foot,,"[80.0, 70.0]",,Ground Pass,11.661903,,Axel Witsel,5642.0,,,,,,1,From Free Kick,Thomas Meunier,3176.0,Right Wing Back,10,Belgium,782,['22e01913-762e-4c3c-9bfa-4613eab1abbf'],24,,,,,,,,,,,,,,,,,,Belgium,782,00:04:24.400,Pass,
,,,,,,,,,,1.053,,,,,,,,,,,,,ae5c379d-d621-4663-8df0-6c9c3f7c7a2f,187,,"[80.0, 71.0]",7584,4,,,1.6951513,,,Right Foot,,"[79.0, 79.0]",,Ground Pass,8.062258,,Thomas Meunier,3176.0,,,,,,1,From Free Kick,Axel Witsel,5642.0,Left Center Midfield,10,Belgium,782,['e6b9502d-c824-46fd-a709-bcd40c378822'],25,,,,,,,,,,,,,,,,,,Belgium,782,00:04:25.200,Pass,
,,,,,,,,,,2.84,,,,,,,,,,,,,01cc1b56-457b-4afb-8a89-7a7a00e0d086,191,,"[74.0, 74.0]",7584,4,,,-2.4468544,,,Right Foot,,"[44.0, 49.0]",,Ground Pass,39.051247,,Vincent Kompany,3101.0,,,,,,1,From Free Kick,Thomas Meunier,3176.0,Right Wing Back,10,Belgium,782,"['a57268e7-65f4-4995-9405-1b6d1fbd563e', 'fb8ad093-946b-4706-a536-a9a846a34e2c']",27,,,,,,,,,,,,,,,,,,Belgium,782,00:04:27.040,Pass,True
,,,,,,,,,,1.295,,,,,,,,,,,,,d8b82924-202a-42ad-a4f7-d9fdb3286e38,194,,"[45.0, 40.0]",7584,4,,,-1.2827408,,,Right Foot,,"[53.0, 13.0]",,Ground Pass,28.160255,,Jan Vertonghen,3077.0,,,,,,1,From Free Kick,Vincent Kompany,3101.0,Center Back,10,Belgium,782,['21bb4c74-72d0-4fdf-91ba-133ce9b12e62'],30,,,,,,,,,,,,,,,,,,Belgium,782,00:04:30.920,Pass,
,,,,,,,,,,1.413,,,,,,,,,,,,,640489a3-790d-40b0-810b-7cddfcb1084d,198,,"[54.0, 9.0]",7584,4,,,-0.2551824,,,Left Foot,,"[77.0, 3.0]",,Ground Pass,23.769728,,Yannick Ferreira Carrasco,5633.0,,,,,,1,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,10,Belgium,782,"['21496ddb-9281-4c9c-bca3-3b628366516e', 'bbf4df60-2c17-4350-b920-bdc70141e427']",33,,,,,,,,,,,,,,,,,,Belgium,782,00:04:33.040,Pass,True
,,,,,,,,,,1.56,,,,,,,,,,,,,0af903cc-2de5-46ed-bfe8-539ce676e7d2,209,,"[50.0, 50.0]",7584,5,,,1.1071488,,,Right Foot,,"[64.0, 78.0]",,Ground Pass,31.304953,,Hiroki Sakai,3530.0,,,,,,1,Regular Play,Maya Yoshida,3300.0,Right Center Back,12,Japan,778,['1b41a1e2-00d2-40ca-a3cc-614e0a5b5908'],5,,,,,,,,,,,,,,,,,,Japan,778,00:05:05.760,Pass,
,,,,,,,,,,1.76,,,,,,,,,,,,,7b22a570-cc89-4909-90de-05405ee8f821,212,,"[67.0, 78.0]",7584,5,,,-0.6055447,,,Right Foot,,"[93.0, 60.0]",,Ground Pass,31.622776,,Shinji Kagawa,5684.0,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,12,Japan,778,['06939b3a-0c38-43be-b56d-25a8f7f64475'],8,,,,,,,,,,,,,,,,,,Japan,778,00:05:08.840,Pass,
,,,,,,,,,,1.213,,,,,,,,,,,,,0655c5f7-4636-4fbc-9bce-20e581accc46,215,,"[95.0, 63.0]",7584,5,,,1.3854483,,,Left Foot,,"[98.0, 79.0]",,Ground Pass,16.27882,,Genki Haraguchi,5697.0,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,12,Japan,778,['d20db4fa-9edb-4edc-b2d4-aef5dadf14b1'],11,,,,,,,,,,,,,,,,,,Japan,778,00:05:11.480,Pass,
,,,,,,,,,,1.013,,,,,,,,,,,,,a4a5e377-49c4-4751-99fc-4795828c38b2,219,,"[91.0, 64.0]",7584,5,,,2.2367656,,,Right Foot,,"[80.0, 78.0]",,Ground Pass,17.804493,,Hiroki Sakai,3530.0,,,,,,1,Regular Play,Genki Haraguchi,5697.0,Right Wing,12,Japan,778,['3f39e7b3-152f-4782-9cd2-f981a635c741'],16,,,,,,,,,,,,,,,,,,Japan,778,00:05:16.040,Pass,
,,,,,,,,,,1.373,,,,,,,,,,,,,6d933393-cdc3-4be2-b146-832fa19d9044,222,,"[81.0, 76.0]",7584,5,,,-2.3996453,,,Right Foot,,"[69.0, 65.0]",,Ground Pass,16.27882,,Makoto Hasebe,5681.0,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,12,Japan,778,['e3dd61b9-b97e-472c-9662-35c5a428b7d4'],18,,,,,,,,,,,,,,,,,,Japan,778,00:05:18.720,Pass,
,,,,,,,,,,1.32,,,,,,,,,,,,,207529ae-c8b7-4c1c-8e66-a347d60d66f5,225,,"[70.0, 58.0]",7584,5,,,-2.6135182,,,Right Foot,,"[58.0, 51.0]",,Ground Pass,13.892444,,Maya Yoshida,3300.0,,,,,,1,Regular Play,Makoto Hasebe,5681.0,Right Defensive Midfield,12,Japan,778,['27b55876-3e49-4784-8087-d8def25b45c6'],23,,,,,,,,,,,,,,,,,,Japan,778,00:05:23.280,Pass,
,,,,,,,,,,1.84,,,,,,,,,,,,,b770a3bb-df1c-48ae-8ddd-0b93470e9db9,228,,"[59.0, 51.0]",7584,5,,,1.2490457,,,Left Foot,,"[68.0, 78.0]",,Ground Pass,28.460499,,Hiroki Sakai,3530.0,,,,,,1,Regular Play,Maya Yoshida,3300.0,Right Center Back,12,Japan,778,['c3486b2e-5df2-4db8-a0b0-e15b47596cec'],24,,,,,,,,,,,,,,,,,,Japan,778,00:05:24.640,Pass,
,,,,,,,,,,1.76,,,,,,,,,,,,,5f78fe42-8947-438f-8c83-284cbeb90151,232,,"[68.0, 78.0]",7584,5,,,0.033320997,,,Right Foot,,"[98.0, 79.0]",,High Pass,30.016663,Incomplete,Genki Haraguchi,5697.0,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,12,Japan,778,"['29b6c290-5d3b-456c-bfe1-415b9f3c6f71', '8e6a9f57-c61b-4549-a459-cec72fe7b4c9', 'b68f79ca-84cf-48a7-b60c-f5bb7da40baf']",27,,,,,,,,,,,,,,,,,,Japan,778,00:05:27.840,Pass,True
,,,,,,,,,,1.773,,,,,,,,,,,,,8e6a9f57-c61b-4549-a459-cec72fe7b4c9,234,,"[23.0, 2.0]",7584,5,,,0.11065722,,,Head,,"[32.0, 3.0]",,High Pass,9.055386,,Eden Hazard,3621.0,,,,,Recovery,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing Back,13,Belgium,782,"['5f78fe42-8947-438f-8c83-284cbeb90151', 'b286cc95-7571-4878-8531-3d51d3aa1501']",29,,,,,,,,,,,,,,,,,,Belgium,782,00:05:29.600,Pass,
,,,,,,,,,,0.773,,,,,,,,,,,,,3aea9292-cea2-4fde-83f2-a6372d0d5203,244,,"[49.0, 15.0]",7584,5,,,0.11065722,,,Right Foot,,"[58.0, 16.0]",,Ground Pass,9.055386,,Dries Mertens,5630.0,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,13,Belgium,782,['91284013-88c0-4710-aca2-52bc5d9843a1'],37,,,,,,,,,,,,,,,,,,Belgium,782,00:05:37.200,Pass,
,,,,,,,,,,0.72,,,,,,,,,,,,,5a7670dd-8cf1-46c0-8ada-db4a9e7e3d0c,247,,"[58.0, 16.0]",7584,5,,,-1.3258177,,,Right Foot,,"[59.0, 12.0]",,Ground Pass,4.1231055,,Eden Hazard,3621.0,,,,,,1,Regular Play,Dries Mertens,5630.0,Right Attacking Midfield,13,Belgium,782,"['439aef5e-69c4-406c-8536-f901af9a8d8f', 'c120b15d-b924-4930-ac94-885fb25b047f']",37,,,,,,,,,,,,,,,,,,Belgium,782,00:05:37.973,Pass,True
,,,,,,,,,,0.28,,,,,,,,,,,,,0c147008-5f1c-4051-8f96-7078fcf0b1b2,250,,"[64.0, 16.0]",7584,5,,,1.1071488,,,Right Foot,,"[66.0, 20.0]",,Ground Pass,4.472136,Incomplete,Dries Mertens,5630.0,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,13,Belgium,782,"['0e43001e-53ea-4d3f-9ae2-17aae93d0049', 'fa1c027b-06b2-41e1-8ec3-258695c37f9c']",39,,,,,,,,,,,,,,,,,,Belgium,782,00:05:39.560,Pass,
,,,,,,,,,,0.773,,,,,,,,,,,,,7e7d8a62-4fc4-41f8-b507-b05be7268d94,257,,"[42.0, 64.0]",7584,5,,,2.9996955,,,Right Foot,,"[35.0, 65.0]",,Ground Pass,7.071068,,Hiroki Sakai,3530.0,,,,,,1,Regular Play,Genki Haraguchi,5697.0,Right Wing,14,Japan,778,['5b49b165-bdba-4c7a-9829-2cca4f1f753c'],44,,,,,,,,,,,,,,,,,,Japan,778,00:05:44.760,Pass,
,,,,,,,,,,1.52,,,,,,,,,,,,,94e0781a-42ec-4782-acdf-2a361aaa8976,260,,"[35.0, 65.0]",7584,5,,,-2.158799,,,Right Foot,,"[33.0, 62.0]",,Ground Pass,3.6055512,,Maya Yoshida,3300.0,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,14,Japan,778,['b58e53da-71a4-4f6f-aa36-4104f09560c6'],45,,,,,,,,,,,,,,,,,,Japan,778,00:05:45.920,Pass,
,,,,,,,,,,0.76,,,,,,,,,,,,,d49ac00a-ced1-4fff-9feb-d98337942cf7,263,,"[34.0, 61.0]",7584,5,,,-1.0636978,,,Right Foot,,"[39.0, 52.0]",,Ground Pass,10.29563,,Gaku Shibasaki,5693.0,,,,,,1,Regular Play,Maya Yoshida,3300.0,Right Center Back,14,Japan,778,['bfb3ca30-aa86-428b-b97e-5e93e428a3ae'],48,,,,,,,,,,,,,,,,,,Japan,778,00:05:48.960,Pass,
,,,,,,,,,,1.24,,,,,,,,,,,,,7ad6e3a9-86cd-4cbb-b0ba-0ce0580a46c5,267,,"[39.0, 52.0]",7584,5,,,1.6124389,,,Right Foot,,"[38.0, 76.0]",,Ground Pass,24.020824,,Hiroki Sakai,3530.0,,,,,,1,Regular Play,Gaku Shibasaki,5693.0,Left Defensive Midfield,14,Japan,778,"['ba22602e-b14d-4af0-b680-9d137e224e20', 'ed78bc91-1a1a-42a9-bd6c-6ae74a599663']",50,,,,,,,,,,,,,,,,,,Japan,778,00:05:50.120,Pass,True
,,,,,,,,,,1.6,,,,,,,,,,,,,b0e34295-c1a1-4592-9b23-a5c9d111748e,270,,"[38.0, 74.0]",7584,5,,,-2.4329665,,,Right Foot,,"[24.0, 62.0]",,Ground Pass,18.439089,,Maya Yoshida,3300.0,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,14,Japan,778,['83be5d06-b9c5-4652-bbbb-733513fcf88c'],52,,,,,,,,,,,,,,,,,,Japan,778,00:05:52.920,Pass,
,,,,,,,,,,1.133,,,,,,,,,,,,,8548b18a-42fa-4178-b880-3fece4f1772a,274,,"[26.0, 67.0]",7584,5,,,0.39479113,,,Right Foot,,"[50.0, 77.0]",,Ground Pass,26.0,,Hiroki Sakai,3530.0,,,,,,1,Regular Play,Maya Yoshida,3300.0,Right Center Back,14,Japan,778,['96c5a937-1f59-4a82-88b3-94165c51d526'],57,,,,,,,,,,,,,,,,,,Japan,778,00:05:57.000,Pass,
,,,,,,,,,,1.173,,,,,,,,,,,,,5d455999-44ab-497b-b480-2e4951a65808,277,,"[54.0, 77.0]",7584,5,,,-0.8721365,,,Right Foot,,"[75.0, 52.0]",,Ground Pass,32.649654,,Yūya Ōsako,5679.0,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,14,Japan,778,['bf0d8232-d235-435a-b1df-3340384f78ff'],59,,,,,,,,,,,,,,,,,,Japan,778,00:05:59.720,Pass,
,,,,,,,,,,0.653,,,,,,,,,,,,,81bf227e-a935-4ac5-8834-221035c7f505,280,,"[74.0, 53.0]",7584,6,,,2.55359,,,Right Foot,,"[71.0, 55.0]",,Ground Pass,3.6055512,Incomplete,Shinji Kagawa,5684.0,,,,,,1,Regular Play,Yūya Ōsako,5679.0,Center Forward,14,Japan,778,"['31a1bce4-3176-46a8-aa6b-27b7d3c82b19', 'ab98d510-bfc5-405d-8dcc-58afc620ab6f']",1,,,,,,,,,,,,,,,,,,Japan,778,00:06:01.000,Pass,
,,,,,,,,,,1.493,,,,,,,,,,,,,f35aa536-4f3f-46be-b400-2ff4789cafd8,286,,"[76.0, 51.0]",7584,6,,,-2.9229238,,,Right Foot,,"[67.0, 49.0]",,Ground Pass,9.219544,,Gaku Shibasaki,5693.0,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,14,Japan,778,"['1186bb6d-5a3b-4c51-986e-0a6a2f0ba7e9', 'f042e79e-ae33-4873-8478-95ba1053ee16']",4,,,,,,,,,,,,,,,,,,Japan,778,00:06:04.400,Pass,True
,,,,,,,,,,1.84,,,,,,,,,,,,,ce2bb205-657f-4f03-b908-e5ce71752cb7,289,,"[66.0, 48.0]",7584,6,,,-1.4056476,,,Right Foot,,"[73.0, 6.0]",,Ground Pass,42.579338,,Yuto Nagatomo,5690.0,,True,,,,1,Regular Play,Gaku Shibasaki,5693.0,Left Defensive Midfield,14,Japan,778,['aa836168-4cb2-40a8-82ee-f600f0a58c88'],7,,,,,,,,,,,,,,,,,,Japan,778,00:06:07.000,Pass,
,,,,,,,,,,1.24,,,,,,,,,,,,,373fe6ab-4b50-41f4-8027-a955b8d8c8de,292,,"[82.0, 6.0]",7584,6,,,2.203545,,,Left Foot,,"[71.0, 21.0]",,Ground Pass,18.601076,,Makoto Hasebe,5681.0,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Left Back,14,Japan,778,['43377731-238e-4a99-b7f7-b5ee251a0e3e'],12,,,,,,,,,,,,,,,,,,Japan,778,00:06:12.760,Pass,
,,,,,,,,,,0.853,,,,,,,,,,,,,897b5f59-5484-4d08-9331-d21d42d8d234,295,,"[72.0, 21.0]",7584,6,,,0.98279375,,,Right Foot,,"[78.0, 30.0]",,Ground Pass,10.816654,,Gaku Shibasaki,5693.0,,,,,,1,Regular Play,Makoto Hasebe,5681.0,Right Defensive Midfield,14,Japan,778,['5a1062ec-d29a-4103-9d7f-d17c4feab59d'],14,,,,,,,,,,,,,,,,,,Japan,778,00:06:14.880,Pass,
