50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.32,,,,,,,,,,,,,,b3068429-5d25-4187-ac84-12d8448ce3de,130,,,"[66.0, 15.0]",7531,2,,3.1415927,,,Left Foot,,,,"[48.0, 15.0]",Ground Pass,18.0,,Nicolás Alejandro Tagliafico,5507.0,,,,,,1,From Goal Kick,Ángel Fabián Di María Hernández,2995.0,Left Midfield,3,Argentina,779,['81aa8b6e-6b85-4db2-81d2-3ae358357ab6'],17,,,,,,,,,,,,,,,,,Argentina,779,00:02:17.753,Pass,
,,,,,,,,,,,,1.32,,,,,,,,,,,,,,2b544e64-391f-42d6-8054-2ea3bcf1af1e,133,,,"[53.0, 17.0]",7531,2,,2.158799,,,Left Foot,,,,"[43.0, 32.0]",Ground Pass,18.027756,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Goal Kick,Nicolás Alejandro Tagliafico,5507.0,Left Back,3,Argentina,779,['f1367288-af89-45eb-836a-3234a677bcf2'],19,,,,,,,,,,,,,,,,,Argentina,779,00:02:19.873,Pass,
,,,,,,,,,,,,1.4,,,,,,,,,,,,,,1d61b10a-c5d6-4b81-9aa9-fd5ef5a08e25,136,,,"[50.0, 35.0]",7531,2,,1.3567356,,,Right Foot,,,,"[55.0, 58.0]",Ground Pass,23.537205,,Nicolás Hernán Otamendi,3090.0,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Midfield,3,Argentina,779,['fe3b63bc-0172-404b-bb0f-3c318ef8e536'],23,,,,,,,,,,,,,,,,,Argentina,779,00:02:23.393,Pass,
,,,,,,,,,,,,1.56,,,,,,,,,,,,,,8a05e4c4-1c49-47d3-b460-9e4b08b496d7,139,,,"[53.0, 62.0]",7531,2,,-1.3734008,,,Right Foot,,,,"[56.0, 47.0]",Ground Pass,15.297058,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Goal Kick,Nicolás Hernán Otamendi,3090.0,Right Center Back,3,Argentina,779,['1b293f89-ce05-4f3d-9a50-dd27e128332e'],25,,,,,,,,,,,,,,,,,Argentina,779,00:02:25.593,Pass,
,,,,,,,,,,,,2.64,,,,,,,,,,,,,,ae4a4213-2258-4b40-bffd-64d4db2c3aa5,142,,,"[58.0, 45.0]",7531,2,,-0.7105383,,,Right Foot,,,,"[101.0, 8.0]",High Pass,56.727417,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Midfield,3,Argentina,779,['9f351f90-d7d1-4ec8-9972-2bfd6db50235'],29,,,,,,,,,,,,,,,,,Argentina,779,00:02:29.033,Pass,
,,,,,,,,,,,,0.707,,,,,,,,,,,,,,f4d8cf81-081d-4f04-af43-24a77ebb6140,145,,,"[101.0, 9.0]",7531,2,,1.6475682,,,Left Foot,,,,"[100.0, 22.0]",Ground Pass,13.038404,Incomplete,Sergio Leonel Agüero del Castillo,3237.0,,,,,,1,From Goal Kick,Ángel Fabián Di María Hernández,2995.0,Left Midfield,3,Argentina,779,"['2d84e6e7-92a9-4357-a054-40edf8a28c13', 'bf9ad68a-9897-4bc7-a0ba-4c71c7a13cd9']",31,,,,,,,,,,,,,,,,,Argentina,779,00:02:31.913,Pass,
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,5f7912fd-04b3-46fd-a8fd-1100f8ed1c89,148,,,"[106.0, 1.0]",7531,2,,1.5707964,,,,,,,"[106.0, 11.0]",High Pass,10.0,,Sergio Leonel Agüero del Castillo,3237.0,,,,,Throw-in,1,From Throw In,Ángel Fabián Di María Hernández,2995.0,Left Midfield,4,Argentina,779,['3e3c8d27-b201-4ec8-969b-e59d9af36e78'],38,,,,,,,,,,,,,,,,,Argentina,779,00:02:38.273,Pass,
,,,,,,,,,,,,1.706,,,,,,,,,,,,,,523a5579-5ba8-47b2-9ce3-381bd5693c03,160,,,"[88.0, 8.0]",7531,3,,0.9894161,ea3d6191-da9c-42eb-bee3-84ca7a0d25d2,,Left Foot,True,,,"[111.0, 43.0]",High Pass,41.880783,,Nicolás Hernán Otamendi,3090.0,True,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,5,Argentina,779,['7747675f-88ed-496b-9122-75f1e55ac265'],58,,,,,,,,,,,,,,,,,Argentina,779,00:03:58.553,Pass,
,,,,,,,,,,,,2.973,,,,,,,,,,,,,,b1fcae5d-5735-49c7-bb6d-8d71eadf0ace,165,,,"[34.0, 13.0]",7531,4,,0.41822433,,,Left Foot,,,,"[79.0, 33.0]",High Pass,49.24429,Incomplete,Alfreð Finnbogason,5514.0,,,,,,1,Regular Play,Ragnar Sigurðsson,5511.0,Left Center Back,6,Iceland,793,"['60a35ffd-e056-4b3f-bd65-17b8256b6296', 'b6e6cd42-9793-4dcb-849d-da1f658c1b2c']",27,,,,,,,,,,,,,,,,,Iceland,793,00:04:27.500,Pass,
,,,,,,,,,,,,1.839,,,,,,,,,,,,,,60a35ffd-e056-4b3f-bd65-17b8256b6296,168,,,"[43.0, 49.0]",7531,4,True,0.32175055,,,,,,,"[49.0, 51.0]",High Pass,6.3245554,Unknown,,,,,,,Recovery,1,Regular Play,Lucas Rodrigo Biglia,5510.0,Right Center Midfield,6,Iceland,793,"['47b19ffd-4fb3-45d2-8ece-1f9e3b444e78', 'b1fcae5d-5735-49c7-bb6d-8d71eadf0ace']",30,,,,,,,,,,,,,,,,,Argentina,779,00:04:30.473,Pass,True
,,,,,,,,,,,,1.293,,,,,,,,,,,,,,ca66abe1-7430-4619-b2c2-d79872151d46,171,,,"[73.0, 28.0]",7531,4,,-0.68052125,,,Right Foot,,,,"[94.0, 11.0]",Ground Pass,27.018513,,Birkir Bjarnason,5509.0,,,,,Free Kick,1,From Free Kick,Gylfi Þór Sigurðsson,3944.0,Secondary Striker,7,Iceland,793,['8df14e5e-c5e1-433e-b13b-898b9da6a0ee'],48,,,,,,,,,,,,,,,,,Iceland,793,00:04:48.180,Pass,
,,,,,,,,,,,,0.96,,,,,,,,,,,,,,8fb6b922-532f-4ac2-a35d-09b396f15693,174,,,"[87.0, 19.0]",7531,4,,-1.849096,,,Right Foot,,,,"[85.0, 12.0]",Ground Pass,7.28011,,Emil Hallfreðsson,5512.0,,,,,,1,From Free Kick,Birkir Bjarnason,5509.0,Left Midfield,7,Iceland,793,['b2da0d45-0711-49d2-a7db-03dd54d77f96'],52,,,,,,,,,,,,,,,,,Iceland,793,00:04:52.180,Pass,
,,,,,,,,,,,,1.493,,,,,,,,,,,,,,612ac6ad-57e8-4c32-9f65-e5ebcbf345f8,178,,,"[82.0, 11.0]",7531,4,,2.5930433,,,Left Foot,,,,"[64.0, 22.0]",Ground Pass,21.095022,,Aron Einar Gunnarsson,5515.0,,,,,,1,From Free Kick,Emil Hallfreðsson,5512.0,Left Defensive Midfield,7,Iceland,793,"['a7b5cd64-8230-4fa9-92ff-056fdae358f4', 'ee6772fa-555d-47fc-90d3-6ca929a37b15']",56,,,,,,,,,,,,,,,,,Iceland,793,00:04:56.620,Pass,True
,,,,,,,,,,,,1.08,,,,,,,,,,,,,,020fec74-3368-4b12-bbc1-1c6a5feaa7fb,181,,,"[57.0, 30.0]",7531,5,,2.2390857,,,Right Foot,,,,"[42.0, 49.0]",Ground Pass,24.207438,,Ragnar Sigurðsson,5511.0,,,,,,1,From Free Kick,Aron Einar Gunnarsson,5515.0,Right Defensive Midfield,7,Iceland,793,['fdb1ecf0-4b8d-47aa-9d36-bcd4db150888'],0,,,,,,,,,,,,,,,,,Iceland,793,00:05:00.620,Pass,
,,,,,,,,,,,,1.72,,,,,,,,,,,,,,6fe37858-a5a5-4561-bf10-5b8624c11cc4,184,,,"[38.0, 41.0]",7531,5,,-2.9996955,,,Right Foot,,,,"[17.0, 38.0]",Ground Pass,21.213203,,Hannes Þór Halldórsson,5498.0,,,,,,1,From Free Kick,Ragnar Sigurðsson,5511.0,Left Center Back,7,Iceland,793,['dff3006f-8e68-4900-94f5-ed5bac6bb6cc'],2,,,,,,,,,,,,,,,,,Iceland,793,00:05:02.700,Pass,
,,,,,,,,,,,,7.733,,,,,,,,,,,,,,0f449167-936b-4202-bd5d-fae8a4c42d6a,187,,,"[21.0, 38.0]",7531,5,,-0.378294,,,Right Foot,,,,"[99.0, 7.0]",High Pass,83.9345,Incomplete,,,,,,,,1,From Free Kick,Hannes Þór Halldórsson,5498.0,Goalkeeper,7,Iceland,793,['6449778b-884c-4156-9a4a-c3808aa7e7b6'],5,,,,,,,,,,,,,,,,,Iceland,793,00:05:05.820,Pass,
,,,,,,,,,,,,0.96,,,,,,,,,,,,,,3904c3d2-dbbb-467f-8a0d-0fa1f4e366e9,190,,,"[20.0, 72.0]",7531,5,,-1.1441689,,,Right Foot,,,,"[25.0, 61.0]",Ground Pass,12.083046,,Nicolás Hernán Otamendi,3090.0,,,,,,1,Regular Play,Maximiliano Eduardo Meza,5499.0,Right Midfield,8,Argentina,779,['2176a85a-75c2-4d08-b865-214ff721d857'],15,,,,,,,,,,,,,,,,,Argentina,779,00:05:15.113,Pass,
,,,,,,,,,,,,1.76,,,,,,,,,,,,,,096c7a13-86b3-4fd6-8f33-14d8530d4a17,193,,,"[27.0, 60.0]",7531,5,,-1.2220253,,,Right Foot,,,,"[39.0, 27.0]",Ground Pass,35.1141,,Lucas Rodrigo Biglia,5510.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,8,Argentina,779,['68ce3488-9bbb-433a-807c-ff0f75b59a9c'],16,,,,,,,,,,,,,,,,,Argentina,779,00:05:16.673,Pass,
,,,,,,,,,,,,1.2,,,,,,,,,,,,,,096a26f9-9aff-48d0-939f-949bfdbf4d54,196,,,"[59.0, 14.0]",7531,5,,-1.0636978,,,Right Foot,,,,"[64.0, 5.0]",Ground Pass,10.29563,,Nicolás Alejandro Tagliafico,5507.0,,,,,,1,Regular Play,Lucas Rodrigo Biglia,5510.0,Right Center Midfield,8,Argentina,779,['95be55ce-4c51-411a-84c7-f004d04c6fa8'],23,,,,,,,,,,,,,,,,,Argentina,779,00:05:23.113,Pass,
,,,,,,,,,,,,1.88,,,,,,,,,,,,,,fd0627e4-5abf-4c98-a621-220dc3c489ab,199,,,"[63.0, 6.0]",7531,5,,2.331809,,,Left Foot,,,,"[43.0, 27.0]",Ground Pass,29.0,,Faustino Marcos Alberto Rojo,3602.0,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,8,Argentina,779,['f0fb52eb-31b2-447f-a110-0cfeaf846d89'],25,,,,,,,,,,,,,,,,,Argentina,779,00:05:25.513,Pass,
,,,,,,,,,,,,1.44,,,,,,,,,,,,,,feecacdf-66fa-4d12-8aa8-c1dace081ff6,202,,,"[45.0, 29.0]",7531,5,,1.2870022,,,Left Foot,,,,"[52.0, 53.0]",Ground Pass,25.0,,Nicolás Hernán Otamendi,3090.0,,,,,,1,Regular Play,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,8,Argentina,779,['2c565ce3-3d26-4590-ae3c-db13031fb199'],28,,,,,,,,,,,,,,,,,Argentina,779,00:05:28.473,Pass,
,,,,,,,,,,,,1.24,,,,,,,,,,,,,,d106831a-f190-41ce-9e3e-745fbe85525f,205,,,"[59.0, 61.0]",7531,5,,1.5707964,,,Right Foot,,,,"[59.0, 78.0]",Ground Pass,17.0,,Eduardo Antonio Salvio,5513.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,8,Argentina,779,['a1965f51-09ac-416d-9c7f-e80004cbfa9d'],31,,,,,,,,,,,,,,,,,Argentina,779,00:05:31.833,Pass,
,,,,,,,,,,,,1.32,,,,,,,,,,,,,,1067adea-99e9-49e9-a3b8-fa0ac49918b2,209,,,"[55.0, 74.0]",7531,5,,-1.1284221,,,Right Foot,,,,"[64.0, 55.0]",Ground Pass,21.023796,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Eduardo Antonio Salvio,5513.0,Right Back,8,Argentina,779,"['beac0298-17b9-4da4-8d7b-3f5dc27bf827', 'f2f9b3dd-c1e8-447f-9005-6a9216cb729b']",34,,,,,,,,,,,,,,,,,Argentina,779,00:05:34.433,Pass,True
,,,,,,,,,,,,1.2,,,,,,,,,,,,,,20bdbdde-d40f-4241-ac2b-768b50bf3cef,213,,,"[60.0, 54.0]",7531,5,,-1.5182133,,,Left Foot,,,,"[61.0, 35.0]",Ground Pass,19.026299,,Lucas Rodrigo Biglia,5510.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,8,Argentina,779,['32cf0279-fff1-41ac-b155-63a42c90ca31'],37,,,,,,,,,,,,,,,,,Argentina,779,00:05:37.793,Pass,
,,,,,,,,,,,,1.4,,,,,,,,,,,,,,97fdb8d2-37ff-479b-b074-9a4e7ccf6906,216,,,"[58.0, 34.0]",7531,5,,-1.00748,,,Left Foot,,,,"[70.0, 15.0]",Ground Pass,22.472204,Incomplete,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Lucas Rodrigo Biglia,5510.0,Right Center Midfield,8,Argentina,779,"['e601f3a4-0c73-415b-969d-e79da26fd753', 'e89fc58d-41a9-40a3-a902-28975a97c603']",39,,,,,,,,,,,,,,,,,Argentina,779,00:05:39.793,Pass,
,,,,,,,,,,,,1.413,,,,,,,,,,,,,,48149080-b2d0-4c4c-afc8-29ac79665a65,221,,,"[57.0, 53.0]",7531,5,,-1.6539376,,,Left Foot,,,,"[56.0, 41.0]",Ground Pass,12.0415945,,Emil Hallfreðsson,5512.0,,,,,,1,Regular Play,Johann Berg Guðmunds­son,3720.0,Right Midfield,9,Iceland,793,"['03d79def-d612-472a-bcb2-7b6f027b8c9a', '51f812b2-03e6-42a1-be74-2286dbc81304']",43,,,,,,,,,,,,,,,,,Iceland,793,00:05:43.820,Pass,True
,,,,,,,,,,,,1.653,,,,,,,,,,,,,,54f4cbce-063e-4562-af7b-4d26e3041441,224,,,"[58.0, 39.0]",7531,5,,-1.091277,,,Left Foot,,,,"[71.0, 14.0]",Ground Pass,28.178005,,Birkir Bjarnason,5509.0,,,,,,1,Regular Play,Emil Hallfreðsson,5512.0,Left Defensive Midfield,9,Iceland,793,['972996ec-63c2-4007-9cef-63b0bd0a71fd'],45,,,,,,,,,,,,,,,,,Iceland,793,00:05:45.820,Pass,
,,,,,,,,,,,,0.693,,,,,,,,,,,,,,fb287bb8-fa84-4363-9427-f20871f63448,229,,,"[86.0, 27.0]",7531,5,,-0.5880026,,,Right Foot,,,,"[89.0, 25.0]",Ground Pass,3.6055512,Incomplete,Johann Berg Guðmunds­son,3720.0,,,,,,1,Regular Play,Birkir Bjarnason,5509.0,Left Midfield,9,Iceland,793,"['1bf10475-cebd-45f7-abdb-aad2730db9db', '86ad2224-8e49-4e38-8ed6-02d6e0f864bd', '8ab990a6-cc72-4093-af69-ddd2ea65e01c', 'a9e2761d-adf5-49c5-bd67-96722e5b6ae0']",49,,,,,,,,,,,,,,,,,Iceland,793,00:05:49.940,Pass,True
,,,,,,,,,,,,0.48,,,,,,,,,,,,,,759eaebb-a69a-4095-b693-965466bec62b,234,,,"[45.0, 60.0]",7531,5,,1.5707964,,,Right Foot,,,,"[45.0, 71.0]",Ground Pass,11.0,,Maximiliano Eduardo Meza,5499.0,,,,,Recovery,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,10,Argentina,779,"['2117d1dc-17c4-4e26-b3f4-afc221c46e27', '848d53da-2355-4d31-a89a-8755c107d8c4']",53,,,,,,,,,,,,,,,,,Argentina,779,00:05:53.513,Pass,True
,,,,,,,,,,,,1.88,,,,,,,,,,,,,,b0f98d43-9ad1-4a86-9413-fce1d82ac780,241,,,"[54.0, 46.0]",7531,6,,-1.4364749,,,Right Foot,,,,"[59.0, 9.0]",Ground Pass,37.336308,,Nicolás Alejandro Tagliafico,5507.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Midfield,11,Argentina,779,['895b7c7b-7d67-4030-96e8-69eab77aae8a'],14,,,,,,,,,,,,,,,,,Argentina,779,00:06:14.553,Pass,
,,,,,,,,,,,,1.56,,,,,,,,,,,,,,8c0d660c-6bbe-48c4-bfa8-79e1017a3e2e,244,,,"[55.0, 7.0]",7531,6,,2.158799,,,Left Foot,,,,"[43.0, 25.0]",Ground Pass,21.633308,,Faustino Marcos Alberto Rojo,3602.0,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,11,Argentina,779,['db7635bc-8d48-4d81-9548-1457f49c82f7'],18,,,,,,,,,,,,,,,,,Argentina,779,00:06:18.633,Pass,
,,,,,,,,,,,,0.72,,,,,,,,,,,,,,5d5896c2-6060-4d84-a94d-da469fd9ab33,247,,,"[42.0, 24.0]",7531,6,,0.7266424,,,Left Foot,,,,"[51.0, 32.0]",Ground Pass,12.0415945,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,11,Argentina,779,['5c368b8e-c915-4271-97db-b7d5e7e9fe83'],21,,,,,,,,,,,,,,,,,Argentina,779,00:06:21.393,Pass,
,,,,,,,,,,,,2.04,,,,,,,,,,,,,,f1426c5a-dee9-4c7b-932b-182618e528ed,251,,,"[49.0, 37.0]",7531,6,,1.4056476,,,Right Foot,,,,"[53.0, 61.0]",Ground Pass,24.33105,,Nicolás Hernán Otamendi,3090.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Midfield,11,Argentina,779,"['b11b8c29-7f3e-4689-a401-19f2f8e37b67', 'c620f109-dfbe-4e96-b46a-a35ab3560b7a']",24,,,,,,,,,,,,,,,,,Argentina,779,00:06:24.313,Pass,True
,,,,,,,,,,,,2.227,,,,,,,,,,,,,,699bf022-cf0c-4334-be9f-9d1b2518cae6,254,,,"[68.0, 63.0]",7531,6,,-0.3529904,,,Right Foot,,,,"[87.0, 56.0]",Ground Pass,20.248457,Incomplete,Sergio Leonel Agüero del Castillo,3237.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,11,Argentina,779,"['d58a104d-55c8-4e28-b064-78ea60a18b6f', 'e1c771a8-42ed-4ebd-a58a-931cca22565a']",30,,,,,,,,,,,,,,,,,Argentina,779,00:06:30.233,Pass,
,,,,,,,,,,,,0.36,,,,,,,,,,,,,,d58a104d-55c8-4e28-b064-78ea60a18b6f,256,,,"[34.0, 25.0]",7531,6,,-0.69473827,,,Left Foot,,,,"[40.0, 20.0]",Ground Pass,7.81025,,Birkir Bjarnason,5509.0,,,,,Interception,1,Regular Play,Ragnar Sigurðsson,5511.0,Left Center Back,11,Argentina,779,"['699bf022-cf0c-4334-be9f-9d1b2518cae6', 'c0910eb7-26a0-4ef6-922a-cceacb044c6c']",32,,,,,,,,,,,,,,,,,Iceland,793,00:06:32.460,Pass,
,,,,,,,,,,,,0.64,,,,,,,,,,,,,,40f67f14-140e-449a-bbd6-f81d9b8c9609,260,,,"[75.0, 66.0]",7531,6,,2.3561945,,,Right Foot,,,,"[67.0, 74.0]",Ground Pass,11.313708,,Nicolás Hernán Otamendi,3090.0,,,,,Recovery,1,Regular Play,Maximiliano Eduardo Meza,5499.0,Right Midfield,11,Argentina,779,"['b91423e5-046a-4b54-a16b-85cd48b22301', 'e013ddc5-380b-4dc6-905d-dcf2bbdef5ef']",34,,,,,,,,,,,,,,,,,Argentina,779,00:06:34.753,Pass,True
,,,,,,,,,,,,0.88,,,,,,,,,,,,,,6c23c861-c9d9-4b3d-8840-701d1dd51cfb,263,,,"[70.0, 74.0]",7531,6,,0.1746722,,,Right Foot,,,,"[87.0, 77.0]",Ground Pass,17.262676,,Eduardo Antonio Salvio,5513.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,11,Argentina,779,"['3cd9d983-7bd1-49d0-871b-c7c2917ebcb7', '8bfc3ec3-8215-4957-b658-5f50befdc97c']",35,,,,,,,,,,,,,,,,,Argentina,779,00:06:35.393,Pass,True
,,,,,,,,,,,,0.72,,,,,,,,,,,,,,cbbd0d44-3dba-4e2e-bd5d-ee818568bdfc,267,,,"[89.0, 75.0]",7531,6,,-1.9195673,,,Left Foot,,,,"[85.0, 64.0]",Ground Pass,11.7046995,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Eduardo Antonio Salvio,5513.0,Right Back,11,Argentina,779,"['773ad59b-b5f6-4cc4-966a-2f3528185a93', 'f55cea28-e04d-49e8-ad3d-0a69e8a54820']",38,,,,,,,,,,,,,,,,,Argentina,779,00:06:38.953,Pass,True
,,,,,,,,,,,,1.039,,,,,,,,,,,,,,42d7dc43-a8f7-430a-a476-ed91d495b968,272,,,"[86.0, 62.0]",7531,6,,-2.1910458,,,Right Foot,,,,"[81.0, 55.0]",Ground Pass,8.602325,,Javier Alejandro Mascherano,5506.0,,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,12,Argentina,779,['f9a3c521-ea1d-4a16-9c9f-37fcf4be3b6c'],56,,,,,,,,,,,,,,,,,Argentina,779,00:06:56.873,Pass,
,,,,,,,,,,,,0.8,,,,,,,,,,,,,,d263f21d-4898-4a54-8a2d-c0ee78ced395,275,,,"[82.0, 54.0]",7531,6,,0.67474097,,,Left Foot,,,,"[87.0, 58.0]",Ground Pass,6.4031243,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Midfield,12,Argentina,779,['72ab4105-ce8c-45ac-a177-35e368a7fe22'],58,,,,,,,,,,,,,,,,,Argentina,779,00:06:58.113,Pass,
,,,,,,,,,,,,1.64,,,,,,,,,,,,,,28c0e2cc-aff7-476f-baeb-7b3fff6e1ae3,278,,,"[77.0, 49.0]",7531,7,,-1.484058,,,Left Foot,,,,"[79.0, 26.0]",Ground Pass,23.086792,,Faustino Marcos Alberto Rojo,3602.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,12,Argentina,779,['ee6b7a96-7646-43b6-bd7f-8ab4f8d022c0'],3,,,,,,,,,,,,,,,,,Argentina,779,00:07:03.273,Pass,
,,,,,,,,,,,,1.2,,,,,,,,,,,,,,1067898a-ad86-42c1-9e73-fb6b278b97ea,281,,,"[84.0, 20.0]",7531,7,,-0.88847977,,,Left Foot,,,,"[97.0, 4.0]",Ground Pass,20.615528,,Nicolás Alejandro Tagliafico,5507.0,,,,,,1,From Free Kick,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,12,Argentina,779,['4d69d299-55b2-47c9-a230-e7fcc16b48a1'],6,,,,,,,,,,,,,,,,,Argentina,779,00:07:06.353,Pass,
,,,,,,,,,,,,1.68,,,,,,,,,,,,,,1c6ca3da-7d98-44a2-8bf4-b1e0902419c1,285,,,"[97.0, 7.0]",7531,7,,3.0548544,,,Left Foot,,,,"[74.0, 9.0]",Ground Pass,23.086792,,Faustino Marcos Alberto Rojo,3602.0,,,,,,1,From Free Kick,Nicolás Alejandro Tagliafico,5507.0,Left Back,12,Argentina,779,"['8fb0c7a2-4560-4c66-a907-ef9a75438c63', '9f38bea8-2417-4fb9-82d7-7df75cc54296']",8,,,,,,,,,,,,,,,,,Argentina,779,00:07:08.553,Pass,True
,,,,,,,,,,,,1.36,,,,,,,,,,,,,,f74f8778-ca54-43e7-900e-2a657ba17def,288,,,"[79.0, 8.0]",7531,7,,1.8925469,,,Left Foot,,,,"[73.0, 26.0]",Ground Pass,18.973665,,Nicolás Hernán Otamendi,3090.0,,,,,,1,From Free Kick,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,12,Argentina,779,['c1f9d629-a3df-4514-9742-b1dba81c771f'],11,,,,,,,,,,,,,,,,,Argentina,779,00:07:11.113,Pass,
,,,,,,,,,,,,1.4,,,,,,,,,,,,,,96708881-0dba-4791-b409-891f2657be0a,291,,,"[77.0, 36.0]",7531,7,,1.5374753,,,Right Foot,,,,"[78.0, 66.0]",Ground Pass,30.016663,,Eduardo Antonio Salvio,5513.0,,,,,,1,From Free Kick,Nicolás Hernán Otamendi,3090.0,Right Center Back,12,Argentina,779,['5b974309-dd00-4604-a301-97bef5a51029'],16,,,,,,,,,,,,,,,,,Argentina,779,00:07:16.113,Pass,
,,,,,,,,,,,,1.159,,,,,,,,,,,,,,43fd024e-a772-4286-96e9-e1751c06e872,294,,,"[82.0, 72.0]",7531,7,,0.32175055,,,Right Foot,,,,"[94.0, 76.0]",Ground Pass,12.649111,,Maximiliano Eduardo Meza,5499.0,,,,,,1,From Free Kick,Eduardo Antonio Salvio,5513.0,Right Back,12,Argentina,779,['d9aa6586-c1bc-457c-998b-8abc6111b145'],18,,,,,,,,,,,,,,,,,Argentina,779,00:07:18.393,Pass,
,,,,,,,,,,,,0.986,,,,,,,,,,,,,,499886b0-f13b-4af8-933e-8bef79f6c7ff,299,,,"[86.0, 65.0]",7531,7,,-0.81103355,056cd3d2-bb25-44fa-9eec-0c2e6852aba8,,Left Foot,True,,,"[105.0, 45.0]",High Pass,27.58623,,Nicolás Alejandro Tagliafico,5507.0,True,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,13,Argentina,779,['1868265c-24a1-4c86-a034-e291d05527a2'],47,,,,,,,,,,,,,,,,,Argentina,779,00:07:47.993,Pass,
,,,,,,,,,,,,3.653,,,,,,,,,,,,,,28395cff-e037-4def-925e-346a2161a57e,304,,,"[31.0, 75.0]",7531,8,,-0.23501222,c100af51-f8e4-4823-a9a0-9c800eb633ac,,Right Foot,,,,"[102.0, 58.0]",High Pass,73.00685,,Alfreð Finnbogason,5514.0,True,,,,,1,Regular Play,Kári Árnason,5505.0,Right Center Back,14,Iceland,793,['a3e79e03-176a-4311-920d-1f032c078dad'],22,,,,,,,,,,,,,,,,,Iceland,793,00:08:22.900,Pass,
,,,,,,,,,,,,2.947,,,,,,,,,,,,,,270a4070-acf9-4b8a-a69d-cd2ee46b603c,310,,,"[5.0, 37.0]",7531,8,,-0.26299474,,,Right Foot,,,,"[31.0, 30.0]",Ground Pass,26.925823,Incomplete,,,,,,,,1,Regular Play,Wilfredo Daniel Caballero,3659.0,Goalkeeper,15,Argentina,779,['190311a1-234a-43ad-90b3-fe323d6dd91f'],53,,,,,,,,,,,,,,,,,Argentina,779,00:08:53.233,Pass,
